,UKF266,UKF269,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CCL8,-0.01053044359231613,-0.010374830909968467,-0.031118659239039857,-0.020330240806962958,-0.06494418868746951,-0.02220184339188018,,-0.031106526968757334,-0.044061678450965376,-0.02352361322829332,0.012367596447499643
S100A4,-0.02873747353884947,0.0846078511795392,-0.033304002717290636,-0.03444311517794468,0.13491832492372458,0.0156423776282673,0.08276715072410568,0.00022875414073555712,0.016070840903826513,-0.06456176702678137,-0.08382800518062014
TNFSF13B,-0.03390420765858892,0.017364020951662035,0.06844211745404341,0.06868675864188277,0.005225966879578192,0.011446806263313104,0.015642972507584955,-0.005258860433910729,-0.03605810647951079,-0.11007218109193964,-0.09754498350094015
HSPG2,0.030238786696399553,0.01562014091876874,-0.0437197292404465,0.022159683363815054,-0.023610446188033242,0.004259238802005962,-0.07432680703216521,0.026881565219606794,0.026192986969524955,-0.02385866460780528,-0.06906189026468194
FAM3C,-0.029304125446998962,-0.00151368376095406,-0.06864325654309983,0.011159972292275727,0.007386189611574128,-0.020040082909361524,0.028187404717331378,-0.08405745293926889,-0.01928869249987872,-0.049157080117471615,-0.09956106821079604
FLT3LG,-0.005715614654883996,-0.031261035789043184,0.06802332302792108,0.0007462072360211504,0.025729942258239966,-0.042041633519274146,0.027709498454860444,0.020248288745287484,-0.0018105277972690036,-0.023984231870601013,
A2M,0.07256973548083319,0.03245299997301846,0.02678148854341504,0.02367802490505462,-0.08610073386240985,-0.037774525425395895,-0.08107204985057878,0.07646203872263459,0.04247568283045203,-0.10917579316685853,0.046283554352169534
VCL,0.05000713261584718,-0.05801758020953299,0.004876177329650797,0.04105200377569253,0.03338663779164865,-0.06887121293121232,-0.02746661509529619,-0.04575730060913924,0.051341153030216656,-0.1103811168613734,-0.03707451121119878
FGF2,-0.010476242956679645,0.08627423462215533,0.07755199311448584,0.029701826311151862,0.026834828986467295,-0.056532889808663535,0.04341363802363655,0.03135666794393859,0.06042531655044761,-0.04429238067102392,0.024099816636227026
AGRP,-0.015363734885170732,,-0.01584230971186483,,-0.056485540408052766,-0.014467020345828217,,0.010001464108625461,,-0.017299398309902365,
CNTN3,0.04269756961460743,-0.03379597717459444,-0.04832642122885654,-0.03125399170686694,,0.0009202652373819845,0.023125825420530353,0.07231658267574732,0.051064215858133456,0.0662522276260694,-0.05804732655452391
RNASE2,0.06679359665869632,0.02431286058050065,0.07763902533839927,-0.013788001360250298,-0.0023048830380112085,-0.0647484953831325,0.04853360719795908,-0.05174395254868423,-0.019273612123959883,-0.052404073523955284,0.1392332844098137
ADM2,,,,,,,,0.00031885057633960703,,0.03725171722561748,
GAL,-0.042527582767487956,-0.030750241772670182,0.10048506700342426,-0.02876450497060832,0.09131227173079867,-0.03373566207314303,,-0.0190797587704989,,0.0241012804169136,
IL36B,,,,,,,,,,-0.02485745603758644,
CXCL6,,,0.015487471899707755,,,-0.0009865482056142288,,-0.010959514365187726,,-0.047888839469052834,
PDGFC,0.08170011492986935,0.04080079722928928,-0.022286185602671323,0.051146946979454454,0.016819752501240886,0.04115629426065397,-0.012824846403241883,-0.03378512345616584,0.0039011183086607444,-0.024391056174417093,-0.004027368074211925
COL8A2,0.002939181947399647,0.04128109462787096,0.00445770836329054,0.03999692291270276,-0.007311022476888772,-0.04946336659753723,-0.0414156815541974,-0.029679248442323974,0.017978060100316537,0.030480940463620498,-0.05053393802584212
SPON2,0.024693177083719736,-0.06694228699984447,-0.040334068523532336,-0.017595278912659898,0.04357967415956124,0.04176723707805062,-0.1201578010293381,0.07412774442142124,0.037099417837414925,-0.06653046661357259,
LCN2,,,,,,-0.030581563898942073,,,,,
SEMA3D,-0.0315348360189869,-0.03775963226933577,-0.07138797071621124,-0.02202273896429663,,,-0.036338242684436334,,0.15684844597822312,0.028007689083487015,-0.0804587149679648
BMP6,0.07378176663933286,0.012174139820020915,,,,-0.0255582635626618,0.012458437858936487,-0.013246423118371785,,0.03357535066380161,
TIMP2,0.07107102382063736,0.060407555354034435,0.08193368267982133,-0.009127478398222758,0.03216318346014915,-0.0651359882339136,0.017262792129884075,0.007719129541334299,-0.046516344309559934,-0.060151079910671076,0.13624658747876575
EFNA1,0.027323360906511555,0.07165913377923336,0.1161165167451013,0.012650076677585439,0.06358578052885445,0.041904963697713266,0.0990698190696431,0.026597005155368066,0.03073501315214758,-0.057121176495534845,-0.031147633569098405
S100A12,,,,,,-0.015482207419090677,-0.0030713694159394812,,,-0.016264970710039423,0.09710953326440759
TFPI,0.0712456105985152,-0.011392562445039351,0.08989313533449149,0.04805374087578849,0.07051272735022822,-0.012607344039050712,-0.1030944161189903,0.029683421761809783,-0.046984908939484725,-0.023960304652138085,-0.02682910900275614
GPC3,0.11174682662415186,0.06341495326405734,0.029851067680035384,,,0.016643971384330755,-0.01188069734535881,0.06951138669914424,,-0.012845535570157544,
NMU,0.016800805843020246,-0.017656511838998832,0.015973402400799572,-0.010357646774830509,-0.03343404110240287,0.02673286744773614,,-0.02893483637985823,,0.024112637158644867,
SCGB3A2,,,,0.015368347427839442,,-0.01752252908427169,,0.03461239789743269,,-0.01898300371343453,
LAMB3,-0.025626249759891053,-0.09318172121063936,0.0032517734073045667,0.07024197979708845,-0.10812771605510799,0.01433647281590098,0.0574960096967825,0.010951064143321839,0.0742080629535389,-0.051451888314139174,-0.08438094154280111
LGALS9,0.03148094750903,0.03810074753247399,0.05343671829528106,0.05032022581628151,-0.08318340478886611,-0.022439796258106128,0.041420677568818426,0.034144946188058155,0.06648875793695247,0.02438433766501808,0.039945262485978406
VIM,0.07384517916605537,0.08038361127339004,0.09467670377790253,0.03322414492026136,0.13561785591771167,-0.1299006520714655,-0.011276455813087685,-0.07178761782890268,-0.06902775455836493,-0.1085273680525783,-0.07781568599473818
PLAU,0.13222484621039957,-0.04162163150879141,-0.011268373095919033,0.04226508228678283,-0.04294401397851973,-0.07553546318922841,-0.06390482650759638,-0.0305001888782489,0.05411607561681024,-0.015049414112466741,-0.06246439926675951
TGFB3,-0.016983598682993373,0.06184269476169744,0.0797089903497479,-0.019446091650960347,-0.07180590867726261,0.047374166056264065,0.02906460594609209,-0.02255273875164997,0.09018854407763481,0.02715990934818773,-0.021039081940847835
APLN,0.03310826904106004,0.02982748173758389,0.040149600797431004,-0.026296991166393637,-0.030414238907034527,-0.02838243362216401,-0.11056869752682885,-0.009785425079276926,0.09523791875261517,-0.013492964018198878,0.08515074627075585
SHANK2,-0.016950095494838283,-0.061945375312796064,-0.05478281525103836,-0.04822426079155067,0.14484425631131675,-0.006460540574867984,0.011527792139566229,-0.00730100485101706,0.016940421971668777,-0.029832692114865413,-0.10505505560433036
LTF,-0.025088908471079484,0.07640172507542631,0.10692522057884198,0.004461116310417108,-0.03789505890149071,-0.01793885544478101,0.01996291975263984,0.028337113498254404,0.0776495888855022,-0.11539868318319542,0.047508842144275414
PYY,,,,-0.01821529682650941,,-0.02045927915004942,,,,-0.01729940258339794,
PENK,0.015133033811054238,-0.07532430358156313,0.046335838313304074,-0.001791209349835103,,,0.006965808592340267,-0.019975890002458366,-0.025926852501607586,-0.010284114559725062,-0.04067976508237905
CTF1,0.023271132208610743,0.06385692062716342,0.05896410064995939,-0.03320279997873385,0.031794593672721125,0.04391939531747414,0.009056111550040746,-0.008898319497180089,-0.0744888834310691,0.026098813732882635,-0.011140578233895788
COL3A1,0.02808666301174822,0.059934174563401374,0.06448033923250038,0.05315093021052236,-0.009784508010232609,-0.004107713108703374,-0.1252706817007734,0.04418558510227874,0.05658917100349744,-0.05857613715560251,0.1370464462657475
S100A10,0.04928483044091385,0.0712899405605962,0.13472406575356652,-0.034869738488290364,0.13834247106697153,-0.12701444449473595,0.11098350471419971,-0.061897497684792246,-0.043542435970438866,-0.039396711220527,0.02650061614710129
FGF13,0.020307198208782552,-0.09099054407962473,-0.10076376871883004,0.006155736948901043,,-0.01334334267009912,-0.038800541538125205,0.019530766109463752,0.10494701151936008,-0.006097228959588441,-0.0741527566637241
SEMA4A,-0.01819873962618864,-0.043986557752824125,-0.011569599958062178,-0.0441900326105044,-0.058985378858002264,0.0010949574009829393,-0.00169960796502051,0.026896832137958508,0.0842175383570079,0.013199302512884493,-0.045009987116224934
EFNA4,0.02261361537205014,0.05727370702275947,-0.008007124151565011,0.06382358983046511,0.09203678485395143,-0.05466992644826137,-0.07140050659699781,0.023565058345029383,0.13474425232870618,-0.040313135661819634,-0.04331950242708464
HSPA8,-0.08394097107902587,-0.08143810033356755,-0.0852326490032849,-0.0021860237317318583,-0.1767498606958955,0.04057361211119421,-0.041111878452446016,0.05485245531789122,-0.030907622663158576,0.010512311626038794,-0.08991631546897255
NPB,0.11701194055749362,,-0.008223753135799226,0.009755050892329096,0.024926304209817715,-0.01980215847407569,0.01226018142772636,0.003334859232589398,-0.05033778907960072,-0.0008624762866937473,-0.04183211280267412
ULBP1,0.013237816271596203,-0.026195038591819157,,-0.020330240321681604,-0.04299741831842256,0.003476779691037308,,0.07887570957226372,,-0.03704925212756925,
SEMA3E,0.027010250400718482,0.08190798838364564,-0.038329600249054456,0.013837521646736,-0.07929422271733669,0.07797499453571542,-0.07120663562835276,-0.02005847398821438,-0.05640701804963662,0.1004433259882127,0.06464839971871084
FGF3,,,,,,0.04188550605212144,,0.10251721677532662,,,
ADAM9,0.014056363922709923,0.04177287462388501,0.06325271598412695,0.020215059554256492,0.034494493582767245,-0.05285155226713681,-0.08244974419212096,-0.05819128574258395,0.006009586973237811,-0.027743093171474196,0.024497055923870803
ASIP,,,0.06866744896482765,0.06546057122212737,-0.0040337024160376905,-0.013333306530469267,0.04247062441249383,-0.036093936639594856,0.06990090036263608,0.014912816035340037,
IBSP,-0.0007920839215694386,-0.011851611164355413,0.08011364664392184,-0.029939032055186835,-0.04474760124699059,-0.09627749077641862,-0.030281214440305168,-0.061098359040453326,,-0.07257813442374134,
MMP12,,,,,,,,-0.01403557126588917,,,
FAT4,0.006650161647874921,-0.0006263068535694952,0.02595446637014457,-0.012120163229650946,-0.0018791955371465997,0.06729069993207201,-0.016878743898332386,0.04098953814597579,0.030718354059903332,-0.062581377910173,0.04118080187365144
MDK,0.08132367722819121,0.08731121561747467,-0.014928535736891596,0.06881050916590653,-0.1150451385126931,0.05798052697266981,-0.07641570054178722,0.05486628044297049,-0.06359096950153693,-0.0823088731873987,-0.0013521530779024263
BMP5,,,,,,-0.044755947428660625,,-0.024802435646601402,,-0.030787393514502683,
CAMP,,,,,,-0.03036262152349795,,-0.020553662263108962,,0.05928663169432311,
HSPA1A,-0.04705316028446713,0.08607183934004137,0.09810225799260835,-0.05106655805357353,0.10637565245098818,-0.059906099857432525,0.09859267155948812,0.06959729594845081,0.04963820130438611,-0.04549435475396556,-0.035360279503763435
SOST,,,,-0.02508698111412772,,,,,,,
SEMA3F,0.009344709520559255,0.01566934116745873,0.04297470276579674,-0.004689810269539701,-0.022390813229762618,-0.013061586958628763,-0.031877225532727566,0.05445233859223007,,-0.06664582379802049,
ARF6,0.04776673863500435,0.02367262194483304,0.05684085576432641,0.017001984798131062,-0.07506019880145892,-0.029220830353678572,-0.04489706235017683,-0.021826899739275322,-0.02729986353279043,-0.020726076085928247,0.0023873002075898587
IL6,0.07242352109755515,0.012144723752045818,-0.06338479510318454,-0.025900675965272422,-0.0474633485006089,0.035438366657695244,,-0.036402576798735695,0.20607755392164903,-0.047829449095329844,
CALM1,-0.06581820655788014,-0.08383599227733977,-0.05619209115911011,0.0021229456917854213,0.04287255741024,0.0077033615489931215,0.07003817622616658,0.07017841436249228,-0.06786266725459289,0.02244218611242429,-0.012385077130370972
VIP,-0.01770628819567375,-0.06265853021827483,-0.07359274504459447,-0.002673482347091627,,,,,-0.03899825154407089,-0.002350676290278601,-0.04716163490510408
NMB,0.03958429269445831,0.05090865432533038,0.07606399193141448,-0.0025734907778401,0.0817268082822347,0.08185211280614536,-0.002897480980762339,0.036813362325558305,-0.006947186513040689,0.015407617884698023,0.053829865616922754
CCL26,-0.015578478728506765,-0.010041684842202681,,-0.028764511857206677,-0.08042070275200476,-0.041199386556766644,0.000681278045921269,0.037686683842328685,,0.021181928280540965,
FBLN1,0.040147656606215144,-0.007968727457406384,0.07896603905329043,-0.002282640965162893,-0.05495295477709628,-0.0012659903764276465,-0.02351245263353115,0.057364515414615486,-0.09996286938144182,-0.011726600613332857,0.054838140592622535
SAA1,,0.02863156572096994,-0.04697143411932431,,0.03067142481088705,-0.13667550584263544,0.01113729985370517,-0.021323232794325794,,-0.025778405974085022,
MICB,-0.012070307835632711,-0.030906062429482205,0.015284107742861165,-0.014682190436117144,-0.024371707186146917,0.01480625939200923,-0.01615211435334363,0.023363696927915012,,-0.03865993443999017,-0.05134690766800611
MMP13,-0.014701676917213495,,,0.002062564698100496,,,,,,,
F13A1,0.04272311079338917,0.010250352712019982,-0.02393470872440366,0.01709387147527313,-0.0114642748397081,-0.0706235945891901,-0.05483672681234984,-0.02735174713293271,,-0.11736406856481874,-0.04262145589744504
CXCL11,0.08999414260646561,-0.018824830698080643,0.03151857948468996,0.009804713130945327,0.09994367187281823,,,,,-0.036975076675391655,
COL5A2,0.06591705270356184,0.014396685289622579,-0.05450248903626399,0.11286087639686566,0.03862856549682979,-0.022887082701327437,-0.0443189155309407,0.021160298032650786,0.09247169107602762,-0.06307063412612411,-0.0664836857736502
EFNA5,0.00022720820344865133,-0.06267727174735786,-0.07986675037439907,0.004198171163489845,0.035671771046778634,-0.011953458259801427,0.06377400533772482,0.03695341408263382,0.013093472194087652,0.045343654795683065,-0.05357501364838784
AREG,,-0.008341189363495604,0.019784725003355017,,,0.07940171055672492,0.0841842549696193,-0.030600503651735177,-0.04921725514937161,-0.05598219028841616,
EDIL3,-0.08619804977961351,0.041469286068807884,0.15392171981972355,0.04595726382456473,-0.11190043372488219,0.004435901910998343,0.07905147807809147,0.03332557236312472,-0.009664708030912954,0.012773205951732985,0.10097809609519669
CD86,0.021824863401584238,0.04394939853306713,0.04922513857159527,-0.02788225648677466,0.056438286625725836,0.058738095315321565,-0.018440439181427314,-0.00019628828715575255,0.023132779807182764,0.02097686398442512,0.055396090219485265
AHSG,,,,,-0.03739187553285365,,,,,,
HRAS,0.057753309671371676,-0.018199512880199897,-0.056225167077001474,-0.00525980484913558,0.026253418038039076,-0.07528378487255871,0.011142511124034976,0.00883573885871616,0.08018554756582284,-0.09253708641517973,0.010787660911597264
C1QTNF5,,,,,0.04436834297119254,0.027531187433250923,-0.03220029518819727,-0.016475582644266046,0.04879922988552089,0.04597556496846249,
RLN1,,0.037913974275842165,,,0.023488567221340247,-0.015677854975900817,-0.03758793514788045,,,,
COL4A1,0.11408309314009453,0.021830707144000327,0.04503624690182521,0.0731026208307658,0.015127710902776372,0.044722863124956366,-0.12854239777135754,0.0790755367817813,-0.004320647277995311,-0.06337287625377157,0.019115055296745186
CCL3,0.0041826551082581095,-0.022301284060871625,0.0571456816559847,0.12649106210460145,-0.00012119659225831293,-0.04434320533510788,0.055185832437600446,-0.009283257906387508,-0.03947192325375742,0.09222685936702742,-0.016309518339799177
BGN,0.034225816030197614,0.013919094829202262,0.05918163549863661,0.038266952795113475,-0.02878075526044376,-0.005654983165465648,-0.09525689154341874,0.0567422702553753,-0.0161314149577247,-0.06307429070726189,-0.055123454381456535
RETN,,,-0.005749171617282141,,0.008552457394710758,-0.02593399019508963,,-0.017658493846598317,,-0.023369251392593455,
S100A9,0.013270594871257908,0.09574362917466091,0.07334242719030305,-0.030962385816997187,0.058869324815647744,-0.11575919215953225,0.019359343717062966,-0.024710508284766664,0.031325685560471404,-0.06980475778371768,0.04403158643967618
HCRT,-0.01719815524577933,0.010406107858769215,-0.024149379497160853,0.00864088355126791,-0.009686325841156645,0.00912192306291939,-0.02676627056951314,-0.04337012754821767,0.024334925973998226,-0.014600850247242786,0.0692977647557331
FADD,0.06308140974125981,0.057734422591585434,0.032619671405058816,0.05489588604582917,0.035084385522871846,0.06258768357534185,-0.033623376940687774,0.04335430410049377,-0.010087186525558504,0.009168786528192164,-0.03444009409549083
ACTR2,0.024956723866139233,-0.04379869341835872,-0.01348018329242604,0.05461925294951149,0.04494279200700014,-0.04455525894036761,0.019056604405607122,-0.0359147893117359,0.004121791894932354,-0.07240194937828368,0.08655729861547268
BMP2,0.051426720842744945,-0.05291081667457944,-6.894377251585892e-05,0.07156803802811208,-0.034220487564149735,0.021929586674812915,0.004793598830565191,0.04455502084572597,-0.020121884587121126,-0.05270553051524444,0.15382484649988926
PDYN,-0.019619909901022817,-0.08974081388870474,-0.02401639996743529,-0.03875534958323874,,-0.0007346924769616009,,0.06772164644441235,-0.03351705281417167,0.07942882438675275,-0.07156958853494859
CD55,-0.03523238989685666,0.10898238481436787,0.035728058266704575,0.06759071632113905,-0.04165281339374227,0.03637276557474644,0.007430856324081479,0.023821934598039027,-0.05378248658305714,0.04637712121776749,0.03116120111044656
OSTN,,-0.022364790511449913,,,,,-0.024548858147510472,,,-0.06631503612030412,
PDX1,-0.021397730679354875,,,,,-0.005249855744328162,,-0.030016965963194524,,,
CD6,0.06781811907910673,-0.02896456635981795,-0.040311361314490424,-0.022937101285203817,-0.039815642670356845,-0.01838080872550112,-0.028492381548854088,0.017469777725964346,,-0.016900652776865564,
IL16,0.0364088786263256,0.013517827248663562,0.020767176208236437,0.03188588755432204,-0.06247769884159256,0.07106473616987945,-0.0851046243780818,0.07755308843249993,,-0.04270237729992826,0.01025634768246143
LAMA5,0.04174930901560566,0.05179313368988419,0.04170035586794334,0.03268837006088028,-0.02811576270387923,-0.09100154681644264,-0.04388439471702915,-0.03305516640488825,-0.06823996342913555,-0.051937704557507375,-0.09293615716490969
RGMB,0.05746648320012388,0.06570578290807538,-0.0428672778635624,0.0630373842919953,0.01884209519228652,0.0332947331936237,0.008027330702799656,-0.025816247741792555,0.05563191284020199,-0.028659193650054676,-0.038487719334072724
INSL5,,0.002223774893370039,,,,,,,,,
IL12A,0.09833336867190662,0.0501436244722649,0.037659574135797715,-0.020597761083235994,-0.10320274935846001,0.02873947371658526,-0.020645260194082308,-0.016122835075901502,-0.0699764007958925,-0.032534142471164644,0.008183734558405705
S100A8,-0.0029858020698936743,0.04846008026155548,0.09036330852597368,0.020774120870395783,0.008602004479599879,-0.07209559639672168,-0.022662967458885276,-0.018618117597031678,0.06785969099499442,-0.026488193368365786,0.06094830951714402
TAC3,0.015780010179060517,-0.06018524371046694,-0.05304729350952246,-0.042835454463452334,,0.029161733580965677,,0.13926294531191652,-0.041273345296814326,0.009259985946724348,0.1002834796689264
TAC4,0.0012640078772845945,0.05258164094686972,,,,,,,,,
MFAP5,,,-0.03910071398962207,,,0.04921301412853928,-0.01287141855833819,-0.04457774753582649,-0.04641288207685063,-0.0537284493706441,
CXCL16,0.06437826352078085,0.08255807686933665,0.04066484879040726,0.012940751845315512,0.02735738010618703,0.026121888475293332,-0.1023006204582782,-0.04850336990749517,0.044446794988720374,-0.030659015562874696,0.012982732264722149
AGRN,0.08225035677973067,0.07552552996979083,0.04016015360300226,0.09240684787790174,-0.05121799093387708,0.024927637819535328,-0.07740797511215039,0.016059615253519566,-0.10799821866260775,-0.06774245348857412,0.008910451583423538
COL4A6,,0.06091945710098991,,-0.01876532698127811,-0.04375695500623802,-0.020276586443590955,-0.07149262278773798,-0.025364375915066798,0.010482467828684712,-0.002408966114609413,
FST,0.03401063549627554,-0.032935045027239394,-0.048024743650965575,,-0.0027581015008695067,-0.038712395488819766,-0.07226472005120556,-0.013376494926338245,-0.05694323545235701,-0.02188638685390489,
MEGF10,0.06910116810362703,0.13128852122117132,0.11910983471961666,-0.022239978321577362,-0.02637729286555785,0.09016789598995195,-0.07820007387252693,0.06696485884811267,0.059293818809972886,0.03809653763543881,-0.010141849469867438
C1QB,0.0340831487843387,0.1102961756558376,0.09113472459006858,0.008411663205631808,-0.10588520066503274,0.055786250465679275,-0.03305447945300922,0.012782635363731414,-0.00037688180205185107,0.03844977958066456,0.10226110113170987
HLA-B,0.021152548821841043,0.08751424797414782,0.13166524756218628,0.0184417408804263,-0.007752819075144264,-0.06305673052129378,-0.0649593086480261,-0.039458538748140634,0.004402839051764589,-0.04922029049655195,0.05301759611463099
PDGFA,-0.006106060651933428,0.007089722529504739,0.08737332865070575,0.032860735933145604,-0.061352105106396874,-0.09365045007240454,0.011102384205724816,-0.002508706822538179,-0.06282991760121091,-0.04336067435813233,-0.014841908656714795
LAMA3,0.003926805486810498,-0.029535646733950725,-0.03595779931483208,0.003786793046195524,,,0.006127425946184234,-0.016300098353088006,,-0.008495210568283628,
DKK1,-0.015578478728506765,-0.010921563712376244,-0.07392661779602655,,0.04120047996752942,-0.03743499592462034,-0.039393709052305444,-0.019330975568300164,,-0.011933038989412335,0.11815332082313312
INHBA,-0.04673580585998214,-0.06996965675605676,-0.05414919427918118,-0.007921773498725448,-0.03594327560535829,0.03341680655710235,-0.023165402759669256,-0.04574569491242616,-0.015981625255210567,-0.059066417089270476,-0.044503193928003115
IL7,,-0.025745081537648967,-0.035245223127435374,0.06970808957501543,,0.030972691247055307,-0.04112515245432894,0.02775331344257249,,0.08145228185871804,
FABP5,0.0570314017212146,0.037221808481273294,0.05513746371820704,-0.025273998475118634,-0.09695800219381065,-0.00768623203097914,-0.0658910719935946,0.01242014397247725,-0.07452164719036238,-0.04574584028749919,-0.07151800027945025
CCL4,0.0033586884810439446,-0.022462986596856315,0.04650389795100204,-0.0013608367170548593,-0.008596720593402718,0.0636258870311984,-0.021768993244355987,-0.05523653817782484,-0.0463417612962986,0.09879755681835956,-0.042981426696194654
FBN1,0.029867871623774685,0.09574443552021926,0.06216753705381438,-0.007269627219577206,0.06413342873517512,0.02532028743356561,0.01712964980375016,0.05159522365752535,0.005272329863527541,-0.05507708927372394,0.010125458508665353
TCTN1,0.03937574809170294,0.025555787776994417,-0.007678664570560341,-0.008255951983658086,0.02710437924967594,0.01759392079209068,0.03485468659715345,-0.024091745200235385,0.09021097752947137,0.04761489773218386,0.07626704177587455
NCR3LG1,,,,,,0.08590253020374662,-0.04112517429035262,0.01377672237403183,,0.07395908540447343,
BMP7,-0.009455148754998843,0.05153496006653448,0.03538354057681057,0.0960885027348511,-0.03649107940787308,0.007217752642926394,-0.015723073561990358,-0.031286565063157676,0.016092674648375622,0.009401789985211904,-0.05433194324197001
NLGN2,0.036529638386819295,-0.032412258790323355,-0.024675518093117486,0.024685992061243035,-0.006951681625274096,0.09223856074336385,-0.0002328529758643556,0.03446706680048319,0.0933702820562826,-0.032932855272569755,-0.07041528168597558
CCL25,,-0.02685708195811028,,0.10671425481234534,0.03206523786700096,0.08251932665077102,,0.015815573556875715,,0.07314835246665129,
NPNT,0.008321147256982903,0.08949095129594659,-0.012671936328406403,0.07618077481144779,-0.013165204420975853,0.03006278482602209,-0.04623659938454556,0.02598237454053228,-0.0005549462423780617,0.07793292533267329,-0.0417574803748962
KITLG,0.04677292116281867,-0.01092149429218219,-0.05327772379316956,0.020417908347366464,-0.10703265841559913,-0.056986818410844235,0.014900970802905991,0.01818831585499288,-0.030099089800440685,0.010665564461878335,-0.08925566571757197
MADCAM1,-0.023818579969775648,0.009523123122703415,-0.012309188442249241,-0.010958361216245533,0.08391355418683275,0.02801453571611506,-0.03615416965835448,-0.015018263314180843,,0.040139497362251385,
F12,0.0021326067330904664,-0.023322707938385753,-0.04294665382805895,-0.04058918420691401,-0.07517918887165066,-0.008401019711520947,0.045776666423922974,-0.01848483824623219,0.07735230890842515,0.019380566889799132,-0.06620621295673136
S100B,0.09179120272565693,0.12803511127680847,0.1726923790618245,0.013927280644093447,-0.1622561293120577,0.12769884266924184,0.10429232717931389,-0.02089548188387313,0.04512848626577258,0.1225100959394689,0.04090416308509569
IL27,,,,,0.02150520248056504,,,-0.01403557126588917,,-0.0182790613030853,
CD99,0.0853947883693948,0.06938898007045251,0.09675255070604505,-0.020227242898298275,0.042005592468478035,0.038086102408757684,-0.0643098283416968,-0.048413730224542775,-0.09605797510200328,-0.026378392093109573,0.06715727148121277
PDGFB,0.015804149021201277,-0.02189855373842794,0.01919806649730779,-0.015028256974926891,-0.0006829495238605668,-0.013102690664189115,-0.05401627063158161,0.09086596443270196,0.04295635601739057,0.054202013011809665,0.04885110945872415
CLEC2D,0.040785219594362904,0.04270230129957803,-0.005754619644730114,0.028855013426639296,-0.03798596154243952,-0.008601717554594606,-0.05867632833523366,0.016970943681529616,0.09496329972928283,0.0025252458377498987,0.20078201272027538
F8,0.02709187336812081,-0.029736316015767435,0.10125471293322282,0.008279413711466748,0.005687180633267509,0.04495605479298719,0.06009667836230027,-0.02207306651552095,0.013679303377988224,0.004269746199122146,-0.055277980918442174
C3,0.06291837909662883,0.1397570689585285,0.10379257134246289,-0.013192718232756822,-0.0838404902572936,-0.01174911172764402,0.03965221951871802,0.05219253432468363,0.02260825506756539,-0.12416634932527838,0.121039769603984
DLK2,0.06440566521318364,0.0069592702975836696,0.02320517806343343,-0.029840402804632304,0.012607528893741879,-0.030628758648756572,-0.02061798061910901,-0.0014160742060527415,0.1329409225133929,0.03461291672458945,-0.0009715138477842909
TSLP,-0.019405951030178392,0.044712430352586735,-0.018775927692905932,0.05589826000103236,0.023617576208113927,-0.02492165784122425,-0.028723602370048652,-0.00841202418037914,,-0.00820745387289498,0.25903822586607894
OSM,0.039904980190038075,0.03283914990046951,-0.0055260699162857346,-0.010412136172247281,0.15166794968425382,-0.05934639096556159,0.01009456643247683,-0.005063441861266094,0.003793874165626933,-0.03258634712412336,-0.07094892244940226
PRND,,0.0096756455787624,,,,,,,,,
SLPI,0.028221552865788875,0.04722004800387632,0.07503923427561968,-0.026730597964442004,-0.05263027222967088,-0.11118071620701443,-0.043653725572943385,-0.09020075755590766,,-0.046373918383501106,
AFDN,0.00021880910588068783,0.031517254575509884,-0.05025717633232766,0.006434792961246735,0.04514567988436503,-0.03403976073136956,-0.00130298059544689,-0.0049223188474332045,0.015571363983235815,0.003352522877990565,-0.0024414533220001537
KISS1,,,,0.06972847367083004,-0.042118789363411235,-0.021503883221404396,,-0.018460463540094167,,,
ULBP2,-0.02469826012016987,-0.03154910907905321,-0.0611660708326215,-0.035994344309786076,0.03718266948479062,0.06856707601452387,-0.016914072431687462,-0.0063992087326368045,,-0.026664402899123037,
ICAM4,,,,,,,,,,0.08252944763488639,
TDGF1,-0.016612757016173492,,0.017176425448282778,,,,,,,,
ANGPTL1,-0.0021922584672292742,0.0452042689030429,-0.005588120036677532,-0.016264834848171397,,0.009336845558250172,0.026358694583887846,0.011765003560690603,,0.17933051985215073,0.1004174603654735
LTBP1,0.042045091994009035,0.0133706860957124,0.04741912725725418,-0.002503082190769523,-0.03512608958698699,0.03370202425071182,0.040858877743160604,0.0056644321775397915,0.10147721828369163,-0.06694881684693442,-0.04292024258089731
NTN4,-0.006317590221614765,-0.007322495056231784,-0.060131169913933594,0.022952982031340226,0.04754010547088515,0.0720920942097341,0.0683558122280123,0.019248640606645676,0.04452760554451461,-0.02748407170672567,0.010390971293533462
APP,-0.0512685159534039,-0.049624715892969525,-0.030458144850614585,0.007232230852725482,-0.13100834092380417,0.004630884853414188,0.00509155299640887,0.05597570906361138,0.11813272627447034,-0.05060584216781422,0.09620454565649064
RIMS2,-0.006604526073177412,-0.08960612162557047,-0.013920336315389085,-0.0209617150811647,-0.04897312549662424,0.032265467265039906,0.006711751226231711,0.012320367523175522,0.011470014968879132,0.06481218809324063,-0.018711166369873498
WNT7A,-0.03229309207913984,0.017725710187049173,-0.0078121538251872515,-0.04678849691516054,0.037558690216999265,-0.044709257038090595,-0.03131679851860174,0.016400818037829258,-0.09603487228709356,-0.026518600729537208,0.0640534728550512
GAST,,,,,,,0.010607461366778608,,,-0.02828046623298394,
