,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881inf,ZH916bulk
SEMA3C,0.04802300476000905,0.0018122658053918758,0.029654277773248493,-0.0011537926266557631,-0.03994544345800289,-0.046551778011964765,-0.002407086945350999,-0.07287162027570872,0.008850528846611508,0.02296954299440701,-0.028519956902543907
GAS6,-0.039865706567961366,0.00625075668602048,-0.023200285246645264,-0.04079752050575109,-0.04804364488122311,0.0012007942137250616,0.031069938523107788,-0.053136566978669544,-0.04348883124684066,0.04845869521204931,0.11764157477409547
MEPE,,0.04059978798677566,0.1035261733040069,0.1671722163403391,0.028788966294809926,0.05380466376971285,0.0018296681705305985,0.12269967038865354,0.005620326664415563,,0.029758544470471777
SERPINE1,-0.039286824081103115,0.020693252669231842,-0.04758258335753984,0.04774146780416281,0.10790205262433594,-0.12363184289357064,-0.04552387137756115,-0.07034342901250835,0.0033106700755241385,-0.05473531881919247,-0.19133977607400499
RSPO2,0.026443075564087353,-0.01882671201051965,0.09710783449826965,0.08515206193295764,0.05241488996081115,0.052004750851326616,-0.03351769960232939,0.1639362568184288,-0.03498094317336405,-0.04096297598556506,0.0706071784502341
SHBG,0.04776068764409779,-0.0301247952598257,-0.02509351386116121,-0.042213208274398645,0.025874442920941373,0.0426114221842401,0.0018942061582877356,0.14955518622268313,0.089879313198424,,-0.02501900123237103
LGALS3BP,0.0167715959627824,-0.02151817663488519,-0.11470495584260523,-0.09136160082181911,-0.13196060300713958,-0.030249381490600264,0.0011306653924624786,-0.18284722299191764,-0.01194549163323988,0.01934908722894244,-0.1402817992217114
LAMB1,0.013891863225813598,-0.019935565889676966,0.005574382929507553,-0.05130800164834939,-0.11075900321558824,-0.01649954915830787,-0.049525502106290815,0.016295268487682084,-0.020344115563628844,0.0087842439046081,-0.11828079490902421
SPTBN2,-0.027246756761286683,0.06339047174985687,0.11259836748790006,0.006060025896626396,0.08201189819298638,0.07262174937339991,-0.020049033113733142,0.15833841712765756,0.115206534688288,0.03869603222973089,0.07475820842541865
COL1A2,0.07061823644718049,-0.03408914801154039,0.010571137178026744,-0.08670873948338649,-0.0757905029352477,-0.0005710470625786647,0.058481483144973534,-0.05794757648468784,-0.08789173272817837,0.047127091812937595,-0.13303626867863833
DEFB1,-0.011702679404948686,,0.01289222644381842,,,-0.014233980117665036,,,,,0.09569877862506589
CEACAM16,,,,,,,,,-0.023359301792857484,,
SCT,,,,,,-0.013082781806336182,,,,,
WNT11,,-0.014302823990432463,,,-0.013993245151896015,,0.0006177883248211681,,,,-0.003850385752986577
LGALS1,0.017242706525416235,-0.00023945112197908672,0.040245586837583704,-0.05793973936292303,-0.06653723847395927,-0.07784874490468786,-0.012582338945508904,-0.1741405429211079,-0.055724592749732314,0.0657814535544337,-0.12667689962042297
BCAN,-0.019199698999008318,-0.023683840606038457,-0.04877234556750897,-0.09096375077401819,-0.10878924802284644,0.025581519446783066,0.01708894298838625,0.22290166469766617,-0.09376848783402823,0.01986355840371992,0.11535694544413047
ANOS1,0.01034055586602686,0.03487209082354969,0.025821973043733785,-0.020125629515599788,-0.09068166621518235,-0.042921456650364564,0.014505197142991965,-0.06250527903997426,-0.0038565123891949496,-0.047106440240665085,0.12908924385926157
EDA,-0.024148689232551496,0.08385868459583883,0.0229810914993077,-0.031616117728588196,-0.016731210503775483,-0.006908257180814249,0.025416206943013685,-0.03340635817246563,-0.015644831282101732,-0.003807935204031024,-0.03531253039497549
FGF22,0.023507161817148493,,0.05328697401460975,-0.022313140151912568,0.04721871755921227,,-0.034776701254647914,0.06694017753250914,-0.016882235578737022,-0.0370093258650595,0.08799522828154523
SHANK1,0.01144497767598253,0.1048229735093806,,-0.040278261590738294,-0.012203743217706722,-0.019149568607614523,0.01603242913046967,-0.007873095124710823,-0.018000913959643077,,-0.034650377042781004
RAET1G,,,,,,,,,,,0.1033845381229957
TGFB1,-0.024333364696881295,-0.006116203449880685,-0.025567128675107857,,-0.02779033009505666,0.03398406761791703,0.05816906571907255,-0.09421246689285227,-0.04187947712348083,-0.03909243943227598,-0.06701188068434734
MSTN,0.014519864601301564,0.06171077570858611,-0.08512545573150686,-0.023161005115638723,-0.07856323871416275,0.0009287665618371417,-0.015493433487736625,,-0.022873277476822117,,0.010970889103847699
WNT4,-0.01530031516852312,,0.04656408434125524,-0.009987461214982628,-0.014543293573061587,-0.020103242127381012,-0.0479588365159167,-0.042184009742377473,-0.017852216075533677,,-0.0705626144578535
TNFSF4,-0.01916455008878904,0.03413574336447937,-0.028100370867659222,0.030483049367462784,-0.023085324360191405,0.0439601303628447,-0.03238877623338099,0.0018783177524899352,-0.026676467235925778,,-0.04833711448514274
NTN1,-0.005037133231871454,0.007533189247570968,-0.029148320948116955,-0.06918664850389904,-0.07847476081278686,-0.056167034761558855,-0.006474229437061131,-0.06314521378929319,-0.015433373373614435,0.007951823293889269,0.006450455139006429
CXCL12,0.03292440011753468,0.021199710756994037,0.10431875306399732,0.004721088323488255,-0.02850667128951314,-0.011784928167351365,0.023016312932819947,-0.04716600193948243,0.04499136837692925,0.021323041334611815,-0.05332592594944163
GNRH1,0.009424602372802486,-0.02826364923694457,-0.024902022114451822,-0.04097422358234176,-0.03570313476767013,-0.030343052369953927,-0.029963126261503405,-0.031245526571000205,-0.016741838305449425,,-0.010538939550773474
FGF8,,,,0.09663841704967326,,,,,,,
RIMS1,-0.010025745652888775,0.06468330239285862,0.024952153610780525,0.10241301641653446,0.0883835794848496,0.006376766972413714,0.04871243335972986,0.08804651805211001,0.11054036322071469,0.09027259035274961,0.0748831760994792
FGF14,-0.01588919699243209,0.059358201155420884,0.05324463439634766,0.05129937684548918,-0.09199134405638851,0.0025957451164292903,-0.018177440079917683,0.13017233054677704,0.10834681704623907,0.009663436343312095,0.00840706091046529
IGF1,0.10446970526210671,0.02344941226571537,-0.011268954519466889,-0.025157020648523317,0.0004969991843767065,0.025244348319233716,-0.07076722277419024,-0.04834268096821023,0.061661958019385364,-0.011863415655030513,-0.003455277368674291
TNFSF10,0.0004900496339830751,-0.06627588246181738,0.07374202245037716,-0.014116328402860848,-0.06695391288482083,0.010850713971575629,0.04874683729053882,-0.049985719526418206,-0.025636020640135787,0.06326379504343312,-0.07717759544972384
GDF5,,,-0.018038757179239924,-0.03981584651439428,-0.02260648867586807,,-0.018393995792147098,0.10765987778692583,-0.013070204744048554,,-0.056686538220588306
CHAD,,,0.018088119673663434,0.026464021753595836,,,-0.029224806614971028,,,0.04119559314688242,
RGMA,-0.03461604932926586,0.012180149120191207,-0.0530467201665034,-0.031762571503891786,-0.11554589304955194,-0.02217377720610519,0.002441932858298026,0.018705004564790614,-0.07735661627495391,0.010226527529289124,0.08309665826826586
CLEC3A,,,,,,,-0.02902282569522227,,,,
WNT16,-0.011880543906324677,-0.0291030690945781,0.018244363305023877,0.054785164450336044,-0.03670716572757757,0.052497522544985235,0.05094863895621541,0.14422450035419312,,,0.001432155710874036
CX3CL1,-0.011678755932972976,0.02314805538693667,0.07027671083625671,0.06946756349332253,0.01460885889192135,0.009082111836811763,-0.003989999165407233,0.2003516006499684,0.05636338657765458,0.0034959509637590884,-0.004057847645934778
FGF1,0.033279115535925274,-0.020942328471359725,0.09821115606784271,-0.031254331723503864,-0.028010044210023826,-0.0016589653420641345,-0.031697627477743455,-0.1683917189011506,0.07515438867400125,0.025627656926853,0.11150754670824754
ALOX5AP,-0.007207350920802453,-0.06990594939664724,-0.0633984762557472,-0.05018304281974734,-0.12647935159901974,0.04799236486181125,-0.0035690404794612033,-0.191679342326749,-0.04448811880535205,0.013109944585835061,-0.12903928066332984
IL1RN,-0.0005201200023044494,0.03138494900375467,-0.0512111612877175,-0.026281888722082074,-0.013027968458963974,-0.0025971340983482975,,-0.05557995387159423,-0.014036995863425557,0.07291429493078178,-0.0602419781897586
NPW,,-0.02109065263253715,0.11470020243396661,-0.005150500602598322,,0.07379813226651175,,,-0.015634157201974704,,-0.01273980984132596
CXCL9,-0.0015475379621164844,-0.015352798092866242,-0.018907537327082523,,-0.01575657726062153,-0.0015225181534437916,0.015317548278578237,-0.028131019550180054,,,-0.06332424994330735
ANGPTL4,0.030680308706306055,-0.030520049537303313,-0.08380369084545304,-0.005033960306648474,0.024511469334931018,0.026196991606357085,0.03076791206676166,-0.01187035240637855,-0.04022033939839925,-0.1293897785661109,-0.1458278500704863
UCN2,,0.004689619927497967,,,-0.013805304793057735,-0.0204994323680684,,,,,
COL4A3,-0.02895105260539473,0.003971620613438387,-0.04277581185704905,,,-0.015474690256857673,-0.026238110010530034,,-0.017702362013848817,,0.027459549136665096
NRG3,0.008624652006129194,0.04710078522862621,0.08243696169820136,-0.016127728037441242,0.1263654899405243,0.004856909666598382,-0.04702531384873717,0.09349235600416228,0.05652567737036422,-0.0371525944318779,0.11699816838796104
IL23A,0.024727722818566562,-0.0230080628823469,-0.03278550955811091,,-0.016888588268083163,,,,-0.021537958685408115,,-0.05043073560608225
COLQ,0.02756186325947497,0.02635093896600059,-0.017698942003382016,-0.02856962892603568,-0.03861433257025444,-0.0039863116428931296,0.008354085133421361,0.051867114250704886,0.014704135442477301,,-0.07614800043121972
SCGB1A1,-0.012055897227121805,,,,,,,,,,
TNFSF12,-0.0649867684865339,-0.0075205162922672465,-0.07002259667154699,0.027848077168932717,-0.04925028950347371,-0.01233242570300229,0.04877526177990763,-0.04609315339982535,0.02319355370295099,0.00919864594254583,0.0984925427655922
DKK2,-0.014147431291089349,-0.014839731662579589,-0.013105008230627428,-0.039522387376573154,-0.024586397941371952,-0.02101702961220087,-0.023930067392069005,-0.006319832128565017,,0.1729162836288676,0.08998862715866586
FYN,-0.0399344267232213,-0.00890237729947386,0.04295741905754253,-0.1662643957234825,-0.046535055370554516,-0.0317888453880337,0.01121432985601213,-0.04230615090327728,-0.02137508031242984,-0.004313071881365351,0.04757858704886859
ACE,0.01772752479210711,-0.033506884488458726,-0.01501383864560559,-0.03963829256210681,-0.03098016106642385,-0.024012698730028172,0.03986865155950124,-0.03974411831521877,-0.039620160474094605,,-0.07236964712830414
IL18,0.00446617712666387,0.030895660908700745,0.03998617151597439,-0.031690127088310295,-0.07586113273081718,0.05763309182406372,0.026717601212945804,-0.028524841521880687,-0.0008469918869484731,0.05039175946357182,-0.045210778049597444
PPBP,,,-0.012405929063587357,,,,,,,,-0.042103051853506296
CCL27,,-0.03445419654337121,0.04808778009308078,,-0.02072646264083749,0.030294235956786403,-0.0020692876497413054,0.029395930014341844,-0.0010080208586648036,,-0.01817547491155718
SERPING1,-0.006716835267811864,-0.033638048253650354,0.020178907709080214,-0.02984914891797269,-0.10350802501264493,0.019650331403299262,0.08878479820283228,-0.1315824954265615,-0.010455235688349607,-0.01155770322476311,-0.08908132664849774
AZGP1,-0.03555227825718506,-0.0355071571307434,-0.11782630062424056,-0.0736358643452471,0.06425894521028741,0.01947703510982955,-0.028982729110879898,-0.006602004332267088,0.02305177191259067,0.05581874625042643,-0.013072128455415747
INHA,-0.018474309562308142,-0.043928839373384036,-0.002922922206599475,0.07084749661996628,-0.03310257503404636,-0.0291512611190307,-0.03798032218184667,0.1308705096956379,-0.036141935046607135,,0.019184027915681957
SEMA3G,-0.03036535633332449,0.027001298491681636,-0.021434115681193508,0.008750735157816497,-0.026546691515458336,-0.03250876523428922,-0.02023840488429828,0.017921874672748916,-0.019976013763069362,,0.0040247426565613465
COL6A1,0.034608048354594446,0.011226683024785083,-0.07406620821732358,-0.12260895035081719,-0.1326711972999911,-0.09030015617964171,0.03626842341088675,0.005837029377663706,-0.1150889058687012,0.0034274564860498997,-0.17562336419567026
FGF17,0.010667341963367518,-0.01670610884349609,0.04387895893767997,0.15462461255977808,0.15576649226399095,0.009395209059747894,0.016395155075511463,-0.03880318497566649,0.01885718360291549,,-0.023851222253121578
TNFSF8,-0.011702680609738034,-0.018655223625426386,-0.0124059258478951,,-0.01302796857026075,-0.016782975685148034,,,,,-0.04741146094473098
FGF20,-0.027895577689203272,-0.03970848076109313,-0.02537854065040755,-0.017032487031187465,-0.020985617815014124,0.024304677010492767,0.01035721221389251,-0.019157679823634702,-0.017090839535138732,,0.02601938581376951
ICAM3,-0.016495667478234412,0.09317782551845845,-0.00217335013339546,0.04367028531506066,-0.050554915713000394,-0.015653521315287768,-0.026876236681037724,0.03877650911449886,0.003316683180737781,0.014030150592317393,-0.06085733939176706
LAMA4,0.00984825208469266,-0.0363649015861666,-0.0371525005838031,-0.05723965236784007,-0.10694458890812614,-0.06549999320884693,-0.005883153556847442,0.03303476373942539,-0.036194553292582914,0.13045422049055735,-0.12155642954457326
DLL4,0.0653685077961386,-0.06111302505208901,0.04047263026758318,-0.016668470085636156,0.017350141255557176,0.03190271869470113,-0.0345189611634491,0.06965251392807265,-0.025612950403163647,-0.015135746504174631,-0.023314149978691853
SEMA3A,-0.022032030621180178,-0.05325785095185204,0.025174619309142332,0.06320007584127754,0.02530254017229966,-0.006050884073723437,0.012851346917212183,0.13606518309475404,0.12168259760925626,0.13249900860606859,-0.0517857974366928
RLN2,-0.012567902712056175,-0.018826716255863084,-0.0190287577599482,-0.005219717880823358,-0.016731208346821205,-0.017095556435904373,-0.015287862385948245,-0.021112151862782903,-0.013464875436821634,,0.036000711651999674
C5,0.024775011526424775,0.0018466905443786368,-0.030479359955468754,-0.04817055847271647,-0.06896048949908981,0.004441619082867281,0.05215884111182791,0.02846539383134654,0.016939361192562164,-0.04641272705848555,-0.02939627027481396
EDN2,,,-0.016315866467525093,,-0.017806008499930706,-0.020759702529287268,,,0.003966649784802179,,
C1QA,-0.015408861486800802,-0.014076840889296876,-0.0076780514673895055,-0.07496840873744258,-0.11281573433856279,-0.059446881474833506,-0.04836784235821986,-0.18103967167372162,-0.04349064514923629,0.12697310488548777,-0.052093006183718454
UTS2B,0.03037397277252252,-0.018826716147701435,-0.013606997187967205,-0.007382863090557651,,-0.014777270151764346,0.030438526675771446,,,,
COL9A3,0.014494111533452148,0.023172780599236994,-0.027562994960017937,-0.09179365609509911,-0.07743745963270103,-0.053773044567276704,0.019700735392010775,-0.09721087646618568,-0.0711117973005653,0.08178655470439906,0.03091477228758225
DLK1,,0.035146953381949224,0.11855465509539503,0.041526031660520414,,0.07060226193844239,,,,,0.13595010754302966
HGF,0.06988059694472575,-0.04162217135268559,-0.001137573241918208,-0.026919985967165758,0.012098515576003811,0.006838017038925805,0.03551232076255882,-0.05452361306182134,-0.020508501750106604,-0.016729234696963594,0.0014806947945918702
P4HB,0.01114152801175299,-0.007245897669954843,-0.1073259166179788,-0.07913823632046506,-0.12136705654367103,-0.0944143231820071,0.03512860377421345,-0.04170450733459989,-0.03137828937255324,0.03771572135990737,-0.16262831077545914
ADCYAP1,-0.017760012866340626,0.0018944273079287452,0.05832955175625792,0.0746350907900993,-0.019712127912260825,0.01054737502528138,-0.03392678869539027,0.018200080555392902,0.08451974845219597,,-0.034380081893296305
GREM1,0.004736669401428618,-0.016272185044380078,0.08355885683704656,0.008242343929288909,0.024483265305992607,0.017677700381075943,-0.02799097518500114,-0.1348880668011491,0.0022857724087967874,-0.09296178442184577,-0.05647105473157845
EGF,-0.025674962258273096,-0.014779579550510914,-0.02528382157341772,0.009367224709410827,-0.03898214403262779,0.0600828789724677,-0.022693616005431003,-0.0404436958993648,-0.024507563498867894,,0.03086771109686969
VEGFB,0.01256009325220538,-0.023314475095269245,-0.0854168238445698,-0.04299947506043374,-0.07167569012933281,-0.043518260713071785,0.0030750396864469075,-0.14495569395944688,-0.08119468146384301,-0.07275885495497039,0.010867439441309478
FARP2,0.012200255713837467,-0.019940425447349867,0.034184098188259064,-0.019745042195482915,-0.012743776635104166,0.028522567232517382,0.038134307268087995,0.0016258186591488165,0.05174329257694218,0.044922400302267636,-0.02765118415605591
BMP3,,,,0.037013953061453234,,,0.03639006016710128,-0.030872053859941177,,,
IHH,,,,,,,0.01590087986658145,,,,
LAMA2,-0.004762551013908937,0.0013380297438169053,-0.024892962947535627,0.009828618292113076,-0.08560475286739767,0.02284710146852433,0.010319433493027344,0.010093074994918507,-0.02014429275925502,0.14144849107682603,-0.0039268728445178225
SERPINC1,,,,,,-0.015810344130945397,,,,,
NRG1,0.022074549738970956,0.0023003023879933915,0.07442381174020482,0.15839759965379227,-0.014408159848888134,-0.004197005432336304,0.028741085473035746,-0.02624344577725461,0.06536477629021423,,-0.08132277845087478
SPINK1,,0.04402345552902667,-0.022185299134907334,,,,,,0.011197537749283889,,-0.03464468973305335
EFEMP2,0.06887189801140142,-0.015103111047452305,-0.05261832249809399,-0.047920509856523734,-0.08210376625979628,-0.04180233723042285,-0.07429949061170442,-0.046538753190480835,-0.06518917420492246,0.07762067506025429,-0.0556536071575031
SELPLG,-0.06101798758873703,-0.01794918289276302,0.014538929358654706,0.0017273034877471262,-0.03723597399698638,0.009322740589692754,0.004689434533988822,-0.06079418012816362,0.007537576857213736,0.03451762980581057,-0.058793523203697275
GDF6,,-0.02109065445727694,,-0.013894295443100935,0.052810817273467335,,,,,,
HLA-E,0.03624056105347651,-0.02259512889954398,0.011695771995864652,-0.113889264573721,-0.09797170435142247,-0.029140680385270464,0.00591872608880716,-0.2165167432654649,-0.09284347212094562,0.005896547641900334,-0.08065892389154604
PTN,0.021957993499190188,0.010693226717679777,-0.032189781661151745,-0.15184684583423544,-0.11605005798347806,-0.09275285495204523,0.045501988921634505,-0.12286164665268537,-0.12254329724143183,0.007272544050429284,-0.01568555989093435
CD274,0.0017746414511430747,-0.009675963069419988,0.06274273187626292,0.09103593937429584,-0.06039686618793359,-0.012173079765667444,0.07221398824093575,0.000359417754296483,-0.022159700598559415,0.03581572461176978,-0.057273969975879614
FGF10,,,,,,,0.008589118567491748,,,,
CD14,0.04807627076468345,-0.004731686092057015,-0.10121717083873147,-0.1030895327266656,-0.03351190814860399,0.00284334351983375,-0.029460871057542196,-0.20895959112552823,-0.04809338105875716,0.021775700488469083,-0.10481690013800816
SFTPD,0.013018989722979643,,0.03821125017166622,0.01298614751536949,,0.0041198321650988716,-0.02275662766671929,,0.0231139475377818,-0.03815135578614292,0.10050280665589464
SLIT1,0.0003784533512774428,-0.011963707858138325,0.024624777925529303,0.15045636771044835,0.0014133581708492618,0.028396650185237744,-0.012538211641874526,0.15510883044556378,-0.007988174557201263,0.0017806991901240096,0.04472824888368825
LPA,,,,0.07515031126875718,,,,,,,
CNTF,,0.06485313292264547,-0.012405926980180821,,-0.017505094977713912,-0.013477027253125766,0.004537250635342313,-0.04937323412443757,-0.015634157274461106,,
BST1,-0.003188718477557676,0.04244542907194243,-0.03852847031536783,-0.06301691372727036,-0.09210231007935629,-0.03255374834637364,0.029720890814048512,-0.036793428514585294,-0.0325476305941013,-0.04736029818652723,0.0477953771128455
AGTRAP,0.0042380777642065165,0.014737999158987762,-0.044692215911781116,0.026421718308734313,-0.12623619954674956,-0.004510598019368691,-0.03604404435770056,-0.094047918437465,-0.033098952674853244,0.057733599475983,0.0037356346616803553
LAMC1,-0.028948210383181912,0.034838962123880816,-0.04773193556232868,-0.08337415786880661,-0.11967120518746903,-0.06024989286582334,0.024085530179826953,0.02289696756606163,-0.05097227100534087,0.040532187758432675,-0.07849420530147022
COL6A3,-0.01835700294738407,-0.004258531843813048,0.04338887762708414,-0.040280095837476375,-0.00945639787223059,-0.027942133635670434,-0.01417999626452338,0.0033792649792778523,-0.0422526927308227,0.05274514103694701,-0.1610151742002332
FN1,0.04288190839937827,-0.04664146539946276,-0.0841824281455165,-0.09833751349765389,-0.1138053825724216,-0.06427744179355124,0.050124257294245474,-0.07345940709053812,-0.09910480878101074,-0.006366474441939635,-0.17045109153694132
MIF,-0.0036087111497418362,-0.03523436865305165,0.0008754966907973413,0.020713360019362463,0.02547244624331327,-0.023299409097537038,-0.024156048871039528,-0.01581735484759655,0.04639788779253359,0.048011997316762256,-0.05206753118219421
JAG1,0.01038579225943802,0.01465115185515648,-0.023268776550386266,-0.047827111208741085,-0.1317702034742183,-0.08219365124220925,-0.043860415876287445,-0.02287487264561024,-0.14631425259579842,-0.060624661208994506,-0.1011644859965213
NID2,-0.021931697272481277,-0.02731439700618097,0.006996278920364041,-0.045593665074458736,-0.07541875976634846,0.00735952883106993,-0.049508730652380324,0.004258622135462148,-0.034811344779463474,0.08843481767359376,-0.14816721383625595
EFNB1,-0.04216073121861788,-0.027829202069710495,0.003665815707031029,0.010462535764692058,-0.018522803180192744,0.05603742024797861,0.015605743023688237,-0.00510867678535513,-0.06997710259157083,0.013145502911730247,-0.05232749048646474
COL4A2,-0.00612317658046968,-0.05180656525427491,-0.0013823831540417182,-0.08747722629961098,-0.09725465844738866,-0.0956070462934054,0.034796987139185005,-0.048457926520849855,-0.11275496364690968,0.10582864788780877,-0.0377727621690435
SPP1,0.08483458794775409,-0.02034701189685131,-0.11379105949112642,-0.10718445811945952,-0.12131523473772955,-0.0687984266798064,-0.056479482578994294,-0.18830905027481656,-0.09326625739379477,-0.04636301342867367,-0.1598264308562379
PODXL2,0.0006903836016600896,0.0011958883526443094,0.059945631027627046,-0.02082212925259825,-0.023438947927442288,0.030452751890442723,0.015092750937524354,0.15051228304720687,0.16070696262095294,0.11544383259520903,0.07541714843946024
IFNE,,,,,,,-0.03127310204464154,,,,
FGF9,0.04193613219772345,0.020213355331691357,0.09428512197474158,0.0798621674877984,0.10364248299491315,0.06267023629818846,0.059839893504154515,0.13854339113746658,0.06956566380307679,,-0.005576030540039304
ITIH2,,-0.01982645233679195,0.07867357444150504,-0.03198932864083742,-0.017044636459222426,,0.01853015303769873,-0.018227559129018196,-0.021912875250738473,-0.033379106530984255,-0.09967194885826189
ADAM10,-0.051404217567914454,-0.08943111442639795,0.005393171363669699,0.03760863368065825,-0.05987548642166885,-0.04003698465619158,0.020262315386805743,-0.07805659980668166,-0.0779375011156339,0.07707577897846118,0.03140574647084966
CFH,-0.008113344920113867,-0.0034304532177214134,0.08694184500921423,-0.02970527952110229,-0.03465991886780043,0.017027636915856098,0.08578228920670136,0.054430071314311636,-0.026529873503606687,-0.05318702902746416,-0.05314787989947771
COL4A5,0.029458053574775173,-0.011352904224663918,-0.05178894215849614,-0.07814646143351339,-0.05743983574345944,0.035118297748337655,0.06578447192124413,-0.06903675618699229,0.013887801701567405,0.038697938648549736,0.0720874793611872
LTBP3,0.014276902865149788,0.009994060444615201,0.0034621793012842594,-0.07849101073683314,-0.04912272272519706,-0.0830466843237218,0.04729337803426454,0.012088499084910255,-0.05512613620333556,-0.030579177244670463,-0.020983824535367533
GNB3,-0.02846770199805618,0.00925906760958158,0.049425582792528795,0.03794296391367505,-0.027591025146998807,-0.03496060091537478,-0.041394987937186094,0.09652495434459106,0.043748966004895716,,-0.018372569387508936
COL6A2,-0.018981173349163223,-0.000488518044877598,0.027941965528420883,0.02314966422897098,-0.0818849973108447,-0.07678547297220813,0.025417951685586443,-0.07658857276522285,-0.034452156108639116,-0.015080836271012619,-0.1319485433103718
PLG,,,,,,,,,-0.0530857220898661,,
GDF9,-0.000957966338932508,-0.00560137947997762,-0.040867973363667674,-0.00958156741217485,-0.04788432695089159,-0.05025402611675784,-0.007796645041262742,,-0.018562511771393626,,-0.06518013528458311
NCAM1,0.05286691455235379,-0.022189957216303315,-0.006431961981190202,0.10945861244873777,0.028727394225027483,0.037862572897055434,-0.019761405078796104,-0.04456464096461183,0.020207985986734008,-0.05454110743190531,0.10026974384888983
APOC2,-0.04471065210745262,0.039455126304886026,-0.005217366363054278,0.030210443616290876,-0.0703694176215375,0.001031801527332117,-0.02767519796731644,-0.15138973857854846,-0.0480421080147482,-0.0035559820080494553,0.013154754201527907
BST2,0.08571435620350214,-0.02727588480051797,-0.10388192589734699,0.009110514949243186,-0.11749385191453414,0.04690049121180054,-0.012652325477202499,-0.030946403122168804,-0.08675742840683635,0.030501854590116454,-0.07796361537900481
COL5A1,-0.0285486992104134,0.060986497062924326,-0.03858724080531109,-0.0457325586399844,-0.06455447300489339,-0.02273726471501996,0.0715644171202169,-0.08029976648250943,-0.00638243811385165,0.035663389359947145,-0.1466684621136227
CALM3,0.01384976678020427,0.02233627308798491,0.12134783838915586,0.18218783459619675,0.11312347678923806,0.12447776260820964,-0.008537850742241225,0.19519078887833513,0.09815397647403996,0.048186995114422135,0.14874858136472208
THBS2,0.023250160354104172,-0.032429743238110834,-0.040700327998089696,-0.11918966770037474,-0.07756684026550359,-0.05812083003069957,-0.01452600625738841,-0.12143230907414873,-0.10205346689173544,0.07246698599580507,-0.009619659815847122
SERPINE2,-0.029179481065219965,0.008922801708964185,-0.1189039779580251,-0.02904807613191749,0.003030953764603185,-0.0328034095540362,-0.007370312448399639,0.00041870570337946606,0.09066631890234432,-0.0183965557206988,0.04096442146741374
EFNB2,-0.0006555174976058243,-0.028435837778319126,0.013435519401410778,0.1403723443109606,-0.0021680088558154544,0.04208368843556665,0.0699811032899492,0.11525289661040383,0.011180220559038037,0.03993334458215254,-0.0022103419179291335
PROK1,0.1304768255365218,-0.018644424979181222,0.11826404913969149,-0.06211473259007695,,-0.008816724370911997,,,,,0.12362699034099824
LACRT,,,,,,,0.011300660095345102,,,,
MMP9,-0.011880546176548672,-0.004663411543625011,-0.07444520452515545,0.028652546433940274,-0.04615995429077899,-0.02250466006226004,,-0.030057443424251526,-0.05829233731078239,,-0.07076893635094124
DMP1,,,,,,,,,,,-0.03989360442425936
NPPA,0.006331784008583068,-0.024411142472794387,0.10990842671382563,-0.018447225207180472,-0.0232037106327919,0.024928752302207962,0.030965943912584004,0.10283972587985195,-0.00784015135154563,0.09003164732328736,-0.066733735484944
APOB,-0.01205589843253162,,0.06173597327907584,,-0.013421980151256072,0.02383953523127464,0.10730184835533375,,,,0.010986190972990282
C4B,0.05656796147303627,-0.013156533408409622,,,,0.04515532488110115,,,0.050403814370365355,-0.05188802544389746,
NTNG2,-0.023215531604466197,0.05637042642208689,0.026686839338024206,0.11714934916279804,-0.003180434175309655,-0.022643530541180623,0.0036442806524977574,0.13690786423515588,-0.013733460823812795,0.08795811540672174,0.07940442001105995
LAMA1,-0.03355979682697113,-0.01836069304798322,0.03192087948872726,-0.007004793166403939,-0.11876092313750054,0.0047558504143666025,0.028414034147744772,0.02180361381969345,0.02918143831497741,,-0.0074564480948973956
UCN,-0.020738281423847347,0.00020940781312373858,-0.03494169261837266,0.018552741945747832,-0.02248541282231035,-0.03243399962032392,0.0018228814749094418,5.9763205147021695e-05,0.06906313788119806,0.09293837002360984,0.0884140410752174
ARTN,,0.02039180959517951,-0.014715618452779527,-0.0027037642558918325,-0.020332296923734016,-0.022504662246801206,,-0.03707238454160202,-0.015634158361757283,,0.04161035896048143
PDGFD,-0.011288510756091767,-0.03744319873422861,-0.03341712617224269,0.12096061801548269,-0.028694640825813272,-0.042963750200422916,-0.028959664698954595,-0.004236913528144321,-0.0342808054763404,-0.03926425061125119,0.018660361321276363
EDN1,-0.03476566711055212,-0.026683914404197928,0.045892071140811216,0.008052062768131257,-0.033397349460915514,-0.010971514913487367,0.0010393587824264858,-0.051909565058039,-0.013201570238174493,0.13443866855808745,0.05377847916327624
ARPC5,0.020119845932972526,0.04300594903673091,-0.012009750326550392,-0.017675334520277745,-0.07925593511558067,-0.0009929482248129987,-0.03248222274887836,-0.13660840210858882,-0.14270556629930314,0.021149366814841357,-0.11499130116903852
GSTO1,0.01058677625256508,0.0628813392141058,0.06147103957790276,0.08265233692613566,0.09219134934948976,0.005501985087375335,-0.07750087697359802,-0.037114260372960506,0.03966347413883181,0.06380534688802575,-0.02117803200637081
PROK2,,,,,,,0.003315748423549173,,,,
SYK,-0.01983976658617816,-0.06382596338969238,0.03985655056029038,-0.018097320346243555,-0.05870446361195205,0.013307292419102805,-0.021009393435715444,-0.055956514243797155,-0.05702661353944146,0.07976672604662281,0.016032615432750617
