,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GDF5,-0.01698505961958693,0.06367043565367927,0.06169130382753386,,,,-0.027355928045162514,-0.014985316579313157,0.006142385827316557,,-0.022813769715145628,-0.02221392779884078,,,-0.027037763390287944,0.004607278503199325,0.05012406075435175,-0.03420508367700457,-0.03572391546332062,0.042701210600045135
CHAD,,,,,-0.037859187374231815,,0.023506235884906846,-0.025640721318203104,,,,,,,0.02720741938725473,0.061776355492269064,-0.029547990950621272,-0.03543339195259494,,
RGMA,-0.03545271213121404,0.04618732181545711,-0.009726458329594175,-0.0004574436821287111,0.004737464481958797,-0.032454379839266675,0.07551417934583589,-0.002727287175593103,0.07123192745216204,-0.03952154402847137,-0.0069881091871502295,0.04182597928650054,0.03230096458941784,0.060784125141611474,0.08004496213987475,0.09861046815243878,0.05429111303113153,-0.06394491530107596,-0.0036031112904790254,0.0825713045873451
WNT16,-0.03166310958799398,0.08156353820619737,-0.0303750933345198,-0.012026454930077967,0.05447910662347336,0.0445545667872191,-0.01797970183538831,-0.017455572385987297,0.027773005737250046,0.08566894805395084,0.016069487039374816,,,,,,0.1416624766468421,-0.02266931925165776,-0.0250790548918299,0.013383937538936677
CX3CL1,-0.08778267033932771,0.02124862848580573,0.04735659433970491,-0.03048564321014691,-0.00022688406735399253,-0.026303197227971607,0.06483161262358532,-0.03768730421619915,-0.035804909003281864,-0.017131657882307878,-0.07278720026056178,-0.02921230911178639,0.005216901669113571,0.02026887253373587,0.07519773779165706,0.06468136124824288,0.004854965212531805,0.055914362704983595,-0.013856554986068052,-0.06330958985924455
FGF1,-0.05516510271591977,0.06038453316831112,-0.009547850882960425,-0.008214178540059711,0.10815871856549791,-0.018838671112421667,0.027426133947138574,-0.06993313803711468,-0.025764055415541602,-0.04986931148797674,0.02225063403753632,0.07363084684636029,0.028262848240537385,0.042765249280041384,0.05209634265801332,0.034576644164401066,-0.07925091877516742,-0.029038668696092524,-0.04163995982891167,-0.07259236659700057
ALOX5AP,-0.018934013622028283,0.0021623486040515966,0.04624001482798605,-0.06385369294384861,-0.017648916014557186,0.01213894415641052,0.013042111573519023,-0.04836331978091841,0.06982999288226023,-0.046272178657044014,0.0004945256055925457,0.046903810074130074,0.11192290382209957,0.035959669967408604,0.1139613908977048,0.008724626460672368,0.016986095673241053,-0.08119641446523088,0.008970865767932691,0.023022832532511712
IL1RN,-0.015115627523332509,-0.0013545125298087901,0.03496349988744913,-0.025909332632942265,0.039932590114693425,0.08868596154031354,0.00844004725242903,0.023321007134749574,0.0541584010877418,-0.009719088925386353,0.07823739722848298,0.018000711645910845,0.07264621425041855,-0.027573962430980058,-0.06080230201128028,-0.01743960248305384,,0.0033970274251972164,-0.05822316024724423,0.04327486459985522
PCSK9,,,,,,,,,,,0.009267488601477598,,,,-0.01539604003425736,-0.03743214720059839,,-0.005312396390230363,,
NPW,,0.023424583368630115,,,-0.010237422012061683,-0.03187574771719002,-0.032669830050105785,-0.018419821927411904,,-0.01758337838036794,-0.0175071346302944,-0.0006524713560683989,0.07607653858741495,-0.014834955112140627,0.012024546824262562,-0.045257868796517026,-0.027261631897981985,-0.025179822199297985,-0.029366188611405726,-0.01481558961329218
CXCL9,-0.01363581723798247,-0.03552315763024782,-0.010283775062389708,0.04893681566276254,,0.006026902542435429,-0.0034080888517710865,,-0.02985721129394405,-0.048358188053244114,-0.0225804808025043,,,0.08254880038260706,,,-0.03197837165377696,,0.031105886806334564,0.05201806982915107
ANGPTL4,-0.04454330950091033,-0.037196674297442965,0.06427459028823468,0.01893181618708276,0.013129849951679257,0.0812428262977514,0.012535340020187094,0.00423830253080181,0.0492525265150779,0.01485228664359218,0.08433043400253633,0.028811598850319215,-0.019475345960200844,0.06798154688399867,-0.02504724327570577,-0.09353132919892862,0.004684853890436248,-0.012364582847609025,0.030637495400625107,0.06752293131327763
CCL11,,,,,,,,,,,-0.017653360089566642,,,,,,,,,
UCN2,,,,,-0.0444474673540916,-0.006001865080953789,,,0.003973700839815378,0.005783278848335357,-0.005648208959170425,,0.005715319930383981,,-0.009906735174914652,0.07337686653890838,,-0.024864541192429097,,
OBP2A,,,,,,,,,,,0.0130921679271331,,-0.0339548661354143,,,,,,0.018848004158741254,
COL4A3,,-0.021618223767286573,-0.014433599297418073,0.06688427580290239,0.016776593320060013,-0.003934145710788352,0.0334663120555608,,,-0.01826144109872273,,0.027139417536620594,,,,-0.015602483963505422,0.03575070911746716,-0.03477588119116583,-0.021524156727753162,0.03246061624325687
NRG3,0.025394859594150596,-0.037946066357180404,-0.029883338738391257,-0.033681918290189024,-0.028077416825971088,0.013304047386901876,-0.027607840709961303,-0.008473191331543737,-0.07333575036823421,-0.029940269685363386,,0.007218333156268179,,-0.032499451413479714,-0.004041682697747867,0.04384728971594584,0.03148975150333043,0.02930948734004397,0.008845622595244967,-0.004257331937461165
IL23A,,-0.0008852642812044968,-0.02855489085629156,-0.01604198350524707,-0.0315514161042883,0.03449313443065365,0.026168508537889993,,0.05372087826748922,,,0.03797503490702355,-0.04385770150081551,0.07362404753964955,-0.03020512342417572,-0.009680760093995537,,,-0.030146052706532686,0.09935211052415144
COLQ,0.006856763923728801,-0.03317821688363115,0.006494159614207571,-0.02954890428741413,0.029506769331215273,-0.0256447857837583,0.025674953986556507,0.04643403691537473,0.0818272893017328,0.02842441788156993,-0.01661874035056487,0.05027695663088874,0.03417907405805426,-0.06701907577425024,0.05589061234472129,0.022393595352625386,0.007076392752422043,-0.00688627149390688,0.004673766485890051,0.01513116110034638
SCGB1A1,,,,-0.01220396185451124,,,,,,,,,,,,0.043806364713805536,,-0.025458898223595677,,
TNFSF12,-0.011829748123445932,-0.04999179554262008,0.02782807205020294,-0.006959720759161909,0.028235492021461774,0.026220817427677297,0.015317559746121404,-0.011805443530187419,0.0038213903339287332,0.006829750797854214,-0.015881409429572873,0.014786263609052445,0.045833176205035096,0.04568132261241899,0.051297680982390195,0.03692300062000711,0.0016921940839219416,0.0514310789965935,-0.014610998408696152,-0.02049706038848617
DKK2,,-0.037550921073236286,-0.02990988170810079,-0.014321183115874343,,-0.02764266707866512,-0.019873855977222712,-0.025405533874370858,-0.02889922464415679,-0.014066283774346327,0.02801077298126423,,,,0.01473666264740658,,,-0.029304310658799425,-0.018897242183525894,0.10323020219735396
FYN,-0.014048478281652038,0.07689745613892364,0.00917898104627818,0.05345201678647885,-0.010544840011610991,-0.014146710549430517,0.04395529551095021,0.05490213936446588,0.12587227256568756,0.010051379782742353,-0.03926119848628505,0.045210676075850026,0.0740872766809899,-0.030846707686992204,-0.000451588035008348,0.09301221614210568,0.017111391042205524,-0.013823976041469559,0.026541272181201017,0.015928205664221113
ACE,0.08919768434056663,0.08264352708435349,0.025051238619010176,0.006797677816399512,0.03460913607631275,-0.028601282932121014,-0.00987833164043241,0.0036327103041694183,0.0665838235731914,0.02010158381852069,-0.03443287205320492,0.021087728098640204,-0.03659777376644313,0.06466347599427846,0.07820300402843251,0.05477153499193785,-0.02556552652385946,-0.015682886578073277,-0.014682259974614574,0.04390146387129843
IL18,-0.07984362105840281,-0.012232807236891982,0.005719733148163529,0.007513832962288992,-0.003632162784379263,-0.00798157088223026,-0.024460302606156635,-8.918566209383635e-05,0.07907173069220993,-0.03880220692634277,0.02003146642666878,0.013616947294339486,-0.04649864650288945,0.04298614423859718,0.08977175592090034,0.09802261402880119,0.004180278159502465,-0.02305943183206239,-0.001973499704545481,-0.013351443551698098
PPBP,,,,,,,0.0574282845272251,,,,0.10228927950473972,,,,-0.03698326885124062,0.06029839604077287,-0.031386653446529564,,,-0.002718767912050684
CCL27,-0.017205359970232433,-0.00836438865731695,0.018131738447596482,,-0.04089614304410101,0.030158977245064496,0.0038253545246003683,,0.03013945049231636,0.03209071924985825,,0.07155746620356962,-0.00580842853069357,-0.044910163767768185,-0.027709418558185824,0.07060882373452004,-0.03369769431308775,-0.013526724705924507,0.01214222792545774,0.14370212239989227
SERPING1,-0.013422890323891016,-0.01027373786832947,0.01348876898124207,0.005240153311753087,-0.009688403285435696,-0.048679061161819706,0.033183388622043924,-0.020766723312900134,0.068866904461501,-0.042983855206544935,-0.06065306130138459,-0.0011141191198131937,0.059412229218134625,0.09171944815807569,0.027415248055783603,0.05097441536339523,0.050687025314257866,-0.02364060680066869,0.056431984949050176,0.02865141892801766
AZGP1,-0.025518776890452885,-0.03451893124383118,0.019367805903351663,0.019049425008101535,0.01094123526040334,0.10510501918979612,0.05853112203848618,-0.008234832590741436,0.007033801290509116,-0.03388478549488215,,-0.02840262469398092,-0.010394015935671267,,0.046576048276848483,0.025155339822427045,0.03988702888757699,-0.07500134759581675,0.009191503554012631,0.0664037997465289
INHA,0.07565966211437544,-0.031868406151905435,0.02169798042990298,-0.018701201987657165,-0.02455568678781545,0.03795983953294024,0.044675219339025726,0.0898645998703805,0.003179722371582223,-0.02593287005881491,0.00830733514164194,0.021747838217329864,0.09086233152159957,-0.020129644810775255,0.019560196958470638,0.074682271145866,0.02741377212229592,0.032663201953946765,0.03553367666022912,0.1537545663859534
SEMA3G,-0.026104260250526517,-0.03426042273105458,0.012738820605173238,-0.03073828877346893,,-0.02580054394413978,0.034408200688102665,-0.031036745742158138,-0.03463279831263997,-0.0017704697207501332,-0.019463530463344404,-0.023847656667942713,0.017838987837571915,0.014372543553362307,,,0.014009076286141058,-0.03650598729928832,0.061902878181348944,0.02709299150011324
OXT,,,,,,,,,,,,,,,,,,0.014829587496259393,,
COL6A1,-0.0018579604424339821,-0.019047191229278,0.04348057313856638,-0.017789085105175434,0.03853878372643252,0.012111743657955712,-0.045410084008216146,-0.02092236472191802,0.08797187368676702,0.06489987213072627,0.061281468818134774,0.07119250810789658,0.03507411034043675,0.11310808946521667,0.03262203902437891,-0.040276947433683,0.04036789486732235,0.013293818497555118,-0.04452944073208477,0.06610623274890264
FGF17,,0.09081044646554295,0.09472947400244001,-0.013383553358611489,-0.037630733558451805,-0.015036617298818096,-0.02277211516326822,0.02283822481692317,-0.028557540243724498,-0.033313724208735594,0.08921566611317737,0.05503656099902161,,,0.013530738396113712,0.038363173363376704,,-0.010667029314882084,-0.019894946045095088,-0.022288994941765585
TNFSF8,-0.018679890621046972,0.041309209273566135,,-0.011846407203561369,,0.048111520230351965,-0.018813691622791718,,-0.024686758037563407,-0.00291512777134611,,,-0.06390560853832956,,-0.04012963054531344,-0.030416975438435214,-0.02440979656620686,-0.022669322243776886,0.07830435173576666,0.12518909770176248
FGF20,0.12942875682252472,,0.03846222111909432,0.04136072032051817,,-0.016232241323092037,0.0021469561678057296,-0.015545545552780078,-0.039765744480734874,-0.0028803045664174375,,-0.005649470161115447,,-0.015540737742186997,0.05842243347831652,0.04199039812217937,-0.015194888014904108,0.025965865914420586,0.06784400564053131,-0.019885854135548962
ICAM3,0.09652615470229489,-0.01942430624111315,0.042875818260872396,0.01281635112566599,0.08892355943622324,0.012108737506445283,0.04780705538948552,-0.03328220455768292,0.03243942067462982,-0.012090616961294187,0.007248817363117346,-0.0107876516561264,0.06606904470565751,0.07012415801392034,0.0912611437853413,0.027026080412501267,0.015512892546226802,-9.890215055273502e-05,0.001110610632531888,-0.020624089908829073
LAMA4,0.034857287077847965,0.014136386051668785,0.023517752230419395,-0.0031335538705201,0.04298254684630227,-0.041657318049474035,0.011248709409183436,0.0014416569027197207,0.08972235959436567,0.06376508688735516,-0.046655395501093655,0.002083211198860094,-0.03731526988680842,-0.002694611232645515,0.006427957191778478,0.004487331646330446,0.08814575737707077,-0.071392103031616,-0.0019171750026426636,0.07073268986472867
INHBE,,0.04868986097882141,,,,,,,,,-0.017359783310486782,,,,,,,,,
DLL4,0.014738749558199118,-0.026920239899962072,0.05454382664990267,0.017736497072521975,0.09619556829066557,-0.020911311893491106,-0.022193712810142197,0.008935903125431627,0.07728738859342503,0.0072215098761883026,-0.021394459425844614,0.011472015851211716,-0.046147927790215294,0.07703952066958415,0.012079582311724001,0.050221152537992086,0.037143265416985115,-0.048668083360597164,-0.011062316516231133,0.10801358325046223
SEMA3A,-0.03426383400202693,0.04965233631355291,0.037505865867982074,0.03708790204471611,0.02622430176082556,0.014632526881852015,0.0018545487436493725,0.054901409770800914,-0.04319744405782672,0.0028167717010951932,-0.053542486813178476,-0.0327787045703239,-0.05787421432021349,,0.05352988158714094,-0.015314891823494872,0.028873486529786958,0.02198138856828276,0.040717211675158266,0.10761697668984918
RLN2,,,,0.03774857217760694,-0.02880288028409654,0.02674565372713861,-0.002530116304865859,-0.018262367068554525,-0.03170404425728282,0.05328340867039777,,0.02310892309177045,0.030801791822852788,,0.03721120113399103,,-0.01496812461436674,-0.024864538450588874,0.012584214842648532,-0.023362075715425815
C5,0.05680760542188212,0.1042010453451255,0.0832527329600878,0.08110083192251648,-0.019587260115287917,0.008368815797870025,0.004725435794670218,0.029106335069693894,0.0524744381472939,-0.009093483421435287,-0.03400980054569317,-0.015233596427790526,0.014970584224695122,-0.0194111660178088,0.048384032380584065,-0.04097358821083129,0.03144367506959845,-0.014931382592583132,0.049778062474335916,0.0813545595407213
COMP,,,,,,,,,,,0.017824741474539968,,,,,,-0.029231385925709924,,-0.028364334484664248,
EDN2,,-0.002861426510884741,-0.021398025534621834,,,,-0.02474314968848109,,-0.02257302389771726,0.04077624509840174,-0.013758519604696113,-0.01952496919175525,,,,,,,,
C1QA,-0.09868133271360731,-0.015001533075154769,-0.025653964518095436,-0.03755841036820626,-0.04371860343170349,-0.020283949270877386,-0.00740925168512927,-0.015667168298028136,0.07839834613870067,-0.024879034163681236,-0.05534102568635174,0.01950563696153529,0.06271273853393655,0.09133934079891338,0.09233372223990083,0.0191480661030347,0.09219928683040476,-0.0764414999230568,0.009680875225864267,0.0176661636032427
UTS2B,-0.01584093510350014,0.17459686897223994,-0.02289829945406954,-0.01447188451856859,,-0.018296806010915198,-0.0206351264827239,-0.01359386133881587,,-0.02254161897852931,,,,-0.03735501283327065,,,,,0.010603720533683945,
COL9A3,0.052338888675371335,0.07726927346710984,-0.013589361084441346,0.02655968619435614,-0.006255436093030891,-0.030383277135900305,0.05791721052703246,0.0038824214835458813,0.019047281029257953,0.014504893890275731,-0.01502201342338775,0.047139856211009794,0.03422987969219416,-0.025604551391231457,0.07142458171913461,0.08275292024605135,-0.09116674038675296,0.06400839417290662,-0.016020285546131597,0.03831659996393477
DLK1,,,,,,-0.04144241584940079,-0.016806486045868145,-0.0332188212450162,,-0.04101237874908776,-0.003318189734467855,,0.009383846190597183,,,,,,,-0.007366954480288493
HGF,-0.014459810837766483,-0.005534739756879859,-0.029160999080638274,-0.04375124582130011,0.11281737098019932,-0.00046856247093195343,-0.00832522965394755,0.039604918594857014,0.04760320437130925,0.009931667742488725,0.019130869003028912,-0.03485594801770119,-0.016732737256272414,0.04530097557947566,0.07734613903430498,0.05009586336346723,0.033348174690166765,-0.03023260786874916,0.00951918566818665,0.023847670941060342
GIP,,,,,,,,,,,-0.01822759528152744,,,,,,,,,
P4HB,0.0186595583363543,-0.11820317859031847,0.012878197703680008,0.018919639007331797,0.03707166856588843,0.01969252412261315,0.019370639735321753,-0.022841043191454267,0.046934874062457214,0.09058547615760176,0.007630107483465205,0.016789594299373854,-0.10559206044742005,0.01965467196225862,-0.0007444583197500457,-0.06580365595398373,0.0690098981200543,0.02364064974567587,-0.010128553974319207,0.06433265101091473
ADCYAP1,-0.01742305274824362,,0.03264842502565503,-0.017978132649376803,-0.0005441748769351733,-0.000579842413886882,-0.03396367496723366,-0.012816859025212535,-0.04860344386779634,-0.036434225528229884,,0.04134033912178736,,0.04636097923566643,-0.017778637387282293,0.033050096471769645,0.05472817485233458,0.022590480142505066,0.010997955715314716,-0.03753781596595398
GREM1,0.0025728703882724564,0.03611265193942994,-0.006707525869834638,0.007997136644312392,,-0.019726357886054955,-0.022572316290168988,0.003453150245159477,-0.02767554773722802,0.01922954964057437,0.004830576273857382,-0.03541092027051838,-0.03531386412166913,0.02602785107816383,-0.039006234278405126,-0.04491500737021794,-0.022996381385269122,0.015161246552261233,0.01634349219472145,0.1082781043405198
EGF,-0.004001715098607421,-0.016735523714256482,-0.012162133688534775,-0.016039644245209546,,0.003453615658995737,0.01362310012924429,-0.02175521629902767,0.045605863712739246,-0.020040543129013478,-0.01794255529097618,0.026170997430614632,0.09581197591783805,0.010744451969280368,0.03390233472389222,0.012888705785648193,-0.053379623833342084,-0.0077038409700464295,-0.008244889995865102,0.04549129610095466
VEGFB,0.001681362556831455,-0.055351523769417287,-0.03696119743078483,0.011776187352136551,-0.0015758778950118715,0.021526548109314477,0.07914670760370716,-0.006854300193587609,0.013127949670607843,0.06909394247758209,0.04312174464404004,0.061798018477177794,0.08107072125757842,0.030419827255623793,-0.04155621632238713,-0.01914177275555829,0.03927069447828263,0.05756162073277373,0.015020246374682324,-0.0037402951443478182
FARP2,0.02041187705495138,0.052906453352406395,-0.04006908556243389,-0.024044644786334713,0.011071630444143445,-0.04360241120294726,0.015404682989232052,0.023714055693618764,0.07637608731651194,0.018583517510166996,0.023777969558509082,0.011041682840592407,0.01987889079602654,0.08520542146095365,0.021582439440765447,-0.004810981082278003,0.001855548152020277,0.05795270307282069,0.02596141207825559,0.06298798452542465
BMP3,,,,,,,,-0.003940719915152968,,,,,,,,,,,,
IHH,,,,,,,,,,,,,,,7.644461103636567e-05,0.02853688899114697,,0.005409323163118205,,
LAMA2,0.03607259010058841,-0.023833385157312294,0.003062104227405375,0.04031991214755316,0.0810044404559545,0.04779165917570624,0.004188241313459849,0.020964926643954513,0.06434408050927597,0.0021142728901801014,-0.04924442127728119,0.022942901864478144,0.026309357329737302,0.014772470211481783,0.07134277849886234,0.11144951307632635,0.02535579723993016,-0.014200612974373064,0.020813627608946533,0.026139474864104298
SERPINC1,,,,,,,,,,-0.012688392677961496,,,,,,-0.011808746632990145,,-0.02425649706475156,,
NRG1,,0.031543965878410476,0.03165293609691418,0.019167370271437157,-0.005950151094205913,0.01970626850822856,-0.03805452041840485,-0.01644986342072355,0.03590707175548572,0.06672559692339257,-0.03567878262979592,-0.03859669796552127,-0.0028939835244973186,0.12041277008174263,0.03655719426783308,0.06015949399435163,,-0.017060938059399493,0.016404023837313545,0.04383406015546453
SPINK1,,0.00011256392576369982,0.051214388849224766,,-0.011334222061393754,0.08443673214408906,-0.03364419404089475,,,,0.0100611073466756,-0.02288470430504446,,,-0.0206883373932413,-0.012913370219682517,,0.04509478237406049,0.05093226771732941,-0.01816293951571396
EFEMP2,-0.017473251545322116,0.053767713569719426,-0.009816010264982983,0.00847831095682435,0.04676985979650905,0.016878523737064954,0.002299715416964902,-0.040254484682937956,0.08336433145703777,0.08346938606056412,0.06774346249402358,0.07285826826192128,0.03430857159931264,0.12011298050118274,0.01615512154111711,0.016723537933451344,0.02246060652629603,0.02537892644944325,0.013185062148270506,0.06483620183231538
SELPLG,0.020754114350057314,0.055557644681901566,-0.02007834820334227,0.011740539279294316,0.003866045758934756,-0.04237173994389615,-0.029276323273449013,0.017322041938824386,-0.007052685517248996,-0.05220907176686222,0.04091827508386065,0.005819694312960823,0.026408131915180433,0.014697506925644511,0.0672290515597838,0.13867036438220506,0.030477990497366075,-0.03041350273294584,0.018428305969653596,0.039266583780288605
GDF6,,-0.02364752352241147,-0.03632477305003498,,-0.005153650944526944,-0.00908736027957676,,-0.02712759784973861,-0.007616227095231139,,,,,,0.012421434106499108,-0.011850567163918104,,-0.039085911219628656,,
HLA-E,-0.022560520868503974,0.011523810163558057,0.029906947157649414,0.003441815024103143,0.03730408359211126,-0.01558513152871253,0.052754667364862944,-0.026592057827460616,0.09342059449218132,-0.03756443137020813,-0.0014717794740102125,0.07934767797501362,0.08081376549548334,0.06489046928659353,-0.0031489910395224056,-0.017769070174709817,-0.036356014329555965,-0.046111651214107076,0.0027311837804847865,0.014317856286712451
PTN,0.06101474376728387,0.05817297648973309,-0.021293884815563296,0.03821402586299165,0.03343421129164392,-0.056822511226049296,0.04013914425099582,-0.002946813840235447,0.11194119399064673,0.059380886157163464,-0.11299811222995984,0.053200661769177954,0.05028986978413234,0.009636798559577124,0.12964011544920506,0.06744842637139636,0.0902360994397941,0.0905661813428641,0.0008727687805892497,0.12002761545891596
CD274,2.9061749950499334e-05,-0.03832394768990172,0.04594882975645304,0.004824629641616732,-0.038580467385958016,0.037835059622691014,-0.008536735832818592,0.00688911353502459,0.061448179760577204,0.09305719240664895,0.07314857513091853,0.018456070441667867,-0.0068297247674071835,0.03020139837847604,0.062076071514137465,0.025900661831690795,0.004342670245310599,0.009038474441265987,-0.015558352788366274,0.05366008925690042
FGF10,,,,,,,,,,,,,-0.026327331497891234,,,,,,,
CD14,-0.009577054940519586,-0.020947085773547303,-0.006663619989667017,-0.018755047971257387,-0.002844356782700624,0.02066154878480535,-0.013709796176601565,-0.012375846119570424,0.08162134949439093,0.029866515698454093,-0.050094280308309154,0.027615467199117325,0.0811532843354223,-0.006670381998359955,0.1273889348690549,0.05645117157061281,0.0372093007516417,-0.018426476862814224,-0.017059391470783412,0.022288551348062263
SFTPD,,0.06673981652911039,-0.024851465698622944,-0.020187699303148537,,,0.013454254703575136,-0.030734622136456113,,-0.04139437661443731,,0.007178115548107163,0.05600725853765893,-0.020233490343154595,0.05781499332953547,0.029097391619532488,0.11547596640707798,-0.03022969627983829,0.016904419436547084,0.03736714797328823
SLIT1,-0.018170383368868805,0.05588442406855157,-0.0010064270924143401,0.0625045791730595,0.019059813261758977,-0.029382470686485446,-0.021765644951310288,-0.005319603058240163,0.015091543787448179,-0.011554205766866329,-0.01629434691183389,0.009696161842131595,-0.006924693733465732,-0.002376325913167752,0.028563108321532655,0.00691481428548489,-0.007843747470673432,0.04393421018351571,-0.05562783144529668,-0.026233025110611156
LPA,,,,,,,,0.06801795380669025,,,,,,,,,,,,
CNTF,0.07444915649664392,,,,,-0.027642664236992496,-0.018813693339912608,,-0.033170485621669,-0.02055819580905102,,-0.0010076455356288264,,,,,-0.025150957931322496,0.08206691189013576,,
BST1,0.08750474718189988,0.12988065364896206,0.0402351705655481,0.017196443205104116,0.05578156229827486,-0.03883161673776327,-0.01568264967729563,-0.021889865044778092,0.06415119113008334,0.0012227185604571302,-0.04025206516263053,0.03469056561896619,-0.029327531170845956,-0.021727332874794097,0.050576141748078826,0.07167539551554024,-0.005315579208165447,-0.009032271054022205,0.0817721384202533,0.10424907841223813
AGTRAP,0.0016840470420407512,-4.457322977278493e-05,0.013975583228051777,-0.01661281061736161,0.001978537421369991,0.011985009047947312,0.00984796177086977,-0.020098697289076078,0.06162220861317882,-0.024754618718186103,0.0035324018244709695,0.09608209068366161,0.10213608972275155,0.08878951079622698,0.0767056954971129,0.07327408434613936,0.05809516200732238,0.020096681904931264,0.018221886475962266,0.045814445752077514
LAMC1,0.060142716401648214,0.04304832306822122,0.030352373234283733,-0.041478950332566544,0.03040724937976077,0.03888033835544213,0.002537854445615914,-0.02924478979929651,0.08369026814149234,0.09054462774494072,-0.021953910373462292,0.05097898102245443,-0.03702190007828092,-0.02479428815558243,0.02886701367243715,0.00950547536021533,0.05569623050773823,-0.04244954645682672,0.01827111853063439,0.07626803344325998
COL6A3,-0.006097854255837055,0.0021118402344455474,0.0530451874063886,-0.018582454670319843,-0.04332305441393973,-0.02087082810218533,-0.028959836833509833,0.05275368347556681,-0.014642739321554273,0.004103696554297893,0.0768856335892141,-0.046537885763661864,0.06359948376473117,0.03633353236537099,0.0299186770262557,-0.016550581139598345,0.05895211505675012,-0.06390622870837667,-0.0016011943563477007,0.11233254480647462
FN1,0.018147266135277357,-0.08985680328468723,0.04387829734712045,0.011420195882639544,-0.010526086369308888,-0.025826420556201622,-0.05962372452422028,-0.04132516359237605,0.13503745453202295,0.08818825264329296,0.06592228079904572,0.09252768279457911,-0.0663832504107721,0.04832666973055588,-0.020749406107701315,-0.023781765709119964,0.009045171180281811,-0.051781604256821184,-0.02568819718128717,0.03315760172330412
MIF,0.05499271077362027,-0.07805021254529484,0.028301475844410656,-0.005361458666128872,0.006021122527889813,0.09425724801969507,-0.03821904522583843,0.022770675622711362,-0.006636859943806401,0.03272323034055959,0.02422210625440624,-0.047976426438793976,0.04884132157343498,-0.022493312409007885,0.0256730651031385,-0.055268852810156074,-0.031974546361897005,0.09743447297748,0.07539182153148181,-0.02267321818899979
JAG1,-0.02484670609786479,-0.03212195913378562,0.003570640435595872,-0.0072242219946507995,-0.0009067091377079918,-0.012597099856830848,-0.00767885654044311,-0.009352438767680724,0.08087616245573218,0.04503587221734399,0.020334427244303538,0.07463274003059164,-0.04357412749866069,-0.032838543361987424,0.035328706219318266,-0.01598270266638032,0.03172748974242251,0.013181765748452097,-0.021785938971595798,0.039603617226003286
NID2,0.09157105275952067,0.13355992423899501,0.0024263344979659385,-0.02220105164101077,0.04670099528294361,0.0033665959456176406,0.006121323402558672,0.02091893110035034,0.07617095170526758,-0.005821830115597961,-0.0042850207814159125,0.008441719341929945,-0.10416715586491637,0.025575175329259868,0.03147116420219412,0.05791527093848163,-0.03971035083531328,-0.04947268306261123,-3.191090120387952e-05,0.07039139176423512
EFNB1,-0.03498942380535963,0.028979138739731142,-0.008280140987100806,-0.0050770395622512805,0.023115524149463332,-0.00803460618628857,0.03620254436414847,-0.037532536909560495,0.10208820280242002,0.007750083244965023,-0.07015033405652032,0.043783766701569325,0.0271298017197505,0.03708632655818372,0.0654427747555144,-0.018679311778683164,0.036787520551341504,-0.03330156504654048,0.006737225827725062,0.054227778586049054
COL4A2,0.06568498928986063,0.06264663174082165,0.03279082470292166,0.08753686069864981,0.01140990844915594,-0.048210206241769464,0.0002439562297430472,-0.009351944408234716,0.11703048764776658,0.07529388442746723,-0.10572636699350743,0.08087935491402683,-0.08660758687466777,-0.002253347453738957,-0.012244574200654574,0.004895054161652092,0.016696856236532984,0.009165983467756626,-0.025180135596445802,0.05300783290876988
SPP1,-0.049091208631406584,-0.09128187025927,0.05732022855086797,-0.045033747339237123,-0.058853794042110705,0.10239842979791593,0.028614031424222464,0.005797221362852604,0.12292501619946712,0.03991204516632981,0.09861431604687927,0.061698101617884825,0.1064276409211056,-0.029661451521769598,0.04790088015782817,-0.02065559003163796,0.08086237922621654,0.015846521881314485,0.02523325954799854,0.030295100384864295
PODXL2,0.11303803324525552,0.04834714573315846,-0.013542562685590068,0.0009128180359179814,-0.04881298747530318,-0.010049499049846792,0.006873199702073898,0.010902947469295102,-0.03578030962497837,-0.03688338958450917,-0.012410600021156602,0.030275603957962863,0.14005987704162318,0.03643366977771986,-0.022642929431720058,0.08432477329251284,0.0011170641903942634,0.018047533259071318,0.014786625418061927,0.007267508302284905
FGF9,-0.01867989360828954,0.09037289822272611,-0.000339791339907889,0.009143463513417324,0.07327241736120156,-0.015756499551937572,-0.05562497974758116,0.025993870705510642,-0.03351028474233822,-0.05668100210986313,,-0.018518730112022683,,,-0.005726911645172839,0.01850173075486668,,-0.02975462404151271,0.0723971336705618,-0.08862938363861242
ITIH2,0.0197766615743799,-0.0187523402226375,-0.017603276406239047,,,-0.0016384564201414801,-0.028673438729120253,0.012111791395283015,-0.008583158937238872,,,-0.0372428005694829,,-0.06336837036909686,0.015022685492008444,0.10728233795691827,-0.03042355706722775,-0.01817178070053516,-0.028221741844373906,0.019171375144996897
