,MGH258,UKF269,ZH8811Bbulk,ZH881T1,ZH916T1
ULBP2,-0.030217276924455604,0.05152343719016661,0.0308260862539715,0.055934872763612975,-0.00665775671977923
ICAM4,,,-0.015175136185882501,,0.005235998116366044
ANGPTL1,0.005301917440982301,-0.003223538388803252,0.012468882163333767,0.04310815022060939,0.036309709795522324
LTBP1,-0.01833168000684261,0.0018218696064017366,0.00899753843502478,0.03523201487813984,0.03221462284880566
NTN4,0.02612465082489939,-0.012434899159193793,0.045594711135540436,0.03366862651019436,-0.0006299270317932004
APP,0.09934369309070058,0.002877650656432469,-0.03222556742493778,0.014055030142855243,0.040170822010536116
RIMS2,0.10001916561269855,0.016524623508242804,0.02154611045690518,0.01449303651881502,-0.018467128585149067
WNT7A,-0.01653629308233781,0.010740820861387019,-0.013374990995164517,-0.0282913417273552,0.030636812830492993
GAST,,,-0.017297480753763257,,-0.020574935808690277
GPI,-0.011710190749492597,0.05527883040677038,-0.015344049741989087,-0.053639989884112026,-0.012447275239039523
IL1B,-0.020054631176193688,-0.03219637462424135,0.01080371048068506,0.01863474462826881,0.0014301332365409464
SFTPA2,,,-0.014947340088930018,0.15117247393123354,
HAS2,-0.007720384204441251,0.02516102936276357,-0.011935199162099395,0.02042708428890716,0.03607708679647158
IL11,,-0.021901131643079556,0.03917629749162065,0.0049142099085144565,0.04743832851590909
SEMA4B,0.034733844870978206,-0.003514993718798074,-0.02197891710790145,0.031148568678613223,0.05627578144355028
FGF12,-0.007418811264117075,0.0044982085535206955,0.04300975916009592,-0.004237754618940335,0.029311257087522143
CP,-0.015980362400682985,-0.07601170994673584,-0.011427631091748493,-0.06882407118416917,0.053466477723808054
NLGN3,-0.0059615480497237396,-0.012573968898392211,0.02625880166610442,0.04627598152109186,0.02532532345341546
GZMB,-0.019863545932171964,,0.0954595748439977,-0.03293862296593421,-0.040167472717597894
PROC,-0.008990755493982771,0.009442530942657956,-0.018272028843086083,-0.029186536015412146,-0.02959512237269223
TNFSF11,,,-0.01827202182264662,,0.052367272709858574
AGT,0.0429535736989655,0.012780252055712038,0.05004250148378226,-0.01982277493713012,0.037395829102811785
PTHLH,0.01682702167081955,0.04845255772154677,0.035551276489353106,0.010385497493576963,0.06039635927916949
COL1A1,-0.05052553035333398,0.07320738863458175,-0.043362995079703884,0.06164758959528983,0.006021753151959897
LAMB2,0.03820545496907342,0.05491679338948966,0.03680579842873838,0.03323822715325585,0.04886110577209723
DSC2,-0.033432261592837416,0.031381075109435316,0.009935499850023049,0.005806888814785279,0.031065341140502425
WNT5B,-0.02981336895119692,-0.02381882960283868,-0.01621479820684641,0.03172701553084432,0.11276800253335878
LEFTY1,-0.01785106523449941,-0.023916229457086453,0.07188704005072145,0.06297352643589259,0.051229191815686
FGL1,,0.044179228659636464,0.05915206735696257,0.09681585491475633,
CXCL5,0.09811014273234288,-0.014214448352242441,0.03329465716757332,-0.0357172189229588,0.09834873632746727
S100A1,-0.011019298852818578,-0.08436131959079375,0.04341302286563905,0.031002483925108848,0.030588642243117282
C4BPA,,,,,0.09409509877240534
NPTX1,0.1298626723958099,-0.016664921142030383,-0.042869811707457135,0.008709609220767134,
TGS1,-0.027591271068694034,0.028712475911210053,0.027813723031673895,0.05785723199744472,-0.006801355743134527
SST,-0.020618268099002857,-0.011398150707102287,-0.01601961857954406,-0.009025314599663643,
IL34,-0.0488962255833699,0.011877587970316435,0.03807272351609623,-0.02568617482281959,-0.011707899495543666
DHH,,,0.04163805631824124,-0.04015752768224243,-0.0039026905139808174
XCL2,-0.013789642847476883,,,,0.010703130031127168
TF,-0.0379773410316719,-0.0679053106315744,-0.019793842472705332,-0.023589440869266096,-0.034850946148998085
IL33,0.007259970089772273,-0.03232418827411836,0.02038483632283534,-0.048470970259007234,0.08240700432618774
RBP4,,0.0072360526132236305,-0.003643774081547485,0.058266193431794025,0.0026862132102540995
CCL19,,,,,-0.02872688255558614
CCL20,,-0.013096064984822062,0.04817025631633345,-0.02780791653507317,0.01936384606727137
NAMPT,-0.06069306076835013,0.03616239209138542,-0.0477655765635292,0.009348631622808749,0.03572314776043447
