,UKF243,UKF259,UKF260,UKF313,UKF334,ZH8811Abulk,ZH916T1,ZH916bulk
S100B,-0.00480716519183168,-0.09363732013996841,-0.11843290795146094,-0.050586648981358714,-0.08948165709602629,-0.012458476115258573,-0.02070082224916614,-0.09097735678645366
IL27,,0.04505808158417053,0.044460302173449616,,,,0.008130299525722211,-0.02645598296524416
CD99,0.05325375245769823,-0.050903612841742496,0.11454611648720028,-0.10670703223300769,0.03937586752667792,-0.04236806763667376,0.06303304192380346,0.01831225480069277
PDGFB,-0.01593195826224967,-0.02607361726462433,0.009234931940123509,0.006918659879052521,-0.05686871636755012,-0.0054631964826486554,-0.10007032916238492,0.10806553732264941
CLEC2D,-0.02297083802030211,-0.03216294596906668,0.022571854183251267,0.033447774199421125,0.025690710197951536,-0.07606404098733846,-0.02234458051703445,0.0016159497947115398
F8,-0.039741208027145175,-0.017244249393657363,-0.01078266938692994,0.008203504024997067,0.01112815379147412,6.997428701166025e-05,-0.007870870720335663,-0.07895171346965768
C3,0.08190024669893671,-0.091895888275479,0.016429899759946923,0.028431789169951635,-0.04787962461966751,0.04170521555669561,0.0022273707677001662,0.024327050665625603
DLK2,-0.05417900485836518,0.04224937908889178,-0.021120633915154122,-0.02743616518887188,-0.01790024565365654,-0.03142273342489977,-0.01985715912193716,-0.004621685551487462
TSLP,0.03610942134176563,0.10298513927616071,0.1050698044048101,-0.014569177627285495,0.006233229975214004,-0.025676566494366816,0.07526057081983963,0.15701996676722738
OSM,-0.03768433196163604,-0.006020227994400111,0.09353995540806177,-0.0478788458879215,0.011879621093224813,0.09197100534614627,0.029531892608958644,0.13449500495561972
PRND,,,,-0.04805828249057698,,,0.011928751350580627,
SLPI,0.038324936227608186,0.09023210650259625,0.023873416339613904,0.08091590252572864,0.05652099190850517,-0.031661650166417005,0.03281151058280153,0.06767752900973847
AFDN,0.0010724348221388563,-0.009165395525485202,0.043329548231129195,0.023654031603016455,0.014397556340398503,0.035681092683728405,-0.04094610006412596,0.023945753388035736
KISS1,,-0.019504092604928018,,,-0.013210698858756012,-0.022155263142572917,,
ULBP2,-0.032658240966246144,0.07618850249975585,0.04357615964080079,0.017296401392413514,-0.021591786461657467,-0.002657659266018382,0.05897441354655918,0.05886039959741661
ICAM4,,-0.012136957563369305,0.11866200889521777,,,,-0.021253936785301505,-0.02941495977642529
ANGPTL1,0.033023166793203544,0.01606602509276298,-0.011645035638156283,-0.010088209835521809,-0.017145180619212615,-0.026332455490998195,-0.031483299264739736,-0.02972708272211955
LTBP1,-0.008731197263620611,-0.006841865784849984,0.05611957086430549,0.00037952138658406425,0.03168394152077477,0.030310128340706167,-0.058843684524231166,0.010550068726911492
NTN4,-0.043022286257825074,0.005783384919231101,-0.02993115762261915,-0.011606689901703547,-0.03283986404937136,-0.024947200001185475,-0.01187050864018279,0.06618904249177121
APP,0.028992498349633196,-0.03128846261253565,0.06565667799718954,-0.024078400813811004,-0.04537254027645024,0.06543394931297367,-0.04290985486442278,0.07850359853485134
RIMS2,-0.004978686733886712,-0.030190761451380502,-0.038551629349568683,0.001504161518233057,-0.03401555611930928,0.0519707981671858,-0.021921343090149502,0.017061347102500048
WNT7A,0.05332815179694814,-0.01795061697123528,-0.019293125436585727,,0.05335703449619144,-0.01660476725114525,0.011082568756495935,-0.003932398442436239
GAST,,,,,,,-0.024423408590050787,-0.017070306349767344
GPI,-0.07316677844765554,0.050854826234226005,0.06700650713966391,-0.028408797538836413,0.06451702849493425,0.014479265249943304,0.07283263173186356,0.09377762722024546
IL1B,-0.009931512066219615,0.026079095381098618,0.10816163570448313,-0.033482768663666986,-0.03324652710422571,-0.0060660463171345455,-0.07382758069031627,0.017735153579680307
SFTPA2,,,,,-0.010586965749413377,-0.015747214690149985,,0.10046394702917806
HAS2,0.010490225407914526,-0.03261130049359085,0.038628422539829496,0.07062075115303325,-0.011104091690659158,0.08038487474773467,0.09729273454436217,0.08882575876009847
IL11,,0.024773698183466822,0.3355544083140553,-0.011671180992086526,0.09931254795947324,0.06781419077196173,0.0023517119960509577,-0.029233227911281863
SEMA4B,-0.016181813993322504,0.01649783158686176,0.022639120651823223,-0.05384707787188186,-0.03829222411126406,0.07524511989543546,0.061262210865764576,0.1522302808748235
FGF12,0.04392421005671026,-0.0663851415390516,-0.08215691120472997,0.009348331999356774,-0.04835908208533871,0.0752171121355317,0.019630155528818746,0.027995320525795425
CP,0.08954487309414708,0.02863470612481592,0.09685422782631341,-0.03409766705147974,-0.008211800565803075,0.06500376286723937,0.07615743893515538,0.04672917447672536
NLGN3,0.03679207860277489,-0.038659486686389403,-0.06612013601151294,0.053944174349664316,-0.0639547066646551,0.05035703459250039,0.005308373548915198,0.04518911963582993
GZMB,,-0.015424735521074932,0.11622463209909671,0.07135444118600065,,-0.02260267717360946,-0.011721195909095415,0.07485788382705864
PROC,-0.03589953105726324,-0.029028567972768097,-0.012460169608386504,,-0.024081747333623418,-0.022305265365360174,-0.009978933796490999,-0.03777399032818725
TNFSF11,,,,0.061421758846828434,,-0.014905243996396852,-0.05383497449295863,0.012216751688524532
AGT,0.0156493441020082,-0.04864531252136854,-0.12640370561460718,-0.0668985394604033,0.006091015447601403,0.01641605932095667,0.006984460555149482,0.12103051337918856
PTHLH,0.038519774257765954,0.02250505810472953,0.04389235990367115,-6.778045946635605e-05,0.0676229726743781,0.002525268150908522,0.017960376611922256,0.08037919318714244
COL1A1,-0.0007820211078796911,-0.02336360714287623,-0.013978482414182869,-0.027247919314933717,-0.029885457943067496,-0.03173288428076768,-0.08694709568009913,0.13814607359086842
LAMB2,0.03143295690981064,-0.03488154951267564,0.014126312498409753,-0.07621010416560581,0.019269656356116778,-0.03108718790978109,0.01656343166275531,0.06201314995645022
DSC2,-0.028700706323181304,-0.018971561514953893,0.0025162872569673323,-0.05022962793399837,-0.037160976415340545,0.016948918054188345,0.0031607214393094404,0.12738227849616282
WNT5B,0.06843893842918854,-0.0076449161306657715,0.007873076666404919,0.023053959096927836,-0.023500666599448685,0.07468112687392534,0.17357820638947893,0.040592633629328356
LEFTY1,,0.0008509355730910461,0.0024613106088336692,,0.005636997580887593,-0.01324957945792876,-0.03670298348363508,-0.001255408899994877
FGL1,,0.008704945754358016,-0.012617212526017666,,-0.012195420731517992,-0.021852531215673293,,0.03032241282619096
CXCL5,-0.02901551601268728,0.011136250180274814,0.04303152225209319,-0.02167202389258033,,-0.030950827851803607,-0.034041388571068996,0.001226786416737971
S100A1,0.0007730867827247762,-0.008989520626988295,-0.03730933174851132,0.04215868972511426,-0.06507105887817129,0.042725343517496885,0.04301129793966422,0.030563930688878527
C4BPA,,0.019429530657989972,,,,,-0.017837380783190426,
NPTX1,-0.00568689601780012,-0.02594128211659752,-0.029513573448708856,-0.011479247241012637,-0.025149658695572154,0.04419480543882362,,-0.01175052938309782
TGS1,0.03605171145440242,-0.04262223193399088,-0.0316032127613388,0.00893312854056808,0.03458223490939964,0.053271853192579106,0.051472455171351246,0.043426926242987524
SST,-0.02812702300023565,-0.01682403806084707,-0.03106611132597724,,-0.045473610029886154,-0.017131126858477314,,-0.02794490666683371
IL34,-0.044365341358536405,-0.011035246494061781,0.029724921549376927,-0.00361356540045179,-0.026567896104749068,-0.001068829134909948,-0.07315828014849803,0.0022956017795858646
DHH,,,,,,0.033646240387567625,0.02040210644180829,
XCL2,,,-0.017168917727402103,-0.015175445661604293,,,-0.018618949796097597,-0.029727062623394605
RSPO1,,,,,-0.011256683260452602,,,
TF,-0.004688367289283418,-0.011426889668061562,0.01249274706037457,-0.004774254768938454,0.006777334466197854,0.12432830408055214,0.04341023946630132,0.026951785320893012
IL33,0.07190626763711838,-0.07002792369652269,0.04246542549142308,-0.02395362818070585,0.02175086524170027,0.02630146482010311,0.048752149097563015,0.07178523459781139
RBP4,-0.004597989191335267,-0.013051486521955952,-0.026212673467520476,-0.017795746129730186,-0.04416305454927102,0.005051029610251104,0.007326448662357387,0.027513019444994298
CCL19,,,,0.06853969360259049,,,-0.034100149652818976,-0.03827401250440582
CCL20,0.05501413573167249,-0.02079574581384187,0.12978242202388857,-0.017666658581964992,-0.011092880966697591,0.008888255513458712,0.1498526166196895,-0.005848992343267337
NAMPT,0.02384813730401528,0.11037915785889453,0.13994789246729827,0.04155770231764373,0.06439198152228615,0.07213440061612036,0.10787061299749232,0.08408811169158502
