,UKF248,UKF275,UKF296,ZH8811Abulk,ZH8812bulk
ULBP2,-0.008545959424676286,0.01836091826782563,0.07535135562179802,0.07068940485009173,-0.02594813066168189
ICAM4,-0.011215443393743786,-0.01770754178755983,,,
TDGF1,,-0.013192238701035853,-0.017325423996925896,,
ANGPTL1,-0.01594412601213937,-0.009795635638018736,0.03435101209429278,-0.026332469743014092,0.020141857302669555
LTBP1,-0.03482618098149703,0.0019776307192664296,0.002502937870063824,-0.010269647667058332,0.000601550663945012
NTN4,-0.02631823965474062,-0.036088506306957396,-0.0004972808230157054,0.04108164195250378,-0.04145877742369591
APP,-0.04298715526816848,0.018233651270352445,-0.023395763675595354,-0.024235231736881864,-0.09437171326997194
RIMS2,-0.028080308413044406,0.010062647118074692,-0.0014971546793468799,0.01425713175243242,-0.02440980038944358
WNT7A,-0.03783719876689653,0.032564875569109475,-0.026080981329682455,-0.003801636923229594,-0.004795961755332451
GAST,,,,,-0.020023259033611476
GPI,0.10506539289656346,0.04250469464745191,-0.010561119230312119,-0.01897306592989405,-0.04722143771646188
IL1B,0.016274272108303116,0.030821629362013717,-0.02703143709590078,0.06045745353832122,-0.012573702156280958
SFTPA2,,,,0.038498142188863244,
HAS2,0.025344316400978183,0.0631401372406733,0.013822193222110256,-0.04426340017146053,-0.02894859532155268
IL11,-0.016999383958563895,0.08548433484951766,,0.006107834848393998,-0.021045917775647134
SEMA4B,-0.01775224611309393,0.036832396392941114,0.036371419244854424,0.002924167764599595,-0.042229492670221046
FGF12,-0.05198456537035828,0.014732906028048358,0.046778132542407334,0.018635016617147514,-0.025483905815330558
CP,0.002124588114753787,-0.02484893262068494,-0.01879619996054591,-0.029329353563750046,-0.004682308527222198
NLGN3,-0.07350087641201718,-0.014036779264813368,-0.0002947995222484942,-0.004129801501816703,-0.0007706260721781758
GZMB,-0.023337914057406036,0.008919893909415085,-0.014731971706337357,-0.02260268940694313,
PROC,0.10157014767543301,-0.014049146418299002,-0.011612659162271985,-0.0029614456281958253,0.06455399469132707
TNFSF11,-0.011544425484385085,,,-0.014905252063619237,
AGT,-0.08121136853610457,-0.07946774940593714,0.00696028092687639,-0.04484462079473001,-0.058023199121994974
PTHLH,0.010752454193319697,-0.03447838679299969,-0.019805628787459468,0.03539048273119385,-0.039647332718312146
COL1A1,-0.0379650242764802,0.03531747926563616,-0.05932444192893351,-0.045626345912015934,-0.051075630877622104
LAMB2,-0.008251294218191664,0.03861581669543943,-0.01698838445076428,-0.033162663853439314,-0.07651930433160695
DSC2,0.012133790153206087,0.01861211888205265,0.010155984672334206,0.03260135995368874,-0.008945993461151684
WNT5B,-0.024186355122838468,0.03475230552980536,-0.02616126213433725,-0.005632503038416903,-0.04012573396509648
LEFTY1,0.000305544463332535,0.021899601534662506,-0.020803579313670544,0.022210262977715108,0.1044537250774954
FGL1,-0.02183396312837387,,,-0.021852543043002586,-0.02709299886139457
CXCL5,-0.018523556417032367,-0.016071671030435455,0.02344606970200695,-0.01676443565904932,0.0332175872779039
S100A1,-0.0374789698180458,-0.024978401960278816,0.01039696107554313,0.0687636815759933,0.0355497693266872
C4BPA,,0.06933140387068158,,,
NPTX1,0.03337172494841001,0.024496480987133692,-0.012043231713885534,-0.0041141150385495375,-0.01661787892861217
TGS1,-0.015823526498640127,-0.04470167812166584,0.015672262050833264,0.05856767002886954,0.012276435284856993
SST,-0.06540014615170518,0.016935248496675454,0.009543709098335434,0.08289784233989204,-0.03514336321329844
IL34,-0.047657295028599084,-0.006759477673678606,-0.05373868777698495,-0.011732128059478894,-0.02864688611311039
DHH,,,,0.004351978985727807,-0.029269971719384672
XCL2,-0.012926398038502637,-0.02051617641754331,,,
TF,0.019343420530821553,-0.018474217038545175,-0.018485204438422963,0.06391385324806438,0.03359404633359202
IL33,0.03848155005156721,-0.018387845436174485,0.02186448015355526,0.03822375166534495,0.07042564081627439
RBP4,-0.07122469216909899,-0.014511476347863159,0.05739063854291912,0.055330780403043255,0.00023429232935377953
CCL19,,-0.012203768979178265,-0.025101217562322926,,
CCL20,0.14804633903351963,0.0037727455217581828,,-0.04680419841733954,-0.01850605780843688
NAMPT,0.07602076870154151,-0.007494678925175091,0.028674994447671374,-0.02737088419860288,-0.027402767629769027
