,UKF251,UKF259,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH916T1
NMB,0.009076931807994387,-0.007453709037679722,0.09760574275692888,0.12386893079320647,0.017164207378896634,0.015400913345262734
CCL26,-0.011279012302210822,-0.022439690650642836,0.009966060267017626,-0.022964174300716796,0.07009747556206178,-0.01314393191177371
FBLN1,0.02467202277864438,0.010624998576865372,-0.039755544044704466,-0.010845001766014129,0.0770194183211768,-0.01216526797066422
SAA1,,-0.02461186656997868,-0.00461045457576583,-0.15950626042094912,0.07018651751669405,-0.023875446085755394
MICB,0.01898766502426537,-0.02389792018450354,0.06289961599558062,-0.039222472855959936,0.02211639566745165,0.03977479570339365
MMP13,,,,,,0.07548737108899475
F13A1,0.0668005872281449,-0.018106470602368183,-0.062168799676190684,-0.12076350225329974,-0.054975855316060966,0.029259199293465432
CXCL11,0.06783430145165599,0.03145293624051853,0.04065155605819207,,,-0.03720625907297687
COL5A2,-0.013342394461030754,0.01602268305286097,0.06994929437197124,-0.05908312035652918,0.01835833224688544,-0.012077333845564022
EFNA5,-0.02119681208560204,0.014021598212270623,0.025383726708296316,0.0414135340865271,-0.05509549781546065,-0.04096438033592905
AREG,0.025435687588464165,0.019758850849934152,,0.06655417457299583,0.149120879407501,0.0031279138366241753
EDIL3,-0.0016844372303762866,0.015050884051903987,-0.10394310660717719,-0.010011128697787905,0.02975931636891763,0.00019909551273789337
CD86,6.396161842905222e-05,0.018679042663547453,0.032849577563080205,-0.028944004658453617,-0.08888095759584465,0.02680429066747648
AHSG,,,-0.05162636716840664,0.0396640047003379,,
WNT9B,,-0.013418480530891078,,,,
HRAS,-0.03182332510930877,-0.015619301084816219,-0.007075193355563129,-0.051245066637888664,-0.08217840083031333,0.06916637640691489
C1QTNF5,,,0.1960745290350188,0.015321723990979927,-0.0027146452496836656,0.07115453770632273
RLN1,,,0.034855682933616655,-0.022649982478266315,-0.017927703915992875,-0.022298034330687586
COL4A1,0.02168841536283622,-0.1050948828936637,-0.08801192290902131,0.024838521021595623,0.027519501745767054,-0.036665123023227705
CCL3,0.04986796978434989,-0.0008570288520180479,-0.05593938108179251,0.04499039851115062,0.011050550734418652,0.01727176076959898
BGN,-0.0073143183896446536,-0.018052545548677294,-0.135753113213221,-0.04052223412540298,-0.012315860368174673,-0.03472466080536199
RETN,-0.010645181476309017,-0.016556710178164163,0.029624908084486666,0.015547651322030943,,-0.015376500702682268
S100A9,0.08687858642371842,0.007024638196186192,0.0297518945417748,-0.0790935108367354,-0.021915815180113252,0.005792743686724548
HCRT,0.051009241836500435,-0.034713131042458975,0.011297801124842154,-0.003155822942589809,-0.0628305264775403,-0.01330694266655263
FADD,-0.01319239635323136,0.02563497574002639,0.08942548506304089,0.028541941283184054,0.05310410823301358,0.0014130843898094454
ACTR2,-0.024254868176499945,0.07492112742020532,0.005472246338295024,-0.0819744597645501,0.0008810074369324847,-0.05881295310145855
BMP2,-0.016374320689241745,0.04548531156260519,-0.01651252420106262,0.10178542874833331,0.028287678083380743,0.13385361919244543
PDYN,0.0037886458979845545,0.03224643228923451,,-0.005985247112225758,,
CD55,0.007733763856232675,-0.008014995144267054,-0.03964054961706885,-0.03196975563297045,0.022550256232066863,-0.0296112229422992
OSTN,,-0.027746716528999092,,,0.009240680668482855,
PDX1,,,,0.08562793833605445,,
CD6,-0.0198582370727786,-0.027429514303893714,0.025989672861251725,,-0.02379551874160288,0.0037270138715286413
IL16,-0.009052585009232242,-0.027726502962529483,0.12168744536261587,-0.01882957105457361,0.026720025281466997,-0.00987267792298767
LAMA5,0.0614322350902469,-0.021057813216318177,-0.06264300916294152,-0.041460343824547684,0.04276627522283237,0.08251637090256156
RGMB,-0.027935385306875775,0.06083564067811589,0.053274759522935394,-0.00862488036273661,-0.091493855931535,0.010464911275533397
INSL5,,-0.022967783638082787,,,,-0.027739157403264443
IL12A,-0.019673869978312847,0.018293079055919797,0.10136800067235338,0.03405516858121184,-0.013126433220469393,0.003767593167066534
S100A8,-0.029371785368810955,-0.0025787987048444976,0.08154055124409104,-0.09281692484849811,-0.003273439046785624,0.04033669923178223
TAC3,-0.000765744110460496,-0.006885686062586852,,0.06674809027317974,,0.02985559326792385
TAC4,,0.017954924958837513,,,,
MFAP5,-0.011880546822923279,,,-0.000647353791480716,0.11806275034573786,-0.027166374484785927
CXCL16,0.004425294663693069,0.027478729409698973,0.0085229968540927,0.009264028710272328,0.01895173508576757,0.0045191368422983266
AGRN,-0.013487016082718266,-0.036111717888000106,-0.046806651720223885,0.05589513469553957,0.01841351963886939,-0.01649766396759733
COL4A6,-0.007732255224046358,-0.0026831168104832523,0.11958510391846981,0.03112077907187649,0.031491390782508205,0.060202638165887015
FST,-0.021712501261655266,0.0010163060124591774,0.03785275691589868,0.005608270907094222,-0.016157161288301834,0.008392213310545493
MEGF10,0.030297852229444314,-0.01967670348021589,-0.03055840867047798,0.09396420806204842,-0.008050952783842786,-0.06407778071972914
C1QB,0.025221226850010173,-0.012562106882123045,0.00923510142591429,0.007714178762035228,-0.013775065095606633,0.027614543541228168
HLA-B,-0.037598906895668076,0.027665929023382742,0.04698235464013145,-0.09263018362558523,-0.015204342720743913,0.009454419455046643
PDGFA,0.011624029588987339,-0.0042622327614478366,0.031778783220176084,-0.09700332975251921,0.039700357710659995,-0.0364197098283889
LAMA3,-0.015365728673470441,-0.02568133355174635,,0.16985631861360218,0.14344467511329406,0.027249866851206214
DKK1,,,-0.022179912237139287,-0.0076987290963934155,-0.018788974421286464,0.026348971512715844
INHBA,-0.010645179929127484,-0.029787906121871904,-0.06894948922324357,-0.06245469410134682,0.03191211027774707,0.029934085244511893
LEP,,,,,,-0.022637929030773343
IL7,-0.02067027981787235,0.031246563795794248,,0.014297283174051626,0.031091125654529525,0.002914003616007731
FABP5,-0.018110147063766353,0.037122711146292044,0.11997336240450981,0.07450474682843605,-0.04992566520381264,0.04797795844418533
CCL4,0.004339522013894191,-0.011989117202151522,-0.07760199850886024,-0.017076129246311474,0.03789304550457555,0.0058546940325282905
FBN1,0.00728527012863807,-0.034509848115907675,-0.01915427326010385,0.006956216045353207,0.00979297605198301,0.011229902013726093
TCTN1,0.022979517904278556,-0.0010675917047392738,0.047046553174296166,0.013052822817270207,0.0034627329521382073,0.03844974762766568
NCR3LG1,,,,-0.026848964729242572,0.03213527453043006,
BMP7,0.004364152758713728,-0.040609619333348855,0.09985230621182069,-0.06949181170890385,-0.042941455527675754,-0.0026975858570233878
NLGN2,-0.029880823534705975,-0.0007834474790260769,0.05257980533274469,0.04964473003483756,0.00845436584789944,-0.023737982121271754
CCL25,,0.0027991691339679953,-0.025772906479362583,0.023460308650131635,,-0.03504956892943257
NPNT,0.025132956531568624,0.0345056829837023,0.05538363830709304,0.02802121260885429,0.0257186630323053,0.025201715866452083
KITLG,0.007817137429921194,-0.05034756432869212,0.045192718291152734,-0.0018603604356542704,0.05321734120899286,-0.008645511844432855
MADCAM1,0.011940926143551484,0.01873557363304602,0.2054689853209746,-0.020936428700217023,-0.02596917606666139,0.041966768250104085
F12,0.026601161667201684,0.03704027478315389,0.06913308776469171,0.019273689355935347,0.00145215082049825,-0.009405009413967286
S100B,0.016307190463706874,-0.03712814990808075,0.09503427170059821,0.12539397681412148,-0.043281544418210006,-0.023966926172322357
IL27,,-0.008093708543199669,-0.05248013269538364,-0.00855471326525671,,-0.04035883768432161
CD99,0.019109760828959772,0.031498760146969035,0.1689568685328718,0.0421537727031316,-0.014097352993627783,0.004663730924983295
PDGFB,0.06877127760732724,-0.02932338697905037,0.09244935313026527,0.009160378565319193,0.07247838337955761,0.017127021328139605
CLEC2D,0.005738842079175587,-0.01906726030572545,0.012847438090820923,0.06653033073038807,-0.03265808392819534,-0.008120889589330441
F8,-0.03278578448905014,0.006984080277545132,-0.024573539340288546,0.10199096722192935,0.03590992603740404,-0.031348195023284356
C3,0.009121979807117346,0.0052697491819387095,0.0287373381921015,-0.07746662996278643,-0.015322074331400313,0.02480815960622536
DLK2,-0.0120264569663768,0.07555817975669635,0.050582800956500286,0.07905655799118969,-0.020923832174199016,-0.02520128118893108
TSLP,-0.0109664793547056,0.01706643803488019,-0.03252340272852239,0.024006827181248115,-0.034928098037968223,0.023474787673175943
OSM,-0.024921964992637387,-0.06068693477426163,-0.009922350216042753,-0.025264863121845785,0.03912794454115366,0.04701340495724699
PRND,,,,,,0.05601227030155075
SLPI,-0.017940937463011702,-0.022642602893408744,0.09459213629120287,-0.13012221949937955,-0.04374591112305661,-0.009615183224655943
AFDN,0.028574890832824062,-0.0005744268904003385,-0.004250641720369823,0.04398231640515248,0.05313612550062612,0.03579284079381315
KISS1,-0.02748074019319244,-0.021563498010754693,-0.0201172650304814,-0.0200291518912869,,
ULBP2,-0.0008925264456899022,-0.05975164636347688,-0.02359737622789707,0.0749188239089755,0.04220704384061241,0.058999855247756174
ICAM4,0.025086162162650544,-0.01341847916617262,,-0.01757164048710328,,-0.026973971151110776
ANGPTL1,0.08099153608296457,0.026936675494783596,,0.13671403841211324,0.00571777872048383,-0.039956343838200126
LTBP1,-0.009359453676739944,-0.04991249287389857,0.0960059104734303,0.0464417212376416,0.0026523823903121593,-0.0012519089380843619
CD160,-0.012454463915525767,,,,,
NTN4,-0.024539535426997106,0.0375089678282052,0.004683474561588468,0.05459904651655623,-0.03036384721257574,0.009108213556385653
APP,0.06996201156030667,0.05097929325968058,0.11052226460205898,-0.06675427834418622,-0.016056619559673028,0.0031360548849733065
RIMS2,0.006299175433314707,-0.0333785548339492,0.013275512684874513,0.045130786328721764,-0.02759888929120652,-0.02782099533279034
WNT7A,0.04111727894715826,0.014033960407445855,0.008100754172198127,-0.019130925061586666,-0.012360175518759738,0.035647073337554305
GAST,,,,-0.020029152253702855,-0.022639255565431962,-0.030996437289463566
GPI,-0.015703008501692896,-0.02830166746239213,0.04539383277589139,-0.05273894140384034,0.00919153445928015,0.0366689779543355
IL1B,0.008591754602663922,-0.03890433163247949,-0.05595999767742801,-0.02459004196818629,-0.015835922466065612,-0.019381593786131288
SFTPA2,,,,0.12212263607081807,,
HAS2,0.04163744608204701,0.016399191683641904,-0.0068656762888284545,-0.04316560639327111,-0.013260247319852914,0.06963682552353677
IL11,,-0.025905427353561786,-0.021912035897816824,0.0074639429471858275,-0.023795522513699707,0.028463866833082982
SEMA4B,-0.0449510742495688,-0.043711117695574835,0.10126089509018076,0.014660125030687183,0.028073179730657455,-0.009051255115978277
FGF12,-0.009299789090437244,-0.017915853964710887,-0.02924073557119155,0.07609738068931035,-0.0526776622189171,0.04752839808742383
CP,0.00035738686675757225,-0.02123200813899759,0.007435696639533487,-0.02281519003203316,-0.0029257025403193956,0.05405814312692775
NLGN3,0.019862571857917927,0.05390158076344048,0.07478214253761711,0.07505825298335107,-0.002585560942050222,0.004136497780326046
GZMB,-0.0109664793547056,-0.01705340824935773,,-0.024829252660965178,,0.036580695481040426
PROC,-0.00804191316300722,-0.032093647236769385,0.022408754209129546,-0.021157603982452745,0.04581163928839695,-0.034275630420467204
TNFSF11,,,,-0.02115759585332383,,-0.048417051934092896
AGT,0.0010770501024157228,0.04940968414669861,0.1123466386929719,-0.0770356835698251,0.0332594670336817,-0.07168801301290142
PTHLH,0.04053265899405705,0.01047880253157248,-0.012232946113342875,0.019555655299861963,-0.018932121819306938,0.057627136375519375
COL1A1,0.011020573724366876,-0.012938889344931636,-0.060602205898730666,-0.07771324953271479,0.0334647672268666,-0.04241197229584548
LAMB2,0.022912486469628315,-0.03324007463474172,0.0690837576498131,-0.02744266737559825,0.0022759998943400095,0.05851604255642641
DSC2,-0.0257745296600792,-0.015971652748413917,0.015420392713416586,0.011060828331247718,-0.03600063169739967,0.09576499403207311
WNT5B,-0.02287771698230844,-0.046587986543098016,0.07328095888423984,0.014247510604892794,-0.04536807641860223,-0.0026143627382059164
LEFTY1,-0.013004432657982781,0.020867973677954958,-0.015241124248332925,0.07565797541239867,-0.015083983870851135,-0.046580792426744
FGL1,,-0.014599783201251382,,0.08542461619800963,-0.030632641980381948,
CXCL5,-0.022304457979376104,0.007935785883794648,-0.04760120295421216,-0.05680121715043383,-0.0426171078249268,-0.03617436097703574
S100A1,-0.033309534157615416,0.05550302547964461,0.016715815153898382,0.08338521076363302,-0.023398539570547383,-0.003780343831372176
C4BPA,,0.0030357285996018045,,,,-0.0226379234829521
NPTX1,0.002028506859250801,-0.028680379889928304,-0.10126596613184521,-0.009087801145048285,0.007855816626130436,
TGS1,0.016322871581089447,0.01598093840570996,0.05214432511355182,-0.009761978934177882,-0.0045526005824904,0.09764435235211497
SST,0.0030710054228935265,-0.028270983312013283,,-0.04346385089967525,-0.013924691610070239,
IL34,0.009819951289432501,-0.03673841438371386,-0.029160656315019674,-0.027312507184701535,-0.02262611166630141,0.017079482509742394
DHH,,,,0.09451390916139553,-0.001269755274523807,0.07831713684883997
XCL2,,,,,,0.04661151336705903
TF,-0.0019384350077001873,0.007615123843387941,0.08727897704671933,0.06964012529355625,-0.017418674539640785,0.009322084529182385
IL33,0.0032086062007589534,0.07686805852639136,0.015975687473008936,0.0360171302329016,0.08942890483161829,0.04979286937601738
RBP4,-0.03039767748735061,-0.005906989458522043,0.026036829938916817,0.04837609319777572,0.054280068271748576,0.010709615765246445
CCL19,-0.010314301304382665,,,,,0.0941145545390936
CCL20,0.012802158216531957,-0.024108995958786794,-0.08221342806156999,-0.025627246488731395,-0.020923835202380357,0.01596332095850192
NAMPT,0.0650119856577991,-0.0029429956925084836,0.05656326561631739,-0.12683383760583156,0.015211827348836072,0.02654460802776938
