,UKF266,UKF269,UKF296,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk,ZH916inf
CCL3,-0.029715582948096758,-0.03919250554734602,0.007268387313753285,-0.13152611686293514,-0.05585938447616948,0.0124258043894797,-0.02849496694439816,0.020632415909101504,0.015746359566321318
BGN,-0.08152719327276117,0.04623507423502575,0.0010540983886174148,-0.09964561229387851,-0.01963060400269723,0.04670875088602324,-0.061683851716781396,-0.025385517555624387,-0.04888146621273444
RETN,,,0.08653907910773306,-0.0030511879528455827,0.03145967170003596,0.09111243019976777,,0.09384264222478521,
S100A9,-0.0027471393015297105,-0.05596614368096307,0.01486442122019129,-0.16653112174131715,0.015460548728437915,0.012707138016842283,-0.1168663735837724,-0.149531961044528,-0.10265686351532088
HCRT,-0.042201599086749565,-0.022833413498401168,0.0013027358491614742,0.041355272307947916,-0.015951372372140445,0.05252608940745182,-0.04865921687097882,0.0753875944773598,0.06711782113411312
FADD,-0.04711512616933989,-0.04692883419833986,-0.016958118785803965,-0.000871833319133106,0.011259544366805733,0.05273149249031401,-0.03542628036246744,0.03869456846334516,-0.09420586873629182
ACTR2,-0.020658309507089006,0.039256047197645895,0.00032246098385153957,-0.004180476620666374,0.06914573496463525,0.014335802637013666,-0.002334120532661191,-0.03989976090950013,0.0015801171284713685
BMP2,-0.07539788502478838,0.01602570454143619,0.023331313130744918,-0.036446859877535494,0.0715332481393772,0.0431557979375468,-0.011402229282924385,-0.10322753608045898,0.10637199244066087
PDYN,0.05224213356223947,0.1216174054627551,0.009720832335080887,0.05187991706593303,0.029022273026349243,-0.008473973923676067,,0.012322039753064399,0.10573892862003437
CD55,-0.02873335473546107,-0.021159483517506947,-0.015107806359018271,-0.05868971511198154,0.04602478888611989,0.007744940323131777,0.017444221558459566,0.06860901816247011,0.0035242073587046312
OSTN,,-0.011753383974823001,-0.022162058135362532,,,,-0.024931610762198197,-0.03883573360357493,
PDX1,-0.030044196690651573,,,,0.0214108806025281,0.05548586819207344,,,
CD6,0.10612076578705683,-0.01522176878504155,-0.018370877957319353,-0.0342158424844429,0.10099814487166615,,-0.03205764261135208,0.050750193834665974,
IL16,-0.04839657220030396,-0.044909492927091975,0.06621149518276709,-0.02424529793661429,0.02984572471170604,0.016589583310987376,0.033637873438939675,0.03331205546224021,0.031704648664431824
LAMA5,-0.018364322108817444,-0.06464356949972366,-0.015918535936501294,0.016730442729084707,-0.0008167472305415981,0.0053564442831364485,-0.04517297937333742,-0.026199375723674128,0.08020646687182843
RGMB,-0.05429235961755877,0.025286469687312553,-0.04215609247033007,0.13544192015709758,0.00961930059640964,0.029902545967369742,-0.027771665581639217,-0.031861097346406075,0.0650518972832565
INSL5,,-0.020199302600158616,-0.022972521121421778,,,,,,
IL12A,-0.03344326705649203,-0.055615067538034475,-0.017242241709993177,0.08663814694826762,-0.027352721822458913,0.10256048048255495,-0.03368612033856634,-0.011585944887903628,0.06797460910254982
S100A8,-0.025419103219669642,-0.06036257502540412,0.03986552810000562,-0.15111995023512878,0.02782597392423363,0.06198680137852282,-0.04858366442954545,-0.07609410198264999,-0.07731627097078121
TAC3,0.053982935862076926,0.06180344652538729,0.013425994544802268,0.08692225687456784,-0.04099835236272884,0.03466109680393823,,0.006138301842191651,-0.012487042485146616
TAC4,-0.026506419952018863,-0.015221770634943033,,,,,,,
MFAP5,,,0.03351839801832357,0.02972027459324321,0.016706389862170316,0.09271366020621712,-0.034418041806266376,-0.045154518285702584,
CXCL16,-0.005698521645437525,-0.03428965410372957,-0.06650439122184494,-0.15939773255049552,0.027589391930895435,-0.04228285380049431,-0.041083875824856377,0.0801519288943531,0.00826758917611024
AGRN,-0.07450368360479426,-0.07230786591241245,0.012601087571187296,-0.028254761072063483,0.041566856577969935,0.013634331198128537,-0.11347855667208642,-0.03924896141795142,0.06758953384044437
COL4A6,,-0.024100982730605368,-0.006077254010137344,,-0.023191660854107995,0.04868005817632693,-0.08468192121337802,0.024559150725888386,
FST,0.05717665376761254,0.03177499096482697,-0.030910413002435307,0.07777157578921176,-0.03916319544122179,0.07444795300291161,-0.044558697749786824,-0.10402457195869114,
MEGF10,-0.042409010312942565,-0.05667599584364766,-0.0004911456072197544,-0.1476875727676913,0.05921983347602714,0.022084886652321313,0.035587733197781024,0.12525450517641168,-0.05170517236579282
C1QB,-0.05583421320670917,-0.09176233488466597,-0.02196304202949312,-0.1953713188979957,0.04205399108071406,0.04966424688841147,-0.06665874673089332,-0.04447805845693571,-0.09605041023299282
HLA-B,-0.025500763562499213,-0.1072242790016518,-0.061283220965483665,-0.16789826344080935,0.049753969540871384,0.014537825640712576,-0.040756952098936386,-0.09908206774525881,-0.10233286394580152
PDGFA,0.03959590595706695,-0.017738619776622538,-0.05700315069275347,-0.0643022325704283,-0.019715666222236042,0.0027187320625054446,-0.028902607393493405,0.05380568734514933,-0.016392003595009867
LAMA3,0.02664944260871623,0.10390408148926085,0.015497223369128696,-0.026836128733977994,,-0.018785138224240504,-0.010314116300739007,-0.03771979775257983,
DKK1,-0.021873482103032995,0.014583130100432285,-0.018001910057019493,-0.0035049414579475906,-0.012939665085859059,0.07340334022753074,0.056153886770411485,-0.12595712586257357,0.11178732810726236
INHBA,0.1234717394263728,0.04589193189981625,-0.034495007057340724,0.004673987474630084,-0.021317763686234534,-0.036738934265066685,0.031165017176420607,-0.045480915806314935,0.05271038728121385
IL7,,-0.01352983067827975,-0.006120812895547607,-0.029915759813943087,0.17102654363659614,0.14008615091601503,0.03472242749752904,-0.048396687966701456,
FABP5,-0.12450219195585731,-0.08134162936902732,0.005936782863183256,0.0030516918379600378,0.008262174986463422,0.06637439368594356,-0.07317662730419112,-0.14445286686936434,-0.07345558807085933
CCL4,-0.016738913553740704,-0.059284564937886176,-0.007826429431716275,-0.1350690509378173,-0.04648788953260978,-0.01741091360490818,-0.057195409168365664,0.017524135510121587,0.01377518678304372
FBN1,-0.07719294625680567,-0.035843860625345995,0.009617285672930763,-0.11113211488871344,0.04705349769624913,0.01937963700311616,-0.0316637083423314,-0.08853698937155922,-0.025851509562948512
TCTN1,-0.052064935593041914,-0.07397795956469454,0.04251385887210508,-0.01075464611323964,0.037934601903331304,0.024319991452292904,-0.023486112716715888,0.009828954696558825,0.003948781697892493
NCR3LG1,,,,,-0.029175992238798028,-0.028284513818954908,-0.02642532636573964,-0.02496881642379226,
BMP7,0.014033952855755571,-0.07531342318531038,-0.032114546687956054,0.012204936201186789,0.07708982561480793,-0.04392390421867144,-0.005810339600998251,0.0675340268057543,0.04748123367016983
NLGN2,-0.04080949799879251,-0.021784687309637486,0.009181028213797824,0.11199029461261044,0.031485011782513866,-0.0029434029634005546,-0.05716357550190462,-0.07352741648288451,0.040025638389284024
CCL25,,-0.014114221035755051,,,0.002249833663234241,0.008738964807278872,,0.06368969508999725,
NPNT,0.02559766225324585,-0.09061984462267147,-0.012716758030532823,0.029656503536094867,0.026475399704408584,0.03714055886257484,-0.04108461413596369,0.08761868316304607,0.01227910167638287
KITLG,0.012304041923831974,-0.07277474851945658,-0.02329644405508426,-0.0027778028603475773,-0.028274714674658735,0.014666233413596111,-0.05699163644649268,-0.005678435482752535,0.09296415405738323
MADCAM1,0.03450320236050597,0.06681474041950995,-0.01800191106805864,-0.012219666634071969,-0.022101459548374947,0.12461074022221526,-0.004164941753415012,0.00010437998140614709,
F12,0.03411250444010999,0.07204207651864322,0.020107403536499348,0.06720694682902338,-0.002926251993879835,0.06323302346384896,-0.011820964702147411,-0.0681843942309366,0.09583519269021239
S100B,-0.07886333265865687,-0.08459974060322577,0.004404006783252112,-0.17444298145310316,0.04837932242504995,0.04597623308681449,0.08328202205852608,0.23852117143744803,-0.10433580181503538
IL27,,,,,,0.0038214783586332135,,-0.032530897796215805,
CD99,-0.06496607929479299,-0.09755282200501764,-0.03954094423137368,-0.15445068419759084,0.05099003739755681,0.08250594873391796,-0.05266758835315078,-0.005465252350999328,-0.1570729357003716
PDGFB,0.042222115907592485,0.0502464190622748,-0.018705375157823754,0.007198690503368674,0.09204977489956737,0.013431065887618276,-0.06612381706590906,0.09497921248016737,-0.05967846211865747
CLEC2D,-0.06614695017442539,-0.04880097084913633,0.0021393023630457784,0.02463907031858813,0.10915202922129641,0.047647972649937365,0.01882791554245611,-0.054431880477658824,0.10039832528762867
F8,0.030446523001713514,0.02162855006700083,-0.04867444751022348,0.005684284913058588,-0.011541648276625738,0.005019257770703857,0.03698909976268181,0.03822584326962283,0.052276160284560176
C3,-0.08478064662936675,-0.09156237920138784,-0.04014690945120332,-0.16473934269111704,0.025535435163292933,0.03810308406506298,-0.03908448388070415,-0.008383399846865546,-0.14907010052079622
DLK2,-0.008177697908334133,-0.02900623500903934,0.010105955670562541,0.05466243827139748,0.01252467340328914,0.0667534209086374,0.009183473570939578,-0.015375990594616877,0.22583680818549492
TSLP,-0.027247572112044652,-0.06159090487153961,-0.030123657436280087,-0.029915773434767166,-0.029175987673255677,-0.03444320838700151,-0.047055603038306706,-0.01287157159999952,0.18823268332402102
OSM,-0.03241524232842087,-0.01730167375462942,,-0.0628767973643866,-0.044434332612101966,0.0024507151755844515,-0.052544992739368405,-0.12598195138376195,0.11798284337648854
PRND,,-0.012285233016665625,,,,,,,
SLPI,-0.06320809485658395,-0.033219723299113865,-0.022872590418390588,-0.009140917979381633,-0.009009958495198622,0.02321782821284077,-0.010919826969008659,-0.10517423999875082,
AFDN,-0.012103221638297466,0.032444194679073564,0.01966958257969325,0.008330400989722308,0.05171405118201897,0.03413897882052582,0.003832769182488208,-0.011922807109707298,-0.01234976060363536
KISS1,,,,,-0.025174771108405693,0.11402961221736291,,,
ULBP2,0.02370453220428342,0.0009527238670257464,-0.024617264386410435,-0.04899127806288504,-0.005182072377126645,0.08628715528875576,0.06402480262432528,0.010015997369912717,
ICAM4,,,,,,0.11317552276444318,,0.0059806493089102275,
TDGF1,0.009489367751694795,,-0.018370879473996352,-0.03776942437141823,,,,,
ANGPTL1,0.032537487117708715,-0.06767959200421238,-0.008689595492708082,0.009152622648912333,0.09932918949458092,0.009803668924927752,0.06072398629433874,0.20097709379510445,0.07553503207157916
LTBP1,-0.04481490682351852,0.007963776313294752,0.017947757855572545,-0.04584269614350061,-0.006159039473131941,0.03170126794816974,0.05638597427474209,-0.028463645149659173,0.07075371887994392
NTN4,-0.01636841999319057,0.017659158995479696,-0.016477852577105753,0.1476784868265647,-0.007866565531159296,-0.01662673699256956,-0.024917234147099038,0.06628440424428353,0.06891583809136015
APP,0.13490946723149144,0.10442005031248104,0.018588671777876445,0.11324665022332989,0.02798270335857243,0.008288556218901367,-0.12894244397324076,-0.03161809515532331,0.045360038041590306
RIMS2,0.0568775625099001,0.042847470294695565,-0.0037569438904201903,0.15071946851371362,-0.0005007026294425446,-0.018302375570202745,0.051573024957339,0.0620574047864283,0.09678492466222992
WNT7A,-0.002835933608911084,-0.0042315609193023926,0.07155661217340152,-0.018442288180247846,0.004512913253445465,0.010745167142963565,-0.02053082522019175,-0.04230748744488494,0.06720907375147035
GAST,,,,,,-0.02110006249458066,-0.01322907631571761,-0.027045434142011323,
GPI,0.09781974397203622,0.1063709859102642,-0.025654624243720593,0.19241597581967634,-0.04952921155950587,-0.059788897434765495,-0.07602552959706425,-0.13159637251622772,0.10271052886760185
IL1B,-0.016950699681821422,-0.050776937513790456,0.023408503541666795,-0.07437658847780293,-0.022912634325595472,-0.0007169726377629097,-0.03606688013433909,-0.04317985130907765,0.07549324447304209
SFTPA2,,,,,0.03164165243890081,0.02563462064650952,,-0.030787410408331932,
HAS2,-0.12054724687107793,-0.04391703359081982,-0.02989138493047545,-0.03218347569553101,0.008762025577977648,0.015909682262011376,0.013566658717187713,-0.010797309113658157,
IL11,0.1587419807165373,-0.01872693826313937,,0.02467754727497706,-0.04909502685389787,0.05985943306391305,0.04681486252439748,-0.062040320521687696,
SEMA4B,-0.04386003731733302,-0.08551740796333313,-0.038785311146174804,0.019494525330483074,0.030608818443453818,0.011100161163070573,-0.09877487691292013,-0.04105929676138007,-0.059137403255129596
FGF12,-0.050916475264235456,0.10186091528268798,0.04037901895493183,0.14819987378430804,-0.01578799552918496,0.0024970504127601874,0.004233429312321449,0.04743926256455967,0.08067031531600942
CP,-0.04193674571954508,-0.06499511635500231,-0.06811806632217976,-0.13633648668920115,0.05870561916838978,0.014511407141916214,0.035436650471377514,-0.09659802414922687,-0.13922472388284274
NLGN3,-0.03424915645093842,-0.08879195188753886,-0.057114466625923156,0.001626132766522551,0.03865592995101697,0.01889279189313062,0.0022775052514448202,0.0618912353042652,-0.010723931092323502
GZMB,0.03508449146309107,,-0.015620932375419401,-0.018949489584105677,0.0580827563000722,-0.026156812640097817,,0.012355666235206501,
PROC,0.043395388893414426,-0.0374453895554548,-0.012313393420013887,-0.025399742956372363,0.062177136433958,-0.0222888498030569,0.04241525010335849,-0.034931270790060476,
TNFSF11,,,,,-0.016936657601831228,-0.02228884123928316,,0.029223800057423973,
AGT,-0.033506327621269524,-0.11610894377654181,-0.0426114813816263,0.017243360912487665,0.040712447575791365,0.04318234598163572,0.015467789977912044,0.12044306642896316,-0.10326435396730943
PTHLH,-0.017106454256353515,0.07294867546588286,-0.021279901033215455,0.08700336856880735,0.010058991695014362,-0.0018519015211418467,-0.05165449785424149,-0.09663576004729293,0.03107692698030561
COL1A1,-0.07489104067178383,-0.06801534678732352,-0.009807083040885815,-0.04950716737231585,0.01284611886234571,0.05693692693246803,-0.001734770498718068,-0.06189087203503255,-0.041166832207196316
LAMB2,-0.022743117105893267,-0.08962698364660004,-0.014524790137098564,-0.056141673264606166,0.01977120353071816,0.06906498917770174,-0.10982511340009517,-0.07213919561456267,-0.009277460273489945
DSC2,0.008628270061954539,-0.031499991953390795,0.02379654405108275,-0.10467097264205688,0.07221886673170766,0.03669069249785018,-0.08708869729988195,-0.030077530730555642,-0.03868987555176671
WNT5B,0.10341121669564168,-0.020366698796294522,-0.02773989217480677,0.03298659120790095,-0.03584563414749749,0.0342889691918995,-0.022474998344146284,0.054136591027620716,0.010059273896171282
LEFTY1,0.08563908930742417,-0.020449982212287006,-0.008813349071659392,0.025978372274970313,-0.03475043883986521,0.040621861922465,-0.018601869572898104,-0.0020666417188076325,
FGL1,0.04245325354796578,-0.015540169182117858,,-0.001180920247820032,0.04349904217483497,0.012805916946639169,-0.041268706915461674,0.0855565790734763,-0.06248147830670163
CXCL5,-0.019336940043347687,-0.01215430787208388,-0.028596768044854247,0.028514269705333967,0.03144271368073103,0.02100225670394824,-0.01845930261460389,0.012010550690197892,0.10522906133352133
S100A1,0.10040604375278156,0.07281166379160545,0.024674027349102203,-0.04580449785148558,0.015374189785525887,0.03305319699704099,0.05223752284478406,0.06893798747604628,-0.024604485642750733
NPTX1,0.12111199306591945,0.09730266023993409,0.022435264184300096,0.17917760051536197,0.027183415079800367,0.028725796690645046,-0.02531275251477353,0.04294764520586664,0.130913367821126
TGS1,-0.03130306376600715,0.021383513576535854,-0.011605551470505184,-0.018311173714398044,-0.017972300594865136,-0.0010471294409520238,0.02498429215011561,-0.08765116906768419,0.02272904958151998
SST,0.10142434244679521,0.08020199445316514,0.029482978277660138,0.029818015535382283,-0.01606497630945599,0.06597377487922625,-0.023365809930024736,0.05383911366855176,0.0779663880538719
IL34,0.0769797459236231,0.08148479608228727,-0.004882992387422713,0.08022488463423504,-0.0013399974308790981,-0.026772850968302817,-0.016853633381779646,0.04474989482482213,0.08100182258574082
DHH,,,,-0.030295285878588814,0.03000363051309839,-0.0019532467160308766,-0.03315633414174846,,
XCL2,,,,,,,,-0.036553094143347106,
TF,-0.13377989943273363,0.03254594223288149,0.052883168700072175,-0.16885993244144487,0.026090838055891793,0.0027901614234500573,0.00925509565235964,0.11484272502228607,-0.007234006988892797
IL33,-0.04375568040449562,-0.07354651890221708,-0.04472526887110636,0.04452545833744577,0.008788492593970769,0.02948283948585915,0.01736826035449195,-0.09382296824109128,-0.00013210845065546716
RBP4,0.10463030532069648,0.06963104817925042,-0.02535678294761115,0.12088070077527138,0.06609350563322175,0.041747156580265565,-0.017756529091789125,0.04269351391661718,0.07314656296618412
CCL19,0.05005810775377761,,-0.026615882103076666,-0.05941203296000409,,,,0.058613191768165825,
CCL20,,-0.011198014991080115,,-0.04470289467965983,-0.02759871472989866,-0.04407254242741237,0.04291685057928665,-0.10473481481720227,
NAMPT,0.024579140467278604,-0.05510312532857966,0.020708828332460714,-0.10205789807777368,-0.07879212152701857,-0.015994005645158047,-0.09120464524312294,-0.209363867484138,-0.050781037229199
