,UKF248,UKF251,UKF260,ZH1019T1,ZH1019inf,ZH916bulk
COL5A2,-0.06408917428331663,-0.01356275997616324,0.037579682530896996,-0.05800664367677972,0.04387671329514988,-0.021333680374324537
EFNA5,0.035555473288489986,-0.021509667486961623,0.05272348896127434,0.09492951650402355,-0.03207025415112616,0.005778863030880871
AREG,0.0018332664617241006,-0.031111232993040954,-0.006313729257210409,,,0.05376089739325891
EDIL3,0.029088876394966937,-0.021428451913462876,-0.019570190361521814,-0.02465207085876032,-0.07152390945410067,-0.03345906602846248
CD86,0.0030666258094648206,0.03270320900649572,0.0036806100895528165,0.020835991407869823,0.1104421465957083,0.08602473739103571
AHSG,,,-0.01979525450240206,,,
HRAS,-0.0060022036863179385,-0.055218100333050475,0.031631717541132906,-0.005440817538972508,-0.0557195003988906,0.04194216276011271
C1QTNF5,,,,-0.07137409933760501,0.008752313652262813,0.04106097815703023
RLN1,0.01127919055122829,,,,,
COL4A1,-0.03527886817140726,0.010999291828600159,-0.03115546085063353,-0.03049797415901208,0.07549194884500268,-0.006321996411661524
CCL3,0.02894693102385057,0.03045004036808713,-0.013679831876569095,-0.07293136578761665,-0.027662453917398598,-0.011821632346761148
BGN,-0.035022740152012635,0.016150258981566773,-0.028435568173561285,-0.010095837840539653,-0.024495252895618956,0.031095135713440233
RETN,-0.018350453989840903,-0.010802299561324188,0.06070876995774797,0.03101208126565839,,-0.021609307542505698
S100A9,-0.06497569335189471,0.039318698051920085,-0.04786155022366659,0.006157680483323597,0.10310304447353577,-0.0027922122740171077
HCRT,,-0.018509004968269092,-0.04710444843080661,0.013896296820362121,-0.04183477716225087,-0.01934256207457634
FADD,0.009419890571335422,-0.0058539591235719415,0.046389648962952286,-0.03391584794518851,0.05204137895154172,-0.022369720512842153
ACTR2,-0.07053275869640066,-0.014136441832934063,-0.060029517793642295,0.022352178235554642,-0.04563595029099621,0.00399114613258676
BMP2,0.019736495553689056,-0.016615998289181543,0.06432958061828953,0.0061883323158754494,0.0424747907008406,0.04834187240293882
PDYN,-0.017430391750781274,-0.04123622972968639,0.02431497678081025,,,0.03379259345724343
CD55,-0.00540527949291046,0.037038760462611876,0.016737140296849015,-0.014582123071775407,0.058916601751564976,-0.006149428599179099
OSTN,,,-0.014138102894131775,,,-0.005074067458024871
CD6,-0.01434409851753188,-0.020151335709715508,-0.017784049625925526,-0.07791653606414567,-0.0583354300233721,-0.03064427394507955
IL16,-0.0552992334320375,0.0031132455759733755,-0.04167241980696941,-0.06086210687934251,0.04163175546326071,0.15570436454032124
LAMA5,-0.022154068296617986,0.003727314691850167,0.03974950553729368,0.008898518164659081,0.04912249029164255,-0.03169956992840353
RGMB,0.016750592155175034,0.0316273935170381,-0.009052074782188743,0.03272869839907255,-0.048855379689865634,-0.0037084430281845424
INSL5,,,-0.012589294822682416,-0.0159817848625977,0.041753040608529864,
IL12A,-0.013779401800605873,-0.019964247439956815,-0.02027021804828076,0.04166240187520943,,0.03557093175486147
S100A8,-0.05962497954336891,-0.011016719640458916,0.0051688556822281516,0.012199444654481107,0.06079619844335809,-0.06719364147008478
TAC3,-0.024698767203850017,-0.04963584828008723,-0.03382012884274275,,,0.05635627974405156
TAC4,-0.032425034244903686,,,0.03898532278146507,-0.04011386322215673,
MFAP5,-0.014380479371952543,-0.012055898344163667,,0.14184368144029788,-0.028529851962488174,0.04825877657301185
CXCL16,-0.009813719198089812,0.009770170089549602,-0.016497471370099593,-0.015477810718459438,0.07083196880187541,0.04386546231365783
AGRN,-0.027429126630566448,-0.012943493051714319,0.022102326293132277,-0.06727884887635646,-0.016613893039417064,-0.002228873478087733
COL4A6,-0.01835045431596611,-0.03024433463743916,-0.04053077447681003,-0.07889717375408398,-0.048264384788551815,0.03298346463767335
FST,-0.02178074768922147,-0.022032968003036137,0.012946050217412335,0.003712044532583077,-0.044020921126906254,0.007923947081255734
MEGF10,-0.047903228562701454,-0.04647604841757908,4.3722468240597614e-05,-0.024267643346177856,0.08687886770513101,0.02661184040681511
C1QB,-0.02484423395978348,0.01806442004370431,0.005946517924815207,-0.0868273958423623,0.027456732792769136,-0.00891362016812589
HLA-B,-0.04270277138851732,-0.034683071115036754,-0.028124552373494344,0.042829796844378674,0.011311780651284352,-0.0016086838794894265
PDGFA,-0.03950153147024877,0.057187452824234514,0.02198722090422635,-0.004373512712135778,-0.0022657945677120803,0.008256042306341351
LAMA3,-0.024323647061587506,-0.01559251990943117,0.01592228811816232,-0.06536861200257532,-0.017011564286903973,-0.025390775158642007
DKK1,-0.025568601912667795,,-0.022931774984533936,-0.05865820850041647,-0.04051902962844851,-0.0402586983631568
INHBA,0.046201144893485944,-0.010802297991306952,-0.003199333803842936,0.02218150797050548,0.05370183409595064,0.011543125734699396
IL7,-0.0345159971764177,0.011604551942682652,-0.024480227583374432,0.05990465330477971,-0.0027998706939080806,0.012160289970589752
FABP5,-0.06535610540873582,-0.015435356460145806,-0.016145131308402096,0.051932406587738594,0.03458165842160896,-0.030477079972595397
CCL4,-0.02104715402429221,0.06436167072541024,0.02501355609601261,-0.0927955308592077,-0.043163997202989926,-0.028226045711546396
FBN1,-0.03223719602679678,0.0010148096697690145,0.03397144525552984,0.10436860181411366,-0.055345616146598914,0.010456009768547549
TCTN1,-0.019587102499930155,-0.009121635585379997,0.006428445206996825,-0.12493262563663218,-0.02064345275128703,0.010315674604068754
NCR3LG1,,,,,,-0.0197716838343153
BMP7,0.056924232517360895,-0.0039142347643508265,-0.02902767647484772,0.10389730588895843,0.0049180737716700415,0.006451562566495255
NLGN2,0.00839159274511135,-0.010812007221243453,0.03176065221197556,0.0517749812412998,0.031234263189143133,0.04702185098997849
CCL25,0.014817143186855524,,,,,-0.020338508485006266
NPNT,0.02939886552717328,-0.04251007508881681,0.0017677300173457179,0.03657715633593504,0.0052698302216763766,-0.03222478915356717
KITLG,-0.013030590102974356,0.02591199913295053,-0.041419190725180854,-0.00790174502725224,0.04163990628105805,0.0033374883136202227
MADCAM1,0.024249285782342173,-0.020151332483778216,0.009728485583049975,0.048738940452895174,0.010332382586918954,0.014351983694134663
F12,-0.06637196592789062,0.026404176875088028,0.016813542887911048,0.013213063115615634,0.005408607863586525,0.02396961886828559
S100B,0.016906365291592403,0.0472899114579604,-0.013817824771646333,-0.09419070696349395,-0.01029461942344639,0.027231880483348198
IL27,-0.020334629370919264,,-0.013808115706196694,,,-0.016902460872660813
CD99,-0.0564755412424731,0.035862040445387565,0.00909126298137154,-0.030129171656546386,0.07917403430961795,-0.04908392943301259
PDGFB,-0.011404934411959033,-0.02838222919615823,-0.051230040215982535,-0.010792696395236325,0.05406761732440823,0.04096375742666722
CLEC2D,0.009489577931226944,0.046406518099844314,-0.01843695034500841,-0.12136346681121862,-0.045674833548526916,0.014326206270056381
F8,0.03736364662518523,-0.04435036403195528,-0.03683021937743928,0.009194154777901246,0.12015259082460104,0.021115321031506245
C3,-0.03558686561827946,0.02440775844621007,-0.004836864250247639,-0.024150496932614913,0.02799620829275675,0.00838378441799873
DLK2,-0.024747774654632092,-0.01220396205563054,-0.02283323945601239,-0.003630646667876799,-0.038456127999025064,0.03285541834233172
TSLP,-0.0332700339802701,-0.01112833965172396,-0.0006132168336019729,,,-0.07145881179171357
OSM,-0.04889572808752633,0.05552355934487467,-0.044959349149072354,-0.007332559359116685,-0.0023221679397817897,-0.00849765487248414
PRND,-0.014930779938574171,,,-0.060348511382365605,-0.02868402643116407,
SLPI,-0.03837678774334189,-0.018205737621077456,0.01775306124516451,-0.07144897259084511,0.12845754969832526,-0.028068269096894246
AFDN,0.05867145807580063,0.009033635221266573,-0.014132715341598675,-0.02241871297868271,-0.012574746161066639,0.08864929669968237
KISS1,,-0.027886343543737754,,,,
ULBP2,0.033177914397031515,0.05886658166095029,0.008216587819147907,-0.06783171930667775,0.0947572836574225,-0.07012723076750299
ICAM4,-0.013415894589859369,0.06331307820013198,-0.012031226936513354,-0.04681629509540139,,-0.018792921334470313
ANGPTL1,0.0429611769046375,0.08567284292044364,-0.012589294822682416,-0.05248185113046081,0.08323484658656194,0.007635693279827894
LTBP1,-0.04903955786662784,-0.003893245399635655,0.000674262309568736,-0.008265735579861813,-0.013177597654585226,-0.022123114809490828
CD160,,-0.012638286194615407,,,,
NTN4,-0.06268061221528863,-0.024901727919631682,0.011668152451744828,-0.0072849777211930165,0.00553342880156401,0.059657040245721646
APP,-0.023044311208739978,-0.02682068311744312,-0.07398319887204073,0.11622089997626868,0.014340489934690085,0.004111828591236244
RIMS2,-0.023375219099888437,-0.02296626698819033,0.01863172598234681,,0.10771424578872493,0.04655030300280919
WNT7A,0.05140452175672186,-0.025596886631559373,-0.04316886608841512,0.07029838858680458,-0.012651786914301437,-0.05839492154676863
GAST,,,,,,-0.026150657631578367
GPI,0.06593972263615196,-0.04649142293996804,0.03808002117846185,0.03586131933983002,0.060383852208340784,-0.061942655055228155
IL1B,-0.003777937079012876,0.06533211994500665,-0.010300999513641966,-0.051790173951952255,0.02674289572928987,0.04035740556147516
SFTPA2,,,,,,0.01579993030756821
HAS2,-0.058845099623018676,0.011703052504303434,-0.005496575900394332,0.049925521966125506,-0.022916109341394156,-0.03943180519386767
IL11,-0.020334634599275616,,-0.012405927460719732,-0.045417538357352565,,0.1940653536300333
SEMA4B,-0.0424680041300444,-0.037254449650704395,0.0669392212573392,-0.06656190731410591,0.06088237046504476,-0.027527282171884382
FGF12,0.04624067743832726,0.01582524251828431,0.02503495880495751,-0.07303616562157163,0.12375938733171304,-0.008643097201562595
CP,-0.047837692636074916,0.014474948146988539,0.014894975509395496,0.006711894551486972,0.08297678405992436,0.010126726541472578
NLGN3,0.028210721372635715,-0.018647258177395692,0.027673959355613724,-0.0018768236559796544,0.028170747945863266,0.04402931378365124
GZMB,-0.027916773679764622,-0.01112833965172396,0.011946803183230145,,,-0.029279943817029808
PROC,-0.003462038212276803,-0.022714898622908365,-0.013470525433741038,0.06721449712011249,0.021246679572866158,0.06242437378814038
TNFSF11,-0.013809422415291329,,,,,0.10329629174539537
AGT,-0.00584730622949164,0.011078924093711617,0.016821284137731752,-0.10441026026171028,0.06792327996637469,0.03911580082764832
PTHLH,-0.026842976154797214,-0.0215976318492855,-0.038741538591195265,-0.03313195831334036,-0.029967912205819413,-0.07860692028328525
COL1A1,0.013092646708980365,0.08618462884735832,-0.006662948353103571,-0.04107659379965281,0.017264153550401843,-0.01059272342473014
LAMB2,-0.015970907204225077,0.0019711563195812854,-0.0014611359006028596,-0.024136365540504627,-0.0073543470400244705,0.010096628255690597
DSC2,-0.03652652973619074,-0.026613494039203395,-0.0049025491621025805,0.015995053494330058,0.1405092120529017,-0.01627200249716673
WNT5B,-0.028931677460198223,0.03414302974929904,0.019787217078255516,-0.016644430060412902,-0.04258416104110489,0.05823162564702035
LEFTY1,0.08705739757315546,-0.013196372228057583,0.025150167646959473,0.008513285095153806,0.05628250240320915,-0.025544276427015844
FGL1,0.025294288388275358,,-0.013640302465886382,,,0.02847019400379328
CXCL5,-0.02215784713949371,0.025773314621503427,0.02382664856655195,,,0.03218146157710351
S100A1,0.05205760814670753,-0.005152999369291219,-0.04724362634645653,-0.012335673628101158,0.010361675978292201,-0.03525764375207024
NPTX1,0.04186813515525296,0.025774641437280997,-0.0199425566158446,0.045698045206088035,0.03762160070431198,0.009066309005661166
TGS1,-0.0739891219784581,0.03602929575893294,-0.01814169578032682,-0.04913257958520877,-0.0051112413728422006,-0.035272504391337535
SST,0.00518127826301614,-0.04156791531121913,0.015044926118609777,,,0.039065549660311186
IL34,-0.01516834385293914,-0.041014336065951285,0.004011074944475158,-0.021223965291693556,0.05178053143062776,-0.02142826738743393
XCL2,-0.015462535668260183,,-0.018561091075446897,,,-0.018992320697785416
TF,-0.021941277248806113,-0.011176150398202578,0.032824960610923014,0.07716394455357073,-0.05332744762354337,0.010891676810233635
IL33,0.01922972508683776,0.01884605493433501,-0.027176651814936472,-0.01808263999243761,0.12422601328259678,-0.020245843152853087
RBP4,-0.003986032024205403,0.011606563603700125,-0.015212091076267273,,0.07823283153664373,0.015889091055268863
CCL19,,-0.010466535747057096,,,-0.02783771052010765,-0.024452880834000025
CCL20,-0.035036625841921035,-0.012779960508043644,-0.009663118676880505,-0.07078960248447753,,-0.0188874750096376
NAMPT,-0.029599649381894324,0.02905236005194604,0.022657220208883704,0.06951971245348666,0.04152380761684773,-0.05171450547978297
