,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CXCL9,-0.037568648624927925,0.0045054599305280885,0.04430840692372306,-0.010904665364598559,,0.06082176670732356,-0.0003954343173449848,,0.010975360736255473,0.009776119176996787,0.007233796549479574,0.023459297661303807,,,-0.05711484477602009,0.08432955435362849,,,0.07816752618705218,,0.06535793518434393
ANGPTL4,-0.027306486329125416,0.008954212143258018,0.028077812229582194,0.011057925089916673,-0.09537812222091785,0.12794595830545344,0.07327353499621003,-0.014137825013694288,0.0032675058185890676,0.01923243663634274,-0.02824158740255286,-0.08981809474334333,0.03983571724469487,-0.0021457057589561834,-0.07626624230587616,-0.04491911787859395,-0.06794236162150236,-0.13103125982894662,0.0038947902175842848,0.009555863747244332,-0.02089529281619421
CCL11,,,,,,,,,,,,-0.035875337890010094,,,,,,,,,
UCN2,,,,,-0.04768840528415591,0.043395324708600885,,,0.07378737527788154,0.007674959394515668,,0.05056188143141058,,0.014184704084100292,,,-0.03226893893650054,-0.04620264379124406,,-0.015394727074407954,
OBP2A,,,,,,,,,,,,-0.028697297624109087,,-0.07791355275714634,,,,,,,-0.026546662794338104
COL4A3,,0.0051698131576713826,-0.003959025232847509,-0.02906432819572737,0.018025274002805257,0.01971853718413719,0.01859861861590534,,,-0.032632160839180864,-0.0011155034734933516,,-0.011547285330475783,,,,,-0.021047337153074285,-0.029295002288687134,-0.021531272005656237,-0.03245629998860038
NRG3,-0.03422506478399074,-0.013534087306463183,-0.03375412238003007,0.044709513826971,-0.03012471379442567,0.023556021847756646,-0.0005821723534639848,-0.004578523960192009,-0.06374979913331366,-0.007780470135202195,-0.0012932272277180541,,-0.05241196051393774,,-0.06308992121028907,0.06307367178105683,-0.013112227408769704,0.09750651321782276,0.001673620217136649,-0.012683090068299836,0.003641533543536865
IL23A,,0.03883342928348033,-0.009111371843876174,-0.020802028066202512,-0.03385202370437952,0.060499896131278666,-0.021271183119902056,,0.050576017487283034,,,,0.027617554526383044,-0.015176731613240468,0.07097563231013194,,-0.02464968689283405,0.014983253861390695,,,0.038583897031252735
COLQ,-0.034405376602364014,0.028173351893457186,-0.03207449317952664,0.0731543975994276,-0.0007567004248481714,0.025826922997092532,0.02648755457216615,0.0016752899152764256,0.035369640792334386,0.029178686970794347,0.000864615254398291,0.04394928876923804,-0.02067676366169359,0.09948833841592336,-0.07497582360076958,0.007790217986222977,-0.021224695711112945,-0.02014477028361301,0.014347661997633755,0.01229801855067988,0.03624032633078261
SCGB1A1,,,,-0.01582517255010092,,,,,,,,,,,,,,0.029175602284044828,,-0.015762719558514236,
TNFSF12,0.03874367411684963,-0.013741885502813658,0.02833755924351063,0.042429068442156805,0.004376865318334382,-0.03057215819411496,0.011669515285962495,0.01628556466747404,0.11021148394352194,0.012969633308098952,-0.017560818175989288,-0.06255762296100646,-0.030254030276175427,0.16296226480452272,-0.014751852701051508,0.051786581619677176,-0.008701341999443467,0.0010322347122274235,-0.07176930463278546,-0.0064386728399280745,0.04946078338333104
DKK2,,0.011900199477797066,-0.039112693143833324,-0.01857062457520931,,-0.025414546390482615,-0.013298707793217797,0.01770974743377856,-0.036943353252383106,-0.025862665893473146,-0.014280343501027875,-0.02612947194096169,,,,0.03903535419225051,-0.014194166764173882,,,-0.018143582912088663,0.07630368624105505
FYN,0.01872881436189226,0.08447185401280918,-0.0034497172501485374,-0.039073490965305734,-0.006709591371848855,-0.09942163025969623,0.037614890859510974,0.04805105750865516,0.16570587236521672,0.03815371996939789,0.022522939510885187,0.06916424330903104,-0.0037980072786366146,0.004317367094070234,0.024529980528121227,0.016776785908439527,0.09661019327905401,0.09396826443257,-0.016325938932508423,0.03691016723121168,0.058518200367700696
ACE,0.02505295233009748,-0.03139960983480258,0.06426754212100863,0.007582818219219358,0.023764680062049324,-0.0388515386558607,-0.009158509215884956,0.030184402893701705,0.1472771327692075,0.03497076793971157,-0.021654724105534442,0.08830339635679346,0.012328212918583735,0.03131183647728531,0.09145758195817696,0.11978146104769835,0.047415558244093846,0.015025075315945408,-0.03768478824942428,0.015313573586551662,0.07127173328113186
IL18,-0.047776846593357625,0.025715496701456883,0.09125400933032916,0.0018785092384643067,-0.01458379632499588,-0.053877866515152945,-0.014439551985764389,-0.012445253152408147,0.09251450459656362,-0.0006488677663669023,-0.0072901042122097085,0.08436663608408419,-0.03228934249770917,-0.012416150560315002,0.1230927191816779,0.07514599710749384,0.05939418475483021,0.07363663647876176,-0.023014885992861216,-0.03142917828161772,0.08360566223521973
PPBP,,,,,,,-0.012589295833821654,,,,,-0.026818781521270388,,,,,-0.030181171076656882,-0.031485678738146144,-0.020051713077784045,,
CCL27,-0.021463682122437232,-0.04298164037246273,-0.024766190230013214,,-0.0188525510128714,-0.03841580414595681,-0.010843818581288536,,0.047689304973641336,-0.013102371739547791,-0.014710808402959056,,0.0234340014231983,-0.05498176956175444,0.014298498161831236,0.036307739561456914,0.05936306579035109,-0.015200510131446632,0.07085065929878048,-0.03711353157582742,0.017636399601334486
SERPING1,-0.005478115286350286,0.06671783293345125,0.047608418793036254,0.001652625418783909,0.00585323439418278,0.012827040211870859,0.07026646677666591,-0.011116202382841783,0.12848805711704508,-0.005670988132298141,-0.029906614146180132,-0.002878215664456704,0.017625745031714195,-0.12174973648157494,0.06110426400701991,0.037657743419677786,-0.005181306700908602,-0.04787439146430729,-0.05420185040863425,0.0635194202021407,-0.003042120788250447
AZGP1,-0.014914009787111637,0.03615444792305366,0.05897915968901173,0.007090462447967047,-0.08609359325301075,0.0444547941433416,-0.01289740569596923,0.02068881631696586,-0.026661186112662678,0.007946585542080145,-0.01817503952087669,,-0.009126865516569051,-0.0018239821860653598,,0.047167046014451465,0.08419672411281648,-0.006683885231262364,-0.08651021318332805,0.05465409824408408,0.01880386494326445
INHA,0.08052598375492695,0.0082532264129024,-0.03294701531273431,-0.02425030099873395,-0.05878458326451729,0.034927888309642934,0.047663337531403546,0.05520130360968693,-0.019742505757072155,0.004066073364755389,0.002383958156197486,0.039254462664307224,0.009619635555185338,-0.06796865051212098,-0.0022150409132778897,-0.01185899105070761,0.08078553208088703,-0.0003171439885564784,-0.017416397021800464,0.02923866508093119,0.010802367288313817
SEMA3G,0.03865566329961071,0.008728848053200306,0.02461652188899092,0.09997084852424525,,-0.047216841633648705,-0.02175092424467502,0.08544768470215933,0.0795900518970062,0.04605010978019925,0.01510874882381637,-0.039553984531118594,-0.028470341029352104,-0.010337317373146228,-0.019709337173469014,0.010182361567534144,,,-0.016067963216331818,-0.0060221635120055305,0.01773970613033243
OXT,,,,,,,,,,,,,,,,,,,,-0.013199635914695978,
COL6A1,0.02264426124564168,0.03009658066746926,0.1046273825962471,0.0356543743834454,0.05327641541832045,-0.04250945584370632,0.08422482793718328,0.015900729622848282,0.12290831998558359,0.06901537030978991,0.03504217220462273,-0.03135050548339406,0.06698830816936806,0.03656592765188237,0.05719637782796078,0.073139787538971,-0.00913154154713872,-0.0656965141947289,-0.012963354527951313,-0.015078864449124284,-0.024100367916480264
FGF17,,-0.03251135391066206,0.03111883010635594,-0.017354777387739696,-0.04037462154545774,-0.01305983985576277,0.04616485678422006,-0.02569403397896159,-0.004799824774466664,0.049796157146245856,0.01277040887902976,-0.030466565296652107,0.08824502580473896,,,,0.015173962739339096,0.06988865622989363,,0.020525635467282824,0.041240226643015146
TNFSF8,0.03857824766002912,-0.024581166880627024,,-0.015361522784981312,,0.005904158109284083,-0.012589292570599613,,0.2266725142946868,0.07277336661152334,,,,-0.0686491820013939,,,-0.03274884244556202,0.02712882663913379,-0.015594470365134696,-0.01403557082368415,0.03870642762758528
FGF20,-0.031027159954525034,,-0.027852230852071107,0.04739905768145148,,0.041363349143109324,0.0023736676855490315,-0.01609990743361806,0.05092155394494135,0.046383635882113944,0.056696738235264,,-0.024358314717568996,,0.01630651594965614,-0.017597879304616634,-0.02286712442678773,-0.007949991785523906,-0.016076494217408633,-0.02839840852907625,0.08486165320903163
ICAM3,0.06825774022042808,0.004709694661179924,0.05866681884662499,-0.04621081380706927,0.11157000022981738,0.005211700650003745,-0.05334453991819618,0.03292601285565162,0.09197448568267341,0.0034449821907251285,0.06499143363044349,0.026305279219215015,0.0036989520318541523,0.008154092844225524,0.0996532827892526,0.03068795025394845,0.05457708451008163,0.020866107383130605,-0.028561729155099615,0.00190023729398349,0.028770861049591916
LAMA4,0.045975062965888824,0.01706782507144953,0.022674321804557362,0.028563830577829276,0.07465229655395712,-0.09878397630799496,0.04874261013072569,-0.012874902535114165,0.19318498243396623,0.048193989588856394,0.018364488983840754,0.017092487510837553,0.03722832286249214,-0.0108895137563197,-0.018869336115623223,0.1433609832510617,0.03561371529293264,0.045121995925962916,-0.05910055230234011,0.019315484864695597,0.06419483835715376
INHBE,,-0.006634067810743021,,,,,,,,,,0.02933316084997,,,,,,,,,
DLL4,0.05352652597777469,0.013456728586155563,0.08061827658285656,-0.03768639937713622,-0.059989748680006255,0.0031679456629866345,-0.027225155881316427,0.060334431856543705,0.13223821922846288,0.0331150051640255,-0.006949708335658447,0.0440289702827865,0.0415366043541194,0.018893790749060658,0.0886429865734872,0.1176344051674893,0.023484841571020012,0.010527258100490277,0.04383350809244753,0.01626985088032728,0.024152674533634358
SEMA3A,-0.05707817835977995,0.027254644078023634,0.059864162583862755,0.06221388384882752,0.03749738786047342,-0.007189248549873166,0.08616212676627558,-0.032968624496288464,0.026128450911252116,-0.008074874518586598,0.046341619205177646,0.0003122445101868155,0.019891257944000727,-0.056496816807951204,,,0.032524652657528845,-0.007752327390807358,-0.009294595234304993,-0.007580839520040301,0.0279007668293678
RLN2,,,,-0.016497256509763115,0.00462381229947768,0.07949304200913611,-0.019310013749252036,-0.018913612154955947,-0.035988331488667445,0.05672938353332916,0.019401053196612932,,0.01622616581040281,-0.07339837914896861,,,-0.02264574500902663,,-0.025965836748371357,-0.015394725376814519,-0.02918845248800017
C5,0.06426053953573184,-0.012894586016612183,0.0643494347292742,0.023017880988372524,-0.030198513881080948,-0.03649191194335545,-0.0174725188752242,-0.004928303694805141,0.17341623424291222,0.0072096913869763605,0.013435995265631025,0.12723948525394058,-0.011246361342336832,-0.03785957397471257,0.014218034090857106,-0.039313542821167356,0.04063504959565855,0.1457367148559931,-0.040563246187770366,-0.027953270887258807,0.0728544479128782
COMP,,,,,,,,,,,,0.03326642379444517,,,,,,,-0.01867479642093285,,-0.03605727263588425
EDN2,,-0.03324462191822367,-0.015971241870080567,,,,-0.016557024362463032,,0.07460580372281185,0.01839550087876672,,-0.013150015042391027,-0.0021248469027284273,,,,,,,,
C1QA,-0.04224287191149905,0.0008834213930198965,0.09229747622733797,0.026511766368509687,-0.030988850649150856,-0.0739280900692913,0.0527424374878791,-0.011222405083970596,0.10459161849745612,0.030452684558189107,0.03566641318001269,0.021460538724249748,0.03866111273358595,-0.010514932679882088,0.036028918932665945,0.04258096741058399,-0.016360505966422117,0.04962292949761435,-0.05126517380944592,0.023571224185521156,0.04604565376256841
UTS2B,-0.019761562453324888,0.08134599141601714,0.01812020785952772,0.10374890183865298,,0.05235685269511644,-0.01380811643620376,-0.01407862519056046,,0.013286961137052475,0.018904202681992492,,,,-0.03150508672475039,,,,,,-0.017059410234227256
COL9A3,-0.01279761169544469,0.024260328259780153,0.028706416909442093,0.0004395674139202003,0.053726927568631296,-0.046079305615934596,-0.012969891846789016,0.0221738423525456,0.07281934957255395,0.057184537299794995,0.0028830025200483954,0.014706984161101121,0.0525670554411009,0.027607314893078917,-0.055693753435637254,-0.019907727764823416,0.10519725382363375,-0.0293175027406564,0.013900506379804571,-0.006100485332810818,0.18232052864033177
DLK1,,,,,,-0.00700229497782082,-0.01124615913544658,-0.052000926399690624,,-0.04399671909986063,,0.06290127169559512,,-0.01656297905448308,,,,,,,
HGF,-0.030078454944729435,-0.010018261940783355,-0.00266267852340011,-0.0017160492304408137,0.00998828122546931,0.05393067000738102,0.020997217278784303,-0.04324833641895421,0.03562402782582146,-0.013157950914409015,0.007254960508957015,0.001983370968018257,-0.02922925693543797,0.019329978747372727,0.061026286428458164,-0.04008118760968364,0.02864162194383256,0.008571706907315676,-0.03354753524857079,-0.05112052487881681,-0.012994753085715008
GIP,,,,,,,,,,,,0.037080382843861746,,,,,,,,,
P4HB,0.0717993067989043,0.0071681341897035095,0.07647016961585092,-0.02737016012246892,-0.08854036717859685,0.07749419513424488,0.04480223809968728,0.02379669100694043,0.10875458256907855,0.08623885559428493,-0.04622522223669557,-0.05302232648923966,0.011114692762632957,0.004350238748043903,0.026686866953510458,0.001303392826237609,-0.09088995305438242,-0.1108380043334597,0.05971241347993835,0.015378598233147035,-0.06435184257519666
ADCYAP1,-0.02173525380682317,,0.038208226547612856,-0.023312679496767016,-0.04302512255878581,-0.006125051922173221,-0.02272699316583182,0.021458385881530234,-0.03916956907394474,-0.03487120896046778,-0.028152315767999068,,-0.02827773837568335,,0.01726484040705301,0.026582099790545738,-0.003716546347602024,0.09573126098579936,-0.03144257124467651,0.015943938352077282,-0.015726763955257225
GREM1,-0.04576746928853437,0.12731748580769517,-0.030485915697918732,0.006320860224404724,,-0.016681964372604254,-0.027528393273634044,0.016931460442187896,-0.06316671582895338,-0.0036935131736512755,-0.01670370308706446,-0.01406133539134914,0.033277074905164856,-0.03714996457497761,-0.015562593097619913,-0.004793808888718759,0.02871796362238161,0.015144316484439764,0.10133893294984102,0.02160445352114848,0.01431616847413781
EGF,-0.015492854432614597,0.01256646426009176,0.05241721386478247,0.008079183378948857,,0.010178242440052943,-0.02565753100520107,0.026836683528269584,0.11055121858574486,-0.026533948313919177,0.02059564855344431,0.020240178153794013,0.06538671494095993,-0.04037310828260738,-0.006882876903032095,-0.052489056631766326,-0.02768815818928079,0.03933630682730494,0.027724222668842745,-0.01938263777586912,0.07650075130449441
VEGFB,0.007803884788941833,0.037969102540816584,0.0033864062249401167,0.007588788463020515,0.02191312021618249,0.03775600886220908,-0.01000080063916914,0.05837048338200423,0.057251580260667435,-0.0270482712321551,0.018753825077315777,-0.05774310096711722,0.05782519367808468,-0.06589372443944962,0.06880484580057691,-0.11174379270876135,-0.053176148556700165,0.019794700448860014,-0.02287968535508757,0.039782546727356635,0.023964505469108655
FARP2,0.0026069158885119676,-0.016757636755280903,-0.005283063091771261,0.03281992179520227,-0.007517742883157689,0.004826067490227191,0.03980145167744543,0.026946108942155815,0.043559837524435034,-0.0053552918140887685,0.028471292259663297,0.07767010269134329,-0.017156309355778457,0.0030645756210369887,-0.017041843550733432,0.03325474359498636,0.08436344796405486,0.0323392068912688,-0.04050625381681058,-0.060649441510170196,0.07826248386957177
BMP3,,,,,,,,-0.021965410601730413,,,-0.02538887892722439,,,,,,,,,,
IHH,,,,,,,,,,,0.022603840843295538,,,,,,0.109965464180614,0.06616652860210112,,-0.01520758973774133,
LAMA2,0.014995928165212138,0.012043221789171148,0.03603840713163632,0.02021843654753344,0.012310811007876543,-0.0007804891190474376,0.003358280786571126,0.0020592305875974715,0.15671834303660465,0.009384536713308795,-0.009742822707972474,0.03677283389466372,0.07584982216167266,0.012501550524576946,-0.07432202380160656,-0.006807661318757464,0.08645642829201372,0.03144241105759462,-0.05549946150135557,-0.0012256926742091996,0.045422597383986185
SERPINC1,,,,,,,,,,-0.0054482598658163045,,,,,,,,-0.009443746428713392,,-0.01501826030905126,
NRG1,,-0.018953995736124524,0.05402801865980983,0.010325574917359569,-0.027668832536533742,-0.016441058228073558,-0.025464406496425073,0.03015842806540802,-0.031123694475359315,-0.022436722507742427,0.0506384713070278,-0.0016213877454676982,0.005073820003904877,-0.03820821475655032,0.01908292058436211,-0.05102080122406526,-0.04771575570553812,0.044094642871187764,,0.051056805220130466,0.00836238518799567
SPINK1,,0.00700050844302207,0.04767423832985305,,0.013027713029016244,0.10644476300979917,0.0113501875740801,,,,,-0.04752987492327868,-0.01919049516839919,,,-0.03964331509809982,-0.04690210384526018,-0.04286010221441993,,0.0018136895573552202,-0.04068751328080081
EFEMP2,0.025505713630260416,0.06845883263808737,0.09948565101231407,-0.021155970657221832,-0.008575034349477435,-0.0039092479365407115,0.05238859818561953,0.003685760886216912,0.14577779660711962,0.02152698845178444,0.023809326654089375,-0.09825683579630606,0.05581773595854993,-0.03490509270849813,0.05533643777833451,0.054811088760150645,-0.0012502658714294225,-0.02195693832932296,-0.029077411332128447,-0.0033937581660846623,0.0038973084381438887
SELPLG,0.019007390991270492,0.005915644351608401,0.03679176387707678,-0.003936412642644161,0.04955074558764444,-0.06152011177158074,0.014204831060411243,-0.013795979792194822,0.056814889337119305,-0.0013785990429994316,-0.038445598401989925,-0.036667073811165574,0.02256568799690338,0.0854591534970377,0.00414569157542371,0.07696554349734254,0.11671180227521573,0.031362469964963155,0.00463825152911441,-0.018103413082187016,0.07887356831863572
GDF6,,-0.03099796259936344,-0.017683956595094624,,0.004215511903107643,-0.03611988601261064,,-0.014814366617282759,-0.013429553121643954,,,,,,,,0.007312976177883096,0.05153543720594837,,0.008502233546494365,
HLA-E,-0.02840015464900648,-0.037161249689591044,0.09584156786885943,0.04754545337910065,-0.031002248041493104,-0.016683650583228352,-0.007602301958828011,0.016246482404709384,0.13906258649202216,-0.012380722593227513,0.039364752466953666,0.03620180313243232,0.021674776663776745,-0.055410828729967256,0.08194041064448754,0.05945743270002125,-0.05056875055531266,-0.06391806748522563,0.009444326430131478,0.04622190299408064,0.00213930757011674
PTN,0.09545891219458462,0.07393272006748199,-0.022110719786189892,0.016051885360099816,0.12980411549502216,-0.09685962706248585,0.006209997234709824,0.02103916990440074,0.17539205830161347,0.08405459132639344,0.011253882581072112,0.10365866749285592,0.07657377730739978,0.018941741659150517,-0.03392443965117495,0.0680805039427346,0.07985214431406396,0.008124910167112632,-0.10733568393755898,-0.042257621091893856,0.08717608197760093
CD274,0.012324365066140076,-0.021033760057636432,0.05536776419672708,0.0013683389233694122,0.06903831255898364,-0.01368285944795683,-0.014867309851379469,-0.03140967333640208,0.11017152559204038,-0.017949350100264237,-0.005527052405948145,0.07037995089809802,-0.03158258903063481,-0.09584814794722973,0.02255950667148526,-0.027689346112497248,0.05631671045823079,-0.037115481719034484,0.023330476533999608,-0.038421747958858374,-0.022539231329480325
FGF10,,,,,,,,,,,-0.01866232414091612,,,-0.04032816386991028,,,,,,,
CD14,-0.10987071430029693,0.013157084298413273,0.1491587618986319,-0.01099001587670502,-0.00410670985370658,-0.030628828104654924,0.049184126225771965,-0.010672264861113398,0.06843490104725487,0.045712266442460375,-0.02910654522858061,0.022124324290574454,0.06939469885920051,-0.0726883513072407,0.08524356632766522,0.023678271248687943,0.025833856580802794,0.03527299165356013,-0.028111694120767278,6.84458059361145e-05,0.07002451597388798
SFTPD,,-0.03360588761992395,-0.006328613579923173,-0.001621663771036379,,,-0.014138099210477522,0.003472927457067932,,0.008291470730675503,0.05230112850991202,,-0.032447294868102494,0.011663424804738774,0.022463091402409992,-0.027318426568187185,0.08860770449610579,0.026712849226377993,0.02574761034857776,-0.008259061201651562,0.1017634133966989
SLIT1,0.025512221002427685,0.09841659152001403,-0.05806892312368971,0.03599055628607196,0.032780139606956714,-0.07278918973841851,-0.01805911154354951,0.08124495842803593,0.04815826287868946,-0.02434654445668297,0.029637449459279163,0.06254485353445859,0.012068730108863807,0.0894766990704885,0.03477100256006287,0.08845361285811511,-0.057994783275272896,-0.03433274564562908,0.07950620608106782,-0.0016167597059998763,-0.010595301798377022
LPA,,,,,,,,-0.014078628720127905,,,,,,,,,,,,,
CNTF,-0.025488855009445248,,,,,-0.02541454377786132,-0.012589293719621168,,-0.026641859170155702,0.06727642694376164,-0.016703701643402808,,0.03951752565745309,,,,,,-0.016067969556851826,-0.015394727074407954,
BST1,0.06651114249790403,-0.05276511154867606,0.05255910091192371,0.008051749161916123,-0.018053429351992886,0.05645789143790457,0.10980161130641643,-0.022670468511945742,0.15070930958558632,0.06754949075367223,-0.031375260642097814,-0.00571602731959663,0.03124692148857399,-0.02835365402459989,-0.06426722164947896,0.0724039592745882,0.014908642546635969,0.05476437972560134,-0.013025394161817683,0.024499326201185112,0.051336807341809544
AGTRAP,-0.015178831747070642,0.05602084195566367,0.03405594097689579,0.0705624152688826,0.02056924843784405,0.042532085700987626,-0.02681647639997129,0.03161724415879184,0.11814464079611123,0.018878248570880326,-0.02966652222909453,-0.0027735372979999793,0.04454208993335533,-0.07403388465817234,0.08914010845221008,0.03687083225586125,0.031161561388586577,0.05921047335052462,0.004617139380548168,-0.03706099735089379,0.03204577929790643
LAMC1,0.06883970549578129,0.010441470881156328,0.053178956255979244,-0.013855836865393555,-0.030094176845141048,0.00012958581386081813,0.041644352065361906,-0.010401389475553562,0.14707620709631414,0.07936217048586011,-0.038828272337883746,0.022637287427089054,0.033927207715367017,-0.05016690991134512,0.028916792267265574,0.06134492080321895,-0.02111150296673202,-0.02989283481482063,-0.04113272322806866,0.029461701891891613,0.030652001333607785
COL6A3,0.05881932301815143,0.06064524618871014,0.029599397833708792,0.04249795081999898,-0.003290989548023996,-0.003116292873752691,0.043113864647798095,0.04274404143738923,0.0486189426893143,0.03372244707991247,-0.0003165894258603872,0.00010880663178960547,0.023144278030829718,-0.03427794220613903,0.13290699065057143,0.024413229631433057,-0.0018508635524458672,-0.08565343641142593,0.0035627769648945103,0.0646426362409935,0.01786636751658099
FN1,0.017910723772964817,0.012552591399329252,0.07414840677651736,-0.050963851053673466,-0.07851944874157257,0.003675870488420215,0.015045766746347401,0.04052655831273127,0.1696062575068254,0.04535750844687765,0.08698582574793193,-0.010692881000810242,0.05534898160444349,-0.04863190116036281,0.032012839021840045,0.06894196046504145,-0.07773165526559109,-0.05406787963960326,-0.014022936702694458,0.04665177949848549,-0.021809206654534136
MIF,-0.004317627397740097,0.06127205403497077,-0.0643993508062717,0.022093182880913616,-0.029420485802546765,0.1301576464652976,0.025750857052121465,0.050166774091748856,-0.05121327229861847,0.08044828025825487,0.033246162240489874,-0.0865803606338943,-0.017561428628882988,0.030220461462272575,-0.053659889173384274,0.04110024560011435,0.02326087580362028,0.0041259615852632285,0.026102436452542375,-0.01660316934680716,0.009240320220154714
JAG1,0.05913817912071044,-0.003989506303159506,0.010690981607227866,0.04864326179520624,-0.05033812513499667,-0.015458219823268124,0.04613080331612242,0.037276675913517285,0.1291777897234391,0.09484807639867125,-0.0033256317251937483,0.12018450688684566,0.05384475482754617,0.04730434886555719,0.056435822810912355,0.05850533300408195,0.0020445722583123916,-0.018138419617974303,-0.03730742055017279,0.022366018001990794,-0.042242101145463055
NID2,0.05185638957800752,-0.07498225994408868,0.04460397128670333,0.03898741307455347,0.025474822234424533,-0.0515699084151813,-0.0296473308897467,-0.0022176387892283438,0.21717278741721885,-0.029358413911664046,0.02732402568100482,0.07041361962250206,0.06913105899590354,0.03202530263253416,-0.0018827741622440177,0.11529573978915161,0.004117680948748303,0.035623385418312274,-0.009756400482673724,-0.004770670922678969,-0.002763528157421065
EFNB1,0.04324469769999131,0.049174709797618746,0.03596456785656637,0.0018618126728581067,0.027037769038315135,-0.01763767629764629,0.0372488241429714,-0.0001717806578522799,0.06227221682438989,-0.006182574718885594,-0.006385741112016922,0.060727982525351464,0.04358241012589917,0.02705244910128284,0.020847734546448372,0.12430357741900712,0.012339890197864845,0.004552682432457072,-0.024604524333825824,-0.05834870907589997,0.0630951690992005
COL4A2,0.0524020128600331,-0.025983571044555957,0.07052266701227217,-0.028134554333188653,0.011291850687836837,-0.05816690572354773,-0.026741803126097714,0.025535347918920197,0.17996328081924753,0.043369232657354706,0.041422033857883886,0.03838427461244107,0.019985574423744695,-0.030596203891274067,0.04303905414599827,0.05447978219009403,-7.92451708433084e-05,-0.03803454142811824,0.0014253524200591402,0.02353462168403429,-0.0004607744183550104
SPP1,-0.07667377651785688,-0.06400081271595967,0.03121061417038372,0.0077875448453186905,-0.06199315614996642,0.1382280344525488,0.026721785310615535,0.03245889641462273,0.14006392042438795,0.07540004376334634,-0.023572804012686823,-0.09154124211124881,0.07391997494277348,0.00020345003866645105,-0.12144979611863502,-0.07303957329303158,-0.08505534959888743,-0.05473691029066362,-0.0020624062963447163,-0.032986417352820194,-0.11671218897145681
PODXL2,0.08774807666354802,0.0028549778204471766,0.0026874617498854596,0.01595268951383164,0.11049137933576854,0.06304050261733805,-0.05170145023076752,-0.022863593769109115,0.007625301901235163,0.09625178718131418,0.04256040023352427,0.144278606883379,0.10670035555497707,0.03188364430488559,0.03504058504377897,0.006268878906082485,0.026096652883650494,0.04744636477566412,-0.049662135795142,-0.038485408027260526,0.1152120651619075
IFNE,,,,,,,,,,,-0.018662322684815717,,,,,,,,,,
FGF9,-0.023303162455359967,-0.04418221691725185,-0.028112256337053627,-0.013246377465595574,-0.03558214775151797,-0.005455413394882517,0.005105835019327205,-0.005222201861454921,-0.06627627502251267,-0.032280220493003685,0.019677707367935334,,-0.041612234971142935,,,,0.0685043762677377,0.12580299259493957,,-0.07862164248088566,0.02071084759313218
ITIH2,0.048576953044215096,0.023753826441083224,-0.031934908951732614,,,-0.033954811591552864,-0.019187000425198428,-0.00598691993482153,0.027244625373952773,,-0.04762698835698786,,0.002621328000445463,,0.0014033004186295762,-0.06608184534272125,0.1167579318357181,-0.0040927381603347536,0.005823059303395938,0.03535842096289657,0.09453016202331592
ADAM10,0.018635632762559935,0.03642857140979143,0.046245652423899726,-0.0016503883986862646,0.00832068756211245,-0.033209497347381794,0.00990663465703547,0.02815157260366854,0.011329287818282286,0.0049613576459919565,-0.00047723728772335565,0.006586443026200798,-0.0034102726284513806,-0.1178566385679819,0.00399297300832794,0.01620734672710561,-0.022162510947541653,-0.007893853288973763,-0.01357197711446821,0.04248300506434641,-0.00046154169275804623
CFH,-0.0049380493033001445,0.012843438865651619,0.10353868423482059,0.029390589849882156,-0.06606465399194353,-0.03758337826740861,0.008339297267643824,-0.04134453620671901,0.08405251462221895,0.01734193362984747,-0.008662972017106262,0.006275492503776328,0.041903774422512086,0.08769778571743704,0.04032333089593817,0.09785044595904757,0.062361015839411435,-0.07440373581111043,-0.02100009861562078,-0.0010921822995554888,0.0554713751143047
COL4A5,-0.02230849720981125,0.007245852414551796,-0.04464235614220701,-0.02931988366518946,0.03273359799813888,-0.05417686428149286,-0.00527594429606561,0.006692714438482176,0.031132420958737486,0.051252949350418055,0.02101156600696081,0.03861493786764063,0.014518288699075795,0.03428842174925019,-0.032869236424194086,0.011346459450319682,0.05812735735423568,0.04548023151428108,0.040551492421263026,-0.0003683969612473148,0.061153864569033926
LTBP3,0.05273284717968661,0.0027626071490535146,0.03782807189339279,9.390715136673564e-05,0.021443984423864384,-0.042591603662818354,-0.0022637689024757124,-0.00688047717283652,0.03465866956602454,-0.00042736689074603345,0.025052856261886764,-0.013748742210719082,-0.01525529025876162,0.03194406936170109,-0.023999417580039414,-0.03126129669928616,-0.019705489578358343,-0.033263505040886605,-0.04985131268802862,0.0037238275773608717,-0.013583935673603543
GNB3,0.003575726983581963,0.06620694143455191,-0.023239445851915678,0.006140277750010163,0.0023360470929137678,0.020761348812463797,0.005389984985154607,0.050623487378020283,0.07699934013619376,-0.03999997337431936,-0.024702590146479856,0.042416261633383155,0.039963634879636195,0.04279061830550572,-0.05617175126688681,0.047393674045486986,0.00853395054747603,0.027403711979350896,0.10673622452370832,-0.016374125740730647,0.043692996263315284
