,UKF243,UKF248,UKF259,UKF296,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
EDA,-0.0308539514665052,0.01751826573153878,0.002951191407093866,0.026661524634807095,-0.001579833157302947,0.049483016414860456,-0.01824436019287289,0.021443351020094675,0.06416458612636973,0.060057903573419384
FGF22,0.06080624046946392,-0.0024426159674369994,,-0.012997916002013967,-0.028879919768833594,0.01164485839359284,-0.019548634862559634,0.002942853474481447,0.004338979442986837,0.013171129319331355
SHANK1,,0.05356549743127824,-0.006303735904478565,-0.016272215019079123,0.0011173701627617918,-0.02859013029882237,0.07683204875407637,,0.0190084290142709,-0.007761979933979022
NPVF,,,,,,0.07546049900923932,-0.01767036483639573,,,
RAET1G,,,,,,,,,0.04100696147222871,0.10870680344217183
TGFB1,0.021492304425471183,-0.025708313767753264,-0.016952634641437658,0.07694881058762804,0.09777642604190438,-0.027292861290694317,0.06589482769440887,-0.020579101489587318,-0.02666986299950358,-0.014272811886119128
MSTN,0.04253772794197914,0.015231072610503672,-0.055488930046827256,-0.022125443197578178,-0.02501861381789008,0.02248183329527153,0.05549501097000412,0.11545592792387835,0.05284500248398363,0.07142724624616288
WNT4,-0.032685463209041594,-0.0176192278679862,,-0.026502201533882695,-0.017658375420727526,-0.020011874158329654,0.03495015924572794,0.022126149936030026,-0.07270378931524837,-0.04136178699896566
TNFSF4,0.094222424534214,-0.005353674910159041,-0.0161918223968097,-0.012105420517227678,0.013595447056610971,-0.005982203827009157,0.016857422146393145,0.02332014023817359,0.11959773901968959,0.066575870401695
NTN1,0.06703123075394225,-0.04909818983490617,0.012067991098376816,-0.010678531700410542,0.02318149347145809,-0.0360399651303719,0.022020800506840923,0.07004535530236129,0.0986533890581948,0.17020473623194307
CXCL12,-0.018996144704856603,0.008174469570805512,-0.08000257979757451,0.06280200832090421,-0.018731755444364024,-0.045293812990114174,0.02111834759773003,-0.07216154359694506,-0.005061242429777545,-0.08782216433392409
GNRH1,-0.021831288174750035,0.028776209821337852,-0.021807129705902678,-0.017993924753269757,-0.027080582513739765,-0.038194068221649266,-0.01792912344662487,-0.022473647559865466,-0.03898925373664579,0.14161603415544768
FGF8,,,,,,0.07412275429773796,-0.024390206674142236,,,
RIMS1,-0.05122950818275908,-0.01657560716414809,0.029509618455236423,-0.009072409060097823,-0.04649553137495518,0.011105248911840867,0.023506928150736676,-0.03395925209147149,-0.01933077357186818,-0.0055110984760276165
FGF14,-0.03510031806764742,0.03164966103194815,0.04516246652900652,-0.05034968033030436,-0.05386759094353451,-0.0013998841159858515,0.06841332908127257,0.0005948769263906799,0.04353487101628726,-0.03189053607415206
IGF1,-0.04418508777118171,0.06064372931881173,-0.0021312190325762457,-0.026449501652828545,0.010103578027531588,0.023049696120573872,-0.04929990314341981,0.03622135996297571,0.06977096362009556,0.029187485430960853
TNFSF10,0.03452122571858606,0.00709245376818614,-0.06333726728010879,-0.02460841937282236,-0.024608697458296348,0.011815456832375839,0.1158356632024515,0.04521651902460125,0.019257057716012705,0.0451392268398021
GDF5,-0.04141157843377637,0.02273637888978466,,-0.012997916193778089,-0.012928287514539493,-0.024095154807774386,0.02065759146445065,-0.033358716675841345,0.12133577587924714,-0.02608743816764659
CHAD,,,,-0.010922875599241228,,0.05196561488617549,0.00899232636313435,-0.02498748392683509,,
RGMA,0.08606081198183807,0.011790404783842577,-0.048484398908399215,-0.018695952129369798,0.048045259247044454,0.019317398396439776,0.07671425295693776,0.0299958999532691,0.19001868255958884,0.13775108639748634
CLEC3A,,,,-0.025811049762537088,,,,,,
WNT16,-0.04692153174048378,0.006271343345171901,-0.026491300738754803,-0.020941118685170904,,,,0.003491216729233652,0.02430124283996867,0.08539638266255886
CX3CL1,0.018674443432021674,-0.024662148100081882,-0.011001586363249185,0.018617589811311504,0.010654323092452535,0.033152799520276194,0.05164301709000155,-0.00743166932023636,0.11539092630631646,-0.10500451440285356
FGF1,0.026154983634296212,0.06000833259648376,-0.036353071218176665,-0.031837614501653795,-0.00019202817070718568,0.03834820142022446,0.018350676008763184,0.013413305631002577,0.0144811677265341,-0.061927825775952655
ALOX5AP,0.03828619253162238,0.035939616983824405,-0.04097162862505189,0.020833712752763665,-0.009075142897324206,0.016422348207354828,-0.01290524290487725,-0.026224960608710136,-0.05509229674573626,0.05390810520098841
IL1RN,-0.019930587903990698,0.00016423325021462973,0.04409003033014067,,0.11032386578161588,-0.04115433725244362,-0.03472359429724061,,0.007224458611837212,0.038598840475956936
PCSK9,,,,,,-0.015747218591895908,0.002475369159099366,,,
NPW,-0.0456453813302414,,0.08149256757660275,,-0.015464400391024695,-0.028355422526990873,-0.0026962163712172344,-0.023054006954601317,-0.007573918390134821,-0.0025400367950865832
CXCL9,0.02418630913565417,0.1483752954421557,-0.007678856032483788,-0.012997914069622139,,,,0.08663919871996255,0.0908282282489435,-0.03613382959691191
ANGPTL4,0.015718363578457864,-0.06619331686833878,0.03589199373013992,0.026356817469708863,0.02133717696135178,-0.020245302278020853,-0.04595776381981701,-0.04041720154238297,-0.07672849512132207,0.08814923625620617
UCN2,,,-0.027241060060388983,,,-0.02722861410466117,-0.007179088265033496,,,
OBP2A,,,,,,,,,-0.04115577424879306,
COL4A3,-0.04525581484808113,0.06337165398629994,-0.01399308461495383,0.08686571744743209,0.022423084349200817,,-0.014825758723854316,0.015210380126120294,-0.033583157934686865,0.14062089190584606
NRG3,-0.045975466152555405,-0.018292689534773147,0.04325346810606994,0.03132436461734615,-0.046977895486114314,0.039358846888800356,0.008734383257963786,0.07076556140744715,0.10732064856940883,0.017355286077541925
IL23A,-0.028416753109003285,-0.028863562075283143,-0.013794173970250151,,-0.021304097970463648,-0.015747213098606126,0.11663256465654966,,0.09614621468003441,-0.02089445741615317
COLQ,-0.04019873820325207,0.01181354426910229,-0.030447444506924614,0.0356971865997008,-0.01370165901720427,0.007390174589381001,0.12211729089399126,-0.02304831914217371,0.02760340418942305,-0.047762677082128106
SCGB1A1,,,,,,,-0.023561478873629593,,,
TNFSF12,-0.03187423068095316,0.02789586742279744,-0.016428749467541442,0.033113179227975464,0.004422052326261411,-0.05447899264681734,0.07354338093421216,-0.003333266417745634,-0.026186041353801245,0.03740436425907694
DKK2,0.07692858936989755,0.005461402711083801,-0.027642665059479456,-0.008943947949723254,,-0.018588491763158,,,-0.006247360385897101,0.06090812388944009
FYN,0.11450955471548174,-0.0069014566685639015,-0.005200078651042693,-0.01209991734512256,0.050068359030003735,0.04425565193652366,0.06743077987355266,0.1288226668326614,0.11102526654851295,0.1127554279784108
ACE,0.15292216633294906,0.04562592500145462,-0.07876947566667622,-0.013562609698539596,-0.04030969073428044,0.06238899195296767,0.13265914817701424,0.04531315784084316,0.030927432608150184,-0.08160351855786377
IL18,-0.018528952088160636,0.03803939887167666,-0.044959056586223504,0.04380287699260664,-0.026829878098028337,-0.03805295696286251,0.06633524567625662,-0.014042669253718243,0.05472111624369784,0.044223728296206334
PPBP,,,,,,-0.019280948053249716,-0.022178533694480272,-0.026542362891031367,,-0.022021020124063057
CCL27,-0.03545630950830449,-0.019143687719764185,-0.009932854192709508,-0.009213553206542048,0.02144108477333858,-0.035792224398429426,0.0025011108891137214,0.008215606963159065,0.07252705786583463,0.04233155450283831
SERPING1,0.15764951027145702,0.004693490866629942,0.010177558023572111,0.028284786909339367,0.010908051043479352,-0.06982683693513136,0.03995520784158273,0.10277033198864703,-0.025554389310569314,0.15461747425055172
AZGP1,0.018763648765156307,0.005495869803402302,0.09325624727381261,-0.01777761024402474,0.023158608830202515,-0.005797823727372824,-0.03812448825768268,0.09249189204255083,0.10633720209542954,0.032579116012428015
INHA,0.03307275992727563,-0.03671743833376848,0.05900110776625109,-0.014195280737936357,-0.02608088734688287,0.009500451080040644,-0.00486487514400309,0.062187283969854956,0.03368801967544687,0.06615427289813439
SEMA3G,0.0938998285887037,0.016584334348193116,-0.020658059723794718,0.04723667321076725,-0.01975911275919025,,,-0.02126909102245912,0.05119371345841619,0.028267394387480244
COL6A1,0.08484202816988431,-0.0020111501910430162,0.035795726836689475,0.039082768024919355,0.032785645563947904,-0.05955123458032672,0.009450994319834718,0.03066508911557047,-0.0847700671515507,-0.0467950550220397
FGF17,-0.03005017125746159,0.010835540914240943,-0.014560096964905829,-0.0025014455214292537,-0.01838297371901389,-0.029291645639142702,0.06947401305309966,,-0.0070430937970610945,0.025770348627285514
TNFSF8,0.05164439386513516,,-0.017331864872838845,,,-0.020921279972641902,0.018844982776674714,0.026935907143748213,0.04266897029416998,-0.006108951347743397
FGF20,,-0.0002348907800211301,-0.04551779135945482,-0.01849017370620936,-0.016905265961938566,-0.022750123135294453,0.14212717310823236,0.031157383435845672,0.04644663123423224,0.07138400750235409
ICAM3,-0.0015920408708966652,0.004165081684489542,-0.004813072285088447,-0.01436126210670408,0.06397440491123352,-0.021818080525823843,0.047681385114521795,0.08633282346342772,0.07905675509599817,0.04945086004797198
LAMA4,0.016454926839878977,0.042922482400307965,-0.03224008581357616,0.05455396910672506,-0.03227507683705081,-0.06071832627758422,0.017812606210422684,0.05530780492099618,0.04515392136657561,0.007015810082295122
INHBE,-0.035736265452016865,,,,,,,,,
DLL4,0.0010913710514232958,0.021888084773007528,-0.01087335172744275,0.031248808305961828,0.04706657795841994,0.019143986917602048,0.07427127670644214,0.05263263393218792,0.08743330041123167,-0.012427552413131163
SEMA3A,0.030937921967689408,-0.010436967488943875,-0.008480770436637424,0.008237667278425313,-0.027506571071463877,0.01823315505137697,-0.061918795457016375,-0.017622583478636964,0.07892132233502641,0.03209328530268297
RLN2,,,0.0007849234921434007,0.027301273597588476,-0.013318672844352803,-0.014467014286396811,,0.05155770647940566,0.01716987687051469,-0.003925682157461159
C5,0.050556846070268016,0.007420842486325179,0.021410262860816577,0.007167492568966392,-0.03220895728450516,-0.05587963713977768,0.006508837843167666,0.0037863634958513826,0.09049465323257061,0.11325224009489653
COMP,,,,,,,,0.01774681283498429,-0.009167340473583262,
EDN2,0.00754764579815725,-0.021629332831820957,,,-0.025275599115189215,,,,,
C1QA,-0.039716514787174015,0.046537777237836316,-0.09438094601538345,0.0008921830697412935,0.06580342351787835,-0.0002785013839122818,0.0594669961422799,0.0496623319503838,-0.1015934198511837,-0.11581400140090006
UTS2B,0.09035417001886663,-0.023145824336615696,-0.016801690943577478,-0.022480015790078876,,,,,0.006052156982905215,
COL9A3,0.06552137128821059,0.004435350734270344,-0.036271708753563815,-0.028752274701830786,0.06969574164971125,0.02356046081736287,0.022116863119274393,-0.0573801513712212,0.1434229499128585,-0.012755405238707142
DLK1,,,-0.030834050383778854,,,,,,,-0.051139510218153765
HGF,0.011148177484461024,-0.02164373409361415,0.02881560287505105,-0.022385155398604684,-0.020285818953107413,0.06083716820666894,0.03665565833509245,-0.005219960628586813,0.02103126913016119,-0.011853456098242676
P4HB,0.007583468513594526,-0.05824567897751542,0.011793071542489559,-0.0012223996634912276,0.0013479951356446807,-0.07717341369217011,0.01387331295726172,0.018043743115699378,-0.06761181162304057,0.04978623197452087
ADCYAP1,,-0.0018178997630779938,-0.04818811466076843,0.03129998993786885,-0.01962544180851085,-0.023291380816095816,0.027950489124350088,-0.017054328993795814,-0.008340172452578115,-0.03935887986793493
GREM1,0.021909786438909146,-0.03042434044284683,-0.030310963243487622,-0.010461726706194623,0.0210613955311612,-0.020084454423829584,0.06475319040785864,-0.05585288349594742,0.03306103673030169,0.03167541999974725
EGF,0.07246753678649588,0.017921377956072897,0.018746054100476455,-0.016035745584833366,-0.02424145859983328,0.030319291413565097,-0.017888123124062866,-0.033021844963176276,0.13725715234547534,0.16382311356119816
VEGFB,-0.04582149605936877,-0.054926574347203085,0.003496087693393393,0.008668517496739855,0.014886477132058836,-0.01991734003128354,-0.04296124559007791,0.03403022649036167,0.0008031213117290566,0.06441023899169619
FARP2,0.0009214837831649407,0.013534961610229247,0.0035093339700072675,-0.01460830215545474,0.08593383825103348,-0.02861664575428271,-0.01412665589972459,-0.027250508431786728,0.13080653120903213,0.0782544085401689
BMP3,,,,-0.0036113761246701907,,,,,,
IHH,,,,0.02505522063996516,,-0.01893760551057748,-0.02182054476649299,,,
LAMA2,0.034683109171624205,0.034088725286363045,0.026920629377213942,-0.03678258916654932,-0.008751322492779039,0.016196541102890007,0.06869240596607247,0.029980620316515823,-0.04977798847720002,0.050685906052607456
SERPINC1,,,,,,,0.07407189782367748,,,
NRG1,-0.04228054934304121,-0.02174705132134389,-0.004922604838528307,0.024627148182723237,-0.02690057035332439,-0.03048274716522171,-0.03863605795988254,,0.06261593266842419,0.04587747978083671
SPINK1,0.003774129232404235,-0.02112506901345945,0.033631152102568854,,-0.013318672844352803,-0.018537431365459843,-0.015101571528345743,,-0.06307859199863539,-0.010193571694581485
EFEMP2,0.08781720295203438,0.040393951058637634,0.017620969338232,0.0008237367736225335,0.033870634297407116,-0.05712756647131419,-0.04434944333612938,0.059954565513459866,0.027215961885443278,0.11949132346955205
SELPLG,-0.020899343375596076,0.048275993295438774,-0.07589247277582503,-0.02394495679354288,-0.03866306340153987,-0.0064607372328624735,0.021413763533836273,0.011903368287828031,0.10620880656100207,0.04598037140675803
GDF6,-0.0286513470740995,-0.036717434749684814,0.009914145066266287,,,-0.005517996394310039,-0.0069717566481983925,,,
HLA-E,0.027797087023007212,0.003905657332139687,-0.06902089062245306,0.045518239242357185,0.05165410898168256,-0.04333678480226146,0.075430673068002,-0.011669292731312259,-0.07669880965018741,-0.14628254700875623
PTN,0.14994984544961978,0.062177608513243415,-0.012068008113097042,-0.038585683472102866,0.08897266287376183,0.07975977212433091,0.04532800189712212,0.1278960255932173,0.19189739794316357,0.12680456247339367
CD274,-0.007912535988011534,-0.0013882633758058444,0.04995222104789779,0.010911466091989527,-0.021919088964902345,0.014932037497557265,0.031064521542329325,0.06368274130778417,-0.0016851690914247602,0.1214069583868876
FGF10,,,,0.03610531499324659,,,,,,
CD14,-0.02491012452975888,0.042359449798172986,-0.03546652156317993,0.006280524658523756,0.05520189129919091,0.0009298568788205327,0.04855281803110231,0.01953330176326369,-0.03261297362605851,-0.05492686654901753
SFTPD,-0.012378906731927774,-0.024892321464149405,,-0.01668908998107054,-0.022519215957706513,-0.016920246266933184,0.03621483027063928,-0.033399290445928265,0.01827351311579282,0.11889926280191791
SLIT1,0.013368230363006488,0.03072371586902948,-0.005044888395925127,0.05034086170486165,-0.022593128494774916,-0.014756436113610178,0.038672642072669,-0.011229896196085404,0.035918093686855994,-0.056259638207742456
CNTF,,,-0.027642662217807038,-0.010461725802012264,0.13634775918837402,,,0.003181074032556149,,
BST1,-0.013805444638962546,0.02155286991925639,0.009935275679652345,-0.019650696642677053,-0.032194226064374824,-0.009954482635957777,0.026169380933848917,-0.020722177889572292,0.05215731308180682,0.10594631434547115
AGTRAP,0.02494540986652397,-0.03877806841276584,0.03618622281179291,-0.02823044264223382,0.010305158238481342,0.0005857919789454732,0.022680094793548943,0.05475368631729648,0.0563307945749261,0.10818495904647527
LAMC1,0.05614192237459063,-0.004396661834962237,-0.0038152809608639495,0.006206162413069581,-0.011780876084635707,-0.039220261630422894,0.02809457649090878,0.061364693283240554,-0.03329737858817918,0.03666823428058103
COL6A3,-0.015837606230955082,0.03674409731826181,-0.03371419948544308,-0.0064729063030276165,-0.04179390993368355,-0.044477669175620155,0.03571535404447904,-0.0594364919332596,-0.06723313703670471,-0.018779552324269654
FN1,0.014267085805635448,0.02971693878141695,-0.028363657652362758,0.005631770123418713,-0.007957382498999906,-0.08316759956359653,0.008964441884258217,0.07099392124623033,-0.1067260834628246,-0.07948442378572261
MIF,-0.08925772338220556,-0.05121838396999802,0.10066215166359664,-0.012959024862123478,-0.005357544724146918,-0.030108886840828342,-0.054908733771712286,-0.06136915584255893,0.056561168186687834,0.11437802153982952
JAG1,0.07560458095604636,0.01563042156963173,0.007426507057416471,-0.0052897705784606406,0.01541955672005317,-0.02999796327790704,-0.004755388455164663,0.012828959539952854,-0.03824303494370205,0.060844431868167966
NID2,-0.022290232967110208,0.02219069945598505,-0.04281253772552102,-0.01660844233974584,-0.03443336067719945,-0.0037232645448439937,0.042070202448678574,-0.0047408734016360435,0.0013452558627064602,-0.00459362740424876
EFNB1,-0.007992882934763934,0.02688528022562032,-0.07968670986914562,-0.0360886011423996,0.07090791224959904,-0.008660047010352978,-0.007813195923702502,0.03770887761145626,0.09884503179976659,0.09297518188568983
COL4A2,0.042996158553312396,0.03845219306417358,-0.06732829141422654,-0.004367310867219869,0.022910652993170636,-0.03152611620222083,0.07333999566385935,0.06390741020104816,-0.04664145927623213,-0.03954166866716834
SPP1,-0.058808840521573286,-0.017450351654956724,0.10652373344603379,0.049173504612481135,0.060033727369346916,-0.03130873856420406,-0.009845114628479416,-0.0722674627711067,-0.13405763663080042,0.09215202213333794
PODXL2,0.019088420021817813,0.05000577464452045,-0.013873684012505933,0.011482564830196496,0.013973849856123707,0.03156171781640143,-0.021700245450498205,0.059396539743622245,0.11211324972363748,-0.022394718659755255
IFNE,,,,-0.01168843331408079,,,,,,
FGF9,-0.05078909866896316,0.034077007936391304,-0.022695506690094413,0.050547223810957526,-0.028879908467167533,0.05282286344561829,0.041264360114187396,,0.051837918022587595,-0.020925905714268923
ITIH2,-0.022720341420157046,0.07830327397540414,-0.005523998036330644,-0.0345656127298703,-0.021674943664580386,0.00869514240018954,0.08024757192138203,0.06198929968289755,0.005621554678346991,0.04613757618073939
ADAM10,0.04132157902661183,0.04054556833368735,0.005415931975428153,-0.02717269535513088,0.002441660352842725,-0.030413847129829363,0.0047879461838633355,0.03395228151266728,0.008764380244782426,0.01767259387641199
CFH,-0.017872344237123694,-0.009135692770877588,-0.005961169187811495,-0.007628091717337597,0.008340742056778191,0.041809138758828975,0.09099265669323464,-0.0026566706761542375,-0.019519452496453153,0.033146020081857595
COL4A5,0.13245401544204471,0.014155490876244506,0.03136178885174004,-0.04308713520652246,-0.020572780360793023,0.04048214527194071,0.04715480392081882,0.02426496393318522,0.14242416180573578,0.11074507869304598
LTBP3,0.07278144967097608,0.0459993632230857,0.04600043927342581,-0.04541276601412489,0.07920307202984372,-0.04552469501086523,-0.0031867897744815377,0.11875077195417293,-0.08539448909798432,0.10141207781603748
GNB3,-0.04352010221034526,0.06137802750649833,0.013067615144524465,0.0034145899267418976,0.03234820833559433,-0.02695676926583106,-0.020694289520505886,-0.008243147124376413,0.032456666036590705,0.029035964926987363
COL6A2,0.09716008721318643,0.010660599282108314,0.02539032583722813,0.013664674301789883,-0.03039547618718758,-0.05560037782269677,-0.021401214954788438,0.035065241604458355,-0.06655524329956412,-0.053221313650608726
PLG,,,,,-0.009196945263013935,,,,,
GDF9,-0.021627305363562294,-0.015675524007512303,-0.014071679913478031,0.019844205278583917,-0.012274560503171874,0.10984368296275154,-0.03236650193970698,-0.01436230656232999,0.06944897518614634,0.017682961938056085
NCAM1,0.0649065249982636,0.016775433656281914,-0.029356768423103103,-0.040749136838095834,-0.05994894747671073,0.018305102126638807,0.01331346020927254,-0.030199666521054307,0.07610703925338276,-0.0987647908997489
APOC2,-0.06647959643684334,0.00493405071109217,-0.035681213512285585,-0.03388309728371038,-0.0218018050163892,-0.016492864319770952,0.03916724400318585,-0.039746926752759384,0.11000097747896624,0.06730372157009436
BST2,0.12940509133886632,0.07873511482224356,-0.005715849440628157,-0.06821348217502932,0.0887767409544449,-0.013128329129858484,0.06035691156006962,0.08025368725283846,0.048565290104664816,0.1078560250451372
COL5A1,0.019990841442707047,0.008767246103353775,0.007182261838032804,-0.019315484167693266,-0.035356235562659204,-0.07285889410019022,-0.009597676342679105,0.015640472526859354,-0.07259724900620937,0.024473180789521817
CALM3,-0.08344878874677404,0.019810593229637147,-0.03260706168727433,-0.04145585120664286,-0.06460994534375056,0.017740391119725477,-0.0027044792703426637,-0.001461389514242319,0.024750667437454667,-0.16228178992284267
THBS2,0.06806719512829389,-0.01188842582266873,0.05455188607493501,0.02465872438382171,0.056143423691175864,0.0145399478203505,0.04656686059899338,0.03030589805408911,-0.022596491804617834,0.06437083302070358
SERPINE2,-0.03868217461809167,0.0065119149356635065,0.08114373017935005,-0.016256472822699826,-0.008415340967726894,-0.023596466372609953,0.02407920998560843,0.03527614926745631,0.06174688777665909,-0.023602783072111295
EFNB2,0.06521606482224698,0.040731633080313676,0.03271180578502447,0.013847789777750554,-0.00843550730020177,0.011985578554799979,-0.0008114957953770268,0.08902333108447355,0.06178331244096705,0.12369751779978524
PROK1,,-0.0354034227597871,0.0026102152502250437,,,-0.014467017495839632,-0.019747081301774206,-0.02126907865396653,,-0.057555666358200384
LACRT,,,,0.004641190729735518,,,,,,
MMP9,0.010084404607623255,0.023235473598021535,-0.061766351766776424,,-0.05164632963109501,-0.0447416933957023,-0.030177791661298838,0.09526365936405992,-0.005262507774285714,-0.15677269858773366
DMP1,,-0.025929586950504072,,,,,,,,0.029852921532494622
NPPA,-0.022044530283348213,0.02242544650451295,0.019933938635702676,0.056954020349469024,-0.01917095126862392,0.06282871963124004,-0.01302097895144664,-0.053900387953605924,0.05050402177566573,-0.017746549252039733
APOB,,,,0.041658728728722956,,,,0.018739561392555032,0.038057413821379116,0.010436427025984239
C4B,0.052668950733565326,,0.03950868412424022,,-0.023105663632370183,,,-0.023621204349443085,0.036555392113307904,
NTNG2,0.032277857508125306,0.05179325971379201,-0.007753542706625693,0.0024582280567764653,-0.04097284677092506,0.14018346028264797,0.057962847410692575,-0.03955805856558816,0.008236931427670428,-0.01054892602461503
LAMA1,-0.04393580383979543,-0.030692581555024186,-0.022346773154788443,-0.08226538446260745,-0.02575906544717657,-0.06559148381535251,0.0063459242716229726,-0.027216741405798165,0.0855942693812968,0.03450554538939474
UCN,-0.019389080758827625,-0.031549397513716694,0.042130637967704276,-0.015471527213678728,-0.0057136025495332825,-0.036806132798709756,0.020580948427690038,-0.02396958816561268,0.04163801572318885,0.04617691596917666
ARTN,0.009102116845493054,0.0852345697272779,0.005187466209686379,,-0.015464401538214273,-0.027228613392502973,-0.031111857873866423,0.05630581653363307,0.018326362689772946,0.0614197206004944
PDGFD,-0.02287269958118133,0.10354406777066844,-0.04215106716262407,-0.016272214537648804,0.020654022625462745,0.04476318017129831,0.0260985501054349,0.10251813415249345,0.09039479314060134,0.08647952365406648
EDN1,-0.02542256892105389,-0.0005825578798068495,0.023145153375775208,-0.0014445032709896784,0.04543078731598875,0.05775256534774872,0.024675200721973274,-0.0018479377227499497,0.038674113557538754,-0.0177259544720908
ARPC5,0.008246044945850996,0.03224113664507093,0.04355389406908305,0.050574670106439436,0.02978186013728329,-0.0026591310736335015,-0.058315384388455294,-0.04567606076585142,-0.034538550597331734,0.09360287895065882
GSTO1,-0.08721682827406346,-0.04953109360700439,0.011350429531553642,-0.04575663525329759,0.011173599751858339,0.002538782713273145,-0.04328290926725534,0.018226273820734284,-0.023851321432757217,-0.02826275241811984
PROK2,,,,0.04633637213846943,,-0.012570707132833899,-0.02013857295394379,,-0.021201569775849832,
SYK,-0.06763251211611292,-0.003269903208129287,-0.008017012432964066,-0.03236635352020625,0.06491912004637689,-0.019684439690674856,0.055078773725312544,0.02543101208769137,0.05519066666907124,-0.04014000083614359
CD40LG,,,,,,,,,-0.029699408488879274,
ST6GAL1,0.012437702713178853,0.011225638391811003,0.0053234770433488905,-0.03835983192475983,0.013652177378861739,0.060325207409165166,0.06316545191587074,-0.06771798915259392,0.07698851981528934,-0.03413005389324215
WNT3,-0.0014549274198174197,0.022530211831801282,0.07706065703325891,-0.04008486555676685,-0.0019408710998301659,-0.024417237325587843,0.07504578456396295,0.01117967359177262,0.008727101606245997,-0.02344618784696937
HSP90B1,-0.043311063333108635,-0.005857980779427832,0.004435028314362641,0.0025276782796826392,0.09636526683923503,-0.06671610090971229,-0.03710489175232579,-0.03605225443138384,-0.06363838873848031,0.0049952154763521165
ZP3,0.06367352654532837,0.06589826691611345,0.05010295230921153,-0.010922876553975575,-0.04982818363720143,-0.02333173666495082,-0.028499253814761333,-0.03477210106138112,0.13360338333842875,0.14139874766704977
ANGPT4,,-0.020284215048496715,,,,,,-0.02943059627752524,,
NRG2,0.002903512179678436,-0.03696058175495067,0.04569075738677147,-0.018228408867486785,-0.032356344980717246,-0.014141510157966023,0.012001800978351044,0.01828165791442589,0.12508832402439585,0.07670330786880988
MELTF,-0.030512612575961863,0.030060899198512236,0.03281962620527683,0.03287715428083673,0.01683298106632639,-0.05446643601141456,0.038504796352934335,0.04189020438576772,0.10304207539633428,0.10023005454637468
NLGN1,0.1014117471485301,0.058595314369141754,0.02621954219040484,-0.037184665732886514,0.04423341717210433,0.05903328240083738,0.02620505087467806,0.090967927100585,0.10978783902325687,0.11721225738095697
SLIT3,0.04785174620742509,-0.06780095606354127,0.011159553334948063,0.0053450179205330045,-0.04559218296818839,0.011218032911709858,0.043683526794654724,-0.029887917372329563,-0.00015742794158999732,-0.009889479168169742
CCL8,0.07238923680837961,0.00622559623948731,0.0016296393092565342,-0.009856552288973617,-0.014429368932659462,-0.023338169616897244,-0.02029316643025735,,0.02779611502885848,0.06531063281598706
S100A4,-0.02811667028742985,0.011014241643073299,0.03301569416871953,0.07141658713320728,0.10002636299159776,-0.006981221442828615,0.03266739176634423,0.029749831241782727,0.005737348057161325,0.08744612381374721
TNFSF13B,0.08903555242485116,-0.018876315485368743,-0.032015595542809874,-0.032979291394354744,0.017774164694856286,0.032253083614750586,0.024370245680401005,0.04050466438380719,0.06008544556979055,0.045892659300106046
HSPG2,0.02479324851600357,0.03165043632254007,-0.08249362472656986,0.012044782398494913,0.03510019539926067,-0.014473132521854334,0.038586672762965075,0.07466858127827505,-0.024004020007978834,-0.038591966842067435
FAM3C,0.11314901424401877,-0.05800392792987497,0.06547899188454821,-0.01016268347045529,0.019405219523843425,-0.08902355321770787,0.03342384578589498,0.10001629317825018,0.031218482128071025,0.14418784358058556
FLT3LG,0.021889185680250386,0.004339577845201387,0.0355206155237144,0.025855354822718713,0.05529057820399551,-0.04416238873301125,0.039090099053685066,-0.03554290461374618,0.025621019514191688,0.11930474714557805
A2M,0.10762354711762671,0.03795252980549782,-0.07054381014596484,0.029412692592618445,-0.02659227068741244,0.01680079453255508,0.07731389440872383,0.03644444902521934,-0.002573145771504602,0.2006162033433956
VCL,0.05196506804622484,0.0058782805658714405,0.005404965272051052,0.028962148261525943,0.0021035174692032965,-0.05356494818958518,-0.01690558461651101,-0.00022011896650099612,-0.0027375522509606397,0.02789086508848677
FGF2,0.027818638126198947,-0.06276559948184052,0.07715809762975608,-0.04508478967481211,-0.005302295970096103,0.003741623338408251,0.03130218328893216,-0.056961884113878376,0.06020832278620983,0.05114287469033163
AGRP,,,-0.0325225761876164,,,0.10038645837643907,-0.015334566166553236,,,0.09760716639627455
CNTN3,-0.0464503770253541,0.022190424801382645,0.04839059749127639,-0.04280921259016349,-0.033068820869207316,0.04481666146537557,0.02057975514924047,-0.0038986197409092023,,-0.03463084778847212
RNASE2,-0.02841914182329722,0.03285469196248592,0.008230980668597374,-0.027232273056439167,-0.02203188497495514,0.008390328643353763,0.02059603973586949,0.03587956358964398,0.054509854953918496,0.06174393040124955
ADM2,0.003485610695375318,0.05699321960245947,-0.02869292111631746,,,,,,0.04362021674717724,-0.012004669742600225
GAL,-0.03393457685960801,-0.007975463570578788,-0.030569498037626493,-0.01792206827813815,-0.020415579841241798,-0.034757570703990735,0.061439821527557045,,0.032277397729195384,-0.021650274940988493
IL36B,,,,,,,,,,0.042979435314668565
CXCL6,0.08372343037966919,0.04075395264262956,,-0.012804582675995439,,-0.0538015567013858,-0.004757948791263232,,-0.06902282434301585,0.05850716243521902
