,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
BMP5,,,,,-0.008176833685927715,,,,,,,,0.04919558117304147,0.03277736927705259,,-0.08176277807482443,,0.02335331508791126,-0.03615877201435814,
CAMP,,,,-0.023282120502354016,-0.02564195413365974,-0.04181056546225189,,,,,,,,0.02753200053116206,,0.016288899755506757,,0.018283188566771687,0.02339446156421577,
HSPA1A,-0.005109863423985703,-0.09600122984990396,0.005472674165994649,-0.026482212577514177,0.020558862620578863,-0.07383918637627992,0.07234910811502765,-0.2069574502544333,-0.11863251453259889,-0.06203494320734686,-0.10236304800230397,0.1775079855810058,0.013760447398271314,0.037404547854805716,0.022206628270756246,0.07045145754367939,0.10593414716539053,-0.035299581229016615,-0.056767234895305024,-0.028456148440670063
SOST,,0.032075052531749915,-0.008541817600964527,,,,,,,,,-0.03829089747562264,,,,,,,,
SEMA3F,-0.03959538250399653,0.0045785706170691455,0.0054381113989687875,-0.04622388805690458,-0.016737037570494852,0.0635217510830569,-0.03997135372755599,-0.09475897668465544,-0.04735092407632905,0.005849210729720454,0.01498525837626335,0.05625743484100763,0.014307931551410833,0.015329713676082825,0.04804610322349502,0.01722396391587063,,-0.06285178175343029,0.06081224629385016,
ARF6,0.05608984295941631,-0.07201576550072926,-0.010685169598771424,0.07816934747656488,-0.021534575566845095,-0.048927555465001216,-0.12345854186934059,-0.09422027460433369,0.013523060097160342,-0.056538064617960675,-0.04301582267320403,-0.14494124926528743,0.03180661670229839,-0.029397804029452232,-0.0030463492918461634,0.016557346595313424,-0.037665083700148906,-0.024882170599283625,-0.12106600797091793,-0.07765492101768015
IL6,-0.028353611083050345,-0.054837590910662336,-0.0650918235372509,-0.008032144848351238,-0.026132895380128512,-0.06603885244773453,-0.02165140563367527,-0.07703562745433122,-0.0169414287379339,,-0.1335043648505221,-0.03953286062694329,-0.04125539079801296,0.00622192881231957,,0.039341190797081295,-0.023208922707631682,-0.009921106995442705,-0.142709795027863,
CALM1,-0.05028278500224584,0.18716869286296803,0.01682386260778608,-0.04080111653563101,0.013183036885650945,0.19942004906485786,0.30554154717347654,0.30145269896657617,-0.0065194731487249824,0.03142203726584478,0.4342586632300263,0.33004236036109474,-0.008819849377829437,0.04090614857786083,0.027591308709673558,-0.08539313347648379,0.012097167745454777,0.09946710000643581,0.25310952024297434,0.26740372549223457
VIP,,0.08441034812997796,0.0031333872115302435,-0.02706525991879563,0.03047736973233564,0.1192422586880604,0.06495282445183481,0.13561925566396454,0.08504693373547084,0.03668478426392709,0.21233705452396323,0.18729629238961595,-0.032673688965210244,,,,0.04021683082966102,-0.02226398314056026,0.09002749281102883,0.1136260664887827
NMB,0.07065708731467764,-0.055045838872569544,-0.006346302911915499,-0.07482606199507287,-0.006331914348546943,0.0020359861076741786,-0.03710314410038913,-0.2011190204442166,-0.05082365481343708,-0.05927391673500953,-0.2057554300149183,-0.29834392023166983,0.025435073518246008,0.03192484455384207,0.05481563256957267,-0.10594349628993377,0.07198805826411081,0.005181373598986145,-0.15117059757371318,-0.061693757677810296
CCL26,-0.01364513529594442,0.10341298468986979,-0.020484713627441302,0.004631854649988115,0.037329179958463125,-0.044169356790145116,-0.05347326126885672,-0.0418687173527711,0.028816588315233267,,,-0.043904006203455435,-0.029529869774127922,0.009950393730817221,-0.05547075302771365,0.0031470374242665777,,-0.043572612256133514,-0.031258026826691813,
FBLN1,0.006204640519161682,0.1622548405822525,-0.013255092113074967,0.021358671918006552,0.0004824917504019348,0.06779291509581759,-0.002578784707961019,-0.027704398081567678,-0.029425356902290457,-0.010524994362610274,-0.04444611412787066,0.011046128382475913,-0.03242349695042049,0.0656876788261572,-0.014842537643452018,-0.05410170655738545,0.07507227734552192,0.05025784704486234,0.030008222257686346,0.06876891953274786
SAA1,0.021040250062272673,-0.004045269178096813,-0.026001470399634453,,-0.012909792877269592,-0.2007986873756603,,-0.13516756573643118,-0.07992536204933459,-0.05454544235102699,-0.13144424683746353,,0.1699852141622781,0.06227657032496272,-0.027893736008265876,0.21219054994534284,,-0.0399007356874594,-0.10006689928363068,
MICB,0.022063423053350115,0.003122468277479727,0.07974828629439318,-0.006215753082334508,-0.02205408038036002,0.05490358851061913,0.0005285428692258093,-0.09453588561502675,0.01201630822236603,0.039359389208178185,-0.0384331862630477,-0.04846392455064342,0.1336506352432346,0.04983435487269105,0.02511590851412332,0.01306905989827154,,-0.042271967564477674,-0.05027520370950945,0.03488940151572408
MMP13,,,0.0351996228200193,,,,0.06531609806945464,,,,,0.02384191601415235,0.001515174730127033,,,,,-0.01930622845766535,,
F13A1,-0.03623984583747846,-0.052656253223086584,0.020251928650814592,0.013604166498894692,-0.04615472360301927,-0.13866661579128417,-0.08769332557403733,-0.058194325382374276,0.03924188744296958,-0.021443255104772508,-0.24437395878628737,0.04638896508920367,0.015953507881031424,0.029829192293031572,0.04851799223018369,0.20536515145524467,,-0.06729585035049991,-0.13537821153107527,0.07987192576573943
CXCL11,0.05523784477889743,0.0528816071729108,0.00603043733258101,0.012938431655885752,0.03902881822013604,0.034995635500954594,-0.00553303533338205,-0.13134063849370653,-0.014285357928300844,-0.051605182501533405,-0.002490711779081651,-0.010015823176505524,,,,,,-0.002995039348948661,0.001226830710112163,
COL5A2,0.05657525018998012,0.027083547960728937,-0.062322318066351565,-0.03135417970625958,0.008041709426162495,-0.055511427211818426,-0.16853550943813256,-0.239857148035714,-0.10826905800311155,0.011139996713862095,-0.04267939885139409,-0.2930765194288514,-0.00953929139305798,-0.014295720705438997,-0.04684179641529089,0.02726967037421391,0.11305372517426028,-0.04830594727648357,-0.023783755729607534,0.14362901251727983
EFNA5,0.05534644027003512,0.052765670669486606,-0.029004549507097264,-0.0306048505763345,-0.022933715060100848,0.048831946408402764,0.11302195094472153,0.18998352325666784,0.000586584161205343,-0.040057839079129035,0.23817443985470269,0.1363956422933967,0.0544629777935677,0.05028847350547435,-0.03740367367951429,0.021919662583534113,0.047096085102827714,0.049173750050672406,-0.028838269261703617,0.15114829801237745
AREG,,-0.02849523454037927,-0.01889400659703226,-0.033522299877219865,-0.03287067624564401,-0.12764462735567403,,0.18826576090093766,-0.02208070139626963,,-0.09734047578551985,,,0.13944989760338175,0.036798639565980014,0.023713636509343473,0.11523801192109345,-0.03272745117363777,-0.053651179305680995,
EDIL3,-0.08288296975710972,0.17844727953074954,-0.04779492401188507,0.009820774365693759,0.03669238816568625,0.09431406236004347,0.0910304909839987,0.18705473969865985,0.06276448262904227,0.06201468365843385,-0.3370760356340251,0.07606174472921072,-0.01651640965364157,0.01838250033890117,0.11943651340222136,0.06471785418472185,-0.09731566630035811,0.0011091868201976683,0.18738364181389422,-0.21373961189195842
CD86,-0.030050791966293025,0.0011686029728121094,-0.018870920794525115,-0.02135110143883179,0.017673337501417075,0.008223883297153622,-0.04891710609515303,-0.12455214627016878,-0.038771259684770694,-0.01823991733807856,-0.14876634837123873,-0.10386323126763661,0.07228896849839911,-0.022049532445648307,0.048321702142633434,0.04290701125859304,0.13719032545577267,-0.0037686055628306197,-0.10363215905317681,-0.018293507944754837
AHSG,,,,,,-0.006432154232781255,,,,,,,-0.034081964513830144,,,,,,,
WNT9B,,0.06710746850562752,,,-0.013004400258091006,,,,-0.02623105264331978,0.018518603618264462,,,,,,,,,,
HRAS,-0.02724022900935185,0.05014159365504335,-0.023233057835067638,0.024384390091980682,0.001920452206841613,0.02446733548110849,-0.03158784740903056,0.126562877381295,-0.0039367943507748315,0.036179945343965444,0.1932754484555612,0.10972661821728387,0.020881759531567852,-0.04550150667014334,0.04787652690164748,-0.013076162264494335,0.048854317804024605,0.01544370362348141,0.02379839756954426,0.05588172721492694
C1QTNF5,-0.019976453143979923,,,,,,,,,,,,,0.03200205066688306,-0.08007921650524473,-0.03306071165662333,-0.005696329179296406,-0.0030366877381825578,0.01925365826975617,
RLN1,-0.03127400728583662,,0.0334116031425444,,,,,-0.029512922594885332,,0.01742845821362466,,,,-0.017934110827003483,-0.03104085697986541,,,0.09333398283184885,,
COL4A1,-0.0582526860187424,0.07042069454732998,-0.036658489796680134,-0.03244441393818093,-0.05011039721081542,0.072011965086836,-0.21431028466278162,-0.24111810657783475,-0.1106494865199613,0.008525309254610439,-0.15711095325280028,-0.231873380646113,-0.026020991450688754,0.021079968339588882,-0.06548948846017498,0.08882568583845497,0.05611989616684903,-0.0586886544239988,0.06718973230445995,0.055319609918191265
CCL3,-0.02808486049821202,0.10845206892767911,-0.005099182623795802,-0.005200238067694962,0.001956405937100521,-0.17780956332566922,-0.10967611537357326,-0.06232872067530483,-0.07612228106535975,0.010157199691805615,-0.3479174010248527,-0.15754895645906344,0.021361324405200346,0.01762981813013408,-0.002152882131299928,0.007072642921251465,-0.010632852529847218,0.06834490772079953,0.0399968758724834,-0.03784729173225778
BGN,0.09265939388599115,0.07218086705522114,-0.06963814677048023,0.07596939953882079,-0.034453245044059125,0.023845466916307092,-0.09934334014238351,-0.1423093906198144,0.0030995024234048807,-0.002724566554534395,-0.2125443465827039,-0.08851799600759862,-0.03385679925576295,0.02539860186161192,0.0016375362289273187,2.390704747747095e-05,0.18498853361982748,-0.04053430977877883,0.025562405385305995,-0.07160737461618112
RETN,,,-0.028860013858995795,0.06600142906265619,-0.016045787421190078,-0.06403659590589263,,,,-0.04439172197121782,-0.009993077703643802,,-0.004933177495937344,0.014738966892818554,,-0.012919830373662042,,-0.010285752660374214,-0.03944745743972223,
S100A9,-0.05421604016437055,-0.027910438576878777,-0.0620080800149982,0.05825517227461892,-0.05752222498315784,-0.1989211616774885,-0.02726495683101777,-0.22218347527351123,-0.06512171067297298,0.005310823340486457,-0.3866537729853288,-0.07763570159046645,0.050493421167991055,0.005671226841369086,0.0014630071114771115,0.19636880042218666,0.15142410014509566,-0.018289262210420956,-0.14455904695300606,-0.12270211667102739
HCRT,-0.08101810497811933,0.08384262672835549,,-0.030143178909323647,0.004607414385033658,-0.0010691442957623716,-0.05046882396798541,-0.03527127334181335,0.003353022950371908,0.030645754930088642,0.015619528885173447,-0.003534809463316635,0.023498944166450278,-0.013516189363057814,-0.0036579790773030806,0.0026823447705855786,0.04373330570545706,0.04489389267306795,-0.011723031153023726,-0.017833796978651006
FADD,0.0032356202417725736,-0.023493063906039856,-0.05254088647198306,-0.06796376952697243,-0.004541526304238242,-0.0018899716537237592,-0.1153984955216477,-0.21259399964462794,-0.02100794171233648,0.010449978050367594,-0.03828106058028623,-0.05646088552118414,0.043475428001648504,0.055739327017271,0.015414592299699326,0.02507873136742739,-0.0024212714170064333,-0.0013085406339955062,-0.016002464686350824,-0.06077146059440557
ACTR2,0.0629503422194409,0.09690201327372494,-0.05033712276294604,0.05472977897881949,0.06485474364695447,-0.03877848038730287,0.03209506771745141,0.010542873098916316,0.010875332572604663,0.0038091720591926443,-0.052051614891408915,0.024982426790514392,-0.12721867106727155,-0.032076968092765105,0.03067855527620134,-0.008165357328351115,-0.005437566519368424,-0.01217266642538882,-0.020432836677956544,0.013066759773146912
BMP2,-0.047702302259372414,-0.01420147714749063,-0.09864750318429266,0.01040722998120633,0.0035225302733381033,-0.023739077860662396,-0.20286950268436102,-0.05492482117204434,0.08810450783625699,-0.04565617730682848,-0.012524870062851464,-0.07481279512060186,0.0681738146543065,0.034119319202274116,0.06745109712329585,0.05518475234802524,-0.002513290526558562,-0.047196310775214745,-0.14953681269580849,0.011594658415613319
PDYN,,0.20865844242729328,0.0018741268040129758,0.017780896798580578,0.03165745357315139,0.10698251166116786,0.1606593739090108,0.3475578199055152,0.1888252587235613,0.06527617110370838,0.1916504235791498,0.07658012310049683,,0.17879120896555806,,-0.017682679946516497,-0.05560502610765319,,0.12617177725660997,0.1018463204628065
CD55,0.014941833324639617,0.019134026913730742,0.0030784479518117976,0.006129367240836283,0.016564558555894338,-0.042040160851316795,0.051119969413665596,-0.011456111210432045,0.074647958407638,0.016760621310118313,-0.12737925943816417,0.08230708120954568,0.009366068538863565,0.001812269588490135,0.005261318685707507,0.08794106056330425,0.037915059410934475,0.0006806551209284114,0.010527456711501735,-0.039376903558188056
OSTN,,,,,-0.004906811848118321,-0.004122949612965701,,-0.0069192325894251215,0.011073668569751009,0.0140641998278685,,,,,-0.033218616590094965,,,,0.0942994052787803,
PDX1,,,,,,,-0.07307600759459146,,0.007627464686489742,,,,,0.005801036997481995,,0.007155692257098748,,,,
CD6,0.05133740036513518,,-0.015284893302592877,0.030117495650506785,0.053863180568414167,-0.011488099900164871,0.05524047356626675,0.023726472596553236,-0.010941454973002415,-0.01784779523668685,0.04804631443430449,0.02667590967175388,-0.04987633396509378,0.020796920166364186,0.021625902388829835,-0.020862750739147506,,0.034792967285586895,0.02695023604780779,
IL16,-0.05163125949173222,0.004598888222083754,-0.043725912276082114,0.011672929894332015,-0.0017582094694100026,-0.02955384832703949,0.0032588880566400934,-0.05449171768761689,0.008246905079700335,0.006519881028354909,-0.11284667705986592,-0.04031694870316302,0.039067459397995496,0.027732116434097794,-0.022965420643440773,0.09733265941601943,,0.1003929111639925,0.04327468946204541,0.05329262519492508
LAMA5,0.051090568353883425,0.027453275521984004,-0.06596622315215571,0.02037640033432215,-0.03134737561692661,-0.06425666103001192,-0.02309550369873257,-0.18536232252174445,-0.07369552336294731,0.043971419003086834,0.031735879502001525,-0.247454014897549,-0.01916895788456823,0.04904868269305705,-0.09518126831190257,0.04790291941642394,0.009234422802631027,0.036211715201173576,-0.04562223449166062,0.04424165688758225
RGMB,-0.0281779969622944,0.06140805331766254,0.030639968145121335,-0.009171779722170655,-0.04244972674875929,-0.04733349705380885,-0.08405201335486479,-0.05911125213450966,0.018902358170626524,0.012989288772300928,0.2108276527223578,0.07511271318223718,0.0895529016670177,0.027232512173575547,-0.006626186815916565,-0.037265912330576925,0.009926616976889914,0.037498119525156526,0.03160116196303618,0.04643336458736628
INSL5,-0.030353526232476866,,,,0.029194482041757286,0.060382733533642256,,-0.07125368875745952,0.031881991865412906,-0.008428437780041098,,,-0.03588263218204255,,,,,0.06976863517446713,,
IL12A,-0.04210477700941538,-0.04049695182412579,-0.006870702439242553,-0.03407313741101954,0.020855490585615876,-0.01023541574235568,0.05695471589079834,-0.13389037976429397,0.015221040978505514,-0.01175835953840173,0.0891851250824998,-0.03167960785369366,-0.048526554655937776,0.021528184470018395,-0.007124683376642988,-0.0016168077927467106,0.05527267498292644,0.013069857144262191,-0.07157167711417875,-0.014985038949164435
S100A8,-0.0941370622362347,-0.004359637223784139,-0.0463711739238232,0.011561297584789172,-0.09165323089893743,-0.20618831074140226,-0.08122133840963758,-0.2151359802428598,-0.11511516117126162,0.004610832638380764,-0.38305837139531534,-0.17591138275087753,0.0740205525343354,-0.01117376946282919,0.037950713329937824,0.20956099035999096,-0.0032661260089897628,-0.01514708936335245,-0.06787620101368252,-0.14712235853241193
TAC3,,0.19288861016292405,-6.0726126143722544e-05,0.009297069976076973,-0.027696032959442875,0.10856877452466125,0.20017514076209655,0.2805160541571191,0.06482258595259334,0.07298872505814713,0.26996195478247653,0.20314154918861504,,0.23656838016482656,,0.041007025820875384,-0.044135249997247473,0.062420467203282246,0.09312238086819197,0.02769870651953783
TAC4,,,-0.010359885971498926,,-0.02510601106167625,,-0.05030197941757189,-0.04441556731654092,,,,,,,,,,,,
MFAP5,0.013883916056695474,,-0.03593117806403991,-0.02559498531244752,,,,,,0.03123671722694351,-0.023478921736771182,,-0.033618411345943594,-0.022966078691442796,-0.06326100865991659,0.06649600663181557,-0.028319900148266648,-0.022614613547827737,-0.11586031631641479,
CXCL16,0.041054859993820775,0.0440785500796075,0.06856423195200544,-0.049358065416650485,-0.038952984486366526,-0.013103324820093675,-0.07176798143206999,-0.26706094279946774,0.0039483525143837375,-0.12409815964930235,-0.2736147563410695,-0.10094016566547848,0.029073386565600694,0.022201533080940663,0.038270303824241216,0.1024752501429386,-0.10399724932436408,-0.011940564604256602,-0.04616938503234993,-0.042747020470490345
AGRN,0.06932958329807674,0.0657862699510291,-0.029960262960975852,0.004574876530453536,-0.012172522860616,0.07666042298410033,-0.2158620322672093,-0.27102197122565075,-0.07166935153400851,-0.012025386581913471,-0.0944153319054896,-0.14412928256229482,-0.0638977136334168,-0.008305849635318168,-0.022531392135209622,-0.008691918330578809,-0.039700833927739876,-0.03197766106638431,-0.05148142819772805,0.17269080162905595
COL4A6,0.002799883462036538,0.005962259503362189,0.027024104384786876,0.017875400266058692,-0.01775074560295617,0.005883631237642258,,-0.07447951352805628,-0.026468424237845622,0.005258242892807747,,-0.02864199595271387,0.0452589265052486,-0.007987512733880677,-0.00272890380750769,0.0175661313881689,0.11703998593010212,-0.014109177837463663,0.019065009233784697,
FST,,0.008955344793353918,-0.018122368367780438,-0.031859862202067345,-0.009119282991801501,0.05566536619303006,0.002395485560947565,-0.01391306177125465,0.0531812634336129,0.02568866555807364,-0.00327454791045334,,0.04149968281280972,-0.016266444293768972,-0.06716185815662942,0.11422883926625828,-0.02573657393338863,-0.07252054840745942,-0.06341727525278229,
MEGF10,-0.0489640818620674,0.1439590502844745,0.006556669111501059,0.06566095715896392,-0.009133948060535477,0.13587794733896805,-0.03387546617763124,0.02877283926414449,-0.03216644484140126,-0.02970886899681308,-0.16157017843441,0.09158928335052456,0.05040025624743375,0.03877303530753638,-0.008650110975704457,-0.052612247514860516,0.06284742311126727,0.13553590163934748,0.09643157361317505,-0.08440551575983743
C1QB,0.04302495232172414,0.12952572100149862,-0.012683944271507779,-0.02557443070463314,-0.014183228184980318,0.05474780326913303,-0.11871462977703287,-0.3033346500811852,-0.029708445452580674,-0.09768625557850667,-0.4743945918106977,-0.2649929167675454,0.05661502707773147,-0.008916094840576592,-0.06883208818101764,0.20621202058337695,0.022615903274406175,-0.04012614599515808,0.035911311739698054,-0.14753305550703624
HLA-B,0.13519986847502694,-0.06564799345208516,-0.07608815281037572,0.03007889532759398,0.06974393733082883,-0.23315178120601182,-0.03387722813616734,-0.3022369163115437,-0.021584579624621496,-0.11537167647265575,-0.44981292060040706,-0.28773853207389144,0.05081520033881339,0.059293772274984634,-0.033525724530333215,0.22125186224844848,0.0638892501205421,-0.06814853116977809,-0.030465321338328227,-0.0734493230406402
PDGFA,-0.03902141629855076,0.07828760270334335,0.051384082454176215,0.0010267444957146377,-0.06348507069383064,0.061345515037724584,-0.043319511054947246,-0.07241365060824055,0.005653865626485207,0.01858239666648055,-0.04710632116718263,-0.18017579776571258,-0.02725483605510458,-0.033293445499435366,-0.010632865135886203,-0.04704840349754565,0.11817463165372885,-0.04813758722760347,0.08846809657034026,-0.10254408547826276
LAMA3,,0.08282579671228023,0.0029650717544532136,0.00746745533122026,-0.024888834462263337,0.026693135108484697,-0.014318952319439044,0.2213570426537811,-0.007655315752995237,0.020531593514345223,0.15306032218308818,-0.04524809673371039,,,0.020457108432459598,0.020606876733821302,,-0.02905996481401647,-0.04606685483463193,
DKK1,0.0951356865688316,,-0.02362606117688739,,,-0.09497641319091675,-0.004919071075672513,0.1354616068137188,-0.05349185921360327,0.010225279325710794,-0.1064410608519059,,-0.02863813613327028,0.08122082669795759,-0.0016876566086919797,0.13506645808996642,,-0.015164824518150263,-0.08547817340376021,-0.01897993599414882
INHBA,-0.01222337638269155,0.18315912525539121,-0.03727814215735166,0.0057342208269705215,0.02267523543796149,-0.03717287318723975,0.06812401340881889,0.28580233230477964,0.017549357213862644,-0.039024814030400715,-0.03216908456425841,0.020865572379180953,0.034343077859910545,0.005331948055580611,-0.014205613496748528,0.05797599887265957,-0.06472481122266908,-0.010479384428497098,-0.07565966046728642,0.00862375756591705
LEP,,,,,,,,,,,,,,,,,,-0.015403995290778766,,
IL7,-0.025091258193737156,0.040348327253597646,-0.0027980030656354266,-0.030195081856071115,0.047171213614789945,-0.004739832214431558,,-0.05129364997606058,0.014768778208907981,-0.008489339605676672,-0.08019073522369295,-0.033967816177153116,-0.03453998584164057,0.06879166755347983,-0.04857022145140265,-0.06552154342787349,,-0.006480330887647565,-0.07732735317897226,
FABP5,-0.04462912141144418,-0.0003665360366969541,0.018817853467654046,-0.012146128712651071,0.037273407180196345,-0.08277202168037384,-0.1933753107304378,-0.11193285855958957,-0.022621517603977428,0.00565777129111343,-0.15022448840907418,-0.3552760039350323,0.05440772186647482,-0.03630056747022,0.05951922422612742,-0.14600166697295483,-0.0586423367772854,-0.03799513187653477,-0.15155317875058608,0.03323157592504159
CCL4,-0.07711087004886986,0.1444233733704591,0.015645312857086438,-0.009825853023087899,0.020824757258726186,-0.0814166015254491,-0.0920549216654999,-0.09303769599727431,-0.10259244527833952,-0.008014132665269248,-0.37094565753367587,-0.1477522533424061,0.03177824025504351,0.03939788227582172,-0.007629543315029708,0.05375693997405886,-0.03495226428360064,0.09048196481264034,0.07916233728822338,-0.09621073499525216
FBN1,-0.07724651187402126,0.06970491345643906,-0.08235286807344636,-0.02348100474721167,0.014942625427670298,0.044857742514845554,-0.15399566205300802,-0.09309781106425162,0.010125254928521272,-0.05516936977046172,0.004584339607460827,-0.09810209058023073,-0.05153663130610585,0.07728259976829123,-0.033742612591677136,0.03757042866161594,-0.013901727992004214,0.0003060740253557261,-0.10173048140096691,0.015748150243737158
TCTN1,0.04603328324023853,-0.026845611381379763,0.031482500307950655,-0.046006398973902504,0.014382910283518732,0.003748805037773992,-0.08410628238558264,-0.21262031976207615,0.01718770669894098,-0.05318204258874771,-0.06022816770566785,-0.14325744054844414,0.08205503450001742,0.056762327421864434,-0.1076733107600043,0.015913158748422567,0.07943989165715355,0.09376900975364812,-0.017031134601709897,0.12802766488402756
NCR3LG1,-0.03712193350493201,,,,,,,,,,,,,-0.02850822668942099,-0.048570247240498673,-0.03324123574788265,,,-0.05050474800651987,
BMP7,0.030695243045020842,0.03492060056385426,0.02656146675695142,-0.03768697809273867,-0.01749589128140739,0.06450941879438994,-0.007512411623998701,-0.21878221967399658,-0.05925012788013637,-0.04671419402423412,-0.06442875060060865,-0.22416573471243595,-0.03916523362834853,-0.00208048647392801,-0.029182341493644886,0.11782304992167959,0.04974122574266268,0.08473357476758049,0.05843498303527604,-0.05433543403963368
NLGN2,0.01857835990054114,-0.05412830706741551,0.01235898674982103,-0.0627095657812136,0.008980016615506927,0.055846841302988434,-0.045237610121957914,-0.007682001933625629,-0.015590823024869725,0.11458273382519012,0.1700229833949468,0.02536224561009316,0.04963889068378942,0.03723432025210642,0.010411859347268649,0.005923372943535346,0.015496928867789828,0.023961652992399426,0.007564254365396014,0.048974556075428236
CCL25,-0.03035352222528035,,0.04906052875078583,,0.018582867945419204,,,-0.023903911799079202,,,,-0.08533902377432254,-0.013411971052622118,0.028751697886818642,,0.006693736697600457,,0.012801139922485438,0.02854899581048793,
NPNT,-0.009577129639492067,0.10344707284786336,0.005421759775338761,0.009995859277001265,0.046265835602330656,0.037273712879882695,0.0088531680195079,-0.26406791532735086,-0.038161663611075175,-0.012268859223150288,-0.024101562761822373,-0.21350299806236533,0.010931520754352409,0.02645838076163729,-0.013493756957209054,-0.11032136918455569,-0.0030151222614112462,0.04390106774212388,0.0562933758605218,-0.024955239773991583
KITLG,0.0404442456484748,0.022048964998382502,-0.009221197428229487,0.004609522490326242,-0.00435750421074771,0.05639692659548439,0.011350677648414246,0.07300079843593071,0.030237844068644843,0.037342845535284545,0.15654983447048254,0.1642856425339287,0.02271523873784627,-0.010907597512601199,-0.0626958733003683,-0.02254300518276642,0.05901718573661003,-0.03336155833565509,-0.03696968941450233,0.15881326322481323
MADCAM1,-0.0312740150784983,0.10864412662447966,-0.020320054204079646,-0.018103223299449356,-0.0030118276288221752,0.01850194551878472,-0.01662836669203103,0.054881189695561584,-0.00964774886381894,0.023229186709954157,0.0938799714853784,0.01733887902362353,0.017605426062257047,-0.021595612372499674,0.03970809538611858,-0.007431502059835906,,0.016647628372537974,-0.0717115367170918,
F12,-0.06333631600160534,0.14496601251025965,-0.0182476124266278,-0.027555933212039523,0.017903943327431684,0.07024934343809766,0.1486034811368395,0.21539108105203347,0.0076025605483552566,0.014251060704557636,0.18299945045595387,0.11606776990431739,0.03344704288820613,0.05798765827801458,0.020755389990602283,-0.03596355836227293,0.035815481949526246,-0.004397476072808977,0.023315071984702333,0.23870233058191376
S100B,-0.005862233024131775,0.12419955726548851,0.08017196204624155,0.025836786495661058,0.019782351820922268,0.2333765587625332,-0.20364926109515444,-0.2968747219497592,-0.03521899611760549,-0.07957645514046968,-0.38523679177562137,0.25227237941375574,0.0034585327290772424,0.010883341124023754,0.06118916351399993,0.038014075328536914,-0.06198943906129806,0.10764089422495479,0.21446852818783577,-0.2629116400029174
IL27,,,-0.0048767462757652175,,0.036531953714844495,0.02434271769806801,,,0.033254494558306855,,,,-0.03267367187103839,,,-0.03467447704363028,,-0.02746220048598486,0.10376753486527082,
CD99,0.056614686942631165,-0.06380039968589096,-0.023756369984870167,-0.06792197482848007,0.019060714442276458,-0.22426187477642884,-0.1939862297798729,-0.3144101326564513,-0.12372175235410937,-0.16276116640152855,-0.4231062367239955,-0.34711469301964876,0.09691606225521542,0.09244772118439556,-0.14336579155978824,0.015945694659530343,0.043008290475555704,0.017054207530660732,-0.0833942015969989,-0.21474698941351839
PDGFB,0.07221900332644178,0.07818356723645199,-0.011550718105612116,0.048065140495509674,-0.011767048921494763,0.022526734355785952,0.06492950905156065,0.015406836656179429,-0.02667212744371776,0.018995836207762882,0.06089726564670853,0.11317576801334579,-0.010883072775959117,0.029794902429975144,0.018505694943634767,-0.0015794529795014319,0.03872588612036617,0.009282550505274715,0.03204482788221465,0.03238470852779556
CLEC2D,-0.030365058911391577,-0.012987423844729841,-0.04443165052264701,-0.012837324340930819,0.013156861133833693,-0.002326690376340853,-0.13976810412183302,-0.11958276987266397,-0.03307885780325006,-0.03597175820804861,-0.11559503602933383,-0.09369524000919684,0.0635173840555419,0.03231352003164909,-0.029302535685120795,0.02538938766930259,0.013806232099374935,0.05627844522001668,-0.06360135762882978,0.02040989365529844
F8,0.03768901972483232,-0.0863462709397655,0.03132325361010695,0.032016557507640486,0.015577997548848057,0.038420750326004664,0.0393916099075145,-0.10221337284497557,-0.03345223098824818,0.03482283706710027,0.10825610091945781,-0.01338864881143878,0.08298866822387274,-0.04169867178413386,0.052777659410570464,0.07821563343654624,0.06068285172717417,0.029900646066409072,0.04117673942934938,0.11124778291750918
C3,0.04840345001173012,0.0653934838824934,0.012636016274719651,-0.041044086372039976,-0.06247220891303369,0.026861486066926215,-0.10115550485971919,-0.31744784636879486,0.053034411089491265,-0.11386516439986526,-0.44277265130027826,-0.20500329643550708,-0.02001764570134549,-0.03489013032571744,0.008074460592609372,0.17862729871865402,-0.004154922972939492,-0.02717557951030917,-0.05749752615933434,-0.2760594990178619
DLK2,,-0.006382472742118032,0.04365634059574089,-0.025909328417549733,0.023038812504878062,0.007149664605147902,0.09533129313688703,0.03697386300469131,0.011097780014034825,-0.008761399304479679,0.14371406701607994,0.1302798605816329,-0.030195529838315305,0.07343132148845904,0.007948446468581146,0.021875078268028002,-0.05283908041788529,0.0075459995804698955,0.002911467522498374,0.053011023648154854
TSLP,0.0007555786455915242,-0.03799231996981767,-0.0241944683003865,-0.023625754116920698,-0.010508693724548875,-0.0952310251695416,-0.005040284583291315,-0.19912194518491905,0.060044193167806625,0.036247220645702544,-0.04727609449369353,-0.039532859838872815,-0.00954705809150554,-0.013036323995769539,-0.02494273769619432,0.038610455762794635,,-0.07042910473727218,-0.07264761380912886,-0.09196698763084694
