,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
SCGB3A2,,-0.0186285142840262,,,,,,,,,0.11468440403193915,,,-0.05588088242912608,-0.03250348215306331,
LAMB3,0.058152742323510635,-0.00018234508138603028,-0.024587749556826147,0.041310660745633304,0.1117114140003927,0.015008093787094714,0.08890871193196617,0.0008724890309274974,0.06586438449608323,0.0715327670387516,0.012685079076484078,0.003043137007397765,-0.01303516261770631,0.010528951560788636,-0.035680270252710485,0.147073577560217
LGALS9,-0.0044226957426399,-0.025154631149396364,-0.019596767889427026,0.03430461548135739,0.01988105473893516,0.047865217486102604,-0.11817818383797496,0.028584951985316506,-0.03315004715585736,-0.18127874775978306,-0.042287989057194164,0.014395425148859773,0.11695629520433123,0.02218061376882472,-0.005536505735156042,-0.0594912691536325
VIM,-0.028168630042501783,-0.02262578117434347,0.04716160505438892,0.017032089620801997,-0.08403819278484688,-0.03571272505811246,-0.10992806696054386,-0.1086534228661994,-0.0408009748273097,-0.24923450367361089,-0.11649161288667581,0.03502999077486173,0.010100084900863298,-0.03206677179782483,0.07301310103262817,-0.021188730867064236
PLAU,0.030857675472489705,-0.003990361172639432,0.03239811547463081,-0.0416373682528687,-0.04320128405017895,0.05578640750640427,-0.09105407522480055,-0.042016327171487636,-0.02297544400705285,-0.1094663660880177,-0.05604942245264232,0.040764626488645615,0.10291124063539202,-0.04884237121391907,-0.027987656696384342,-0.05021952124780546
TGFB3,0.011399551288201876,0.013177630074164316,-0.04882639849873471,-0.022856041642737978,0.0009195341420837968,-0.0193510675337613,-0.06114209747416159,0.003031823218143629,-0.012888050845345035,-0.0982767720992035,-0.05038741958690239,0.024969523117975043,0.04594696710247096,-0.05190364526165707,0.05740828222847092,-0.05677684623940385
APLN,-0.03054523665606158,0.019516343155344864,-0.012075976325255144,0.00618192864305736,-0.08849108132730117,-0.0331197608198416,-0.10438897441655157,-0.048870356183884904,0.028720257026810483,-0.009515412292094377,-0.12262623007785979,-0.017805576126908012,0.062300458309079036,-0.08270030698758656,-0.00672827698795176,-0.01980084229087436
SHANK2,0.14293972347509962,-0.025013080685133787,-0.01007702073515495,0.02764307427790978,0.06717133097571526,0.017915989570132088,0.05666462524182471,-0.04500790891606661,0.0036284370451626366,0.15584788642849343,0.1289499777701757,-0.01646908862853961,-0.013056604817232908,0.00881597779183807,-0.036664042007715274,0.18153303277866212
LTF,0.10473527970719826,-0.040842378336488204,,0.0035596446298325935,-0.10091175819763507,0.028373599342628536,-0.11551683536071905,-0.020443368720297665,0.03900771560906604,-0.20995367913686047,0.018110187390005826,-0.10806836320459089,-0.008864784173481122,0.04161474943704684,0.022334137191749627,0.008118056512189047
PYY,,,,,,,,-0.01814971471230209,,,-0.010926733832373695,,,0.06368224157387294,0.011080126359004436,
PENK,0.01791080761353931,-0.008445770943663751,-0.020521075056496887,-0.014095566100356368,0.01778660516275481,-0.00046633860615254575,0.08611163328209483,0.047911645774585926,0.043361581391478964,-0.010364689808665319,0.08599005043481839,-0.019331890464727,-0.006790210681169896,-0.0420798982184642,-0.07661119528044559,-0.03270532256599177
CTF1,0.06778073837561331,-0.010907358770703836,-0.017241058435395834,-0.011954938114674258,0.04410082261553679,-0.01321162157318794,-0.05926036788675246,0.08023139183539034,0.054343614563110806,-0.01528486767388532,-0.002172565318346587,0.08636876747655077,-0.060319666476977486,0.07710874833446642,0.02085907968513511,0.017023522528297426
COL3A1,-0.008964505533967139,-0.0007613294896962632,-0.015661001625318513,-0.007429913669947007,0.005055585645075393,0.030920829702940387,-0.09586479362010118,-0.0557760650755026,-0.02245722432735212,-0.09836779387617414,0.0044203779133077424,-0.004474279357445293,-0.034193225571077554,-0.11735575282531896,-0.05025598489735728,0.07090603627769419
S100A10,-0.017950695175771587,-0.06571792922819081,-0.037108066544087145,0.003980907599908813,-0.09883091845437872,0.01824131842675031,-0.10995743883010156,-0.09622038440739991,-0.010395469398585464,-0.21498735392309265,-0.08978447327195259,-0.017562762289177598,0.04784887534258713,0.0011575461784018787,0.0475454686494367,-0.05774477850963942
FGF13,0.1343000137201099,-0.03578413802385831,-0.020646797195031978,0.08040119948605441,0.06002457819480108,0.018603960361873995,0.0931360183501293,0.010447314206846033,-0.025785826414309883,0.15133397620161568,0.10873758522828245,-0.015328585406649851,-0.0002828474470988204,-0.013800525500709662,-0.04005915224662612,0.16147282963400922
SEMA4A,0.11031524557631174,-0.001086302985334161,-0.023073895207589443,-0.04372882080179183,0.1524143801152554,0.045150716621382814,0.09949286365094141,0.07753866032394278,-0.012535004219537156,0.10826632766249025,0.05257087443630849,0.08245781901868425,0.012325996934695528,0.017551576404336255,-0.024855924696848226,0.08989075610744152
EFNA4,0.053013873190110215,0.03034443758691501,-0.02347454596142884,0.041161532348472286,0.020388026062440452,0.032287359658632914,-0.06033539804708242,0.013601371256369324,0.013468616551968515,-0.007701187072230401,-0.05113341676227502,-0.02100145401287185,-0.036164259319844426,0.03841370253325336,0.0865791197734594,0.10936447058801355
HSPA8,0.003297748717382214,0.03378152090491862,-0.003268039342621567,-0.02728696086583384,0.10599608885567,-0.000501083646493953,0.0532276151423414,0.08729172296573388,-0.014764748611730315,0.07056982841737358,0.1065171600659702,0.010966415061966724,-0.15032303541801315,0.058303848342518824,-0.021147285871043173,0.17824052263904605
NPB,0.05184873480133768,-0.010365611398617755,0.16345723743830892,-0.014215318912438173,,0.053957533888965035,,-0.021648134782094985,-0.008039806428844035,0.002192307585211257,-0.024651692095950466,-0.019167096527837615,-0.011815787422769498,0.0935571986705461,-0.01976114377513878,-0.055286575885702724
ULBP1,-0.06468791426309625,0.010056407844253469,-0.022032963749664645,0.07300374438329103,-0.011314799248410612,0.023744722878753257,0.15442895295070563,-0.022262978255834016,,,-0.012195416130683798,,,0.07050857994079528,0.02879760969522298,
SEMA3E,-0.037016687570891625,-0.038365055951405845,0.0404987467514625,-0.037462449671079846,-0.06789589297331046,0.040385136021298944,-0.04706694209664558,-0.006424545604211649,-0.06240351171553013,0.020691822406064986,0.09573425221456378,0.028467826491149924,0.01902591679588901,0.06549660653634302,0.03405859632791877,-0.07964469907112073
ADAM9,-0.021030112306471428,-0.009704544971241043,-0.04053289826675625,-0.017118863611735702,-0.027354609033920035,0.048881482935481176,-0.07099306253933377,-0.06547870674442832,0.05797671795890321,-0.12332367586582174,-0.09221898376743148,0.005599255809515506,-0.035471517177488796,0.022327397882036817,0.0016618404159763956,-0.03802194192864143
ASIP,0.02713207798498097,,,-0.01309478077189597,0.12311302711177989,,,-0.019969576759915335,0.00675963054006265,-0.09979275243636043,-0.01565677272943298,0.009467835715412697,-0.006077289347443905,0.03822837716764251,0.06142742101184053,
IBSP,-0.033133777990041406,0.02824050871562608,,0.030340117086646495,-0.06895295943165872,0.07460863868309084,-0.03848836042144056,,,-0.19871654398643512,0.03498941207347549,-0.01989639638230548,,-0.11470911491630684,-0.02517894205920104,
MMP12,,-0.010528072106621301,,,,,,,,,,,,,,
FAT4,0.020282886283725023,0.03851076692075018,0.009709901410422515,-0.022023006985582357,0.09245927151624521,-0.06040496583609542,-0.04711296226596518,0.025967698423135583,0.034847540435916646,0.05956278548688743,0.03947172939459711,-0.02620808709484552,-0.053198775927304154,-0.003861310806704387,0.028682925839770834,-0.0828227440999219
MDK,0.016177426267307064,-0.008830826952720446,0.0443007446012398,-0.03633991505233865,0.11869032041525857,0.013065667127385308,-0.11615550160636498,-0.04957598398895873,0.029937905382909278,-0.08764325210513631,-0.10063191843518596,0.05643317230223929,-0.043267938925008555,0.005554459584957358,0.068903634080038,0.08746937649772392
BMP5,,,,0.046399484145624156,,,,,,,,,,0.010238869808512874,0.015473217530773315,
CAMP,,,-0.010966478258221425,-0.014315838762496735,-0.017493922291344364,,,,,,,,,-0.04597117641145848,-0.03722513790454447,
HSPA1A,-0.10057149999390173,0.031538939872171386,-0.034199490123914655,-0.05851900652190555,-0.01754288902915089,0.025117508567167806,-0.055269598624323145,0.009239137625185377,0.009263016700488813,0.01808248168331741,0.10412749381601888,0.02309786377828554,0.008461517430476777,0.04123676817539783,0.04231835497555274,-0.006817836379292141
SOST,-0.026386526044631483,-0.016307777673595043,,,,,,,,,-0.015048822311417067,,,,,
SEMA3F,0.030159158224301267,0.038231894277884065,-0.021772641514128922,-0.010374929203997884,0.03462709752961552,-0.01606698598916814,0.010946496474737102,-0.011892329775733793,0.07748970311302074,0.013305434058916925,0.020165334156357302,-0.04807654661185584,,-0.03783598230869545,0.0331142708203056,
ARF6,-0.04001627997203792,0.007310576328718003,-0.002619795196959476,0.012508861293176493,0.02184075192156918,0.037783802950813815,-0.003457560063494266,-0.04633220565497647,-0.00228895042618262,-0.04655551839588326,-0.08381473152556008,-0.023253709235978623,-0.06853054561595694,-0.08741918333738607,0.0953110946292769,-0.023307778404451446
IL6,-0.001746144108588312,-0.04117795247942213,-0.014503377901102227,-0.02553417937119786,-0.00863912175006412,-0.014539194684191426,-0.044327972885153284,0.003368123319154886,,-0.09071087529314743,-0.015536930034498015,,-0.03103924102138143,-0.016737113444645107,0.07639393062144648,
CALM1,0.031445542450580746,0.022608322433510276,-0.004406368829044861,0.0043116091901296534,0.14154082737767942,0.028514345934794957,0.12211409265241875,0.0015503176055555142,0.04300633322300515,0.2662106476586193,0.13749725266925922,0.03406575911279973,-0.028279680921723414,0.09768107770353553,-0.06052565659928982,0.19137481742259688
VIP,0.11958742244654914,0.01002529536080428,-0.024979726650028327,-0.008914762913999204,0.1239033394186455,-0.00531519277755259,0.0819379452157792,0.01646649096352487,-0.026525899656207302,0.1874255963607659,0.08074918469969994,,-0.03158003473767289,-0.030443451213619067,-0.039264862528780156,0.15934327723259178
NMB,-0.06962019548993863,-0.039362025876270815,0.03044912465887747,-0.022609015719029766,-0.02322911068332639,0.0561994583814302,-0.07317510340319378,0.0066349743632998365,0.02932825961315761,-0.16944349400348496,-0.1278167231211478,0.008323502904786284,-0.027633315795352,0.01515109016541823,0.05880587381018359,-0.08284302386942963
CCL26,-0.03233586597224102,-0.003934647563605013,-0.011445484300421681,-0.019313932071007428,0.11101131438638134,0.020840343191003245,-0.02532720784758144,-0.013477027957438437,,,-0.017254847278933096,-0.018555206407806737,,-0.038406134988145824,0.032822265835695134,
FBLN1,0.02775889697209478,0.008260939242560423,0.0238862435560223,0.007553323491975979,0.03842722035352382,-0.017525822352553663,-0.002015281391668298,0.04451980704159218,0.018375724083131588,-0.006251851011005002,0.04859245108513011,0.0014788083633314668,-0.07728718667352683,0.04659794190091703,0.05810150100206827,0.1445872751322295
SAA1,0.08006392414732627,-0.056130371624315833,,0.058561801837835895,-0.03130954251042696,,-0.059260357745107774,0.017880117918894566,-0.037605344549226274,-0.11358962883145451,,0.0874014785972239,,-0.06173958758367576,-0.039167429497224175,
MICB,-0.026427190839105278,0.007448752883321962,0.046381326942605494,0.0038934381277756784,-0.03178446492061694,-0.014930691196990453,-0.053988302833293735,0.016701703325358797,-0.03570826515752455,-0.031109360508152103,-0.027581393236913675,0.005246135064977848,,0.0502023516593522,0.02700078133020265,-0.04128138829335948
MMP13,,-0.012456892151677118,,,,-0.01751686864407336,,,,,0.11783153991233636,,,-0.01956957446112479,,
F13A1,0.07567917518080629,-0.07003170265138445,0.1278646206167356,-0.007331242456326786,0.025277113364231933,-0.005449952311856809,-0.03327632932920811,0.004693845381364684,-0.0235807998032533,-0.1633124998302961,-0.022301607519533945,-0.04553654577279274,,-0.08981878117158248,0.0013447583526205481,0.06733991626940554
CXCL11,0.03704626523522032,0.001037370236854176,-0.006696493971210379,0.07793790594747614,-0.016222525750494557,-0.015481141972163498,0.007607647585942245,0.052018570918486634,-0.03010772984319997,0.013424357298175956,-0.012784882351166836,,,0.01916965750907589,0.00928712391134713,
COL5A2,0.03125520478230817,0.005459939652437468,0.024117489888097938,0.019174900637974255,-0.05514687686755582,-0.014629551477692527,-0.10962957592407961,-0.07680616432384947,-0.031944471867116284,-0.0031598937239847155,-0.0967286440274811,0.06525768256985615,-0.053904599536390374,-0.10653862961001007,0.04015010095964483,0.13215720485438015
EFNA5,0.020530838824045508,0.06405609847600671,-0.021509665336316073,-0.03208623025032491,0.19106015605762502,0.06966680238723412,0.14835285476977,-0.024190747385220476,-0.030775514290664427,0.13802541172649618,0.058860903915434505,0.02339447277645129,0.059703998510322466,0.08980601161748777,0.019873963379499083,0.11322299531240906
AREG,0.11628101002412264,-0.030054423831669518,0.04350463985191215,0.01366814616702733,-0.03266008580382291,,-0.0002673136128719131,-0.007863674048334279,,-0.05221388629885348,,-0.021161077118717,0.010635915595388465,-0.049037077678059274,0.0007024100901972309,
EDIL3,0.10131358077464706,-0.01031377026305167,-0.032564320690617335,0.0453308435453413,0.06698610881551968,-0.016731643100653743,0.07276454077814026,-0.006068273813302442,-0.011264356532645367,-0.16410866907588073,0.017391996638767112,-0.006698488899905758,0.017152794956199664,0.023941279841623576,-0.11580784445660032,-0.12092385420638299
CD86,0.003757590961211312,-0.003466376764088135,-0.030912771768284733,-0.014337316501421556,-0.05663412221479275,-0.040785971948012575,-0.07528152600995555,0.03739999704877715,0.024363193908081147,-0.00596883126215605,-0.0500948663916265,0.0730010539147914,0.029108994087897702,0.08117896608891134,0.08171198713048548,-0.0011666264405769669
AHSG,,,,,-2.437605480200477e-05,,,,,,,,,,,
WNT9B,0.011788161546908926,,,-0.012898952869943036,,,,0.0017344268157681764,0.007607519341855304,,,,,,,
HRAS,-0.016613007728976798,-0.008260816463151329,0.025539399412119516,-0.03423639227042472,-0.020551415362230405,0.0468493056643578,0.03958630322845028,-0.010685312058581352,-0.007633226106856885,0.08061988426995789,0.05058419306622657,0.10198139863935625,-0.020161661738551682,0.07927699112402042,0.017014564222790133,0.09267652668496211
C1QTNF5,,,,,,,,,,,,0.08754939258411527,0.12833079141046053,0.013364234019622678,0.017832736429863598,
RLN1,,0.05074056882121442,,,,,-0.022109845814625034,,-0.02932870487780986,,,0.15771142198099697,,0.0050478575930441635,,
COL4A1,0.06949853630109439,0.011894745408919603,0.020105066014371887,0.026118402402560303,-0.0009920656917762002,0.018935171197876032,-0.11159538332983207,-0.052245838269625214,-0.05438467599537744,-0.1227874514586223,-0.03276395676613092,0.042198220829896944,0.05866699356703223,-0.17849385532841927,-0.04933269178653376,0.006522704243918817
CCL3,0.08925125911105374,0.009650290590289693,-0.04215384622012013,-0.04470348726828106,-0.08117741674442396,0.019789228679231826,-0.05692769655058137,0.0016009623281177856,-0.020353262950686936,-0.19026534444131732,-0.08003635748566308,-0.03206526641623959,-0.04197496118711092,0.08209361517644076,0.015209577230714,0.07674251704620537
BGN,-0.062240605845187875,0.04230987281616404,0.03186696603438819,-0.016339507754056588,-0.030238976348303147,-0.022163891430883126,0.01141583956125474,-0.002913242742795776,0.018346370334758274,-0.15972350427383994,0.0005380672728582988,0.0539657247099417,0.018334801698219147,-0.1236514950774615,-0.063768331308518,-0.02897877398320093
RETN,,-0.01461944514856184,-0.01080229848125554,0.00193197796144696,-0.02130926112660169,,,,-0.001563538709395795,-0.016953861867863067,,,,0.010351247661555447,0.16090567332098793,
S100A9,-0.011777316810441507,0.021768996535901107,0.024160787781591083,-0.04062109372220478,-0.03032874772437113,0.02761726970740596,-0.09457720545527043,-0.055295734649895796,-0.002791123376213923,-0.21472493006899762,0.000455659158607278,-0.02900505290368146,-0.07376598390735703,-0.07145814652335461,0.005930494737416609,-0.11096897556623796
HCRT,-0.022036895254512266,,-0.018509003117644987,-0.014670252889019367,0.010125451329244585,-0.047462039773357556,-0.0331658723191519,-0.019149571319862956,-0.00783725108151846,0.0051657451838081495,0.0337917744732902,-0.03151549344896138,-0.013793203627524116,0.10205048176583997,0.024165477087110514,0.014786511016145112
FADD,-0.015508218859289817,0.04890561915444098,0.06236175266808036,0.007741385987776043,-0.0009262011425960354,-0.023068502034822976,-0.11410609185348654,-0.015525253964238036,-0.04858211431134427,-0.06335596227804252,-0.011385074636723967,0.019835265025109773,-0.04799363139172688,0.07924702389397312,0.02109275137859392,-0.026421010188796848
ACTR2,-0.011202513710105265,0.0287026123211379,-0.05011336502887554,-0.02540603152010646,0.028712457994051557,0.015983694014614976,0.05056794268278488,0.0270152002220026,-0.0734467870141971,-0.02491148906769287,-0.00361559260975819,-0.03684238884723149,0.008055592213326234,-0.10340498906033095,-0.06298923522829353,0.01165498235133597
BMP2,-0.055241096648749786,0.03634423253672288,-0.016615996627829838,-0.05551472257297907,-0.046495074231453104,0.010208075960926266,-0.05428607676650242,0.0626852890723839,0.022305421682648877,-0.03830619785224495,-0.007513167944872545,-0.013519198161307831,0.06603071180269132,-0.006361161499635463,0.03386381412461249,-0.01957079245804108
PDYN,0.1330537744446221,0.07761010658010435,0.015696460679856698,0.0040067832098830995,0.12544696432051575,-0.02334430466784365,0.1754567070481241,0.02468451517165322,-0.00276495826458415,0.1465547693472431,-0.007791692191169148,,0.04774265779002539,,-0.09799483567102818,0.1730326934791644
CD55,0.025446807831034448,0.004251810289335668,0.07646661163481179,-0.019010107377413606,0.05738763215969249,-0.03316859836402289,0.040120129741926885,0.027928250009119433,0.017373320669493094,-0.09640288378449186,0.0903325896154337,0.006887286439993283,-0.028298650880242283,-0.01726971692900623,-0.013408209998828717,0.02914207894438937
OSTN,,,,-0.02667243790973862,0.172443282929354,,-0.01707196483146249,-0.029592501124116863,0.05349745497762978,,,-0.015328583382739512,,,-0.08953809350985159,
PDX1,,,,,,-0.025734993407777483,,-0.02049943227736617,,,,,,,,
CD6,,0.04148863093573917,-0.020151333694882857,-0.015100900946334246,-0.0169957048920454,0.020092849740445128,-0.022109845294558776,-0.0058840216605456986,0.03208774406777161,0.016573853942305292,-0.013759182900872136,-0.019709847570989734,,-0.0343407676754676,-0.04272907317781678,
IL16,0.05452231671339637,-0.007711039521110804,0.022949130030733848,-0.006545538823985705,-0.013306889040213564,0.0407417317815264,-0.033906739187845175,-0.0054977730637019336,0.012439255849288162,-0.07145502741044907,-0.032314088858905514,0.006417051245281978,,0.032553073064402076,0.04664253627187351,-0.035213091000228985
LAMA5,0.04839916798531015,-0.024841725295362705,-0.027086898123541054,0.020495154379517166,-0.042623099157991305,-0.01689757738122815,-0.0331825946450548,-0.04917817401671804,-0.053620759186741626,0.0606787745615479,-0.10863283668779578,-0.02935910906321636,-0.006106810793969313,-0.045493137085667955,0.08976546509908831,0.1384289264307452
RGMB,0.0438527824124624,-0.0026004450174833787,-0.015276500262691502,0.03186193720424493,-0.04675976886467839,0.030763050362011015,-0.04384004507366235,0.039834149482666247,0.03294231675311335,0.19307922952602813,0.024093012205428303,0.020066508211665345,0.005494813126472724,-0.005501390799857666,0.0038068359124106836,0.018941934645469963
INSL5,,,,-0.022078532512876475,-0.012031227088646308,,-0.02933978710715692,-0.0016234613900565182,0.004251377310374659,,,,,0.06590801559308127,,
IL12A,-0.012123057414186662,0.02607532995556448,-0.019964245443830193,-0.036257299078834605,-0.019371664569793584,0.023037208817480725,-0.07263799959603146,0.008619948918374488,-0.016395268756450573,0.13684163282346545,-0.018729913256484827,-0.033156690071661755,-0.004345858839361681,0.04974725570041426,0.030169448550402204,0.07717355153573993
S100A8,-0.031227682219805975,0.02739679867571649,0.047506125746627346,-0.06454623804369271,-0.09019307975050285,0.027145990730321118,-0.09834747581618826,-0.0602103518879616,-0.00579801461321688,-0.2514497367498277,-0.056454634860057556,0.05668642817788329,-0.04531729877794069,0.037551046994080295,-0.009045107884196832,-0.08690932348637095
TAC3,0.1590359370753423,-0.003499770973614945,-0.02136369212594072,-0.016306650195551293,0.11940391463228463,0.05494723559335691,0.058254502634556005,0.03411750147692052,-0.023903646943299005,0.14040490517946275,0.14054012158214582,,-0.02646280922955853,0.21308896717065465,-0.032801557983726186,0.09399057809306904
TAC4,,-0.03344848068959873,,-0.012744466431170429,,-0.008529647785883884,-0.022109847981568162,,,,,,,,,
MFAP5,,0.017714668900601298,-0.012055897138753862,,,,,,0.030326245855957137,-0.0558689142416509,,-0.021161080554726763,-0.011020985628819374,0.0052692182838530825,0.09946653588917231,
CXCL16,0.06373374862833767,-0.007341945632416499,0.056304509419216865,-0.04305423380805911,0.0017488792844449054,0.012032254840182926,-0.07455029670750181,-0.057732857385950104,0.01545514926655976,-0.14434922869115976,0.012287078814741604,-0.0009447890678093574,0.0003157338861418135,0.03923980154805072,0.06320682035509817,-0.03899960380791968
AGRN,0.013711279341143924,0.049402056624754595,-0.006665847434352348,0.000488774026421673,0.0028272643485168915,-0.0327006356940446,-0.13614613772681344,-0.04515461785454121,0.002184672780329398,0.007154844747838077,0.006020253792768749,0.04041962203589498,0.04363401552504978,-0.054252276810980035,-0.029184337100274568,0.11672756949716459
COL4A6,0.03160901690493586,0.07639012918269811,0.01416521577805649,-0.01760681203244444,-0.03096336121318097,,-0.035007035459911094,-0.024583770160303664,0.02900902806974632,,-0.011256678118112168,-0.005901862191369595,0.061438569241049006,0.05052365033572884,0.03159745264860345,
FST,0.040921371006368536,0.01238885311694981,-0.022032965800068353,-0.018395786930469504,0.09711977904314996,-0.012265663754477761,-0.008484627452897475,-0.03482508977390499,0.016911594430229774,0.023366908264831628,,-0.03804966660069247,0.17064899815483886,0.023478136216283522,0.046580800106163604,
MEGF10,0.1522199063206535,0.02772266587316919,0.00013608305768264689,-0.04022570459102402,-0.015950114340688312,0.02473130678738447,0.08139251945917202,-0.02197878441028235,0.02137994612177562,-0.05157799890188555,0.046853305085039154,-0.04354556050788504,-0.0651621347724577,0.1293147428524027,0.007977808932915088,-0.1655912846804083
C1QB,0.06332926547993262,-0.014417132032395627,0.0692200850981407,-0.050135588451129066,0.0287541388178287,0.015677832445156015,-0.07877600102242154,-0.019258478908114007,-0.0762781021420712,-0.24905881047177855,-0.09669527151613967,0.023980463766270138,0.1296254044756356,-0.010733844375616676,-0.038924862498172244,-0.12796258038558267
HLA-B,-0.00830952795155626,0.031942674299091985,0.023479684619903577,-0.0069787404313026895,-0.08843588675713374,-0.09109004375374004,-0.09437197353991324,0.045013792772360506,-0.07015699734684827,-0.2579702927800614,-0.09522019725944791,0.004701784611797193,0.04297003727554894,-0.15071223925645397,-0.06195403084577811,-0.11535264708947446
PDGFA,0.024444811436091233,-0.039199764176961,-0.0399595128977861,0.012607878597354709,-0.05160299418265711,0.10934480394094531,-0.06733704484001912,-0.04144553464771956,-0.018789106082467668,0.011789500958518974,-0.06061924613343438,0.06276274059344344,0.008602218003182905,-0.08703561328854224,-0.07235124934013057,-0.005175318076720684
LAMA3,0.13268548787324158,-0.01937817038350771,-0.01559251835041202,-0.024687021034807508,-0.008147279211603343,-0.04564442685047665,0.08414779310844386,-0.02170699216838148,0.04255946251676341,0.15455423994503248,0.0007549497153653563,-0.017331220323554428,,0.06348997635283282,0.012177093896671405,
DKK1,,-0.020370001384957613,,,-0.002871476747921933,-0.03156538686195563,0.019256977055206508,-0.01006431838780425,-0.009631653055131067,-0.04709013583455495,,0.11141276198414718,,0.006153386285608573,0.045147271305234854,-0.00035496889648279647
INHBA,0.05047702683509382,0.007768460237214715,-0.010802296911238463,0.02213458106142223,0.021374927867168332,0.010806068163465772,0.11439903381092804,0.01923730264979716,-0.014905161502224356,-0.08568649825181344,-0.022037666706566764,0.08971794788652789,-0.06754210887790696,-0.07355131826517901,0.01613092492745622,0.14252921826748666
LEP,,,,,,,,,,,,,,-0.021489465077195055,,
IL7,0.10819928566629833,0.03421141891599626,-0.02097536174283703,-0.02135175773046056,0.0070063164418233525,,-0.01965228005908933,-0.0013899277555197572,-0.018477903328605744,-0.050360010020716515,-0.013349794955375183,-0.01624694879936814,,0.10262991860292767,0.0006555412796631759,
FABP5,-0.022661776603936857,-0.09209376474229336,-0.017845000075210827,-0.006087804783862037,-0.061456602490043685,0.016159577315352773,-0.0019480106392578142,0.023941826566230003,-0.008771260954065654,-0.11450563522366931,-0.12700692155408644,0.02663313866927041,-0.07105155770076578,0.04870724147565192,0.0545077230582136,0.13492031783757927
CCL4,0.11541677889183652,0.0030468455612466454,0.033675242798667515,-0.014255952110624881,-0.09113466090597261,0.008717562349347974,-0.05250132672320494,-0.019590588692101722,-0.016654449974202134,-0.18179589520229422,-0.03993715219021941,-0.006354442049054999,-0.019395623774610675,0.07679185560246139,0.03405851673249335,-0.04274372842718886
FBN1,0.12351125287191915,0.0051593399283127485,0.0018761940017995654,-0.06591731632546169,-0.035568538844713414,-0.02393472631877437,-0.07772551683186411,-0.04241761882834477,0.013271079402872624,-0.022222089778603144,-0.04124199510048552,-0.018576757729426255,-0.053077310235049684,-0.034168566849063275,0.05075340135491519,0.041945250848508996
TCTN1,0.002094058208405591,-0.003110985882615775,0.021564655986380552,0.04020143754372218,0.013252357799656054,0.010394582375671129,-0.10386396155742304,-0.003933932101946734,-0.01705881938078953,-0.05330460622526731,-0.07226977704727301,0.02125272090331056,0.012829384183915065,0.07789290715277712,0.0026878189840702994,0.0726602719168165
NCR3LG1,,,,,,,,,,,,-0.016246957425932112,,,-0.014753104362762745,
BMP7,0.024734681594458026,0.03137516551454873,-0.012841540238101419,0.040258401018051185,-0.006678908341846017,-0.013407875802701901,-0.046759592168818434,0.02247093388491754,-0.006052978886381483,-0.0315279026963612,-0.07966699593847039,0.021715423517714806,0.058571800983504736,0.12630853698156264,-0.017428577086196474,0.03375120412812287
NLGN2,0.07516801249468755,-0.004887092058592143,0.06463976963995967,-0.001985233790237373,-0.002639802199939955,0.04640968270899798,0.029670815157820708,-0.002177993720760527,-0.024345004366284333,0.10897744473551163,-0.06922994912603249,0.02525988976564124,0.04801047485747743,0.1087011331753353,0.029858348362618924,0.022606498946797757
CCL25,,0.06995632999751164,,0.04616689607754881,,,-0.02050111573501341,,,,-0.03526112977107157,,,0.05105081193944647,-0.021802081154472578,
NPNT,0.10125447655840474,0.010956474086924513,0.014658421195030979,0.024456713610213964,0.042610402606584954,0.004442950709558681,-0.12407046353409319,-0.02555104995790139,0.05692232215399664,-0.008119344768396937,-0.07749041291090748,0.03858654956918664,0.04870172881389189,0.09351363653280347,0.04398693616210714,-0.019934626555688836
KITLG,0.06135188066556285,0.058582695906516664,0.024770695447792965,-0.0036922508558087813,0.012385636911802746,-0.07463863370926553,0.08155494490761407,-0.039408794514112146,0.0014194890578489313,0.14979486999655423,0.1016060424810929,0.026137883052214338,-0.001980058613705996,0.03526609572201566,-9.183083133237171e-05,0.1832163839398634
MADCAM1,-0.03144923763247083,-0.012308427184744153,-0.020151330468945888,0.03175571548896468,-0.01412225368187964,-0.04826162453671506,-0.02654484136298514,0.013509696847692928,-0.032257941649474015,-0.012147090061119756,-0.019132825275046953,0.02540439387600353,,0.09896384986327315,0.011525176874859645,
F12,0.08775688161842272,0.014995506544533974,-0.025366845234913924,-0.008617401430415906,0.0692255845414486,0.04272925614894939,0.06807699135683586,0.04783918825878607,0.0852482671038406,0.24182928237249854,0.031345915935277524,-0.002186353884986636,0.10032999784402473,0.057453422052316426,-0.05550071725082822,0.19224482771179793
S100B,-0.022515094558074156,-0.004227835668885625,0.02182278564255637,-0.05118871011692581,0.047588646778877676,-0.02506128600326651,-0.08814917625692123,-0.010771611895665605,-0.0036460140463199482,-0.15192541360697723,0.107332939599348,0.02177320376992166,0.06820087883117615,0.15658499426200234,0.005261279924472576,-0.17531837738620604
IL27,,-0.01620019858195705,,-0.01776096970220874,-0.013196019162903277,,,-0.017095558917133595,,,,,,-0.023206083601065512,-0.04309563119371256,
