,MGH258,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
TNFSF4,0.0033916359340881454,0.01485306506224055,-0.01247566348624844,-0.023645265982665076,0.0052320260863725305,0.0501666354286706,0.06412944098741619,0.0012730804918667656,-0.02129193495474807,0.023672753983613834,0.04786043598390635,0.05237277780167938,0.05175935812420351,0.029845612305606534,0.09614996707262102,0.013945703015863585,-0.020029952635041627,-0.012941422303303545,0.10851556734604954
NTN1,-0.04854369666507103,0.02023357383940175,-0.03362878904785674,0.02096212643343711,0.008674542711662873,0.1985071644207068,0.046964352147782634,-0.03404556580602674,0.04064306764910539,-0.025615520895888033,-0.0355439444540385,0.1275497503445459,0.12565071089375082,-0.04465632563478755,0.016264613704133426,-0.01714184620933385,0.0480753994465587,0.10851760288387395,0.08926338530070693
CXCL12,-0.049182750795610845,0.0032486277136872465,-0.002429791855740759,0.0237797643411543,0.06623119170097194,0.0228775352198961,-0.0128543619973279,-0.021735418181905882,-0.0014640703306386838,0.01107851155868853,0.05144112043910224,0.0072768552104161485,0.04073696169098215,0.046095541845023506,0.034792798514940604,-0.05055625758346708,0.06586355775990421,-0.018567050397090456,0.04302722813697443
GNRH1,0.006456547231455541,-0.028592023965173657,0.08463697241643706,-0.026050782176346265,-0.01320064473750189,0.06329667713081198,0.014893165825907459,0.0063578151674402155,-0.024759523216024017,-0.03313836149535,0.10120342949601639,-0.01853595185567482,0.0005104647324130976,0.023042138215850032,0.20089652560556373,-0.03302851012246095,0.009274479341971448,0.0014478835978199347,0.02380383114072548
FGF8,,,,,,,,,,,,,,,,-0.02038049156767274,,,
RIMS1,-0.02323105139488081,0.022206000639258584,-0.009893237659604048,-0.030501091138112463,0.08547425138770852,-0.10228872172045471,-0.046086439775629026,-0.0757555231028932,-0.01139017252982481,,-0.0008766089868267734,-0.04550206126437899,,0.05986864641868424,0.09599854835199832,0.040973150909081754,-0.012300923509371522,-0.03351718419603208,-0.06321224021265585
FGF14,-0.013916743075860853,0.09600456990934737,0.04662967559929255,-0.0183720165478273,0.04403916531336349,0.11247177935862092,0.016442068415553127,-0.005616424310131487,0.009975413734194263,,-0.014439565787086132,0.008641606966339857,0.05229365321246054,0.08664687166933902,-0.006475970191482088,0.05814438527202108,0.022540047628273788,-0.026312926953247776,-0.023444533585025417
IGF1,-0.05467354709317772,-0.04125850076697211,0.04865198751462507,-0.01446368176191773,0.03181944849338949,0.02679058049198725,-0.009858580159907584,-0.02917210078540154,-0.04297643228742882,-0.03572198979229858,-0.012759450419543659,0.07014994662124058,0.08745932132060295,0.03292785367499578,-0.010067384753741236,-0.010516931400152486,-0.0559555541466318,0.0361525212489788,0.05839053353371993
TNFSF10,-0.030421592400755735,-0.058797489115788644,-0.00030624771614695657,-0.02159768597034097,0.07409665257003795,0.16278531928184914,0.05269982769969494,0.06073480250013256,-0.034872685230036615,0.036782725186932035,0.02239365429987518,0.06631225554009984,0.09197068893956539,0.09107218777565014,0.027413205762169376,0.030870884325237474,0.012489157125708871,0.04412864185385903,-0.026712334149556653
GDF5,0.03400478561305165,0.0500768377999587,-0.02250624803977598,,,-0.03317563345610632,,0.014285919322513139,0.09891002246576475,0.09566735079281063,-0.01529466693764773,,,,-0.03353936648534021,0.0789379853317006,0.001510020205162508,0.13779808972240057,0.03358003162532713
CHAD,,,,,,,,-0.0006531647374512542,,,,,,,,0.0299525759868175,-0.031611261181898886,,
RGMA,-0.06802904996866253,-0.004758780036925933,0.005742756728274414,-0.01171674152957125,-0.013295102510362117,0.23930347721140233,-0.017442246453532897,-0.015695068172345457,0.05423571711524965,0.04828916103572414,0.04483316423341754,0.061329367535544896,0.1123707529303427,0.1366631126244743,0.1293134922160053,0.07172378490412809,0.033499604286267304,0.10750545165759261,0.06619650287605376
CLEC3A,,,,,,,,0.004434296016105224,,,,,,,,,,,
WNT16,-0.03388776792796742,0.030706757147429632,-0.013418956090010689,-0.014658242399758227,0.04994105860355398,0.03353851570541865,0.047810235714968494,0.05129886172479947,0.10935576500163945,0.02950489918570844,,,,,,,-0.005615906587314279,-0.05542196944776806,0.0010860911092199141
CX3CL1,-0.03872412290949218,0.008665402905932285,0.08292221714645633,0.024778947606339072,0.012482587367077289,0.014500316690142904,-0.07262798037525954,0.023069707250789325,-0.032392620152994725,-0.014421937319974654,0.02471062708418353,-0.008974216855793579,0.0818567137332182,0.06462408197431768,0.05005139111336959,0.03693431567151669,0.04581820460701878,0.03975588077915864,-0.07471900711073048
FGF1,-0.06161745469506611,0.045820042855013204,-0.023796956829249292,0.03889754620206175,0.04487399974894941,-0.015938522189228425,-0.011150151136693317,-0.02536683254477241,0.04667146347283461,-0.01163297478070753,-0.09245367830709658,-0.08871301084715953,0.04379379717351262,-0.1408149948085068,-0.06976760800983679,0.0607295335984078,-0.014197424903266604,0.09831243318590163,-0.08663326889049698
ALOX5AP,0.026463676736030645,-0.017516174772441117,-0.026275413745303025,0.009933494247472942,-0.013078854821845901,0.2239525736423421,0.07378385054192262,0.0028024550935924356,0.005459017846812061,0.05924485702108587,0.038737827618506915,0.07557282953442815,-0.06640854526822619,-0.005448194805647917,-0.08198202823729613,-0.10136250732905897,-0.007794896344314432,-0.013648423705447036,0.03724953999260307
IL1RN,-0.016177655456510127,-0.05140999681700616,0.010967241957206874,-0.021316627914776076,0.010998568178731932,0.014559504429835897,0.012065076144968288,,-0.006448466383874892,0.05425606360703847,-0.016425999495837378,,0.028797905705246415,-0.07471638157156088,-0.04595955141791563,-0.03684376423081851,,-0.017781304988300498,0.11187975034760055
PCSK9,,,,,,,,,,0.008919266196955596,,,,,,0.010159103963216974,,,
NPW,,-0.04306563973436721,,,-0.016148510274457194,,-0.03047708453801674,,,-0.018252243187747767,0.054306529339110066,0.0952551061842376,-0.05084247165880576,-0.009576822298213342,0.1564270592614192,-0.012905151198245323,0.08952765143580733,0.04361788598257575,-0.036153525221647574
CXCL9,0.08496966352270371,-0.03236446716701143,-0.020069982561123117,-0.023222958564661434,0.021090281899150787,0.025896483019941442,-0.016971705123543988,0.029610999523749817,0.07652418545942015,0.059307512940424426,,0.007217663679434985,,0.009021371248944546,0.020452237291969082,,0.09873674444309413,-0.006667937034538104,0.02188894740795749
ANGPTL4,0.023081349081088463,-0.03203668548175549,-0.02156204422261689,-0.013880360279723843,-0.013021782302621153,0.05400951122421911,-0.028524101050879304,0.006838463512718976,0.029299680878708767,-0.05955586474079478,0.01155257660491728,0.07344545082853443,-0.041924442268940605,0.021974967400853754,0.08755224295127591,-0.0940237990642004,-0.03448439890513185,-0.09323692245387091,0.07764534282703128
CCL11,,,,,,,,,,-0.018404692043556454,,,,,,,,,
UCN2,,,,,-0.010644756770656526,0.09846455601367805,-0.018789659002676373,,,0.031379231315055205,,,-0.02429669316839665,,,-0.0271947938993199,,,
OBP2A,,,,,,,,,,-0.014722228592614475,,-0.019719135635652262,-0.08094129733008135,,,,,-0.0015237686834439147,
COL4A3,,-0.034030780349773755,0.05053572870058824,-0.02630344356150221,0.00012855397803319916,,-0.017383583563729006,-0.04933506547234548,,,-0.020715186664139282,,,,,-0.012388425186089156,-0.015909228527679477,0.055372292355538894,0.06432904506813665
NRG3,0.0031509512477857857,-0.017421294579719346,0.0019823490327296788,-0.01642798322014226,0.004206938923921569,-0.12233824319220757,0.002963245805862685,-0.003699383108275649,-0.010875936806610621,,-0.028977734392155684,-0.02381242005739211,,-0.03249126676943425,-0.05250948012101033,0.04226494305318014,-0.022696414361178977,0.04024240333385309,0.06479252536153143
IL23A,,-0.009363065403944057,-0.024049960588164276,-0.01955250189353266,0.05815369750753598,0.03817578194409722,,,,,-0.025203576459667323,-0.035956699639078785,0.11166323190575962,0.021732805781678508,,0.02147330649212184,,0.02794044245447858,0.015564176045449166
COLQ,-0.029517206377628828,-0.030228036656176436,0.05395599519195386,0.03073452806726872,0.04198557057158015,0.07060030608754449,-0.011858185484109364,-0.0068868336007689365,-0.026555631576870603,-0.02759685252570955,0.026205568165051034,-0.04474158063878442,-0.01599890751557947,0.035302754962601185,0.014851376537003707,0.08518646412764978,0.044517257085034324,0.05366700138728868,0.07030315901002047
SCGB1A1,,,,-0.014874593730312925,,,,,,,,,,,,-0.01968800543272949,,,
TNFSF12,0.0016262175383753765,-0.0037291761511138084,0.022596689029088762,-0.007394181096897378,0.0026915976161315555,0.1374017886422673,0.013376256076817552,-0.014175624659450454,-0.00457331691530276,0.039302841446512284,-0.03772453622802416,0.04005463571002693,-0.08484999386490566,0.07834688910550223,-0.009221618830055933,0.0035093255745426042,-0.011492668977294524,0.04071977807910541,0.004385238510652373
DKK2,,-0.03421192352368353,-0.02519118283087353,-0.01745513326947212,0.011047109214132976,-0.062232726576381465,0.08224373014050836,0.016699886937052516,0.004553479613566097,-0.015484876300111465,,,,,-0.029176021360844066,,,0.015783597838294527,0.0003563024430953161
FYN,-0.00010016905738429133,0.029474235405938413,0.0012839102270983623,0.027156354570129552,0.053517492513281924,0.1981641322075595,-0.06620273932042792,-0.04002728296944531,0.02847273235501768,0.05403364464926444,0.028724776599424403,0.027156712861123894,0.09529525732161066,-0.057288012625795325,0.11816283817483908,0.13360592478268282,0.10098755741987392,0.07811772005510924,0.04438456493571895
ACE,-0.002977769633120513,0.04978077096454236,0.06362248033266728,0.004589947844839968,0.03671780881685849,0.11796628292345801,-0.014122950875324137,0.007364206439029294,0.11059734523025636,0.06368484250288775,-0.028642571513267896,0.02018785120985642,0.1203015643110523,-0.006968945402215987,0.05912927082838126,0.0692695829405041,0.056232644320973246,0.03766873998241124,0.055344238793992584
IL18,-0.028049978992140612,-0.06212581004779878,0.02141012629499339,0.026512403747801942,0.006639509806468549,0.1992364424875289,-0.04649191347656353,-0.02692934946588247,-0.0015634066402374104,-0.01952484171021992,0.02243274958432409,0.08166005201175354,0.03438294571148315,-0.04639045895606698,-0.00466993924498198,0.1028048649913182,0.00919049331754982,0.1243954840432155,0.05732289281475082
PPBP,,,,,,,,,,0.0989614413474995,,,,,,-0.018532414463831,-0.03357831337440327,,0.046945709377459045
CCL27,-0.018414213050301872,-0.03500784553618183,-0.015951078178486972,,0.014966136494727573,0.03142533847783837,0.01493996343616006,0.002167341675162024,-0.02729143199372271,,-0.026706624973429724,-0.015261605282127933,0.12932362625681212,0.010171087538121498,-0.023279939470672046,-0.018894944203693594,0.04934965927831751,0.16280562199638648,0.0699212656062816
SERPING1,-0.000492670690846923,0.03056277205102278,-0.017593351052170917,-0.05505635801656963,0.03150632399583487,0.2638133593657445,0.025491498564369237,-0.020148759954513554,0.02556876419378419,0.029077653746333962,-0.04169270591807103,0.02676668092836934,0.020486466869208828,-0.0290796195433786,0.019921752832792537,-0.03204021811683232,0.036587255538764775,-0.07590579178362665,0.04239425326025969
AZGP1,0.04978812749237955,0.009079793053662768,-0.026764725246532613,0.0361416146882297,-0.03712991597108605,0.04288538053141768,0.04213222272857773,0.0037524918313049517,-0.02724433198183018,,-0.006715078710891122,-0.00383416792904278,0.08250347488956133,,0.04754335577704088,-0.013445054779769986,0.07178777290844006,0.04972342809766873,-0.028016688200103414
INHA,0.013547309232327687,-0.04895000245442643,-0.018688132137915876,0.050154958036904215,-0.009982661188164772,0.034382448275945256,-0.011421999648488768,-0.04544665187159804,-0.03771527488949086,0.06572734872554108,-0.006490234890111874,,-0.025866353049862137,-0.04174369926962631,0.008848199917378398,-0.00220825427706286,-0.029165250608885567,-0.04217974193707633,0.04551129089772008
SEMA3G,-0.027938352385848273,0.04450703216752139,0.021943139308875193,0.03376074501564891,-0.00013556432425569715,-0.013650296529969646,0.01096538323410875,-0.005580876185516673,0.021591732118988845,-0.020291903775867922,0.0661532536406146,0.044451738291131186,0.10712381457362995,0.09584912384893356,-0.05250946019870645,,0.04603480374310966,-0.050643791874432666,-0.012074803221902198
COL6A1,0.00920777163607235,0.00804480619208812,0.001122857999965243,-0.012801864653158896,-0.012534431066444657,0.2520757262347812,-0.02682001711991662,0.0011934549861758257,0.03164097325080662,-0.029419607075575577,0.01045842492899005,0.10613169638374814,-0.09741387182890777,0.08496006773494492,0.1400603398404218,-0.10364593509621643,0.06080574177051748,-0.0812407312270396,0.08962337431784592
FGF17,,0.15549486393016365,0.003261753477057908,-0.016312319003498207,0.026548201059881378,-0.01280618049631127,-0.038590161537602995,-0.02490444136406809,-0.0393222041253192,0.00888437477862479,-0.021747772861614296,,,,,0.048180135681933633,,-0.02834819014683012,-0.028366534553912182
TNFSF8,0.0733773122104389,0.049268293780349255,,-0.014438794255300865,-0.03051480379497418,-0.023690475777461233,0.002321489260603628,,,,,0.029451015918428622,-0.03682353936831368,,,0.1520427022962331,0.014181190273101371,0.06698098492941507,0.021423881857137644
FGF20,-0.02661895244670824,,0.021353746530846023,0.0035246538308132194,0.06966179526801207,0.0939517503952438,-0.0180071008527199,-0.015872299197996046,0.08181389867070785,,0.031414192251319244,0.01773193651034366,,0.027503473734950577,0.07429336313849809,-0.026764278559762922,-0.04286349258975734,0.006294112605111441,-0.030635627775340277
ICAM3,0.007322699166080211,-0.09182733052852332,0.009635075747065673,-0.01105517371423682,0.044947728937777834,0.14883558976069633,0.018043193888776978,0.0010375326786356868,0.001511893417855105,-0.016943481322541577,-0.01486452954936302,0.0008281714835181353,-0.027883038047645782,0.05546038954212026,0.14599738539212206,0.08399824937578936,0.0731896893482884,0.0400117418725827,0.009427973690411656
LAMA4,0.018384193949072668,-0.05007281745723292,0.06877568823560168,-0.02058420251925756,0.02222024953432892,0.2735240646389491,0.00018380897411699422,-0.04520464988845948,0.03529182159895049,0.028380551761812322,-0.034728989743091805,0.05799633849031861,0.21343111575386237,0.09188077127963724,0.02347094679578155,-0.020153848229679378,0.08834778103668386,-0.04333625830886348,0.14449374929200334
INHBE,,-0.026872414168239392,,,,,,,,0.024367713573192017,,,,,,,,,
DLL4,0.05150327313199907,-0.03752277354790427,0.05191087785141894,-0.02552988222242776,-0.025973170309258973,0.186233018705794,0.010729512566355934,-0.041304842108851436,0.0028767546148211883,-0.007779942767727532,-0.02669351966599207,0.02899498661052435,0.0107938789762828,0.04134827473224304,0.07181677683373805,0.019607964231523525,0.06656498155175337,0.01934328401609799,0.012453689692914625
SEMA3A,0.05643273590115382,-0.04356953818973347,-0.001039992331823261,-0.027183170059430536,-0.00985497348413904,-0.007058843407697741,-0.045383632654652666,0.018705267071734234,0.009323926949805574,0.04720664237851385,-0.032541343365209155,0.07455994511589109,-0.0456082043188697,,,0.01679167138043474,0.03365972558428855,0.05027285208961529,0.09520593277269025
RLN2,,,,-0.01550630727536185,-0.013611195914530924,-0.03708936425243052,0.05750960189577996,-0.005139297155962772,-0.028868049566473642,,-0.015756507965713006,,0.014397634608719732,,,,-0.03192677179232337,0.045856893848117045,-0.03599100399704023
C5,-0.009526600931423695,-0.04176935752147533,0.01680674546674708,-0.042980269447860174,0.01597457089563153,0.13843656090776116,0.02541836611833425,0.052009091993987774,0.011660455075939073,0.012468369171682089,-0.001386880666129523,-0.00903359143208465,0.16085407208500846,-0.0606268568198222,0.08499318170968258,-0.005459155157483076,0.04755066991938827,0.058289637298188535,0.1148705550810716
COMP,,,,,,,,,,0.05177258403109649,,,,,,,-0.014544857975067804,0.0004121327043838051,
EDN2,,-0.023106321555113395,-0.018022190081626602,,,0.027115302488891223,-0.0190205373127793,,,0.038326130583831476,-0.0073748077171291405,,,,,,,,
C1QA,0.03340881838660945,0.03600613500985703,0.003009520368888077,-0.0003089352139918022,0.0026700180548073454,0.24689561139131433,0.11686759472045093,-0.004958650284336639,0.03153294229960595,0.03906830614153017,-0.03800531438804393,0.028931931403175633,-0.07037715992250988,-0.04577357573174359,-0.06075033329180906,-0.027364112009041704,0.07572335452229599,-0.031077840768584723,0.05709828409593381
UTS2B,0.09469330202094633,-0.018372681528628,-0.019285774972066416,-0.017638813140516338,-0.03850561991859992,,0.022006596989162047,-0.02007243285172445,,,,,,-0.060803217521177774,,,,-0.03485989022574645,
COL9A3,-0.00019006862474422927,0.028977033807996447,0.02828597784086676,-0.011117022192796635,-0.004194174174697047,0.17816453748417777,-0.06283258950537368,0.031197840751471115,0.08709865494608507,0.006255402715938532,0.05150777439971846,0.024204421553168494,0.18912590154880987,0.045512587080122645,-0.05192849069235365,0.01652960947122168,0.0129621074353996,0.0805186822967698,0.02635576259801104
DLK1,,,,,0.022149929090364756,,0.0017573951277609925,,,-0.022798572380549293,,0.08521516472692973,-0.0629598942211085,,,,,,-0.05179090091076025
HGF,0.014531357335300374,-0.03245131841053468,-0.02158565601303399,0.0019269761179415523,0.02844236909690596,-0.06510122400565602,0.0664615516565505,-0.0517355671254532,0.04853687264594442,0.0012862261608618164,-0.009987258917961844,-0.002350940089569675,0.022758068963583747,-0.020456802471425155,-0.03487656466685687,-0.01649642110423733,0.044557724193491945,-0.031407362033029684,-0.03951305675867561
GIP,,,,,,,,,,0.06008389342574478,,,,,,,,,
P4HB,-0.05764174418664798,-0.06804963931432165,-0.010182736755230905,0.004553585450024811,-0.0315266447654468,0.2186771664668479,-0.0056230097949451574,-0.024714184950286378,0.07072304704421345,-0.0874742469365431,-0.03606338857385535,0.006328725550675445,-0.023826593779629028,0.06801701146495623,0.015529134251803172,-0.12195861109647067,0.03182973333708608,-0.07899491279350418,-0.04661285890943123
ADCYAP1,-0.018647200979688153,,-0.021302002531900857,-0.02191234472683168,0.039852718027443876,-0.05071739901617122,0.008810747730143486,-0.012345285791182109,0.016232069079837725,,0.035627854329036576,0.0008865104547744713,,-0.014112395568204247,-0.03228634065394444,-0.009167276859391022,0.05805167565285425,0.11387059792719194,-0.002824100309739937
GREM1,-0.009064596697019738,-0.018372670137513283,-0.025350446582542284,0.03147139082061389,0.03294287508098297,-0.05080933803912012,0.0034129517383474687,-0.016886959358924813,0.039668810453934465,-0.033217983205619354,-0.010117717268514641,0.03220552905802993,-0.07690324660185283,-0.020493237220984162,-0.146913406877508,-0.05609523270794585,-0.04338565119093217,0.02955842600889298,0.011291411609943361
EGF,0.06950513856861369,0.01757446158851479,-0.009729060191889235,0.023409422796660233,0.010109460320941375,0.06254628452009987,-0.05498886088990875,0.0189504448177079,0.1826780871428726,-0.018706195473804983,-0.004669607547327248,-0.03257703245192976,0.1396551500871321,0.05823865274917588,-0.005646187756883254,-0.014947341257175973,-0.04748815517091196,0.1501629279391544,0.03199259822249337
VEGFB,0.018450585420133676,0.026262573068464173,-0.007098825196445449,0.06936080014147213,-0.08535688996721516,0.16931654871219767,-0.01739439529140194,0.003596871523775267,-0.03830827015773671,-0.07820898087849341,-0.0419525667076818,0.05086897941542319,-0.1885343598858328,-0.01907984659567771,-0.10928164494120934,-0.08936487643370063,-0.01794748679358484,0.04817287228497056,-0.031644599505224975
FARP2,0.04425189579760199,-0.09918111152031105,-0.011930639712070246,0.004714605253061579,0.024160077213564682,0.18233467044004575,-0.026348304616414662,0.019575676512447317,-0.030136061691718324,0.05146553653713108,0.015709124302780677,-0.03392199853394701,0.049717690255142916,0.04505546096749209,-0.015609401360754326,0.05512932600983776,-0.04884529796343245,0.0650768966265069,0.027515503490752848
BMP3,,,,,,,,0.022201444266557863,-0.02446357665103318,,,,,,,,,,
IHH,,,,,,,,-0.002900487058440226,,,,,,,,-0.01823327840378687,,,
LAMA2,0.020247446343438395,0.02665491574188921,0.015810017071459324,-0.014103962282419854,0.05201229662519511,0.1946681670507851,-0.016252621374300346,0.0005270195579036762,0.09829059135200312,0.060543080400827065,0.016489751731208,0.07819987943906227,0.0631274105376126,0.08808241931907188,0.0490015210598523,0.004469373362548255,0.057286405655124335,-0.045324484786738825,0.06846194376791892
SERPINC1,,,,,,,-0.02654880243769533,,,,,,,,,0.09448964970990276,,,
NRG1,,-0.031793485380626485,-0.03344753742450352,-0.05064807067399029,-0.008021814866458516,-0.04068303562404135,0.02212818385570353,-0.004779339837429529,-0.028510032799640896,0.004318083209130953,0.032820553406991644,0.05894549236074506,-0.08337041360721162,-0.014973205366793252,0.07078055888232013,0.007928096244798606,,0.08535878297180721,0.11395602746295602
SPINK1,,-0.04311418221341222,0.05078790271876054,,-0.02470167380321929,,,,,-0.02438367865728984,0.005909109817726135,,,,-0.030988006881740825,-0.040816054541264024,,-0.04560615338622824,-0.06713574434967269
EFEMP2,-0.035297720894076554,0.050401599279423906,0.022650052996837002,-0.048515062319349336,0.016658109623075283,0.24006644024005744,-0.0092754555548959,0.010784637195133671,0.07998280181029135,-0.025697027374219517,0.004839806170787495,0.04877719724662326,-0.21278605345996718,-0.017258177668894266,0.05236813078975094,-0.06084156812650545,0.027899849731396788,0.005821454515927382,0.12828110986404515
SELPLG,0.007220877961086506,0.032976582234353076,0.03812671584481647,0.04393234386194422,0.022530084096009092,0.10431710913695809,0.01925396591866811,-0.0026250157328498018,-0.012009064131833634,0.05789279334000705,-0.0356264010065297,0.09351180388749569,-0.04978422982687956,-0.0032300275857343012,0.08706170290511026,0.10353308129265273,0.05042270118189078,0.09862568189179993,0.12004942018980923
GDF6,,-0.02154480484500998,-0.030594036048814693,,0.015118779822921353,0.055944112052066286,,,,,,,,,,0.04045479204405015,,,
HLA-E,-0.04973705304758859,0.03030368713282284,0.002893548434905329,-0.026479784392328842,-0.0018597084649276323,0.24984179077541202,0.05618824511811035,0.0004797865149678269,0.043116761539794914,-0.002763299563968804,-0.039629602177377904,0.014588036338059449,-0.06661024620680124,0.011004544112709626,0.006017944310027273,-0.0485746047908239,0.03903591552633285,-0.03615281647587316,-0.05396896767030012
PTN,0.008445427709265808,0.05108771646073044,0.06180394294338967,0.03287662827439838,0.04571662728335106,0.3094569327662955,-0.013045020048436865,-0.02907873732276492,0.05691790007366562,0.021518858579704096,0.020785348515496876,0.04018944819078768,0.11309324088380146,0.055039591631973785,0.15000005398313623,-0.0350291326551685,0.08112613231101581,0.08545184900534152,0.13469939578397785
CD274,-0.03372391632265166,-0.026709896329490185,0.07955544641561799,-0.0427209893148807,0.011978230377220605,0.1165875111948723,0.020311797845204437,0.027032744944160227,-0.0408785683162344,-0.02588590710604374,0.07937976585501832,0.045969430155201434,-0.0197412392404091,0.004227716332401721,-0.027602400954441105,-0.03862457467986445,0.042507184336399904,0.0020526190228136393,0.02977911305588316
FGF10,,,,,,,,-0.02893506617218895,,,,,0.14414489922848148,,,,,,
CD14,0.013349752030464094,0.011797062294134268,0.00964544304634643,-0.01899489717014919,-0.03010693972766434,0.25577631689445784,-0.021982585307970565,-0.014452526336882798,0.021012246199055416,0.06063917156410488,0.019773234027207,0.0003760921533345295,-0.11107834081408322,-0.010799951993527603,-0.04181253738882066,-0.06439568846190444,0.08085666782981041,-0.00011904171997169085,0.018255304085063134
SFTPD,,-0.023357415446054738,0.06433872520849393,-0.0246054378949943,,,-0.02723801660029928,-0.03941249635810198,,,-0.02664110829703739,-0.001420321406775715,0.0655436609513437,-0.04821084989819556,-0.002225164445933891,0.003102522751038202,0.011463756050399445,0.05936441079974441,0.08002481810963132
SLIT1,0.029995447453792,0.010926390038410259,-0.005798700038813625,0.036385957395498617,0.015003350640382598,0.14434475741120478,0.0070256587979423005,-0.02511451003509645,-0.02631767879161326,-0.016987838884021753,0.04702633110366298,0.023351584621472684,-0.0021291512776268375,0.020699848404859944,0.019134011107817275,-0.004041788595751305,-0.03190683106042278,0.007672573347474101,-0.04775243764103998
CNTF,-0.02186750641734172,,,,0.05319345633688501,0.03353630567697504,0.02524972163208757,-0.023786226514780726,0.11721097835508987,,-0.018294987190048934,,,,,,-0.02690719316486287,,
BST1,0.012956587912638953,-0.020009951198026697,0.02290051123299362,-0.03234185741225904,0.02373692517822495,0.301221452355137,0.005081531526923839,-0.031874004608994554,0.12684297004571127,0.083382851333268,0.00980834513779425,-0.016908800731167385,-0.05114491203136228,0.08731687178938942,0.04620575626359777,-0.06187558516433278,-0.04034961757299377,0.04153527283445882,0.07862254548906773
AGTRAP,-0.0032526215634971884,0.0255661612423014,-0.055293422821586474,-0.0196819447604438,0.007375912029881846,0.21399166789712568,0.03228432131847292,0.039149791004065015,-0.017653728619914093,0.03760998403917818,0.03967196728419962,0.08713026058680597,0.04617274943777899,-0.022246720422337277,0.09752850408954726,-0.03564581124967425,0.07365115373175309,0.04607953380114528,0.07266147081116217
LAMC1,-0.019541802068056176,0.009242553414414774,0.07264771432847072,-0.017908643554819737,0.01627147234532981,0.24046511646556765,-0.002212212708044917,-0.001428178836111348,-0.01352785839475533,0.06658993723948264,-0.0219248780795484,0.016214021561467878,0.05065495078965111,-0.006745325666798065,0.012848199665990804,-0.06637772582937315,0.036250415769930246,-0.038578272111874215,0.12322467391527658
COL6A3,-0.035913546452957086,-0.00710162567883863,0.010252491889837937,-0.02264891246204518,-0.043558466829088933,0.02354864646176329,-0.04692055906165385,0.0029253761382209945,0.011145021013854055,-0.0019908396256601395,-0.007384239874201452,-0.0007438644035050268,0.10606330147668486,-0.0023694219984683558,0.07351205690472315,-0.07679158206300787,-0.028447721001551445,-0.051786182432703665,0.08887851061287293
FN1,0.006069285520234632,-0.04387044394292361,0.05279045715201081,-0.0057765161329056585,-0.06156904338998737,0.23417173552107393,-0.018179916808916098,0.002602524527149498,0.0375716714814944,-0.06515362698852084,-0.03857719023458972,0.04147689254818857,0.1306780777395636,0.03810338598576574,0.06378774299987834,-0.07339040373892737,0.06412536115449576,-0.11131848080104521,0.017032443947696766
MIF,0.00934820087098364,-0.09663823698846057,0.0033329319003534788,0.044021917536224246,-0.02580427847565625,0.03868100445773168,-0.020843397024997587,0.031187179273650084,0.06844779023573655,-0.03966845664688237,0.00531498526029807,-0.024530821211148007,-0.20881226351120222,-0.019242224342898417,0.08052963087538483,-0.03196148383054501,-0.01883115930835844,0.03343661807967462,0.008668938775507574
JAG1,-0.020404036360178075,0.00862162111258832,0.02206309710646855,-0.010204963279382275,0.01650411920020143,0.2532400437460372,0.01339783761766013,-0.0383490226615526,0.0401605174133159,0.022546885396840848,0.008504475615454204,0.011068977761864808,-0.0377721116748765,-0.0251511792704664,0.039269272123244554,0.03362595729823489,-0.003125868684534457,-0.08660111851850066,0.1010180448638864
NID2,0.015543646117271232,0.043964193765099864,0.04535167410337233,-0.015123768674981436,-0.0035967791081570532,0.1770370571734062,0.004129145726321864,-0.013346692693709096,0.121905609069086,0.04046060229691101,-0.04073600486602585,0.09369106228754417,0.06655918842312271,0.08350150500199856,-0.011022131810158261,0.02854988566895216,-0.0121530609515053,-0.014524312420696338,0.034077126390803986
EFNB1,0.12540263678492042,-0.012961041455443214,0.030917436514025093,-0.021763922418742386,-0.038979313596242814,0.15585329004229675,-0.01723124372436476,-0.04328528558150219,0.024763846524483137,0.04686254505622289,-0.01998118622094755,0.10274671547818648,0.06390423954214641,-0.02658749886033169,0.09631049192087243,-0.018740651168255733,-0.000882802726043771,0.038208910441015036,0.057499361110539104
COL4A2,-0.003943662946266162,-0.008629856543469287,0.045588877953878906,-0.01384898333972424,0.004109005676433573,0.2796225393521002,0.01271268738801049,0.04080243309506787,0.033642409589423335,0.032142065854385775,-0.036089432849512805,0.030734694011482894,0.08964621611943388,-0.024145461895678483,0.01657412462854922,-0.009028637098730771,0.056517500049786396,-0.06109952493419118,0.08582497915640294
SPP1,-0.012623861959583984,0.002481989203443147,-0.02309710116910006,-0.05968174195052247,-0.025406976206854018,0.32740068934356964,0.04445597289417538,-0.04082762814361221,-0.011216629927809503,-0.0273343287551857,-0.00519702299573086,0.11329399399696304,-0.1801775871229102,-0.01875179416233384,-0.13657745530457957,-0.10682915162860829,0.08308847220950731,-0.16777898545920694,-0.004183614182544102
