,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
BMP5,,,,,,,,,,,-0.025254846097452172,,,0.05051447634145551,0.07063621108011767,,0.07237587025588212,0.01603252540869731,-0.06294689841675624
CAMP,,-0.020758824258051742,-0.012722922638255132,,,,,,,,,,,0.05129857558782775,-0.01744622316709708,,-0.02379373472488606,-0.03972512638908071,-0.03794897642683947
HSPA1A,-0.03901448473141562,0.08059730033182595,0.009772009833454576,0.03489111961135203,0.026470739318880335,0.09380265057931733,-0.06492552088157098,0.03614242471681732,0.013983529185521305,0.023449905156091497,-0.04176046508573445,0.11187377858818044,0.006578211415216757,-0.010867464189548573,-0.03402375622690275,-0.024166987437403878,0.04545178856624729,-0.026719149466571314,-0.03706759771646843
SOST,0.04381754282578992,,,,,,,,,-0.017408354267111497,,-0.05923219347000308,,,,,,,
SEMA3F,0.056326938597657444,0.09133469291398236,0.015858225067212697,-0.05222653626533858,-0.013687789405857938,-0.004923091614902043,-0.022236613417087568,0.019372690091650567,-0.010680846792037542,-0.04430160202432691,0.10637871825003352,0.09101880060503377,0.15518844099118848,0.007011477376079912,0.04421328488258225,0.01221241174333833,0.01154775196369613,0.1371560706891586,0.03650267860343053
ARF6,0.02727876953359537,0.012446696217235714,0.04266481834492694,-0.015125881627131764,0.04466076702586248,-0.009715711714539338,0.02351970003532543,-0.053700910078825166,0.00953961013191846,-0.057254227558278935,-0.02402316177797273,0.038804883018955065,-0.004957652607071309,-0.021309898077893498,0.005212866583297564,0.01879060172535391,0.011042206208137567,0.04588508908144707,-0.08134392942016266
IL6,0.019072719307872868,-0.015191509671793564,-0.03200778362293027,0.036827462601783906,-0.010991862662177556,0.037837200412684895,,-0.006197631432986099,0.07856468928209019,-0.017972993279259296,0.02253297545134253,-0.02175734646473969,,0.0729289448714216,0.07310904562198572,,0.060682354617103855,0.05392575624232023,0.007147374908925372
CALM1,0.02636302535102461,-0.05863471914714925,0.015718946002321293,0.08959935548671236,0.007570692056695648,-0.05529469893559812,0.018451524745543915,0.11447391420879456,-0.025131997082136724,0.019997642603340086,0.07103632035963525,-0.028124934841307275,0.04004447080424718,0.040774626364357774,0.0033296433943181,0.037882220358837336,-0.02753138281282987,0.07052324325500191,0.09153527940551215
VIP,0.0071388799370805155,-0.01716226988710915,0.014058432771511982,0.03357036905843561,0.10780060983582046,-0.025685427727082807,0.01241683947279557,0.04432007621773463,,0.02548950125702968,0.010006917691512053,,,,,,,0.0723856422240867,0.04502321137552679
NMB,-0.02812706084779478,0.01397986327223312,0.02603516011737276,-0.020037697669534005,0.016691042090143788,0.005268745352123163,0.021548010458716297,-0.025330131351079387,-0.022947775750740463,-0.03908554445009529,0.0131621575028971,-0.03931212316693271,0.04430009174106562,0.01942021038734157,0.12513615400136813,-0.07593373653018422,-0.0029964094769708853,-0.041160395710654704,-0.07500619229502865
CCL26,0.03187224471538986,-0.006627525844792983,-0.02755951611794805,-0.019628134189714486,0.07573823267752043,-0.018662894554415697,,,0.0036285885866053076,-0.0034121111646188865,0.12187940708714996,0.12161537138949077,0.17187750184729653,-0.0010004963553125494,-0.043449422918691714,-0.028026468498771426,-0.015320292520821894,0.19544252054835484,0.030515559166431006
FBLN1,0.004350921726941729,0.01734687876935633,-0.01797625811667134,0.01665078894768032,0.029310374578920013,-0.0031624513335615423,0.024859488241764757,-0.01011823304592382,-0.01738230102688392,-0.026246248903303484,0.040623907710928255,0.06043586229701849,0.07038246441293232,0.019385596198957484,-0.01822643517970555,-0.023438399363600024,0.027141307706602936,0.005759321021037113,-0.08916681404838477
SAA1,0.0002244877710356915,,-0.03678399810778299,,-0.05128099632050206,0.05675996949093684,-0.0170078086449193,-0.004929061617942703,0.06283640669171252,,0.006533254950235986,-0.01751776926471494,0.09139367658662567,-0.0525461874445285,-0.113539457940228,0.01205143621123368,-0.00011003103802864583,-0.03702092746885202,0.0787364844900849
MICB,-0.012033916294247422,0.0040347853996296045,0.028883157117948588,0.0036103425012171293,0.061193465970133226,0.022715475955124746,-0.016456573936764748,0.010164414584509698,-0.022720435576905833,-0.02096257684938397,-0.010782190063292578,0.018304933478993816,0.055871662043328094,0.03652792649125257,-0.020497927080802923,0.0357911286266539,-0.034229307553110815,0.08200428401173346,0.05479590368272172
MMP13,-0.00977382408707981,,,-0.018523406063831644,,,,,0.021721203180591002,-0.012045780539141852,0.026476692125066533,0.1607774579813257,0.02357289453156951,,,,,0.012928163929694493,
F13A1,0.025151907062819955,-0.007451998100798241,-0.05645992216563215,0.0013169713426368081,-0.04301427036581219,0.019609102954013975,0.01874470196404686,-0.028678807888577275,0.0833365951840515,0.02720752267735425,-0.017855879418251404,,-0.04178727951708543,-0.0816636738388362,-0.09592894997653273,-0.060518568360543784,0.03946888425824073,-0.06775801500536212,-0.018872657896423155
CXCL11,0.015350766508986233,-0.02467040351698798,-0.03835968465590991,-0.029087763443372668,-0.007861224373368536,0.10275477231303978,-0.008448897605354128,-0.023815533267359093,,-0.014789447082752882,,0.03772793826825643,,,,,,0.07552418144125397,0.09911213744148166
COL5A2,0.023291141644634583,-0.024893605094486022,0.017096938474558312,-0.04060825207529573,0.05719320517485882,-0.001673772651804502,-0.05667489764569675,0.035739616833688655,-0.0631602228103018,-0.03183454421355432,0.09987616020512076,0.01555596566088385,0.17473543986713866,0.014277923144397828,0.04198001610300973,-0.04151562543494209,0.048438522256093755,0.10244368135391126,-0.04068585907962721
EFNA5,0.05883117103172472,-0.025012345231653823,-0.013544987472311976,-0.015348457153577461,0.08803700570874837,0.00851050875330421,0.05310663833531614,0.09949273898783932,0.0478471996730538,-0.030054609564086548,-0.020653246467690695,0.10936826800157376,0.15187249887063828,-0.0002140214730109476,-0.03678199450203127,-0.012426819441203722,0.04103169089250803,0.04499205611994127,0.06213160594754191
AREG,0.027938628600033464,0.02364526320090861,-0.01971371132577422,,-0.01338540248521614,0.04404175233034475,,-0.05135787466391365,0.042102757813160474,,,,,0.1241118925796457,0.10600139280093654,-0.03196247178464542,0.06682537925803929,0.08836037648578124,0.021999816535360074
EDIL3,-0.020010836315721633,0.02489816515711567,-0.05182063422528396,0.12335638266483556,-0.04398331152173584,0.03824653092200254,-0.01749631579396053,-0.08711044231384756,-0.027496920647911323,-0.020010300353291342,-0.0019609195685319305,0.13189595928302922,-0.15726515900696048,-0.03773182867471684,0.00529462630014154,0.06435458451692723,-0.03511817463040236,0.04697441859521252,0.08814658152088906
CD86,0.05624404331376498,0.01885285282197735,0.015732681714909016,-0.06144475713458518,0.03769390581413029,0.004716314626374081,-0.0004083694598545421,-0.03285387225886519,0.017809277023373687,0.027759433173385674,0.07916134942538978,0.13873353178175288,0.0330027154477132,-0.03663037493093092,0.017845117837685606,-0.054773627507544574,-0.01212006106621934,0.0355248126395521,-0.005524521083509142
AHSG,,,0.027826184112936237,,,,,,,,-0.023419101188320357,,,,0.26926704197207313,,,,
WNT9B,,,,,,-0.022123928418398105,-0.021976332071233836,,,,,,,,,,,,
HRAS,0.007578284669680997,0.025443539423516136,0.03573487963433998,-0.03256633969297128,0.014061817428554316,-0.01251735208604954,0.02086705982040308,0.03481710337177603,0.023422912234309704,0.007351816614930022,-0.009870722211717857,-0.00020421222337127555,0.010424165505089652,-0.1042960874083289,-0.014686654101138546,0.01202547784131052,0.012902055487899274,0.07403955401487876,-0.03459348523622891
C1QTNF5,,,,,,,,,,,,0.05083470461884028,0.04152451988271947,-0.023117110215860794,0.06911059163989564,-0.005321949334715186,-0.01907278799551056,0.07176035810696527,-0.03642130824033264
RLN1,-0.014871271465193554,,,,-0.028580041873246316,,0.0013574130375252943,,,,,,,-0.02014428201634545,-0.023861010248738913,-0.022429280772297052,,-0.012973306602597077,
COL4A1,0.05324338266312811,-0.039951003067710225,-0.01833001555130834,-0.09348466166826463,-0.00015429879734325325,-0.004358406450805798,-0.023398089899758515,-0.051022329708464785,0.038880578981556814,-0.021435131999010967,0.1335084682348111,0.09114033892352842,0.21480808226571696,0.05606190089197063,0.04191869913351135,-0.025990448831474562,0.018996552912451076,0.1057798448741261,0.022371631104329992
CCL3,0.027938692823523188,0.0027403867749778315,-0.06866698946755949,-0.06892661694009718,0.019199216453421458,0.09439745692238549,0.004106406826705591,-0.0793458026062369,-0.0022471652686395704,-0.0013920222657558866,-0.013507963392514727,0.07773193294975765,0.038084290507421834,0.00955994532270024,0.007199765495725675,-0.07930572073283942,-0.015921073838330687,0.07081028153088262,0.03594214076789166
BGN,0.04852974959660546,0.004295048491693911,-0.02495339206249891,-0.0517838107531658,0.01992631573888479,0.08531799220722815,-0.00042116880630172144,-0.018475815578315586,-0.0972700535947954,-0.008819197834748474,0.15958603852654946,0.04902294026998235,0.1627386754816306,-0.03257773894094951,0.021078100543161803,0.042770038712506224,0.039064651311064874,0.12218907622853342,0.013815076072916587
RETN,0.05362393212592056,-0.02044804270571466,0.07837097422268935,,,,0.013487950898600224,-0.0411593603790696,0.04922066393661008,,0.0021246415639722565,-0.05525494091178154,,-0.03332226335184645,0.022755669129502915,,-0.020442172925120315,0.018861001092512555,0.04657883063128786
S100A9,0.05217653367647522,0.039853890155903425,-0.04353705172950693,0.001804117541114472,-0.038507314730122276,-0.007800990085408361,0.023541947321711946,-0.10149157456923677,0.05551301746788883,-0.004669709512558009,-0.0011359607646637938,-0.08529335770816426,0.053738593491985974,-0.060102998163217,-0.1037361417894405,-0.026455364521116406,-0.00031316581028542417,-0.07187184517790302,-0.0010066360011590253
HCRT,,0.004946795602629214,-0.02498039744447618,0.0959877875832212,-0.0428714893623141,-0.02651819313824392,0.03604509642930145,0.007665299928077288,,-0.022928363459027264,0.060157870602031475,0.07874963432920987,0.10651995541797868,0.04108756561052033,0.03214739525640884,-0.0049996019362817164,-0.00617728677245008,0.08321989251956517,-0.005569849246657785
FADD,-0.03643950856316427,-0.040682973928795656,-0.060832408538525604,-0.03369673480071863,0.013749701964188451,0.013588861653177955,-0.014240994200955464,-0.009525003939181542,0.04625169327810655,0.005100868330663463,0.04301241263250457,0.025710374174412503,0.1116743926755405,-0.0006981450702860161,0.07985214653025469,0.062120742501938886,0.05305610240962276,0.061340978468050915,0.05032949517521432
ACTR2,0.06141910254158056,-0.021872291819933703,-0.012045174183667583,0.0057769050131102175,0.042382020085721964,-0.04829922198361459,-0.003759376043809508,0.06407439775632408,0.01142154187688017,0.01754582581216304,0.01724100218336925,-0.05483274093754438,0.02480984912362932,-0.04935518760592435,-0.08542427368147795,-0.03895525412028929,-0.011700860489339224,0.03034728491087422,0.05099616769447969
BMP2,-0.047483661382930545,-0.020617947955399767,0.040327770340402594,-0.059428336282201344,-0.04297248714535622,0.010668413758412165,-0.05286957555265339,0.00935983878356357,0.02023062493737806,0.031393390458955985,0.008638884816931449,0.023932831367290436,0.12570450891250995,0.06584954294444736,-0.028294271714415994,0.0061302452061547325,0.018985621879786214,0.08792434424796965,0.006756713145053861
PDYN,0.001471645578361409,0.04382940104840378,-0.029360375144346654,-0.004726517783330411,0.043072441712984647,0.014755087668332893,0.010342714192701895,0.07302690920932577,,-0.026893106516942912,,,,-0.02584403198279473,0.024944599143892226,,-0.022957235156854588,,0.10637282838888164
CD55,0.018225040485644998,0.056796729798020563,0.004015091796617664,0.053215654375829494,-0.035779221577196915,0.02495753629665451,0.0878301814490943,-0.06696937117906482,0.04977493469618879,0.06213770226871956,0.04734525930675809,0.05621982867338387,0.0792197882815334,0.01514686602468786,0.10727161025976079,0.014811202267586318,0.044213171318876476,0.12284558005762894,0.04373774691011185
OSTN,,,0.02176246099477187,,-0.022067882057279792,-0.04097948967865706,-0.002331869807691357,,,,,,,,,-0.023152858010051115,,,-0.0065366673107881195
PDX1,,,,-0.013058393580733149,,-0.007482185720836445,,,,,,,,-0.0008573445157701924,0.011765419127213269,,-0.02467506628707379,,
CD6,-0.012373729175933445,-0.003832933223828332,-0.01689815603745998,-0.0216777005434908,-0.028580041200988556,0.04097739821440124,-0.020768523918664496,0.009599625284180948,-0.0014210441809944824,-0.0159165099705274,-0.0342720535242915,0.08482699788246895,0.028078011848473132,0.012826741766500614,,-0.029770481121218884,-0.02278382999937941,0.0818617446990725,0.03236745917974576
IL16,-0.0029908394408433786,0.015140757306837966,0.049204141501661094,0.017122378687605803,0.06472443530304132,-0.03537552156078915,0.042781404568451656,0.02063653976813479,-0.01836697636318224,0.02009832582217512,0.02145895181087792,0.06655050638514173,0.07488554070713482,0.009076402713017559,-0.018729214971229743,0.013284082724879246,-0.01096764517507892,0.11054891218261419,0.010998669700402116
LAMA5,-0.016739040597302024,0.008663607340256823,0.04479278021624963,-0.03957360510231099,-0.025325928054021545,0.023846001561370803,0.007731388524212937,-0.07057199113272612,0.03864341911139391,-0.04313630746208783,0.005264838393945084,0.02321247001760854,0.1616482685560021,0.014515340476315784,-0.009022894729764627,-0.024879931470178022,0.002135009716196309,0.07179124284214862,0.039222434754047915
RGMB,-0.05314703102163387,0.05072818066752143,0.043083832834845855,0.006701340223500277,-0.05613209857427478,0.04852810211007698,0.005092328272013918,0.13062640568956652,0.006875622865515948,0.01666027032931987,-0.020893994514373192,-0.038335986980580286,0.033959093386939025,0.056854632468705195,-0.02684100735018447,0.014159993793688392,0.034685416052125446,0.019478962919257437,0.041099285912985575
INSL5,,,0.04059458424680065,,-0.02704473368503376,-0.017890384140359383,-0.014830843368304472,,,,-0.024656413031400606,-0.04465654538042322,0.13200590329005418,,,,,0.017324890115165647,
IL12A,-0.021284696209895485,-0.020792944323722806,-0.001488072774054497,-0.017104322599207897,-0.02427933822682127,-0.05620120508976467,-0.01949258550393422,0.02167815595476168,,0.05649002609536126,-0.03334456537406477,0.032805114859649216,,-0.0028715535590572846,-0.041998688363516036,-0.05008108826135103,-0.01866443341815725,0.005360069375464552,0.008608591500255646
S100A8,0.06683891303851115,-0.01184186941089813,0.01796781828167598,-0.011666615071539713,-0.05293979072189791,0.02798575055178683,-0.026195413252094926,-0.09125926797500826,0.03723250779837548,-0.006443621101681809,-0.02219608345621831,-0.050892443639550596,0.08679988508956878,-0.015658898095938324,-0.09907755198301352,-0.005170817282947941,-0.009791501244182023,0.00013880355691428162,0.001692744108601626
TAC3,0.04736294829962202,-0.02410420075826447,-0.020062433903072094,0.05676745766145915,0.028010522875672378,0.038724276751361454,-0.0016540165030905216,0.02514033072175423,,0.0798267884984023,,,,0.03814042915887796,-0.0028499396173399,,-0.031083065009247773,0.023246342407296252,0.028223038891243453
TAC4,0.0086031653327205,,,-0.023785493560488494,0.027224946009299585,,,,,,,-0.0017228337054936785,0.02686621956851732,,,,,,
MFAP5,-0.02877686319126467,0.0751015171251977,,,,,-0.039561842831492756,-0.028281629294839464,-0.0003460817173447418,,-0.023100574991261023,-0.01659705850148079,-0.03938877138779293,-0.003767162039271404,-0.032107259878969056,0.06361811305531567,0.007706987122546558,0.0038709299901899387,0.013703110358985165
CXCL16,0.003160254943912544,0.013576047534960533,0.033887396842294595,-0.05460234498654846,-0.008581161206017974,0.03760676443491728,0.0049271899808479925,-0.013127613967442865,0.07550035022399158,0.01080627432621182,0.029576027741016912,0.04318350623206574,0.0022468962298782982,-0.025644243817588362,0.012532805669049655,0.007570552442042741,-0.03473138846781254,-0.008160070988138028,-0.0657957012401695
AGRN,0.04934070455879607,0.036669292059045934,-0.006387396333353128,-0.056813822669018854,0.025722843310099365,-0.0019652686657012893,0.007525473910592253,0.0370183805298516,0.06750313274954269,0.0297193991258614,0.12851645225659755,0.032297791102727305,0.2127255497283532,0.07566654145048346,0.10062811179109284,-0.060470662130881876,0.033174295992045695,0.1560696139836673,-0.06554207820976954
COL4A6,-0.036721203771415675,0.07623164746947098,0.02531256406235571,,0.014659298826780099,0.00838374447347503,-0.006471672876371284,,,-0.013021632955441948,0.03585629674839384,-0.019242928619280786,-0.010770172774465103,-0.012431891225933038,0.09660513923678404,-0.046349379225810644,0.02747156420962361,0.0899885778988904,0.0031148928285635318
FST,-0.058800884659009435,0.0078075954476863885,0.02474793532454421,0.03130299060387382,0.0038291877216069274,0.030664954182931883,0.03607030658501445,-0.0036289380504804254,-0.017124168385533142,,0.10062765120726955,-0.05202883285366306,0.01914667964553138,0.012098737517045419,0.00043808013304339643,-0.032733897207997145,0.009499415721012825,0.02819877764553173,-0.00727958299620939
MEGF10,0.02830958471879382,0.003658701191148589,0.04100760210344857,-0.05457861357516701,0.0074255227739361135,0.013235122976880318,0.015576926369942368,-0.014846034261456023,-0.015129298608679625,-0.007044229937964703,0.035580275268273065,-0.043272905054803384,-0.023278744057036553,0.035154823096487244,0.06731323836901133,0.02137132923021786,0.0022762224936826478,0.023226988301962775,0.024750643129201857
C1QB,0.06731508398291594,0.06861560873541497,-0.008572074201312471,-0.06461707628918063,-0.020697464894276728,0.05321463381413858,-0.012054770695106416,-0.07507505747248783,0.08239445130736424,-0.008930467622429208,-0.021852627664723213,0.07287800373599651,0.06022973735517769,-0.04483672178063793,-0.05686057648437772,-0.006660634652018997,-0.008534673599475675,0.015403382758910204,-0.03466280147284646
HLA-B,0.057324880142811244,0.0494503276530407,0.04434406084603551,-0.023908790007450678,-0.002901234879596865,0.07123719545047791,-0.020269892497283674,-0.07647114156693276,0.053633990388846024,0.0011927203743759777,0.07414194318286486,0.0811188307775891,0.17696039949682402,0.007608038721792371,-0.059396862872041774,-0.047502329813564406,0.02131086906435783,0.12023617682383687,0.07303482966838735
PDGFA,0.04108257224482153,-0.01476340727950116,-0.001543823419495015,-0.013095891079396236,-0.01248569594772548,-0.030444099976643275,-0.03713895520285512,0.020875994172280272,-0.015737135284109083,0.027274907463931596,0.026290218569976837,0.07754150186895052,0.0313888752315085,-0.0024131900905741744,-0.11116434427853268,-0.02594791612672665,0.007733048360432627,0.11106405253472315,0.03698669387335898
LAMA3,-0.03347987392727931,-0.029515614817727798,0.007888958459947375,0.001237199250381231,0.00024437862387329993,-0.029351678165755277,0.09720160107728835,0.028562507489470364,-0.05283061271288304,-0.007734330075422475,,0.05143334163850217,0.12336121623912609,,0.13141881309192327,-0.026177714748514068,-0.01886964041921856,-0.03141385962753862,-0.038361710047699706
DKK1,0.006124794180130899,,0.0014904496410686593,0.058716598017530805,0.05019101146668194,0.0007560409768015484,0.08142166359194236,0.005225425703313055,,,0.0692053233853749,0.03519683731000371,0.06717954841088923,0.034360084397643785,0.028175312206268812,-0.023506812957938255,0.03740099361818639,0.01870755153208474,-0.07286144601261609
INHBA,-0.0032576959500749325,-0.004131674175896781,-0.05964261932547627,0.02816488043713926,0.08519032766387954,-0.03512360332499603,0.006014559212743319,-0.008401238913421998,-0.03532423558244721,0.015972124913055132,0.00294531072255616,0.12022812615647878,-0.048129076064037386,-0.013946511511851611,0.009474187365238695,-0.014047984381677458,0.016708935501275373,0.033480517907852024,0.0163209143786105
LEP,,,,,,,,,,,,,,,,,,-0.029012830676254053,
IL7,0.0654561695816767,-0.031166509174696273,0.05635349927895471,,0.07871154294974916,-0.002024186230397977,-0.0008922749242470683,-0.025492944583277787,0.0558245998899224,0.02876634353393108,0.007681375100082192,0.10510845986554267,0.05710698134137978,0.018825088936974946,-0.013247992351065416,-0.024539991025649056,-0.019968981397208537,0.06464353795721575,0.01564927312831868
FABP5,0.02329101394838551,0.0014367285479640229,-0.034667581547543444,-0.07130184544646698,0.03482754309818753,0.03006125686684227,-0.06477473576680184,-0.0605128609610667,0.010938028073732814,-0.043556673970936405,0.01033132254269563,-0.009361005552175327,0.05380847434203669,-0.029697477529527803,-0.060606949697690024,-0.022810725416572156,-0.06313792161797852,0.025628655737710823,-0.03588155113646448
CCL4,-0.007152747756276073,-0.021364385475375756,0.005413463227346469,0.03624194825807421,0.05961062195883952,0.04716182906518342,-0.045439182294780986,-0.06233018341119102,0.03609554747799593,-0.00907990427034491,-0.01410699972722656,0.084759899517666,0.025453414230535907,-0.01347677996241219,-0.018549883813929715,-0.016430223698774078,0.007747230859580565,0.002481342927088326,-0.0026328864934339795
FBN1,0.07241845200246619,-0.008586023399862294,0.034869995756804044,0.0037894468637462704,-0.01281519247830889,0.027832664857466046,-0.038267852490638896,0.031557227223897165,-0.02669128507070133,-0.02905432785626414,-0.02181277438319071,0.01752581918950609,0.08710712492734332,0.02453575433309973,0.03313119670199663,0.0019356780632264429,0.04872149129464744,0.10599149089685854,-0.017498216677366358
TCTN1,0.0011545184337305259,-0.01667754777523549,0.034281764769119656,0.01586897282305606,-0.003948881431904119,0.004213614648405395,-0.009954855588063536,-0.052719810883028406,0.019620665771175865,0.04674172739937333,0.04086662326847508,-0.04754900227572195,0.0672228063780449,0.06344767291261358,0.031873447315012716,-0.07230307884444336,0.03496225383585303,0.0036611663493392346,0.018347195315399183
NCR3LG1,,,,,,,,,,,,,,-0.032021535037739905,-0.028284499698276278,-0.024540004055529634,-0.03794920745710157,,-0.019115539030827418
BMP7,0.010682540397116932,0.028848304427391235,0.03166683505321198,-0.016899782622078547,-0.02160098523710709,0.0238999883108281,-0.003156819848293158,-0.045594117531532884,-0.05897758123688769,-0.025881176981710514,0.005102594716815348,-0.12503523186936516,-0.094031241543536,-0.0012253647818603755,-0.0034225060241375596,0.03192660972472539,-0.031706580234415235,0.02862037572116563,-0.14985964881024685
NLGN2,-0.034495265565617717,-0.012532990449278554,0.0165238713050271,-0.009262535473992958,-0.005705924166198476,-0.025102293988160912,0.00733702092607361,0.10896066937888294,0.0761312495611777,-0.012944512045638401,0.011232186836331287,-0.04338798724348712,-0.006174548202633063,0.03293710961911649,0.04931517144839556,-0.005251440775023541,0.008171417158408467,0.04053042069301432,0.034980423237531054
CCL25,-0.03163494387005509,,,,-0.026500535149249254,,,,,0.0011096481478886026,0.03488896092931242,,,0.015237506504260197,0.09044263529683334,,0.03271008053139596,0.038557034284344927,0.062216792114014964
NPNT,-0.01591038788732902,0.04493818736262012,-0.01979218997665146,-0.019329280054411303,-0.01561420650883093,-0.043709148865760224,-0.03417793374615576,-0.044079817855327226,0.03160738399672217,-0.00860336081182516,0.007050271711620831,-0.040080720847226796,0.09905621582951221,-0.042120420912716776,0.028508520518578828,-0.024098674346477732,-0.017074655004104287,-0.0238823747277579,-0.04338103111848701
KITLG,0.04026481964312479,0.019234778056383746,-0.0773388996660047,-0.0027623585948206883,0.08629444626340407,-0.017600054003677437,-0.015909296094168298,0.043066551308894724,-3.006575161065314e-06,-0.011717084281282878,-0.023801935196748992,0.0037816580771794363,0.09935357672769222,0.026564884476075433,0.055281416132863664,0.0014941101662364511,-0.0373713437023831,0.048014496283957174,-0.03852090139713526
MADCAM1,-0.0071221547317591475,-0.02961595452751953,-0.02225806785950658,0.0340101202236417,0.0009911442025179135,-0.029380200969323825,0.06517320242072416,-0.018050371401666283,,0.009956456655581505,0.07908475626520466,-0.00656237197350796,0.02363145932293949,0.06525877941250945,-0.022055837803284156,-0.016728552321317414,0.06997484682080482,0.03746562025420549,0.02534394442788002
F12,0.041427078791058204,-0.02154134780480874,-0.02529428518063659,0.046525340005681856,-0.0031682605906092533,-0.008387762355608732,-0.010271773116248627,0.19731387726081223,-0.025265682733561962,0.003160469764241276,-0.0036915249509454047,0.10023563908827497,-0.004674355484544705,0.0002687165500164122,-0.009171598531523377,0.06107344887597434,-0.030927651780116954,0.017491429765804076,-0.022879863234272293
S100B,-0.020613998810963197,-0.030989194834168347,-0.030396376010048277,-0.07246231446074419,-0.04765504315482233,-0.014634280207667378,-0.026347184058585636,-0.07677091845554575,0.03156356497306852,0.010904595061188262,-0.0824844602744887,0.08106021954455958,-0.05636174148706974,0.06609312093061152,0.10694313146547413,0.09007037633199247,0.009952096636546039,-0.016688001525841278,-0.03492151886839729
IL27,0.009910635652986832,,-0.017353405745484315,,,0.049252210434389244,,,,,-0.022451406151523873,,,,-0.02675200783888388,,0.14408613148267413,-0.043327958072351146,0.023723591516057366
CD99,0.05340773433198802,-0.0016126799310962321,-0.0031062495696251775,-0.06864844674988295,-0.027073943453466663,-0.018220360988772905,-0.000759897262150647,-0.057570975959213455,-0.05530590095993831,-0.027971350182023017,0.09040032396340932,0.026208677117806806,0.17501751626438733,0.02612204934496015,0.05504205241159034,-0.08971198987177946,0.022204502482616316,0.06956841011760882,-0.08569182319955033
PDGFB,0.030540524364278537,0.010045088993895763,-0.06974472683509636,0.0035441352780563803,0.03337369816126452,0.03705399179766319,0.01832374632928842,0.009892866103052369,0.04743851725948773,0.02649677232287186,0.091083913932074,0.14438473884836503,0.13836273926320874,-0.01755685216664954,-0.03803609706226942,0.018256334534948272,0.01288555545959565,0.1606960011684732,0.0001696991988573427
CLEC2D,0.0376454428810936,0.003207007029233566,0.07326489293228217,-0.028037218226542274,0.039631002007320004,0.03986402263162207,-0.014176605563493993,0.006969360382017695,0.10638163154415214,0.005418045481187981,0.020593084862710526,-0.017477788281551537,0.0015108624326590164,0.04579239288373755,0.08537261528089436,0.04523576728816659,-0.018127118772880424,0.03430376213993697,0.00821307341829019
F8,0.03264801215877443,-0.02946783709920701,-0.014595070338070932,0.009398244067995214,0.03377265686630179,0.004266410334508491,0.09849825554050472,-0.007145876701633482,0.02874854348496043,-0.003163887524554357,0.11904212145099152,-0.012921418386391834,0.0831741834240284,-0.011961316925310685,0.018671926650352333,-0.009516660514911008,0.06741351121273478,0.04982556539333516,-0.09218354136505562
C3,0.06541000322432355,0.027666870035362404,-0.03665096577912917,-0.06808756659546707,-0.011268858803370509,0.05278875781036218,0.03324190820027718,-0.07097706296903782,0.022434969117588997,0.009733350992455378,-0.04117744533044665,0.1518048401475388,0.07379691335429424,-0.120040454456026,-0.08178096359792894,-0.008987417441557614,-0.008637116945019223,-0.04596921647134506,0.11617345411864335
DLK2,0.022445631797494245,-0.008997943178877565,-0.03257805118717466,-0.0053312836668635896,0.04466755219923723,0.0018844237567061317,0.021676121878110563,0.09052063872225781,0.024441799450525898,-0.020706847951657524,-0.020748574174223346,0.04619485278266749,0.009520255348483232,0.0015599980059805816,0.02708398265536938,-0.026177725204892265,-0.058920500508770846,0.03119424091927087,0.03322811341104129
TSLP,0.001712019821999894,-0.02106521515630465,-0.013003638787662093,-0.024450565266194,-0.024563872487046997,0.024611497113525636,0.001324370931211897,-0.025492956190367684,-0.0089533893460165,-0.01797299292097545,-0.02991939926286206,,,-0.03202153002691892,0.04943840864380133,0.006923285535231133,-0.027179812188319726,-0.020185278423439375,-0.007551763519130382
OSM,0.052828032651959324,-0.013365590414219825,-0.043399475654012226,-0.029087765871814934,-0.04521242982696128,0.006165426065553835,,-0.044083909953017586,-0.009565973761507068,-0.028944741230458745,-0.0009020954409708484,-0.01618118282747381,0.06498411946486492,0.046700566883680614,0.0240574105342785,0.00043130451591624086,0.003484802664597397,0.09179474479598353,-0.0766183009033736
PRND,-0.02987807294305029,,,,-0.02306646952390232,,,,0.015770299160805773,,,0.0600977764539903,0.03557967960406179,,,,,0.02062927679709785,
SLPI,0.007252673730138733,-0.014832661271128034,0.004406328907988705,-0.02093237982319563,0.012870541614876064,0.06301112502827631,0.05156947074477444,-0.05291003663175911,0.03210557048532355,0.004990151847399886,0.006068969353600891,-0.004331604960743583,0.07473319486034331,-0.06935257596349102,-0.15291575255103954,-0.03132741083648562,-0.02299495805838757,0.014981338980402579,0.10588706317673487
AFDN,0.009631475834049314,-0.054684423703741394,-0.027485915575408526,-0.04566227687375154,0.03393655391393542,-0.041796745362704,-0.001842116656694705,0.07595719670901277,-0.04049989559600406,-0.05430676153172087,0.057495836954466695,0.015810085801910245,0.017364966340802018,0.020207070785507677,0.004749186806756184,-0.010592190893288863,0.00957396777615077,0.0771563336572377,0.08884505665721604
