,UKF243,UKF248,UKF251,UKF260,UKF266,UKF296,UKF304,ZH1019inf,ZH916T1,ZH916bulk
RIMS1,-0.03852281781371926,-0.0331248544049763,0.001935686023700753,-0.03421439085918974,-0.047695565840588046,-0.04906169351771795,-0.028711455761257762,0.016405874800869087,-0.026448853883113743,-0.029875493878838325
FGF14,0.04977469885031228,-0.08906613493651956,0.004243938227001952,-0.03827789306069692,-0.01600928533291195,-0.05352927210720597,-0.02338529272619,-0.009159950826768364,0.004068420039977537,-0.02933408701012619
IGF1,-0.025839577050626138,0.042780941673723843,0.0217015504252728,-0.014769620630864223,-0.024499389890753637,-0.028119792653819507,-0.05877741766997893,0.019727325635394345,0.08338392006558777,0.011891208574230459
TNFSF10,-0.060886176973344315,-0.007190284903587834,0.04978271914069777,0.026835312895468585,0.016457541131643917,-0.011686279302336412,0.00470307237140216,0.053618054513802804,0.13869139427318425,0.001099295919946608
GDF5,0.018438964171271967,0.018604611337274042,,0.0024228584142126676,-0.012637439997505015,-0.013818737044585328,-0.029226645862987795,0.17505161112871442,0.04096649552004913,0.01376123619794558
CHAD,,,,-0.028030081093592528,-0.021623372148097206,-0.011612657246465773,,,,
RGMA,0.06818592745561043,-0.04332227491653892,-0.015546583871429067,0.044839593452108646,0.012342203658535352,0.024845497658563462,-0.018847774281739796,0.09360791452633038,-0.044723286228519385,0.11416998452108243
CLEC3A,,,,,,0.12319685881433531,,,,
WNT16,-0.035283368568188214,0.007396841468941992,-0.016374318962639613,-0.017246428603188126,-0.014720659886127724,0.024654965006199073,-0.03026395412700649,,0.12100947997546367,-0.019715491304529726
CX3CL1,-0.024865906971964776,0.06068503562726209,0.053775025064601495,-0.027230577298586467,-0.030020295338755647,-0.031652995354884805,0.063299375986701,0.094016335466739,0.07293874308349592,0.008413475955768768
FGF1,-0.03679967299597565,0.06306674536361938,-0.026412637941453973,0.021240436485802972,-0.006690325556250217,0.05057672594023568,0.08532424806837716,-0.0736967562747012,0.050206753101470714,-0.08908064323796036
ALOX5AP,-0.02151161759280384,0.055178397646360754,0.03879682066554292,-0.011062863645644842,-0.014156089029059338,0.0008510253608244974,0.03367246591905201,0.007907062059285508,0.010470411366863355,0.11222285527920721
IL1RN,-0.07094129197611111,-0.040166894984799334,-0.005811436019835999,0.01709664652630308,-0.014996218832108546,,-0.03987456477789371,0.07932747205410867,0.012075014307744193,0.03334488629092543
NPW,0.029120378660942053,,,-0.031337443556959325,0.05638878731772193,,,0.13989333377507776,0.022537668851806587,0.06985377742023291
CXCL9,0.09711396947728435,-0.02570077436477653,0.07591236834980675,0.09380633694596635,,-0.013818734786288532,-0.020181955600634863,-0.04030114859151846,0.13318268588711452,-0.008824399658078864
ANGPTL4,-0.08242802765401637,0.04110610550752344,-0.009428355915868413,-0.04642098512257364,-0.024060229497780077,0.009696453696547128,0.06243754284525682,-0.022321450970704728,0.10899777437729218,0.08183711036334652
OBP2A,,,,,,,,,0.058915045630365384,
COL4A3,-0.03403080709236172,-0.023905463755901322,-0.039901689131633666,-0.015490830408376286,,-0.019880265121962434,,,-0.034764103832540284,-0.04046400647457604
NRG3,-0.01740498131016875,-0.013498801465777768,-0.01497404283319959,-0.006154992590425319,-0.04019923384415635,0.06252406963221714,-0.017769232282365117,-0.04840819780537303,0.04988179466702214,-0.004454897099087704
IL23A,-0.024464308264789535,0.01597353930685474,-0.021841561477220457,-0.047691772938679926,,,,,0.03845660197035516,-0.03448269802843029
COLQ,0.10371281529233513,-0.034195832899158646,-0.014515561045056547,0.03468715777857519,0.10538434963005297,0.03890370472610521,-0.04413406271365568,0.018219957194335376,-0.021052638668067378,0.03903762766607768
SCGB1A1,,,-0.016615999076658776,,,,,,,
TNFSF12,-0.03372740686023068,0.029455380352038266,-0.03268421806674854,0.05668585482906905,-0.02777714625192589,0.06469578781386456,-0.03931480971343781,0.04846055544396559,0.03819696738496201,0.030244274403258213
DKK2,0.031875044519556923,0.15165047588535902,0.01400058217431009,0.05644076779821692,0.04971035202945294,-0.00950875994390904,-0.03613438312090974,-0.026897211893065546,0.03858569463115992,-0.0572226896130522
FYN,0.038653211477427216,-0.0101164034103384,0.05426336184962701,0.014057363501308057,0.02300297611981874,0.02893691765035757,-0.0052759777606842225,-0.0053950846678648,-0.011292367986584267,0.07083914014001949
ACE,0.031488283503338606,0.1388872917887386,0.03277398797719623,0.0905957514276226,0.0004906317260922424,-0.014419091050315871,-0.0358015030710847,0.048532311342389306,0.16833146958753464,-0.05058349739133676
IL18,0.01367268701839055,0.06174187638299098,0.0040158200638496545,0.0661772480917587,-0.05073900809635895,0.020841589802239293,0.06972403684618304,-0.007719924924350496,0.10954402471027641,0.009154722713217326
PPBP,,,,-0.018046410135712093,,,,,,0.01696349430071332
CCL27,-0.012053318124564576,-0.012926399851704006,,-0.026130268207439963,,-0.009795390823372642,-0.024708687028469258,0.018301773415473083,0.047479301684410516,0.11913288793029958
SERPING1,-0.06884494253947022,0.05236421240815134,0.004739368331501698,-0.03542431618286914,-0.049374774837679415,0.03775953980110217,-0.06125513504645081,0.031492531961472545,0.08983060390076167,0.12494757542633927
AZGP1,-0.02621976586655706,-0.03293531074361241,-0.03522480407698878,0.016484027604265754,-0.031046471885089254,-0.018900269672526438,-0.017849338470671886,0.06527817273067808,0.08269579636247862,0.103630925263161
INHA,0.05973192361218149,0.0023128162710517506,0.014099599394034289,-0.01324091095820667,0.11383211988902356,0.0976416886728475,-0.016978015088005564,-0.03938760166035078,-0.0031320770353726597,-0.009491144163802612
SEMA3G,0.0983450759196963,0.07209429637743053,-0.008850781416408073,-0.03117935307355888,-0.01235052679822252,-0.0029868521599288062,-0.02793860521119929,-0.016712482388099862,0.046049814087503936,0.0009287534469670167
COL6A1,-0.07182884135070222,0.12560989783536022,-0.032433331940652246,0.011115325151212944,0.04739215020026384,0.04002231784084213,-0.022387944534025535,-0.054256958717066796,0.16088413283430733,0.0533120924160295
FGF17,0.003371569494869889,-0.03729980545832372,0.1258276100385232,-0.021377076708010076,-0.02092223457854198,-0.019130241482963186,-0.035600918091273914,,0.01100431264769937,0.07234666183022047
TNFSF8,-0.017084892524264785,,-0.01612917948308213,0.10513259711937181,,,,,0.051036480656691884,0.15666525755578012
FGF20,,0.0018096893126107222,-0.019702388093783232,-0.02618951068310014,-0.013109893148533246,0.06603164138762947,-0.036134393486884034,-0.026464668611212792,0.11208979134673754,-0.03153750493376919
ICAM3,0.06420869198656476,0.12625641878079608,-0.04282709648854696,-0.058519540468402485,-0.028067599430167258,0.01565184208289941,-0.03695000996518405,0.06287759495119419,0.09382774567239652,0.10307418074107161
LAMA4,-0.05233863121283265,0.15989558586537556,0.003204106485946452,0.005704501101033811,0.02989524172744509,0.0027793157902940555,-0.0830231477185139,-0.021029411216693678,0.11386769111338119,0.05132011075157776
INHBE,-0.026872435285530627,,,,,,,,,
DLL4,0.02370027148159797,0.11363620232055678,0.012093597088606883,0.021816033773010213,-0.007930487032296573,-0.013716322225032291,-0.02815680481721539,0.05154368989508969,0.14455155989204346,0.08276316207487198
SEMA3A,-0.015407924906624074,-0.013036941443267122,-0.019622994779982573,-0.04499544391410503,-0.023194465247395293,0.026201448564787545,-0.06553741531415957,,-0.01716526672266778,0.07748251236013441
RLN2,,,-0.017321668883280447,0.012545181447223944,-0.01540104720642795,0.001466884122506131,0.016310177538302946,,0.010981817804967223,0.05090276586836563
C5,0.08991159875047532,-0.00601457922426352,-0.04801207551671168,0.028217431690992473,0.08541032223705913,-0.0077132332648481286,-0.014520268707947395,-0.01653292692227145,0.07149431700890213,0.07676473161640962
COMP,,,,,,,,,-0.04391324495746869,
EDN2,-0.02310633971287617,-0.014604782986564046,,-0.007978159612427168,,,,,,
C1QA,-0.018193218868274557,0.06541072876984327,0.058681419387331686,0.0810156750095563,0.06669958870569793,-0.039945192560025114,0.00760700913706329,-0.00011464456977514899,0.07860057989470792,0.0014172439530145842
UTS2B,-0.01837269596652942,-0.01562876414681098,-0.00272934473342399,0.07313903969361041,0.1152255306028012,-0.023899633012707647,,,0.041500378141063256,
COL9A3,0.07935981107968806,0.021792590340691517,-0.043294635055561345,-0.00044358047178322474,0.038415760934543,0.04973001205226526,0.0016731985171829359,0.022722592663458826,0.007573193789710044,-0.042134863782854894
DLK1,,,,-0.016121060533386893,0.003904062697150279,,,,,0.018218092701654035
HGF,-0.047248314894963936,0.029295995798414482,0.00955053350296697,0.00392999748059271,-0.024901946361196893,-0.033390811548041084,-0.047116309058445945,0.09635293524930337,0.061256643005752946,0.03406865151795129
P4HB,-0.00841713310517102,0.0836460471020637,0.01511483203402515,-0.022213009931011295,0.012671273280622218,0.0034190172425345236,0.024991289175366922,-0.010292938081924543,0.0656771792437252,0.09932765171695018
ADCYAP1,,0.006773691814951983,-0.024477676926830883,-0.00982881642186469,-0.03480352714635381,-0.018745600376052596,-0.01821850285475943,-0.029764597958044432,0.010316954831011662,0.013258253631395222
GREM1,-0.01837268457540575,0.06265203364657888,-0.000319124215988859,0.030675124936863783,0.0021327446083316648,-0.011122386714142826,0.032636223271352266,-0.047584647027477056,0.14780255990240335,0.08941852056371528
EGF,0.05978054792616974,-0.009490112519134546,0.026439427194199384,0.05602497658805964,-0.018346642138427658,-0.01704840593269528,-0.02901540321034452,0.036891702837649136,0.06488572692568872,0.012053094403719041
VEGFB,0.028249177898465823,-0.04842749883830531,0.07602331604017364,-0.015156455150463473,0.0037703964983540924,0.009138006886798417,0.08373765270645865,-0.08232639575298052,-0.03327056818820595,-0.0035053467053520245
FARP2,0.06991341915856567,-0.04800169997030528,0.046525860039529326,-0.06576955347790499,0.038638324213807106,0.02723862435747079,0.009990673681172485,0.07053158936488622,0.05679493026692747,0.10981109168666957
BMP3,,,,,-0.017886077118123657,0.020091265646777743,0.026501996642572048,,,
IHH,,,,,,0.0336771500653111,,,,
LAMA2,-0.05030228914011114,0.09285122678304317,-0.01582450999496807,0.028486741448808413,0.006169874386015057,0.08228189669178981,0.046237655176047165,0.07361863285506597,0.12507974938230562,0.04460914737679756
NRG1,-0.03179351036506912,0.01320726476829154,-0.0031360847641300907,-0.026314964069460104,-0.032182906976935585,0.11934297586794332,-0.051355403292943004,0.015588954866429442,0.020065954119360383,0.08919742931369276
SPINK1,-0.04311421609405787,-0.04370060869559748,,-0.03227206967893341,,,,-0.028567671271332095,-0.03252052120280781,0.006201004667730706
EFEMP2,-0.009525549497839972,0.0786567195092874,-0.003959687739280015,-0.030413961027532344,0.07998429499642204,-0.003175276394217553,-0.00261490374742023,0.06611436876517496,0.12905420795466832,0.12682624163113984
SELPLG,0.01940357853542481,0.04870957595633763,-0.01654503383115918,0.060058433074288244,0.044437603156884775,0.056998510563407455,0.07820022427136283,0.09299295922956535,0.08525701421510085,0.054561101785882624
GDF6,-0.02154482177567783,0.0026151889367751484,,,-0.0057738233407473956,,,,,
HLA-E,0.028545266942465564,0.15996202371965593,0.005257592373756045,0.05184327490315426,-0.012365227965458126,0.029411840428329044,0.00818967334229001,0.006034949132676115,0.09864895272452236,-0.013693995702873872
PTN,0.0755851401017196,-0.016184315708004854,-0.0829848020383779,0.07445146103306938,0.07248652674123204,0.05526515011398477,0.014932933310941953,0.16216827537579123,-0.06103720799085988,0.08317989811717669
CD274,-0.08232072988728899,0.03505052669059448,-0.01794075467116736,-0.059841898114383875,-0.025576386881003825,0.07323863063210453,-0.03700999459940606,-0.03548633948032876,0.04177008374098061,0.16465542827317303
FGF10,,,,,,-0.012426561044460658,,,,
CD14,0.049773213336444536,0.099322845767007,-0.032827173415873934,-0.03575354400569402,0.02705613056022112,0.016774638688703276,0.005234861008209007,-0.02426601257589874,0.051031219334338684,0.05259105893229251
SFTPD,0.025065333126005312,0.03287913027321553,-0.003183413155765452,0.051820846662430156,0.03615316563581414,0.007254184785582876,,0.0565848290661961,0.1087745910326967,-0.017842189434460972
SLIT1,-0.027755273314965523,-0.029012247105882034,0.022312449080435722,0.02382395894091252,0.035113831698050955,-0.03866603251151363,-0.0025280695077451324,-0.017243944219541625,0.026944632443089925,-0.035721033682345325
LPA,,,,,0.1176278750778781,,,,,
CNTF,,,,-0.01804640710506371,,-0.011122385752861182,-0.019659467513089852,,,
BST1,-0.03667385947208449,0.1304234869401083,-0.045619084397134836,-0.003594931240717905,-0.018460194323738795,0.03298476288823836,0.015626878474716374,0.09780159038352533,0.05786070823338155,0.04160413487945105
AGTRAP,0.028525012484909094,0.05935234698780373,-0.00794882085107694,-0.02494310495386538,0.0189553582337793,0.00041108200972532087,0.0823518884242638,0.05427983139043339,0.001460259219744674,0.09856044897434156
LAMC1,0.0704327259072382,0.1314458281165444,-0.014727867785871783,-0.014517269825752646,0.044228304944884826,0.03689790432557007,-0.011732264738032627,0.018766118926426708,0.14244392928309957,0.05969366979471815
COL6A3,0.10246155277808369,0.13182408056185943,0.026515604017579852,-0.0004988330270898631,0.0476385054016348,0.06729230340533178,-0.05914530313388913,-0.03789569595417112,0.14568770475987936,0.047985496668534765
FN1,-0.06952750188292095,0.15941397656739126,-0.005024188359448291,0.014341347276824557,0.051736425697150625,0.061870160259461966,-0.01794042865842612,0.04294840188050314,0.1275781091866493,0.012763645239304504
MIF,0.007742880946274828,-0.09901124529853671,-0.015936005409336908,0.004049370250608485,0.04635510444841163,-0.03461819105796875,-0.016072095537337537,0.03871182216301709,-0.0661659458146802,0.016343480313017363
JAG1,0.03334418932676275,0.08169828209081988,-0.012203064547156094,0.030029229172515663,0.053458079818563535,0.012876886411274038,-0.02768981942570033,0.013648955788400438,0.0929806165269878,0.06576953594038619
NID2,0.02195392560131198,0.12860337217589796,0.01321480876466186,-0.05517875032675444,0.0726156793866073,-0.0030409688387226332,-0.02098790932792417,0.012608723070370755,0.1475712816800416,0.09236342837958127
EFNB1,0.11573806158105931,0.06254393755502415,-0.04321009689664727,-0.025705664193760733,0.041184439515224984,0.027267713782048657,0.012119004399189927,-0.037498771051098445,0.07556623449203326,0.1262307793569911
COL4A2,0.00828507327503239,0.170563480050199,0.07960392605735313,0.06798593949609899,0.09532324813923664,-0.007206436854792552,-0.003095656147136804,0.061397878742848855,0.15571479159249632,0.015005789771327264
SPP1,-0.04068620575433548,-0.09800712537538331,-0.002496011154383036,-0.047810075390065286,0.07140642826033179,0.006171956146366304,0.06318811344817829,-0.17111976784778674,-0.04753873702396807,0.10841260740288634
PODXL2,0.0609842175786378,-0.031575398698786325,-0.00453686191906485,-0.02309819088201347,-0.01220838072290843,0.017767083153672952,-0.05964221735572452,0.09765160837751033,0.03680370903089301,-0.015269922885520244
IFNE,,,,,,-0.012426560074896502,,,,
FGF9,-0.038191645095783655,-0.002351513528392414,-0.003180223067743727,0.04755618198325084,0.04349080816378207,-0.03140632758490197,0.10819125449659699,,-0.032346918564823426,-0.04685494357114845
ITIH2,-0.017084910713407335,0.1269065392340073,,-0.027504038630737478,-0.01823246492122137,0.02526853733192222,-0.026383239767434917,-0.0026020329036727323,0.07717781994909456,0.035223216326935716
ADAM10,-0.03429908371846894,0.06487042558038399,0.015435180231298024,0.010690223606795087,-0.006113160485494929,0.018205280311901537,-0.03155598425697609,0.0031722884590287192,0.0619480374542043,0.0743325356840375
CFH,0.10691907452210217,0.1274147600371721,0.03319623662467289,0.022682445627161478,0.046521545497696944,-0.039651303806158736,0.022228647090404816,0.06491761829662798,0.11947001379608013,0.06318202889590624
COL4A5,0.05946731311218969,0.04371127760602912,-0.0013946895447978784,-0.029149950035400638,-0.009894984821111617,0.0456492281917075,0.08940781539176684,0.08241367969128348,0.027438962072402977,0.051792667715639285
LTBP3,0.004266909850088839,0.014804434888005367,-0.03017265685019361,-0.016267565470683833,-0.008860228719993266,0.04496063587266352,-0.0355103380368414,0.04725946544990186,0.056746800686679526,0.0887097350879324
GNB3,0.04112659481807244,0.04115640838411402,-0.0036636958987789274,-0.006201037203524995,0.04838470317404289,-0.016448553893591053,0.017510555930681605,0.08833531199350629,-0.02095426046351432,0.028551355184068282
COL6A2,-0.06484939898281683,0.12377288696067838,0.0892043212181268,-0.021833167656732294,0.03231252401599576,0.03032049489404133,0.022491256408640574,0.0003508912251510551,0.1755587774210522,0.0506378096194444
GDF9,0.014679177907803636,-0.03586462759426864,-0.027487829388333686,-0.034683786377495404,0.009410381486732844,-0.017048405841956188,,0.04305396401337362,-0.040295172311239774,-0.014091795055677474
NCAM1,0.0694598096755919,-0.07369656198679185,-0.008050172595608253,0.041752228188922026,0.022605230956506777,0.01726524209030668,0.0617869580899561,-0.014441462406286163,-0.12020380640500557,-0.04317158826405464
APOC2,0.048874002686437545,0.12583086622951736,-0.04565397161185586,-0.011636484403433194,-0.0454712739599851,0.003453132076904751,0.027985735386477823,0.07215052561574752,0.021106809172122,-0.08566493423383782
BST2,0.020327783275363307,0.05752189412714082,0.05990966163339237,0.027724267784301142,-2.9090327360050344e-05,-0.010706211721978607,0.024625771933019475,-9.972540551443658e-05,0.010060410847658437,0.11083887001900605
COL5A1,-0.01908861712808979,0.10626488331433658,0.06636417342246267,0.0042354771987119615,0.02221152557132198,-0.020535260623543092,-0.03816966386364787,0.012246669987668506,0.15281854705258516,0.05942534783460062
CALM3,-0.028703601755279525,0.01471677260034603,0.02797560140207185,0.033200841059325296,-0.05618608963511387,-0.07468415607441244,0.002246284051687729,0.033107727948014705,-0.002586991511608109,-0.1059329464385067
THBS2,0.02083506696270141,0.08383248413927481,-0.013315633712217154,-0.025432929196271544,0.025761819757763885,0.013757043938261677,0.04639080482508081,0.01299232435992161,0.04358404078148022,0.11949290415969901
SERPINE2,-0.02920568914612528,-0.124943814465689,-0.016489171282244464,0.006907824514898843,-0.05070726547451536,-0.018361832443571494,-0.03921666121414711,0.10839722820365581,0.013187600940387397,-0.005383684864916988
EFNB2,-0.0051303086130032455,0.04072034588176889,-0.04709110406550333,0.0015123254163352422,-0.05262936983446356,0.04154708082303632,0.003161986021067263,0.13178336271236415,-0.023699154245227595,0.08288398902479346
PROK1,,-0.009489640524084967,-0.021087608322805308,-0.019793558742191825,-0.016561058197130267,,,,,-0.042253263424631975
LACRT,,,,,,-0.015738063025039894,,,,
MMP9,-0.022596685017044097,0.11588221200588239,-0.016374322091568062,-0.014371691190912412,0.07723576062104258,,-0.030872124696613174,-0.018666349859147995,0.11387421675923029,-0.05167546480437015
DMP1,,0.10108642814145954,,,,,,,,0.03406549623450216
NPPA,0.07228299816656059,-0.0912829514646743,-0.03319438623116736,-0.03659934880569008,-0.0030610032053458996,-0.008597101951256951,-0.02047352333376747,-0.031023293418584893,-0.03851786516729064,-0.03366689658678428
APOB,,,0.06319620692307291,0.0032486911464363645,,-0.011612657228010758,,-0.03053903823798376,-0.02919687399245005,-0.04225326276121189
C4B,-0.0020284276837398466,,0.015668096862118123,,,,,,-0.03233052160713472,
NTNG2,-0.04371065050576647,-0.031865664617371295,0.0066971844534252116,-0.014434364599875382,-0.03460096173753291,0.007064671348193878,-0.04306826648627297,0.014819420839183086,0.11538841285473349,-0.0036768553708177117
LAMA1,-0.04206378599690046,-0.0007104594859616379,-0.006648114472169931,-0.026800551681326636,-0.017798084434072322,0.03864853990457965,0.11410015619361916,0.09856020633804116,0.09292867529520626,0.02759357611989594
UCN,0.006906324972906989,-0.021303112196174173,0.014135832801823935,0.029966643009759868,0.05113108711968132,-0.01644855706534819,2.765582191975552e-06,0.18400224032444124,0.04650838416120418,0.014092572237519441
ARTN,-0.028381979452454003,-0.02322100547924663,,-0.021406223156552575,0.04099738217843045,,0.01452136447665519,0.0494367387280318,-0.05646776308310658,-0.03422898974970291
PDGFD,0.06658799325522824,0.11484818375326579,-0.02383223126729858,0.011711458865303531,-0.02963950483685286,-0.01729980794432921,0.059756271280001695,0.057647535156919096,0.010494947074873235,0.08763956957257749
EDN1,-0.04676966970324955,0.11060887093530883,-0.04023789878353649,-0.02325708808349096,0.006409410514442622,0.0845861782845326,-0.016918629993497587,0.022046232473142028,0.058764673824027655,0.027053554437076913
ARPC5,-0.0484339370286229,0.08725402848684662,0.04036480215786997,-0.027014789724193144,0.03924955644394627,0.014218527743389118,0.002955057574282334,-0.04312034294217902,0.09212765307046672,0.017384304180279288
GSTO1,-0.054299808354068085,0.032856764358729564,0.06119258362230844,0.002921667742244856,-0.028222571159242607,-0.0413302229160288,0.009807213127187601,-0.08914365307652204,0.07482966783724453,-0.043649897056618835
PROK2,,,,,,0.04027570715909419,,,0.03873185132943013,
SYK,-0.037999049876135296,0.0016865200253474712,-0.03867176502849933,-0.0030614097604637364,0.011432362035496708,0.020145114620837977,-0.004439273136656666,-0.0036577565921729577,0.04637563565534478,-0.030796584781193414
CD40LG,,,,,,,,,0.22521253490248994,
ST6GAL1,0.06385107803051669,0.006806367454977138,0.01707613812403763,0.03929924662730921,-0.011626861122452353,0.03421283371135367,0.05855895252906699,0.027936975212983342,0.034749601615752294,-0.07514706150111147
WNT3,0.004063681150023195,-0.033479022511183024,0.01926154896918426,-0.033115167333602605,-0.03350746681280252,0.002022381596762909,-0.05944865468822205,0.06971406953336216,0.019845581190351493,0.008241885304471761
HSP90B1,-0.10762043373938424,-0.02864662204784201,0.0308454168895232,-0.023566462614354553,0.03367432168531312,0.041207834803173214,-0.002352287048828363,-0.05382908936043535,0.01832930287453435,0.05842781379332297
ZP3,0.036520432530345405,-0.02575971343056338,-0.03611972662374949,-0.009570430050348964,-0.007378963641237987,-0.011612658261491772,-0.02371463836763314,0.08063117703182607,0.0681483698249408,0.061102408685850436
ANGPT4,,-0.013696518572235148,-0.02328158115524206,,,,,,,
NRG2,0.009610412824339748,0.06414875468005457,0.02491235157733774,-0.045050783682755426,-0.01398343321723585,0.07691346999806906,-0.030058930821211412,0.1830102735520584,0.10759520002211032,-0.02819611773039223
MELTF,-0.005306933791388955,0.0525321321366117,0.024451301491166283,-0.02039050009939717,-0.02267878867627167,0.06999540439651863,-0.06103678175902783,0.07777815370479203,0.04839921889256692,-0.004526869676323441
NLGN1,0.028423364560278934,-0.04707324825012621,0.017028201992756082,-0.021356174945915487,0.010533210247280189,0.019053322114645062,0.015901021163946264,0.08550067607528367,-0.02193216526846871,0.04423400771621708
SLIT3,0.023380146083150283,0.1181954301074373,0.006220406069356852,0.025217180584073427,-0.0005324379656068257,-0.029178328323751383,0.07668560235155811,0.026772239077494434,0.08778170793308812,0.04349907279449457
CCL8,-0.01363122421609705,0.044967373552767566,-0.015110548945610858,0.023833595134917958,-0.01977793209156073,-0.01047899541872192,-0.041009729329168174,0.09520818774012647,0.0314478756775207,0.07648510288841542
S100A4,-0.041744424483585424,0.08854824803915949,-0.026529122072557938,-0.01899755292096577,0.07673964305552074,-0.008400550152218987,-0.020570691484970805,0.026608847419410636,0.0456038394657118,0.08090851472741876
TNFSF13B,0.01604035809217884,0.023694453263123076,0.06686385718178406,0.003731266680998409,-0.021348375195754825,0.0828637925352398,-0.0008075040415183649,0.007403155074612323,0.06294276157493454,0.011944443888974025
HSPG2,0.02878129622684059,0.17770689053774602,0.0025681740288038464,0.015097011846623352,0.05775856787497536,0.0037640875352924607,-0.04268708667065908,0.060167276234876464,0.16276860869376147,0.05492150745079071
FAM3C,-0.026877287519576402,-0.003602321399652929,-0.006518617660277094,0.034619606482721416,-0.009949015416093075,-0.03698250156329031,0.040290574907212245,-0.0003942929034492928,0.052680589870806316,0.12143182510084204
FLT3LG,-0.00916161374771339,0.0731856497817493,-0.003986707494540937,-0.030126263132374802,-0.02352941838251319,0.03681431587827663,0.052843206419175,0.10973876415103898,0.02897143322115719,0.046731328547848595
A2M,-0.05412049110386887,0.1626083721535315,0.018528962339637373,0.04046292137137269,-0.011899323989401519,0.002297948496881313,0.012231755375331147,-0.03918611102012031,0.1476593044890097,0.1307657653488905
VCL,-0.0550967940313436,0.11289639065173565,0.013765180968091617,0.033587269701211564,0.02879905329448736,0.046612684392481035,-0.014525718253119428,0.027795557246081678,0.06750043795749244,0.09508475155329146
FGF2,0.05666042498636717,0.02117108314914121,0.011838001095584218,-0.05691317537752318,-0.006533111016271695,0.0553868867158137,0.03872994626580753,0.03964233422655961,0.05702883949809764,0.05043991729829954
AGRP,,,,-0.018046410135712093,-0.011980251904702883,,-0.01988638385421605,0.045363070784258865,,0.08139716144911013
CNTN3,-0.03492907652251278,0.017076971165255375,-0.017089537901225797,0.0018240237331344287,0.019518864665260854,0.03934086663830106,-0.03698048916259538,,,-0.032563442106077936
RNASE2,0.0375666964881222,-0.046933931902814585,0.002403327016872885,-0.0037588724448329508,0.07292703200555879,0.0132755462678489,0.011162879587115648,0.03570945094575315,0.07792227539267114,0.056488760141988933
ADM2,-0.010938085407487103,-0.019489555207751537,-0.0283767325057551,,,,,,0.09715395827046462,-0.003405153337651916
GAL,-0.025517627795386102,0.007029061180167832,0.04011151282063221,0.021806979074874673,0.011832192782734514,-0.019053850258647354,0.03284969894759378,-0.0179443053382302,-0.001776750628462579,-0.03958243452322157
IL36B,,,,,,,,,,-0.045316139597715015
CXCL6,-0.022337924119853837,-0.01460478070549513,,-0.018046399791983685,,0.06933348830206935,-0.024463580755800962,,-0.014779046837508846,0.0948064353137062
PDGFC,0.11907837843887846,0.010795064642355112,0.058008464938226485,-0.017092523353421207,0.03177113779721239,-0.03128767603221767,0.04111888667872333,0.012279400310990535,-0.034649140595181115,0.06113777116236702
COL8A2,-0.06301633181043503,0.030956572055769682,0.02423360318888088,0.043896831589743765,-0.011259262144663567,-0.03069902682129317,0.11166467416598841,0.017623100478065912,0.06526338518576436,0.006948651409238928
SPON2,0.029503148409292426,0.03665251932871274,0.007992507024981001,-0.022454991898856014,-0.040602896352508425,0.06639649637960014,0.028291580666431698,0.03044526295959222,0.14908071404669257,0.05105228878096737
LCN2,-0.019285634536383288,,,,,,,,,
SEMA3D,,-0.013882680868271453,0.0004189478036211694,0.058875635146552474,-0.01774070608229981,-0.009346184824935905,-0.002783171515807159,0.09937447396148998,,0.013248156095726897
BMP6,,-0.016749100749510276,-0.016374323102453018,-0.004912507279098145,0.007986270247576732,0.0730397893739826,,,-0.05512211333199845,-0.01920109337668979
TIMP2,0.09489690840857488,-0.00010780796693611182,0.014614800341831477,0.02546445497644285,0.04100265089583395,0.02161420356874677,0.004878344137338092,0.0077129790401464495,0.0887691023705024,0.030246518373875066
EFNA1,0.042704751599366486,0.06223046189775892,0.0019228058894534671,-0.009293089024204566,0.039611844412065174,-0.033590069599973425,0.049268921577249956,-0.024027524491088026,0.1093911559049771,0.06338038796074459
S100A12,,0.04938258277412445,,,,,,,-0.032702429548716966,-0.029651694128891983
TFPI,0.012850863118211266,0.07842782942424768,-0.030778179122203153,-0.0074203901249668015,0.064379521479523,-0.0027241472501828255,0.06536430542431514,0.018765336935581106,0.1392908510431082,-0.015212518241321393
GPC3,0.0142112833335853,0.009600966602312857,-0.025782750909699132,-0.005553363644987256,0.08503472496503507,-0.007375865121039152,0.0778882712859722,0.15124498418759302,0.036415069100462834,0.08311554467373519
NMU,0.05831428090838613,0.009033799441996684,,0.0037411341307835486,0.009271133853304706,-0.013818737138681052,-0.027050487078948728,-0.010105622640018632,-0.004581018845583516,0.11049495617588213
SCGB3A2,,0.006612405738306253,,,,,,,0.08363444763190397,0.044604005523276896
LAMB3,-0.03416441464495537,0.01771357974956918,-0.03671258412461061,-0.010769169942979806,-0.020066368152627058,-0.00271773455045724,0.028495452447466624,-0.026463176414280084,0.08031036036858201,0.003937893837176652
LGALS9,-0.035016044405256755,0.09339121607268593,0.008717330386204128,0.005283949813805243,0.03213300980020354,0.00644611837542471,0.015350828694670495,-0.027976740705761845,0.07450273888163629,0.03327134983047414
VIM,-0.07012219010494725,0.0668846757017204,0.05994842554589666,-0.03239059340781394,0.020658618125305648,0.0500197841220003,0.014784375620434796,0.045602787474431396,0.1322509574870236,0.05787888091906391
