,UKF248,UKF259,UKF260,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
PDGFD,-0.025175232556967814,0.030967630757972774,-0.032690372889236895,0.06480849392065936,0.03843079701628644,-0.017396926837659258,-0.034843247672693735,-0.005895736033396352,0.014237458511204852,0.08851029595443394,-0.00179918244512192,0.00420217114626276,-0.0387751541381515,0.028886501706508607,0.10839080089485294
EDN1,0.01953322705154781,0.020459634256609564,-0.005873805041790706,-0.0005466406508583607,-0.021235157145638322,0.00042028699435997866,-0.03414608632865728,-0.005833121302067465,0.024009958941739195,-0.031446914827666574,0.051522447642750754,0.04935076259725724,0.05626563272137442,-0.014599600249777012,0.09969465102850444
ARPC5,0.030658791627827708,0.021601825009653127,0.057292823029275936,0.037664302847912175,0.007045910839972207,0.04661383041542933,-0.006798992000856831,0.06277199678623269,-0.01620559384152391,-0.019665881013319005,0.05497593508237493,0.10394976042020432,0.048011843361853206,-0.008011080197721659,0.014773135092871792
GSTO1,-0.011456479864932203,0.04589345775283246,-0.06670842939015256,-0.009122230245082135,-0.027750068559373314,0.021132507915057778,0.043153437329704045,0.022736940523927055,0.003867352815262356,0.0004220783653461097,-0.020042851817836795,0.010031864002962356,-0.07594887267721294,0.010450558255580528,0.02446963959005267
PROK2,,,,,,,,,-0.02198826768469578,0.06686264799122307,,,,0.021449232734503592,
SYK,-0.01298516372498788,0.018188114520452305,0.041809035596954015,0.001558170182828051,-0.0016133381397859384,0.0974587378274763,-0.09932481959756781,0.03004693348510273,0.027631587195474126,0.029841624476659875,-0.07840675601845405,-0.009889453500281736,-0.030344207034959443,0.045298895372374894,0.031598987563933895
CD40LG,,,,,,,,,,,,,,0.13794851502142969,
ST6GAL1,-0.009467134527856491,-0.04141614941944338,0.05967650390919515,-0.015565126705408905,-0.016559681162126208,0.03084401574254059,-0.04643457822372154,0.004988675500665017,0.06428041299957726,0.10012264626525985,0.02456074520945161,0.02777275062543585,-0.08622546821965461,0.07926140034686191,-0.005668243890126477
WNT3,-0.011023255981817179,0.04534535009078693,-0.004705930806056512,0.04347206661693566,-0.024739747449507035,0.03355578199673683,-0.09010346197365834,-0.012750283449255067,0.0015908190194111995,0.13776073798978905,0.02976566511332667,-0.038325182459352805,-0.039848002853085755,0.07591736022872622,-0.029493561912794893
HSP90B1,-0.017709945863676673,0.04474842992685544,-0.021169930646421364,0.016112851941383184,0.015357624864029806,0.07802533646107686,0.10348088712144239,0.012974091511159287,-0.0041309491538203316,-0.13528220965498597,-0.058706894665341965,0.047167043556983625,-0.034932040883467776,-0.04627835257587788,-0.053451516963448506
ZP3,0.008755358110212184,0.010086369285659029,-0.030143238042293942,0.04409667207056752,-0.00630548162119381,0.00183313107340681,0.1398908149569601,0.07241007932593395,0.02374116672915479,0.03825404294252038,-0.03192281205644237,0.10144604513690314,0.05760398006621881,-0.046585745860404246,0.043142326426007474
ANGPT4,0.0019530688703308936,,,,,,,,,,-0.008196566464185734,,,,
NRG2,0.02665700282140525,-0.031188261653924736,0.003277245501194299,-0.035322122808939545,,0.048373831257500055,-0.1056678024383733,0.04005664277957566,0.03307166336805531,0.058638612106493945,0.015557053521332208,-0.05377155749701678,-0.013627945475712153,0.0057386165792073915,0.01776524526133101
MELTF,0.12310026219501398,0.024676673808659233,0.0021560297826673843,-0.0004719183665443807,-0.04029021123104441,0.07424607053328194,0.027499185410295526,0.04750613715964139,-0.01937014905724567,0.05575875454733942,0.02918182364345167,-0.05768825125783638,-0.010441187384693549,0.07745349651903036,0.03203433737755908
NLGN1,-0.010089135296470238,0.016487246468172026,0.0018158677414393531,-0.029188342008348207,-0.018178056712015108,0.011887067562926124,-0.08420318998364747,-0.011009953889575737,-0.005417446435097482,0.057151825323815075,0.06495661117357313,0.026394393208715578,-0.05228110795582257,0.003289564684539851,-0.03453722982336293
SLIT3,-0.01883634777679934,0.024223532830369456,-0.006948920709767672,-0.012101967106632512,0.04450678324026155,0.062426814676144055,0.03574488361829323,0.03585330891284975,-0.02310757136061973,0.0848305395093683,-0.027438847234198715,0.12211729028768631,-0.0744220055873557,0.053321275055033375,0.02479115124942477
CCL8,0.017101737938521964,0.010317059187266832,-0.010866275092976998,-0.02725370474774637,-0.015615830347460023,-0.03191329019920418,0.165409731282226,-0.024190361574349367,-0.02408916943264598,-0.012271902505012778,,0.0682445742704497,0.13840104255967126,0.032606727490662485,0.07781733486659735
S100A4,-0.02027792217621795,0.03490887539244857,0.04244258902509633,-0.009066806083611743,-0.04991827392823778,0.07263260435132235,0.13032212530262383,0.05832108142630931,0.033488084600386665,0.04911962859586533,-0.02325159430464256,0.06063867655461862,-0.04945634891410708,0.005839730122841929,-0.01817193629717026
TNFSF13B,-0.05089581045036746,-0.06974463816401574,0.04944274323050811,-0.056854197418965025,-0.010522845055353136,-0.010156544721384173,0.016462819981809075,0.03579752660634787,0.02957799406876604,0.03819005709572024,-0.01692021678575631,-0.04264042201974086,0.023727963551845078,0.006358635022285837,0.006804387125081075
HSPG2,0.061668002230134994,-0.02740593141555022,0.12535360095264952,0.0026428422684802904,-0.03401226342192055,0.03305054680580122,-0.09004834333214755,0.05016160078061247,0.006455174482849393,-0.008679693044078935,0.08076840160994699,0.05267185228576146,-0.04859784482849608,0.011721902115880001,0.08609306200707546
FAM3C,-0.0028955500305059365,0.031158484702066204,0.025528905296896342,-0.024742433517343735,-0.0460698419948975,0.031426499216100696,-0.030950270689706273,0.08640477106990768,0.02070679118650581,0.02087600121997742,0.021982645001497107,0.004074422141917889,0.03339018420567208,0.030355638215854498,0.046145421884973996
FLT3LG,-0.02874763421749558,-0.004393741893286185,-0.034515402594048485,0.018851971250408626,0.009695521555516897,-0.01600624584671704,-0.1134568695584416,0.027644513738683443,0.04208147839360306,0.12326895616170917,-0.041762394655530076,0.00869542296519537,0.00552969085419982,0.03763216306189437,0.1271496942535139
A2M,0.05389253884668955,-0.0337025435548586,0.021597621973184326,-0.032910761007154524,-0.031402661012733014,0.039824445861339194,-0.06635651183520269,-0.009533380012053755,-0.0013621327715750283,0.04693825138341684,0.04682414545013007,0.03848754414508125,-0.0774423536256555,0.05439941405347549,0.033998052123439794
VCL,0.02325641122983196,-0.009902973130830524,0.029115123258223408,0.0030468262896765903,-0.0023063610870805804,-0.007916348816674813,0.023743266363483315,0.007332208312820727,-0.13510380868773694,-0.04748991395867798,0.09464957006640669,0.07328428314739492,0.05085521625826608,-0.03207294289208113,0.03987366309312376
FGF2,0.054972503241803236,-0.04963692083851076,0.04297312756408411,-0.022944759661440595,0.0008361667256323379,0.021426867574744598,0.04642689085296524,0.07182577555228073,0.06880422423030104,0.04836074219606504,-0.04744198926456197,-0.014494053524842234,0.0598236903656662,0.02103112983318401,-0.00252941160319991
AGRP,,0.014956346108853432,0.0051152731256400305,-0.011243784223832437,-0.01276502737355642,-0.030427989670310025,-0.05801466006237087,-0.04076912537248205,0.04101797300940126,0.08025624606955362,,-0.013903544146639416,,,-0.021588027752987266
CNTN3,-0.0011945649289969078,0.02551961999718137,-0.028611407852207636,-0.028476668259046822,,,,,-0.020311600116253666,0.11026699370629346,-0.030617357972304856,-0.019308516949637915,-0.03931468594947121,,-0.009669951851449459
RNASE2,-0.04328346795942285,-0.003144829786257234,0.060481406296921794,-0.02054949554113445,-0.022313639505077174,0.0038384338091801565,0.10346060601054188,-0.032271456089820204,-0.0006707738945598992,0.018507091800440807,0.040998659695804296,0.05973222406993507,-0.02433519476909166,0.042995992181285275,-0.003536874585842257
ADM2,-0.02511369130841957,-0.020841725307612424,,,-0.018178058705768683,,,,,,,-0.01774828887058808,,-0.022958007200796722,0.10596653616818333
GAL,-0.01994367323513651,-0.023795288691922628,-0.04004160799760126,-0.023889190219776462,0.168780173538438,-0.04665494783350855,0.07790623257252059,0.03014105674112304,0.02651649298497048,-0.05093873507042622,,0.06656390858131786,,0.12273343874255996,0.040657904299389425
IL36B,,,,,,,,,,,,,,,-0.031019775439294194
CXCL6,-0.018819308617114488,,0.0269855814050463,,,,,,-0.03152063460930759,-0.0696862185467023,,-0.006612205032866502,,0.012832015751208554,0.019393312320932565
PDGFC,0.030840364842088748,0.008480304460087707,-0.000755750778107589,-0.003721195900584228,-0.05805123382713994,-0.04950503450499121,-0.05243034012809233,-0.060024211629495054,0.024975526846095216,-0.004747634159692288,0.03280217993161925,-0.01470393592645484,0.08362134942304146,0.040856499927644965,-0.02231721055410811
COL8A2,0.042614669089479806,0.002955901066419123,0.05161965251261475,-0.016644226475478904,0.02242123295712977,0.07940054266966112,0.11213029880387156,-0.017261059594680706,-0.009679355668401828,0.06353036289912838,-0.09147487256336903,0.06582658814523405,-0.05021615578604965,0.08264089575580588,0.017724318508556894
SPON2,-0.0372875724638002,-0.028042286249123864,0.003638546802717352,-0.0053691533405727816,-0.03620254873997162,-0.018158464470822904,-0.06582907438774536,0.041735620176488075,0.022839827126708664,-0.027784971890948626,0.008542249167537609,0.07242203755308352,-0.01665846661091092,0.008727494416119133,0.07183218272943563
LCN2,,0.07831675511946698,,,,,,,0.047443788767815485,0.0148212192199016,,,,,
SEMA3D,0.08018572538963512,0.037566811442027975,0.0698700526650375,-0.007873137387309605,-0.01576010499665182,-0.02245134454306853,,0.05926914356663413,,,-0.017435373673339645,,-0.03711595911369751,,0.0042410202578121985
BMP6,-0.02158241896405738,0.026199113138093928,-0.02021346467578639,-0.010273965329865103,,,,,0.009901704847967525,-0.0092263069922789,0.05500503356412698,0.019045809329078265,,0.05887279704617874,0.06195410636582129
TIMP2,0.018513778914857178,0.03296328602557211,0.05255244656563257,-0.0036993479114565465,0.031238721037203272,-0.00420219730690157,-0.004354761498677376,0.11580285309587732,-0.0015028015903456016,-0.08501801477948494,0.060702025020606426,-0.06142487662809956,-0.03212445816705167,0.03100601325113099,0.01102131425381011
EFNA1,0.016892534453627896,0.033306112707519764,0.019245811398011164,-0.019744616695494398,-0.05530317026994746,0.06723892027430944,0.029514812989474577,0.03630588726874697,0.01660669269956508,0.0944020980379328,0.0192615347718215,-0.012199896511788733,-0.05061972122293467,0.028586870517282786,-0.012707100782825647
S100A12,0.06624434380963426,-0.016792196473176806,,,0.034064364707765964,,,,-0.027901295299077755,,-0.02090008650687286,,,0.009605576807610905,-0.020297159057194848
TFPI,0.030953514888568085,-0.014290494636609807,0.012387482821688592,0.0017754665913648142,-0.04297074034381495,-0.06684007826159487,-0.060699105878413935,-0.06321807515940352,0.06440504554677655,0.03367095722515534,0.03924121170714743,0.06211446137746394,0.006733936880204292,0.016194221450011405,0.14712440650911243
GPC3,-0.028510867959049762,0.020361247768010668,-0.044835577515246354,0.06679629326288775,0.010405512176448369,0.07987897020068707,,0.006807856634343449,0.05838403810941496,0.06376997935295775,0.0021521099542276493,0.08991932562880019,,0.09465011449610047,0.09755289209834608
NMU,0.061784811406288435,,0.01796631965496371,,0.04025216100862447,-0.04756844142814748,-0.018028965097345105,-0.03636561634181073,0.05163686374719607,0.03381350398434892,,-0.013133662380311625,,-0.008681358866475282,-0.04966010238652735
SCGB3A2,-0.029472392739189217,,,,,0.3715253762403301,,,-0.0315782656266504,0.04448478795306088,,-0.023316453648851976,,-0.0009539370981811545,-0.0014773123886644476
LAMB3,-0.039323646533611534,-0.04847357185219435,0.024189538514785697,-0.005253518002553335,-0.012884432906447058,-0.02880334856380746,-0.05223525515412701,0.0730598371855078,0.0336735113982019,0.036399161951832466,0.023649638600737943,0.08058520390844236,0.05723186759486591,-0.0014778068246740685,0.02821078935064571
LGALS9,0.02286371550756638,0.02707424525029206,0.019840391792452602,0.0458256751203385,-0.008350871154515502,0.08182681645508134,-0.0057568013037614186,-0.0010877268126962259,-0.023517497918696458,0.059980543326182766,0.011311848116185729,0.006895810995407167,0.0582893406885466,0.05617999662608737,-0.0024758956877464046
VIM,-0.07596925147683631,0.07165597277020863,-0.02956184610487031,0.029499634364698924,0.03992842440843036,0.012378770074160786,0.11447501291336955,0.07251258471581361,-0.04772724288006366,-0.08395611746464049,0.06619339605095668,0.0003247301518739007,0.031405477694878475,0.03535834991835522,0.001140240265328574
PLAU,0.045010879607276795,0.015735574338394724,0.018514757625790915,0.0017456645154981713,0.023372424180348062,-0.04483794908363631,0.028626075814847017,0.10228039404052901,-0.03391747608533997,0.0099634381321936,0.07272677710237614,0.023783893653405334,0.0474536230525193,0.0467518625816596,-0.00575261239698869
TGFB3,0.012627371395422846,-0.046605371157266935,-0.006127411816977755,-0.0030108023426538367,-0.015537888886185137,0.03815957330677506,0.006801333021217779,0.06303626377039206,0.04826132888313913,0.05367866996944138,-0.037595858428950336,0.1088393080807549,0.06499937822896032,-0.0044501579460634235,0.04805637345482474
APLN,0.027335337156108686,-0.007492850277579333,-0.02709522510885735,-0.026274544407434663,-0.05191728051384565,0.023778416831637884,-0.01895723723707495,0.02304866391995613,0.0064898291638262415,-0.01673838283529393,0.024556954313489462,-0.021298453090165478,-0.07609915815572421,0.008027050285387163,0.02583608670895022
SHANK2,-0.04029774784109339,0.020864902638203873,-0.0277121021152747,0.012183602048176239,,,0.08460351266446932,,0.01500054943973441,0.017798731164247374,-0.020360875095613993,-0.0017112629802695778,0.08369439920419305,0.057531042164836406,-0.052257784569366014
LTF,-0.03632115971686431,-0.01666649473388723,-0.0016445298278477435,0.024168546376586848,,-0.02271518770646984,-0.030695998940188027,0.050311903404299266,0.12205998042046627,0.01679508031721033,-0.04390849877009932,-0.03807899121141952,-0.03286848558793938,-0.08035597971178625,-0.01080201141821132
PYY,,,,-0.01277335357465853,-0.012229726400574974,,,,-0.012909753941042282,0.06783197561546969,,,,-0.013812460412827993,-0.021588033085909224
PENK,-0.034539057663339943,0.01397795270115796,-0.04264157433827084,-0.03750929959549371,,0.08771503904918676,,,,,-0.023900181484984892,-0.018732181771791246,0.03526654615594278,0.05285546387783768,-0.01855457709481717
CTF1,-0.06424049633922656,0.060764423816125575,0.04212413281295606,-0.030868834417066972,-0.026161915840523013,0.02083339483366658,0.014502305749576427,0.0034342606035560642,0.06600366324666374,0.05680511636409131,0.07073957130557677,-0.021578559522060087,-0.06646386414212066,0.10432126322641401,0.12540746528241103
COL3A1,0.042973709602941765,-0.039497171330317944,0.0477889924375194,0.02064612302580601,0.0007916887108965955,-0.013287003548547251,-0.11310763926528135,0.02085666561038364,-0.010864044686797797,-0.070311426406506,0.03726125100525464,0.06425441781415232,-0.037676168183131194,-0.023939051619551052,0.06968263435416555
S100A10,-0.09255150307020099,0.047163221371890024,0.012932482829391276,0.06288908812091527,-0.03562360262144181,0.04463557348838292,0.11552764751212277,0.05362787929964714,-0.05000400178408968,-0.038557707134274546,-0.019091292827400047,-0.028442313196905916,0.006015841108065429,0.006915642495699822,-0.06871311557414703
FGF13,0.029554692971607694,-0.0013305420058446087,-0.06430634169061056,-0.023853126593801503,-0.015323539294590084,0.10832034275508218,,,0.10489732613294736,0.044454656814118816,0.033261024330732976,-0.05411300726477967,-0.07499939631994654,0.0854844253214987,-0.09277257532850094
SEMA4A,0.019338252006961452,0.040083829605728774,0.012591124027809446,-0.0005190857609738449,-0.030108644754901052,-0.016051400805613042,0.06364712470283487,-0.04379544309076022,-0.0267143030205062,0.03304060790618431,0.04315744669786294,0.009510823625726379,0.013067925039719465,-0.004977383888069188,0.003888326453977393
EFNA4,0.0002254955464966182,0.08354781279385552,-0.04789551221585519,0.042344327482742694,-0.008556005585889027,0.0003896287757922395,0.10471026551550303,0.05402004889499815,0.06922913249345644,0.02923855800425759,0.039194973305110105,-0.033107894901770074,-0.03984797262020607,0.05295633226901098,0.06797079206886741
HSPA8,0.0020100310426724344,0.021167428958935714,-0.011874298407753671,-0.03244551519043273,-0.023270584147190576,0.0008538864793735401,-0.06600354634512737,-0.010904629418565752,0.016139101385603545,0.04324857898299739,-0.06839576497377065,-0.018563159926765344,0.0200249610608636,0.015561453612391984,-0.027718733165848882
NPB,0.0692013231590464,-0.014561356216481164,,-0.015235461503763177,,0.021389673798772064,0.021302326833093372,0.028143705649965555,0.006385447131825353,0.01584933002474241,0.08118226668270942,0.02156067551050621,0.01985467448936129,0.045457360996210235,-0.02243349187092456
ULBP1,0.04491617285044051,-0.0020531520440671106,-0.015703131149966455,0.01942188283790418,-0.021454539476572883,,0.06735291469816808,,0.004485539072294905,0.028336545522763754,,-0.024534977726973578,,-0.014650448434493426,0.025513540189905273
SEMA3E,-0.0018792381188951065,-0.0007918283692607937,-0.005285452109367163,-0.035413105093988984,-0.018051426303093362,0.060826309724380086,0.036790280259749335,0.0029345076669739334,0.02767619508150645,0.058783026737826156,0.027213834471798048,-0.007668790753134407,-0.017854296947832714,0.03226340718195893,0.006504680858581856
FGF3,,,,,,,,,0.07677431485769237,0.0598217799314832,,0.0009469319107102894,,,
ADAM9,-0.02042027828260139,-0.018525771103108667,0.039786346697741753,0.0009689426489174505,-0.05348761913124395,0.11673592749472356,-0.013210448225607197,0.051723119004352384,-0.019346506067161883,-0.02410701304718895,0.017601073492870795,-0.003890219094249768,-0.005872624699186901,0.004938719458284795,-0.00870546019918091
ASIP,,0.07149181806797163,-0.009038327989218928,-0.014054130807785496,-0.048058285762979214,0.027263194275235797,0.053291442205572484,-0.0032043803576235555,0.0041940809508514134,0.022303212327848935,0.05615689288655696,-0.021748847039993198,-0.052524554463439815,0.030528293135891352,0.030657611968641668
IBSP,-0.04247799266408474,-0.04353748964377542,0.02336838235386487,,-0.052333535996622306,-0.03392878855375239,-0.05787840631382008,0.027474647301217653,0.03148749719665255,-0.009990538498862063,-0.024598084977873535,0.003299489283960938,,-0.042722580551183234,0.04055776747911258
MMP12,-0.016656587379000755,,,,-0.013776605618184392,,,,,,,-0.013161710051027002,,,
FAT4,-0.0158387426136332,0.0676307083170003,-0.034411376357631286,-0.020759715736678813,-0.039755047195125535,-0.039683031010141034,-0.03450005086693246,-0.02175663261517261,0.1258677796830377,0.033669348899696735,0.15739942834279108,0.02601229003601959,-0.05861763537948254,0.027876151959471754,-0.03151183398274988
MDK,0.058138951372122334,-0.019793909806197444,0.02712378090164848,0.010396673185876296,-0.030246578608582254,0.033645708691143805,-0.12520137868040482,0.025311911558517038,-0.05220437647359173,0.0703881124736345,0.024259875667914783,0.041017882152727246,0.012937960307195007,0.009132532276892216,0.02135647440854528
BMP5,,-0.021997166313942676,,,,-0.025254823229479657,,,0.03387849273530581,0.05125996906314963,,0.024417230352478544,,-0.005837516868991305,0.09924223358603773
CAMP,,-0.026053163553546206,0.006198314016037746,,,,,,-0.038171032940135796,-0.06575752259051165,,-0.019273981661952523,,0.02579008950363703,0.0745280600564103
HSPA1A,-0.002740547724616354,0.0019428515501117506,0.021110913264965964,-0.020824123290646843,0.033324136928528786,-0.025734295720391237,0.07640363911760693,-0.0008542665489713089,-0.014336810955717682,-0.07468125613095397,-0.05891612483142664,-0.0269861722580105,-0.12922632222813693,0.0008255094260978057,-0.04340337099056282
SOST,-0.02580072790408789,,,,,,,,,,,,,,
SEMA3F,0.02144911247431715,-0.048623935253076005,0.024880562385813133,0.008546428756837636,0.020499256172815235,-0.0056243774814451995,-0.02171405295022643,0.02738810787035282,0.037936293367821186,0.07357469402372807,-0.010596562352816674,0.07189092306331762,,0.019790066312423426,0.06823732977068465
ARF6,0.04212833901932506,0.02182853885610162,0.038190078656388245,0.03258568724206257,0.03596232175526654,-0.044807309057284535,-0.011266500562495882,0.08310486546365638,-0.02377606064114146,-0.032917980476747925,-0.004791358589391221,-0.012482564992438853,0.08457955179750853,-0.0002431061177916528,0.03515061845159847
IL6,0.031199902012402306,0.04271352970242686,-0.02090149836157168,-0.018448561437367814,0.02803234753570486,-0.028348227885155116,-0.04874822846329903,,0.015986789995277157,0.03633729948882392,,0.11720408588585662,-0.07033845534459167,0.059564152566604495,0.022561962656379872
CALM1,0.031113010260301912,-0.07576892326134836,-0.020679490189130696,-0.011993219264670134,-0.008011987008049006,0.001572842977056189,-0.0504032839265516,0.004114880739344848,0.03387326406170514,0.011011636998116758,0.005916169134560325,0.014677644993695121,0.08688349432122061,0.013083794698560924,-0.006260077236271418
VIP,0.0252516494465635,-0.022737926899251526,-0.04045267554556951,0.048124718420512254,,-0.022451397568122654,,,,,,,-0.03479679615286419,-0.0313618039754186,0.05596663100624423
NMB,-0.03400876058209043,-0.014288377821823694,-0.016932339348984634,0.024541030204482908,0.01883883107412572,0.013728660779347271,0.0221249524393599,0.019788204267843175,0.05502817783395147,0.14538114059422202,0.0013332206916018678,-0.025278405262192466,0.0028048860526481024,0.004575941828627821,0.029903164372855562
CCL26,-0.022708479757152716,-0.014187419676100281,-0.026728506887977607,-0.009484823644045274,0.03390711266331109,0.047808431834693736,-0.021074780112127267,0.000495198017235046,0.08401317024188985,-0.005875108796958143,-0.02293996034413173,0.14175780603323723,,0.027827921651902777,-0.045812035413733534
FBLN1,0.013906684785733446,0.002513509340554028,0.013529378631068524,-0.014217155173748858,-0.044661743859764444,-0.0591924377015531,-0.0735380321326965,0.009344934039260051,-0.01552771234836607,0.02062793133155407,0.02814782097192953,0.0722146554436462,0.01799313586300974,0.01016200563273535,0.14492683488293437
SAA1,-0.04329710437011449,-0.04176976939461288,0.013459490692814787,-0.0030512707906432406,-0.031015449227561026,-0.036727178593704314,0.13051625716473528,0.042246263992079876,-0.09205449709583999,-0.10890606137908647,-0.0365276755272849,-0.08754836219750302,,0.03757104166613591,-0.05364343610910313
MICB,0.05140558877583035,-0.023204215406967207,-0.00039055441872733274,0.048050489829475816,-0.02395362759572351,0.08836459571732364,-0.07846941037206559,-0.04143135622103467,0.045093685626844376,0.13281967235283956,-0.008360287517264422,0.09575263740036823,,0.07641797985756937,0.01153827638999601
MMP13,-0.019708196381434808,,,,0.03498625064321725,-0.06771879251918048,,0.15408910532244388,,,,,,0.07993103083513182,
F13A1,0.03078850839560473,-0.060943422798016116,0.02823122629440888,-0.030818564243319097,0.026929821778832755,0.1097696672893577,0.09450944833983055,-0.03538433614709064,-0.03496360670576311,-0.08230274215210549,0.04143168003056541,6.184883717655972e-05,,-0.018209633767515273,0.060225903236861306
CXCL11,-0.057231757976403695,0.019231307746532287,-0.022514270368474094,-0.012602188812514474,,,-0.040283635642454796,,,,,,,0.02396325116952677,-0.03478476872822375
COL5A2,0.024055814205725706,-0.004479077851615807,0.09316950437616021,-0.0056177157867549595,0.015274028194155034,-0.04939935176086963,-0.06190906371144571,0.0757960023270494,-0.06476534594516663,0.02049550723023132,-0.01272159210261998,0.04424345972670383,0.04699895777153317,-0.006565405895175343,0.07460057125664443
EFNA5,-0.016597147651658904,0.00378272321051227,0.017193296918414522,0.061199973899523606,0.05679243637045789,0.042370834665308416,0.14240291329712496,0.006886699010594589,-0.047715641459426535,0.11057611691988103,-0.02004117289708909,0.04692055345334843,0.031046327500889107,0.030268263464956254,0.041672341578825045
AREG,0.03692449733944754,0.01099713329160909,-0.0060592613623402436,-0.010285583930732369,0.011337329243729209,,,,0.022572354861219144,0.14923679099345863,-0.026161620586351672,0.025427266602656623,0.10198747574964553,0.007149902123173074,0.009826305969817277
EDIL3,-0.015322961834630363,-0.037489811610207154,0.044888281934730115,-0.0015694026660908742,0.031891293718211006,-0.040467479922717105,-0.07623163230309887,-0.10660190271104135,-0.025980653482781814,0.014282878099346284,0.017674703201756188,0.06533031454738163,0.008470941328111855,0.01565907422607939,-0.03368517108947024
CD86,-0.0669390518515381,-0.011839351916572722,0.006044199925656579,0.0063151238992416306,0.07489502933551455,0.027855852173118766,0.026088835351313275,-0.017943898145457517,0.03135938099986616,0.028550163657706466,0.0378656520430354,-0.03184940879975543,-0.034047850675587056,0.03167483706604617,0.07325078935862932
AHSG,,,0.0020337004959131797,,,-0.02341907998259373,0.021869990703742258,,,0.07806579769528398,,,,,
WNT9B,,-0.01321294644993843,,0.037050140598180084,,,,,,,,,,,
HRAS,0.0006584696811730579,0.0013259802284841698,0.07991699053719595,0.02941143560862695,0.022146680513092987,0.02672633723512303,0.10047933634984563,-0.04030509925240191,-0.04741669567731452,0.018847206734539258,-0.03020204955361728,-0.029127821966260806,0.029426786498945666,-0.009555353079260523,-0.038620743058524906
C1QTNF5,,,,,,,-0.05280261879042874,-0.04054661829476467,-0.02933138998854364,0.09202089938180286,0.025066709956338088,0.05639709009882594,-0.04089673533689183,0.010450309731556882,0.06398616497343527
RLN1,-0.01715961897060021,,,,,,0.014524255660005744,,0.09505196562626653,0.0034694347026022615,-0.018358603100010463,,,0.07590437176682843,
COL4A1,0.05984504967189876,-0.06181873454588456,0.08787850648396356,-0.0059308468239790005,-0.003959336165187311,-0.01815234465458109,-0.1027488683444852,0.06969682718225384,0.019340945481015538,0.021681497312462803,0.028686728599119412,0.08401180707664622,-0.07822394453483739,-0.04619037412124378,0.10866998492432646
CCL3,0.06967939767214966,0.02401940414112189,-0.009633002222121564,-0.013580231296523993,0.019495821554562847,-0.0704574150475526,0.09703667648135234,-0.0028668923747254093,-0.021101613684258898,0.014032262916630688,-0.0009535215051335346,0.025802827118095846,0.04000287247385919,0.0543406663543818,-0.012187727138362695
BGN,0.05592934182289687,-0.028373291716160362,0.05961863580537929,0.008831497711324453,0.014204532285344526,-0.02473279432645522,-0.11676051215461887,0.046933412896290605,-0.0177017722097702,-0.029864604971414268,0.01969267821942329,0.05042161960738677,-0.008226717034524312,-0.016755940966423664,0.11559257976680322
RETN,0.006048134565252739,0.018603374500932218,-0.029573845265254053,,-0.012046283402745139,0.07065026026651476,0.06078614961978307,,-0.046736999390948726,0.09401988399025911,,0.11716712188168878,,0.024005937198947936,-0.029162635520165157
S100A9,-0.06800186954458311,0.0038940390578998283,0.011560509100997745,0.024195187817543384,-0.0001723498585423477,0.04220592014014388,0.05769176299667599,0.01667929711491093,-0.06343235593771315,-0.061417648062815244,-0.01004927913192763,-0.02905008361285539,-0.0671914704767571,-0.026635764179506662,-0.025196466133196368
HCRT,,0.037366005862725114,0.019992843800747853,-0.013477029757715937,,0.0340485801870912,-0.06161618921243179,0.02591591485704469,0.09578044330561122,0.03797499859472743,0.11692562615561794,-0.013121310557163285,0.06287335593833648,0.05370042719363343,-0.020702966866323447
FADD,0.036068199582834144,-0.010276038852924264,0.0050794874154483135,-0.03794895995022534,0.018648811892563177,0.00531463575088583,0.03066070948324095,0.047732725921798315,0.007345231095564536,-0.015690849061210262,0.034876868714989295,0.040426102579749615,0.08570083367556357,0.062295928538230565,0.05676573034994017
ACTR2,0.030640714308529524,-0.04571668300354902,-0.01922103422211841,-0.017433249598018685,-0.03557936793302793,0.019268041005767463,0.00731680680997813,0.04728281529219653,-0.0016439049793354583,-0.0941997853531267,-0.007003424466529706,0.0328075629433187,0.06436064179177986,-0.014970843205254745,-0.0250244656490204
BMP2,0.0449476794423121,0.0513839339312793,0.00814777410084105,0.001631523231866316,-0.03893978866749115,0.04547793071985825,-0.010567387639875853,0.059600531424430274,-0.0601052596891769,0.029848219408532006,0.03076783462487533,0.005989332556042133,0.018197905496487237,0.0285442264937184,0.003573712125648994
PDYN,0.0019977826929839797,0.04473226913968233,-0.030749545601697317,0.014996189003523112,,,,,0.08736075763637141,-0.012148797013435611,,-0.009580058665249525,-0.0034535819594130874,,-0.034394855401062366
CD55,0.020809033619180555,0.047330467751730665,0.000179300966782785,-0.012843224871683582,-0.021268566828375735,0.002695830968245724,-0.018529342782834038,0.036756259652257824,0.020348321904337743,0.02654643866036392,-0.029381701692001595,0.00015895097296941545,-0.04605287813145198,-0.005206732803857185,0.024698836625960213
OSTN,,-0.005862043006952446,0.019498474445084703,-0.02082652460430218,,,,,,,-0.018950858707980557,,,,0.016065786449132983
PDX1,,,,-0.01442703098694345,,,,,0.010909591556669197,0.057494717273171216,,-0.02205870072205193,,,
