,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGF1,0.057620280403266846,0.008482944939105003,0.02757968588508768,0.022857748593345183,-0.006154606360389257,0.015546878712558696,0.03069749134660635,0.018420292517787616,0.08792226129935019,-0.07048105935795344,0.02310365841521705,0.04565126371591267,0.004083001534572595,-0.022531686289469614,-0.020908138180073393
TNFSF10,-0.0624296296697914,-0.03579399522902369,-0.025826285503776827,0.02584919912227884,0.0365064786972162,0.009996345464448775,-0.03360175614367058,0.06984869418174784,-0.026986291377763077,-0.059448679099615084,-0.05898313961214789,0.015017425788662088,-0.012609386343388344,-0.007107322051964228,0.046914020380821
GDF5,0.09878724590295071,-0.021644960893240757,,,0.08961946839762319,,0.05371214877791174,0.03793077765066726,,,0.03729195076438396,-0.02439297458937761,0.028879793580694008,-0.010868708335812768,0.04219444237957015
CHAD,,,,,,,0.019466014072872913,,,,,-0.040443918210233444,0.09576454010842411,,
RGMA,0.07778862213617059,-0.050038688570636376,0.004755447805817765,0.0324658533484724,0.09966696814050312,0.020939412932129756,-0.007009810452741782,0.006519317150103736,0.07270681497806109,-0.04514420475023284,0.07773389084361183,0.028264193828532583,0.06205273738931681,0.09952979314245093,0.055107061324478145
CLEC3A,,,,,,,0.007092334238018986,,,,,,,,
WNT16,0.09244593420793906,-0.005634078005293463,0.14098560439449542,-0.04490794201473526,-0.022889804891136428,-0.06082754161552034,0.012520198690856197,,,,,-0.03341098329486018,-0.016099478592975308,0.010818652848982256,0.02298688524966095
CX3CL1,-0.018709406354125564,0.007070390299232292,-0.007001907187890657,-0.029979867138877132,0.006844640754346597,0.004221961835751448,0.013455528402336705,0.0546227760715154,0.01678598260249433,-0.07105573305378067,0.07183998188175614,0.019928239029617087,-0.038073202746392906,0.07637895518680785,-0.056835049088522376
FGF1,0.12233471253213613,0.05206303971805809,0.02324010144505625,0.016613326173158343,-0.0009322931149886698,0.124825420193369,0.03746790683080659,-0.04251669961855461,0.11123469612128001,-0.020124654416682316,-0.07420223261448096,-0.033691888363817306,0.12855046924952,0.10998133012691534,0.0810837036385381
ALOX5AP,-0.0502720090979346,-0.05452713806345988,0.04671149142480162,-0.029031719350801274,0.02610841725284676,0.034798618910229354,-0.0002971929753037185,-0.025588059604289302,-0.07462176769677595,-0.01860058822603257,0.06706543869815923,-0.04337876410590192,-0.029325893400757155,-0.03594028557709901,-0.012523568570687113
IL1RN,-0.08569204165491896,-0.04766882238493439,-0.005014862582885899,-0.0629354747149486,-0.022090107992083313,-0.031523981575639584,,-0.014187879729139296,-0.0038695853015293354,0.14494023635239833,-0.0001560027387194837,,-0.019334155691666785,-0.06544256266886046,-0.002177513055052634
PCSK9,,,,,,,,,,,,,-0.015627058947406382,,
NPW,-0.008920277961775799,,,-0.03318312921761696,,-0.021289164126107176,,-0.015802208977351843,-0.036440396039832845,-0.012062144872790684,0.0025712466624620077,-0.03731445608610125,0.019583106016527303,0.012635920249657423,-0.02262207100431968
CXCL9,-0.012927079747270875,0.008473776404915607,-0.008392134797542628,-0.012167075611766021,-0.026716712921825193,0.024818080105471214,0.0006013381035852876,,,-0.07746218750101357,-0.03762598803502668,-0.009126968976437557,,-0.022735557677318427,0.029333322530426354
ANGPTL4,-0.11016660524469261,-0.040212005759026476,0.027464038571453606,-0.04068327031213817,-0.007745355806647044,0.004119844538026804,-0.0434661659102753,-0.03157065399417651,-0.10335238385831003,-0.011984111979437358,0.001738330149082359,-0.043132169835279344,-0.10457020678364268,-0.061852659546650486,-0.07386696132473548
UCN2,,,,-0.027868811748974338,-0.023408152598991032,-0.011842276005055517,,,-0.044401576321418564,,,,-0.01765849888158381,,
OBP2A,,,,,,,,,-0.062218923432387,,,,,-0.025654165624912812,
COL4A3,0.02154894938226163,-0.002980310276622771,-0.017916864919184736,-0.05525244433901756,,-0.0075613392583069915,-0.0431962510991652,0.09482561339856074,,,,0.019843684012634803,0.12781388438120217,-0.021684550444274628,-0.030712389547673746
NRG3,0.05141879969088793,0.03348804934183433,0.10196196150991085,0.009043970317975224,-0.08405195859000002,0.062466140314372934,0.01428844221922885,-0.03369525196277095,,-0.04152058978609189,-0.014305255067725127,0.05449421159403338,-0.00037743365728923095,0.10120394119228004,0.017840607867841918
IL23A,-0.038445743498517496,-0.008152663793669692,-0.025110367917245004,-0.015571854043421565,0.027494496000726617,,,-0.021769470505861418,3.2924879516713825e-05,-0.06867820327692059,,,,-0.014008689545319317,0.017855743028010553
COLQ,-0.009025839660182075,0.0423482159653315,-0.04625262567847277,-0.00038214074896597864,0.049078188111879945,-0.039156174550798964,-0.023619799846841153,0.035789705695353675,-0.05660648304932451,-0.06527771674436691,0.03544655353223163,-0.012155536889939596,-0.039840179391429864,0.09688020625139816,0.00956798496979817
SCGB1A1,,,-0.019102748242732417,,,,,,,,,,-0.01808060411525337,,
TNFSF12,0.032409612665001225,-1.6015621018595033e-05,0.014281064983110743,-0.012869458902086158,0.08936510995450467,0.028971946123748274,0.03628632842387107,0.03427378864339394,-0.021851565737418532,0.009668843134691258,0.056375072506352555,0.061561855505801684,-0.00664429679415308,0.019375191996376044,0.04252438635939173
DKK2,0.06637100728912487,-0.02422714644684787,0.038045356947085,-0.017829318653986848,-0.02208413219561061,-0.052133414926927336,-0.008445687617880325,,,,0.0286863131318938,,-0.020811569897439194,-0.010915258855229506,-0.0616712147525037
FYN,0.10799324316304264,0.021098793932307645,-0.05346861912258598,0.04362531418671324,0.09006575870688051,0.005578682534816211,-0.024884910224372753,0.021827626882094196,0.0020588333035166714,0.00300128820948497,0.0337603678293149,0.004758423333238001,0.05883614178957549,0.09918453478201375,0.05843236197249017
ACE,0.017147556742772276,0.11715680799468954,-0.044849950990954644,-0.03173398437618822,0.028819881978098046,-0.0009378081164684295,0.06111915781585361,-0.03285626793426401,0.10142464869549554,-0.07203807135404297,0.1539423056208103,0.11520405070340509,0.028553286310142333,0.0017687417608931936,-0.02806255094893427
IL18,0.0357104286608974,-0.01097302582264585,-0.012920901008711346,-0.014768363511008688,0.08264279398068847,0.0594175855773204,3.8739020810491896e-05,0.0003356930260639427,-0.0019686178635793896,0.0934779148931307,-0.004185049234755059,0.006630396888046073,-0.0101304730728048,0.11523951787648093,0.04126058466144552
PPBP,,,,,,,,,,,,0.027636345937002597,,,-0.028096219262782267
CCL27,-0.06454219123815548,-0.015340649528441483,,-0.026783225646421563,0.02034240375959525,-0.019828884669720683,-0.0069693413841553096,-0.00030287267994089144,0.07280644526227531,-0.11460146959258662,0.05093874803647011,0.04607510483022131,0.05525765346097356,0.09805357638369164,-0.04824047205977926
SERPING1,-0.006456277905813463,0.001936859510531553,0.05337192958263696,0.002257855600081075,0.03689542011783191,0.05246126774465301,0.025295028629066418,0.007127109200203657,-0.0418824995765573,0.048801141432517646,0.06691590694373843,-0.008887283125277791,0.0007059766647955309,0.011636855441079754,0.008001248790562408
AZGP1,-0.0424270874667115,-0.03231669156297537,0.008636380975753241,-0.048524725920064515,0.06516557853862517,-0.02090447686256652,0.032090778223856836,-0.010782991169122434,0.023928441042083068,,0.06692524431579987,0.09838881677640796,-0.11594919886422313,0.029047421727033375,0.0017800403714482262
INHA,0.06462868078867623,0.08260442497276006,0.026288211527912615,-0.03456953245358256,0.02027164170761786,-0.008327251491607464,0.04786064688966936,0.042250463290121096,-0.040091718407510524,-0.02772482543110404,-0.01986633626160133,-0.010643150687904957,-0.030213827371437917,0.16673905484602078,0.07525114585742121
SEMA3G,0.04994064402755599,0.0443511550288234,0.042970783354919745,0.03149176100134987,0.016852737774258535,0.01965255541202504,-0.015379027988659822,-0.020190736215611797,0.057245747678634565,-0.028124190675382132,0.04596867091167896,-0.0027262044378768354,-0.02592611425671027,0.04990087697902955,-0.06028637797137092
OXT,,,,,,,,,,,,,-0.015140622819124344,,
COL6A1,-0.012724788399400486,-0.0025902949983361966,-0.06701765725175998,0.01112563617301666,0.12311834854910247,-0.12323584517210177,0.024923528082688298,-0.022989849589334446,-0.039994373044279406,0.005151990000936241,0.10342712848137894,0.08218914672452805,-0.13081404927990617,-0.1048282958782377,-0.07065945734128451
FGF17,-0.02979445054625911,0.03252799603996599,-0.02094915187793909,-0.012819378087486715,-0.010536677893809422,0.06747926474375017,-0.022870071141269575,-0.0010244432733881193,,,,,-0.020831943047307434,0.011348497948867109,-0.05368469134408787
TNFSF8,-0.022526972054338235,,-0.0013048699629396251,0.029612282182251384,0.04927157226415819,0.07038737859294598,,,-0.05029884400485621,,,0.058767058104408944,-0.016099480717942417,-0.016540215342837544,-0.010452583221055623
FGF20,,0.01573237927405361,-0.007423539696081336,-0.004632466357601598,-0.03558302779703801,0.010452789185347677,0.049343547626431415,0.022068780208369478,,-0.012439118767365583,0.03472168917701656,0.03371811031361424,0.10151488772771412,0.02872555353256443,-0.018087910589658102
ICAM3,0.06619494498090671,-0.008336043616649122,-0.009372858922589428,0.007547697115102622,0.06756076943064854,0.021775552194725857,-0.008005728025743251,0.016525218795742314,-0.11573977851183659,-0.0266740950859174,0.049562693175921546,0.07137552068703801,-0.022878291404949867,-0.0027593503792554003,0.03949923796401563
LAMA4,0.07834432303193005,0.06425535086938007,-0.05048569419815799,0.03011890567563946,0.08874019819421244,-0.014338163466321982,0.03698749083741918,-0.055161383968081956,0.033172786715684396,-0.006928829757859155,0.15212101532944114,0.027968565088986073,-0.1093536389967161,-0.06912117658529322,-0.02069671653105132
INHBE,-0.035432157261124565,,,,,,,,,,,,,,
DLL4,-0.025200930157191756,0.03649882093918756,-0.016498362082480594,0.006133433016637649,0.09177078989353527,-0.01200221964042328,-0.013337451806934571,-0.03662404141017936,0.039370955119339024,-0.04607700142291444,0.1254703134746998,0.07958978580055295,0.041544951541483965,-0.0248127880447878,0.0011983594993901562
SEMA3A,0.04388837172508498,0.04366868723844309,-0.03491007979777334,0.005335927852484024,0.06593005681606388,0.012400747204453584,0.0009085208495739502,0.021109680045969206,-0.004800643954322599,,,-0.010189158851964149,-0.053974447813427036,0.03526501869063019,-0.01633311225517401
RLN2,,,0.013830179616647158,-0.018045323788052542,-0.0017955462252310284,-0.02380678641221064,0.014693183608377954,-0.013609609572033228,0.014470938279032747,,,0.03194215214695395,-0.017658496934361775,0.033016938552138796,-0.026445608845023477
C5,-0.010801581115675606,-0.010924139759954397,0.003374830670880874,0.02023133906447564,0.1408228887597128,0.07116185512225982,0.05574090196130594,-0.02564567165104706,-0.046713652001104077,0.0938151281127286,-0.023566918002579706,0.042553507454789016,0.009491862680761102,0.07345523446894742,0.020417657504402872
COMP,,,,,,,,,,,,-0.04001056395092485,,-0.02240303005338692,
EDN2,0.026746346004419594,-0.017332502460558594,,,0.04911522960484879,-0.0509297109501634,,0.03960162637975895,,,,,,,
C1QA,0.06678052505353457,0.012411639457042226,0.017463898672579043,-0.0091379232986558,0.03597300783689073,0.01763959106070686,0.005294249653028422,-0.03179633178346741,-0.05586063870890225,-0.003278282642182408,0.07761047062160904,-0.004951549596329167,-0.14038761356072177,-0.06118391618415238,-0.012792660255561444
UTS2B,-0.024224981691459115,-0.018547731471210336,-0.02265270654331985,-0.0015837459042565515,,-0.02298973531075675,0.025490612702214345,,,0.03433467152995331,,,,-0.03005465037753119,
COL9A3,0.07458317037967631,0.0348429446350685,0.024028910109032433,0.05201325823990342,0.1017730862880896,-0.05263918713332716,0.0295910909791647,0.042761288145312416,0.09923992039752572,0.00305725552965469,0.08647179967886767,0.04045634717610636,-0.1024042568096813,0.09264331993400347,-0.002611961457133971
DLK1,,,,0.04818755025828691,,-0.001624006733926934,,,-0.08587402792907714,,,,,,0.05555451627981986
HGF,0.04545195123947437,0.003856473964413308,-0.017835806190053285,0.045954695830391606,-0.03668266689940931,0.09156746092569436,0.015572663059568705,-0.020728947923501568,-0.00020042714684419518,0.010103853631545067,0.04397924237861697,-0.026974063766855984,0.001218537261250089,0.05729196049906609,0.01309569485464616
P4HB,0.026092261508939563,-0.06584333544047626,0.008078041294366428,-0.048400740584155624,0.03832295605751534,-0.12134978341977469,-0.012084137213680013,-0.02467492141158792,0.012820098608124948,0.03222485521800957,0.061965359561311655,0.08189277644128805,-0.13863402924657683,-0.09431440245286991,-0.07205869064726769
ADCYAP1,,-0.0212200728395283,-0.028141004205822082,0.020574507784502864,-0.03509244969356273,-0.0063939406905103875,-0.05047419363603992,0.047742448409029095,,0.09031236449072905,0.039922219339945934,0.1169164080743205,-0.07182732641666421,0.057299162594417696,-0.010253840891738005
GREM1,0.02364346406156196,0.05903475621094129,0.033652375968888114,-0.0007603208767432759,-0.026843218839287152,-0.016305919866380268,0.05462726939385837,0.006404953654258132,0.108586381068371,-0.021260391810607418,-0.06057271483165295,-0.07201506884624181,0.014873293852495225,0.017093786479158175,0.03148687392653001
EGF,0.005691821538622874,0.03463664941840091,0.05483991651642295,-0.024768938440009013,0.08472597322975216,0.03330666102975965,0.014942667794702016,0.016490215583048296,-0.0679507737414487,-0.03037553008745866,-0.048241105980171214,0.15202296572467464,-0.022232825943131692,0.0024643546008113458,-0.039617927627624824
VEGFB,0.021889720082865223,-0.058219773544652006,0.001491533779946257,-0.04817887478403153,0.0630415971335951,-0.04986164740981449,-0.03937566425542692,-0.003015570399792015,-0.026384379154206106,0.0059211868345181015,0.012284318803745592,0.007106854135901616,0.03269181735935711,0.03186888917859114,0.05416961500857616
FARP2,-0.032365279257030366,-0.0013550618884224884,0.014944973263713607,0.011889136873881696,0.09618613324583426,-0.039369836949849024,-0.02443035966490374,-0.021401349106162176,0.09511646639229236,0.06230667296938671,0.04059148195694575,0.033148162954070685,-0.08406817166973744,0.03875322405276158,-0.04378197788042504
BMP3,,,,,,,0.0380513520412413,,,,,,,,
IHH,,,,,,,0.00963853290141217,,,,,,-0.01744384327682654,,
LAMA2,0.08615025024712146,0.0923939500084908,-0.011661703709286417,0.010786453651756862,0.05968730338789938,-0.023039881229213993,0.02312535431389861,0.03183203507791059,0.12022097936684437,-0.13574748997717273,0.023112181375495103,0.05141515775018676,-0.07771831147939433,-0.030781801853263353,-0.015298647218169197
SERPINC1,,,,,,-0.01784935148526658,,,,,,,-0.017226673236161623,,
NRG1,-0.04192075065652459,0.03359610248723109,0.02356788571528003,0.03242888166081838,-0.048654370764047945,-0.028708938088421683,0.01500636070997352,-0.027488193760160436,-0.0687679980495411,-0.022655210574195905,-0.0028525816226460817,,-0.03634991308238705,0.05037140122973382,-0.027011162406902
SPINK1,-0.05684745980790632,-0.05186252397185046,,-0.034413169491427496,,,,-0.013609609572033228,,,-0.03643497307389879,,-0.02117504800132952,-0.03931960158826921,-0.05781942632729442
EFEMP2,0.07681858701671397,0.003035532082777545,0.04402195269326003,-0.010818063116652942,0.11085611616896195,-0.05576326535056947,0.05627590497780151,-0.024190282220433828,-0.0279264393636253,-0.09002511663619397,0.06950715362002732,-0.0023588549437594483,-0.06929864038790981,0.026389728696904223,0.008409447253078794
SELPLG,0.08114125360081059,0.014404849421926186,0.024603105689103982,0.05824760443565768,0.06835943421608018,0.03468501042823996,0.002836163677174787,-0.052111512184068044,0.034738778069812425,0.05774342721281099,0.07155060260979625,-0.011814055244631399,0.13573424378052026,0.06996067455580851,0.010212073140153575
GDF6,-0.028407530065939237,-0.029423238945587633,,-0.0028372098901795328,-0.028369291824099915,,,,,,,,-0.0017992458948819917,,
HLA-E,0.06290658048326604,-0.014917815894926694,0.1007492497071599,0.014279728815814149,0.07290388381971447,0.03281694190991557,0.08094647198746235,-0.05071985434375975,-0.04385406256987734,-0.03467026393560739,0.061580026123845395,0.03257787082461049,0.11920871694731078,-0.06449747723655484,0.013487694602532891
PTN,0.1302518558096202,0.05773844969476027,-0.07252646505062674,0.10276682140120476,0.1646714777387194,-0.09568114286897408,-0.017234639113480634,-0.0018005633561277584,0.1321191331446761,-0.049133104909675554,0.1042305385126953,0.07400231597262155,-0.0023834458802986865,0.1014613481813522,0.04535652949454126
CD274,-0.032989385938155986,-0.002670584864146756,0.024938064756111423,-0.014369630624190019,0.08065800165421688,0.03747423405003412,-0.02797918558869067,-0.007294730941751606,-0.08389015494437815,-0.001908077995732312,0.0030086185698012875,0.04388076072765336,0.011191268893639873,0.00137617537241715,0.08080978436036493
FGF10,,,,,,,0.02501089913271484,,-0.03610215356835547,,,,,,
CD14,0.029078202747531087,0.01729823685522623,0.022991200275002278,0.000708662289214842,-0.026522420759921235,0.038880414528880525,-0.03732374362366964,-0.020237741080463348,-0.13490450279782573,-0.0033821413072761945,0.10333642695057411,0.01376568533612024,-0.13835113182984246,-0.010345932365453003,-0.05831655893016232
SFTPD,-0.03079751644629604,0.023444534541155783,0.029521157424335986,,,0.013291147838976109,0.01263167074843869,0.035365711759784375,0.04172854472186439,-0.03672185372067536,0.026800659354138168,0.006477380703694552,0.14170740283744676,0.09254252221695174,0.03561743347992273
SLIT1,-0.01378202707921372,0.006522662543195109,-0.019818183823845655,0.0706953953057093,0.046602655008559424,-0.0332216470495913,0.015640593742587097,0.0543184184793777,0.1365839454059458,-0.041058195147772626,0.16285705647773227,0.04903319961416159,-0.04906076504839564,0.05290357356109299,0.014391763335179953
CNTF,,,,0.014311361004268039,0.036963336358935464,-0.039425083464132794,0.012751577198837733,-0.015802209050617404,,,,-0.005104622663262417,-0.01765849888158381,,
BST1,0.06530173556751698,0.033241957164204985,0.039152119702848834,-0.00346387130402363,0.1035965054779099,-0.004124870883385261,0.03315189880567717,-0.02280598300854568,-0.022704814674495827,-0.06233456902982311,0.0658737337416295,-0.006068493147510609,-0.0033609965831144545,0.08383502424846966,0.024783701310778262
AGTRAP,0.037069873263588224,0.0025053875259168175,0.0018237244425508788,-0.0026949065140582716,0.11771091981223891,0.06406305279458943,0.021898701380510237,-0.010996921535341668,0.05051768162132238,-0.0264581180759431,0.024046203222615588,0.013204011675735568,0.09592673679699358,0.08128304633590912,-0.0936894146785089
LAMC1,0.050557549548872496,0.021396710584787624,-0.015561225920464838,-0.02401741524440734,0.12823337701883605,-0.0982221763206442,0.016778537314929468,-0.060575260215222526,-0.006940567541915262,0.01147570048997134,0.08786309579253657,0.023487650188058186,-0.08773062471656363,-0.07922678825687698,-0.03320719800160519
COL6A3,0.06310772729129857,0.05017569409004574,-0.02908694385732523,-0.02407866978335238,-0.03684827282268177,-0.014794372019767578,0.050792798786707914,0.0015219167964694894,-0.07418638456052573,-0.0025174011194084383,-0.07961104326849167,0.058212276518315495,-0.11729752094470387,-0.05286638565507681,-0.06697953581530709
FN1,-0.09746505036512694,0.032809683639892735,-0.028520254253834827,-0.04160473968003407,0.131666326361218,-0.020619118363853665,0.002120136964680708,-0.018699150429037234,0.06791761001112108,-0.009746330339355819,0.14767304802619133,0.053813536931092365,-0.08683731889130308,-0.11126392526692547,-0.09117495266411381
MIF,-0.07619492131068385,-0.08101888175250882,-0.03565420412223301,-0.07474976318276519,-0.03267909993971116,-0.013247818905724358,-0.06577413930329205,-0.02695794719215627,-0.14084745297124734,0.1093914835797163,-0.013728657743064797,-0.009579312741975455,-0.07890187715672756,0.06007269185594482,0.062381469991195385
JAG1,0.07269805444189795,0.07427773075482214,-0.007208317885672768,0.014102831985935768,0.1297500716818203,-0.0885455279937129,0.0006980211810513872,-0.018995942034391866,0.044102976712572274,0.018480951501340524,0.10596963084371006,0.0169978802253606,-0.09820142126790778,-0.0607282265264804,-0.026130886799042435
NID2,-0.010229891043737307,0.0473180251732585,-0.034751100116341284,-0.02086596165091472,0.1021985944227925,-0.003793540439558188,-0.0006156634042359386,-0.0036289653156381485,0.018867225354470225,-0.0008305195377696524,0.11945265794842728,0.025280843095039987,-0.10256836364711565,-0.03085951148962956,-0.008259455865295695
EFNB1,-0.009766759839515905,0.07402469912490095,0.036554782125609316,0.004053370103236035,0.08635850877052903,-0.0349817253817769,-0.0477983775462505,0.0027933324961108294,-0.1063729657724975,-0.07542900109624194,0.09011858298243265,-0.0008721779303991344,0.011434028331238768,0.05249648895605462,0.00046849289028395
COL4A2,0.06974495392971838,0.05483616551254753,-0.03202866243825861,0.039258620377659495,0.11077290448872916,-0.08027224448861432,-0.013538643748431807,0.017037503151240953,0.04723979089405807,-0.012315570340329516,0.15747946413548583,0.037666503532079045,-0.09023769162313262,-0.0940806675037895,-0.04666208149235164
SPP1,-0.1004667868614429,-0.13209093883988032,0.0840064871127439,-0.06138360539962376,0.045256776530744836,-0.0675131818822089,-0.018597175780126058,-0.05337114843706251,-0.10825274427685615,0.10426770311353617,-0.08530254895585106,0.03213690874610511,-0.08208073754198966,-0.07675549510033272,-0.04283835223721799
PODXL2,0.00175111140732233,-0.0013259447236144207,0.028324312656194534,0.07885529355793632,0.04014575762588992,-0.017536701544551062,0.022241336051223356,-0.0330741750300482,0.04262454263595298,-0.023314011822371136,0.08002202709635774,-0.039001076548329114,-0.06500295964768718,0.10771644820557753,0.029527591311209828
IFNE,,,,,,,-0.008320008275867397,,,,,,,,
FGF9,-0.012694014018965432,-0.019778523978599454,-0.007817069141823996,0.011548449919059237,-0.017099542905086657,0.07949900139857521,-0.049664083724890014,0.05394520886535173,,,,,0.050514059780009425,0.025523340837316593,0.06646791520801427
ITIH2,0.16110773271739415,-0.029293385655638382,,0.05283955163244423,-0.015161823492690015,,0.04989812073789266,-0.006622201152978344,,0.034177294441811695,-0.025165170045730035,0.03022008040940376,-0.06964635702407602,0.05695898901856304,-0.01602356657916797
ADAM10,-0.015380883901531908,0.034218628902178756,0.046050089769377675,0.004895566779318892,0.04647890310010941,0.017881621586425523,0.06232451342928608,-0.025081622841052493,0.021519810460743187,-0.041696593615984046,0.010901952639141309,0.0005720250128704757,-0.053121898298113285,-0.0782079230389307,-0.03158984916490002
CFH,0.07316288230992027,0.0497992030500185,-0.03600365551286508,-0.02156350936360319,0.02878712527878672,0.040002282841524905,-0.00700390322466436,-0.0023449058750482864,0.061547959516039794,-0.05219264334047589,0.06030729344753959,0.03868324461364152,-0.012040720541654386,-0.009970982773406266,-0.028221403064681242
COL4A5,0.004278387956553916,0.09256522860919686,-0.030613904111203214,0.03475817295027714,0.01640285533410153,-0.03854318322858082,0.0216224766236981,-0.00760740322526609,0.10411425882343041,0.016221401410357706,-0.039757213302946466,-0.012743542655317075,0.05757812337779395,0.1044853671942172,0.08665909127264092
LTBP3,0.0667301830079409,-0.036717093805396915,0.014370755790229698,-0.07413443495981228,0.07566845961245777,-0.059578423383695976,-0.023567190960169994,0.012384919635133105,-0.007855273003916826,0.004204032079845314,0.0004110459661087069,-0.02572641182299554,-0.033432794798825674,-0.02836732715782125,0.0140040200277742
GNB3,0.017100491726254875,-0.02513112698021186,-0.04510749669419884,0.020147318135458073,0.09744616349526762,-0.029490210104705625,-0.02709742282333163,-0.0198786270569813,-0.05089747226322833,0.017403927860924002,0.051221696002379254,-0.01291254926455019,0.012977097146557096,0.03902618567862418,0.06445238573934907
COL6A2,-0.03175810442845624,-0.0017812417907865023,0.11477341194090454,-0.04742326276917997,0.03775819517103832,-0.09528884700878949,0.04724346218259871,0.0032138618580003623,-0.04694544452520164,0.04221158569233666,0.0534716848829914,0.02653540583551865,-0.12094810379001171,-0.10981872245322435,-0.12562189963168904
PLG,,,,,,,,-0.004152165127492165,,,,,,,
GDF9,-0.043748532680760926,-0.034865567417116855,-0.02333841353284497,0.013894827566046979,0.11348315261904127,-0.0326575671640462,-0.040580923782575,-0.007266080317012427,-0.011569705375680276,-0.01884171788697261,0.08219399549322476,-0.0300726322838563,-0.03934482050094607,0.1356021838573459,0.0023037228163401828
NCAM1,0.09708536854467642,-0.026711974106067574,0.043087355021534234,0.0202685454220013,-0.005608498772992733,0.05042028861937423,-0.06041045144014313,0.01116402023900695,-0.03282069703428382,-0.040604626599023086,-0.08958013240262214,-0.09099082086337472,-0.09461069126761953,0.0578886517092602,0.02403490087812457
APOC2,0.1445488207600528,-0.04322001361580329,0.017001594502427327,0.02570388455455538,0.038822520970270856,0.029779894076105606,0.019580850633222003,0.015553791198311913,-0.04407284206877503,0.0946807040591819,0.08486222980724117,-0.022807210123628918,-0.05003303709587669,0.13993426002573855,0.0739050936947682
BST2,0.05650472459173575,-0.02692439979156697,0.05414479082211136,-0.002392392328066132,0.12100076335798422,0.058466397165080064,0.003931176305860489,0.0019223920091917899,0.05704387114776741,-0.04835711898778321,0.06851531585257745,0.0013532030694707988,0.0345911007393525,0.011065520177754393,0.0069421638048014055
COL5A1,-0.05138261937983744,-0.004355517229868161,-0.012742806072717402,-0.024642314533611515,0.02116721921590682,-0.09225296019631028,0.025501287034246627,-0.0069869484807649936,-0.03514233150929618,-0.013563086554897312,0.046647610865851015,0.059452178876999794,-0.15223557700242035,-0.08895505205774297,-0.027174972360228106
CALM3,0.0257225801281751,0.024481597151309462,0.029513380564735146,0.06641872916029386,-0.07316265827744993,0.13770672251119664,-0.02942322762536721,0.012549848472579507,-0.03224472444771344,0.05061952793648347,0.024198548641841507,-0.03290342122314255,-0.07063549790998407,-0.014158388742076759,0.0005992509923910391
THBS2,0.07279481228120581,-0.017551752365095336,0.006901325475207559,-0.044924621754513054,0.03496027430683996,-0.004880686800110068,0.05344770743853284,-0.02142631966810799,-0.03596063625983992,-0.08913508836662153,0.004268929212691311,0.06454415862389945,-0.005542491385417857,0.022896433890216165,0.02732208370646856
SERPINE2,0.06286569582506245,-0.023617108221706682,-0.019677290688097593,0.016028763674888893,0.028777871909635988,0.023083320176786992,0.0043594782600427096,0.03180389190843836,0.13223458371918206,0.021415180954302317,0.024525776094125054,0.004552610430371904,0.012016394056614164,0.09636957370615964,0.006178086138540762
EFNB2,0.025263848406799575,0.028600539276574466,-0.033619488890408784,-0.023953145397539417,0.022714169045486007,0.002858331279371321,-0.02695035220250492,-0.019507125238928235,0.075781943553427,-0.002053476044462197,0.10981526722898625,0.003923603008364225,-0.015841829462152474,-0.0065055951864303845,-0.05379976482859383
PROK1,,-0.028370265364516326,0.05729165263196088,-0.02266743475337239,,0.011512740936690571,,,,,,-0.03442542994752005,0.006536940461225586,,-0.010396682733926224
LACRT,,,,,,,-0.04152677588830152,,,,,,,,
MMP9,-0.02979444507342847,0.13499625687547936,-0.0015404668570997153,-0.007321003343715498,0.13943058565775188,-0.03112841700208084,,-0.024512369949787186,0.0451090344044756,0.14547676312691643,0.09850088830387296,0.06993535727822693,-0.027911489729158356,-0.07303279313205557,-0.06312543289047659
DMP1,,0.011889317466084712,,,,,,,,,,,,,0.013154721334699006
NPPA,0.01048460257165309,-0.008258932056178878,0.07941975859326278,0.05587278547517973,0.18191179576848715,0.03746644420491866,0.02148182311394395,-0.0014533618854919261,-0.011635824432371796,0.0357772100086238,0.15301313455057935,-0.03208495736734056,-0.016710105398590237,0.054816996607768204,0.00421369955613556
APOB,,,-0.019102750152722173,,-0.022758190729640696,-0.03272958410556868,-0.02779777736077705,,,,-0.002592510632437935,0.08612282633657796,,-0.0053047104592586145,0.02807651750587342
C4B,-0.03272081511121304,,-0.021937901790086627,-0.035303784096736644,,-0.0022575982449295883,,-0.00888222117232193,-0.04149548584376549,,,-0.0382325031016874,0.053442090676902726,0.05849057092112918,
NTNG2,0.08582250498324347,-0.05225574004943457,0.003977290601350957,-0.010759337025591656,0.08338405473722889,-0.03339865391731002,-0.0006967287900307891,0.02318695790114363,-0.03202489512349415,-0.01572146013425536,0.13014866472344971,0.0050553052231731375,-0.0179487122947685,0.0024251662460540316,-0.026148843462663503
LAMA1,-0.0012115761409673173,0.03852804746828796,-0.038164396564502226,-0.025207485367208567,0.09656654909933471,0.006612351542064074,0.05714739172354027,-0.026321753509034415,,-0.010766196472071833,0.009756861649348874,0.01821705554143558,-0.031157634031576793,0.06447035772495469,0.06072017199786162
