,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
TNFSF10,0.019320842852767434,0.02267957886687918,0.03577704330082927,0.07180712271746728,0.014526261847778015,0.038273946632860864,0.1184801597758115,0.0008251133303061811,0.061436020580447094,-0.03284153311375182,-0.08536680933150569,-0.02609987929089065,0.008257868290480865,-0.038464616234650875,0.04006550189146162,0.034288417906086076,-0.00945636705297693,0.09847401130483191
GDF5,-0.016985055991961064,0.006916611822439774,0.018203775052866064,,,0.07356236317328,-0.024506142665314274,,-0.012195420067703525,,,,0.013740601016467444,-0.01758758000570677,0.02215434854556988,0.003205226955922967,-0.008165606995682325,-0.005208358401456907
CHAD,,,,-0.058968861584344556,,0.0009147649959298572,,,,,,,,0.0038346584417007835,0.047665190139221554,0.06774163919691649,0.013440524333932273,
RGMA,-0.03757246182005838,0.03788792744224379,-0.03941588946147333,-0.0020847345416565785,-0.029822823806338224,-0.048520622819506004,0.12251963693302473,-0.03372466941540982,0.053545637708850305,-0.04107741639685286,-0.07595626108435446,0.055391163761106324,0.11512242420584858,-0.03674061549361072,0.01432083832480312,-0.03935716423442169,0.03942402947676787,-0.027485258159991362
WNT16,-0.03166310282546751,-0.04363830017789095,-0.039690364865139084,-0.027466810196028146,0.027197408255008815,-0.016613202255683752,-0.005667239649170461,-0.007902599424070983,,,,,,,,0.036969797775904215,-0.02108032652003226,0.11412545246727587
CX3CL1,0.0821061248340624,-0.0828997635955584,-0.009655432447881248,0.007364872618971094,0.021048826150658128,-0.015679064934457487,-0.0024168749588274084,0.07131687087682788,-0.02128824731100399,-0.012872015711659121,-0.05969134786599779,0.05479124092377844,0.0894844181867749,0.008366890415473355,0.029480830351665585,0.008039400563658124,0.017240140837370507,0.040968122715881995
FGF1,-0.056439294910385435,-0.029273486517704218,-0.009373099949056187,0.04407876353231425,0.0030048961552350253,0.046875024600886,-0.026139910609592244,-0.04754216925374759,0.033490186795115506,-0.03315326062045421,-0.08764222861331437,-0.033109529385821033,-0.004213564736899127,-0.035414982374201896,0.02028736215774257,0.07162972668497039,-0.049721855464862526,0.07143683441839184
ALOX5AP,-0.030788348685994907,-0.14702857300963584,0.06002622814295028,-0.009250128205769424,-0.04277763346279361,-0.028270690274768442,0.10239098725430251,0.0192126299059711,-0.004872525712365888,0.008858465635628423,0.05970309259757427,0.04055879112981965,0.019807763206802425,0.07877473624368694,-0.08906952207377544,0.030256231874986675,-0.006381232353826749,-0.010522976097333719
IL1RN,-0.015115624294975198,-0.008848655827693522,-0.04194201175464305,-0.05982841470893847,-0.009238201865706558,0.014349250378260842,-0.02044792686205275,-0.029162437380128747,-0.013097504162743936,,-0.0339920790956717,0.08371458532514933,-0.04283284289268342,0.02521080190092339,-0.051996798632497086,,-0.03222877341373268,0.028020602990789765
PCSK9,,,,,,,,,,,,,,-0.01768971330922994,-0.027475322236636426,,-0.020461749941569886,
NPW,,0.0045141855147409525,,0.11879186440808533,-0.02191558838791992,0.03187220696276562,,0.0016686214667717093,-0.014587767997239081,0.11021580517461349,0.19859555730073744,0.0012196355990607764,-0.031579285811681686,0.018231448524100136,-0.019266531903093014,0.08019454972700706,0.019470775220392585,-0.05149372630878441
CXCL9,-0.034773350871706556,0.020754179485731265,0.018747110894338618,,-0.047423094265832945,-0.02649419165653557,-0.024730589457313913,0.002881086442268779,,-0.01253223386281957,,0.03488081717307876,-0.005373533652603883,,,-0.023947849546557133,,0.09569256524400206
ANGPTL4,-0.044543299987463494,-0.021547971420931896,-0.012661310887594444,0.059661031809161366,0.03619390564505698,0.011324060856519044,-0.01157543017891387,-0.022595370110511395,0.05564668945042088,0.06976694486314838,0.08731432788368296,-0.1051161906381283,-0.011370282075487898,0.050548779678454434,0.011495018862701935,0.005773915302232758,-0.04761716234850643,0.059015031553105265
UCN2,,,,0.08423870666350108,-0.01519613896348689,,-0.021667987883602805,-0.02534900351026027,,,-0.040805698857134545,,,-0.030587393863129187,0.015428079270757709,,0.008904705093407819,
OBP2A,,,,,,,,,,-0.035104473130250606,-0.053492283786182176,,,,,,,-0.022964025414762695
COL4A3,,-0.014234843195181033,0.029787265309693146,0.07102173207682771,0.004232384862008496,-0.03345118114001325,,0.07741449530802583,-0.0165175485141308,,,,,,-0.0025975061639096526,0.026068416966429496,0.0023035361082155404,-0.02504818529410283
NRG3,-0.027434921486815256,-0.04275843346036069,-0.04019667774181374,0.043740732874710524,0.02166366925987914,0.008998955406624647,-0.0646494794980037,-0.01294213228270305,-0.034823147997258254,0.08883815160284507,,-0.04345974731642558,0.04188817556905835,-0.024162545417599164,0.04977800589312648,0.05337513740637828,0.049489217852019624,-0.020403254003003964
IL23A,,0.06121301502668196,0.013804391065460095,-0.03261412922020496,0.03667965026388203,-0.018418244087174677,-0.02650732681744219,,0.11428311905552518,-0.03230326404116212,-0.044316986153869,0.07470203519584516,,-0.017689707138316593,0.01092454019698682,,,0.03232921613899244
COLQ,0.040418621295970056,-0.021698926333054265,-0.03173696453521361,-0.05441949241858224,-0.01970226635384706,0.003024765585032769,-0.02990711487648485,-0.010328968074435734,-0.015567186155235294,0.07217728029651839,0.009368519135047607,0.08907859897403952,0.006253149932864987,-0.04034160095079806,0.11682302809912812,-0.04613122757586285,-0.03449020166536272,-0.02492328125442064
SCGB1A1,,,,,,,,,,,,,,,-0.01103368333670919,,0.04046588899992058,
TNFSF12,-0.035677226002180644,-0.024387964302431946,-0.0005541902031320002,-0.014217872289621595,-0.05323305624700579,0.08364427977800495,0.08525788657840397,0.01234356947564081,0.03951653817152858,-0.035331147877672685,0.07096075354997963,-0.10007326439087262,-0.03726173956087154,-0.05839377630977463,0.030693254277999227,-0.046321263264849026,0.01047705859315956,0.0581357960164418
DKK2,,0.04069613710112355,-0.021316558920832483,,0.11463706840868002,0.059948612836731564,-0.038589352475794814,0.05007162056819746,,,,,-0.0271911256883039,0.0003613352389814954,,,-0.027250242068331144,0.06651440498546055
FYN,-0.012263028129698391,0.08171976352287226,0.0646688499135716,0.005663916341697251,0.01730909382462358,0.013588374448082988,0.10966178635948218,0.020742119594962694,0.04391556317949845,-0.028437878063046717,-0.015304552712167583,0.05643918190866799,0.029494758072370564,-0.0668784654004026,0.05415602452104826,-0.0038059781549217788,0.05030320947697152,0.0010582962064040707
ACE,0.08368635001465366,-0.05646422166024455,-0.021203354702008605,0.0222394842111998,-0.006110423400396692,-0.020187628620643876,0.0995629153801753,0.05486434743155137,-0.044638288930574276,0.04718289637144472,-0.05324139645432214,-0.0002772865348327447,0.038799019648058146,-0.0210228685732641,0.06648038460756026,-0.04716780198261477,0.023134622455150366,0.06526884293076086
IL18,-0.13976188780797488,-0.03720034118141857,-0.02001338270092489,-0.019476023427139545,0.03273509236996708,0.0236441758035624,0.07220542343363434,0.0004601383459250526,-0.031511381465995456,-0.05040508720525592,-0.028342767083609097,0.07666588074211841,0.08450799585896658,-0.03538263462627354,0.05187651031832469,0.030254278519973622,0.0650636682852403,0.08774890665950201
PPBP,,,,,,-0.017383811365918652,,,,,,,,-0.02165934519812101,0.03165052249184577,-0.023504725714157577,,
CCL27,-0.017205356295555377,0.011197610257559725,-0.013497663056369161,0.035352741826677664,-0.035801831400709104,-0.02379624460321823,0.05462638908080571,-0.006138370946309149,-0.01587385098999711,0.10471833433089837,0.001635740566290472,0.07999940788264132,-0.018055931129780652,-0.006187660871481048,0.0029160559910318745,-0.025235409801749122,-0.007280907736491995,0.03507906149036642
SERPING1,-0.06782779988388243,-0.09157172019728661,0.04679731198622348,-0.09558554440430804,-0.036707232933004805,0.027293654587475714,0.1307700846216733,0.0693453337575515,-0.007040045135821024,0.02732891011661572,-0.04786456794319703,-0.0454063533577702,-0.0298705650744591,-0.012646883601262704,0.01936759488845426,0.012181416372797887,-0.022469146358713585,0.06606378236964527
AZGP1,0.05476041462131982,0.12217976025875489,0.11339204142669121,0.08055068045563454,0.022853336972957446,-0.008060698844432395,-0.029320247084060544,0.10499643304197881,0.05118355098162492,0.06666495304502477,0.08507328560593629,,0.07894254692189501,0.06969612636835684,-0.0005682298028764914,-0.04381086672533483,-0.05349317577087859,0.0481381487503836
INHA,0.05743498308175,0.025580900486155106,-0.02588840865861787,0.05017622402802541,-0.02451523144869424,0.030897951453807616,0.09288302411477664,0.0242685269006859,-0.010846804186701278,,-0.055798484401991394,0.05343486346416412,0.03447232446820095,0.1015213303535286,0.028372308216897842,-0.020415594086065532,-0.003939406348686468,0.013943273129805334
SEMA3G,-0.026104254675244954,-0.03860537194766233,0.06762193444350488,,0.03414264841147248,-0.030034560240295466,-0.014352153943174783,-0.02564766979721186,-0.018639025469726258,0.06266317197855092,0.014074562247136964,-0.0815434765900712,-0.03433877735262333,,,0.0077448843443089135,-0.03394712137855098,0.09110230160163015
OXT,,,,,,,,,,,,,,,,,0.01823007864593557,
COL6A1,0.011016950011718051,0.04142839352463129,0.052518437577020634,0.02730629792969718,0.019729094495782553,-0.02366462588749215,0.10717072809559913,-0.03594634688360137,0.022038253671348915,0.026219385157895625,0.06354197615247012,-0.11914357945075946,0.06491302530401598,0.08159992952633892,-0.045054770629994835,-0.036580009155995456,-0.061977661182531084,0.05647050243126823
FGF17,,-0.02794747624572367,-0.03031332519033883,-0.038898209920905674,-0.02852291522569918,-0.008329244950707722,-0.0319123503071999,0.070151282454819,-0.017340895794961297,,,,,0.009802524596614029,0.10122963403995948,,-0.02015055560171411,-0.021877673002253042
TNFSF8,-0.018679886631443408,-0.02113051272414707,,,0.03973120969711531,-0.01738380685992903,0.05284940370958979,0.0317628054110978,,-0.0017465258353262956,-0.046225374217943434,,,0.012951238886333108,-0.030097005222730656,0.00910697554506937,-0.02108032930242053,0.07586554185683636
FGF20,-0.02487147073887868,,0.023471497100881037,,0.036559362640562885,-0.004165686316180999,0.09632949293723839,0.02540432330401392,0.026476135715045254,-0.027874876887581588,,0.13453110070038155,-0.00016385724226638355,-0.025556459616312824,-0.0013483701116467778,-0.005928575306223715,-0.007213613428683028,0.02858637418181856
ICAM3,0.031150032703667847,0.04457292612228463,0.032697450280060054,0.09905145679199072,0.07069944293741935,0.06240954158184248,0.08029818627761207,-0.0008082646607685352,0.016663813229262407,0.06654356888277518,0.06717645616896822,0.030604089245051983,0.001227584038031601,0.027625799092964885,0.07809071651677019,0.0004413681905379812,0.03606625508395081,0.031717740027099685
LAMA4,0.06627868128992707,0.0037887757746214498,0.021259618871484323,-0.021521453905640257,-0.040052918816279225,-0.05639698264728327,0.11111978195057047,0.038180899535073,0.01590649916846916,0.08540149500644656,-0.0936923605706515,0.026512807877445976,0.008568614723130644,-0.018484658344800054,0.012265393872568411,-0.027819930464493593,-0.045344651899386676,0.0380541248324723
INHBE,,0.020914039387062124,,,,,,,,,,,,,,,,
DLL4,-0.009977147804558367,0.004384473790285531,-0.017186736100899144,-0.02614238498821835,-0.009581820065809259,-0.050737207491031576,0.02745875412267396,0.034878124309789114,0.031241251588755858,0.07735223778867667,-0.06175957916364049,0.06652359756080732,-0.014292928609409141,0.002477267803150595,0.09649775942224072,-0.05649605539729124,-0.005804137437953576,0.07741896072391566
SEMA3A,-0.03546872945589751,0.036148132181451166,-0.004765914162424195,0.01640619459869469,-0.0410686878272328,0.09717962354528145,-0.013999858928827335,-0.005527419318144965,0.02585611740566614,-0.010716230923670533,-0.010400071183540712,,,0.037347106290423024,0.005219279445170802,-0.032909905113455935,-0.04372448953147513,0.021665951662657106
RLN2,,,,-0.02977301736298114,-0.019563100836582397,-0.02666405181999701,-0.02626031262411983,-0.02113986925699574,-0.012563675575634337,,0.10303165482988103,,,-0.016251589680643524,,0.0036313996608242204,0.009660488824610408,-0.025249289145865376
C5,0.021141565599555736,0.06878058365561966,0.009098318536049334,0.0653580446940702,-0.033508263508275474,-0.03993599922726943,0.10126971211254908,0.03409804396008627,0.07846287503434649,-0.022537547626944338,0.01878176870020165,0.021319089105202648,0.05644634213760245,0.037603848263259826,0.008669854077790569,-0.03986805957123699,-0.01524385591716701,0.0258287426604513
COMP,,,,,,,,,,,,,,,,0.02598951773441065,,-0.017414410367264967
EDN2,,0.011356039497466474,-0.015250219862110169,,,-0.022862612182384775,0.0014710215170117594,-0.025670846042867672,0.010817811084769468,,,,,,,,,
C1QA,-0.1451165562097324,-0.027911145628151033,0.014553193718394926,-0.05786676378250056,-0.038317077285114166,-0.001743578023570926,0.07511242119421524,-0.02237260341727814,-0.04742211876664272,-0.05709552838407693,-0.08057610975917295,0.102548791731405,0.01982039552589362,0.022745008448903096,-0.05111380944261693,-0.06150547563208731,-0.059240572556698734,0.11253665241721232
UTS2B,-0.01584093172023348,0.027216478014180867,0.06636188445843949,,-0.019563100724190128,-0.019066808391358638,,-0.018273143676535628,,,,0.06638664859424373,,,,,,0.03399278559544163
COL9A3,0.06425196298398653,0.019805125038162792,-0.012837870514836335,-2.626126895103075e-05,0.03539796931293655,-0.005697395308718766,0.12424258783760796,-0.04299323707720252,-0.017256565926689036,-0.04171268237725237,-0.08295667811278733,-0.009834089789731298,0.023678717919240908,0.03165197102111726,0.018567679252543306,-0.037698834409883246,0.0066373612945267,0.06576688149337064
DLK1,,,,,0.03322414066789882,-0.015529153622435697,,0.07073706947985013,,0.01401031824131096,0.07173506038752252,,,,,,,
HGF,-0.040566231079271584,-0.0584364881233285,-0.018176356540067544,0.07218435022001923,0.018042061277141738,0.0411966717244129,-0.05006099513586985,-0.0013967800378044766,-0.019135874203934648,0.05292104185520342,-0.047002435648382,-0.038387571086900926,-0.04596377501271946,0.02473147335672413,-0.04463803627611375,-0.02794097755630342,0.029396202525225446,0.022728138464764992
P4HB,0.07815436464715345,-0.008205583603050046,0.040988184920547066,0.05490331763061106,-0.049752782731601976,0.0043983099579606305,0.098730215405419,0.014137675663072774,0.030257526877623144,0.07296014571208348,-0.011921592368297868,0.008011008387515617,-0.02836965991579953,0.12508416611587506,-0.06554622798918003,-0.015056533777431175,-0.08578196623735393,-0.012694598312487062
ADCYAP1,0.03633704321898055,,0.0173475178679993,0.03716091761653088,-0.007776542443418829,-0.031382355877914915,-0.026838174176201057,-0.01860795013234429,-0.018512931940900323,0.02999936211484629,,-0.05700973936183748,-0.030089844529487323,0.028822412404094236,0.009900859997516066,-0.036857150807368996,0.06007039174488909,-0.027526883029583952
GREM1,-0.057226779514415155,-0.022723247725789153,0.01014695072232142,,-0.016908652179617276,-0.0192424016125307,0.011793138153369118,0.0882873690880737,0.00373719033688228,0.056745452500222955,0.02511990482821521,-0.008748856714474923,0.008773160071058014,-0.027832672703944274,0.005361314015853044,0.00034356168371048134,-0.01575910614447576,0.05166514758837369
EGF,0.032494501195211516,-0.04878875964159689,-0.0031530644361279026,,0.02773035156221565,-0.012788598479535677,0.03640010642695793,-0.029428900326642676,-0.00821231352762791,-0.02926699312048305,-0.04440281462911331,0.18489277992395067,-0.038237858860864296,-0.019870248725558808,-0.02623270079481361,-0.0018198950646294435,-0.015538653386837966,-0.002333520811529044
VEGFB,0.0022347038893782774,-0.007058093165216974,0.060784179540628425,-0.04279621030808831,-0.012766677150989872,-0.051225535195214174,0.08909648985554275,-0.01487933458249594,0.03428488951523177,-0.0633540761243642,0.027879012797715604,-0.0036327736113912976,-0.0032441066559662697,0.065345492916991,-0.04312668533534553,-0.025757701867120685,-0.02342565752397293,0.06112457284059957
FARP2,0.058043449905578276,0.04574915471649477,0.05065939432216662,0.02771029772223238,0.002420157146320672,-0.027431527807295315,0.06585597243527565,0.09889274115389933,0.05136127483401487,-0.00296094831190711,-0.11040454852094865,0.07815062556881186,0.04747089504702301,-0.004299947790733459,0.00918616856914604,-0.008930367551409402,0.06574279820544844,0.06284775732330149
IHH,,,,,,,,,,,,,,-0.021273649710928145,0.01814142083108217,,-0.022840610018278553,
LAMA2,0.0477247895650575,0.048609565057419514,-0.021809667153124532,-0.018451471039193083,-0.007352148474120371,-0.00885838552719064,0.07894676480209711,-0.025016430914978093,0.02296755788157401,0.05714503776037251,-0.03942900529624168,0.027167466676630784,-0.05380306236782727,0.0026421936224612056,0.02766879255604413,0.010431363382910758,-0.034136342523778694,0.08456841695963764
SERPINC1,,,,,,,,-0.019550612996389116,,,,,,,-0.0262327028816828,,0.061780121691057406,
NRG1,,-0.024125186082627384,0.024251704258606212,-0.02665704383286183,0.028693177286490977,-0.012939141175423765,-0.001378567999953874,-0.027038650393465428,-0.025375654366493146,-0.028809759968628883,0.010571091320714465,0.015542402722135433,0.033136160914613924,0.03194750989838016,-0.025948063053179336,,-0.019027851959761664,-0.008693132037497973
SPINK1,,-0.05332345465288905,0.012788714054974748,0.049367512564905826,0.042741352931911086,-0.03108715625254321,,,0.013991009927412949,,,,-0.02887983867060977,0.010142574690104909,-0.01910029664787856,,-0.027726172830227592,-0.035196480110602946
EFEMP2,-0.005264947331935295,-0.02937374504639721,0.051888345849670135,0.028931562236740645,-0.012644931249135002,0.004357540534816586,0.0911807919449864,-0.019061576815119635,0.07700217315794854,0.03993711885549853,0.0642792261106357,0.09529456466614171,0.021735036820866017,-0.023026639128945092,-0.008727287272626422,0.0003230829261526154,0.004204672439172681,0.1225742619468766
SELPLG,-0.021664170477711634,-0.009259582720659673,0.028071343750395657,0.04391736059358303,0.013929044777578798,0.05225577901847978,0.040083877112594535,0.01743793132477447,0.07482742832769496,-0.06649035003215398,0.06228140754992415,0.050431258525297736,0.062240486745814214,0.04913359939993808,0.04732250370863748,0.09938233049257929,-0.012846660420492498,0.1009957647001
GDF6,,-0.02664653172525779,0.06681803428373706,0.025297917207171304,0.004124424016597213,,0.09167745548541269,,,,,,,-0.013906540853237243,0.023189189031226406,,-0.013919269955085675,
HLA-E,-0.06589481766531255,-0.10654145128527619,0.0021974238706099964,0.00011481898753037621,-0.03246222402933474,-0.05067197707886277,0.08365351024776548,0.09001137750891099,0.05428206737518819,-0.06448148305508947,-0.004339322760503715,0.022501918371359352,0.04444236081030727,0.04584302998797915,-0.06013718794852108,-0.012765365041322634,-0.04579555582441067,0.09010804667694144
PTN,0.14856835076439243,0.022588728425938027,0.034255334612764726,0.03881021791718315,-0.015598372499404246,-0.03349682873926409,0.16417739548720064,-0.06000012050666697,0.033671076627238394,0.09126713247128937,-0.09866353208462449,0.06933221045771885,0.10792544886096558,0.01792014671785935,-0.04326430938046098,-0.054582243430428855,-0.0029541638547079985,-0.04121645528685717
CD274,0.025066004511098156,-0.013303646956192362,0.07267046105099442,0.12494572929104951,-0.022337506730612248,-0.03149167656658578,0.0925351232478533,0.05629828692454539,0.07763588845397808,0.07660282330376925,0.08428590450498484,0.12263950678102711,0.046628174814711716,0.032497869260336584,0.0012446474249278047,0.026939695483691368,0.037242368930800185,0.06438699321786673
FGF10,,,,,,,,,,,-0.017840460811007985,,,,,,,
CD14,-0.05162901085767858,-0.022318535707030844,0.05526131359660755,0.01602151029071941,-0.01154132199920322,0.0028888348785781467,0.02180722519524387,-0.04314449978930837,-0.01563653232964981,-0.024664874784180054,-0.02504671719400215,0.04349773887882708,-0.052136520285745246,0.013844586676417112,-0.029560203066009122,-0.00807010209150098,-0.04591919287211627,0.11397416418266619
SFTPD,,-0.028888361541482117,0.02994905069702542,,,-0.01952246201787575,,-0.033555947866775175,0.04591587254338325,-0.0369913155595923,-0.04480027582887592,0.03285748421307447,0.009900130806674538,0.07819531201900161,0.06778098426946128,-0.039685706200091694,0.06297888304198837,0.10107878836074678
SLIT1,0.02154669158433651,-0.0030426670690638646,0.031843759375991154,0.06510648600095734,-0.006461970978702426,0.002421262280409853,0.0561968491123083,0.061652865226404716,-0.03284550528087331,-0.005739725359097296,-0.044210490630960886,0.04672578886879649,0.1140977352508733,0.0005509670767263836,0.02601755128699197,0.027688550513886752,0.029500208580229677,-0.0062001824794889054
CNTF,-0.02043194776654005,,,,-0.015420168504871557,-0.017383808446544694,-0.027474959196059173,-0.016665301019725215,-0.014587768064873993,,,,,,,0.0897909146636825,-0.023121675657237363,
BST1,0.04236286411846619,0.023564917287697704,0.02446307017059514,0.022251510327441097,-0.0012120883468823413,0.08503863423957189,0.1318590214188371,0.03697556571382518,-0.01855919205207877,0.050006216289498064,-0.015595795868571927,0.06998027197846825,0.03838854748760146,0.08315326896830996,0.01012157939951911,0.0034180193233123157,0.09491082103026748,0.04801158280554569
AGTRAP,-0.0015209484227202562,-0.02291623213450571,0.03544323729185533,0.029650701840693957,-0.02260676840311965,-0.011741172784675962,0.0661204787801043,0.024088010594870566,0.022926084852650953,0.06322295808827186,-0.06915435158849902,-0.005196736334957151,0.0028027550960466347,0.0017218960898107598,-0.0068038074941702276,0.0032828758082002873,-0.02930949177533681,0.055122638914016746
LAMC1,0.05639724186007118,-0.007274923909285119,-0.014629197541617435,0.01403497236447361,-0.022208035169038562,-0.01595061538567222,0.10611283154660338,-7.275990723363915e-05,0.013523868376282807,0.05028942839181197,-0.061204216246117625,-0.004218200978367983,0.039215300772546986,0.016597384421372572,-0.00046279373291793573,0.012624380372471785,-0.04982732643024694,0.018129018260512463
COL6A3,0.07970315363959854,0.04058273357546367,0.03862780670666464,0.005323715220524041,-0.022536528090073848,0.02864589379003619,-0.03551372584410588,-0.018066246702337727,-0.020561633512072658,0.1381611709859983,0.07748340390923682,-0.014977814441630303,0.030495005798710537,0.048987624561477955,-5.7526490457851745e-05,-0.00881507504575283,-0.04109417918585092,0.0729579645140895
FN1,0.11639651607471413,-0.03373554455415269,0.019374540507186087,-0.022376602909742555,-0.02986680077434029,-0.06675078291128662,0.11527052168754258,-0.008871661741379629,0.014833742366879172,0.10380695765120956,-0.0922844055734462,-0.05146537819825534,0.074125542631553,0.04460358969851566,-0.032353669153165635,-0.09317212907395753,-0.08662281627588213,0.017082074015651903
MIF,0.04672762414153266,0.0453512076158349,-0.012193640674630774,0.035692464200667184,0.023912915096874196,0.02522419777379331,-0.016347314747386925,-0.005330216622740321,0.022043311033035147,0.053215949577553545,0.1382312649690937,-0.10725276833507763,0.0982860503260217,0.005673395182890601,0.026774244782563433,-0.012340589636944373,0.020118573691486147,-0.06780875551422992
JAG1,0.0623746072716084,0.009640727169744585,-0.018199749774091806,-0.025318623399957524,0.004463310282612836,-0.028582236831599155,0.14179951038180622,0.032370835014565134,0.0772642208510005,0.06741645969876149,-0.08448899110252941,-0.032287486966360975,-0.017957622645299584,-0.0005513840005922731,-0.04943549011681742,0.009426193285999893,-0.04179751046478328,-0.032935122939813564
NID2,-0.02504763470661967,-0.05470946008414921,0.03198756705287526,-0.01826912418152672,-0.03843966785887988,0.01149881355416397,0.09366046690457654,0.023903405234631903,-0.03248143246574059,0.017841242918432813,-0.06014173686205022,-0.04375709680385464,0.02116317637643403,0.02900981189557436,0.011432840077233443,-0.02402368516450244,-0.03190198608293877,0.09627841556723071
EFNB1,-0.0382193634918261,0.028409991174134248,0.014632972443273946,-0.013155046732861189,-0.02889839983839599,0.010399448999314198,0.04125296888799402,0.05250382026828956,0.08202206914741315,-0.03292727711985874,-0.09124318796608175,0.058529998146445925,0.03723196864124413,0.001922847952414491,0.048335535449767965,-0.04071627680659188,0.022899913590245232,0.04000504613195512
COL4A2,0.08350042368665665,-0.08502071895663608,0.020866258817647136,-0.012709525436869625,-0.06327808919235225,-0.058409749187004326,0.11395354819671621,-0.007780812738633708,0.058510881985336036,0.08015024064039226,-0.023242748772376094,-1.0551547210971708e-05,-0.022065968035905218,0.02672939398497118,0.011476485000077929,-0.05651010577837098,-0.07257880358638616,0.028080826539699108
SPP1,-0.14074536429149026,-0.05929428064463152,0.0032983908749274846,0.018753416589840255,0.017175565301575893,-0.04268142083904979,0.08771698859889356,0.02643017489856434,0.01990891339144234,-0.05865673037342433,0.03753020030197124,-0.11717478696211986,-0.06673136151182851,0.04656152191632682,-0.06936865094882749,-0.04256920577600014,-0.059221072746127,-0.10973884544635953
PODXL2,0.031238314814090118,0.009125818728784357,-0.010358714064521757,0.010627648130467179,0.0011248963615453295,0.03849772166315403,-0.026458399392294003,-0.009376231256321125,0.0007534645043644504,-0.022555674099905988,-0.029252022162999977,-0.06774957068775178,0.005148289365806786,-0.04981803060950451,0.013787033816141391,0.004334536031314904,0.04553406233151373,-0.011126739694288729
FGF9,0.006255576615704408,-0.047235242569212105,0.11139721107795084,0.0742901009856585,0.06750324914835332,0.07441643319727798,-0.06377688598646855,-0.030351047391289045,-0.0018115811580880668,,,,,-0.014702302325438291,0.030269586919263503,,0.07288128784119928,0.059099329268305585
ITIH2,0.17494922311149752,-0.021130535220390906,0.026272413540817174,,0.023265790784277304,0.0006133706595287047,0.031560548767960175,,-0.020446253429627775,,,-0.03631286038269655,-0.033911992254780116,-0.04675290845508509,0.05752779910804682,-0.0445918310668562,-0.009081881662468549,0.1411348659562021
ADAM10,-0.017560859643881592,0.06826516550473226,0.01553993043128994,0.055627564442125944,0.020361453825990108,-0.047939146852695416,0.049127136190514294,0.023673680139779225,0.02840717627549581,0.03473509639829651,-0.07402386885320905,0.09054984074539407,0.032797677839896976,0.04608123059988843,0.036440000115057415,-0.0034502033196288882,0.03078544201593011,0.015588116410048557
CFH,0.04383581148871086,-0.04661474977599397,0.053284265105899176,-0.04592165662200548,0.02493951799703086,-0.02838088748203962,0.11390578769224156,0.007621355857607449,-0.0001417633405819513,0.030851914094829347,-0.07547066700326227,-0.04124848723412373,0.10317592149400523,-0.020888938259773334,0.003935041193899188,-0.06441225553252501,0.02093445311985938,0.13465874464860836
COL4A5,-0.03701895808177843,0.04280247700415784,-0.0003744678944320313,0.030272412057937962,0.048617110902215516,0.04986635064477714,0.0548389267441685,-0.008895690227771084,0.044485639857428795,0.003552477953165587,-0.020130563755121317,0.0936376054366918,0.06475150411413978,-0.05884580189959233,0.06680408048206722,-0.021456088468499966,-0.011642264368571553,0.03557940740694974
LTBP3,0.0691812267515589,0.04549300428618047,0.05560054150205061,0.009103559474853206,-0.02211767970987019,0.0063368650018784,0.04715018376117559,-0.021762617957454454,0.046965153972948155,0.018040506499814087,0.012964071952462882,-0.014927587073659857,0.04572033612742897,0.059965270851112244,0.0015926923196338608,-0.04323227565801256,0.014283831954846496,-0.014730198225180338
GNB3,-0.012923435914224016,0.07975378148727712,0.000970056567141857,0.11483367719255141,-0.0024935691850922668,-0.014328576525771797,0.06783860451442691,-0.013262323592350043,0.0486297883150505,0.06826109199305981,0.02496666992476929,-0.12190279744564961,0.05526514463838741,0.117136036804629,0.08128970476265242,-0.03218137035896077,0.05508162794933507,0.08457648754891088
COL6A2,-3.176793597850117e-05,-0.0034563425589753645,0.04784588304286762,0.01612468365742998,-0.013972629786469123,-0.017457337672930034,0.04801273202464759,0.0015488095399177366,0.012062572566051163,0.12880492509475386,0.044742895576491123,-0.032322588717351934,0.016734144509345652,0.06693526599749237,-0.03145478322403653,-0.005275960570197184,-0.08029279320343456,0.0688148518211677
PLG,,,,,,,,,0.08485527887727977,,,,,,,,,
GDF9,-0.02005463078223825,-0.052375691955462794,-0.004147994728754042,-0.042544560838951785,0.006409375894063292,-0.05726625843336494,0.09001037631093092,0.024485870225129554,0.010976841568368331,-0.017458835647335785,-0.03645327947571073,-0.09785405276313054,0.17130928657863023,0.05870275083009412,0.05881214461618815,-0.008767155608276136,0.04590291647345627,-0.05149372757359052
NCAM1,0.0015047813772249622,0.09292691607544387,-0.010759174988119971,-0.008484138395751788,-0.02352785793607489,0.05312322149492836,-0.0282404959109964,0.06543311865264596,-0.0025691317391141,-0.0279170761540258,-0.03885696189019011,0.02250051638600958,-0.025147189935967592,-0.04910964827959614,-0.01741152781360135,0.046897449929820895,0.07741513140538893,-0.06655466524310781
