,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
LGALS9,0.010587240744872545,0.04573944916478383,0.014536035072967994,-0.10339140730681487,0.05762188500724296,0.01087009201088554,-0.06388176971406141,-0.041529720456549665,-0.029780648206722545,0.010012654316361908,-0.1341486057699666,-0.008916334642118825,0.014250553529144663,-0.08464251963689916,0.045719850092740294,0.08317234041735137
VIM,-0.05390024901054153,0.12266255944913099,-0.004931231552672266,0.03881091799304463,0.12236386863367313,0.020038225647795595,-0.0842559097516441,0.024648445355598868,0.005802982176452743,0.052805579110938326,0.04470806566686635,0.0579569628102034,-0.0886564167165192,0.03058665289030741,0.026672038763682904,-0.015851786249537952
PLAU,-0.05401347840442937,0.11200248953996426,0.030968213105391017,-0.0934679303883009,0.057164787370791406,-0.016980300295934475,-0.013602970146538948,-0.015390958621105387,-0.0011658727803737154,-0.014074146416842036,-0.08898658415604542,-0.041818755182674354,-0.04402310022254762,-0.00158142710521852,0.055724121935802125,0.15504752268466088
TGFB3,-0.023175826626934636,0.06454729136739389,0.06616185603433122,0.06176977393076336,-0.04340280121839933,-0.0064054675214515865,-0.025387667238388006,-0.010726641505892105,-0.04470322479439866,0.045605052764782446,0.030797174171805553,0.01834298284942769,0.06282714966268281,-0.021353662521058282,0.06189324926911154,0.10209739619040212
APLN,-0.018673689603992173,0.04311127014185985,-0.017856332475569038,0.09093141695401777,0.09460566375224203,0.06292558576833089,-0.04323227245942843,-0.013575469631502165,0.03977091127427284,0.03536149179844424,0.02778975235075784,0.027322679390105808,0.0002692892526188401,0.044384103986853066,0.08222654661544727,-0.005175292325725326
SHANK2,-0.07349893064003317,-0.03255806204498987,0.010889545779932642,0.061556580155826934,-0.04323481605351311,-0.06129121350312021,0.07389321214947885,-0.027290594215146218,,-0.029760487450518076,0.02835676878757614,-0.03171098482631738,0.05998951597146891,-0.0026383415610341274,0.026846698172080657,0.029408852129215537
LTF,-0.056810430246056524,0.06721295201092438,,-0.0034725390458050314,0.0894271692604206,0.014488107144217789,-0.021756774572788455,0.010683584872473792,,-0.03786700374554776,0.04667353006516055,0.024074864745447136,0.0516832794008858,-0.015580857439010802,0.023395140840939257,0.07262859129944547
PYY,,,,,,,,-0.015605130290416368,-0.025204146774930793,-0.011577641018447866,,0.05161357632032255,0.08130063390449958,,-0.009210235706389527,0.007897108750626176
PENK,-0.04953711310087224,-0.005632288256959695,0.01970398469694397,,-0.0004142558721470899,-0.0018627553918258602,0.11320651162508677,0.02066218405030561,,-0.020691755494689736,,,,0.04856755756017999,0.02650239127097664,-0.07648817163461258
CTF1,0.05619498483177089,0.0491749112722113,0.004375924460329658,-0.02225731728625077,-0.04785953268239093,0.05219333357967215,0.020570364517265634,-0.028118878352821303,0.03381237055611234,-0.02110369666892622,0.08995113177889914,0.025982242411158946,0.08981098633245277,-0.008772652712324762,0.04377136836490527,-0.02852105092248702
COL3A1,-0.04013810530048138,0.14795371618050332,0.049905175334269865,-0.028285926114582586,0.00745245664910282,0.07464813496107267,-0.04668718905793011,0.04877814671454978,-0.030780131748616237,-0.01097894357428172,0.008551680014591024,-0.019837167294151047,-0.06619069849435093,0.11949161296851478,0.04844178589199832,0.1950049290840491
S100A10,-0.0924835144933537,0.03964090449345589,-0.0068397278306868954,0.09373375923867286,0.10796386279374186,-0.0011406327229957582,-0.06984696719152814,-0.004077054091684429,-0.0095110903560235,0.04403820560329458,-0.04540929530245595,0.03861474669198631,-0.056559841543299204,-0.012743089946922125,0.04136289837052358,-0.02090943319242439
FGF13,-0.07928751542904751,-0.020398148696610052,-0.007513410320926971,-0.02037919542214557,-0.00382246745082537,-0.018889437345298108,0.10761539226210254,-0.008709269562453343,-0.031580161390536925,-0.017195863005464284,,0.0288180798302894,0.07533128297598256,-0.039001770154293465,0.029577807909130765,-0.04606537482910947
SEMA4A,-0.0425133720497326,-0.03547648079481699,-0.04274463546276952,-0.06001244842423955,-0.05195389337050717,0.007167167814745405,0.056502649299545245,-0.008187071499848753,-0.04733392502978352,-0.003933044146350178,0.03498927130027975,0.0034495890826185213,0.047043510242848745,-0.0287132148495458,0.05531923070933525,-0.0009121456321991795
EFNA4,0.06300541408033719,0.11307320630293138,0.022137475322014176,-0.02689809535661992,0.04024347065958411,0.07490981373090744,0.0015397701795617008,-0.011097568958861031,0.00424528194083221,0.03145807883260772,0.03533985146314225,0.08636428110457746,0.007809122078665004,-0.023838462807372694,0.02597042544077994,0.09616397722762418
HSPA8,0.03610222930887664,-0.04961764649753107,-0.021023890993584923,-0.043616194254276035,-0.12825530872890892,-0.0030636893878093862,0.016863961166112582,-0.01580373647827025,-0.055553323440393855,0.002694931726867566,0.08399511069649795,-0.002118047149725214,0.06506130128292621,0.030613570001453552,-0.047969589608674264,-0.08339420499974075
NPB,0.031212156359955452,0.03673321402299252,0.006789722436709992,-0.03958340717879834,,-0.000711434321536486,,-0.018613072942138695,,-0.026120197120443795,-0.08726834225521853,0.03907846836946434,0.008903680555397834,0.027216509392290054,0.01953890695573234,0.03146204561258245
ULBP1,0.014555739716919031,-0.0026351455372126955,0.018196077290119243,,-0.014616312843894318,-0.018038158780335323,-0.024041554707997192,-0.019141715549915134,-0.01767588534417446,-0.01292189891304169,0.22610982245102082,0.06760075224912167,-0.01991921939810741,-0.027702681397732087,0.008620788002010008,0.06994509868318173
SEMA3E,0.10931880948846498,-0.02545431522983056,0.012432017736903342,0.010586008077888715,-0.009152108896161892,-0.0020251024827871666,0.05026317236917188,0.03130258251458805,0.057984406044973354,-0.024989303387486096,-0.005127336724495559,0.03280328098286436,0.07095771059767239,-0.05379513413701046,-0.07683371245120921,-0.05274403951205735
FGF3,,,,,,,,,,,,-0.024956876818286587,0.045365121609790934,0.06674372611060164,,
ADAM9,-0.033396285220698076,0.08272493620410282,0.028505167093556612,-0.0915652902181226,0.07840212380191701,-0.020171969636029095,-0.08769315585792993,0.007533288312869198,0.018391544513714452,0.07869095584374039,0.028586586181199365,0.0932239602498844,-0.024759177132468682,0.003281982505160681,-0.026739818562249475,0.01587809803295918
ASIP,0.022173329053397216,,,-0.02962320862376112,-0.023070505321853684,,,-0.01716984823853592,0.033661533517146125,0.004042436841317522,0.08524915609215626,-0.057269795114274796,-0.010953624642522327,-0.006461991248327665,-0.03131374580530812,-0.05366425797418855
IBSP,-0.06129895081485126,0.15650205476688864,,-0.014696972505422382,0.07829351210513186,0.05304747051931724,-0.029642388868713093,,0.018456206180480116,0.11461542694118249,-0.017891503533666857,-0.025906127782027902,-0.06883197264673781,-0.01689807760966445,0.09899791779752833,0.09123130266955334
MMP12,,0.022782741736641222,,,,,,,0.0008038003289339575,,,,,-0.014861014517737851,,
FAT4,0.030050678421792498,0.012895960073857666,-0.027286625452971242,-0.0274705222126067,-0.020368769995405954,0.020677701126096105,0.03494721656670353,0.03191704462487454,-0.0391211030212321,0.004199875325628191,-0.0072196246815792635,0.00412046725194808,0.04712854411799301,0.040742106990945215,-0.004776647130443102,0.007734365704783737
MDK,0.05584145241033063,0.021261385865134885,0.055412004857729985,-0.01131627491819043,-0.056193379517792144,0.08082389961892171,-0.052130334750662574,-0.013674975519358873,-0.00750265388373079,-0.0038841600577240684,0.09408104592984241,0.020528021545436488,0.06820099799847347,-0.02537106582251682,-0.05144253024047486,0.01402271189742109
BMP5,,,,,,,,,,,,-0.01539558456687378,0.09775686835467706,0.060372456767782474,0.010263989003168248,0.005474374278315556
CAMP,,,-0.01583285719362947,,-0.022598424900290067,,,,,,,-0.007069774364663545,-0.010943495066611427,-0.02176243969684924,-0.006998038208395153,-0.038376044549308964
HSPA1A,0.0036588770850024825,0.06071495960172268,0.01626190665673459,-0.13567468371713615,0.05733936492178296,0.022723730259498212,-0.07854053917791091,-0.009420612103457746,0.0034066624645826904,-0.017540514234017587,-0.030356540314913676,0.08609729820103933,-0.10944267502487184,-0.005239648633824905,-0.00040756175458802333,0.062142556479813045
SOST,0.07524407240026629,-0.035342328905442755,,,,,,,,0.004922646335974976,,,,,,
SEMA3F,0.12315977593020336,0.10003112415777483,-0.029661814932250927,-0.03219437224952551,0.0058234815827697085,0.04156717752522953,0.00767385152949177,0.04797484819689511,0.016019363308218196,0.06415973369483162,0.07105111069582458,-0.06580568582819364,0.08252790284973399,0.039596334734505086,0.05654850244438968,0.09446476724927341
ARF6,0.013628356447332656,0.027808067429403855,0.005465757715909458,0.03592023134786184,-0.000666339820693964,0.026217306358235333,0.0025883650342419405,-0.006363667271185594,-0.028873746466035084,0.019248680037248136,0.06283931218303473,0.06470323789109698,-0.03267023267263817,0.0389034946363229,-0.024356910404975663,0.09216242331310771
IL6,-0.038566072048019526,0.0745540486994071,-0.027591587202586414,0.02935152209647883,0.06372811932912756,0.057363216933362916,-0.04601210686489933,-0.04490311887137204,-0.049581303771609686,0.06401306315125162,-0.04874823267181412,-0.029971229083156956,0.11760470248813684,0.05864815718973552,0.04476381956189348,0.04561877167297571
CALM1,-0.03467156007972874,-0.09234225171826137,-0.032314887582285824,-0.0002989963841002193,-0.09093181806258448,-0.01956368548647106,0.10298649230490475,0.004759538745027262,-0.02437961393157232,-0.03543052506484855,-0.05099656564074771,-0.0002962209860272946,0.014404256695980397,-0.025284186428272386,0.04695099343762972,-0.14171768914972044
VIP,0.015179692174587284,0.0011811326806763327,0.004403911556079115,,-0.037652934023152465,-0.003690720654532427,0.13105154665263058,0.04892561825963331,,-0.024272205613208787,,,,,0.003934514904426017,-0.03091174379221375
NMB,0.1306718139314427,0.014149026787116464,0.014471266114225676,0.0026038719916653833,0.03316484626397853,-0.0097568269921527,-0.0416410232356853,-0.004536276813947198,0.061299623645830865,0.0007152141683184722,-0.04934343142922621,0.03316224346948357,0.11314045672329394,0.02397361844397024,-0.009173871410080444,-0.09916759113037767
CCL26,-0.040004357578867056,0.0495200628631615,0.016631136834858024,0.012492061028441937,0.03360165512163187,-0.01294157524252983,-0.030451742441705988,-0.011587552781799909,-0.007423293803292403,-0.0182827211395733,0.1901958983761177,0.039759698594278435,0.04992571431063147,0.02956605728516214,0.04088357482859737,0.07355995719476992
FBLN1,-0.015674722592094407,0.08274168911728587,0.07823691996180208,-0.053208721676157374,-0.0499230558827923,0.031921430240063914,0.005294413608435361,-0.012849509340324907,-0.03608179612188216,-0.01741595148352364,0.11273858087574971,0.02071334053031698,0.019813485091909847,0.0851334318190174,-0.02682605067019455,0.13736130470013083
SAA1,-0.031059382945255308,0.026118111271365353,,-0.026041764215986273,0.0752153039418406,,-0.011528868929805241,-0.04282212407565673,-0.05112919540746275,,-0.02936814975709818,0.018660354482990606,-0.1279685087764004,0.009075481029897602,0.07130630111463088,0.054161671226138734
MICB,0.058935871769748,-0.0003015908670302724,0.054897044746314336,-0.002228741364486709,0.006413770567751716,-0.02163189977940698,-0.0007606128558486838,-0.03692207300909232,-0.033126909689868825,-0.005560333228490434,-0.07967557482958802,0.04104146141775669,-0.016827673008424696,-0.03130711719292934,0.03621985086598952,0.17216674960878756
MMP13,,0.07766170036638757,,,,-0.01221318598120393,,,-0.007358220299415899,0.049123816541535956,,,,,0.12831474880916885,
F13A1,-0.025103253679504688,0.059466188882900166,0.010784964475963202,-0.06624062293446477,0.015414993960642893,-0.03008644806631925,-0.030618166654446468,0.010725643997154375,-0.03152305723243157,0.0339921900502377,-0.04429747952984005,0.006630695183169491,-0.10250681581152048,0.019495836847551098,0.056615721150881385,0.16566719868483182
CXCL11,0.07377496074290135,-0.03485930348291762,0.08163560553168354,,-0.02095605112222094,-0.019178668517386557,-0.004166317512806854,-0.03814912337631985,,-0.013546479725382324,0.07107222238463791,,,,0.06636094370199605,-0.042844138687295835
COL5A2,0.049226743681615,0.13404935317279812,0.03835753615450284,0.036208017781917554,0.025657178554344795,0.04392622625467631,-0.05833024128599132,0.02725198416830651,-0.013811057786129163,0.05138180668897664,0.0945702738302455,-0.012978960118807425,-0.009461442440245217,0.0725304270921049,0.04423926741410741,0.189857543020147
EFNA5,0.13764802052430825,0.019396026276225845,0.02751674304735749,-0.008330734917261324,-0.05119818946293539,-0.0033007845839210562,-0.00806894637661167,0.02211092943368375,-0.014337698160042312,0.01021840562485412,-0.0016216277078332853,0.0021712177765317903,0.03836015058978622,0.030346982942102176,0.03383895325271522,0.03924845192969786
AREG,-0.03805005310484087,0.0728207962640949,-0.029529828300179414,0.019562090187968274,0.04278410180306895,,0.016971546916973487,0.05673096903952344,0.010834481393153855,,,0.02143881401735603,0.16311116068613618,0.06751172037753696,0.0902884199944285,0.11516466266452004
EDIL3,-0.032644109235164954,0.043220219112884796,-0.001525357599207374,-0.010611158863334724,-0.054091869400616825,-0.0788431008146484,0.008492318748691715,-0.05458280856410378,-0.011169212975515388,-0.0023831208841027618,0.05110634497099458,-0.005024196995602027,0.02249984908549767,-0.011202399944306473,-0.0031841097859272105,0.09487687447562183
CD86,-0.003662232303622123,0.03825886124564919,0.002330415750440779,-0.05091071400311905,0.09866297006888453,-0.03092587773701202,0.031242720355874137,0.03581569612874054,0.01515947870784064,0.03261049440926113,-0.0318295625835059,0.053749433450721126,-0.004305025028223674,0.02752806239920443,-0.008702051017807378,0.0845789129472462
AHSG,,,,,-0.009493770954031694,,,,,,-0.03840411403943991,,-0.0196975944888109,,,
WNT9B,-0.04053888768637507,,,,,,,-0.013736464487942733,,,,,,,,
HRAS,0.050216746683119054,-0.006397934030917655,0.015273245123818032,0.03831371948199447,0.009251550174013077,0.01331446323744759,0.05203503851047118,0.03649900331890621,0.016229886427854404,-0.00297275050206706,0.01061596235782421,-0.008874998031081549,-0.05685671929876028,0.04506793513841294,0.008781219495228934,0.017797530569001047
C1QTNF5,,,,,,,,,,,-0.05280262334896605,0.0903696097353024,-0.04107716601502303,-0.01744452493071477,0.01939119160435522,0.09378450083775142
RLN1,,0.05148356923338775,,,,,-0.011392068646080016,,,,0.13177321000859846,0.007337453663043213,0.08911966926747716,,0.04796358838864304,
COL4A1,0.00010484319876896881,0.13480523967620148,0.026801891397304337,-0.005043623888253506,-0.02929524103110398,0.050817742268340814,-0.04783073793998535,0.02664037580721114,0.0010277580350102884,0.007136255325701524,0.027163920769941157,0.009709283114104393,0.04786987910514936,0.09029566666094799,0.042279658589637004,0.14453337435815863
CCL3,-0.07441475033181141,0.06559160544149245,-0.009535882855774622,0.04638162670596042,0.08971226211248742,-0.00559859030767523,-0.016502970586840957,-0.030486973129492213,0.026578572607795174,0.05676923850133575,-0.11573449999450586,-0.023606112829878127,0.021178352513561056,0.07130266880565414,-0.036073740687083695,-0.013094461669477718
BGN,-0.01869546059926169,0.15795757988546416,0.03274684133356918,-0.06966263001450526,-0.01626850254093911,0.004965221114729349,-0.004089993798879457,0.011577268927607885,-0.013798932019277283,0.005346813115316686,0.0034123247711266708,-0.028837515561195,-0.03755410841063708,0.0749880851035267,0.06744989045883074,0.15705438890069884
RETN,,0.11176617487723278,-0.0274147679120127,0.025505304264177936,0.01424545890252607,,,,-0.008218161654213643,,-0.04889822852400832,0.02696762454369723,-0.014996605851004333,0.060748989316420476,0.032706868664118156,0.08209709943499816
S100A9,-0.0701804168435043,0.014647294710724486,0.032389296093717275,0.0032459455190615464,0.06929874877607138,-0.01922708431125264,-0.028646735745271927,-0.021210501219929623,-0.037714787233073,0.007330692237018094,-0.13972309176105663,-0.009589952165466611,-0.05170553598505819,-0.04422977713786151,0.07471671302044108,0.10020834690268544
HCRT,0.05430128060541123,,-0.03919161690344087,-0.00814606655438481,-0.0005875201710192233,-0.02496882605904422,-0.018082304793357522,-0.016464807309038886,,0.04497053432745267,0.0936132021993253,0.006090418606423503,0.023829176961321214,-0.04077175918744476,-0.02303342529290064,-0.04086728692248601
FADD,0.06517358636843776,0.0015109747832918758,-0.04226702233201581,-0.017741279749839977,-0.028633382945739375,0.05452922429055357,-0.0656721819962114,-0.02216995421548748,0.03511121524085942,0.07052051252295376,-0.07734714649093008,0.0009557894444996883,0.06140977430290482,0.0177451220454264,0.05797233447894073,0.006241979015139061
ACTR2,-0.07303740999490009,0.04236953789204561,0.03370088104094476,0.020689764242371463,-0.02373663347234137,0.002475257135518584,0.017571788454624742,0.007419581561611169,0.0014257285126715385,-0.007685573935871241,-0.04003144785032843,0.01751910119051526,-0.08003619605753785,0.046213227894018015,0.020753226104218654,0.13680706752995994
BMP2,0.040623284081163336,0.009126663673739049,0.03062201003206182,0.06298456014651554,-0.01740740983272376,0.027332369268448533,0.005289512213112312,-0.033324199750259874,0.07649571406088573,-0.008162603969790058,-0.019022790153683078,0.021225028736972164,0.03320328015772876,0.0006809621849745683,0.033254265164548054,0.09379448567303317
PDYN,-0.08115448226062304,0.04990651853943012,-0.02820099077187909,-0.0019268678650907324,-0.06305164321557347,0.009177512638923005,0.13264660441532478,0.007837136752214985,,-0.02463289669626398,,0.06329117081681572,0.12208943501030661,-0.00732152997846584,,-0.024525117451156517
CD55,-0.04619226236731408,0.06326543316869843,-0.006489583396301164,-0.028168571204458724,0.012579767105781807,0.05415552692637884,-0.0205419351710005,0.029253059482324636,-3.327923365174425e-06,0.04061809009016898,0.034757175471685664,-0.02931677185608078,0.011217937326922311,0.04816786513777097,0.07385205447745227,0.09371653350842665
OSTN,,,,-0.039583410394712075,-0.017453825715878498,,0.036596139914875835,-0.014492021503070928,,,,,,,,0.1042763268355639
PDX1,,,,,,0.10760794843074656,,-0.01762541817536319,,,,-0.028652806640732588,0.03001443109498553,-0.048919304910345456,,
CD6,,0.08972873257313392,-0.0013765335791445705,,-0.021954834040872218,-0.014292932275530607,-0.026583400680709555,0.059268005843955765,-0.04191315198911399,-0.014578819506108353,-0.013655076870800854,0.028805026667786136,,-0.020838751551943823,0.12153541455365989,0.08908860325772999
IL16,0.04037863997976246,0.04935402311215588,-0.009321549600969101,-0.0054129062163832025,0.03664771915105127,0.013616088731512243,0.026282975364345075,0.009838691531092493,-0.047832298945193356,-0.04479214740515225,0.02063830356385093,0.014243319188396674,0.03782399558724579,0.0407250506572008,0.05184016375554833,0.12247881216142374
LAMA5,-0.05628334114261938,0.07643875665139421,0.05060732646741972,0.030744536238103963,-0.01835317767616083,0.03042336594755003,-0.07126507639671749,0.028287200842418297,0.007611195357102993,0.01725615195357999,0.042231707257332635,-0.00034961644012835165,-0.026378995563798077,0.013956053778232181,0.028755142071217866,0.09379274893761377
RGMB,0.05183554361099598,-0.032641051115268785,0.043851543697038156,-0.05510168494653132,0.06796586827517243,-0.03617604624737329,-0.03291829620119097,0.030487013314598355,0.050068278338116286,0.0823730874872443,0.008250450400415726,0.051416646737281975,-0.06643704387231504,-0.0553454571912378,0.06040978575130126,-0.024199350599647406
INSL5,,,,,-0.015541785157902131,,-0.013646741030829192,-0.021041368577263308,,,,,,,-0.04071321507851969,
IL12A,0.04992205163464134,-0.011710455317549173,-0.017102781776672432,,-0.010190948041286018,-0.01978690703788754,0.02248929491161677,-0.04176599861165766,,0.014233786457581263,0.08954947029704609,0.018985695468452305,0.05928992181288143,-0.017071031993715305,0.007034103468821038,0.10221921422833045
S100A8,-0.043409664395756206,0.035719389030349324,-0.015498107752415858,-0.03638509584942377,0.07670987644498707,-0.026726631753115654,-0.028581326024830597,0.009925800658849133,0.04258907181101437,-0.011938134477121243,-0.14137833047147258,-0.0011458967568427516,-0.04344867450799906,-0.003634543980130917,0.08003500680976469,0.05371493764812953
TAC3,-0.023197006687566937,0.007026394452949195,0.014320242543753548,-0.0015406488546654605,0.0073649283021412215,0.026720385264818364,0.06667490692955676,0.0029152028308108368,,-0.03150797640993459,,0.03915378105990941,0.033011260299122366,-0.0284294725346123,-0.04852165748842211,-0.061403282779465704
TAC4,,0.02912268466399598,,0.01977373702924846,,0.032718073506751696,-0.026583403911390108,,,,,,,,,
MFAP5,,0.017085168896069043,0.013884445702647748,,,,,,0.057164383964859865,,,-0.03439036825721817,-0.028757032317346606,-0.021232061146515994,0.06717403910234676,-0.010545783293926738
CXCL16,-0.034786135905904465,0.033663449385069454,0.0002258557542043699,-0.08714219191122845,0.06429782891802399,0.003268518762463769,-0.09779554271302436,0.008117644901624603,0.02787628013630559,0.003914932550035326,0.024786329865288746,-0.0002086067186595799,-0.02696849707640225,-0.0014240497293923622,-0.030224004706285255,0.05787295547144933
AGRN,0.04679189054348438,0.09420206345307755,0.010913515380832649,-0.09564603455179628,-0.11198143176140071,0.020636222459840415,-0.04680836666728853,-0.007532022904513941,-0.025237317058090163,0.010410103228204515,0.03454343864155725,0.04645567084625765,0.0454918889334486,0.037350221194222225,0.05301984377919641,0.1396891418606458
COL4A6,0.03423094571402238,-0.020430586075201835,0.0715657672674041,-0.05066036209119346,-0.05117413791099013,,-0.024103588284784833,0.09558505894872493,,0.044528730212627,0.017781024166952687,0.04208371640433976,0.0023021782225219694,-0.0555396244672901,-0.01532164632206242,-0.018007871875559505
FST,-0.017575684647146254,0.0417523379702089,-0.017702701753360837,-0.06291296616740094,-0.06224101634954259,0.037677677414580606,0.041540037881411175,-0.026835060369548,0.0559494783624828,,0.02005554314495339,0.07559166248198552,-0.00031592259526795516,0.01073480328670247,0.03163962273471504,0.0026497918210221364
MEGF10,-0.06875979985894634,-0.07523714546418778,0.007025940588648924,-0.022127818338112074,-0.05928907367558589,0.07588609023680144,-0.0024868041145070293,-0.011079128308219107,0.08389693874365547,0.021262533929912307,0.04469639476724787,0.0062887133627311945,0.05275383847607723,-0.033254827405197085,-0.03921518517486924,-0.07717829226699219
C1QB,-0.11696744195375305,0.08182002924217605,0.015768026235473326,-0.08880967646762095,-0.03932672247516128,-0.056118248593245185,-0.051030465639675227,-0.0253763688617465,-0.02281939625379489,0.012127417543548784,-0.13201256571942355,-0.07174692075821278,-0.020604661372530107,-0.02912405304332987,-0.010177535524637613,0.036756925892007984
HLA-B,0.12308058494408061,0.11577314420265014,-0.015858555198879683,-0.09591837083705929,0.14764551789919533,0.03964325297118296,-0.04757291409233267,-0.024340083948520067,-0.022156452587265073,-0.012999207858280766,-0.013485191455486488,0.03710481622195308,-0.1069701314752226,0.0286716386143347,0.04699100629204132,0.1901386848313456
PDGFA,0.043326605446809205,0.01233964842774884,0.07227850493268516,-0.04184630111890321,0.008857017734190542,0.019286566593066858,0.005072579560491249,0.027615895014462075,-0.027480447687918023,-0.0035707353380160485,-0.0018174920969383345,0.02529895968919564,-0.10207316795960611,0.010820705055126334,0.024016929824596876,0.05975703067323999
LAMA3,-0.0708499170449149,0.06069290169721343,-0.013291238824114794,-0.014037486137916616,-0.022298700985551305,-0.02641169158888228,0.04376270403681025,-0.026485680505857524,0.02448143364475076,-0.028031035590399968,,,-0.01733714046448126,0.025899686945120754,-0.044657587029342534,-0.0072171213803773355
DKK1,,-0.0017008579285230961,,,0.057877420908037734,-0.01294157524252983,0.05606762234978383,0.01988984723161293,,,0.11607152987583193,0.008557206277623788,0.019771373837505987,0.03010611751463493,0.017314380218991184,0.05926778720986694
INHBA,-0.02408918434055963,0.1325510987141186,-0.02741476392752237,-0.04760604524971,0.07256554959671928,0.06623786379606089,0.10872582309380469,0.014717359323321797,0.00029525091386000557,-0.023350453843479713,-0.011214549165484299,0.06154542150884526,-0.03851229648387649,0.11176236497151244,0.09957498929349722,0.15954302784618316
LEP,,,,,,,,,,,,,,,0.12155974972790433,
IL7,-0.04208861812316798,0.044537213309546346,0.05787100873097335,,-0.030221425669677716,,-0.023628588447376364,0.0395193034730646,-0.011710276401164411,0.03345852791700411,,-0.003736545613325136,-0.03307757097251074,-0.015887951219707024,0.010451262777263692,0.08665713600872298
FABP5,-0.011672063483754165,0.008361017774696387,-0.03536731158793531,-0.0639899913674545,0.021142645407927974,0.011165521588599216,-0.0010380578321410973,7.97410069415156e-05,0.0045540359457445926,0.05950253232527152,-0.04790446124295324,-0.057962368472773966,0.05040351531764034,0.0190814295258702,-0.006196078033894341,0.015778941548972924
CCL4,-0.040135415878596946,0.08172042517090658,-0.028405824516622716,-0.020168907694840876,-0.018441813403102834,-0.004400832884725426,-0.022996118322667868,-0.03381658328681878,-0.05371963534134324,0.04670299089748903,-0.08242431920325037,0.004138430330446842,-0.010856929717207071,-0.002912297591532215,-0.06630596719833921,-0.039204892279286856
FBN1,0.051748592121347636,0.09922600469986083,0.024326421761975508,0.02300203838367429,-0.016881639151916338,-0.008603854367722773,-0.029642440779086683,-0.017019419793109808,-0.02730121098437568,-0.01056284177418225,-0.00679525301298941,0.020346674245280808,-0.0031856539765377284,0.08411247321536791,0.052306943439527624,0.1689425412730518
TCTN1,0.018616129514365365,0.0248238419994879,0.010015522745584227,-0.04351556220263465,0.05837302900388625,-0.028999722542644133,-0.05029446628564858,-0.01276027807211137,0.04351686953659603,0.006448480753816571,-0.02100060691413359,0.012590560080103974,0.0049278254149087266,0.009787529615324727,0.01008554570407156,-0.05547872580504633
NCR3LG1,,,,,,,,,,,,-0.009601069293915953,0.004879945952556077,0.12518877919908997,,0.024349873664120652
BMP7,0.0093127795009131,-0.059096710722079795,0.01580547447883972,0.029821241315021178,0.033861808497342855,-0.00034750180654726377,-0.06839765372382069,-0.001754397102842979,-0.014103899951974315,0.026635624309042268,0.011973747145557736,0.06424556222677501,-0.04852640974623773,-0.0705959273676034,0.0031908610729353844,-0.027396761900828535
NLGN2,0.06373204718970474,-0.020107342339011382,0.06688669513941094,-0.026217738544279102,-0.0431549298915501,-0.020240157519282775,0.05411548638154173,-0.02638708999178216,0.026228729969802994,0.054085928688902565,0.048087667400584934,0.04604496673761954,0.029249788311101938,0.0035210751109603566,0.030318168909427394,0.027190544789519915
CCL25,,-0.03943170319885291,,,,,-0.024649171747917326,,,-0.037361640601589204,-0.06159698443398802,0.09004847842311678,0.011551346049750354,0.010193162260777907,-0.03665046872547456,-0.02155000650857369
NPNT,0.07722200048901871,-0.019912242380441796,-0.011309332955089943,-0.018345981422243796,0.023201723877351255,0.03254452948271699,-0.09620745278722487,0.006567844494638144,-0.022406389005864884,0.0200713901085155,-0.01828031567253138,0.0014922115849911508,0.04537313216172902,0.03280370950610054,-0.045124757690741965,-0.11707994183501211
KITLG,0.011534440938902303,0.024596675975042073,0.026035003518903987,0.003995538733463483,-0.05695648022485214,0.06270066425491139,0.05830758527257713,0.0008041794314916852,0.01475633951866404,-0.022676039183118092,0.09166210586456491,-0.02221384196498172,-0.002177406864201618,0.04244653109292673,0.07150787719354837,0.019634158268374637
MADCAM1,-0.0015429111704027673,-0.05557544742280759,0.028242117721637424,0.14116875919599928,-0.01824294654668189,-0.019786909249682037,-0.03191574362267326,-0.023067385876402186,,-0.0029306960257379114,-0.043249442059420384,-0.0030185851580688504,-0.020355737838802384,-0.015901499476951436,-0.034629902656234925,-0.026191762526194845
F12,-0.012983829466046795,0.004837074076998331,0.010288357751252725,-0.02654618267615325,0.004266171900578231,0.03655001848629643,0.01889090855050392,0.009397378074022023,0.04799448213950447,-0.029908581400355135,0.009234533467750586,0.006966964085228829,0.031957196773326195,0.08187792059267192,0.021543516536954032,0.05358444153408119
S100B,0.06144780491536666,-0.08824167657242184,-0.008684972800169631,-0.08000860890135451,-0.14566468186341947,0.012889845662251757,-0.10449074390681698,0.006019077068028171,-0.01309212428741351,-0.03156234168749525,0.0030411491645101936,-0.04662092322023978,0.13371042073008493,-0.04278906903827255,-0.11938478009824317,-0.13497924084111065
IL27,,0.0827936592354268,,,0.09179939385892044,,,-0.014698766813592595,,,-0.03903921796906585,,-0.024689919425723243,0.00967729540506014,-0.012395509418782914,0.006413769857693765
