,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CTF1,0.033080944384762834,-0.0221718140592043,0.043419586373188185,-0.025880435879542037,-0.015011628306853613,-0.042985205569184906,0.014112170924233985,-0.02906651949241679,0.030994728831429775,0.0892812468174727,0.06841045492374752,0.01277051399425074,0.05870201932565171,0.04678228720007991,-0.0405655643628319,0.07763758981469082,0.06670898380711898,-0.05532915552451046
COL3A1,-0.0007906327403931822,-0.030665545516854062,0.05189377709551185,-0.06535450605256632,-0.010109496179732396,0.008271154379847911,-0.06894498825737709,0.007674168758969238,0.047031404222338875,0.007824933332567854,-0.0215615372929664,-0.002610399561794587,-0.02000062089723841,-0.0022417942620529905,0.021247620528612163,-0.07616791988962156,-0.03088321095095762,-0.03560998730862505
S100A10,0.05463113353593313,0.006117261226856142,0.0007190328455808837,-0.005914360809627784,0.020882753385566735,0.035883884125142124,-0.11396837612495403,-0.055564621259356926,-0.07056899777411416,-0.0037034695409417433,-0.018635641081242472,0.046460344893140125,-0.010191589683396673,-0.09966620493847758,-0.011851792812916834,0.018461801644438797,0.06614711781848921,0.0004959645715811608
FGF13,0.010731066411984706,0.0017475242907660363,0.102420389084595,0.08551883556634463,-0.050141289064855196,0.0023283972027963195,0.17895954180247028,0.060890521527026946,0.053531119096923305,-0.02310151924675767,,,-0.01160148744673809,0.05771726775142922,0.04923495630152481,0.03558151945334878,0.014702619229966818,-0.0023468626053267214
SEMA4A,0.062149452915883606,0.09519715450191352,0.017094248751234657,-0.00557882214796729,0.07153603719220526,-0.0176553813029554,0.2004825228723264,-0.0013329543916242312,0.022915345538552564,-0.0175071770666899,-0.08272200680051722,-0.05475681964381542,0.00039935140311709823,-0.009864873829812533,0.027099942480763303,0.020883831940049398,0.030449288949607436,0.13558816031751406
EFNA4,0.05146007865197447,-0.034798298473027026,-0.06248457476903518,0.0009524604769743171,-0.05139000052131813,-0.006861331322450025,0.002382192230351415,-0.026041275343107677,-0.03661743653980498,0.059976486841987885,-0.09606797474586082,-0.02374700066602081,0.022766293031426653,0.018602966655707216,-0.006153111731507991,0.0036794499483639364,0.05726967164931423,0.1474932896288008
HSPA8,-0.008956855978741594,-0.016428752420831243,0.08857221693818518,0.025159270950823615,-0.008087293661499727,0.024674348108023002,0.1349839493512825,0.04538936383907124,-0.04515324848715438,0.01441227066515125,-0.08163089369412194,-0.03280430959794421,0.007675908114238894,0.07756626501372563,0.008022008039731026,-0.011368338286940775,-0.005274464721097695,0.06957208153534176
NPB,0.01100474866688694,-0.014168982884788473,-0.022484864968395298,0.13249715315350752,,0.01762885219733576,,-0.020682808983750578,-0.021091185829032254,-0.0001324196508045893,-0.016784990707806115,-0.05143554663449839,-0.01108373106666489,-0.05374321296979608,0.01820809288495494,0.12455958245208182,0.05447597304230398,0.04257399406670751
ULBP1,0.02261918868076074,-0.02416259037294532,,0.010778114299047176,-0.016848842003112798,-0.0010524670095490426,0.1217936306011791,0.03163521560671175,,-0.020904619766710004,0.02893473791872753,-0.03753577758726267,-0.02054930819094819,-0.01991922348213826,-0.02385402068869305,0.03606854255742419,0.07568637841639064,
SEMA3E,0.002300605562968447,-0.02144278113214148,-0.013797841006943314,-0.01296865531176619,0.02406012992262905,-0.015845329691568346,-0.031985747738192745,0.005298307729285534,0.02611973723416472,0.012862371778638849,0.06355456129680417,-0.018941166653111196,0.09218540247214664,0.10569603404648766,-0.05529702325682188,0.03951161806454091,0.08087589224924036,0.039122674258972805
FGF3,,,,,,,,,,,,,0.03425184589862962,0.08744280962544596,0.021072696261823395,,,
ADAM9,0.025162682063492398,-0.00655639863428823,-0.037755713520308834,-0.022319051426629627,-0.048842390617858625,0.0333264617551119,-0.11942078317027105,-0.030123827528634243,-0.016528464244195053,0.04803327044349274,0.014976203773618512,0.042164988331349844,0.009568755977011758,-0.054694474484202005,-0.024373462001168685,-0.006232775837255576,0.07949451834912316,0.08123386768728086
ASIP,,,-0.00339070489555082,0.04582786863869623,0.10245549432622177,,,-0.019079100613937656,0.1094492237498962,-0.026837860813876062,-0.0706329504375514,0.05118315000790982,0.012409773639745643,0.012507911006406278,-0.04042224061847489,0.03962649882870862,0.07279412860436267,
IBSP,-0.030038286068941898,,-0.038365021725715244,-0.04792118586788437,-0.028837922970974098,-0.01812854904562043,-0.019011989775744417,,,0.10014200280950947,0.02914688821203726,0.03252872118769,0.019865536698913836,-0.020597046240400856,-0.0018950914100211204,0.01527178305638742,0.020481958070677313,
MMP12,0.012535843287534147,,,,,,,,,,,,,,-0.012796412833528368,,,
FAT4,0.03876725001013659,0.06479769289882721,0.009198518269426493,-0.006741337453141267,0.07085562155989687,-0.013012211774397101,0.0032681613814677176,-0.01755833130059001,-0.013885481987975458,0.011594479169044495,0.22892293945800377,0.1710322236254074,0.11565637421277634,0.0023391181233388633,0.050905410511749245,0.060941365225438415,0.09199475125174833,-0.07034530992156701
MDK,-0.017694807633868322,-0.037830150374343285,0.02268330815821153,0.042124515856723645,-0.042447690308029876,-0.02765456898279939,-0.14203881033613808,-0.03558055942953393,0.008478071444183392,0.03459185037394897,0.07102573348244141,0.06133201986882523,0.02148332081299244,0.013113829866676743,0.04057326574842711,-0.007684121630372916,-0.004892655337859031,0.09382303343971943
BMP5,,,,0.017218446141012037,,,,,,,,,-0.04177451922694214,0.05179979064286435,-0.0009040785493085875,-0.008798736810558065,0.04875795698082243,
CAMP,,-0.012026458401051392,,-0.018723385973849302,0.02960878012419207,,,,,,,,0.07923002998601898,0.035248492681644206,-0.01873904115316343,-0.006317566225989488,0.0027939410308806846,
HSPA1A,0.035159208000150585,0.02311195278289005,-0.013393779633719278,-0.023513742982516152,-0.02703173715186219,0.028070319037395586,-0.11201571091071687,0.0024364036396549273,0.017513394952924317,-0.005114985106766346,-0.015769060164906243,-0.03163993354972028,-0.05427156248713632,-0.12329972128742088,0.010292502898449121,0.027263225765947415,0.009202211508467973,0.06044427508291567
SOST,0.06341123153860456,,,,,,,,,-0.025795750221711922,,-0.044219001981409316,,,,,,
SEMA3F,-0.041334116089965345,-0.009742363526896405,0.07306990521364885,-0.06833451402971763,0.018283664558927798,0.011330982958098798,-0.028459446404189688,0.01573690550414389,-0.02073192231634571,-0.0007658153344248025,-0.052596271234903874,-0.010910732130875234,-0.00478597341169504,0.06432755054432529,0.024894199351206698,0.062059446642724496,0.0014108415139589207,
ARF6,-0.019020657298803856,-0.03561456443605064,0.026589685202622695,0.016464656660778853,0.008204991877264483,0.049106277017953025,-0.013471906390124919,-0.008159343434659702,0.007934925708939444,0.09253938383080011,0.008118647530253195,0.004032163924849321,-0.006533479430406888,-0.004070642671063734,0.02193135911071656,0.015195909594146764,0.01221654917884112,0.016427278161850554
IL6,0.011774101157406559,-0.015905221976943273,0.037315476718752565,-0.005432859984320367,0.030955294029942855,0.04632770009508808,-0.06514806589510035,-0.05530904205219116,,-0.02663243395983621,-0.05303937029290473,0.014647343085013012,0.10050910439324529,0.043380803796831846,0.014128288641488875,0.06491932328590638,0.10588395901155098,
CALM1,-0.05170621029541242,-0.022087870830875562,0.005043168946513115,0.007304263754300488,-0.05403112231260258,0.04223490265299615,0.16986742432495508,-1.3621594647944398e-05,-0.027038135997833973,-0.04945788735884038,-0.02690446638440923,-0.03377456716705139,0.002473322282811782,0.07644637586364593,0.03678696028348393,0.07784187324224005,-0.05208319121650339,0.08172727241258139
VIP,-0.02116105573247873,0.054479272004835225,,-0.0434851198648414,-0.04340412955615807,0.0007892387055377931,0.16115908039298177,0.025883112773606186,-0.0015245907251866242,0.015544279132826636,,,,,,0.015265322606465292,-0.002230109738501682,-0.0322043386069662
NMB,-0.022893697304361575,0.03444768023293759,0.02762548542234087,0.029166018213601715,-0.04564698227390108,0.025663693670803085,-0.11477261811862702,0.0720375430978454,-0.028041392877741895,0.022377961496207868,-0.005991455910910105,0.06265099917903956,0.04596476073583806,0.04693596255869435,-0.006917269887029114,0.07517802793007843,0.10801728592277617,0.0836998885802495
CCL26,0.03309335777683209,-0.012551763435605661,-0.014922712379673752,0.08223473255973426,-0.028678636460067325,-0.020146151275590208,0.01935724088434068,-0.012876065199987184,,0.10832941389677296,0.06581972434076734,0.012807698917211065,-0.034486951516341915,0.051168890271719426,-0.022779169311382623,0.03274671903262559,-0.01961614778147021,
FBLN1,-0.010903622137729182,-0.0008963164708898056,0.03135573339957879,0.030582510903498124,-0.022105030770753355,0.008635074410078795,0.05982300038076681,0.02438387594399593,0.038284037887513875,-0.017297255677518157,-0.03289129553253346,-0.12686081276777703,0.03092412238248068,-0.00048193797046867427,0.032943073640034945,-0.0344760748733052,-0.002976631020974503,0.11488899660380045
SAA1,0.06503597709019424,,0.06698951762257585,-0.01756507658082172,-0.013674758048617723,,-0.05258465544139358,-0.06323998421842117,-0.015856936530037596,,-0.06851459884427523,0.10321422859305429,0.028589078555847632,-0.08263420568733575,-0.021557445793338924,0.018334976290941843,0.03410602577874578,
MICB,0.005423497321980446,0.030088133510598417,-0.03620287224355117,-0.009328929199471446,0.03249920986157839,0.03647409293381924,-0.06073057715514365,0.007759796290800571,0.05478178507933406,0.011867582072478186,-0.050167074440676716,0.049225572726095665,-0.04158042202301633,0.008606248842885635,0.0020677048278626756,0.028914238645732324,-0.014241668181870408,-0.03506225355181946
MMP13,-0.025070865474724403,,,,,-0.019012267650823797,,,,0.020179512072555996,,-0.03284816004474861,,,,-0.0015384685871350217,,
F13A1,0.06916796528671718,0.058154921012453446,-0.058584034305852725,-0.0045402351338039194,0.024379065298157122,0.009677382380136724,-0.05047462976077304,0.05243172606040414,-0.0175821002563663,0.03488357896071251,-0.04705736052525546,,0.05135773491277867,-0.0432614662341257,-0.0147070100888379,-0.024554716911233534,0.011802785717350616,-0.02910407581088006
CXCL11,0.006301721089739972,-0.0241625886302898,,0.028946574617290343,-0.024156926451868455,0.008679331535991416,-0.10984539529666501,-0.02672325176618117,0.007973083290958522,-0.021915045903257636,0.11562010432323841,-0.054849147321066334,,,,0.004822684112802198,0.0540010181916327,
COL5A2,0.007060491189539989,0.0479363522570231,-0.04712776846193228,0.01264090802188332,-0.016744395800292338,0.03879421318901529,-0.10500751965412454,0.008377675413852167,0.003089616507444507,0.07487966810789225,0.11513021880644289,0.05437847263445181,0.024913640736863127,0.048298101315088875,-0.017508294091660905,-0.018972866012180428,0.011309945617199963,0.09310794958418603
EFNA5,0.02937163384587065,0.030915673792516054,-0.030030935026073947,0.047485081635792944,-0.05161106444196676,-0.0014781904848799555,0.09743333633253665,0.004862824343620445,0.013098976067784441,0.04663303080107462,0.06419054670497025,-0.04373595912891708,-0.009179551404717105,0.029093369124199003,0.031530156987846024,0.06128212649735625,0.029897138880326083,0.2020946098154064
AREG,-0.01780020670473477,0.02714676272432364,-0.04515368169688706,-0.005453538891316734,-0.022476373374560505,,0.22608964779640972,0.004957128649372223,,,,,0.05949443021752165,0.01555196642970128,0.030113745741346832,0.022850619863383957,0.01290271857209534,
EDIL3,-0.03653121514608316,-0.06163619388757741,-0.0717397716110778,0.008652561528862415,0.008998237010142587,0.024256698378901848,0.0165475573969793,-0.009137214622120773,0.0034017446443976355,0.03097340579774275,-0.03636756046074924,-0.07845317473357238,0.07336608510965144,0.00723958778313081,-0.048192126966106176,-0.0172288895380157,-0.05035143818237472,-0.04608861511963827
CD86,-0.027136109772812344,0.04138935657934678,0.025177555690434634,-0.011035427880385478,0.029528205528038885,0.015703735188340527,-0.04424406784648457,-0.0033879769343557213,-0.03316320281376446,0.06359265125320349,-0.032480790837418304,0.06211431490151532,-0.02339630073393013,0.031138976178042583,0.010569723974464722,-0.0086374519477524,0.07733387402775985,-0.0006108665064980886
AHSG,,,,,-0.02817038708126311,,,,,,-0.041784694822106505,,,0.06361775992719754,,,,
WNT9B,,,,-0.025269082915479715,,,,-0.015263931538837445,-0.020489253500666837,,,,,,,,,
HRAS,-0.04756922173235134,-0.025813601301922836,0.0169019051691837,0.011400425762311218,-0.02860061780414409,0.035528941278830384,0.07697057120620392,-0.008692814521209255,-0.007568997417558428,0.028194149225616083,0.1624379913320199,-0.044012163661658034,-0.027962291198509428,-0.019817224807756745,0.04862558455444387,0.05041057326875265,0.009298812931262,0.02082453850974847
C1QTNF5,,,,,,,,,,,-0.05745065490060082,-0.03014324181371602,-0.0014797070314682252,-0.020646504323571516,-0.01502100293568543,0.002936387672975927,0.03751868791392335,
RLN1,-0.021828811246000307,,,,,,0.017547233886095494,,0.015203080334934511,,0.13987769955528917,,-0.017065203392166866,-0.022021769161932596,,0.013968494389120577,,
COL4A1,-0.03383448544393388,0.042161162461517916,-0.012548659100481955,-0.05221311629262222,0.021607051557952693,-0.01650363838279124,-0.07981195701840206,-0.011081627529635709,-0.03372481922879897,0.03275359525864326,-0.049653132844687524,0.01988828661768798,0.004908906774972222,0.03180449871091171,0.004982870632493702,-0.031064378698218313,-0.04306272269187878,-0.025542732321657248
CCL3,-0.08706536161731238,0.06032089958703273,0.06727780066786843,-0.03073171047032563,0.08470479837629041,0.02551365705654468,0.06496769590129618,-0.033670774830583124,0.03174441040402694,0.029905813027008468,-0.0036279852023463175,0.08317121998074714,-0.02659111350062385,-0.022957769633470453,-0.0242591327322211,0.03374448169937159,-0.10546245179123497,-0.1374883838903449
BGN,0.031090941762415367,-0.02628909461349384,-0.06593638792659236,-0.07019323482208217,0.04978405773750586,-0.0322826965613832,0.13237725629116293,0.000497951660545276,0.007779685132148652,0.016076197998449126,-0.023741569718718745,-0.017545774686215893,-0.049757915149241036,-0.0009154176805844928,-0.015428712054737514,-0.01766509204461565,-0.027125797171645306,0.042264806155591875
RETN,-0.029423241220352055,-0.011846409600380692,-0.020131643627482237,-0.031178856751809463,0.05956950630014768,,,,-0.034271838250064884,,0.08318657454078594,-0.018002403090634125,-0.028228913848862596,0.051551470531671244,-0.01609947846074203,-0.00025455105872463106,-0.008054707188877259,
S100A9,0.030377112808487476,0.06386938988613661,0.15701523149423235,-0.019980895340365453,-0.04968674914596639,0.047502931495808344,-0.0602921322020881,-0.013523689965678376,-0.02977192116962228,0.004104409810867039,-0.13532470811197705,0.045355460596127085,-0.03826990442688769,-0.04583277684952574,-0.00959485397265218,-0.03604427467966215,0.021495138606392752,0.09254904972872648
HCRT,,-0.020298016445927786,-0.020743188203233728,0.05324173061759599,0.05705920780825767,0.001307270591039281,-0.06954467187008166,-0.018295660559958175,-0.02504209430746566,-0.023919679110616692,-0.06060654709471999,0.03736731964538771,-0.01108350112607286,0.03424154769899228,-0.04681670620268412,0.029533963271726815,0.00738590468857422,-0.04495013963097159
FADD,0.03256317911459643,-0.03435786225809132,-0.04216942095085594,-0.003254223640027186,0.005165493114895843,-0.02140696148235904,-0.09293228099384925,-0.027644168388817635,0.03684266822414217,0.024196078846022838,-0.017153716465669558,0.12608728912550332,0.007974140981049815,0.0061136283922140445,-0.0017971732305446955,-0.009279474760839465,-0.04400962850782992,0.0013463232478563068
ACTR2,0.02129668933535442,0.03331651270061345,-0.06861940060536315,-0.02658832150899441,0.007314386466044925,0.061265110472654975,0.014755516947477123,0.04281562128702865,0.008280853524930114,0.0700763033626626,-0.012135262646297546,-0.02154207131807121,-0.06009272941166797,-0.044237627455156685,-0.04235843064878798,-0.029307647125849257,-0.03947751705769319,-0.09232179641878602
BMP2,0.011703261282571032,0.12643262636320718,0.05490358506020907,-0.026330644948686047,0.02423406997690831,-0.04590401907269482,0.058686821686567026,0.05467826629779509,0.02917696348621032,0.1135429442713685,0.023129251229327262,0.030675411171675715,0.04287642554577604,0.0682136796235357,-0.023098510807581074,0.05844352192823454,0.06096501989609442,-0.07560448132170347
PDYN,0.023317454444172575,0.037337279935106236,-0.022340734157862342,0.043869363115386514,-0.03882106117972155,0.006522562315879182,0.29128279887768854,-0.006957179238088974,-0.010454729139374104,0.05941085490243455,,,0.03673693814644881,-0.022812872656382464,-0.020783085204006988,,-0.011529392520997956,0.021516358037369312
CD55,-0.017870428125903604,0.011129786092029609,0.046836616778388476,-0.050033777694208886,-0.018157530736054046,-0.010004806053119408,0.025272237318428474,0.001171756541187821,0.00036157000941969996,0.002956509556326352,0.0170432536874871,0.07383730163172665,-0.012096432874738635,-0.04374341807279064,-0.03395436535234079,-0.00615551187808995,0.009908074475601247,0.0038756881119689887
OSTN,,,0.02270425005599163,0.00739500828651452,-0.02011976310150948,,0.066510666002758,0.020927956780976628,-0.023359133873654927,,,,,,,,0.045191002814584144,
PDX1,,,,,,-0.02767163127628067,,-0.01958532900574747,,,,,-0.025694393946705637,0.016954666757584138,0.0020351901773452323,,,
CD6,-0.010683491241582905,0.06702539605692348,,-0.04510154527338208,-0.025308265765106606,0.07829821236641601,0.03147280562221725,0.05067364681659551,-0.01936317443806666,-0.023585130983736467,0.06283144139749662,-0.0004077066579697619,-0.020007344110234,,0.0236283565763844,0.03263957758928158,0.030946991025474966,
IL16,-0.017980643861530338,-0.00011286169122961508,0.04527951691230896,0.05468239938685395,-0.06500650693666528,-0.014244660421876495,0.0199678637956862,0.002471426088678514,-0.03024040685993653,-0.0017877999216966047,0.080087152269722,0.09382906596504828,0.013841780998323823,0.03780156463349548,-0.006958399638642011,0.04306801953705793,-0.005123752052832985,0.04221983978595147
LAMA5,0.0459305547258843,-0.038427825098702614,-0.029742390453849837,-0.0011964372013992882,0.07946524802408628,-0.04532563510445939,-0.05788647579439566,0.009752687948262945,-0.026872058972613615,0.0264786484652357,0.02440044302396306,-0.03526513673686671,0.0007239995656652635,-0.031894052009991285,0.0006432488068997502,-0.0015780651979147413,0.11938727348296921,0.06532104422890526
RGMB,0.0536136932791145,0.012488377088075847,-0.001522999484104985,0.010244412325579386,0.012751609619168968,0.03687565226610898,-0.03123609005601542,-0.012092040055021323,0.020496286901816416,-0.00943606267704712,-0.04204519377618954,-0.061169348311381974,0.035329314898065026,0.015000873405262235,-0.07301974515318267,0.04608594459874721,0.05337407806014211,0.057899042238770314
INSL5,,,,-0.001871188333974763,-0.017915673081751526,,-0.054178385254880515,0.04978010678515196,-0.024213373731495198,,,0.04778561366221362,,,,0.003326166604934847,,
IL12A,0.02914972445801204,-0.021893917234423407,,0.054436653528343835,-0.015359237732932421,0.05419976497786039,-0.08091108913891544,-0.037846111349968244,-0.018173575302691935,0.009836513052087577,0.13240617613024303,0.10568190042798056,-0.013800551259303448,0.025165420367822478,-0.01469939839068296,-0.01937545108230957,0.03796437606210189,-0.05136041155458697
S100A8,0.04627380668328699,0.0007045100220331,-0.028891570331055723,-0.05398993457781986,0.061011043129646454,-0.005957870018088599,-0.07747520983237131,-0.03127198094468842,-0.02442284094257257,0.04558083757226387,-0.04765707669783367,0.04998935170363186,0.0267213451210044,-0.027103812950133498,-0.003264926477320705,0.004530806461166601,-0.008119423392499117,-0.07720721214032818
TAC3,0.0029009701479124606,0.0008275872282494378,0.09011000222998572,-0.0011182970154653587,-0.0010861686340548303,0.012591209667400814,0.17856683101872067,0.018984139678450362,0.002564662076028673,-0.036046101978146554,,,0.0550525177142693,0.052738280195405655,0.0067989276353412975,0.04910746702637084,-0.001210052641846301,-0.04265378570787914
TAC4,0.018355959655907233,,-0.05042539022872279,-0.025234268183345697,,-0.02441322984663925,-5.445045220348485e-06,,,,,0.1306252503454255,,,,,,
MFAP5,0.008283753342793096,0.1084656396549477,,,,,,,0.010850976638515997,,,0.037594594729355585,0.013193524165924468,0.01952099229790038,0.04353441510528481,-0.02214667390154675,0.07240087790727474,
CXCL16,-0.012864877030008777,0.0005150145676320431,0.036948753533260076,0.03550857782499535,0.05852884733619213,0.0404363265482812,-0.13293078008907486,-0.03330626743097781,0.024530996441778558,0.03061698881787566,0.04944695790194466,0.10784713492622178,0.030420020752934138,-0.005083631364523782,-0.026627907782482148,-0.043289692226155654,-0.009156612877439133,-0.07303574963558891
AGRN,-0.04445428780239307,0.06395713340827924,-0.03710023788594316,-0.06743598777024343,0.019077956670516788,-0.01023196501150428,-0.11580608729011858,-0.002789771589179169,0.02984183325337672,0.04637895235631192,0.009904619802708894,-0.0005899144692419494,0.03696200684785646,0.10252536913255605,-0.004301305135282796,0.05526252860013122,0.06380547956259237,0.07956849451752866
COL4A6,-0.0294232417432634,0.030057931513203955,-0.023529162879707178,-0.015863028455186463,0.021182860967848136,,-0.020979899321439566,-0.02348753957068545,0.011325602119856514,-0.019295493763703608,0.022791414032217728,0.021884672758950226,0.03438871882282526,0.049902371195842087,-0.02986303066704041,-0.0018381969693485778,0.06412499955221522,
FST,0.12216575072069193,-0.010981403681678525,-0.0033265523546971445,0.01639972869304214,-0.037859267575059315,0.026050036526744563,-0.027191790389664235,0.028681410722131737,-0.03258002803727591,,-0.06159592308667114,0.016576200714998518,0.041906467996520105,0.04490213077540008,0.010137824480982853,0.027794677264373624,0.034149851709191686,
MEGF10,0.00912351009409676,0.0012839227279777007,0.018560075455556543,0.04342669308700556,0.037683509918842,0.04466171168125175,-0.03732193219957571,-0.005866032244524082,-0.01861794578238456,0.04849084701340642,0.052184225917280565,-0.0036770555954141874,0.058073038877491615,0.005991808174472886,-0.019650275344530056,0.053504244875706965,-0.0032195077698503015,0.011260447258769103
C1QB,0.008546222848090985,-0.026729231759827724,-0.004228432901374469,-0.03955565188183563,0.058960333392862864,0.02469348873238215,-0.10418326356392549,-0.023663867755502544,-0.032095205596837824,0.024398705953989634,-0.04427117251982063,0.0578623231000622,0.03872873243670072,0.051472251216120916,-0.011947461398067676,-0.04193673059698404,-0.013760180741708813,-0.0461360398830657
HLA-B,0.0667999897493962,-0.001970068262877113,-0.07223311011161959,0.020195346015705506,-0.006863849164663159,0.00021504414171220361,-0.10593813175314762,-0.015200477850726991,-0.017978405979810732,0.02448621146178967,-0.018161564258579576,-0.0100483340481242,-0.031012619670501004,-0.08903683219663835,-0.007668686478236969,-0.01183336330262162,0.0009008146187555984,-0.07822874628258872
PDGFA,0.007942367042618999,0.004988425339135582,-0.064901016257576,0.0029306156324814124,0.01694347103452911,0.010360560535426552,-0.0590035346175418,0.030705775508677927,0.02771802096190118,0.06529580045825215,-0.038489069301961144,-0.040626196944346105,0.023456661511792584,-0.04367880703270453,0.0016605013734611637,-0.005897032796023743,-0.024766303980582632,0.029950808825457295
LAMA3,0.026689257635947563,0.021628618268256242,-0.0308851722311605,0.032356861659126386,-0.03702688489001218,-0.020739163925727156,0.12394990181358509,-0.00910078753051828,-0.029683522339440195,0.03763101092372674,,-0.030300279633864644,,-0.017337144019109334,-0.014861011625522603,0.045214849958193144,0.11374620781921464,
DKK1,-0.006022173329546266,,,,-0.011067987882486995,-0.020146151275590208,0.15318682211365867,-0.043433068354418736,-0.018974276867022327,,-0.041458697513164486,-0.006403439464801524,0.0730830045565373,-0.021499098099317725,0.06918063608338024,-0.02595441283766942,0.048275802844115256,0.13140634855849084
INHBA,-0.025722211041690906,-0.011846407878611439,0.0003117194412559814,0.037674384786650285,-0.026175897695485575,0.0029261106647456726,0.3358641489243818,-0.010381437041911955,-0.036358242673290964,0.04557205821536557,-0.06516031604777596,0.03320628028176834,-0.026100223577392393,-0.05814685005701982,-0.02418733441589758,-0.0006592214543490059,-0.04063317928915261,0.08463276641921287
LEP,,,,,,,,,,,,,,,,0.048497427414591995,,
IL7,0.1010262523885829,0.004948521647323658,,-0.026709755798482636,0.007856429925011413,,-0.04581820167695238,-0.028901174981388656,-0.035672901409504035,0.14089790608881142,,0.0014590671754448805,0.06336091610121496,-0.03307757775439398,0.053486341524692727,0.03475844633259045,0.0566184740175491,
FABP5,0.06762348701142713,-0.03124458646219389,-0.023868974800476315,-0.039703033393961,0.023981243400033915,0.0040183845687655805,0.057837408303952544,0.047764986010537774,0.055508720090454905,0.005793776933632389,0.04142150601988844,0.033985422040085436,0.03864198220487708,0.025768957967312888,0.03687794657856824,0.04154836378666715,0.0995952860474302,-0.013532452733183988
CCL4,-0.04924470324300902,-0.0006649610090599208,0.033160712575847226,0.012612199885616486,0.07901157156756942,-0.016847454008934705,0.015197747039452075,-0.005282782843135203,-0.0287053930260634,0.026403530597980972,0.014730252855704581,0.08351045065905413,-0.021313751437517275,-0.03701286056406552,-0.0315240350245491,-0.005193130510363169,-0.05671987903975518,-0.11875334164884009
FBN1,0.05948491526084229,0.038657874696028036,-0.00492245069528338,-0.005053204982184672,0.020221024843565798,0.04841098371112468,-0.11393075203480792,-0.039351624278342066,0.014587100349659935,0.04056040450697965,-0.0005614144122714716,-0.0472655332078309,0.03406963051971054,0.01802242909297538,0.055819119793957886,-0.024062509472667384,0.06911800218948753,-0.00934842588374571
TCTN1,0.017201683165510875,-0.03842051213169205,0.08747430502647763,0.06825618386799398,0.04747770835327959,-0.024378112215167863,-0.12149334408518385,-0.01214337106420508,-0.0029280767400548485,0.0399814160407245,-0.006501128464566216,0.09906014443664031,0.050641264436960355,0.04204457267735907,0.009597727763014156,0.07212712185533354,0.06769643355726783,-0.06621871966856613
NCR3LG1,,,,,,,,,,,,,0.038352537865120495,-0.02610428966431177,0.10626913459244167,,0.12378781098638006,
BMP7,-1.547620314491559e-05,0.05898589686180043,0.10033230809641484,-0.00965870539993248,0.05517252514295349,0.04121945994299419,-0.15801206980169866,-0.018480560324562564,0.011526916284849717,-0.008775175207383175,0.06988382123552968,0.06285944336193644,-0.0024590996707863086,-0.04810315375202776,-0.020497210319784114,0.09430240901332303,0.004805330118527233,0.004636679426666729
NLGN2,-0.0016526849553125831,0.03297591694614418,-0.0007158677294501962,0.013738504162798733,0.022708328593182926,0.04041372392753883,0.08856206425299505,-0.02473742689916596,-0.0204709740112442,0.033668014623310386,0.14588345667902924,-0.07410142278782358,0.05711265093850897,0.035297171365451026,-0.02468029082028351,0.05576461106260407,0.06178693084740281,-0.0673387256091779
CCL25,-0.010624989193254159,,,0.04127587784364455,,,-0.040984410895253204,,,0.059084714701605826,-0.0670191530494104,,0.018298322894354273,0.029598979269230125,-0.005110632632647515,-0.036453654175669,0.043049594365194004,
NPNT,0.009093039213575543,0.05552144647893274,-0.04373908355578215,0.014759344657754962,-0.013794800528433383,-0.02402271141371823,-0.15837474022625253,0.00584029761382383,-0.04391006639768144,0.009164940522985467,0.1287768618901503,0.07014127501762878,0.007073505020765749,0.06096399642962864,0.012641355797746367,0.044849555905114614,0.08541414292063888,-0.08633802891385622
KITLG,-0.049898565607682445,0.014434147206074013,0.03075576842846551,-0.025562485975672188,-0.00279064322841676,0.050232780030126385,0.07620095636020226,0.014221826758827766,0.020965390330374093,0.021587467201265965,0.15853531260920378,0.053628359053175846,0.04267098245972304,0.01251950760510283,-0.029663141617087423,0.053245951803450084,0.05359543082679983,-0.013522206455011657
MADCAM1,0.029058363282500946,-0.022099085221723866,0.07692821327022167,0.011143040143050746,-0.021029416058556405,0.0694106171994738,0.025151722206366776,0.04066840912407062,0.05500391259604928,-0.010416521204071803,-0.029328315826479885,0.05455571141086214,-0.02054930523570755,-0.020355742012332464,-0.013692345952312557,0.05337277412583953,0.01862683019322252,
F12,0.045985482558500886,0.01811862059118091,-0.05218940306240202,-0.033833029148426556,0.006685303694132018,0.07847602765073812,0.1305897298489457,0.007669356326648315,0.027448022499187413,0.04211316974451058,-0.024649641461042333,0.06713434550970628,-0.012829078114579274,0.006291286704607484,0.04229058368999253,0.09293116845677579,0.11013307662635496,0.030484006092881943
S100B,-0.03129342482126526,0.007746395020829128,0.022113687592874052,0.007285511091779581,-0.011110261835192906,-0.01528747704428209,-0.18601148864014933,-0.05839292114639449,-0.06802875292115478,-0.013016425433653535,0.11489144629308215,-0.020399844980622507,0.0461533414772761,0.14336037602581916,-0.03552788542070627,0.06054004152862629,-0.06446356484392769,-0.1031602038305776
