,UKF260,UKF275,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
FADD,0.017155038022154814,-0.03729197823664717,0.0593523265079415,0.05689998968953851,-0.029111199957433418,-0.044337825268989495,0.04906604053699757,0.008889186437813201,-0.03725528438144102
ACTR2,-0.024577762210638687,-0.002222865652862311,-0.01483583034445917,-0.06527005998953539,-0.03883445604896931,0.03909602712547219,0.0015617674127084659,0.016350468023840322,0.020788441667839393
BMP2,0.047255777617896996,0.026553611121035152,-0.05076045270355056,0.11806671713187375,0.05200898257131916,0.009147858764140865,0.05267317050512595,0.06946341465093829,-0.10232321822445847
PDYN,0.0008750990443775143,-0.011323932840494,,,,-0.016020338098867087,,0.028685578224663364,0.023441050141611706
CD55,0.01563097822079239,-0.029091659146233084,-0.02472071469612305,-0.07824082427701387,-0.01624216509717366,-0.022854420137108766,0.02730543449755362,0.02740877814039896,-0.03288707503517655
OSTN,0.03133486550352045,0.00557223924533725,,,0.09429783430595057,,,0.01830431417997592,
PDX1,,-0.014427028887801358,,,,-0.01958064393397977,,,
CD6,0.05224341592741256,0.03950964609672682,0.0249341410145567,-0.006636388777501733,-0.023504742188649893,-0.02061212922262206,-0.024200018265723735,-0.03314007241310002,
IL16,0.03348237582989061,0.05672382975966523,0.04475680099332249,0.053668190271161764,0.03449524897550191,0.014465481387962062,-0.01473191323474929,-0.014540675545784452,0.005224224347847782
LAMA5,0.04720907479947783,0.06104824439209053,0.001950569486837571,0.04249613795694497,-0.05634279876709307,-0.008040897146402257,-0.024286424951008075,0.022704679672886176,-0.017437101822651214
RGMB,-0.02774213567990326,-0.029331748775816676,0.02465596791849646,0.06025362657559625,-0.10516979077254317,-0.054315812140803124,0.02914818030861631,0.039509428625800945,-0.022776531340713762
INSL5,-0.014138106495236419,-0.017223105249631804,-0.002972657199010187,0.10863563619369168,,,0.0030119273401411776,,
IL12A,-0.00662364575060419,0.02054047094283894,0.05536845628627748,,-0.039540612841190155,-0.016885383778432406,-0.02876052185628088,-0.022545315473825107,-0.07663467067831456
S100A8,0.0241480687331055,0.01166900796621574,-0.10011546047315513,-0.023996808531868582,-0.052236657205945614,0.047663278590904835,0.003962252803608271,-0.035357233159803894,-0.06415745347020047
TAC3,-0.0379808869357651,0.002550903649156978,,,,0.027799935650747582,-0.0010568217282384653,-0.0018466435336508165,0.0999813157845448
TAC4,,,0.031315276849828294,0.0703361389550471,,,,,
MFAP5,,,0.029982650625610313,0.1047586231444063,-0.025235392667581586,0.027774605060401615,-0.04326549362522633,0.1137169271351513,
CXCL16,0.037982410327557496,0.05616739784791427,0.03627271512586372,-0.040867368696975694,0.02465357097176713,0.028647950553554895,0.00934002810135274,0.0180798348072841,-0.026988916878860306
AGRN,0.07386129564154112,0.03452751694479516,0.014158110911516619,0.06271737778744295,-0.07229351532836367,0.017978467246449942,-0.022526972405981376,0.010889989677363746,-0.06426664140689227
COL4A6,0.03404642651479105,-0.01730149193767522,-0.026227857594478113,0.028647842335982117,-0.0663118260499083,-0.00952082224135387,0.06408374251057296,0.0709166616951173,
FST,0.0019257567114907633,0.03355213345544652,0.03020364658104379,-0.00928065383390598,-0.05040335675639586,-0.03083312037716888,0.01641312656892987,0.06610224194041367,
MEGF10,-0.007278874729233963,-0.047887996615113934,0.003733763173613957,0.03482665017286851,0.018934450795266712,-0.00024048047414029243,0.06187184004409904,0.06260659848444036,0.06940981973571135
C1QB,0.0266785336642507,0.016298884491964503,-0.008716527404540196,-0.07020381219143909,-0.0013655538573700795,0.01788545401989839,0.022274562108421055,-0.011940749650731216,0.034905636408195946
HLA-B,-0.012700374766599855,0.026742683131989565,-0.07398248758173993,-0.05510917262006919,-0.05953087413860289,-0.020036778977873225,-0.00826167619923745,-0.03258665558277103,-0.014555095574364222
PDGFA,-0.0038188435975612255,0.016706159273979348,0.021313168836885683,0.024091486754070347,-0.04254350044143975,-0.02774625209765232,0.028502341781936988,-0.009234679742246833,-0.011693395570580129
LAMA3,0.015600713879744247,0.033121570109854864,0.022764659903960906,0.007261614010363539,-0.02066813880993298,-0.01707103093360244,0.0287483052122817,-0.00903902617252198,
DKK1,0.00795949068454534,-0.01213458712235438,-0.038976235079463885,-0.0287893171781854,-0.0185593768539852,0.023573761260924215,0.02370029547597104,-0.005166693830616252,0.01489346242329095
INHBA,0.019581091751392086,-0.031993854126955504,-0.030505879469736395,0.028433211176943085,-0.010142178546572286,-0.024229687740088768,0.0024329712177227716,-0.013371518093064937,-0.09574586921328314
LEP,,,,,,,0.01300177944486502,,
IL7,0.08158395439818916,0.07333983956026748,0.09171347710815286,-0.027622173219750915,-0.019375103815791044,-0.028591208744762557,0.06219099390396871,-0.045864906053560674,
FABP5,0.007822537035695082,-0.02552847189564646,-0.050168196760759065,-0.08076425418800537,-0.10239894280572458,-0.0190157369563843,0.05916314271161416,-0.018997134424788627,0.02915100552434845
CCL4,0.09244696708672648,-0.010045054392485783,0.017134945291823567,-0.054959646056191164,0.11266800685662261,-0.05062693470953959,0.04972707384503383,-0.09974722339682308,-0.03919683819583731
FBN1,0.025447822491417155,0.004428667560368645,0.00014969929883197714,0.06301558393450962,0.06622376411959066,0.02655234830953116,0.010231976604064854,0.01694992598406102,-0.04489130297178498
TCTN1,0.020364294085741138,-0.05758678103769213,-0.01742925114383372,-0.044827406182246635,-0.01244435512058965,0.02551398971236322,0.04274824846815594,0.07483622369626738,0.09625371646775051
NCR3LG1,,,,,0.007177012607324783,-0.03433197877719313,,0.07203016088457762,
BMP7,-0.02037442485741573,-0.013088289009858119,-0.051717214069192635,0.03696890679088297,-0.048191251459459225,0.040049922309921625,0.05204669674741542,0.001966600982960871,-0.1487689980722789
NLGN2,0.03632044369102168,0.045724693372865624,-0.06649050772892535,0.08033709142680501,-0.06546087132127797,0.04980316749122152,0.0408924892970536,0.056585167218240764,0.009395521871378116
CCL25,,,,,,-0.0034589990321901346,0.02349377419272809,0.06695745264773609,
NPNT,-0.0529962561673642,-0.020521517622964558,-0.11414038072846769,0.004067450866069909,-0.01283739296420675,0.009215205877102292,0.03453777674528709,0.012334360405570871,-0.02387862636165934
KITLG,-0.0007550363319556068,-0.012982943918435703,0.011263445289725832,0.13418422517958017,0.01912850332978968,-0.028016508877922394,0.013348370292759218,0.033856777398394135,0.11591800640923378
MADCAM1,-0.01659530861117043,-0.0037634908863095435,0.015995537906248924,-0.04036972854873302,0.10961204337480794,-0.015728569978646658,0.0730570009122498,0.026101055893836843,
F12,-0.009435789554624197,-0.028195404108068294,0.027291689144475013,-0.040369744263018405,0.04398179425768457,0.006354059575681093,0.06877242252265878,-0.008098147089980539,-0.00921863935364163
S100B,-0.026681930049015493,0.06526485792492911,0.03214371749248616,-0.05854710177601068,0.03099161265890431,0.021700715589637175,0.008055358048639836,-0.012292000288984554,0.06751609974559374
IL27,-0.015506874142070462,-0.012031461116262939,,,,-0.014699400338611071,0.19509632757363893,-0.01827906832720083,
CD99,0.007975931129231657,0.005716524315460315,0.044997815413633,0.06310601828885454,-0.026059958794319354,0.002758232567480739,0.004128934272163033,-0.01215861031358831,0.010748943769566508
PDGFB,0.020856254582564595,0.041565722812299255,-0.06290898239598763,0.09020271186638408,-0.04736355327894018,0.025195403833130212,0.030509556138280828,0.011007031140805753,-0.0034616315717678546
CLEC2D,0.026402744043424388,-0.02800029023674714,-0.04596281510079712,0.04796332759975775,0.04977052554908118,-0.03853770570916275,-0.0029892038627376423,0.044718593354599726,-0.00038316296846002776
F8,0.0069199037067860635,-0.020576990650982688,-0.07220349880288873,0.03955324641874432,-0.020672244130816936,-0.01380493093959064,0.07264007344300047,-0.0650765121548685,-0.007712908910021365
C3,0.013734777024848922,0.05240629833764957,-0.008508228185019135,-0.010682010173988598,-0.06964360882195682,-0.0021755973877044857,0.013724803799454866,0.0532737009859595,0.06305204541661803
DLK2,0.0641071249633515,-0.01608743653445648,-0.031107675518768634,-0.027323597740640682,-0.02066814706557631,-0.0558165889257395,0.041937347609371255,0.13677206382776627,0.003916931074524488
TSLP,0.05428463368900208,0.001868690698344773,,,0.027141187672092434,0.01620968938257628,-0.015611233634315658,0.027806159449669035,0.0021759803593403137
OSM,0.013073482811669833,0.006558826875610884,0.012894368411920565,0.018233721235008795,0.013203717346272471,-0.003478790773970986,0.02321515961103022,-0.03786822854647447,0.0021581590469710063
PRND,,,-0.015873265777845483,0.07667550648713511,,,-0.029618714338038882,,
SLPI,0.06408482182930551,-0.018671376096655184,0.06315599259629795,0.02573224094182947,-0.026178451395522696,0.022294336715133103,0.10055031003132461,0.018767061193882422,
AFDN,0.04054008031513608,0.040108774580270734,-0.07815367181296341,0.03387186177596061,0.033808311548135364,-0.004509569025665305,0.04841072619286383,0.0790588854688468,0.02389979367191382
KISS1,,,,,,-0.019333573167175728,,,
ULBP2,0.002453942067735077,-0.020742528158992697,0.019333168682749407,0.012193561218303063,0.043591021419050004,-0.02163135260527326,0.04594407386445221,0.03442098357673076,
ICAM4,-0.013511381701087182,-0.013959474232048555,0.0924343577397653,,,,0.019321258701977165,-0.02032349583462849,
TDGF1,,-0.010399902957705865,,,,,,,
ANGPTL1,-0.014138106495236419,0.06191612534919464,-0.02394586978490652,0.06255047607038546,-0.04278682666338278,0.01865873909248343,0.07497607284458795,0.07871943231606979,0.0088890362753876
LTBP1,0.002806729720512343,0.005639747952758004,-0.04110136479030854,-0.025316017165461304,0.02725545746297603,0.010284009190008901,-0.06952075878734516,0.06858867032522617,0.019316616641030706
NTN4,0.0018268345359588138,-0.03376562008243875,-0.0068977482491601565,0.06381481745084203,-0.024599098620966736,-0.02252216737786661,0.016149366258591858,0.04091433276824971,0.02818797161031989
APP,0.008058879120488551,0.02160547031453398,-0.014235568749911316,-0.008740016448890968,-0.06116129311221849,0.025888153103697326,-0.033589285221283086,0.004318166991696957,-0.01279591878052751
RIMS2,-0.04680509860555303,0.03506359071152347,,-0.022430778718262562,0.010305966947349674,-0.00010970910668304403,0.03130588262251694,-0.011731123395425976,0.15035505766645452
WNT7A,0.014099609188354149,-0.030022751661668637,0.03137592268370514,-0.032070254794549044,0.021948777042491912,-0.05013678720518295,-0.011355985065486008,0.047858685367015166,-0.029072944824200395
GAST,,,,,-0.022362608320788006,,-0.03117642201469064,0.006783339973400991,
GPI,-0.014042833507087127,-0.03824024973585286,-0.038746199824047874,-0.011406593691755073,-0.03794435617437798,-0.033104654898238633,0.04633608967369366,0.03638069132556121,0.014277538788410763
IL1B,0.062055559734579505,0.0030429055180572627,0.03047912975174728,-0.045869006394489,-0.027883869552584636,-0.03343744626043042,-0.009912673643936092,-0.08688143533589178,-0.04896312030049089
SFTPA2,,,,,,0.031695471591652306,,-0.017299405076269907,
HAS2,-0.010533622467547632,0.019086842898404257,0.04994221760862787,0.008172203925459325,-0.07472092217663892,0.07876409395746785,0.06969741574054449,-0.022119109285546935,
IL11,0.011782823013215024,-0.023550740466650566,-0.03017829383135991,,-0.023504745914652434,-0.025277023953725584,-0.0028976350554919686,0.05958776639018878,
SEMA4B,0.06357720540024779,0.00041771120339138725,0.060088484906707526,0.027211551474627633,0.019068039870543167,0.01874595704098942,0.0571555190765966,0.04620867506106779,-0.03443714625920379
FGF12,-0.008331268206547131,0.011963495640754508,-0.01056486083899366,0.13812850439978863,-0.019257284022237295,0.011950310865765154,0.041435892589277455,0.03116125152241769,-0.04683532582458923
CP,0.0340907193046747,0.006159324499368789,-0.026397879582335863,0.007001450828744737,0.032338759779832076,-0.006794317539531436,0.043329776061904704,0.015098739086245804,-0.015079140401603432
NLGN3,-0.008470384633198078,-0.004706836190181452,0.08257773333851949,-0.011306263722604902,-0.009654375856715755,0.0033245038001776125,0.029205550787639218,-0.009661468792463117,0.014068558350677393
GZMB,0.029476139014612417,-0.023611061198149996,,,,0.001909711393077346,-0.013698793740989312,0.007652559385055366,
PROC,-0.015127751459588315,-0.020150113632981186,-0.055644005816025986,0.03761814192166831,0.03944722666575667,0.02260316207024733,-0.024490814024075425,-0.02609894900170781,
TNFSF11,,,,,,,-0.06872021477895991,-0.018038785386557454,
AGT,0.01507507306554985,0.013964966605003858,0.043307347028891725,0.07162334098542923,0.02218751538520322,0.029623608532128882,0.03832252167412529,0.04439424613726362,0.012097510926780854
PTHLH,0.026152082938414253,-0.02976464463192516,0.12868083875433248,-0.020582952345007347,0.04218445911379908,-0.04810343379816646,-5.7355884809757196e-05,0.00809081267530481,0.06202085844893054
COL1A1,0.01710433750691114,0.027029935088579884,0.033233691801569286,0.0310222665231626,-0.005154227409059787,0.019087627021862768,-0.08534588023904582,-0.0027149858350299203,0.20675921208320777
LAMB2,0.004949305907962756,0.016028195769853988,-0.06579731960869595,-0.004404984268755583,-0.0506047123904708,0.016495984940126805,-0.08109111611393195,-0.017876117320066054,0.09390466074000085
DSC2,0.00435441834189634,-0.028893336806651168,-0.036867513608308346,0.14525045921998406,-0.022442359763425204,-0.0311291713759171,0.07725690415864597,0.0053950887849433795,-0.05562724901172752
WNT5B,0.05117006608155453,0.010447540819987711,0.09528189749499659,0.06998688476369792,-0.020329782531028517,-0.01582213881077744,-0.015139889699962755,0.04489710205893525,-0.05148782772383192
LEFTY1,-0.0314228733558926,0.037805340854022616,0.048654914649434056,-0.03435691900412822,-0.031493288547119705,0.047468492275200634,0.055297743322977266,-0.009682518903187713,
FGL1,-0.015318415495558887,,,,-0.0302583171278909,-0.02211600062887919,,-0.02259304453514669,-0.05783065227014493
CXCL5,-0.03300673413256216,-0.012669860125527994,,,0.03915678214112058,0.04357389561679571,0.01492033548308121,0.01660278958135747,-0.05148788577898911
S100A1,0.009894246779188116,0.015338357630505395,0.049944941257813756,0.04040089304052787,0.11942838842619345,-0.014158429046251662,0.036180346542868724,0.001988061474982633,-0.1235709289828962
C4BPA,,-0.01505922616402595,,,,,0.013590362796646882,,
NPTX1,-0.013182823339639627,-0.019405588563301653,-0.044525294014851946,-0.046168880752908086,-0.018559372227019703,-0.006698657021624487,,0.06539780301619605,0.09678328889280102
TGS1,0.008139647808934437,0.057301896169821266,0.13601764458858176,0.028414487637792852,-0.07324469668858785,0.07890915173465916,0.04217559603666138,0.03519451186626962,0.007328787260351211
SST,-0.02794472220084762,-0.014945405609246794,,,0.01646793574847437,-0.021801735159357325,,-0.010516148336336234,0.0921080161848298
IL34,-0.04474114042715041,0.041550157793375425,-0.08384959223108669,-0.04724807965954438,-0.0027395474946710144,0.051557234076222605,0.002682400557075007,-0.0062533494882610115,0.04016500858099271
DHH,,,,,0.1438133170437769,0.06133159420724846,-0.00866990511368155,,
XCL2,0.04759999948378322,-0.016173619098392336,,,,,-0.02376704439813288,-0.020539135120167827,
TF,0.0379457274928199,0.004235674893809127,-0.07951709395105094,-0.0645537452226502,0.057755593510776825,0.018778453788225437,0.09487397848347061,0.01548350675448103,-0.013123882143685877
IL33,-0.04113356343773032,0.004260186886668494,0.0303508705625674,-0.02675858398843892,-0.010068634178789986,0.04657424345438512,0.05786583156247185,-0.019198994794084878,0.11664712564764232
RBP4,0.05188075223160016,-0.020207616574491157,,0.011180408064287021,0.07939065554936026,-0.07158157577575427,0.03583711647882869,0.0056190172459483516,-0.05329382242497625
CCL19,,-0.00962065771988719,,-0.019779068872745227,,,0.08345501842146993,-0.026444426224618876,
CCL20,0.034948678821991666,-0.038751880028227007,-0.047037102873627785,,-0.02066815005675387,-0.02812030140289423,0.051142316218354585,0.012334730060046924,
NAMPT,0.013758633926860747,-0.00823740429524288,-0.05780164673962345,-0.005596241857250673,-0.0741199612560431,0.0028207819022653823,0.048539151105239785,0.029647506803479856,-0.019191856837709367
