,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,ZH8811Abulk,ZH916T1
IL18,0.05494845802672322,-0.027320869683664727,-0.027123514371755985,0.03509049152608229,0.07003309976526773,-0.02253895426169459,0.07143728344604396,0.0632772722593314,0.07482850469687714
PPBP,,,,,,,,0.05586636168593421,
CCL27,-0.02559145151052021,0.015195278450864144,,0.04589106538486776,0.09188910767885561,0.0105287350490708,0.03625449654805848,-0.006235279661980459,0.004188180072694576
SERPING1,-0.013501912502965523,-0.04867213026524557,-0.0039039616257304016,-0.021115356032229676,0.07809845624781048,0.13349819398542273,-0.008041948416349915,-0.03917508396195968,-0.02151101268416684
AZGP1,0.008414111968917955,-0.0002879399949042132,-0.03925185466601792,-0.03850149386894121,0.01192401532504044,0.10841728684483441,0.004599878962934867,-0.023970388597247403,-0.0005827847032748825
INHA,-0.03507897453870679,0.023589787437164868,-0.02389378703173635,0.012469693713668949,0.07856057987235467,-0.03245525101376387,0.020314082649682236,-0.023820332842841806,0.03535698893059322
SEMA3G,-0.014872125718783404,0.06642477570655711,-0.013517159522070213,0.026168795021251835,0.06036273716618167,0.04346538346586034,0.005402193139602382,,0.09217203208738933
COL6A1,-0.050283979481700984,-0.04481780370792257,-0.011126151481668017,-0.022075640862254817,0.10183625524323328,-0.02776507896094109,0.08839853914517286,-0.023107111363625175,0.12267455782910226
FGF17,,0.006799157637609266,0.021339334885881214,0.008112823852018383,-0.020044163155036918,0.00764316981887274,-0.023274161100255094,-0.03573923769535246,-0.021558600522004735
TNFSF8,-0.027784685462985216,,-0.015135686518970279,0.0349566589025931,-0.012843353177098574,0.1014938616384611,,-0.024040372678039476,0.05391064790241061
FGF20,-0.023458540759932315,-0.020817585888737264,0.12012580722854344,0.03372088106881864,0.1094354041498674,-0.023336178524215587,-0.0331840606420702,0.07193672549102004,-0.0371146296321681
ICAM3,0.03715209677642527,-0.05936251159788907,-0.013861956746128133,-0.005010262765012209,0.09628010713039102,-0.0018864863420372936,0.03932106941612403,0.016865133425269366,0.10615108645632032
LAMA4,0.010423381221800648,-0.05102187378840722,-0.003769824127644983,0.052886933398739004,0.11810204777455392,-0.028190959876355313,-0.04136940568990889,-0.01719236981200355,0.10371485571060188
DLL4,0.053752383718085155,0.019271542548662063,-0.037132355625493704,0.009446810899574165,0.07336804825481776,0.023835210607021484,0.11427108223387776,-0.005079408863194586,0.1273569595766155
SEMA3A,-0.0012920830110561162,-0.013895011021523693,-0.01671760026157619,-0.017594113931979297,-0.029914813631231107,-0.0542408995838778,0.083632614833738,0.048290410984571895,-0.0631991870928461
RLN2,,,-0.016254723340249893,-0.007616160308265479,-0.016494115465427738,-0.0251221230486257,-0.038410056999980555,-0.016623859316365824,0.044613075675829734
C5,0.06517296145502487,0.008024604771632365,-0.004983120842711638,-0.011252976569815592,0.022784553873852694,0.024073256217321575,-0.007523656145664884,0.06363145392053,0.028523474892246124
COMP,,,,,,,,,0.02507393194791676
EDN2,,0.04649565882399307,,,0.1125027381626771,-0.011972508723492679,,,
C1QA,-0.020729215875760126,-0.002191682536382054,0.02554987574515268,0.013498945444104116,0.07778816883226589,0.12608270344154457,0.04608491181132924,-0.057812788524934676,0.04932130966227757
UTS2B,0.015655093988634315,-0.030436557719904823,-0.0184901551709233,0.006599706792327914,,0.005039599328455317,-0.03342465708794554,,0.08424530773641394
COL9A3,-0.06567146511034401,-0.0010015678823479624,-0.06240591847865909,0.04852669368589882,0.0648376233009845,-0.07942759074436025,0.014054825319218733,0.02819191875352212,0.023390855634778832
DLK1,,,,0.032013376196358266,,-0.008281925851719236,,,
HGF,-0.02603409492536317,-0.009976741263139069,0.008039143851532949,-0.02047693260186359,-0.035494337270455756,-0.028842642224995652,-0.01613758849312881,-0.042027937013574455,-0.0015858878206163102
P4HB,0.04193683301823318,-0.025112323955326976,-0.016414085477003983,-0.06717462241684281,0.12333685571796449,-0.024097341649362065,0.024687736153249693,-0.04849470741663532,0.05570968770922594
ADCYAP1,-0.025915250267553046,-0.023924549089213435,0.048846628133208725,0.04161365879943541,-0.039981687796537574,-0.001302432606272868,-0.0316441381066691,0.057831199929648594,-0.0030186041426166566
GREM1,-0.008363245274457002,0.05778596614000662,0.05885711852555004,-0.018412264895285437,-0.02958032195862894,-0.01069037966529608,-0.003892237459086338,-0.011884062460203031,0.07300860196258492
EGF,0.06952825658374037,0.029002164549102975,0.0009818511002488478,0.012233185425456372,0.02480114840126262,-0.017242586873344987,-0.02877913222357775,-0.020325409752888064,-0.011994963156261033
VEGFB,0.03361589975404854,-0.015160241146514212,0.04503671849401296,0.04763299098826951,0.07231120756950911,-0.053914044478931854,0.014415903821181054,-0.010902138796846424,-0.04600739727311529
FARP2,-0.00549163019234821,0.08783582275023667,0.011396998548605057,0.047343286880947355,0.038705296884609885,0.031514857555892964,0.021344815092579298,0.02115862723706444,-0.009045664360203522
BMP3,,,,,,,0.024120784596339744,,
IHH,,,,,,,0.02179775019736221,-0.021760957967166213,
LAMA2,-0.009975032083054121,0.04181269249197557,0.011441610358460313,0.019764182739367798,0.07871123648830161,-0.03873882034615579,0.04079804827652518,0.035363744243514024,0.10366356073516166
SERPINC1,,,,,,-0.011145979446263318,,,
NRG1,,-0.025423841039055855,-0.01154797166708449,0.03926811242105868,0.05434208624294165,-0.026217786547031545,-0.037558682027808175,0.014449578663599114,-0.008304961813558677
SPINK1,,0.03830364619993653,,-0.042167513987567434,,,,-0.04588342105190947,-0.03468316097452556
EFEMP2,-0.017567501861318262,0.013053237956864956,0.006075337658915026,0.01420012675370429,0.10082868092487808,-0.008305929127454176,0.04070498209505104,-0.0036956261654633557,0.015476328512105729
SELPLG,0.01920571562533793,0.021244278166029255,0.10886331562015214,-0.006950719526510993,0.00844079928035788,0.02936944133966946,0.07130916768223046,-0.008302062044166758,0.03143346877251926
GDF6,,-0.018838655604010275,,0.03976112866193067,-0.01649411724465091,,,-0.0429023091740725,
HLA-E,0.003990485338923188,-0.07393686388190289,0.050067323123393036,-0.023183344678163575,0.07528530580086118,0.1264984354323456,0.03493720732482964,-0.057632748334867014,0.1288170688088583
PTN,0.007442362170458272,0.055767094788515235,0.01675420336557834,0.05698611392135922,0.1138994464268076,-0.062030069840769544,0.04410953777185542,0.03849665796873977,-0.04310307426752714
CD274,-0.04172613648887921,0.026638617291432715,-0.007388187405211643,-0.045378584658446804,-0.010991139532541902,0.029696788652838913,-0.0222712559342822,-0.029340732556804736,0.0057363016807616685
FGF10,,,,,,,-0.020977072272607162,,
CD14,0.04514692391890528,-0.07153737169104686,-0.007192988187658327,-0.021676123489225377,0.08698950092854635,0.014986981312355816,0.03586997090451438,-0.057435254834730165,0.0057353440000080524
SFTPD,,-0.037612401875325586,0.02424979630500037,,,0.052546385497503324,-0.01588684162490885,0.025351759619835,0.025134652734602775
SLIT1,0.03082197231226991,0.11690774942336166,-0.027882988006610064,0.06265811873714253,0.06305857595049456,4.330616354896469e-05,0.003001182046985912,0.02283881521592944,0.014683055451367897
CNTF,-0.030390722025789536,,,-0.016791416857216298,-0.017257035583478884,-0.019804651474908057,-0.018775515522501635,,
BST1,0.010643463205198034,0.016938407234870514,0.003991979306698096,0.014818034423834652,0.07135726939587478,0.007687385664485748,0.0390105127396906,-0.018425598223034925,-0.00536452904965838
AGTRAP,-0.06988357752705059,-0.048962263001373414,-0.023773006236600818,-0.05990240252245975,0.06376694263221432,0.043397646223291626,0.05476107212751849,-0.0012125682076863326,0.015497433463689083
LAMC1,0.036373790508514484,-0.046350631817459666,0.014274789119156254,0.00443690882056581,0.1031597779888586,0.029738074683935144,0.02001203856650084,-0.012989236600901377,0.1267682942559657
COL6A3,-0.01050488978819142,-0.06047624598271358,0.003439797382828999,0.02555245442652609,0.00634495630668354,-0.026965200793358228,-0.007221608182108816,-0.0014438057188267714,0.13495681615328908
FN1,-0.06251004431313804,-0.09059965157596248,0.03790096087543076,-0.06211741267719804,0.1191450820727341,-0.00569215303767958,0.004203187814130422,-0.06149934478685711,0.1122674004667833
MIF,-0.052193420245832,0.003916215145978263,0.018923834551851173,-0.0660630811266185,-0.022566554176893787,-0.050662882950855186,0.01393907981035632,0.06318949687391644,-0.06318973589717092
JAG1,0.026262914796266773,0.0053279857555826185,0.01250701514297601,-0.02674524534721573,0.08908440266174748,-0.012958558370956323,-0.009966032123646591,-0.028943552165414662,0.05706660100073631
NID2,-0.017807817297828824,0.004936995507254606,-0.004345252499143221,-0.028053462916910594,0.06890318783317181,-0.0410815302469416,-0.03759504585240273,-0.015003963620388977,0.15772823269585198
EFNB1,0.10015037062391081,0.0011843961167594202,-0.005093054808996392,-0.011229429650821172,0.11898618310015377,-0.008394153305081338,0.02030948691277452,0.060694884700158144,0.07598932991527031
COL4A2,0.027649940663388856,-0.03906108515776629,0.04250105726432826,-0.024519354736366357,0.13327078236591633,-0.024867645661914923,0.014255849950448287,0.009170221023942209,0.12733934812350925
SPP1,0.00836067203119356,-0.048801659642846745,-0.03653487393497326,-0.10466728069499874,0.0917626601860079,0.07316681995153416,0.02388515710743048,-0.023350851968009456,-0.15272024572503026
PODXL2,0.020364101174353135,-0.02598762709312173,0.046586046541382785,0.021189016524540073,-0.023106801701912524,0.02780541704980807,-0.010961940926036685,0.013813360041759879,0.011552152262294038
IFNE,,,,,,,-0.02097707063590194,,
FGF9,-0.011219118783569171,0.008302242386507508,-0.001938667909043134,-0.02482315725020182,-0.040058293918406485,0.020875917946758516,-0.025337798852557318,0.04629166818349562,0.013760894119755075
ITIH2,0.06885004456266865,0.004030331336579419,,-0.022433981137944446,0.07629980027513888,,0.008023437463818828,0.004755942822935206,0.07932074662052449
ADAM10,-0.039858369275836,-0.03957144125651763,0.004767564475789874,0.045775794403415615,0.024017908846974634,-0.007658695662591843,0.02551587743336528,-0.022533706380397433,-0.042892192000931875
CFH,0.022953405760647406,-0.0564173477346018,0.012288380821210684,0.06936386662354896,0.10066804985509821,-0.039423529952803064,0.04354463977594745,-0.012458386274054593,0.13528454531297932
COL4A5,-0.016222715403475675,-0.01403811533875258,0.017820314165310012,0.08572071507419382,0.06671436658231762,-0.023349878177132202,0.037781633998274666,0.042420064616366666,0.03833285221800179
LTBP3,-0.06000712096175302,-0.06633217067407149,0.03543232432996111,0.0034161096001418434,0.05480341252446565,-0.035670632165477986,0.013289351450495706,-0.014794934283913664,-0.11247674205351857
GNB3,0.021331877002321073,-0.011380297548415965,0.049752350284515495,-0.0022018975447800526,0.06853369538560211,-0.003174866607036393,-0.007035734783731063,-0.012176559687157083,0.004563453061518366
COL6A2,0.0035624000934051173,0.0032894022651494682,-0.01100131818939967,0.004688927136954594,0.13921938587331653,-0.025842657465515128,0.06961807771905491,-0.0034659025509922513,0.125676249295739
GDF9,0.0973465249387824,-0.0283974853276655,0.053145037598064694,-0.007511276842254772,-0.038947775543027995,0.06519402572990578,0.010493247566789297,0.018980879636936475,-0.05074272305074003
NCAM1,-0.001319441567872714,0.047123742025463405,0.011533671673251136,-0.001303262514731409,-0.057901496360049695,0.04302573862021575,0.02440574676714533,0.03903808066734114,-0.0721727871008442
APOC2,0.009438658396768133,-0.015821135550170937,0.019235693232222767,0.014838942296233965,0.11800810057835355,0.06719597794439743,0.00468175393838115,0.0610205500474266,0.05632331311450136
BST2,-0.01849469675858576,-0.03143695804339764,0.0059610500785023755,-0.027573562369661776,0.1056429087158935,0.0976447725136129,0.05028795638129665,-0.03965420193657361,-0.005300607985715373
COL5A1,0.022649749846048266,-0.07732570961441501,-0.03692352001930473,-0.0055342975424537005,0.08644175367284698,-0.07687496941872198,0.023606478943664574,-0.005926447730910335,0.1201178516985325
CALM3,0.039680134583083455,0.09547883484124196,-0.06097055696835292,0.03774738735367855,-0.014965218071177143,-0.08568035800932525,-0.08472980848600384,0.12667544126093883,0.053435431807089505
THBS2,-0.01794818915243481,0.04800532401652787,-0.01753260780845331,-0.02259436270316067,0.057869967040212585,-0.012374816303017998,-0.0023087508903937228,-0.01175824103827773,0.06365810495944663
SERPINE2,-0.019854839516388598,0.014771776273913448,-0.0401429389512831,-0.00994155502438551,0.05825211712648721,-0.08607645572509533,0.03380257896053889,-0.057030875178428024,0.056478845522258125
EFNB2,0.0608058219454132,-0.0008387447904583133,0.022933487122370647,-0.04142900996852005,0.05007707608265123,-0.042973930879503595,0.0412784154828711,-0.0023025596533461715,0.00785433092194441
PROK1,,0.028025086622333755,-0.002792631151453962,-0.00950875942974683,,-0.03199474095832182,,0.03571814809565595,
LACRT,,,,,,,0.006010525530384944,,
MMP9,-0.0552142164633408,-0.02891128392407848,0.025923013795968383,-0.017162547885367863,0.13492629531630626,-0.024859821534345062,,-0.02669480265228109,0.09172700440599559
DMP1,,-0.03409718134876778,,,,,,,
NPPA,-0.05856746895318622,0.03922568029732725,-0.026355866886768626,-0.010352803394085681,-0.022874897883652115,0.10024923007712491,-0.029537654893322378,0.02102415171266645,-0.02695982543570808
APOB,,,-0.015592521531135634,,-0.013231781339424776,-0.03347471493567356,0.009405585659528592,,-0.02043578019410224
C4B,,,-0.01790669946866889,-0.02864507217544401,,0.0071326611601784445,,,-0.02262911547636664
NTNG2,0.08160129971702884,-0.02239520081904182,0.09671583476182803,0.009763972917510817,0.004866033182355297,-0.042509702329095116,-0.03974717270464659,-0.037042517430332406,0.03889235206644301
LAMA1,0.023177306385567486,0.02127282028454189,-0.020649338398370732,-0.03617673080246126,0.08269713715515166,0.026200480711844883,0.042100305598448885,-0.025508824886765664,-0.0010969732665359786
UCN,0.01799338980698841,-0.0006173136366229688,0.04281736176822964,0.013988801221397463,-0.02216677885368991,-0.003295376812452742,0.012842672603598723,-0.04229345195300973,0.01108145180991095
ARTN,,0.06719832124308739,,-0.008058807175458545,0.05680665333703556,0.07163335967532704,,-0.0028058180022763266,-0.03609220094099445
PDGFD,0.027559043219836012,0.008994501256780859,0.01069194093637008,0.0010704994900298534,0.152890793183225,0.02240666388511691,0.012962703486748745,-0.00971208517266723,0.07562253733398468
EDN1,-0.043144681901996114,-0.04944120322125441,0.02838441811345598,0.029273914738746156,0.022337148067219807,-0.00842236724614402,0.05058440843842719,-0.022772542392367867,0.1025217346888594
ARPC5,0.013376874162980855,-0.03270813202708784,0.057662757376462224,-0.03703973805965965,0.042897100517111035,0.03657504584240437,0.024164441323881587,0.009686023544173882,0.04978951802166972
GSTO1,0.006998472490623504,0.017110960604981764,0.020882245569229345,-0.03851285950313318,-0.06440822544755835,-0.03997046874438548,-0.0778906313855002,-0.021914847566622448,0.04949300073690161
PROK2,,,,,,,0.003524152297303483,-0.014444837251592606,-0.018632676697626013
SYK,0.01823843759827456,0.005476281626243507,0.026162572220204475,0.04725689281841387,0.07006204615117978,0.03026089156598194,-0.01238494233109295,0.025614112723774098,0.0507006228779791
CD40LG,,,,,,,,,0.0529970531962416
ST6GAL1,-0.01905049590539157,0.02683519298821574,0.020534076544955336,0.04020261933472033,0.019213417642711002,0.016170277106489075,-0.03870163881576747,-0.018571814631979107,0.05112422895495437
WNT3,-0.016617054514100647,0.02065596761673925,-0.02254880971702188,0.017151712415679983,-0.07037327161185589,0.020667157907470635,0.03036589570444434,0.04073179532893035,-0.013831189140507369
HSP90B1,0.01101631566690206,-0.026983602273830228,-0.0010850162784662985,-0.04221512843799829,-0.00507056025262577,-0.053068232575312096,0.01113267249386003,-0.10396194310610112,0.040277272933014065
ZP3,0.017103189817495205,0.14193047461777583,-0.03389489588738264,0.02896107144039532,0.14039650593945663,-0.004512740691670095,-0.005267617316707006,-0.010459128296935512,-0.00805179396520316
ANGPT4,,0.04033207378388421,-0.02184752884679121,,,,,,
NRG2,-0.0010946919636442975,0.07113613578080878,0.07135519990764505,-0.015480652280560166,0.05238426566030985,0.007341075969450333,0.029523377986978506,0.005892919474133616,0.036565479978825824
MELTF,0.04842277394118541,0.013687979607811363,-0.019804618720893407,-0.011715868953912226,0.049080227182560075,0.0013972133875740016,-0.03198583576056881,-0.03375079694574505,-0.03337071779406595
NLGN1,0.04798589206856223,-0.013314690005815625,0.016023425695572156,0.00536680972933469,0.008252615398899864,0.04297845412379097,-3.1228563954492338e-06,0.030484056026032713,-0.040097860227756056
SLIT3,0.005067397950353332,0.005017002758385635,0.010702359847105236,0.016105959768825787,-0.030061149734914135,-0.012860825446971823,0.001835432131406629,0.021252132182448837,0.1199826521797082
CCL8,,-0.014958494009220778,-0.014179799549643234,-0.05197660364220171,0.16462206355673137,0.035450430672060086,-0.017689418935485524,0.005100354988100451,-0.01865931033237594
S100A4,-0.021214508217351782,-0.08318397183773112,0.027133494273785582,-0.03003513534031822,0.09243345181207688,0.04723442990866048,0.050612986110755515,0.0012316643110866078,0.04774679846283217
TNFSF13B,0.004905320701971272,0.026276175340546083,-0.06537414849838025,0.011091278182226898,0.048353952953293575,0.025581268941018438,0.04602976472850934,-0.015941050144194054,-0.01977605666187067
HSPG2,-0.06475203207039695,-0.04833082755920261,0.02116519425264421,0.04446664905266228,0.11297882419723705,-0.007076119676474712,0.06643039380690702,-0.004066716372971545,0.142140405403144
FAM3C,-0.02740551550872507,0.024104124847351412,0.006796688250582665,-0.03324913941125071,0.07973261752683869,-0.05824184800887958,-0.08180272606113234,3.785754754634423e-05,-0.08932640264507928
FLT3LG,0.04980364717396612,0.08438381123713737,-0.04208541378793859,0.02044922882762393,0.0266086202301161,0.09249292235076086,-0.006865675282121608,-0.04416684968591305,0.11143911553292658
A2M,0.04682197976782723,-0.04519511258653392,0.067047144124959,0.06013913707231842,0.07778562609035126,0.02819690499400184,0.05796652194262435,-0.004716742063530585,0.06112070461857181
VCL,-0.054815916477412976,-0.038837737076455055,0.016628739136900866,-0.01805002526219645,0.07192232536151924,0.041586934329774415,0.052244672128892784,-0.025443908877065553,0.058400771613047665
FGF2,-0.02124607287280306,0.010858908656659243,-0.0053629450721080565,0.0028792059947354495,0.046501595575122644,-0.014414656436597433,-0.03738076752090364,-0.05776035960586312,-0.04971202416722503
AGRP,0.01616574979756147,,,-0.007914878633684444,,-0.02347742465200602,,0.007914787759595917,
CNTN3,,0.03261670078665055,-0.016036890698520965,-0.024170000122448645,-0.04127238359968471,-0.03215916882127058,0.08031946075155384,-0.0019147860490003196,
RNASE2,-0.024415025477797708,-0.01082965124229583,0.02453076311491132,-0.03292498001062359,0.05887574977302069,0.024394462510853688,0.1072806610894105,-0.025084601627079543,0.005464121561332294
ADM2,,0.026013394869620104,-0.0016561551906104563,-0.025711161717667352,,,,,0.060191162299016575
GAL,,-0.019615994987788498,-0.04645201887704553,-0.025166385104424246,0.053737810941820265,-0.03466581559570917,0.021071359593084375,-0.039939475701291346,0.03910563770236608
CXCL6,,-0.01619864878422836,,,,,0.014587258975258621,-0.02827051107275642,0.030922379412620524
PDGFC,-0.00407710120988592,0.01631870140573195,0.05688664222247311,-0.011512288028828048,0.06167243405015965,-0.018389579748732447,-0.0587621269176256,9.990305461852073e-05,-0.030890984536730733
COL8A2,-0.05250315421128714,0.004631804699277929,0.062327535549690755,0.0776913043841157,0.026078102680248957,-0.043611082004737595,-0.004738027230075755,0.0411676791041708,0.0321516206943277
SPON2,-0.024877018451109525,-0.020324589832451216,0.053320029575796526,-0.04851368076525344,0.14582496465585248,0.02781651641739454,-0.016015775025483556,0.03173596243405529,0.14701995923183722
LCN2,,,,-0.025219805200078615,,,,0.01177623307588568,
SEMA3D,-0.002606049952543718,-0.013469049315571672,-0.03917318501606696,-0.015969828277290928,0.03371403018943967,0.012460587986978466,0.012477914457389886,,
BMP6,,0.07923545487307485,-0.015365730271587417,-0.017963452785817558,-0.01468824323648632,-0.021452408024512513,0.13739870153544614,-0.00021673877848881688,0.07862329575118969
TIMP2,0.01298794966662384,0.027936223929091883,0.017258356035151204,-0.028720873185009946,0.05033067913245184,0.0484647342913102,0.017474708597974953,-0.07651898240439978,0.023737810713216546
EFNA1,0.00023302326102291504,-0.065461580620799,0.03680719456540464,-0.06385674398532082,0.015400670946391904,0.010475408398183764,-0.007717777827112631,0.019544241642498038,0.06216983318008196
S100A12,,-0.012266293666118717,,-0.02071550568603824,,,,-0.018329305222362723,0.051303379246761746
TFPI,-0.07230349599321736,-0.013073441155332837,0.014665342427420945,0.023450245062962366,0.12315491038117447,0.023039666669603883,0.019271452005879316,0.03319785628495986,0.14294425791203644
GPC3,0.054705546755444,-0.007659518669141266,-0.024194636545226845,-0.026034026941380076,-0.019381233161399856,0.010141290165476905,0.09508128407815164,0.032691773062629145,0.09427751215711193
NMU,0.011692856477741098,0.035542482732140716,,,0.02183958242004999,,0.05051596769224189,0.030584483813504204,-0.003557822292925832
SCGB3A2,,-0.04454281583234094,,,,,,-0.02074483148038121,0.018627982646871627
LAMB3,-0.011845423912774653,-0.008086050585481836,-0.014507832226102425,-0.02893511095161785,-0.03497177630339389,-0.013133779781862462,-0.040267173201956344,0.054457883243226146,0.035154250249887865
LGALS9,-0.01585565444238355,-0.050782030708247536,-0.02812549884735905,0.036779967219052384,0.07904175797598072,0.07905173308444474,-0.027501104439080007,-0.020765044547791777,0.08391025283943472
VIM,-0.0033168052840595367,-0.09045483638740544,0.005671089285835828,-0.0630541692038586,0.13468719011256036,0.04455954427354831,0.05626406051671817,-0.016246063831426703,-0.004361118975583073
PLAU,-0.028308944633516117,0.0012997403057746061,0.022665660620075172,-0.008227604080066819,0.10759550599823209,0.028678479371321067,-0.007582088724194883,0.008893570934610191,0.06446627858293959
TGFB3,0.03143062776004027,-0.008324055504078281,0.027869477802787417,0.008188327781615823,0.11373146287337789,-0.06216482817682197,0.042597042041605186,-0.03751187663377823,0.08919692466983181
APLN,0.015314815888850267,-0.009802391227346654,-0.011111760194401854,-0.08017388498871232,0.077100202940854,-0.0016386907863573453,0.02784863960640797,0.02164457705419576,0.04936374238464633
SHANK2,-0.027481263073021275,0.039551967562062564,-0.029878232650066096,-0.03928278575278282,-0.042334241605176334,-0.02559799716023182,0.023351157718971782,-0.01877411466942247,-0.019830624121582492
LTF,,-0.007934139068407096,,0.03286190113172678,0.07394965619203579,0.13581129848219956,0.03919922095269408,0.028416786810606803,-0.1484721500168989
PYY,,,,,,-0.026671220305601137,,0.10093307856705934,0.01538281006306534
PENK,-0.023911414900644846,0.04549171936237087,0.05015441487040347,-0.04422343259090927,-0.05684760722250448,-0.014552676108636732,0.008596982679631479,,-0.02488104648867088
CTF1,0.04596233383455636,-0.0043182340215912616,-0.024169181420068655,-0.003690505557162951,-0.012171025146329891,0.013920963656560613,-0.038583170181117094,0.0446264089887099,-0.02865723614364676
COL3A1,-0.008685044281378682,-0.03441307048441289,0.030886948091411123,0.011725535081420975,0.12677807394268653,0.03354798827135552,0.003851807491196477,-0.010689418718340534,0.11610320092978983
S100A10,0.0015101095917651741,-0.06142162624282674,0.03702462366338939,-0.016285086050166674,0.06933478433818757,-0.012967131256592674,0.0692445622521422,0.008042128525357635,-0.10310751800162948
FGF13,0.04677639788003863,-0.010388804588472711,0.03492769391378895,-0.04535641205507177,-0.07209359669774486,-0.04228420646180958,-0.021023966018348158,0.016460646873187747,0.06368231629711969
SEMA4A,-0.0026695215631485974,0.07367662690522905,-0.043035225898253066,0.012548821770862924,-0.036781200503464805,0.04522049477333503,0.003266540188695109,0.03116058600654171,0.01974360045159716
EFNA4,-0.047859261384618434,-0.01645873100538782,0.007531530856053199,0.0001622910224855187,0.024336698691988134,0.014850659596884135,0.02014275398053955,0.019518515545406692,0.06015407486391267
HSPA8,-0.010774596902526213,0.015335899912212092,0.032128203988280236,-0.062363487756927044,-0.03558085863288951,0.09003681861548028,-0.05470621807299697,-0.05130076043079942,-0.05070915691968532
NPB,0.04645648519062811,-0.024785310974271314,-0.01810314907099872,-0.01796345451178951,,0.022987609818213548,0.04750358528050139,0.008421121253902923,0.003864481639583977
ULBP1,,0.06738258100880647,0.010399605754348168,0.019819724630067044,0.004553936555354483,0.06111899263473232,,-0.02235041035848918,0.12289781922815324
SEMA3E,-0.05822726357578236,-0.0038664850628859276,-0.004292427187232803,0.039493939758278106,-0.02204757381969791,-0.03103209415341624,0.014370996524206172,0.07790712140532832,-0.08437151880923127
FGF3,,,,,,,,0.06299021666655114,
ADAM9,0.04687621493115012,-0.037874839143595525,0.0314343461228943,-0.03638289432556147,0.06251128639753865,-0.09105506837475874,0.005561264915464713,-0.014552342601833617,-0.06844105207791264
ASIP,-0.010965836137755744,,,0.05588978588914631,,-0.02934552909596442,-0.017464471834871213,0.03656539020984695,0.007928257190776899
IBSP,,-0.026540593423019142,,-0.029713831922707136,0.059845553214536884,,,-0.01096245511302526,0.08568977953640976
MMP12,,-0.025173772302225898,,,,,,,
FAT4,-0.022104732538644332,-0.055191777299793125,-0.018917044805046565,0.09188429317165928,0.060581244849706964,0.008077673431760315,-0.034561452678630956,0.026440024588536323,0.041703993283488415
MDK,0.031228979906108997,-0.036114707140682024,0.05400814644379099,0.029258875508009468,0.0727335285856383,0.08757914928237923,-0.029429029042721905,-0.05051595656311135,-0.024875057052810956
BMP5,,,,-0.02713655861406205,,,,0.013497215357830505,0.016444694789761644
CAMP,,,-0.015365730271587417,0.006307071578425163,,,,-0.01162917934317754,0.06476901266972838
HSPA1A,-0.0018407720808275975,-0.03187621884327322,0.03631689616866096,0.014207427906059228,-0.004084955785753792,0.10836102648421966,0.02947537714533548,-0.05797544107039153,-0.024328395901844598
SOST,,0.06095549769779069,,,,,,,
SEMA3F,0.0027921295847454374,-0.04900815114525182,-0.03050683445756727,0.023593782606375187,0.0541603656593013,-0.005971637275148499,-0.004438223459172964,0.011237518699480547,0.17458140561185942
ARF6,-0.014290821194005102,0.0644155965182534,-0.03112136528366842,-0.04518749924367112,0.024995114496748835,0.056844571238112554,0.01286333279943528,-0.07639169293924916,0.03575852225951679
IL6,0.061229157877500044,-0.06406589427865485,-0.004456593841411645,-0.03438697709937236,-0.005290069719497513,0.09798122853587975,,-0.03947037859880705,-0.01363452399425655
CALM1,-0.01428323606186715,0.03381341789133405,-0.06839096122283174,0.042251845726215036,-0.0799822508367878,-0.030353792082688284,-0.04999256651997731,0.08263496533544895,0.062199184219907305
VIP,,-0.001023174645716669,-0.006222206911487904,-0.02805038963917364,-0.01219331831223509,-0.05176899894770391,-0.02585801789309737,,0.04314839200528375
NMB,-0.010907147549135044,-0.028852293929857886,0.008642151866277837,-0.017755933077178286,0.05565241698367992,-0.026813608427080752,0.03289669663746021,0.01794365749046349,-0.05976863097178864
CCL26,0.0581383567477993,0.008037183522664712,0.004091266666586623,-0.0324974058594927,-0.022046866011987944,-0.005367901785470157,,-0.04877574048271189,0.06398635942324987
FBLN1,0.04193177765102347,-0.018244581539164622,-0.037839590950736496,-0.017170429923095195,0.053211444073987396,0.06398257811601774,0.013194062715528853,-0.028182185676823627,0.04870584927554639
SAA1,-0.02623536802667341,0.011996219982949759,,0.026104858065031558,0.023866561552847415,0.17244753101810872,-0.006237990987302368,-0.0561126500370668,0.00743226708955617
MICB,-0.05257076182710711,-0.037469360776368754,-0.0044714950578238965,-0.015044102827686211,0.04224290567175445,0.05252706277087432,0.04039437092291565,0.009218660319225384,0.11670701542029538
MMP13,,-0.005423377682693593,,,,,,,0.21400703512331506
F13A1,0.05473357486053495,-0.010515140169944688,0.03467404845274676,-0.037854701998694645,-0.0012618655145151384,-0.02492887099653984,-0.016928887210908773,-0.07208306232065657,-0.043192744153594226
CXCL11,-0.003627859752848321,0.06103768224155306,-0.020143436060236126,-0.03935506179834777,0.08282418959077968,0.055055983595382066,0.017958714438985973,,0.02467436320915141
COL5A2,0.007773012229173633,-0.0879104787075495,0.07272827056392547,0.0008806586169676385,0.1130270239060932,0.021211182654461536,-0.004469400172543077,0.0777693178041784,0.11310737992489786
