,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
ADAM15,-0.010408407378981847,0.009384931165415332,-0.04910914656965505,0.05058108817757169,0.011703450108119086,0.01599475443241061,-0.05893407931195393,-0.0623736621465453,0.10760623513647685,0.013887326505087392,0.014284266926285788,0.02141659585152876,0.019981534611590475
WNT2,-0.02249334710480612,,0.03632967145931549,-0.034610371337120756,,-0.043367881449291455,,0.07586689013709695,,-0.012841802690861584,-0.01649062555990484,-0.049717172122586736,0.016627139191620923
CALCB,,,-0.021376173448895544,-0.03306081412843892,,,,,,0.029989447436695387,-0.021452959936552052,,0.05358700620304865
OLFM2,-0.007383589751111576,0.01162637421840548,-0.0024704301549670783,-0.025846236446252415,-0.003268439837962557,-0.026732450857855902,-0.045672191871289736,-0.0542219831622373,0.07320786092033418,0.01675418621729458,0.019833807586191937,0.037355205225401616,0.014465002412814223
MFAP2,0.014624782551880405,-0.0313739289067332,0.012389173731045042,0.12304762099118026,-0.03216487888453708,0.04282677791327289,0.060284533384412614,-0.09913241526202135,-0.07318520755415348,0.02285977425211726,0.041034089813215324,0.07811704630109338,0.038763031285383553
HLA-C,0.03231907108021381,0.06578835794704363,0.06055189817196975,0.19250937679918523,-0.07048198707457123,0.03988625219081981,-0.09725939511416411,-0.08161527877252767,0.10422293360362718,0.06144113428678086,0.018374137008995328,0.08446279098763068,0.0177542752782588
THBS1,-0.02782814631744488,0.03789659156903466,-0.013730411933597286,0.1267496963720579,0.006853039357954349,-0.01234846665006245,-0.03062445095953262,-0.08153676977556036,-0.017597390941211807,0.005079740412227502,-0.03452638282490617,-0.08279940021129631,0.04655780503615454
HSPA4,0.02004628887113074,0.014232364387001786,-0.01281117157147784,0.053538133042850065,-0.03187681971394379,-0.0008736598462177452,0.028591075148160026,-0.04559172723812038,-0.03975381640391672,0.0005165147402265129,-0.004655694613322295,-0.0022773295626598244,-0.019316895017397476
LMAN1,0.020019981193506797,-0.005508458461808451,-0.02243505836534734,0.15076700501571041,0.06683361482030312,-0.007466856500762237,0.027882259895743437,-0.02400925035731751,-0.10239996862115704,-0.03826857500912002,0.022894330198247513,-0.035113632929133366,0.013459073032490911
LYPD3,-0.019616616633822255,-0.012094978392892844,0.022805165033340808,0.126736256142931,-0.017147805679341262,0.04119198000001957,-0.011865153049531308,-0.0808501800967093,-0.01794835475285866,-0.015548410164059825,0.08301538173041058,-0.01120889509582824,0.009197051047541614
APOE,-0.04010328792542023,-0.06385923951950054,0.0013500241442803542,0.12129681088374283,-0.04257548896108501,-0.0334846429486932,-0.10509162423022414,-0.1917441340283426,0.005217537242441276,0.010930117762355127,-0.004264623740389702,0.011119795499913961,-0.02397711852953656
SOSTDC1,-0.02896750770894503,,-0.022093430729443815,0.08119817285226161,-0.029623196743654576,-0.021330822595161923,,,,0.027972531572117577,-0.03710362145586051,0.029632900449967275,-0.013564971699409288
ANXA1,0.018831894149286703,-0.011138802699095297,-0.039689498108857094,0.1990933684696044,-0.052637744904024675,0.0220982162643484,-0.013064245595858214,-0.040714220264081155,0.020275905811900162,0.026301472022944826,0.06838675430376609,-0.026886503653642636,-0.017641148387544384
WNT2B,0.03174706651446233,-0.043738278117779736,-0.025416991560937914,0.0761906279596333,-0.015547441792139932,0.026953417326712747,0.01361430081326396,-0.026432030630638915,-0.03409126968476847,-0.028547662026392594,0.014189388728151153,0.0395371652155905,0.11643289992567787
AMH,-0.023953887546421027,0.05207927592329779,-0.02197530225338411,0.01861499588058104,-0.017654481263302067,0.008246157452607296,-0.031919360061984245,,0.007748854371970806,-0.05189352944418851,-0.023960513517189974,0.015523524514246729,-0.013859090954430402
GDF10,-0.014882718780926767,,-0.024351886111930746,-0.004640195248177326,0.017888681401280502,0.02855913831427879,,-0.13295793731134783,0.11356927512341865,0.006148279646232079,-0.003613270362361256,0.017237033940197388,0.021415931082893608
EFNB3,-0.007008110845552747,-0.0295986640866039,0.04454199760614464,0.004433837747015508,-0.050549737678282546,-0.06047522188692299,0.08112047359982914,-0.03541849616513808,0.025527454667386026,0.0019268986701885184,0.03508958626442255,0.11177945405122384,-0.052810347464698155
LTB,-0.011911572204882684,-0.01747919265308751,0.03333767845920376,0.01602980536480665,0.00450325139152112,0.05465990087964933,0.08475110211540077,-0.05057743569726212,0.01386863253770429,0.03821577987962179,-0.0019679192945283685,0.020099686268481538,-0.018695724281879295
ANGPT2,-0.00270638194063241,-0.008810548115513456,0.0076000653914964356,0.20893209556946898,0.062242473501564484,-0.019512968473648074,-0.04446693762760419,-0.17904837080869923,-0.023863387637802484,0.05299759931274132,-0.05506125847089033,0.012497483184612955,-0.02742488844572686
NRTN,,,,,,,,,,,-0.012229058608272954,,
ADAM17,-0.011857112639836598,0.04213626253633414,-0.02117086566721674,0.0990020727223766,0.03841718316665466,0.052645043153670495,0.025670608380862842,-0.10854097426128063,0.009305740829378267,0.00524271718154744,0.03225205269813622,0.0023760854784048747,0.12022773556218326
LRPAP1,0.0031621227607010263,-0.014913223511678175,-0.00275657206358774,0.05319217746002355,0.0064062301012816035,0.004187816485334718,-0.04144012931219383,-0.09925416655383941,-0.02702122520977831,0.1157318513793653,-0.014076541258322089,0.00016701725387324758,0.02319499115007601
NID1,0.007622782187878701,-0.05306255634128729,-0.02437957772677688,0.1953366077932163,-0.0065664904626220886,0.049123205118865504,-9.334243039905112e-05,-0.19113201130064195,-0.020634366044731747,-0.009981095528280245,0.03402292765864326,0.012247606357681125,0.04163888131439734
MST1,0.0001982308822910811,-0.0007481557725773011,-0.0031711435107106656,0.16796034330874116,0.025993114538398556,0.022898481683019077,0.01579359384400478,-0.08758828353886626,0.11110167023240579,0.04438068237343458,-0.016382790192514367,0.05718829872063268,0.0641262932814766
CCL14,,,,,,,-0.020054875202544363,,,,,,
IL13,,,,0.002122568053740665,,,,-0.0654184003192253,,,,,
DCN,-0.0364071065992131,0.0064021292258194884,-0.020015613860097002,0.20707917056556557,-0.044426795124922154,-0.013435210200082034,0.04865873312943811,-0.18072360391539322,0.07684312718465833,0.02036905323273517,0.02734937972191032,0.020670339516303277,0.05446586833333858
IGFL2,,,,,-0.014519069246800291,,,,,-0.027125879430321877,,-0.0015363578147985044,
COL7A1,-0.04667777755128316,0.026874470770162473,0.049543358296018546,0.14959734997087742,0.06737673356863147,0.04298121678476823,-0.04533137520206615,0.04592766865865141,-0.04382320066720264,-0.007979323314814631,0.025934715853229928,0.054584214033230966,0.015624747196803844
CALR,0.02953667381760684,0.013251107649997231,-0.0058634067445509945,0.18371472496073565,0.0629281235047803,0.02566473134973919,0.03193405368927264,0.10970533509097741,0.06668367043246491,-0.031674032489020634,0.03322689944803781,0.03470306755336508,0.08119215501458911
PIGA,0.08606287363532254,0.05468125375466725,-0.04696737672894538,0.03731666454700102,0.007876467985003634,0.005136914171378526,0.03776480709199659,-0.054651395365412456,-0.003215777167907878,0.007292088109753056,-0.031932235716892625,0.08863266747798638,0.0736115098538471
CD200,0.015048070956089777,-0.024111095927342428,0.030311914199559163,-0.0028217112936338015,-0.019049420068811503,0.005068277195380843,-0.01755092216032563,-0.14218119188808367,-0.004169907439324874,-0.013508713059007952,0.007663714443543846,0.06163833368914007,-0.0388050856389104
GRP,-0.02386478015529263,,,,-0.022542611872121997,0.006008023095800324,,,,0.005687152644338269,0.09868491896414533,0.044772336137852545,0.04382949516875272
CDH1,-0.041383165277407194,-0.0276285479202495,,0.12626898929024563,-0.012213881629302354,,,-0.03363346648481624,0.06156982606338546,0.022348598420307765,-0.007736439352036896,0.039873577277865696,0.04564857139515981
LPL,-0.040390884779200775,0.003682648795635102,-0.010569052682995997,0.15540531530386353,0.07636676817508917,0.019970660569671776,0.034620625872342006,0.11507431771803582,-0.008252008111747125,-0.006122903391118085,-0.0006421857074935418,0.09847260777803564,0.24242884996038688
SEMA5A,0.008404490092762422,-0.002153401830719721,0.034043545920841606,0.13240486086721318,0.026331133552976876,0.0003932702225859424,0.0033573956762366236,-0.049482266065335546,0.01127335616879653,-0.017391735200694147,-0.026466862601923453,0.06825479318086472,0.09094610872882121
SEMA7A,0.0030656163979269953,0.005107219133979676,-0.01262726887429334,0.04915829004920626,0.037671981215847986,-0.003898079214855928,-0.008667316731714158,0.048293106182452916,-0.011959445827470053,0.03510859121322413,-0.03161687780103562,0.03472868820353392,-0.007650960997845055
SEMA4G,-0.012570507040211835,0.020053292400898363,0.030572935080112742,0.11366044399129407,0.04177118050703989,-0.01780125078362622,0.015156630763685125,-0.07400857794944324,0.05864284224083819,0.04760918640378852,0.004495991710353764,0.03880406602558649,0.09839251423058434
SEMA3B,-0.006497359592174163,-0.003766168909137072,-0.02522208700273804,0.07464440141482655,-0.01049429444893753,0.01462190996232317,-0.054655631489862515,-0.13432145744860552,-0.03134322031683882,-0.03940066085586268,-0.014814505107089242,0.04021623476211075,-0.04818607243338874
RPH3A,0.0019405823582530042,-0.019255030568594168,0.0027175229429059903,-0.031473688968920714,-0.040459146700562665,0.05249010216486711,,-0.027182686197648506,,0.007018187956091703,0.0038475688484118906,0.026674285886889627,-0.033957735561770674
JAG2,-0.02406190023992013,0.0034594757972679986,-0.03122188511321099,-0.016415285591414915,-0.019430676741011357,-0.04926794604490532,0.04973662213027783,-0.11221036389190911,-0.040814784709365365,0.05779479587526722,0.0384970353190713,0.046033787962833694,0.07290600663860043
CGN,0.03870887100317733,-0.021404539672070837,-0.034097495033741855,-0.011030522599238998,-0.0011338229987774894,0.04322216421885004,,-0.05781069032879993,-0.07293137706577761,0.09383699423869388,-0.03630499569303595,-0.018384045842179283,0.08857805971574997
GDF15,-0.023362194431027966,0.0730335693527737,-0.018358141158665808,0.12695232345201327,0.1075446214629567,,0.06072080481293636,0.09910319828355978,0.08531615794822804,0.006526802406844351,0.03431374998293899,0.05934719179618203,0.15655569205552858
SEMA4F,0.07635392432709025,-0.021678539600710603,-0.04262120654259,0.04763355567630928,0.00577073621497053,-0.005729950454774467,0.039525520069976616,0.03596187631100551,-0.04770767405826857,0.04776399193641124,0.02613201425226385,0.10725471422014088,0.02404792245039059
NXPH1,0.056534036546407464,-0.011031191433441109,0.0017069199441034357,0.05024819311253983,-0.03192314231414582,-0.017506107368789072,,-0.09345018323513528,-0.01856313015661741,0.06606962707945156,-0.001349592745763181,0.06688053326421506,0.14190669603409362
ARF1,0.03216099694507143,0.05099557944678856,-0.02038967098554118,-0.06267317253429171,0.063363915826485,0.07176411847965482,-0.026670535432145568,-0.001293532236654464,0.009352787922941377,-0.04696235487772059,0.012604856368786792,-0.036403332868534866,-0.0015716832635927218
DSC3,-0.010846020400696129,,,,,,0.06042241744677078,,,,,-0.02044406484816738,
EBI3,-0.012661974998025046,0.03864552336219845,-0.060549897231273096,0.05139112662773309,-0.00030592160976723563,0.031224942841387122,0.0192115008300821,-0.14321646797369902,0.02038123515528686,0.010936254151768928,0.011974279115885781,0.022387854823904704,0.030627264403039985
TIMP1,0.04208329586636326,0.001256594479188337,-0.01711355161531768,0.22081658251376635,0.08234532532582553,-0.003617136108206723,-0.09436361654387791,-0.006332508579219284,0.11399278789792386,-0.022838982177514608,0.00394594456290516,-0.03057431988267423,0.007327493265373776
SEMA3C,-0.04807786670414884,-0.002060811198992725,0.0003749175191230594,-0.08436251270026213,-0.019989170082870482,0.04894144135929936,-0.022350707570117426,-0.055526172735128984,-0.0401431989963518,-0.03323017692793207,-0.029785460086264627,-0.008204821381337525,0.03201838283298362
GNRH2,,,,,,,,,,,,-0.022153930549078476,
GAS6,-0.03721523643003613,0.005941406009892159,-0.004651127003816943,0.08267098861670394,-0.020245260656661043,0.013686268669911409,0.013118246820868746,-0.05195823688210609,0.03423896384872857,0.04665049793588943,-0.01740060725599476,-0.006430874442109711,-0.021159396349904658
MEPE,-0.02904403881470437,0.03008247302086659,0.011949026200207817,-0.04532516988344886,-0.0013448499535021414,0.008219894677364456,,,,0.026715535087828136,-0.020699034976659012,0.0030879551634267945,-0.07421238136973368
SERPINE1,0.023783869227412404,0.07398308713160125,-0.04214315568361526,-0.052975832374191546,0.10526019995278084,-0.019047326006396574,0.03890225075176402,0.11715530816307561,0.06716326397946548,-0.03495294234404541,0.01120509343262725,-0.09216007108218348,0.05446093780501283
RSPO2,-0.029272721000359873,-0.013668138545988414,-0.02907684614454449,-0.07391216763701111,-0.028980671545904356,-0.030884211306023007,,,,-0.03671453335008406,0.013119198120429202,0.046902768825498056,-0.005394030423486523
SHBG,-0.014048802452921165,-0.021870514354857214,0.028826978823284687,-0.006329449088670271,-0.013491296046098101,0.028171526380635737,,0.1366070794113961,0.06620754495796662,0.008744467267915286,-0.019463677793265532,-0.004929462955301244,-0.009729960853319272
LGALS3BP,-0.010247468992383324,-0.01639179107609539,-0.0041473774639014,0.1205753612955428,-0.02226098017934656,0.025511745567925303,0.014153133767451961,-0.0943819622983313,0.061364321063807334,0.015822533762198145,0.006301820896128189,0.029046247162309847,0.06682814650441117
LAMB1,-0.013336035231698021,0.0033770487978377617,-0.012791002269805642,0.19150743568789924,0.052234145224741194,-0.024329296142541066,-0.005688219234049441,-0.09924468405979185,0.048251241904171085,0.034793040397067855,-0.009780551732207151,0.027056815160389484,0.015327090762704162
SPTBN2,0.013120479811121804,0.033065172790030094,0.06705346784277476,-0.07549163679969546,-0.03147684176309201,0.03285727695887242,0.019422663466039054,-0.020615915064752407,0.09583554271386066,0.04806851514088218,-0.0023096188955350422,0.14131469289310916,-0.07213556097570235
COL1A2,0.019438330947085195,0.004472778253631715,-0.015291244973401964,0.17310002745634218,-0.007643438129988986,0.051462624197388625,0.08193143934933053,-0.15626613836142006,-0.02682213082473378,-0.02361429102726757,0.009194847869720506,-0.03366212095646322,0.05938740060694554
DEFB1,,,0.010850172492579245,,-0.012935635616738694,,,,,,,0.0052202533874909154,-0.006135284741256974
CEACAM16,,,,,,,,0.03838651814920466,,,,,
SCT,,,,,-0.011889443212726974,,,,,,,,
WNT11,-0.015545869606342515,-0.018473356999006024,,-0.007574547409813089,,-0.014571414644164043,0.1925142528604764,,,0.014820154752369957,0.011862950998594175,0.035990452192253275,0.002912666834885414
LGALS1,0.02474963692915214,0.06584959351562038,-0.035801549171208535,0.12314150406455467,0.09621780318469371,-0.03396862758851455,0.008050085420968576,0.1627781848720876,0.028768081684061874,-0.016412894569148004,-0.02888052292753496,-0.02577919921665497,0.0012026168336827009
BCAN,-0.04977412817665857,-0.09917605827781019,-0.0017050892555045614,0.12334437077555453,-0.05419316388533477,-0.013591551664327227,0.08367595823889845,-0.1656556013433311,-0.0032306515349796376,0.013998643951006412,0.014679921697696595,0.08738222943333056,0.14775227590189952
ANOS1,0.0017049714501734873,-0.047605325741960275,0.04240302419681472,0.13735589235389137,-0.039695501568913424,-0.01579953778482708,-0.03272915752779308,-0.03619216566688876,-0.03826180421470932,-0.019542828307635214,-0.027921839034682382,0.07232301419540145,0.08857319993012681
EDA,-0.011381075748892399,-0.025374934799368466,0.007750537818848616,0.02537238701806328,-0.018629587010611643,0.0034445573033286903,-0.019285390129760254,0.14385269061171746,-0.016606099076419606,-0.0026335840678307935,0.07222612286729213,0.01420516637670147,-0.02808823031398037
FGF22,0.06791712492159893,,-0.0036974777335554787,-0.029907951964642455,,0.03540130564643162,,,,-0.025837777962026222,0.11051802309376363,0.03733846493106825,-0.008291495805223908
SHANK1,-0.015545868608316905,-0.02227350313337142,,-0.028455516768255345,-0.01740285146376013,0.02339967209100946,,,,-0.032878662756989384,0.03561687025256215,0.05138998750499432,0.055072079917855545
NPVF,,,,,,,,,,-0.02335523510264224,,,
RAET1G,,,,,,,,,,,,-0.025491541389049466,-0.028670603262478483
TGFB1,0.18560840346358706,0.001434964034407877,-0.027048561943318904,0.044902138023821966,-0.01802329468507245,0.06537336515439618,-0.01133431448336653,-0.012556187378447567,0.0563273747195406,0.023469695350453956,0.06178301233850865,0.04047534221790039,0.056026449030179976
MSTN,0.03232938201438106,0.03199524803528516,0.013001256306539335,0.09712115650638595,-0.03141171186717658,0.013155693038611338,,0.019794442990911928,-0.018358736229910633,0.019135594225823876,-0.02080817651470607,-0.006005687639158731,-0.013204911916173437
WNT4,-0.010474772221796453,,-0.023019534040409406,-0.033910655669439814,-0.018269536189118286,0.026556818908263443,,,,0.015546005351947766,0.014639222383476414,0.033309283026407184,0.007844310510162465
TNFSF4,0.04897221253276414,0.08845025070821949,-0.029728587504005588,0.10335359894020957,0.0033764693223189836,0.0706972779691787,0.0004083148707603963,-0.05930436407506279,-0.04166587392064733,0.015480830631376447,-0.003081961758667806,-0.0024089689086698295,0.04940442649490259
NTN1,0.002845841542842128,0.013025836992160839,0.01573388214717868,0.16631784290294893,-0.02801090993574844,-0.050917535017730005,0.03535048365288457,-0.04503293148022946,0.09598853626067537,0.06016377197422913,-0.08433413380949852,0.07195245122965413,0.1319496962633146
CXCL12,-0.008636471789945725,0.0030179800777310763,0.04074452765801222,0.016689844767908434,-0.04928040000131982,0.07191359951814162,0.028107937232292227,-0.05241862209832015,-0.010821336052152079,-0.005227006596370216,0.005031807417970242,0.01871099935388154,-0.04045173474324272
GNRH1,-0.018521291705494592,0.008452723099672882,-0.026344917187843188,0.04477649567852641,0.05780000195631853,-0.046782275939743524,0.02052175686909092,-0.00912364370712965,-0.02830933031356882,-0.005444340217392612,0.0003092739301171904,0.045216675203424574,0.015847277563989105
FGF8,,,,,,,,,,0.01834680128189161,0.037695206472606636,,
RIMS1,0.021075885500760796,-0.030758003913853277,0.001500358477265248,-0.0845524819484296,0.014414518024403912,0.01564902815442405,,,-0.023111785170953147,0.01419347945824264,-0.016509513998865237,-0.023972254059393357,-0.09729067036889946
FGF14,-0.012291999721090898,0.03555522271404074,0.013165832172000373,0.06825740817433254,-0.03423559192576982,-0.045339781067896205,,-0.11354447540015337,0.10380832141570416,0.03177589626138032,0.08252954466806876,0.0430828330815329,0.08197856444255919
IGF1,-0.039292674782482225,-0.014642055458657788,0.018259023054480468,-0.04280967713622746,-0.012564247727630512,0.039376055440142874,-0.03712611915840457,-0.03868058633976201,-0.07519759857423969,0.11286320233451248,0.010564580641668165,0.0220527932863093,0.06211170511883933
TNFSF10,0.02456471702479138,0.0011682148808275018,-0.04271684359793253,0.17605157922965545,0.004364718685660815,-0.0021573180247899328,-0.01025438965349098,-0.1299134992855064,0.04622961643716019,0.03254846274221243,-0.013294907465104732,0.01981346767204041,0.018708545614003643
GDF5,-0.016058181937216216,,-0.019083974862542964,0.026090031285872756,,0.04401157314977987,-0.02471963994195277,,,0.05078496928440064,-0.012333532947162652,0.03814857997541958,0.02367214986855448
CHAD,,,-0.0018234003389301495,,,-0.03946712165150357,,,,-0.002613677570224058,0.00045235189396862583,,
RGMA,0.023252431702424217,-0.09563585182358349,0.011280792788991195,0.17996328566739375,-0.013854317443455845,0.011140620422862362,-0.035073331861180695,-0.16847132105264026,0.02599599068041214,0.07972195977980479,-0.018084060828225317,0.08314236943869406,0.049539133171473446
CLEC3A,,,,,,0.031119531674364327,,,,,,,
WNT16,0.02165623258089474,-0.021128744109746835,-0.012542955124611262,0.06050337395780786,-0.020451913539327578,0.033723202403464006,0.04016297804641838,,,,-0.012229056994162055,0.0054346742407842576,-0.032076744689101225
CX3CL1,-0.0509771122119687,0.015469266709450777,-0.003611851429852178,0.02175713197300571,-0.03902109269766744,-0.0008097850584464926,-0.036784443818970794,-0.051443411374192435,0.016638389633621364,0.06105902757852636,0.0057582092347759255,0.12258170994588757,-0.022910488485080916
FGF1,0.03618754143637777,-0.0711084918404331,0.008040272081557078,0.01913727222016508,-0.036767690881440517,-0.0015355365605847,0.0005357457103564509,-0.09773992254176443,0.07805715319707963,0.06881270495782939,0.03783279109392901,0.013752342121191766,-0.13956242163282132
ALOX5AP,0.04732238581029606,-0.028255245832417973,0.009561304414188258,0.13379595287451648,-0.08504337129908629,0.029051764306013254,-0.01590830053323277,-0.05650908170053566,0.08600390996118007,0.031175020215891185,-0.057587094248563335,-1.2029034115146375e-05,0.013653350430905768
IL1RN,0.07005529323496736,0.016706010523987767,-0.02882291864808028,-0.005660801945064861,-0.006082513422910905,,-0.054497059440210126,-0.033774903611812165,0.02485894465535354,0.04125979458946779,0.023079028373943128,-0.021442156645030963,-0.029746663392734976
PCSK9,,,,,,,-0.009366500816239173,,,-0.024763001919939104,-0.011870210169560849,,
NPW,,-0.015311752899059528,0.04313403075652014,,-0.016494198832421047,,0.0602300743667012,-0.05917725297483427,0.05386963448146961,-0.015513417298423723,0.0042036590930660854,0.017745952777555536,0.07941242949965704
CXCL9,-0.03784124174088175,-0.03757182117501356,-0.0013891931376402054,0.17659881868322444,-0.03209017635292508,-0.03360811160644269,-0.024466861992716492,,0.0799581006757718,,,0.04841010246208269,0.016666004858399412
ANGPTL4,0.011837540941512752,0.07230111030945494,-0.006811637753923485,0.04466671090876585,-0.0010278635826467615,-0.03503076542492928,-0.013908739956454419,0.1190470887825873,0.017401720227250894,-0.024809075273922072,-0.0042049475782265835,-0.01304419866735529,0.03617386836648474
CCL11,,,,,,,-0.019128127908208833,,,,,,
UCN2,,-0.010617078615919663,,0.029933788321508243,0.010389282846523708,,0.05577258191526968,0.058610198056227567,,-0.043015534572404916,-0.013413278449182785,,
OBP2A,,,,,,,0.035547976659446354,0.011637158935163955,,,,0.01453775415105203,
COL4A3,-0.02104761563679207,-0.021913426148464858,0.055070533324930164,,-0.02409934828621284,0.06657669863839462,,,,-0.019595468671788567,-0.018759991351653644,0.034015740876888856,0.027573702297703652
NRG3,-0.021975537210670082,-0.02256476188139662,0.01411122305275485,-0.02616790545849488,0.01541028119556243,0.03234890404301284,,,-0.03776824002098311,-0.007317021118766668,-0.017764002980879767,0.08518721459937786,-0.005199207625968382
IL23A,0.06221325213477078,0.20835971830059055,-0.01384717146746292,0.10582811020775702,,,,-0.012971414965328398,-0.06247153229122642,0.007885019651014513,,0.04306225191495681,0.0386720648571571
COLQ,0.05148053375124887,0.016312486032518825,0.05720763428743752,0.024844469230885412,0.00956763940910605,-0.009188932718450603,0.007612906554565718,-0.08107419157127899,-0.03915154566422494,0.1285280363706218,0.023473025965814586,0.022209050048817843,0.0167460550744196
SCGB1A1,,,,,,,,,,0.05362282906291559,-0.013733906780732073,,
TNFSF12,-0.018753805647572282,-0.02362682029468659,0.009174952924449984,0.12647531158453573,-0.045270139735210345,0.02578822437752137,-0.01527525853410942,-0.11573285731089426,-0.012731742824664057,0.048522524779110274,-0.0036615200565067556,0.056432374955130024,0.002399068729284933
DKK2,-0.01797387980426217,0.04208157463467518,-0.013864350252163569,-0.049678737615761075,-0.019099973061802698,0.015122147335854826,-0.030356552982492766,,,,-0.015808330247714972,-0.00903431277412274,-0.002637858468690022
FYN,-0.03622136759162191,-0.04291936425936043,0.00017885020843239034,0.1537073313962401,-0.026749808310268006,0.02740111155341866,-0.029870634792103397,0.008862117690266106,0.05150002151376872,0.024415845368204507,-0.02673015791999921,-0.010136392129312395,0.059490381697420366
ACE,-0.05647403450528674,-0.05856586371666372,-0.051483239212090144,0.049049080908633226,-0.04549024993493729,0.026512767021437483,-0.017581628143463188,-0.12197529925146863,0.0933177586513184,0.0780107797274632,-0.053758694183160184,0.04706854350333136,-0.013672180618571943
IL18,-0.05455352973762353,-0.022825939725572366,0.023024562065336217,0.13986907223900016,-0.044169739827276885,-0.015990969232915018,-0.04127019638628797,-0.17853970893000878,0.005470554526969841,0.056930353928634554,0.06783440290372743,0.08867094407005043,-0.03662426132076412
PPBP,,,0.04143140319803036,,,,-0.014299324088708204,,,0.03936676032739061,,,-0.03213323457869391
CCL27,-0.011381075825353464,-0.02501364718291638,-0.026446370481514398,0.009428075345090136,0.004971510466988224,-0.03329090603855783,,-0.04691240060932358,-0.04738722190677091,-0.0001067540707574092,0.031077118979733757,0.06910824823743461,0.06709431792631303
SERPING1,0.02134673482288115,0.011246140664162513,-0.039763400102109235,0.22672975923690422,-0.03854198279847028,0.014770550789097173,-0.048552477368050316,-0.11413533092544006,0.08023552229211227,-0.013369636251698137,-0.03662796444270559,-0.05260186409120096,-0.024520661269169602
AZGP1,0.06522396971221017,0.1011295798902017,-0.020975158623107046,-0.0360996419761428,-0.0378299716980397,-0.03561431051209075,,-0.02948184582040607,,-0.003019677565865981,0.0220256960501593,0.02188245775599079,0.0812668093643032
INHA,-0.021828811455064132,0.027494382368174287,-0.005677719888899321,0.07554865849322576,0.009927564954450066,-0.003934117981358151,0.03406868737450388,0.0669471373616983,0.12307192202072208,0.025214420687205044,-0.025194520424721083,-0.017037652601514616,-0.03124629887488798
SEMA3G,0.015915235792343257,-0.02001591793691783,-0.022676070241218822,0.03639714516366036,-0.029543496474256088,0.013525161574373085,-0.02108952054222275,-0.06664982171652595,0.06771213399660919,,0.11559681672110861,0.014043013607098752,-0.04988848380050223
OXT,,,,,,,,,,,-0.011500716517798977,,
COL6A1,0.03452123283003587,0.06680052707272664,0.017933739973615356,0.20111229697450453,0.11919895497873638,0.018098664142519816,0.07847958756058553,0.0345995525664486,0.1024718907040404,-0.013551775470585229,-0.03286941699542464,0.005174867555083934,0.10330943609621568
FGF17,-0.02221392231561763,-0.01992809055208673,0.038128361095880796,0.040114588027999394,-0.016533413754677047,0.002068157628182209,-0.016244261160824818,,,-0.04171406529865641,0.05879730964212225,0.015505786441020556,-0.007771712944309747
TNFSF8,,0.07054298178846384,-0.013124761017365049,0.05838420857127781,-0.015252125985354654,,,-0.08168263080246027,,-0.011536204936748088,-0.012229058608272954,-0.017133435827205203,0.06064954556022393
FGF20,-0.022586933223059012,0.002176712141163651,-0.026849046583862807,0.04207043357419132,0.008217461635559555,0.011338002757725297,,,0.18130363471016653,0.07082301236930666,0.0852245073282634,-0.026730019077594605,0.050978368670724326
ICAM3,-0.0007827638845506848,0.016229094521074478,0.015143070825748952,0.14647049205181548,0.006115399070905484,-0.00851440532838901,-0.021485171950070762,0.0416770544844538,-0.03769624765468731,0.11000237845661592,-0.0156440631911201,0.07296920169755218,0.057334271586648104
LAMA4,0.03287599983369656,-0.055637242769841624,-0.06220557857675921,0.1718270710028407,0.03821190301395421,-0.023693146060210227,-0.008546919072249347,-0.1861090287988513,-0.006482490631855795,0.018182569931606208,0.005805049906615971,0.020847447320121927,0.04286296252204905
INHBE,,,,,,,0.002095800453120799,,,,,,
DLL4,-0.028329689809944995,0.004136736127240428,0.01951126143153629,0.16000670212378432,-0.027256329354855238,-0.04661669989711662,-0.025681876309042055,-0.18049572399107,0.02143077884801477,0.02815350997025859,-0.04193964197945725,0.04054806757573841,0.044370182533320514
SEMA3A,0.0693647431276663,0.0002945123676811942,0.005756730261334503,0.07895363977465983,-0.01685610586901042,0.017934981122619584,-0.03163192124399812,-0.03906625160384987,,-0.01619075020076446,-0.009915463170185388,0.0220809219917772,0.05014309743334071
RLN2,,-0.013668141628095489,-0.02013133893582197,-0.03901222527981136,0.0206947025953554,0.034992857807197165,,0.07808802985727026,,,-0.013413276970085862,0.059215570489125596,0.10158152167678337
C5,-0.023953402928597153,0.009853328627277828,0.08315190137735524,0.06287857648862165,0.02978650479765567,0.04337759914221303,-0.03685099106742683,-0.16582247444079787,-0.0021185984034578303,0.08334817352938163,-0.05761082138833708,0.09116172718279479,0.12079293131483702
COMP,,,,,,,0.011716204417596531,,,,,0.02274235569868719,
EDN2,0.09193791468087864,,-0.017261254887626153,0.15054975658041495,0.18780273099554345,,-0.014907911099698563,,,,,,
C1QA,0.019520569584331997,-0.03183518773565187,0.045364966256769355,0.18297662437531462,-0.12007174099291852,0.037270124660784436,-0.06105347292523754,-0.13567177855215323,-0.008636705410645885,0.04314754969845166,0.016562923288344394,-0.023050659138876727,-0.05216590206014284
