,UKF259,UKF275,UKF296,ZH8812bulk,ZH916T1,ZH916bulk
FAT4,0.029774258926070687,-0.013447670189045474,-0.024737527402266427,-0.03649438365224762,0.03653350817715111,0.04263828057550627
MDK,-0.01474861780890121,-0.002079041789738219,-0.015385455040702626,0.0944398136094484,-0.036506724497334,0.06363833936255389
BMP5,0.024929718376233034,,,,-0.03452346974060649,0.00421966576563137
CAMP,-0.004968134162555881,,,,0.11123014353419496,0.04205182739874742
HSPA1A,-0.06495575428383071,-0.03590527001324055,0.03536470095947154,-0.05436771650857983,-0.005131545035811275,-0.005396972396054551
SEMA3F,0.040304724904510064,0.036125632303673216,-0.005715796605050642,0.13567910507324413,0.06149767194094834,0.0536061815953827
ARF6,0.0501307086852413,0.036736665340450655,-0.03356253525160707,-0.006857748449712906,0.023231668447222166,0.031396705298238875
IL6,0.050388285472741025,-0.013718244603571416,,,0.03364080588281793,0.09237163395467791
CALM1,-0.1281526973841498,0.06075682864489281,-0.009806888179715858,-0.0581703780865568,0.13942289064834318,-0.09986771382023053
VIP,0.012837573170472035,0.05637686645608381,0.04380263195774456,,0.02931688250234939,-0.025681001385251485
NMB,-0.06745334692590596,-0.007067087476463192,0.03476679539994124,-0.043211729300378636,0.13566120287084618,0.1001604535345327
CCL26,0.07145620950507438,-0.01442702992066446,,-0.0018933236371934759,0.041269889876619996,0.026706020048287083
FBLN1,-0.018191087300281766,0.08043935297970925,0.012765139142063354,0.025778364391653628,-0.012335107561260817,0.06848428687804409
SAA1,0.01454062757107159,-0.043892386916007914,-0.024913726411224132,-0.010177546508762127,-0.07075304654720299,0.02184718957834189
MICB,0.027018484715869026,-0.015414834570517193,-0.032070068791988725,-0.02509032031452784,0.0043384135560564805,0.09875623106925073
MMP13,,,,,0.045097417933077096,
F13A1,0.012183039996799563,0.06731509371431331,0.003134429755058478,0.09507191520501777,-0.10876691078813687,0.09395268943953022
CXCL11,0.010391678335847202,-0.0003255228735006081,0.005788121434282281,,0.004290962514750959,0.03158274645891914
COL5A2,-0.0473780566544848,0.039859597357757855,0.032869345087448695,0.11298268177532358,-0.0743930461123126,0.031894828642288105
EFNA5,-0.03193838861536576,0.06508249356550014,-0.004244352167175961,0.036925447514102455,0.07543228770567847,0.01582713010125281
AREG,0.03954778242769208,-0.04465407989034028,,0.012817024386366777,0.027266127635992697,0.03179573716149849
EDIL3,0.010803765608307562,-0.02883325421316434,-0.03283603784714952,-0.18949183241579687,-0.08709125954025815,-0.0255911401818551
CD86,0.05552213757064862,0.013999994085125134,0.00906369776476576,0.07213669206372235,0.012471693142767058,-0.018085420279401795
WNT9B,0.06065844837582926,-0.017102522672687373,-0.0321918206028551,,,
HRAS,0.002069351293565939,-0.028916940214203282,-0.006594128248793002,-0.0435560894823658,0.07182269816589215,-0.02158128605802094
C1QTNF5,,,,0.0844757188255399,-0.05036908684324988,0.07863785512313193
RLN1,,,-0.009835006776577752,0.16497131711394653,0.026719780849311335,
COL4A1,-0.027636516049459218,0.029001362183112143,-0.00900155739418901,0.1405592597413909,-0.06954513347425084,-0.02714959372090506
CCL3,-0.04043197544875228,-0.009976233079587272,-0.018176415807740643,0.06276263919454532,0.0985325612445557,0.0016138670483690216
BGN,-0.006628312715013968,0.058196904423508174,-0.010348120146156143,0.11350109084885038,-0.06356019543823561,-0.025508818843420527
RETN,0.015350655068443093,,-0.014010441057141047,,-0.0221325183711006,0.009846244346799178
S100A9,0.09769686357176802,-0.011819875926452535,0.012206145517899397,0.11278741597452975,-0.0736714206571181,0.029477854991082388
HCRT,0.03275997487148341,0.03441997574963044,-0.009769901732772012,0.1103132251647572,0.18481097691357418,-0.0029523063880729956
FADD,-0.005430085710569613,0.0019985537670106726,0.04547274199865756,-0.018830413955797074,0.08269269675254569,0.030711093425942314
ACTR2,-0.0545063694999493,0.01977046323729438,0.03725041245406514,0.04256315268528331,-0.11265780349236675,-0.04402540658837233
BMP2,0.0725494475020091,-0.026517046813221486,0.016933483322749316,0.02730174664948376,0.0036666891524828266,0.07420459439500439
PDYN,-0.05099250857290715,-0.028448350984039708,-0.03378862620248724,,,-0.043449793720265556
CD55,-0.038339968457292234,0.008196401110025961,-0.006353047691348025,0.013376237372182647,-0.030972320249217835,-0.022656799950638493
OSTN,0.002512104441805154,-0.014236799006676385,0.041365809067735196,-0.019386301950259883,,0.0316604097595799
PDX1,,0.01674639645374574,,,,
CD6,0.04602434523011438,-0.028939762414434703,0.007919997892235969,0.014932711266871202,-0.03256589100361327,-0.035894719416230944
IL16,0.019050745611696437,-0.008882573599018558,-0.0012592697796807131,0.060997991524547046,0.052442161947683426,-0.0004018289537915463
LAMA5,-0.07787704424735208,0.09505562128447441,0.04548681051393623,0.09127155538590527,0.05491140347391356,0.12011119646185668
RGMB,0.02974708739698617,-0.0067729137144598986,-0.007279515484470899,0.020200882317859617,0.07740046018053584,-0.012194890334816971
INSL5,0.05235185268718234,-0.004792909150525093,0.0013757425331380412,,0.08732238844899239,
IL12A,0.037086606328070024,0.0152440644925052,0.012113307636619894,0.04409967089411737,0.08273549574198857,0.16773838835699245
S100A8,0.10388533054818214,0.00016853272407691962,0.03874602670476416,0.058933231168415055,0.0023578552514428256,0.027121413523203346
TAC3,0.01590205354457087,0.018672789090218533,0.03350141437443925,,0.06232833743351874,-0.08383490682614364
TAC4,-0.05374797168780917,,,,,
MFAP5,,,0.009517902417785443,-0.026762753412010926,0.0014586606313337957,0.08401441881548447
CXCL16,-0.05231525895289792,0.02862853997713474,0.01125251264640572,-0.03763837272811856,0.019573242721218482,0.07742242658040524
AGRN,-0.047531527321747195,0.04566980336087032,-0.015389805053931845,0.14180556432715175,0.05090906583082868,0.07617361319836954
COL4A6,0.017253949493193727,0.06230540399596535,0.004576849325280189,0.15909165467513645,0.09575274969101867,-0.0018596690428394
FST,-0.032064127978461664,0.039136876981565434,0.05088201494895498,0.1481148764880524,0.027282028435133995,0.07758979697429148
MEGF10,-0.07852929068987514,0.07381048823880963,-0.00043328041900285723,0.019314385018762228,0.18972614662105697,-0.014336322111180912
C1QB,0.04105283046511737,-0.03985900359938905,0.04669437768041234,0.13491481004735867,0.022620677512378982,0.07551786006786022
HLA-B,0.10156467660230015,-0.07860196512305115,-0.023950099519169633,0.17291030394239798,-0.08061714286146565,-0.022886373404415614
PDGFA,-0.02302562535929914,0.018642019386833204,-0.002443870895234966,-0.019959573820809935,0.01926525319250711,-0.06927542536296556
LAMA3,0.09064666547915058,-0.03297587612522722,0.023232175334916175,-0.02191906857728554,-0.01247498387319498,0.04759850601756731
DKK1,,-0.018420059749839224,0.012062903361892901,0.005801453269113745,-0.05952036322397074,0.12081162199787905
INHBA,-0.042835637680513766,-0.019072326362917034,0.04661761193138754,-0.044007132389896564,0.008541920943934979,0.016047181942675043
LEP,,,,,-0.003356948187469835,
IL7,0.0014184452333470654,0.030098477588587885,0.03850152533947962,0.003339424558298018,0.05060113266945388,0.011928169695247771
FABP5,0.05013420294352798,-0.025008342832806743,0.027544170725302502,0.08204031952943078,0.11909229582618071,0.16355319785722455
CCL4,0.022084405891888273,-0.05103149564215644,0.0016846770008293102,-0.05402884814889246,0.055009133064041815,0.05901396948620985
FBN1,-0.023022110642938243,0.034182918907064375,-0.05020496151564347,0.04503042500253987,-0.038869178163409214,0.0887348263882766
TCTN1,-0.03696703756268981,0.0010855528662232943,-0.01570148919920521,0.057514100847729316,0.11762880528068508,0.08914310789934445
NCR3LG1,,,,0.10178420292746086,,-0.001848874782048754
BMP7,-0.0055055159913288566,0.044477857488527214,-0.010193356929515238,0.06088269219880934,0.16008888893229886,-0.03896894975202826
NLGN2,0.03249548494758117,0.015608757306402531,0.00584770845067802,-0.061678110061210434,0.11039385190910203,0.03342985409037465
CCL25,0.0003061629016271421,,,,-0.0068229988533963625,-0.036036541260790186
NPNT,-0.005633146548867483,0.08790438250446227,0.03438627003728427,0.19160478791288116,0.15860544177247912,0.06898259955981628
KITLG,-0.033805856009794126,0.03553184621974586,0.0009278299656806394,0.007734194877381501,0.05255991654433332,-0.016837813576511356
MADCAM1,0.026107997412381748,0.019622887772261666,0.05908435727335918,0.08713252142163197,0.07781704613827226,0.04218855485161123
F12,0.04507530823120891,-0.04807450229231461,0.02269545682178595,0.11090230882536867,0.1204944489289802,0.019094152151653894
S100B,-0.1279281193145613,0.03307837195619481,0.0028599302079812153,-0.13979289363593037,0.17526870649724152,-0.03594917974363322
IL27,0.020968145001213127,-0.018300632809167727,,,-0.021209783868959168,-0.024895518061432833
CD99,0.003048627634715309,-0.014107725702052933,0.00873621919765822,0.08515579489255405,0.12006788036676773,0.11606262645757247
PDGFB,-0.07132841859295146,-0.024020491377409133,0.025206644336666608,0.050259852686510044,0.07312046619172655,-0.06512006448837546
CLEC2D,-0.014660803045824063,0.02910286732735729,-0.009993799718749821,0.021118312618277308,-0.026746884032526442,0.0431875411927564
F8,0.02377230350290859,0.010406956885561222,0.014055505874118517,0.06945504794623447,0.1764861323450602,0.018088725550860385
C3,-0.07983023027780742,-0.029083107664523593,0.000753282554452564,0.13741192726278034,-0.04694657395547072,0.05035994813767079
DLK2,-0.0021013642328552157,-0.03386282333262247,0.008420495293069654,0.04685512380246041,-0.03828550726196608,0.04384372103638811
TSLP,0.06194092399704083,-0.01871870209515171,0.04460818194956802,0.13238043002983096,0.0704039363915872,0.09194440604993973
OSM,0.0657803314062593,-0.002236176610198002,,0.012402304684817515,0.01821352292565966,0.05671101927474369
PRND,,,,,-0.05518698615344587,
SLPI,0.07800377882988194,-0.011694824879135228,0.025833604549255963,0.031762581886847774,-0.03636399572585718,0.08833319998575666
AFDN,0.024621313445243608,0.002062808078443729,-0.0076484642828763775,0.038620832956348494,0.046483150368900605,0.019808085815241575
KISS1,0.08755640842770859,,,,,
ULBP2,0.02895473386272654,-0.050982467058738073,0.0023042112202195115,-0.030733674930139475,0.03246850315028863,0.044458320501268196
ICAM4,-0.027840347241320295,-0.02123326582375302,,,0.05249091080611663,-0.0435930959702308
TDGF1,,-0.015818927014831986,0.09016339545573429,,,
ANGPTL1,0.027062734407639417,0.019860181438752757,0.027145933430147692,0.01323467349763644,-0.027929927147097085,-0.04405566350829916
LTBP1,-0.018947114611692226,-0.0267522021719559,-0.04007835067004158,0.01214900061732268,0.016410406742112457,0.005193235754856046
NTN4,0.02191051092912354,0.007145616174487857,-0.006774311286830274,0.006276805437282556,-0.018273183411180904,-0.049096751920201534
APP,-0.004688654815727504,-0.024080836486009075,-0.058755366733638924,0.056358926669232236,0.012620708777323736,0.005458839700438885
RIMS2,0.016808105698286648,-0.013185799958874094,-0.005704550143512191,-0.028911634524277707,-0.017207914158846253,-0.09469607487346289
WNT7A,-0.000627581059795972,0.0284367842960724,0.0168499207292439,0.09938965361132654,0.13379461168905926,0.02904175018754267
GAST,,,,0.017693815675932357,0.0825933350013374,0.027913000925271186
GPI,0.10935281167629653,0.046907121361897654,-0.032714733565968365,0.10068950674733446,-0.01101941901883377,0.041896790183207834
IL1B,0.013290468335255127,-0.039723047636923345,-0.047465849760951626,-0.00042446565605910793,0.029812083916915554,0.008359812026036695
SFTPA2,,,,,,0.019057687439199066
HAS2,0.019270949187607887,0.04262793476967321,-0.06398626458240192,0.03104820667731344,0.018582702448355633,0.0014044703685087998
IL11,0.0747266701064264,0.012793120410159687,,-0.024927360045953233,0.059046072128125265,0.01834521111350955
SEMA4B,-0.027848472198748572,-0.026984063980827113,0.001903167817851007,0.09391436294160338,0.1244004676310561,0.058179655334550925
FGF12,-0.023279492459146903,0.019855983111514656,-0.05499294225612079,0.05721157959102865,0.04529560101886728,-0.04810189716725281
CP,0.0336697630315207,-0.013383236292544794,0.032334317168630354,-0.07923696247233544,-0.0556075307963954,0.026496786103839605
NLGN3,-0.05767689779176704,0.047961838343758674,-0.03861256923545348,0.10490457458803745,0.1565490858380662,0.045120382068832204
GZMB,-0.03538201322449387,-0.00450046822537157,0.08793146169462959,,-0.04168336285149614,-0.030056898962601105
PROC,-0.023703068516868476,0.004731570399070087,0.008458618332250072,0.025927530207193603,0.0534826972172973,-0.0363855797946167
TNFSF11,,,,,-0.024876456335167375,0.06589115349453259
AGT,0.014791783232242648,-0.023206368651163413,0.04181522610934342,-0.019779802241982083,0.14964890702865793,-0.020006556429278836
PTHLH,0.05234329342324493,0.049181228174862826,0.011919133872781157,-0.004665845826458183,0.05477393886363492,0.06841719925824884
COL1A1,0.025492863826641447,0.003323007978038329,0.017077075599365044,0.11773672022286603,-0.15364011279874118,-0.002313240018540208
LAMB2,0.006905103493671338,0.06002378290113617,0.028916972198981875,0.16133869693300237,-0.010994594427066443,0.01855549759817911
DSC2,0.005900810413015831,-0.0030741662163921756,-0.009745295123905904,0.07008019223946048,0.058490435619842594,-0.08795191381366797
WNT5B,0.037966007336774424,0.008227652254435426,0.015758267622640532,0.02004326701326485,-0.07296032111169562,-0.0322016927459393
LEFTY1,-0.006822830183658167,0.008003995576649573,0.03207098743777346,0.04232701843346287,0.034883740920548995,-0.049455281901503154
FGL1,0.008916449978113982,,,-0.0007355786468160592,,-0.0047082764987677345
CXCL5,0.035951301999286076,-0.01927167911363561,0.04542088275458124,-0.04464419683398626,0.0036787939205326975,0.04410754341711002
S100A1,0.005178934778558411,-0.0005565964389547957,-0.029308883056910127,-0.15112375691017113,0.12512754619379668,0.0604818270441791
C4BPA,-0.01737349482550985,0.0017176152182873153,,,0.04732844120929273,
NPTX1,-0.008683267633883262,-0.011697917781533047,-0.017356634652219944,-0.019682669849299922,,-0.0755018262738155
TGS1,0.0418373509637979,-0.000757534666323264,-0.006165579646085549,0.08281796174699765,0.07704287827613698,0.08431528539218622
SST,0.014672129993853264,-0.01472941836739966,-0.016696573372867785,0.12399257181974503,,-0.07546116604321826
IL34,0.07219488892715646,0.001960740816300755,-0.03975601505406613,0.053006018501139375,0.04483166355217923,-0.04367912018437086
DHH,,,,-0.02046179191161794,-0.035017798737570875,
XCL2,,0.019609017521509713,,,-0.03418163030767568,-0.04405563372190299
TF,-0.021638856679339864,-0.057616378707330725,-0.013315931997784042,-0.17826962215792663,0.015354352134456909,-0.01769109815005667
IL33,-0.017420754421223927,0.012372966689661829,0.024487949022941723,-0.05631452305709301,0.03517969573018522,0.018656036864523596
RBP4,0.020396047693346162,-0.008579736581602864,0.026071392198136673,-0.02608795019313707,0.1345283256662311,-0.13004311013772332
CCL19,,-0.014633644460385129,-0.0237586050058644,,-0.06467737899985776,-0.012779217862559162
CCL20,0.0031819016599688305,-0.020148139140281345,,-0.02191908050481518,0.001738783730753289,-0.010475654397990298
NAMPT,0.1408662386350181,-0.05367910027362538,0.06749766561868085,0.0778267240423341,-0.0831055195528016,0.06747482632953836
