,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
LGALS9,-0.0763919059245494,-0.042788833964388776,-0.04274886638115125,0.02612521554561089,0.013007613395727292,0.14994584770398828,-0.029500099330211017,-0.05665027997782233,-0.04141919837773427,0.04276543661933322,-0.05455477903872584,-0.02675246059922375,0.025871805243057273,-0.03805875764590819,-0.026306122805684326,0.04560475917303845
VIM,0.22143750959674305,-0.02293354803762304,0.00809655484068792,0.031048791889786223,-0.02930155072000017,0.14417811100799507,-0.10547976865192253,-0.17527491247786992,-0.087816141692687,0.010014747313790364,0.2547665757519235,0.0070890036530202585,-0.11506579830707217,0.00827015811947478,-0.05510842002480958,-0.029107857126603052
PLAU,0.027717906739310384,0.022185052995093,-0.005495002633190454,0.006689491774391477,0.0875140161186106,0.11191235122953437,0.00033979733989684214,-0.08591617642504802,-0.09091426560630161,0.057711089229308676,-0.11940824054299368,-0.03933082022953086,-0.11150355159428142,-0.012575268946718638,0.04656112702115443,-0.038392281801329066
TGFB3,0.06534981979744842,-0.06203860317772314,0.014300254625664295,-0.02549974917205316,0.04587826403885048,-0.029817640401921044,0.0373569953292372,-0.10051147846517816,-0.029763785986616893,0.053246656523604406,-0.1304425823436983,0.048814664041795464,0.04866105820417812,0.059868570105564005,0.054920453902230576,0.030286551735182878
APLN,0.09129751727282065,0.029474821547327792,0.056993061244377384,-0.0531184756742712,0.021992300215404208,0.1371253676760575,0.004291858086587354,-0.0579669049877856,-0.0907168792479956,0.04072060186059717,-0.21614481097140154,0.07576321211036105,0.03254632251531916,-0.02529233584597584,0.07141842072638849,0.019035289963270675
SHANK2,-0.0027743459677553825,0.036833082899326776,-0.006940338748279644,0.072000890297863,-0.05208302067449639,-0.07087168915346126,0.02535577777166187,0.11003567617145157,0.06946546858408004,,0.06312768877013872,0.06672452693216846,0.08100871256172945,0.08878376883533538,0.07710509275571971,0.040557151277368246
LTF,,-0.0027909132769343577,-0.03037362612314462,-0.04940190543602468,0.050456845274518616,0.09348445726859689,-0.045514330629384085,-0.13815746524149514,-0.04242924332514903,-0.0015184515439294489,0.10662936086018908,0.04367401786323885,-0.01825383728640776,-0.009008350958181085,0.10825005581781898,-0.10730885161517068
PYY,,,,,,,,,-0.012043794483412912,,,0.017240874589299893,0.004333776510605696,,-0.043432258441697506,
PENK,-0.027730743977089172,-0.034035257248503946,0.1020917915836655,0.10675470842488329,0.014760012976101534,-0.03335654319203859,-0.008126827664901868,0.056407529752338446,-0.02152487283739279,-0.03090305656215817,,,,0.00835325325477727,0.11983943600302302,-0.025002866000276583
CTF1,0.17766965681184105,0.002512602529382539,-0.02089855319376082,-0.01085082779741165,-0.030665866880140325,0.038356268615711404,0.027527608571803606,-0.018892195034261056,-0.021953400102476803,0.04352147669958191,-0.11267698035727276,0.0733141273122388,0.07596821140003181,0.004237326023868659,0.047449979082036346,-0.04980120674826511
COL3A1,0.13091048329237673,-0.007501083115715118,0.016907866881857258,-0.037731556729010164,0.03330238548839191,0.12938870100090794,-0.014769179473558179,-0.06751098041976328,-0.009208256137755437,-0.002334181223701934,-0.16280450597425913,-0.07411506035902282,-0.11919586535006024,-0.02817481214030674,0.017824811901929763,-0.032052185207748544
S100A10,-0.10844948471136563,0.016524376250338153,-0.022970769420460512,0.001603683259082029,0.0017615905768323561,0.17750171358339165,-0.0905414713342608,-0.17368534846675807,-0.08564707018826068,-0.04510701978253167,0.16055849615060788,-0.026234218414145687,-0.052455252256934044,-0.008001556396915507,-0.02917426698247402,-0.0008816339980972765
FGF13,0.0010153583460864714,0.032497815843895,-0.0396540597363566,0.04048815661090496,-0.014549024047690203,-0.1017730634030811,0.016375797276031397,0.12087430578068714,0.1247296689398161,-0.04093406079700617,,0.07115584600047853,0.11623978072080353,0.08549778943038526,0.12888607625614487,0.029582416966553927
SEMA4A,0.02233709602129265,-0.002804838283949699,-0.02676572912623779,0.07963424919489216,-0.012056657030816261,-0.050448856674197164,0.0011461840302120331,0.023724128071186058,0.0552853785666563,0.1125446114964013,0.012919313810794602,-0.0034850769813935876,0.15977588868478215,0.06351988830994136,0.04928618546845915,0.02182762836345646
EFNA4,-0.06791660916532125,-0.0533225412754376,0.05704097226977739,-0.019376985279931393,0.003136987779236462,0.08703834163179588,0.006851519329179318,-0.03682252648472385,-0.048083013930484884,-0.02191902020649058,0.0004490221342251326,0.10396063293996112,0.02448481734225524,-0.03525820279039681,0.04442709130457877,-0.038812612434758614
HSPA8,0.09714845675074966,0.007487387525123251,0.028134528234449882,0.07988496543320447,-0.0037298387186457537,0.0036214094451198445,0.022080262983126226,0.03746186335634193,0.1097592434759055,0.031797630048664954,-0.06484538793514379,0.09171387494256097,0.16740980350868886,0.06113295577694223,0.08158528627969919,0.09239145438946762
NPB,0.024630906321189337,0.004817401569506692,-0.011525595627684003,,0.07650008215038283,,-0.019824826974547145,-0.0048784660755147695,0.07700086176213858,-0.016588036708976028,0.030946959373033645,-0.020359087661708825,0.10603647537469522,-0.009313637368023294,0.010665477848322865,0.005664513871573769
ULBP1,,-0.03416228003054955,0.06937349194928094,-0.00048674275552381373,0.0772394662947727,0.06937482399565176,,,-0.013442176570868913,,-0.01956317887809547,0.04768871210954426,-0.05235354690026983,0.09494542738252237,0.03818985138094686,
SEMA3E,-0.01708150213995645,0.021540931038029593,-0.06333367714159711,-0.07567809411669887,0.0319037598880732,0.030335602179009193,-0.037140120654795786,0.09424989572832701,0.028867223174677815,0.02776647797968198,-0.0457659472001434,0.0387016470275903,0.08981079596643876,0.03177716926506584,0.010900794374671643,-0.09609511363646678
FGF3,,,,,,,,,,,,0.08654784856415032,0.11913911432355259,-0.06400816412809578,,
ADAM9,-0.030804809777613296,0.021716234491713726,-0.009009317665716395,0.03496817912002166,0.040521596378282426,0.137095719000685,0.024503638753681545,-0.0003894816637939263,-0.060155669307221174,0.0921224328443948,0.11728506534654985,0.07311674966483764,0.014679863006984501,-0.03610884992273291,0.0592550075480637,0.017832553125108837
ASIP,-0.03779777398798516,,0.04396789344776322,-0.03043661598582225,,,-0.012884649232847021,-0.04643164969591375,-0.017257394196617933,0.04785657312454796,0.0056406570298046625,0.05137869942909804,0.11690154036434874,0.010615618536368937,-0.03596721709330323,
IBSP,,-0.007596732094179394,-0.03956912814361985,-0.04019450130425474,0.002228841476608903,0.03451890409521461,,-0.11053308991775858,0.038214035804788646,0.06319507474791541,-0.10744744607403195,-0.07438565028629278,-0.09604707855496705,-0.010480016550702282,0.0207905330473697,
MMP12,,0.06479252569840392,,,,,,,,,,,,-0.037261488686240414,,
FAT4,0.06400565425311185,-0.0006773246006443957,0.019332414391051784,0.09055809336791397,-0.017902112777450057,-0.025448930664655728,0.014670304382028442,-0.02674938101917948,-0.02562470005895377,0.02497933471644027,0.0005510079770221808,0.04956784211309242,0.034099513247220554,0.06659580757656115,0.04086165254144277,-0.06331709367266256
MDK,0.004691320871658789,-0.03214936380060676,-0.09951005023646425,0.05980418380177047,0.04237357159375903,0.18903739216121368,0.06285429769188577,-0.04403109546765822,-0.06248946847539164,0.025598978530246848,-0.04053295249562768,0.03375297404182863,0.20980086147229582,0.07031411925345307,-0.018385322021684837,0.03879944412951565
BMP5,,,-0.017411183417273938,,,,,,,0.019775709578692957,,0.1596834390998877,0.14062111536960284,-0.007185632636775035,-0.019041507156861332,
CAMP,,,0.05031097201375029,0.01950751723152368,,,,,,,,-0.0429521206931652,-0.0201495509878738,0.01934264121957601,-0.025675514938338685,
HSPA1A,-0.06553672570031255,-0.008090015651671213,-0.0443805335460559,0.011301266214403647,-0.018298263863594556,0.05350316942601434,-0.024850940780457433,-0.06806206270669855,0.13841291904363248,0.09525940177507419,0.12983291132366714,-0.0043969389319410005,-0.1195757336781752,0.07050241686815707,-0.059574782352271635,-0.02113323901550715
SOST,,-0.025621526574659007,,,,,,,-0.016587291858351495,,,,,,,
SEMA3F,0.0654005546030602,-0.049150493894802375,-0.028064568572387386,-0.03794886507330676,0.039034829468182285,0.0607151906453129,-0.019487134393626693,-0.006085372657855466,0.02626882622835555,0.03751287904423659,-0.10014671542481428,0.07664037184736326,0.09270724975826514,0.014616945040438846,0.004157582019223115,
ARF6,0.046009137349044514,0.015179170515948238,0.0051778400228283915,-0.07091212987234782,0.020299729687601836,-0.03868091211095127,-0.03815680707007064,-0.016030370609803626,-0.05995754287834197,-0.030485762138120653,0.09442625162041393,-0.013841554799916002,-0.05721938190223763,0.022635051582116802,0.029124778692551447,-0.032088634191703
IL6,-0.00612559637385026,0.05013891620368827,0.025613736295389055,-0.06686952153040919,0.004250396202190133,0.048777312662726044,,-0.057131094104858574,0.02181147419976244,0.10916242543996721,0.071930593848569,0.04811093049940272,0.12376978945592859,-0.05480435910076628,0.032916657840642016,
CALM1,0.04531491133086295,-0.004919799665489543,-0.03463676653051545,0.07762243814505342,-0.018209184600070746,-0.14364134602673717,0.07625363559746735,0.19778477632741662,0.11545358277861725,0.09145759992850407,-0.10060735713571926,-0.018087973257383143,0.08062310023452206,0.06501260652113727,0.07437116828512148,0.12028548369046071
VIP,,-0.016529546992030623,0.09184838916997361,0.0445051886143886,-0.015358446989375083,-0.06197991022827148,0.09084147811224622,0.09849115235321447,0.001495440565917308,0.15899067089299176,,,,,0.061564122305053794,0.09531977683955224
NMB,0.07704112307247206,0.009939051739593339,-0.021250608232058196,-0.022877184343251852,0.054596763686768794,0.1321420459468852,-0.013957075918954651,-0.08236431450142725,-0.0811507214728979,0.061940564350376155,0.12257018869221017,0.07739054964893599,0.25838182867224985,0.05526576249510723,-0.0002384195180895427,-0.08932601169368412
CCL26,0.05686171059027289,-0.04806085924920274,0.009171352805762378,0.02517918937646542,0.010452653270004967,-0.0069591759466189115,,,-0.019018842927649292,-0.05428497943484558,-0.008246046986639709,-0.03456704652681337,-0.036819380856942356,0.019453383919555783,0.004907589448572346,
FBLN1,0.010897891568053333,0.004152410292671992,-0.02111643006495932,-0.037527281553550645,-0.04583154673064556,0.08761490048647237,0.04376828418876861,-0.0642750711355036,0.02236866536950342,0.06877736068036033,-0.0989214848221118,-0.024998426637957163,-0.007577875577604267,-0.046050598778500824,0.04847867344299844,-0.08413241882366472
SAA1,0.07516290809171373,0.022152442700766207,-0.030044374791245398,-0.007740350763320356,,0.035946245331607105,-0.014904852937270596,-0.0414352166847177,,0.0294645433124959,0.013283412806814027,-0.08621333157500063,-0.22858660215040474,-0.07397583358010343,0.1427157817190595,
MICB,0.01659412565754921,0.020882114180684662,-0.030321513094631616,0.026338580268422708,0.08540077871596746,0.06966623869519038,-0.02372978661675914,-0.023957509311947407,0.04991435473489025,-0.00687818233848924,0.04028480253141495,-0.016498024093329594,0.014179012248287217,-0.053468263528416576,0.003248090524628943,-0.031559175657772755
MMP13,,-0.002034145272212943,,,0.030757611726183035,,,,-0.011477643113104553,0.06032122642978065,,,,,,
F13A1,-0.04503254369673994,-0.009279739757539101,-0.032531842912865074,0.011861829787596574,-0.010807225227193943,0.03983761953327585,-0.014960848309884027,-0.1267504672060798,0.0476747744973084,0.014293005322522225,0.09652603030367982,-0.06120189132694069,-0.17010418957709295,-0.01656119111676659,-0.023069918959004967,-0.026196280838458423
CXCL11,0.062002452126045285,0.007755934575767826,0.018007564344168177,0.050482179734981036,0.0025056810450115796,0.1054680615071971,-0.01902845732643161,-0.02066759049682328,-0.014091905037153846,,0.009667229987684956,,,,-0.01656702855232986,
COL5A2,0.13105018120346934,-0.004228141941843812,0.04344016225299188,0.04911779151866196,0.012261172736131098,0.15100603147830086,0.047561044803152736,-0.049292425153002604,-0.07557358402099248,0.028588059788445044,-0.14946866717911317,0.045155405194820926,-0.047027169887819596,0.06307705231796679,0.05323311887445092,0.01993751558103213
EFNA5,0.0009879392611846765,-0.0365931377819429,-0.01477400052585447,0.04026067643053898,0.034765629351399756,-0.07647908578402159,0.037055135633186555,0.17674198728028462,0.12357569912077343,0.002265397318487624,0.10354413317377958,-0.029345664561127853,0.05951029921171048,0.012471309334146247,0.10738150520315334,0.09100288151101169
AREG,,-0.03105404992567225,0.017965498679738314,-0.003166583671257033,,0.008337961906701769,,-0.04456937875062104,,,,0.06983047962974916,0.21545750877592088,-0.001965321454637961,-0.07464596169345245,
EDIL3,-0.14513728124920602,-0.042566168024316696,0.002800947542161215,0.03502632390246375,-0.038961350633732475,-0.10389386670637005,0.08879462758317486,-0.12986097072188854,0.020611468886393803,0.017260176520967445,-0.12556377163704965,-0.0076233797302238,0.035325521239680815,-0.04525536153347961,0.1340706391927694,-0.08589575150215548
CD86,-0.042754304071548795,0.0010050782575652193,-0.04790617878607966,-0.02322014147256686,0.015615562537080402,0.11987495571973253,-0.022703795336682674,-0.054894318350871954,-0.04338828277931215,0.04592310902895186,0.08254624310543134,0.011923958421492924,0.02962188009130022,0.0822609375814969,-0.01386568359721697,-0.032658547286391074
AHSG,,,,0.039559376264843266,,,,,,0.08749054044534521,-0.04564009014338934,,0.0638365394767029,,,
WNT9B,,,-0.010458303166834711,,,,-0.019259035920551285,,,,,,,,,
HRAS,-0.05316142244249706,-0.04207633398529042,0.013153890426816146,0.029344098517330407,0.05591602973652543,-0.043063402936591305,0.05069741902360298,0.08074591102538281,0.013048441570251467,0.018545562581629694,0.12403142239523585,-0.025002769790280176,-0.11085238566923748,0.10432000039432307,0.06847707243407676,0.012861288774307528
C1QTNF5,0.05980288855899376,,,,,,,,,,-0.07968434326394336,0.017132258313700254,0.11651854446645035,-0.04373920552778059,0.08729708140455618,
RLN1,0.005498055272847628,-0.017040435258285747,,,,0.05520354875702197,0.047349346951933054,,,,-0.017066025465378692,0.05707914394950317,-0.01114159688311819,,,
COL4A1,0.09808505238373963,-0.015938508902626155,-0.03900841907535153,-0.020456547220955024,-0.02146949310193638,0.14973577797838072,-0.03934734630212319,-0.04504560071941062,-0.04508557866830331,0.05377560741953708,-0.16861637599404858,-0.0037365531620664146,0.011335213148150862,-0.03323632570874952,0.02351089729147139,0.13666565648678503
CCL3,-0.008042873780844293,0.011487187350715477,0.025339469248584018,-0.019062942397323732,-0.022718024208673193,0.04979915735105367,-0.016288011257917547,-0.1265443188471196,-0.008627908893463874,0.06923949397933445,0.050004852641999394,0.0157176906009442,0.10909431120836363,0.012874297489168041,-0.08264642516820109,-0.02490933209043633
BGN,0.057179468747205545,-0.044289573181443685,0.008386248080357116,-0.06499834455472481,-0.008549283115237512,0.0929456082348743,0.014666255921257672,-0.044824127186018976,-0.026567329183424776,0.02121009802594503,-0.14036150090973756,-0.07115576108858147,-0.05541084338758243,-0.05679132195071894,0.031108048466892937,-0.034806179712717454
RETN,,-0.02296894830661942,-0.01290422519077576,-0.03631605173671211,,,0.013934010602604264,0.025591052896602507,,0.06871996186575932,0.092543084069635,0.003383955013075151,0.04342794708424804,0.007215799005823465,0.0718458888942338,
S100A9,-0.07975719210635188,0.004541190663319003,0.05169154684923509,-0.02509928437540679,0.015558789344235017,0.10035062634394802,0.06864614123758797,-0.16687680198030203,-0.016409243074139365,0.09256766373620487,0.19944099822683456,-0.10548905118063165,-0.12444789741388572,-0.022339624875867475,6.190787707968337e-05,-0.03380079681438606
HCRT,0.03764095516332589,,0.039190880159516626,0.0424416590172372,-0.05688641615435694,0.020687432050272642,0.07514155266574708,0.034987193844305764,-0.021846950647584216,0.0028522850042158976,-0.1068784421084774,0.015218811687280353,0.06397058281539729,0.027012317150255406,-0.022289107616133706,-0.04045916074272503
FADD,0.04301935144538467,0.0034309159372510225,-0.05229866428329551,0.049694519625098535,0.0307216787313527,0.07949291180859816,-0.030482487640082184,-0.003337479433294393,-0.0016162195013634786,0.06866010442925306,-0.0023652827621298183,0.04421965097211034,0.10089774950834077,0.0076511900764062,0.060797605428443785,0.09328522218063741
ACTR2,-0.06993380497071579,0.00603644028365115,-0.055599057963378766,-0.008066372509647956,0.03553145573598138,0.024342760185273035,-0.014783791480229423,-0.010047432788575653,0.0043055856458618915,-0.03607906120710852,-0.07871689004526067,-0.056813234345910096,-0.18261107580802433,-0.040250025304018174,0.03984450672805263,0.03288860801305789
BMP2,0.0333357051710973,-0.012155689437276239,0.005810076981117447,0.009610535405442844,0.048747921893870595,0.05146251611808039,0.020245063120703354,-0.05618612223602,-0.052720208190367934,0.04612517274339254,-0.019092130412259496,0.07397758567903365,0.04523808868321904,0.038208659453488114,0.04004652793237171,0.007841786454335297
PDYN,,0.0036243712884636006,0.0340696454386608,0.1011772941950137,0.050198900591843364,-0.09044751232221561,0.0828801401376646,-0.04643162412963122,0.10911179925585593,,,0.055943791319261464,0.12111630252630698,0.05055320924475223,0.041941438485823795,-0.01675775745739633
CD55,-0.03714926102872153,-0.028124128855205585,-0.018808979574123506,0.04795175372610376,0.010499702775738565,0.03132514574162852,-0.017840148054628312,-0.04056513378348638,0.04160488327805328,0.035245763794025296,0.015348819196067353,0.011426778571500259,0.06785074023985359,0.000875636364819356,0.04575300489298001,0.01927361538860546
OSTN,,,0.03191029464062107,-0.023026604029104076,,-0.04045836387174874,0.12056438876949,,,,,,,,0.10681169193508913,
PDX1,,,,,-0.010793914815456968,,,,,,,0.04903387851690036,0.10999806149546437,0.004738324205239575,,
CD6,-0.002792516204052849,-0.03363353107424462,-0.021378439656319255,-0.02896472545408444,0.048512427243236934,-0.035913117675755744,0.01314945585763564,0.09991736880929701,0.20985202151726468,0.14055499207112518,-0.02147539061708425,0.01734145841205972,,0.016792830679264615,-0.02669880160534939,
IL16,-0.0013221086133718453,-0.061399457255057036,0.0011654004871361726,0.00539762982194944,0.048675530018443144,0.09006910842775794,-0.031010866360189116,-0.08030604729287029,0.0004490349444878149,0.07383051612225738,0.024825875159001618,0.06981483431503031,0.002869755917422821,0.026827529510520923,0.04764892952772605,0.15618733885787417
LAMA5,0.08695274082194965,-0.005957906311061716,0.00831066866242458,-0.015328827378718938,0.0054721737769182635,0.09383232729079843,0.034657575476057176,-0.046430828265226355,-0.09053027326789345,0.08292442774172466,0.00830290647255874,-0.03557110901347211,-0.036910070374668515,0.03792427572985174,0.015186378966714528,-0.057121034978183986
RGMB,0.03854413443487549,-0.056694898165267175,0.0037942702953356004,0.01647442949339106,0.038475810847155775,0.08220604673921506,0.017013049049860812,0.033342971972928154,0.025735739472816377,-0.0816633924990301,0.07840414061116711,-0.06680586461439911,-0.058449211784022875,0.050052923523631145,0.009114463879065515,-0.041137042188940424
INSL5,0.028226025983801074,,-0.01790098691162199,-0.02050407392408217,,0.059289824182966334,-0.02275955219341798,,,0.07592284003169747,,,,,,
IL12A,0.007866742351621069,0.042064727395227375,0.028391371563213124,0.03820626205295352,0.026577604218950526,0.015331217913146959,-0.01708239587879551,-0.020667601863704272,-0.020644707687937712,0.06602951420710294,0.049200678208793154,-0.005695805889896826,0.05780799372329845,0.06406889399531385,0.0012739079309879912,-0.046228980909944956
S100A8,-0.10363168144947818,0.0438045268791958,0.023138978949411262,-0.013859671500360488,0.031064110018335825,0.1501229049892252,0.06711620715270102,-0.15828451146193268,-0.05594622962154757,-0.020314296207758518,0.16962020313768283,-0.06632807916329142,-0.091611304521252,-0.018889375654336998,0.03589023758951747,-0.0004169103838206195
TAC3,,0.02275501452258239,0.15222415997976352,0.06377762824723732,0.038978786240952044,-0.06641133840880384,0.02035238099783649,0.14062635132608267,0.05423818033970568,,,0.014077537025231825,0.14278104444008763,0.09398711796914412,-0.01804787369934457,-0.006341674928553702
TAC4,,-0.024651749933431798,-0.020190571635901003,,0.02545915112892331,0.011828678456111942,,,,,,,,,,
MFAP5,0.05687144124172145,-0.017999799214866646,,,,,-0.03467016013888191,-0.024543356904370497,,-0.002808320808219457,,-0.05522259144403699,0.037747456501402855,0.03425928596639038,0.01766699240801253,
CXCL16,0.01091451852096318,0.029587196822212267,0.01980451404328252,-0.027100167564909017,-0.023123676821380664,0.08539823518077204,-0.05258840512055953,-0.06973640574918251,-0.05092647985008394,0.011715297117473246,0.05710201267812882,0.04773831541001626,0.05493623151684593,-0.0599280880481539,0.007233083415114671,-0.015262402242088642
AGRN,0.14548148340998354,-0.039027992224960555,-0.03872289179785248,-0.019999047255525267,-0.013585292796555487,0.13106043776189197,0.036020045297383986,0.00022305384728831323,-0.012448478157052259,0.032525073920212866,-0.15856734535912817,0.081082980444807,0.0852700528396816,0.008930846700275618,0.0374527150247935,0.008717924539697344
COL4A6,-0.0013408552370058058,-0.022968948714824744,-0.01427537412481377,-0.058516641091906824,,0.014938001003986394,-0.038135382546963956,,-0.012407469597071955,0.0005189404265409271,-0.051818085932453115,0.08642675549437828,0.12098432482914391,0.048616282252291976,-0.0008344463009060002,
FST,,0.012773775958017375,-0.02337064035531007,0.024941077301745114,-0.031078530920002324,-0.02883393668446052,-0.03062385509760245,0.0070975212286758715,,0.11336320739735718,-0.06416881426185146,0.04727624157152037,0.07474659724073908,-0.037270602003608606,0.01778481912438205,
MEGF10,-0.08605043165741104,0.01186495570536234,-0.037101356333396486,-0.04700510506213033,0.003964405836140996,0.014702429433491523,-0.05508661480602986,-0.05234896140462529,0.02092361967101652,-0.037172238374750345,-0.12463354699014022,0.07562063311571486,0.16509620435488628,-0.02201569192781363,0.017194688785239134,-0.015545811255826075
C1QB,-0.14121418941200303,-0.024270958509982708,-0.010041475550786102,0.018060634494192762,-0.017033682496291648,0.14946504451452627,0.009537930208902463,-0.18078938572539796,-0.05935911326509749,0.028222471806231948,-0.09883629635786477,-0.07822107676133615,-0.026122697152055358,-0.044171406192893656,-0.007821719280457788,-0.03566947894844623
HLA-B,0.1714662242876582,0.0187973192283764,-0.03515490654547169,-0.04668585585780177,0.015690056023262205,0.14316902792985933,-0.08234508406480694,-0.1794350661436444,-0.0806949449905695,-0.04323081120832273,-0.008311279642127205,0.004457474051339465,-0.13787842194548272,0.007370142450192742,0.0347149409821707,-0.026897564218514716
PDGFA,-0.004009684412858544,-0.019352257282611238,0.061088913136928116,0.007440392836552067,-0.004938098490104188,0.06425668559368145,0.053889308903695206,0.004797531419176867,-0.03753538707423631,0.015114962954723116,-0.07224752924928109,-0.1141000948586868,-0.18009428133896094,-0.03831980743294155,0.08065239419881359,-0.030073725976566577
LAMA3,,-0.007852053043169726,0.009316528230636636,0.027124664111160206,-0.015369482711220657,-0.004559587860618927,-0.027901261652366185,-0.010725322072419757,-0.029159656208900993,,,,-0.012549544273421403,0.06240505847679942,-0.03145053037905129,
DKK1,-0.04035002603983237,-0.03200378017512408,,0.020626369279938713,0.015326250142933677,-0.047756928722901,-0.017835021648620594,0.05539355226621585,,0.16238819496627072,0.20955546418049067,0.07566845069458356,0.05087805508093715,-0.018711361266437705,-0.031472375348353634,0.017642431055485238
INHBA,-8.999796039531963e-05,-0.01035897370956655,-0.023216559595593815,0.08862377461940575,0.027644542189394886,-0.04942420673124333,4.011555002009712e-05,-0.0401585798196137,-0.024290619024823688,0.04621048697132659,-0.058116231380980383,0.05182120588459184,-0.010027146662779977,-0.01103465759034561,0.10022526485718926,0.16739389538279667
IL7,0.026399513929848843,-0.00027774473735883714,-0.01731172737364605,0.08303818530378906,,0.006037333496285814,-0.03353102589186878,-0.022123281191755568,-0.01471456972456638,0.06049218396225488,,0.022111769461111964,0.07061243312863495,0.051372247967874506,0.07278453431389509,
FABP5,0.03623585242695434,0.045332264432925505,0.053181017555781376,0.007644975401535835,0.0008439993945344821,0.07218961729640824,0.04196474762391897,-0.04118077933387401,-0.12781383701005916,0.10999627492618212,-0.08262430494734621,-0.02381434951254993,0.0712057873804836,0.02958514161572967,-0.011170408131739673,0.08205622231104504
CCL4,-0.07338913929133713,0.023390702755700238,-0.009332081510841207,-0.029018185937299143,-0.03573248269888453,0.12361595304679879,-0.006283426533413275,-0.1362036520257583,-0.013255011321361051,0.027806361251022836,-0.046207065951040696,0.023776652428766476,0.10710118041714761,-0.002893039996404743,-0.07918292841890354,-0.037594134292950464
FBN1,0.0038629576286352127,-0.026861148957726125,-0.04222188262718101,-0.029585216572821062,0.03388618573479986,0.1041481246702849,-0.024712151403750885,-0.021067479286868113,-0.00017766688889488607,-0.07392780114245992,-0.09285064216436173,0.034413829490335,0.045772511963600354,-0.0158467899977913,0.06817684495960102,-0.056775282524508135
TCTN1,0.06053686754863815,0.05726520556544275,-0.011593065860705172,-0.022896314659407994,0.05762234137941973,0.1718017768237157,-0.00794360258094461,0.0005170385023438429,-0.007335736105091375,0.12462709127759117,0.017241325814845564,0.06194765760716915,0.05681767599471984,0.010035555568049886,0.006018852174236074,0.031245450517363844
NCR3LG1,-0.006888368141108681,,,,,,,,,,,-0.007321926698606154,0.05168945380989483,0.06517528821123136,0.0744349528794035,
BMP7,0.03601423032329919,0.000993189308074306,-0.063588111636056,-0.06517619951796096,-0.037370018116224694,0.05214616969356923,-0.048981002277044355,-0.039720697846251915,-0.09486418433654785,-0.014785320036285998,0.06668067627675899,0.06316438662329955,-0.060730330646183335,-0.06200205752026557,-0.048560833102333126,-0.05202502391865306
NLGN2,-0.011060563533149822,0.014455877766879044,0.040716354517250614,0.0015785774338771864,0.0366507115412742,0.024741907866101143,0.062345607231907796,0.03531371441855898,-0.02165777035272077,-0.042691624880378545,-0.037587440099049914,0.100628590558024,0.09686110002004246,0.050024315978970633,0.05483323151728742,0.0038358355274772517
CCL25,0.025956919281866688,0.03510985428362888,-0.01780399238222251,,,0.038383890081053355,,,-0.038865941710550723,0.037761708184288256,-0.06831068621731314,0.05575158686384918,0.08347283323287946,0.0225659414784657,-0.024278038163855355,
NPNT,-0.035979308801944325,0.0026586031604306035,0.07841217466900745,0.04943631070763187,-0.020661274668645396,0.1311710903516029,-0.013172480400410014,-0.010832989866005322,-0.07255852185910712,0.06370282430034134,-0.05100177853488809,0.025459271204877402,0.08062488143860705,-0.02588249833372265,-0.04546476462777244,0.027599100666204635
KITLG,0.018322477206852386,0.024220213719405474,-0.036888197596076,0.033344926459876925,-0.007831103891780915,0.03530823906070405,0.010672555224767327,-0.008859277155063657,-0.010645292469221114,-0.0013008168181875013,-0.06180436379035358,0.0047323414588858565,0.13133973354983056,0.05757760711250022,0.030413191424473986,-0.06978523330687764
MADCAM1,-0.017149512184315947,0.0037756638329433387,0.008341934428743127,0.0072317509539521424,-0.018115604012600702,-0.04773547632946955,-0.017835022650286806,0.06494495704060074,0.04408557479476559,-0.0185369092527071,-0.0187085029739579,0.015710834192178065,0.06083815763331282,0.07482710516932008,-0.007055573449923922,
F12,-0.010136504584960895,0.012287340122891071,0.0559210332246414,0.0930633132241645,0.03823307734131869,-0.06594330819784124,0.04827036929887348,0.12140138169399735,0.07738653645144938,0.0006337709482964915,-0.03136753086096211,-0.011730944735654348,0.05375911271230217,0.07461721789688068,0.020560946260474874,0.14838118108429613
S100B,0.09414921275408474,-0.021140324366371022,-0.04434999879226702,-0.002991719565222446,-0.04207239825117189,0.1294108282081976,-0.01229088617956754,-0.1445022911697472,0.0828469904201135,-0.07827232842449573,-0.12466483974814976,0.12124120341483777,0.25905043826625174,-0.12102078797542098,-0.05252772627433357,-0.14860081777999049
IL27,,-0.025452506576321435,-0.009886581681562997,0.011881555142533926,,,,,,-0.0035328431178391112,0.13384517136617127,,-0.0010237006514255834,0.002662258364363445,-0.03389678116787259,
CD99,0.12988587393599785,0.025792548943788185,-0.0723673446582842,-0.01384383029417332,0.022409206194840745,0.14796965941712997,-0.06517460615337009,-0.1413328328513744,-0.1261801691605685,0.14247530050207524,0.012147027634179861,0.03534365208918994,0.1305395080681415,-0.01784727574963022,0.024289222018513253,-0.16177065866845505
