,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CTF1,-0.013454556449063917,-0.03514724595563968,-0.029496639414165495,-0.0036251453869916195,0.015148128326332883,0.03554484144489054,0.012606278664598706,-0.04113330358151901,-0.0446989611560843,0.03587186134198673,0.029876050772553633,-0.010093522711687774,0.10095559518740553,0.0752108144579076,-0.04195092108198554,0.03365319830506256,-0.002751700078136605,-0.10625661327386614,0.02665763356162287,-0.04057410973922504,0.04090792606232455
COL3A1,-0.07859441768736525,-0.006432114918442394,0.005175138513183645,0.04596657702674016,-0.031636412578500285,-0.014191199297421169,-0.05234937503386215,-0.18265446745869554,-0.03799718218955482,-0.0049817281698270955,-0.09783349568006995,0.05484250714657411,-0.05997254382498446,0.07394162278147279,0.07506792203029616,-0.09927774373203696,-0.002255912087967086,0.04832307371182261,0.3153781639663426,0.09967741928998618,0.003735670259819962
S100A10,0.06007145968184482,-0.11610949425330454,-0.02141215081694897,0.043436977090366806,-0.07403800018001278,-0.034066890878906395,-0.04721230118530087,-0.232018747115031,-0.0613661643725519,0.002535120596556929,-0.2683741529668898,-0.0745380958782446,-0.1967063256589206,-0.01782567208092532,-0.05065790966681286,0.035411005148508104,-0.044136132590171843,0.006721655040914187,-0.19803016119017355,-0.19114715252139905,-0.08424655259276355
FGF13,-0.022848105361299647,0.06511575721631417,-0.016491080307178472,0.029648408062619844,0.09812600637178338,0.07627641738455146,0.11362604436172581,0.2485853377169295,0.07674707167723951,0.050577169513149306,0.25743988274625257,0.05581633443668994,0.19715657179481139,0.004610652674288734,,-0.024056512288523235,-0.008693568453863482,0.05428755935131106,-0.040226212997722624,0.07938658564284876,0.018669667690315875
SEMA4A,-0.025087368835235026,0.08463930298547202,0.033194517848687266,-0.04236319860976588,0.019220309366345646,0.030532645841119033,0.15762671901738945,0.159689231958741,0.029805998449573146,0.012793764714355583,0.09784409655316822,0.055824074129428296,0.12403892849659355,-0.020870758501474657,0.1544406423187322,-0.03625681687288727,0.00926587364908928,-0.017601909709641244,0.06621988188575345,0.04416412422648328,-0.002019829574683596
EFNA4,0.048340656559183466,0.1372219097169488,-0.008953893367573084,0.00029860584313695453,-0.028087852512951785,0.027822171370504363,-0.011997912021644562,-0.0756123350313147,-0.008150959030298837,-0.017593010940922794,0.01653091962848554,0.011247675641358246,-0.04684000942232428,-0.010469112634736768,0.07732571059499625,0.04121196434962817,0.011267688715316655,-0.06370545364920373,0.058610437324791445,0.04024266069196746,-0.04022239613682868
HSPA8,0.0081119063965279,0.028634121844392176,-0.012475895510169071,0.0423999350402444,0.02153866494662444,0.018263571142844024,0.1542846378027527,0.09425804889412542,0.04851532138259538,0.0604432687115108,0.152857932435252,0.013316928615985114,0.23078004079608722,0.011647989116204656,0.0012922267781288437,-0.03198729502880957,-0.03278504910865079,-0.10244050671700028,-0.11145872875272417,0.03047560297212694,0.05091519714760739
NPB,-0.0027768911344068768,0.03422858910568075,-0.012920166280180423,-0.024824266176218954,-0.01386124926298762,,-0.011025889031096622,,-0.03615095294290634,-0.03769175228203055,-0.03083048714604653,,0.04217702649927378,-0.006703281899419688,-0.0007282397744362773,0.008546567952472264,0.014915525679905573,0.01802739981208138,-0.021229888713298346,0.02487285074738201,0.039553737657747466
ULBP1,,0.004630893331420729,0.0352784796939229,,0.0012990691619341815,0.10773338545818291,0.012319078007314514,0.07927430692812988,0.00033283017702782913,,,-0.01877123547312608,0.02623398178405787,,,,-0.008491344108488248,,0.02482945074878355,-0.042083205643481364,
SEMA3E,-0.010301925951551417,-0.014169842806431075,-0.015508117542762434,0.009575316314397415,-0.06447159916976174,0.021116336667379467,-0.03890618576781294,0.00402659932100717,-0.044886113761736894,-0.03479104583470134,0.07067815428238902,0.03027423033796295,0.052788535280339555,0.05188603404451238,0.012143171902130141,-0.030961381282755506,0.022829904682440217,0.051587797129020355,-0.05467906384900802,0.07406522890053209,0.0442385402913033
FGF3,,,,,,,,,,,,,,,,,0.028937137093832804,,,,
ADAM9,0.010048299423916402,-0.028664620382825804,0.008220433031913714,0.003569031826654533,-0.046945028079444485,-0.003198430874474658,0.015074463446354379,-0.20448190990188939,-0.03264917788123158,-0.010381447318784834,-0.11817989702331287,0.0503122593359066,-0.13072561134093708,0.08506842352556251,0.030447361007184048,-0.06802460041948555,-0.05039326510287074,-0.049379006463686995,-0.03374260735875391,-0.05734010623200733,-0.02870676849022763
ASIP,0.017499805219936205,,,-0.02719313815510855,-0.012768621051801318,-0.008344827442149568,,,-0.01673183029375411,-0.02449680936680247,0.0043808277790623315,0.03554189447263543,-0.034858300554236485,-0.0063930163056304225,-0.015358808828780627,-0.04438778524398634,0.045777056305079486,0.07681918520025728,0.082320585479531,-0.03129866271770181,
IBSP,,-0.035573161370166265,,0.08909305410133883,-0.027955655204737386,-0.02822871982689915,0.009727289591355671,-0.08083613603762367,,,-0.18459226058363118,0.05917173992444852,-0.049650663759929874,0.04742679941723958,0.05918401265481224,-0.031225184279602098,-0.06937699093740547,,0.16270772286528926,0.005810710487024392,
MMP12,,-0.030005098400258327,,,,,,,,,,-0.03342759962890507,,,,,-0.012796412833528368,,,,
FAT4,0.01745684848457308,-0.0216874536111583,-0.03380461838420029,-0.025699462267908903,0.10028251334989625,-0.013175051040531568,0.047859714815718976,-0.039716495432764225,0.010045285340356168,0.017551891827002758,-0.02062767748964982,0.06103367827922963,0.06960386963738029,0.014672378119337927,0.04824823967858731,0.05878674062913534,-0.01097065357811989,-0.010645895885224787,0.04702036903808819,-0.013685420200896066,0.022084968240861976
MDK,-0.015674822457895903,0.06024385136063226,-0.025317039606349193,0.024795921132187006,-0.05216532194613159,0.0716716030422733,-0.15078777076588148,-0.26667386075965294,-0.13140891719804962,-0.004364705931174809,-0.12539510850041002,0.03783866991257982,-0.22173775542128055,0.08206590403981527,0.07917551813600501,-0.02769367586399047,-0.04218742678831806,-0.054832148375035736,0.11304369244400024,-0.03919212383066673,0.030778111109981403
BMP5,,,,,-0.020939547170190507,,,,,,,,,-0.0043957050624528725,,,0.03521495867760905,,0.14004709863258938,0.054667596343503905,
CAMP,,,-0.01096647822689331,,0.02123008125732792,0.01038765324255737,,,,,,,,,,,0.06001448594472034,,0.047366729260373316,-0.02098700627006858,
HSPA1A,-0.0219584409011918,-0.045196016192901346,-0.00959427422395952,0.011748555219528615,-0.061077711886637395,-0.05129204713309055,-0.012499277720852424,-0.17956040512169397,-0.06342999445412832,0.03813565948773064,-0.024066641206882396,-0.048937080754686536,0.09827549690720187,0.026563680357242485,0.03138367194935986,-0.028162474016572327,0.02290976663581377,-0.01812713415581258,-0.057854671960883806,-0.058332899956779115,0.02556469903818929
SOST,,0.013175405977263284,,,,,,,,,,,-0.033504757345843766,,,,,,,,
SEMA3F,-0.030866980947249364,0.042070290027157994,-0.021772641451930665,-0.05290390253939342,-0.045145953122931626,0.025031449455788387,-0.02937858044927295,-0.06320321836575116,-0.0516154137815672,0.08761148087014796,0.016561452146793432,-0.038797708837046155,-0.02981134492759815,0.041554696831152135,0.06099313518392216,-0.033170083162294785,0.006912060523331299,,0.19410739687840176,0.0722646264138359,
ARF6,0.02382937494973264,-0.03759145169166799,0.011602886340180057,0.05675804936605224,0.04630820786710457,0.04398651914445401,0.01345513114348804,-0.035788538889694604,-0.014067242491925317,0.0019697068694403135,-0.02058965667199461,0.02658565587442738,-0.09364282145853639,0.031138721934613523,0.03923180489649894,-0.041126251496815404,0.017092782850482144,-0.05959263739328869,0.0914312434274367,-0.032229003484041424,-0.04540085215567894
IL6,-0.020227040505616335,0.029565345308506533,-0.014503377859670194,-0.01907528815873703,-0.001560816498275437,-0.0040996683838140325,0.0161917800375364,-0.0931009273239971,-0.04652535975596253,,-0.03620592643514143,0.025646886763820115,-0.03459148230558046,0.03731482084380447,,,-0.03318870262537427,0.024605251870776355,0.01471930794546274,-0.06953472548680902,
CALM1,0.006118683936667685,0.1057238572384903,0.03046025797869527,0.029933048169014112,0.03542828473642965,0.03986289042206772,0.17137119895227132,0.26053314540555433,0.04364811937981686,0.005696388942320487,0.3078016530125547,0.008369868567078066,0.23632940408405625,0.12187149046742943,0.005098218049971943,-0.022049770118311423,0.047891504804101856,0.011418805192711167,-0.06435260298841582,0.09962849138677121,0.07119615995075695
VIP,,0.05631326402195119,0.054993422446413906,,0.03377952237962388,0.027899720423336896,0.053516341596794546,0.08790650433356377,0.014326185940359504,0.012670126474786707,0.17506555613274308,,0.1033183391329442,0.0061979270753540665,,,,-0.055630074472923514,0.00224507210047616,-0.02677569244220738,0.09749144762532634
NMB,-0.05431957046148571,-0.02636452852040949,-0.029673829442402818,-0.021745492405190775,-0.023177573183520095,0.002464417361250924,0.01787877167342354,-0.2065261833137998,-0.002811036454447555,-0.05375253308434007,-0.1362005488990021,-0.020097535050059928,-0.17233085667096762,0.029981340956865974,-0.042877304976594394,0.08237933557760652,-0.0036668409187472165,-0.06507169245343125,-0.2302746047677557,-0.1268020009956484,-0.015443499587219283
CCL26,-0.023003197518335936,-0.05904858866321867,-0.011445484267725183,-0.04484229488753398,-0.03562991348478236,-0.06514342017245742,-0.053995236290509535,-0.05319409807542105,-0.02250574510939186,,,-0.10445639469939748,-0.03841626003395926,-0.06657185539238808,-0.00024913196883826605,-0.029120335577204795,0.10558014661207607,,0.19287579398081053,0.06612476691442669,
FBLN1,-0.0006178761043158597,0.0013025972724070782,0.029988983871503578,-0.011535110276548183,0.02837235114109855,0.03036794368562979,-0.0034645999537121666,-0.023373856393454382,0.021437757623112483,0.00984061517877815,-0.10204403254758715,0.054901023832629264,0.07312604970944826,0.0019866299668571535,-0.03307692309631913,0.053275291295999394,0.03131052788658893,-0.0040984710330551405,0.11427633353591052,0.11228313709338117,-0.07655333504155548
SAA1,-0.016853913528948338,-0.07069722934274857,,-0.03479152470937143,-0.015934538946463232,-0.008197174773497712,,-0.08835712941681333,-0.050433928493082536,-0.028337701278955626,-0.08969693808773213,0.12758979455086633,,-0.05961007089865572,-0.00260551360752413,-0.0005873959942806004,-0.056805021862691304,,0.0316277840012106,-0.08105670139632871,
MICB,-0.03618973228674387,-0.05925554672649122,-0.03829741722980328,-0.026760527179791237,-0.01852207648735008,0.09442560861763631,-9.715661347199342e-05,-0.08965570557194485,-0.06289229628616047,-0.02603345759480143,0.02900340708297681,0.033684805803962194,-0.03864785309428594,0.07329891520881424,0.029560291072331008,-0.03684499395187444,0.0715447331275793,,0.1264355542511459,-0.03415526189078587,-0.0409271331252469
MMP13,,0.11762182777651337,,,,,0.006750032732409459,,,,,-0.010788507953627364,-0.02318375119282319,0.09365991600199619,-0.02384389486590493,,,,-0.03935568421669673,,
F13A1,-0.023157372220947787,-0.019584349957917496,-0.01605473694101034,0.011897492139207815,-0.04603435345169522,-0.03321088688752922,-0.09987330330831438,-0.014546769024641564,-0.033067578615793874,-0.04872526926390422,-0.1473421034255473,0.07092519788383847,0.031828461872545476,0.007692177230699883,-0.03591316108546607,-0.0026729671451823068,-0.06066575491764982,,0.10570765296675586,-0.006364231646200944,0.016180584509085282
CXCL11,-0.04745580980999865,0.000877464749042424,-0.006569757795199544,,0.0026933099262814652,0.03679819736886056,0.045869264812580676,-0.10819559121388773,-0.019662142269165645,0.013618995067720383,-0.006831254624377628,,-0.01611596618598283,,,,,,0.06789992398706736,0.0791225182372705,
COL5A2,-0.02731804087512497,0.04691531370274848,0.053700271251254046,0.061171861916088324,-0.03444489782001658,-0.012645971100673432,-0.13106943049634068,-0.19208668396489603,-0.11768018894345739,-0.016377069215044386,-0.030044770525795114,-0.003051781607782185,-0.22270397297232405,0.05674058395037669,0.05762135172586535,-0.055984800817847215,-0.024301609484153133,-0.002394330251731981,0.2593869346800482,0.025669011784299367,0.09171505010575035
EFNA5,-0.025879053336693096,-0.03677750487449773,0.14707504155476078,-0.033155454820647794,-0.03128703887326887,-0.012107219475961899,0.08943930590569867,0.1608312380814807,0.0653464761386778,-0.0073544784340685175,0.11661204071304906,-0.017106292806501652,0.22936693306667671,0.009842584837201096,0.09372548866467062,0.017030489715443478,0.056280531471427434,-0.037315964467914,-0.022773295746796835,0.05874152873631764,0.01539922249384792
AREG,,-0.03646236230342784,-0.010559943820364766,0.06584806959895326,0.024239628848266293,-0.050451755549836934,,0.13615302810233437,-0.06965905980876579,,-0.07244266095527337,-0.040270358935084245,,,,-0.033209960230509074,-0.0278988770904644,-0.010748563456287769,0.2497666977701301,0.09713366940400193,
EDIL3,0.1530153828067575,0.07975967791586047,-0.0224479656090712,0.03155426056956007,0.033315790970065255,0.009963003277597006,0.07137200732319508,0.1192369955564571,0.08166563609314538,0.039688613898221536,-0.20157233275355657,0.044463421516559555,-0.0039912220307341375,-0.0499130957220453,-0.02582430780818685,0.021170678450704927,0.06760966352077946,-0.037715779168392624,0.24771715224256113,0.11128062360530858,0.02431469987538512
CD86,0.03018929976520483,0.02122954304872024,0.04619207090649374,-0.04548901480171079,0.004276195071666238,-0.014695610530839273,0.018201828152846215,-0.123108318948052,-0.006930216696360083,0.06456118862649372,-0.1014311385364139,0.054116079304221985,-0.061718234813573615,0.04675067619385995,0.03848220650867714,0.07865652142363597,-0.011755355360990385,-0.08609690535321177,0.17892076157455844,-0.022595615636747,0.06375646321493442
AHSG,,,,,,-0.04540981633410915,,,,,,,,0.0033075468381212948,,,,,,,
WNT9B,,,,,-0.012577670755269988,,,,-0.026679435622974708,-0.012359220716348563,,,,,,,,,,,
HRAS,-0.013411493522183848,-0.0226932451301085,-0.004394503400465293,0.038596260698023625,-0.018859688697542027,-0.03902925206426304,0.061478092400973725,0.04639588201656841,0.01961649145918272,0.04607032571450172,0.18518548407711335,-0.0012928503098082026,0.06246609524504447,0.020662325631813146,0.002562172074320857,0.05503362499310648,0.0432081385778075,0.0011748119205869407,0.0200951549591059,0.0385773524689291,0.0039083965916576644
C1QTNF5,-0.0249434251651268,,,,,,,,,,,,,,0.034384295457050046,0.04766683336220415,0.009185645419521557,0.09339738149148025,-0.022298448516627038,0.05771009151312668,
RLN1,-0.015360979581187817,-0.030911257150604082,,,,,,-0.04643675346186696,,-0.002582195759219448,,,,,,-0.023304690809449247,,,-0.013841511918196962,,
COL4A1,-0.06516165658692893,0.017352003272092895,0.03840442110859065,0.05423371630084065,-0.06467987933259446,0.0016536584248282521,-0.0835101189828944,-0.21272594133526423,-0.10148225696317907,0.031223495383150595,-0.060402737000291744,-0.03361327587610149,-0.17215494622956604,0.08770590012787241,0.05196719829570611,-0.0521732292997758,-0.011272606176947282,0.09980419346560511,0.204803822136756,0.13630094240624127,-0.046275725735947654
CCL3,0.029794564079850525,-0.019634100126845872,-0.009258089779002358,0.07329422972853242,-0.01846250102057774,0.007327285277218563,-0.14822416631222743,-0.06646033195774008,-0.11394444684724002,-0.025322991948663217,-0.21737577025719537,0.020818277634101507,-0.06439721237401201,0.04295342807742767,-0.013530378679295532,0.008699225344503925,0.031211959563305372,0.006356825114956294,0.03770241358948971,0.1075241242557489,0.07465754245446639
BGN,-0.06372660935776044,-0.024016544306469167,0.016282920803722966,0.03158155716866623,-0.028937365935828824,-0.016734534435967202,-0.09744559022985955,-0.1308389791514032,0.01825016227596028,-0.042632432458649026,-0.13082726259705846,-0.060656934081757985,-0.07542351595495513,0.039306215884704614,0.09991257386722963,-0.06451036110315538,0.02249239477194112,-0.049668804852448574,0.2628257588209577,0.1417074531201702,-0.021144582658382857
RETN,,0.017498145373258812,-0.01080229845039644,-0.02222620774800533,-0.015519257112008307,-0.014158725600021906,,,,-0.03464667850638097,-0.053192264912103944,-0.029229140309553068,,0.08991931141158391,,,-0.01609947846074203,,0.052428648270169645,0.06112036801500659,
S100A9,0.04114786014612453,0.016424969850471833,0.02886296124839317,-0.02375552631240983,0.06281115288275915,-0.010424877234998915,-0.13357991611809722,-0.1500885588452467,-0.053563014795617994,0.03345605294565756,-0.2270693443434288,-0.06250832388040506,-0.024220160656667485,0.04321757766803428,0.04844884895895683,-0.06513051311846466,-0.0676332209091298,-0.002959591584612291,-0.030558573654063156,-0.06640686240667719,0.06587378013498396
HCRT,-0.0406593505895865,,0.050878218419349225,0.06737584211019959,0.060813021545282564,0.09196857628545005,0.0005936379818480098,-0.024567238056820276,-0.014312794427366882,-0.025520415202660462,-0.012677919651880138,,0.015940290419871692,0.09112522056206503,-0.05752187456229318,0.003145454369565468,-0.030955415963987643,0.08876178952872402,-0.010716601746423611,-0.026974510442048023,0.06612714419297423
FADD,-0.08637292630505318,-0.003420601136584142,-0.021220307780504363,0.031158783450235324,0.0337697279152009,0.011190374377610925,-0.1250211261451334,-0.1859875173907954,-0.02627526439986444,0.018840391281992316,0.0003316714107007982,0.024476308138994107,-0.06891685471260076,-0.000996361448713632,0.04991384297436083,-0.0550788691025236,-0.0015557595162301807,-0.10709391832191147,0.036817596649585574,0.07542184078870244,-9.783635781558637e-05
ACTR2,-0.012248764959909635,-0.016388525948043093,0.046692370349844706,-0.01428719868749436,0.045480940614370836,-0.020741963154108416,0.02322148415384454,0.0031386553673799023,-0.03487512822297181,0.003140068460618712,-0.005382480399575489,-0.042435588684737645,0.03462058127470627,-0.03438392222854983,-0.04247062988494876,-0.019179832942633174,-0.014229602728267272,0.021394085706276485,0.17019523518622773,0.023136400680143412,0.019479650732891027
BMP2,-0.020228465687257908,-0.055271160673937635,-0.016615996580362655,0.01795363601203263,0.043881648503540496,-0.008189518264720684,-0.13879031487438173,-0.02797043143491857,-0.007374114716313819,0.0009364292737415454,-0.043979578935347485,0.10191891581873433,-0.08215765313457876,0.09888239366680542,-0.06816210374487243,-0.009978866763642354,-0.028498414693892263,-0.09145755141578453,0.18663846432948514,-0.03929501985407587,-0.0034638370468074815
PDYN,,0.0989815026433396,0.09647654445485629,0.08217113027126421,0.08185225739215696,0.021589480772252083,0.1809745833386648,0.2581010428468481,0.1353638035185218,0.03842365109120281,0.12085651196128121,,0.14102030753503625,,,,-0.008898682129310649,-0.029428826889115755,,-0.0029495148773733037,-0.0014926420454974775
CD55,0.03850845192055915,0.031644367627583374,-0.02632597667675599,-0.034421125014299135,0.0006640214701086951,7.560452727629354e-05,0.040393911539354004,0.02095778959855963,0.03332001841545021,0.018693907126495646,-0.028473244567015887,0.016658276678025247,0.08198076827019811,0.05947279208896813,-0.010356007328270469,0.011964019271371478,0.029791279683773694,0.0037706744609408154,0.18973868863440313,0.14682973429581986,0.07050441544408781
OSTN,,,,-0.024824268193041257,-0.01484155500040296,0.08867532476392646,,-0.014383870891084016,0.0267939326314967,0.006509269843502607,,,,,,0.06359747953962624,,,,0.05395481761022085,
PDX1,,,,,,,-0.05268481563874995,,-0.03423269575299839,,,,,,,,-0.02373620740947485,,,,
CD6,0.032174980952231466,-0.006693115328359796,-0.020151333637316218,,0.042195559692361294,0.12142657882159304,0.02689319923063213,-0.028707004474607306,0.020208405818772843,-0.026364355276853584,0.04181164002393092,0.005742105798680824,0.05196658977743,0.02604165098294128,-0.04271471263434639,0.0397848191391373,-0.017943678574280433,,0.23294305962011685,-0.0003276884397823707,
IL16,0.031448264031246106,0.022339475729895187,0.025411763591500408,0.0076914986796289475,-0.010966016888907425,-0.04032988090123593,-0.07031449731667365,-0.03947353252383352,-0.044527804982248925,-0.020540249721022506,-0.0963433047574122,0.05590052899437162,0.009397863031486266,0.08663403026943303,0.06535796216437831,-0.01449840604381719,-0.03247898239861558,,0.16123334767258782,0.03979468659422264,0.068978175753233
LAMA5,0.032629958694327166,-0.010892480239915896,0.07160525983163792,0.02285346681266721,-0.02994032234051844,0.06900903336422723,-0.026512222234427823,-0.14463368437744278,-0.0270953856851263,0.053755503282545844,-0.0027544576569409826,-0.023246002933504126,-0.15556384725453157,0.08051681881256596,0.04669316484222378,-0.049471303322563345,-0.06367202130418151,-0.05927438041997621,0.025985712192734902,-0.03862861995103189,0.1461962884986222
RGMB,-0.02077014401913951,-0.05149652376191413,0.04366695466769082,0.04534298891217711,0.007319094309258085,-0.0652979518408579,-0.07665352388705005,-0.07195170344787089,-0.011619581361852739,-0.02343112661476681,0.18364380908011277,0.04416341197797342,0.03086221194275827,0.05315749032795922,0.06492874464283557,0.05523226205813111,0.005290453541785589,0.04710559288945264,-0.046161894762074746,0.0026141689588452433,0.07384029482565957
INSL5,-0.014908863210672906,,,,-0.02152860898915048,-0.011460115634800497,,-0.061621617443279084,-0.04086727256996346,-0.043271368997350415,,,,-0.04001857083298995,-0.026573329300470717,,,,-0.007814752428388829,,
IL12A,0.02330030948154101,0.02958520346534559,-0.019964245386798012,,0.008072987209491948,0.03868362363605323,0.04779005283403464,-0.09718050498345548,-0.03735723828304584,0.06764136685663635,0.11042455646514929,,0.019909641024101865,-0.02431086940025901,,-0.0314863556727745,-0.01469939839068296,-0.08980435932828035,-0.05274855398045144,-0.017197888902496662,-0.04787292848652117
S100A8,0.02117438178749395,-0.015293203987007939,-0.03795094236828914,-0.005278501058679765,0.03923801149285015,0.040246609881143404,-0.12011808965292531,-0.22473144610623486,-0.07423631010856684,-0.004177739039516475,-0.2533766946197659,-0.034968526160896796,-0.12575984596158102,0.030268550882965352,0.019198023889298726,-0.032178754028694675,-0.07404238713284823,-0.04945304147243595,0.005946547048156961,-0.004398493552720176,-0.10093833360029872
TAC3,,0.05532841713005944,0.00856942809549174,-0.029914720491678985,-0.01599130230533272,-0.002817505489861724,0.10941167163797473,0.20610497752202156,0.08965754279509476,0.015013403889246931,0.2177554253651063,,0.09052683879777569,,,,-0.024479840643324542,-0.038409422377582395,-0.07311113810137376,0.09573654876738862,0.0069673394788839025
TAC4,,-0.023884471227329156,,0.09821458051685304,0.0004470229870503053,,-0.06901750587255773,-0.029898018246596367,,,,,,,0.020959826375381616,,,,,,
MFAP5,-0.023614709935775694,-0.02196031714930097,-0.012055897104313587,,,,,,,0.016589671991029425,-0.06247781592854009,-0.023825447502162516,,-0.03749336918526068,-0.02344955604449091,-0.033209965622944766,-0.043277672631068236,0.008470271199833063,0.09120020488738097,-0.04306742018419571,
CXCL16,0.07817352021091153,-0.02938417336765939,0.023405465215351,-0.014485865836967576,0.012699058054420106,-0.049792922648993626,-0.056103488931336515,-0.20082924879924008,-0.028351416039100658,-0.011741437527535226,-0.19579522943368352,0.06336080473010477,-0.06272134624619763,-0.062150286283367724,0.027571320747399295,0.05937017010535131,-0.03304204731169915,-0.050884541436071414,0.07974354763333291,0.011768845970047117,0.0354993759282165
AGRN,-0.10208275756072502,0.016022259447135537,-0.011545690891187973,-0.005526777522085219,-0.05822759355866123,0.021147647417282582,-0.14510725343704076,-0.22342029717066944,-0.1240796876842419,0.0023535242980332826,-0.026707937175788454,0.020451692518181713,-0.11369171098901239,0.07900657845692384,0.11487798721376498,-0.03842819039324705,0.06065145864962541,-0.04586112252251813,0.19007328534961426,0.10037971350810143,-0.025540996214302156
COL4A6,-0.02057077655040993,0.04441560669356665,0.07382516843245594,0.036973357357687114,-0.017168268387896677,0.04056196993744321,,-0.05375979033987839,-0.041053269816086986,-0.005350320157075045,,,-0.02506191255786733,-0.06832176626894416,-0.018498254345274034,-0.05801391578829461,-0.016925472584437027,-0.03631271523444123,0.05351596361053303,-0.0842441177749001,
FST,,0.06508321762797899,-0.006390737405767086,0.07178862223308524,-0.02810668375545685,0.041049103082215564,-0.026643188301098016,-0.04357788367216997,-0.0008997477659209635,0.08070330766956908,0.09003690731189948,0.0745595217925746,,0.11870811745752541,0.053973213546870166,0.026219790682870503,-0.03101493145740119,-0.027886023264722743,0.0954721376606979,-0.037640003992713326,
MEGF10,0.08588247336308481,0.039110821796318196,0.06865405953951943,-0.04084425190508279,0.041113837903616,0.01987335837352316,-0.0069144973275533225,-0.033665656729321425,0.08098169123934797,-0.0024435098506059693,-0.09689013666120531,0.08308695363328363,0.02645100182468232,-0.11094551704116462,-0.021527125107806,0.014977236146493563,0.04142217204156493,0.006324536911145201,-0.08698694058490765,0.054800187798775296,-0.054600316645808396
C1QB,0.06428692903128622,-0.010454085051282919,0.016203856423302698,-0.047441027900773994,-0.010641141906215006,0.02310402755941363,-0.14151903640364347,-0.2365368038811159,-0.08024002291562649,-0.043483859629109646,-0.3011043034848342,0.008062053873768323,-0.15730422213676085,-0.04302955938129967,0.08328631588427071,-0.020840261793352303,-0.017299768404660923,-0.0075262290380863125,0.16715373570942976,0.12459771623077032,-0.0622631866359885
HLA-B,-0.10999867949831199,-0.0645759372936673,0.030947916850137126,0.022329560925409938,0.011041865303677142,-0.025926466626524636,-0.04246775981220646,-0.2631553713900932,0.002707294465420965,-0.07712313713130256,-0.26179460321904197,0.0189731682179905,-0.1789274922266427,0.07385383251336577,0.03508679572273797,-0.05438876567444063,-0.04181737342522111,-0.02046309285374082,0.2757867594686285,0.11648294379375629,-0.12573148939749135
PDGFA,0.06135814200736268,-0.03506348191967067,0.016548137508857735,0.02689755754406703,-0.0006828853932453725,0.02623679244657862,-0.005299785561552277,-0.08565818837912183,-0.05932767841101148,-0.03409258869344404,-0.06691873963360388,-0.037932385767182476,-0.10650232887229515,-0.008045395745609252,0.03732668192039439,0.04357750921957126,-0.05990184213614758,-0.09357476935552658,0.1554657117681166,0.08245257993509279,0.13768991417553963
LAMA3,,-0.04185917928868046,0.005727722595693108,-0.03409856974646589,0.04881969005971349,-0.0027632660597409885,-0.011613433599045597,0.13029504054156357,-0.0004148453383889111,-0.02560869186511357,0.15594805596943867,0.04178767901501611,-0.002570815084267378,,-0.035406800884254984,-0.027199425363009594,-0.014861011625522603,,-0.0016800572397408595,-0.014697553796084561,
DKK1,0.015652647650678825,0.060948604332056455,,,,-0.04471099333060189,-0.025149126037387733,0.03440581567968461,-0.03202371632469869,0.002092058354841813,-0.0779711106624282,,,0.1075513789299964,0.11549876694824385,-0.024424278846111314,0.0147297395358778,,0.15883143734693533,-0.00907846660139912,-0.07024342018253558
INHBA,-0.019162813026927104,-0.014463381484698704,0.22669372184974962,0.019216647366048997,0.04781768298279664,-0.013896186942780069,0.09486251255547984,0.2254752210498376,-0.012544994225480288,-0.030171050677780194,-0.06687654830816606,0.052599981255539344,-0.01227222761735946,0.05435771666214202,0.013614241869354496,0.010288857864981666,-0.012962698376004576,-0.008907842808437216,0.18292943460174674,0.05078689437435942,-0.07011684152753302
LEP,,,,,,,,,,,,,,,,,,,0.03378224449181699,,
IL7,-0.0228481031352109,0.019826101350000968,-0.020975361682916378,,-0.02081993643110424,-0.01292434144043406,,-0.0320578983660493,0.05943955898052564,-0.030866198938257195,-0.05631724687944798,-0.02318797379456106,-0.029722036139484227,-0.03852116709169138,-0.02846627243176069,0.05241422873871656,0.10078872199947791,,-0.02493715844320988,0.0006856131076547761,
FABP5,0.026048373759319746,0.023723437259487997,0.0043001302979077905,0.05916978400334492,0.05028527191627112,0.055774407159840576,-0.19186320263674167,-0.09759302357614709,0.0007330733285276309,-0.01479156138866482,-0.09282353947434994,0.006680148003138025,-0.2163970375612806,0.08812061830476096,0.06459797742749765,-0.07947170974414268,-0.012150835590877533,-0.07159665603560952,-0.11650566081750768,-0.10700590354392366,0.04541465876913014
CCL4,0.07455993569189272,-0.012081126561394548,-0.021135784878124175,0.021085902001758233,0.013476012003133937,0.037457035551947,-0.12390972414306878,-0.09912501561188601,-0.11794084112344541,-0.03264473456743985,-0.221298567795219,-0.051276615031330124,-0.104832837176355,0.074309884440256,0.03877637892219686,-0.00947747507257611,-0.03752868644130974,0.018712184758295784,0.05447194682695069,0.05738862176593911,-0.013080650849370165
