,MGH258,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH8811Bbulk,ZH8812bulk
GNRH1,0.04949199862948375,0.01564600008643966,0.01920710964913838,-0.01592610723719332,-0.014090949309897372,-0.021354744501591492,-0.017218466758669813,0.022759020561939396,-0.044392010027887265,-0.03622698673453275
FGF8,,,,-0.022256906993248345,,,,,-0.02739242498952868,
RIMS1,0.026431358384198543,-0.006633442524100648,0.13613214015971728,-0.042034692881720105,-0.038131042700722886,0.0020349312857471376,0.02125227824038782,-0.04120356014642393,0.0234819747883596,0.06927215627791852
FGF14,-0.04272836635680282,0.08138136629698302,0.022180918230807367,0.028312695912326838,0.02391978809991919,-0.021200958713052435,0.03446781239281359,-0.04214401844866573,0.02749781784340984,0.06957622921526933
IGF1,-0.04451112989059906,0.0033258636598841405,0.08336702986417334,0.07935003244244855,-0.001936320262299494,0.05793426058445555,0.07794453939593164,0.0046063703063988345,0.10969929007025163,0.0072066402450758635
TNFSF10,-0.015403702863914287,-0.0007822137954250285,0.028444260879296662,-0.005535301487035697,0.033021356195013354,-0.021472707370678194,0.0039303472161633215,-0.017377479907108445,0.08752515482053737,-0.03589528019461777
GDF5,-0.015970525566784678,,0.012630642336564465,-0.01842317790471527,0.008231555195217894,,0.002510278333106258,-0.013624003426343819,0.0016874375183398326,-0.0015998855619930804
CHAD,,,0.007879355661227244,-0.01945755112552506,,,,,0.01657080695423347,-0.015079194156925277
RGMA,-0.06652237913026476,0.007473724343442143,-0.026189022050895405,-0.008122886928659319,0.034473525846845265,-0.0025517599621698492,-0.049224874684787395,-0.014969123693083217,0.01368895200109636,-0.001016487728001869
WNT16,0.11535309748403824,-0.004292417502409164,0.06155548402941918,0.11439479702414022,-0.004434658176954658,-0.015838266362832823,-0.023246336738265583,,,-0.003074008091963791
CX3CL1,0.022268858049884467,-0.006665778312978775,-0.01985973866460054,0.024485073051670497,0.008097512527660018,-0.039096531961136556,0.022376370318238536,0.006963361014594264,0.0939351998019209,0.04790908034067395
FGF1,0.0470950568969404,0.05044366163245704,0.08690249701610536,-0.01832132313158759,-0.08079558305285789,-0.0028787663586711063,-0.025154103785950496,-0.003108625020827146,0.08138352346841239,-0.05346219355640436
ALOX5AP,-0.051518052541631075,0.04324355431640846,-0.042520290637989844,-0.0006381938651876988,0.012609721651908256,-0.011069012333072765,-0.009109446428407034,0.03804882444722251,-0.024977691907329982,0.0018597936782546404
IL1RN,-0.014212756459270346,-0.024737328281289765,-0.027458155634853668,-0.02186186502143806,-0.017876848767997413,-0.012835231367553292,-0.030628435274144654,0.008501153506924545,-0.041230624305550266,
PCSK9,,,,,,,,,0.05744937826875116,
NPW,,-0.013929746013012246,0.029936212881578172,-0.006295260194740318,,-0.012773353165563979,,-0.016296593317307408,-0.04083068681173079,-0.02352528378040226
CXCL9,0.20425851122780436,0.0040894665910996796,0.09081708154063672,,-0.004190276471049746,-0.024851110373147852,-0.01550215592979717,,,0.018809802858468363
ANGPTL4,-0.0060038385167082865,-0.06946542636173839,-0.046027624209157514,-0.026604615159966413,-0.010821425086626651,0.007844666279259524,-0.018477735150555185,-0.010124700143054426,-0.058426865190889146,-0.08810515970363698
UCN2,,-0.009658803240550486,,,-0.018943501955732318,-0.01442703045528903,,,-0.03655119649687019,
COL4A3,,0.02342789688455139,-0.03216392926525928,,,0.07074834820257205,,-0.00046261930769973174,-0.016650678248929275,-0.03012038462674815
NRG3,-0.02579621257859188,0.010121852807539265,-0.012003328433948062,0.004887042437543945,-0.012798264324761523,0.03742324453341782,0.02968704214130305,-0.03582972356657462,0.09544144235813552,0.0325814865032627
IL23A,,0.06026033738806169,-0.0030721636345472834,,-0.02317435287968968,,,0.022400631525018647,-0.027023522767141418,
COLQ,-0.025932117712053167,0.008445267737785152,0.02201679337159827,0.05732272065688331,0.007917991486323515,0.0014945449689230256,0.08047211248016163,0.0003081776657333424,0.016291010095337063,0.06365870507890699
SCGB1A1,,,,,,,,,-0.026461688140285555,
TNFSF12,0.08362970332289144,0.03700561430596197,-0.03977376659738756,0.01579297580045288,-0.004827602512188689,0.010086356052312655,-0.030834767948195386,0.04879249239472389,0.04919002462016533,0.007138850713348005
DKK2,,-0.009801199448996021,-0.015774608477119253,0.05094214844969727,-0.03373721076560405,-0.014791303527371975,0.11199127086555721,,,
FYN,0.11035557327881011,-0.004305653756604422,-0.04265345426390439,0.003127461602000543,0.05458565082867717,0.04449162764268511,-0.01848281772462948,-0.007149057605972024,0.08264553816425024,0.07899678416487832
ACE,-0.04153627196630282,0.009627299945325686,0.02324679783127598,0.014814033743053689,-0.03066067528766596,-0.02550861337424636,-0.04234674209020508,-0.04154937781467577,0.07538365067695219,0.021470564258972195
IL18,0.054287168755410384,0.02268003427363948,0.052460949798031224,-0.036370578523648715,0.07002182211430737,0.04110981541777015,0.03382915629685751,-0.05362971087610377,0.07714571740464699,-0.023972686559162175
PPBP,,,-0.014933121012136582,,,,,,-0.00851499891765096,-0.03018888217115541
CCL27,-0.016177667164232967,-0.02275596755081685,0.020057566070742095,,-0.001157967847363671,0.03425642390430168,-0.018979227123254484,-0.013099070868632432,0.026558965149781184,-0.012103901222624166
SERPING1,0.06817862118593988,-0.006717608904131223,-0.02248259587288785,0.030308248567493725,0.0615363628407586,-0.024056951505263213,-0.09756453792456464,0.060038653349948144,0.051492565408932406,0.03570314085650752
AZGP1,0.00573900503462817,-0.017996531793114046,-0.07390792572789462,0.002964502640474033,0.11538009859427968,-0.03535385010678598,0.019182914463724575,0.036639450449788134,-0.10048035766847134,-0.0035234710808814003
INHA,-0.0221752163731906,-0.01861767390579144,-0.03056420665382862,0.07475452442617925,0.02645390287052389,0.015410553928306526,-0.02622825978161447,-0.01152855759618156,0.03822494126728885,-0.03716251209097781
SEMA3G,0.1295680740054185,-0.018209322924463256,0.03071174764285523,0.0024720810038118685,-0.0364271061146143,-0.022878923556414785,-0.02146019062847561,-0.020822419027266715,,-0.004474908189213855
COL6A1,-0.00679206251171914,-0.03902848568289038,-0.09598367378316548,0.04139478584740474,0.03903611904060135,0.005887284661173251,-0.04238707913591138,0.02512864779230255,-0.04481066976113176,0.017710957524968263
FGF17,,-0.018129422656234698,0.04175435505566306,0.033063046422193876,-0.027899760407099634,-0.02095961267565463,0.07664787559896288,-0.01937222518083476,0.10373276133360641,
TNFSF8,-0.017564122671912482,-0.01232121790850785,-0.014933117141380802,,-0.017876848920717746,-0.011811473459000028,,,-0.0230494227815857,0.02865046853009948
FGF20,0.03618272691262446,-0.03065771732008335,0.0990453416093471,0.0006674272304745922,0.01252818817279515,-0.006228708432787244,0.11909407024535681,-0.01781499685319371,0.07121958574922568,-0.02798787316391265
ICAM3,0.026451981674321525,-0.03544548532132257,0.03664866845216599,0.014237857327553406,0.042356353405095915,0.013809878537062725,-0.04523516454966456,0.01932308754101492,0.040545431968795065,-0.0475271640575219
LAMA4,-0.020929916739105502,0.024063104233467747,-0.03135917394820685,-0.0010673697368678043,0.05244546788392625,0.0071195761442957965,-0.04467593310497962,-0.0278414104693799,0.03500934039046357,-0.044950288730876996
DLL4,-0.029307229415960725,-0.012650483241205242,-0.023610822778943663,0.014516340145852145,-0.005674700962277803,-0.014150416431817124,0.05336729382301299,0.017011146053704948,0.03771145885290583,-0.058781103271137204
SEMA3A,0.0027453243404996054,-0.023149122966947995,-0.0018581264100546518,0.012142759098597296,0.03693404061019107,-0.03724985417309094,0.10417341510331712,-0.028986794894771666,-0.032986553082565956,0.043902438494173614
RLN2,,-0.012434483667832969,-0.022905075539563884,-0.0224520340083876,0.0938296102887392,-0.012031460624006769,-0.020075651195345566,0.034606794318947025,,0.012663627280785386
C5,0.02406056647399817,-0.018904543521399583,0.007494199644572437,0.019398198066038836,0.0743930328482583,-0.03968190751795082,-0.03199071290653749,0.016190024552310528,0.020104967477432602,0.029114897535282066
COMP,,,,,,,,,,0.03723702290793735
EDN2,,,-0.01963954550510379,,0.006425401133655019,-0.01461020262684421,,0.02033656792018556,,
C1QA,0.05545431961339144,0.0013225993037307038,0.00989039925434223,-0.04544885436795465,0.017424878140666445,0.0342860405867395,-0.03647380080212329,0.08527445207640204,0.09779622414435654,-0.02301399060974281
UTS2B,-0.014894740715568854,-0.01243448359639543,-0.016378856801310748,-0.016712501503155733,,-0.0103999038947841,,,,
COL9A3,-0.0037169101657080423,0.01190387461286298,0.0706426712134912,0.044047764075822865,0.05584523692995756,-0.002933963414020985,0.02769662608554196,0.0331345390394682,0.07511092676303359,0.024428593932477073
DLK1,,-0.020695834817810215,0.12386278976289732,-0.029589995326953875,,0.03801762973133955,,,,
HGF,0.01222955175986946,0.0012565643073412806,-0.012097111648642715,0.040558133207874505,-0.03550718123430921,0.012534706807788398,-0.04935096801454693,0.010120430223175086,0.07609782081263844,0.001303083022534222
P4HB,-0.05041186570929035,0.007783741711387999,-0.06122354206917807,0.0062121358443738865,0.023775298442229736,0.0027390577980534376,-0.0901046194987684,0.06410514600286023,-0.03359918361480524,-0.021153879408285597
ADCYAP1,-0.016382356941884547,-0.025106555066489164,0.2056297887146971,-0.005003016980859246,-0.04214919895711778,0.07885339626900006,-0.017542358000515058,-0.020681554779932276,0.12397742755164447,-0.042941145417149114
GREM1,-0.03517219179265325,0.04244719924547571,-0.0078391145506977,-0.0072884854768769354,-0.040289175384680916,-0.014637522796897288,-0.02802330050204792,0.003500448475131691,0.021838814327189288,-0.020126699145599485
EGF,-0.047324944050814756,0.025710356441793026,-0.030434348388571026,0.0022677758268890924,-0.013278297737172658,-0.014311762463732128,-0.022287300291085204,0.027644241662150484,-0.020089992570617603,0.0021960424462836134
VEGFB,0.04803213970124044,-0.002850560906424767,-0.054506770878958465,0.06180950526496125,0.025093840489514862,-0.001521956589445798,-0.036827973966332486,0.03435912188775611,-0.049813684195897066,0.028588573659173163
FARP2,-0.04771958858127205,0.04750323539898537,-0.02781047777429212,0.018285489771018567,0.02230004558654738,-0.0006685279859284531,-0.0441965541310847,0.013753618847242485,0.052661404045296324,0.05812065875681083
BMP3,,,,0.07551730228429265,,,-0.017012657218349606,,,
IHH,,,,,,,,,-0.024506460471304413,
LAMA2,0.05977396092475366,0.03269637198630353,-0.01402615643641933,0.03580226248802067,0.01812997802181826,0.0032489918467566567,0.08563113775544559,-0.012198850495432465,0.04708223092138862,-0.07300045533207515
SERPINC1,,,,,,-0.011126957673279335,,,0.10314138398964601,
NRG1,,-0.008481552125123401,-0.03020526872454299,0.060345548600133754,-0.028688989324202874,-0.03417290466283027,-0.039447092513659965,-0.028348183179877945,-0.0038581292880265476,
SPINK1,,-0.02461329951416964,-0.012150835610841897,,,,,-0.014035396742356432,-0.04702145588313147,
EFEMP2,0.0574151123743302,0.005969602124488428,-0.08919230053872698,-0.035943360830048475,0.029842671499204842,0.013305523351840176,-0.05861423569678956,0.04086059628118668,-0.032319347662696896,-0.027901553160334023
SELPLG,0.052086371426476465,0.05870972574705745,0.10537072599241466,0.0031447112723202463,-0.021844555765889652,-0.03188455606577782,0.007993596663795757,0.0059606535900063465,-0.025689203723439722,0.010589271937829579
GDF6,,0.02727409566171121,,0.055981514062215285,-0.005920568189241315,,,,-0.03008507705769346,
HLA-E,0.04461427440741921,0.022064297195996417,-0.042773430046418766,-0.0628260068024201,-0.012358841778501484,0.02880842588764,-0.02743363956241924,0.039321312451283154,0.02544198698933943,-0.00023915912822734537
PTN,-0.0005409002333253529,-0.032143030898051324,-0.04848798997948164,-0.008006408038307301,0.06621383366214639,0.012613030443743987,-0.024238599323434182,0.03822038698146319,0.06787377421315412,0.05659611930435056
CD274,0.03089094978597286,-0.042032232442205886,0.045654530510220025,-0.037285900131797806,-0.030601615976341826,0.05406541855747855,-0.028428102736629535,-0.02309863103093292,0.036685894200764686,0.029014847986584966
CD14,0.054352398995681485,-0.031084228776950024,-0.098824583009555,-0.04395127256771155,0.03244620781074645,0.03524072598198454,-0.06033259159833234,0.015094319949304068,0.050304628921172795,0.010253178083062253
SFTPD,,,0.18087689640846913,-0.03778561556956336,,-0.019097897936465505,,0.060949254148074665,-0.02024411065277852,-0.012302604518325724
SLIT1,-0.015019010850459147,0.0015541580532199614,0.01398861616513655,0.029709677049939404,0.08615073789415495,-0.021108072710336625,0.052319561322920614,-0.054712264899823886,0.07456697546860513,0.02077869678250181
LPA,,,,0.005811209273444791,,,,,,
CNTF,0.005589448553320018,-0.009801198441430431,-0.014933118504322634,,0.12051049696739737,-0.009484822756871613,-0.027208099329287014,0.024457938648192838,,-0.018245068756068596
BST1,0.027279424474217853,0.040620464559857614,-0.04637704332202015,0.030876295552031256,0.06855582461565478,-0.002216852231825137,0.012560837046787385,-0.023461519647769373,0.022556627491490833,-0.034575963876110775
AGTRAP,-0.0026507492113787014,-0.016393775881130366,-0.007282502860451393,0.04084527488330045,0.01687304163803803,-0.008847427506804059,-0.017583506142709513,-0.003409354138117124,-0.03205036192981324,0.05022308192733926
LAMC1,-0.03223075774917514,-0.06194490505083716,-0.009035632671580442,-0.015608763358142045,0.0062706012873851216,0.013803309469584826,-0.05117749871966274,0.058342878103153965,-0.052129006877069714,-0.04442071418292428
COL6A3,0.00048747681875737546,0.012344070575949133,0.032720062605041546,0.002594394390996022,-0.00010610639345453981,-0.01966503294869322,-0.04543066736643837,0.0500134393650949,-0.030672016884502044,0.008776258050603412
FN1,-0.034325715062260426,-0.020733649521831966,-0.08801983405586798,0.021549912668426232,0.03638996670698479,0.02938104865971631,-0.05606432447874766,0.05686602894738276,-0.07268285183948553,-0.01963289288792516
MIF,-0.05173295682090352,-0.007947031603816115,-0.019615786516087853,-0.025022829412764375,0.0015388604071804254,0.029950533318005377,-0.07015365463510438,0.02186809720100881,-0.10256215239442285,-0.005276254010791392
JAG1,0.019559553268003942,-0.06482036485376044,-0.057585038515376163,-0.021303657666560866,0.06292623562913241,0.029885931427699908,-0.03539161749188715,0.005498284550418702,0.0063023664418600306,-0.000690664788532912
NID2,-0.03197551918598007,-0.010263443903071502,0.014298590016138006,0.010600781240465996,0.00918674078939394,-0.024966706277451844,-0.03459692513086691,-0.026700351779917975,0.059840749455363905,0.036700079462545006
EFNB1,-0.00814831473815624,-0.03345774637990361,0.009999344392404118,0.0026424857678647297,0.09781883218551667,0.0111546365937164,-0.03424630330318628,0.014355956946975884,-0.021757707351013858,-0.0056273892576491165
COL4A2,0.01320326328088827,-0.008096205710125879,0.005148407380544331,0.002952766037266681,0.02260713321035919,0.008432994867005675,-0.018567278707891568,0.022107176893740605,-0.011545954437809857,0.01916218861011082
SPP1,0.03810425197826951,-0.025507857881180727,-0.11081548761564207,-0.024572770202865815,0.046794910696683116,-0.0010155349960379854,-0.025299016970251467,0.06001333874278889,-0.0015521417246602924,0.05731240641705967
PODXL2,0.009215474554298062,0.08938257561943826,0.07317975003620492,-0.0070286913919789685,-0.019944546045859563,0.07429194642358965,-0.050519553924662786,0.031051112683124948,0.006489516779083684,0.007114293697794166
FGF9,0.08603330567790611,-0.02683600355092006,0.05570533449819483,0.00031454624492305847,-0.018436976149560424,0.023158933106028998,-0.05385810917044346,0.004232378099842117,0.04148534230527365,
ITIH2,-0.05100362053315398,-0.013094779483710151,0.009005654527925348,-0.02657974597319219,-0.023388480655812498,,-0.031004367547476444,-0.022841347426714544,0.01257483490353818,0.015546793932266044
ADAM10,0.04012287741047577,0.0209157383847368,0.03697063000574503,0.015855267909699745,0.013726694080989926,0.01706119997909337,-0.013396300299338972,0.029095738963555592,0.006275884792738159,0.029595844140457735
CFH,0.031218368189574408,-0.03483511210321247,0.0895267855923178,0.00016982995235968678,-0.02854553012638166,-0.014475567712489555,-0.07940610122793715,0.034590080492870774,0.03584258702568867,0.03632526254592827
COL4A5,0.08443074245688947,-0.018819640002364656,-0.0034490440506401696,-0.0003704576641676139,0.027250846436355454,-0.005209699585161121,0.04007725046998176,0.0297049440189691,0.08783721725037248,-0.03125258222618478
LTBP3,0.001830055312636411,0.04243524843782585,-0.08074016735342736,-0.019026669672376907,0.02941363505003742,0.018555683977023785,0.07293281866418018,0.02511790566485051,0.01584834016861497,0.03322280128455731
GNB3,-0.027390282558295235,-0.004129376679452979,0.004440813776572921,-0.010188331859113234,0.055896078035429744,0.08636983575498117,0.050387628694169295,0.019464908736747676,0.12645441029869695,0.03000235588138398
COL6A2,0.03118267181423404,-0.06710832907422852,-0.0007288864000310058,0.032045092104721964,0.0632459289210605,-0.041356883793376195,-0.05755895476649077,0.017290770617869742,-0.08142603762641454,-0.013963224851924916
PLG,,,,,,,,0.04288903782215796,,
GDF9,-0.01885675229988946,-0.01087351410975786,-0.01823810647465585,0.01131909880947792,0.08041954284067461,0.0332660174156603,,0.07779206941559556,0.021694243686535428,-0.010182280751601406
NCAM1,0.08654867710134115,-0.01463204783644593,-0.02811430453738485,-0.001480890377720463,-0.03381859412637745,0.013495468290228622,0.020497958445069075,-0.04487429854028623,0.0577534470804372,-0.029763695827350486
APOC2,0.06211024813332467,0.018101950028538517,-0.02616343805364234,0.0386121612126161,0.030892714234347352,0.026621649192800977,-0.023612167749681078,0.010522630368731734,0.005606554632160987,-0.0038167765220434406
BST2,0.007535251388867337,0.009248196388887412,-0.0738693499052908,-0.009083647359235383,0.04435593876432007,0.02637000078244629,-0.08801070767205985,0.080481431923081,0.0573335572616897,-0.043821528335693735
COL5A1,-0.039049359747908484,-0.032834618041827836,0.051688359919683464,0.0934398775292966,0.021001725070369133,0.0330587617517652,-0.04425077800389193,0.012650075727048044,-0.02588092292166225,-0.039973277268053824
CALM3,-0.03861176168473528,0.042314685001712586,0.09460233052837307,0.027933492165774447,-0.008872595619102213,-0.022567756548028686,0.0433830195153217,-0.03740702968423082,0.048320548871483446,-0.053243494827973435
THBS2,-0.07587105177697612,-0.009304803092241876,-0.04615672108354575,-0.035505093620496905,-0.02184926764475934,0.008948692340519485,0.010045367352173649,0.025828929108049795,0.013803535516861039,0.01263700863332434
SERPINE2,0.0020599904872821585,-0.036573457893431915,-0.12183919330373676,0.029790168454634856,0.06377790066747155,-0.02409398400807019,0.04917890139006986,-0.039055366622660036,0.05116005135783165,0.060309485820019444
EFNB2,0.033611025413842484,0.000225453760810256,-0.028699927276888016,0.020870810779121812,0.0023810957761122792,-0.00023641873356102696,-0.08603985078789331,-0.002243671999765123,-0.008617993804369081,0.08623158994646117
PROK1,,-0.011378069270147801,0.005596796483248265,0.00654016847149382,,-0.01532288753105219,,,0.015471335649802949,0.07713119421300571
MMP9,-0.007169155589917253,0.00740869603132416,-0.02275041548520547,0.04888343004883207,-0.018887565853598125,0.03772205953446584,-0.02371348448095806,-0.0016271873148663298,-0.05538159982348741,0.020185762654539897
NPPA,0.04239328508862275,0.040310435888488524,0.0011656142016845754,0.07090225572974161,0.07901060951384725,0.0026020163907002395,-0.01572611482419573,-0.014575338584508359,0.043926316218006085,0.0342308329123129
APOB,,,-0.021560307947719518,,-0.01841750769406981,-0.0049854971825940555,,,,0.12042763817133215
C4B,,-0.016720211233393685,,,,-0.01246046781793155,,0.03378229455444401,,0.04882425945046154
NTNG2,0.030805005914701332,0.02845739501522494,0.0701190724473262,-0.01787325694787649,0.007236593916410541,0.039837292360353674,0.016492905215396814,-0.008262186107750234,0.05738428326449955,-0.026169650593646804
LAMA1,0.011888955175485804,-0.024049696959778002,-0.006636027565192163,0.001900830382314155,0.04243561927940916,0.02703384541460784,-0.0317462348850596,-0.013863652536387362,-0.03512611645507174,0.06325820072009977
UCN,-0.0028760067450064944,-0.01982840789674668,-0.05984602608599753,-0.005199403964664986,-0.006552764226396622,0.053197445992703166,-0.025799173422572916,0.01770818339414376,0.04550816828425089,0.01910095637309034
ARTN,,0.0004916558256004651,-0.017713313529155606,0.040995691324712175,0.029665222343606808,-0.015838265264668274,0.0857671836672654,0.045878224077436,-0.03494145189012568,-0.03544283627402851
PDGFD,-0.047324967699533246,0.019472119937081055,-0.01817862551978262,-0.04320921568963456,-0.03937450079886525,-0.0238285683769133,-0.01916584172879055,0.022369581248236636,-0.006049616424627159,-0.023747764474723532
EDN1,-0.019197444628784126,0.01540375998679018,0.10014007164699983,-0.016215810951233492,0.041810894678899826,0.0414925504319106,0.01333716787681578,0.01935111365238118,-0.041570738356889216,-0.05121835908654838
ARPC5,-0.040491499043890655,-0.012143243676132339,-0.023956760525145934,0.03648454972027229,-0.023249186107540194,0.04277484096212807,-0.09150992327430627,0.04247776817312434,0.02289886531835076,0.017566101959100057
GSTO1,0.04407071166897995,-0.010189387627540196,0.07787539520473043,0.010713351037859226,-0.04974303078557256,0.052009083580036954,0.00901982856652771,-0.0212547412197964,-0.022627612745111075,0.009152441000877701
PROK2,,,,,,,,,-0.022617452832898417,
SYK,0.02324107262004838,0.0232264576508838,-0.03205540312314749,-0.03300351359154507,0.03553890666374616,0.007869042134803491,-0.012748936375324751,0.019670653886976943,0.051724672033585176,0.022200139007647602
ST6GAL1,0.03374318220585566,-0.0011039811487871538,0.03150052537990042,-0.022887542879820442,0.018717382904140198,0.032148859798301996,-0.0016838199035427812,-0.03741110638601225,0.10746102721751988,0.11463288569858451
WNT3,0.04617783801327089,0.013470813180532863,-0.0035643666802805045,0.030316925791243003,-0.010145361999287497,0.02808556526171996,0.023395525785836403,-0.022880541599232085,0.056195213791823274,0.010982730713902902
HSP90B1,0.0005947740873726551,-0.008228489084771345,-0.11978803341071391,-0.005908601947046614,0.014686526448178446,-0.02025657950353092,-0.0803248441980519,0.05327844162088724,-0.03748913831776147,0.002410730232962757
ZP3,-0.059024072020185205,0.038259833878488074,-0.0269582166118145,-0.012071288155431363,0.0674692827187378,-0.016921414838968255,0.010793776636435123,0.021953318807216855,-0.006533564762217732,0.06627498981613512
ANGPT4,,,,,,,,,,-0.0001691335377588081
NRG2,0.030032973766785206,0.015551571282170345,0.05369848302246255,-0.0227393296167746,-0.04493212635822911,0.07333949922114298,-0.023088854315919075,0.013079001104231028,0.0259663539106024,0.004285825335974932
MELTF,0.12945738071125182,-0.03251030723685152,-0.03785351292132338,0.01034667753450273,0.015022223942754117,0.0022290468731341337,0.0029081922955121247,0.009772329792850093,0.0032960631911078567,-0.04205822786239176
NLGN1,-0.0025294794500147146,-0.028260320686029478,-0.005347399524353444,-0.0026775395329136573,0.03144034747545027,-0.0042573809476959545,0.02289567396914414,0.04035806734037634,0.07937578625224345,-0.02900359329222901
SLIT3,-0.0010279572509823902,-0.022953628414737685,0.017235597935647735,0.027860171794586802,-0.00741336487716184,0.058224171694985456,-0.04759293994787259,-0.04113738073550454,-0.019052234716001537,-0.016104500336829017
CCL8,,0.021208934114554278,-0.013083896713666774,-0.028832766888083193,-0.008408848006558636,-0.027253702765030554,-0.03150037743020021,-0.015205863232655216,0.00702308417272634,
S100A4,0.022326901921584586,-0.021383989364089306,-0.04559242089701658,-0.017706633237583598,0.0522700060699914,-0.004698414184776181,-0.03185407244078732,0.015565887395210897,0.04435581309881613,0.010299419461681811
TNFSF13B,0.03631262642330643,0.025508190184035003,0.021674478052527223,-0.01255197949759556,0.05268243155122534,0.001030620793344637,0.024981879322465782,0.04898760465900799,0.11293591457761115,-0.0068885073749201595
HSPG2,0.03564234093317036,0.02126606951122046,-0.0016809402952667311,0.019059708989709514,0.004864891007144872,-0.01947308869750567,-0.057165132042366416,0.0251895131639163,-0.033467827706474294,-0.02511325847107441
FAM3C,-0.0028915049549995196,-0.027795520442491305,0.01075198337882276,-7.927401597628194e-05,-0.0004972514484007012,0.02398619857769173,-0.02018565775152189,-0.03430227553043587,0.04493529130974947,-0.011428606975898738
FLT3LG,-0.0004165108368461716,0.05338367735577789,-0.018486924558947845,0.008055547334215422,0.03669794141881907,-0.040859967173617666,0.05069688312649706,0.024904623249230543,-0.013540462695872437,-0.001875224677004807
A2M,0.03981190601096891,0.028468802535799344,-0.007212116852188307,-0.006387131453968324,0.023448656303997117,0.0056961087877620345,0.006946032875120188,0.0012675754994231658,0.04371309413872576,-0.023836802978466094
VCL,0.009966464272124196,0.022540365560205188,-0.05000544833645052,0.04989481861647817,-0.05925168522785903,0.04203816913931839,0.006595890826725033,-0.014102229677748868,-0.02452983289874635,-0.00522793947364093
FGF2,-0.008463505572255017,-0.018021847441142314,-0.04004215493765536,-0.023723200832085956,0.03911345059318202,0.019113432871690095,-0.02680600674334267,-0.0158258374567086,-7.472861897429637e-05,0.010183309771347212
AGRP,-0.014670736149611754,-0.019822513609711958,-0.014933121012136582,-0.01746511257242134,,-0.011243783405843505,-0.015275121474261908,,-0.017222115379186154,
CNTN3,,-0.011224214832375363,0.0717588125248791,0.017364350274044867,-0.027089529699000643,-0.028476666187360014,-0.04951058680779004,-0.024505187044780184,0.01660583269927664,-0.022343170568182205
RNASE2,0.042852220903647785,0.024043902793923093,-0.03518297967269748,-0.022766530081358857,0.045395463702585875,0.013054092803598894,-0.09018246340856839,0.042255239045759715,0.08531554259644276,0.05188925210757142
ADM2,,-0.015007679238590704,,,,,,,,
GAL,,-0.023474178261265046,0.011905699183955095,0.047659106956548694,-0.014249620166722024,-0.0239197093702648,-0.024688220698227355,0.009494673434444956,0.03904847527589,
CXCL6,,,0.17932289308797497,,,,-0.018790956187896973,,-0.05766329512277167,
PDGFC,0.03631668863112772,-0.022296921579010396,-0.03766204217691443,-0.035832019782033285,0.08119902155799721,-0.007892055939330733,-0.05711231974179005,0.001092221442940707,-0.058893941364537156,0.04479490053971423
COL8A2,0.1554160454933103,0.0021876652678115074,0.018416316013785416,0.01769649000029557,0.019490683475603073,0.006002862233673914,-0.052951366597144965,0.05230667568939491,0.08928599448815179,0.05334793323691746
SPON2,0.07205943332060791,-0.05834284389825794,-0.06080254409129783,0.0535711841272771,0.021599203999422105,-0.03078577120206729,-0.045528248327525535,-0.017794249708805887,0.02240346293694479,-0.0288834192395191
LCN2,,-0.014720873022335776,,,,,,,-0.03626278907175094,
SEMA3D,0.024990913307906728,0.0025312166102219548,-0.08834311401054805,-0.00018168243300505373,0.032973773947723176,-0.01846085279245497,0.002133934382791203,-0.01647175554284971,,0.02419181171242693
BMP6,,-0.010485319192787416,-0.01807765172542297,-0.022837685586305636,-0.020444778059800984,-0.01027396458243081,,,-0.01213088469919981,-0.04516676132951488
TIMP2,-0.015334787387448368,-0.022279158270820065,-0.022600174366505733,0.024538048935640704,0.026136630005591407,0.03817704264814995,-0.08348285847776701,-0.005542250617384246,-0.011242077704826605,0.004123316932948763
EFNA1,-0.0005384499803223906,-0.00020463279805899275,-0.07918548519935127,-0.029311228065425087,-0.008575300311866483,-0.005715578864028008,-0.031502413648047345,0.0169891960788881,0.04971834827684965,-0.010507079813140028
S100A12,,-0.012091700406817302,,,,,,,,-0.03669750362810107
TFPI,0.024903973032043576,-0.04740801101779442,-0.07490338865162889,-0.00020150595445552117,0.006537437915415562,-0.002208843725473361,-0.04523514855535853,0.03788211550954957,0.03672938937625441,-0.0033646884382307527
GPC3,-0.02074035254022292,0.11827878150536272,0.05183411950087281,0.003235068425451541,-0.026977018567188683,-0.013477033627073372,-0.016381027413258063,,-0.016066902774290483,0.030721813375925933
NMU,-0.04273821659261119,,-0.0010555457924105302,0.029038958234946247,0.024529741652012507,,-0.02077800967224581,0.023841872408612665,0.027273452430300268,
SCGB3A2,,,,,,,,0.037022597726109066,0.17189344935597195,
LAMB3,0.06559067462229919,0.07386197696291627,0.0776952144429645,-0.00054366524996829,0.018285621141244105,0.007635402046861331,-0.029302987244177636,0.027977693250214847,-0.005692682995735901,-0.01660301114818348
LGALS9,0.08744711635941124,0.016804339966980948,-0.03818091959403829,-0.016129095950840725,0.029449201198930974,0.011891813255344632,-0.0088296808749657,0.04342580332745038,0.05713256381050957,-0.007513760395919207
