,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
DEFB1,,,,-0.020448036023817968,,-0.018159979081083237,,,-0.01810734102923515,,,,,,,,,,,,0.19531297903778036,0.3296180289395654
CEACAM16,,,,,,,,,,,,-0.027982068796505465,,,,,,,,,,
SCT,,,,,,,,,-0.016642877805091577,,,,,,,,,,,,,
WNT11,,,0.00810111011638517,,-0.018274277014897335,,,-0.021658054718806538,,-0.03165095840003122,,,,,,-0.0017931548504374348,-0.03740065111510916,,0.014680017429873472,,0.08133081536665376,0.026409124438910428
LGALS1,-0.04386971217544319,-0.04870550436300898,0.10954280437323975,-0.016362769976265092,-0.00013720422233849512,0.03527168544497148,-0.036261877408186254,0.043298224975213316,-0.024750898436739777,-0.03113911159049624,-0.024221281842356397,0.04842276610728903,-0.04179607236085222,0.07899784683904165,0.010793190855339757,-0.03884405325574779,-0.04915232615456442,0.056940726460343004,0.09123732773578364,-0.030754552093639552,0.09673805447738165,0.021038933663522066
BCAN,0.015771237227321596,0.05223490648536794,-0.019640888898310595,0.10754814585402807,0.00430115935945925,0.034955819347098634,-0.1629855034853197,-0.04512034759703164,0.057903590658777385,0.07749741134400855,0.022647203517574342,0.033888421479761725,-0.01972380741659709,-0.13235137773572625,0.033778314972498724,0.08347243193567189,0.0815254388906582,0.062116675730245145,0.0033737794149598524,-0.015256015336295418,-0.10840959686825277,0.14342102609934296
ANOS1,-0.04845918806773166,0.07668038612754681,-0.052480376675969484,0.007601811571549909,0.05046242329344026,0.017545625844364466,0.0025020505176641603,0.015581625488877433,0.015452438557610318,-0.002780866670091234,-0.0034751425416682164,0.05066714332608089,-0.0785201815813349,-0.11555165525824496,0.04781819474893297,0.06177663702676594,0.047432885820061374,-0.051032302753364095,0.045088246083337065,-0.006741993724567457,0.02263222945883155,0.035167627202902396
EDA,-0.0381489540539034,-0.04648715361895884,0.07685686690387734,0.046874442258012856,0.007660796378557999,0.031214336762111227,0.043512951533982526,-0.03045212863445044,-0.026077751045990107,0.013906638598011264,0.03906289766389435,0.018804457147694787,0.04443575921566753,0.03809614081825733,0.08982617221883528,-0.026735719943797105,0.10440589501904636,0.05192629091632306,7.014032072677476e-05,-0.05560500098025609,0.10587291705041442,0.04006602195215875
FGF22,,-0.022594929858920736,0.052712770625759145,-0.02815662879081272,,-0.026348019037676227,-0.060281873919987294,0.06770595259885273,,-0.0036584003052365964,0.0039858543013376975,0.01634092121725948,,,0.05354075076136569,0.011439784525880733,-0.0009105435332870304,-0.023835737400903043,0.015214478732267521,0.0484812060118917,0.01526011132533825,0.0786052106529829
SHANK1,0.0432370322951438,,0.06212783757360626,0.004847341595260859,-0.025812553311076604,,0.01953551943452555,-0.014915487979334372,0.04357467761839085,0.012852764821688149,-0.03432615651919671,0.057955007646443374,,,0.011485708296888351,0.006381965860837807,-0.02584351316689095,,-0.05240497059522297,,-0.03331338331562052,-0.008237437088543817
NPVF,,,,,,,,,,,,,,,,0.019375672226695166,-0.02631887306949456,,,,,
RAET1G,,,,,,,,,,,,,,,,,,,,,0.021466259743111466,0.03893788988201014
TGFB1,0.001244843425628158,0.08127596567862276,-0.00239810850823876,0.02221990434604289,0.032540271697129225,-0.012064981196116344,,-0.03202445072355658,-0.025220205476118994,-0.02868088355218363,-0.003628779394739451,-0.03649235880440198,-0.05832295096148109,0.012066768356780846,0.07661244631477886,0.05765814155169581,-0.015989361723465257,0.14961607830605203,0.16729235618123378,-0.03794206472403351,0.2491688361363869,0.16610128110218483
MSTN,-0.005434010579122769,-0.01838733934740487,-0.016519766347035312,0.04615332745804071,0.021509044370163585,0.0022964880478964786,-0.054079503948024986,-0.033439991462012396,0.0952452483412718,0.02678814892797313,,0.01753858898253174,-0.025593818642185878,-0.02282741473737311,0.05155995584690019,-0.01752841776911394,0.006464786624283325,-0.031130118934707022,-0.03317542738121026,,-0.021425615422702368,0.07009939081400247
WNT4,,0.05090842784364953,0.05372091742700707,-0.026734167870088806,,-0.02903937882448868,0.05563945743403946,-0.011169230484531011,-0.025573750840217447,-0.03855787172156164,0.02009101678917533,-0.021385139968027978,-0.031367667326703395,,0.07410919353793562,0.013756006919533787,0.026003831655819324,-0.011466718546749714,0.1596315306740164,,0.2751870873431964,0.28971276915092387
TNFSF4,0.02850885924820058,0.0643412594452392,0.04463954788802004,-0.024017046715812382,-0.03978428504399527,0.030014320070377097,0.04743346498247264,0.02342758774770124,0.03886409834570676,-0.017612093502574873,-0.034947168147971185,0.012182567345790034,-0.036337570337901415,0.07877345180146457,-0.00510562693615184,0.035331056808800276,-0.0265104900028267,0.01708485115628254,0.01492332680318535,,0.14299842634856758,0.10126954571891829
NTN1,-0.002249254329661978,-0.04516143670126633,0.025305992809947185,0.052251462682645265,0.029886995204471422,0.039875798968079045,-0.08221430835918374,0.07078168823920959,-0.06435633635339541,-0.01178558487264272,0.0610477766863673,0.015987897927615964,-0.050563002331354016,0.022434832801808555,0.01381919583500779,0.10098412780035704,0.06396576404997263,0.10410092140525892,-0.02260714270344556,-0.08610036377814165,0.05786225251538921,0.1485201658357167
CXCL12,0.022239254968453703,-0.029111768766962934,0.1699361124569915,0.015935688515513535,-0.02742843508925458,0.001149273690782633,0.04781282635251837,0.0174211004300017,0.015853944389325785,0.009606382984215475,0.01986450987096077,-0.037107344632587795,-0.01369489490950404,-0.0324329982037989,0.056856812933754025,0.06183106594985188,-0.008742034775468513,-0.006331969185855661,0.15350953659128172,-0.02965975656586437,0.30755675630664314,0.08114847288759112
GNRH1,-0.018950427202138503,-0.03991663401552071,0.03444876860046016,0.029226209404931893,0.01700569907780443,-0.021585132162490077,-0.011205448060473269,-0.0166268639027307,-0.03860002561397613,-0.004308794347054184,-0.024001514889218804,0.03908354560298248,-0.01922150962951964,0.14120738623088783,-0.0348849055192042,0.020397328784828844,0.11337139851012748,0.006116433299876265,-0.03985958652614105,,0.07960493927508001,0.11591101806805047
FGF8,,,,,,,-0.02889207579995638,,,,,,,,,-0.05222788168727429,-0.03632764572428733,,0.012157678650383042,,,
RIMS1,-0.034630331564661714,-0.019602838574933362,-0.014759287152382427,-0.04259688282253124,-0.015919875637043186,0.028153762779562132,0.055302165206841274,-0.022022392833933445,-0.004739678341338841,-0.05570003561024202,-0.026212768941126233,0.00840219047180171,0.04985856333091886,0.0877393496835374,-0.01924564271188034,0.024553159709052697,-0.02043997514835628,0.027618768456328806,-0.0492333532450038,-0.042307672343544954,-0.03290114857150577,-0.05800026900321635
FGF14,-0.005012113351881328,0.17128011879608243,-0.036384325599718575,0.04315568647949772,0.00707317368247478,0.029030083111148637,0.06868279387350375,-0.021628521361176184,0.015960723262028974,0.044205907915277384,0.014490137034821592,0.012659551960102391,-0.03128963591372983,0.03252424707956343,-0.0014406964277937039,-0.006210799151223072,-0.042095626198891824,-0.008157637623114682,0.015994687045400514,-0.016464682975269575,-0.00628881897785927,-0.010658986061409548
IGF1,-0.030610700935200064,0.048490954079150765,-0.003398162080028295,0.049226785604298585,0.023552004112370035,-0.03647045363007415,0.03658450363145927,-0.002156636513870068,0.021066850570618953,-0.00852113670756157,-0.056200493070351645,-0.034151597251162714,-0.05397933177584324,-0.007350876782611234,-0.023655494397787233,0.041334838199922036,0.05628838646891585,0.030032452344258404,0.06843843640795906,0.012877075397011824,0.25466198288884595,0.03365637208969573
TNFSF10,0.0166956867101345,0.039593413170193215,0.004405587119691075,0.02883779248495249,-0.032025087385978916,0.007219662922303952,0.03193016489685749,0.029390049646811873,0.025450710930431025,-0.017688004242281563,-0.07765734784596538,0.10329099534733742,0.046192090652428935,0.03214106077421033,-0.014358362885625309,0.019193161819264712,0.042138879842971357,0.06078946184153598,0.03870182475323679,-0.046911722677732734,0.2341601315964509,0.03473812297453066
GDF5,-0.00890118591315257,-0.05455928897528832,0.09163766715018619,,,-0.024074630465480445,-0.038312065189936774,-0.039761773421168246,,-0.018910579357211625,-0.03129334650557246,-0.015656776541335127,,,0.09804032352028116,-0.06250167656646699,0.010397020703434033,0.1278032123423701,-0.002883491397045544,,0.06983853515629472,-0.0033939132517868116
CHAD,,,,,,-0.025716735708474412,0.015647905453331456,,,0.019544248902199815,,,,,,0.0005993373703737109,0.0373020638355482,0.026085985094363037,0.03220379608810535,-0.01348243079140404,,
RGMA,-0.027292609310542938,0.06964157440210376,-0.0957208623271011,0.03224782835680192,0.04690879003466643,-0.0503190662353803,-0.06598579374502414,0.01266927585514914,0.044254865677595276,-0.020512021297417006,0.08089094018934415,0.0039053141360373303,-0.07022778005066434,-0.05573206563177653,-0.009044134779280733,0.04450517209704169,0.03195925981137056,0.0992342278439114,-0.031597850064278454,0.017235192847398446,-0.10866413746109316,0.05940655679901373
CLEC3A,,,,,,,,,,0.04100335303116036,,,,,,,,,,,,
WNT16,-0.011015976330813826,-0.03757485575851878,-0.026195670129310854,-0.020758817820502644,0.02338353920737424,-0.015823066826754502,0.011997331405728897,0.0024281490067546816,0.0014398470964675017,-0.05291655525879539,0.08688050730888607,,,,,,,0.062032209228811155,0.12538572576468043,,0.10662235082168021,0.0887797774043021
CX3CL1,0.011736226378021658,0.10427664025330251,0.09444662998188566,0.00837879136508707,0.012856714768922362,-0.05019925174202621,-0.03984295477544542,0.03830282249646153,0.06277001514803801,0.05017123472008569,-0.01056113792616571,-0.008043605653184363,0.008776893855157255,-0.03872630466748668,0.04983414501082545,0.06123108927384926,0.06331700382691288,0.12422802913561135,0.0305250068735336,0.06368976955271892,0.1316459668272318,0.017799923218278852
FGF1,-0.07762625593792409,0.07919626199224437,0.025794005110800117,-0.035979727307826975,0.0031544617059123753,0.02865354703724152,0.05394177206745844,-0.03317179719976979,0.028020857437000966,-0.01962187379560265,-0.0474640297543314,-0.0382087423690866,0.06616541994042997,0.02620107197756009,-0.03985333542462201,0.018924421112958313,0.023705751698883223,-0.04114214104888864,-0.04679170810798131,0.007008126439028799,0.07149204039987918,-0.12681271973886413
ALOX5AP,-0.031131661665185554,-0.000500444303722797,0.014635975758947805,-0.07616780738364701,0.00739268222991964,0.0044856111945344975,0.01344398396466294,0.003338981816175483,-0.011999395552782004,-0.033490518782560944,0.04268778530194853,0.051178376799825835,0.01035458846625154,0.046732657808946906,0.0395593167353526,0.022544204207397972,0.01964639929526775,-0.054642042690264576,-0.038491918455188075,0.03056730287760446,-0.05193655674409351,0.04454139010270807
IL1RN,-0.024115893976337992,-0.03899108234525941,-0.04077681334554352,-0.014766948342229299,0.0016386581326349966,-0.02179343433997438,-0.04546301415569369,-0.031161000389165684,-0.03248761655268664,,0.021715744751574315,-0.016814894016512823,,0.0266516208241307,0.11401455346739889,-0.019389867067643403,-0.012940791160379444,,-0.0018238577221596057,0.019302504418174292,-0.06835895573644873,0.07073340069466194
PCSK9,,,,,,,,,,,,,,,,-0.015277568609039834,0.002822491295554645,,0.08617969309242479,,,
NPW,,0.04935810437219421,,,-0.023739004944935034,-0.015394076709434799,-0.03133410635363257,,-0.011421349810929342,,,-0.01872813092961552,-0.03267002943166587,0.033389516969022814,-0.05637970517983638,0.08219242629108132,-0.003570774022685115,0.04095404159305515,-0.059481243860856,,-0.028129520226609073,-0.04141927934248556
CXCL9,-0.025983398397478465,0.057749966085740144,0.02195473119060376,0.05018086653396011,0.0074993558547913845,0.005617024630300404,,-0.017279629355813515,0.04256220964772503,-0.01891057626679166,-0.021609080040571653,,-0.040533146066548065,-0.008369078960067241,0.057183590792737216,,,0.01282844429650702,,,0.16740171767203493,-0.019618048293949152
ANGPTL4,0.014920278219585558,-0.07287485831333289,0.07924913782977636,0.016644405933757257,-0.015770243210453106,0.0066430420627272575,0.04468016629561361,0.01001377483004456,-0.0400673081277218,-0.003068545067024855,0.04657276361555069,-0.06036668029734151,0.07194665337611582,0.1719211789291633,-0.050559434317531876,0.0015815661365156072,-0.04365408758152901,-0.011572136700294982,0.10569664870361263,0.015908161852810843,0.07796112357829887,0.06060369690378482
UCN2,,,,,-0.016460485185831434,,,-0.03302027552369687,0.039033795237844386,,,,,,,-0.018610719163375762,-0.014027399502180737,,-0.027633280387213993,,,
OBP2A,,,,,,,,,,,,,-0.030698643165430545,,,,,,,,0.14838103264429586,
COL4A3,,-0.021619609429261926,-0.029663215936993143,0.05247887358901229,-0.006004151446594681,0.041642183259128794,,,-0.016579311800636768,-0.02720562161493524,,-0.021205630036580294,,,,,-0.022082015036179802,0.060021128522715184,0.011593911118982905,,0.04701413076166082,0.13896859366195027
NRG3,-0.043770448703539924,0.012355554669183248,-0.00874701871488292,-0.052579411992476996,0.0048913884542134325,0.01933338487007789,0.06866344852919658,0.05534296855299392,0.015577197397643952,0.06016282157650155,0.04737642859162421,-0.0027980711672234014,-0.04500976363724922,-0.039508800795212004,-0.059578500795754136,0.05747211707315325,0.004448368612731878,-0.040391306146512734,-0.03506207895837239,-0.03927721388746478,0.15993157386985685,0.0356421359437961
IL23A,,-0.020717642174452374,0.002405945138613748,-0.02769000632364848,0.017895080606806384,-0.04375573213781988,,0.021091064341583258,,,,-0.02580028491500808,-0.02824900325946696,0.008169143097405863,,-0.03020512604618509,0.009140484655329413,,,,-0.018878696220378525,0.028534447310533593
COLQ,-0.010767654317860413,0.0017864919988753503,0.06267080532390537,-0.044394429470534465,-0.0018676970906036875,-0.011677817948068572,-0.011214177477671852,0.028778314945130345,0.04664378411257137,-0.001787889030613988,0.048151418222410966,0.06844171693671068,-0.03515075271049282,-0.006455348500500137,0.04915175199399754,0.04581068774223721,0.022073245710873008,0.035090793130677714,0.012716365877420099,,-0.0034202427935613126,0.0030331009558651656
SCGB1A1,,,,-0.021065211843314162,,,,,,,,,,,,,0.05976601023478591,,0.012592882802721478,,,
TNFSF12,-0.026660381333569405,0.04237395275986206,0.003441077249097698,0.003835924547096311,-0.00392644914325709,0.012944176541925902,0.032563706920978465,0.0456241459855634,-0.027507978270390622,0.001224950259222643,-0.031298595310326464,0.01052531696642776,-0.05705421418511493,-0.03684526400116012,0.11401443695454816,-0.006103210459322231,-0.022548135229154602,0.10422092062099302,0.05855136948344724,0.08268622788339255,0.13761041453791648,0.050338679359932706
DKK2,,0.142254981093268,0.1695144360175634,0.07179908514732275,-0.01670315610698612,-0.01749002036362733,0.08562376486008841,0.004165418999507996,0.016657177978996556,0.09621509456878488,-0.025284195114111858,,,,0.0905132538039949,-0.022955415529533205,,,0.013265390673493445,-0.03546754207604242,0.1659032539111188,-0.034827844964900476
FYN,0.000847705401126713,0.005693565998166838,-0.010019108805996584,-0.009412051760230987,0.011376042964239745,-0.015785247758914288,-0.04759404817064451,0.03202066860568709,-0.009440948818124673,0.061037181457388616,0.06381869489955232,-0.020813862888610292,0.003659484540392462,0.03282240141648562,0.0316485508442426,0.049254282548464715,0.08577964943170888,0.13216386079735393,0.012302361216910942,0.0679024459694867,-0.021307755817158908,0.03143731223536843
ACE,0.07270526311699319,0.008819213252482479,0.24709582844233335,-0.020944266379223475,-0.01905880010123353,0.0300734587175133,-0.015902905247911554,0.026456647517933033,-0.03982843835917052,0.009812510381427175,-0.04842698530709025,0.0817078739062462,0.04835617073913572,0.09170055428919734,0.10296470379601333,0.013346546630039546,0.1155495105966163,0.19432999990747282,0.15542112821328066,,0.19479214273980713,0.118735947256611
IL18,0.013881860137812613,0.09120460334836784,0.028924519185892495,-0.09108647754806629,0.02883500001002435,0.06089533704298145,-0.054628276833171306,-0.00837846311014728,0.018583875606828795,0.016706628372906464,0.006753232664389433,0.024743993342199497,0.07290793666467284,0.009426636600784084,0.028516393513601863,0.006563160847159139,0.0543609568755378,-0.008368268558012367,0.030940837178345382,0.08057222595436465,0.13346698457839987,-0.009845547872139176
PPBP,,,,,,0.0713305383408002,,,,,,,,,,-0.036983272061638935,0.041537641974623486,0.04464118655573987,,,,-0.05260714106589833
CCL27,-0.027449911439427824,-0.06833792822601836,-0.02081270945629643,,-0.007341430517990858,0.011656535466228097,,-0.009041735407647966,0.038033513844214,-0.013404735534270337,0.07784537002561327,0.004827282252282273,-0.02824900251783668,0.05184683294959941,0.05897353177957806,0.03934621064563449,0.034816554041783125,0.08659850846493879,-0.018947146276901593,,-0.0218400105544974,0.1274863716490802
SERPING1,-0.017167489624556692,0.06361736464206694,0.09125447241667287,-0.06183599819519868,-0.013316016261779638,-0.05380931079464713,0.04696980671829642,0.08305146015041996,0.027688040864656323,-0.02453289652817264,-0.007578688978012039,0.09405823169725196,0.04039210191706417,0.12679262030584695,0.06640066128045141,0.07769618178717126,0.03245401811335885,0.1275533051360474,0.18622589003113296,0.08362631417740961,0.09234095528959807,0.052271536267586564
AZGP1,0.0642043332459385,-0.0043348266864003115,-0.0580534277000235,0.057774803081859005,-0.05340715878307153,0.015211271942410138,-0.10720914598822846,-0.007366359014787811,0.011685899880330208,-0.025864523535098254,-0.005759897441448929,-0.06784140113096443,-0.017994184126135637,,0.020290758251109976,0.03475260654735967,0.06490855976465668,0.16675165665788255,-0.06043580928355429,0.0415457336334269,0.09295399353598188,-0.03691725831113081
INHA,-0.03762642162276755,-0.030530132974942416,-0.02270855533327191,-0.0011435296833464277,0.03918251719186565,-0.009495940807838126,-0.017460407215239476,-0.019425727910696758,0.029428921090425286,-0.020652616841855143,0.054010488009055675,0.019480278590124637,,0.10486266124541752,0.009843404380831783,0.0598450447100038,-0.054019435769474225,0.09722308653607274,-0.027588859467629876,,0.039425458666904854,0.13160818835571456
SEMA3G,0.028612471067947284,0.026392983267085772,0.17226913862587495,0.013672250768262074,-0.03103223896142493,-0.02860609571112571,-0.03423811869661351,0.0572205233942379,0.022173839365719192,0.05903664534046243,-0.02991422477471639,-0.023929233688357147,0.07146349242127822,-0.001023233612004708,0.10520055015110598,,,-0.0061920469618498945,0.10217572772223059,,0.1918472914442678,0.10675474475068131
OXT,,,,,,,,,,,,,,,,,,,-0.02369312807411113,,,
COL6A1,0.03674268245163144,-0.018830983787411618,0.19774051504763426,0.003745259627855117,-0.05669826929515829,0.03189486431808245,-0.03866573197231628,0.017506862368978658,-0.036413347798481425,-0.009757282344204279,0.11869599658601629,0.08671155888154854,-0.07441585259546654,0.19520885746354702,0.04077079120453389,0.037870213788722525,-0.02235694201634849,0.17961020169677797,0.14288221752888666,0.0154531342717262,0.19978473455315843,0.20199075018918822
FGF17,,-0.013807258236714684,-0.015751336641816646,-0.023101300223356096,0.02569998573100839,-0.029749497248457723,-0.0022425832625858483,-0.013974588244293628,-0.02314608749323703,-0.026179233928468815,-0.022949841140284772,-0.02226266327695366,,,,0.014683431333269048,0.020530851891088074,,0.004408161508138906,,-0.03515862577094474,0.05950287977742334
TNFSF8,0.03380578719937243,-0.023851787022824398,,-0.02044803812894066,0.07780801826203478,0.14237479635692873,,0.005800234215695981,-0.021349971104651807,,,,0.008879659140482712,,,-0.04012963402883727,-0.0028210824390876538,-0.0065157319119211665,0.020652142767454612,,0.10294189481751796,-0.011217754173087156
FGF20,-0.015392134870444421,,-0.04130499487869781,0.01644315578742842,-0.023955561564176775,0.0006443997705203305,-0.039744369194937644,0.016902040264765716,-0.000965528350543145,0.015667111998195062,-0.03868956093883317,-0.020473088275631452,-0.02437640626814516,0.07407159746611038,-0.03824981179680908,0.02971304846533069,-0.0034531843560352605,-0.03690717774359451,-0.02711488822029239,,0.011844954121727027,0.021911245653973097
ICAM3,-0.020739320388457588,-0.01715051209392367,0.08706237743238983,0.0951540093796127,0.0018418024234711143,-0.003872971916480907,-0.014661849256528641,0.004678715887925306,0.056229847812874545,-0.013784286207732028,0.0994356819645528,0.007044748080240372,-0.05244918488020501,0.0021376989855154955,0.020666302312683814,0.037310377670241764,-0.02458135052860829,0.05609239575775928,0.0735016998080244,-0.046283826726006394,0.2297655103433735,0.09297141250619137
LAMA4,0.03059672451667913,-0.034950032802284564,0.22696379587719584,-0.016342179432927907,-0.01238582487453306,0.09305133631022774,0.06176311702129413,0.014706907028207133,-0.03709173958601126,0.007569705455359873,0.05489291589342613,0.10611412700055886,0.0027214038332154696,0.08748425959360986,0.11805036372354312,0.007809948930997849,0.04503052859781308,0.16159913895644626,0.15486179404004596,0.03960820817960673,0.1273623273768521,0.21383081361596878
INHBE,,-0.021132781889927444,,,,,,,,,,,,,,,,,,,,
DLL4,0.060118023569869554,-0.0017124804541375205,0.22371171580276314,-0.015613378337728065,-0.06797107938924342,0.07590143184038152,0.07447301388834739,0.023051994217858984,-0.00725229823631715,-0.018770427361680952,-0.012841897373870604,0.10851080355992418,-0.03588502994537012,0.03726694488925638,0.05871532281936852,-0.014320060601672941,0.03031662447053618,0.16053859471995205,0.2031043188586573,-0.04753233838933495,0.1775220542305437,0.08177444200179323
SEMA3A,0.05095341142162962,0.06154714774976278,0.018755049226902763,-0.038496462240027354,-0.007730349310559365,0.0011208143973081104,-0.04670667308864598,-0.013084384473803858,0.01633421274897973,-0.02428214186072941,0.03800113780181373,0.006895854358893976,-0.013532493350872869,,,0.04435236824461109,-0.006734337360292926,0.056746843542798436,-0.06915063904625558,-0.07286148508050677,0.022824542884101778,0.12534284727194037
RLN2,,,,0.06655739598736114,-0.007190053738307568,-0.025395891010447053,0.020295213945146783,-0.040018610073298266,-0.02174761155421904,0.019866512333837,0.1537636299910607,0.06716571219353176,,,,-0.02774954446201376,,0.014997399849133482,-0.027633277340061862,,-0.026386357129053975,-0.008262862838007206
C5,0.008955080134793247,-0.04628887745164455,-0.005875190548430526,-0.02373195715564075,0.029092419542714926,0.04662999220676956,-0.03847820469134943,0.03613092465785052,0.01868086420771241,0.07875878401850218,0.0424421116130428,-0.009730167036634426,0.0018456272492630504,-0.029337438740655294,0.04312986398956611,0.022655470661152692,0.03386868323619794,0.09122439303872701,-0.019361032939527456,-0.014041642019059972,0.08714992419357356,0.11562926164748676
COMP,,,,,,,,,,,,,,,,,,-0.02738115352815006,,,0.0010143511402581121,
EDN2,,-0.014702431368547193,-0.02351506285267424,,,0.04414886266871891,,0.012256964996218207,-0.02640884771904148,,,-0.04250889293441438,,,,,,,,,,
C1QA,-0.09961647474421365,0.04169923509509355,0.07972732996991895,-0.025263014203956654,0.019956813400389368,0.020820340284722384,-0.0016495117143584999,0.048598502549918904,0.07025792597053104,-0.009471989898091128,-0.0021968519057489117,0.07897501894109991,-0.0022310506122472933,-0.021249551011358937,0.006844487084524289,0.0004737405895544509,0.05136829944486228,0.10031415013708458,0.13709454863844076,0.0005534251697915885,0.2592200101079982,0.06932251112031328
UTS2B,-0.025273069930598375,-0.025649656888761887,-0.025163768031334743,-0.02497986447269464,0.07209894214401487,-0.01815997775180125,-0.024230333572861792,,-0.018798471538333736,0.022869695210257973,,,,-0.045411589935950195,,,,,,,-0.0002879957086892411,
COL9A3,0.07468218483261403,0.09558804541420014,0.04366627053170364,-0.027993105869128943,0.03155734655989122,0.008203897337860918,-0.0940724365825097,0.013177919224736271,-0.030865422813946327,0.02883271951949644,-0.043659228850175515,-0.009009466572980651,-0.08765638917415985,-0.09205531286131609,0.013511772465225913,0.098734499500441,0.07779941967193066,-0.06739965031465628,-0.11395756984095248,0.04844989636911413,0.06985281580054524,0.12424854141703834
DLK1,,,,,-0.035269740354247445,-0.014790576298839125,0.07886632610889746,,0.022335616962537923,,,,-0.055571903408102884,,,,,,,,,-0.05701435796402094
HGF,0.06891516333899413,0.002167996309008554,0.026609584119210973,-0.05320510111907968,0.009412806310933709,-0.042708288712461004,-0.013682502277432878,0.07005507959891179,0.028768355210086832,0.05909569354369865,-0.04007255421369434,0.06960426264234203,0.017880799504865125,-0.06206789236156396,-0.012352149857245047,0.06291616977790603,9.333335865716043e-05,0.11596792570030041,-0.0007227599901981085,0.043484625869257866,0.038605902065143985,-0.009356740923441693
P4HB,0.050776334900700326,-0.021951330036441154,0.08584602171715837,0.020633595921481517,0.011973158203369664,0.031500249953087756,-0.08351839844171188,0.002578392442929543,-0.04423797455726731,-0.021598747687575803,0.0574080883348474,-0.027382336237000864,-0.0021018211973514514,0.05474803750493149,0.021491863351806716,-0.004560113902830743,-0.0722494376713615,0.1676594525241417,0.06278114696962094,0.05867864644895641,0.14914360463560747,0.03874297121094151
ADCYAP1,-0.02779722457252988,,0.09819664739273136,-0.00979002258889731,-0.02779207806338998,0.04605660054179586,-0.01871451935328203,0.09624726727187533,-0.020183345767908156,0.008419195142823589,-0.011221027049772415,-0.009488393233120763,-0.05350648230723601,-0.01260211750005971,0.07397965661779213,0.046225062117823616,-0.025030461060992715,0.1845245677699275,0.02749434031832616,,0.07525899547738664,-0.061995473573808926
GREM1,0.021965577602013155,0.08622602484971034,0.051648384567490824,0.0009218666689301915,-0.0183154825961859,-0.03620443177038201,-0.04763295916078143,-0.017636353580529562,-0.02270194524254674,-0.015220694620700465,0.0018123600944764497,-0.01391963895758285,0.011066597060777714,-0.014843535003172936,-0.003517532163015694,-0.008449075846584414,0.028124363923087897,-0.14611978714494236,0.0018982129711573844,0.02757630565457353,0.2081280671158638,-0.01875942390867697
EGF,0.04913096202595825,0.04434929435597431,-0.04564828604636805,-0.03981334498106243,0.0921516360428133,-0.03374393563186829,-0.03412408480836786,0.02907711617894753,0.02109300078711021,0.13838142955961755,-0.013229881267692286,0.11499397961224418,-0.025593803245449978,0.1141259206217037,0.08280830166286883,0.046991162840907985,0.037217860879184904,0.019308224715559805,-0.034791514114906476,,-0.020787949625107466,0.08720132727327552
VEGFB,0.06547404883821685,-0.0019056864404101482,-0.07579258141149399,-0.04556722070910478,-0.05329851300351319,0.03560617126947876,0.015164845195020702,-0.02669588128377728,-0.06180701298908155,-0.0008209722049795906,0.014683032337547383,-0.07375621897250412,0.04938613829018825,0.09699628382764404,0.05555375132587178,0.005438903275882504,-0.00859176217816264,0.024540517170852465,-0.03867676118863815,-0.0643591550009881,-0.022478541981416925,0.006601213115053222
FARP2,-0.01536400589658359,-0.029280867703925875,-0.0008419414356624246,0.023793357018007773,-0.0076179640020853,-0.010580014668667594,-0.06190623828419151,0.02313824571892147,-0.010580955298842063,0.00890825640811373,0.020064064778838465,-0.013867732566075047,-0.10157167745044703,-0.015962467371226443,-0.012915504716876053,-0.0331538181879812,-0.026714007625452355,-0.036689503197078276,0.01579578612421312,0.01681257401456748,0.06210891649303671,0.02391252539293317
BMP3,,,,,,,0.03906175430473181,,,0.009353671057014495,-0.02371462867480884,,,,,,,,,,,
IHH,,,,,,,,,,-0.021684583251378474,,,,,,0.08762354103125261,0.021506085356703876,,0.0014952385497004957,,,
LAMA2,0.020525627266613885,0.02168793826747858,0.16826466453950537,-0.010465506174979374,-0.014651421488407325,0.07519184793226948,0.02245164159810038,-0.03529038093057583,0.020660134550584627,0.019595283777490247,0.007998828221375253,0.04204151616294175,-0.07796749168107389,-0.03749032698123945,0.10326304798924457,0.04275809271975761,0.009262111439707938,0.1535481529126631,0.23921509013881145,0.06704797899022354,0.2591419515715554,0.1338572644351468
SERPINC1,,,,,,,,,-0.02011266635206998,,,,,,,,0.07900116687490683,,-0.026957528772178035,,,
NRG1,,-0.01720731749400697,0.00514441682829042,-0.023305248086039794,-0.006132399551278749,-0.033489944669458364,-0.0016781544981588506,0.0037055159215459957,0.02300558102426494,-0.03275677729054505,-0.002440549984984645,-0.0325778815162332,-0.025193955701232583,0.06303806317329869,0.0726564089256645,0.001491409859815865,-0.03466964656413123,,-0.01527919323245444,,0.07663346598336251,0.056538684797375435
SPINK1,,-0.06019066836217922,-0.07036205612383824,,-0.014706157527571645,-0.029608629526523836,,,,,,-0.016129551908299122,,,-0.041289315413478994,0.0048873940408251226,-0.015608254891798566,,-0.03313622763505096,,-0.07293673911584296,-0.06033842920696715
