,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TNFSF10,0.02137877313947352,0.02478784550344337,-0.006756629311702174,0.016198072271091567,0.025396158816626855,0.012974175448847056,0.030802740776289566,0.023585614597420666,-0.005459148713864961,-0.04152975843997142,-0.03346892106628639,0.004864652388885482,0.025390205231208864,0.008957695211778064,0.0945291429097248,0.033541233352039596,-0.03915223937433866
GDF5,-0.03809860980597664,,,,0.041963078845045944,-0.015223141888448982,-0.024584543008512066,,0.005591048800055743,0.01056529256139312,,0.035592215143155984,0.0012939426712304722,-0.038264308298883186,-0.02484540603697164,0.010986910100074129,
CHAD,,,-0.03786618066366467,,-0.014624833116779378,0.052573204650372914,,,0.05908372484168837,,,0.012491448174435978,0.03352806596720563,-0.021257448135072878,,,0.06090930669293628
RGMA,-0.0689006877109201,0.00041338492451274846,0.09250815882183609,-0.07913133190317284,-0.11916640730870845,0.012405377227849705,-0.03540500719393026,0.05161442698542368,0.03408923335202547,-0.037887624875358995,-0.06190545941836199,0.0010683340797775604,0.031855572749349186,-0.01943460535096334,0.001233207322366324,-0.06383602462441192,0.04990742038865682
CLEC3A,,,,,,,,,0.0004962960345332125,,,,,,,,
WNT16,0.041361789687759054,-0.01559499390114662,-0.02728979203805246,0.026961863762759528,-0.022022966575975318,-0.007174982148790806,0.05708978570249825,-0.0312863738051164,0.017592506369791913,0.02069872780093492,,,,-0.019287576106220047,0.01611762003238545,0.01075180700859991,
CX3CL1,-0.02097465669900913,0.06734311740712544,0.01673534545725907,0.07633703348742427,0.0033733633351265163,0.06984894270699514,0.04695484930691097,-0.0006179364855820383,0.051183807542852906,0.15156838626717034,-0.08899909970684051,0.10821190436262036,-0.013634155456832754,0.06634390828598286,0.021534368082138478,-0.033886894492105545,0.09495782289748536
FGF1,0.009732528509567157,0.011520310029980847,0.04800464150430124,-0.0028469246040899064,-0.0906041580862506,-0.0889369895788735,-0.038785733078050603,0.015765341084908197,-0.010809391966950714,-0.13348114995367155,0.008657056137604468,0.038141522461833985,0.00798845473885469,-0.03805310033963638,0.06185672174877085,0.008820230401521764,-0.04902545589282454
ALOX5AP,0.07667983714693548,-0.045532922094274,0.01656678820598285,0.012451900713099729,0.11178354279961288,-0.0150807163132917,-0.026712385260459402,-0.014539890104398117,-0.007693486840147438,-0.14716603640178558,0.0075861654119857725,-0.00374518391051087,-0.01609019776842957,-0.00832088742368498,-0.0028683066878821967,-0.02441809111310355,0.040461979777035695
IL1RN,0.030242573008265577,-0.03359725594472371,-0.006556497001022508,0.1488826674620074,0.0661063898155025,0.07922084619175085,-0.024583153900812175,-0.03154024686011805,,-0.058414962499623434,0.008111234655975174,-0.010636610578028182,0.02551210399310037,0.01930824224005068,-0.004926340111498463,-0.03557663683950761,
PCSK9,,,,,,,,,,,,0.03692494929443049,0.06042501945380898,0.005707911626351297,,,
FGF23,,,,,,,,,,,,,,,,,0.047865728637310735
NPW,,,-0.02732172054384819,0.004001105185404834,-0.01267960621570033,0.031049085230430474,,0.01956270765115909,,,-0.01840417099697869,0.09262186981022653,0.012383733954186092,0.03985733866690955,0.008666014189612683,0.07816882412198443,-0.0366729175012058
CXCL9,-0.00486533089202863,0.027007114129925732,,0.060781319085820074,-0.035121506879249906,,-0.003679929797649685,-0.001602993721172768,-0.008105810961308094,-0.029565919682056154,-0.07046170533480063,,,,-0.020244538561203958,0.041641390481000504,
ANGPTL4,0.1136502654318549,0.00510913288426137,-0.11358410700275265,0.04329361582750182,0.13458821278896313,0.08746001925678822,-0.03362339007942468,0.04904920177205815,0.008258988123428136,-0.06051501484624624,0.011993436864309046,0.040570029678173684,0.02658614687729629,-0.04556189388031092,0.007793070869200971,-0.050868186858750504,-0.11105516948344914
UCN2,,,-0.03433181891359818,0.06429351918324658,,,-0.026049950415856837,-0.0284986662922393,,,,0.06694755168555103,0.009587775695881163,0.05283906818626734,,,
OBP2A,,,,,,,,,,,,,,,0.0798219996748893,,
COL4A3,0.012315963887671966,0.026478746219518783,-0.004980722670924919,-0.06940385407654888,-0.062156194580785654,,,0.03646286236582943,-0.02484688648026492,,,,-0.005642302599838261,0.04462507034845055,-0.027353527642747774,-0.04008126171908726,
NRG3,0.011155951731024058,0.022650124917133054,0.06281741507144083,-0.008064552009782322,0.007190294533886515,0.040380194045129124,0.01638542026917872,0.027906437073359942,0.026557352677599972,0.09641702644857227,-0.03776825386962457,0.041428921770906436,0.0761871684131505,0.080618465860802,0.0305420487248521,0.004537156149718514,0.09417863409605537
IL23A,-0.0019396781685663625,0.05833529473048333,-0.03240393760940857,0.004291495057450324,0.1851947983146879,,-0.03186795898911437,,,,0.07854790453579245,-0.04834126035749446,0.10972470593122545,,-0.007839866467585782,-0.04488754152748497,
COLQ,0.014662478826807454,-0.003042950700307763,0.0793727522844174,-0.014201836103192077,0.037080065112491296,0.06492214838491533,0.02584377912578688,0.06845178216036213,-0.006945039945177254,-0.012912719727616232,0.05312096003545328,-0.012938646582960562,0.18997707259888066,0.0017350004239774666,0.05620096626783725,-0.02047715313096238,0.05896498422342858
SCGB1A1,,-0.015825171407323018,,,,,,,,,,,0.04529702975984932,-0.03634842224044791,,,
TNFSF12,0.0032526682522771534,-0.035303764571348734,0.04499006504891603,0.03602074633525314,-0.05175130020780914,-0.026143005335678243,0.029814564213035518,-0.019148603245918855,-0.014162577525107438,0.00684972311893341,0.0903403817627801,-0.04464099574792392,0.01940743555565526,0.01521204313641519,-0.010382510141575022,0.059999323771515956,-0.01569787410932674
DKK2,-0.05249498207349234,-0.018570623234174997,,-0.023623274128759145,0.05013417093156902,0.03718434303055501,0.031935220885134764,-0.009582202336284385,-0.020197155168202356,0.021435399577773077,,0.018933716670482593,,0.04817873050297164,0.047396288788869465,-0.03755804898998319,
FYN,-0.019283312703289243,0.028345131872554195,0.08232967134061489,-0.06020638968189475,-0.07161925093904889,0.018417471202794387,-0.05294140562176845,-0.009924684347392335,-0.02437727621547383,-0.02972395207116243,0.0042793677686533355,0.028763418628661438,0.04566608541379601,-2.0015036959351914e-05,0.005657186767196811,-0.005429672966900724,0.0011576123430724295
ACE,-0.030741633664753902,-0.009889364321324923,0.009580947524649568,-0.03426973963526344,0.025259487595687302,0.024761878513919342,-0.027783918636986323,-0.0669491124595493,0.05337713212127894,0.002992008099903579,-0.038051476886888425,-0.004831155079611582,-0.02447652077802404,0.08888128926347165,0.03941773172580103,-0.03945812099021281,-0.04864249989457173
IL18,0.022092320756623023,-0.04255143204116363,0.0473191162417935,-0.02001554288112461,-0.025664362404684674,-0.03266117073832332,-0.03475137982661097,0.011521941606435496,-0.027237431954255757,0.0005994817588326466,-0.052808470280138034,0.02404827503538819,0.038403304616474766,-0.021648454138293704,0.0350316747458193,0.015374729886906672,-0.08609482501244599
PPBP,,,,,0.07315257571394203,,,,,,,-0.040977141507716974,-0.029353491495431632,,,-0.007434166209721212,
CCL27,0.04008781436563084,,0.05277700466863889,-0.010156535431736509,0.0953374580698825,,0.028669495308328227,-0.004731371628251279,0.009784775502614335,-0.036197436491724536,-0.029991491532008058,0.03749116962926619,0.036041940420810784,-0.024682803750027706,0.033444899029330226,-0.019641273718266065,
SERPING1,0.11557918919648501,0.015092167716399317,0.000953642903685133,0.022472385595091748,0.026713398136168447,0.006982336901240947,-0.003122048934064482,0.011682689677747906,0.016076520161635414,-0.12485442281659337,0.0016253415204153935,-0.002144513176978465,-0.04869919418122309,0.023550784383280097,0.03881326706611547,-0.024306934045670876,-0.06071316490019117
AZGP1,0.043099042871185,0.02459098211291128,0.048842564393947095,0.04035797351036547,-0.06717819865540074,0.03988616023108552,0.012373891802964788,-0.023266328196921333,-0.013615481714955807,0.0039585226275781,,0.07995039615691782,0.08628680868446979,0.07078125551784006,0.019811989598512707,0.04281629969755218,0.0820854801741146
INHA,0.06122318897060894,0.002109235094670765,-0.046679921940807174,0.023833776994185752,0.07408692517552413,0.01317129644266187,-0.03664242669171404,-0.004003861658955569,-0.04774472032107726,0.005893083139856467,0.02873290100004551,0.08248543042346845,0.051304249381875375,0.09307578292567817,0.054720609448805746,-0.00912148779148403,0.07114729747863888
SEMA3G,-0.05267242557028603,-0.013492081057590609,,-0.009258094734488397,0.043288362040227964,0.0013287984549541216,-0.011187548557133236,0.03359087958980636,0.04790258327353298,-0.013211785533313723,0.130582647640477,,,0.04702102086164921,0.08855374873655061,0.006178735026946864,
OXT,,,,,,,,,,,,,,0.05754320892063924,,,
COL6A1,0.0959688496220469,0.045041046614983676,0.022158299427871238,-0.048451086778342735,0.10351006199997553,0.09740031816044864,-0.04762435156317891,-0.06953805260566392,-0.005234684119086423,-0.010699236294147882,0.037310368294528225,-0.0008951677874392301,-0.024597142610059006,0.04833895698396139,-0.01875595557803505,-0.036464586543893666,0.008322535150496444
FGF17,0.03910950307711984,0.001580089884506492,-0.038647518653168074,0.004580977416033494,0.06886565672390352,0.010235259945990581,0.005338343944981424,0.02802416579099143,-0.004657110444335933,0.12622148556088994,,0.040866086675584626,0.03651972250280423,-0.02509492831568414,-0.01610995030597096,0.06646814614368037,0.12656156470039048
TNFSF8,,-0.015361521675684794,,-0.019280994713961417,0.09317008982047034,,0.021963973642211965,0.12386821849086062,,,,-0.019410649503899233,0.02523128247738008,-0.006209495224455303,-0.0375190648879935,-0.016953945060621374,
FGF20,0.056167940603141696,-0.0169611578285549,,0.012095945480091129,0.057592210783951485,-0.018324932870121633,0.011120566074849821,-0.01270653280243271,0.0052377119334472855,-0.05293573114190279,-0.0015248827015688078,-0.023248915869646808,0.030791349644638352,-0.01632307796253481,0.03185869713100705,0.09740225898856032,
ICAM3,0.035383750036838524,-0.01962355454243513,0.10060107325115358,0.04743161189655425,0.004555013723542687,-0.017126204873677716,-0.021963187388960293,-0.01976460173813291,0.028193245504911646,-0.008713122146315668,0.12183124193753163,0.03137387369343341,0.12645649838938405,0.03350634882148264,0.05591100263041107,0.04687388533033007,-0.03427698203400349
LAMA4,-0.012060225742751625,0.03739422094052378,0.10537784620443098,-0.05175187031575411,0.05870940771368354,0.04449439205039668,-0.045268100332735345,0.00048445084371545236,-0.03665300593202158,-0.013689726089986537,-0.0012973490713938279,-0.03136454129915835,-0.019511419807334816,0.08403484813514563,0.002124330555783185,-0.036874506741796716,0.025006031925738154
DLL4,0.0436386875755692,0.07416104443723,-0.005273731149783562,-0.03416160731434314,-0.05117977898845681,-0.03517262366077049,-0.008911396729391632,-0.026426331648570858,-0.04339347461646183,0.07779380328221479,0.08616448222080787,0.04734988556944342,-0.04498549068375572,0.03478563979466507,0.07914190296327889,-0.07519460411130127,0.06923143651940517
SEMA3A,0.009420671805945661,-0.005981531699355424,0.09497231118767661,-0.01302840907377554,0.05149417538490781,-0.028619590691311245,-0.04201858859167668,-0.0009272373741397861,0.08336037996734319,0.10477280104620215,,0.06271411952739478,0.04917011265272706,0.05554426057517467,-0.00808460307566053,0.059868768552482646,0.07519038893462769
RLN2,,-0.01649725531845224,-0.029581136156049615,-0.02997012945848032,-0.035346678682068415,-0.029663803239503163,0.1018205772577065,-0.02376653895577549,-0.03974166091196313,0.05993187174563594,,0.009543555150407751,,-0.0005298559287297397,-0.01859269006164838,0.04685023474318752,
C5,-0.01570215509507826,0.017013425322131938,0.09346366724586722,0.008039611704389616,-0.028974418962358278,0.018236365290844738,9.541631407322649e-05,0.012326148502078822,0.004268826592933185,-0.061013116669042564,0.1924647234423658,0.041848749088873684,0.08009878446063895,-0.025945111568133155,0.015669046716806957,-0.06359437073948385,0.03103986772224182
COMP,,,,,,,,,,,,,,,-0.022968045149463257,,
EDN2,-0.04240537094566878,,,,0.056901649557744426,,0.012342812159643795,-0.02886049838286625,,,,,,,,,
C1QA,-0.02681484450680676,-0.04630569772319281,0.04694561070195552,-0.09817623022937014,-0.06909096941983148,0.0017230969201531185,-0.0166030871731556,-0.034961340148190155,-0.004617109567693484,-0.18804825529458816,-0.01761513465178292,-0.055544105251283386,-0.14767704201018925,0.05214787180680289,0.022731806068061574,-0.025484527424388864,-0.06349364837971277
UTS2B,0.048737228368861886,-0.018766041374397954,,0.10507676700947119,0.0348546616641238,0.05669635378886736,,-0.020543617169682764,-0.017504003091000996,,-0.04341099762086696,,,,-0.019810474541746885,,
COL9A3,-0.027366441659626817,-0.011572732266188246,0.03801455787313869,0.007082655292479182,-0.10647612380906735,0.032486110359514826,-0.019344898883838665,-0.02038729870730828,-0.058927379462401015,-0.05807494573871682,0.0835551380403693,0.10752470992500038,0.14322495920587852,-0.005730908856517893,0.04044696705069607,0.057101743270846494,0.016058146673814302
DLK1,,,,0.05873649973773957,-0.020585918711913717,0.05441691537205399,,0.07531813295424665,,,,,,,,0.035706838798864736,
HGF,-0.0170284569690182,0.052357430456551106,0.013066769559049118,0.0071282821584790065,-0.030673440296852237,-0.02489959490195095,0.037401926857125886,0.05330940128069045,0.034404959046064124,-0.066063914284994,-0.04293930459500346,0.0074070906206293126,0.02196386855333577,0.04384174497022014,0.03915454659612799,-0.04522359502940964,-0.05852362382048553
P4HB,0.0517693024687225,-0.014717426641960967,-0.07882543058528484,-0.044015054683428964,0.131922228311978,0.041796339316580854,-0.05052814769310378,-0.09348805445616744,0.01203635003118386,-0.08498719702892174,0.08078286242989785,-0.015485480784326029,-0.08224416224186126,-0.01999667959641832,0.004348973897530003,0.026500395157651367,-0.053974934162581235
ADCYAP1,0.05934325935518211,-0.02331267781329627,0.07517603003113392,-0.015245296453166492,-0.041601406155049404,0.025456357020652277,0.04612870006709245,-0.039395602922514365,-0.004317739624072615,0.09170455192645334,0.09403996896801736,0.005105506107668764,-0.026583240953330024,0.04657131445385836,0.0300213107677007,0.054047214011449934,-0.06828792990186144
GREM1,0.04853700446896679,-0.04517410582576503,,-0.02590358752554861,0.040147665211868216,0.027468945370909274,-0.0454295248452831,0.04622796838498915,0.025209177668086113,-0.08112456014436846,-0.04393713246069139,0.07221709298710234,0.02218324517420142,-0.010719929909826087,0.035085387986630634,-0.024962212914927305,0.031899051829360064
EGF,0.059720176225909416,-0.03923894550133476,,0.008974226561659429,-0.030877999952298174,0.035524186270610464,0.0026588356517638534,-0.023238696505602476,0.0021732092751250947,-0.042506638000558004,-0.0015248814135264055,-0.014100501645336008,-0.03238705029121033,0.001321689920998641,-0.0156903089360555,-0.05786361153320623,-0.04797057434635685
VEGFB,-0.0007276360592214264,-0.03143147060300685,-0.04068387987205729,0.011039497582714707,0.022193739743682064,0.07667257138036432,-0.08856406429790903,-0.062059501092419894,-0.05037655341470771,-0.07231453112087062,-0.015970697468397903,-0.013214970858958671,0.018422970449573705,0.03812887507503565,-0.04544587270266752,-0.008515450536042175,-0.057872668416366686
FARP2,0.009782802394894083,0.04703610921378552,-0.009586265708708467,0.036035436893855924,-0.014805307256400587,-0.009099500243093677,-0.052560887900812196,0.022999692005313602,-0.03224756814862358,0.028864878177619194,-0.011821714839977014,0.05769554951126761,0.06734421940620137,-0.024805944472608317,-0.003915523626085535,-0.029003878586044,0.031062716333836657
BMP3,,,,,,-0.02546473089514857,,,0.047619693788869724,0.019128738225549762,,,,,,,
IHH,,,,,,,,,0.03740924315879023,,,-0.04290025493123379,0.07397102052348277,-0.013700632156511001,,,
LAMA2,-0.027865006044419653,-0.031613861297129876,0.020203644622664243,0.018887009375739162,-0.03382448393458227,0.015622374560936203,-0.01571496333204518,-0.04039931940987582,0.034664771171782946,-0.008260966520647691,-0.10404333227530428,0.0666191416794867,0.018294599738011785,0.041351377778532296,0.0029469567358213285,0.021579256546722783,0.0953064408763334
SERPINC1,,,,,,,,-0.02197981452672454,,,,,-0.01523755260722979,0.0012417602459155288,,,
NRG1,0.003915671358674614,0.03494250106765014,-0.0264852444589013,-0.009467662113996978,-0.021289770478277084,0.055680665733090655,-0.02240183017210419,0.02918796295198156,0.03591999733805439,0.07361677166717143,-0.008042855992873098,0.07642606956995608,0.04245823743907621,0.015607254020636868,0.03584582383914658,-0.005899188972634924,
SPINK1,0.03536618249075264,,-0.06690394475365158,0.12452513797205352,0.09142470151608802,,,,,,,-0.053216550211534944,0.03298948802747233,-0.042569351157064055,-0.0259174522568518,-0.029088565139698947,
EFEMP2,0.006634530540732484,0.0475726859913886,0.052275838845848514,-0.022029420085972196,0.018868227271946786,0.006467574278949429,-0.03473426792710602,-0.011296443059737133,0.005954632616746445,-0.01977141561138434,-0.03149352171820654,0.0805539482510154,0.042808147726462985,0.006155956601152996,0.03861825827093317,0.03626992143401876,-0.010117355242064955
SELPLG,-0.02463848260935928,-0.09685473801950187,0.06444940867000809,-0.03400500894617926,-0.02949965125151104,0.005396972554544568,-0.03175794805871793,0.006957976927138542,-0.0040402123651136984,-0.04122604281620227,0.0175687830186766,0.06842856940473262,0.06257783015529662,-0.017749065788089196,0.01686545314458333,0.025973122551946382,-0.08935763488585245
GDF6,0.07057235934740752,,-0.03759779527795606,-0.015292869954800054,,0.006140642528891741,0.06982848825835906,,,,,-0.003852801703804579,0.05425798679758647,0.002865591956514685,,,
HLA-E,0.032996070555621815,-0.005787956534429911,-0.05069211315449472,-0.032356828602064965,0.04538190594969703,-0.04149358131098351,-0.028279109784493488,0.0196158668174903,-0.033697133038597595,-0.1638293889522992,-0.07862801572105244,-0.013256070651321868,-0.15620484378387428,0.057698745850677795,0.025204994441590047,-0.06679733869916313,-0.02454632817390149
PTN,0.027480390286311496,0.0336744693823218,0.1472049688899202,0.016831363247773637,-0.11408020428068834,0.009379988603695186,-0.024684735086156814,-0.054935672349158284,0.010048446523418247,-0.07118916353996521,0.07545738442292377,0.048420874974336614,0.059144153071759256,-0.0664252036376878,-0.005510526006258855,0.010979611769765873,-0.02705339406313262
CD274,0.008336807183051685,-0.014680622292344191,-0.050943983217114235,0.021148889194921704,0.07892635209410392,0.07439905400319613,-0.014784763097102822,0.02832167446264184,-0.02738781001367484,0.050316654068578444,0.13614323294827888,0.09568552049764406,0.024987740417167528,-0.01824507801359143,-0.0051412010649259715,0.016448471015346234,
FGF10,,,,,,,,,0.09319989624559216,,,,,,,,
CD14,0.021853456803757592,-0.04034627115211963,0.05937388439947979,-0.08051726845109082,0.0018176308265308693,0.0026450981416813023,-0.052518499766447416,0.02858084406942237,-0.002065606706587546,-0.15181959902256262,0.006790341889569044,-0.016626176016650132,-0.10390051596168162,0.04504791960945389,0.05868563150512747,-0.07619312019959362,-0.0058940164316710186
SFTPD,0.04089032432795721,0.07560503512521764,,,-0.02587956986759324,-0.0549379375894998,,-0.02335534640590877,0.006263966337579925,,0.030439040316679794,0.055418495844830634,0.06165427618492231,-0.004151183193646727,-0.04459375706241375,-0.011913998615310758,-0.02146565701315829
SLIT1,-0.009231660387235618,0.04653627749541977,0.13619957140117908,0.01213464703424237,0.002433313149221698,0.13151886784850172,0.0022306260164575253,0.03388204270615125,0.03244716207287347,0.15759645318675575,0.07462182462826047,0.06730390865363939,-0.006090417075739955,0.044344840428959,0.06095867644675548,0.07602814438155812,0.05799783827750873
LPA,,,,,,-0.012384770374574952,,,,,,,,,,,
CNTF,,,,-0.01088174066158939,0.038964556962173054,,-0.03303127768853201,-0.0036548077842015023,-0.002520129964285387,-0.05189165191693639,,,,-0.03549984112194534,,,-0.04660257511018183
BST1,0.049021059042894354,0.015146875975656683,-0.012087370161858688,-9.289550929435048e-05,-0.021257530117476522,0.026062266257558746,0.03795728599670379,0.000556720379006463,0.003355011230922932,-0.045958491799261224,-0.065077653224772,0.0037519278921355416,0.055175547707003,0.0421134609187487,-0.03734534061867405,0.053084504416596734,0.030191606462898955
AGTRAP,-0.011873261633229371,0.005629782648462428,0.027446813982662965,0.03782237372922141,0.09393277507556376,0.04361898825199792,-0.02063672025461761,0.022567503863581657,0.0013560495825153242,-0.10464047608567031,-0.06443940785491205,-0.009935915774838783,0.015407771808477492,0.07020542178670973,0.03129657485056776,0.04429824620557808,-0.11466098005184902
LAMC1,-0.0033354197396288305,0.009619521842188918,-0.04403647325241364,0.010050465110270688,0.05427377050513324,0.05943905808858769,-0.030762981407590494,-0.035478717095588405,-0.01563320484183631,-0.04719760643331236,-0.03130743776050248,0.03677568709198008,0.00292108223119574,0.10200182378007847,-0.002227719476789877,-0.040995233685146286,0.024632935159593496
COL6A3,0.030430094997554034,-0.024096316739790312,-0.007955262180333347,-0.045725453796159596,-0.041117313822853586,-0.05237183379209994,0.008814050073595477,-0.0026495476244465218,-0.011118288018640007,-0.049048892100541926,0.032599182322707025,-0.0225875931491904,-0.05328747404488548,-0.017768977788363328,0.012382148549883487,-0.029304618710911164,0.04335680239329852
FN1,0.027536515741421748,0.006053792767781173,-0.12456390213616915,-0.029072213808296506,0.0744785591903808,0.024822582744883172,-0.022221569599653216,-0.02471902117370283,0.010972392946940036,-0.08725486321990716,-0.00474721097248551,-0.03251348707912976,-0.029876502511364533,0.03753534368553527,0.017288015219950062,-0.06232800803714699,0.009025163069080267
MIF,0.03439659564707303,0.02889355375442611,-0.07954786278258362,0.06547282739997355,0.04045223183836813,0.02221403103341478,-0.044581051311699045,-0.025714851239382226,0.013213235164459106,-0.04339702786598058,-0.027246687745523503,0.0364613834752082,0.12152240482891613,0.07096817145497494,-0.004941348908757799,0.032426754022457746,0.06554368557535421
JAG1,-0.017359396944988916,0.056837274936870325,-0.017389412420248856,0.06366616761297318,-0.003050548258486551,-0.011288043951279988,-0.05876016139777287,-0.020241792649277904,0.023377297240905787,-0.021262108185907347,0.033582067442331956,0.022587184409147393,-0.07038888409342225,0.07415860392632644,-0.012311517917338356,-0.06972012207574337,-0.036005723798234184
NID2,-0.017300703128423127,-0.02878863862655822,0.035047487950695816,-0.030420080432141724,-0.06485639590195512,0.04782326501931859,0.0588179570494089,-0.007941736729145905,0.008162506395386125,-0.030532590791155,-0.05785316458146506,-0.026263573259503816,-0.01011292978175412,0.14131993701308773,0.037305734513252316,0.02779186086756856,-0.03583355282725218
EFNB1,0.01037280767380464,-0.04798533514773392,-0.01644368135771389,0.005173225349682021,0.0034585243538093904,0.03295153943557217,-0.04417816100459652,-0.025420787660200415,-0.004137922690459377,0.02129476497064133,-0.042524984519972775,0.023622837834692597,0.028631095407626962,0.018126314954800434,0.022486160017101523,0.025285597100932235,0.038061981700182615
COL4A2,-0.025449928311685844,0.01692286273431914,-0.019447495390711216,-0.06070061054408309,-0.03604668683153847,0.04614930966569155,0.006285590816791526,-0.0731760656935284,0.012480578855356424,-0.01920618282592105,-0.048996448313641326,-0.032266354942917574,-0.0999558272323655,0.08055699221248774,0.026296323368350007,-0.05506232633699007,-0.06984775205579437
SPP1,0.10984518323853286,-0.010418705145905939,0.06016254235539926,0.041613532692313,0.09397577782491565,0.03126382077407542,-0.03303779502492941,-0.05673216736778852,0.014218897226033362,-0.15001199797024312,-0.022944588307173677,-0.0455743667104589,-0.022589358215654637,-0.001638143945297048,0.01724040042635159,-0.008068901439652085,-0.017019016825803538
PODXL2,-0.009253838611506979,0.002799671258391922,0.11177244471413553,-0.016571683056539097,-0.06196855337479112,0.043909447754631854,-0.02647463187372652,0.045161097834136306,-0.016153021137336413,0.08686584424133645,0.053888182161515016,0.11364234136924191,0.06700971973758922,0.0026079217447754787,0.05075690314879167,0.034853779950421146,0.020194304794760407
IFNE,,,,,,,,,-0.02431112540751615,,,,,,,,
FGF9,0.017294673754855296,0.012358095681430665,0.05925836517949349,-0.04611369980085674,-0.022082639105301637,0.07026544592456978,0.02062649036121631,-0.018737757729067064,-0.01211556356748937,0.07284904222944555,,0.08131081837942682,0.06938865951017739,0.01767806553511308,0.07025916394126253,0.029240332062451954,0.006453958941544913
ITIH2,-0.02666352853172442,,,-0.03156160294554799,-0.004688238233470684,0.016849653082960228,-0.03216241446855487,,0.03722696913993564,0.017562251590889925,-0.0020710267573180196,-0.0042414367865874865,0.05963161384784034,0.029232223088072554,0.015806740975395323,0.054189364369142574,
ADAM10,0.055764726839382925,0.03301681606460353,0.03805594663234364,0.015168575752737076,-0.07359300441954664,-0.0020353599890588128,0.010270180043741303,0.01572518337144046,-0.03798203977864053,-0.09238882458181603,-0.07279145695685885,-0.04556850669947656,0.03374938629523707,0.03241171725852339,0.02479071851847093,-0.036023833221424884,-0.07965078682738949
CFH,-0.012928063329234156,-0.048497307972586896,-0.021042731223935632,0.031667291707533574,-0.04364967845700353,0.03165407944760123,0.013755310101201118,-0.012023262040553501,-0.003472659319527379,-0.001062210989276603,-0.010596983741801269,0.036625692431785394,-0.010450834212507778,0.05875086410487123,0.026543364070019365,-0.002107365880616131,0.027871415865673776
COL4A5,-0.012424729690079593,-0.005024078579721914,0.06959732217867648,0.009283551823267705,-0.050962129982904066,0.05458093025032556,-0.009597562598412318,-0.05083782161634689,0.007769902380969527,-0.04875823588626506,0.03853639556238525,0.08035385339716203,0.04486165624931279,0.030944417849429567,0.01031130481816718,-0.04169377577606111,-0.014079116035760555
LTBP3,0.05317040874795635,-0.029400826868457783,-0.007854024406347812,-0.03951333148373038,-0.018380655945589332,-0.025782695352550417,0.04591374813150694,-0.061910862157664434,0.033396700489148105,0.014565982197224665,-0.04194158194452383,0.042625737700775594,-0.016762002078115398,0.04214879516355011,-0.015466937555406252,0.03176167335704986,0.09318905318853138
GNB3,0.039320509027904044,-0.028848242164753683,0.021591796569661034,0.029896352232726638,-0.00805166470517094,0.06544548089112935,0.029558451840772427,-0.001771821481448406,0.009143163515765251,0.08738252382066401,0.028995605188495647,0.07492536934616763,0.03896408097560679,0.014148736262767064,-0.04776797887704881,-0.025619706815889258,
COL6A2,0.09144378702153587,0.014879848206913225,-0.09086641489702219,0.024269934012558256,0.011607746030354062,0.04057849127762405,-0.04654833751679425,-0.04495361282053429,0.0006937999588167197,-0.04663623980326149,-0.01862260592868741,-0.018908222991445695,-0.020166517849545863,0.012782864669551926,0.0182821134214467,-0.04592171092925709,0.06581322623962269
GDF9,0.07332614336110484,0.01865597143935206,0.11149897257575885,0.09085425716387323,0.002932127882926017,0.049555779560353674,-0.026836377877613393,0.018886484104415686,0.06895331762260591,,-0.024731227478364204,0.025944909787560776,0.10202978381867311,0.00997214467579271,-0.037918173116232176,0.016780009533711424,-0.0028431491062506993
NCAM1,-0.026136097503666602,-0.009458074133153862,0.09853291497312457,-0.07233448546359507,-0.08981562711980273,-0.031351296464712415,0.04820245130311814,0.05779460033425435,-0.026330436319308835,-0.030405751538004552,-0.025659749068714675,0.03688074363085958,-0.03666697510165392,0.09118311104579156,-0.005423071628217233,0.07207137804872563,-0.03951121845778618
APOC2,0.01845953578014093,-0.0336652936463179,0.02034398653165972,-0.01950368575396335,-0.011347359031630625,0.060898450842311276,-0.010004138295928184,0.01603873601212674,-0.02574393249992253,-0.07330847750945364,0.14288962778051081,-0.0352266938118396,0.05450736416538967,0.025870209725210952,0.046552944051453646,0.02431333786190455,-0.05435518692432894
BST2,0.02944814442145007,-0.025476649540327526,0.007817779964805503,-0.05599976233404992,-0.037277640338761395,-0.040008020909685034,-0.01472205572191024,0.06445417754419389,-0.025507368599788076,-0.0641216032019596,-0.13864404602312244,0.03283948107483968,-0.03278683526395859,0.029462156647664727,-0.013768252193586353,0.0024938943171461106,0.14701324451665118
COL5A1,0.05038758465258387,-0.01860703399127889,-0.028951008496602343,-0.026608107837137556,0.06018045748804306,0.04734532589178371,-0.04198983484202585,-0.0941014263276925,-0.026381131796907004,-0.07744971989698826,-0.02027673830418529,-0.010442507508923123,-0.06713634025635212,0.05134376702468375,0.013904149208856905,-0.00830791056522491,-0.03834741443014108
