,UKF243,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
LUM,0.08647825055511928,-0.014445497108598493,-0.024307016143696427,0.08225169909536371,0.011211664223515617,-0.10799216280534021,-0.0015667337249684963,-0.008543996665991115,0.021581505667072513,-0.001225819164009748,0.030979251816657886,-0.05052447438087646,0.013765998196262067,0.02641617312559575,0.012224550574262806
BTC,,0.00641276569998215,,-0.0011285245351717091,,,,-0.052737628320833806,-0.025808878863102694,-0.025452872439571745,-0.026833027906594684,-0.02917683790037091,,0.03846132037141668,0.035319741542744955
APOC1,-0.016592059215545903,-0.10536723215003704,0.10807713004001203,0.0537409750042643,0.009608141898399016,-0.12956439568646216,0.03759023316157061,-0.03324082060643077,0.050684596759313166,0.02997716717357364,0.0164856857427986,-0.0656551704585539,0.1694100806397321,0.08414838390210036,-0.011721910611493686
PKM,-0.21173343743393724,-0.040312484293682976,-0.10493742685772414,0.006123572093597628,-0.017918764869040475,-0.022478229979704695,-0.045525207236619715,-0.08596246346497034,-0.12400153972505293,-0.13309019104346967,0.05714561326590006,-0.005735334921232866,0.0407273711226027,0.02338496721008333,0.030910481092233655
TNF,0.19394334979358166,0.008581572490989519,,0.051389713977510715,0.049772769104109126,-0.0290158019860682,-0.026549591013183358,0.015107548988965588,-0.02505006421816042,-0.025110200884959438,,,,0.07510666760031862,0.0164532230887521
GNAS,0.09732779052077876,0.0037075677387335857,0.010991876751679421,0.11187407288201875,-0.06470741297295157,0.1403700848646869,0.07857038887886461,0.06572255916749228,-0.10444784886080116,0.03710532684591814,0.01731744133060429,0.08611135922598064,0.07440190539964293,-0.039084944440818975,-0.04221303404924575
BMP8B,-0.0323563529121616,0.058277025934882584,0.013908338934741207,-0.04536270684811007,0.08196314024026148,-0.007017145871159647,-0.009591046969076325,0.027959660569836224,0.051847077050618556,-0.004062956017648206,0.028684069106776754,-0.02010633355556128,0.046748684549889515,0.07034953667381394,0.08658782087701997
LIPH,0.0009925116659710502,,0.05142184680754454,,,,-0.01600576598543359,,-0.02543213581223145,0.03044116734160387,,-0.04716554019022822,,0.07859988728296288,-0.001677236751220303
CCL28,0.03436343043008363,,,,-0.029735646947506963,,-0.024646246504683264,,,,-0.021616788802007018,,,-0.023424012699172554,-0.01159567329595295
PTPN11,0.020629346146462432,0.007805447066782338,0.030467353728877957,0.05148839951997038,0.01987761286654393,0.02933418632967489,0.031152637706059656,-0.04453379555549738,-0.03623498289637209,0.02103194626195846,-0.05807344451529487,-2.5924470605077576e-05,0.03410497699677722,-0.03153880789595339,-0.07551512464118093
ADAM12,0.0390003780600486,-0.011667391187068995,0.07486134731914657,-0.013483437012056666,0.021873331727173644,-0.050488189580068454,-0.01958248386095409,0.03864134827032665,-0.055039558626317556,-0.013229079283296393,-0.014793811033370961,-0.04372317915234729,0.04209831203225942,0.009983076693075323,0.07576902845527012
EPO,-0.05753232544437606,,,-0.007595286178911757,,,-0.016745996071529757,0.002172119293318813,-0.027619948996498927,-0.02907568291644452,,-0.029991969410523726,,0.009084352753497766,
EDN3,0.044444550656056424,0.033901256575364115,0.1297711942885688,-0.023817448078350754,0.08973100371504543,-0.0008622344091593755,0.08488456370514845,,-0.041795696029944714,-0.007430112431268333,0.05358507687464949,0.035812934178799646,,0.011081607065857771,0.026832667965036923
CCL22,,-0.012386878912848334,,,,,-0.03371842574718376,,0.05663971849866479,-0.026589266833024497,-0.007900279614701876,-0.03482811990103136,0.019512913298246372,-0.038491690815282364,
CCL2,0.030039973150251215,-0.021064703796101987,-0.04301364697457857,-0.09245713621450766,-0.054129160122142805,0.009592447760790494,-0.03273084340510783,0.03149461723367344,-0.016599565085600967,-0.039710346710922786,-0.02150839997217183,0.0043353059656677136,-0.12094859993235689,0.0030327820306832193,0.08830555564963723
DSCAM,-0.031358593160132765,0.013232389942374403,0.08444454683570414,-0.0307484438945968,0.09701493755369303,0.009001395782666368,-0.017916625435628865,-0.003925598098483201,0.10171350623420011,0.0683297607583368,-0.03461830487881772,0.05619669404089356,0.03651983015282642,-0.0037863501560600065,-0.024716532935886396
ANG,-0.13338048328845284,-0.039922997183313096,-0.06382617284136602,-0.06693775868732631,0.01375000403025378,-0.08042517634833402,0.0021284491874268468,0.00680242413079034,-0.037864334511535945,-0.01792791648204332,0.027924055110473904,-0.0038967850578236515,0.1427496104627141,0.065839826984916,0.0034642552557863668
FBLN2,0.10415718821205042,-0.022525905311643342,-0.03711202758035579,-0.005128205856005401,0.0032109524018681416,0.07119249752783648,0.03999347672487521,,0.034307570224262375,-0.01611948668312685,0.044119036759668835,-0.03653077440604585,-0.07746418903867726,0.01612060113075731,0.04670256412612809
VTN,0.02639855459098331,,0.0020418979687919898,-0.02343977931366807,0.021878308545355732,-0.03332677366216893,-0.027511790935332122,-0.056756854523806,0.02194178906201445,-0.020445434080112845,,0.02951120372786897,,-0.02001113803938238,0.012121191518255062
VEGFA,-0.24036880649438744,0.010020715197272663,-0.1320730121752297,-0.03986354534399067,0.0821228671360837,-0.01869874874641636,-0.033860592981391685,-0.08803010373328939,-0.1525429454732481,-0.11024906040591505,-0.024531009604917862,0.009457062830393973,-0.0529006968137208,-0.10926460180657191,0.03073469571320648
F10,,-0.014138838819568561,,-0.02186971075589965,-0.034568136113556136,-0.03214740976876827,0.011914171098996302,-0.03526152781209642,,0.027165007359916303,-0.02321562349444831,0.051545777168658234,0.037812955336467925,-0.04397757479953224,0.13773992129973428
SERPINA1,0.028860381157377015,-0.05476089062690688,0.0325404738909184,-0.030964221375613922,-0.019407775160615554,-0.10000031417508193,-0.06559416566111419,0.018415953553495932,-0.030285759094512366,-0.039568919430347176,0.04648123462179753,-0.0894992594338343,0.08353670133763114,0.08176572733713988,-0.030342417643041308
VWF,0.1809591059891664,-0.016491318962509823,0.041487366249892084,0.08976708422042226,0.011279213351634251,-0.10551786710086566,0.0209874865288577,0.012476351773198061,0.09331485933273632,-0.003966687310424381,0.07633222405074352,-0.03575048807874682,0.06917269324162516,0.015808983526250268,0.007594152645465338
GDNF,,,-0.0025860603703878227,,0.13743971723591186,,,0.024802038292007587,-0.0356303083595116,0.028205258833413634,,-0.011246058731733002,,,
VASP,-0.03596230034535758,-0.032308969864529094,0.027278004901358396,-0.04955941103381711,0.08629537563644173,-0.04572333467708431,-0.007827710402509177,0.004195841011424024,0.0013221436882073533,0.05543874711899515,0.06610625208508158,-0.012787781539333038,-0.05140426581542591,0.03519384045552252,-0.013727146959432605
ADAM15,0.08033486561981451,-0.03173067662842915,0.015313774928539177,-0.012880647175751216,0.06573307724091687,-0.04429267456013906,-0.007688997739001109,0.0633979096601002,-0.008161605416592234,-0.048664656816955816,0.010482720753799175,-0.020031548018086473,0.12360529881108498,-0.022089909774577098,0.05753165069736766
WNT2,0.058696348589490084,,-0.0015963557455924615,-0.018835087014692876,-0.04116707673549369,0.06254431074149099,,,0.015147165022083823,0.03883285569482843,,0.049228177115403095,,0.035728699956222194,-0.03914856724539381
CALCB,0.011222969994220807,0.0004318302906619887,-0.004099474668124213,-0.028312836030583634,-0.02535695580891549,0.04928436264485732,,,-0.029983595491982935,0.03500877722556298,,0.050771510235100445,,,0.0011934234073417095
OLFM2,0.13176557053250448,-0.012230672791284977,0.09159260945621986,0.007786379537992646,0.03262824440286732,0.06576829343628537,0.02229715668197941,0.028051703123390073,0.07669198048401474,0.028047152480867414,-0.02043158900090773,0.1012809166042787,0.03193770272118442,0.05708974638583246,0.024585891551337676
MFAP2,0.02157597995333831,-0.0023181351543140835,,0.04272197524050517,0.12462518856679719,-0.03838854554747041,0.06362798700328468,-0.037461879999277435,0.08168176941544952,0.0799680385986573,0.06061916446335608,-0.023982685864253245,,0.0341203477904768,0.02635776873561143
HLA-C,0.05869582218890348,-0.016506091595903494,0.030619889837197302,0.01599384005515766,0.04457225886381611,-0.11540254737080897,-0.0038296518212568185,-0.0271955851968578,-0.028550515068419532,-0.0868845951145696,0.025569014922112512,-0.057315277452063336,0.07878328746268129,0.11156941376412088,0.05041471703094931
THBS1,0.04153434265758241,0.09186655998232247,-0.05061422099292285,-0.029957400030687416,0.0520892322817881,-0.018723773466444618,-0.06000960945687829,0.012524666416124187,-0.01296048808582336,0.024331978829371964,-0.0232022035936686,-0.12478555629384203,-0.05419345623312758,-0.028089578301014235,0.04424126664749004
HSPA4,0.045719834187836664,-0.012387376472124727,0.053716459438160315,-0.021400196519032744,0.029488125611247896,0.03263261336810483,0.004693159203897212,0.01316002476013323,0.018610686860116448,-0.005092511037409067,0.004587981178723667,-0.01591579141101195,-0.07592292723385634,0.03771878852301137,-0.03571576622031962
LMAN1,-0.11005673741754396,-0.06372911341931137,-0.03290086662599761,-0.07988913883287992,0.049738113742355275,-0.1170516100710006,-0.022451620257404742,-0.10171228271340615,-0.041166449464862184,-0.04577613741276136,0.04587760538552455,-0.0421633593298319,0.0009136191715890709,-0.03249201064970781,0.018535019447540116
LYPD3,,-0.011418124529484404,-0.02330010302657715,-0.023439781330464416,0.019974310473960498,-0.03390298961328584,0.026322563031154288,0.04508806883661972,-0.027384355107037486,0.006005383446618364,,0.05028664318731343,,0.02159914841687773,-0.036917079302486486
APOE,0.07894919877777096,-0.012883501117359378,0.12506036612338067,-0.009133842646912369,-0.03982738891644139,-0.09114303505360224,-0.013472872597723545,0.12636044522600803,0.13497188347450548,0.024761271828668396,0.05202328904322534,-0.15008959601908503,0.04525596570225036,0.025186380134606747,-0.015273826533224065
SOSTDC1,0.08510634469978133,,,0.009096593402934935,0.04640280076798581,0.05797833326736046,0.03838244816542798,,-0.041500906637333156,0.02200281707177875,,0.06229937185814787,,0.0016648051982196118,0.061858902440083005
ANXA1,-0.06501264344961552,-0.01920989344412916,-0.06355103204010162,-0.03747001296014578,0.02965215708913777,-0.14743347517649344,0.007959948594845872,-0.03505723370184351,0.0036465631697151415,-0.08942125861217175,0.0010713603146429666,-0.04364937924402202,0.05107146043827068,0.008184265657298713,-0.0725697348509148
WNT2B,0.08284972248621265,0.023903639896359404,0.06737152741872957,-0.03366491744539735,-0.018583288592840055,0.022466368847091554,0.012431710457054755,0.004663468011231458,0.019383091575677386,-0.06734776950317096,0.0028899749109924933,-0.017743458741361857,-0.03755467895337883,0.020807943223453307,0.020118426836080196
AMH,-0.07480851462901245,-0.015331956339413358,-0.016677116110607338,0.02241387652031599,0.03604069692625602,0.03781645281626993,-0.02413850559561141,0.007584778362899804,0.024942946457299393,-0.014721262013880047,-0.021616786045406948,0.08196631203753879,,0.027804366790056306,0.0655260246482038
GDF10,0.02623554595780707,-0.012845576862971329,,0.04823213922542041,0.019804993170623682,-0.000712393796008853,0.015157228499034153,-0.03407401822430889,-0.0425901239258702,0.03970484435086306,-0.027282811666499263,0.01195593014852057,-0.0030772954103235376,-0.05292831878839166,-0.04086661733510912
EFNB3,0.0007623906373061479,0.02455758721187849,-0.02946477023820556,0.03580328828132971,-0.015050553186102133,0.11568765329224852,0.04884582157647276,0.03444032609922371,0.016417224006448617,-0.025915346159173486,0.06989619467065589,0.11687231914324887,0.06534867814109006,0.06222339181397952,0.041861244650039695
LTB,-0.004661238757026923,0.0176891633848681,,-0.00010610869574888313,-0.011208880346198914,0.033564859155822725,0.07925454711489922,-0.04549848547560516,0.04106718348653156,0.09738227399713235,0.03719217432832957,-0.011447300646038132,,0.055289041344047225,-0.01186828648470646
ANGPT2,0.17056234113252733,0.020131069720010837,0.026055613229526372,-0.0011255461348321728,0.0805134191119125,-0.11981630030874918,-0.054202487646075485,0.011994033251253379,-0.004431070949613609,0.04466225312192228,0.015371948304623517,-0.04864755919175302,0.07686125139088955,0.027552797415381074,0.057288951648434165
NRTN,,,,,,,,,,,-0.009079267811819506,-0.011498465555249911,,,
ADAM17,0.055082558884077294,-0.029633235846954556,-0.05378470080552122,-0.05259540858726192,0.043804598900888225,-0.01506314370658129,-0.0041486768903019645,0.01702729135260921,-0.024024951768706216,-0.03334124680942933,0.011606161369319187,0.015031033708193978,0.04344394163659199,0.04330436918004646,-0.02474654501396889
LRPAP1,0.0917453699184631,0.025876778558491607,0.03467139427022003,0.05696214664238566,-0.04385009203150241,-0.0745968525671156,-0.00505591783305228,-0.04143921985994122,0.07708426513133827,-0.0035113796876405355,0.014613259409123652,-0.006899382014202401,0.10656482790979908,0.03343922317866774,0.03260175763571906
NID1,0.09610868675604295,-0.008781138139901902,-0.028576182792925557,0.052490170274776767,0.10367692420676196,-0.08652922346300933,-0.009560882390275508,0.10513992755429158,0.0046992386962187846,-0.032217021278503614,0.04482758293293593,-0.12624368069103792,0.07003335755287704,0.03015122117678702,0.08993149282818914
MST1,0.009865671496100776,-0.019033639370468338,-0.014371747012853969,-0.05219689564004738,0.03543047429184123,-0.05059109342682912,-0.008222005316793846,-0.05420044540626233,0.09151326285331869,0.014736521436882604,-0.010298505431454134,-0.01338032898200994,0.11468025684436546,-0.02537642468827835,0.019068464797459956
IL13,,,,,,-0.02213737536118641,,,,,,,,,
DCN,0.088202193693848,-0.0013315159767202688,0.09314251009121004,0.06974674559922067,-0.003105627028183561,-0.03425526176107788,0.022030134201272145,0.029017342672725203,0.04386353907970761,-0.02428595871970332,0.044146108591980475,-0.06536323391531197,-0.033201648075374596,0.01008951528239961,-0.014572581812405647
IGFL2,,,,,,,-0.01985153961931857,,,-0.028809160875598195,,,,-0.012916270487546243,
COL7A1,-0.08316093839550302,0.0007001378410826242,-0.0027222484742437064,-0.022152295795842773,0.11933157162482738,0.008145193717264571,-0.0005676629550850927,-0.05912036304405955,-0.0464914951420012,-0.012607197331984657,-0.013662434424525,0.01653470240535101,-0.0773638666235786,0.08861032544393409,-0.0005250342158453698
CALR,0.09809864852062727,0.008248392435488501,0.01967512766812756,-0.06686536830961999,0.08681388393318147,-0.12284606881582794,-0.04802743098950872,0.08815660939595031,-0.0403765628239717,-0.04199718062082529,0.06750541086567914,-0.0379773026582074,-0.0014155231728727553,0.04698344596122418,0.06585454867123697
PIGA,0.07797016743557457,0.01638758859415899,-0.014737385576784952,0.033953227092708635,0.10133141213770472,-0.011239403167973911,-0.01740117686664101,0.04451145416086838,0.014274200768115156,-0.02606599136990798,0.024090635545280948,0.072545328046219,0.03445730662713582,0.029877273550575723,0.0520263283336181
CD200,0.05501835807908802,0.051003969035847425,0.09448908745987632,0.08916213499746325,-0.04391625889579612,0.09031575630592073,0.035942859433839944,0.02592335636722629,0.05996557819355509,0.061210281982904895,0.0671334376891386,0.006617501979781843,0.004363383889417071,0.06141751667445584,0.054739770507503054
GRP,,-0.010903506257780223,,,-0.033847413799851275,,0.005858592872310715,,,-0.027159929269334193,0.03594873155301755,-0.02806624073335201,,0.013040319569555446,0.014037639563184743
CDH1,,-0.026107488335575933,,,0.05809710677905574,-0.08467648812441424,0.0020691669895264394,-0.10506427330207493,-0.020988110678362613,0.06482242318189171,0.032583512523881454,-0.004147833840574821,0.05995216225454293,-0.05011933386262122,0.03932550940506528
LPL,-0.043272019178102875,0.009058396471515396,-0.01604173823884142,0.055229758155662334,0.03771774750942316,-0.09910014594187605,-0.07572887602133796,-0.1054269616535945,0.17260557511300187,0.10626009047369885,0.01706646263500734,-0.01627976862821973,0.07479730807241317,-0.01578345707901391,0.0013522464935497888
SEMA5A,0.010880345182693136,-0.00688119534529096,0.06185642750412376,0.03686587954589755,0.12713179782649842,-0.11113372171839189,-0.042110893006283574,0.028586943613062122,0.10263315765872781,0.09881140344699856,0.007208325789852943,0.005024754721770574,0.049711046424246924,0.0182363989693896,0.007506758960309272
SEMA7A,0.09429334617381707,-0.012437423541181984,0.038374919090856226,0.14127811326687875,0.00852471028872453,0.02375886804960976,-0.05508594461219357,-0.03573363482505466,-0.03378270397477781,0.01821278169977734,0.009896777737666495,0.059740314629953765,-0.03155010194202508,0.0674101789335254,0.021094559400323357
SEMA4G,0.07583453939650414,-0.01775276642547999,0.02540418365903151,0.04500412050212287,0.036481944556864335,-0.005414978761321843,-0.0030620164967201133,0.020479438702977616,0.03187631056584407,0.050763449732222056,0.0288793249881826,0.04840632349005458,0.011567607356884165,0.032980174946853104,-0.05468011712687473
SEMA3B,0.0007403301043013853,0.0130185188710969,0.0009877584187892303,0.008148129563898522,0.005452159948672854,-0.032229189591324384,0.029109144128154685,0.018530329288212934,0.030302663655392782,0.007694639138692312,0.04175845857988086,-0.15374639272491586,-0.001991232898222188,0.05661783362525024,0.09330485910402235
RPH3A,0.1727288428785862,0.013378375906108193,-0.01393610501285316,0.08275781796654195,0.013310267369958995,0.15321523591789296,0.05285898262717516,,0.048514730548474015,0.003756915501551741,0.023557681714288917,0.061594436162201754,0.07061756900524044,-0.006106247793178324,0.0010932883068359247
JAG2,0.04307389016530673,0.020403157361155916,0.050691081481884094,0.08574719741821069,0.007071562136132182,-0.022596275325765525,-0.013830611593824836,0.04796594706683058,0.04271061174620995,-0.0273778795904579,0.03503695912068704,0.03604639429827711,0.06000224738947877,0.07928734624212816,0.0034660486372783466
CGN,-0.04091117891614061,-0.014845393226881618,-0.04781278180604318,0.016426314053236638,0.04130627474195368,-0.008030819961198641,0.028321430786773672,0.1118968279408364,0.03680374023220055,0.031461660554710766,0.025548150259465774,0.062131274979817325,0.03338982361160651,0.004531692222650016,-0.028541087847093194
GDF15,-0.018111925662637304,-0.01706715709644145,-0.05568835981500699,0.0089935490831666,0.14270243113064499,-0.052703838542586715,-0.03816185073860187,-0.13543184631662852,-0.050701826892955874,-0.034346674347917314,-0.005033594135372922,-0.005348434198040182,0.0726689218792658,0.027267225047583558,0.05651773165723099
SEMA4F,0.07210687053742379,-0.004425642425104025,-0.007073353557417571,0.005860585063256618,-0.0031318714016926965,0.07665390115549578,0.04552481671019112,0.00769941819075226,0.05553095973680032,0.05270945738082001,0.029479074726592534,0.10576527876233224,0.027222170499471236,0.09863920510017514,0.015367473454499452
NXPH1,0.04731183851587161,-0.01898018352676764,0.054226597805356644,0.0014886471688065545,0.08486645901392409,0.008137846612263827,0.009009766950411249,0.04302659083572627,0.10839651921135189,0.02704179247665032,0.030768455399774252,-0.002574083995933584,0.11638350385363362,0.02450118949982763,0.06432042396561681
ARF1,0.10854528658199258,-0.03817231401471068,0.008268045405841112,-0.03044955601230403,-0.010335031156974385,0.13791609120259554,0.038414382372806984,-0.10727477576356408,0.03300804004564651,0.014576759660792641,0.03932667131095782,0.007155716411580487,-0.07006310434839755,-0.015511241612265346,-0.0028978906132540445
DSC3,,,,,,,,,,,,,,0.08849462988730368,
EBI3,0.0030839088704755374,0.01771042481762415,0.16863338856208387,0.03463422928502195,0.10818389384295582,-0.05274870342669104,-0.02643514226278131,-0.05055250800760778,0.03336049392211433,0.012538131173299822,0.016587799594285673,-0.013416909736393732,0.18236645925185063,0.04899315849424948,0.007362038503569662
TIMP1,-0.026965151657673374,0.007406153704422023,-0.08022962447619314,-0.07239284063426633,0.03404365918364663,-0.09557919176944762,-0.09011145899962782,0.00479796084745982,-0.13175039780769213,-0.1354506289852177,0.10682194998892167,-0.13001052764649074,0.005732123563176693,0.00656168254514113,0.030320670034965067
SEMA3C,0.03712793625732807,0.0032289618394451716,-0.04974751176996217,-0.002521523274193915,-0.007507694982088209,0.0460221542864893,-0.007354431826033345,0.03929289309083918,-0.02103329995288131,0.01463405161024012,0.08390565254769014,0.08582077936246978,0.02414219959358328,-0.04224862152923997,0.06592433015352642
GNRH2,,,,,,,,,,,,,,0.004798872047421776,
GAS6,-0.07967319445425257,0.019444589391303727,0.03843008215807635,-0.006135600038488081,-0.0006529821673809576,-0.040206318077310885,0.007398685597706287,-0.13956444813795635,0.06334869559148038,-0.036564342745468145,0.0913402442669286,0.031190077707116955,0.08224255897387248,0.006159124048521524,0.017012154357907427
MEPE,0.07936379081348655,,0.0049429033332936065,0.08950810029070323,0.028825683066125107,0.035042848805220204,0.05535054293285547,,-0.007706038243796659,-0.03154357883929142,,0.004460810360861299,,-0.034420987558223766,0.013171865859801865
SERPINE1,-0.06804234585769933,0.04882182021099307,-0.07844367658845051,-0.023142060976424534,0.015277737876318741,0.13679479489306878,-0.06941908966550515,-0.04707474047464114,-0.1014131950189978,-0.11662311238857011,0.012905747785506686,-0.06009266905009054,-0.015432119710976688,-0.0380515080250096,0.00017239976943924577
RSPO2,0.09865011280494206,-0.017067154922623003,-0.027466782578817128,0.14865464083084473,0.004288926177344516,0.014856343948283857,0.06025901747169677,,0.04270425837963444,0.07675952360986517,0.027779892753643353,-0.028972611095682502,0.05369968159643486,0.05688810732797647,0.024190171984450663
SHBG,0.008370076644674228,0.023345382117383077,,-0.02494991266964298,-0.013702547176534352,-0.00046716408747606215,-0.033718425875128605,0.01227181482535402,-0.007995902532318876,-0.04849147808096148,0.007118230689400251,-0.012807357559970055,,-0.0438544441750723,-0.03487757727020639
LGALS3BP,-0.04449622664565633,-0.023146340751120858,-0.002576195158011762,-0.034489594663214274,0.05894756233350052,-0.12930249448860054,-0.037719823054572006,0.0618561254646164,0.011922640383835456,-0.08155434112473717,0.09221612065117722,-0.09936927775518334,0.14656115769949027,0.11144167160350589,0.03208348459079248
LAMB1,0.0308900836231903,0.015077146010542348,0.01643555626667257,0.010325940192585252,0.09697727052039908,-0.0747945341437464,-0.044439256109210075,0.025267992278353402,-0.04732952383678509,-0.09365403750400669,0.03821732599413469,-0.08885083854209089,0.03824024562451248,0.04451956936007058,0.053648074576326144
SPTBN2,0.12789717909464532,0.04246376233567968,0.06230654735969766,0.11654782617017696,0.00839432051143326,0.11734911980868526,0.08204039382640857,0.05623005506956115,0.020724727581095732,0.10441058892073936,-0.04971139118613082,0.09359177721085256,-0.047090040646507555,0.032948637253786654,0.05415399270868743
COL1A2,0.0741866109583672,0.04620727091748402,0.07213857535714441,0.046888521483985854,0.04514588507573076,-0.09616602666330568,-0.020762504412547917,0.035705208546729934,-0.038573419591589955,-0.05529520809375704,0.03559002098035087,-0.0826252752158319,0.01056629759759188,-0.007007973106447311,0.02576118475523832
DEFB1,,-0.009651200867023074,,-0.019066806502416624,,,0.013330113392633845,,,,,,,-0.0058535605151640285,-0.03146930291635541
SCT,,,,,,,-0.0162561214480813,,,,,,,,
WNT11,,,,,,-0.004117772057499592,,,0.012732955956882943,0.01205229230731751,,0.08957660963237861,,0.020188100437148596,-0.02825217522926328
LGALS1,-0.09731129874729172,-0.012303814043226379,-0.13949779598340778,0.030398021671684827,-0.0636659740578221,-0.0130683848179432,-0.013551880679996409,-0.03470186126471398,-0.16347496837048267,-0.1345281500865764,0.06609904095429409,-0.03322792771188525,0.08887486449817969,-0.0013491646330009164,0.02008224109600399
BCAN,0.1858541982736563,0.015001165351080328,0.10087921105408196,0.006966125333624148,0.09395352318478331,-0.11682981221720638,0.028936266348128212,0.047849724611235676,0.16634942817600953,0.1355259295268922,0.055245048585385016,0.0575600310917158,0.043972644718326966,0.020075178077774807,-0.08627946248030267
ANOS1,0.10421724492144387,-0.0010797425024041021,0.0724906431985455,0.004811982269038323,0.027114667905898834,-0.05550139903060873,-0.04854786554473039,0.06749236171437112,0.09928189559234588,0.07694439197753795,-0.017675710177320492,0.02782359251081743,0.04184199940570169,0.017970065883945518,-0.0013320106638517102
EDA,-0.044674157958771554,-0.019915426407401758,0.04561997895037068,-0.004412352270408892,0.007131588204623594,-0.025788973083347867,0.018657591617584637,0.09336486801297726,0.06418041272822952,0.09777486786095257,0.012345563797259916,0.06039872163876979,-0.07254125073475579,0.10802738259501338,0.006107271667856634
FGF22,-0.0002818696741144918,0.0843913548606384,,0.0774276153441639,-0.021789911556065945,-0.0197706042971998,,,0.11304116689158268,-0.027441126983110176,0.038716931805151934,-0.012481507606764135,-0.018702675127271334,-0.02048262642209821,-0.011351028124396777
SHANK1,,-0.010771218541814238,,,-0.02211554447914078,0.022794959016135662,0.04731490515769186,,-0.040778121039503186,0.04990298296380941,,0.0991747214800188,,0.06293939734263451,-0.007834424187337048
NPVF,,,,,,,,,-0.03125983550808433,-0.024804531299631102,,,,,
RAET1G,,,,,,,,,,,,,,0.09141747571083057,-0.026018917066847815
TGFB1,0.06159746170749387,0.012073552072462796,0.04196972726342512,-0.03582593961426903,,0.026632887639499357,0.05993941740432488,-0.0003290798924143372,-0.03323043164818907,-0.0327712635572339,0.03355078683926337,-0.10375501905549185,0.0674020702872096,0.03514860141622647,0.00872818271290904
MSTN,0.09925833757139356,0.06188619563451246,,-0.06650829178975987,0.018061934781738207,-0.07340773451792847,0.019485710010830163,0.020892713355122987,0.026651889432155376,0.01590657823049926,0.05556850937951724,0.0157217360931516,,0.0032276660669706006,-0.035182966632615775
WNT4,0.0590210479429967,-0.012618171438391557,0.06428712391527147,-0.030489474383462407,0.007674204520192251,0.09819557828984876,-0.024979453938811066,,0.0811114132689,0.04750592779173478,0.07226145306827819,0.0015468368780761643,,0.017049642624457916,-0.007053012078822092
TNFSF4,0.04877044700669296,-0.01580500636074965,0.04419401816902804,-0.00184541984521527,0.0003699946776653573,-0.03558300867776351,0.020474154695003095,-0.09312822764887703,0.023840011681766575,-0.0014154146899447717,0.106197300253471,0.05253212851009996,,0.0523766528033826,0.053704208583668166
NTN1,0.023577058088518947,-0.026951066558937756,3.148529024547735e-06,-0.06583352441734264,0.09434482619844607,-0.10804172252659934,-0.014555189149648843,0.06108018905309053,0.08381383879642768,0.08251953388866538,0.024175836127545564,0.059996499461318104,0.03271833344224141,0.0726350322640424,0.07895261958179023
CXCL12,0.04365644272322462,0.04125496685506437,0.18714254760729043,0.0830356947980499,0.04196116645613177,-0.03204681648987721,0.04142953352041107,0.0002285709356854958,-0.058631447124237616,0.0007414063981648867,-0.050652657929074786,0.030695643498133782,-0.0027323842625545974,0.030057205356732817,-0.020316962464567115
GNRH1,0.04931325696928851,-0.017412905327498018,-0.048103916818391323,0.04926775775402113,-0.02249767562813349,-0.05503171341409009,0.007613358208213056,-0.05980298681420931,0.040609165161554855,-0.024545828295197795,-0.021339618476832856,0.09818388069453385,,0.08759290497775074,-0.008090708844157283
FGF8,,,,,-0.018963137649577216,,,,0.05516816847431954,-0.034237416740096775,,-0.0068991878401912414,,,
RIMS1,0.15960057628866775,-0.0003358213198733668,0.050809040509750894,0.049634425313665416,-0.011026286793478132,0.033158458268510244,0.02545291685539378,-0.026160373659714086,0.024173043190103747,0.05395822530403424,-0.061967334161649436,0.05646641367441548,-0.012302127107624636,-0.02861438030834439,0.05952754239895133
FGF14,0.018465562505097118,-0.009519164086328037,0.0026445321764427226,-0.005917288315665434,0.0355686379789939,-0.0812143034036089,0.007869112867143393,0.05015719378403232,0.0648878502713502,0.056118071994828385,-0.01759698305545151,0.0629467272245307,-0.01865899939300845,0.023509651943843947,0.1086544716250293
IGF1,-0.00593124580255339,-0.007051853515177252,0.1067949115453935,0.10856783570004454,-0.013985434780902741,0.0426586202400798,0.010577390796201935,-0.006481969609568396,0.04025389475447305,0.04907021964543474,0.05958878908885465,-0.030993820471337384,0.03481250224080956,0.03622542574554309,0.013603974719437075
TNFSF10,-0.00043791846739018106,-0.043785515285741705,-0.02113049087144707,0.05992263605636016,-0.0034198626092470643,-0.10320070127752144,0.011483533598536095,-0.008386950046965005,0.07202043858360081,0.042367793043657585,0.08196272695922464,0.00041453037793660213,0.09919124439158743,0.027564655071066327,0.1260524559112221
GDF5,-0.0077953427687776035,,,0.07846719577757227,0.07440913853705369,-0.03484494608680068,,,0.03215054998155479,0.06600269484206303,0.04084451923664745,-0.0011612532633719559,,0.04840555092791594,0.016876761800527537
CHAD,,,0.07045018235680502,0.05369141369277368,0.02963820539771123,,,,0.0005873586163187422,0.07542927183318665,-0.023726605673344732,0.0018797257295287515,-0.05285162129070678,,
