,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ADM2,,0.008809378726899755,0.054263585457657366,0.0004383897929796634,,-0.02950978698675915,,,,,,,0.07235654932021815,,,,,,,0.06878213614273268,-0.026108825178383,0.019348872148606016
GAL,,-0.02625996244696453,-0.04078661733658303,-0.05533995383253339,-0.023023493187865618,-0.04002400789849833,0.03330712148507233,-0.029929641737671108,-0.032337417409534774,-0.010549684131281349,-0.015971932273309213,-0.0084564782867862,0.07248166746287739,-0.01901884157882651,-0.012316105646673861,-0.060805062941338105,-0.04889272565490173,-0.01876760171469221,,0.06772274300582024,-0.04986018979944829,0.08925851234967386
IL36B,,,,,,,,,,,,,,,,,,,,,,-0.06408705517554844
CXCL6,,-0.013084950273060447,-0.02517858885760054,,,,0.09266204088842087,,,,-0.0024684004627219644,0.136131172884604,,,,,,-0.05902198493842382,,0.08540189010442113,-0.04609858026152543,-0.029887007668217582
PDGFC,-0.040380216929594225,0.05551567785832877,0.05451689087516597,0.022059089198668547,0.07397083865384388,0.04649885960142124,-0.037608029357882725,-0.00037942616591061373,0.09154517209551323,-0.030540820229896355,0.056770843508857895,0.09726298959508639,0.0013985955038540404,0.03652849839911154,-0.07369079103173688,0.021936851321204702,-0.015830859281626596,0.0684050609227174,0.043223845036589915,0.011043505286454886,0.002405628907684192,-0.09201674569089512
COL8A2,-0.03209915436143472,0.03254707724908901,0.040176958989178044,-0.024832730711203715,-0.020311176440668224,-0.02125416809006029,0.023801025165384928,-0.012710969515123858,0.051890625589926485,-0.027480638382087932,0.03466825863508381,0.01939392450128866,-0.0004232392541438986,0.0667407242721578,0.10270718516042024,-0.09254864712177088,0.042563595293300706,0.11271833254195295,0.04105120001338742,0.03406383700859495,0.09668947817519603,0.09201609031695769
SPON2,-0.03926608003059635,0.08863268704287462,0.006743533860471683,0.02402915695510714,-0.054525903889411705,0.07357797918246775,0.08119884855243488,0.04103199791136096,0.012404649307605953,0.029774685474183042,0.004205308724660362,0.03444261119987368,0.021330316693937548,-0.034787588469130014,-0.020279498339167153,0.17965031872504011,0.0074829734393459775,0.045359003799158706,0.11759849499218732,0.06450956831519938,-0.044392981947229,-0.01869736934296931
LCN2,,-0.014779167587064908,,,,-0.028945836344317508,,,,,,,,,,,,-0.00924823361029518,,,,
SEMA3D,0.024069050248782347,,0.05027725813205837,-0.03736954046577548,-0.01884182882561147,0.02664149882061003,0.022523002630266215,0.011009009324510018,0.040148902777783435,-0.037503838955805835,0.015170329270606579,0.016967012351938086,-0.01793241908712018,0.030870803696481052,-0.027455123384388186,,-0.017295638873885168,,0.012260909564862647,,,0.042106855913291406
BMP6,,,0.032628536785563454,-0.014658248466004583,,0.007248094326925717,-0.016512604644162054,-0.02246410216272703,0.027049384717150366,0.035170661745080455,-0.01572161362528214,,,,,,,-0.02276679166339153,-0.0437786994934768,0.01880426473513159,0.0019737924542715334,0.0483699133090506
TIMP2,-0.03392963890668753,0.1064091829430506,-0.051371227844680345,-0.030108994624324297,0.04404133568952859,-0.01690020444526373,0.007278333985532126,-0.030742562567603486,0.09509079462783593,-0.009758931556353828,-0.013011803943335856,0.024916719867681073,-0.012381725405641088,-0.0081525040201427,-0.08627891186886308,-0.047450747103495686,-0.018262501128348704,-0.08903483124436529,0.0773643648151626,-0.07190268573097637,-0.0181319438631159,-0.0780555778649227
EFNA1,-0.021201611111899936,0.02273162626073126,-0.00361327023335007,0.06376016067743542,-0.00606751897253957,-0.04148256054749519,0.011183293790605679,0.0119339729077549,0.03499014841681635,-0.019520711471596036,0.023715140672160614,0.04559043065505508,-0.00907220719919806,0.02847786047599831,-0.01577136012882301,0.03948025090743411,0.01693056546117843,0.00557460448286446,0.018678842685677693,0.019521776584934265,0.00520488834787469,-0.05240944155522222
S100A12,,,-0.034519117118825736,,,-0.011225913606284995,,,,,,,-0.017602693930499676,,,,,,0.1305336151474332,,-0.03661482986846801,0.0362753989575725
TFPI,-0.04643276133842279,0.1315689095555672,0.03909512600170195,-0.01774314489736267,0.0140755277720853,0.01785592089173017,-0.015083060198203178,0.01105506971784017,0.06399457941110998,0.007955104786377239,-0.011006701632422022,0.061927533109404576,-0.0025676569749190077,0.04399173089574236,0.09298867378421087,0.04225544937107012,-0.0063633499631856475,-0.007921228271483734,0.07748763320391647,0.00025303895675459317,-0.004190997041834243,0.01275037221488068
GPC3,0.0019587616735973652,0.017815041080834138,-0.011229023870653195,-0.023080646852196192,-0.002228827846457282,0.008885471474340292,0.009929623863760926,-0.018352125653327625,-0.030673263315792502,-0.015292512597693314,0.04904043582367269,-0.01349441576785223,0.07388764523944309,,-0.03499261506779921,,-0.028210959640612217,0.07266518920445972,0.03570671953869533,0.11730408814698265,-0.006561588198915792,-0.021597427691522064
NMU,0.024258529982133223,0.06287199201120562,-0.029606015880623518,,-0.02351415569892318,,-0.005024569826778651,-0.024921138742540674,0.1721527666047498,,-0.014429220628715907,0.012320151093821452,0.0030178937097460603,-0.004252225927529737,0.03207129386513067,0.01231700632419629,0.022811560448412496,0.03148552615763067,,0.03227138026885029,0.08641264084661647,0.011661123599137088
SCGB3A2,,,0.007755382837532445,,,,,,,,,,,0.04647141944846064,0.16701241605194614,,,0.012347768682637145,,-0.013429662288062022,0.04484098260791642,-0.048941645699422234
LAMB3,-0.010077468734111132,0.05166430847156887,0.040260394526236525,-0.013389493601922098,-0.00729360920145073,0.0006940239942474707,-0.01474419738623658,0.008000174127961312,-0.11868434796005045,0.00020189999572361978,-0.022631632526599024,0.06456809747246704,-0.007932928033426863,0.012270464568694182,0.028348357319285974,-0.013102456982638263,0.029058043145280793,0.04178116230576877,0.08529705726985432,-0.010686794770718865,0.07631439487007764,-0.011800759596167101
LGALS9,0.04180074571637964,0.016291471822883926,0.014507493442151853,-0.028613961553823637,-0.050350402660510205,0.048998458353314685,0.010993686472005581,-0.007904540345631948,0.1089250772839766,0.028035341439670295,0.005128111011922352,0.0036930851504327943,0.017734915048647208,0.07160333147605638,0.07807566196623046,0.03223095031499602,0.07047865648416611,0.04714834249191499,0.005109860142857692,-0.029752405422728417,0.04451166641992853,0.025835820340947616
VIM,0.016026025837547173,-0.027248618218337822,-0.049326203199936594,0.009217632125386309,-0.026559851659200533,-0.034560611735486316,0.006088457442115634,0.015452796645889836,0.06509714827400484,0.018754660444931168,0.027870491920996558,0.06039130826828967,-0.03513029573404505,0.032110299763803404,0.016564644423990322,-0.17777481027111464,-0.02607277891206196,-0.08803400635965301,0.11511583562725998,-0.1150267757738988,0.04645897714312705,-0.07940618393170368
PLAU,0.0997602187965165,-0.039231995932011356,0.03296367384735221,0.012967792757554742,0.0429244292483326,0.018654850396249718,0.04358549472102792,-0.03581325779864461,0.08471070333009316,0.019075873806354275,0.011482891463515334,-0.050664697210022404,0.021239905650828252,0.0759494550903067,-0.010731508031104132,-0.09241371158193126,0.05607681636569902,0.04299940733383652,0.11362443125592875,-0.04313077083873314,-0.039958696819249934,-0.06576297349059797
TGFB3,-0.08409666848241727,0.0914496157354996,0.015452225673047106,0.034804438580699315,-0.009424073099869566,-0.018072774080289938,0.02459129315956726,-0.006279521877475055,0.050878454710972736,-0.024811364428719677,-0.013410056850318524,-0.003015214189613885,0.06789583480444107,0.026843873820830116,0.06030679202947454,0.045619818308392415,0.06903872656363612,0.04462709823137513,0.06311643404473018,0.012668551542657402,-0.059732440577364425,0.034152771963450484
APLN,-0.04571304164254838,-0.025307697541493906,0.020109255321540447,-0.003897925810201009,-0.012895518502226293,-0.05059695378820285,-0.060259790432675334,-0.022960588674212426,0.08003173539267923,-0.021449763227932732,0.04344248162088065,0.0024976914911251902,-0.03569468938149281,0.03512931404029467,0.0804046275378739,0.12793390823162742,-0.042208634764133814,-0.06506223795201554,0.09123217590602488,-0.08045495398341877,-0.058716006426926606,0.00041292686127150814
SHANK2,-0.024536189890909464,-0.0029348831232176523,0.05760457295789679,-0.035359755439956154,0.036017616664808086,0.054354259151597466,0.03007745577868558,-0.039370046884778055,-0.07927543516378886,-0.007117918073207242,-0.01712188343338106,-0.031737032895062675,,-0.03303561934609387,,-0.04593273457560751,,0.1195275009481645,-0.026375537081773565,0.04905165685989021,0.034943883312065466,-0.04216877112375171
LTF,,0.031667669589625386,-0.013613439207231405,,-0.015302878419753826,0.06560164202459402,0.05691203821928669,0.09573967055497498,0.06741646081954017,0.03050992398449549,-0.04944456704883449,0.04246284898539534,,-0.033482897239021196,-0.022048474030543417,-0.02088068971655264,0.03221542196149881,0.06396379131279087,0.035663718816079035,-0.03986103567192341,-0.10896340100869768,-0.081036650104235
PYY,,,,,,,,,,0.021358672731867364,,,-0.013915426273017823,-0.012043796512704498,,,,-0.03157919562667867,,,0.001048342649350764,-0.04460101493048427
PENK,-0.02134891016485012,0.03574038364151981,0.13136766264910565,0.020635298488443067,,0.019534392895781145,0.03476988986413396,0.025538422692895957,-0.07271655037228711,-0.02077404258016508,0.0399742850640153,-0.01990707002522159,,-0.021524876464176976,0.043322213638801114,,,,-0.002124488811192387,0.04879106040986929,-0.02961369625726944,-0.05621894343892942
CTF1,0.00020745401932569768,0.029129990515100023,-0.014681796503816895,0.0019246544254420328,-0.0377680333167872,0.01116373949919587,0.019930871755407267,0.014521255887385807,0.06045784698953716,-0.041093539831654126,-0.009490198382569901,0.029917579822867933,-0.029767976740884345,-0.02195340380146471,0.04487036059972963,-0.05852655502304902,0.024174475239147068,0.019499570228698783,0.07811340021326595,0.003333418489512003,0.12968923471996155,0.04099638480465404
COL3A1,0.019127118088705135,0.05120224139895848,0.02923205727777864,0.0009727613867975987,0.016571597476694885,0.037635849070157115,0.07092438817589236,0.005506634562606558,0.07436252497897597,0.02762560143248829,0.05374479611546026,0.07419980710132339,-0.0427178707194562,0.025088476546078865,0.038198059126685044,0.18340271518723772,0.04454036177165316,-0.03451192639943938,0.162034157918977,0.03182060825703136,-0.1454903965770855,-0.034528868082426334
S100A10,0.012013168822237477,-0.07387840942211787,-0.05095843386653861,-0.06275840606789156,-0.03403237659090931,-0.06063340320131987,-0.012671161420442924,0.03853963842324891,0.0927733291766408,0.019813385734162543,0.02326876283592801,0.022529762544115522,-0.07886248308641795,0.008413654849063033,-0.050046152745701844,-0.13523317515870767,-0.03791261145221201,-0.05781779682887968,-0.018731696442335175,-0.10132915960806464,-0.03167953302270381,-0.03470460803425225
FGF13,-0.031754627804267285,0.06689843808826228,0.007010643489061339,-0.02964623101733922,0.00689372597419704,0.047794237682356536,0.02024568817769007,0.008308588124342136,-0.11085743666727006,-0.04476196239047141,-0.016671696470146234,0.023736787821354303,0.004326903703255459,-0.013323386691808227,0.05580498298723595,,,0.11919905353754391,0.1320428140909584,0.07008539380804141,-0.04925197639468239,-0.015795411532090808
SEMA4A,0.020133151295129867,0.010561869604754458,0.03808367705416576,0.01910946222312885,-0.03301213233290941,-0.019232195482303788,-0.006195828409625939,-0.04287400471610683,-0.07398211168851082,0.008284477211600918,-0.019814467232185773,-0.014736608639107857,0.013303422151114696,0.010181527097435382,-0.027882172845639236,-0.07538137403354457,-0.0534001232059152,0.17532911349408134,0.05106151521858201,0.011752632760635212,0.06942889436302394,0.028956042900957962
EFNA4,-0.042730347664568555,-0.023661677947782844,-0.008982098957420824,-0.04920588407556763,-0.05375808475473856,-0.03675162147760142,0.02623141209006902,-0.031986116635936264,0.0031507755765540013,0.0488242789167951,0.060098765874284865,0.050385749262114414,0.057749077684998235,0.026675037068246,-0.008999230435185981,0.16403164123977468,-0.015215831076599901,0.09646701440179029,0.15995666316355767,0.0011134160528592047,0.17825516798783558,-0.01332021993575875
HSPA8,-0.026685535495228927,0.021336094022663028,0.04869063946619328,0.0033056121035132087,0.04824608949228628,0.009280181419784567,0.033016795163682985,-0.0328579378169935,-0.031598468284983756,-0.002854535136562587,-0.03099584637156396,0.059973113145165055,0.1458299573011596,-0.029590159387557873,0.062085439501284534,0.02099997209231307,0.010111725491406563,-0.003437950345585227,-0.0671559124003868,0.03368746994257957,0.009987327296220873,0.055300497458380865
NPB,0.01904508075764917,-0.05885614404284545,0.03895503216507257,-0.01726962873938338,-0.019344666761961393,-0.020617415969383865,,-0.02695477457917984,,-0.009865650010510514,-0.015058544069502598,-0.04873136332868744,,-0.027171885748495033,-0.015873086970569508,0.011535856503137138,0.04349472928210336,0.04567475674096226,-0.01366978848295124,0.06294222418840902,0.12759757291737744,0.008660462754750322
ULBP1,,-0.0035351496823047618,0.002176232265895336,0.014028486540980597,,0.016383325507335976,-0.012828062903309975,-0.024279607974460885,0.07154772232215319,-0.010868191280832502,,,0.15227266818538251,-0.01344217883577769,,-0.033681198191862556,,0.02072645287203159,,-0.028215320863919875,-0.0034585484676032245,0.028758768212514732
SEMA3E,0.03388646748656003,-0.012707724674598653,-0.012182168010972622,0.038063537357255046,0.027939084766028525,-0.028685948419353284,-0.026372837151339635,-0.019592428561840274,-0.052088156853832626,0.0386517810275628,-0.000911691498636825,-0.0028880255071278924,0.16998213389937494,-0.025995458359225253,-0.019241122874631502,-0.12938574837873235,-0.04178505897796317,0.05491143321246311,-0.04791187788746028,-0.023065470390178814,0.06924894872108522,0.006551965645674014
FGF3,,,,,,,,,,,,,,,,,,0.03398375720628005,,0.05074664353381882,,
ADAM9,-0.003705407951031416,0.03061322025123543,-0.04245436613957738,-0.007365982363530979,0.0227206191738227,0.0048464339511710705,0.03690067778151801,-0.002945334198169697,0.06385981148638269,0.009468479542004405,-0.019917084217297615,0.02048173814095768,0.0472435947902813,0.0314151092714926,-0.0061135480993307284,-0.10068838411110005,0.0036185789362043874,-0.016270654755209082,0.08829402912991316,-0.0890956356717983,0.004175714493896707,-0.03740566224742019
ASIP,-0.05236817562091203,-0.023940896241905187,,,0.02907727780151413,-0.0028941634178557096,-0.020247917285344225,,,-0.02688493665385729,0.03082113541947923,-0.04891964013825405,0.061417657738163225,-0.01725739710436307,-0.010602705964812208,0.02084586803421544,0.005352087451335458,0.02519222041824738,0.058874518285443544,-0.033398722086799795,0.14373091277202985,0.06623396302922441
IBSP,,-0.01290166681143111,0.013730946416246401,,-0.03789865749542087,-0.0004226583152384575,0.054526246332525403,0.07422497319594694,0.05979601337827073,,,0.06253207439801559,-0.04620336734096542,0.013743282452218663,-0.028901370059534397,0.1627995009213958,0.0301389042430674,0.03940330418136521,0.08876996256616695,-0.07906327968686143,-0.032190410210366685,-0.05895491612169149
MMP12,,,0.010051692869599286,,,,,,,,,,-0.015675521552409793,,,,,,,-0.020366675113435397,,
FAT4,-0.037194733932002885,0.023814462793367252,-0.04513231596269957,-0.02283623236605115,-0.030504972918504156,-0.03884656327609748,-0.028111036982972074,-0.000805750712768497,0.049324294238112715,-0.03212025587465308,0.03191719807946382,0.051359359179655485,0.09564477869531719,-0.02562470437652896,-0.00029697124244928096,-0.021978763305617228,-0.04806482221626441,0.0859116677445499,0.09476457765425894,0.08640180269590272,-0.0404319178434951,0.007242840101147306
MDK,0.055233049149469235,0.0240128160822595,0.04124421201808924,0.04472396950242186,-0.028349934963086094,0.03611369495062071,0.002067219312775057,-0.03551759904984502,0.1294354129242665,0.05701770848468164,0.018316873271033426,0.04378887173539808,0.08316044532630179,0.02957774678442246,0.034573318632115796,0.02807974871668723,-0.007059301230875833,0.04085782776121856,0.04919221612755618,0.057031648593595,-0.05234609212943401,-0.06512135828056985
BMP5,,,,,,-0.031145775249214493,,,,,,,,,0.11802509803503135,,,0.04721638000779139,,0.0070581052535546186,0.02027868197999823,0.06005793485453471
CAMP,,,,-0.014658248466004583,,0.0030051309038151832,0.017314709908654705,,,,,,,,,,,0.10899774292700712,,0.02015927678690259,0.00906647726502986,0.00977386181761291
HSPA1A,-0.013138261265667696,-0.12002444279636888,0.06494089555262099,0.07055560803844582,-0.03206532607630247,0.01188225899425169,-0.015955876423501172,0.025836977850254884,0.15575336536845968,0.091717455622598,0.026493003609363866,0.07993897449580253,0.01446876236958058,-0.029879609932263504,0.041089337892746276,-0.04032971832609649,0.12824309955098856,-0.06531023920964121,0.05753724801932696,0.006836488730833265,0.00732407392512198,0.0004926295835722595
SOST,,-0.04341622859303308,-0.03451911721842288,,,,,,,,,,,0.06433479930883432,,,,,,,,
SEMA3F,0.013047709815277976,0.02374372712951286,0.10681411979584385,-0.005283831849705336,0.10260915243670624,0.034435021549566625,0.025793506918781524,-0.026460680950482682,0.057706660442620336,0.02235946567590091,0.03678978851099145,0.07474507625340433,-0.0014354186406501882,-0.04221213074541635,0.011886229196732078,0.1714449322287055,-0.04944536167107535,0.10645574551011594,0.07243644891110307,0.08226096952412103,0.01264860600897629,-0.01965011591819668
ARF6,0.04978729783573212,-0.02484103149535114,0.03877406437489657,0.04127356699633518,0.030150740468707814,-0.014787435830231958,-0.022844459648756976,0.020373252264751705,0.055465852282544824,-0.015870812134554824,0.003092149777234206,0.02108878836502063,-0.013971230746437715,-0.005138698956936596,-0.06430269773241051,-0.07283673942203954,0.03437181610246746,-0.017343230080154603,0.10879938117213103,-0.0031566975963143377,-0.022102493057441257,0.015293939266812462
IL6,0.07646055474428723,-0.007495212754348521,-0.04434190252452784,0.07979817494385232,-0.017553629842812658,0.0011543637336217782,0.041343850350672166,-0.025814747840360915,0.10851951024151259,0.05352882092997054,,0.11521597457723073,0.0011575612878749575,-0.01712530264196714,0.10018453913894718,-0.04126556978236698,,0.03588920049917993,,-0.029694979877164185,0.03136130276925592,-0.023786092702472703
CALM1,-0.07082726189063125,0.1289473207617409,0.06046337476344348,-0.040858334414216026,-0.018832085871124716,0.10285797962434955,0.001879886295848067,0.04125669229791843,-0.10230192951431762,-0.04117806400176111,0.036117320280327686,-0.029281503377887885,0.04683547988598227,-0.034658061355824735,0.03948414731884568,-0.06685930646537407,0.0487247224082943,0.036412244352242606,-0.03850620684004042,0.09414439947564736,0.13721355115872666,0.04364623507120898
VIP,,0.029681090126713012,0.019737096037504915,0.017863977167803736,,-0.013957514024964172,-0.009340024810527307,-0.00787494765672466,-0.07225468714011032,0.02073105467839911,-0.003975909731290269,0.047931103845137706,,-0.025249487771663626,-0.02745518822724874,,,,,,0.013948527094606818,-0.02979277835062844
NMB,-0.08032071196215264,0.07196450825455386,-0.021292986484270297,0.023594094224897447,-0.024153820328379986,0.04357201748292851,-0.003542923686584275,0.013089717884632196,0.08165077797565037,0.001495209316634549,0.003062411634957139,0.06610660428193423,-0.012023985256376692,0.07616491860700003,-0.009171055707723232,-0.15993236604265557,-0.06411448248229616,0.049024891418838576,0.011475067924131934,0.047460077837996995,0.06600954567652649,-0.006904536189694805
CCL26,0.04571140061632895,-0.020920570966763617,-0.04063164726476135,-0.015298507755993599,-0.034944003793834395,0.05259528281105966,0.08048293616715305,0.07045520855635884,-0.034891965895159714,-0.0024604033392157812,,,-0.02478754516290096,0.016176090334067764,-0.0183013678747564,-0.006329004166566127,-0.06579841834892135,0.051945366938862675,0.027118332098623448,0.025456176123264528,0.0669427580582437,-0.004615757574287442
FBLN1,0.0541385518978372,0.046253250855968576,0.029320539336933408,0.009905036232179228,-0.0389704868047398,0.014500639027170881,0.07088907999029977,0.05625153906488276,0.014664571155384368,0.022825145085290738,-0.01127441251312925,-0.03211942365128372,-0.004258051045920056,0.00022946494064321856,-0.006563772738083208,0.09371033736653325,-0.028519484877141624,0.029737495146284078,0.10128642988067071,0.10890846818959779,-0.014841980698234681,0.05909335924624318
SAA1,-0.023423813164988695,-0.08883391303351011,-0.06096579557626778,,0.014052124656328992,0.05530765613206734,0.011783756993744048,,0.04261095890386159,0.08247425650117599,-0.02409641816598804,-0.014803459424989368,0.020279413203407422,,0.007430565073852452,-0.02069220669069357,0.05011593002991042,-0.04890229209873704,0.0728639917498769,-0.06839218163978009,0.014934514704144771,0.0050860635893588985
MICB,-0.010018346268510388,-0.004173312551850874,-0.026953979037260697,0.02009267035837571,-0.03114684034623938,-0.015848605223934907,0.05248330906188055,-0.016711115463818885,0.01940771035274262,0.006086047069111494,0.028551929515877678,0.05414229674364092,-0.012670816892263348,0.01405633441295988,-0.027942552233178677,0.032279335494103605,-0.05051757376233016,-0.01880812183755906,0.096950920595501,0.07475444503259036,0.04754428725177322,-0.027100168547617307
MMP13,,,0.04999611143804931,,,,,-0.016439115064564278,,,,,0.05845508287801939,-0.011477645047003758,-0.06412224049425856,,0.07105452053842672,,,,0.011314049688359955,
F13A1,-0.0321844513657848,-0.008616201546411753,-0.007715037832775887,-0.02145942555747359,0.04638707903541274,-0.0034125732615109725,0.08537970482906095,-0.016780926032725598,0.004936410070818365,-0.028574990661193202,0.09256849623351569,0.0921814610376038,0.053646133759861575,-0.010910740748331413,-0.062224275317584656,-0.10198525009996598,-0.043144395317530275,-0.025736142844383234,0.0276154633666445,0.02813007138276231,-0.09424431646743092,-0.08397918432002528
CXCL11,0.004780345849919722,0.08414316783445543,-0.044002809860112194,0.015844091162301586,,-0.03741970107473193,-0.018392158465130724,0.01942684689011007,0.08406206122926373,0.0514648410288062,0.07218574299570081,0.044850616580748896,,-0.014091907411537133,,-0.03410025820615566,,,,,0.1303102001613569,-0.022307027901462436
COL5A2,0.01898020300091771,0.12417919307371543,0.02218493256488403,0.06292448000979642,0.02599278026011312,0.02513533898430292,0.06408963097269373,-0.008823751181139965,0.0965231636879,-0.004009735895523033,-0.03797051093476732,0.018113816305880173,-0.03452111599238239,-0.003680024928645505,0.022590420673668753,0.19952415998719128,-0.000390820195640641,0.008606254751986158,0.11903647336045699,0.09767331100511109,-0.10763120112536814,-0.06752783411971786
EFNA5,0.0027800433601878317,0.027317094526082508,0.018347928352850606,0.03905682671559015,0.11851314167547053,0.0614745733536016,0.07024535320279146,-0.014731691109929433,-0.06591236301714301,-0.004227191891775592,0.04195801070858485,-0.024845266479224193,0.014741008230545806,-0.03679064790997704,0.037518652178853557,-0.012437548619717687,-0.003214827333114301,0.021022179049166013,0.028178102563702914,0.001968285162017395,0.08851421216509366,0.050388819776743844
AREG,,-0.015359071101727663,0.0356047070272106,0.06235146380986026,0.04847476072277256,-0.02244075429836031,0.023844075288792517,,-0.029129404093909957,0.03902176001036502,,0.0411675843525069,0.02752448394752915,,,,,0.06543414603383253,-0.054276526720515986,0.03491418295696523,-0.010379799813294469,0.02101733607756122
EDIL3,-0.002306909463894365,0.06368303882543618,0.06958341419535834,-0.007426424156020857,0.007943354442648574,-0.01576603746322323,0.0903760332912855,0.009125925108728583,-0.04594710036647013,-0.0010679072894455319,0.048778973362275116,-0.07224764601995327,0.008784962907534864,-0.007689924061171353,-0.008923648264545102,0.07174348420922688,0.07984720957056206,0.051575163991063426,-0.08177550464929947,0.08071643460776456,0.01603036605851975,-0.00387481290414237
CD86,-0.05489998599215527,0.03612417823590877,-0.044396237841655264,0.05842793671478471,-0.05598787589922109,-1.9667130776001792e-06,-0.02941106388873576,0.009942863570602407,0.027282161746862616,0.03766876965786512,-0.003725750738972425,-0.028327242419956294,-0.029938795258557,-0.002942988330345522,0.03529038692043792,-0.036768845517577864,-0.05073434517486193,0.09084649625363503,-0.030318186551008132,-0.001464721436435081,0.08074304955497341,0.05437467677292906
AHSG,,,,,,,0.012364633984939153,,,,,,,,0.022689179450844955,0.036083452560996446,,0.02078939517119492,,,,
WNT9B,,-0.07380476413173205,,,,-0.018708203349303513,,,,-0.0215088667340365,0.03547357456643091,,,,,,,,,,,
HRAS,0.029936679488838037,-0.01059834571677718,-0.007754524804272473,-0.019903534824096143,-0.003519755275028095,-0.03682345853180068,-0.04494222825179888,-0.02122466500231884,-0.060722727981394636,-0.03118618809041833,-0.012856210942278151,-0.009294754638758162,-0.050716788016831015,-0.01792953542779013,0.003644522718660674,0.01572702925140186,-0.03239807572131036,-0.053610816952999144,0.0008675174210486102,-0.04665351821412516,0.03375386044253297,-0.03861275834291103
C1QTNF5,0.006257766938543409,,,,,,,,,,,,,,,0.05081419023586463,0.11527955188257201,0.07457695207292436,0.14178607935685877,0.08691174717633364,0.09617525438820229,0.05444475269011024
RLN1,-0.021348911938045383,,-0.007796330428995145,,,,,,0.06305588448841329,,0.009712914309160292,,,,,-0.033577146425248096,,-0.02973164118379834,0.1034302582222314,,0.013812964909149962,
COL4A1,0.04995879471677808,0.06828195361160196,0.06500666108838142,0.034943562536624555,-0.052141835696823444,0.01059918734805246,0.043387773254492626,-0.022549473773654086,0.07568407413544609,0.017529905835465265,-0.023418719856352688,0.004928486548676024,0.0116827614612148,0.03481483305187673,0.022941630886142414,0.17064831601605648,0.07601780101725195,0.017346623434849707,0.13571862078598582,0.021570357280650834,-0.1280986393177533,-0.024272388613862897
CCL3,0.026795042693292276,0.02853763996074936,0.11348283626593016,0.013190176940419348,-0.033511021145655684,0.026593253341147906,0.02075111789836717,-0.017486606245750432,0.0070683086270755795,0.1010368957140497,0.029826140134952637,0.0853304058289077,-0.01622235237361932,0.05285388881808035,-0.05262557231227364,-0.037971676187744385,-0.08962728580763496,-0.0016790665145368579,0.06058978683641056,-0.0704553068913252,0.16242505553875758,0.0567868027057264
BGN,0.09603741840211215,0.08737490767047427,0.021019947912097322,0.05113381215432672,0.023821580329077496,0.007303532427049902,0.06840156489894793,0.023300969923965905,0.11037890116606058,0.043771823758067596,-0.01269904955493113,-0.05844662903320588,-0.11621617180877832,0.0069258604285370754,0.03681447324906404,0.17878003272116347,0.01591098316425915,-0.016457822829129592,0.14153974850025924,0.03799943638737122,-0.0936776599464951,-0.006947442111325039
RETN,,,-0.030945377773246272,0.07569164677815794,-0.01732009233284718,-0.023083560027195502,0.0535425249259248,,,,0.01831857150951437,0.05912813441661193,-0.0137066981765755,,0.0688352632890269,-0.1046993959801105,,0.04589971967301371,,-0.025623809701306243,-0.05017962936247672,0.0020719132946014087
S100A9,0.06169700140795566,-0.0616260130262985,-0.012567015424308393,0.02161154394955104,0.009492561542817137,-0.07808392407128134,0.05955676169056516,0.07120274651209399,0.021863123252594766,0.010247277098537597,0.0005969209712719994,0.07846979902750323,0.05108064069943385,0.019034314191360743,0.04142571136729849,-0.15988216110368578,0.04036487708345486,-0.046204198676727294,0.05621009337583938,-0.10993079336347171,-0.14215201536232086,-0.03556466598692222
HCRT,0.018729990627818736,-0.015243101682160101,,-0.011887277069398032,-0.017846229627628624,-0.04220427052956936,-0.019612919047243493,0.020805589005073257,0.004125479391555124,-0.025780967622531663,-0.0012481347449355095,-0.02481394122185244,,-0.02184695432863616,0.06855387393625807,-0.023487834615370035,0.006472651263213343,0.10788731134560234,-0.05016975045198124,-0.0029213389453975292,0.1383010670579386,-0.017128629141109807
FADD,0.05936405310538769,0.019354881558076614,0.005194878535529904,-0.0016437320066406864,-0.015829701457878084,0.028286772052502678,0.007238486242529659,0.06875124160140605,0.04547662625751796,-0.019380417077219544,0.01356355793184068,-0.027011216724308836,-0.0025400951000753907,0.004286927377756157,0.044851937752471926,0.015758736593262407,0.007296229119214937,0.04354196923893247,0.0486332493747777,0.011626797620413817,0.08373374806607065,-0.02300540050032796
ACTR2,0.04245657489616587,-0.0027096655955370103,0.033015598541558826,0.005231534546541926,-0.015214319890821329,0.02441023876021428,-0.009605662362835863,0.008065598951634086,0.035585465026877774,0.04432435868796808,-0.03324277098044655,-0.003569857475678757,0.02642941238498923,-0.05136992196441533,-0.043920815667458944,0.06825831310851184,0.02301827870843924,-0.043852300379144636,0.047046354892123894,-0.016149609467498573,-0.11359227759698365,-0.038637226581866795
