,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
LMAN1,-0.013172698316566683,-0.03970199220524167,0.003443403280353553,-0.05088103840722108,-0.015816497286905415,-0.1808845894784641,-0.05778683801251827,-0.02789991737069958,-0.029222905439058085,-0.001386037120509983,-0.005739483890890444,-0.10615363260002782,-0.10683134062502865,0.012075740380369798,0.015509665398318237,0.04685603921126641,0.026028805332096557
LYPD3,-0.024900131706128203,-0.020554258639143765,-0.015636002586534074,0.018658247894802624,0.012438983965262515,-0.04339639856791512,-0.02673859472911302,0.0031722873680213853,-0.02424370469139914,0.06746557829639589,,-0.0101858626086506,0.08453372281733668,,0.0457918384109101,-0.011294070615608283,
APOE,0.10340325977204513,0.005561630996015144,0.008882329889657592,-0.06341767722692085,-0.08984742824756496,-0.18355746717967691,0.009559609599360353,-0.016010603361739057,-0.217769701665168,0.025591681413191868,-0.012978311629402037,0.05243597179230363,-0.0380908697191732,0.02807978394033488,-0.047080492716962324,0.07013536612266139,0.030670679349074983
SOSTDC1,-0.02743448090594082,,,0.11317017399476448,-0.0017950443230054004,0.047957659219904254,-0.021302936136574226,0.002637231346223968,0.10136492657591238,,0.052230405988769324,0.11086554721357333,0.1538300113487407,,0.050669758404034114,0.012675431856694104,-0.02734294586411191
ANXA1,0.022735593265413294,0.02416596155450298,-0.004125519099953387,-0.005417806650907981,0.021475180829222763,-0.22670594840694008,0.008798191145108946,0.005256781831567026,-0.17083800446763528,-0.04880703962288445,-0.04076010582275459,-0.08787938677100171,-0.0001858599228293288,0.00565250270370403,-0.057753107572578316,-0.18441417921146247,-0.02997041849723566
WNT2B,0.019980901494073305,-0.01710481596329745,0.012492567189541486,-0.019586931448037,-0.0033588655046169614,0.027186541883808236,0.009176130300074508,-0.03327542186590468,0.056539411135134866,-0.039491663135115256,0.009522834916310396,0.03812063887146832,0.05563726677981087,-0.021455446269796848,-0.006604792237462682,-0.0564040569492518,0.06833826993644589
AMH,-0.01865710874849406,-0.027599716155713733,0.005583947967061543,0.1397228296563836,-0.016770758616588288,-0.030266825868377558,-0.027528654597530254,-0.006794637106158061,,0.039806206260869934,-0.04257200720378487,0.03853736443590659,0.02941021584742801,0.005474165894995856,-0.017703404290201098,-0.009828733781058922,
GDF10,-0.018891211706273593,0.006313535943457179,,0.01722977830694655,0.07951181425926501,0.0342618284997236,0.048925402039193155,0.03152257425358274,0.12036056552678152,,0.051802495505876935,-0.011023962411934766,0.02702726451485315,-0.008982169911900971,0.08687236166086271,0.05691120722832619,0.1405050331278096
EFNB3,-0.015659739817578847,0.019582737142064068,-0.0633958439307235,0.08057650872776521,-0.031278244394413235,0.14919929209013022,0.06994303996085974,0.007023347960374615,0.2348408909265944,0.04850362702570739,0.06089881524948598,0.05501260686374757,0.10738180736737722,-0.02947661761815666,0.022146633702836004,0.057501569683598354,0.03282133489939824
LTB,0.002064455541810344,-0.033735080765981355,-0.005035096561433959,0.04578335704968195,-0.0413694308902879,0.02777491867203166,0.017301656058129694,0.0432438077159997,0.04924989774138283,-0.007849385050171836,0.022624555183025693,0.03119938268851639,0.09544090402139274,0.041227401020193226,-0.02380279267827408,0.10010620120887104,-0.03205214036509807
ANGPT2,0.017282466625412666,-0.02128173860860669,0.00846447035809353,-0.03034667577089819,0.03159116986250021,-0.15180501898531515,-0.08233019355619804,0.017146658320052445,-0.04935993382809542,0.08086817648744592,-0.03462815052440051,0.039228715491147315,0.01644804116835561,0.008367224853591818,-0.016031713115997614,0.06799293509926974,-0.03840469564112903
NRTN,,,,,,,,,,,,,,0.03259049296154679,-0.017909791195989188,,-0.003117640411098068
ADAM17,0.005913044025726436,-0.03997864220786721,0.06727411047534931,-0.07330506498652392,-0.017106203683740506,-0.12130869426944041,-0.03208129629381354,0.03730897542272291,-0.011066069671853225,0.05747357418014919,-0.07861030889296783,-0.09529349182809062,-0.06297228219918305,0.027603067634741917,-0.01000551193457757,0.006768268972357531,0.06966217866841865
LRPAP1,0.05072727713628351,0.03847978261572318,-0.023459592615044364,-0.005615891584592168,0.020994347451187854,-0.12199606890315175,-0.00828868808318829,-0.013800385805056561,0.09403775978799472,0.026096001392592178,0.003908586931792146,0.09246130767131469,0.07086543726774867,-0.024646844844844657,0.027285849251022072,0.007880285005620304,0.043726716070455404
NID1,0.05289209194536505,0.01257871945891588,-0.04137151411160675,-0.010900724153283197,0.020087279495964283,-0.18356438609640238,-0.0473783025037188,0.003435617599266711,0.07373511404882668,0.06081509814526834,-0.023333910428992157,-0.012878112476746017,-0.05874825269727682,-0.053100732616689274,-0.038222766989689044,0.01941032737997684,-0.032544019251766074
MST1,-0.013498935061802449,0.01990912096496218,0.003488711843102226,-0.0011325574926799712,-0.0011159022121649223,-0.14179530114769384,-0.04304901585408147,0.03492694247462184,0.06854890901967536,-0.016314027163036985,0.021270004255100936,0.07662365472456648,0.023681778237512666,-0.011898933522659146,0.017286927556169507,0.026187653785567425,-0.04205545121014044
CCL14,,,,,,,,,,0.0583291427358711,,,,,,,
IL13,,,,,,-0.028336213867260807,,,,,-0.0038313403156198475,,,,,,
DCN,0.040820414552731235,0.02191511694048472,-0.034266727552712685,0.05875542281694147,0.037577967747939,-0.10591618543592014,-0.03114560909385808,0.010025465470110817,0.029641883693851533,-0.07690517147354557,-0.004111487027638723,0.04699091119528588,0.002464008011486212,-0.02618338080920273,0.04126053674954135,0.04943524833184361,-0.044557696530814594
IGFL2,,,,,,,0.028960188626765016,,,,,,0.019881641008740392,,,,0.004467107005296005
COL7A1,0.019355349995690017,0.003448221605007631,-0.002512174569344074,-0.0167742089315557,0.02962139726087762,-0.06286637878692841,-0.043547582188577696,0.03531919443945376,0.012738397054264676,0.047323115313149214,-0.015396559858759082,-0.025107014598489505,0.015703316902664587,-0.04556207450929557,-0.05752059064590482,-0.08658072094829933,0.1404964428218182
CALR,0.00948697700420886,-0.006705566367277732,0.0406440250374586,-0.05959923214744249,-0.000732967127488319,-0.17226407303840746,-0.11043723836498939,-0.04484469310680959,-0.0973676250650666,-0.00880331703731945,-0.1170617134322642,-0.1257715500903097,-0.11232093187527294,0.019998255403465493,-0.10696672849573552,-0.03360145358118672,-0.05050600341119594
PIGA,-0.012120989899443477,0.00846864296426129,-0.018527529240373285,-0.00998868024330737,-0.006455009857123166,-0.03534152757181259,-0.033151917796652844,-0.05519251751893969,-0.030794718087319574,-0.0065060785499708815,-0.027445901067318906,-0.006828898542422646,0.07170839390422766,-0.003824894845202929,-0.022215128265008502,-0.048401619106777566,0.019525471435702504
CD200,0.002887685583203937,0.010657244515588834,0.01945720179577731,0.04524007212239689,0.005525162019391321,0.16144931013172542,0.09040228682573531,0.030258921467219504,0.17984557070391247,-0.00414128276863948,0.04783926899368736,0.10430269711621923,0.0741927245184202,0.050525019119629366,0.07216497885379537,0.1716907859243716,-0.028025238979649255
GRP,0.039156096394478014,-0.0196278720833024,,,-0.053803762250545915,,0.022288747787162277,-0.047378680544139386,-0.04465658524784192,,-0.017636562242210142,,0.022798186875552687,-0.02873585645836788,-0.04102795504122763,0.006057840173684433,
CDH1,0.019390293574645414,0.007938424037759595,0.014673956831419118,,0.023158950507462424,-0.08569648551525481,0.016246083949634123,,-0.05717087865804206,,0.02089109096562061,0.052569051669517766,0.07305554901558427,-0.004651685395098367,-0.01099760037286165,0.030950327354887154,0.06390517789730848
LPL,-2.7988783383602342e-05,0.026870618133676846,-0.015608894675498048,0.0008398279133330489,0.005346658880938971,-0.1508789957227682,-0.09918026640460896,-0.016976135049199936,-0.05067943442589941,0.020869482035141208,-0.01976361122049192,0.24379043597710012,0.18048907572271286,-0.02206492385453278,-0.032333354204821765,-0.028567557330279263,-0.025779695627763076
SEMA5A,0.00861926108717531,0.006371591051896138,0.03885093278291868,0.026984644250481575,-0.010775826072206975,-0.1756088222502722,-0.014093667391965707,0.037666851828944414,-0.01568305159396834,0.0740285182668173,-0.07213570549885363,0.10577028842631349,-0.008773554238059388,0.04963755337030251,-0.07488818855070134,0.04957297572647932,0.13502220127652037
SEMA7A,0.013701116499764162,-0.019098915790489467,0.004128118797263894,0.027447159451239402,0.06558281335071536,-0.015749090271186206,-0.06706818599927263,0.051885775279899224,-0.01018230709771555,-0.009117320517930714,0.03849931702427964,-0.03105045573895118,-0.01599674410469039,0.05526921461144808,0.05151667325439786,0.07771764118237406,0.07693441561991288
SEMA4G,-0.016119471234076536,-0.021333356879670525,-0.019363531035410542,0.06258084766608177,0.04870826764567503,-0.08306975102431696,0.07358143775825698,-0.004876286722734371,0.13065229260797415,-0.012477641924493207,0.018424646597269494,0.05121163490735318,0.08555475014650242,-0.038160770686735034,0.01367774133283015,-0.05758837967161681,0.22953926500613459
SEMA3B,0.060593427109884766,-0.009076564066327023,0.05386211464295785,-0.03697857579647831,-0.04092198829470828,-0.1007815142799286,0.045709143382605295,0.022569209033181718,-0.23287230183319782,-0.08636325678841149,-0.030806451574914816,-0.0025600833410853933,-0.005300409269137424,-0.005802111253400542,-0.0549616433792307,0.0030593425856936182,0.02423800908681927
RPH3A,0.09105736743844851,0.015072170878118145,0.0663464851032068,0.13344849290738972,0.11347483894516933,0.12530021538170477,0.06705904295717265,0.022745798399977618,0.22738638511098422,,0.05548674415983559,0.06739458812886964,0.12750625845102928,0.026006043520483333,0.029333782373092435,0.08973656814945655,0.05071378973460244
JAG2,-0.01404286573324226,0.020230266229675338,-0.042117042178920025,0.008353458984616853,0.029800563253420554,0.05816165342917311,0.0015258365610994079,0.07957188564662128,0.10534347487146714,0.06765143134250622,0.013580164988034616,0.005740081122851073,0.0038775984191700987,0.05046676005158734,0.08354381031598454,0.03192514020309463,0.07336092571869095
CGN,-0.020610290017065602,-0.02672383290243345,0.005222412421611131,0.0017504856425305494,0.020273193602416587,-0.06822518151141006,-0.01976500120202021,0.04856200427400578,0.04464922634184404,,-0.01093326964380272,0.10019251579738757,0.05856792164468101,0.05425680074873294,0.015088233317061122,-0.03833305807578033,-0.02898697644740126
GDF15,-0.0016169368441552813,-0.020227570144298455,-0.008945842227314127,0.018571579675809448,0.016205855485212726,-0.10920266614365151,-0.10512383086125625,,0.02455907244930202,0.0047227645659558126,-0.0577209897577082,-0.03279136107647974,-0.06268577139222463,-0.00847034718222184,0.07685284763413786,-0.05912237380037931,
SEMA4F,0.023490229755059388,-0.02206282769741441,-0.042112085349376,0.020491252198046955,0.015787534141753774,0.16336971811675163,-0.0006617529365351423,-0.0430506714241732,0.025362379904140857,0.05336410484544995,0.02626185172264629,0.09499271481198295,0.08188838475060446,-0.02100676191193843,0.05466647105307743,0.09669784230768967,0.07256618481166333
NXPH1,0.00755553565047632,0.0047777367859615045,0.019060588876433734,0.08908280903782827,-0.001001268245400713,-0.09560878384241152,0.05380883005791617,0.03056095044170347,0.259672899509833,,0.031524327483653684,0.0794469211195223,0.0632939817107515,0.054909861205653,-0.07214281048589187,0.08657894070060738,0.009015634540098494
ARF1,0.019922128555364356,-0.05759089323991822,0.018384473488241973,-0.022216939445062377,0.048970619319016986,0.16443615832008301,-0.005903864767003543,-0.03484653758979924,0.16347754245092921,0.05794341480841301,0.014318208856194831,0.06393532100993515,0.04041024838540561,-0.0026271653817350965,0.06820405465413754,0.08681043622574848,-0.007657914659258028
DSC3,-0.013767274016001654,,,,,,,,,0.02402113963320247,,,,,,,
EBI3,0.057452035011877865,0.013330943735868659,0.0017782201380813006,0.0743265073621707,-0.009767599069049728,-0.03298315058487568,-0.016859340351894826,0.022143510502009658,-0.06883725838806928,0.05746438968589271,0.03156371503466675,0.04218502538267707,-0.023463920646431314,-0.025270583364011737,-0.023957674057528796,-0.019273321680785563,0.0803381563378607
TIMP1,0.00737862047179789,0.005780982208460149,0.04859259359607228,-0.08873110326602865,-0.0028682305936883605,-0.1702463842721981,-0.1638446828972312,0.024501316051268086,-0.13655352370453,0.012453140130679635,-0.07622262916545287,-0.165821449610278,-0.1490720284745843,-0.03542985762552794,-0.09513336324729502,-0.07136332707387011,-0.0021970801093461915
SEMA3C,-0.02727704726124941,0.022715293479557256,-0.015243464290363476,-0.02628950319088338,0.004567985506755819,0.10925170100091688,0.07377150357835903,0.02710402938471132,-0.1472730391239874,-0.01781333784121909,0.01236322076366359,0.010099585248948943,-0.018865978185916028,-0.03428242516114059,0.11182313380511319,0.10088554073660638,0.15870545436666933
GAS6,-0.02009144188143181,0.06542290113067883,0.03828562822120448,-0.03491662241412435,-0.05177313209680199,-0.07854219995915947,0.013525317323976903,0.06212788718674642,0.03531839023491551,-0.0581625527522145,0.00976539007569375,-0.0009736211069841889,0.006291405014113853,0.03898994942190695,0.07362428636990821,0.06446300706781749,0.109809502979869
MEPE,-0.01858730482477377,,0.030568723127291808,0.16652416684217877,0.04251200972552665,0.08927273647977056,0.05527980610935445,-0.0017726644699001884,0.18154645169923475,,0.03328325452807125,-0.04113194460083037,0.013755385851915325,,-0.06014293272279871,0.09472904547878701,-0.028986765748219328
SERPINE1,-0.046515492557995114,-0.0065564543389004465,-0.014856037679760459,-0.027424240517987544,0.03147838534784221,0.13898573732047562,-0.1682612963119847,0.02411749054648486,-0.05007172926340015,-0.08760090452222495,-0.06654392453124733,-0.16232781446632857,-0.11092625655679186,-0.0017203885793360969,-0.09243648118331116,-0.17883807896003168,-0.044543117864629125
RSPO2,0.009475421307817195,0.03278042135196527,-0.017669733894172354,0.1373416474975638,-0.00747445702478578,0.07969298608678714,0.11584541829259912,-0.02335006499802378,0.10500738115953963,,0.08610830588239744,0.04884315562774652,0.11315848895126517,0.12473859536261461,0.0442284084826598,0.09453148194306622,0.014148816017998831
SHBG,-0.017832689393948404,-0.02960660308054251,-0.00732977616507918,-0.046824635197170325,-0.025429019137219774,-0.05364569258494478,-0.009615806186281484,0.05633295684236989,0.04161614641387842,,-0.01406753180892361,0.00018353406844193716,0.01694318176607142,0.05932514603128308,-0.028339930789203195,-0.03700351403905182,
LGALS3BP,0.05347573768877087,-0.019451218915007857,-0.01006601869323778,-0.09794683544720496,-0.017347215425020875,-0.206918829352177,-0.057831435640582005,0.03313082485465667,-0.20479930707905822,0.05738064378046038,-0.0407584349208041,-0.09313854028798345,-0.04885634278798272,0.0708501896337281,-0.04242855522057012,-0.08354188300526032,0.08716182915572915
LAMB1,0.002852082138647416,0.030888687872351182,0.035448314080776706,0.01844230519912062,-0.01651879112709011,-0.11326491175984674,-0.05374270599060612,0.02990419524843843,0.04646414690609396,-0.010260181780275117,-0.017267188424755414,-0.05913564417235294,-0.04997447600756637,0.03377202324187204,-0.08913722998138102,-0.05245410310746183,0.008823124651363413
SPTBN2,-0.04077450057066975,0.008874161858327529,-0.0123946475762881,0.026773751428550832,0.08121695485108432,0.12138421536399313,0.12277027501653705,0.030356561661454947,0.17390448907524508,0.024706218749633833,0.10737478035459395,0.09210446302180689,0.041056212195604715,0.02975995015278005,0.025281585607751334,0.16681380061733672,0.004612299988674597
