,MGH258,UKF243,UKF251,UKF259,UKF266,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1
EDN1,0.02786004109110102,-0.012350586803969254,-0.0212886512970334,0.015546330694795872,0.019480400924180137,0.07412517022638274,0.04292980802724158,0.06471396076404769,0.10554997428284149,0.062085059106771354,-0.003382092801064784
ARPC5,0.04873830121945955,-0.015383143229814331,0.021739274261812682,0.016194336254164953,0.04436939763645619,0.041888464893031316,0.037800388200384914,0.01931479180929287,0.0019647187456995796,-0.0076386176339628764,0.06336533316430049
GSTO1,0.03161963940757006,-0.06038581840812046,-0.0033088348560511294,-0.01239042719909688,-0.06955775429789615,-0.05739123064521213,0.005845924842869974,-0.021277714343042514,0.00015926533604353448,0.03114755008036486,0.026816456932339302
PROK2,,,,,,,,,-0.01955575912197601,0.07981275345697728,
SYK,0.023954503523184262,-0.036765330271095804,0.0853982936563735,0.03610606897863186,0.0017734449249993205,0.055442356890799134,-0.010155937951061896,0.053813874485005415,0.020668734179372414,0.0494263129603426,0.005471515022926234
ST6GAL1,-0.0005510925227928664,-0.07708916295514685,0.03235865211506942,-0.012369436794524125,0.06366364778299778,0.0601571513662138,-0.020274175670377266,-0.024924945396317028,0.07732112417741435,0.057590437912584835,-0.018401544315330077
WNT3,-0.02760007233777467,0.00983244075219767,0.05371924338738812,-0.0033931361883019974,0.03080461450499617,-0.033243761578390256,0.026978966987875653,0.034973740794975755,0.026500062247111017,0.04668833805358322,0.006301819636196483
HSP90B1,-0.060275408020696024,-0.08126929489252084,-0.0695870278907505,0.030746135095465785,0.04740626786220327,-0.014124267050839318,-0.0050145247853745694,-0.00044330973238546485,-0.08189311217175292,-0.09030165605330648,-0.057001931200558006
ZP3,-0.031524908450659785,-0.029242833640421177,0.0029538646886579267,0.04570129173803112,-0.029008778051737526,0.047060014988073225,-0.0036857991181372587,-0.03800701987883949,0.03522418347277212,0.02871777886952911,-0.022997529133740414
ANGPT4,,,-0.015592517262017455,,,,,,,,
NRG2,0.021936393217711413,0.094669466706194,0.035800148892741135,-0.021715643265710155,0.05880263668801162,-0.04722164466361801,-0.035322122808939545,-0.008579519580925041,0.014614319848612023,0.0609699086108399,-0.030135662008665666
MELTF,0.008138119244666876,0.03950723744731473,-0.03515958149264294,-0.011685078302750063,0.0785685207208762,0.02073795406895088,-0.018029630809667154,0.04409674392579596,-0.025656177755711034,0.04688639462459568,-0.04740964298430792
NLGN1,0.005479349522295147,0.09898275950672862,-0.009381054861912281,0.05643021267758419,0.004610425309794699,0.06651052230315918,0.0329262738607447,-0.03044287653911587,0.07386402299345865,0.030064224442782953,0.002327785508086593
SLIT3,0.07851303199283001,-0.008328713250466063,0.03474443570498599,-0.031119039898075743,-0.03104675313236945,-0.011077217162230766,-0.03843253603891532,-0.03870550978683717,0.06818321362551097,-0.008084980344638499,-0.03608359809585652
CCL8,,-0.04597116625160385,-0.01012008135108757,0.0245217475845963,0.020545529964578885,-0.029220788158482596,0.06718703323219428,0.00340147543603349,0.0014266052907492817,0.03040460431549749,0.026609085895264447
S100A4,-0.0026883281196790733,-0.03684848171249992,0.027667885580373922,-0.054171868561453264,0.06642501734581942,0.08663549235440444,0.02217367612455008,-0.041265234691051304,-0.07136393948877699,0.04598148457090394,0.03349916378368912
TNFSF13B,0.03498284290966211,0.07191132491425725,-0.04170570569678474,0.020362167443709424,0.013685538867570209,0.13289853003731109,0.0034175864176911406,0.04386449955314927,0.02923700693893189,0.06148099892369974,-0.03868129847995296
HSPG2,0.0116446253471428,0.003909576576827122,-0.0404007139931047,-0.06865693926255831,0.08243698470931166,0.0629280557211255,0.0032798605727815447,0.0857450157832917,0.03645173524754797,0.061962368977049355,-0.0027129250803448277
FAM3C,0.005301045628893419,-0.013851416844063056,0.017746690337635526,0.011007687925035118,0.003984916782976352,0.08173147829575635,-0.001717532807704472,0.008811363693933125,0.048740626028845206,0.0810719388934553,0.038958767584761515
FLT3LG,0.009893097511920836,0.07864027583828397,-0.01655548684793633,0.0025625549335623627,0.008881579064625066,0.019472117463774676,0.003663987683140191,0.014194007638601321,0.06537104544171334,0.027592697178803898,0.006034364954899653
A2M,0.001982132497010133,-0.07503923592180596,0.029898081329376748,-0.10139249914272076,0.004229239790850858,0.04568403550095866,0.017335788537979086,0.03519740860421121,-0.026044056390803545,0.05084518223788215,-0.024728475804581887
VCL,-0.006658020220074326,-0.0441008955860775,0.03305089743254379,0.016935501318402366,0.01666113534411669,0.06018051191196091,-0.010729926070507228,0.04983299954344057,-0.08364980897025416,-0.01383163101044329,-0.015479545982670883
FGF2,-0.0016627731409490766,0.011970473112199273,0.023052672249501274,-0.024613674236916783,-0.0003685883736518496,0.05704257797462866,0.03494374239104568,-0.0020316037635558365,-0.024009237819946343,0.036434375295190856,0.004957830774865874
AGRP,-0.015374691666555612,,,0.06244826986953983,-0.014712625382360395,,0.08607559362956038,,0.05205366829352669,0.07994341310559243,-0.013517655880337041
CNTN3,,-0.038338052784275475,-0.011445481857436773,0.0419173718409669,-0.02586345027917542,-0.05675053310110934,-0.028476668259046822,0.02549366586412771,0.07254332770750642,0.041911089771246524,-0.0027201487116170387
RNASE2,-0.0029344235964719532,-0.016879265192607965,-0.01126518335200934,-0.009380485336525272,0.03362638829037852,0.06907149753517759,-0.023392559886257186,-0.04964906199307684,-0.04005313985542432,0.056744821531766354,0.0551024480574573
ADM2,,-0.031671436922040115,0.015648992902941035,0.050946821213107375,,,,,,,0.003984947688546703
GAL,,-0.02800807403878736,-0.04140223927645568,0.08676036114541273,0.027382327702527447,-0.034598118170266125,-0.023306378582136994,-0.02337006982889574,-0.05407099800908825,-0.02981026287772887,-0.01739526187716853
CXCL6,,-0.02451804053411281,,,,,,,-0.059741170491100004,-0.023035351279735,0.020450027864261932
PDGFC,-0.0427697708720587,0.06270575903884253,-0.018763332582772956,0.017945244796429755,0.07210351448380589,0.02543873405048391,-0.05576483562929341,0.016885067882008744,0.012994320772107932,0.0011724526680532473,0.03790672176536411
COL8A2,0.020962534500686688,-0.029714415519929163,-0.045417713694720585,0.004426919482305058,0.037901368293809995,0.09271103357240501,0.0018772397234009953,0.030607879471413822,0.011927868519448619,0.08405108975593421,0.027482618912812912
SPON2,-0.010986253139119991,0.042044560162351495,-0.005099809617884413,-0.035838953453133406,-0.0326797529381411,0.028109850677045807,0.01658224307761342,-0.021137342380022833,0.0617326967985174,0.057344027680663635,-0.012561924149848946
LCN2,,-0.021167856366244357,,0.03664834803051647,,,,,0.0243855409273298,-0.02264887174327589,
SEMA3D,-0.021213506914960243,,0.007061515183814899,-0.012466127171744166,-0.05961265867726102,0.027032701191634985,-0.028214046076103606,-0.01789264052849336,,,
BMP6,,,-0.010966476629159826,-0.014215315348352946,0.056633588577645624,0.03715051671645783,-0.010273965329865103,,0.055595620674408916,0.07360803697506922,0.07889824769518951
TIMP2,-0.014545117604459756,0.028692946908387834,-0.03505244716838998,-0.016567073668071173,0.06562682885221392,0.09010540829842648,0.024836395985467098,-0.017685522294329,-0.06875354064546613,-0.0712027927530166,-0.05685882562836297
EFNA1,0.04253650701251298,0.015471092189446816,0.05867226397830116,-0.005423191312328391,0.07218690468671507,-0.00583898552985338,-0.0013596328385470204,-0.0025974781516258593,0.03738380477998212,0.03218373339017638,0.01904593175876292
S100A12,,,,-0.016393142757060986,,,,,-0.0070817000382020516,,
TFPI,-0.08371157760105274,0.014690386868481457,0.08708544161049242,-0.021154450908477104,-0.005283109347088471,0.07842739588592518,-0.019154559403219883,0.04908999133356161,0.06383900658529351,0.055027548785312075,0.04630966105092806
GPC3,-0.021735550425670328,-0.011061208885195548,-0.01726764114263184,-0.020601935895721565,0.07559726192106234,-0.032817623480178394,-0.013477034607531989,,0.09423550653557988,0.030221808001462253,-0.003348187756252234
NMU,-0.04478895235991666,-0.012380336770934055,,,0.0328112207719884,-0.013924721863607189,,0.03315706941023462,0.033082451028486184,0.043749095424587374,-0.0114733199300009
SCGB3A2,,,,,,,,-0.024670901027544767,-0.028084838921365627,0.018368160104749627,0.009328144903850881
LAMB3,0.02372419835917069,-0.026514420855367704,-0.024587745904335562,-0.02991992294174483,-0.043547249457680466,-0.08380800361575282,0.002501662325075717,0.06345933019765973,0.0033735920888258745,0.06246204720713791,0.01293845953613712
LGALS9,-0.026418791927316568,-0.035571734678618204,0.01145261192922032,-0.010974278559851502,-0.01078848174184323,0.03182095174137896,0.03592131674709122,0.030148762967136374,-0.0002972575916582902,0.0386719581807637,0.00010941200177993516
VIM,0.060337214817186555,-0.05036421406455156,-0.03382928577228452,-0.0086510750140161,0.024404476631345536,0.0714279717591961,0.014180358952825654,-0.014022920104268102,-0.08197779339979573,-0.022931701764797766,0.008624335108480534
PLAU,-0.010712624936085496,0.014114631032131042,-0.015203857039521842,0.005056275340563765,0.05545829940844964,0.15419748624323112,0.002200006924025647,0.0011531406016655622,-0.07527180343758572,-0.010828199936886081,-0.02304545399685057
TGFB3,0.014404931324127745,0.007687044628496389,-0.02827510505401455,-0.0525181534733193,-0.003906084030421315,0.07445070612495565,0.02394008397552718,0.05352389788344174,0.07315897099802576,-0.05279017329133585,-0.020765279044848838
APLN,0.0634621075871037,-0.02951520252984179,-0.04068024287493478,0.07228988217221871,-0.0010535886369523965,0.06322551438384123,-0.013277174872950106,-0.024960387336946426,0.03173980180632793,0.005315336976864653,0.015611345717463166
SHANK2,-0.01820590092361476,-0.04025307396965808,-0.03215542600263489,0.030105280123410964,-0.03394431014292125,-0.02526635601564764,-0.03886568419529324,0.0254421130829427,0.07832157686803262,0.011797888113675867,0.07649668577365079
LTF,,-0.0665036323090713,,-0.011973945229826217,-0.024025649644840167,0.05180203171140315,0.04413985075775822,0.031952644599940766,-0.04539506125676177,0.025928653439212915,-0.0742047025056645
PYY,,,,,,,-0.01277335357465853,-0.014799238131320606,-0.032791816558726795,-0.0288922136226337,
PENK,0.013564630973002107,-0.04118488549917883,-0.020521072008107554,0.03897471728541397,-0.02623239652874891,-0.04206764385465923,0.016259161608076774,-0.0010309199948509056,,,-0.018212276266278492
CTF1,-0.04216764076569542,-0.024957556482685703,0.052238693034344905,-0.00679318146414501,0.02602924081534556,0.018505896762929824,0.04805764464689426,-0.0024749616083385734,0.14988137105350086,-0.008217626398900042,-0.021762819233806418
COL3A1,0.04106821212825035,-0.01709634714764154,0.009855285391864563,-0.0403601455392857,0.05049586256734856,0.11446853706093275,0.014958756379629684,0.022202993375888443,0.050249035571071035,0.0074896145099260635,0.04217077996910296
S100A10,0.06317647890261456,-0.06044399688666372,-0.0163518761780382,0.0014707181391813342,0.006397823711353881,0.0648993246142699,-0.007862916305837237,-0.026830829229714307,-0.09270936055754864,0.024128365343161456,0.054069408831567106
FGF13,-0.023561995983938155,-0.06465853551261189,0.030502828219078598,-0.024809992257390247,-0.04618577228390055,-0.060259709587131165,-0.017512524399005778,0.06184332183208181,0.051648694230945605,0.05522532993865375,0.008041683616809832
SEMA4A,-0.025871225399048115,-0.009026929206515018,0.0238926940333464,0.0017433483047476592,0.007232588393774691,-0.060462719764591395,-0.032945746890933235,-0.005043510934372768,0.03607658669056147,-0.007899432060908537,-0.0165515231173795
EFNA4,-0.031706001603002465,0.07030239290231712,-0.01979674292000918,-0.011337283655701027,0.025674384705476207,-0.021295748297497443,-0.0014750089792003765,0.0503035660011482,-0.004250779717458765,0.0798219181184638,0.03590975694080327
HSPA8,-0.03312576567190684,0.015195786988522673,0.039175712066421654,-0.00692606034749754,-0.047983533316917376,0.01569456587060079,0.03908805063339108,0.05010720497595471,0.05676748362991897,0.09357075227214759,0.030153593432322996
NPB,-0.03414721557773273,0.05060146222724671,0.012260411322176453,0.025524640852297498,0.04024589555641867,,-0.015235461503763177,-0.033388409314690067,-0.025794749612284975,-0.0038568668909706853,0.02924027988931733
ULBP1,,0.104135714753251,0.08195381342302377,-0.024360782983694772,0.031495276092399466,-0.01605138391240721,-0.015668174260279215,-0.016517549543835688,0.0292062764029052,-0.02460474309273766,-0.00865143040396971
SEMA3E,-0.0385746386145763,0.15132655604788098,-0.02661000493875997,0.012050235879894365,0.050954615676587094,-0.0008857429539055359,-0.02690944045464387,0.025042688713854924,0.058500603589987425,0.062415402145304576,0.00862844885698385
FGF3,,,,,,,,,0.08984149280568264,0.0661879196363785,0.0037949336822308177
ADAM9,0.013962837646604737,-0.009827239077664715,0.051294498248664354,0.00897295832343814,0.04375127295879845,0.08841424400104705,-0.014200254408112801,-0.015948031874606697,-0.041843387483637466,0.0220598596044262,-0.015713069010289685
ASIP,-0.04518401155643815,0.00037867085761202724,,-0.013094778746931542,,,-0.014054130807785496,-0.021205633041443774,0.09149142108346976,0.06931692777250972,-0.0012905783963418976
IBSP,,-0.046311453998067645,,-0.0032523706284240256,0.12167092954486397,0.02658788904482404,,0.011751664992763833,-0.053294872989587266,-0.0021130863573580703,0.02271046241379183
MMP12,,,,,,,,,,,-0.012796411144532505
FAT4,-0.04786801512388196,0.06868364129741972,0.03803929934055158,-0.03173723849181451,0.0821990217815446,-0.014823643144793949,0.03118914844410352,0.010664617163646337,-0.006786478630354054,0.04414299585789798,0.05961521809243204
MDK,0.024888273757388776,0.0813258037195788,0.01170252637641489,0.005402163445637499,0.05320120591684461,0.10914481272587219,0.0012987213953233408,0.0490774801024673,0.0709180418218337,0.12851695864061474,0.04363903568649812
BMP5,,,,0.03292662607911428,,,,,0.07523352890596814,0.06664247197439843,-0.040493935011719974
CAMP,,,-0.010966476629159826,-0.002237402354357946,,,,,-0.01249724327877237,0.05797499859412903,-0.01873903867980129
HSPA1A,0.03048750720119155,-0.0382184494941408,-0.01430916985877833,0.0014267640129724422,-0.026146034538495105,0.06027348635170132,0.050548883951286254,-0.0008371217296390317,-0.030635103992921724,-0.03866919838354837,-0.007712789515175896
SOST,,0.10593791479528501,,,,,,-0.02038222111009458,,,
SEMA3F,0.05861627229103926,-0.01418359515628259,-0.02177263827982039,0.0317053347588736,0.1030291089732428,0.006568182907280144,0.04666004110287417,-0.04460298091505956,0.09267932572766696,0.1338508313122661,0.06304263295910358
ARF6,-0.016267928617117004,0.057023572557911344,-0.017867887532543533,-0.0029295758560092294,0.049448829307274185,-0.011712265508851518,0.0239242547199274,0.01429767205010657,-0.07067828452257587,0.00347280936693664,0.005839473286090399
IL6,0.025070716802373463,-0.06012776663049101,0.007655203604037219,0.006389634547996433,0.09786067122445329,0.01218604680277334,0.07638877697019898,-0.02104331732955309,-0.01539270205607183,0.022125324967255104,-0.009273789624232002
CALM1,0.028332330553050882,0.020880846592548324,-0.023662306973944666,-0.10379932070439092,-0.06398328392593741,-0.034540192406923305,0.01007463932365793,-0.0032051254878187967,0.02797598277825118,0.020471884797462654,0.06254860825426094
VIP,,-0.031382502931579036,-0.02497972293930986,-0.022197577443454596,-0.035307701729984854,-0.04787453764236976,-0.02479315607566248,-0.009371388889111598,,,
NMB,0.06523186277620663,0.11888463065700267,-0.03441324419007762,-0.02112536055716092,0.07473975880774306,0.06997205361921813,0.05144585813902276,-0.02073619853780566,0.12740008790212246,0.031895998343990616,-0.02238898759590309
CCL26,0.07585107380855215,-0.03273705287427091,-0.011445482600204119,0.027795717902457096,-0.014918268459631984,-0.0038416863445455995,-0.009484823644045274,-0.023370075423995836,-0.024685773374014095,-0.05844172426578155,-0.02277916630476481
FBLN1,-0.039573423375390576,-0.01643505134786716,0.030547187903939232,-0.0333289443399023,0.02818531550532773,0.03504275056175106,0.01830660447663512,-0.01178345008182094,0.0069444288315151405,0.0719411885555984,0.01658024301562359
SAA1,-0.01738051521573223,-0.03907325970887218,,0.02930212347411608,,-0.0016445541557460553,0.02073369279444989,,-0.14615696747631582,0.0011930197176587948,0.017983884215792553
MICB,0.03892669080096258,0.0654903330430089,-0.003073986187584197,-0.02201683638494043,-0.024935951161534447,0.013643803849492478,0.06701405040601549,-0.01749517690488728,-0.03146332960729071,-0.047104862158393095,-0.01238983125366986
MMP13,,,,,-0.01407862519056046,,,-0.014103559625754429,,,
F13A1,-0.023880925907875626,-0.00867248600985071,0.004107111884170141,0.004171978541876746,-0.005491686881015581,-0.032020784921987025,-0.030818564243319097,0.10620904835181955,-0.09275926280090407,-0.03346659412092491,0.036605995748551036
CXCL11,0.0019424012205683898,0.1382009017063936,-0.02203295888762321,-0.023385077135723856,0.029905177007559864,0.029374099212737852,0.000293783749160572,-0.017315926359920616,,,
COL5A2,-0.004588920616073701,0.08471044521552472,0.00866427563316147,-0.016974868836600113,0.05060712309312578,0.09948343136160775,0.013000915002926857,0.032226985055164095,-0.005707313618786811,0.05497944777666408,0.043613896415369495
EFNA5,-0.050062438877629685,0.056231344292813616,-0.021509662141072444,-0.03208622528854082,0.03462710413150176,-0.028727375714723325,-0.01153859895518387,0.017533619179719708,0.019258540145329225,0.031769142619620966,-0.037833742780786044
AREG,,0.006541633236263977,-0.03111122526083385,-0.03260413627036577,,-0.04057732431224266,0.07619517903079759,,0.15813418642321797,0.09693659621682428,0.0013585974292173227
EDIL3,0.025555585880861768,-0.014445895174618329,0.046837954023863315,-0.02681276737109435,-0.06353787530832097,-0.09267069461468483,0.07012837096720648,0.0019505031658331195,0.011025889844876575,0.07416003662267198,-0.03602807147120112
CD86,-0.047867600563383725,-0.012005200443493845,0.0071545027602940275,-0.055764202733603996,-0.013957630419914121,0.050040507809847694,0.018685480784909652,0.009160767490255742,0.05004854593854931,0.05952785083553247,0.011329620315543782
AHSG,,,,,,,,,,0.0436610521310456,
WNT9B,,0.05181705712317657,,-0.01289895087526125,,,0.0853440654201926,,,,
HRAS,-0.01759908303913634,-0.011318219258353315,0.008732184690403506,0.03917877425927949,-0.015597832036770775,-0.04912834119147734,0.027135352560028813,-0.004968510768773717,-0.049593738752102816,-0.037451824157633075,0.0128221731500197
C1QTNF5,0.010518884002266662,,,,,,,,0.05563263113945297,0.08676515970076527,-0.015021000953066382
RLN1,-0.01584093444414665,,,,,0.040297568182967,,,-0.02512822375771825,0.23083763318907363,
COL4A1,0.010097476733964782,0.000366234923226642,0.026867926191994164,-0.060253995310111386,0.06711527370365275,0.10148866706366474,0.01912168103016135,0.05915645144914285,0.09554550670507317,0.0525489276823466,0.050695599367452625
CCL3,-0.04338947395852532,-0.024249201089326235,-0.0497747869933002,-0.010533609897554369,-0.029712439170223388,0.10722899189336958,0.07129162460844397,-0.0050979826045271775,-0.017975297148333184,-0.02289041298678826,0.006767131885767187
BGN,-0.02411699374620985,-0.0017190854594880862,-0.01832861390457378,-0.025711433768508773,0.05640797493949566,0.029429509916099737,0.01225482253570678,0.046127215480079094,0.05051841288472146,0.014093130318546287,0.054960500087900384
RETN,,,-0.010802296876582717,-0.01591567620137206,,,,,0.0021898572729115297,-0.02761452844353739,-0.01609947633577522
S100A9,0.0014191530138343198,-0.023398209446825465,0.02715633963141169,0.039478635531684465,0.004610206058205486,0.07178210721814293,0.05759678669226463,-0.029251435090417766,-0.11040934169263525,0.006810958779043958,0.008990043552865675
HCRT,-0.06209066836153829,-0.0364509926720236,-0.018509000368147337,0.038759330289606916,-0.028782558791340885,-0.015096711165268418,-0.013477029757715937,0.03561040057871128,0.06804496913512825,0.047580047350649704,0.03676203620822518
FADD,-0.018016435115798698,0.09328128742214273,0.004300343488373367,-0.023862261670125597,0.06863806516933853,0.05185530416399794,0.012587750287249727,0.02332572493160217,0.049946939123752705,0.08942656028744095,-0.042741201912237285
ACTR2,0.031004710651077107,-0.13200649466952166,0.023612852314108923,-0.03177788839979691,0.008092372168220062,-0.0047220382589935736,-0.010192113816672104,0.020882249621374305,-0.07109466568641823,-0.10464416146137645,-0.00947555111934435
BMP2,0.05440201742670439,-0.06316412385266211,-0.016615994159536792,0.07673049616361984,0.047871878008186784,0.054544080161203976,-0.008220492841562496,0.031750136584517905,0.023596539430723772,0.053712158686215324,-0.031923028405502867
PDYN,,-0.054034752426367176,-0.004783881007627769,0.014506347245769147,-0.007347415463291474,-0.07763713980699972,-0.02155000999293453,-0.020756495971637687,0.08561219449012784,0.028239153547531867,0.01227259018467279
CD55,-0.020787882777232227,-0.03693854446264196,0.018276839656901935,-0.04035590545117658,-0.016380274318713677,0.0351205262774328,0.008190990942552042,0.007984872272467565,0.011978420561470748,0.08060257915012622,-0.05990084118478511
OSTN,,,,0.01887131081348356,,-0.025163368492799976,0.007547849357020714,,,,
PDX1,,,,,-0.02049090262692917,,-0.01442703098694345,,0.0904616380476647,0.010112408607898625,0.03528202941329552
CD6,0.10131268857687645,,-0.020151330701418307,-0.0032234670551642744,0.072376057753511,0.016554438413603018,-0.0046166454015077315,-0.018635525250839422,0.13530278025380682,,0.024079117351667827
IL16,-0.010834286910395795,0.006998241993137561,-0.014652943168659753,-0.021364447777341512,0.09970971314412855,0.02832650521362381,-0.014403661998148985,0.004905828596286218,-0.007624912751765333,0.05367949901951419,0.0591204005774035
LAMA5,0.027160981657372282,0.023556304462361184,0.01385271107031256,-0.014187659211026254,0.051250517969162225,0.01131869229989751,-0.027671359095791742,0.020324425479958757,-0.07706674033152665,0.03578111938645374,-0.0373890017062504
RGMB,-0.035912056915649006,0.02590879905664894,0.0296391822668101,-0.029458312990895713,0.03821995187613463,0.07816617444989804,0.015411697252985348,0.021518922128190107,0.0470831365971362,-0.044971731256117836,0.023426619505334412
INSL5,-0.015374691666555612,,,0.07405632349083292,,-0.024847759026305014,-0.0014087844252611747,,,,
IL12A,-0.030169506444349917,0.06852451418071966,0.046889670444213376,0.04975615348864705,0.011280905833694217,0.05862061293600375,-0.018020166078615375,-0.025367914210598273,0.02960695486141247,0.07350242101643112,-0.01469939645051243
S100A8,0.017658419584096648,-0.031934870443665525,-0.0034627344600442027,0.03568407034670411,-0.001852030042611414,0.0782534153082043,0.03628557372497357,-0.009228407198919718,-0.1056126394057046,0.007567726538818049,0.11215509101359958
TAC3,,-0.04282350330722857,0.011920452193827777,0.015663523997262514,-0.057143847824691237,-0.02715088834949066,-0.026710818949991912,0.016443185122966376,-0.008926483027567622,0.014335304678360961,-0.024479837412235476
TAC4,,,,0.0443124580668431,-0.018078049342364757,-0.020307953179457314,,,,,
MFAP5,-0.024352553171041638,,-0.012055895347859958,,,,,,3.957682356582929e-05,0.0666910865233325,0.05555351184026797
CXCL16,-0.0057208996439235575,-0.03557314126343456,0.01634152361849168,-0.036603405842423,0.090862089559667,0.03308589458993749,-0.023225344473982213,0.02658059549224087,0.028019906620473486,-0.007492667161568059,-0.07439852372923034
AGRN,-0.03521187817313211,0.03623624112217124,0.05175075691385204,-0.058470611694722986,0.09940973307281507,0.07233147846810009,0.0057413771168153774,0.04949082688991197,0.12215903814684222,0.04238543289647871,0.053596313953366594
COL4A6,0.07115468107782877,0.0456065541062818,-0.006614240060574117,-0.017606809309743794,,-0.007775319452533483,-0.017301494455053558,0.0710755401582626,0.07099219442548671,0.05356043723670454,-0.044550345579307836
FST,,-0.03161166591374291,-0.022032962527088855,0.01244958579600706,-0.04789748566084228,-0.03304572148746164,-0.029203100004473796,,0.03892282174949877,0.03533143001675196,-0.035000396542273764
MEGF10,-0.07082086503705846,-0.035768442913197425,-0.021863837063035213,0.0019544250968479464,0.05659889030516665,-0.007292324382222712,-0.02619537545928189,0.03788741064134603,0.010133434033404517,0.011937763811545694,0.01808910998541435
C1QB,0.01507959421478069,-0.08093171990812587,0.008251376036500974,-0.02079668833523223,0.032364765709199446,0.06070030216997908,0.0972957074225118,0.03684367805313438,-0.02185196315128947,0.02498475954885062,0.03419452823773883
HLA-B,-0.016975578369942373,0.08006943652542879,-0.02002338639136089,-0.009616623027746603,-0.0067786651083211235,0.07673835992065559,0.05518464773431214,-0.01693469218447624,-0.05241135129556806,0.03361860854484593,-0.030681932674497873
PDGFA,-0.06190573475556652,0.04338406215710693,0.025597079169184675,0.007003750135197216,0.05967667204280935,0.026864810363000202,0.02851283986085877,0.022092937353871415,-0.0848055241590814,-0.13658880021527814,0.0777235900311724
LAMA3,,0.0574261311455676,-0.015592516034155856,0.09233696663653353,-0.00645825768198194,0.004820802220328213,-0.021679470499168272,0.0013289586493305178,,0.05479509398201789,0.010307001295096506
DKK1,-0.015840938391291696,,,,-0.014918268459631984,-0.029153963365557548,-0.03199385738290882,,-0.00032122900844028924,0.03709971092754768,-0.03157844965985152
INHBA,-0.019761556437243734,-0.05701473140243279,-0.010802295306565873,-0.008444075020301403,-0.04829348908438837,-0.09100661409402777,-0.031993858782082094,-0.029847956622029978,-0.0421407073642318,-0.013469219981035951,-0.05043604270957196
IL7,-0.003357379472055922,-0.023050624598744608,-0.005462729554944358,0.032133209256710864,,0.024960027519514625,-0.021289310324744057,-0.01808104760120994,0.09180365708663106,0.010761172130535214,0.06497360963276022
FABP5,0.011874675126044688,0.1078524749840208,-0.02928501076226578,0.04947729096028691,0.05200790987525232,0.021806810819902184,0.021214423584756028,0.007241335105969035,-0.07201232181362423,0.01941172296062934,0.018506251189394494
CCL4,0.025536995541681363,-0.016057040438640785,-0.015206414520630672,-0.001540691362563788,0.01676768036739039,0.1028294602555482,0.08405089007829246,-0.0011789848508522189,0.06589423643107231,0.0207507976521609,-0.008053864605792008
FBN1,-0.01235440802690096,-0.00039947780432260843,-0.037014611183453686,-0.04002402905363661,0.028294036193960845,0.05250773630392205,0.006880400514576187,0.01888188067603717,0.04373944900005633,0.08064484984356726,0.003294177837009672
TCTN1,-0.07772544913590576,0.09886135558668621,-0.012363859301374349,-0.03855024958934497,0.05851469557899888,0.09683477914854464,0.05585546212709779,-0.02558464807676526,0.011094841830902083,0.03279331061506169,0.002363868775449698
NCR3LG1,0.0313760053955642,,,,,,,,-0.02890331351888602,-0.01973417275652861,-0.017632942665312863
BMP7,-0.014165112554947505,0.06980945272094627,0.06611140796928605,0.0005859940475259144,0.005969995618411894,0.04528726419112181,-0.0001994816169088041,0.05148114075238564,-0.014545876533454962,-0.021167799462403613,-0.03960373793930669
NLGN2,-0.0159635177639566,0.034096880641649466,-0.004947417648886247,-0.023770548206729112,0.018142853528179414,0.009590731676792634,-0.012748905779052095,0.0506338364792743,0.07189335079958015,0.057838020775072094,-0.0249039121261427
CCL25,-0.015374689636827324,,,-0.021958899016246432,,-0.03021779477913142,,0.005110284844589102,0.03275349004691374,-0.02734164412186199,-0.015098120532977075
NPNT,-0.03433846762666593,0.046996186172966664,-0.048094720687169794,0.009384295551929359,0.07064413459749695,0.11357848129108473,-0.012031963853774391,0.0007381811763368484,0.008624403979640845,0.022352237313170778,-0.0052781116901891995
KITLG,0.056651352668822146,-0.00039567037725899925,0.004017504560455561,-0.006485211707786718,0.007616531531105744,0.07133624453927497,0.020255031723589507,-0.014533910987829786,-0.0038226731941595734,-0.02494668091569007,-0.03732034697708426
MADCAM1,-0.015840938391291696,-0.031839424251496405,-0.020151327475481817,0.003101498514909396,0.0588024205697841,0.0026643678192497925,-0.018881474896965306,-0.02591362082340195,-0.0019400752186407954,0.05753116629057005,-0.013692344145062667
F12,0.01376052043623497,0.07166620964595158,-0.025366841466689296,-0.0005922073545698526,-0.05444065832720607,-0.020292849994002098,-0.0038444129404535256,0.006003775527781657,-0.03391769010235171,0.06912748356430509,0.0693377630953997
S100B,-0.015488131536220915,0.12182598594196338,0.018398835392246845,-0.07550742846512354,0.009435234653105156,0.021484397370304432,0.06517948918641366,0.029463735361298846,0.14843607791078078,0.11643457176724396,-0.053886794257257495
IL27,,,,-0.017213649156406132,,,-0.01203146286684836,,,0.05186455937552001,-0.012796411144532505
CD99,0.07310024251573854,0.10663823514606782,0.019277664335028255,-0.026078463896708953,0.03326644666493171,0.07997391087128809,-0.06703501999035336,-0.022630523073907095,0.03414683648928487,0.12202453652810041,-0.059291254368151816
