,UKF243,UKF251,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH916T1,ZH916bulk
ITIH2,0.03239946237908708,,-0.016235461626228017,-0.005198872977355915,,-0.028577937929599215,-0.030538883222950477,,,-0.05506082199291398,-0.00484476724708597,0.054783023603440464
ADAM10,-0.05257567932058079,0.011338040449797224,-0.06368760336810265,0.030272327950000143,-0.025703626897679032,-0.05093069907356311,-0.011188440382870472,0.0664109210882641,-0.12140289997462761,-0.026470647378370085,-0.026969197113960716,0.030228858859269753
CFH,0.040324544600227885,-0.005019450175312182,-0.008597199690807215,0.01682548624265623,-0.009295497380801173,0.036661093161477004,0.037012353858067754,0.008646834599046985,0.03700061558082449,-0.036177863146925206,0.01301383436791449,0.014850798341789836
COL4A5,-0.03935770083005107,0.03912772552829563,0.00361440291035075,0.03911815972106953,0.04044095956526256,-0.012174182529995838,0.08807079057956187,0.05693080053716079,0.0904752408323841,-0.02336967507699329,0.06155115208309983,0.06888004468677242
LTBP3,0.028649557096431688,-0.020536413336980766,-0.0009943344603198297,0.08306674278592835,0.009670861772193192,-0.019984335008579514,0.06504930417718037,0.005645311640458219,0.052092261926216264,-0.07392488259273618,-0.030192219321904263,-0.007197569107902866
GNB3,0.06838794733846137,0.05080911131041423,0.03582546797068497,0.05031883980455092,-0.013084683423091117,-0.017372709067872718,0.06940778916782606,-0.0585183040643143,-0.06461510678880396,0.013036796483110687,0.08651487404167156,0.05707088740601943
COL6A2,-0.06139116663193087,0.10759166133900247,-0.0392898298150115,0.10527554318711331,-0.06864332349506413,-0.042537437982057676,-0.013176532776961482,0.13989555608985751,-0.0019528004783371483,-0.04119717157247196,-0.00534761848610025,-0.0031315977112367274
PLG,,,,,,,0.044100922479449786,,,,,
GDF9,-0.05288236890448448,0.03575920128170863,-0.037722445405206376,0.10496996878855415,-0.0001402815243552397,-0.01800626344901527,0.01726335846034506,-0.030130626821507203,0.1164102378542506,0.05820530402693621,0.08428464980670519,-0.03394688041560127
NCAM1,0.005591857495740616,0.0016187679152033035,0.056645962635748545,-0.022762566624699367,0.05577233653713672,-0.019702629241396392,0.005887983639817908,-0.03408132163525611,-0.023833395967045676,0.052227243596006515,-0.004206141298456801,-0.11131011109231058
APOC2,0.07949008195405992,0.00018816488186295345,0.05082628513617347,0.04602869690044451,0.0030616155957131803,0.037597177202956175,0.025164388192699387,0.09180177865262004,0.03937672740768495,0.052870715987749284,0.17479960899930247,-0.05684697081712837
BST2,0.05835460693762899,-0.0059494313790833244,0.01908947622294672,0.12053352357726418,0.06583997582465943,0.030374277977330492,0.07117607014684857,0.1619874231915091,0.030629466591863653,0.05969734328840569,0.09605437989040737,0.059255212831288234
COL5A1,0.013751289820374466,-0.028193941771581132,0.04625503342773718,0.04211716130139953,-0.06417599627491943,-0.021689025719443967,-0.00586316816068013,0.08869787999067556,-0.10632267262279957,-0.025893067269749635,-0.031471585260098946,-0.0007552127041489197
CALM3,0.03938031521381002,0.03066997673250139,0.016218051181262554,-0.130119678485103,0.012948656398701575,-0.011402944068270509,-0.06488180442231821,0.04862312246254563,-0.11166566999770097,-0.03963827137575703,-0.0012298343745826825,-0.043376461753432315
THBS2,0.036330758584756005,-0.033185013815198366,0.02985988046681171,0.05270312833898709,-0.01955882391916472,0.005558695412917989,0.043895055906571535,-0.004738890721088583,0.04008859237660497,-0.017317452383104052,-0.00396773041880775,-0.00245562233440136
SERPINE2,0.03904276166937329,-0.06255834444278645,0.014765179354928142,-0.0330292910968982,0.029589142425008246,0.009542382576695386,-0.04615832060405939,0.08726044159363497,0.06980641334199901,-0.014488968345179574,0.10584089432480129,-0.08032995957149784
EFNB2,-0.013541728007709612,-0.04918936123195891,0.02503113951996891,0.03629663913917028,0.010384530605195222,-0.06101536289163046,0.0024790246891765936,0.06840501871529124,-0.03353404954979235,0.009119695926196335,0.0023171765183441846,0.11252507075143268
PROK1,,0.005978029780795107,-0.019759989107321664,,0.002724069092586184,,,,,,,-0.024489891220801124
LACRT,,,,,,-0.01662229956472917,,,,,,
MMP9,-0.02821783201560835,-0.011732913806244964,-0.020691920043296338,0.04734435792692313,0.001847797569272337,,-0.04525837401448864,0.07620892223578506,-0.007043675976295803,-0.03513083987612398,-0.01106872719918834,-0.018637518144905357
DMP1,,,,,,,,0.08940267720344251,,,,-0.020777241606277464
NPPA,-0.0179309058796641,0.009588511304015293,0.0018117592330911829,0.007979146213380393,0.11868372027552274,-0.01993366118747583,0.01545231924389416,-0.02122940726094679,0.05475073758567358,-0.05318266628377136,0.12072643884217585,0.02126514985918711
APOB,,-0.011906087065673027,,-0.01755368996236505,0.009626504644546488,-0.012265109555057392,,,,,0.11084191217001467,-0.02448989083628442
C4B,0.006535429007079796,-0.013673139556491288,-0.020730425296576035,,-0.01246046872443467,,-0.03255469423022313,-0.025130067985326795,0.1845503401637346,,-0.027839382594336607,
NTNG2,0.014252718124971274,0.005253450752207777,0.021280316929917192,0.006684049109262235,0.038748623183349054,-0.0053155352158655,0.03650095834810353,-0.03239401995297184,-0.005214575424843583,-0.06371789910935934,0.030876024804090296,-0.02531831269811592
LAMA1,0.062064235794829135,0.04800830397060935,0.03334306686868415,0.12218535965938682,0.025422487191557177,-0.008942080908874274,0.04109454314104198,0.03440021682508994,,-0.03776141006686643,0.06814178504950254,0.049680336917144415
UCN,-0.01350719850552693,-0.0008784723094197352,-0.016102691426574424,0.023197541990974745,-0.028214048496419397,-0.017372712417833714,-0.03602521032763794,0.043217161592986574,-0.041603996980415704,0.005943388343491895,0.12591678717487287,0.060524623301631365
ARTN,0.22091368481068352,,0.021110191856830853,0.03434062780496435,-0.01583826641690727,,-0.021788548104052667,,,-0.04297861352619969,0.044237378893187344,0.08554660304545397
PDGFD,-0.017605345936932762,0.028706392006714956,0.015380906950258778,-0.016865234893159574,-0.0036289558813515544,-0.018271790474177027,0.0403739752217613,-0.0015238781211008386,0.04808871166829059,-0.06318800825579018,0.028660331624719714,0.038977652730004315
EDN1,-0.06361324804669753,0.04661698816242362,0.0049279107323774015,0.06930864147560906,-0.0003770294346094771,-0.01284213401951371,0.08164844520650179,0.05111711936755865,0.07389602542331893,-0.004151873772448298,0.02020070160662725,0.02295644078567276
ARPC5,0.020026728070717238,0.021612800755836468,-0.011732864774382552,-0.012025312312875314,0.05851991932037423,0.0010506344115377324,0.05557734164436933,-0.003479392144446667,0.03046101821210761,0.1123394101659543,0.00010601358768950123,0.010440149277405593
GSTO1,0.013275774089566476,-0.03867715229573718,-0.03780581782276979,-0.06393768022047158,-0.0011840472947790145,0.027900798601989386,1.0569127641853003e-05,0.01955358396734306,-0.10347746931095551,0.021479889596438952,0.043093259945273715,0.011208764835234933
PROK2,,,,,,-0.005561127523430961,,,,,0.05169094594313544,
SYK,0.031048283235624672,-0.004178617394654047,0.020371363281994456,0.08492690406494932,-0.019463656428193823,-0.011616183696870255,0.028769061072344306,0.08366944446389717,0.022144444791558134,0.01069634052845277,0.03532812624381334,-0.03865762213227154
CD40LG,,,,,,,,,,,0.09339063589722565,
ST6GAL1,0.02776215664208304,0.007294212279336701,0.05271160138099675,0.06251008079656603,0.044688912752398356,-0.013706362081283643,-0.010220466690377841,-0.04069639319531832,0.008291893886991244,-0.03997671843494053,0.09513776050421707,-0.09367619387107003
WNT3,0.013342928160967497,-0.01975041988532735,-0.02855661441709572,-0.014813648629392254,0.045201845464174904,-0.006537345611798638,-0.052547808264576494,-0.026457771782806335,-0.021392357474816513,0.04219246360434734,0.07320853435580264,0.08191008875266076
HSP90B1,0.02024185085848834,-0.053866160677569205,0.02960640623514884,0.013013550491002395,0.003089021665221327,-0.0359862756870177,0.05509311802502171,0.08137148836050086,-0.0007524785863711063,0.012789807553344867,-0.09035488944273563,-0.006189680392846083
ZP3,0.07441540705340667,-0.025881354770700044,-0.029507392516925728,0.06674719249323603,0.05091334175166932,0.15181405359581637,-0.009968625464067188,-0.021235287953162114,-0.004235796063331345,0.030431077011994746,0.07937211978648381,0.04576070908106643
ANGPT4,,-0.016682265283410786,,,,,,,,,,
NRG2,0.1034585442127569,-0.011095382781886499,-0.0016199911063748988,0.037180743112055846,0.014063058054563142,0.048676808181396095,-0.0012816910050983197,-0.022363193908985425,0.08199105423327137,-0.06830077165260695,0.1105713861364534,-0.010906414946544882
MELTF,-0.014941164294464475,-0.0021895515057321923,0.05417857260537584,0.005099435328705682,-0.03563996787957461,-0.02868022287312669,0.006813293916354285,0.04928221892273928,-0.05672734953319763,-0.026588078663689466,0.10930827874058878,-0.06348864047370578
NLGN1,-0.009623737860937237,0.011763840931893274,0.014492328384928489,0.06381006938607131,0.05307983608721192,-0.013904747090797052,0.0251949907224503,0.06299757308211416,-0.015693864460768446,0.06068165617941313,0.06458651271261759,-0.0013930096797508007
SLIT3,0.008761517911313221,-0.010876539496866735,-0.02845887964541606,-0.06344459183363944,0.017389811242839604,0.04870538464735754,-0.043433308516796484,-0.015303458336539092,-0.021435724914228075,0.014523069692610547,-0.010469038665366763,-0.02847233418480297
CCL8,-0.05230238413846349,-0.010827365392744632,-0.005762929864601509,0.04262716646177562,0.06663025940458452,-0.011067753427488818,0.06340352306311643,-0.03424487528270269,-0.004772533422103116,0.01815821984781386,-0.037223548516196726,0.04570958554545259
S100A4,-0.028273878406996023,-0.010084413225315165,-0.040508289959406196,0.08695884803369201,-0.028141221399317858,-0.04202802037488605,0.04745776468314408,0.0617417169419505,0.002449960388320234,0.03620305644405321,-0.016082371145465294,0.03926059759881327
TNFSF13B,0.019444307648374994,0.006900595060843652,0.06625107475950893,0.06959889643467207,0.02882415957825034,0.017008092066858653,0.03504104785609415,0.04301004291225244,-0.023282147728304385,-0.010122492511816444,0.00117748372161887,-0.040572359585557
HSPG2,-0.01514186968949655,0.05953221860159466,-0.03491955243009402,0.08867616178172542,0.009320027888451389,0.040921970406819476,-0.008614634924348543,0.014111996677947582,-0.04412487783452719,-0.05784846208367054,0.02325097562800233,0.009040816724095579
FAM3C,-0.030333086685048236,0.06360515319011269,-0.028465095964542428,0.03599378023807214,0.02695448263962896,0.008299304032390058,0.003994216870256432,-0.03012283749302123,0.014714435983134775,-0.032677148290791456,0.03837887404795763,0.06930679686961617
FLT3LG,0.06543899754981895,-0.01991254908907996,0.011392433639819378,0.07723756525949263,-0.03176438100854513,0.0522147547764774,0.0032690575788799706,0.04499223741129105,0.024967942188217105,0.04430518507467048,0.0675259869009746,0.02119838769531303
A2M,-0.017010964481931498,-0.0027087902354323585,-0.038215547428626456,0.07598665116446648,0.02157115348475423,0.0426093340524459,-0.04735227721913622,-0.01580349957770044,-0.07040006015498648,-0.13035073112016388,0.010000473846588198,0.10013890742525931
VCL,0.05333362253629226,0.007871942061504931,0.0026615310818694717,0.03071776246830992,0.027003899357581483,0.00013496279516648404,0.019833469238657964,0.012486165158340156,0.011042048160051172,-0.0380281940270266,-0.05439589589204817,0.0007369733529936074
FGF2,-0.018365995418281645,0.015174444777075044,-0.03323300471635558,0.06668346315887397,-0.04914807891953078,0.07168277710997904,0.06414224151071846,0.10159930020524183,-0.014725106744362936,0.03744451188829973,-0.0017389758253411095,-0.014398785192949707
AGRP,,,-0.0007687712088601656,,-0.011243784223832437,,,-0.03265105869244146,0.0623310405477107,-0.031107716547036403,,-0.018279058510745034
CNTN3,0.009691753196061645,-0.012245397034597923,0.0519315036978107,-0.047632580843484,-0.01883210189648357,-0.00435636021171163,-0.046592271448237715,,,0.04988751557915068,,-0.03248201859540563
RNASE2,-0.052199498289510364,-0.035765205582247425,-0.023318814436079357,0.06638575812030882,-0.021357415637439484,-0.009855918101839037,0.030664708619690846,0.022348083010377703,-0.027572803083091613,-0.07217242527732781,0.05918116464275597,0.019737885062628507
ADM2,-0.05210807207608826,-0.02033316278567296,-0.018607155674517928,,,,,,,-0.028734593164067797,0.03947931089604237,0.08262713167411241
GAL,-0.031865387955087525,-0.0029222229734051303,-0.029104279368897267,-0.0271067134027671,0.015618814604261287,-0.020124382927989057,-0.028764504228877545,0.054778472888074706,0.040658910315703074,-0.03226795045245851,0.024388966691627826,-0.03805435969503996
IL36B,,,,,,,,,,,,0.06803137467572198
CXCL6,-0.02789470180763248,,,,,0.0056939399471434005,,,,,-0.010483637473773014,0.031057259739912836
PDGFC,0.05081351809124696,-0.019253574824508825,-0.03214870114375298,0.12193234748275973,0.00196318851369973,0.052889089572404055,0.034051653956200315,0.05794136678578644,-0.01865301444948493,-0.0049939337896042785,0.055014005268172295,-0.04818815439285306
COL8A2,-0.0003577353605281906,-0.017619558831917813,-0.02892080838288646,0.08941172291031595,0.031143700928102237,0.07825198414945952,0.015086865766532785,0.03163132242482349,0.005124911284548837,-0.024182962586474822,0.0921776104738144,0.0494366919257745
SPON2,0.011926184923055106,-0.04145451477459873,0.02626385224442987,0.03321119712424416,0.05946673106025443,0.07112591641691018,0.050451005189896744,0.03158658883844063,-0.03251864794220807,-0.05262233699813715,0.022549611163646902,0.021819573247415357
LCN2,-0.024083125257160658,,-0.018251561193223825,,,,,,,,,
SEMA3D,,-0.01881956253614972,0.05578551377316988,0.027927049386579986,0.021539434349731792,-0.018619269980813924,-0.0220227383964112,-0.02409163984682288,,0.049487400278768315,,0.0620023836565853
BMP6,,-0.011732914530587994,-0.01300014235482335,0.11667341598017823,0.016452502192797338,-0.022362724381490427,,,,,0.10728678273624628,0.1285428355572248
TIMP2,0.04217909033498079,-0.010973144571408733,-0.043401309111143864,0.07212689422947209,0.0846872074547413,-0.016081592968424197,-0.044900852618577375,-0.06471479941354061,0.021623586073402177,-0.002822028652577314,-0.0030117582425314635,-0.01716986973652704
EFNA1,-0.04294038346683018,-0.055730366617606976,-0.029054781948325805,0.02365836082095199,0.023210281823422194,-0.035477313720405905,0.0017388212834562062,-0.01886838468890628,0.021275649256187846,0.03194456828620629,0.03988718157523166,-0.00894853889305931
S100A12,,,-0.0149918017477837,,,,,,,,-0.02815962758145415,-0.017186051558462718
TFPI,0.004269360785378665,-0.02851216920391815,-0.06540268186389457,0.06268068476483162,-0.035594663742723895,-0.027570742486203555,0.05948099230344861,0.06728644008683853,0.05776083405684436,0.03683284897237653,-0.0020566429294823297,0.03459944141069803
GPC3,0.0003075872574753571,0.017294991585556196,-0.01884081308546963,-0.025711742756044622,-0.013477034607531989,-0.026380046339529034,,-0.030705725401740432,,0.203364743766527,0.02585716924378413,0.029477332028459213
NMU,0.01594911335675495,,,0.1378589987055083,,-0.014595137149974822,0.029868397967367833,0.011172369136687158,-0.016791304190375066,0.0343965785333203,0.09476617254278512,0.059227415004041814
SCGB3A2,,,,,,,0.04932464240704272,-0.020288042034191312,,,-0.019687646199184387,-0.020058006028391074
LAMB3,0.01222329407064034,-0.0263061629501221,0.046909369204417406,-0.08725292712358067,-0.0028247110546897537,0.014778722147487953,0.026921446627637947,0.15442673044046548,0.09920354351805175,0.02807455994145014,0.06840530860775433,0.10384302329693582
LGALS9,0.0076351545886570735,-0.010474655646477307,-0.05327293681750789,0.10026007575812744,0.011109732302800619,-0.01826497402712141,-0.015449558147237146,-0.013550964510564204,-0.0664195188428524,-0.09537136285714398,0.09540603603258056,0.036676476831455224
VIM,-0.04649802084141372,-0.06733799147121536,-0.022289374349224195,0.11819341212932283,-0.009713927518941312,-0.014796728331538946,0.0816941054841825,0.057530391084097444,-0.02334007976562898,-0.02112288297693157,0.08530802186070699,0.033265436383801514
PLAU,-0.027586183249719454,0.027371245925969283,-0.018696284940087727,0.0786781239028171,-0.020936622126168054,-0.02849755036839252,0.009968672546951836,0.10072707065667097,-0.11037254615358058,0.002070387707703807,0.06194615557970757,0.009588788315461732
TGFB3,0.019108023982110426,-0.026467794025392122,0.00343240266179159,0.03057063127177685,-0.014138811838270697,0.0029483864587514855,0.00400075712960795,0.042989401828806485,-0.09042402080898498,-0.05405038670007225,-0.013910188343598796,0.007285373776770303
APLN,0.03687264863409025,-0.0013578327153532148,-0.046240494301252856,0.09566193388930244,-0.037676747416081534,0.025987150661840985,0.08798331737774213,0.021903705584547645,-0.06074529809610107,-0.030590428511457622,-0.002006322925097072,-0.06638019266366096
SHANK2,0.04925424506830418,-0.01541131298899067,0.0020985740737779015,-0.07386697741374244,-0.022805099166118167,-0.007227661535669792,-0.027263462463710048,,0.008918234674331336,,0.014238466180961936,-0.0761529566295469
LTF,-0.035451380754131005,,0.006169474259117973,0.07474143851315246,0.045324419376651104,0.03475928231110274,-0.003962751450103683,-0.10908080054918182,0.060642824671144194,-0.05057528088930749,-0.003908482120876344,0.022128515885858773
PYY,,,,,-0.01277335357465853,,-0.018215296356803905,,,,-0.012802180121242476,-0.018279063026247495
PENK,0.048322766708957854,0.06653173431381532,0.005480704118246247,-0.0550695703201743,-0.0036018909833089286,0.024311138534682714,0.008675214965213654,-0.05026926144018663,,,-0.0023755793045430666,-0.019268696685447475
CTF1,-0.062398211531917554,0.009724774176886867,-0.020284444505333368,0.07422940169255823,0.021680186406913354,0.023174359404702447,-0.01194540005252032,-0.04786211894685509,0.09488896891155381,-0.037640969773612545,0.10024738917090431,0.0499881139508033
COL3A1,0.05183042374058974,-0.003809630223017748,0.015113008989899533,0.08511437947647112,-0.021696491955839333,0.027069343430883522,-0.014840458742956694,0.052138664889530145,-0.0019161778387064257,-0.05097617686233603,-0.05200034697352116,0.0009641668252699084
S100A10,-0.021303406585426878,0.00019227866742815643,-0.021479858026129943,0.10516955261453691,-0.03957729901899695,0.05522249936151624,0.08873463364511229,-0.03672770387079888,-0.03380060057081971,-0.04873504985397676,-0.020152238506210673,0.0007130801838083995
FGF13,-0.008546459171248773,0.05031981318917589,0.0116762634803838,-0.08774428618678447,0.003357104820148204,-0.006790091263984514,-0.0476001248865397,-0.02409166721594294,,,0.07951484465719966,-0.06597227098235327
SEMA4A,0.009729120008480582,0.008008973248115156,0.023752408897906828,-0.019157203429469666,-0.02159282500262055,-0.04201101003484473,-0.03674880221448002,-0.03917663122921624,-0.017984406572948128,-0.04537962802387821,-0.015507090294865236,-0.03070626831003086
EFNA4,-0.0013024276581580275,0.06255416787551157,-0.04846827955337152,0.05480547095979052,-0.029242754900755532,-0.02350722028059976,0.03432688639209788,0.0192787010490955,-0.05161980790865645,-0.007089690855215904,0.1258465801382096,0.02821569386508007
HSPA8,0.03912618786818844,0.03125001623103922,0.010179563847190983,-0.0009352623005657066,0.05383920300063942,0.03869349614094014,-0.02899243824527458,0.0889795352345674,0.04367226835984709,0.029024736124710356,-0.01004261075260618,-0.044322287314864144
NPB,-0.03272081942340115,0.03348552563384664,-0.013000143603908441,,0.07738512688969894,-0.016812727327546337,0.0345797974591158,0.008652694594484867,0.042623429822556194,-0.04262712824925742,0.0187523522544569,0.016169804288874354
ULBP1,0.0013929859948677585,-0.023572825700589578,0.03252790534996417,-0.02309124620652398,-0.015668174260279215,,0.013796848202672239,,-0.05866271634272536,-0.031107716547036403,-0.024321561681258826,0.052800997189139595
SEMA3E,0.03746517007961878,-0.038070623287112415,-0.00949359212875139,0.01937157353022722,0.050821008358364325,0.02516026567379193,-0.02141786719774394,0.13823759687464537,-0.012816609352630029,-0.008202971319649099,0.03954666622048827,0.046816004361738536
ADAM9,-0.006950421778087311,0.027532563876495286,0.03231828403634719,0.06562328420328234,-0.027992608721888662,0.06358182505861572,0.08325312821525425,0.07965101856539969,-0.006350032594003497,-0.012965900351099338,0.036417228239901914,0.07755407519557263
ASIP,-0.054029317856148104,,0.08474923234046419,,0.005844075946113853,0.041143319947033456,0.14110220592950315,-0.026896605459494176,-0.027208208997373782,0.07266664954557236,0.12066801947025708,0.02469759729848453
IBSP,-0.030860510369569095,,-0.043206905953472735,0.050633998746422694,,,-0.031334425688273805,0.12305740175010497,-0.062217666059511643,0.006571444736433879,-0.010484236132333378,0.010999104252567513
FAT4,0.1405852897266673,0.04421630792497419,-0.009097602183764599,0.026622788162935705,-0.020759715736678813,-0.03346481424012869,-0.029585530625668363,0.2049104166164289,-0.015227491775397216,0.12945079312651392,-0.01785314036071534,-0.03538855392881787
MDK,0.02866900022596047,0.00756122730592016,0.014184811341455055,0.12737283357048376,-0.019459550777357365,-0.03628679693647013,0.026373998125983372,0.047206525458925994,0.07271871606795777,0.04712131107587585,0.03052789941244961,0.09723091673361874
BMP5,,,0.01010362230844271,,,,,-0.02709994069498357,,,-0.02876061781188814,0.062277629119230564
CAMP,,-0.011732914530587994,-0.023259843554192087,,,,,,,,0.05384241161966918,0.034306298153224585
HSPA1A,-0.018143640624370266,0.004506892436011533,0.01641374494030366,0.08605597996107137,0.0461891490842045,0.021005764907308874,-0.028143766152026257,0.07484269846710218,-0.003547511322571228,0.026432269486470577,0.028046125453397245,-0.04461680249670093
SOST,-0.011384861860861361,,,,,,0.1092820921366276,,,0.14788030281996642,,
SEMA3F,-0.06474184010130594,0.03590573587000973,0.015370998993988486,0.04779658343139899,0.0008143733050497985,0.018520545214857027,-0.02133416028966521,0.004783845957077673,-0.016537831604962656,-0.070365977570631,0.09038829761920283,0.012316480650426606
ARF6,0.031453983055223414,0.034017443154061966,-0.03415478452603263,0.011524354957499155,0.016845836963923767,0.021745664791153585,0.049845922620786444,0.059453936889526125,0.024935574030057417,-0.037235732675838906,0.016196894990508436,0.039134717837523245
IL6,-0.04876909167883822,0.06930320006154499,-0.01222787841478095,0.014282532961393044,0.0742876388287771,,-0.02590067529738926,-0.03041934950464556,0.01859297243090357,0.06769942594867263,0.02304393912164436,0.08697476524132461
CALM1,0.027628837809534287,-0.007480956998844756,0.011604256432474171,-0.1281422875215118,-0.04184398718865154,-0.03170447038314346,-0.08994974359282272,0.04327262074594542,0.03454337885771386,0.038081587176281004,0.06749974842742378,-0.08006671813987334
VIP,0.03118034626883883,-0.026725534933013842,-0.02030005382403007,-0.048245591333842854,0.05149873729943906,-0.03692948452500764,0.00038918709890788534,0.13182443555458556,,,0.05953059343498553,-0.04183095967288998
NMB,-0.0035959144378955887,-0.008565490352426602,0.02658397217859562,0.113661103143447,-0.012186715212958672,0.01255015644241942,0.03941685263124399,0.09878692049949403,0.038485910834647724,-0.051712661968322984,0.021284764984018704,0.07352834698537522
CCL26,0.025251778324366946,-0.01224539782927666,-0.024216495298454353,0.0533832102096057,-0.009484823644045274,,0.04158072818368154,0.04870167892188772,0.12362909415351062,0.018293892591889155,0.08701754470565216,-0.03879005925902993
FBLN1,0.07146755938375321,0.03351110488880021,-0.019482576603638068,0.009195952028164879,-0.0021258697282305786,-0.0488300395778085,-0.06284852986360907,0.043623758989933814,0.026633784215689894,0.03055704705307942,-0.0075877448276579305,0.06836151560219687
SAA1,-0.043104655439465074,,-0.018657748914430526,0.0029646198291857404,-0.006334038137200399,-0.012640273159167523,,0.03372761031119674,-0.01803366250197096,-0.046709115987113005,-0.006562722087114209,-0.09514008722879737
MICB,-0.04851676296065368,0.04977014934959753,-0.017077648514775084,0.10352951093946332,-0.01099251749086136,-0.02012438405846632,-0.03808768378512879,0.02510135248156549,0.06621633069429404,-0.01053969333407229,0.05688178373908209,0.06703804175246739
MMP13,,,,,,,-0.017359036728064787,0.12357257265718086,,-0.027222860892869124,0.038158653304307816,
F13A1,0.00087353756821929,0.04125180740197164,-0.03807957478589572,0.022991354633095224,0.004158464579843724,-0.03754816545025056,0.016822956529831744,-0.05020445151429387,0.022138283427324653,,-0.04202629022712534,0.04302127375347607
CXCL11,0.12302591070087475,-0.0235728240004691,-0.0054873690756789125,0.03287629946812983,0.041229648921601504,0.018702925842614654,0.040713485936382084,,0.014444052092737263,-0.01744340724442792,0.020951296522310172,-0.039068965167527975
COL5A2,0.0007156940770333864,0.0031652701619101394,0.007490852095652674,0.08500712626757213,-0.06347414988439697,0.006846449346468533,0.04787330563204654,0.10807499697387146,-0.07761128819481726,-0.08574448699507614,-0.017916451270045274,0.0497800807454082
EFNA5,-0.029044350026800416,-0.023012954480929052,-0.009463404187829951,-0.05525077996729687,-0.03150764595539749,0.051192098570553506,-0.02100273246736966,0.01849843629748186,-0.10009774766424978,-0.0362461072328178,0.05740500803350299,0.024168970161071886
AREG,-0.023708783050805052,0.028061432949254717,-0.02012539908170298,-0.04746263231004645,-0.008896392114195724,,,,,,0.006528441180088559,0.04062093607811828
EDIL3,0.00024462323574233155,-0.0239372427449943,0.04702185420431067,-0.06649267671704566,-0.01321965226826298,-0.02052034449944795,0.05528724032521099,-0.06540612087406869,-0.022665740783999456,0.005459172635916566,0.02873219054013599,-0.013906469974246216
CD86,-0.00969499951932218,0.0022944167122424647,0.001498088058550514,0.11137185557816612,-0.049160048179806924,0.04902835123141288,0.010620545896376161,0.007219570855025275,-0.03618979765306141,0.03260640853726671,0.04453593744291901,0.032035478584161156
AHSG,,,,,,,,-0.02513007804063902,0.022974335837402098,,,
WNT9B,0.05721008890767129,,-0.011796305146737294,,-0.011243784223832437,0.05415866961855491,,,,,,
HRAS,-0.06196503988356965,-0.01866064030741338,-0.04345529349257671,-0.03937003964429068,-0.016099382711318562,-0.015199296396812329,-0.010287005440037725,0.02012608601178226,0.06035367674228328,-0.0159508314951642,0.025968241482818826,-0.02813510372540208
C1QTNF5,,,,,,,,,0.08359045986369587,0.08433524194663772,0.05435138647994833,-0.026862659921938446
RLN1,,,,0.06514394282130728,,-0.017737211273266794,,,0.1296702742187845,,0.02809812688978401,
COL4A1,-0.025095338521593846,-0.01378865595909141,-0.0028335187474867823,0.09091352676563967,-0.0317053741608149,-0.016220544328685246,-0.00669343339805322,0.057355252090564045,-0.032603843893973423,-0.10636306914352457,-0.0048742178240177994,-0.027723523347506853
CCL3,0.018269808807582735,-0.07140895101600381,-0.013867361708541609,0.0073670345573878466,0.05316041313721154,0.012843086322598124,0.09004646273812976,0.0829741985494707,-0.07410182288107516,-0.018007616619193836,0.09386050758021898,-0.028337627006250605
BGN,0.05445708569832937,-0.02885375639527839,0.03709714969412055,0.017870334871388248,0.05708689024563328,-0.021498988330070697,-0.0034927220222311104,0.06490328823165513,-0.0545884730168062,-0.1201884832648009,-0.018154326530951396,-0.046203649686666556
RETN,,-0.011557260392091201,-0.014555150640051336,,,0.015382635229369591,,0.051703777614905785,-0.0018737736590138858,-0.03418573765680743,-0.0010918554701199756,0.05819719331064776
S100A9,-0.05890670831482158,-0.017965824868976,0.01107903017887865,0.08121897378151349,0.006086085905723859,0.02472428846721123,0.04133684150376632,0.014215407778794514,0.043978629581279655,-0.013466818938349836,-0.04363551027415272,-0.004581114949188135
HCRT,0.02410375406916498,0.013350969528816054,0.010130969553112209,0.07440828247012865,-0.013477029757715937,0.022248733878961778,-0.033041802654992396,0.0454436878688221,0.026253231850811593,0.02886525651181354,0.07659168296990512,0.00978173101135215
FADD,-0.03218853021481137,-0.006459787739586827,0.01599554369496297,0.06144045105637829,0.01228132166455521,0.03900893817381142,0.09013565290949183,0.017137064068521127,-0.015842681901524953,-0.035236062389078206,0.07045378313105492,-0.022744967368242736
ACTR2,-0.010634590770780604,-0.06519455202562868,0.007151855859186399,-0.016014241317847323,0.011837110956806058,-0.037251257764326876,-0.0412550375863471,-0.017359310929521785,-0.07528033930655509,-0.04370684903757409,-0.08341955360261956,-0.06083363551848275
BMP2,0.011854452674814879,0.019744112459550288,-0.0020226923320433806,-0.0005547444858404056,0.04122421652847481,-0.03245165523604186,-0.021096363131282513,-0.029316872418466425,0.03416353114112635,0.04398159613940258,-0.013076775609472516,-0.014005714776006206
PDYN,0.05590592035791715,-0.03579391772385995,0.0030349564100399513,-0.08283258082714585,0.030731889096212082,-0.028313998017764002,-0.03875534858388084,,,,,-0.0393452509884818
CD55,-0.042814417353888176,-0.0026140970815697823,-0.019260793191302285,-0.03817838786522721,0.05948204621252909,0.06504261701884165,0.05080713273542751,-0.00822007594803378,-0.07424139953337615,-0.018341185337833726,0.004002411769483246,-0.0026091853533513685
