,UKF248,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
VIM,-0.011064006239069545,0.07775549348946471,-0.026978901679874243,-0.034774779782182914,-0.10907624720324363,-0.06185846786566116,0.08275675579210508,-0.09532802869010035,-0.09788164161061266,-0.015546554988466531,0.10075842883579353,-0.05973167354498165,-0.0627371328425211,0.052227990318003854,0.07682574728284985,-0.08802908454307384
PLAU,0.014451452449182566,0.03905846451374762,-0.012988647092876764,-0.05427309713887257,-0.038816589825256785,-0.09879371930318347,0.007473594252922225,0.019241271239491566,-0.07936816141974601,0.088758144273706,0.08274048832667114,-0.02255386574759721,0.020993085825514762,0.10179171722895924,0.07876150221772987,0.004399279213710486
TGFB3,0.07624471148607338,0.022873241119977187,-0.024814115606536326,0.0029137269160976476,-0.04271559116098283,0.003904190915516978,0.0010067809556378114,-0.051000608919814686,-0.05800634350621416,-0.013303579962376967,0.08748726200560213,-0.007072372768614283,0.02093209841566468,-0.032519118703814805,0.07837285382170169,-0.01852087038880075
APLN,0.06587035251551662,0.0854612211178303,-0.04242595908924263,-0.02361524026167451,-0.05753992887870997,-0.017765867332526598,0.01842024272629051,-0.001872759774967787,-0.10397111044221248,-0.0679161479479902,0.06264427802662163,0.026640279069906785,-0.00434040367700613,0.017534233764400005,0.031219360105249026,0.03303445240711815
SHANK2,0.009665204114005245,-0.02627999081833285,-0.02989611814707468,0.004612776728595345,0.05556296074970682,0.013938748681574653,0.007118571295954883,0.13904953012749763,0.014484528303656445,,,-0.007205675744973179,0.049789743926819674,0.007123193055250636,0.03466973041338509,0.022284965109099664
LTF,-0.021552942483796172,0.05077059045799848,-0.050021917183522384,-0.006834257601144746,-0.04834735694963298,-0.043485664140633686,0.028481909870722084,-0.0747505315142244,-0.029457393509971494,-0.010724910060574633,0.07073003053794759,-0.013103589382972097,0.047132493414849756,-0.00016524875854392673,-0.14569363298395005,-0.026932118928939913
PYY,,,,,,-0.02936949102018164,,,-0.011418232511793068,,,-0.02226974180622138,-0.017517432687437464,,-0.02173135051925325,-0.02278928829436708
PENK,-0.038072100309578596,,0.07124622565751722,-0.012537566497519671,0.08468735313635886,0.05744478963608478,-0.0069984239783289605,-0.010914377081249446,0.012873254297303505,-0.040762894531181294,,,,-0.021827150592080454,-0.011953200054529397,-0.018752865127284215
CTF1,0.03935251221345776,0.10631732414429287,-0.009649405266624042,0.029413125961049495,0.021811421401531056,0.02510533098247726,0.033653698668134724,-0.062225214659619166,-0.02081312721997466,0.018327103650310025,0.0086216294638989,0.013138765946026032,-0.01602901752089038,0.07455951630268244,0.0608727785558284,-0.021548758810168135
COL3A1,0.03792455703079077,0.015730037538577737,-0.014477487500163397,0.016903983818902877,-0.08389007350411314,-0.04946925969651946,0.026276431640395156,-0.04066083111144908,0.028219027274574298,-0.03607004673714555,0.054577431678265814,0.044926754808728216,0.012554291779766101,0.005374558283561032,0.05541732836946065,-0.014795689016542738
S100A10,-0.07349920857579899,0.08710749140493534,-0.04152190588521665,-0.07168963832038981,-0.08593308285058857,-0.0306175625223806,0.06326267246572838,-0.11240184934811638,-0.057474458349108054,-0.026112982857968127,0.05339402879610333,-0.09029098652166276,-0.04340652682403777,0.08245846475282163,-0.13823354473189248,-0.0966522524986139
FGF13,0.05742200430031185,0.00901472201681894,0.06201779175481652,0.011666667790597397,0.04443767391111697,0.029326884449380444,0.02416591403811018,0.0643453921647001,0.05922177900853792,-0.02487456642951703,,0.029115741577729285,0.03672075311682716,-0.03747228373895113,0.09130775341491476,0.06958455836919632
SEMA4A,0.033798849777429904,-0.052736830378052574,0.06261784491491064,0.034640453611307395,0.017669397471070828,0.004117185733265845,0.003980511070089105,0.08620802048306506,0.08706573231259743,-0.04044974169952601,0.19993430871993106,0.036378293763782966,-0.002925530274356573,0.02655754080788202,0.027808786848653004,0.06471421104534218
EFNA4,-0.011386805554991159,0.034538956184325904,-0.040997980030762826,-0.03441050104282192,-0.04473063102752993,-0.0292008768900409,0.05114903342654438,-0.04103928051246301,0.0058778257293001955,-0.027167582694519337,-0.00960951896645742,0.021597504618171656,0.04878176706280764,-0.04452811935470554,0.12803056518597783,-0.010079942515605704
HSPA8,-0.021156898736041492,0.08261398709268956,0.019739861780570786,-0.030696090357537797,0.08664718514595156,0.03407248024376378,-0.06533661479918694,0.11620774856455379,0.11390418159686887,-0.012617211500099427,0.06346280634563102,-0.005421002076793321,0.026732005256729786,0.0436364598367081,-0.01218408985505812,0.01674563388058118
NPB,-0.015225855192843769,0.0022072397444104145,,-0.02614035569325782,,0.0364217459447033,0.0859474397919038,-0.09253714102959347,0.028853712896928087,-0.04887471773400346,-0.013275393770017685,0.021442371958247396,0.05768136839349171,0.008173333072336336,0.04528549727476585,-0.10233447809149662
ULBP1,0.02228804082328933,,-0.016348648945361987,-0.009564663798786899,-0.02900184613198958,-0.019348786713816436,,,-0.012743981787645416,,,-0.020549309511454533,0.06778000780642353,0.024095916896455755,-0.021642824170368544,0.01752632785413046
SEMA3E,-0.00996424684321218,-0.013148158413952641,0.03875202952674254,-0.008273891908861377,-0.031774525873836036,0.003999949944599649,0.04182961916356623,-0.010103905776049443,-0.024645234372995543,0.0056571565313241505,0.12868925242410761,-0.006287290082135322,0.06477663831222423,0.00754423649466655,0.029186811448708758,-0.02011174349314347
FGF3,,,,,,,,,,,,-0.018100895872063955,0.06649585941195492,0.01170454851884176,,
ADAM9,-0.015987710943953487,0.029454810913474877,-0.011773919984142947,-0.007307285144316868,-0.046970913436282624,-0.00041669669067441743,0.008423217081907308,-0.06509513538922607,-0.030658338256910295,0.04974896419628522,0.05206394589991563,-0.03723346059299616,0.009535171979179314,0.023558867929932704,-0.014682573245585237,-0.08304704288042411
ASIP,,0.012610915891469891,0.03246526045156579,,,0.026568963163770633,-0.03447645431272931,-0.0605083752155966,-0.01636103470181543,0.006478987438805753,0.01182558579243406,0.030516144486833235,0.024820368408607955,-0.024258744548757153,0.003805168003305348,-0.045847606107989124
IBSP,0.044293136488447106,0.046487377723358966,-0.057413551627279874,-0.011839107791956788,-0.04234078923213223,,,-0.0589872640792441,0.08183918479216482,0.0018917573891224558,0.16987177105610904,-0.029698474784481493,0.051918817890734575,0.01622545026240029,0.053349472698792026,0.018953558806111666
MMP12,-0.015464490727156655,,,,,,,,,,,,,-0.015336314308335597,,
FAT4,0.0793163202933184,-0.025921376802780356,0.053077150709243154,-0.03904678798344598,0.016815960921426613,0.08036662081763947,0.018946929535005215,-0.10511880473849305,-0.024293737635680684,0.022971056358186304,-0.017752341300355776,-0.01671770508804189,-0.024398973229544058,0.11421890583426916,0.021460813244756065,-0.046266114727851436
MDK,0.007103182467172755,-0.012573579280043715,0.002927919498860858,-0.03874802445247964,-0.10390437535569949,-0.04233677404181643,-0.025882948435801207,-0.019815765486984403,-0.05795453789749303,0.0903583661421,0.08639207679510662,0.024635271080761623,0.0853173726393271,0.04905106516955618,-0.01610055132395872,-0.054780591423368774
BMP5,,,,,,,,,,-0.027980598810830648,,-0.012824802982032507,0.042231647378205915,-0.0014222207741305772,0.020691261899340674,0.011263651104071268
CAMP,,,0.004578804702271565,,,,,,,,,-0.03304944113276277,0.10697113719604946,-0.02245846775189638,0.02309565120697015,0.03330206648902098
HSPA1A,0.012213017051702548,0.012421340952577103,0.006745604609667802,0.04669710805746203,-0.036916085828922515,-0.08674773912895298,-0.01880063610712509,-0.021030625887819693,0.0991736174498821,0.027534839176953603,0.03991528101836147,0.00801660097488899,-0.030791627640078575,0.0003536453686714166,-0.06190082037020883,0.016933018131914276
SOST,-0.00953183480498012,,,,,,,,-0.015725737884391314,,,,,,,
SEMA3F,0.13067695019918207,-0.015527900506214559,-0.03548170157751289,-0.0072401491890588575,0.007499570259989893,-0.04298508851127266,-0.02270124417108167,-0.036058631424227945,0.10736299183359863,-0.030547054984651694,0.13421302849892736,0.07627456431739006,0.023482474852980335,0.01588290032596978,0.1377293456663551,0.00490002493511784
ARF6,0.0032024145098028837,0.02321010878117823,-0.018450062656053968,-0.0579306812202075,0.03313524873950962,-0.002539991016653952,0.01257740724955916,0.028886684303684376,-0.013256368412500656,0.038476230014919885,0.008172058809735455,0.023349280602862107,0.016981577668428924,0.016817615047749798,0.009929273174972737,-0.003560080403396264
IL6,-0.02325268346844491,0.00819353220096266,0.038180805199145434,-0.024311883661697342,-0.06429331222843018,-0.019694698169398003,,-0.007264369093431613,-0.016235801326810628,-0.03140787738821446,,0.045739056809099246,-0.033995830295240746,-0.03977617646212477,0.009704788665674022,-0.05777555211756837
CALM1,0.042218489462878504,0.03498111646149352,0.1158514704887963,0.08983410344362171,0.11304328646447118,0.03323702126828908,-0.0018985821320995947,0.10593158605468922,0.12443381504034728,-0.016294575157881727,0.11296123572290456,-0.06579394024824105,-0.013198942366510348,-0.04956615598380116,0.13147890882079796,0.14883698831690817
VIP,-0.0044858619700909545,,0.09730324782410345,-0.05050207041667869,0.036510258117179145,0.03719298105852641,-0.021354607776200518,0.010396220693575873,0.004354182261992731,-0.024874596919086892,,,,,-0.030703577454291284,-0.025045324496263042
NMB,0.01606238073546408,-0.0344479862302558,-0.012322159684527606,-0.018796541613361147,-0.0927961531892857,-0.010018890595244603,0.07217318662808914,-0.05167283148388683,-0.12525140296022164,0.014009727603114586,0.011576175793652667,0.011363788029798443,0.03155318240906512,-0.009176899948122057,-0.03767427454766509,-0.1405025117104883
CCL26,0.025879245770652412,0.08399574094983824,-0.027827251251491273,-0.023489728207810364,0.040218622639056685,0.0032686174511200755,,,-0.018030992720130895,0.035180633872885995,0.028348744641877015,0.04453227184194935,-0.03543338645958301,-0.02730050247572625,0.1257593731163567,-0.017251678182687382
FBLN1,0.035257490962148426,-0.06332376147536575,-0.019397243227136332,-0.03869862792545424,-0.012409720698466298,-0.05183589958430933,-0.039934937001514306,-0.08003725702922974,0.05913851274006282,-0.03685955948849998,0.0627322319789262,0.05842651080549858,-0.015691814801743652,0.0438260383703521,0.038149034882201255,-0.013759999628369723
SAA1,-0.02969913446477839,0.016491523447205933,-0.023198504585924457,,-0.0614878963222241,0.03847907011302957,0.009810139161374621,-0.06487314569997935,,0.12878169939571668,0.028526211649533798,-0.01710987211193067,-0.026051048668342448,0.022641808992062792,-0.0312950438138884,-0.07649850881352815
MICB,-0.021619097623393747,-0.02651200036908814,0.049768341341753536,-0.03926318372488431,0.015190734658129897,-0.018553315624290908,0.02598117288111146,0.01474535179109043,-0.028822040127416782,-0.034471360065707016,-0.049992829991216334,-0.019755500142537855,0.002966990601453817,-0.020387188431988494,0.09717809362605248,0.009126716265385441
MMP13,0.07691847048934158,,,-0.022167658408934122,,,,,0.26419846375446315,-0.05061975411355055,0.09513480507846246,,,,-0.009971850554036054,
F13A1,0.005347387861033443,-0.0057479077397845834,0.01783352950154383,-0.037600466514998494,-0.03197949923576493,0.02702215564539947,0.01716158009989202,-0.011035153968943686,-0.023304762791084923,0.08954567738906584,0.09487083318068272,0.004377243954072263,-0.03975899989284484,0.05285219518253319,-0.07931009219311642,0.03229997256591246
CXCL11,-0.008084586794082763,,0.04127565818672409,0.05472474077526618,-0.0732263053352836,-0.020816732672711093,0.040703285409464045,0.08236096423769775,0.011669436806719414,,,,,,0.14424867018579493,-0.04870894691302791
COL5A2,0.04077721730732937,-0.03480360029216456,0.001745836451240992,-0.009925455174931362,-0.06918242053043965,-0.03618694705623818,0.028701294520624632,0.017399060316737915,-0.04803473424018357,-0.01087569982837761,0.16540428842961824,0.056473939072665666,-0.014387756622285447,0.026954099452732055,0.08172794878798542,0.001475302611832603
EFNA5,0.030914788698913866,-0.027712057217145983,-0.007645386051561854,0.0329801189095803,0.03347488505265051,-0.029553993211703575,-0.0028305223971239837,0.06604543526175546,0.04307928275101884,0.05040981221866472,0.07066618079832626,0.05035727770120208,-0.04033042925016545,0.015321924872432634,0.055280527315436506,0.12114706074981821
AREG,0.06059760834180659,0.11034417915902298,0.01779789884409452,,0.0523371401119842,-0.032721926965836055,,-0.02424128307463489,,,,0.08176725911681448,-0.028385297336337954,0.010775577013263298,0.08251637345344301,-0.009982342590917853
EDIL3,0.034077751964419103,-0.04249297637776997,0.07675513095072249,0.0481087980819223,0.051412214102098855,-0.012317745559616579,-0.02101781606913169,-0.11713862921175619,-0.008643323254890398,0.023948090571404172,-0.0696145694765745,-0.03976964082656963,0.03304502012533033,-0.022980819524658816,0.06700729868050631,0.08705261023258994
CD86,-0.027099853468807732,0.036978498233691995,-0.0420658897130386,0.035595182199447885,-0.015209442886286447,0.07605290433381136,0.0059843393202339175,-0.039714043843352115,0.0014914216906757843,-0.007450289018726445,0.03335831594427417,-0.02393275188003118,0.01803774516196473,-0.004910339141009196,0.050554754460301034,-0.06459586103216625
AHSG,,,0.055846972852356964,,,,,,,-0.025946722159068986,,,-0.014751947297576867,,,
WNT9B,,,,,,-0.00301300795830281,-0.005877003629170654,,,,,,,,,
HRAS,-0.0050290755016373714,0.00958060879708277,-0.026390875054732102,0.020746005804117156,-0.004404857155859362,-0.014723471380301834,-0.0054525227430547735,0.08833896108635764,0.048951876051136184,0.05625279789707893,0.0009557636185747342,-0.0016924333129639698,-0.04026057856151392,-0.0005718679575012611,0.07069890629368887,-0.0024291389908935937
C1QTNF5,,,,,,,,,,,-0.03501298925214174,-0.04238652753612268,-0.003857478557284503,-0.018002453128466638,-0.032915706795004475,0.0421629940968297
RLN1,-0.015931520810015275,,,,0.006324801982910745,,0.0066522377725339865,,,,,-0.017065204488783313,-0.01649256774242315,,0.02150401821240935,
COL4A1,0.053666841311495496,-0.0028007436169963794,-0.03190137191643052,-0.0015121960794345453,-0.07188803674080292,-0.08369043772919353,-0.021128740800506682,-0.040006976708844684,-0.014200439224142096,-0.03323317769233743,0.1804425705490576,0.07883553118552741,0.04142693085060048,0.03182347648307383,0.09723074141751376,0.06705942640749747
CCL3,0.0371819923166584,0.014470562966252095,-0.0341214134942869,-0.02194052205151149,0.002009833822019005,-0.036723736822728566,0.0026076869523963394,-0.06584533493355875,-0.07845695654995107,0.042320434909189394,0.03817426953955772,0.009685112047505866,-0.012445899914281236,0.05568430513301761,0.0860653819589175,0.0011297691429969356
BGN,0.05617273753513592,0.015361388152944595,-0.008768302628016034,-0.05628471239851409,-0.07755166791889065,0.009691379292146734,0.012955219943180805,-0.08227383651954392,0.05016202965156651,-0.0338978016461101,0.12942981360250908,0.09239557472385941,0.01620755635082651,0.017485986789032733,0.10541242683137211,0.06553184477823079
RETN,-0.00596515643993734,-0.02766882073167404,-0.03078955461740043,,,,0.02829512739840985,0.016374477291317573,,0.15060104141444325,,0.02202248687413851,-0.027796280431683626,-0.019294990329421783,0.04072605015801088,-0.0307853756591833
S100A9,-0.051273958890101605,0.0020828179218657307,-0.05444750084630138,-0.005123389453874419,-0.049678172219554353,-0.05642522947614853,-0.0494840461472309,-0.09230448940079852,-0.04383621690713661,0.07850331665098491,0.04721549931221926,-0.05138506269908318,0.03565169236294065,0.019162487034791828,-0.09474223912661,-0.03658738325847347
HCRT,,-0.010493693373478295,0.028000517398323765,-0.045319903242349795,0.0037813706907379014,0.0409362608901579,0.0119837893210788,0.09210768478555864,-0.02071220681416807,-0.00208986878555985,0.0470231868825856,-0.018340016314362204,-0.0026814589235421137,0.0035530615541805345,0.12858100481994528,-0.04245634333651355
FADD,0.03868979495512528,0.0267339688025526,-0.01285461129011967,-0.02029534816643482,-0.0498319646384987,0.006015436933035616,0.009646396977034117,0.010127330728828992,-0.03949260512266385,-0.050637713500825986,0.08172055148314578,-0.020737363764945754,0.015338071339929015,-0.027892061418770153,0.06377114456020244,0.026334277227523333
ACTR2,0.057260028335383295,0.04666984672757355,-0.014448584678018175,0.0460342585704339,0.014493582398234867,-0.020699101005979624,0.005915954274124579,0.015574251681757025,0.03208685455778909,-0.050786316188689264,0.03499635357987392,0.018158081297170534,-0.038026391953815956,-0.040513298840234045,0.004220501518082673,0.0062683577659951705
BMP2,-0.004124501179998203,0.06189814910840318,-0.03075842488939414,-0.06471533460498478,0.008153377773287042,-0.039412112671784086,0.07670209427740461,-0.04065965742304926,-0.016985477665395803,-0.036806800585106915,-0.0054211185516334906,0.012989112633044841,-0.016039776052892387,-0.00642103287643117,0.04694406423780996,-0.09066057556984718
PDYN,0.001382694403422845,0.05164679982304738,0.05351273346807794,0.07314329800696835,0.07304267836038994,0.038569792515100086,-0.01940766903005918,0.1672652114997726,0.017444493545197542,,,0.008771118180673125,0.07843552577957662,-0.01930840378644558,,0.0775833081991899
CD55,0.03521362548979492,0.007912953357536253,0.03767645740526621,0.09660982083800317,0.06105339809911858,0.011051456934361485,0.011939250033674952,-0.05387080457947758,0.05194299208773453,-0.02226704742410548,0.011978131155169004,0.058593056336767216,0.00840468155346512,-0.013059171573444977,0.10701580938715959,0.0033888492444686014
OSTN,,0.0763945285405348,-0.01952246592078295,,0.007287441679280445,0.013137029358240104,0.022175820930496026,,,,,,,,,0.053485800365978005
PDX1,,,,-0.008908348547212088,,0.02563469198694911,,,,,,0.04021822510317106,0.008156676121214108,0.06289923357725637,,
CD6,-0.008760489584621497,,-0.008684829522560673,0.02983331675807314,-0.019466813431161394,0.047036752262166664,-0.005302547456739183,0.05165718402803641,-0.014378088818176718,0.04266097198945534,0.14291893492344482,-0.020007345395913527,,0.013460212050454627,0.1018555520717009,0.006732159855853233
IL16,0.00406641164450615,-0.04524258413557035,0.0027382659021759595,-0.000547188500789377,0.013401799965751348,0.043045623005114254,0.03878955030180277,-0.07192446467973314,-0.036141327632766555,-0.03017949555061789,0.04686403101028359,0.06017904332382594,-0.011177867494882943,0.033344364025423935,0.14655066788913265,-0.045511994381488396
LAMA5,-0.004771630672317654,0.09642888433231443,-0.012141461484298132,-0.022839002433013934,3.140951489830331e-05,-0.04521123145997989,-0.05588747214928661,0.07464926302731069,-0.07775082976116225,0.008522251325082518,0.016773832816007254,-0.024542756228531123,-0.01689685199354621,0.009872243451576666,0.03492342016060476,-0.046715884663687826
RGMB,0.03335607971837948,0.026404040400749583,0.029447749009322774,0.02531711329570897,-0.04181085036954536,0.009865482274927484,0.005197328740990428,0.10868038862939725,0.0074588384388860835,-0.0809372477958136,0.09858339481682081,-0.021500349037003576,-0.032528107915178774,0.045266369948718924,0.006098736415744078,-0.0038357593673737614
INSL5,,,-0.017383808915729337,,-0.042554440693314544,0.020311821439677323,0.02693859660933097,,,0.026032113462354834,0.058904937300224836,,,,0.11218034993585967,
IL12A,0.02243066504264463,,-0.027989939245572467,-0.02478243634410336,-0.016039859949644655,-0.017906903868720264,0.058370601996517946,0.17520479526174143,0.049233947913089264,0.04110874154183728,,0.010761376683815717,-0.029029207301263175,-0.017617014767786057,-0.01103273374910882,-0.006312765528970729
S100A8,-0.039722974220818,0.03143269571216845,-0.06993758441240874,-0.02999397685246351,-0.08917056694432277,-0.0973260844778206,-0.06706433241949893,-0.09886610208822401,-0.07127616414109805,0.11119711106546248,-0.00796130147898824,-0.01968957195107031,0.07426359985819075,0.06610156771007458,-0.013829045573679507,-0.03859815259555065
TAC3,-0.03401372596607633,0.051732572595771874,0.01822738473940135,-0.027529109655764477,0.04079699042708207,0.036540729734679644,-0.03092500302185698,0.07806029850476591,0.10601285632521543,,,-0.04665964617231814,0.03557820368315546,-0.016648158914627266,0.040632811580460136,0.029155714508562355
TAC4,-0.010705625279115009,0.008713092679349256,,-0.02846499690822755,-0.020088608864873778,,,,,,-0.034920106972955736,,,,,
MFAP5,-0.016828453699755608,,,,,,-0.04227597582130596,-0.04042229078560138,,-0.02559381746520288,0.011811745525939853,0.020398202033831338,0.007638910671251819,-0.019771685034660227,0.005715976083091542,-0.06829581162609863
CXCL16,-0.028814930118527347,-0.012461745751510832,-0.009306743011156117,-0.039656761803891404,-0.09982397536726283,-0.05006666890235005,0.044739985961253156,-0.12100616339062847,0.018699255812124362,0.07162831467647426,-0.025931918255878095,0.003846754786710541,0.01800770099490713,-0.006742138826260125,0.05778784812706821,0.015122042327924974
AGRN,0.07431306399254636,-0.07224496193561086,0.003369398560741042,-0.023362638395831508,-0.0908248295729929,-0.023408440726441826,0.0547509294160992,-0.0376157415734298,-0.017834454703368228,-0.01743512745075679,0.1067653538187031,0.10924771390971401,0.05927636219809172,0.07112852169640486,0.12452360322321916,-0.010597796574756336
COL4A6,0.04447032024630406,0.09802173990726618,-0.013024636600304042,,-0.05077422030660062,-0.026018843802448545,0.04423572394499272,,-0.011763018120035613,-0.029743666179810054,-0.03337321373748155,-0.014052580238624148,0.019250742933269487,0.020637951865385723,0.06496189109763094,-0.025432109290475662
FST,-0.04750869511656754,0.05097591202113942,0.023248026494565033,-0.03791814404803407,-0.023660946621970158,-0.006391401712614064,-0.009858266428711645,0.10325784502943144,,0.06155535494149012,-0.038321297210549866,0.054144834169934215,0.056437031208034914,0.014599080835822672,-0.016508420885992376,-0.032309392987060606
MEGF10,-0.026657319847840383,-0.05782307364524961,0.0011919978301534317,-0.005821780172590693,-0.04561620480573843,0.039062565442270346,0.1024665256161313,-0.07158202820488725,-0.002588931093627354,0.005207755633743748,0.011282977489266273,0.04609048253456301,0.01500706088243076,0.03163394909889411,0.06825671038800579,0.043550117896936
C1QB,0.01821483363060494,-0.03697567239642632,-0.02103205942563364,-0.022166467829357352,-0.10190200060993075,0.025402830426474794,-0.029942690231235927,-0.12520269345953702,-0.07166584071135862,0.041892075064279596,0.06287743029023338,-0.0008810274817651507,0.07383525074781626,0.026198579071699382,0.011725743165992572,0.05298388736445022
HLA-B,0.028573016004242318,0.01075069450034849,-0.05462596232966839,0.031096231526745514,-0.11139766224560711,0.037317374110390336,-0.009122088941993818,-0.11670570563854375,-0.11056167467144853,-0.0013205426590383379,0.099837179524796,0.05331160849414417,-0.011724573672136725,0.0025019615588769786,0.08668020858916395,-0.012169501572410502
PDGFA,0.008405271482139823,0.04226542357851112,0.07255699424464546,-0.018910165334497964,-0.0730939514957814,-0.01052535338106485,-0.016389497223753772,0.016603767962408516,-0.06407695062143472,-0.019844215461149284,0.05353965705275701,-0.03158509924976425,-0.05500882714529538,0.02363792475275505,0.09635320470793629,0.04855258135951492
LAMA3,-0.028464236677914315,-0.04244841154272568,-0.044840118304097454,-0.023665226052953754,0.07278704000834563,0.03808966606052403,-0.004096084772795623,0.15032701168791493,-0.027645086024652234,,-0.04209424063745319,,-0.012984153093820457,-0.017810705874671377,0.0042356258262467575,-0.03617258674296308
DKK1,-0.0299211189227825,,0.06402008674472578,-0.023489728207810364,0.07071422042014654,-0.04755742911620008,-0.01222365038427299,-0.06986178311182972,,0.003830660913414043,0.005797973270332077,0.02034108922901566,-0.01859131209441834,0.06833385000473739,-0.012093190321246504,-0.05816642621748217
INHBA,-0.033489094805622406,-0.02159720116760294,-0.03701754487572596,0.06217424843908921,0.10287931270211756,-0.00763595551751519,-0.0649994316008756,-0.04727655057480677,-0.023028949577544214,0.08914273429276896,0.04290183078050714,-0.0003016330802262277,-0.031311339951465955,-0.00306452199625038,0.07946079307923322,0.022390582829339294
LEP,,,,,,,,,,,,,,,0.03385433845114414,
IL7,0.029405334000645416,,-0.02270752663986761,,0.05190718258419719,0.11993936000450948,0.0628081929347486,-0.03643648702780034,-0.01395028607117835,-0.026295415443190043,0.0474706124115893,0.036470890014960206,-0.024772496154061793,0.023066228170935617,0.035435632796924486,-0.060419899471022394
FABP5,-0.06884211182506389,0.02661670691629179,-0.045075293139547785,-0.09186664662043931,-0.062216903696803084,-0.011418048932414004,0.006857826452258543,-0.02133355260106846,-0.1271909699273529,0.07118803113012558,0.06088922356191964,-0.07036525044103255,0.03741875328394248,0.07271374472548559,0.010459404515363173,-0.0769782293471681
CCL4,0.06049364674322896,0.04762792473830534,-0.034177742121931316,-0.009446925121481806,-0.029060540942703616,-0.02613365134361941,-0.015332245812393668,-0.041289395602209664,-0.07222255937292925,0.052153261637872664,0.05018946586955159,-0.034617006514528856,-0.021307413224283037,0.050166243790605414,0.05910522318936723,-0.0006913303855618525
FBN1,0.061754604866310125,0.02974974682083574,0.014574604618709257,-0.020749976895382372,-0.06584637373554617,-0.022758510016375334,-0.004331210753420268,-0.04527502837015252,-0.006571717121365858,-0.012419234979371042,0.09141358429572984,0.014197647967704381,0.013248577561369023,0.008232292920887384,0.07922884696416896,-0.03262534273165106
TCTN1,0.00484573139934113,0.12934776051853092,0.022996466716703426,-0.011160862047351805,-0.05911927566714159,0.02679748611133002,0.08976925871366448,0.020429267344865346,-0.03251249293402901,-0.03549540371529095,0.011061638248113364,-0.06648284989876223,0.03939923054967496,0.015417972635940363,0.06603218253721092,-0.0364889671737915
NCR3LG1,,,,,,,,,,,,-0.027127005222641744,-0.019550053517077007,-0.03581955761631374,,-0.028167432623961774
BMP7,0.029417839056288676,-0.0008556907301144986,-0.01826734266111756,-0.035827244001057336,-0.08054141948582343,-0.03492595542448972,0.054222015579062866,-0.01644926205724173,-0.06328429779871185,-0.05757472875633566,0.022862585313779847,-0.04138671583978047,-0.007055691731627917,-0.051191542692588556,0.05710882061895586,-0.009570368724836902
NLGN2,-0.06509377839488772,-0.04211977015516567,-0.00817664267157948,-0.022474161672535783,-0.008613257151537271,0.04038684875935995,0.015152476489686536,0.06883409112174221,-0.046708431800780374,0.08513455861540685,-0.04217160944040649,0.020281652907249773,0.025440323179906008,-0.015100665012446569,0.03261361999520769,-0.02688191496176789
CCL25,-0.02640653388491264,,,,-0.029734827676360195,,,,-0.03684722118532102,0.0003013424406620242,,-0.03801656693792541,-0.008480317317469588,-0.0016071314042379586,0.06244073305859826,-0.011075063693358015
NPNT,-0.001972487872507867,0.05906716127347856,-0.05717857115814913,0.013119775234698127,-0.07377497453715652,-0.018712364078175052,0.008890632048703185,-0.03779260633611068,-0.061616163616691706,-0.02226555208690925,0.1338062589532996,0.09989444321848584,0.03441830441136347,-0.07332810006964342,0.049638800103573424,0.05658316083403668
KITLG,0.014659424876862264,0.014608320690015284,0.024070544106485132,-0.010810816924353065,0.0513673645133799,-0.06866423768889354,0.06421393489245697,0.029609645901760327,-0.0030960603348987883,0.022573450476124534,0.1568972690125603,0.040617726391347614,0.008805692546804236,0.012550800027051516,0.0886921989988467,-0.10947770627724532
MADCAM1,-0.018710985949525694,0.009539801255497535,-0.02040511393030925,0.01872132456315236,-0.028146853642317223,0.020801343743883236,-0.012425776525528757,0.043536240387809906,-0.01999344460562731,-0.03050612326640891,-0.005693537400879986,-0.020549306556213703,-0.015244844844982472,-0.016410077095428566,0.028917830772625348,-0.01325971840059305
F12,-0.029989864510565515,-0.004403499526722988,0.044849326308091665,0.03643611800614566,0.061014284798768,-0.01357895426615425,-0.008675567463051504,0.07821671115369272,0.0791652772942281,-0.04284784419710102,0.0388472581128694,-0.06307234001586914,0.010728212814044352,0.06050589616469353,0.035357437695938056,-0.03332277480041122
S100B,-0.004092002739695386,-0.09499162791863482,0.023650266399623608,-0.02543743145570627,-0.0516848968118632,0.00857000273813062,0.027844103040691768,-0.13733442778656454,0.0736411192194857,-0.006349493074771082,-0.06521200664453446,0.03178201313675759,0.0806186332636777,-0.034646840048537256,0.09497006861934623,0.05127389094790256
IL27,-0.023796172576668582,,-0.019066806227329203,,,-0.02766367802803095,,,,-0.024874583905232384,,,0.07139344340052285,-0.015336314308335597,-0.051886590218523855,-0.024079837195429794
CD99,0.00520823043092743,0.030111944152811536,-0.08006443390344024,-0.07337471975164203,-0.10562030744209433,0.007925855400040963,0.10861022105946924,-0.10341147422250557,-0.12588631150274562,0.029407335799068682,0.06335836089246806,-8.09358049405921e-05,0.02020737707785104,-0.015640705754029236,0.08132977925107608,-0.0838173484515614
