,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
COLQ,0.04745432940833202,0.027308290460113946,-0.006032860463773844,-0.02919039892231377,0.016000620618288122,-0.034671414732142636,-0.025860537096559763,0.018349739481485793,-0.10197481723116657,-0.03137401172940953,0.008842039139679956,0.13195058481756383,0.03249974508237149,0.007329274194240169,0.044646498130225566,-0.07093891999369205,0.12705644976739483,0.09209311136140674,0.06168348062461953,,0.05093044447931123,-0.05693866442005826,-0.015961058507212477
SCGB1A1,,,,0.0936692890850778,,,,,,,,,,,,,,-0.030340651139493472,0.0251345353644993,,,,
TNFSF12,0.010985608332934778,-0.06402497106188176,-0.0018187472221554298,0.06394406937060076,0.02984515555103325,-0.03079795391433584,-0.008306829209672888,0.028438754153495165,-0.12829253031091795,-0.054969693760029616,0.004091205193382447,-0.028540210097089326,0.03968883950874759,0.035057881787149636,0.09188306976870916,0.07388057204807989,0.03286053243418819,0.008983773248756632,-0.014402942340273003,0.04020917690357718,0.09020287612952427,-0.017639553193895582,0.13678428142005733
DKK2,,-0.025655301197682886,-0.04727433984441049,-0.014147429770177107,,-0.012258094642906484,-0.014450924081734203,-0.025448558593209297,0.0937239283501541,-0.027612995336505727,-0.03175095538543543,0.21029638853127094,,,,-0.02538298911366196,0.08412021171868399,,-0.02679914372657396,-0.06392677964384064,0.01330001432567905,-0.011776680415220616,
FYN,0.06825001261015026,-0.07399839191597557,0.021599832684539137,0.020685835899254577,0.03569875184256892,0.024918066180795274,0.03577912968634072,-0.1539212946904362,-0.27405221033569377,-0.043762830749281556,0.004323959043702481,-0.0009331595261381367,-0.113762882675794,-0.015818416013250403,0.026336116275605292,0.07825404385584742,0.1236794606876203,0.18149779894058438,-0.012001361839611549,0.03336947233130028,0.031162020019550415,0.032762884806223164,0.008331158424319272
ACE,0.012452221581545408,0.033402505649304894,-0.06530489741533704,-0.028305159801587647,0.03374097562817667,-0.046863274954754966,-0.021412612532542896,0.0017828233924933024,-0.11010742592914137,-0.006891020168597909,-0.03178300303020139,0.10939951967051585,0.0048349794874181645,0.10713129551988491,0.030772180337031045,0.14659613447331526,0.03106762585101195,0.1297627075140955,0.002432903980599435,,0.16738459612599332,0.17500077866544209,0.01835745415184291
IL18,-0.04412102039067621,0.008321830944084554,-0.07015566736517802,0.07771770509714218,0.02438467348158616,0.04884289717303368,0.0949529711423128,-0.10833446711331877,-0.30304851907829405,0.07105840926694168,0.022682902189107207,-0.24894002195820594,-0.01996853407108278,0.049501620647163756,0.027091743228017953,0.03556808860968504,0.07318889794925457,0.08110744642998183,-0.017544396715536856,-0.022750054953603698,0.02984009196110952,-0.047145735444450346,-0.08834417602197224
PPBP,,,,,,,-0.026229974946764933,,,,,,,,,,-0.041766668596236636,-0.00622449468712985,,,,-0.0012896705891175307,
CCL27,-0.01669895419199671,-0.05449233470995054,0.01984021674679857,,-0.029772998384989466,0.013327408289930372,0.008281924787804783,,-0.011960122417920686,-0.030868360599093286,0.003768871865881085,-0.017668338471707228,0.023846015561608824,-0.02863854079843307,0.05240327339321699,-0.04568299242728477,0.060928544799500356,0.052027131745834766,0.011304873273758858,,-0.021161742912904853,-0.028991043284775232,
SERPING1,-0.02991252488637522,-0.09400367938603732,-0.09005835156384026,0.009831490327311525,0.1362949599388242,-0.0005542547557805744,-0.07320107085344203,0.058931106032182275,-0.3223790337310501,0.07342163441821206,0.025239343259046386,-0.31244315276612455,0.07858582147663018,0.07420693249850135,-0.1225848065005453,0.07799332022263583,-0.10454532955962761,-0.007164785966936887,-0.07824509540253681,-0.0922854583994066,-0.02554600974235208,-0.07925001341796722,0.03679258370368974
AZGP1,-0.006632806304059333,-0.12119129626498007,0.0007961388380849639,0.004812896601580529,-0.024752297401094275,0.026420601737746345,-0.13302631356784653,-0.17386317000423404,0.06295246951575446,-0.03134144294830307,-0.0274972421719704,-0.04070370095826785,-0.019192997152250337,-0.022044054904357985,,0.14897234387028602,0.07432080345341731,0.01701075287155729,-0.06589182065936595,0.0032624254254108617,0.009833858877560412,-0.07456073573596522,0.05206542200543302
INHA,0.05753547597843847,0.006000240823460902,-0.02430422413865105,-0.018474307576237102,0.059552841349179805,0.0022914710294452746,-0.03890782916551211,-0.019465381465121015,-0.06300247741276445,0.002172900317230685,0.009463770479142385,0.03062483311117385,0.016205860734312457,,-0.0884462470520156,0.03938932897215634,-0.018294715682678188,0.019658551372330933,0.025049468479862624,,-0.014684994597770035,-0.05709225740824225,-0.05038963948151039
SEMA3G,-0.00683131975323291,-0.03143061340049751,-0.017159452669086285,-0.03036535306891265,,0.008954278119855089,-0.03747889120426055,-0.0016732824560646775,0.004773734332116062,0.05129003051453019,0.0502833678086647,0.012402043385148654,0.03706359465867546,0.09748045090928661,0.024015605165580937,0.0011587363024866209,,,-0.025092097683708955,,0.08757855880228371,0.03454630677952416,
OXT,,,,,,,,,,,,,,,,,,,-0.019415796438180307,,,,
COL6A1,0.04881958161115345,-0.22355909601218116,-0.09832827344271215,0.02031606680393177,-0.1098047489791643,-0.10698929017127778,-0.15336589691117858,-0.059740226465168356,-0.3424955663067771,-0.12650969190936226,0.028090770948498937,0.01766308869127259,-0.11656978827380032,0.11093322426915982,0.038047954503194654,0.13463462733688428,-0.11510623320501297,-0.15346895933725505,-0.1114165427553826,-0.0455044051430754,0.09879071229582849,0.026803827703142942,0.11826668779540284
FGF17,,0.07264254920449985,0.036135386125289895,0.010667340816580469,0.052099904422616486,0.05541974993482512,0.1931230209279271,0.04819047232392531,0.11025956351632725,0.014729552762076041,0.028830374397498786,0.18060666717210858,0.12014665333705889,,,,0.027314007760876977,0.10208742546690724,0.028529183946200447,,-0.008204411397618098,-0.03766398358829049,0.0651010661909049
TNFSF8,-0.018130084946322594,-0.02476063256332523,,-0.011702679351647443,,-0.03115939116690566,-0.012064171577625994,,0.027542193601827518,0.012301767580349779,,,,-0.03502101934071934,,,0.02209461185816162,-0.03094976366131723,-0.03431739794307746,,0.06464127476588385,-0.07159305725877423,
FGF20,0.06988381085398326,,0.09124195148464552,0.04612879660136779,,0.025490155459829928,0.009748176708024258,0.0223873826534025,-0.038291232200830416,0.04067539591650047,0.03190846414133635,0.0008985247739593209,-0.04265964119278234,-0.02471254356640257,0.08446865493595405,-0.02497479656723351,0.06926961176224652,0.04751708650451945,0.05797541803620821,,-0.04305673055056098,0.16799668618796826,
ICAM3,-0.00746577991622504,-0.10306305426762401,-0.07298903002845017,-0.017999747911590043,0.04825822870921676,0.0411614205061326,-0.04864180908744808,-0.0005560935582446602,-0.08455824789825288,0.050182886430169195,0.033745941882624635,-0.09188325724126901,-0.060217288793890565,0.0861381133189461,0.020102659528973426,0.06752802770773421,0.09737045910144372,0.0883350729476803,-0.0042343182814666026,-0.054833316626412734,0.08526883239910814,-0.08581837059616484,0.0769352721279292
LAMA4,0.01674095177278329,-0.11598687916447918,-0.05680734314636158,0.032174176154875216,0.011647383332254029,-0.005884889820719366,-0.07910685570885266,0.0005679548872776799,-0.27182726086777065,-0.08607954624078705,0.022197256228160846,-0.10704972895949165,0.02630118892181631,0.08905626364795342,0.02149580388075254,0.11390454968850287,-0.013889062119366039,-0.010137488423430938,-0.11015780172115137,-0.010269236521896383,0.1334569153288,0.09010072458548683,0.03135466036297463
INHBE,,-0.03894543060436332,,,,,,,,,,,,,,,,,,,,,
DLL4,0.10850496240041083,-0.00549822142523973,-0.004202952808063357,0.0168287906206458,-0.04648258411723497,-0.00833085725303913,-0.005797604524689518,0.01571994503141503,-0.15483188328008107,0.047680596223519625,0.017936033569404583,0.02477956175840253,-0.057368974695460484,0.1460007020337857,0.024535209680206387,0.09567399170839405,0.012035112167291804,0.06366058325079453,-0.03768122703700261,-0.056312451784193376,0.17343213678876568,0.02861385423703266,0.17530186216319563
SEMA3A,0.002585483818163375,-0.011390126109723989,-0.03745288529079259,-0.022032028252638187,0.08537123042476297,0.03838624172857011,0.006492972689136353,0.027146122389966224,-0.04418609872424404,0.008871908385697952,0.014714664127456098,0.2706206092165418,0.07347728988861034,-0.023337391666856035,,,0.09532236645999427,0.049599292503270616,0.012506263671703578,0.13283762012438258,-0.041732552584957,0.0023916682611783108,-0.04465977044928634
RLN2,,,,-0.012567901360950332,-0.02096892382386037,-0.03144583136517461,0.04157524677106632,0.0067567795047081556,-0.033768976203234685,-0.006366129769662621,0.006098557960876219,-0.03567226718897754,-0.0005467717027675957,,,,-0.03133865563084254,,-0.03764057220167006,,0.032144317483229046,-0.03365161908870768,
C5,-0.004158180142647529,-0.022883367797159795,0.009155478266500117,-0.034835617358496385,-0.049290247304924005,-0.006148457017601079,0.01078157091699172,-0.02363994822839337,-0.2135959087209457,-0.004077737004466136,0.05316803156858917,-0.03142007144799203,0.023122859996552062,0.10303291405362147,0.026340031394806198,0.16188953471784379,0.11555342748087546,0.04012989042753017,-0.05588479208046836,0.0064851488039710985,0.05233567345355584,0.006654449217034372,0.1678404078382964
COMP,,,,,,,,,,,,,,,,,,,,,-0.011484801711785187,,
EDN2,,0.07477288223102914,0.03136793024307525,,,,-0.03449679314498619,,-0.06290250439891139,-0.04071860661853093,,,0.014585287222170682,,,,,,,,,,
C1QA,-0.09721800784564656,0.07110118109809195,-0.1134650733355921,0.012309664041395241,0.09121259716062173,-0.007744205949525677,-0.015186539086576838,-0.13082472342058885,-0.3329530173026986,-0.018090700647754088,-0.018428610892074333,-0.4135854614314114,-0.11768568504718524,0.04554778828080961,0.014819845843008023,0.048641527618055284,-0.050569715557697625,-0.04115965543173256,-0.08065964513765043,0.01007896510746336,-0.0895283611598684,0.12330231365094602,-0.07721316412961779
UTS2B,0.015306334886199622,-0.00356651429273969,-0.03619211873905799,0.007893917208999077,,-0.0023525817141506287,-0.028769404815367744,-0.00740998621682814,,0.011500249566244305,-0.0145434698607072,,,,-0.0471632602711627,,,,,,0.024799406030006462,,
COL9A3,-0.002736321650057461,0.009136481312542568,0.05418557265953163,-0.029096944920191183,0.015537004574605731,-0.007849469937477975,0.09198918554687478,-0.11579763287142901,-0.32268509559735975,-0.08432145733220606,0.03758386480488312,-0.1850469062598307,-0.19411267243862337,-0.031117916729183667,0.033648915358169135,-0.013417338683462695,0.049135023680454255,0.07984096937713996,-0.04345584525940042,0.10219614292179603,0.10471905937608489,0.08538005009318839,0.024411383034745028
DLK1,,,,,,-0.02825475032933531,0.15428073122117722,0.1272965678818621,,0.04309105832318613,,,,0.007438992315682453,,,,,,,,0.13486934032537837,
HGF,-0.004646363677653629,0.20810966794288732,0.0036121173596263324,0.06547710185808513,-0.031197763721742388,-0.002226964298287023,0.07123453372888193,0.008818044846365823,0.07907406738372304,0.09206840517857962,0.011322785915210446,-0.10104142571488185,0.04034515578786779,0.03658985523114577,0.03157843614074177,0.059690035054437124,0.017871116506629238,0.006983666547360771,-0.047367551811327124,0.03782855332929392,-0.045985102662468094,0.054060485183586963,0.06689678659421876
P4HB,3.433442662386927e-05,-0.17988519744989007,-0.030680953639232882,-0.025199655385448046,-0.06487251232795073,-0.03342753157192788,-0.18207026560147654,-0.11991508355054997,-0.35471428586242476,-0.1497792557712702,0.00865912765199993,-0.18967185949677143,-0.04156007052903811,0.045930352162804645,0.031801799914372625,0.08667147871710427,-0.12331527356532704,-0.1870226269539007,-0.05659094233365101,0.022888240219458542,0.07146557796712326,-0.09996654922776037,-0.04351906204384938
ADCYAP1,-0.016910239613180972,,-0.013107327307845374,-0.01776001095705968,0.29748893207172616,-0.038498058110590996,0.07437060050783026,0.09204272427457133,0.13108941525871273,0.08413385934034447,0.040043605620652005,0.07362976444240034,0.12865792984646204,0.07340424018528177,0.010201957298626345,-0.02808895096433204,0.06638343464212473,-0.018098279933704248,0.06706132413773631,,0.002977040146415549,0.010152796279584172,0.1970032717610712
GREM1,-0.04739412154001767,0.1941074105974629,-0.04757321778006888,0.06328047737869319,,-0.027179056607343256,0.17626572250361644,-0.0570874795971086,-0.05720388817570631,0.038810066072694056,-0.004502688215424516,-0.24284958220413586,0.009594042955190148,-0.026682003088081715,-0.0043679046170591726,-0.11666072854483665,0.025759345605431735,-0.00918029872653795,0.0489342468276726,0.012261833194645166,0.061111872497043286,-0.048630939756925534,-0.006525514122366255
EGF,0.0007241459820492012,-0.0791609387828667,-0.06128659519792874,0.023724139337922362,,0.008308207218314408,-0.03211867950855381,-0.016651310659679466,-0.07515598565161742,0.016138919362824206,0.060731871217387094,-0.04805771806347986,0.013480413375658938,-0.025946727781594573,-0.026520261917439513,-0.03569514430263381,0.009752116679397212,0.013218876120877647,-0.023133418159381698,,0.027302266096311905,-0.0328236643862869,0.11080849404901011
VEGFB,0.001549565822102048,-0.18537357496413182,0.01563222284995185,-0.012360372815659132,0.0441547170381879,-0.04067382553920769,-0.0625202696315825,-0.059093606977416765,-0.23660067406597296,-0.00523759754554612,-0.042463324221975886,-0.09675268497145652,-0.07377463043710894,-0.03314673987601996,-0.09362929484156812,-0.006303310699742582,0.011178226542202806,-0.03496064682683119,0.01084941821973591,0.03417502098325087,-0.045684566443949935,-0.024229458164999305,0.02667657096784849
FARP2,0.025215879790567823,-0.07696204595860791,0.0034482272241512166,0.04787545072432443,-0.016402472193184102,0.01930393768199598,-0.0747354810516545,-0.060604781455134066,-0.1727798406647611,0.04696442932034613,0.07867154224223372,0.009585497360781401,-0.027350822423306824,-0.0017323130223953188,0.11948971092105114,0.012904307945047351,0.0320982187040887,0.06810828786627585,-0.04703465166262309,-0.04673189392754495,-0.016280672884386026,-0.0896064411934296,0.11335551830355432
BMP3,,,,,,,,0.033106658085214895,,,0.02786422963093556,0.028732603329171817,,,,,,,,,,,
IHH,,,,,,,,,,,0.0044082164904276425,,,,,,-0.041022915013416136,0.01147106161060321,-0.03718301986724203,,,,
LAMA2,0.06283328810904126,-0.05957921430733233,-0.05415985061523266,-0.039591784894146234,-0.022285580634568473,-0.057495255871635044,-0.023567626068858757,0.023294358905247163,-0.20730179343988323,-0.029978080659396257,0.050010337391730775,0.029113805263310935,-0.07981788324682822,0.08018685499915186,-0.044055907559818995,0.15153913378988706,0.04180954481431359,0.06137392237385866,-0.06782219165290385,0.06380060964230823,0.10596581850983565,0.06418287112812636,-0.11756416966425656
SERPINC1,,,,,,,,,,0.026190516505020894,,,,,,,,0.033530240298912765,-0.036720103650416065,,,,
NRG1,,0.11816096144567542,-0.06276840042726123,0.03283911963025715,-0.018774365885924352,0.06590532260528548,0.13664681355350475,0.10652604110884169,0.001279152745120474,0.03013521809830621,0.0680632859060296,0.18020837673326473,0.09571437490574955,0.149506143099229,0.038823305860248805,0.15031335700153595,0.07276306996163888,-0.017602788904486712,-0.005478474539601738,,-0.017736901315296674,0.00636986565309363,
SPINK1,,-0.06248416613944779,0.061622682570107085,,-0.02856256316369231,0.05255657994872287,-0.01514781444726971,,,,,,0.0398101517126341,,,-0.026959407233946235,-0.022584158120748557,-0.04405010276733258,0.028015597908581557,,-0.040235980569440034,-0.1442069960361485,
EFEMP2,0.021093558391112543,-0.16523334907781353,-0.007683512778965318,0.028341030930485775,-0.036427337343133144,0.012278804985702864,-0.07798475732445714,-0.05120375588113649,-0.31219040275169085,-0.09960654856428217,0.04732026282956165,-0.14443660605860711,-0.1602460861026496,0.0065540470863418125,0.09409683652351776,0.057978886877686195,-0.054606071106136356,-0.058388004884049334,-0.04855945512469361,-0.039436045859374665,0.018791983067547886,-0.04133322963933372,0.14790862166032379
SELPLG,-0.053208521597183596,0.07024454823687627,-0.017802695522884937,0.030582509218362225,0.024166894375199727,0.053601662696549084,0.09028924451945369,0.06094753777434712,-0.12433640888852822,0.08608318466637006,-0.022925249972427026,-0.14104994613968186,-0.024019868740740337,-0.02130999802577716,0.012446279783155684,0.138198907824071,0.05184084778005434,0.04863377382854718,-0.03857308363306486,0.15067548784716359,0.050218555614900295,0.03959935281478209,0.02527277406684517
GDF6,,-0.031224276937782118,-0.018488897234028787,,0.0877119450851523,-0.03522723529856985,,-0.02474970799034781,-0.04466297937823185,,,,,,,,-0.0006373435420361354,0.04439635435686203,0.007762568165937871,,,,
HLA-E,-0.04306452182878675,0.05012986539918769,-0.12455917232810508,-0.008643022846001608,0.07805054667613896,0.01191056772034952,-0.018400909132041558,-0.09329723880442267,-0.3677878934370267,-0.007996731882849818,-0.0032268657617485017,-0.39706512318492265,-0.12906229950336567,-0.050259104492192945,0.08001221004845782,0.06667243502224796,-0.06797940307735163,-0.08516686121967758,-0.07857687515344906,-0.0021718131526909947,0.06799018103949041,0.045868877828352965,-0.1493345114242966
PTN,0.10105131546918737,-0.08946956767621424,0.030389129374769338,-0.0029999016138073328,0.054534571726583624,-0.04520448956375637,-0.05048936540163608,-0.19756372686455878,-0.3724531803216,-0.17379428674733594,0.028395713485860244,-0.17129891646888049,-0.2810819213003227,0.00104587874064374,0.041881765917519465,0.2088597072416498,-0.06319322874535833,-0.09237096521738997,-0.05243134188353057,0.0250326110610479,0.044396295246505145,0.02651947498570851,-0.06697690334647657
CD274,-0.054234860751908996,-0.00814213051221403,0.0010207060060787273,0.042449169705147505,0.07003494466253954,0.027705886942122313,0.05061137029632803,0.017141459761370225,-0.12251345881232353,-0.03445088556370753,-0.05005352005437876,0.09844088892396247,-0.06582790758502181,0.004988854346951315,0.0697572881640069,0.047792690514069196,-0.0557477422010399,-0.07337265202097393,0.023505278780430277,-0.07559264253482238,-0.01486333411831052,-0.04926238917792028,
FGF10,,,,,,,,,,,0.01777039325213211,,,,,,,,,,,,
CD14,-0.05524958990370871,-0.030869959155273526,-0.11763927477712052,-0.009199083321579765,0.12125601957160752,-0.019294582692600065,-0.20913583012531972,-0.14816328285101985,-0.24474838997848014,0.008450378081864328,-0.03734906260815871,-0.3553143473775237,-0.19034962939686909,-0.04624181075556824,0.01328547787912632,0.06795175988537856,-0.093479510713775,-0.07032020824558476,-0.07804564644819319,-0.058635153167797216,-0.07217726714571694,-0.03655718070435607,-0.10815003697224389
SFTPD,,-0.016675616172658145,0.011903855853673243,-0.01994276979785063,,,0.05887432453093795,-0.0013300112794867053,,-0.015939558585177614,0.06219275889062464,,0.05759926593015447,0.05683719201239581,0.03164420015851728,-0.05335656424351013,0.11772266199945329,0.08968788771700238,0.04004962254572463,0.02583550929915003,-0.029412090823219425,-0.04858985141050304,-0.036440754122609005
SLIT1,0.03688458560451772,0.11675078104540595,0.09578627670439487,-0.02757047152078773,0.0296627923301807,-0.015417353224737444,0.028487728895879666,0.011256253667496312,-0.1397724226039104,0.062484847238689016,0.000983982999739313,0.3672197126357255,0.05142396192225586,-0.01954143376853636,0.00027466878083462227,0.11870996612027993,0.03296703951342951,0.017566228631957198,0.1151001435407596,0.07156811233522098,0.01254526232062403,0.18605278428509595,0.06373477531339096
LPA,,,,,,,,0.12177371235228239,,,,,,,,,,,,,,,
CNTF,-0.019830577986627414,,,,,-0.02478646010554828,0.002761334567790089,,-0.06183948041153053,-0.02643418277950098,-0.038880866990796153,-0.10777485712268599,-0.046482822150732045,,,,,,-0.02708903495882825,,,,0.0015127663903170823
BST1,0.03732169948653322,-0.01850756369303052,-0.012886891376100757,0.029962246951487737,0.02988182052636688,0.02869268430995282,0.013419017466405444,-0.025728725202963966,-0.2384271516035816,0.018255459331348412,0.01569363743836521,-0.11041524679141332,-0.049707079594100985,0.06742766120207787,0.03699954928716151,0.04096972046942304,0.05203211213225894,0.05175619128041937,-0.08233808200446463,-0.0354983210021678,0.030193012431180995,-0.09436816087656379,-0.035226757444349735
AGTRAP,-0.038192423273868785,-0.058685531993828415,-0.05247602524742802,0.0009001041852121402,0.05517591340678311,-0.0035053227089806116,-0.10789595478062207,-0.04915359966030277,-0.2850861828503281,-0.009942868148547565,-0.0049282852353862835,-0.22204306368455887,-0.07639058914269176,-0.005859956106987702,0.04706257389913491,0.0933638388691594,0.014547875857057415,0.0016274493590655872,0.015232330826549016,-0.027929099109129454,0.001739955662320526,-0.0444641791176363,-0.06575284174421817
LAMC1,0.04356845873143859,-0.0882004819051271,-0.05870258209946288,0.00041761665199982565,0.08027448832552639,-0.04358605673423186,-0.10047839054730107,-0.027173762273719575,-0.29447214445000675,-0.11961443411063993,0.029552321161787683,-0.09396026367414446,-0.07955130160218257,0.11264001482545861,-0.0027013044065592458,0.1231023754493431,-0.06780869673340953,-0.03301810038961965,-0.056533278599906735,-0.029582583453341367,0.1344909119308088,-0.013351746384168563,0.026032209996995445
COL6A3,-0.032568248529102624,0.009388025172964307,-0.057649352312204534,0.05322311691830286,-0.0236989681323231,-0.062102649911542775,-0.09006843767192409,-0.0307487394823686,0.06290075286740637,-0.026555349366646667,0.018760473716896844,-0.10077336399952679,-0.02498861542623064,0.058520584841206646,0.033251474489839526,-0.03351910104895545,-0.06299822878416074,-0.0568412103669545,-0.05906537378605623,-0.04355874676616205,0.09894232721585108,-0.052978997650851074,-0.020347672589833676
FN1,0.08356825647806518,-0.2545625137350225,-0.12051466935349829,0.02130017427243812,-0.005610040297786762,-0.04311096671994523,-0.20765501398664038,-0.040790834959461376,-0.2593456173808135,-0.11270705339320651,0.006898243353954521,-0.1845968695274117,-0.11250201347582395,0.1749402293734398,0.0010670704578045465,0.16159247935308055,-0.11698443274960282,-0.10322338355652519,-0.07873387782747289,0.10916760965180691,0.13407085970689445,-0.06899645269087168,-0.05477698625827024
MIF,0.021981251190793877,-0.21704694539270583,0.0756096146205491,0.03370145016985825,-0.022558739261319863,-0.012249396576055515,-0.003283778487151955,-0.014972083574904593,0.13477531655736394,-0.0681216870139359,0.004785201066956538,-0.05824500632352298,0.10001487789324592,0.047775437366880336,-0.032125017779533305,0.06694378858495119,-0.01827818360646862,-0.02000111238671177,0.04944666851486794,0.06596670656056047,-0.025153172465080365,-0.1708539095785401,0.03450397492424396
JAG1,0.03841323929919078,-0.1643712216750365,-0.03969068824844007,-0.016883948146198865,0.029168880532847007,0.0055579709991254445,-0.08789599085308875,-0.09395857839832794,-0.3436961505916666,-0.08962874192889816,0.014403562091535801,-0.06199251293006889,-0.15216554149451325,0.04748721743037263,0.05634760545928315,0.0012376195901413272,-0.05100295562629337,-0.03366503939608093,-0.01515215609886359,-0.11509755762124985,0.09870149595305239,-0.08437629101025017,0.04691516662843941
NID2,0.07187494720674517,0.07378130237242952,-0.0222725781058534,-0.02193169491472557,0.06176381541012424,-0.07329531412620369,-0.04174775818409335,-0.07062261271386254,-0.155957890237227,0.0026868851499298628,0.012164622692205992,-0.08873666499508563,-0.008148617047558185,0.1765358952121597,0.10642896828928872,0.09419715733767896,-0.02234323146365345,-0.006106081652379332,-0.03847117459409051,-0.06964351536023643,0.11641594162964768,0.03702734902111,-0.030594090986502943
EFNB1,-0.043658652612007055,-0.0318882855347788,-0.06633924460439371,-0.03170467979231682,-0.03417430477143319,0.03218048165868623,-0.019852736908790834,-0.06911065873146471,-0.1268078349372538,0.0301983514414595,0.025955442450381692,0.04341167838816358,-0.0633528488193216,-0.03509182133576875,0.005945496329603237,0.10916155856907997,0.04705044817026694,-0.008064305309607379,0.00037726401686494985,0.024273758441842104,0.12234298869629477,-0.05718604266313902,0.09755090743861078
COL4A2,0.09656450646211541,-0.008096320825348596,-0.08794348450952705,0.01790721356314053,0.04516151443609495,-0.100359528064574,-0.12607486165154322,-0.06941063599960026,-0.28213999712472926,-0.08914178114686938,0.053080822636628076,-0.13883775851554192,-0.13083855383192042,0.1322893109323116,0.07832492260585099,0.13862560522399445,-0.00984514676996431,0.01562738242469137,-0.1171317904817105,-0.03773239033421222,0.1397839740745411,0.15018967493092708,0.015250553197270445
SPP1,-0.06285917400898564,-0.13234078799195725,-0.07741571665415548,0.09665443560000148,0.11482220791677715,-0.018231924229878883,-0.20119848234394466,-0.2453023135394612,-0.432226289335169,-0.07721298516594141,-0.05204482058580831,-0.47113628845302596,-0.201514827013663,0.033891071317103526,-0.03573471512446237,-0.11994323145877091,-0.14007240884058822,-0.1912966193636815,0.0005228463350172237,-0.2097448099718743,-0.09012157395543507,-0.18626873516062106,-0.16208682378557523
PODXL2,0.018873253038774337,0.10560063932126672,-0.039816435991227,-0.017436468679078956,0.015372880103314291,-0.0258239179515343,0.04738651418886176,-0.04976387408167261,0.0009174301931231236,-0.046236367957540186,0.01105515231286965,0.2071985154278384,0.022799650558590477,0.018964533676302076,0.03221393091391415,0.05977111616278064,0.13488642642352133,0.05602955574692026,0.09489797893921866,0.007335343574294216,0.05410975990240139,0.1466142089518709,0.0811328492781875
IFNE,,,,,,,,,,,-0.030257380436883037,,,,,,,,,,,,
FGF9,0.03193655485958376,0.31121675020441825,0.05622334767353845,0.043592040521916134,0.1302214998200034,-0.006826549982726961,0.28747548239468595,0.01940040038033283,0.30540795000455223,0.049220738802838664,0.04105462530004457,0.2577824911377542,0.11244614896350859,,,,0.025240598403038373,0.03438386424984663,0.018124286732106594,,-0.04085410852350225,0.09022575952149246,0.14422464096789891
ITIH2,0.028052158287637942,-0.024760658924314904,-0.007743852740283455,,,0.01212392949506083,0.07377416772520462,0.03671842783466801,-0.060212838821134804,,0.07356921965911828,0.05599607921729123,-0.05645039631917445,,0.03787563616957609,-0.04493891025401324,0.10195889084732203,0.07390874646989531,-0.0690628444454242,-0.04597484253646985,-0.02009874701824243,-0.01145739750834863,
ADAM10,-0.037941763260028905,-0.0475220961100571,-0.027863461148498973,-0.018266613245054353,-0.059614956085390226,0.01274991511565563,0.051134741463429945,-0.021965753516504146,-0.14912361768798674,-0.003846789082946728,0.03719580744009607,-0.09639400384255213,-0.08584992094398694,-0.030691466351043965,-0.018748927707626647,0.019431986530664924,-0.011043500760922042,-0.010400487069945685,-0.05112628802816241,-0.021318366864672818,0.06555525993627857,0.013337987512835488,0.03966215439059454
CFH,-0.09043594713718443,0.0890894160534522,-0.04369730466280505,-0.03818155708267625,-0.009460678881610231,-0.018192381281224895,0.026537814080732174,0.009526138914747026,-0.17639970712528794,-0.044868456082788076,-0.00542070103436235,0.007713015156902984,-0.07796705963062323,0.06801733814316975,-0.13326758109565334,0.07085728389598765,0.07024171202070814,0.1049555740426441,-0.07104301652661572,-0.04238980065581297,0.07841445405596527,-0.019713380934839243,0.10324881024993912
COL4A5,-0.04121579528014792,-0.05804201742471566,-0.08989762079929724,0.06962010446012465,0.018584462260407008,-0.003472769092845933,-0.04773124720833332,-0.09655304966028841,-0.25508492123734416,-0.08778361304319278,0.018543345768094147,-0.23658906114808118,-0.05191446815407608,0.021925616066277326,0.038490972769577525,0.010804829045205527,0.08222367056011474,0.03989322235792386,-0.018902532657656654,-0.052225028603673694,0.0405792208827084,-0.030979682172107097,-0.026534281703606492
LTBP3,-0.0318766454985467,-0.15341308594562703,0.014130752056056812,0.05061554310470897,0.03152323021305337,-0.013579757706840067,-0.0425697442761638,-0.06741658551994482,-0.06716006254379848,-0.05973641500822852,-0.028904079693677545,0.024946201898426435,-0.01179158909237948,0.02273463750917159,-0.02708998720661314,0.010682881411295787,-0.007098332624527106,-0.030318257974735235,-0.018455699234953438,0.017615305933113348,-0.08640134362355971,-0.07350387344695981,0.0702817985821089
GNB3,-0.02827286957405424,0.028949887419530817,0.027443666263620867,-0.028467698937650682,-0.05250815030118501,0.030777781057445733,0.04778862113663256,-0.06230499848976605,-0.07186897443519316,-0.012264800706086751,-0.03072172905483383,0.15304430500766822,-0.01211216518520817,0.033532930806877886,0.05559443575042241,-0.05313699341795912,0.059670889641265684,0.04229435712280464,0.0183717283815568,,-0.019280794706650773,0.040036071923406025,
