,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TIMP2,-0.029581395736388315,-0.04232846790796348,0.017422996096119244,0.03748215962248925,0.12823327730969353,-0.0034901046508872507,-0.05803045098084968,0.007133451321141575,-0.054280748840382545,-0.05691184875169947,0.16931959756013265,0.07176011523339221,-0.021803487177516255,-0.031046536039218284,-0.040212605161668386,0.05167232044662457,-0.06486093849582288,0.04126349676685124,0.036020797440542165,0.010154974340585064,-0.02277607439967974
EFNA1,0.05401933984365247,-0.0038191461785723347,0.03959512221283679,-0.017381340527820865,0.033299988213493434,-0.0008144609793703783,0.00482971560986212,-0.023888448856667736,0.027079433410400908,0.021096613587309344,-0.09447376830953894,0.05477352910568167,0.16164833951557703,-0.024317510969623826,0.06467668785193116,-0.014410523787227115,-0.03195202708751332,0.031177858998509323,0.024724512588315286,0.06654278373014001,0.008797217730356362
S100A12,0.04391820225249089,-0.016393144503881622,,,,,,,,,,,,-0.021702506971870573,,0.05562059137415226,,,-0.03770377179968059,0.017130938968417078,0.02073364966696366
TFPI,-0.00520946610019188,0.00045588871374197296,0.06118491753542066,0.03469556748670158,0.0408989420778621,-0.010578597854961637,-0.03789958807707531,0.010439493710901512,-0.0002865023188680335,0.05352817445248499,0.013636187335826364,0.061497416140820084,0.057090082319914165,0.014299918168285694,0.03129751997263248,0.023994908063401713,-0.007025310327072392,-0.041388571625852855,0.02565007369375553,-0.010451397886569012,0.034671449659221795
GPC3,0.0535704039726462,0.05127427643547838,0.01603760802036808,0.023292603336404333,-0.0348477936777918,-0.012671190476192435,-0.045858783513577916,-0.018566699353874914,,-0.02700914871528572,,-0.03060381619518123,-0.023482643497206274,-0.043957739915183265,0.027382105079313098,0.04054191088341022,-0.00407479574866141,,0.08132094436407666,0.004971591478975253,
NMU,-0.026059008484912688,,-0.03588076327783435,-0.027889862009186053,0.017214650271647973,,0.0388297811649233,-0.023550357924696525,-0.044834757982519347,-0.062363677783220696,-0.02533963673168286,-0.011871998204844962,0.11787522249698507,-0.0184914692258526,0.06078822203625659,,-0.03129292915877102,,-0.0035566343111396205,0.021521877316549327,
SCGB3A2,-0.028435555932353015,,,,,,,,0.04246623289570811,0.023206989926887536,,,,-0.02456257039595627,0.11261988524947149,,-0.02689090739001496,,-0.00021958417514707053,0.009161774030871315,
LAMB3,0.03928856655031962,0.07812068045545659,-0.03605588801625634,0.030765358767428922,-0.10552678382073433,0.0020612441360778784,-0.010232116928805657,0.007944322084577897,-0.0022385555829843064,0.04599415837726723,0.056031265371661754,0.037494146741186375,0.10263829924309956,-0.015028544105416238,0.03706540717491558,0.0985410418172457,-0.010565882098560676,0.011805124877029149,0.06465112071150816,-0.020952075846270988,-0.012966638909878024
LGALS9,0.030381886627287906,0.046836514564544705,-0.025368933031197163,0.046483062559337415,0.06314017212881702,-0.023425813203515247,0.04120159169240041,-0.05543812312125542,-0.012576297230287135,-0.05929451374239069,0.016112884140782522,-0.04624661427056823,-0.01668152445577104,-0.019464950847666387,0.024057688517749552,0.008270807904003885,0.016920396407036513,0.05288083947722368,0.07352367582413467,0.048438725635100675,0.007128541541726976
VIM,0.089339422228008,0.04768604426931913,0.031800143650384194,0.08524214445825716,0.14076646805351245,0.035349383190867674,0.03497101712696373,-0.011943124507395734,0.0614374695595795,0.12095945438279722,-0.08689285863488777,0.02632413048734674,0.17454667329853116,0.029110317405825537,-0.02929916852533615,0.06976945038479389,0.01147790461884586,0.00046517106366429184,0.10913413620306053,0.10006771345063528,0.08349424951041369
PLAU,0.040726051853018856,0.004323409237430097,0.014708402309633078,-0.02320515971852214,0.129280686857778,0.024029414015007317,0.041613627443582345,0.03407314426231206,0.029424623574336808,0.012190151171888418,-0.027676628835027993,0.10407606912616604,0.06851074115514615,0.01891635564563855,0.11809041896596864,0.04764116004973677,-0.03541285253827083,0.02850975667296083,0.07394796313766736,0.08937605478897066,0.09021842718838646
TGFB3,0.04929661159307688,-0.02350915712051856,0.035968466413983484,0.08117208465182195,0.03412800801720989,-0.018805723591524992,0.008503648932938201,-0.04631090998695045,-0.011386832636417705,-0.005856542533034113,-0.0073527905160567725,0.025368739165893064,0.12430993333218772,-0.004732857732370119,0.0627332437983865,0.0034797564823238433,0.01247931730145572,0.010590017619914705,0.020943497124375567,0.06763024580797404,0.06617997722915163
APLN,0.051503303582375246,0.04126122017427658,0.03759618154500478,0.04849718736121132,0.11046256849502134,-0.002063092743268278,0.026720749914620343,0.008072026051934533,0.12970079916140448,0.04385704793977032,-0.06511516786887372,0.015934504038711536,0.15161839540132926,0.015044956110228661,-0.006065266777255104,0.018134356205186747,0.017228288123138386,-0.0024558376050327242,-0.04299542734963657,0.07061320646085514,0.045928126186786475
SHANK2,-0.019894450377321973,0.005483195027514933,-0.012549419935132903,-0.030313115568753348,-0.08432763609848869,-0.017880139411889498,0.03793552293104052,0.0630745925322169,-0.01349424146136583,,-0.012163178015739462,,,0.0018198811819816222,-0.007934834205583679,0.03242161103449431,0.02855882353955745,0.02000884827507619,0.0432298040113234,0.010633142408560232,-0.11305728104975785
LTF,0.059963694742141437,-0.03497069933330744,-0.02145463563829234,-0.030539510803917744,0.11866802341721992,0.014958534896621944,-0.01879299621074282,0.009023424461990845,-0.04591281528662019,-0.07174618880056219,-0.019918985940722975,-0.014594111112975679,0.05544138881857114,-0.011183290666161276,0.0461475758286136,0.003445197703133823,0.05317552629597081,-0.03708834107434454,0.018125365771205056,0.12151538440861423,0.08571382238977283
PYY,,,,,,-0.019798027107062053,,,-0.019132833477108094,,,,,0.017872094723771957,0.0023638462925189827,,,,-0.009173629000986125,0.15490298435816582,
PENK,0.012016486114608515,0.02323285204320821,-0.035262932786002385,-0.03317484718374322,-0.10221298464699442,-0.0732643340647483,0.038555826554589584,-0.03514116225844398,0.008333195183881084,0.13081610987562162,,,,,,-0.021649985408108887,-0.004117600701536405,0.02199425240182352,0.04197618655647462,-0.023761534826548383,-0.033163510584689734
CTF1,0.044053168685450575,0.03124627392512366,-0.01390181139165117,0.007069706072780087,-0.011182674815689617,0.004448306706468971,0.004455554203641275,0.05182613145181659,0.016166790498182343,0.08801802310646974,0.11193089588890338,-0.04011788703368041,0.0711261756396072,-0.03177805005558677,0.013816234683858158,0.02900442685792726,0.04171675146092573,-0.01500750946463918,0.13203574555901307,0.06584908808125242,0.1589765244201551
COL3A1,0.013132502955866774,-0.027076910572624097,-0.08648988893055895,0.01817076796852025,0.12768803155418204,-0.029812968185153534,-0.0041562362044846495,0.0504562581332387,-0.039355210014065445,-0.035042407697419765,-0.05078049309125181,0.057207802785456154,0.1571128376381767,-0.017294537475771865,0.05375888434406814,0.023522684894510662,0.03440795223581917,0.018360420627001314,-0.02942965876709969,0.05780097859449742,-0.04251364557118556
S100A10,0.10688778079090107,0.05739709108450689,0.03643740514774811,0.028301044604376963,0.13744924518101942,0.045884605263789666,-0.01681562520820838,-0.031134282940800416,0.02779864333132424,0.005599039508912843,-0.11855965422823156,0.01526613850021228,0.1471183887470079,0.022367229620799674,0.03141001695991828,-0.022663749203094222,-0.02553547591963872,-0.08435284679923133,0.0013012705997307132,0.09971833286708923,-0.047171103456359116
FGF13,-0.0027181967752166482,0.003029473144987348,-0.02942808477173838,-0.06714509729310356,-0.07083231219128908,-0.04037489332643562,-0.004821993795329146,0.03018608568562779,-0.07655792543549111,0.008760514166818155,,,,-0.014814994900088937,0.00294345067387308,0.08135708010970788,0.000599942725415376,0.006315385858292242,0.003534601016819461,-0.014076509907343734,0.1293383985010767
SEMA4A,-0.01172750313176871,0.06325622523531188,0.011899925113144652,-0.09021814150155848,-0.054729641800553626,-0.02546862001653957,-0.036004237062169535,-0.04463127882253999,-0.01313812809768206,-0.05602783590059088,-0.06952279879848464,-0.00917793609666048,0.1276293753502774,-0.03677941761297497,0.030186798821476284,-0.0004181538419023022,-0.011631876108900884,0.01325926278436658,0.06697162042393012,-0.04839027105321712,-0.05134435732516896
EFNA4,0.008560213941934241,0.06764226100099428,-0.039607736211161336,0.05078445010826422,0.06448334002131755,0.030828570891129756,-0.03118333607519941,-0.013596667908312134,-0.009168217782748657,-0.03835310355164215,0.014014856338126054,0.0007424089994012025,-0.01519153188449098,-0.05086661385562402,0.0903234282639648,0.011428532944267204,-0.035893923646225,0.09362145875034156,0.005346878569305435,0.08314344094711543,-0.05148059759570519
HSPA8,-0.0647949205455241,-0.0014696940015233339,0.019660259617100877,-0.06669348986362457,-0.07353679079790162,0.0025943666476062454,-0.07511376679969829,0.041932049358536595,-0.062416961111586414,0.057700705905669364,0.05056346762875163,-0.06426549931443833,-0.05567079369697029,0.001577900094986004,0.05007769681436274,-0.048815052633540856,0.0736662553636753,0.012055908883151235,-0.02461746134150368,-0.04231810874940642,0.03340146260293604
NPB,-0.015822621074573752,-0.014215318228950627,,0.09951635490996531,,-0.010544671194776626,0.03814241803727778,0.0038373069790440836,-0.02548414487171554,-0.023582862214990424,-0.09824331068756824,0.04311632691487924,0.13574028459912255,-0.009487324474830283,0.02625955843836311,-0.026811547812810033,0.043407580213632245,-0.08367293725861794,0.09421804244228443,0.03195234130093785,0.0469469302701213
ULBP1,-0.012356306773617771,-0.024360785579531283,-0.012985882131797065,-0.011840007602817608,-0.006299790225844579,0.01202157199827945,,,0.010475062473766573,,0.019288349216662153,-0.032577716086824096,,-0.02646362918532672,0.03402277979878175,,0.03960089674062403,,0.08544929774581908,0.033368835531160476,
SEMA3E,-0.01491275832030977,0.0019239571734750835,-0.0307471919551863,0.03297415169109088,0.0010221607632235942,-0.024435114550408796,-0.029347667492358145,0.029965137642570878,-0.00812716166701726,0.02450646663704851,0.09753297445067888,-0.036677095344158445,0.006559898802843492,-0.024475721526067064,0.0688141112945674,0.007330326372349577,-0.042169747342628815,-0.06409450974200287,0.01566956869945376,0.09190462195506031,0.0532722277216087
FGF3,,,,,,,,,,,,,,-0.005458931616871107,0.03674262388703438,,-0.05817673893474261,,,,
ADAM9,0.04850026953172908,0.004039974263744505,-0.001670986157463775,-0.07412211089350373,0.11932157763701756,0.05016230803797805,0.028282566989428444,0.010040457838199061,0.0301020260602863,0.12775089656806246,-0.08960559138596325,-0.038906905660162465,0.022230158555965124,-0.003917727588493181,0.05200191677732186,-0.026887127818242117,0.020965656041083195,-0.04704080147957232,0.0831317768671779,0.06862038951432796,-0.09901688447269015
ASIP,,-0.013094780142285082,0.050197676297495886,,,0.018861763825336088,-0.015020603831008712,-0.039473869075139514,-0.014950091288842032,-0.014212882666025791,-0.13547263598056544,0.01576423685606279,0.04098646560688733,-0.004704890418619817,0.036708164252631764,0.008076440961668483,0.03813019718086922,0.027270595626363112,0.14381481220912581,0.055885909578013995,
IBSP,-0.0028804039424845406,-0.02150685018108721,-0.04481480196967512,0.031564293919982674,0.06054840717933864,,,0.03937794803101611,-0.011551178311356382,0.04804478652083811,-0.02567091337736196,0.10138054217204406,0.07711009488315303,0.017679051690042656,0.06822638119649217,0.10070064865912964,-0.027435806763787898,,0.03053990885909871,0.07353367236665996,
MMP12,-0.016070609748217245,,,,,,,,,,,,,,,,-0.015179423569579697,,,,
FAT4,0.017065626892925463,0.0049901344948229155,0.01051522038688176,-0.04267624683582277,0.013544886296287063,0.06896915625262219,0.003718972628071841,-0.03777767032306825,0.03788776340252359,-0.060898360845842256,-0.038241170279446915,0.01648179982879295,-0.021309760465584193,0.008153733137103244,0.03216783917715781,0.002182860313632263,-0.015435021856861535,0.08528225737904943,0.05753925874059701,0.10711429153054805,0.08308355452991806
MDK,-0.012423150802695753,0.015259384643420767,0.018810482332866404,0.054993508482524406,0.12615514797064847,0.06487002739193959,-0.014303281900863789,0.057511729051940706,0.0358016999877621,0.06469623916273255,0.047625030770908496,0.06730476441974545,0.10261707637072011,0.007074417349689036,0.06928097272734056,0.04504284905675192,0.04959211515861936,-0.05954301026516125,0.040935631130781656,0.031122465504381372,0.04934995850064169
BMP5,,-0.021474422755616993,,,,,,,,0.018685574279030216,,,,-0.002899897490326784,0.036061330119000846,,-0.0394764025620221,,-0.02838117429665376,0.07497387617989919,
CAMP,,0.05887232231122613,-0.02007759995654596,,,,,,,,,,,0.0661144195022352,-0.004573836690875079,,-0.004591878610128539,,0.025847733684287715,-0.00698783150220723,
HSPA1A,-0.00827907298191821,0.03348787199648359,0.02348202513213886,0.01724723721574021,0.10943646814128573,0.07344630069612414,0.02407178268885685,-0.0030384138940658316,-0.05909539347160139,-0.03002756415628385,-0.10185866318507114,0.08710233086926544,0.018460450495800702,-0.06941706088885377,-0.019325120067249877,-0.010477505282592278,0.060619305107661364,-0.016710071413592268,0.035646238756707305,0.025194178249109613,0.09934774140548738
SOST,0.045725741376823746,,,,,,,,-0.026350656630608465,,,-0.014596604074057487,,,,,,,,,
SEMA3F,-0.04312623678459219,-0.02829085044317355,-0.028757090275646838,0.06346119461377664,0.02796975386857992,-0.045932200535459405,0.015049170352898393,-0.04264134314589982,-0.06172740454338853,0.0021131790008329958,-0.14976375672356618,0.0682577507219141,0.12433750751024125,-0.0925796616650682,0.07126867875971615,0.058971883939811134,0.012105308453342017,,0.08459824815928196,0.02472545509674202,
ARF6,0.021711638191105262,0.03498156900117329,-0.05447638300598447,-0.025448942940815213,0.08886066236119051,-0.02493587605533359,0.04923869052262312,0.0703918630998281,0.03973629554277033,0.03114649168653498,-0.05795896577623212,-0.026294843928239893,-0.03066759301898382,-0.01655073156387628,-0.014423308870244367,0.02444791660548576,0.06595700597408506,0.0008500788032813003,0.024106149724386478,0.041241059352437236,0.055794605203616565
IL6,-0.06306541705535641,0.05887742042994619,0.07180239398857963,-0.014764094134023858,0.06896315924056495,-0.016177418686967347,,0.042761357143194595,-0.014061275859202586,0.04562615578030104,-0.0018899897088583903,0.08324282961268267,,0.010725286672226384,0.00822894336583438,,0.08907437731884106,0.045028117229216374,0.048002954757160876,0.021068518133621955,
CALM1,0.02206504143147528,-0.07304539384212515,0.018269413314327913,-0.057499822939872186,-0.11193450954220835,-0.056234376875563874,0.01701755862646278,0.005281812071447375,-0.09542624825649891,-0.027320787314827604,0.004932954035703967,0.06867462997849716,-0.007410927327817483,0.016201026894175612,-0.014777414356760558,0.023910872828845506,0.02393778356619474,0.004394763225393423,0.0594349681982989,-0.0897520062526566,-0.09388129693449848
VIP,-0.004118312349687983,0.029245098335638826,0.10774317127733186,0.005290609851324595,-0.03263171659000498,-0.01691094637059799,0.08309798964310593,-0.015286363345586302,-0.040111458576033016,0.008637405583679446,,,,,,,,-0.005292961726824418,-0.047263273158084755,-0.005273019550248948,-0.03844774853540582
NMB,-0.0054218939742550236,-0.008047676314551165,0.021905451690352136,0.005460797908529776,0.10329512460578849,0.014295695020243485,0.05208182161025328,-0.05511816022891947,0.01562481752748159,0.038079159935352005,-0.07265871208711637,-0.03501940758431917,-0.028083475264986772,-0.023528223003970165,0.02069451292602453,-0.033524819641353794,0.013456461708160212,-0.0004142025476285513,0.03211766036935755,0.05665548498418426,0.10337430717190885
CCL26,-0.0010751142894364345,-0.012106548137429233,0.04590322554487479,0.05913661666320286,0.0001638846235430926,0.0026380108315392273,,,0.09338984181980038,0.0550518951566396,-0.009680468359243279,0.09366077241416028,0.23064781718959454,-0.008697561117532285,0.016073461546664287,0.10088259724643281,-0.02702121790215071,,0.05758152448034784,0.06042017901113817,
FBLN1,-0.032626931299316674,-0.014188179300179246,-0.026079349387256756,0.06619036174531624,0.02430488614944033,0.009456263661129364,0.026156299450554837,-0.021141381732263095,-0.017791083118852687,-0.06005245861763695,-0.07933685765299804,0.07955008988625302,0.094720352703592,0.049039619758736865,0.046494263999134706,0.08094485234188947,-0.013295048064970933,0.014772594031812344,-0.017016222159112693,-0.013052222586470768,-0.06153833586820767
SAA1,0.0557737502923554,-0.014579512214554249,0.017092026551012548,,0.0957417873962902,0.05091793902782148,0.04767703194883412,0.05720631208919932,,-0.056362251519485186,-0.02347744300158944,0.030635796389285257,0.007668914241214724,-0.025900768466104646,0.0268931309491102,0.011581604978879724,0.05611260216326373,,0.030375766222844405,0.05215392285449919,
MICB,-0.023783214079318233,-0.005100988736136331,0.05678553851188924,0.015779208239370082,0.09640488034131184,-0.015779349725161318,0.02420513388011728,-0.03222118635452215,0.019019306053310137,0.005165319497642831,0.10438454823025516,-0.03276381540921963,0.14860290947888172,0.02356410787998564,0.11517578740676619,-0.009109594515196842,-0.03197789707066945,,0.07334517818840064,-0.007042619494200635,0.015229674483360734
MMP13,-0.019014863349893857,,,-0.017895637889806994,,,,,-0.018233442516405084,-0.01663574548773413,,0.20389310699866836,0.1793811429673238,,,,,,0.02504225840768108,,
F13A1,0.005163426362653669,0.009900171692036535,-0.02521730036275996,0.016398304109152967,0.05495812411420806,-0.011938163015710136,0.011753489166846319,0.047400945131178276,0.02927643196250437,0.02701943263969629,-0.016606308635684543,,-0.0359131510253762,0.06306782790566713,0.031446205588976414,0.014515518277481066,0.015477386111223084,,0.06242309108958254,0.11691455912986272,-0.034746442142117244
CXCL11,0.01124458264109598,0.005218253975692809,0.058348218394547006,-0.0281019635272891,0.14242797864695453,0.06351962262877428,-0.02218290260373888,-0.017570552989462217,-0.00707525710907334,,0.07601673315350822,0.02857902061204298,,,,,,,-0.05316954609228224,0.058253953412411616,
COL5A2,0.026587947831384934,0.005626577307791519,-0.004178919227120365,0.048041738681631654,0.12014632242958465,0.010859864219705535,-0.010506067727994553,0.034874336844889095,0.00255469790246919,0.01836465949948506,-0.013371494116484875,0.047787895308210905,0.08383725761041204,0.03962538081576661,0.03710429471819986,0.0709615615459441,0.03039063738353325,0.05241271149284899,0.02794657086551933,0.04920536579508068,0.011338096399276016
EFNA5,-0.043526925914772495,-0.03208622870758507,-0.017242771950360614,-0.03134342442747772,-0.04342491457684487,-0.0228239925807843,0.018135835266137677,0.0026684387804703077,-0.030328979850561186,0.019882450055812975,-0.03438054080152742,0.08385667424259144,0.17967675869826558,-0.020534750575007407,-0.0436051504743681,0.030941436593774917,-0.022863594049580275,0.0015639630979099395,0.030030433556674004,0.03546342522293076,-0.01077706911470827
AREG,0.02837701734621003,0.08440195273624529,0.015867220374090392,,0.009291441777074848,0.07785191441074556,,0.010739134670329276,,,,,,-0.02981935927290013,-0.008646372879985844,-0.04869568109591304,-0.021429754193981916,0.051955983843673954,0.07129226778002407,-0.01994730272614902,
EDIL3,0.03821379368200607,-0.013813386965769923,0.0020821811288741048,-0.09042972234282176,-0.09281682653873288,-0.041250240056642136,0.0038610150402610443,-0.07736673504432853,0.038195301881033504,-0.05727758166587009,0.021070780641165587,0.07467386826616787,-0.08114776083307626,0.03992919904950511,0.053284243292920024,-0.029955900022082937,0.028661894865498635,0.046505228301886574,0.07795959530446216,-0.038168667365170876,0.02119149744107166
CD86,-0.017154323747551794,0.019986070166291205,-0.0038901291093728844,0.050457963221813965,0.09356423736977956,-0.002446573506980647,0.06389795081139696,-0.03023596331087898,-0.012999110901119076,0.02629450770464316,-0.00878511678031654,0.1189909582428965,0.029749944976251323,-0.024456673298555272,0.01749260131506495,0.0788195037528077,0.010459324127977987,0.051784920106966136,0.09250251726114266,0.07870127343903421,-0.0017257503884967524
AHSG,,,-0.02171171918976967,,,,,,,-0.013721741648980317,0.024585470921558526,,,,-0.01594976531766391,,,,,,
WNT9B,,-0.01289895224974776,,,,0.005560922740211944,0.028320206838528858,,,,,,,,,,,,,,
HRAS,-0.028974585403352585,0.02298103454433533,0.027825916717453315,0.026194483863756363,-0.005468579438135216,-0.0363789553222443,0.017442730219586804,0.0749526225344884,-0.05052733821722054,0.06133752842060914,0.005323365692984398,0.040158867112864,-0.04210145903889839,-0.03318959064020115,-0.03457218106613693,0.0073995437802415465,-0.0022983204999416948,0.006999554781803542,0.04728327184425754,0.1058181516310774,0.0999428573059989
C1QTNF5,,,,,,,,,,,-0.029892768781509,-0.07086245020569898,0.02747267482739821,0.01823376643579504,-0.020295916201052613,0.019415254011202747,-0.01781828774727016,-0.0403753748408066,-0.042977898708399825,0.11960765289819701,
RLN1,-0.01655594472204334,,,,0.04359582463610305,,-0.024382114526993775,,,,0.0867587089642848,,,-0.021976760012846226,-0.017831719411072738,0.05242020181840373,,,0.03473317643204111,,
COL4A1,-0.0028848248647342055,-0.028624085492019457,-0.04563185681110047,0.0691565496958364,0.14054920994888168,0.018222079969986493,0.01921747386132224,0.0621066349172521,-0.06912285371859693,0.00421018766462919,-0.12275373711122042,0.09467409269007146,0.10954788859659198,-0.0858321145703261,0.08121099080608375,0.05404237368078691,-0.01821288984747879,0.060666472134859144,-0.014656099638767916,-0.013903575706916433,-0.07828105432323804
CCL3,-0.04633288899967035,0.04029241617094697,0.014225917483221183,0.028618156986398254,0.012133011067897761,0.015451865735964396,-0.006264219734706572,0.03006053992874221,0.02418632928528013,0.023990789523152152,-0.05869828512153962,0.10530216419631301,-0.06877097290125507,-0.057912656141501886,0.006094823707945076,0.051416704767343974,0.02631135455144493,0.0235467499368806,0.05334275881664175,-0.027076354684000745,-0.07308182893133304
BGN,0.0011750272748555289,0.010760137020843111,0.01505924269478555,0.04225727226063697,0.05797952414288262,-0.01675761853566662,0.014815840443704929,0.017173625331858927,-0.05523651046163756,-0.011323058785178884,-0.051754157988619,0.12137843807759899,0.08884502585471071,-0.06984511089386408,0.013197813403901948,0.0435205633365858,0.0356358505933806,-0.002565954055392562,0.0021404817861445766,-0.0012317378508571398,0.026388720480543727
RETN,-0.022315899372520914,-0.015915677897314812,-0.024456426245883716,,,,-0.02186763644283757,0.09737017236683204,,0.0410279777515153,0.03102115410146301,-0.035801189518946674,,0.0130269711408762,-0.001295172053879571,,0.12280650956825838,,0.029765585812268958,0.08015967473720759,
S100A9,0.0508994739784149,0.025072087158142978,-0.011840411209370757,0.012952471273711217,0.123668724639113,0.04758120655047756,-0.006162731671766478,0.032586674911795156,0.0006048405221032676,0.11103087113592915,-0.06500105925041522,-0.045550278433690326,-0.01308474309885483,0.04898787098513701,0.051823990419514944,0.041269110668951815,0.022563342526356008,-0.05153904782584794,-0.018578364633701574,0.09051726488343115,-0.0027204997432831958
HCRT,,-0.014376623386268493,0.018516018184591247,0.0506917886033396,0.04802872082516405,-0.031350778836735746,-0.027440615340946554,-0.032969662472856764,0.05885752622841298,0.04284351578060689,-0.006231819842065217,0.10197971411385723,-0.0331825780398678,-0.003502799340004326,0.03703109690389162,0.03702834603733441,-0.032227977440034576,-0.03467069601166407,0.0212935308136481,0.09007761972903724,0.10377304549020948
FADD,-0.009811381951040818,-0.011223138425411045,-0.019323490295082214,0.052713103623020625,0.03698553064434624,-0.0032850377331275077,0.021962324835190093,0.0041075318212469335,0.008170103660286471,-0.016167990721077073,-0.12130313269548998,0.011202235482705287,0.036103011706307656,-0.0748843809498655,0.06338191442402728,-0.0286960880728231,-0.029262802620164036,0.0013089265356210783,0.04666506658711103,0.06727971027992166,0.08918789673522873
ACTR2,0.014422996311173174,-0.029076476481812646,0.018390925639432443,0.03244059124109057,0.046271986142942,0.029926642900991025,0.016836590541067724,-0.03176805431860554,-0.018286854743394733,-0.012476959831839498,-0.03167941031177642,0.057628839349652496,0.05321184282144673,0.07071749422356075,-0.01883971015800206,0.06407569434070975,0.016517137351517497,-0.02173131088322571,-0.053753857566814375,-0.006089418705969856,-0.055253968565997284
BMP2,0.035340766175527276,0.02108590246221293,0.009999202562796622,0.04846018684520051,0.04008456824965173,0.064765210082728,0.034269377815695806,-0.04776663434337602,0.08408078224885676,0.08484502445545115,0.01619423032466474,-0.004138500426519999,0.16359487478126788,-0.10151860051297544,0.08821035868480556,0.024630212704996064,0.01241928772300596,-0.009039393539400404,0.09504425384478027,0.05472680504223769,-0.09026181600816542
PDYN,-0.014895015791269402,-0.006121816941095709,0.06775483247635479,-0.0346936227102455,-0.10626209317012715,-0.04971428751329318,-0.023753565102109308,0.017395760176283984,-0.006681382920349764,,,,,-0.007627080936012139,0.003318437771592442,,-0.038883298678445824,-0.023888273331484897,,-0.03764212558564614,-0.034322925578315434
CD55,0.09453699470739846,0.02285934618507974,-0.0058782025989440575,0.015443456826240145,0.027721199940074194,-0.01720057934393723,-0.054280167469619715,0.011604452905708844,0.023024478309827425,0.014040415323220978,-0.015822807531471382,-0.017205607711147264,0.04579162418932812,-0.0273558486901951,0.043563423475796614,-0.02226826524460554,0.03206000165023857,0.08074612398142185,0.04554735929322701,0.02571092917383013,0.03593422496316002
OSTN,,-0.026672436627299637,-0.015506874128655966,,-0.026720029681764564,-0.048447453077225394,-0.025596461679866168,,,,,,,,,-0.035273998760572155,,,,0.0321847405117879,
PDX1,,,,-0.026046419198139138,,0.024665607292581253,,,,,,,,0.022722604962396743,0.03333420792355723,,-0.02002694125561999,,,,
CD6,-0.021751504613678595,-0.004074764685716962,-0.019505800821513524,-0.020943031636468774,0.009124081302638108,-0.013386735287896561,-0.007256818467745912,-0.0215115805796021,0.03538742696293657,0.0907494937111454,-0.061460527195954004,0.14194135652889608,0.021020978920614112,-0.02576568177364186,,0.08328982863304636,-0.021285238372564477,,0.0484519691477718,0.05803355650898216,
IL16,0.04899176685037836,-0.04700655790316325,-0.0008529936731383705,-0.015528689077078927,0.04966224188403019,0.003785815825928268,0.06015314154023702,0.009505213585080899,0.016493632233957955,0.008460763627983448,0.0020015725453544604,0.028052253378504668,0.02345331027705091,-0.08274066656093211,0.057128337549858854,0.002545394748536246,-0.025095122453461755,,0.06587430860712337,0.05906662698404004,-0.05659633846125982
LAMA5,0.011214509019442808,-0.04910462592106361,-0.015630841837426326,0.002090726400680841,0.09336452977172112,-0.03159376517299324,-0.0100429274521602,0.010261715166958906,0.08415300253886376,0.037692039999854446,-0.0683398718299809,0.14008556210607662,0.17606517687349083,0.010557554078183047,-0.011057189483583843,0.06485810370720299,-0.010148468260027566,0.022123640530900268,0.020895769117886674,0.13743014212323273,-0.0446611244302886
RGMB,-0.031134302307938247,-0.0406021431343198,-0.027728806238678357,0.01790499149537171,0.06320723407640566,-0.0031066428066362684,-0.025310560902896673,-0.02861376256848064,0.011956970597524106,0.03184618976420529,0.006542518547566222,-0.0815746357295725,0.05508243774822056,-0.05569848816566288,0.0029186471337619107,0.02159001372503194,-0.017573835946797223,0.00942932990071039,0.017225454339138708,0.05675166097690757,0.04660239270583206
INSL5,,-0.008632488039831765,-0.013808119211305613,,0.02401743849545164,-0.04006504785062863,0.10365536686624906,,,-0.018218489218202613,,-0.0678447452215453,0.026214172439200312,,,,,,0.04186591696287313,,
IL12A,0.02540499542014978,-0.029731523527681384,0.011956503048744578,-0.02899319832304749,0.0775007232575924,-0.013474019300556089,-0.019914232536941717,0.04376952660885386,-0.01199130089021936,-0.02230931407536969,-0.007179462386894372,-0.010119652670275786,,0.0021004017827241893,-0.03138630002352412,-0.022155326996335347,-0.01743679242713611,-0.02953291609605502,0.06729692745430117,0.0029509731536929676,-0.0613175824607235
S100A8,0.04817402581868913,0.03409507437563539,0.053903558517308346,0.07864577265041929,0.14721125092092657,0.042955721580294814,0.018177019635232827,0.01996229727126666,-0.0026575682527276456,0.04615031109761389,-0.00097052416516072,-0.02344124666892729,0.00851247642991093,-0.031132856072819085,0.0772593066159256,0.010853705835096716,0.04745026545717362,-0.003699385775598919,0.049551357968233505,0.052346816502791424,-0.05457895190463654
TAC3,0.030946780841493493,-0.016914778723105022,0.03796467226341104,-0.0722445870983971,-0.07400449499822803,-0.007815042883360481,-0.06886936523886728,0.08814533090901157,-0.02409794631397721,,,,,-0.06008881094201667,0.015848014096106023,,0.03535006391575047,0.02920667448654157,0.0015330625316199067,0.02354427919766281,-0.05092301528045925
