,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CLEC3A,,,,,,,,,0.007589577341819756,,,,,,,,,
WNT16,0.03397076590306445,-0.04510973583965515,-0.014778323842970101,0.041223012604728666,-0.016545028372933326,-0.015275603716610207,0.010446218117373922,-0.032129684215836174,-0.011937604902974323,-0.027173031731999874,,,,,,0.005702863555937492,-0.021659346047213937,-0.014613160879251769
CX3CL1,0.0550048540837613,0.03322795063714438,0.10284759559670592,0.09278687559129571,0.018026713967792526,-0.005490872091776478,0.0048646079937671866,0.029924156400159274,-0.010634139983474764,-0.05281622046877921,0.012356902363686554,0.015822569037485256,0.04671258141123497,0.02295847253569675,0.022383391182075715,0.015043645877838867,0.03259219224808796,0.0368584883642748
FGF1,0.031882361572091455,0.046165258400928486,0.03544325353323463,0.07379008932829613,0.04189714437509952,-0.016513612143688468,-0.07685102493987883,-0.009205354308545502,-0.03998356268273817,0.048519532076525616,0.06026806008878362,-0.07015172342148733,-0.04759311001494391,0.0727398171064662,0.08182176527082621,-0.06744369701656842,-0.06399545966660793,0.07090044217012752
ALOX5AP,0.018433196096247148,0.01813272568797648,-0.0132608400486938,-0.07300956186180546,-0.03205511640738324,0.025776046896445495,0.09464213189689398,0.005322866416746076,-0.011743577768129882,0.06560828369897641,-0.02582429288924737,0.16177563029797953,0.07083010242375358,0.03371359762156392,0.007108247218298296,-0.05522117778416437,-0.05619814803244861,-0.033107271584405
IL1RN,-0.026410988308598428,0.011828487417842207,0.008175308933926506,-0.010044517088219143,-0.0020871521856787715,0.06381873475712707,0.052163181967242116,-0.038648084296929064,,0.055136746887377415,-0.01989590365479446,0.09450415356116991,-0.03192698007379157,-0.013759933635249001,-0.01751517296313567,,-0.041474154521793635,-0.03683481568970957
PCSK9,,,,,,,,,,,,,,-0.023406787635067507,-0.021582868369110907,,-0.021023778843978904,
NPW,-0.060388558632970164,,,-0.010238364874880447,0.013083229199118269,-0.014668422466256477,,0.04879273948422498,,,-0.006560291813931966,0.01782991415842627,-0.0051493395547647465,-0.030445266975159348,-0.03167442564293707,0.023847496822699616,-0.02340706891451551,-0.015715683995665742
CXCL9,0.0438492992266903,0.0311025197801309,-0.023413202817965644,,-0.018426306258791172,-0.024361033249847768,-0.025311808732414395,0.01916552469334843,0.055089356233938395,-0.018120729288988925,,,0.013805466889720779,,,-0.025678169784166864,,-0.017512833773350892
ANGPTL4,-0.060948973244762804,-0.06415375066008333,0.03878126949667063,-0.05765427364716721,-0.03857301007246634,0.02399372000328211,-0.012187969079252257,0.005933806267492276,-0.0247467701382079,0.00250600516788144,-0.00562616691240981,0.04649236442862903,0.020200886112127812,-0.07807106168896343,-0.034173822960934824,0.0048234501401701775,-0.027241362904217695,9.972052417888255e-05
UCN2,,,,0.011461632977200294,0.011090492441306294,,0.02975425906978559,0.07399462128640398,,,,-0.04722058086125147,,-0.006362351342606663,0.02901236303815787,,0.008288288439862866,
OBP2A,,,,,,,,,,,,-0.027454653180062606,,,,,,-0.02329465299148263
COL4A3,-0.007692641833266274,-0.028370263051774515,0.05789130546574288,-0.003981685004823118,0.05332008356995913,0.0012217093360321982,,0.015862499561571167,0.03645838360629757,,-0.025091158572435317,,,,0.006896159155809229,0.04448522173189213,0.022253528042130502,0.07611776291906391
NRG3,-0.03886083551422138,0.0189896372328209,-0.017544622152448404,-0.02547945611387209,-0.011338166364915038,0.07742022960864278,-0.05092109472594137,0.057035176411451796,0.048836452750299165,-0.04270546108497555,-0.0159106896039031,,-0.05345081997930796,0.04911567437501732,0.045626887964892254,-0.018984623974141808,0.04991555485339691,0.05778477824604625
IL23A,-0.04385586896665623,0.08331662560454661,0.012615228025353002,0.008457459398812544,-0.010942555836496804,-0.004139661081532388,-0.027130303043070687,,,,0.03570662157630923,0.15758492400121532,-0.05146786069942622,-0.023406779469799046,0.01980729012214585,,,0.04160765868977629
COLQ,0.08289243499787304,0.06549503461194808,0.028056451204579173,-0.027788963730105875,0.005005239194685229,-0.030386206072559794,0.05588767735716184,0.004255042915640763,-0.04782056280435155,-0.039626556448883334,0.03067951274561585,-0.005886407090177323,-0.05565900052839787,0.11107246066313589,0.04708148983432651,-0.04946437849219516,0.013971655917548691,0.1303175066723151
SCGB1A1,,,0.0061575196734385195,,,,,,,,,,,,-0.027142331093317682,,0.039471531717657715,
TNFSF12,0.011882941747986472,0.006573759786586196,0.03246031024963058,0.05993279653831485,-0.029654189094433955,-0.03706591093164968,0.07602321687806847,0.022038204880813362,-0.027092627421176668,0.08487524951632965,0.05533390140084813,0.0781058130120763,-0.0685792835269316,0.06149003788584015,0.022695377341243425,0.02769010814851569,-0.006351123192747015,-0.010294012615889813
DKK2,0.15041815028551742,0.004962856363717211,-0.01759812705667327,,-0.019887998316127135,-0.016884882241568193,-0.03949628093826805,-0.011371261194196092,-0.013214851163865358,-0.03244390125097781,,,,-0.02763007807488985,,,-0.0279987324801375,0.02811620216487158
FYN,0.05044271850068403,0.006514970651918562,-0.004193157472593031,0.09070730846286597,0.02857481636943924,-0.012852111813834402,0.1411283340696323,0.006630335869018614,-0.03497366645418423,0.0334212545344201,0.021256301427841903,0.026788046817349424,0.022717468963373944,0.06818187725648917,0.033656436676432616,0.010453161958136939,0.0581954801496602,0.047765076087800604
ACE,0.004536803709524178,-0.02835972359989567,0.020801489440094342,0.02891274263651698,0.06787576753334548,0.005951219057740551,0.07025416115121214,0.025518901683276092,-0.020039010688265836,0.10971071606792822,-0.020131175091559466,0.0008301054067755944,0.010549592939021942,0.11284521284755973,0.050825537540702945,0.1042623080287131,-0.012398028576197238,-0.046453451333455395
IL18,0.09356152406211433,0.06730591722604586,0.013683833222761744,-0.024682405606515915,0.012249054211613927,-0.05325666810203273,0.12479134337136527,0.0062019794187982225,-0.049383741328621875,0.05574783341215202,-0.062155418733704185,0.05022741337589057,0.1155080545508495,0.05888240712271854,0.05705935759078198,-0.01561808615682318,0.015289567281708156,0.034783249026873485
PPBP,,,,,,-0.01598416785777875,,,,,,,,-0.028659350465703348,-0.025549207158368517,-0.02520302862455479,,
CCL27,-0.05502262033377197,-0.015340650482663473,,-0.022743159005505307,0.02365980422841811,-0.032208061912426894,0.058537743079316064,-0.0021938456052257526,0.06827309795732102,-0.022185135949618233,0.034795883182885005,0.045393020782945964,0.0707453008796833,-0.0356981522523363,-0.004066587117531156,-0.027058761004931327,-0.035170005886732726,0.024121328111809143
SERPING1,-0.005744072638163988,0.031584589796501514,-0.05213098167403209,-0.012291009535421697,0.04869318478595077,0.028455344920940765,0.14480620991620533,0.027005274515843402,-0.02886114288669113,0.02216715657578265,0.01173347230354895,0.11826883528186437,-0.04842575255918405,0.030126034424223323,0.041902124718859554,0.07745528774493093,-0.08709419930846521,0.020450126366917294
AZGP1,-0.03362580294605507,0.052220916255761085,0.050862237999360384,0.05868361361972387,-0.0700620634785593,-0.0862389130703044,-0.04001026260995621,0.04487357949560223,0.018243781488454746,0.007724930492304572,0.08703114295279213,0.020668933653671173,,-0.07455796161826657,-0.03205622001343731,0.09026846196610926,-0.04297384081119373,0.035286021591197515
INHA,0.0660922948383632,-0.02942324364785607,0.06325117121471192,0.04721748279077832,0.0029164383755650837,0.052831567967589504,0.045163443010254836,-0.042412960428189914,-0.020973794037667474,-0.03065865144024069,-0.012731401840446141,-0.012497737955385634,0.003433108778685529,-0.016846319853073565,0.042062975091749354,0.09161657477923305,0.10619859738539042,-0.04533038270534015
SEMA3G,0.062385553536725064,-0.0259515715169251,-0.02037703542699187,,-0.011679303046064323,0.01236428102901073,-0.006463684824561639,-0.027023474331068262,0.019270085007459324,0.08341313863160628,0.019030951221791076,0.0014248423112482337,-0.007763695630542381,,,0.08083688390054046,0.02175225804498359,-0.027951778287667085
OXT,,,,,,,,,,,,,,,,,0.03335371870220518,
COL6A1,-0.0169598508450019,0.004207436662862143,-0.03649702990777664,-0.029127838927184336,0.04081260708407071,-0.01942408662755968,0.15618353123847087,-0.036277294186940576,0.026005479609199224,-0.02503638235571078,-0.01338712845070192,-0.010667881513184237,-0.006013807657427758,5.727884059054217e-05,-0.009430071572658372,0.03893682194771014,0.02434453240378978,-0.09072004980673891
FGF17,-0.02539995480492786,-0.004815641406349615,-0.01644595076879804,-0.03414881896644083,-0.003522527031559479,0.02194714046363742,-0.03266235560506465,-0.014037334637068933,-0.02658635778139482,-0.01406316774531935,-0.026341873057446695,,,-0.003659759297402699,0.03502180930520188,,0.014559101551162449,-0.022192659677209257
TNFSF8,-0.019204384091046963,,-0.014557077962523807,,0.057148448048888016,-0.015984163714585237,0.10726809358188097,-0.023960887111480814,,,,-0.053492259224433396,,-0.01629731877232378,0.04873783764625989,-0.019600713488799604,-0.02165934890602689,-0.01173260366294783
FGF20,,-0.008456429846237587,0.0712854670435545,,-0.00544282949081835,0.011605451441710015,0.03639954036931422,-0.004164355389761445,-0.027319579104788282,0.10035615373769784,0.00370343781192084,,0.11716970992150016,-0.033815959167133244,0.007933214905193676,-0.013561528382918542,-0.027082085200397316,0.005463247952482458
ICAM3,0.05073940516593937,0.05934221791540354,0.02329834804616388,0.02711927478740641,0.014220455837791544,-0.06180569481186391,0.05914020455271137,0.0028984757337841612,-0.015053165588637585,0.02091770973366514,-0.03083434425007773,0.03438649551026549,0.0166132088398177,0.08154709788847539,0.007234364526495934,0.06300556215024301,-0.0533490153576317,0.04851281254255911
LAMA4,0.05613298116452751,0.0011858309726560975,0.028219223343214663,-0.016897270325876006,0.07235529821752651,-0.022768594649801535,0.17829322816697138,-0.015767876213167442,-0.0238485820425466,-0.009622896126905988,0.005585033490000027,-0.02800113566963722,0.00043807457081662535,0.05043200931190867,0.08528425314519282,0.0425481653134927,-0.027240206626365435,-0.057952487317733524
INHBE,-0.030206134920204394,,,,,,,,,,,,,,,,,
DLL4,0.1072842387283253,0.005924004648688869,0.020779514348532237,0.020922975009792826,0.09511127988395549,0.011846705511275323,0.10221148422954802,0.005538782464614085,-0.01906233386778559,-0.02528109009017983,-0.002988688954864338,0.06455569474464252,0.0489315263355901,0.0454803579408697,0.002245726131188389,0.04929754143867189,0.015459709465782194,-0.020498281629684294
SEMA3A,0.06879409310374147,-0.03341675660081426,-0.0028998890575494354,-0.023881544104079198,-0.04671324278598268,-0.015283258169483598,0.026647282224870145,-0.002182119880104226,-0.005416426591043397,-0.0611252132320566,0.012488987103382958,0.09374356186327587,,-0.009987774347081538,0.04688087523399714,0.02107345438279271,0.012144983419296599,0.0740191388478671
RLN2,,,-0.015633336130918433,0.07853785238911366,0.04460041897255515,0.0356100674269476,0.0032363955409586355,-0.024407155533875208,-0.038854757374210104,-0.023466764381577458,0.07053529253193026,0.2512752915272932,,-0.02150388204361673,,0.04270700617176192,0.037859520085676654,-0.025612819107769698
C5,0.04878043828818603,-0.025354354329877215,0.013768997337114383,0.0666636012558912,-0.029179715596852816,-0.08206491819247075,0.10473580241065726,0.028726363341857682,-0.001794575175942631,-0.023331145521251963,0.003702338111116145,0.06674627058051943,0.026522656975322835,0.11063712360713251,0.055658250553017846,-0.050142511894300565,0.06480345149652028,0.053842788987768384
COMP,,,,,,,,,,,,,,,,-0.023472379987122663,,-0.03164019750352008
EDN2,0.06570247985957506,-0.017332503538678195,,,,-0.0027976899820241546,-0.0024293815177791277,-0.029638420391227983,,,-0.02958762988040257,,,,,,,
C1QA,-0.007956411631358986,0.04144673124690678,0.028946789222294954,-0.04922445945917448,-0.054056201576627806,0.04371344243045995,0.12233124587656355,0.0035961943973358544,0.009285133113172249,0.01119852789133437,-0.02661542262552472,0.11182407852955843,0.021832350053888474,0.048399221556702635,0.04645633201875262,0.007502359396787861,-0.08648270439094548,-0.0024803161319033396
UTS2B,-0.020651947890696142,-0.0003362909815843535,-0.017783311647274064,,-0.02523129848687596,-0.017531659739306857,,-0.02109736131213118,0.021705626888317942,,,,-0.028854779956564644,,,,,0.06344321918981884
COL9A3,0.16966604715470104,0.02923912717875433,0.005596629775003344,0.05526636158085848,0.06837644091881655,-0.03305763072807075,0.08015596200689058,0.003568915887936117,-0.02124254171722321,0.0018191889293797034,0.012628623761199035,0.13929657343333912,0.01610489911701126,0.03359602236089948,0.04014282660375641,0.022172530172777087,0.08176599244766859,0.05255117242340668
DLK1,,,,,0.00895222236395503,-0.014278836382042616,,0.0009964189840347296,,,,-0.07190975565411073,,,,,,
HGF,0.03332821528451947,-0.04025738755318852,-0.016240131960333352,-0.027084644214084838,-0.015425720617249115,-0.021345486309466873,-0.0035424924891381618,-0.05380572975419778,0.027083131058928005,0.011607624513890441,0.020603738719998238,-0.05771022424176065,-0.035347342152946215,0.044910832688818576,0.008147628990666834,0.0694407273396191,0.0290267975198444,0.07577295729614593
P4HB,-0.008008852139567304,-0.05957995712838557,-0.018051903260001823,-0.06857597750374257,-0.002080524297004485,0.010659669034880085,0.12553133480128278,0.000911854081254809,0.06376675681261924,-0.012832608948193993,0.02014431095663356,0.04323060529850362,0.05097353963744143,-0.016602507171415568,-0.003101427436726476,0.022796019115250265,0.022657852037310303,-0.08204546425275032
ADCYAP1,,-0.025332261646514618,-0.02209185233130392,-0.03639061036435156,-0.015581942790146356,-0.0024954093994260067,-0.012381407464758206,-0.03327544969128581,0.017925245941250507,0.01867924655116315,-0.028122267088995852,,-0.014643688839034108,0.019794607779221863,0.05264963930441955,0.21098758231988896,0.03865576041670471,0.027267563224054756
GREM1,-0.020651935086429804,-0.010283113256027885,0.0689218183524099,,-0.021807752061878256,-0.02456444875901012,-0.06427286951979615,0.05979214240792337,-0.015457397797543657,0.050663168976398755,-0.01801433005632748,0.010792123929534285,0.05083838551802262,-0.045618122794579635,-0.040461612637758326,0.0050767543406342085,0.010021851955756299,0.00898712194116998
EGF,0.022450644596082498,-0.03471503355136499,-0.004288210704403044,,0.02578815799270777,-0.008849966851764708,0.06889859563008253,0.00038090592251772694,-0.023693115433631406,-0.02605199799215561,-0.014812904781758528,-0.03678883543885534,0.020370774364471815,0.2240243899301968,-0.020606743875264757,0.08278169977752317,-0.029910811578697898,0.04240693968420998
VEGFB,-0.04257788026445018,-0.021000372336857403,-0.03512680850514457,-0.03192414129475777,-0.055416506193119115,-0.0038397938349484803,0.07094580123576517,-0.02147055308791775,-0.009148750411680949,0.03316591662437694,0.03357082931399032,-0.04419487707517881,0.04836565319512775,-0.03736866100395965,-0.044994105138692154,-0.027072209988021213,0.009188108256526651,0.0626206569752939
FARP2,0.028164085723634998,0.026489329598447586,-0.0018190594377037075,0.08695632678644362,0.05114994830449515,-0.03391627650173306,0.08307432797978359,0.027579071606021164,0.002542175292862011,0.016088720401641134,-0.002774159166075431,-0.009440704431054017,0.08848493465148598,0.010726646017143526,-0.019841748159790312,-0.004054707908779831,0.055151418702565964,0.05472835683514198
BMP3,,,,,,,,,-0.02232735248653967,-0.019886379503351453,,,,,,,,
IHH,,,,,,,,,0.08582922710430886,,,,,-0.028149003452006018,0.042984390543167376,,-0.007072380789130441,
LAMA2,0.08967670549367382,-0.009955943085014088,-0.0358426394277461,-0.01862068461887333,0.09084652228263777,-0.004339268060023991,0.090620325047435,-0.00012366001878112235,-0.024552230602524858,-0.06193871401840032,-0.0003088687762849122,0.01302514125583373,-0.01171989393949993,0.060393611900974205,-0.01579099101741964,-0.045021417377682664,-0.0885313661332971,-0.03350737368703729
SERPINC1,,,,,,,,-0.0225722707356651,,,,,,,-0.020606745514576665,,0.07349876724705999,
NRG1,0.07446909708676838,-0.03216754224345384,0.06406206621987255,-0.0010918809867207955,-0.001516473954082071,0.014507122336588874,-0.011636773397852613,-0.0036453114475846343,-0.018191752918185804,-0.010936183591048596,-0.0012924840418131183,-0.04335577387170371,0.12063297421764506,0.03256575405193223,-0.04450793105612043,,-0.04460031154460829,0.07814519566696695
SPINK1,-0.048462813826820765,0.018942276476111453,,-0.024648958826240963,-0.04994381165687646,0.05053354729716862,,,,,0.05324716014324629,,,-0.028162177366942404,-0.0111994411595352,,-0.02848773577221808,0.012570964083582199
EFEMP2,0.003948129937690523,0.021505702429539284,-0.04246621373931551,0.0008427219562600337,0.002356966089928229,-0.016158903721927163,0.08760860858218256,-0.0353104191338373,-0.021885085432871803,0.0922443799640204,0.02136941455411593,-0.013309373025423466,-0.05148034579333473,-0.040324327235664294,-0.046513644266862754,-0.013069020943898349,-0.01841262702754256,0.0045150293488329975
SELPLG,0.03400238541307853,0.021916112282582192,0.059438398158412356,0.03206511374689046,-0.0158190549903293,0.023219995969176146,0.07850542939257217,-0.04300471422771872,-0.006648741802211788,0.025934259690379043,0.05554796901086535,-0.016387217316674984,0.06606283774531727,0.08373978573337168,0.06255245884566488,-0.03484189231307359,-0.014110914834672965,0.03854794039912704
GDF6,0.048711050625846145,-0.005907541233221346,,0.07283339662252111,-0.028265396563068982,,0.03147031215197755,,,,,,,0.044902263865113375,0.0013602233823573975,,-0.012817836294788493,
HLA-E,-0.04640197493088008,0.03250585954939478,0.02151693615776456,-0.03585659945625598,0.012898439317694849,0.05810743243166232,0.14720319226003947,0.02549263387996431,0.002465526399368328,0.06664998375988916,0.03579018600094004,0.06823486220097269,-0.037636755057593126,0.006560692412150709,0.012519474833390009,0.04518225692828605,-0.04685739941360113,-0.04966232913484301
PTN,0.2045866239055295,0.026678337928156742,0.03226019528788451,0.1378839396670432,0.0726162644456278,-0.06684490270458775,0.17246287746042024,-0.0013830698888662228,0.022246993920445206,0.07740893472103146,-0.006423912400339194,0.0895658589921535,0.04846979946787729,0.026401906693673934,0.04351176861781874,0.055639709801253046,0.08233442145301904,0.002047351973291961
CD274,0.0402856457304973,0.023083963172778006,0.04659751477762866,-0.045013934165422195,0.00403112775095844,0.01824197126339226,0.0010757372383482966,0.04888246443669414,-0.018335349155197612,0.015460463848740854,-0.03140894764219416,0.11362429304498048,0.022403611408933943,0.10893332062775839,-0.02662627594158909,0.10025741568758666,-0.0020737479070101227,0.038753986473433935
FGF10,,,,,,,,,0.01578572846774704,,,-0.005567518945761129,,,,,,
CD14,-0.008772928368045203,0.05367207090528795,-0.02958537048865407,-0.017228492668561128,0.009773997059167022,-0.007279456550352473,0.11950099311291916,0.05036761301229436,0.03588350348865314,0.014781491485077961,0.013756104588828519,0.14275200251714878,0.06021254829261946,0.055569051571611086,0.08526802255463843,0.03593912549601323,-0.03278363638953847,0.03460221559962728
SFTPD,0.017580214070545996,0.08343123862550683,0.014589733961058133,,,-0.017950626782721406,,-0.023620967313498817,0.05772075825887957,,-0.010643631906679956,-0.051843127470758366,0.07361925555444092,0.03645932429929763,0.022964576228373508,0.007479655746804861,-0.002213667050118296,0.03163226882346498
SLIT1,-0.01858335101989279,0.0008316652495811974,0.009418342127053815,0.08581466143241458,0.058405802915202774,0.00047195170981592297,0.08370643573495017,-0.011427637834711882,0.03867262456673604,0.017711551822767874,0.08823703999402165,-0.07406419320791145,-0.0974588050571086,-0.018321825267816463,-0.021848857008891026,-0.015227188023842129,0.06900111129947052,0.008948836705582313
CNTF,,,,,0.010380496123154476,-0.015984165173455828,-0.00027778043879016104,-0.01924101748513309,-0.015457396461597231,0.14179592511682232,-0.022159704959881125,,,,,-0.020195855342079565,0.008519744228676813,
BST1,-0.026374567440334777,0.018195876042083586,0.0016301502050664431,-0.04713293584452884,0.010547260167771756,0.048925162113693035,0.08280847056826858,0.01990805213693451,-0.008509148091146921,-0.0009645835430321947,0.008172603547555479,-0.025738886846276683,0.03461076303980978,0.032770205213854715,0.026395688621665594,0.036948055386583425,-0.05919286720410142,0.005717374577972716
AGTRAP,0.008423907373934995,-0.055699277254314755,-0.0077117733169855835,0.032953097061531315,0.03915267507302157,0.029433817934638944,0.04515248775151892,-0.0024866066249347022,0.004220486009883128,0.024760654267406316,-0.022107645660934205,0.036482865104686096,0.049101999344688146,-0.01704896132061888,0.006694922094092686,0.011227204371055087,-0.03148456581374247,0.11454162160572123
LAMC1,0.0569687387478793,-0.025757261647498024,0.000695106907562106,-0.011207075154815442,0.07156077479292097,-0.019231136240888395,0.13906833948075387,-0.02028966017761451,0.0570054478524593,-0.02035655499772672,0.003661817472206664,-0.05335111545531987,-0.008789373393692455,-0.0031540765414127727,0.06368155866216112,0.031150229274086786,0.003347825126408878,-0.06649561720781277
COL6A3,0.06066674307442652,0.0010526097066685882,-0.022834454085757627,-0.01359804166436916,0.02556678962961212,0.08995467158249044,-0.025124762622931705,0.041624903887529374,-0.02890109923005967,0.021696172245533624,-0.05988856247500033,0.08072619468140464,0.11778856388414073,0.067954405506197,6.363386212224915e-05,-0.0472179203974477,-0.03666683012401723,-0.05609996963638826
FN1,-0.051400205118502164,-0.04556469954786761,-0.06186290008481739,-0.03301271260017065,0.07287199605058858,-0.00010509746408286708,0.1267592056824816,-0.04283817654458573,-0.04343097374500211,0.034087370248777824,-0.02791181632082892,-0.01836590102975127,0.023826222830856125,-0.029022900201925314,0.02024672098188085,-0.009207231898979238,-0.06725931341051244,-0.12764639260880772
MIF,-0.034597271533485616,-0.013846338831174917,-0.04022745509356769,-0.0648924007120029,-0.037399711576084335,0.03526951758079077,-0.02945139882158794,-0.03538187167628959,-0.00856775989522962,0.012903674837239624,-0.013508651409321448,0.013220580153875831,-0.023718588821899794,-0.08902941021384525,-0.10395814409106403,0.06810609551768868,-0.007640171587779485,0.013513538315586486
JAG1,0.09244881429856831,-0.001041271043262359,-0.018307899569123383,0.0404747068257122,0.03933771733878466,-0.02083910300339787,0.15088949035338983,0.001318094321783445,-0.03321179122344762,0.022287913858976664,-0.0431203274106575,-0.1404922905661423,0.05398265129694348,0.005845095728082279,0.011449671404271533,0.007661609650320032,0.02675219762114176,-0.08317264655693805
NID2,-0.00022705821244772104,0.019011122280452424,-0.027281051042298544,0.0019473025678442045,0.07941170210537779,-0.04526535441426683,0.14936937216394647,0.040783631429454445,0.028871553941856854,-0.026308946409376952,-0.03471572262703252,-0.03533676381798605,-0.04276878967675045,0.09620276379594528,0.03431700395635467,0.007001644133731957,-0.026164189054092395,-0.03331987120644107
EFNB1,0.08113331542259412,0.05283425395108708,0.06031518827739348,0.06570101726800402,-0.046554688921385874,-0.0026561805215027353,0.1041036807611824,-0.01871622805675475,-6.849332439045879e-05,0.07413867345990804,0.0349335210738206,-0.015611237607483595,0.08941454119970202,-0.018467296013424707,-0.03225800779741029,0.019035812497506105,0.014137532803579779,0.0346188177493176
COL4A2,0.12384948196055318,-0.005361491403401468,-0.023055974151604187,-0.029953214692731413,0.08004345641420983,0.022541567343440372,0.14279109585073807,-0.02962327009789201,0.006265846556019126,0.004600015965530298,0.03265620722692342,-0.06881969978837466,-0.005878991791770458,0.0013076278592277328,0.008722372227938714,0.038691956299223965,0.02043808071190615,-0.11157703881494957
SPP1,-0.12378046913661818,0.02167223474968826,0.04125620293863501,-0.023470670743479374,-0.058634278085998894,0.02785284306758774,0.16704588692985786,0.04581527500361093,-0.034737293807453516,0.04178806085800718,-0.013502681718762913,0.12104947725609636,0.00039519903671448307,-0.00725986574480075,0.025483562936498158,-0.010774457141944955,-0.009528923827408288,-0.07001982523002577
PODXL2,0.08566240534647607,-0.008536082237165971,0.04762580002098009,-0.022112555186947384,-0.005107634130217039,-0.004282983239099712,0.023683151430744624,-0.0032027733163200764,0.0024482533688741826,0.015302274676795359,-0.02228492384612527,-0.03357642533880178,0.010734923408911736,0.019439298909672272,0.01788457376128072,0.08363132299404025,0.05031286935597209,0.1005470603941202
IFNE,,,,,,,,,-0.01726987986207171,,,,,,,,,
FGF9,-0.04292956601551358,0.013849682061715673,0.07840201585063172,-0.01227196204525379,0.11987806434651223,0.009775241987588312,-0.053798448983946354,-0.03195608623663738,-0.030200638929179867,0.014695630430639199,-0.006241930642869295,,,0.03131545712235008,-0.003942308276998411,,-0.027109612544952935,0.03432481266320013
ITIH2,-0.019204404536670452,0.06237285674394726,,,-0.005096566757813452,-0.024361031747281176,0.04309862851842073,,-0.028020397676301483,-0.03624152367247444,-0.03105909975539652,,0.07152517486768438,0.08894561845893739,-0.009876792961392057,-0.030659170583258646,-0.004103438664465426,0.04669867810206231
ADAM10,0.01697462648351003,0.01100061460872023,0.00419509091305944,-0.01565249554117999,0.07162068907660127,0.05218841824191081,0.0637637910635367,0.003423541680201164,0.0010044117522949375,0.016282468522180307,-0.03553479906348217,-0.0015353040589895506,-0.026756663771630152,0.03204975960089428,0.0251489298067788,-0.057143669936001125,0.057531728332114715,-0.07302272223857516
CFH,0.06499417982273194,0.011362058515950848,0.03489826592489854,-0.046480153760179374,0.08398623599886934,-0.010081852606162098,0.12546610622142748,0.011246477399681005,0.033205617245864294,0.07506403071744554,0.009960469348196903,-0.02892884522564752,-0.01377242323725157,0.027586844693465774,0.06536202678751757,-0.020884027855302956,-0.05626466864579526,-0.003498729109735314
COL4A5,0.06430334228025604,-0.03564134892801029,0.06531115903574973,0.09107514748284122,-0.0034518699048762414,-0.013516013592452853,0.08647910177750007,0.018993177405874914,0.004276617277141618,0.04363831131534476,0.07885446601784715,0.009513295927177317,-0.16515970361667953,0.008623279128729167,0.041661322448114366,0.024979373874509193,-0.010318621604805112,0.09671901849445902
LTBP3,-0.05043632854063594,0.025484885786370846,0.009082861965675856,0.00584426678328693,0.0001289794067615425,-0.008528275805491325,0.07741848809884506,0.024522069203067792,-3.8560675392073794e-05,-0.006016790077719642,0.018750258578109493,-0.03152730854146658,0.00975922951132557,-0.12923728624067768,-0.011894117807550937,0.01364901791727954,0.03849739299624777,0.07195445377222122
GNB3,0.036002500941014905,0.07113299030216871,0.04117315049897166,-0.016851224839260638,-0.04956958222257073,-0.03315767037060182,0.0276290588236675,0.05689293392307608,-0.022859467779903307,-0.03451574753348562,0.04179164129763392,0.08305008969009384,0.007218876778077545,0.022752258367275912,0.008764298844670766,-0.034506592767673,-0.02170909372177447,0.08652745241467943
COL6A2,-0.007845084370917133,-0.00011549805251825591,0.055669356108246464,-0.09486849744839554,0.07438480247220347,-0.014468238565694945,0.1293362840978408,0.000857388260549769,0.026777314604638627,-0.012853860149489048,0.03129084302439834,-0.042915228288784225,-0.035768463604634405,-0.02841352678471314,-0.034497999073004014,0.006979163792605749,-0.025023593767213897,-0.09194854885226228
PLG,,,,,,,,,,,0.031681361640692525,,,,,,,
GDF9,-0.047601443395059256,0.05429338051560311,-0.039098428199418,0.04687373840340722,-0.04375184169190296,-0.02207708698396748,0.06750917641819057,0.04545804387465179,0.12480472179834907,,0.00668094551511536,-0.042183937032109764,-0.07835840856211934,0.07247911718278022,-0.032995484876188474,-0.012656075056157224,0.043437459459336386,0.039811101376784584
NCAM1,0.028759401273645194,0.028262773391762093,-0.01731584857282514,0.06630547256652787,-0.013978208509110152,-0.024156339557871106,-0.06961077806689148,0.031587866604648594,0.04434265885871783,0.0656552834203746,0.04061988773655516,-0.04566968153714393,-0.034465261685849485,-0.014032244741589884,-0.03291498593450001,-0.02832134558134201,-0.001605936930474658,0.008190692643406097
APOC2,0.007530322656927749,-0.0022404892157251517,0.019443813199992933,0.0670884790988246,-0.010581779445322613,0.030289616288847857,0.055729285071865496,0.00021736661403789164,0.03540244037116003,0.02632982110656275,0.020549315958253198,-0.04396826952813105,0.09319236226027357,0.11363654381102381,0.057363084634935495,-0.0242375269398137,0.015264079641105573,0.03791371080802243
BST2,0.15364482065474283,0.020198947402696826,-0.035784514959375235,-0.018558252675216977,0.0284537191506344,0.023861727914573902,0.1571864579442945,0.004269424392400675,-0.03534317595965186,0.05974420065346855,-0.014829627977005069,0.2042459106951395,-0.13067708144820567,0.083392872898027,0.0618130026598806,0.04034651418023925,-0.03579558207295154,0.07053120133607609
