,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
SLIT3,0.004054562988164579,-0.035993973508988045,-0.015337840889829289,-0.010465852096383536,-0.032156140841664904,-0.0018944609259808494,0.0022491566631739706
CCL8,-0.025212395728015563,0.008531397683072255,,-0.016367047661564,0.020157551357618094,0.04067822030871294,0.1124471277462931
S100A4,-0.030967536099462744,-0.06894753671387487,-0.024986561679403673,-0.08260908432747383,0.010519548985867551,0.04826540873442651,0.0047948755369741315
TNFSF13B,-0.05031498795637996,0.006053260948457497,-0.08485299389440548,0.023082115210997557,0.023767494655741944,0.05085977249640645,-0.0568552476334589
HSPG2,-0.0055791938339071825,-0.04137333203499695,-0.08350931139348042,-0.05121305206503206,0.08418773742867759,-0.009477358731756676,-0.06294570416102813
FAM3C,0.029099145506114494,-0.029354347136045424,-0.019510056649118732,0.0002614744744107606,0.033169871622051414,-0.012425115831715608,0.10705909915064217
FLT3LG,0.024665905233884577,-0.019368373487528786,0.006595253127659451,-0.005156622009440677,0.05942747810810682,-0.027230615816130448,
A2M,-0.0087441979819611,-0.0018813080309123891,-0.03361324043873262,-0.03407639722198828,-0.06144798730050686,-0.031451750524393474,0.04237553978359262
VCL,0.05076159978504032,0.03394471162038251,-0.022447125993980424,-0.025805567464845795,-0.0631241872336717,0.029093345532112836,0.1428989653852329
FGF2,-0.03973686350854533,-0.020804768907324536,0.07923147191605197,0.0027809504977013445,0.050630437650981006,-0.04397804923835471,-0.008511617418681222
AGRP,0.14242668282205453,0.030575700400319174,,0.011874734258239416,,,
CNTN3,0.002728968263490868,-0.01911627161591059,0.11368098957075327,-0.03562194275896532,-0.02542165873596714,,-0.01529705793478587
RNASE2,-0.010996419607403848,0.029243349388838737,-0.007394474086400538,0.05747482443038412,-0.061095485483741926,0.04012507467989577,-0.006203293360386236
ADM2,,,,-0.01822827679433732,,-0.02409093989635916,
GAL,-0.043346528580140875,-0.020992210209075872,,-0.018375714345333714,,0.09508957499543683,
CXCL6,-0.043039062427813364,-0.041362627730895836,,-0.031850070762819316,,0.1741686389934515,
PDGFC,-0.0011184736593639385,-0.031652867941577394,0.04663078467376141,-0.035312583806641255,-0.020990192177656533,0.010970469813486854,0.02244439216833589
COL8A2,-0.06769178274642616,0.026556877494236273,-0.051400225840384,-0.014488898356481962,-0.07399353365672452,-0.0027351500850538706,-0.012860993393268388
SPON2,-0.0017843274892912792,-0.0385517158344363,0.039990479678628836,-0.06327393340479737,-0.05056330764815762,0.014438953155451672,
LCN2,-0.03929386744202098,-0.023156486031381398,,,,,
SEMA3D,,,0.08108996736845119,,-0.045317245397681935,,-0.031130167440283976
BMP6,-0.005640834815482098,-0.026732734076197077,-0.029371786311038706,-0.012269715492708822,,-0.04070432033320081,
TIMP2,-0.10924179185392512,0.002705623502537174,-0.005066069299866069,0.018678909793237313,0.05665157162686073,-0.026107663448099554,0.01963669884593924
EFNA1,-0.009644942537421099,-0.00919463188599208,-0.031450303882075904,-0.04747527809974718,0.04275379176541974,0.011775775710852995,-0.011104667113348007
S100A12,-0.019892893903201207,,-0.023864257763569194,,,0.06972955835012101,0.17759812738932032
TFPI,0.02011319981786857,0.01926889476915551,-0.02947154092744777,0.07180354507526181,-0.05118648744101095,0.04916351487686506,-0.04370112987490804
GPC3,-0.04396981346398365,-0.05133695612978307,0.022302112193286056,-0.013679062146321457,,0.0129598709142124,
NMU,-0.030819570516391205,-0.03740973168959904,,-3.6940222543172437e-05,,-0.004958109076458674,
SCGB3A2,-0.02251447759053773,-0.030651554968548305,,-0.02394702802465303,,0.08305407281012298,
LAMB3,-0.005269651970356292,-0.03003474265922504,-0.03555073091700682,-0.01620915156975984,-0.01103875597022873,-0.017620479162374907,0.007420454886253544
LGALS9,-0.04626780615312651,-0.05343483616492658,0.03303653245718329,0.033685740967916884,-0.09881381716483018,-0.059936353600103895,0.06998196793461534
VIM,0.028124197346897545,-0.01853085549537558,-0.10610425592605575,-0.0305774029340393,-0.09207373877578645,-0.03762211860584762,-0.014624459469895646
PLAU,-0.032029202880942055,-0.004865258382884714,-0.053076014072624064,-0.030714233053428866,-0.09891248699895945,-0.04817604736081994,-0.0720263049453027
TGFB3,0.012765530206160513,0.002004590238845266,0.009183989634409204,0.002532700923077541,0.06416810175460354,0.04415450581769635,-0.058982603016244396
APLN,0.002085455039378342,-0.009592279858015406,0.029522185012921528,-0.006569294410588018,-0.032279774552194246,0.027439394297342826,0.0045036366875174
SHANK2,0.020868323331817075,0.038676388929878035,-0.02324857226853031,0.06074410072329259,-0.05591324895826125,-0.025873249447189228,0.0231606453885232
LTF,-0.02859620076177415,-0.048387016675610454,-0.03376091547732259,0.01625420543550332,-0.14401795856534583,0.019306888605316354,-0.07070194951481598
PYY,-0.026287870873377944,-0.02427615446260915,,,,0.09196199998056923,
PENK,,,-0.009199011494746013,-0.019238778272529712,-0.005992854108949218,-0.012890431766492549,0.05884943756155656
CTF1,0.02916468251187079,-0.05056402163005744,-0.015456803824044199,0.08382720510209184,0.006924870277824228,-0.06862877170987014,0.020849036608085663
COL3A1,-0.029118956754922955,-0.10648127332494166,-0.05668717250467311,-0.07454516483464432,0.03957959076433584,0.026138462044977627,0.11329096869902897
S100A10,0.043815850319019536,0.0022651747073426606,-0.001483091732993325,-0.006953333917619443,-0.07899476547066753,-0.0028322101667532843,0.041974304342320065
FGF13,-0.0002129463883360759,-0.041515678849758035,-0.021638582051424597,-0.026955105685436322,-0.06512684573322759,-0.01601182958773513,0.03843768445301925
SEMA4A,0.02829072779531317,0.04439192420482986,-0.034764034732562676,-0.029540573761492488,-0.0537503833557655,0.014528370291270553,0.1256410147331571
EFNA4,0.014036061289196747,-0.009731759619873845,0.013660013051239326,0.021454097491226787,-0.04865293520499554,0.032043243011990075,0.008660461632001031
HSPA8,0.020541188929317604,-0.005618776212342374,-0.02910221162638607,0.0011805755122581982,0.018130379914043013,0.016787994378498018,0.04630005179178536
NPB,-0.024270130250120755,-0.00023510010228250782,-0.016582192399413786,0.015346824641976342,0.003817466138966928,-0.022169230613167598,0.04820640117427345
ULBP1,0.0464695319188166,-0.020673685707632762,,0.143735532112951,,0.009990151392508938,
SEMA3E,0.02356222988396079,0.002391670946787014,-0.02185170538310081,-0.0093915983694082,0.03716709074792495,-0.048274881032060415,0.06678788494527442
FGF3,0.08268826637485384,0.005803105590574184,,0.009402042701788594,,,
ADAM9,0.03121616342936232,0.010737684380788391,-0.07187260730375337,0.00412214431974217,0.03909350425574856,-0.04042240762742742,-0.007314105411751593
ASIP,0.06587791475837698,-0.05561486002669026,0.024914341419517334,0.03562092733214499,-0.0001688088232320812,-0.06839011861030504,
IBSP,0.0020781573087516555,-0.04479747424134728,-0.02808672778503176,0.019378939368620448,,0.04608962101058614,
MMP12,,,,0.04106512863623881,,,
FAT4,-0.02325579409057449,-0.03156790111099116,0.0015789409704588318,-0.02977038190841245,0.1158316912101522,0.11591684287300057,-0.0024651436304328794
MDK,-0.006940900498009925,0.00010910454803993246,-0.007810473515207632,-0.046947796670444804,0.023550955544916066,-0.03449633720991385,-0.038847310823915786
BMP5,0.06717223580674192,-0.04167354209121044,,-0.04277630240626155,,-0.06266167527013569,
CAMP,-0.03901255113306531,-0.021870979923468373,,0.0553707879913262,,-0.031176423284403065,
HSPA1A,0.04050227206953089,0.008276775121466086,0.012545053406196023,-0.034430206070411605,0.003575564040452147,0.018655487194432396,0.0888548781298932
SEMA3F,-0.010029688621091142,-0.041007438662335985,-0.02469470269994449,-0.007289420419554085,,0.014827424610437151,
ARF6,-0.059824691126449406,0.032889655907394115,0.05031668747396344,-0.005583364127001894,-0.10363547470189106,0.029449947541176393,0.03592574012262977
IL6,0.06869367525174028,0.01904266266594288,,-0.0012969319379321372,-0.0011262375414984973,-0.018921128206204677,
CALM1,-0.019641407405458517,0.027992583851346405,0.07023751241447607,0.037055021075951655,0.05133281758529965,0.0008703108730800065,0.05374777918027524
VIP,,,,,0.15843411005251168,0.03314905096033479,-0.03275308493993928
NMB,0.048944656696517756,-0.0456766276425949,-0.048513203188820846,0.02842314085396452,-0.035304783692646,0.03493349230941749,-0.052703528319212316
CCL26,-0.052936574447396814,-0.0491045907339515,0.08847014536386855,-0.024063072806659175,,-0.010348561222195449,
FBLN1,-0.061969659120514574,-0.05010173884800007,0.05359532104659157,-0.017448987926358715,-0.12862894899926894,-0.05425681641449784,-0.002609791874003573
SAA1,0.006174129235320541,-0.03674131603924977,0.09645101199139205,-0.004982408620766376,,-0.010567442223985889,
MICB,-0.030096357793398573,-0.03957899954059747,0.059210281232505324,-0.02847712002478341,,-0.02940942240348049,0.06155340445240745
MMP13,,,,,,-0.028537450350445148,
F13A1,0.03339982603863907,-0.009872545415337592,-0.0007334614957870275,-0.04612268716477362,,0.03841478249384489,-0.02591744285885437
CXCL11,,,,,,-0.02770916223989234,
COL5A2,0.032975444385747565,-0.0026078995879608626,0.004706727682019152,-0.02621127873770739,-0.021117457152616325,0.0033274376770485517,0.0034952199535004196
EFNA5,0.0016217238782612637,0.04440807680184748,-0.028283920209871534,-0.02003113629395406,-0.03218895134522411,-0.012704621315552398,0.12909228715236254
AREG,-7.965201833746561e-05,-0.030559299721605374,0.005099523758182749,-0.029471342939464403,0.02340810347811571,-0.042982725896143006,
EDIL3,0.00989916269348938,-0.004834983869718277,0.004816430005329623,0.019205509674525053,0.02673183615026278,-0.033160333906498064,-0.024894687762890087
CD86,-0.018522805463356662,-0.02395715702354687,0.04947300870388419,-0.013898327142267726,-0.04971659601668647,-0.04014178814953915,-0.06442328235650271
AHSG,,-0.0204436664670086,,,,,
HRAS,-0.03132505239807098,-0.04753071427560256,-0.05713196799739211,-0.043765467757503645,-0.03658928053004559,0.012095694882456326,0.13736926057720705
C1QTNF5,0.022676987511261366,0.07129925966367959,-0.03719305093907969,0.030861869555050957,0.052430828497685,-0.025636034147381165,
RLN1,0.0010760925311072104,0.012921735475126173,-0.02096232646757893,,,-0.022427506475011866,
COL4A1,-0.009945322660507091,-0.048422821507898006,-0.029806558292572338,-0.06494412808935476,-0.07202469707539395,0.011372659742562631,0.10543686068421554
CCL3,0.024884842585682253,0.01009320258221008,0.04268575326857714,-0.006756112587921734,0.03405846376746464,-0.03584373888344931,0.017633016579486
BGN,-0.01639949844003185,-0.033056784070945026,0.022153970863363334,-0.05238935515909991,0.06737912135478248,0.03174232824255378,-0.020831660752878962
RETN,-0.03332225834937684,-0.017651898586578597,,-0.017006894195939516,,-0.015832233980027668,
S100A9,0.048487972620815216,-0.053908714904820874,-0.06896533213110383,-0.013976923480607823,-0.09923973842893087,0.07877353261857349,-0.08235925823530445
HCRT,0.0032895341841074803,-0.030560708431977127,0.028439119483031905,-0.01619883111959172,0.012038254748379999,-0.08100731133251328,-0.07590389819928992
FADD,-0.03050591179289047,-0.039491564704779464,-0.011575668013958342,0.025863604579313137,-0.079633272545544,-0.050302070061409535,-0.025536894274818242
ACTR2,0.010082856686578115,0.010636917013981685,-0.05477744114195291,-0.03148843534914669,-0.018695595735393627,0.02582939658702439,0.0678378996736365
BMP2,0.04818917351274379,-0.030666884043966405,0.06827377095205699,-0.0073754612145156585,-0.04628713117352577,0.0405157881830635,0.10812175619559904
PDYN,0.022514549996981107,-0.02367693498741111,,0.014498369598115214,0.022169726653534214,,0.11368236619555595
CD55,-0.01982075368589354,0.0036959501925959894,-0.06907053090961457,0.015318854927251525,-0.056497254529843284,0.04014812146098627,-0.09771035658370147
OSTN,,,-0.021638579194373623,,,,
PDX1,-0.030330434879884252,-0.010265817177280553,,0.02864974258710869,,,
CD6,0.052113569582018904,,-0.02782338634463372,-0.018955039055635902,,-0.038921859250546906,
IL16,-0.022358787449925286,-0.04464312937201952,0.08801790890512624,0.00013790388683690186,,0.003960693834465584,-0.09104861074662582
LAMA5,-0.028720939030133074,-0.026624723199618935,-0.04411996118876532,-0.04606555629024773,-0.07938849594179793,0.00277257409549296,-0.03440335816389384
RGMB,-0.05196189811724231,0.035609756098711885,-0.07184325000993284,0.049631090437786324,0.03134331711945773,-0.024367819574549705,0.09394082368331733
INSL5,,,,,,-0.03916092650756321,
IL12A,-0.003290661647139111,0.003822444891627254,0.0023536181921084117,-0.015527901340649174,0.10061549989141498,-0.032949415768489254,-0.05788006665912861
S100A8,-0.01988279015124956,-0.003085256031621854,-0.017278908677714762,0.003951898772864765,-0.04292941667516678,0.08171911433390974,0.02750928983177159
TAC3,-0.020685307384956504,-0.03359007133344253,,-0.010881566870253108,0.004694662347847115,-0.01693148801508741,0.010805832092378944
MFAP5,-0.06700652213110181,0.0353807262329961,0.05679502858702345,0.024364764369451185,0.08755257297466218,0.12464038730244344,
CXCL16,0.01636667336576735,0.016457718406154908,-0.13585418161650756,0.032911026013065524,-0.1033375641183246,-0.06438548304707074,-0.07394312710645397
AGRN,-0.033089705170424207,-0.0006088162177456366,-0.06814101726296577,-0.05051710881785327,-0.11192948609409689,-0.021301028189019047,0.14906376468590402
COL4A6,0.007319005367665023,0.01834438805423545,-0.014065090812140784,0.03967894663442354,0.030630610050030673,-0.07332561151412641,
FST,-0.04364004771843343,0.037004291437828456,-0.057274201757052466,0.05704067194153474,-0.046396507773948166,0.020067718085735715,
MEGF10,-0.02078736984988822,0.014050236595229956,0.04380375048306592,0.01114884057797311,0.0584908998163486,-0.044651594712902844,0.0698140006298676
C1QB,-0.025397114602629427,-0.008673353149259386,-0.017810813557628827,0.01563927305454605,-0.008017959709397116,-0.034942495352473554,0.052195380012077894
HLA-B,-0.006907641226922487,-0.0798923510239358,-0.08043729795249954,-0.04823476549015685,-0.10773282337287048,-0.012256604332730523,0.09081227826280014
PDGFA,0.009260873725189621,0.03504095394478157,-0.05049673089741205,0.030316160990084027,-0.09199851498453739,0.006020300809274695,-0.004884515858025554
LAMA3,,-0.01799380718030661,-0.024465599601895257,-0.015698623590583143,,0.02660725297498901,
DKK1,0.07907268267038102,-0.026195155708631682,-0.021969384236574945,-0.01264095493535961,,-0.032870832475856454,-0.05023186744433758
INHBA,0.016577374426141787,-0.026347902817417796,-0.06115941916734459,-0.02563142267411396,-0.09086656020747996,0.054568096091746114,-0.06626828147360536
LEP,,,,,,-0.003574292326154885,
IL7,0.07168584504860503,-0.034330426940454156,5.7526666755751235e-05,-0.026292648981164887,,-0.058448808714931536,
FABP5,0.01571659784742032,0.028677427105073722,-0.1106386098292084,-0.02698062356458035,-0.05809071169640861,0.0018426898799199709,0.0034064752051762657
CCL4,-0.02525916049558676,-0.03459811946587629,0.002637706594644795,0.024814971867784044,-0.019592295502871046,-0.06946465225834428,-0.01096090763446792
FBN1,0.023479613625742482,-0.04060523399214231,-0.0013913827629978186,-0.01827493723963873,0.007431394238937942,0.035627099644789065,-0.033134834099963185
TCTN1,0.05928519060516145,0.04018290778068985,-0.07354182811943179,-0.01863646089052927,0.03352318723133277,-0.004745282228356379,0.11220771283370906
NCR3LG1,-0.03202153023054076,-0.02709301798962777,-0.022935000981533487,-0.03157189592352921,,,
BMP7,0.00870960329304153,0.011863454619416779,-0.042672587775079346,0.0018606528264046751,0.03104219289139975,0.020542648585910834,-0.027222630452693103
NLGN2,0.024810641969944102,0.05779811101928606,-0.047059296386006824,0.014013819568213461,0.06022846136756541,-0.04715640110487905,-0.030639542480320983
CCL25,0.04784220863878079,-0.02099280957813283,,-0.03928191362190213,,-0.022741506691483577,
NPNT,-0.03436255796394279,-0.009875180261413992,0.056150327609451926,0.0068123851678847745,0.0173635108761449,0.005566656929021241,-0.0990545054825978
KITLG,-0.04351788877635159,-0.005093485985447216,-0.0676202844219703,-0.047434598475931004,0.08294885262653456,0.04723492519085022,-0.010229608155988822
MADCAM1,-0.024257017525739458,0.01801364640673173,-0.030364978658408676,-0.014464088353732144,,-0.04625334240497702,
F12,-0.012965792904526817,-0.06553761647422864,0.05500785278367275,-0.019008777680412932,0.08873750797400279,-0.011861255460792813,-0.026121061958542947
S100B,0.019673263100635077,0.013731623186300737,-0.04336377474248746,0.022949913533589692,0.08332729044318639,-0.06222939903652106,0.0026402932170246298
IL27,,-0.025625082195875455,,-0.0135176577103448,,-0.04059317875582285,
CD99,0.020909069043766413,-0.049440893420483384,-0.047946495136638574,-0.010260749889231324,-0.12251198722837338,0.003723212064888234,-0.01517141490880257
PDGFB,-0.05728195566658403,-0.04676165217289369,0.03434047992505887,0.0037658097480590793,-0.07926558241723448,-0.026617756497426207,0.012695101032323899
CLEC2D,-0.03254804917946404,-0.030486146764939766,0.0734662965488383,-0.029677034127075473,0.06123510416865302,-0.032019541889202946,-0.03753847986051299
F8,0.0187673205197186,-0.03771882534883543,-0.0444709051487015,-0.008845583170095735,-0.023820550033935347,-0.08426442124809967,-0.02557547869034239
C3,-0.04655620630856313,0.02113946097665249,-0.12207907198133647,0.07379047500155682,-0.05117138827919888,-0.00869747316742313,-0.0071312485610906355
DLK2,0.008410677309576085,-0.023630889196577277,-0.02446560937438933,-0.044665231279812284,0.044802858394496964,0.008380547411802055,-0.04457367247423149
TSLP,-0.03202152521972052,-0.03987829522915011,-0.027197297444122946,-0.0056700459754918785,,0.029492101197066942,0.12531475495816835
OSM,-0.04732657623755389,-0.01987396096201525,0.06523697242032071,0.0036824588996944474,0.017760004147364717,-0.010969543923292201,-0.08180961930103235
PRND,,,,,,-0.02961870878304262,
SLPI,0.020134820011431437,0.008602392637903303,-0.07515839899873283,0.0013184706992892224,,0.03299685489961775,
AFDN,-0.01831035153428152,-0.025574230071510606,0.09398218011751094,0.022661269036023342,-0.11546025433734167,0.008539939599287068,0.10565628505889212
KISS1,-0.027630069527601695,-0.0005419346744219927,,-0.017779271151987852,,,
ULBP2,-0.030482330430988736,0.020531910932804234,-0.034304276319241135,-0.0007972275147704735,,-0.009642567950702776,
ICAM4,,0.07245437608405257,,,,-0.02713059383067447,
ANGPTL1,0.019778648241800978,-0.009162858670996829,-0.039458456734595526,0.06001767136135157,,0.0036376005174347976,0.03331597880154412
LTBP1,-0.012063229642659618,-0.041135585074830505,-0.05541800601949642,0.01226592351240405,-0.0770932407215135,-0.02490933315636291,0.07737821940882271
NTN4,-0.015221407610153642,-0.015763909795851672,-0.02385185477527681,-0.019892830198111278,-0.025418237229818032,-0.027045168494610593,0.048592853834241174
APP,-0.034504922969068215,0.015888232562199556,-0.0449478986101365,0.008346704312419668,-0.0471076919329859,-0.01562041468823294,-0.01604400474523337
RIMS2,-0.03966746159121977,-0.01970114588630137,0.00018334407903638675,0.00864710598825632,-0.09591122759685952,0.04860128573634289,0.06917523004118932
WNT7A,0.004872681043512537,-0.058840038550390335,0.03967752064261283,0.02883353325733778,-0.06133315307823145,0.019050199714280666,0.04221283631135706
GAST,,-0.02021121439127734,0.04917153730762442,,,0.03977604400789808,
GPI,-0.005379632300949088,-0.030019892703724432,-0.0465821209907009,0.007531131228297573,-0.10404958103325164,0.06916676445478902,0.05156282529362473
IL1B,-0.03090672588639785,-0.04412461927038766,-0.02259413189460752,-0.041527852586366765,-0.03044639516237612,-0.06866149938295135,0.03558365616422026
SFTPA2,-0.01963852263703633,-0.017465196199219532,,0.011262207516359913,,,
HAS2,-0.02414282401335949,0.09410015658299001,-0.06875835276439321,-0.04895162464180497,0.03086576943824393,0.059961688753278786,
IL11,-0.05019323298935747,0.010174827936240046,-0.027823390755233393,-0.01833745371064357,-0.04993336322085976,-0.011072562737351136,
SEMA4B,-0.08037094440656682,-0.07251690989244519,-0.024194058037303946,-0.035670711676673864,0.019510625285558865,0.011883725805284422,-0.11112992467046982
FGF12,-0.017236741266543832,-0.019625699553771175,-0.029898195981507048,-0.008933970352650642,0.10020747974638898,0.024633925167660543,0.0139433611656215
CP,-0.01408917076038637,-0.04645360063739737,-0.016068135647454785,0.024887303015275513,0.01410462193332437,0.013870639150217176,0.00684328103622576
NLGN3,0.01169832811234304,-0.003672911377836491,0.047850751913987424,-0.03367916615141701,0.0008040647689540099,-0.0702116406336589,-0.05711986029525118
GZMB,0.038005637216088406,-0.02505494702668635,,0.019981803464506707,,0.02560293845167166,
PROC,-0.012589238553817484,-0.021349923585310005,0.0252296691067554,-0.027141628464262383,-0.0026286423106244884,-0.035074383141507785,
TNFSF11,-0.018588491831313277,-0.02134991538228847,,,,0.09654649426136848,
AGT,-0.030109174326863854,-0.003391504373527153,0.03642253323291962,0.022600118027978785,0.015209893782796191,0.007844279356048835,-0.06916871567431357
PTHLH,-0.0029983384662793508,-0.07228151553894606,-0.052415068916633605,0.07672000799002107,-0.06413056945673754,-0.032811306495162396,0.06916641286979305
COL1A1,-0.04503690877194192,-0.04618436360028519,0.014378671485704516,-0.05687573776567741,-0.024423500787193003,0.05230030377766667,0.09476357039483951
LAMB2,-0.0628860125706353,0.01025557994955139,-0.03465831807684387,-0.04186150819654903,0.07413585807198851,-0.0008945757265783439,-0.05537085563945263
DSC2,-0.056849108800925655,-0.01332787810268274,0.0001328628694979223,-0.01503748238191311,-0.018156793149460865,-0.0917001773472437,-0.0789454133499513
WNT5B,-0.0254607572458389,-0.02693795982864237,-0.042322905502172395,-0.016891362184859635,,-0.023019552338651616,0.005355055315550012
LEFTY1,-0.026048478513701748,0.0032611765196502345,0.00507539757036553,0.024606190493518507,-0.03339838463409937,-0.04685126089003427,
FGL1,-0.011246207175751534,-0.028322220910624595,-0.035817829475887304,-0.020338008322535916,,,0.009729687134991512
CXCL5,0.019237125741425207,-0.09468355727480557,0.08482433437230003,-0.033214749611662,,0.05057373973079797,0.021952396408021317
S100A1,-0.0011397361218931873,-0.035211951029714465,0.005288961277648816,0.017589841570133477,0.10747254596672844,-0.06221047838594714,-0.09842827184991944
C4BPA,,,,,,-0.02276936917242048,
NPTX1,-0.022248205769541195,0.05017019714480611,-0.021969378759473867,0.0038609178664488733,0.022657546153616103,,0.1800368330789944
TGS1,0.01300762793329473,-0.02467945260636487,0.04079847650160491,-0.025144699280567076,0.03730651626195031,0.099648198052468,0.11361931574517856
SST,-0.05109107517428653,-0.03405772731919547,-0.0102011038589264,0.030577189790156133,0.00807676378195853,,0.029697955742646484
IL34,0.009085986564936557,0.006723549931260452,-0.025723458297911787,0.07021447149054928,-0.025875220690601962,0.004007507804445963,0.042432524344549805
DHH,-0.014583913211127123,-0.05824879108746721,0.015450306662085734,-0.008501232529290983,,0.04005053747885634,
XCL2,,,,,,0.029084365113600314,
TF,-0.026716361938806086,0.006894284051884058,0.025343679964142593,0.06123867463842306,0.0420300892581276,0.024627984980355965,-0.018370992145882326
IL33,-0.007582037633389451,-0.008543475828018753,-0.015794619340904828,0.005494896248151067,-0.04445028004469961,0.03852619070972106,0.0404844324278876
RBP4,-0.00928581326709378,0.007581486515650319,-0.011759865215434085,0.03218999754568079,0.07071914453451394,-0.03207050473546709,0.08238410022862568
CCL19,,,,,,0.03836382183959371,
CCL20,0.004659392074615976,-0.01408034247061316,-0.024465612915150946,-0.025859599733302457,,-0.016955863916252506,
NAMPT,-0.048435574681619895,-0.028696283200618525,-0.04127940122860193,-0.03983396330713392,-0.0394464959629422,0.019984878833105527,0.0189101485222006
