,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CCL3,0.06273946548214168,0.05130616734422277,-0.006500250913639084,0.0046940563916914885,0.038269246830528736,0.031442213641303146,-0.025679834052600325,0.012740126059668433,-0.011783753058648086
BGN,-0.06360881988308313,0.02105844464069704,0.014547922384062485,-0.027083014976439824,0.058727298789261265,-0.04638469355517231,0.07791654781760557,-0.05211635753335837,0.06568070485351574
RETN,0.03696524708478234,0.06030690338044457,0.09308435188968434,,0.012121654674610662,0.006651715267969449,-0.02044217074036692,-0.02729381366325972,0.11502901558376384
S100A9,0.026591703358722178,0.01757244244354649,-0.016990188262161848,0.05604705559337608,0.04886064702551316,-0.005242503847113303,-0.015087140244583803,-0.0008720260940757806,0.011614950748367847
HCRT,0.05684135689541346,-0.04866577404267298,-0.10164407339853793,0.04582877383900922,0.02897749984050436,0.08115502807360869,0.04508194887048501,0.06144589736641104,-0.03373220483250689
FADD,0.04566076073235441,-0.11340641335016911,-0.11016146124479592,0.08402593931283386,-0.013140940472022954,0.0887910341447839,0.021194155014956122,0.03972764496830806,0.012358899405070864
ACTR2,-0.0037779314738268428,-0.12380796445591052,0.052124921957118216,0.010361261237705314,0.03536178317917911,-0.09940022246730978,-0.08345803361827271,-0.10643292391717118,0.09134607238066605
BMP2,0.03597070249249059,0.051814403991306525,0.07028187536173916,0.079665702208666,-0.011855586567368594,0.03534266214465215,-0.03680351538529749,0.033375594972388796,-0.011860914721697547
PDYN,,,,,0.04121946203685901,0.021094044052543105,-0.0022953758347889976,,-0.017734003686546977
CD55,-0.04446865456506627,0.016761449733379438,0.0058990915091536806,0.043904499197720895,0.062395326994918725,0.022194560155533765,0.02857483773257052,-0.016948017219997356,0.05989556210857827
OSTN,,,,,,,,,0.0976021631292504
PDX1,,,,,0.11484421183921294,0.10646723260308683,0.01790951374034076,,
CD6,0.03613947964458023,-0.046925209880715295,-0.06456436116702867,-0.02987620998560816,0.11480755956457052,,-0.006756406153730219,0.011957011179572022,-0.025410299774185467
IL16,-0.01869534817416161,0.05362603098046949,-0.014455789657430437,0.03830381917844301,-0.02170394336054147,0.0011789276736499624,-0.027982030400162075,-0.004153315138796062,0.07725130053732523
LAMA5,-0.015886910240755153,0.050126302371577225,0.05008976731668302,0.052484589230108576,0.034179163101770986,-0.029707606209545472,-0.03510431827514518,0.04894363138177352,0.06563311333110884
RGMB,0.02214916262810887,0.0293107198148302,0.030447865111847192,0.02868101997033895,0.0050603152795639945,-0.031936878495422885,0.017615983557006918,0.09737354320846411,-0.0008283167633203746
INSL5,-0.02936692140713329,,0.01910989012948462,-0.028456450738985877,,,,0.05128723136724814,
IL12A,-0.0397149102526838,-0.041095485109252955,0.08439387635022766,,-0.017209100139973104,0.05399721916994391,-0.018664431423399432,0.058913892071837504,0.09794094139532498
S100A8,0.09490419714866717,0.048328518475743446,0.03512634112982391,0.07223661085453299,0.03024056094834913,0.020621426419037095,-0.012018743733266292,0.04265001479787197,0.02849039257001115
TAC3,,,,,0.012370162274430616,0.05229029099111532,-0.031083061687251036,-0.018948309882406002,-0.015524353459045449
TAC4,,,0.05496637456734215,-0.031453888037441126,,,,,
MFAP5,0.0868788989538442,,0.018216115179765662,0.03884608972452662,0.027496696966276817,0.0837440587776397,0.02210056463832689,-0.035344827432995794,0.013491869907554186
CXCL16,-0.05252886604538864,0.039419669255321685,0.052329487635498724,-0.005220190048095348,-0.024079728216947205,0.038127731018759395,-0.042810372109965335,-0.03532089243058814,0.01629600974624118
AGRN,-0.1184816993584121,0.05683080625535978,-0.028918535555455538,-0.030793349315949473,0.054247158467165754,0.048279543635415555,0.042384332140364335,-0.01732880742467934,0.05928089766058176
COL4A6,-0.05013672149337741,0.041421328835168726,0.045574711052370355,0.07028559441891429,-0.0012644366489859577,0.12911753437703166,-0.021078069165712386,0.010229013759477894,0.037587812767696335
FST,0.08897001487829823,-0.00995939000569433,-0.09745844633173088,-0.03451747134805858,0.04402848914854803,0.01680930426305945,0.007448546247058967,0.03590052007611744,0.06367588237082593
MEGF10,0.12416015950413163,-0.02872567656569805,-0.04539356952941238,0.047687435393643354,-0.022992725172222252,0.094351684995491,0.0642631324524346,0.05989990987548366,0.04319338896723473
C1QB,0.02073437374406963,-0.044110516841970086,0.00014751486694946595,0.05895247913332312,0.007557635144777668,0.038427866410774454,-0.055805379268101196,-0.05866265247334161,0.045546164752819446
HLA-B,-0.04637641359330461,0.034547179945371105,0.02586873332068397,0.04865192717707865,0.0686061406993645,-0.0667323811519446,-0.05186939876844559,-0.030222109869981702,0.0573271466392133
PDGFA,-0.04114873602956664,-0.01629696146463735,0.017777856821378,0.003664971837758201,0.009048751920337869,-0.09492556085710979,0.01893424212204884,0.032103334452939135,0.0050448314055903335
LAMA3,,,0.0020339787312105475,0.017737951645966664,,-0.024287994651825916,0.02134441364437044,0.06962794110422711,-0.03260102576027508
DKK1,-0.04470443968496033,0.028652901308696604,0.0514658833803209,-0.031771585156500824,0.03452980500948407,0.04911473840733621,-0.023906778319434076,-0.013182860592730482,0.028423926831905158
INHBA,-0.030524914582717787,-0.09737603299397743,-0.07608142601188504,0.04659298054614435,-0.01813384044299702,-0.08318664541206786,0.04987705844162643,0.012922010723438857,0.04257724091874244
LEP,,,,,,,,-0.015954308009484424,
IL7,-0.028268078118376665,,-0.06456443999424973,-0.0074753448561105775,0.12957188958499075,0.1363166185813014,-0.019575491128539183,0.19799475449009038,0.10744120946939102
FABP5,0.020950179797015578,-0.03594687528285096,-0.019741308571346337,0.12172393838761934,-0.0027803479630742617,0.11286548742320131,0.04663031271634487,0.04847837880260733,0.08242434253539042
CCL4,0.020831326872972226,-0.009476300745574968,-0.03142898732282938,0.025545420875731806,0.08713294844480761,0.029546911248268,-0.05268843871229498,0.005524189867040366,-0.0483901100643422
FBN1,-0.04661592583467909,-0.027289239026459865,0.016690428566558328,0.03375035761626084,0.023930219319250694,-0.004480211569053815,0.038653006349384775,-0.04576120869201581,0.06123008445237362
TCTN1,0.08006524273439797,0.08402991373706988,-0.09661212561601493,0.07730157089024094,0.013401946608911896,0.021401002206389914,-0.04935954829243953,0.027425402329976773,0.03542387706096189
NCR3LG1,,,,,-0.02950462817486691,-0.03657008599903703,0.012373577606778716,,-0.005446931403329257
BMP7,-0.03506349900927755,0.028450661628884176,0.11075825430838111,-0.01828046735179046,0.009994664029391458,-0.020825941663778318,-0.0425025168365279,0.07904120207137884,-0.06667099949022334
NLGN2,-0.013485768569950218,0.07534954037813035,0.011973313359092297,0.007464014680907719,0.029675284285283043,0.05255937398629645,-0.03758021882806624,0.05334206527254113,0.002937804556271303
CCL25,-0.029004729630237168,0.0252342922854433,,,-0.0013405989931717318,-0.006821475562850767,-0.005549277638812057,0.04107713712660112,0.050371894601093495
NPNT,0.023171311049879212,-0.0016482590072474967,-0.04580952211530603,-0.06970569223522093,-0.04059766254865531,0.052131516046444566,-0.04189563730096957,0.06266247863121564,-0.039906654849700796
KITLG,-0.08393128084500452,-0.0307906070887494,-0.01602169324076572,0.019078550300186143,-0.0014022405731595818,0.0484382246482518,0.03070386307609216,-0.020239338671014847,0.01056317744024287
MADCAM1,-0.03279467013733777,0.058579671813795975,-0.03128528033706303,-0.010104907270384364,-0.022350408539988334,-0.02851681641362278,-0.017385735474343092,-0.03149156534650769,-0.04134392799803204
F12,0.02512646623097565,0.021356956067473024,-0.060715471957830495,0.02181367045718333,0.000614963851467516,0.06613724824348095,-0.01276614098354134,0.0010311320476686524,0.09398827740530886
S100B,0.0007084502045119862,-0.022476286608971656,-0.08226571788907316,0.05738592771899572,0.05605933695878664,0.15861079885211535,0.01276144949535977,0.06861872013540908,0.025580601681773098
IL27,-0.02674065684622324,0.003854416903062439,,,,0.01468935396211101,-0.016248132300998325,-0.028443296489054214,-0.02170227410855968
CD99,0.007309614102224988,0.04549587299277747,0.0487914069637466,0.1136207612995458,0.003585981193501463,0.09551785238323701,0.007697064930493683,0.014147778202224168,0.03193121055564597
PDGFB,-0.09920269337560333,0.024099844713360238,0.0015090871710280306,0.07141436758152998,0.03276048228168385,0.03146775985833767,-0.016911803636339047,0.006047656950213046,0.04794204275488592
CLEC2D,-0.03882956624399609,-0.03139269053448119,0.10095339303223777,0.1493092137003213,0.088849426990652,0.10124510441001053,0.03740867284193546,0.007825522231637669,0.04675163969640896
F8,0.021990795281029606,0.15006899135407525,0.012356054730087303,0.0890092175268549,0.058914783707851366,0.14346824660208782,0.005558014691793993,0.06214513378306569,-0.07048275851186274
C3,-0.03064024025193831,-0.09320621439431719,-0.10333312627778432,0.10101729587040095,-0.06851450296945095,-0.020815867938763638,-0.042835215957442656,-0.08800942214388678,0.023486735334213565
DLK2,0.03825978980863595,0.07538824098435977,0.012904624745491831,-0.030154032727686138,0.0016493007925289978,0.01769554486022362,0.029319707314412316,-0.0177608562062047,0.03232754360327827
TSLP,0.048757088493130145,-0.06657165207742106,,,0.015919988256524256,0.07177610907661998,0.06732435061660656,0.03686842723132237,-0.007184573354946216
OSM,0.11458021032113003,0.053534642393326774,-0.01531383472949689,0.09071431826969859,0.020013614647954883,0.0511125221578328,-0.022470416752818106,0.023249109649008733,0.017484763681309273
PRND,,,-0.0500068827697354,-0.03539238232178475,,,,-0.02075357834395244,
SLPI,-0.003618931326945545,0.029838793888714667,-0.033180591515315425,0.17655471106721668,-0.02962650827378007,-0.09456992770756045,-0.0626521629708738,0.07245647631991804,0.03981051091048798
AFDN,-0.004491512638607273,0.056053947209213154,0.06331803854051828,0.04130087661476962,0.0171219172220212,0.009122527704059897,0.07166612319423313,0.034093004299446304,0.011276066852791814
KISS1,,-0.02522522096675076,,,0.04176938698106412,0.004605612426015945,-0.021370562569560207,,
ULBP2,-0.021405040766703083,0.048323536617295305,-0.001270048747975532,0.023759253211050557,0.0619689434606417,0.12644095575931633,0.04227887952547727,0.09289030751544308,-0.028831067311233784
ICAM4,,,-0.03879361606313255,,,-0.006099233706881354,,0.08902723058983525,-0.024129571023646428
ANGPTL1,-0.02789322766066214,,0.0030347599496815094,0.0292152635177735,0.012248337882685378,0.0410565917876171,-0.03959987402188359,-0.013436390983050658,0.01741829326013513
LTBP1,-0.001295265675293559,0.04168989442655376,0.04161326163005348,0.01963492048101185,0.04970063909403454,0.009477175989742927,0.03897928512119999,-0.00510036961464352,-0.03539399097168764
NTN4,-0.049192454302632346,-0.02576819477804521,0.04895369166812419,0.007162055472990864,0.06634232341855714,0.07253749302386402,-0.0037698421893190837,0.015284005758701766,-0.02387677145139299
APP,-0.06001928534057118,0.07903367661916834,0.03541242629480601,-0.021504827899027548,0.09337165331997702,0.012628220001925018,0.010736945596484632,0.005512872541747319,0.11735996622925696
RIMS2,0.017623488730020467,-0.03919141686648984,,0.14268980735628561,0.035043193525188095,0.007281565115987346,0.00044862523817643584,-0.019607126078820588,0.04929755859950253
WNT7A,0.02953886892037048,0.054197822983644235,-0.024722018950303022,-0.035392393118922776,0.0014052759944474468,0.05042362359771912,-0.008125972930903986,0.13948231917260415,0.027364843247622762
GAST,,,,,,0.004301890895389307,,-0.021845050712921883,-0.033576693022113205
GPI,0.02061123203340605,-0.018342839650999008,-0.07242745212387745,0.013998730201956447,-0.03500666727310397,-0.09735253286717958,-0.035777129902022545,0.0652010673580626,-0.03737838000118675
IL1B,-0.004810423863670631,0.045113419733869606,-0.06644460428713256,0.0400343294018581,0.03292951793670136,-0.025977248192408403,0.008228666752011202,-0.010438935608940967,-0.04699191808782291
SFTPA2,,,,,0.029874526747675472,-0.006515624850906374,-0.017385736681267694,,-0.02053914478351922
HAS2,-0.03779211653245253,-0.05925418180623082,-0.06894232183799563,0.02211266175553752,0.033422989823869716,-0.039977286567343166,-0.023634049154282553,0.04774605460669021,0.018237354297658184
IL11,0.03504941043103278,0.02525394298339288,-0.03763455741163077,,0.09303224547807627,0.017098105538205143,-0.04778985114608407,0.06375320048484773,0.04913014017500906
SEMA4B,-0.051853841944491205,0.026752072638070053,-0.07963872831335347,0.07420179073432077,0.049229543748430214,0.03180984408810314,0.035243808674165635,0.04391309931985475,0.028919285983103414
FGF12,0.031218871686493337,0.015632591821484545,-0.11093250367045127,0.11159886298711091,0.01579445527023761,0.10801832792618442,0.029092385891539223,-0.027517805372011116,-0.016192714794852906
CP,0.022909686372877693,-0.05790046393515578,-0.07067677165146755,0.04441281695984146,0.034724913408855695,-0.017059234763811566,-0.0030257802185810053,0.014956673725408477,-0.023428670621135468
NLGN3,-0.030631296846651036,-0.01610467618266688,-0.06530387808117966,0.028663631594492554,0.07136949754665937,0.07149649888782372,-0.01590556342957513,0.11979540881411198,0.053112360506123744
GZMB,,,,,-0.008891010143344574,-0.03381910305518626,0.03444715322362607,0.008771626802254363,-0.014926465833258473
PROC,0.05934048983768234,-0.0007369105054184455,-0.06380725648735595,0.06582103223451122,-0.02563070331496111,0.02867580332265029,-0.03262405215471523,0.02403123361532475,-0.030986620053141394
TNFSF11,-0.030430549952299,,,,-0.01712743069634331,-0.028818060870935833,,-0.02082809428529998,0.14290209027433537
AGT,0.06544065548035399,0.005173144137645234,-0.09754406965431599,0.053050565588339836,0.04259934649245746,-0.02864689137007872,-0.03825068480401743,0.13571184120937527,0.08381017737452773
PTHLH,0.06649493403654122,0.045086412591083015,-0.032431193041516294,-0.03756153083963616,-0.015051153454408947,0.04005654646233301,-0.005076442334265793,0.02489559591959145,-0.006548090772305749
COL1A1,-0.04145289255892643,0.013894116180919156,-0.029069842364619607,0.07568692245874262,0.02757772696915945,-0.05853938630425124,0.0626898869649214,-0.10111343167305195,0.024696826857278798
LAMB2,-0.06245283189210754,0.005134877035378494,0.051924837702275385,0.006892238062184609,0.013061494399425114,0.01409163403225915,0.01200416838609092,0.0035775091081808492,0.04104897529872953
DSC2,-0.07421661916943655,-0.0821738864308164,-0.01599248736204919,0.014225755124581258,0.007014943254181446,0.02457884317767683,-0.02619100390757791,0.06675814157580336,0.03198220438065312
WNT5B,-0.037428203454466645,-0.010997402162895553,0.03348199948017459,0.023930316552232107,0.035431814880040303,0.01992005374749638,0.06401716300724009,0.015254584839712248,0.01261325575859724
LEFTY1,0.07417560945266675,0.05249947019095725,-0.05532380137310063,-0.019090147025095386,0.02621721308415964,0.03715487033179072,0.0635565975800714,0.04279074644122899,-0.032798116978373905
FGL1,,,,,0.00870261384102618,0.027691320761385897,-0.009014262197267756,,-0.007711444876740481
CXCL5,-0.034081966950565375,0.07934806425431672,,,0.01812096656459862,-0.05129544856544715,0.026820210754670292,-0.04016511451731516,0.016018876993049304
S100A1,0.0310091047292516,-0.05188127123637123,-0.037870003714849026,-0.0005429478222483934,0.06333383014688054,0.11193768496170216,0.008871867447421517,0.05593484959613935,0.00495581576326984
C4BPA,-0.02594670902239226,,,,,,,0.08984044401524448,
NPTX1,-0.05499974788233592,-0.059416254067954394,0.1217753034029815,-0.022654404594532926,0.009099085833187387,-0.050176469587459346,0.04598396898888891,,-0.02394643506761097
TGS1,-0.023859507800296692,-0.05206678497629574,-0.04289952971623133,0.16008359647214326,0.002079229124396458,0.04728245647445972,0.004261777831750866,0.054118037865272674,0.028079148677648418
SST,,,,,0.05590960971503658,-0.03661968663051335,-0.03750497441796192,,0.031158826579013792
IL34,0.01659468456851607,0.04886726595007596,0.032065429544050256,0.0437180329929518,0.053345877159466606,0.04954809643637053,-0.004073819897833149,0.002420833099749462,0.0236069528257303
DHH,-0.02789324113077282,,,,0.022098942115125968,0.11273601917359576,0.036097748981193487,-0.02356264122740551,
XCL2,,,,,,,,-0.01665336355560077,-0.02438559407687746
TF,-0.06297647234667784,-0.030402134138336225,0.017543625536513806,-0.09162129392750329,-0.006663858510670827,0.07610528131654215,0.0074958351471660235,0.06089820147817864,0.0435803319208532
IL33,0.04351031963444199,0.12022126586011138,-0.035566790543615626,0.09639146739722072,0.04987862372034639,0.12490347648270411,0.045440731547158775,0.02191203814952769,0.04737315631155383
RBP4,0.018534424261716323,0.028931449163395215,,0.061817360486886214,0.0334164072606301,0.13689375966195272,0.018260824143729853,0.06964748726745616,0.11410867468346687
CCL19,,,,-0.021827970671110194,,,,-0.03050022668774863,-0.031396796395593306
CCL20,,0.04212605567801921,0.026915191635730504,,-0.021923639448603514,-0.08180433688866585,-0.0310830623707842,0.0076853797197855706,-0.021680482968427065
NAMPT,0.06842326167356466,0.0655261806606324,0.02166824333631606,0.03243252053695966,-0.011821878673986156,-0.10852724988119344,-0.02072316050091443,0.013289099015719348,0.025038786275847203
