,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk
MEPE,-0.04070649527434452,-0.020247001180658492,0.0460960847012358,0.009664209654795143,-0.017698165659291703,-0.017029118089450762,-0.045729980514126,-0.027260678096378547,,,-0.003632153785336772
SERPINE1,0.020218898563548485,0.021855395317245827,0.05389985408856055,-0.04388194267548844,-0.052761487213879125,0.029234652546253844,0.035841615323479056,0.03799116218760694,0.09162699126492524,-0.0022855534965955946,-0.044687841853360666
RSPO2,0.03185554961934985,0.006733255956819049,-0.02073748051415844,-0.018452221586813807,-0.0391734920662929,0.038203140929416235,-0.014183834169356082,-0.03223387525159295,,,0.1884801482610107
SHBG,-0.019690013303883404,,-0.02447050857847558,-0.027929725712245387,0.04127366766607837,-0.022639601702840514,-0.020058000587890985,-0.011857961605340004,-0.06331230011120698,-0.0350918502733223,0.022005732275229173
LGALS3BP,0.03223819600360132,0.04106561447397068,-0.008039445659455113,0.0403889541148133,0.10925208347249214,-0.0008325744692579963,0.06437568807859113,0.0014833795692545599,-0.12514453303847228,-0.07668894174827784,-0.05511039117225227
LAMB1,0.02977871705255273,0.01603376616778792,0.03143946107941288,-0.030667971045724007,0.16360171060129625,-0.02470038930113058,0.009390688645738218,0.003802143744506937,0.029499560542914093,0.03847372722538927,0.027207085366100562
SPTBN2,-0.022718749447805494,-0.012159601306006771,0.03412211293100444,-0.007389527681269446,-0.04380723200832432,0.027910977022943432,0.006973854009718376,-0.05418084616743149,-0.06985636686167314,0.07433880257439165,0.04367458474760676
COL1A2,0.012284164471540385,0.021498804549691095,0.0058987697952477295,0.03552294558834837,0.170839268525689,0.027036656753723996,0.027642699949916694,0.0583212708333166,0.05159422124045774,-0.027570524911454685,-0.06244149127747585
DEFB1,,,,-0.015144938614346133,,-0.011875302525046694,,,,,
CEACAM16,,,,,,,,0.010073461090107446,,,
SCT,,,,,,-0.010914866434765316,,,,,
WNT11,0.042948408598560195,,-0.028028021482882658,,0.043072031639103246,,,,,,-0.005662551450177565
LGALS1,-0.07680455125882925,-0.06540232050406798,-0.03668453268814473,-0.07303471611811153,0.1506248001655467,-0.0008241157217855717,0.0703888241679957,0.014615289922469498,-0.04012172033577303,-0.04067772097427407,-0.05937806076152172
BCAN,0.08235594968978638,0.09728457042735682,-0.05723014988511356,0.08819999476262873,0.1443301544359428,0.0007600982604123528,0.0018530411312881398,0.047878649181308575,-0.05772087113696431,0.1433725496319957,0.06458270693792827
ANOS1,0.08323528260064365,-0.04695267318864955,0.025888759510990605,0.0348585379205317,0.1378234804981021,0.03573158285465344,-0.04520843678280565,0.025758509420552824,0.06780119835650834,0.033043513750330884,0.03648304051046705
EDA,-0.01595107722947591,-0.0310880768618774,0.04079324230907281,-0.008560068259503109,0.013470861483483147,0.048025294241081457,-0.024543362051103995,-0.025903182678899277,0.008949165576048423,-0.026065449849998083,0.00989927761643836
FGF22,0.008527453435205484,,,-0.02197354573777555,-0.021636736446425425,,-0.04232438534142771,-0.026904094340447656,,0.10391713967468857,-0.024661587320099567
SHANK1,-0.006244807896925044,,0.0010606069166628255,,-0.020585980527501515,0.0014284656358700921,-0.03283063581586918,-0.016587294748290588,,0.012188083512462602,-0.01726129833255269
NPVF,,,,,,,,,,,0.10257951273356383
TGFB1,-0.021420914669468726,0.028155314146835298,-0.028639242290059437,-0.028456871169831525,-0.021201599118193668,-0.005015689630563631,-0.06506161940675745,-0.029337596911057917,-0.017444346685242876,-0.017188293977313505,0.0082085607948942
MSTN,0.012254175793857076,,0.05451280238600444,0.032704764476562974,0.12722844931343347,-0.01868666235722851,,0.0067423862196884995,-0.12183867698015435,0.030099601771516625,0.02697346856059245
WNT4,0.03145455642369664,-0.04167846994862541,,0.10284977099553297,0.0826381772177937,0.09622899678692358,-0.01285473745013924,0.024296274009371982,,0.0009107657769829458,-0.02274486752791455
TNFSF4,-0.003875604126489395,-0.004160852559664311,0.04491040055584612,0.014740958682482057,0.02127115320842798,0.0007905002370178713,-0.016908847438300786,0.04927237525131823,-0.07008853145115522,0.09595469482369823,-0.020297313851783353
NTN1,0.06471942616321433,0.08670269658840882,0.010451627019020809,0.0002687845342086231,0.14902087945924966,-0.007276746662282642,0.033236217255676374,0.05796004704792098,-0.03414594936075493,0.04396091877862715,0.07411525213035978
CXCL12,0.017302705292959925,0.005615887233381025,0.014757430103416978,-0.004684907311810749,-0.04243565598754706,-0.036779045601168,0.04151875186686996,0.007426573985431577,0.05940503559117906,0.019744658612994615,0.003766229853813775
GNRH1,0.07306662145570263,4.5007831795142534e-05,-0.032355728887993145,-0.0011620045864293499,0.00094844601098914,-0.013994525662176379,-0.022955817786253697,-0.023561754012590957,0.03193305116539048,0.08852201457716637,-0.0155198781255873
FGF8,,,,,,,,,,,0.05011610106552686
RIMS1,0.001271947398271307,0.11820731392109696,-0.03408342025576353,-0.03223697054824479,-0.05865468247797129,0.0024816787392929634,0.006672414997433048,0.02512784315657153,-0.03085065038511439,0.019647695188710408,-0.03372588332237125
FGF14,0.008294801735921925,0.011608030462775556,0.02169035134374658,-0.027156886975222665,0.0336279952105323,0.0010398536162530348,0.0351676705361731,-0.0202789971477293,-0.018112861011653606,0.12176663393896875,-0.04863858968315435
IGF1,-0.006558058566260943,0.03462141350801538,-0.00449749565547579,0.020432056215996246,0.02283285968784836,0.002057427124745242,-0.00851719932734382,0.05402647209176322,-0.026889353527902164,-0.054934607496139376,-0.0241038776029699
TNFSF10,-0.0017775841799579533,0.03545960503332782,-0.017139253472010816,-0.0347501839651741,0.15338969471384234,-0.006450639722568201,0.05810080638769487,-0.03246728850544214,0.009922049408524666,0.0027190524530486824,-0.02814357436889601
GDF5,-0.0225062468519673,,,-0.020077600251344554,-0.00856389634555624,,-0.02992995915548235,-0.012043796164799735,,-0.025785328284314915,0.03757838324967076
CHAD,,0.09158384164836476,,-0.02144707226408192,,,,,,,-0.029290534489279436
RGMA,0.029317928764314882,-0.04730185133665539,-0.018811516436439482,0.07550517068270617,0.12160913742779904,-0.031003886183921782,0.001747494598599126,-0.00037691500048606314,-0.050683288477147384,0.058244277504013446,0.06860686766505565
WNT16,0.05043424634066561,0.034493870493070566,0.0346569875469946,-0.013196016069837852,-0.04167951364586534,0.010134794409745209,-0.03099222932220856,,,,
CX3CL1,0.029218410962910318,0.004987333363503797,-0.015485737808872257,0.003761346103920151,-0.03786005817218947,-0.01956021476865794,-0.006328592373223034,-0.05231833339373154,-0.012452879683221148,0.05238832361536435,0.05147796237669035
FGF1,0.007699709862595537,-0.041614681915151164,-0.03263377897048085,-0.005102859346512933,0.049768235669751935,-0.007075498392953146,-0.0551188808808976,0.010259390016723631,-0.02148248415938686,-0.034430897993139635,0.04719177458783064
ALOX5AP,-0.021870217450688102,0.0753093728792684,0.0329739513772495,0.014559926889123567,0.16136640253471737,-0.05912559517988777,-0.006164559878902632,0.04427936783711867,0.006132382441897802,0.001892675839760503,-0.03188999714538966
IL1RN,-0.04956563742616621,-0.03110834469219975,0.030888137511338613,-0.0071066564491005825,0.04789912881051541,0.009554032507711686,0.04362356646731571,-0.012934664778087308,0.07079346177669621,-0.03533406397609792,0.04536455397306633
PCSK9,,,,,,,,,,,-0.023635737370833895
NPW,,-0.05049564836340718,-0.023231193941551743,0.00790987567167573,,0.09284889707022786,,-0.014406400376762116,-0.020101713700352564,0.03132869205965969,-0.002637757045434601
CXCL9,-0.024889371333337577,,-0.01724182037445146,-0.02104457487943934,0.01683866780777818,0.008188149918034944,-0.02066761644960819,,0.009210415126762761,-0.03360887981359761,
ANGPTL4,-0.03764497248924946,0.01760030860068227,0.05797697706005238,-0.04609828258635848,-0.03045115973772488,-0.007185015634713454,0.011342288470506076,-0.005978868742410712,-0.0023183936685729468,0.009351436415749788,-0.03233082467890981
UCN2,,0.00024092279762462167,-0.01610837204891681,,0.04154688522505778,-0.017102522200408993,,,,,-0.030424147475316698
COL4A3,0.02930780887120032,-0.011902111957241179,0.023316785253027352,0.04859994873870529,,-0.022123926495341086,,-0.01631218821016327,,,-0.018703441233910656
NRG3,-0.055767647508654504,-0.020440781292794617,0.028142880536463664,-0.025157652343313856,-0.010924732226109917,0.012465563762569153,0.027606472056498285,-0.04376389346614713,0.03276933103630468,0.03372413937209873,0.09954916591337618
IL23A,-0.024049959318883322,0.22222092084478529,0.020026689589448202,-0.01499130584055066,0.028931076684043818,,,-0.0025776892449198853,0.022536274177332206,,-0.030355091993983972
COLQ,-0.011818142564883347,0.012831055415881297,-0.05051660414365071,0.02613946783171524,-0.05215930884222191,-0.032399340436553466,-0.005799263747291978,0.0344145002437958,0.11140274667510239,0.07495307228071078,-0.009174545307627608
SCGB1A1,,,,,,,,,,,-0.01620087490189245
TNFSF12,0.04922175128091265,-0.04292902938004087,-0.041124822376258,0.07325160496616663,0.12741741246609264,0.07895504730725968,0.07355700766152654,-0.013949059546611256,-0.010616531318172603,0.04388671017984023,0.030597784218818338
DKK2,0.028315154788573157,,0.0009174827828417936,-0.014586210897496227,-0.04147375934034093,0.07747858234820473,-0.006884088411286963,,,-0.022430754294311992,
FYN,0.10337677124134252,0.03897427156760451,-0.02923585763382214,0.019747102212519817,0.130704131395963,-0.01966611198172871,0.10134441703160035,0.0037402508543413803,0.027542289758493516,0.05281780503089721,0.06254666610638594
ACE,0.05897657609099029,-0.04384257414261208,-0.007648111737760581,-0.01605302737210095,0.10396480769924599,0.07537863848662357,-0.03575598896500654,-0.035224948725732286,0.044154584362157835,0.043743094562581804,-0.02236590187253927
IL18,-0.03950696182479509,0.038636301528632365,-0.002892978760274081,-0.0014083409924420549,0.13067470305335266,-0.005908832708747247,-0.02872372478851355,-0.015833086640342362,0.06084661569330933,-0.04651742963142329,0.04708413914813829
PPBP,,,,-0.013808117821548251,,,,,,,0.029189136633886677
CCL27,-0.01595107733663945,0.1627914559059925,0.018110661538363337,-0.02782332603408444,0.08117108934365123,-0.024530187209112063,-0.025303279651539202,0.04766367515901594,-0.0222097740173947,-0.040369712722833365,0.05163661555308005
SERPING1,-0.004083525104181153,0.05789071743137183,-0.0035231190443784244,-0.05023581308801848,0.15251247846945432,-0.04152345171384419,0.06419432394720785,0.03076419721229598,-0.040273692401182,-0.033894304349333285,-0.05134135314413495
AZGP1,0.024592311489090624,0.04623404829591109,0.054630643426164006,0.05720484697454829,-0.043930805966226665,-0.015174349764836592,-0.01090089817628594,-0.005784592243612103,,0.19488330402966197,0.05739740064145281
INHA,-0.018725913382895223,0.04006700335476317,0.0832979728703837,-0.007333449855861894,0.02169914767463282,-0.012860922381204884,-0.03496775646961157,-0.007164701118066646,0.05913542938601914,-0.032847033313268416,0.02415221173553232
SEMA3G,0.06463131764802779,,-0.0014155634154925665,-0.023856721508693866,0.008956752379766541,0.0050744606777905895,-0.02861092294861295,-0.018407289148028954,0.013907619278812412,0.03144980678459295,
COL6A1,0.0020332354619371994,-0.005914462813706014,0.0459190592032906,0.006916678334774428,0.13187143645917615,0.00042913888824274007,0.02349728690354519,-0.019470873031565358,-0.030433471378454806,0.012648068021350763,-0.03821804595634777
FGF17,0.05076753826176425,0.0510825469657957,-0.030235162463258348,-0.024810287920699302,-0.011556450872087435,-0.024846571316825824,-0.03645762258743752,-0.017125298932722577,,,-0.04668478862380556
TNFSF8,,,0.02120082636123029,-0.013808114242400138,0.06750858950011035,-0.014001910350028623,,,,,-0.009598829771486461
FGF20,0.03518098373283377,,-0.021905653092998103,-0.0009918378009728486,0.08462386591750079,0.023850056468877,-0.03700393559495528,-0.015748688844391595,-0.011964729443533809,-0.022070037647714286,0.07112476420610535
ICAM3,-0.0382106668900932,0.04795910365322737,0.05028691319478204,-0.006842382023285927,0.0780367293868294,-0.03048852924365308,0.007292336998812886,0.010423532308049146,0.07973299016968727,0.018141757643349483,0.021233420645416314
LAMA4,0.06609551516206519,-0.006856339158893727,-0.0228096136015125,-0.0025080852972589177,0.16130904589048103,0.037661190301554626,0.0067856510865078575,0.026015623332662347,0.0971033120166074,0.1053003609103451,0.023339193894704315
DLL4,0.0577835367942483,-0.0025259765149935475,0.015918016979334707,0.0014276361250947023,0.16678776543989182,0.02749723702648541,-0.028834373334484104,-0.03338904103384276,0.017739367803494416,0.0022656503265737807,0.02063803139796412
SEMA3A,-0.017890934413748668,0.0968561488589498,0.030870789178425992,-0.0012498011106066435,-0.036427801200390686,-0.015535189618273224,0.027748203023973805,-0.025624703566092397,,,0.04574419301923975
RLN2,,-0.02096892958988939,-0.02073748519037204,-0.02117949633601136,-0.028223170799717607,-0.014262694118732287,-0.026765042279312774,-0.012407473204988695,,,
C5,0.03861189050139337,0.027689060063505,-0.0034902435229145555,-0.0183974714676596,0.06332257466309792,-0.005411123957149919,-0.04265031182088608,-0.021682506467239914,-0.06260016018644206,-0.006329021858105531,0.021947512028246314
EDN2,-0.018022189130472332,,,-0.018159978619053007,-0.004338640651936092,-0.017319663637812083,,0.008462092589793262,,,
C1QA,0.004205683660206092,0.0025764321437716127,-0.01233897891078948,0.07447013874965916,0.16356980166304635,-0.028075635331274235,0.039318907120535235,0.06607805307530104,0.017453112493782046,-0.006285198740238329,0.003302730489135554
UTS2B,0.01609552368721149,,0.06427395655698416,-0.01514493750576038,,-0.012328565313138223,,,-0.008774640749609696,,
COL9A3,0.06310949264886663,0.028840160674884537,-0.016520911922685982,0.00960448943238597,0.1479431962259066,0.012817250711050925,-0.010730576425023643,0.047297497651170084,-0.06458652025481663,-0.03247480653584782,0.07944164697089744
DLK1,,,-0.016867834498897862,-0.012334946484055075,,0.04029189979561078,,,,,
HGF,0.022239243466951077,0.04439314306734791,-0.05260770973348205,-0.02176093217711825,-0.04353061141086284,0.03590806431054845,-0.0008280284263212037,0.05105884801140867,0.1331196177801047,0.0187664141786244,0.027930780401173243
P4HB,-0.018690905813868713,-0.041986066786485345,-0.006704567996906722,-0.04840268188171482,0.1244466813898934,0.003921125600908821,0.041036109088139115,0.008075316045634509,-0.033150665842803545,0.046181000210258276,-0.04959706521294034
ADCYAP1,0.012646021587612303,0.042756799455353586,0.02229400480312963,0.006344852536335178,-0.005542793002382696,-0.023641954562774663,-0.003759321625695884,-0.018282763321903327,-0.01656619040895916,-0.024821992187153117,-0.027376948747674372
GREM1,0.09737193585368788,,-0.0011309132045164549,-0.030193531296568637,-0.06157363903154915,0.03334375038484332,0.0009072598200783927,0.060890687827340494,-0.029344073331874578,0.0039380337744246725,-0.021102635619484167
EGF,-0.018749413319253446,,0.06510580845796934,-0.014090908348758667,0.11149274116331102,-0.026950967332865006,0.07829793554147295,0.16305213680803757,0.06529804524293158,-0.03154352735082107,0.012874334928636476
VEGFB,0.013420028270114867,-0.03290060495992195,0.05668089915787679,-0.029892283341375395,0.10525275345794563,-0.024063524744701276,-0.029229075622064938,0.025176244998181406,0.09164355332541543,-0.009026714530280472,-0.010602332983649564
FARP2,0.047372517810675634,-0.03130926168497806,0.019901490849120993,-0.07219272362806657,0.060409819064932896,0.014583564848978135,-0.03385918695416511,-0.023769417730388282,-0.07688090123453166,0.03424422134370494,0.020666265303820323
BMP3,,,,,,,0.11982601701378238,,,,
IHH,,,,,,,,,,,-0.027527716074008644
LAMA2,0.0658251017068187,-0.010675114006018789,-0.016089712950737984,0.010573898646789053,0.11133169505579471,-0.005431770661287197,0.04013071728505349,0.01405521084117461,0.048204340945784796,0.013241477857630612,-0.015325356688103739
SERPINC1,,,,,,0.007761664831368731,,,,,-0.022566769936252326
NRG1,-0.03344753565924814,-0.018774371048494425,0.06435017719463941,-0.02792972139186743,-0.039310188683732504,-0.004371627605013989,0.08929824373857881,-0.0250601625070553,0.024686449335635824,-0.03768787819823047,0.02219484541112407
SPINK1,-0.028710382293423205,-0.020838539595948193,-0.02638923463748264,-0.024692807994543778,,,,-0.012407473204988695,,-0.023823822989368307,0.02196611532189928
EFEMP2,0.0015895687151992485,0.06717965527118978,0.007412638184387224,-0.024378586126364215,0.12567299638092544,-0.0011592373593161712,0.08620027892952838,0.018894477627742233,0.09175545815227457,0.013931640090865475,-0.009458170956783554
SELPLG,0.07460907906412625,-0.010952652594689086,0.019967909039991318,0.027864789959720082,0.017494100933103298,-0.00700051111589512,0.01744723679788663,0.013378530307647905,-0.00575167625317287,0.13355263170415535,0.04036674143085265
GDF6,0.014190356252324622,0.009024245367105402,0.028917704740128253,,0.04015134957511808,,,,,,0.062136218493753524
HLA-E,0.010471463813659666,0.04815763007384217,0.011626817910961984,-0.028813404348323444,0.16119908944899045,0.012494970603090811,0.05311772080672314,0.0308520345505392,-0.0014115089252575877,-0.03205300284700315,-0.03080080213590358
PTN,0.0871549066372089,0.10904681072685503,0.01163336635022078,0.06258780684593211,0.15285856838257741,-0.00135439257756974,0.01412885612389371,0.011303305332398485,-0.029660964847148013,0.11381007828083621,-0.01683833564543689
CD274,0.017569458492963937,0.05064956832385696,0.005244148710304482,-0.04578772030639619,0.08206996186378056,0.017862176590842726,-0.037900607271107715,0.08227915573153181,-0.015514096953089928,-0.025781004083791192,-0.017920179025579384
CD14,0.014364358732943453,0.03998503468134302,0.027786456062678568,-0.0033523538697350793,0.15985493650823643,-0.007529414311547238,0.05929016085678104,0.005837009382265305,-0.06670160499075363,0.028235649868314717,0.015857353299913925
SFTPD,0.06609134839286097,,,0.008424833908506497,,0.02772865740972558,,-0.02097855933979694,-0.07999293920087541,-0.031965004892283405,-0.025142446543916227
SLIT1,0.031293078497683785,0.0917486317247573,-0.021097816055952397,0.01349991111192622,0.0866045433524819,-0.03126293083320149,-0.05298574111796019,0.036235738389047985,-0.053916675554099326,0.0889608690202171,-0.021323114269103986
CNTF,,,-0.016345850214340506,-0.013808115502663238,0.025351486110569192,-0.011243782444977962,0.039601075778787374,-0.01440640044355613,,,
BST1,-0.005307677203017038,0.0014607178676535586,0.0008981232822883644,0.0511157981343701,0.12114639206934563,-0.0026757983346072825,-0.027885197267233278,-0.0068540830372811916,-0.07059341648912577,0.12747640747095143,0.055256771765866686
AGTRAP,0.0103515362154978,-0.017413664604562343,0.03656560766980547,-0.002176454797310576,0.14071890738093518,0.035881164971046715,-0.012773303727508175,-0.0120895208332658,0.03605055564707021,0.028929477874021874,-0.00811554571172959
LAMC1,0.02723540124442958,0.029182475532009214,0.03305632405093719,0.017875731521776076,0.19918915906684537,-0.0020534230949052316,-0.0023691368364549235,0.03016639236113566,0.07416962920825965,-0.02016744534665188,-0.05453156945010937
COL6A3,0.006276838168202663,0.045790816864589,0.027382540860302274,0.05055999019164778,0.09443088533186202,-0.02331191187397146,0.07595858477685219,-0.038934571311567336,0.054540078554026206,0.05916610349201205,-0.028526827656484934
FN1,0.008499330091732827,-0.008249121997477911,0.009428943076952707,0.0076663913745260845,0.16877067251877445,0.05132284922877054,0.044483815990787566,0.07059057279692328,0.04479436514323288,0.024890769821573164,-0.06949606687524662
MIF,-0.06298695339311472,-0.04875163868965913,0.05723347006702578,-0.0052351402369903086,-0.0016484468324643319,0.005482447740097563,0.03812814703547293,-0.012321418325197559,-0.07442513661427247,-0.04216786931955928,0.007777355708794952
JAG1,0.055515873794779645,0.03638026203266503,0.04493804429035555,-0.04552639231648247,0.11710126476488032,0.012089673539262399,-0.0238363036437461,0.056479044909542184,0.1068809589787531,0.02248124595701923,-0.02441613976862899
NID2,0.03106027333101285,0.11328844435966387,0.017886593314777023,0.08567719514314531,0.15936608812854172,-0.029596780134658447,0.056314595943398875,-0.021557867302241407,0.06243720772365164,0.05776277876408669,0.033630978298234616
EFNB1,0.027033697584881552,0.0742154831719652,0.019311009477707933,0.026026665445542337,0.06480926708055934,0.007228705121868163,-0.001424908674158601,0.02405474557896802,0.02356323665029713,-0.000850146656992177,0.05580403721656566
COL4A2,0.04668605866209435,-0.004748460472692966,-0.025783317937382814,0.04692638602360931,0.19835597968084817,0.04390136375443824,0.04604553419855618,0.04608035949397963,0.07459563419181486,-0.00409247564347916,-0.035365321282926056
SPP1,-0.11490982993840966,0.015753155683912605,0.05183517095763031,-0.04327696140768045,0.1973609445699031,-0.008884747592963812,0.036243656468530054,0.07293317149322327,-0.028862871418750723,-0.053892495501121886,-0.016369863130033722
PODXL2,0.07176496002810703,0.06427184446704419,0.011350282031904524,0.03435724973489322,0.030541496180591696,0.04330272070436733,-0.0694247338672445,0.023393085602688424,-0.04937756730703582,0.11225297773116849,0.024405266728758063
FGF9,-0.019925653008804736,-0.024143860920307507,0.02860180397621278,-0.0019033394002925124,-0.06854396488094165,-0.02496166886671438,-0.06428434635912085,0.02463024549132079,,,0.05130308711215874
ITIH2,-0.018846406576739104,,-0.008047675338986433,-0.021044573581428916,0.04170187121882298,,0.04164184190357521,-0.003331117765954559,-0.06016529227585247,-0.03971217296939084,0.0646776389982459
ADAM10,0.06498324213845764,0.12806199957622913,-0.010786474659627076,-0.0053605632866319895,0.03822330515214123,0.039788926460078054,0.005780859437043982,-0.030691186724841318,0.008736283708981987,0.03305406931302761,-0.01102498491894589
CFH,0.03413389638142746,0.027987811826053758,-0.020425913943758752,0.01623415008597264,0.11424737247273402,0.0009985611513428257,0.03778909362606348,-0.0026897631471331654,-0.037386486284902244,-0.016643201564510286,0.04791500492797328
COL4A5,0.017345395051617574,0.009868694018097477,0.026036322069477084,0.04509292226044614,0.051649692069898764,0.014622366403505248,0.0011566601533880162,0.00974457449393876,-0.028704881662434387,0.04196253051620764,0.0466012423061829
LTBP3,-0.057940707865826606,0.048992854807623526,0.004482304907795858,0.05184736396338255,0.05892782327780419,0.03996120613055509,0.03813710937677415,0.02499298758943438,-0.02020578621405694,0.02760098901877212,0.01615513613983051
GNB3,0.02352019841377219,0.10241325811408022,-0.0031052528769990335,0.05386251038457152,0.07662865443348085,0.01708781628450627,-0.04236616393602057,-0.0012201986665235484,0.004652081829353368,0.011898724316138165,-0.006079820912554534
COL6A2,0.012517607282486977,-0.02803579451176386,0.06094201759224015,-0.005811836484774881,0.09033453958472026,0.02830779259791271,0.04763787460855771,-0.02046833886064917,0.10226969991378314,-0.006094496150699908,-0.04437540091327999
PLG,,,,,,,,0.06003614756187303,,,
GDF9,-0.020952664597069914,0.0056327026434864706,0.023905558835534496,-0.027337507402606844,0.08893197311583001,0.019242598474632305,,0.015455410220443156,0.025377065354442563,0.05585489095810556,0.07919895542385276
NCAM1,0.05017381090872479,0.07026916876765142,-0.034585292472375344,0.04975085121317872,-0.07099201502635157,0.010388168681540303,0.05664110004980833,-0.01202955313320358,-0.06929259799731556,0.01433587701000364,0.029617887921173522
APOC2,-0.044939803780676524,0.0692445305258624,0.05483478273848858,-0.016761068450515716,0.05105891215660405,-0.03166415088548869,0.026737176396714843,0.039421792778693066,0.07066588052296464,0.03170753558589363,0.03165106927654921
BST2,0.05212154388143717,-0.004283286482890051,-0.08348916156724728,-0.00039371774972239904,0.18774893624976524,-0.018215944477978543,0.017464691882376208,0.021117155778452287,-0.115142739908583,0.017983831152234658,0.05805800322634698
COL5A1,0.00476867598337839,0.019029124121000683,-0.013799113800403665,0.028392404657988122,0.10536020016320015,0.02738343504476531,0.021302049408634904,0.05190939549368303,0.0548013835888948,0.07178666052749914,-0.013093865923005075
CALM3,0.06028015526157526,0.0024420207058600007,0.023039533926644047,0.03858368492017476,-0.11174629767397275,-0.019477161277707482,0.030517584745452863,-0.028827712082366504,-0.05103497165423199,-0.008954784676439976,0.012811712128151532
THBS2,-0.03164096878122838,0.09017566725719371,0.02290970722385395,-0.05211389894162566,0.07448787318627031,-0.009696672419723237,0.03524151873019926,0.030299060838595508,-0.013698577677989139,0.030753514962479578,-0.025569296222361756
SERPINE2,0.004519331029916719,-0.03185344968582315,-0.009220347539677657,-0.04957553843769585,0.023262273199904124,0.00755844406634515,-0.015093764724449113,0.015257687468081016,0.04401298067054608,0.004063285139270312,0.02848358597622363
EFNB2,0.045162304480995896,-0.03668922339137191,0.026087757616478517,-0.016788795773506424,0.060935745581123454,-0.0356179885819168,0.02685008747812126,0.01621974619461249,0.07592948686018247,0.030459751988330133,5.621449332818543e-05
PROK1,0.006958118750660511,-0.034276417933393595,-0.017114108098571536,-0.015144939584358866,,0.04503250339328717,,,,,0.009970316339325956
MMP9,0.03360260913956975,-0.003023515601770113,0.030399606256470982,-0.022830996528950903,0.14869915528265265,0.04153727824866614,-0.014112211660467586,0.11174589070275741,0.003126559002280877,0.03652908546354519,-0.0360339609614402
DMP1,0.009182993485015268,,,,,,,,,,
NPPA,0.057187400478036284,0.09401822477277749,0.021894004971922596,-0.03499577526847049,0.07234077206850631,0.0074791694112121,-0.020966200501456804,-0.015338638289976263,0.0070734327216123456,0.1370847118964522,0.028181330517394725
APOB,,,,-0.0009271334171538975,0.09778601528241154,-0.02280926575839916,,,,0.029910724201210926,
C4B,,,-0.017261714335320893,,,0.02171071435703993,,-0.02152488508069857,,,
NTNG2,0.04810565987726089,-0.013991924389294995,0.0014065238990948225,-0.017125074060787705,0.07699385130377426,0.029315766625716815,0.01600080382562344,0.061554854497992195,-0.02568428467275683,0.04839634800800395,-0.04417469855345228
LAMA1,0.08483993609545376,-0.028406958277941364,-0.0034376775680971783,-0.02824697947270558,0.12194224940985002,0.036593746364883356,0.08990892305152394,-0.02399675388504703,0.00600380688646134,0.06360600119061705,0.07054604038462929
UCN,0.09139204444133955,-0.0184277227751446,-0.015426184840143553,-0.004012286349759672,0.0034088075918698208,-0.033446339297926383,-0.004196990086714607,0.04037643174863381,0.021161784976219063,-0.03594100085552769,-0.04384710372585026
ARTN,0.13853448696182716,-0.028207217284889317,0.013966915655428914,-0.016378861459826245,0.06948617526122197,-0.01877547040220268,-0.02723675987681401,-0.014406401445466493,-0.025526416730016353,0.2468823578483653,0.08193793409948795
PDGFD,0.02104278300762392,-0.02748167665152963,0.03625999929820885,-0.0010980321276747424,-0.007567685191389388,-0.03519675299165308,-0.02555207595500696,-0.029525860728113945,0.02074343049437486,0.05086725351172792,-0.039879583656760045
EDN1,0.027214475294457426,0.010000434989208072,0.02067797857900333,0.02791500769569294,0.13366609953883565,-0.006661008550977565,-0.011325666133516371,0.002109551773938569,-0.03548097305097356,0.07331962194346432,0.012799806597756152
ARPC5,0.014815053678124667,-0.0444175264624222,-0.03128850943493241,-0.0121161508998318,0.027459983988582633,-0.0010419460081183781,0.032001681096885996,0.029056152631693963,-0.06913426044552448,-0.1041726879396175,-0.029267649366868192
GSTO1,-0.02566338431635545,0.025618176572887518,-0.005929312358707876,-0.03527189586888957,-0.10262883948105692,0.01582279549629895,0.01729004637240624,0.019926492223479343,0.0019040469555527786,0.018035564180443858,0.01455033546584323
PROK2,,,,,,,,,,,0.08950124111231587
SYK,0.050041818718185936,-0.0521916850356815,-0.02144375893888158,0.015301364458829628,0.038783205125778306,-0.0027239428183829057,0.038589148380465746,0.06855492028645067,0.007873268964765671,0.016824311675462302,0.009494984138256644
ST6GAL1,0.01317275592309844,0.0261618583132884,0.049546780101957025,0.021888840373479334,0.12537004748697925,-0.019551800348888426,-0.03414368986800086,0.00014737974030973775,0.045986257962584084,-0.10647769794516343,0.06275418886674844
WNT3,0.0553802845600844,-0.05695143329946237,0.028111898236668802,-0.026953083826476095,-0.043152983440981556,-0.028014092836488477,0.013389729488792867,-0.02839278413291302,-0.018912946560718926,-0.033102586847416085,0.0023911470265181494
HSP90B1,-0.04277464221795425,0.01402598740632928,0.004172625025745656,-0.02682344766725719,0.0375222735129665,-0.02394756933377902,0.054264707312565344,0.016394149475335375,-0.016360831527980516,0.05474318294952677,-0.08722608488447518
ZP3,0.022026655651510563,-0.04450640286141009,0.019668048319656708,-0.024927289541966602,0.0599010197043007,-0.014386812668077465,-0.02428531009195097,0.00825957591686027,0.0853945894137542,-0.0020800179246206964,0.012074849562311139
ANGPT4,-0.016901397875266972,,,,,,,,,,
