,UKF243,UKF251,UKF259,UKF275,UKF296,UKF334,ZH8811Bbulk,ZH881T1,ZH916T1
SAA1,0.09578366079014651,,-0.023599491374937782,0.06029331896560862,-0.014040696268755749,,-0.08909619254262241,0.13322513686164952,-0.008877034698717725
MICB,-0.0411209679388075,-0.011379936840796467,0.042001777439815535,0.0740879865619017,0.003667906475565066,0.012538905562171163,-0.005660258611478427,0.0235793734393477,0.029258957521370754
MMP13,,,,,,-0.011764959248221553,,,0.07001040587940274
F13A1,0.05000741077881155,-0.033966899831607535,-0.05330934939496247,0.010031574857318726,-0.025831863808591028,0.0016006424006846207,-0.08184652385785408,0.1366837737532569,0.01787675754304887
CXCL11,-0.01899577292790273,0.09334016918090217,-0.015499605436874753,-0.0026876704644288613,-0.01792522146362965,-0.014444663147143178,,,-0.04833437671094454
COL5A2,-0.05559772980539824,-0.020839913385485548,-0.026150455990518195,0.04649419207629527,0.03163528771648568,0.05579285271974462,-0.016679795902261152,0.042571618310471016,-0.020318332953882252
EFNA5,0.0706510870908198,-0.007119840938357533,5.355067571771972e-05,0.025807793276488727,-0.03962096847749305,-0.04570800271774491,0.030674795974968475,0.02182272034051047,0.007449263925774446
AREG,-0.03680390548125544,0.0036567796765769253,-0.016409740622167893,0.020704315160075735,,,0.05548125814145927,0.042633723250822056,-0.03262597083020091
EDIL3,0.01970923851435382,-0.018885683784725445,-0.026936282612611474,-0.002501014269818706,0.06243986980896298,-0.02299070440321699,0.03656043373549323,0.09181096701471975,-0.03921601084979181
CD86,0.030109294593953555,0.09079735216478156,-0.0005099283285610115,0.009374122132900935,-0.011211519032333481,-0.030488469044465505,-0.010586842956126077,0.10645204807435106,-0.020879187158892695
AHSG,,,,,,,-0.01640565251114592,,
WNT9B,0.015326847477183124,,-0.024670767746341738,-0.011080501905488436,0.027961492412770118,,,,
HRAS,-0.060867019597204565,-0.0438195663422957,0.04765731618560433,0.027947324618990094,0.015793402479386976,0.02557307781458054,-0.059229334414209765,-0.009413900329218074,0.01499164060583084
C1QTNF5,,,,,,,0.08762728725634102,-0.01211444027843322,-0.037688754555503676
RLN1,,,,,-0.019702327078435642,,-0.018341397914509377,,-0.023316504925780843
COL4A1,-0.031440761695408166,0.0483602496888506,-0.1121626241746093,0.02148482388231806,0.014708499377948176,0.018393809910722064,0.02751931398007842,0.047756737727916374,-0.05666375379089981
CCL3,-0.027295663610603458,0.05879717732386743,-0.01622239405943607,0.060283951894806974,0.04375181091268282,0.11196013978568639,0.05336040464429495,0.11671013153096066,-0.08656394853055395
BGN,-0.04189609650970253,0.06759038763324343,-0.037182832151040256,-0.05160429335278689,-0.028488741458197336,-0.04342060896583668,-0.0140575478785993,0.006042514877626108,-0.0448711572417595
RETN,,0.08211555763989385,0.04544241450534665,,0.026548595707350634,,-0.0042049816709927345,-0.04912364638846478,0.0018219326462864873
S100A9,0.04353773222670989,0.10011702386892236,0.0952412725576901,0.04416243991301005,-0.015622000076073459,0.0181221909995056,-0.045051655685222985,0.13644936384381437,-0.006439637073802168
HCRT,-0.07064321621552105,-0.005429966672954481,0.12901974017007503,-0.013281316231075447,-0.022173793748787182,-0.022393838311044405,-0.006521406916560759,-0.023668193537640887,0.03007578476484575
FADD,-0.07959503791690425,-0.0663663973100583,-0.024374111688025966,-0.03452092810277791,-0.0193437480286081,0.022527256831975907,-0.0006911979260326612,-0.05125575898820335,0.033198859775238586
ACTR2,-0.0031325417310502737,0.06845913492759713,-0.05877853553159163,0.04484667989358237,0.015239484684786996,0.005990299752920868,-0.038049472295147595,-0.010661314066218869,-0.055182608739742525
BMP2,0.015354864483516468,-0.016869395633890328,0.05187590695405101,-0.019482945985035142,0.003477903999892753,0.04660912417510427,-0.01374025891999864,0.014504269642897503,0.02197937446467204
PDYN,0.08415049311083828,0.01266432130210815,-0.03390944932125812,-0.021155636114195485,-0.013317726128990463,-0.026266151969298213,0.0899781440052908,-0.056737285915134716,
CD55,0.022962580566539485,-0.08047539649931883,0.011394136885861408,0.02332977244813704,0.03358137108089823,0.04164576617037627,0.002873153102984327,0.08589849294543406,-0.01122759502286228
OSTN,,,-0.009651139048921639,-0.02052408165869399,-0.020683598196909424,,,,
PDX1,,,,0.139854898158415,,,0.03073726072506682,0.04661206720752525,
CD6,,-0.0006610207026840829,-0.024571741996378564,0.056055940695000014,-0.017145332616348985,-0.01554545100408306,,0.009542473019571463,-0.008908856256387319
IL16,-0.021319875982843517,-0.01899068159418674,-0.03679700378297254,-0.01512765586020258,-0.018702951116116872,0.060838136998602785,-0.055484017868642446,0.135400830803492,-0.06678181766854523
LAMA5,0.03474264582342975,-0.02560511636932517,-0.023654008135833928,0.05628701850043115,-0.04004631991508069,0.11737131429263907,0.010188933813781071,-0.010935103445897007,0.056202596934070155
RGMB,-0.023459876675232628,-0.046171819435283985,0.005053694121631222,0.004672884452983576,0.02196488020297901,-0.056111867462986194,-0.04526323410114135,-0.0911959475646713,0.08071853129111195
INSL5,,,-0.028259514642976227,-0.016972993656344287,0.03209777131629484,,,,-0.04071321690750982
IL12A,-0.07465998975238783,-0.03378654549496442,0.0469085449786855,-0.02371312665841779,-0.01609198917200013,0.010789050962651474,-0.03228340489914648,-0.0448516422707644,-0.037333249430020844
S100A8,-0.036554488283008696,0.026500479958557543,0.048872277043066,0.014726944050086914,0.005282281691325851,0.015510649180581142,-0.014782073754677688,0.12752683637378875,0.017247059241469055
TAC3,0.017894006991558336,0.039476135051196896,-0.010629360730205891,-0.011370309368685489,-0.014206686850796253,-0.013746781366786615,0.03015628519380698,-0.04125942295897683,-0.03140953385406674
TAC4,,,-0.040767902067905384,,,,,,
MFAP5,,-0.013077094910879963,,,-0.013238485338373166,,0.03737761885045969,0.07582615034071337,-0.01962642835965468
CXCL16,0.043307060182095555,0.008345284070814675,-0.0005349453778294274,0.03319215045560262,0.039543891945872094,0.0003114957475327312,-0.010648867258976262,0.1387811028982967,-0.04449798748686986
AGRN,-0.06050368377095851,-0.049812788654460725,-0.13260681144790598,0.008236209873737774,-0.026049697364413125,-0.07547147572410345,0.059484290980616264,-0.025914447855554475,-0.04151531708320717
COL4A6,-0.022179658503936432,-0.01564487320808744,0.0383161622686471,0.01501135518529898,-0.02817732140496083,-0.01271806177841816,-0.0003851321265586854,0.0712649076645174,0.06904187264890645
FST,-0.009941975998271426,0.04211104422019335,0.00847258237235049,-0.028779012368439733,-0.028848338847317887,,0.03821104016602973,0.15201751988833484,0.11190990296537151
MEGF10,-0.011217281886805147,-0.03757509005719277,-0.042477942738581416,-0.06882415658268262,-0.0010391568425708651,-0.008078587248925684,0.04478356491978026,-0.03277962210645378,0.005043428554481887
C1QB,0.012137131825940917,0.05543157363241921,-0.11938399380688451,0.050931413696009065,0.014279403628660599,-0.0023551286166671724,-0.024308214767885826,0.18273635178323805,-0.023680348928452815
HLA-B,-0.07978499624303353,0.05741343588462125,-0.015149844151361155,0.039419546409453665,-0.018508735835831992,-0.0016124706443170315,-0.018835350113333683,0.10440517526296537,-0.056046545362659274
PDGFA,-0.06364903718768163,-0.056793204830879705,-0.05055236665622635,0.004259848720595615,-0.015698699151984855,0.06038460057249212,-0.06789716848047803,-0.018784335650844645,-0.03714550835985745
LAMA3,-0.006347273333895406,0.018728750456253766,0.03898965689689308,-0.021364641066914374,-0.015687899035421997,0.07682088597178754,-0.01443968714853855,0.027919860759262057,0.0404340568010654
DKK1,,,,-0.022703961161200634,-0.016800979048158384,,0.03528576742463289,0.07457327571650248,0.008806533556681505
INHBA,0.03860084131774839,0.03814959444566857,-0.013951164321526904,-0.031529243726268766,-0.014934952469147311,0.05639552162105099,-0.022324656604519558,0.041929518454486565,0.0036338989513033356
LEP,,,,,,,,,0.1515066175200137
IL7,0.06508846684094648,-0.011569360138205895,-0.025729271887694104,-0.02098014680145259,0.08359525363807363,0.007342165061916513,0.01680798524002698,-0.0343647441068595,0.13255194718022006
FABP5,-0.06984197303668471,0.020282466281163758,0.033277521995208004,0.005593360377797702,0.026420053875093167,0.06914633440302227,0.031025050058886883,-0.17759539064073443,0.07093815715765399
CCL4,-0.002443755604779062,0.023035526854790423,-0.027834296721968462,0.03310519434485211,-0.005615833394312761,0.10090919407448376,0.015291989056230089,0.11670883859805391,-0.06015122285936953
FBN1,-0.011446638358056815,-0.009300870562849634,0.030866756511638553,0.03437362094537693,0.0015906801884699264,-0.014650820067251814,0.03080498991018846,0.0504348190159785,-0.0058456140580765035
TCTN1,-0.014555349756479572,-0.02835306973221565,-0.01940398561471331,-0.000534725590270079,0.04659011676702732,0.05417574964490626,0.030488657407770747,0.06959031681807935,0.04372632087952754
NCR3LG1,,,,,,,-0.021741630315351954,0.09995886388284113,
BMP7,-0.014954349976198624,-0.032888869290329345,-0.04741549607626118,0.004542444132214705,0.006272666747671539,-0.002214257744801073,-0.027253632728588228,0.08217078450322682,0.03333348318144783
NLGN2,0.04959046618902642,0.002001395838964725,-0.0011533490826646994,0.007808538376515955,0.00331124810303788,0.02771982461247196,0.06339973819529658,-0.02684644243732501,0.026294925603397086
CCL25,,,-0.004856574785534197,,,-0.039838860283633766,0.0008392142975629323,-0.015250063532024209,0.011167831086292015
NPNT,-0.08076320565746273,0.029526391787422633,-0.0008512904733903546,-0.0591262789151739,-0.024048697578773735,0.022972159788157438,0.04692690565670948,-0.143181687226115,0.060077255774333545
KITLG,-0.008094280659038128,-0.040177187750968665,-0.03955533648898662,0.012002914241425397,0.07168463435301368,0.022744944850062846,0.06475000647043254,-0.034169675051076875,0.03950159441511601
MADCAM1,-0.004937489620372238,-0.012487945852012869,0.04238390041323021,-0.018607277977711396,-0.016800979991749784,0.07614444091656172,0.07907385951405912,-0.00028674818401750515,-0.027628316825572027
F12,-0.008932533750373742,-0.02894870196376361,0.05599875025001433,-0.01665268541316997,-0.007526881563104968,-0.0410629239591787,0.028294842259361158,-0.051178032014422836,0.026229843426291283
S100B,-0.14430953313085,0.0747831613771038,-0.18791233091599352,0.05470141375071516,0.04533282054198101,-0.13248143297428014,0.08273173905280344,0.07537977097239978,-0.04573875846463551
IL27,,,-0.018219579372655278,-0.01185674187337672,,,-0.020563639832097046,0.07162563760495248,0.048856631028020646
CD99,-0.05866796866725466,-0.030437294459520186,-0.037981323618385854,-0.05674906069143455,0.06133325776225568,0.006877820017213868,0.08331211167634804,0.006954881806185645,-0.019630744988093866
PDGFB,0.051805223857441074,-0.004243144762615085,-0.07530993610069026,0.043037286576123907,0.00970792528296401,0.0006765588250919197,0.004342565553126412,0.001518447688792686,-0.035702411290049446
CLEC2D,-0.05462238236787954,-0.024712658706597997,0.03379565023765952,0.03230563535847964,0.038591891044932596,0.03317346207118874,0.05050060858397718,-0.03882235472606715,-0.005584833101556266
F8,0.04070209389155304,0.05244529784794208,0.06517041516851649,-0.021797458407953402,0.03553375708207745,0.07516942186239423,0.09578563615714614,-0.0005934052916474897,0.06073450223948365
C3,0.004428439559937515,0.0442090808387629,-0.1634934351525002,0.039321530436675425,-0.01892834530332058,-0.051253317870094586,-0.05988402984569384,0.15736965016299354,-0.007627843760659031
DLK2,0.1330919262237164,-0.0004255808543947862,-0.022774042970355304,-0.004845249917767091,-0.023753031606418343,-0.020224112627551326,0.050487549577913425,-0.05898777019199475,-0.02635235860988022
TSLP,0.19077988664761528,-0.023544151533430636,0.13259149577185086,-0.022849508360590614,0.0005181166737904851,-0.017553991507379272,0.04790901036762589,0.044031169709956734,0.009894150579061123
OSM,-0.0067935178789482195,0.07404383772344855,-0.009972503731264857,0.07031075689881856,,0.0794149958335139,0.04837979948547014,0.12307537750276587,-0.029619979471443767
PRND,,,,,,,,,-0.030792757545495972
SLPI,0.037376621531730575,-0.02142367862727619,0.14087413194602547,0.05482304844619042,0.0185506627147518,0.10398994598244536,-0.06265606571960584,0.18412122686694893,0.08607319870324391
AFDN,0.017037173876335833,-0.04645770574565438,-0.02922475767324501,-0.007144373683415312,0.02223450145769312,0.06681888144233092,-0.012455264159023592,-0.037318357653301756,-0.01706317893191688
KISS1,,-0.004954862880151616,-0.031416905793872976,,,-0.014925753912967597,0.08426100437223234,0.01488942590674662,
ULBP2,-0.0010406275170350256,0.013666122527042357,0.05752830800970946,0.044364180521917096,0.0292278894579271,0.02975183912010709,0.06826864776522992,0.02642271647963369,0.06418899958308757
ICAM4,,0.0038354708479954045,0.02618276820409274,-0.013756756644770943,,,0.18209019987668396,,-0.02820601681230574
TDGF1,,,,-0.010248876980619477,-0.01714533403184647,,,,
ANGPTL1,0.019387285807856126,-0.03868785099008892,0.04365363551296655,-0.020491729192958948,-0.009754704772140868,-0.019371022642464975,0.03166896343258758,-0.002238346837335597,-0.041781363958051536
LTBP1,-0.011050422279399365,0.04390834444254377,0.04026950623476022,-0.044038145615862404,0.023464767236803904,0.014990730312975325,0.0004106050098871351,0.006937495142769356,-0.03768608478491271
CD160,,-0.01428991177360816,,,,,,,
NTN4,-0.04782551488120097,0.020694333227245267,0.025915581861097256,0.050066534162101904,0.0373414494926478,-0.03710323992521804,0.012930366831629327,-0.05329717773918717,0.014906866899646582
APP,-0.031520771663300196,-0.040304443012963216,0.0025779534127738403,-0.016795197530512073,-0.010367546357369894,-0.04605085313637628,-0.04590603010244133,-0.02474467822965783,-0.02805370452752969
RIMS2,0.019718873639622287,0.016666167577432653,0.0070663803235423905,-0.02325441753158139,0.0747575521151375,-0.047444140634999514,-0.00107852559604952,-0.03995258800447418,0.0005466106014270666
WNT7A,-0.0500103224041397,-0.028104617754450327,0.025375705419591173,-0.042830068949884316,-0.025809881296705885,-0.007690215029982692,0.04168357613178234,-0.01643510721303812,0.060388786689053606
GAST,,,,,,,0.008342488043489695,,-0.032412210512510586
GPI,0.018450747686693445,0.006814985429525486,0.11512857132408044,-0.049133664398631885,-0.04010771244334188,0.06861358930137747,-0.03546329389462719,0.12402175882447666,0.10358032896601238
IL1B,0.003315931203916064,-0.024358158672301705,-0.034231716856124174,0.07793919463768778,0.10059411976304548,0.03396245986563347,-0.0316915706887176,-0.04523958270287461,-0.07752389614750423
SFTPA2,,,,,,-0.011961399404394602,0.10214585784578374,-0.009941239214718957,
HAS2,-0.006769051617830364,0.03491815634050132,0.02268664802770961,0.0789163957523321,0.01401062747070349,-0.028304829387803553,-0.04446847398400434,-0.017558676415837693,0.15141147903767524
IL11,,,0.14915239176983863,-0.023208739814860976,,-0.013433982108297916,0.04375105004554148,-0.02087934078210377,0.0201546179938363
SEMA4B,-0.07717267323741063,-0.002126897358757075,-0.059761460343126606,-0.02064466526027288,0.028557047491520667,0.026505853486105336,-0.0075772787067153805,0.04400831553960973,0.06510208623010257
FGF12,-0.044132374380381326,0.020509284073395903,-0.044794010621731085,-0.0313398465175,0.006661643057535033,-0.006295886190650672,0.02393304738242429,0.08476647375719198,-0.012919977239364834
CP,0.07063464128950721,0.007903230761706756,0.03156054675630104,-0.036145578208565975,0.006407668767272547,-0.03499868864769149,0.006519298109580004,0.11712851407943402,0.074478669175389
NLGN3,-0.11415357057649236,-0.06308354072741365,-0.061221588688615214,-0.029284144964595773,-0.015572768886738244,-0.09467286902359205,0.03061492794663362,-0.10681731872647215,0.03749984639784499
GZMB,,0.005784517975396172,0.006577145932680989,0.02879923269210532,-0.01457883950763237,,-0.020106117230405503,0.08196284439552062,-0.03706960945094723
PROC,-0.03192176485765061,-0.017474682425687157,0.07721285912679864,-0.01985749642182078,0.013538476778462398,0.047025720500418366,-0.017132906567682127,-0.04823823891303332,-0.04662193580609155
TNFSF11,,,,,,,-0.01713289998491376,,-0.04724424464785345
AGT,-0.14496557719085865,-0.0248342693907542,-0.10020878492269773,-0.04471413586117434,0.01300582044972394,-0.013139130559079767,-0.05471068443462168,0.10734498101398993,0.02608185346496305
PTHLH,-0.06372425083127292,-0.03130709773001935,0.04783847758530306,0.023652851170442208,0.08195204855391397,0.028100068067350235,0.05844367687708992,0.10163573994678066,0.0322353347086068
COL1A1,-0.02409343149416813,-0.013773572637845134,-0.03840082886069304,-0.030853714686426097,0.011597536711214858,0.002620444815586792,-0.046945817492003966,0.07082089202206662,-0.04833749847259508
LAMB2,-0.10225166886285512,-0.027114137994556264,-0.041226766766906606,0.024535449648875246,-0.005251876821299619,0.01635600076504456,0.022838469826028888,0.04107294221103078,0.025710018728477675
DSC2,-0.05120282462012599,-0.017875415717187336,0.0002941503697345545,0.0009140785760734751,-0.01893240827786702,0.0046865612176749515,0.05649587279058302,0.06194110408796158,0.015293431051164878
WNT5B,0.09230576841912143,-0.0029156850413495083,0.11477493049463289,-0.02403039793411958,0.05205236934865233,-0.02655159808003511,0.09839023968402835,0.04234648637718031,-0.05939131707527919
LEFTY1,,-0.027919473807650287,0.015156434573707491,0.0392539789935032,0.03482409942507563,0.04472686555708981,0.09892760767989174,-0.07808243158914942,-0.004478592749030714
FGL1,,,-0.026842671170988066,,,-0.01377866914157192,-0.004822785268583915,0.00413578709335407,
CXCL5,0.025521450255956462,0.019593119099852386,0.07204405952002907,-0.01248587013900721,-0.021095868629697603,,-0.027296560150121014,0.018832679305236348,0.007279148619909061
S100A1,-0.048500808849333915,0.027700526563795878,-0.025220480751181832,-0.0128571933659049,0.00445147662525581,-0.02014353948526362,0.060183313588257306,0.1473427164791111,0.060675766922326395
C4BPA,,,0.02764054947819774,-0.014840538128682143,,,,,-0.006106865036848299
NPTX1,0.014512253716040523,0.02254327760536505,-0.010521066656319947,-0.05805748726360801,0.0318660273428296,0.019838076708961972,0.04001419439937275,-0.015607231927781266,
TGS1,0.024781089974310937,0.020574216906072963,0.009280755362108725,-0.028456976645033806,0.012191324086548556,0.014042263239273567,0.013525405436892155,-0.015774870112251368,0.04059249716207116
SST,0.07382673627779812,0.050080033405089396,0.018267299626724978,-0.030193755654706864,0.016100876306442743,-0.03584208705941702,0.09262094265016865,0.012310918591436432,
IL34,-0.003217074764792336,-0.051374021179059835,-0.042096709352978136,-0.000828252737648639,-0.013749124064148239,-0.04107296429277344,0.07489821197400291,0.20624267116928652,-0.04849144179515614
DHH,,,,,,,0.14721656943967715,0.21018891206387194,-0.03496065528663071
XCL2,,,,0.06988391820359281,,,,,-0.024709135831221276
RSPO1,,,,,,-0.01271806177841816,,,
TF,0.019600080186186662,-0.020750112546822342,0.002977514362920395,0.0485600216357249,-0.015320727479513956,-0.014156248791522821,0.04660670093048015,0.04261939093578944,0.14426651328106457
IL33,-0.010367311402487004,-0.016385444957313873,-0.024209389525386305,-0.005226167065687762,-0.014334522319989608,-0.023323745978171946,0.0877462828540587,-0.048459195469751214,0.05846975547371496
RBP4,0.0998475249214889,0.05990802179518724,0.07283466271393113,0.004490281151457943,0.018796480071846096,-0.02959618263800108,0.07899177490070042,0.07951999233491229,-0.024093832871809988
CCL19,,-0.022143977571767004,,-0.009480947836221103,-0.024840301731630886,,,,1.3397435101478297e-05
CCL20,0.0361862663000784,-0.0019768683664893117,0.0044511441095099425,0.04164750499067213,,-0.012532994148529188,-0.018675721771726977,-0.016425661879672204,0.021352702639093724
NAMPT,0.059191949493775965,-0.0285344772534658,0.15197350823537265,0.027794908014665224,2.3302435686088096e-05,0.0077407767506852306,-0.09271514565201763,0.02695656016688222,0.11132649707329888
