,MGH258,UKF251,UKF259,UKF304,UKF334,ZH1007inf,ZH8812bulk
GAL,,-0.0028583519694202523,-0.026119580667162155,-0.07789654376093762,-0.02296969369816942,0.028509047401293397,
CXCL6,,,,0.05419300362227533,,,
PDGFC,0.01410080998392249,0.005603562168564693,-0.020419127640793896,0.10367029085597268,0.01034735280145405,0.1159434975981945,-0.005503271189945691
COL8A2,-0.0761222390937263,0.031640868169925465,0.012851279416926754,0.07878480872956625,0.015782783031109807,0.07892422357652386,0.012088941485788035
SPON2,-0.04076899877730042,-0.030639742458625052,-0.0033972397308907735,-0.06970196198815662,0.0845665637652815,-0.032837120777852544,-0.029778254236169588
LCN2,,,-0.016379829194380042,,,,
SEMA3D,-0.021213507044456452,0.03276704790923381,-0.003663449333327411,0.006567326961497338,-0.017586103738670956,-0.05263992756486368,-0.004172746802070144
BMP6,,-0.022050646100553368,-0.01166695325513794,,,,0.0033273910699173005
TIMP2,0.03339158566037247,0.08998157450810537,-0.012348059753753537,-0.0023172226444157533,-0.006939082851269304,0.01632417220710441,-0.028172086774716824
EFNA1,-0.0034184227878057884,0.021440408682502528,-0.05821357609169393,0.08353056578533474,0.04942291998029709,-0.028902898187947373,0.06858374172191525
S100A12,,,-0.013454364223695796,,,,-0.025125982115839114
TFPI,0.051985776637916314,0.0044327004312714,-0.016825448443286095,-0.03816807617943435,0.002348940527428176,-0.007654014011485151,0.0027643935751229033
GPC3,-0.021735550558353314,-0.01533002150077855,-0.016908652194520705,-0.015112719437508682,,-0.06709162063068816,0.01591397242229776
NMU,-0.044788952633327356,,,-0.041477075344282105,0.046065125421118173,-0.015486710344023158,
SCGB3A2,,,,,0.05987222900077201,0.06609166827431806,
LAMB3,0.027884189274654525,0.026788648094003303,-0.010309118634568905,-0.08081181201325256,0.020101413517504316,0.03376503110119609,-0.020432518036269897
LGALS9,0.02536389060992822,0.028770155434620418,0.0108986429964249,0.09263389933510038,0.028053643045113652,0.026613141955114418,0.04489054827368832
VIM,0.06867929576856203,0.014700162699983742,0.019947161539199176,0.035797404902133324,0.009942480802777855,0.21412952257064072,-0.010966949848480591
PLAU,-0.0037695302357876465,0.01914457845611521,-0.010824886778470367,-0.019160656850001928,-0.006707179733388884,0.05541177533629033,-0.06193205448234007
TGFB3,0.034461143680090726,-0.04734636555802787,-0.03973758347787087,-0.00780369039424012,0.09180045962054634,0.08734024112669941,-0.010201419248863787
APLN,0.020025791427115965,-0.024646249352822242,-0.020338605414312635,0.003626551028911613,-0.0323648164579495,-0.015263373386006402,-0.02895763660115503
SHANK2,-0.01820590103475127,-0.0038020505698943877,-0.029535230599566083,-0.07731546015832887,-0.023387262287193834,,-0.02447774478574522
LTF,,,0.04119572779075182,0.03855272161278296,-0.020309889357969874,-0.03814182019679845,-0.07456892617455829
PYY,,,,,-0.014545697523864257,,
PENK,0.014071655500806052,-0.041262377311920576,-0.04637521024126724,-0.011987189609010348,-0.025996316191177166,0.00041566804305829847,-0.028732681673808567
CTF1,-0.019025921419454195,0.012860632205360822,-0.0004627684975992467,-0.07348746339069226,-0.02651386304796101,-0.06121024463204701,0.006558729085017116
COL3A1,-0.018371068846066336,0.007958465785450628,0.044358404183496354,0.024642242740320786,0.07901771880766444,-0.009058364715420975,-0.044188312929603436
S100A10,-0.05019316855967728,0.043178423686873024,0.00399857975394712,0.08076096397129306,-0.0028588789023180875,0.013047270374713956,0.009004027734609857
FGF13,-0.023561996127770535,-0.05075297844049275,0.0013998124135828124,-0.1029190425995969,0.011224571635635672,-0.024117128226323257,-0.0012195602544137264
SEMA4A,0.04903947308825205,0.05617214474709855,0.006448037849293019,-0.08187547342882084,-0.018467923248872368,0.06354116098954006,0.016185157176737106
EFNA4,-0.031706001796549296,-0.011495318808357866,-0.01008815424028953,0.021186435589860227,0.053950215091732964,-0.0524555583829076,0.010572282161612543
HSPA8,0.046957094079554104,-0.009503492027242681,-0.0034053179446970564,-0.060118063721738876,-0.004690535342149359,0.10162678765201347,0.0391087195169077
NPB,0.0810704670881465,0.012628318766619805,-0.011666954376127,0.07724123931996872,-0.03281639895141792,-0.021910280577759036,0.007761424130370205
ULBP1,,-0.00500902150350037,-0.019993655389590588,,-0.016234570818317962,,
SEMA3E,0.011409730806799277,-0.060495055055418925,0.04509167206718415,0.06129401103297069,-0.008667033498379231,0.09660412872263367,-0.0644361707152365
ADAM9,-0.02434478628359516,0.010429959629411312,-0.012355569428637263,0.03535352600483841,0.023100473863528755,0.09210646336192622,-0.03630554257770697
ASIP,0.06088315925331626,,-0.010747293871642841,0.006138587664445209,0.12373552088689466,-0.0026613779284023584,0.017504889149992344
IBSP,,,-0.03925150065545456,-0.009929732648693899,0.03517823054001555,0.06593718586177928,0.037601223408754776
FAT4,0.010356676616151085,0.023255070878573255,-0.026047742794117222,0.034261122331147115,0.0633468723120643,-0.022252884042554388,-0.014427825765004251
MDK,-0.08196874652625866,0.023819436810720806,0.019593980221917228,0.016117194228390294,-0.005395926712118522,0.09778087422684786,0.0006105303445623955
BMP5,,,-0.01762472753041856,,,-0.004557646148128208,
CAMP,,0.03750389675694453,-0.020874502760186743,,,,
HSPA1A,0.0035188251145784376,0.05711556520076415,0.05594733203569944,0.0881864733310237,0.03511531816108028,0.02102678823428592,0.07757820654948466
SOST,,,,,-0.020033032815690004,,
SEMA3F,-0.03183142208311694,-0.04377894173476776,0.0003950263045337163,-0.05170523224195744,0.008334725046089633,-0.046518673882887114,-0.008663078914889778
ARF6,0.04329112964772055,-0.018719807449180715,0.047993906308759084,-0.014693201470195457,0.05406363886974714,0.1031479196122851,0.061213314369940576
IL6,-0.020859035903994117,-0.01766411370860814,0.002211674648496226,-0.003373227349038684,-0.020682803132045846,0.016154097693552645,
CALM1,0.04341936031587387,0.0018386035695380305,0.021511651744782152,-0.12345576886876614,0.03470574176261503,0.022152031065190897,-0.05755723509091667
VIP,,0.025206861019104305,0.013286646676996932,-0.055946510906378165,-0.018996289723014207,-0.052640051888598625,
NMB,0.08995062636750516,0.004887495583478638,-0.007782615080415029,0.021635531642522313,-0.010435384826694238,0.0769876755729435,0.008479264881696891
CCL26,0.05466819523232162,0.005280497681307659,0.0002416722359158084,,-0.02296969919741424,-0.06608540225589955,0.23196277140339971
FBLN1,-0.03715400857455584,-0.028806836410474677,0.03111190836557371,0.023190719813087044,0.01766082020623093,-0.10380268463137221,-0.013355770743416685
SAA1,-0.01738051532183024,,-0.027758085512826283,0.03846704972345513,,-0.047975017352276286,0.04090309899022034
MICB,-0.049126808704897044,-0.0016067014925566145,-0.03069339939711994,0.06799963753772435,0.00947055334644732,0.11676649132755058,-0.0006025333496307596
MMP13,,,,,0.010134598003827867,0.044958876762679505,
F13A1,-0.02388092605365489,0.032097427788157856,-0.03610986901263168,-0.04398772345690974,-0.029687960030102357,-0.020592115492256015,-0.02694633047740022
CXCL11,-0.02961937483550828,-0.021821998655584825,0.0030859886039376334,0.05863689845007429,-0.017019269839564193,,
COL5A2,0.05143316879943588,-0.06491090943619196,0.021583330914813743,0.02167855832635173,0.014250836253475143,0.025688566039433557,-0.06738776726583282
EFNA5,-0.017205423404963064,0.004627483555422122,0.06309559786985772,-0.08247306675083396,0.019052485790098286,0.09454820384055122,0.0714144577310013
AREG,,0.005386095555213357,-0.005530026765162669,0.03996185728113346,,,-0.015163641106082206
EDIL3,-0.04521236894006393,0.056383473720355515,0.0074474052868852385,0.10796408369986293,0.017442076981729487,-0.07948877358940246,0.05573394200655617
CD86,0.04969576180052768,0.0005850962570478794,0.006333239737964471,-0.04721818285882783,0.07330856641872384,0.023913821688848428,-0.04686572274594307
AHSG,,,,,,0.09276465103720266,
WNT9B,,,-0.01058657182159735,,,,
HRAS,-0.02623781557238141,0.006956271683426193,-0.007503095635562997,0.004709244294299859,0.01284210794532131,0.08456167084358696,0.052391087695851886
C1QTNF5,-0.025722784356095124,,,,,,0.03535387358291793
RLN1,-0.01584093454084641,,,,,,0.13528020927695683
COL4A1,0.053615086156935464,-0.03568331863952458,0.0019509704088330464,-0.035613651324194806,0.023332747529030376,-0.05892722513240921,-0.0075184284784805345
CCL3,-0.043389474223393,-0.013592742694580509,0.0751968989600688,0.006765331114342056,0.07885018368872276,0.04594801086345367,0.05179547009330416
BGN,0.0008099091229529736,0.0039124110835201936,0.025334633053372742,-0.0014255880835035075,0.06351076359483682,-0.04217458102945725,-0.04039874685341044
RETN,,-0.02172052460908655,-0.013062492510012017,-0.03211797403271536,,0.038155319486948766,
S100A9,-0.04477950013229924,0.05332754402398752,-0.03569022740492127,0.04187942620351736,0.008810316368586852,-0.013044513394952034,-0.052696777343030694
HCRT,0.059996251995558234,-0.02780642718775164,-0.006437221313913834,-0.03796323974137279,-0.026385300444656846,0.05746742798543168,-0.001045452949792446
FADD,-0.07157876680234633,0.004426732478664445,0.016527344768625142,-0.005239978720621213,-0.01632383245463652,0.06699295049858069,-0.052957512852619466
ACTR2,-0.02187791576662858,0.0044594408702444245,-0.01705924944588015,0.028812442228312116,0.056862621752541094,-0.08257133438775258,-0.043723889076742725
BMP2,0.03787765766178733,0.005220924605836137,0.046776902125245136,0.003260642314855839,0.04071187045834467,0.042482556360669686,0.011717211504471397
PDYN,,0.009749981569981326,-0.004890410042740905,-0.04491217638766113,-0.008800361472467516,,
CD55,-0.006931056518234649,0.0074268865665693025,-0.020372501203820746,0.013142815073812803,-0.03107008685461855,-0.02900264675381206,0.0002884063492578756
OSTN,,,0.004184272844695876,,,,-0.022782629958011495
CD6,-0.025871226162590532,-0.04051892661410194,-0.02164064124408124,-0.023438509349145393,-0.01831626135695245,-0.03307042162981678,0.042417512791295055
IL16,-0.021089656732497016,-0.043595748167364855,0.006580123151159855,0.033508920016772296,0.02403681677549218,0.11239388524984503,0.05643706749944411
LAMA5,0.07000517735436933,0.002632192154762026,0.006202909917362493,-0.013353190181351957,0.03094644709056726,0.04104998143403352,-0.023114125292588886
RGMB,0.0826079558082324,-0.0483485419771351,-0.03816485272861699,-0.03715029555217751,-0.001848361879839808,0.09820016704126042,-0.03948763991917936
INSL5,0.13566900620952652,,-0.018120538350650726,,,-0.03140564046161468,
IL12A,-0.030169506628517334,-0.015717843823883526,0.023884333768442657,-0.030945412945777555,-0.011339122556811923,0.05446805511602865,0.007590001982816345
S100A8,-0.06397739808690298,0.06610815609966304,-0.0027403619305897834,0.05663545723697267,0.002202119632117438,0.014140324180008724,-0.039576687622483696
TAC3,,-0.004945063972652106,-0.022546679299265966,-0.06350460417889112,-0.020211635584909855,,
TAC4,,,-0.02043820429880167,,,,
MFAP5,-0.02435255331969991,-0.024241175240742246,,-0.03674854583952292,,0.015814661500132738,0.018734018572812892
CXCL16,-0.02846688684710367,0.005383028288092705,0.03298957986035607,0.04322315072510128,0.019432127468299656,-0.06632225289977381,0.030044901959598334
AGRN,0.03624631072585621,0.019981372048791798,0.01365142922005063,0.07951051795209295,0.09219817811449389,-0.016233270480495433,-0.07709989216209903
COL4A6,-0.02121351200730027,-0.028115102299351897,-0.014450458266668634,,-0.014984920246198723,-0.007168526069720436,-0.05093389896269631
FST,,-0.012572694727370482,-0.023657275821073142,0.019996050585131663,,0.019423423002768805,-0.05944137400218133
MEGF10,0.0031521215315667597,-0.037262223037682375,0.04268676009066529,0.06828748024793557,0.018898930274815,-0.0772932138143523,-0.006984851226658023
C1QB,-0.03137533347735978,0.014656205643256431,-0.0029313879433709175,0.07249598524548076,0.036907499336115174,-0.018055052545028358,-0.049104448852997085
HLA-B,0.031925820188410246,0.07867838813735928,-0.016333142698930363,0.06734643870759069,0.004286497483182577,0.06480904210712848,-0.05731528418775425
PDGFA,-0.0734217644797823,-0.027823136487190796,-0.016660372031952843,-0.004549685154149208,-0.013092841814538672,0.03037321031095183,0.014656769081783576
LAMA3,,-0.03135237182488904,-0.020261406013450174,-0.044489909890666174,0.04365950895259953,,-0.025759117427441056
DKK1,-0.01584093848799148,,,0.06845356782286229,,0.04498157369251398,0.019345701800282653
INHBA,-0.019761556557876623,0.0079704368699857,-0.02350130529669255,-0.020620052978670898,0.08567520912167502,0.046397475080410935,-0.038575202721511284
IL7,-0.023561993832127474,0.02122275758006301,0.047944983506308575,0.000361681401873456,-0.017771283020656573,-0.05564681260421376,-0.024147581886762116
FABP5,0.00880155927282925,0.08212944180093651,-0.04202724946118763,-0.04104143253079127,0.01685373477926571,0.1806071177968884,-0.07081219184660584
CCL4,0.02804792174464211,0.041342990390534545,0.04445381983544114,0.025837209237291003,0.04587042299050445,0.024601871453908342,0.051631335081951245
FBN1,-0.08148688563332239,0.010148223106960029,0.004138945652376167,0.07179114787979322,0.053275426784176697,0.009060070677910429,0.027192405241318676
TCTN1,0.0642599730852619,-0.003962564377198517,-0.002079102896070041,-0.01608074862020629,0.04849599616380566,0.0883328060543523,0.02326172441798839
NCR3LG1,0.1321241046153316,,,,,,-0.0241475947082871
BMP7,-0.012996592410436323,0.004019732685084667,-0.03717400119239273,0.06734572728935964,0.011150850042970804,0.024952606566432,-0.02215600958734829
NLGN2,0.06961445096612204,-0.03672221175107691,-0.006245265698291011,0.028112283670288805,0.06420882402678121,0.04489692357608987,0.04447608851011657
CCL25,-0.015374689730680928,,-0.01802235420591815,,-0.03875102509172112,-0.044381859789324324,
NPNT,-0.038857902928543325,0.016159641934327736,-0.0037183319142112888,0.004760569547940845,0.06387452929281066,0.021179038418809706,-0.021062727460539256
KITLG,0.11543983819887438,-0.030503950682962865,0.030508660167466138,-0.03237877411794674,0.02521053676838005,0.049124391430217317,-0.030037263610020865
MADCAM1,-0.01584093848799148,-0.032350536909511465,0.0071954173957791195,0.03301603210887335,-0.011787387496667301,0.04257428274622711,-0.031970401856944414
F12,0.014900858542458501,-0.03729894844160909,0.014048965424060776,-0.07997009822862267,-0.033401903152932025,0.05797185303003974,-0.028882240136505172
S100B,-0.010847435364361868,0.04852382238976252,-0.009360741798466217,0.13255867735471563,0.03281624889288415,-0.052562284648571746,0.06811716370588607
IL27,,,-0.022868595635947626,,,0.0472797439128719,
CD99,0.054939400188532106,-0.019007299253202378,-0.010139701438580834,0.10778182960654059,-0.025171346066202912,0.1311568417090719,-0.018540719096153003
PDGFB,0.03881223716617784,0.008439800212007508,0.015182126450265454,0.01940646533201598,0.04219536035721924,-0.08121226962822234,0.10484624038013161
CLEC2D,0.001987630807775883,-0.033783713591947366,0.03743851301158758,-0.01751405455596606,0.06052934277948868,-0.004421654243239464,0.01970705482509219
F8,-0.009184507094656081,0.018151825838692116,0.03433477278027689,-0.0005127039036574522,0.048397093897282896,-0.02202752762261537,-0.05200225943528014
C3,-0.07147185071464897,0.05853127366248286,0.003824214015686878,0.06855740917072319,0.028957413806655105,-0.09853786639210035,-0.09653785295185209
DLK2,,-0.024538891617738798,-0.016272189706984772,-0.006353520331555657,-0.02382884436748588,-0.0486475297963778,-0.025759127716615513
TSLP,-0.015609445742807652,-0.022376103707488167,0.03703331369872769,-0.03312500349184688,0.012586474894530414,0.002075649208486338,0.002708207156163919
OSM,-0.014894739117723045,0.03303336517308736,-0.04328963108996601,-0.04057350474799864,0.08175768024226408,0.035354878031757145,0.0408008626740721
PRND,-0.015840936514418574,,,,,,
SLPI,-0.010292440549218067,0.017160947000775466,0.02418327221460854,0.029776120930613787,0.002300182469942207,-0.004496948901415978,-0.016349495841084506
AFDN,-0.024868833802864372,-0.021969100022620112,0.021599638078099035,0.02834802156358654,-0.030646083252974257,-0.034593728995619265,-0.020302773653223433
KISS1,,0.03177740362599958,-0.017012620757632577,,0.0021311184984772504,,
ULBP2,-0.0297756992028675,0.017603191205134813,0.041755819537798784,0.016926754036525812,-0.005628513824419468,0.02725427559830259,0.02132886983609837
ICAM4,,-0.010876806301900521,-0.010586570744896457,,,,
TDGF1,,,,0.06595648169365352,,,
ANGPTL1,0.06940553718930909,0.017781337567963466,-8.247531643463269e-05,-0.05486136898938753,-0.022823700218002136,-0.05490890488060789,-0.043014375789724335
LTBP1,0.04508664222927012,0.06961865306835413,0.049544877928028884,-0.0193528575096193,0.03422973766181184,0.0742483003959729,-0.10415638902629384
CD160,,0.024455023136146413,,,,,
NTN4,-0.037028578505255566,-0.017898891461017207,2.667482972329267e-05,-0.05878342795513608,-0.010288654225225565,-0.0013034460631143033,-0.038519152311964205
APP,0.016535018872651082,-0.018974790278010713,0.06787235493328696,-0.03277387053640433,0.023062551574003873,0.034942780010360296,-0.0615699663875991
RIMS2,-0.01584093519870372,0.012196494527375435,-0.004417303727915828,-0.030605027912479814,-9.725036831992215e-05,-0.02732783418210063,-0.017840937488168094
WNT7A,0.012811481781663778,0.0044448830979134935,-0.01489114045555238,-0.010064706005394006,-0.020832923534247077,-0.019994616191046196,0.050207984666045084
GAST,,,,,,,0.009633405831610521
GPI,-0.03510336945199918,-0.021106124838436546,-0.007807802693659378,-0.08945015054585267,0.0006381230787009098,0.044808735941797885,-0.04167274290055486
IL1B,-0.019761564452669498,-0.001043637737848688,0.00768643824114483,-0.059234587387039635,-0.016056179417186543,0.036164909830395914,0.053765224609877094
SFTPA2,,,,,-0.014093390897970265,,
HAS2,0.009961929133426967,-0.05948551004602918,-0.004892300759422542,0.0031560433959060366,-0.013486198269429359,-0.02950001215207143,-0.02375662827750891
IL11,,,-0.020438205847248966,-0.03312499606339407,-0.015828445716729558,0.05080577651976041,-0.02929443796007004
SEMA4B,0.02364433929259527,-0.03212504853825806,0.0004119488648080729,-0.036103343554564835,0.015627673792339772,0.12699169837723437,0.018027694860250246
FGF12,-0.020792145436655134,-0.02274109219399779,0.02085074383047916,-0.08429434346555079,0.022230552646780255,0.04607622314644007,-0.016886273899032488
CP,-0.03242209734307321,0.029124903873418328,0.020168944590190356,0.08546422120100866,0.0424546167190042,0.02427747252149544,0.016386207689476556
NLGN3,-0.007658882253712503,-0.009193300498548601,-0.0016294292115429715,-0.05060345478704439,0.06663582292421963,0.06378619150509211,-0.039453499337068786
GZMB,0.02893469956577147,-0.022376103707488167,-0.013454364733713815,0.034809021508126675,,,
PROC,0.0027055590512066103,-0.045673563460344076,0.009293580632588254,-0.028124513509787386,-0.0008540296632420199,0.04368457886610917,-0.02884514324509442
TNFSF11,,,,,,-0.0599037226212389,
AGT,0.06677240127093442,-0.02572835779283172,0.04545007034851742,0.043917430146683,0.011746064104694332,0.1537929699911822,-0.020883734697345745
PTHLH,0.010958622292123403,-0.020800834160285567,-0.012656928134201103,-0.02800933843834171,-0.013176202702501173,0.10218288210170742,-0.037194217427243166
COL1A1,0.03726579498614169,0.011874924518198837,0.04282831949825871,0.004537979907348097,0.05686903635661783,-0.043151769728169566,0.02433287691391558
LAMB2,0.07496455106257936,0.056623994901873746,0.009209680654182435,0.025460559751326158,0.05363576852131844,0.09714082859613231,-0.0007371195265023204
DSC2,-0.03294370195397219,0.051842997353992684,-0.03395875837871889,0.018652050813511477,-0.04946876934977028,-0.03746856247273297,-0.023558322213289008
WNT5B,0.03683048030450581,0.05460573460962503,0.005975937885069485,-0.017970664179227432,-0.008676022262443569,-0.005303759896706685,0.08778785615787635
LEFTY1,-0.01759020014285407,-0.02653436206827933,-0.029009544889954428,-0.039357479864582566,-0.019647413500110362,-0.0029203684554702136,-0.011627656737591923
FGL1,,,-0.011518565986959352,-0.058587326219311946,0.02568325046837403,,-0.009499534901102901
CXCL5,-0.02601894482823091,0.0556116855584259,-0.010586569591288723,-0.04885753547689537,,-0.0035559814264761484,-0.03134430794873125
S100A1,-0.04344568140768802,0.035328718509404444,0.009109276875642221,0.06456697462286769,0.014821777183634656,-0.056664056214234565,0.07790187568383014
C4BPA,,,0.009035424826183136,,,0.048861070510346,
NPTX1,-0.023721928934309473,-0.03211819374364195,0.004209341406190363,-0.06722617407135288,-0.025570488138956574,-0.007817400024277603,-0.023130919187828843
TGS1,0.025543985629281056,0.013332443890818536,-0.041661660619983505,0.038226922988239445,0.003752763502151264,0.03745483706531509,-0.04018069785085599
SST,-0.020316964713095114,0.055809466249904544,-0.03405370798932829,-0.07408804438820539,-0.048335820309481574,,-0.005244222142028844
IL34,-0.028127448742838373,0.10346054383356824,0.017322154341597753,-0.024644749624482744,0.01374951699334458,-0.02580148613995906,0.027797062332786757
DHH,,,,-0.0335452283292292,,-0.041465524775961965,0.02431348579949551
XCL2,-0.02977569866296008,,,,,,
RSPO1,,,,,-0.014984920246198723,,
TF,-0.03610965620685899,0.019229007626172603,0.002894421576892772,0.10609482377224813,0.03728501507900722,-0.0874178654630441,0.07784521979236174
IL33,0.003102220406787524,0.07437542223138145,-0.0022003597552396692,-0.04801177221806705,0.0663776194331944,-0.028844676947528625,-0.039166485974166665
RBP4,,0.021300250546417186,0.07604540350349734,-0.11335569339504996,0.02151430394243432,-0.05990374717343713,-0.03065835439570819
CCL19,,0.08706958704976203,,0.07772758702528236,,,
CCL20,,-0.025697069882413857,0.03900228178906113,0.10311164843310161,-0.014766866290937606,,-0.025759131444580315
NAMPT,-0.018083200546456554,-0.01553933901152286,-0.04236346158260363,0.02694666754141937,-0.034842761116876404,0.031862674036916054,-0.030151563989587515
