,MGH258,UKF243,UKF269,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1
LPL,-0.038680167135657216,0.09580603785095844,0.10617067568721268,0.058397988943155406,0.04104909158540376,0.07826004434381026,-0.03384862981994008,0.01975456550305423,0.029488667097228232,0.0694160916961295,0.01182845747471884,0.04376709829721902
SEMA5A,-0.036331227580371384,0.026206682266081353,0.07219075612554308,-0.07567269132460329,-0.007149521586923835,-0.044425925758843875,0.09685611361021203,-0.09551506919965673,0.08550055025301075,0.0050486399418846395,-0.055630190210823674,0.04941313670428151
SEMA7A,-0.01736313842755415,-0.06633126363013697,0.03147533070433792,0.1034973116646981,-0.008193408854780078,0.03979063717456908,-0.04580946873448507,-0.04431559969301954,-0.024509244724193163,0.04413893062670093,0.07127986141557102,0.06065598746673025
SEMA4G,-0.04061711763342004,0.0015255051797619967,-0.012836290971210485,0.007821782328570588,0.06699160811044072,-0.06907472126038529,0.07170502371254307,-0.007851671869149054,-0.04904306945660026,0.047221181072250144,0.04124727383487208,-0.007365105017025515
SEMA3B,0.053952503256417296,0.0805753423783636,0.00032828502391759684,0.017166950035238507,-0.013781472130661656,-0.011675819139628795,0.026069526487837544,-0.0004524081786859889,0.0017873846356387618,-0.003119703682128273,-0.03029701108461742,0.09198402378376581
RPH3A,0.025734634764075413,0.04745578123570283,0.011163449314327098,,-0.009176078804287707,0.059767798012777776,0.03644817556780571,,-0.017902417615600942,0.03792995434074163,0.01128026474034977,0.07790498926678253
JAG2,-0.023311378431447823,0.04339060173003214,-0.015138426984001824,-0.030746126106954052,0.0020230076721687493,0.015089641918338437,0.00202327346299623,0.03148035553123645,0.0300343535652726,0.011683003644150182,0.0015940442932081938,-0.008993356308193558
CGN,0.05297447103827956,-0.01995574937641676,-0.005768884525928498,,-0.03679191237048639,-0.00644104930884034,0.07455433070213145,-0.05754448041590134,0.06928073005157975,0.08603755497808278,-0.01604712355529672,0.16814231313171876
GDF15,0.009625945531064271,-0.00859189664011052,0.07100411531909528,0.038435822912653274,0.03695616717678283,0.1166643973698211,-0.0445414608898113,0.02358641489802295,0.019225965245388145,-0.00012294353320042883,0.004222610603358332,0.05444507004052051
SEMA4F,-0.008099041764630456,0.0003446995940363439,0.003905729029523227,0.038057342895861206,-0.06325934210535235,-0.026228375945406317,0.11479732097167017,-0.09495091851660431,0.06289657216197238,0.020355278160917388,0.06150619575508678,0.03548462198141374
NXPH1,-0.03245426915626769,0.07915397801194778,0.006741241874985886,,-0.004782606516079707,0.02407384149822975,0.01882277631240527,-0.09835038534378285,-0.004504865839719825,0.06627353539759744,0.007361156358682571,0.0746877239434044
ARF1,0.046194326954749884,0.010206153435214232,-0.06203743648435727,0.013664250403050778,-0.025328670124109862,0.01740945306224151,-0.07435398300630956,-0.07292863246285583,0.06406444723280709,0.04108117592294237,0.009722095021513881,-0.04120620120472925
DSC3,,,,-0.025947731043728158,,,,,,,,-0.018429305338877724
EBI3,0.011101555335801025,0.04820729137571332,0.06115385900496926,-0.01794256234312304,-0.03875015129211212,0.027939271004832834,-0.0020333795788273277,-0.023024345839961047,0.02246457997248613,0.06828250126594865,0.007920971507910265,0.0974110791690956
TIMP1,-0.015851520550953884,0.12795918163927497,0.09687151122949744,0.014972059235096903,0.06512144802752017,0.09145330718592161,0.036726521668693404,-0.049338441793654646,0.1092005813552765,-0.003732503562694214,0.04678990422331816,-0.04466206906320079
SEMA3C,0.03804241478210308,0.0019079197078606812,-0.05668633697753217,0.03320902878124114,-0.014800244398096067,-0.01378999757974224,-0.016462749924027947,0.054632998263681065,0.019758977761259136,0.05291155586507866,0.03899221641221448,0.004082795532846842
GNRH2,,,,,,,,,,,,-0.019970664032689028
GAS6,-0.017101898817098192,-0.029866887311233152,0.037572775064439075,0.01675363555704562,0.019536494826629502,0.0499718353640466,0.12492661842147433,-0.10576773379860972,-0.023766813262504127,0.03850588828039429,-0.03531200780114189,0.041168531848353104
MEPE,,0.05412449658357414,-0.007682798312718261,,-0.037544154064847554,-0.005100483497526768,,,,-0.027605343296422415,-0.02165934478699654,0.039786906997213066
SERPINE1,0.034434325602803365,0.07220890978509409,-0.06646213479545263,0.0050872383679607495,0.04057984614382447,0.08090900862568104,-0.08762354219733534,0.014080151728451108,0.020218652766970872,-0.01863164498570928,0.004433470372354886,-0.05926613131699459
RSPO2,-0.02742071293853002,-0.015081534508153513,-0.05631310578452933,,-0.028313852966696845,,,,,0.017273150175254572,-0.029176324829569764,0.04070272368675441
SHBG,-0.030805817194761803,0.04682023449712629,0.11509582131289438,,0.06652173448944886,-0.02158200893701864,0.0072874436523148655,0.06501921933709859,0.06915106998104588,-0.023901076628766265,0.018143512057183283,0.017777207342684495
LGALS3BP,0.029401178231461017,0.06966413104725258,0.10677612614751161,0.04626973562044092,0.03372975185904569,-0.023966532599986334,0.026318262093654024,0.022523318969112794,0.05175791008867318,0.04426315044036046,0.06001841141446207,0.015276180738361666
LAMB1,-0.07285262969439696,0.09747515924897272,0.12959743727157425,-0.010201662688579123,0.04640209251723073,0.054609249236826515,0.03192273893941038,-0.016665957901338124,0.08824508572784026,0.07995530222169196,0.05726988924770828,-0.029137108262793747
SPTBN2,-0.012585479509402834,-0.030685203351648132,-0.08426868291778923,-1.85001008161218e-05,-0.07132462908988665,0.037583770949588244,-0.0490977932924587,0.009090090985021119,0.03668436797343423,0.007858083191138503,0.018575275044637223,0.010956689574125426
COL1A2,-0.013787040484386868,0.04710308599833252,0.12959786861721284,-0.06059609859736009,0.006340539670957204,0.013578308013617256,0.02809779735730289,-0.05838153050446954,0.08243090965281921,-0.019384507925959457,-0.01277233093430801,-0.08242244733181882
DEFB1,,,,,,,,,,,,-0.028953552815178262
CEACAM16,,,,,0.051987663589779055,,0.12081744931015578,,,,,
WNT11,,,0.07859602172299712,0.027563615004805204,,,,,,0.045526793529838704,-0.01743837130308787,-0.024457995313803056
LGALS1,-0.07773010436305348,-0.04297426178154257,0.07976666914913579,-0.02792469796191995,-0.020906288227642608,0.038246104260729864,0.02696039808298368,-0.07715142548850588,0.030456626368197702,0.001008823105760874,0.05576033327006075,-0.005856953525259603
BCAN,0.07236968669625787,0.06690256240080315,0.11458230438366622,-0.017061601755541094,0.00942561236011556,-0.02649059780871417,0.003208273592287989,0.046507243334125384,0.08097457756479966,0.028316404752283184,-0.07239672435512527,0.044267492453423714
ANOS1,0.0018150242540030971,0.06721612029851665,0.058987393707197876,0.13468110700620842,0.05255235166251299,-0.026981533558705452,0.11790508149349253,0.027260024983571128,0.06280332639499141,-0.003828579879053896,-0.08791764593723643,0.06258581740894674
EDA,0.01112771698609141,-0.003596593597681816,-0.02330731536252954,0.02535377947029491,-0.015822324767075707,0.011544554676411719,0.09007167544722014,0.04762370379696672,0.13318788510056617,-0.0044797082708627235,-0.028815814892766432,0.006337579473031243
FGF22,,-0.039788730694090245,-0.017868090667020747,,-0.018976208752477432,,,,0.003737195841690062,0.04508185711231189,0.04983863067665649,0.015388081800754107
SHANK1,-0.0026626206108005647,,-0.01700035342417316,,0.06564837416701157,,,,0.07946061684494068,-0.013114784969377744,0.058534638509195366,-0.032855735593286216
NPVF,,,,,,,,,,0.005705428678084701,,
RAET1G,,,,,,,,,,,,-0.022979353827452965
TGFB1,0.00842723679336253,-0.0011458707117335035,0.10335360252870984,0.016826868377429798,-0.039789165717513876,0.05602721812662565,-0.05918595623463679,-0.036283501486198654,0.03780088454451872,0.010202049551573228,0.057875261344640085,-0.002604241769803731
MSTN,0.08722632623494465,0.07936498765200263,0.0963313854001069,,0.035156722254593556,0.03935681571246885,0.09426379515862016,-0.04227137605427969,0.002212215204242696,-0.020441595041532066,-0.02177354983113556,0.02216594388835301
WNT4,,0.02486761023085103,-0.020259450422950933,,-0.022655769078132465,-0.031292421833810424,,,-0.029886100654506077,0.079590417313414,0.007889650191963861,-0.061073173204815874
TNFSF4,0.0431917333101866,0.04728995502500502,-0.032158876668717494,0.005180093887185861,-0.03385438978333862,0.06016509805921898,0.06414235529529379,-0.017971623341161598,0.1887381872337838,0.04307018239426565,0.18002205578331232,-0.006588046807626875
NTN1,-0.06365413644047123,0.10675962233921998,0.09272706951777165,-0.0643694128327546,-0.011883610826076951,0.00751974814843234,-0.030591368051030934,0.04895024947319736,0.0035303979150018167,0.05206592816256104,-0.02299929877254396,0.013871104257402211
CXCL12,0.011607920797477073,-0.016253889280056198,0.04464662973512492,-0.029750200784147952,-0.01060594335637428,0.022757254882083043,-0.001032482631279862,0.08461912032357169,0.015795658585380994,-0.025114920010869568,-0.030589087953000135,-0.03267951974382974
GNRH1,0.013273391195735257,0.10327786739123422,0.09602482568157555,-0.02214551749462487,0.04446978715678309,-0.008180008497369707,0.10691914251730526,-0.06730872642901127,-0.020259527810218798,0.05956669015424233,-0.0010386717433654442,0.04009446506418931
FGF8,,,,,,,,,,0.051176551616350215,-0.02589119585700557,
RIMS1,-0.0076429301519919815,0.0025871400375336996,-0.04849768449563705,,-0.05965396005566675,-0.05409278029322086,,-0.06087556007763366,-0.009556849409206774,0.05582172149927207,0.005077467630875752,0.0016717986668844356
FGF14,0.008703894941045828,-0.048235188698193994,0.06122857033855772,,-0.06911234313092526,0.054267098086433194,-0.009608527023312278,0.06821306840952335,0.00268070098595868,0.032227702726330236,-0.03700508344136911,-0.019746971830085728
IGF1,-0.04741428004585633,0.08038321176428037,0.0015215374562098174,0.09352034994068911,-0.036180763938346815,-0.07167459746331538,0.06734038654059964,0.010866666072036587,-0.02741844353518053,-0.015577368449531219,0.03505287106893185,0.013437101878276536
TNFSF10,-0.04807456504336962,0.05732659709315101,0.062193622353321945,-0.020308654435796873,0.05129071702314001,0.02666382395103582,-0.03388954367358308,0.0065473985099292736,-0.009618768312552626,-0.010662154119914191,0.05621329771545159,0.06446819659977436
GDF5,-0.02742070211531969,0.0776720788109682,-0.031491837407043144,0.012568011712640579,-0.01658704662951618,,,,-0.004216421998004854,0.0750901708471462,0.01507861235536646,-0.0006975248322756609
CHAD,,,,,,,,,,-0.03640294134746991,-0.02000149394153583,
RGMA,-0.009110184037896993,0.06963678317699246,0.12877385327656896,0.0663331668253481,-0.011318117431615073,0.011479060146657682,-0.04566560067330104,0.07795586878100608,0.03539258576609929,0.07171878752140823,0.017292534922665588,0.04634830209210788
WNT16,-0.022390740747361866,0.026300548421096845,-0.0038127546428626657,-0.018232824768380927,,,,,,,-0.012796411144532505,0.020401818791151435
CX3CL1,0.021188140024216474,0.010503014098077823,-0.006369231050688616,0.014839803895149727,0.006183535369641993,0.06153603072521476,0.10597086777728403,0.06837427390869039,0.13594260825938578,0.08928007019282166,-0.0078684908628247,0.054557862481985665
FGF1,-0.08782014414528491,0.048024341276691904,-0.02460396743091824,0.0508668434928077,-0.030004648568740962,-0.027124092888419406,-0.034819959010854724,0.050919734795870676,-0.030930999359071575,0.03395312864535145,0.0018273278851340905,0.021312281803980763
ALOX5AP,-0.1062940455823913,-0.051961570284753705,0.11492334358399617,0.0649453211993124,0.016238215584544195,-0.030084310770681206,0.0685864192739313,-0.009284756603157718,0.007921925106567406,0.0561472746582538,0.021093764584301677,-0.006702208861218956
IL1RN,-0.024402688532541534,-0.03388778929164764,0.04469190646957423,-0.031059695263745798,0.05764453413050846,,-0.04326078950828401,-0.06476047427614919,0.031445912327278384,-0.02014440172095517,0.031877922861332786,0.031977728594784274
PCSK9,,,,-0.023388275180324918,,,,,,0.03882061152592923,-0.012420916001472897,
NPW,,0.0015890647761259485,,-0.017507135612969384,-0.019840889993741114,0.03276810887595159,-0.06804559711552385,0.14932398724770188,0.006090666798015195,0.045782262001332466,0.0684676094128763,-0.008072617838384477
CXCL9,0.024820010301374394,-0.024684043271378978,0.05055870046170777,-0.022580482069946062,,0.00045370767215980256,,0.09065605586177326,-0.03803232915119798,,,-0.028597542510690188
ANGPTL4,-0.026437261937452914,-0.027212817910392744,0.03662534401138798,0.00020069169243365023,0.046410947860144165,0.02655321425868575,-0.01946581071926848,-0.03807173897766779,0.03389458846574722,0.0005467649280827967,0.04438752142414501,-0.04524771991586583
CCL11,,,,0.003953702066865595,,,,,,,,
UCN2,,,0.021295089128923177,0.11021586923207115,,,0.050861757173410044,,,0.005372173806179354,-0.0140355733000328,
OBP2A,,,,0.04000325850108005,,0.0384838136262415,-0.023065529601709746,,,,,-0.020700927169340428
COL4A3,,0.09363489645573096,,,0.03685024475234544,,,,,,-0.019630341286187066,-0.0334859055245181
NRG3,-0.002233700416026433,0.02594156641039517,-0.05995750125156742,,0.04676539637635319,0.001104618406102815,,-0.036692175539061574,-0.013495741463787287,0.01296490773244531,0.04717276921612507,0.05172850281398459
IL23A,,0.09272886259881387,0.0736663718936418,,-0.027333246266255294,-0.04274526910649325,-0.11224574402930265,0.05261446074382448,,-0.01574721430468039,,-0.016208529707144287
COLQ,0.008791091321180014,0.07385570307942492,0.1391426741275843,-0.026097258788567713,0.0010047590757042604,0.10603228107685997,0.024720802726323238,-0.08974748644823191,0.05816940299750733,0.13589270711693735,-0.03311041352090114,-0.018362777748103014
SCGB1A1,,,,,,,,,,,-0.014371076843523421,
TNFSF12,-0.004085553817576801,0.05889102355517801,0.058493205870897215,0.07317403821703158,0.03187426980744559,0.03056647523819331,0.10340355677498729,0.02021666033643969,0.05493129041708117,0.03613716369237704,-0.0007994944236906649,0.012232397449114063
DKK2,,0.018918329209411232,0.010551491136056758,0.02620312033940735,,,,,0.002977763487283858,0.07423533148438836,-0.016541740990730514,0.01018439826039747
FYN,0.003302282870534573,0.08412243965681987,0.10509203166984919,-0.03069761992482638,0.040759748198310033,-0.05840619959067881,0.02581572816920202,-0.06589890754591347,0.018425464111407,0.0047710839631565465,-0.0658331219798594,0.03492131079074752
ACE,0.05854015562551149,0.07789803827972995,0.04928477645058865,-0.015268346950675346,-0.04746888379968457,0.043017512798237095,0.0243651301997025,-0.01352122802367485,0.12142923148759259,-0.03104816953162162,-0.021777759673990312,-0.0001831938955543338
IL18,-0.059441828497427476,0.03954536829713635,0.08787009608080124,0.07540287351996432,0.00302602828217881,-0.019001390611696513,0.06497334859117443,0.020397920667095233,0.04734671648925844,0.04263863704898836,0.018110454557194344,0.03165505394114934
PPBP,,,,0.10198116384412445,,,,,,-0.019280949529971666,,
CCL27,-0.027776355285002097,-0.054265096685715705,0.07096970662128822,,0.008377957726585191,0.027439948713518215,0.0695981735907372,0.11096624885939255,0.08150799545232258,0.013935977817797075,0.010831564482537233,0.0048645815780939535
SERPING1,0.0015118403819604253,0.0751354026339608,0.1466957449124797,0.06307612734264242,-0.0017259726096784803,-0.03404636948687523,-0.06643819607428793,0.0735982724627916,0.0627212796662539,0.02575434202039289,0.020198535865245493,0.020895530319526838
AZGP1,0.055273657087992756,0.027585949550861234,0.04124915674044621,,-0.038340063372225106,0.09314160892879672,0.076049456202211,,0.05991375504772576,0.07578149785369087,-0.001973207424691166,0.01700746682929548
INHA,0.025632614771493978,0.0069199425503474075,0.03231397446948842,-0.008729980011787057,0.10840868536242984,,9.97629996238993e-07,0.07162041138377095,0.07822287973565697,0.052763506766890816,0.10612830510798898,0.0037454761960813714
SEMA3G,-0.04214275135337299,-0.03438707977680339,0.006136721379884386,-0.01946353155583183,-0.01175067830980221,0.10458519100771103,0.10677073675509487,-0.013853938955638998,-0.02966342975676312,,-0.020606954162711074,0.010058789534551166
OXT,,,,,,,,,,,-0.012034280082980017,
COL6A1,0.044433292875759416,0.08984590953621009,0.14662793376177768,-0.07924306653133184,0.015689526423505892,0.09220313295601558,0.07267696506830487,-0.053150540184383775,0.1268743801140297,-0.003899672961786447,0.03210046909608087,-0.03943336033643286
FGF17,,0.04931029607765686,-0.02832377235289197,-0.014991838675132072,-0.02358543170729562,,,,,0.03482105259775988,-0.033188708016482875,-0.01972163448152
TNFSF8,0.0485846944501915,0.04005767512753357,0.002876114479470096,,,-0.03813415628920439,-0.03485182103911548,,,-0.0005355426672575655,-0.012796412833528368,0.08955380045846827
FGF20,-0.0284895838666186,,-0.016271431010045356,,0.041851215616704684,0.12825879323703937,,0.08996894227050369,-0.02497479656723351,-0.02275012487771947,0.03279757797092815,0.0029832921000839526
ICAM3,0.03144227406258663,0.10752807484995795,0.07051079813702592,0.05175730543435542,-0.007956804527184459,0.05454520266180984,0.04220330344324667,0.062033408447420675,0.032217995372290094,0.07357990095826104,-0.00873149098200693,0.033919917135051346
LAMA4,-0.029309971444201204,0.09747847775684955,0.0994964601392456,-0.006691947461172245,-0.056831245516063014,0.021134432652623488,-0.05530648425909242,-0.05060952606975972,0.08428130661008308,0.002723496416873515,-0.01780878093974398,-0.014104123022728723
INHBE,,-0.040604427491699374,,-0.01735978428489094,,,,,,,,
DLL4,-0.026987033665253513,-0.05669720361835119,0.0762695100146672,-0.01433257282944106,0.01899229448778762,0.03891826996367998,0.12082226816969048,0.026624083071291015,0.05838640798741368,-0.006164931335034982,-0.048525299162603924,0.07579812183013065
SEMA3A,-0.00502740019029386,0.15363058313018574,0.013774990835382438,0.01768403000581922,-0.03529104504114394,-0.018382904650548947,0.04454920301239528,,,0.0383337102741567,0.03673027624751927,-0.004001848319447829
RLN2,,,-0.023307312357796938,,-0.017087912630663667,,0.041018145819022515,,,0.04482925373892572,-0.01403557175231474,-0.022760978802530134
C5,0.06730471466581618,-0.006932681848453724,0.12744924134977442,0.11505332021576453,-0.04287073649889667,-0.03614471454148334,0.11950713645651381,0.03516575897963528,0.03448038918566737,0.0054619283357172765,-0.060283614444786755,0.04078944963777685
COMP,,,,0.05428996995712821,,,,,,,,-0.028117243231028207
EDN2,,-0.03491383216671976,0.007179466150709954,-0.01375852037696144,0.01561378567669248,,,,,,,
C1QA,-0.08922570547836228,-0.0530852652516667,0.1273830062162022,0.09356142870512273,0.010964230025652536,-0.0826402146952623,0.08792110943528066,0.1097529987179222,0.01801335410139815,-0.0024822528539241557,0.05995482614625716,0.004493175934655633
UTS2B,0.0498206619762822,0.013804779633331767,,,,,,0.08989898087715026,,,,-0.02425177796315009
COL9A3,0.052482834480099015,0.11879491929671163,0.07590212020626046,0.03452608966853255,0.0076156704656127885,0.07203564421172289,-0.025639516798536016,-0.053596534982149995,0.0606042000159323,0.10276182373553563,0.025623535958879836,-0.0025348670816616303
DLK1,,,,-0.021867870942915393,,0.04661267153732276,0.03574380582065541,,,,,
HGF,-0.05066559510981339,0.03417444992569691,-0.015303730999656227,0.016569201555860415,0.0141986369728491,0.09200850696099634,-0.01520438659819289,0.013918177034990285,0.09375077010858184,0.043679938741763645,0.039039963211649965,-0.008774180953417615
GIP,,,,-0.018227596304641863,,,,,,,,
P4HB,-0.018137318092784842,0.005984482542211028,0.09384870951990175,-0.03599135331775435,0.008441922217287486,0.029601323123308692,0.07541042236507187,-0.028418618382598654,0.09029144221900412,0.0009168163348886929,0.048278075214809285,-0.0922247169678781
ADCYAP1,0.07039672690761424,,-0.015267033874950292,,-0.025179523431585842,0.0634159274054096,,0.16753743978286997,-0.02808895096433204,0.006939402862532833,0.01749326009939882,0.07793124278386575
GREM1,-0.011867917228925122,0.1211308901938143,-0.020589501681156985,-0.06963179333051421,-0.0580457091651217,-0.008693356199039826,-0.003708916692738684,-0.05852632042750546,-0.08477993448030818,0.012065482045595476,0.02818806327696875,0.04808234968687605
EGF,-0.053820056779068176,0.08340585600080737,0.03613594604193783,0.17200949338863517,-0.03110189216558766,0.002758646195363512,-0.05943209392811454,0.04250825865946405,-0.015587143653711128,-0.01768831233451689,0.04547205305720235,0.024902131634416975
VEGFB,-0.0015559356789591925,-0.019381517456752075,0.04764364568397104,-0.07230493081990458,0.03166760304326365,0.02894926609515779,0.08500920645646252,0.026092861162416256,-0.02870337806259864,-0.0358299791980517,0.02176466555146015,-0.052020836158238826
FARP2,-0.015732407566198696,0.13177219196514445,0.08816341577761341,0.021328853065290778,-0.0034799069623077604,0.04155967880654317,0.02909879849236238,0.03828972449548436,-0.08224038976306516,0.019417772807835375,-0.04240581516399481,0.06513507785135239
IHH,,,,,,,,,,-0.01893760696100293,-0.013864957751393178,
LAMA2,-0.049352641421705166,0.03059009634402363,0.06533118528755524,0.08439150480003584,0.006129188525630222,0.006741898715058144,0.02812944147117425,0.027183966192723386,0.026383323416658624,-0.01895193494976188,0.021688091932399574,-0.03165164330402423
SERPINC1,,,,,,,,,,,-0.013692343643888123,
NRG1,,-0.048040204492376365,0.036849826427259015,-0.03567878463244501,-0.03451354360036957,0.0007644526931897193,0.063830032161187,-0.07962698814740343,0.07695818610234119,-0.030482749499886046,0.010316890957896604,0.008490615728379844
SPINK1,,-0.020019899707625546,,-0.0233882687516896,-0.017087912630663667,,,,-0.026959407233946235,-0.039930328215252886,0.18021247375827265,-0.00418619747411801
EFEMP2,-0.0300644114015981,0.02819555271541594,0.11864027728268925,-0.010136614358492394,-0.0001867000093197408,0.0198734086090642,0.03929364759081063,0.050447497516192874,-0.006025951926480197,-0.006975558999982019,-0.03975248330773001,0.007467965772892829
SELPLG,0.05435225687325129,0.006475658642738919,0.07136859591738165,-0.003031665452501141,0.011963726775987808,-0.059341137068971504,0.08742128120060287,0.08441069574635983,0.12505432377837378,0.11412469168179956,0.002117613503330377,0.061989317960018844
GDF6,,-0.03255436823335239,-0.02330731487196087,,,,,,,-0.014545095029164108,0.07782978308364283,
HLA-E,-0.0671754010126035,-0.0005503400066204636,0.12412632580435425,0.04902378436024252,0.023274224808524105,-0.0814898885394732,-0.015514648336530337,-0.02814526219279594,0.007901394260921346,0.008479016555184063,0.008350821334584733,-0.014592871062077255
PTN,0.08271139179230337,0.1366817721867477,0.1408249117623146,-0.012496094473355106,0.031230686446046856,0.11903291486172175,0.017797908102898195,0.008044721879054107,0.12299594145086577,0.08038633670647871,0.026216972616729745,-0.001687921610222864
CD274,-0.05657857133497881,0.05492571499896132,0.09248245928940092,-0.024829172037026576,-0.028122282268897954,0.019486237201629193,0.032346591934555365,0.03501153658575078,0.026550947730786915,0.05660016285039313,0.011241701694711621,-0.04013937814708123
FGF10,,,,,,,0.05935275484094958,,,,,
CD14,-0.15560000310283653,-0.057268590713816965,0.0997344535133435,0.06362068003784958,0.012727495609256938,0.06983816620998876,-0.00771547897741189,-0.038921115533555956,0.010365760257457285,0.060857360278992884,0.06954820008782772,-0.0022840027619975087
SFTPD,,-0.03529323699519946,,,-0.02889224769564756,0.08576925044745069,-0.09284195308876592,-0.06442216834295386,0.03339138574816113,0.009592847029248832,-0.037034721432299286,0.013926396019840994
SLIT1,-0.002267686352076563,0.14663957726848018,0.07590611505684895,-0.016294347826435133,-0.01436427516976546,0.03139260696791177,0.11809395176310578,-0.0016285471725045284,0.04521054060531768,-0.0037210864880628243,0.04058137068591321,0.04459647797864984
CNTF,-0.01796629325559417,,0.006864348127610364,,-0.019840890085731665,,,,,,-0.0140355733000328,
BST1,0.11211105687505424,0.04678368096112151,0.128644282392802,0.12504507608011767,-0.03311723590106295,-0.02528284973128232,0.10195597246574602,-0.04796416724889166,-0.04533483466249368,-0.02396758285417524,0.007971114722527439,0.04328466357104998
AGTRAP,0.0654899366315272,0.08417472158344819,0.11548737388275214,0.05832390817067892,0.024113523570366394,-0.03510154526375091,0.01133907170076207,0.038355851429702645,0.019093739233865658,0.03941042896169302,-0.008717343676058212,-0.011577182868614753
LAMC1,0.04056888902328387,0.07208226272307372,0.09632639644170357,0.08175707036017045,0.06827052666510129,0.024550324314597406,-0.02314111135907337,-0.10099346603195668,0.051868575531137606,0.0018249108792356495,0.031134371321486883,-0.05127245776434731
COL6A3,0.0037265208095314784,-0.03398241345690273,0.013825973276763397,-0.0845440999057168,-0.00892820805073963,0.03493590204482193,0.13149215379414927,0.06674957157225578,-0.03171855723546946,0.002832030318991032,0.03419641180192134,-0.026688221837829797
FN1,-0.024743676455880183,-0.016228371496812593,0.1323263766777433,-0.08571773551517045,0.03496731852877283,0.06059279518905063,0.03121075314444302,-0.06978842198048574,0.16279037338073063,-0.013451728752897846,0.01701175690776025,-0.09845507230140871
MIF,0.005932294606204115,-0.03484167630208438,0.007409526752262955,-0.017252143656389437,-0.01714996780128359,0.04406564612711621,0.05971835501782326,-0.06017230367193227,0.066157893763923,0.043045847903268215,0.10674501248856448,-0.01407886956448564
JAG1,0.01539571833920725,0.0891284005762218,0.09306217498946133,0.029606058542141687,0.057240367294532774,0.11111062644571226,-0.050562812557887325,-0.026355434499879666,0.13332482671900214,-0.03482239488881118,0.07125247445620679,-0.06339340935269547
NID2,-0.024823177261038155,0.14879745713316256,0.02503144773920771,0.007160912989543663,-0.04417814490289826,0.021395193559557834,0.04185187478057928,-0.07962671388890184,0.10781759013065538,0.010673640991598952,-0.0494830489620671,-0.028755151641727886
EFNB1,0.059243287258847796,0.055233855151229895,0.06829006589266559,0.044018279184753754,0.04522693809391886,0.023527232161296867,-0.009231775022457424,0.03828004251812458,0.046666203483821105,-0.005281843122677215,-0.012557669847389564,-0.029843730169097825
COL4A2,-0.021100104303789325,0.035332741607022516,0.13621229991039388,0.06903837453475059,0.052422513314672965,0.03356404961840817,0.0022841156525868463,-0.023769093601453847,0.08910625222456371,3.257421329359829e-05,0.018887169733221666,-0.05446245988787715
SPP1,-0.06832613541548993,-0.10492710389203834,0.1380179836388143,-0.035344682961651434,0.05221211514400881,0.01667968085465588,0.03290524063485077,-0.05251051133979323,-0.07097674532606739,0.04621120361193365,0.08797654788677373,-0.06517989870527421
PODXL2,-0.0025330082873119973,0.08275181144614642,0.0035311326718709974,-0.012410600717763239,-0.06117981895698301,0.05961922784670556,-0.002696765079404056,0.14205589567120866,0.0467555686842728,0.005727405992264034,0.0033941107087925733,0.05685115310982642
FGF9,-0.030156844288499976,-0.03779031606100531,-0.05660510688394925,,-0.037053042629376434,,,,,0.025747433341141213,-0.011919313238566652,-0.03221529853548902
ITIH2,-0.026599550509934813,-0.02581541311360935,-0.023743931564612204,,-0.02780904283356955,,,0.04842554296317067,-0.04493891025401324,-0.0010372084184570446,-0.05232412974311288,0.026573562787779035
ADAM10,-0.019693315177925694,0.06320895197623866,0.06085025760823009,-0.012713602407454602,0.06605493290526962,0.05360969102362953,0.03948293513286717,0.0468061727901856,0.05385259779432424,0.029809414996654123,0.043159943225418544,-0.041057143791891064
CFH,0.0037293241349052176,0.06479030837418973,0.09460997142642572,0.08072685893436467,-0.010045581653054303,0.032641368233660796,-0.009712120758548078,-0.026396688777322083,0.05061069272578043,0.02714912090220784,-0.027437496264918478,0.007317797451721303
COL4A5,-0.034853126928587774,0.12082468485070252,0.017768635434712913,0.12708446855800443,-0.009566837067007436,0.03000416465428814,0.07813620379549822,0.027466995101206187,0.06890904260767047,0.05501517023203966,-0.03929930620923907,0.042366914884642164
LTBP3,0.0523066803213591,0.09427298331531365,0.08595831613358439,0.04125966459447106,0.0017886981933393888,0.03459845843733688,-0.06922666007716495,0.052241449173821335,-0.02447211585669301,-0.026990316879522285,-0.013395740244237848,-0.04647979491146224
GNB3,-0.04702793128157897,0.0026838597700072856,0.11109054322733776,0.011886464153541576,-0.04022082057347127,0.009641652592555106,0.08679599971944875,-0.07999355081949096,0.0875088835014727,0.08037991279976892,-0.0009455649376558984,0.009305106100584132
COL6A2,-0.005798265194542011,0.06917939563141245,0.055497008699234476,-0.06615241166314441,-0.04235595281511887,0.09336661316644765,-0.017322096046356057,-0.0661919494733233,0.027374463954864214,0.00346658062607725,0.019175718255896066,-0.023531391528329063
PLG,,,,,0.0032790523286257895,,,,,,,
GDF9,0.025370965110808025,-0.03548753409360744,0.02318565545871302,-0.019195056982222597,0.013827691006686127,-0.049917268258279364,-0.022657137908770723,0.009126448230515904,-0.03539403680146889,0.03174502766379529,-0.018799704797087993,0.028711453612901155
