,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,ZH1007nec,ZH1019T1,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
EPO,0.03447578028973662,-0.018949208675427893,,-0.015228933198660706,-0.01846677074000817,,,-0.011126958855087181,,-0.012019280344622326,,-0.022462786291053912,-0.027655789302507016,
EDN3,0.020652753648225167,0.0450467779594016,-0.022203380839373694,-0.01895790507355601,-0.018918419739539342,-0.014875235313212214,0.04966104033755751,0.014580250182160996,,,0.0073851751244533755,-0.04104566973300791,-0.050250367808026504,0.05180142894521471
CCL22,,,,,,,,-0.022404372624037803,,,-0.021706770735906867,-0.019710117104949847,0.06564818210830471,
CCL2,0.010830440159993892,-0.0037831763761621753,0.0685561448596293,-0.028084755379212834,0.02112886180554879,-0.02899296610035632,0.014282725409858895,-0.004295344367183082,0.09086521806556555,-0.0356163091542778,-0.09966349318333753,-0.007792269723083369,0.027790252412537627,-0.01791125912210598
DSCAM,0.027059026587819456,0.007808093920250717,-0.03960105850251241,0.02334583258909036,-0.03624236701786736,0.025414848196135348,-0.0005222817368264626,0.005767936190600522,-0.042214685467324084,0.017124643085824523,-0.007607985743804095,0.04203179548014504,-0.0059112216400515095,0.07027860092732574
GPHA2,,-0.015717980957914032,,,,,,,,,,,,
ANG,0.058921730939246984,0.0796657248197061,0.027211794930369484,0.03206173993005396,0.013570325822703738,-0.024283503894201152,0.00319432915231185,0.004573505768112526,-0.02722187665199121,0.14839013407523113,-0.018574519160115533,0.12118315783453908,0.0995284967022139,0.045245883912668816
FBLN2,-0.022173211210053716,0.01573548228170688,-0.025810526180908473,0.0014996740846767408,-0.0057911860735162975,0.0011155095951075147,0.0003542931833339751,-0.0025221630740163517,0.027575650705151188,,-0.031045280161538052,0.039497923804712474,-0.024178446439336157,0.08931910172097389
VTN,0.03155619114823548,0.20275345727697874,0.07342316309936323,-0.019582184596676856,-0.018618433939663708,0.20121140517704234,0.18541872028027712,0.08812556407637574,-0.03587767502207245,-0.03485982673941018,,0.07602983826543311,-0.03614215671323271,-0.0038307040279773556
VEGFA,0.0729398715007653,0.02216915230557527,-0.005743534705494137,0.013483867318031832,-0.017201359877553286,0.05632478266940587,0.07379806792321279,-0.01654625439866068,-0.01928990703889834,0.1719376464398126,-0.0029934674754247127,0.048409934027947764,-0.03532967827562954,0.03611377896225519
F10,,,,,-0.01737131393343956,0.06996226107320128,-0.01995727333814815,0.032473954450753864,,0.034870557340314925,-0.018780444612402733,0.13490189803950148,-0.04882615037017205,-0.03882400041255724
SERPINA1,0.016178313689393913,0.03720357086519294,-0.044318527166768595,-0.04157594990278971,0.02157079881579189,0.0315620350528524,0.06988025805092103,-0.03963031723251856,0.053432294681062364,-0.02992023663562626,0.06369630990217726,0.023879403658253195,0.02740158147090678,0.025101893332049485
VWF,-0.07600846530099456,-0.01661343832841895,-0.046133331008846895,0.008214114901795081,0.057595655148437924,0.06372333403736281,0.06305391021753326,-0.01883028357766651,0.07867570936526833,-0.05633125320464126,0.08778720350460578,-0.0021875772340053112,0.013818498915758015,0.012541351919041934
GDNF,,0.024445729733756492,-0.017528504034504806,-0.012386929695470412,,-0.01858719554315483,,,,-0.06796953765947453,,-0.031454718187247974,,
VASP,-0.038666623165060525,-0.03359248298066859,0.04615178700489878,-0.008445234116338265,0.02188254880174611,-0.047313191606427926,0.004990588561526507,-0.03932182353887813,-0.06124573840640459,0.09867572235602702,-0.026401922554645026,0.021460443046687802,0.08130054431957603,0.036783717819910626
ADAM15,-0.06918283592007725,-0.005902831020156563,0.021389232682843116,0.047829110637369734,-0.021802161728685827,0.011881091233475825,0.051945630591071365,-0.06627698355730018,0.0458935097944845,0.13028434183771592,0.001099535978188447,0.02940664335268461,0.008916777068911415,0.07526035310882606
WNT2,0.04157727099816253,0.07364206249950231,0.013890747393928909,,-0.014960884172078817,0.15941227981567374,-0.031504674006455666,,0.05356735767749157,,,-0.026971596752642445,-0.004890455621549901,0.0021771043177035198
CALCB,-0.034679546568920465,,0.09353893341898778,,-0.022489148051516365,-0.012103849530772856,-0.01356756881252191,,,,,-0.03508784930306881,,0.030104881992463674
OLFM2,-0.013867583850394452,-0.007247091706182989,0.05756314275057068,0.003694614483047522,0.06762315344524919,-0.05854912736005021,0.052183818584549506,-0.010512991201452018,-0.004295380606859422,-0.009035960631774689,0.04829300239080266,-0.10494142125958375,-0.03959739024296315,0.019362100175569708
MFAP2,-0.04446085639563774,0.010657722386296297,,0.0549649914240646,-0.0300935895931342,-0.029960998488641373,-0.00493893320395041,0.011619252632483933,0.006780359055930712,-0.04773425515453843,0.02395775812933835,0.09381665215225606,0.041295381965861175,0.07702932363803473
HLA-C,-0.016571836997225853,0.027462384970810164,0.05368457999716874,0.007195887535592988,0.04921911724590188,0.03716132178642181,0.05602377458563461,0.01947221772503782,-0.05263700177450136,-0.04664931406076133,-0.0100375577380536,0.03439139905496817,0.04906524903877042,0.01773768455479624
THBS1,-0.04565212001515262,0.019773896649065145,0.08516027010723547,0.016973782617903898,0.009453551542002782,0.03773470858697508,0.03020545997270166,-0.01731924807763335,0.02235867006434036,0.059203494410800965,-0.05251125590483964,-0.003264861880943227,0.006327583297341162,0.030576620235999826
HSPA4,-0.025738149627826872,0.005739092098514747,0.005952184649005664,-0.032500447838076596,0.028829439659359576,0.02572630704098083,0.0033126679259160054,0.024655952549641622,0.05536216954561218,-0.018649893782527426,0.005975724599284611,0.0694601882981642,0.028382553829645142,-0.035374966773414174
LMAN1,0.011837666572457585,0.04486069605497226,0.026641345017562913,0.018113718618682856,-0.028102845259197852,0.03409298969993461,0.04418955865327736,0.009561827247333864,0.007832687666223597,0.1738064455782907,-0.04717694290000285,0.0005081806331017553,0.03414479872251066,-0.035685826795561454
LYPD3,,-0.005771173258941389,-0.02581054974601471,-0.011165529446414824,0.11693851499304639,0.009467787729597657,0.03450398435114372,-0.015578637392435334,-0.018890740006512804,-0.016240895120530688,,0.016871888302256825,-0.043263152917145664,-0.0075194155240968525
APOE,-0.05906938587104372,-0.06789304364999403,-0.05446963291503507,-0.05509567312099019,-0.038243816150714774,0.0008311266456754771,0.021333670446481108,0.011400564921315139,0.024724885527462895,0.03260607209154462,-0.05340660048565372,-0.07548678221953758,-0.04300778539456767,-0.058809298428938075
SOSTDC1,-0.013100501738144551,-0.03176927062561728,,,0.07448091386913623,-0.012488851070137419,0.07058110861757441,0.037963482096374006,,,,-0.0541171801267132,-0.009697980466774383,-0.03296475690198249
ANXA1,0.02673992995549943,0.01369463533610483,0.04128559502901385,-0.03205105430623632,0.02107008668647313,0.03547047319887307,0.05494677527810266,-0.026570400300754894,-0.12386083847961753,0.00795941466660819,0.07266912088667668,-0.028765444494051006,-0.009050358478648629,0.06800485043923167
WNT2B,0.04127063640772991,-0.014661131065043747,-0.025810554522733304,0.008917447158701405,-0.026740355920325313,0.0338536384956042,-0.04311077984051482,0.07125625414914905,0.061634648222696445,0.015550463558891255,-0.034674373019534244,-0.019979092375374794,0.043335001754879594,0.012749995708968724
AMH,-0.008634459149986565,0.026275664250825045,0.08655076415400738,0.11310870300383787,-0.02311947117357952,0.04715024941746633,-0.02783538144554039,-0.016038947903630082,,-0.026057135284829305,0.09713968953369159,0.059625288777515655,-0.003620668704249215,-0.026763041438680128
GDF10,-0.032335907561094376,0.004607787835198519,,,0.01681173596365284,-0.025057154176418777,-0.021862036866391557,0.003685777817338038,0.07231453408321432,0.17706320406957554,0.02548951511995134,-0.0076816416780925755,-0.030405174136504204,-0.03721317066269479
EFNB3,-0.03147487382314218,0.035697781955673205,0.013040906914318034,0.04063442497313356,-0.024517756222063192,-0.04064600074062568,0.00823677381514535,0.003881032969638632,0.04391474911368057,-0.06184535921793457,-0.03268576505584586,-0.00331958595557393,0.06273329710918674,-0.06374118163479937
LTB,-0.039326707283305486,-0.02779596553361552,,0.09472582666160327,0.09702423859195893,0.04756097761937139,-0.02220339164209611,-0.01936004869352173,0.027561301281948784,0.13711181093082497,-0.04212955454423407,0.0016347009721987085,0.045582693426403656,0.014009177792998175
ANGPT2,-0.002563779890527325,-0.03354222461349553,-0.029740111084075795,-0.013314482900597455,0.08322627824633615,0.0058514515670734304,0.050418112452309795,-0.0378606020746246,0.08002936726064196,0.005341540293786279,0.05321300079930125,-0.04554595020067756,0.06873748445814666,0.01631839899997772
NRTN,,,,,,,,,,,-0.0220706334814114,-0.02000149941241357,,
ADAM17,-0.033061667727737776,-0.022396838473666424,-0.01753112743016386,0.03682052988684498,0.0006753776472762725,-0.029275124470909304,-0.00021054732132145463,-0.01732623140966538,0.1432640043736554,-0.023303183609894588,0.026799653713228115,0.028816319643238934,-0.027796877941837567,-0.006787245577170765
LRPAP1,-0.010116778112383422,0.018644326797867542,0.01998666806338937,0.0008392618177273901,0.008559633761061131,-0.04554418160443157,0.015040116935148702,0.014973169959674845,-0.09614985259889096,0.04837087031721239,0.019934696111738148,-0.004707542198231577,0.012428607187973612,0.007837134851351277
NID1,-0.04822801295320543,-0.01854558206798074,-0.033211354857063995,0.04353183038065978,0.029257420309087807,0.03924072511965799,0.04690154214469413,-0.025961808510071013,0.07724701800706112,-0.09824586996745448,0.0026030597033121863,0.043161852884541635,0.019665180268261955,0.032563302242608505
MST1,0.006182942438370612,0.07164357879927494,-0.0037513707065748706,0.0022081582606090647,0.02887649443213827,-0.0102694504504337,0.009972494721599024,0.0690209625516103,0.020183193831742628,0.05618239162709985,-0.020458007955003618,0.028133724376376606,0.06923444292030045,0.07661568101539822
IL13,,,,,,,-0.013742993735737946,,-0.03702125363466096,,,,,
DCN,-0.09254489999398148,-0.00930898920738363,-0.04030403393095227,0.008563437099566595,0.011803933526755116,-0.02630196922469484,0.042786792033097404,-0.022146690749519242,0.019139532456905195,-0.07404375075574024,0.048446137915782644,-0.006074785564646766,-0.03880183634271394,0.043531392984918135
IGFL2,,,,,,,,-0.013190452428794375,,,,,0.03339560922659829,
COL7A1,0.08256429512354702,0.06310825723605962,0.06672014739117713,-0.05009103433107514,0.01011862199906633,0.00731793365411946,0.029812591574721114,-0.022519559185434274,-0.0003560394313908701,0.1123625637305513,-0.035272746083041914,0.07666180007521817,0.03144074665296218,0.090925576554649
CALR,-0.08139609327923811,0.06671759292739421,-0.01675575485234575,0.049176821249258935,0.02453455201036287,0.008974734699547656,0.02496684122724131,-0.07044013357865961,0.00908697106878764,-0.048728364811883654,0.008203840536278956,0.09147488907348171,0.03546678124736513,0.07492782204254103
PIGA,0.022230653631634234,-0.0026500523383585967,-0.019955350099755718,0.0337597042454885,0.02449498142775283,-0.02638530267694035,0.0072845551022505,-0.01687475643596345,-0.0807084475318648,0.011654612220527745,0.052193518518750655,0.08492574128037142,-0.051597867829359725,0.06289261023285975
CD200,-0.017770963692748463,0.030570959822069112,-0.00662774770707192,0.0011867313601402183,0.048886793690305144,-0.12644168098028807,0.0071589987690753995,0.020077719292654814,0.03570074361194865,0.023541104666586158,0.029047436852862308,-0.08004006741461629,0.043253639428573104,-0.025484666182330463
GRP,,0.0264247043413635,,,,-0.016156671436685626,,-0.006505242932961465,,,-0.02415244616403982,-0.021938375603038976,0.01872988698173802,0.06050744483782089
CDH1,,0.013415121816581976,,0.05862256802692039,,0.12621581354939104,0.051331484909382094,-0.013285703290090049,-0.05118111064084005,0.007327410806365821,0.011958856960125445,-0.015459672304424616,-0.055645045066360234,0.009252239921306226
LPL,0.02430383165680285,0.01202286981740174,0.06628086300403518,0.01690275836136565,-0.03183974249338592,0.07972682728822869,0.07780087652766632,-0.06578833998273118,-0.05158565941775999,-0.06832584274674915,0.0031783769453857433,0.017389063904578464,-0.03557928349615178,0.06515734941837201
SEMA5A,-0.04030560701321766,0.0006961392685787473,0.0006655253904758668,-0.03233787875195737,-0.016478402359920423,0.061171378943765085,0.05449844236427853,-0.01518847102856325,-0.09896732378107351,-0.008585903800265403,-0.04067784558906732,-0.03128795102439484,-0.03648854159884102,0.02102703499201962
SEMA7A,0.01047424547266197,0.026313547995265252,0.050303937415026354,0.10431717983543712,0.07420888244737527,-0.019872609779624274,-0.007934655744610997,-0.01214747945062571,0.11585824431469721,-0.0825996357700465,0.0177186478316273,0.05106885402639648,0.13858484501916868,-0.019969188661562033
SEMA4G,-0.011835527571842976,-0.044247842824095315,0.08698517269728981,-0.0003440542050762083,0.02921792988515045,-0.006296829034871388,0.022078087390094557,-0.0007530406455310958,-0.03288047416570803,0.0487285657436302,-0.027522183845664586,-0.08869127248658142,0.0619101257044335,0.009480027185675838
SEMA3B,-0.04664877873988282,0.03532820409062547,-0.013199677196248844,-0.02646015689504335,-0.054985692935034525,0.03637784086412035,0.0839007083925628,0.013849919988118799,0.0017843941373908933,-0.018225768747452242,-0.01538561637290579,-0.016868076588860186,0.04574031875117138,-0.0037441153427795653
RPH3A,-0.09926978875479377,-0.002392871361970611,-0.03677708769831478,0.003088071837661654,0.037352692076719145,-0.010120496365090785,0.019088514441292958,0.05670242592969492,0.09668297495152595,,-0.021274526186365182,-0.04587067731085949,-0.02255546221420252,-0.09143598495668666
JAG2,-0.022851044393217706,0.012421042210050654,-0.029412355769308597,0.0054690445318994006,0.07072508580147775,-0.032909631533451195,-0.04904916019642339,0.02002304287309334,-0.010603952739668007,-0.06698703523617287,0.008401139761169423,0.04759064185879284,0.0660378087439689,0.06252425360614423
CGN,-0.007830370793102752,-0.042750050413372244,-0.0019434441580417918,-0.008718255647893814,0.033376712772902946,9.063401482231639e-05,-0.03606816988219553,0.05124798778751839,-0.026132966096415897,0.015935046635084174,-0.045967904242582985,-0.056889048767266394,0.0076728184250682875,0.11199878001176987
GDF15,-0.009126007626541187,0.09545041256212843,-1.5953557944388168e-05,0.028485409513313697,-0.010939905411940844,-0.027353522987865087,0.028960376619689823,-0.043720281223525295,0.05304389046381147,-0.037362966511897994,-0.005216911150535563,0.01183815757251397,0.045794980241066714,0.0900145845376649
SEMA4F,0.010293924936633414,-0.04106437701465283,-0.05586402485368161,0.036674784306784364,-0.03977637211820087,-0.03571895865947284,-0.003583859598138053,-0.00910774433183084,-0.05759757117641704,0.02211030060457211,-0.06172839574689679,-0.059780949263848145,0.0006588009700784523,0.020742496975121896
NXPH1,-0.048576532396239366,0.003841421272089221,-0.010778376429295354,-0.01882122444425991,0.008578288485113878,0.05156186873200871,0.03361963883357499,-0.013521310518346177,-0.012803266971212712,0.01647363296066932,-0.04257501982747737,0.1027512036679515,-0.02174946280720989,0.029120397412582565
ARF1,-0.10244665861683397,0.061473861339311896,-0.05542398863410713,0.00703877423043742,0.03553692991929986,-0.00048032404362022355,-0.00774973410199601,-0.04284167927849112,0.054423127167571965,0.026821114752930322,0.03323522987976524,0.0077661598266514946,-0.032239484661368015,-0.037816331568621624
DSC3,,0.10286497241142496,,,,,,,,,,,0.13560776317189457,
EBI3,-0.03651313944873359,0.0059185592365987175,-0.0031411083201068513,0.057505014248346094,0.04419187087396615,-0.029812231450562242,-0.0014770192091425388,-0.03505464211611759,-0.008702078180215322,-0.0461159304944979,-0.02924483985791212,-0.03934423177269248,0.07018707056652573,0.044031907790774726
TIMP1,-0.01844391266673049,0.037882832819593704,0.04774152418125834,0.06090439792153182,0.02448261370355545,0.05877535556215927,0.0944391146829623,-0.057607654268567794,0.029644187418404157,-0.00667428977955956,-0.031441952834198955,0.052583446394629973,0.011916051600453323,0.028548702676224162
SEMA3C,0.005189091036013496,-0.037114789746280394,-0.014607325783352033,-0.02329202511709721,-0.02259762218930195,0.053024200730032306,-0.055809639077625796,0.07219699846107543,0.061589447262320476,-0.04736401374403316,0.053313029882488046,-0.038553563827288265,-0.0021039379815982785,0.021745604921479166
GNRH2,,,,,,,,,,,,,-0.02996882596547573,
GAS6,0.020238711550503174,-0.013258914293322117,-0.056520574647261235,-0.02972481100605609,-0.03674654885269042,-0.034941651092181676,0.022310118384337455,0.005060456021347662,0.08295541986014233,0.15960847588892388,0.0815449603675798,-0.05187181179323826,-0.015224638910550328,-0.03980733825428185
MEPE,-0.033526251749496146,0.07730009294797925,0.046517851091820384,0.056474155933724894,-0.03499577240635279,-0.05093871452444899,0.03315340718874327,-0.039267197032146865,,,,0.00029860442100460716,0.006980670211165389,-0.07236216856556413
SERPINE1,0.04068034317124312,0.035049646130139,0.02642869974671719,0.04199338099685409,-0.019908703868183414,-0.018295832231589645,0.024900559387505815,-0.06940968860149774,0.007328921909065232,0.029932917504474677,-0.05263229286619163,0.029273368323699443,0.034101437477023724,0.08794364324351787
RSPO2,-0.04923447493103583,0.0131957097814193,-0.019102489329662322,-0.01261779876370741,-0.006067982782818491,-0.04460630835404903,-0.01039936510798025,0.017612042033164924,,,-0.04083951328364011,-0.045604205766634265,-0.023366041022541095,-0.02120114503801628
SHBG,-0.021645015118038617,-0.015407615027745956,,0.02372559777499261,0.07686825918043917,-0.013336427344332075,0.027200943570741567,-0.022404372709051382,0.08678085991214196,-0.010655019833524886,-0.01234909665853263,-0.007750071056182355,0.01782828476969225,-0.05323530770950619
LGALS3BP,0.03537134920466126,0.01610603414429811,0.025621060420117876,0.01584334226470385,0.008709679366815427,0.0620754434528735,-0.02322866151462325,-0.008195259398934767,-0.015938835760139356,0.01688801826380594,-0.04097158384659725,0.00966228887526791,0.12555872284631367,0.05406710362861854
LAMB1,-0.006827106549254848,0.014777849777333952,0.025107556127529254,0.008294615834106565,0.07799346154717512,0.027077324522185395,0.05866763201348927,0.03420165284734005,0.022143688009699364,-0.047806502305240854,0.04387642113912953,0.048860374481722244,0.03975071420965579,0.04425066588786354
SPTBN2,-0.08641983522955039,-0.029051897275191824,0.044267167538006275,0.028873533994985753,-0.004213665051704767,0.03317541386032474,-0.028715013948709112,0.05960452059086215,-0.019738724732945377,-0.0021630930560379057,-0.011109278792578232,-0.0030991220366306475,-0.03410360407256494,-0.010279977701536614
COL1A2,-0.017341773814201614,-0.023357889990356907,0.030956034241241666,0.022732644662072234,0.04560294007164385,0.04079452503874812,0.07742211041014883,0.010676317615506461,0.025640295026161754,0.03590270843296317,0.0034102206899340316,0.005858171420290317,-0.014760638277270807,0.028955848083634158
DEFB1,,,,,-0.015144941108664461,,,-0.01175191627909707,,,,,-0.043918704582243236,0.04516748338560929
CEACAM16,,,,,,,,,-0.043829576348322935,,,,,
SCT,,,,,,,,0.09096630778876197,,,,,,
WNT11,,0.16569030835622192,,0.049455994496105805,,,-0.013389992933314047,,,,,0.008676977998176122,0.00864173081116318,0.028744505970005198
LGALS1,-0.027419415843287193,-0.010769114252068083,0.0328103781262515,-0.0031483990428069026,0.07289503916976404,-0.007246337812851789,0.01906847915302445,-0.019377514438848536,0.011547443967209367,0.053066363399738956,0.010254114459295078,0.12067166637725651,0.04543103834041264,0.05176662375614759
BCAN,-0.07274158427201885,-0.026981760530331186,-0.03420235951717212,-0.025084780045492906,-0.02200597779066612,0.07508391050029548,0.05925045740447071,0.042923289841123265,-0.07921787979765595,-0.08951782701984178,0.03352404836311123,-0.03144694573533042,-0.05482712168058091,0.06046067328682315
ANOS1,0.029712296230262707,-0.007896801020276392,-0.046446660121362435,0.037788782022083585,0.08068496032447785,0.0489246136681096,0.02242329100826358,0.036186428075125204,-0.01961836508385063,-0.08334908668716981,-0.054747636626558495,-0.05388209188622356,-0.04895795054873168,-0.050473785876199086
EDA,-0.049976564557593695,0.041857952849088755,0.0044293987434590705,-0.010496260483360408,-0.02007119531914683,0.06228110390221927,-0.016009923929688922,-0.016924823282712352,0.041547374437392356,-0.05084052935732566,0.0627775528831685,-0.04504070884113277,0.007963347671899778,0.06619719210876074
FGF22,0.036349100015558265,0.059316799962701394,,,0.04390605269298142,-0.019546551346990147,-0.012273690379960603,,,,-0.023646938837681254,-0.00027414572954706387,0.06930787121969159,0.044499888588623894
SHANK1,,-0.017049478743226498,,-0.020561876758424632,,-0.01055659932855651,0.15255606229058727,-0.015810344344813362,,,,-0.016144649883407608,0.04341221870727645,0.020243323838555805
RAET1G,,,,,,,,,,,,,-0.022098848856746903,0.003049651739734913
TGFB1,0.006086034583215872,-0.016762061136051967,0.051699319555883354,-0.014868411682163761,0.05961493223236641,,-0.02659228217243475,0.06580872268155699,-0.013780033177263923,0.025472646815304756,0.03214305933343994,0.06013106151092707,0.03602117366960094,0.05759542480789383
MSTN,-0.04800484041302235,0.0868362195581823,,-0.022071123445415692,0.024717327145710472,-0.026954504691014628,-0.020887527383025267,-0.017925416697642298,-0.05899148793575271,0.06664954486049275,0.04960143523445576,-0.012579889193680012,-0.0064474298849399305,-0.01636035601933427
WNT4,-0.03688880779026497,-0.011487901437692214,0.05979097435911106,,0.007773626278945874,0.04659021779490256,-0.013916328632606044,-0.01659772013635171,,,-0.01703590040002804,0.019284193663933753,-0.036931418922283694,0.06711242763389799
TNFSF4,-0.030581532539844372,0.03962501863838559,0.09029949183088395,-0.023689079377154913,0.08011296611851229,-0.012887208997471124,-0.0220901103847482,0.0026394308578794553,0.09946362556125855,-0.0322485342445966,-0.02624627695337727,0.004492562113000459,0.05567704921658248,0.0964918442053323
NTN1,0.029022997484482962,0.005954641378710748,-0.022398132584232386,0.012764652804120214,-0.005411912117954639,0.08203891598350997,0.08246605621912306,-0.02680565126516126,-0.07012871263960088,-0.05555748858477655,-0.0034131442104949924,-0.0559321931567363,0.016494090493066185,0.14211247149263057
CXCL12,-0.01989527312260355,-0.0328657757787176,0.021478317624710096,0.0011096914480334817,0.021349792316654133,0.0653981299085305,-0.03805944694344147,0.016752437555969397,0.1156075991943184,-0.01964865427387002,0.0028735128171318166,-0.007414718419749383,0.04748778245852235,0.026211692536911902
GNRH1,-0.016570957043924726,-0.012466691174788182,-0.03019268432269165,0.06956659324365506,0.06238285142347731,-0.010739005212105154,0.05249190634824414,-0.013304717119550261,0.008582097101061904,0.04274160653869072,-0.017262836940382123,0.015253956308894851,0.07411235919659888,0.03111519640324106
FGF8,,,,,,0.03550765742758784,,,,,,-0.04046936789689293,,
RIMS1,-0.011484053384468812,0.04304638846053833,-0.025598390956107407,-0.028394378828727345,0.03176988745139002,-0.014762382137101295,0.0010454891618065065,0.036837326736222815,,0.012378261334208624,0.05364479277469736,-0.004522827117941826,0.02415311107261292,-0.03510323569110921
FGF14,-0.07672202099319303,0.001936359760600124,0.0699302561631723,-0.0369455703244213,0.09092691608279059,-0.02664299261967768,0.04066686833743029,-0.009421922135716954,0.09126883958757791,-0.018748702179735007,-0.05055714053823391,0.014598206289806516,0.06613043216831463,-0.04872249904815384
IGF1,-0.03953306809463933,0.06443454033036412,-0.03195330604546745,-0.03463446501043967,-0.009712745657298521,-0.03621304820574314,-0.033513074788301137,0.012305446656759944,-0.05718587433617924,0.001911034873574193,-0.03332511353613567,-0.003435089873464874,0.021132872560848524,0.08264989601203535
TNFSF10,-0.013759102274274619,-0.06532208748337963,0.07189781408419997,0.005868508908504304,0.0799873661191028,-0.0360160692785974,0.045836754264147135,0.04233598189784643,0.10716047374155645,0.11946279537292002,0.058185146540922966,0.014232722338928725,0.0938645581064992,-0.030381576854403864
GDF5,-0.041566063066736304,-0.017611343469541463,,,0.016330511886492913,-0.012422784839739947,0.06991458466206851,,,,-0.04109455232315071,0.011699062179716042,-0.0002164404747891284,0.03659409392320081
CHAD,,,-0.027615154665930095,,0.0827705330004402,0.013276673450836251,,,,,-0.01919380729943046,-0.031263438787377223,,
RGMA,-0.04435609786049959,-0.013574244519794937,-0.019852213643077758,-0.023289137400013205,0.005545889590180339,0.07485087373677625,0.0753859963530863,0.03816815174689115,-0.0433967691258453,0.08861357053149813,-0.023615505270804325,0.06398423066075577,-0.005787292064969203,0.08519028763086356
WNT16,0.015065979054012274,-0.027270690644994485,-0.01910249225758471,0.1129386843560136,-0.013196018243175466,-0.014470619880328566,0.022120043033098055,0.0712774686090358,,,-0.015856128768546803,-0.02000149677241983,-0.06478912996386105,0.15819803420980091
CX3CL1,0.02441861055436985,-0.00016534769419563472,-0.04915381231905398,0.032794264440344605,0.027859914824326065,-0.002799480948663359,0.03036344578132831,-0.006652376682306972,-0.031020182788775465,-0.04238987130270191,0.023939044280792864,-0.024382035525900316,0.05134956643877149,0.012416779433574608
FGF1,-0.08964043776516098,-0.047363598928256374,-0.001706426127816439,-0.04791930118836204,0.018383256998838114,-0.03196258721821583,-0.021377471491873905,0.01906758124966821,-0.042436234722416845,-0.0013592951383257373,0.007348092543592749,-0.08802808624620494,-0.005635920305290589,-0.06797578448001423
ALOX5AP,0.009538957929358466,0.09074050638030445,-0.0036763717599565325,-0.05314967542367973,-0.0054468931520838485,-0.014036915041936193,0.05738659599070801,0.027267066504088375,0.002135141779616162,-0.09538889561310272,0.023190320177090266,0.02209202320425913,0.03612427907742601,0.05148888555185556
IL1RN,0.007954991911802014,0.0794632390066569,-0.025062605644517875,0.09511928809113508,-0.03595998737144994,-0.014741498277951905,-0.012466329554537213,-0.00902964150842187,0.008194532861721816,-0.013270484415745158,,0.020633001798443743,-0.0034247485182650893,0.03148130848553003
PCSK9,,,,,,,,,,,,-0.0002934017237391127,,
NPW,-0.008183360969883044,,0.07594388274973934,-0.014135108167794425,0.06718184706636995,-0.015269980008727323,,0.05803846418492932,-0.033489294771703426,0.02977385568675301,-0.017708632380194735,0.0634990821589716,0.04511330195054407,0.018755728438607677
CXCL9,-0.035590016294896464,0.026549627213773103,,0.016451204449398165,0.08342774923019865,,-0.015077307363857078,-0.019611145453338075,,0.05797283423766665,-0.02077253591616045,,0.11163367958277709,0.10254651850545321
ANGPTL4,0.06955107017508103,0.0733578504698486,0.013126120878186025,0.02055771843416357,0.023096552851787678,-0.045605185552652146,0.0010092649014724637,-0.015862673469396463,-0.04907652998600108,0.15506081936347618,-0.001969032007242119,-0.00037293715024372013,0.10523554499345919,0.01576686172861259
UCN2,,,0.1846064541553538,0.2238560962888799,,,0.015763436533384807,-0.01692482432651249,-0.04080574415631665,,,-0.021938375603038976,,
OBP2A,,,,,,,,,-0.0004568438103196741,,,,0.05198607698816962,
COL4A3,-0.051075704347395584,0.006004363609973328,-0.03938821467908437,0.009189122826277651,-0.024409857335014433,,,-0.009251162367247892,,,0.037296045145334425,-0.030683306705484466,-0.006425797446202168,-0.005768659838753661
NRG3,-0.040074936433127664,-0.03546307538719197,-0.020184866746547247,0.018571552260458278,0.04067167269938758,0.012452954275115566,-0.033042864819814895,-0.00787380306326443,,0.08976715161535657,0.00452648308898766,-0.02697740743832291,0.027849536657791076,-0.021754853384089487
IL23A,-0.024871346352208088,-0.018819312557052593,-0.02268232628654212,-0.015420170406280407,-0.03649112058086415,,-0.016160517100112657,,0.03272956069641239,-0.03433880274205548,,,0.042047297544566195,0.07691425752675186
COLQ,0.0044603249026016955,-0.027966985374381133,0.04396546315050326,-0.004347134710747723,0.03303893206187409,-0.0029285838937534543,0.0009046360091389328,0.014702586245855007,0.13413677161351908,-0.13213213524743478,-0.010043588163814298,0.0021511338184475575,0.012488280632543876,0.0006988300123925687
SCGB1A1,,,,,,,,,,,,-0.022462786155847004,,
TNFSF12,0.07382959083246096,-0.008386555010575683,0.054703486510765585,0.015044074737656439,0.011162611030689489,-0.010386503298469851,0.0036958001928277875,-0.02590917349994117,0.05400416844889986,-0.0258628740039993,0.010833466432157532,-0.002710759537289913,0.03138223729772821,0.05349132838568328
DKK2,-0.027508001466713058,-0.019712329325370107,,-0.009945695654197142,0.05952534770127967,-0.002578164943979051,-0.02352647231696723,0.014861023950581566,,,,0.035388716538234236,-0.014169652733819885,-0.032135762820251865
FYN,0.05909021275404179,-0.05003461109791577,-0.03713411254080708,0.04113303878897156,-0.02712009696951662,0.006673000727525696,0.027707770961517317,0.009126816211165196,0.010140423024560625,0.13687673388851676,-0.010064571941169064,0.013526253186325053,-0.03325392406822438,0.015059644153291309
