,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CX3CL1,0.02590699310870527,0.008761188513181422,0.047223059403701376,0.05930888648966137,-0.001858397855315607,0.029924047165001227,0.08606066581413221,-0.012240941017549956,-0.015214131702773786,-0.014019365651746676,0.046673919757296754,-0.015378756044770884,0.09221382182503517,-0.07679716113890075,0.027871584251403653,0.060104300315100785,0.008871460296654771,0.04206456735885977,-0.030972000693890046,-0.014466057919648006,0.14238591112247873,-0.044404961353275624,-0.03640431664109062
FGF1,0.02140571710013584,0.12642839562346037,0.025549389445155862,0.053588469328557056,-0.01468393961567442,0.03690131107071077,-0.03961444429598385,-0.02042302567431705,0.013675506357664608,0.013334099810545166,0.006401761656283443,0.04619133422598848,-0.037255808298462326,-0.03205096933920405,-0.08830197897031179,-0.12011062869239364,0.058320171402864725,0.05747565522752297,-0.004537748957090247,0.019428023185978097,0.06443470644082672,-0.07165416113583899,0.035287967310878444
ALOX5AP,-0.033377003888878216,-0.04169017443415261,-0.06468487668901539,0.04137121859006696,-0.03336326768268144,-0.0532081327591097,0.013736808342799556,0.15104367869645427,0.034696229769292875,0.0335301473956258,-0.010757515022049483,-0.011776898774957072,-0.0873395239255719,-0.018211634387876915,0.0920418870109394,0.025286424308044186,-0.013900669058367014,-0.04046230730474449,-0.025222014650974307,0.08964071681686968,-0.006054290681904031,0.022603158704171275,0.03942659960367332
IL1RN,-0.021497426229730356,0.056756381388611055,-0.029600574256482635,0.08375833298056648,-0.012779617456267007,-0.000774910805075123,-0.015736697563180364,-0.02372673699549027,-0.026450243515373287,,-0.020202329916841694,0.015310983029279532,,-0.048994327121041424,0.04042456782327502,0.033571289092179823,-0.025345346259137234,,-0.0356545221270901,0.058741853664364393,-0.09356204098350086,0.001429942284716562,
PCSK9,,,,,,,,,,,,,,,,,-0.015413293698998989,,-0.012420915017812353,,,,
FGF23,,,,,,,,,,,,,,,,,,,,,,,0.05726826516087696
NPW,,0.01945578003423802,,,0.013924364624037233,0.09315280065927313,-0.01630085712200333,,0.017944884972072337,,,0.04758865317283947,0.04724566446314587,0.05745044387000005,0.06882098170242901,-0.012172917117317798,-0.015492851545482245,0.07063155601879773,0.01759376042266873,,0.039046844869416626,-0.011733667583147945,-0.04360724507577762
CXCL9,0.031512852585732366,0.0017159032044360768,0.043112579166740286,-0.023975552601413975,-0.054265481011893206,-0.02608033155359539,,-0.013348464783034674,0.0375391688557531,0.005327474060233028,0.09140836291233208,,-0.01490539966693238,,0.05190689944747105,-0.0006456049421842315,,-0.024372649779927633,,,0.011941525170712043,-0.07793375222239697,
ANGPTL4,-0.004091549709507452,-0.16029596935644472,-0.05447049485211413,0.044509715764140693,-0.053636744460793404,-0.05796782888605634,0.07828985287469453,-0.03691411666018224,0.037549804776665356,-0.0009690809550221787,0.11730196861974601,0.01407432285532005,0.03959611097428711,-0.11362027898473218,-0.07074112743591572,-0.013636143671886088,-0.06378288538074257,-0.0722657385135838,0.02403205334955521,-0.024315424636523534,-0.06738067397140263,-0.02542123684665605,0.07488393682018003
UCN2,,,,,0.06789636325279137,,,-0.018575563333326956,-0.028387470597965064,,,,,-0.06962993529493369,,,-0.02677426065416032,,0.038193384364275156,,,,
OBP2A,,,,,,,,,,,,,0.002693982567129006,-0.020500566931762713,,,,,,,0.01025115969671952,,
COL4A3,,0.015666749486001517,-0.029954428204326155,0.008722730227238698,0.010713750414565563,-0.05084957543546214,,,0.03392754990033276,0.05742706737540774,,-0.017770858912728574,,,,,-0.012196853789548693,-0.03039850869904363,-0.01963033973158415,,-0.020269842934100658,0.041244116689446685,
NRG3,-0.0009372212871180914,-0.02077013519353222,0.1031526315778725,-0.01131336343051374,0.018954088033433923,0.018016079762801354,0.012540400547179975,-0.0937725207812808,-0.010808916710342337,-0.011124116637397813,0.017540976752376484,-0.02697194126362609,-0.0731875334675385,,0.011351785557865307,-0.01906053401700158,0.13082696088669887,-0.042699112740155976,-0.06475006299346456,-0.09468768617523929,0.08027051394192351,0.030653511418462197,0.10898487101550938
IL23A,,0.0032761265240444796,-0.013917034896354246,-0.02018614623681016,-0.002756438621593232,0.01134890364428213,,0.019591731940343485,,,,0.01770580724449217,-0.07250698289030826,0.06490292388995289,0.023875356556900026,,0.0626119864530832,,,,0.04075236725111333,-0.04814788684637963,
COLQ,0.01321007321595654,0.04413066794625503,0.0396585012660592,-0.019813265681132536,0.017283315375109562,-0.030341104722761292,0.04889825928799157,0.09705803681761284,0.005276792493974566,0.044232460372455915,0.012670262143994391,-0.021556045550959652,0.013661087143360763,0.0993265273507302,-0.05150485202762624,0.09478472985390647,-0.003005800017236002,0.008863843538732227,-0.0071623480679179,,0.08198054493464475,0.08968965596491335,0.0264720546176921
SCGB1A1,,,,-0.015356639569105619,,,,,,,,,,,,,0.0015742296395935807,,-0.01437107570542207,,,,
TNFSF12,-0.06803378147172945,0.03220676570866074,0.03604865236474551,0.026536459809018434,-0.05432253584238113,0.014809118958576083,-0.0020687116752247424,0.15823677195129907,-0.00036809603621057327,0.04937015045891557,-0.007942436487006977,0.023711912931827218,0.02225651731279831,-0.01937735070876671,0.018578216993789393,0.08871952386701476,0.025237621426989383,-0.01024824288570996,-0.04650293285002126,-0.030788021136052023,0.05888872498626931,0.06449554036755233,0.06748664005653879
DKK2,,0.005645356719572871,0.02082219640235732,-0.01802080749968479,-0.002316235855187654,0.021960775893030637,-0.022482952301402792,-0.01961443676284383,0.009603075828662521,-0.008432299407212957,0.041856656395666755,,,,,0.016976496140282907,,,-0.016541739680725847,0.05231806706334684,-0.009194479140921785,-0.08102150280502378,
FYN,0.06924700617151942,0.03830283757093876,0.02242914000747066,-0.008837850867842587,0.04797943965584576,-0.00033696351783286303,-0.012605228257076303,0.188717117689421,-0.04224543740195393,-0.019246391777040964,0.06296909444898534,0.07740221060190175,0.0058508008502944275,0.020330102036394064,-0.01051503813322882,0.019286129054971273,0.052469962833725,0.0781226199949415,-0.002498498837498566,0.040463207650409345,0.11959032246973253,0.03772388300275481,0.048015752127603
ACE,-0.02279852022181742,0.04978254131573312,0.02076035013157825,0.010281201146103612,-0.0387054681130756,-0.004094794024058706,-0.029266219834716098,0.18662845357652433,-0.009701881128746287,-0.05568718894097767,0.05115014658649663,0.039135967718566186,0.03332293695971886,0.006133008430203651,0.0728071143317186,0.029689181166098203,0.02776962668398407,0.003427589415149426,0.08872936801274903,,0.019543367378160138,-0.08728743447149422,0.0753618939561285
IL18,0.047073566489669004,0.016554016010620457,0.03453010344347524,0.024441314953866318,-0.028231754987325258,0.015901579360182293,0.0255451068315577,0.1837078535596731,0.05079952048855493,-0.00561432673709,-0.029027222230969103,-0.01580373787467756,-0.016693746760219636,-0.0479354336243336,0.017080819504032414,-0.039055883929782854,0.0412985526239589,-0.05487102245190011,-0.011984610384310326,0.0694649325213637,0.07119743561813129,0.02603576882921394,0.06196610896763224
PPBP,,,,,,0.026248228601502766,,,,,,,,,,,-0.018245834009352466,0.014310834520367485,,,,0.05015179681547235,
CCL27,-0.039851749460237645,-0.06452640949780765,0.024702928631213508,,0.026018198552830222,-0.024132259251808938,,0.06441030627843974,-0.005018236434051148,0.07064546006373516,-0.017049513969627398,0.050898683315600476,-0.0015591239528889222,-0.006962206253268709,-0.030008062260822158,0.07568708744041494,-0.032061271285948253,0.038806984639578,-0.012002272241541344,,0.09159541418033763,-0.004136977996870436,
SERPING1,-0.07266359730240948,-0.0032591623520629434,0.048974769315900786,-0.002436723878693229,-0.019026801231067356,-0.056203676070427804,0.04107441961110098,0.16164949053438815,0.05625288429530725,0.05959545636929575,-0.059487029887679635,-0.010178463257209933,-0.003496044895140881,-0.0070613449207307015,0.08931673130357513,0.04241826653422827,0.007237002506406737,-0.03215237542553332,0.017755385485686496,0.05830760977319371,-0.07149696134462014,0.04545655422702046,0.026080087485482285
AZGP1,-0.05211642442462854,-0.025537226830369703,0.034698670614565656,-0.014965007747111899,-0.018061880834319408,-0.07854043466156296,0.002027238429328341,0.02462130955709448,0.07226376961318924,0.025999475420083084,-0.04017751044361934,0.054955842542111895,0.03453092087768246,0.0730620876897854,,0.10575320694068709,-0.041210824463485306,0.036376534215455066,-0.03633404059017503,0.05454027042593653,0.07505686014665557,0.058869646943398767,0.004944436215975469
INHA,0.013145893566309063,-0.044979203161002575,-0.026977928146018314,-0.023532326785119597,-0.05185959302213032,0.001929269952428462,-0.020754521037558565,0.09377524647238701,0.018167614259194186,-0.019713079527495774,-0.007750430435686794,0.0547218522045135,,0.09989200453390831,0.06113001318472056,0.007878206915615662,0.09116853655271097,0.0054827782582697205,-0.013769253578313672,,0.07916796770731462,-0.018261021937850386,-0.03935403300987565
SEMA3G,0.02806616315883296,0.07343254129990569,0.01654547631383558,-0.021539003376143888,0.024850046558820994,0.006537349500079927,-0.0005890683006314642,-0.049565648967798796,-0.02590493456389456,0.01257755609896673,0.04689139712011238,-0.04093322005684773,-0.03149503623575919,0.03307531944884005,-0.04605084527316263,-0.00023036207942906604,,-0.025907499597074942,0.10931905744557133,,0.03148112424828956,-0.03331793072357131,
OXT,,,,,,,,,,,,,,,,,,,-0.012034279129938671,,,,
COL6A1,0.01680856253990562,-0.057840798822771766,-0.012706745842008843,0.08275598012275298,-0.034926256331434175,-0.04902593080603918,-0.017160236100599992,0.19158990248305394,-0.07859653646429228,0.09982495645490522,-0.0017600983211151964,0.027757982844378165,0.017004448362051543,-0.0033990621845640273,-0.00620661746747378,-0.04717085289744386,-0.03406334832377432,0.06111174478066491,0.01877045444243837,-0.042827248848239366,-0.1238480624785848,0.015075869811412963,0.1005090180028503
FGF17,,0.1052745386959844,-0.014057335199786842,-0.016840957676880642,-0.0022681879188823097,0.02768836189355631,0.06442911160924106,-0.00974387809507707,0.14066170345063597,-0.02735077837111691,0.03768939664815391,0.034342052749596584,,,,,0.05546827442599887,,0.027374185492264558,,-0.03762464813284962,-0.006968585116496478,-0.013407140670466389
TNFSF8,-0.007538202774836219,-0.004465570930146066,,-0.014906716997538025,-0.03241555884827613,-0.017112258129935307,,0.0447469358372994,-0.0232409473713342,,,,0.002894886418523408,0.015687062862592343,,,0.08137162075042802,0.06617164891803622,-0.012796411820130771,,-0.02184651948342725,0.00240524626306293,
FGF20,0.0015430167613098903,,0.004737512707630244,-0.035533011278609736,0.06697219544325453,0.01978315746764982,-0.013757229463893485,0.02397568553898277,0.06384963654537536,0.050043418841970055,-0.003932784937626981,0.012247158964609928,-0.016211407960746504,,-0.044339311629087386,-0.050241808775085404,0.0049056417366080286,0.057727487738949895,0.005524786796523093,,0.02136544462188408,-0.03565503129519413,
ICAM3,0.028661984995397707,0.07514427944056065,-0.04035372995206068,-0.04516685509708257,0.048992303840874704,-0.029595398369474626,-0.02945351281559897,0.12969854551824472,0.02884477003119172,-0.04068058018802967,-0.030685335846082573,0.04386681473411868,0.052583937637105435,0.1421276666756345,-0.0005187882609632805,0.10575076423224243,0.025284153570348047,0.050092127503946586,-0.016935603293587082,-0.025606151691713812,0.06998366592189179,0.1063405512134665,-0.06680813771569188
LAMA4,-0.03085997693978893,0.03020027967736256,0.041735423499954606,-0.02477398407371475,-0.023797902565213632,-0.011721915412870277,0.019355807254444222,0.22297302769475533,0.030805574816799016,0.021036246835966957,-0.0037135710510515776,0.03872591099467586,-0.0568901739985411,0.06783111404062268,0.08266648438030116,0.05500766275147426,0.005232714603242234,0.0582686386272518,0.0012122069064068538,0.02717081724898957,-0.0260655859005308,0.0385169730061986,-0.014172889026048626
INHBE,,-0.06694329476708302,,,,,,,,,,,,,,,,,,,,,
DLL4,-0.004465148456841684,-0.006524875989779015,0.056793321202823654,-0.00039500787378952826,-0.041648582014409026,0.05560667864515118,0.04514121955276922,0.11170867226203547,-0.022516924845451494,0.03947463904051336,0.03571539260520245,0.04843004006616001,-0.062079199135961535,0.013479782300607772,0.0019160333273733404,0.0021661471678617716,0.043962564620523205,0.036263770155377156,0.007045439029875034,0.08412514749254313,0.10043938107429382,0.011763949657070514,0.021010480267963795
SEMA3A,-0.02828758621095019,-0.00018986636651508623,-0.013285085536216039,-0.028064103969285097,0.032079630423972966,-0.019961283980812386,0.07033532111503811,-0.019238315708700722,-0.029445049987178527,0.03716724246118329,0.021205923004867108,0.049919357279038096,-0.03089703455128779,0.04800949441071554,,,-0.0027050943612523313,0.016653091911393823,-0.015637150368197687,0.029078107667886356,-0.0017046173500193506,0.013050216430341611,-0.05175779639908247
RLN2,,,,-0.016008825262249535,-0.032713546670110095,0.057121411857161915,-0.016161515429802726,-0.032381424045689076,-0.023673807009214086,0.04645734906117967,0.0030933519619240008,-0.009763327011707876,,-0.07531645337654011,,,,-0.0011802207739256205,-0.014035570640783339,,0.03849730372701483,-0.02718520012052015,
C5,0.02716324145659549,0.05792024238035216,0.08858357188841787,-0.04437314514000818,0.003139148336081688,0.016381131158517685,-0.023622901580357906,0.11156141706971515,-0.040782571745045806,0.004966737126526429,-0.03986277711366315,0.007721221309002797,0.024270652066094234,0.10715282310045063,0.029082898174718985,-0.004747628313546497,0.04070358813830815,-0.028869276260983363,0.00992239339857714,-0.053402677985007405,0.07234378256078085,0.0597406224111841,-0.0012341619581904611
COMP,,,,,,,,,,,,,,,,,,0.015205485680401818,,,-0.017890974295392995,,
EDN2,,-0.06283743275515251,-0.019888159850433105,,,-0.022505480205914412,,0.09575347800032913,-0.028747890897243063,,,0.01856097303863987,,,,,,,,,,,
C1QA,-0.04623306428848631,0.04693249277235204,0.013612599603755608,0.009234495715279994,-0.03754142294008972,-0.02319013309699826,-0.05727547644303704,0.13256348991812447,0.06635981137149571,0.009925613111155966,-0.0532890916186852,-0.012196706249126107,-0.07520271407485012,0.07756852676368348,0.08625066121150089,-0.043686095850756106,0.06552364205447844,-0.0003051039313253704,-0.011803251727014125,0.09567210768326637,-0.1397862871124039,-0.021521301962202637,0.027873694128900187
UTS2B,-0.010901201242001828,0.00785034830504627,-0.023311592395630232,-0.018210439944568144,-0.032713546482167004,-0.018768969854297934,-0.012030061544221309,,0.03557168606216049,0.016187294092034576,,,,,0.010632684024985139,,,,,,0.0010268113757929637,,
COL9A3,0.09341476904632452,0.15378508094559634,0.05672529538668471,-0.03238675666578699,0.01870675551081737,-0.017442727321506014,0.027126413331718335,0.17739447319418047,-0.045582035455431234,0.05420510175406479,-0.009005689671241827,0.04895410386647414,0.11008391780563075,0.09956314881622673,-0.006108020900548971,-0.05428267798409677,0.01792968946439855,-0.0532859935629067,-0.05420272033720496,0.0215706297419255,0.17212414238086662,0.012307811854042491,0.014611457979965855
DLK1,,,,,-0.01958422196987961,0.008657948562174644,0.027234113994563557,,-0.0019254441092196625,,,,-0.012982785043243374,-0.10045081809632807,,,,,,,,-0.045127932795840334,
HGF,0.08163244012314852,0.04431334577610823,0.04766598062267025,-0.011805283683473652,0.03505834842703722,-0.043828820642589486,-0.0065663436446131125,-0.017570796105242672,-0.006395597923541977,0.07858736984697004,-0.007828880827572552,0.018761878123921757,-0.014427176109761311,-0.08708062402193928,0.008117260797110778,0.0016129697979874141,0.018684655335680717,-0.013942994611846341,-0.041823681671371606,0.010549949362251369,0.028705147648390834,0.011098001730157825,-0.06958960945985873
P4HB,-0.001418345565048237,-0.12792485162897227,-0.05081241717071549,-0.04386631019857604,-0.008903127223256377,-0.07488120374031576,-0.014144425170483328,0.10270417152080247,-0.08579794107016869,0.01938111713615186,-0.051303995825843274,0.007351659593278791,-0.0011446744637906617,-0.027514131655383717,-0.07493809357980924,-0.02052261196435399,-0.05503994990872632,0.023386161119953175,0.015712407280578922,-0.07391374301946309,-0.14475627266779673,0.05962987873754404,0.09131601280462032
ADCYAP1,0.004882274856067113,,-0.0025523474645153896,0.06568376813726183,-0.006540057146594749,-0.019081950014831314,0.02481118430301545,-0.04746155668302612,0.019296315386863154,-0.017850959878902842,0.01603041550982259,0.004176097807872591,-0.06278352790638911,,0.0009057010643199582,0.05813011664291702,0.08735496743355625,0.030344270467719363,0.056010007805593454,,0.04221424591222572,-0.036054058913857684,-0.0492351246971055
GREM1,0.05695866909373736,0.05192750018402687,-0.020114903704342973,-0.03648320205999024,-0.006355204042720202,0.03982802257112641,-0.009969329456210665,-0.03934639122935815,0.0060933083892933775,0.044175396817151255,-0.0033714606840680866,0.001724787592968778,0.0019589325344018136,0.08658413525243899,0.0016295802638798332,-0.02094334774042501,-0.04104335360383114,-0.008127419823050736,0.019482095561220204,-0.012440821139971605,-0.0076799077270181,-0.025608435095801945,0.08585282720957868
EGF,-0.012939505114743257,-0.00679685462008323,0.03266654455704414,-0.0166669900633905,-0.0643161835237724,-0.024258893608599025,-0.01925255705219272,0.12381790232038169,0.0201076119207494,0.012720549627329103,-0.006991500824597147,-0.004679695913340438,-0.017509722096063617,0.01848049679456119,0.07976280210012615,-0.008487899455833435,-0.014716199445671194,-0.0447686965273574,0.025536453268338262,,0.08686184029649187,0.03246133972743008,0.02960556697616583
VEGFB,-0.014790654066260586,-0.06581271387786258,-0.01043093966877355,-0.0017050213246173852,-0.030335552583954834,-0.06047102561717041,-0.04768058334462274,0.09355496064509117,-0.04149532363421039,0.01166433925585452,0.06808700256721133,0.0015722783278805956,0.06441586388162607,0.038785137069358676,0.04793750892522072,-0.05342386033443534,0.014140544427063731,0.04808593966957615,-0.011849164173797555,0.02812195776700692,-0.0049087984291987736,0.010852767701653459,0.03537766050259745
FARP2,0.0015071434438795712,0.03292471522297142,-0.004040327957233846,0.023545360870259904,0.00523940435067723,0.00032743181636402276,0.026023821395196805,0.09626317338511935,0.06388721875708522,0.007831863380663126,0.04333162201116673,0.0644905006110793,-0.034857479538441906,0.0228313145151537,-0.0040513039763491535,0.014223601461827044,-0.015474619680476769,0.029043310054683826,-0.0675116696032368,0.031886217767739665,0.1508504156803024,0.08361801431218681,0.04017856555946816
BMP3,,,,,,,-0.01876925039243755,,,-0.0197821869975399,0.01983936878206275,,,,,,,,,,,,
IHH,,,,,,,,,,0.05797611978607022,,,,,,,0.004660473949213797,,-0.013864956653373362,,,,
LAMA2,-0.03157500077214604,0.03736388417174811,0.04875128407773114,-0.024356951338739028,0.008908218485301498,-0.02374509571741358,-0.0489873234796129,0.14287870796076332,-0.04266526956362045,0.019669470390298763,0.029051658451883483,0.05804632843593849,0.06353630890191288,0.08388526195993914,0.07272377250975504,-0.03913748952293238,0.03141098471799385,0.022299785595413346,0.027029229948108704,0.06247446962422802,-0.05190561881124284,0.08304986934633841,-0.045258259831541206
SERPINC1,,,,,,,,,-0.02189405399634549,,,,,,,,-0.014716200616377304,,-0.013692342559538287,,,,
NRG1,,0.019603850331981823,-0.02728987680145351,0.06395179406149572,0.029892560785022827,-0.012377896408230334,0.009169752014145917,-0.0197265090506828,0.0016297625304101024,-0.025345354998473377,0.02112498486414583,0.029254855747790055,0.03440122048693949,-0.04834086123774415,0.027919661822955195,0.027577408104908836,-0.005574279085337501,,0.0026196929495496918,,0.09046548506180134,0.037589934668394685,
SPINK1,,-0.027384330227859407,-0.03970962060408496,,0.009562237119800848,0.04382656880551872,,,,,,-0.018468890479203866,,,,-0.02577627029315335,-0.020475018858855627,,-0.01683064437190618,,-0.012910720741427847,0.06720212893478097,
EFEMP2,0.031199816786870373,0.08891525881864926,0.06970033213388283,-0.020591941256884398,-0.024167898806562744,-0.08117354122820973,-0.002584078696105434,0.1562546405924262,-0.0021345323474930324,0.07197151737796476,0.030569453659752405,0.057320618547039424,-0.006870137262270053,0.09176028365490523,-0.025437772678776782,0.02781955064309694,-0.018232562560596088,0.022714814881740337,-0.0006072001816765796,-0.022929228588542388,-0.005890326377908123,0.04850981121864044,-0.052591992918983185
SELPLG,0.0514466552655323,0.012545265495191268,0.06282554036301602,-0.014836731057017164,0.036219220817775274,0.036545148069775706,3.1127893100372725e-05,0.08581607032396403,0.039626721705765956,0.0440482339506992,-0.0036525233871203193,0.005987328567731527,0.010365754808656284,0.005526599093349929,0.07460318592494289,0.09628149637728983,0.0657230406921317,-0.025096452082053366,-0.010054046019052626,0.027480535541547165,0.04930938720251415,0.056383623336073815,0.0030601922027814993
GDF6,,-0.06645174877863412,-0.01861596867203922,,0.004369403000310175,,0.08483791687623561,0.03274725752449003,,,,,,,,,0.008273795620481033,,-0.033351580902060904,,,,
HLA-E,-0.0888798583207708,0.07727737227693879,0.021462766867888085,-0.014907370595482146,-0.023286005175264742,-0.0196847020599964,-0.07914359149605324,0.17351929601240218,0.025978343310271584,0.10935095437523883,-0.0024521411862875584,0.04678821409071562,-0.042144175340489344,0.03164899338002547,0.0211547450914783,0.057640362827886885,-0.021790235868526665,0.0430627847314778,-0.007816373298129484,-0.027539419673807727,-0.10762766524112,-0.08899700172475926,0.05692200023996885
PTN,0.03167801319785584,0.15806001926580573,0.0820886031766951,-0.028832471888966673,-0.007923273155127869,-0.008519154486572257,-0.01617329549764299,0.22733470075314569,-0.0906533790572883,-0.010590789910768417,-0.0806922487658755,0.06468237332947506,0.14792885250411716,0.05603466865407538,0.02318505301045174,0.1397318737090492,-0.0036843986180761703,0.018793798121435588,0.004850854056550633,0.043222167142148944,0.2333261198349514,0.11875326626749749,-0.05793826726069989
CD274,-0.022031882310723956,-0.013974390774014436,0.0053770667248136585,0.0051034778994515,0.0295835599538969,0.007978079148086726,-0.02683928993110453,0.0726676090180829,-0.03686641333677889,-0.009823949175080232,-0.06356450543227021,0.06299531072681903,0.010339538452425764,0.05221658621567324,0.0821880267161773,-0.023854595908808778,0.05406094099401537,0.049873691907692815,0.04535416689554809,-0.0447529137390034,0.04574105312335888,-0.0222493831359379,
FGF10,,,,,,,,,,-0.0024073450007761894,,,,0.06636601210739745,,,,,,,,,
CD14,-0.04878839807252285,0.05650328936411011,-0.013291140655498343,-0.03449356715063449,-0.017471043568049533,-0.06652602025156795,-0.03655923366878955,0.12412226008442373,-0.04992971343262857,0.026303020373948664,-0.0761143833796458,-0.018080547710162462,-0.04986657218120753,-0.021235120794421525,0.008113336633985425,0.06011274984001301,0.0544623454988959,0.006545877718476036,-0.0008679842530020316,-0.06282443323501272,-0.07556777233192485,-0.012761237991578318,0.10269905635062802
SFTPD,,-0.014757462831019358,0.005007956882468703,-0.01247247941652915,,0.1148989407493614,0.0146364449346724,,-0.01415461890277118,-0.025187864721597536,,-0.0306046472093687,0.011188313460132686,0.012637851580195064,-0.05396097913661667,-0.013593159529595557,0.0324200661904559,-0.025732387047097963,-0.012940332849368814,0.034689800481328824,0.1372242834827497,-0.044353593868724665,-0.05541422204629658
SLIT1,-0.027155107960606276,0.14625439595162348,-0.037897445802611784,0.01333516648106879,0.00041020761887366813,0.022632223283147176,0.05921501251238827,0.059232760291857575,0.05150340545376369,-0.055171055640099616,0.027732289898135653,0.08017602955837731,-0.05433843478050884,0.04384517185086086,-0.01898624808895517,0.018491133591025218,0.005356047022395624,0.03890919496498889,0.03338187641804791,-0.05932993532627555,0.1353006136237277,0.03255448416688525,-0.050253760689212564
LPA,,,,,,,-0.012030064560205682,,,,,,,,,,,,,,,,
CNTF,-0.027914088281685553,,,,0.010501863916937576,-0.017112259691766787,,-0.0034669163453948295,-0.018662893100006885,-0.00808542966503599,-0.025431611148122393,-0.035433641022951747,,,,,,0.0270467422283801,-0.014035572188501277,,,,0.030511501765885685
BST1,0.0727513888052419,0.09405705692635406,-0.025083740007738466,-0.020373431522874935,0.01098710260884198,-0.004229275319794307,0.056277684825819234,0.14807631139208957,-0.007274406331814497,0.048549955550502774,-0.010703667190278597,-0.027719096090929356,-0.05309470469245986,0.08978694440556766,0.04009396688355841,0.005063161213782488,0.05878456899375623,-0.05549660405229912,0.03801802630567709,0.2892865209447218,0.13090683379316817,0.019527668164678196,0.023715044512735345
AGTRAP,0.010768971423135225,0.059211290244776324,0.04060182237838946,-0.006844774991890925,0.022462769066372918,-0.02375822966948912,-0.012553515615119602,0.14911724980785382,0.026754221569480204,0.07935640039655344,0.008516271840044116,0.014066605320764867,0.0436548691219359,0.1260532156653223,0.013827946088377027,0.1317959298279768,0.01859820268052382,0.03249462350494082,0.030035652737137226,0.03364398590381127,0.041622473599029854,0.02499890995377247,0.07400233343416186
LAMC1,0.005621986586629071,0.06316514523394728,0.05722715927667581,0.09452975035233488,-0.0246966212551315,-0.04843186355273872,0.04041461966834262,0.16901469149491027,-0.05706170975680177,0.039214175905061356,-0.08012606178867812,0.006436616653907672,0.02354333837024883,0.02771134537068763,0.03377310034988385,-0.024477134382016506,-0.01290250921975159,0.028819252950984735,0.024678484388874246,0.03132893406627973,-0.04568762507393924,-0.07225114965363762,0.0778277192261105
COL6A3,-0.01613241196718773,0.03945798692335999,0.029372009849141963,0.02009728109355862,-0.08830550941869113,-0.019121115312830395,-0.018490762640215888,-0.01328677140319577,-0.031114758849458943,-0.03761754153669968,-0.0064191741157041075,-0.011313165282410984,-0.0396450674319073,-0.0006497728880304948,0.01902832155102529,-0.0470432638734365,0.011106053145478653,0.031190332273674216,0.038852373007977545,0.045542821826767256,-0.11297207485024267,-0.016852278567214374,-0.023497853259972834
FN1,-0.02877453659148228,-0.18183278459752628,0.0036627510963191615,0.01277926789775017,-0.0703045782374809,-0.04877276026811804,-0.041778401070391186,0.20749912323409314,-0.02873650412231468,0.031072748671800182,-0.06649605119237377,0.0010395357545663812,0.004061415242554057,0.04055230989908992,0.04044635615697535,-0.02658970147766287,-0.06442638567374319,0.0070426060073745704,0.022200790862628925,0.037838179822016656,-0.15813720056161593,-0.0728865954268606,0.019425689829937937
MIF,-0.029035192272049436,-0.07013362636809832,-0.04293270208701702,-0.03264610383960706,0.0056397827277951534,0.0772639175371557,0.05031889781484577,-0.012630909539343857,-0.014959883052480194,-0.04853683533124395,-0.06822807832203683,-0.02532827027302817,0.04288844231453379,-0.07097711490440811,-0.11369164382819161,-0.023280939006745542,0.0076302019015794245,-0.052937300660521894,-0.07168414090709278,0.031415076942436275,0.13480542306986928,0.01737396110709721,-0.045981993891400806
JAG1,0.013699645683814097,0.002442018980316843,0.034243254476676484,-0.006799902562702296,0.027696529225383577,-0.014786416474818624,-0.02954841092183492,0.2012113660884808,-0.02538669823676069,0.011048298989189128,-0.00779242613073384,0.0728792480571692,0.04463882333722516,-0.013047017616425256,0.022652702754857614,0.04728926631499898,0.022650194553062466,0.04051911320571844,0.0010890082217976937,0.04545140549508747,-0.08908037367060098,-0.014840069750811343,0.13538857843475713
NID2,0.043980167383613704,-0.03300936259750995,0.00017166553356740152,-0.027936300700585677,-0.03165530093498128,-0.020854584339019582,-0.0024962200286019046,0.1734417737576638,-0.0065747842776241764,0.028350105297348143,-0.01203476820864322,-0.040493984339810975,0.010149440022328544,0.02459385580080563,0.08103553652310004,-0.0052765826700896905,0.07417526711501934,0.04307839897856984,0.0207389252213647,0.04398979316016677,-0.028962221831319898,0.05642455987622172,-0.028085058792871685
EFNB1,-0.01633759300667471,0.05833613798997555,0.04554633436078233,-0.016278250195595208,-0.045519345917860124,-0.013876080972346395,0.054637030593543565,0.09640238914991475,-0.0015598533414051994,0.0587303234260882,-0.03476903690049201,0.04923040136901334,0.06144661503709083,0.12654697687738406,-0.06491082826062866,-0.00836992013361948,0.05092374450911778,-0.013723491688187178,0.021205262215838645,-0.02914425137047003,0.09469449452113556,0.03226963949045143,-0.023284980809256544
