,UKF248,UKF313,ZH8811Bbulk,ZH916T1,ZH916bulk
CD99,0.10439900810608312,-0.09319252157931432,-0.014603977568856183,-0.01939045890724052,-0.09838487422767146
PDGFB,-0.06557343484462808,0.05320863035594269,-0.004274362880868036,0.07381844069983141,-0.06848862631057297
CLEC2D,0.03017703567401664,0.015277645105525851,-0.03385438911086267,0.009102907758575259,0.0070961224408879935
F8,0.02662258825860199,0.10049503358131236,-0.007848562265293972,-0.06148773961821239,-0.05255198188349645
C3,-0.04975266255637063,0.01272672244732507,-0.040178691200979666,-0.07215712840212267,0.022136382550414214
DLK2,-0.028859911009715078,-0.007517114329852027,-0.011134916029870335,9.866347669190814e-05,-0.025243136803416163
TSLP,0.12668413902277728,-0.020379179907926318,-0.03499515032404862,-0.048054696305219614,0.045854635741635986
OSM,0.15247394267114908,-0.019513434125575296,0.0049203694078179495,-0.0066059329500511525,0.02627760241861238
PRND,-0.017049476137946003,0.053623696990071495,,0.13645160672732423,
SLPI,0.07451956297554255,0.02595938071451478,0.14205031792821765,-0.05523853707882501,0.07868385933348077
AFDN,0.027265675503629506,-0.010708262715639625,0.05276879579498989,0.006859516686133813,0.11561218833489958
KISS1,,,-0.023742262817632257,,
ULBP2,0.0449641046534232,0.08052129605486771,-0.07897133064481408,0.08340936777076367,-0.03842457587508941
ICAM4,-0.01531962667858122,,-0.02082916485162012,-0.021829049316777205,0.05757942479084287
ANGPTL1,0.019280430961394323,0.005319989155388873,-0.018839046083652475,0.04948223089656357,0.040415757612756065
LTBP1,-0.022827786555137113,-0.0493398438109289,0.012932450324075032,0.0984662600386805,0.10934032395416117
NTN4,-0.04152326322851964,0.046985777875273506,-0.06870206064670274,0.1002382854204422,0.008535795477156593
APP,0.003538110142487703,0.006787951474602749,0.018540124387911576,0.03926986933927611,-0.11645828991898198
RIMS2,-0.02018107511569997,0.012927176524477772,0.004208384306806569,-0.02251451503967002,-0.02992413681784439
WNT7A,-0.01643487842480324,,-0.00933475917127712,-0.043521980195277914,-0.059550539368878226
GAST,,,-0.02374226324723481,0.0424958804557975,-0.040040061535722406
GPI,0.09603749000287708,-0.00033815978826291375,0.06752773291023162,-0.09532633177312981,0.10396333978356541
IL1B,0.030524829084892735,0.02702148945117306,0.20821245696002935,-0.04104608510600918,0.02804346468160605
SFTPA2,,,-0.02051649533762966,,0.07959895798031777
HAS2,0.02372072391062139,0.08902292628411107,-0.03467411680443854,-0.059576359941899304,0.0478943022329555
IL11,-0.02322014448009531,-0.01632549916408816,-0.012602857021295103,-0.021344306457144406,-0.01079664028881174
SEMA4B,-0.0076474822514345986,-0.030992586187090967,0.022660207599097634,-0.03922240470720512,0.0031884988674849807
FGF12,-0.0935482899686592,-0.04269553421286196,-0.06903420453944203,-0.04113325094620412,-0.05822050437087504
CP,0.018196630473042152,-0.03712231882279353,0.06153404190799658,-0.10121732662126276,0.09590273308972282
NLGN3,-0.07186402098216908,0.07812123809894073,-0.09393843082539757,0.02706917041811134,-0.13588284816960344
GZMB,-0.03187819850401189,-0.0245301525949349,-0.029432231850939045,0.021391314426248236,-0.010857110966670646
PROC,-0.03176041585996636,,-0.02507991337173391,0.01132733265756093,-0.036951410697137956
TNFSF11,-0.01576899659073068,-0.027637835895768424,-0.025079903735583754,0.0008579088763025306,-0.025539670860025745
AGT,-0.0080015998581388,0.035172844149499616,0.08003699279770482,-0.02636999652358363,-0.09806399799125236
PTHLH,0.12221225264682503,-0.006386081658110799,0.012257478025665954,0.054785631708038976,-0.038864117068927964
COL1A1,-0.025359833273284792,0.02805913564083417,0.036855478122171985,0.06953484441972649,-0.07238381599484321
LAMB2,-0.017026436994059445,-0.10538397445948836,-0.02466804452034686,0.017432420650158875,-0.0277577534421087
DSC2,0.022146911437629112,0.08825991384206423,-0.01992336428772552,0.05746289396981167,0.1170288786271638
WNT5B,-0.033037118390180024,0.02064557530794078,-0.060610895394091174,-0.01745933778540724,-0.013881503539956123
LEFTY1,0.03207862425722722,,-0.046432586940060916,-0.015008203253146226,0.13229751429331615
FGL1,-0.0068369996583072645,,0.02912269613909738,,-0.00044868410204538275
CXCL5,0.059988066368853864,-0.030314550702479223,0.10385830763950044,0.0429783602775454,0.020283125935912614
S100A1,-0.00179761840614892,0.040324196900014424,-0.10411169592738112,0.012527329187295742,-0.06628093406511598
C4BPA,,,,0.14281769474285197,
NPTX1,0.09868046932759551,-0.016057024680242726,-0.010270625588748538,,-0.10754404800245553
TGS1,-0.03973913769115808,0.04615592151599506,-0.014136107650831549,0.0018487887556700618,-0.022179316827398488
SST,-0.06381871703477114,,-0.01917061806419633,,-0.07330365774594359
IL34,-0.01788099727971039,-0.007219936963546351,-0.01258540193614792,0.03281853110699903,-0.111082370035772
DHH,,,-0.032484486457240815,0.17679311618596505,
XCL2,-0.017656688665476126,-0.0212272199044096,,-0.019122761934941345,-0.029079715705780662
TF,0.008769245862471325,-0.031506393162036385,-0.14565096574321124,-0.06794914651486314,-0.09821230634680184
IL33,0.02456420917763297,-0.03350602969023795,-0.05814272939545207,-0.07828304642475453,0.04576963456527672
RBP4,0.02764980442999477,-0.024892462790374093,-0.06626122534858551,-0.0337801755521083,-0.09752358221471827
CCL19,,-0.025071846799936157,,-0.035022869221839975,-0.03744054421548224
CCL20,0.2188109754953811,-0.0091660698161265,0.14122210394373128,-0.034532849982507496,0.19846781733101337
NAMPT,0.11918719465602765,-0.041059336578415366,0.12524861199386464,-0.1377678621567236,0.08910744448653987
