,UKF243,UKF251,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1
ARF6,-0.051615934477609836,-0.0052199719996638425,0.0036636412087266016,-0.051115464691730145,0.018359006046183325,-0.01877014251960827
IL6,-0.05864575536422489,0.06555850549991252,,0.0030486365538904795,0.05526100740091698,0.03353395245303746
CALM1,-0.08647554982964105,-0.025801244577199237,0.033843258082834095,0.010578193172936757,-0.028293727749297264,0.03873411283664715
VIP,-0.0306089963552572,-0.003447417698850701,,,,-0.02357576015998602
NMB,-0.027899476887589803,-0.038393223000658984,0.03521160015889049,-0.08295110371619728,0.11897320642903937,-0.04859801653566445
CCL26,0.0038882009319888707,-0.012551763435605661,-0.0006045966679368699,0.036328912937222756,-0.033736082081757074,0.06850251141400114
FBLN1,-0.027978032544917344,0.024702214609072376,0.06482636979972374,-0.02322250571069039,0.006728630188615848,0.0684538666160135
SAA1,-0.005543292054746557,,0.0747112859022865,0.06788412148891608,-0.06876345951449916,-0.0040349915921594195
MICB,0.07362659054822586,0.005482790738721094,-0.04205055490571031,-0.04421209746202686,0.0001870088670489167,0.044371959878445166
MMP13,,,0.09225664394354369,,,0.10096450271259796
F13A1,0.02813286220593113,-0.017606529823529497,0.0412396298685697,0.012911693765228893,-0.03653262039800198,-0.03185817705563384
CXCL11,0.007863022816846817,0.030751915628512847,,,,-0.03330571597816337
COL5A2,-0.05369852200224259,0.02097130843738834,0.11890110537945617,-0.0350896515735914,0.017456640699317884,0.015277370274598032
EFNA5,0.05373668599214826,0.03218642355896774,0.03456289497634335,-0.04981328780381604,0.021531313110541624,-0.015097077582097891
AREG,-0.020325199156753296,0.03631348929661934,,-0.06446165686779776,0.11408798391403434,0.018583647556406777
EDIL3,-0.05048923714111844,0.022768790682056162,-0.0866990870776638,-0.06160611102378069,0.015393602213561947,0.041051706121168596
CD86,0.05265187112649668,0.06593323722523863,0.06716870656731369,-0.08446485298602179,0.006690304810829432,0.09150706303227744
AHSG,,,,,-0.017915277287474492,
WNT9B,0.015391719061767383,,,,,
HRAS,0.04219474581439358,0.01491518250541378,0.012584934510270955,0.04847204648191537,-0.019620613128604438,-0.01849917624012193
C1QTNF5,,,-0.041152594420243695,0.07528115417286299,-0.004791372339825677,0.10571626444533952
RLN1,,,,-0.018145280852756976,-0.020029147225634494,-0.016066678490666488
COL4A1,-0.043204879296780435,-0.019578230095265124,0.12166270645336943,-0.04195863112420886,-0.01180493006901935,0.019744681006877034
CCL3,-0.004915537171309339,0.028315706606600318,0.015607597999402333,0.04943711126331973,0.022419373102982178,0.12323797479200894
BGN,-0.053639790285219306,-0.03831966357680921,0.034930855185781186,0.00955140697636628,-0.03352126181469346,0.022492815442229017
RETN,,-0.011846409600380692,,-0.01569185910008761,0.13911388679360615,0.0014902035925590318
S100A9,0.06547482987690599,-0.0028048237451290094,0.08485326101300793,0.0442557940586079,-0.007161718270639001,-0.04758131749215444
HCRT,0.010240511893762115,-0.020298016445927786,0.050522424532081917,0.021773762272291282,0.026653103625952395,0.08402261555500576
FADD,0.05832459678293611,0.06413244905508551,0.0576691608597224,0.0012100209448959696,-0.027843181934873125,0.03357770721371307
ACTR2,-0.0556942126385144,0.008249812339395507,0.0012463845603528415,0.008225803355176628,-0.036425261373676125,-0.03413061164295584
BMP2,0.04020211799991779,-0.018222038792334694,-0.049467998094081284,-0.011186057181014796,-0.01808555612085534,0.005830851657419268
PDYN,-0.05270291995771919,-0.04522197009813142,,-0.03411312590342611,-0.020748668361494943,
CD55,0.004178267229836024,-0.005648822111340359,0.030534427988754716,-0.004382933203228,0.029090028601892685,0.07036656210973771
PDX1,,,,-0.02732062336381872,0.0499142237388249,
CD6,,0.036610657067767984,0.09828621432577672,0.020987501149345725,,0.08507943654742249
IL16,-0.013245542654239719,0.035191755527050686,0.04412681827703073,0.008058846813173138,0.042520525354075286,0.10430862645547712
LAMA5,-0.029198476086001166,-0.033942613519822015,0.06103013174903049,0.07487333197549906,-0.043174497522004474,-0.011824476104441371
RGMB,-0.04581973745962825,-0.0011057546568113922,-0.013033749440217042,-0.03605656700481041,-0.08860309334058358,-0.04290500408481978
INSL5,,,-0.026573329300470717,,,0.13746158012304718
IL12A,-0.04903104051258903,-0.007080617357539407,,-0.039279512899728856,-0.012019394088119592,0.013450060244959818
S100A8,-0.031566794645685355,0.03758448391529592,0.05348936273876736,0.037295294775798196,0.0057668138358544065,-0.08240799857277721
TAC3,-0.041768002364505806,-0.036061114606183664,,-0.02072384865109185,-0.045543840636538054,0.0941500480043724
TAC4,,,-0.02937240952027621,,,
MFAP5,,0.03584025429169174,0.06667289506732389,-0.01648483073547796,-0.01738584215416127,0.0002814870646346961
CXCL16,0.03422037144266867,0.025466265284894093,-0.001091362933250249,-0.04690540341418477,0.013979394886965948,0.04166511323350384
AGRN,-0.10981995265969736,0.01014728251592782,0.09030910136109127,-0.013817613689271058,0.008685426451753506,0.06578957357965697
COL4A6,0.0033517937759062807,0.010314654853515983,0.008686505741339244,0.002400460428909225,-0.012021846309675689,0.0809843506673612
FST,0.06728097770106108,-0.024162592621533637,-0.032233258503137276,-0.04333815086305975,-0.0009191586944109178,0.004551727225884554
MEGF10,-0.05390168283807312,0.01176604300225959,0.015832349684113695,-0.01590460053137591,-0.007877632260157363,0.0588239566014592
C1QB,-0.07641327225077074,0.03047794602888963,0.11267766331147319,-0.006827396385146267,-0.01431950624884042,0.043326787646561046
HLA-B,-0.03072056785867882,-0.05924085794194284,0.09753766780354839,0.02967941105538036,-0.03176728531407924,0.041387676271662795
PDGFA,-0.11262437794978318,-0.012351422008748357,0.030541118756992648,-0.023587582636355537,-0.05551930037425078,0.03778791068024425
LAMA3,-0.048584425404893966,-0.017099634804662773,0.08884266163168637,,-0.01576840659246541,-0.0307721559249997
DKK1,,,0.06705955492701732,-0.00392448673713652,-0.009020227139906195,0.051928909383108054
INHBA,-0.06454874102928118,-0.011846407878611439,0.07277439026062486,-0.0007406922223081316,0.014169115621796362,-0.024264098221021
LEP,,,,,,-0.0163115870232291
IL7,-0.02248247967562207,0.13619352073828847,0.222189777528619,-0.03411312865378455,0.04165027012122728,-0.038302818936220444
FABP5,-0.06348280252176496,0.023974423005151242,0.0798120544934307,0.028073168095010495,-0.03810469201970248,0.01632965638168243
CCL4,-0.06415167850682033,0.08973705413660385,-0.026388416026925866,-0.033034861158420005,0.032711115363882014,0.07372706383382127
FBN1,-0.01972894304174674,-0.04059231571653858,0.10279090123464092,-0.05764880061142963,-0.057284308844744426,0.03081328146005523
TCTN1,-0.03666658533717425,0.05900298620237122,0.027279601922285297,-0.016900525005967355,-0.06173451499021037,0.017205061460523332
NCR3LG1,,,,-0.028843904494820025,-0.023742264168807817,
BMP7,-0.06439044560350303,-0.02426838874759094,-0.08073300148889066,-0.02698415065552014,-0.021850726165908625,0.01629029938180633
NLGN2,0.07172940107056333,0.012110693118508105,0.0327111217196445,-0.010209421424355125,-0.03819374492156196,0.02042988737374024
CCL25,,,,-0.042483543784906125,-0.05113358707335531,-0.02525469944454436
NPNT,-0.029513908675962073,-0.0036305413957150386,-0.009211400916060873,0.0037568204685879147,-0.006783479584864172,0.007120353838831697
KITLG,-0.005960158286555375,-0.016497204059760243,-0.005163606796901349,0.06463639678516588,-0.004345023197882809,0.03914176682708635
MADCAM1,0.06255586342960401,0.0073858773753200406,-0.041603377175361285,-0.0012602174361945964,0.22375708104292408,0.07581662163526566
F12,-0.03850848134114152,-0.01643798150891646,0.07719715232085125,0.025052637332273888,-0.044964905084577025,0.02962983744261558
S100B,-0.07479192067600143,0.04357937412284753,0.012893760460096968,-0.0877230013795203,-0.01148950127503956,0.06338278022370322
IL27,,,,,-0.02245587667918009,-0.02908025253322834
CD99,-0.03658931844945773,0.09355111787427058,0.07343916616297266,0.04184256390104649,0.03170438283287621,0.05061516006655221
PDGFB,0.1012640208046965,0.020661449617925372,0.009592990954576112,0.011349345759192286,0.001900301222468658,0.07771648913019477
CLEC2D,-0.028465065347647405,-0.024776318965288625,-0.03700113342441849,-0.060358523593976,-0.024159332636915318,0.03753276519916286
F8,0.0011482262498881436,0.015348301122924802,0.04684342172624567,0.0021101990694240634,-0.02625221666099786,0.04559691721228929
C3,-0.04913151744027439,0.05573140987975185,0.06300314632937067,0.013853028364425176,-0.11083712309222454,0.037748523413154926
DLK2,-0.031877361889012704,-0.01338355157045663,-0.028158572857864817,0.0038011741472490706,0.03621872847599921,-0.018158590860997723
TSLP,-0.03625722764469584,-0.012203963511480283,,-0.013899074479245774,0.052565166375688324,-0.07845705843052708
OSM,-0.07779921835971101,0.055373745204215265,0.03984894197141584,0.026799381113500633,0.06545188223701029,-0.015385008243794194
PRND,,,-0.03305027175706248,,,0.15441933897721014
SLPI,0.04889542455257386,-0.019965436406570638,0.04219942945203955,0.0643058838520563,-0.007250780793851444,-0.02886547216630002
AFDN,0.07142011233848454,0.05034976449384571,0.04823796914531516,-0.03583051400645601,-0.008331369725415773,-0.0016390819218149192
KISS1,,-0.019950897584471806,,-0.02488822616850693,-0.01771157361468684,
ULBP2,-0.042503618393855594,0.015208301636338599,0.028971973475913244,-0.03671885155738438,0.00021616825044269564,0.09012967289770657
ICAM4,,0.018815510637200876,,,-0.015538421482216095,0.045225790103821974
ANGPTL1,0.00839991616609312,-0.027735658433935776,0.12183861608974414,-0.029580696181069892,-0.0037049129374158818,0.08636824258040904
LTBP1,-0.07043665897535321,0.02027530474567868,0.006592292276699257,0.03707745734992802,-0.012032206255273951,0.007551902929591983
CD160,,0.07944811968269266,,,,
NTN4,0.029905533691890567,0.10621494791309438,0.057503080148994884,0.0038056697023913324,-0.004941161492801219,0.03241111696532762
APP,-0.03107929342666942,-0.006163738370988773,0.03522255216635411,-0.038719582185006804,-0.04362032659857101,0.014486339013062307
RIMS2,-0.04855965649543176,-0.025186100810229057,-0.023116235379844592,0.0134813381994216,0.011537471599539524,0.0626481741715119
WNT7A,-0.0705099081642348,0.01949118754628944,-0.03305028183969389,0.03175902460708505,0.08638645587744596,-0.039109970169242274
GAST,,,,,0.02931499903138746,-0.022334246368996433
GPI,0.030375851497963076,0.02705056020028227,0.021689879727878843,0.06512203258849011,0.04993989203082458,-0.05316484026047743
IL1B,-0.11678935772172627,0.019996672110243852,-0.006560366035803323,0.018910144166848067,-0.019696291577831055,0.056524831303384836
SFTPA2,,,,-0.017689712742765165,0.08922433104196309,
HAS2,0.0216424338931989,-0.035686304874262435,0.02613175303829099,-0.033029522243130875,-0.0486826514292254,-0.0038163978336561467
IL11,,,,-0.018881265002677002,-0.039798346115270056,0.08908223025833603
SEMA4B,-0.08294062560121652,-0.017610419031360288,0.024316252364962758,0.0779711078891329,-0.009259723503144556,0.011373181412504093
FGF12,-0.01651494067406651,-0.047427098190519955,0.04998220052241929,-0.0709800825265191,-0.047794964681337364,0.004879056054216101
CP,-0.042893236576614355,0.01232996218401026,-0.014933500584318669,-0.002487696533581191,0.024739555597345152,0.008547684204014902
NLGN3,-0.08574532869694297,0.00954481783067683,-0.026601380080739097,-0.07731508510634168,-0.01910423779527153,0.07008835465683631
GZMB,,-0.012203963511480283,,-0.02539083096826683,-0.021956253499363143,0.06619035963665452
PROC,0.009407586074539787,0.02744174762731523,0.05148241315486686,-0.025056731919148822,0.07113399940815503,0.03284003243008697
TNFSF11,,,,-0.016743880733525077,-0.018709445037907738,0.01419772721752343
AGT,-0.011153330945773934,-0.008819724425903301,-0.02079071045173905,0.012373847267262863,-0.04595067493009253,-0.016178046411636147
PTHLH,-0.043468297781958175,-0.023685178496707038,-0.0652068160284039,-0.01199878738215707,-0.0203685389117016,0.059213283897237415
COL1A1,-0.025383521996185716,0.03310582175304358,0.06123020351970321,-0.012302140354359265,-0.015359192531428298,-0.0004248740197483996
LAMB2,-0.053564489048842714,0.06350762378481768,0.01794674287114976,-0.03443425974131635,-0.038076021768231945,0.05951728566461205
DSC2,-0.012147431405495438,-0.03935321643074236,0.09268826947407796,0.025593076015363668,-0.01892547631909874,0.0715124424777789
WNT5B,0.059642096485836994,-0.02545929411322548,0.03221714319721803,0.008212297676253522,0.03404073224216942,0.09703445747428484
LEFTY1,,-0.014471884413608596,0.04847035654504787,0.030540623262905155,0.04818151017594887,0.031995580572920936
FGL1,,,,-0.02454815073737256,0.023698595970512402,
CXCL5,-0.024190736939228116,-0.037072048780322005,,-0.07632527702333927,-0.03259625415067729,0.011807171379798736
S100A1,0.011905878069491066,-0.007749010305786203,-0.10408921898649623,-0.0412264699491457,0.017350359385263064,0.06027935325140543
C4BPA,,,,,,-0.016311583025788837
NPTX1,0.013485807995907175,-0.02807098240150961,-0.04757974424843626,0.027524522993298935,-0.004191942128319333,
TGS1,0.05310459857862433,0.03105491255649491,0.043329638255915084,-0.05205797227187526,-0.02661647166696086,0.07929939073980945
SST,0.0046643428335216165,-0.04558571517250849,,-0.046021101498118645,0.013849971310291653,
IL34,-0.0818920745989913,0.029957606156982827,-0.026728042866811262,0.016060494904142755,-0.02333527548558114,0.07997141643781454
DHH,,,,-0.022236474713810565,0.03988857034941072,0.06408910657093277
XCL2,,,,,,-0.017026297142136746
TF,-0.013215412806231923,0.007645531683080694,-0.11546732887697136,-0.12025297840706023,-0.04324340398871951,-0.029103408080096538
IL33,0.0271289802287518,-0.01326951946046648,0.049095819876712916,-0.0100794871351576,0.03242995880906023,-0.05697103971818679
RBP4,-0.011263160746908729,0.006821362919379324,0.06013216298511787,-0.07199688730650118,-0.02166674408834184,-0.0300767906027641
CCL19,,-0.011478192106483815,-0.02038349258397709,,,-0.031183245399905243
CCL20,0.04214741989069314,-0.014015223887793717,,0.037580108384301036,-0.014800612743310784,0.04943759603226734
NAMPT,0.041071825377204774,0.0008504180879731689,0.04166113134822396,0.03909044497106332,-0.04003823090173148,-0.08776847958838525
