,MGH258,UKF243,UKF248,UKF255,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
LGALS9,-0.013112850750013307,0.020985439616914563,-0.01685702925345478,0.021955440148684627,-0.003467646383095449,0.11113555262754574,0.026346239250929406,-0.023049363428948227,-0.017972997508596482,0.055306011619620295,0.06356367586609239,0.07367067026126949,-0.008161554727639627,-0.034896685649493185,0.040881418260898764,0.032411013531113544
VIM,0.035954745834964684,-0.021967817228583725,-0.01290092985126905,-0.037239553126246494,0.047834088918284355,0.05116823894604939,-0.0333587792006678,0.015969026454623027,0.009637333437965008,0.05506144216703463,-0.0735346694418787,-0.08738819889378269,0.014321916742083723,-0.05657059358786579,0.08519979607068415,0.048814863712750386
PLAU,-0.015029477130335011,0.026002212394937312,-0.03584666243369666,-0.03206611874863917,-0.014667647859950688,0.040045614947772736,-0.02225907002097965,-0.04056312443911195,0.03257949908749127,0.018021787247076915,-0.14706458032598763,0.04416280567774614,-0.006586031406711875,-0.0997853594752311,-0.0004911794826549854,0.04650100972139607
TGFB3,0.03958853863624561,0.016636766730730838,-0.04784473983931391,-0.04588021167839439,-0.031605207085188755,0.015734838010577453,0.016170301001843045,-0.0032807178492565868,0.034304479585166504,0.021409473320264806,-0.04444967341423144,0.02838254601189744,0.03248439641019569,0.02167419926111515,-0.025710387010884576,0.03106744731851128
APLN,-0.011748501345965898,-0.02052426321964877,-0.018873860900086123,0.0005962492873193792,0.06965362425972486,0.050585497114923335,-0.07115908546279165,0.018735658158117334,0.04138743586722537,0.01517684306866226,-0.010989001958252231,-0.0059036686627839665,-0.003285396034702665,0.010989698255447813,-0.0663975582386251,-0.0654144024723689
SHANK2,-0.02986147055805485,0.015500405952908348,0.057661230538308565,-0.05095647847533387,-0.015925472449313062,-0.05699841765745163,-0.02514353584040037,0.0009299114581473668,-0.029697578525513302,,-0.0003390325341543171,0.0819755732989362,-0.0228258360817155,0.010269052623988934,-0.0040511315892095955,-0.09035374496356706
LTF,,0.034919220668459414,0.01338134173185846,-0.05360218702908551,-0.025185384920429276,0.08019567302864403,0.05023473085521344,-0.025395063943368143,0.03679334757344588,-0.05040916126417854,0.05761537281951185,-0.046096279989580526,0.00917802503584059,0.04451732180878414,0.04472048942540753,-0.09979448549888234
PYY,,,,,,,-0.014984841227955419,,-0.011256683334443162,,,0.06867367795580552,,,0.03197778840297721,0.0525339174718917
PENK,-0.0370061983673071,-0.05994184947702935,0.010641740665533651,,-0.005556267845532413,0.034577537140975154,-0.03714089969325644,0.03887688308633486,-0.020118134503074512,0.0382236651169538,,,-0.026793623669791773,0.003773504007476987,-0.03227507971216683,-0.11918823653956903
CTF1,0.05245783140980538,-0.022117323588032145,0.038869863987827956,0.08679282779139257,0.002611250746562882,-0.023278764002252275,0.030811075988038644,-0.031119364649183013,-0.003429820696054892,0.09367658601036699,0.11446419098558162,-0.012642934279328959,0.08323720963842023,0.05424655705326775,0.11154850803350704,0.0261745158197408
COL3A1,0.0026073348419514823,0.05261096161997519,-0.01863630480798767,0.009242650689269105,-0.010674385573491244,0.0791363545344443,-0.012740636252873434,-0.06927996708892624,0.04201844232188922,0.07035558098300101,0.004173142082456855,0.015523312117500028,-0.032292599958261975,-0.03689487703772167,-0.09502360546956555,0.007237072788632649
S100A10,-0.010145654931533948,-0.033856947646911544,0.06342363565576052,0.02093891563267018,0.013733351656424263,0.09864281858273921,-0.01590944856628935,-0.024638984596210466,0.0032250930390766083,-0.010797556999819928,-0.09449843651933137,-0.06667388763884954,0.06953948374284771,-0.05423943878075511,0.004851858269143118,0.07854663834478982
FGF13,0.0738619270861089,-0.013944538987995784,0.03463373909545413,-0.05971566679224416,-0.07167030633463442,-0.050426625477552105,0.003708992909803985,0.020516591228744552,-0.04504237829699092,0.005548753136271776,,0.10719087092061251,-0.021245120828995868,-0.06053967302416741,0.015384597496090127,-0.06601260685312738
SEMA4A,0.01736831561403641,0.0005098425544385649,0.0782621910959437,0.009177057283344218,-0.017489523086955477,0.029213722537165126,0.013399173437588558,-0.040124732785958496,-0.04209092463706071,0.017232010228472018,0.018247630936098304,0.013700338345169864,-0.035002389652006,-0.042011977698890056,0.04138187487892888,-0.03407440110005779
EFNA4,-0.05295630187395295,0.02943310391375259,-0.0254009863519811,0.04616932087601238,0.0314986484780417,-0.0020999593290846504,-0.0003980393014247914,-0.007024180905703791,0.030703471645163752,0.0048105429192122975,-0.009889040984270582,0.04989118475010524,-0.03759964540076731,-0.029064877547424275,0.007602000706023218,0.052034334161705706
HSPA8,0.03451385558105314,0.023607786748917454,-0.009755494264244047,0.016381179923553563,-0.024668400919091688,-5.88813929487471e-05,0.04334362821340061,-0.03543934953395048,-0.06804127686815079,0.09524891957284343,0.05576677044197639,0.053528307117118784,0.03133613913938397,0.07466857798173607,-0.009041075980371857,-0.12366797510464152
NPB,-0.009495610285004535,-0.03541288077193451,-0.005332560605060303,0.07496232666666464,0.01992365993028474,,-0.01787322102485692,-0.027978100675660467,-0.02539608778243913,-0.0135898208956221,0.06896429351969591,0.00901164913726821,0.01031051622423981,0.05270367425955742,0.06932024248796166,0.045118132829773075
ULBP1,,-0.004529718790521985,0.001677344705433813,,0.06576518035340097,-0.02190151154240389,0.012852946918019643,,-0.01256367544234811,,-0.09884603841378858,-0.003159425622375585,,-0.023154054254323663,0.03749917992526267,0.01665692992981944
SEMA3E,0.01859114621691854,0.09403274494237986,0.04170618680304983,-0.04500281674015817,-0.014545947864979758,-0.005141021160505025,-0.041544278416837783,-0.0012462507742722483,-0.010236051866833231,-0.028306897098716876,0.04915784977124461,0.12003475877972777,0.035142520449776594,-0.055888807381857766,0.023317325821832692,0.08573809428713246
FGF3,,,,,,,,,,,,0.060774014253920955,,-0.038694218814878736,,
ADAM9,-0.027561922223707604,0.0648435104545654,0.01955161202323222,-0.032458653624742054,0.01974393653693449,0.09028328210052895,-0.03999654987405914,-0.05810340525796408,0.04062953718287935,0.06918612356002116,-0.01518360562015499,-0.0061027023015160385,0.03189117901965505,-0.07449272310507032,0.0612058605287245,0.07238495013001173
ASIP,-0.05873947429412303,-0.015586515402559708,,-0.023254197563063895,-0.0037028782915249064,,-0.01648736312830144,-0.018183665051402037,0.06688023576384594,0.000974119089463853,0.0345956919632371,0.04542862515548122,-0.010492061788222354,0.12707708366800988,0.10185047353516555,0.10257231778988739
IBSP,,-0.015353859588709972,-0.01206850437909811,-0.068429663264186,-0.015245397432248797,0.03284189467692709,,,0.09462128705666767,0.026889120309997763,0.0022360440272448717,0.02031264313836225,-0.027576017877050798,-0.04310435642257261,-0.09326025308638815,0.01603522488254836
MMP12,,,-0.029217775795328776,,,,,,,,,,,-0.012420918086512857,,
FAT4,0.00357495472233166,0.01737640213690882,-0.008212390466859922,-0.03347555907892434,-0.015922055637149046,0.01884917495143592,-0.0005334290235580252,0.039353369794615026,0.005179667299450548,0.17355372634028435,-0.05085127590053298,0.08583656317206571,-0.03486990104087313,-0.0056338730190435525,-0.06486000687429361,0.03430809393049001
MDK,-0.01841410080955539,0.008634793590842606,-0.033342998702477665,0.03957385983185005,-0.003731666364295228,0.07771532248396115,-0.0035659253908592874,0.011422849769734051,0.016396929206378273,-0.010011638298744758,0.13486639707471462,0.0871877969569426,-0.06766138514231444,0.06218351416401603,0.057012681008432396,0.11661870260994844
BMP5,,,,,-0.004947404783678141,,,,,-0.04098986859443458,,0.046876911181499024,,0.013074500284789254,0.02852055498940362,0.11185764814063454
CAMP,,,,,0.0571441403506614,,,,,,,0.03929638025589264,,-0.01818916740271018,-0.03525967138606016,0.023138362622801202
HSPA1A,-0.001834921500671129,0.006636233834133729,0.06381210590020989,-0.0006546502019338417,-0.05829349385560613,0.06056946546776888,0.004087212249468585,-0.008871433478966123,-0.020574401678267403,0.011986014083951026,-0.006979293924409242,-0.036683242857679495,0.02198763704009141,-0.04013610528954197,-0.007750252372023424,0.01710316647604322
SOST,,0.06346492770963806,-0.04525776295619244,,,,,,0.027336978542365647,,,,,,,
SEMA3F,-0.001802870776780817,-0.004523551621207108,-0.03519747906724333,0.04218745229347205,0.057514369601056346,0.002697546564710867,-0.03455250404605599,-0.00603357753020931,-0.0009274734372584247,0.03886542859518533,0.022723546049304412,0.07713618813269311,0.01130435207032972,-0.001981951483112555,-0.021402364041192952,-0.02947620121405935
ARF6,0.05163637341378898,0.028736750701723553,-0.013371111988580165,-0.0011828422229115537,0.04275926258782491,0.055347394895770896,-0.019345260848619594,-0.015636128707301588,0.03365376921991972,0.03288046058327504,-0.06341498005451196,-0.03694334622379364,-0.03883196805616817,-0.04323406859817388,-0.045396680091651674,0.04740401556367588
IL6,-0.04872904957324904,0.006783069254402358,-0.015001282948457468,0.06959639109980675,0.018886384490232763,-0.01598242544131831,0.04850650273937981,,-0.016006091488159704,0.034954355586618045,-0.016289365762574157,0.012978154418326851,,-0.006452703962779637,0.04545835700120974,0.1573410867707549
CALM1,0.019947253900047094,-0.013991770063877532,-0.0015077140665844034,0.07678335168381856,-0.02966030271023741,-0.09344335270645446,0.03584180832833409,0.05623924275964016,-0.030449894029597944,-0.013461146319502995,-0.0135515956321884,-0.014483426175862011,0.0011703893927556518,0.08931811405044682,0.043698585144359474,-0.15537092227085372
VIP,,0.03285340628008724,-0.009376586390054557,,-0.0458480934024517,-0.020429303362401875,0.10207763268562206,-0.0005606191724428824,-0.0235993266660305,0.17230592152936425,,,,,-0.03721967387764973,-0.03928228215598643
NMB,-0.023479421783695827,0.06557889173026572,0.08274262766785745,-0.020439317032948788,-0.025207900329557744,0.07289225900936455,0.051725451498415585,0.023187059198817177,0.041126084623778106,-0.012206085370593523,0.0368050750289896,0.01731487196975987,0.015306052178172939,0.04996100190634645,0.018924525765415257,0.09101512393131551
CCL26,-0.009679309042395794,-0.009743013193751758,-0.03159841873070107,-0.02470841227356135,-0.0216114147134274,0.10055003320032804,-0.011126958597869666,,-0.017775883881023722,0.00399705237340041,0.049498567090353406,-0.017709310010469333,-0.005844722309449411,-0.022110743047782416,-0.016276349916668358,0.07716542365568034
FBLN1,0.023100134399356896,-0.03168514805312041,-0.05517487987528557,0.00849804873148826,-0.019868960636630014,0.07415932513824175,0.03360692453721033,-0.02352813042963797,-0.005106817034912317,0.08569416315912913,0.008023674270146164,0.028940511766194693,-0.006867326682072033,-0.08180673209905073,0.02179557296377796,0.09261726548026665
SAA1,-0.016563106444145322,0.002160397976379001,0.05158164493080568,-0.02975195376484906,0.058964036841871056,0.008409579506918754,-0.02654170061228938,-0.007395424911062013,,0.04410290793992221,-0.018354644018121848,-0.0020489356119049442,-0.011312979857262784,-0.00838945928720359,0.034413843824295194,-0.07274798159390068
MICB,0.027676595891990587,0.1439284414326442,0.08020878838867863,-0.017958970300409383,0.04040503053153691,0.04250198434942506,0.005752738027436923,0.04342735689470401,-0.004788115534627221,0.13552390085196814,0.06690329034573524,0.031206366193162655,0.00748255543663487,0.033221999978499485,0.012502125748448802,0.11944228497295722
MMP13,,,-0.034570686665927164,,,,,,-0.01072753226799983,0.007388717641211923,,,,,0.04965573824843367,
F13A1,0.0195166354795583,-0.038365179990167746,0.003026099516493864,0.0177924720302574,-0.05508209708630388,0.005736912154887667,-0.001713778598187074,-0.010769504841698216,0.03556741992743927,0.056061787768454004,0.010253633302874012,-0.02869116572898195,0.018355159744128848,-0.046922057238041555,-0.01528309672082066,0.0740628867775843
CXCL11,-0.035020927417930635,-0.002496603450625358,-0.003976138970796318,,-0.017244979485572895,0.03690734411622922,-0.02633038042381118,0.01533145773622486,0.16332611698982324,,0.00046417960670768485,,,,0.013081792786491435,0.018263923696785526
COL5A2,-0.015805811239859736,0.08106841734853917,-0.03150954545705601,-0.018510619448868365,-0.06317870574681968,0.06669231148807576,0.009940423834340639,-0.026877046806462416,0.04157501580248988,0.026795303261577197,0.007207553329445789,0.018471630042628293,-0.03351621360836686,-0.03507629614901567,-0.07667785920766222,0.017149319430868632
EFNA5,0.007290430845542489,-0.007636777535139267,0.027964562498211446,0.06168994359058413,-0.04954511761125987,-0.052404083537019606,-0.020599830633679494,-0.015362327940189317,-0.009514389267079476,0.08689554186435298,-0.030277264596210163,-0.05226028008748538,-0.063250116198073,-0.020007932969666107,0.04911462211152985,-0.034146684288115736
AREG,,0.01655441157852064,0.034653883158776204,0.08357171668494114,-0.01313656931866637,-0.03568064543402574,0.02061455591061507,,,,,0.016667901216776974,0.0061614118165884005,0.02874304312403108,0.0170356032957669,0.11021880488415829
EDIL3,-0.013411823154547968,0.010387080965803793,0.00744853276647066,-0.05349161223667541,-0.014043079352058587,-0.07627290780937278,0.01650965477237328,-0.0018247164234125631,0.08194251251265386,-0.05766620388431541,0.009754215454685144,0.04937597423491693,0.02307336679578028,0.03241923876156165,-0.003457300642197879,-0.09732986334851984
CD86,-0.057808072477761534,0.051767114041162424,-0.009831419880209406,-0.03879588060516731,-0.046752548785839315,0.09641114811387938,0.03037787617284333,0.053547431088205054,0.022690962766889824,0.0077858097344651505,-0.025803294944384617,-0.0077130576818778196,-0.07716059333078816,0.02554941099579133,0.09093703880310444,0.008192334722474099
AHSG,,,,,,,,,,0.0007687396170492571,-0.0011000980954006892,-0.021692885089172425,,,,
WNT9B,,-0.015979015367762826,,,-0.014688861773448955,,-0.013190453110903035,0.05516358004348063,,,,,,,,
HRAS,-0.03355262947976533,0.03662093622264337,0.029841232121822,-0.004755587637020358,0.0038848939253862493,-0.06602879383774486,-0.01188393869536177,-0.025203955777904775,-0.006995605619485523,-0.034534319603595175,-0.017672583349043317,-0.03857869513228894,-0.03516247751993492,0.015021198647480877,0.03905798127171582,0.04159850075249801
C1QTNF5,-0.04381960010049968,,,,,,,,,,-0.023931511643772798,0.06210424519883458,-0.0334264481789554,-0.014580230371480866,0.0656470250940393,-0.021275654229224426
RLN1,0.01822827135142156,,-0.00587676998733503,,,0.023366719418999485,,0.030365802374220104,,,0.2111604645910224,0.111747480937082,-0.020581161815603006,,-0.02536488875275405,
COL4A1,0.014820359221941254,0.027570173440244147,-0.0346508520619449,-0.024998475895159796,-0.05786139521653262,0.08355916237584955,-0.05418251988305496,0.03012383735457366,0.026289221329142475,0.027716043030617643,0.03159143782440503,0.05616684885385153,-0.012242581473836571,-0.052577930865597595,-0.12426057796804413,-0.06638549937574162
CCL3,-0.02778090050850021,-0.037029833945430246,-0.03834493750757868,0.10622108869313901,0.006265602180283401,0.04164613345223974,0.011940633124888186,0.0422299838833877,0.02666596874973197,0.05681857918036582,-0.015200485230146986,-0.02597847221547013,-0.01621470946363937,0.02128086821176975,0.1017129025389018,0.08849706478515167
BGN,-0.014507467024424164,0.038528372543774905,-0.05355580486602092,-0.027416927316021564,0.004891006646992069,0.09914224552549589,0.023780008349757183,-0.023001198466904807,0.020092199881922,0.03964163326357853,-0.012129310039037118,-0.011253547761813231,-0.01941614520950543,-0.047385294855188664,-0.1087215299205391,-0.07442836329223058
RETN,,,0.0036716174767357276,-0.01900672967944013,0.06112992185016906,,,0.01461345898938472,,0.005522757836696023,-0.08080933536835874,0.025807656117768946,,0.03284637516495718,-0.00535649709514917,0.06028784959133708
S100A9,0.02230497142846613,-0.03918068139136751,-0.019254046962867855,-0.018325087076413376,0.026586544924507,0.10618889663462555,0.03695622401867966,0.016072330204289637,0.006196879034229581,0.09282377831597152,-0.05325761156128713,0.02021121023458127,0.02090409625232058,-0.06471082265706127,-0.0638768948071311,0.016702975185257995
HCRT,0.06654942284573163,0.08883176556801486,,-0.019584102429192608,0.027560800367560413,-0.004388995076758089,-0.0158103469040786,0.004141853752667014,0.04430108038689684,0.04625214175380684,0.08195656623186308,-0.007358804560615359,0.02709383510722244,-0.04544292845103049,0.05295131415468981,0.04820508259092794
FADD,-0.04525331262760358,0.07007108876964183,-0.0005791902362469129,0.008552319072162744,0.011313650557070157,0.03918980173751423,-0.031133454976222684,0.018587201557668284,-0.02019218396364091,-0.01800491273396421,-0.05482659860040077,0.052328875917490844,-0.11592356839456386,0.0004688936556373639,0.08057665850375027,0.03137549005697592
ACTR2,-0.0006152339050237903,-0.08005028649259736,0.03188319241157202,0.05926651261246901,-0.04586011684381171,0.041151389983419856,-0.01126139673432427,-0.002940831825884276,0.0723490036032283,0.007620593874266838,-0.06458404689082123,-0.03554520738571328,-0.015253187799547211,-0.016689493519948834,-0.1235892170880989,-0.11420999208079335
BMP2,0.04502415157787733,-0.004714346643868073,0.024981009249703232,0.04715662900000504,-0.006926964336370163,0.014567925180593903,0.01769780155020172,0.01367857227195982,0.0030525704666774034,-0.022495401083618843,0.02146609288141427,0.05574524169346071,-0.0018719424200074831,0.018172840883636545,0.014097466374965626,-0.011286149258945239
PDYN,,-0.01715910865250338,0.01665666167421523,0.19763855149580892,-0.023937544983744865,-0.01406477823609757,-0.017742950102589226,-0.047117393367436616,-0.023950018598613308,,,-0.025123723808279805,,-0.031817167865733534,,-0.03519719254199917
CD55,-0.015445027362586697,-0.013726809065403618,-0.018639962356408787,0.015327921793974035,-0.0052472077266194,-0.02228048237116505,0.05112756262680681,-0.010559731242226283,-0.004130439394928944,0.05981569726385913,0.022248884245161613,-0.013496495111555009,-0.013275459905980912,-0.057300127834073546,0.007298259111343589,-0.01668113719841749
OSTN,,,,-0.021228459680774945,-0.035820714651111356,-0.01869906455045038,0.019824756781658594,0.0067694993205424615,,,,,0.15191987332605825,,,-0.02613201721302693
PDX1,,,,,,,0.015785068285573807,,,,,0.009003448152375183,,-0.02131964038048263,,
CD6,-0.0005839671441525975,,-0.04756751914246268,,0.026942345486190088,-0.00848419862388084,-0.022320015969216817,0.03034203639071285,-0.014174662550753867,0.08903018743972317,-0.0386494926043703,,-0.02731746485785378,0.004339468749281715,0.04339814079051371,0.019777682807934918
IL16,-0.010208110023279642,0.07848338651983115,0.05538635063912453,-0.018212650248546926,-0.043809876240065354,0.13053283382342767,-0.007686628586443376,0.04025209676126734,0.024883084589015447,-0.002333827911675631,0.03924353432282102,0.05712899820261356,-0.013522755222321789,0.060018545859895446,0.08943573949634676,0.04325730326240814
LAMA5,-0.027576908310679295,-0.0023647942994130793,-0.0017793607960775537,-0.012810385689562017,0.008164406755402295,0.06845461471728258,-0.008759013748794732,-0.013856321676499077,0.013649945209383372,-0.018546925759859244,-0.048892662116434046,-0.012845074030842746,0.008519907567908606,-0.051988320859752045,-0.02638517981986486,0.08379536266518267
RGMB,-0.005498016546600601,0.06449207436971284,-0.012104834328425922,-0.008058081862556193,0.018903786334374187,0.06744743379546508,0.028556158035935513,0.0269727545657262,-0.0007708871641032212,0.03609569348635009,-0.019096279651962752,0.06600363145826571,0.0374687848255114,-0.001757690714647811,0.055344252582470305,-0.013654497141642165
INSL5,0.05370581144655551,,,,0.013688120861731495,0.06522963169918852,-0.006481282612268639,0.004069522786706179,,0.17044891765568124,,,,,0.10534199841311685,
IL12A,-0.03419923010297327,0.009611378640775556,0.012392222071682212,,0.015358776976129248,0.0015181599494903362,-0.0517797995944409,0.02416245597004038,-0.019295491740191607,-0.054119884466820666,-0.005636494258641842,-0.0023541976173695536,-0.022410616886776293,-0.01426806291004516,0.059503430997495894,0.08710171829885797
S100A8,-9.938151916243787e-05,-0.016208284724816578,0.007363250624635043,-0.007478011286022306,0.012779381820760747,0.11044082739325507,-0.05084287573406082,-0.03239764270325479,0.0008471588121121328,0.06420086494904828,-0.026497983203950207,0.013815274010042062,-0.05621695526550948,-0.017086590311071796,-0.03179175643427873,0.04796203977925066
TAC3,,0.0600147891423373,0.016205176445049176,-0.025581557243942236,0.009889032530532322,0.0003519399511155156,-0.015332596168005284,-0.018514375760973794,-0.030634505974973473,,,0.0179049035934397,,-0.00809098917491874,-0.003992373747525484,0.015609180784519457
TAC4,,,-0.019851574390078258,0.003743155679722339,-0.0021828227914164203,0.007249834713812337,,,,,,,,,,
MFAP5,-0.048572810308489256,,-0.020867559481231666,,,,,0.004438650009477522,,-0.03749337967429537,,0.06603630130226805,-0.02932884550861768,-0.025914782874372076,0.0159341911046072,0.018360671395421257
CXCL16,0.023767406045259325,0.04674571371449784,0.03478732244441375,-0.08632129236769094,-0.028292766839838907,0.007608158913519212,-0.018957164880951304,-0.005903058159028954,-0.03511258637952313,0.04339153504997134,0.016978702901580798,0.027450514375506725,0.042378727897738326,0.015150686014359526,0.06442464384628072,0.04875886206925018
AGRN,0.026990637904270906,0.028999719295592006,-0.040055392946432025,-0.0635638662589041,-0.02761212527193126,0.05838374297085645,-0.029269963591470962,0.023060088790665585,-0.004552935679964125,-0.005166713181775831,0.023092898740553803,0.10793794009255642,-0.027408157016025954,-0.05450248671069756,-0.07340816762214468,-0.008790592995166418
COL4A6,-0.028698722145620515,-0.02364604645956816,-0.04057225994163128,-0.03572384936429884,0.05794541041245576,0.04608141407037187,-0.02029695223732655,0.010362998291186837,0.045151099941640675,-0.04423674639786488,-0.018363951906275086,0.061666750572396886,-0.037007865937282045,0.06652798142949634,0.059178362700222996,0.10263452459017676
FST,,-0.03807903022598418,0.008064437847241172,-0.02364238845224681,0.06317942399263593,0.08671926166834441,-0.001047008747173562,-0.009736315430471772,,0.1259762762750168,0.08144144641220877,0.05037481664867556,-0.04308741883814106,0.03296235584628671,0.06910469298005072,0.07272761593240469
MEGF10,-0.0038832420864973257,-0.006942285717355396,-0.01235950590772287,0.02912045450980622,-0.052675565996761695,-0.002487874137150733,-0.009419305450442167,-0.056611720632233166,0.019806350280024643,-0.051277830243533426,-0.0715235958571372,0.07851646657406638,0.056090981460541346,0.031420340539343186,0.0382386932555399,0.010421233945398302
C1QB,-0.014928956500409466,-0.07830756139392055,-0.01963696352795337,-0.040543465874771874,0.011718937798913505,0.12192973428303316,0.00898311642803374,0.04043286162442815,0.013011649996591518,0.03446320507172167,0.04174123170809529,0.06895972527556916,0.0038814789282515657,-0.06380613341162075,0.0783923665429741,0.010090499400559281
HLA-B,0.026971204813516086,0.07886598880132374,0.02835399295621059,-0.09763121595267321,0.00038309553698215207,0.08344948031136536,0.04826251838932356,-0.007283436696544075,0.046315734872592745,0.07520333905815456,-0.004077544313119824,-0.023950320242112556,0.031455697198998094,-0.07532034048963461,-0.06007961116181515,-0.04235376519495522
PDGFA,-0.024245716327190102,0.03843117858002208,-0.05521609123924751,-0.04688607857975567,0.017291149980743437,0.03014724549710178,-0.027216948340593024,-0.007823298863416761,0.061809194811557375,-0.03694158694311279,-0.08027357705783734,-0.02576045219438602,0.04832799613336337,-0.0777129076143612,-0.06204632258374436,-0.04830662601430722
LAMA3,,0.01850462290437895,0.15307505456669201,-0.029159373698591284,0.059244116384119264,0.041911619635446776,-0.025432899937936976,0.0149657503583391,0.09099895295076595,,,0.06496232862100615,-0.02402073381984279,-0.014424933806424803,0.08247549476725766,-0.02837829398533844
DKK1,-0.037006210661937565,,0.11749861124157931,,,-0.011697107799926991,-0.006701734577288645,-0.025169956432827285,,0.085362294586076,-0.02390720245374739,-0.0020388744093916993,-0.021569907932758623,0.001433651436448041,0.029166973242721425,0.16210786183291154
INHBA,-0.034277388959626724,-0.03726577581052153,0.007082253031857247,0.029840358823103992,0.023528948885144736,0.001423961384024637,0.010956813636740179,-0.04823031678490046,0.03797151357341975,-0.07994353222005197,0.031222651185305633,0.022630019083141655,-0.040843608077517086,0.020657621009008278,-0.0033026842873527936,-0.0058411608673616545
LEP,,,,,,,,,,,,,,,0.008548616536199935,
IL7,-0.0022536394645839013,0.08348980692883423,0.06003012597619878,,-0.03858645428586672,0.014091405642137927,0.018414593260417216,0.05321538008931033,-0.013752912507777267,0.00016834227117455783,,-0.03642820175545901,-0.022517954604952938,-0.008924641727803493,0.04726389844068742,0.05556216874487409
FABP5,0.04273410420733356,0.05264864506641034,0.055863171245927906,-0.06287005073489563,-0.05494962076107746,0.04260415167232081,0.01767184930765608,-0.01886441052956593,0.01692000321232561,0.06920966392531833,0.0379022938371747,0.07363219639458737,-0.08034981716019493,0.006014300770176912,0.12457530751940045,0.12580742386060978
CCL4,-0.06632756297273808,0.006479446594445669,0.00027871063810278463,0.0017215984373997143,-0.02084443852433773,0.08449238369355538,-0.010754344713172301,0.025612889208425242,0.038732410787915915,0.07582617713847714,-0.0048969886306374595,-0.01916186268691257,-0.006941543572268157,0.06329258095197773,0.056698115575542114,0.09950300221363123
FBN1,-0.016006462382410797,-0.008897301676188941,-0.01271569683991509,0.014980822298924156,-0.009283157940520223,0.08651507978719246,0.017315432361454452,-0.0025722669735720187,0.020955581571772196,-0.012390580332314185,-0.0041397338331901215,-0.046173305750389367,0.0715983704323444,-0.041671492996598836,-0.03661112492560193,0.020027376919008206
TCTN1,-0.022875864856517752,0.053716591907049985,-0.009576950007122578,0.004317271349227471,-0.012646983255386643,0.05012565166988851,-0.006559111014952501,0.035462576793847476,0.02137799903349031,0.04447173115787034,0.057313456926882785,0.089145672535403,-0.05226505366344778,-0.030563504163212712,0.10764229298644029,0.0859641343794769
NCR3LG1,0.049783107005454616,,,,,,,,,,,0.06074478728098366,-0.022517966561202595,-0.0012682717113043842,,-0.031608383911923936
BMP7,-0.0163673987460283,0.008769195857594057,0.019601013463926623,-0.05339058431664607,-0.02141895159035707,0.02674732875866458,0.023894474886209775,0.017942248038357627,0.05509905660207797,0.0226811535756597,0.14584205620663643,-0.04264524581936849,0.02817627108148837,0.017414033465930283,0.0579170826186127,0.02342753467767438
NLGN2,0.05853531410440637,0.025484580971614598,0.029034889945912877,-0.008141313379349473,-0.015202828960372963,0.022563159214157597,-0.0274078196667615,0.0071483733515890005,0.012007056061702217,0.0008764012649502416,0.08307243690788528,0.05318763526442548,0.015459191004249556,0.019269270252654534,0.05700647171084314,-0.020159292010803527
CCL25,-0.035917001222296054,,-0.0401761783646445,,0.01111880464593376,0.046136529342226076,,,0.0023536584912139513,-0.02128530996940864,-0.01119225168044233,0.005270353216810548,,0.03201389620739881,-0.028781627063796632,-0.032514549078225395
NPNT,0.008265278176285633,0.03272656357721322,-0.009221466707102414,0.10312216111294804,0.011275068712395692,0.07454065929806038,0.002851195498905689,0.011012101795886282,0.015523675193379008,0.07274114625776242,0.009835133218287979,0.04971645824132193,-0.011100781777390094,0.06534254322972048,0.05141811145515272,0.04964838343164991
KITLG,0.026307459073798584,-0.02032158759972726,0.039062467069086594,-0.006574194910425859,0.0045841015831426385,0.09655107995366656,-0.01677355167101135,0.02451531118186404,0.026485604995225998,-0.022625121020393765,0.04928767024911672,0.08197903851752074,-0.0222517872013845,-0.004283329359790931,0.016384942340607396,0.04190974392186524
MADCAM1,0.08682479586643212,0.039846553465886066,0.02267845363492401,-0.028556334701063966,0.003128309214999713,-0.015832773248652263,0.0037409588192454713,-0.025169957846444574,-0.019710570305678167,-0.027760989999457062,0.016752470238591857,-0.022417695830487985,-0.02981284258990075,-0.013290561167287393,0.002525657797283598,0.0181097332067364
F12,0.015977843460922077,0.09093187154338217,0.019536989847539328,-0.00485238841719153,0.043888694752218176,0.004640561343426872,-0.019831600917099696,0.06482036744992105,-0.014820380403529409,-0.005985803245390809,0.025923715721079998,0.02624132402115117,0.06134202816391447,0.002573514914899856,0.05121785362471529,0.05470346892059693
S100B,-0.0055175678107896135,0.06176178815595374,0.008030610498133152,-0.05004269325699859,-0.055165046284060035,0.04374130258978726,0.026916208167319777,0.042568018208632964,-0.012224455314810123,-0.07461667247189004,0.1642759251858367,0.12276692113240886,0.0717139528646101,0.02203771557339193,0.14326776309559808,0.02506754704311222
IL27,,,-0.030187877772765413,,0.018056448111503993,,0.024858049563847063,,,0.02781181465508353,-0.012810465638172978,-0.027190913350733377,,-0.012420918086512857,0.032540369061048124,-0.02702144525455575
