,UKF251,UKF259,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
SELPLG,0.033695066442079896,0.03575548278288715,-0.011501061315781148,0.0015006453882142924,0.058687998643196654,-0.018261690113959436,0.027544385615541463,0.05730447266127913
GDF6,,-0.014135109390748248,,0.03692141842514812,0.02001417291562867,,0.03566468729874436,
HLA-E,0.08797619549868385,-0.023756671195719815,0.04012008327827489,0.004178870165147534,-0.06768054779391576,-0.04007263636555698,-0.03955913596513657,-0.011260001210089323
PTN,-0.07208307058598654,0.021451854675009614,-0.0044380658695531375,-0.006454464283397213,0.035356176168569765,-0.036159113138390805,0.03367627359218845,0.15611691565333935
CD274,-0.012244179812813123,-0.009853479312017301,0.02608986816219548,-0.014975774812653993,-0.027708184578544275,0.0542453926190328,0.01388283756343064,0.02116590317910532
CD14,0.03424019967083286,-0.03352152152094949,-0.004087548078303035,0.033075832238552545,0.043781482395481276,-0.028876886926399406,-0.011543682798323053,0.0524027823423491
SFTPD,-0.0184084115345756,,-0.020940433294003292,0.009931224796278738,0.09547274574088764,-0.02337182658300382,-0.028948986799056994,-0.04608022129008873
SLIT1,-0.029770695290213506,0.03436492103845661,0.020367145255460146,0.017734852371189515,0.050590988588384664,0.00586521415456791,0.006157046349527386,0.005411794174885598
CNTF,,-0.009945694631777309,-0.01039990363894849,,,0.016203350769756,-0.014826661042162083,
BST1,0.05803967487221682,-0.007715760855609824,-0.039966539936436965,0.03552327220834768,0.057967661363647,-0.020022708957159373,-0.006067750854895046,0.03363596693586046
AGTRAP,0.038454664285014734,-0.025608191332662286,0.012915540218208612,-0.00860058984795707,-0.011351808417186674,0.04778346234319898,-0.013264066348671439,-0.030966588765828792
LAMC1,-0.07232268517477182,-0.009070264086784628,-0.0056139746816092195,0.004893789805005635,-0.038883652427534325,-0.002774738811345775,-0.04965651005410678,0.05576007630429549
COL6A3,0.1944830124223097,0.007108879568559487,-0.021562284606213535,-0.001304929668705309,-0.027801293190831636,0.00195529457459289,-0.031235170650926396,0.07415890877384534
FN1,0.07570233293757707,-0.019528286306713806,-0.006981775998027462,-0.03705047089033232,-0.06058298938084611,0.008428184801240633,0.02072295086045281,-0.014748771470945818
MIF,0.025004151741699333,0.009240118192685715,-0.042689474471610776,-0.01746972168587565,-0.008601229483793974,-0.01507418058617507,0.05548839382656009,-0.05673689651130664
JAG1,0.058293872461636115,0.005267125502850489,-0.06608493035654157,-0.0012705213898803896,0.04712664983826194,0.0024604721606686962,0.0050886030461012146,-0.020069544134752565
NID2,-0.02024431258713821,-0.037414491579299984,0.024391659441765242,0.018825673453945452,0.06763312099100866,0.028279811333879076,0.007927572243460223,0.05165011043928175
EFNB1,-0.004061009554649075,-0.0418523468255422,0.006620029097737888,0.04541460191459922,-0.015500584079805143,-0.009595404623534124,-0.006971327721571108,0.09312814663092726
COL4A2,0.013006222091740233,0.024150955018443915,-0.043532014626387186,0.02444699331769131,-0.016801628513739973,0.009169603097833321,0.0161846657967442,0.11248576656772655
SPP1,-0.006844678497295725,-0.0183543558635546,0.03860562914846332,-0.0020367930306434165,-0.04750562411665537,-0.05250109283484451,-0.0021283888221444486,-0.05995067224938123
PODXL2,0.015921593416582776,-0.029356300823022263,-0.028829579981049108,0.04400578237815684,0.027876531828952535,0.03672300098590807,0.01462092302146518,0.022125580530807053
FGF9,0.04866924539580541,0.035731956291829216,-0.0036387099524937635,0.07285933124145508,0.07895288149247555,,0.006633036057264675,0.006372060583345352
ITIH2,,0.008724553757918726,,-0.007441952350053761,0.054802464737810634,0.011221425554404689,0.013631827875132082,0.11820873529145637
ADAM10,-0.03565835765001348,-0.0027920906725130905,-0.04363694172299658,0.03701043270613726,-0.0006297520345565857,0.008951946999558865,-0.02645713970336493,-0.020916786035437302
CFH,0.02804737702283774,-0.006179796701052356,0.01189220709337419,0.07569577064814888,0.0681898184531864,-0.07317968786643267,0.01258359960501425,0.0466503634860092
COL4A5,-0.07318799393813176,0.09397163270665186,0.04470126702415846,0.054532290743529624,0.024037718218951187,-0.01655713039823913,0.006550811910445129,0.025065609415696872
LTBP3,0.04176660839542589,-0.024914740538589705,0.024898926739132778,-0.04492179835183008,-0.01962057017229513,-0.06293245589806452,-0.04967249965936051,-0.046710212974939415
GNB3,0.025990945684754393,0.00828963551373452,-0.023847162009770023,0.08183343353688984,0.037852940307136214,0.019388099765165773,0.03545668067547622,0.03820617229863386
COL6A2,-0.004126130633193673,0.035358999438173354,-0.004949356515107159,-0.025536858679961888,-0.12109824390275009,0.05534678762475933,0.00912013104480838,0.12927432819107157
GDF9,0.029757128631336026,0.002752127281458621,0.005823065587646078,0.010473728729058995,0.05744471582397829,-0.03692375334527653,0.0014294302921214557,-0.0231621736585073
NCAM1,-0.03684514994764713,0.03030999990579765,-0.009304023860048397,0.05275969029573678,-0.01231877823872351,0.005928391209033351,0.04112409691696699,-0.054171098248034476
APOC2,0.010776722570599894,-0.00607536741408436,-0.03270143675264583,0.054073719319521776,0.11304587200365573,0.010128424216010604,-0.0032735698721506985,0.06642937879908935
BST2,0.057058515072824875,0.05039552902588608,0.03638204637538367,0.029510636760659688,-0.0041987103192324465,-0.041527508451917314,-0.0037484318805253484,0.015706740295371217
COL5A1,-0.026352214495363017,-0.017722763971738283,0.005221753778137896,-0.03665965548668329,-0.06297884835282731,-0.06851433144398804,-0.02074476340929253,0.027274333525912013
CALM3,0.015575677043834519,0.010397283501139883,-0.02020837883121513,0.08437107481730628,0.0786237233176749,0.018808868796563218,-0.00822106393378365,-0.06816139167807014
THBS2,-0.03303711188104743,0.07418097742457032,-0.048865797440835454,0.008047300305827116,-0.05041804462911135,-0.010737091626326458,-0.014419636648011058,0.04334273341299495
SERPINE2,-0.06400788626336987,0.052154517205935357,-0.03860996964245182,-0.030411474348772366,-0.04085976359175401,0.013981302905013471,0.026452923613012096,-0.03959253774280573
EFNB2,-0.015485178393329021,-0.016066219427975138,-0.006254494102919528,-0.01908017104741331,0.036995907670701426,0.01818877441242652,-0.044835250673892074,0.055294689974216826
PROK1,0.009144011147537502,-0.01168589267773382,-0.016801215782122726,-0.02106178926674071,0.11646828867070937,-0.02515093639758546,0.1986732191900267,-0.026345004188706774
MMP9,-0.0109664786776792,-0.04030142222609126,-0.017366314668579,-0.015470381484440085,-0.016496431818160105,-0.0006995721822418382,-0.027023363023201376,0.09992539228467481
DMP1,,,,,,,,0.02290209930198475
NPPA,0.006165184626160365,-0.021181412091525385,0.01504210371891953,-0.017701324514421753,0.027712565789346597,0.032229610767810335,0.010064343541808215,0.025478891353835024
APOB,-0.01112833965172396,,-0.021097363553887544,,,-0.009809817776450281,,-0.02634500377506287
C4B,-0.01277996206904574,-0.01696671239745622,-0.013662634286847643,,,-0.027932352778074737,-0.017163928454656176,
NTNG2,-0.03719109336429771,-0.021768638300518076,0.009495554008507425,0.009424280395078196,-0.0688940626378849,-0.04966868556230033,-0.009583424099638705,0.056892713212705046
LAMA1,0.02121843329971913,0.0059923863281031026,0.018472551991033075,-0.04593080044073015,0.03784987824504592,0.05822963574043799,-0.014487220083804908,0.07984561487976827
UCN,-0.013927616186810448,0.0008509243499794779,-0.011732842960373949,0.02993688516321931,0.01369380043576241,-0.004984494563822215,0.03894508635144004,0.1466674547657159
ARTN,,0.051343117142096696,0.04612326287682058,0.026595092165392024,0.10253712685921486,-0.005228513683529783,-0.02682583475816053,-0.037993147704351166
PDGFD,-0.02271489832305482,-0.018842102532488025,-0.008588207977345483,0.0012944089275531163,0.017429623179811084,0.01699074030677073,-0.0021744599350715173,0.14423069425359086
EDN1,0.023478004831167076,-0.031424380855584126,-0.0009269309893314666,0.0036817771446999567,0.012626243602303749,0.006072341634817285,-0.02609686231138486,-0.03410771136534043
ARPC5,0.014111850237008306,-0.02834716155677456,0.04503813531156392,0.013243084702233494,-0.054447374983390404,-0.039213264232139805,0.022357894807053486,-0.050960695773474694
GSTO1,0.03257755240557678,0.0316249145138004,0.024058097852372572,0.020903502072815196,0.01741727856943182,-0.08400210743118744,-0.0037057850399614825,-0.028831402841411644
PROK2,,,,-0.01830104820442783,-0.03134699879333211,,,
SYK,0.06436655813471291,-0.04309723627214834,0.02179055929419695,0.05828704350820601,0.019865434794710705,-0.11421671718177706,-0.050369628776204635,0.03840301544837516
ST6GAL1,0.06904654786743912,0.004830973844550701,0.0670931010398428,0.026224512852201967,0.09368088005750473,0.09245875918923499,0.009993220427694372,0.013936817921553246
WNT3,-0.052751496863169205,0.05529371260091236,-0.032038183755914953,-0.024316082846300862,0.0621511344828323,0.05507486667525505,0.06452967782395296,0.012234703364304836
HSP90B1,0.003810621035403519,-0.02250364449165827,0.003642076486873766,-0.06314491204219526,-0.06488754373354497,0.023104737868969626,-0.02104475166328113,-0.07556829221549731
ZP3,0.03096597446692284,-0.0164968842376374,-0.0055838754662235575,0.05561454993090993,0.01865391148386764,-0.041118419675509214,-0.024293743261477745,0.018380614358624005
ANGPT4,-0.015592521137293074,,,,,-0.019819315119561875,,
NRG2,-0.022966269926576265,-0.028679683329046024,0.008384347591882462,0.08297547695544581,0.026118128414147995,-0.004880036161369575,-0.03709365766375229,0.03722946917119113
MELTF,-0.024600148673207464,-0.03284497531444094,0.0563567902288627,0.051212600079325224,0.021430579055543818,-0.03586004822961328,-0.04812052116860508,0.06991435460049718
NLGN1,-0.02541429111241392,-0.0464487812147751,0.017048551059946893,0.04050716308460428,0.02069809909218083,-0.04654707691731629,0.013049442168715626,-0.008286000776121965
SLIT3,0.08198598216310597,0.028944615922472914,0.003664529565478895,0.04496196786335821,0.11170705805740955,0.07002068378651502,0.01881999728002738,-0.030389049769479072
CCL8,-0.010120083866275071,0.040528263930811784,0.07530012639392498,0.018274468505073665,-0.004886998903962444,,-0.01719678396010175,0.08799526514604007
S100A4,0.028051091008832938,-0.009958833474039166,-0.017322553686245343,0.0320339689115206,0.02305682160201861,0.04741257694302471,-0.04598088648640862,-0.042375009329522643
TNFSF13B,0.01170773567242218,-0.00909742265156883,0.0002629108833594502,0.0804075257612412,0.025094973019830782,0.0054599303529146,0.003729003287682504,-0.016307010865751474
HSPG2,0.009388220277179114,-0.03243474037271729,0.015437390562722716,-0.02718610759576787,0.007500117992351315,0.005131745859469002,0.023118269673926824,0.10190218706342383
FAM3C,0.05354135685759973,0.007937703123947523,-0.01481386884519489,0.030867447113745054,-0.016857529987094177,-0.026845285727165144,-0.005722308262148809,-0.02558675377053701
FLT3LG,-0.035281100469509226,-0.027296733556712655,0.0475814019023207,-0.03980338748227065,0.04771556732978564,0.015101625248794956,-0.03766412908384723,0.04237840480580671
A2M,0.09249522960208828,-0.05981549009016935,0.009903487921487325,0.10402299413668095,0.002995048688432939,0.027929276402646273,-0.0309831705242595,0.003415919655661879
VCL,-0.031416675499918716,0.022245833821644596,-0.04368580971568781,-0.0036371865465533782,-0.012506235620202142,0.033541397290685004,-0.023834088171457556,0.05152431425726884
FGF2,-0.0037802203084794463,0.0348459416944587,0.06959703553341005,-0.022726774113054144,-0.013880100635667027,0.0039341930134157415,-0.005834407910472257,0.008205086355371049
AGRP,,0.010348863724561648,-0.012328566063426265,0.018337675146557476,0.042695680440596365,,-0.01427955410097144,-0.019663699960503177
CNTN3,-0.011445484702031782,-0.023820250928871196,-0.021907526889535484,-0.009587469815429463,0.046791293049348835,0.06373909742745208,0.006857075924205569,0.013486776745271635
RNASE2,-0.013549237613625623,0.03538279398327251,0.020310376203577642,0.03978201817547721,0.04482756790351686,-0.0009484053127286485,0.0310368389718998,0.13339450830305033
ADM2,-0.0023901746423070015,-0.015228933046365646,,,,,-0.01822827679433732,-0.021047076299897986
GAL,-0.010648000230918343,0.01375626168001441,-0.0020374064215199356,0.008024845865651204,-0.00037977519541833256,,-0.018375714345333714,0.009454680673339119
IL36B,,,,,,,,-0.028254714328689073
CXCL6,,,,-0.03169960356987776,-0.007297298948374384,,-0.0203459569521298,0.007670553111596804
PDGFC,-0.0055078314647578255,-0.01557962384212772,0.04491420632768189,0.039544340214780524,0.06108511870628303,-0.04302737141045688,-0.019040094239624036,0.023600874816788017
COL8A2,0.027641252052859402,-0.05139105076908255,0.026460717059792048,0.0935621323553844,0.03144550938771253,0.05385244396924266,-0.02569763041761743,-0.04295539355254354
SPON2,0.08281678745950695,-0.031207314296492684,0.03858933170508021,0.02323291300622402,0.008533246091645158,-0.06207166231315509,0.02289218565234541,0.122195440706393
LCN2,,-0.014937898530289602,,-0.025220241352407802,-0.006584675796820798,,,
SEMA3D,-0.005091441753090039,0.11553667404372416,-0.030936090913992593,,,0.05546168807476046,,-0.03895220279339247
BMP6,-0.0109664793547056,-0.010639901174468797,-0.011265180635013987,0.030325515402287218,0.006827822049556097,-0.03313338341536779,-0.026506978511953348,0.001542517601657902
TIMP2,-0.03246727060432215,0.0369216567553929,0.0358021224466551,-0.03692800731025338,-0.058648355540962364,-0.016042497808469613,-0.015037542446481799,0.05777327040666996
EFNA1,0.04306835859290079,0.06783984782979592,0.02172487119336073,0.02034020194715131,0.0037466909446911218,-0.013273926041780624,0.033875811579191964,0.02874752753580608
S100A12,,-0.012269964794998173,,0.015485674839926045,,-0.008673950094275573,,-0.018487897566097058
TFPI,0.023548168635202833,0.026044031887597886,0.010986432746042728,-0.05259340773270858,0.010351057730975392,-0.04963745284513468,0.03017060144672329,0.09066798345639653
GPC3,-0.017267645434233227,-0.01542016878004867,-0.014777276777142492,0.024236134116172467,0.06730223292233951,-0.002167675933687239,-0.014435662607459399,0.11549031392273973
NMU,,,,0.04764141254919315,0.06186674006581404,,-0.027867138905726407,0.06057595119549031
SCGB3A2,,,,-0.02628289639423456,-0.024007711987129626,,-0.007891984114539539,-0.021577403021955217
LAMB3,-0.024587752015234183,0.022518383558596346,-0.004982636374990324,0.01179408935770372,-0.0029076526248883053,0.036130898459186614,-0.02553807269685871,-0.04098688961059328
LGALS9,0.040944528771899025,-0.006751619795284982,0.02539545171264283,0.03149896221480198,0.004651580896701974,-0.009216507104216601,-0.051686096781913,0.07062709719859843
VIM,-0.008729160972116127,-0.009717930462035604,0.0021431852489258688,-0.04167217662428985,-0.09834860133115894,0.0020837248010313215,-0.019065137925991345,-0.016490901289871036
PLAU,0.026916201286900934,0.01586492379529262,0.037155415885584415,0.07080630218387393,0.014388719043109122,-0.005665228914632998,-0.02304381197461288,0.04315391591709461
TGFB3,-0.04024138483994452,-0.03651997058947223,-0.009255715854482115,0.002221396180515227,-0.015670885368270635,-0.005717363089388826,-0.015001464501126415,0.0638424560678477
APLN,0.003216964339659208,0.021515947855620034,-0.03115144760239598,0.022148477003762154,0.018309038009870233,0.07766573588464368,0.05606727119823825,-0.023305736494570767
SHANK2,0.009832181475456432,-0.026935218464695435,0.00935833023347918,0.07932536447328799,0.028616124579243153,-0.026225979267171805,-0.009474042509122002,-0.004957266540766431
LTF,,0.008915358200973847,0.025748221110571044,-0.0069884224584559635,-0.03695542529501107,0.04284903844859428,-0.029774539051328996,-0.08958204158843672
PYY,,,0.005885995766467764,-0.0015290922205203209,-0.034244738521414644,,,-0.019663704818055634
PENK,-0.020521077108298157,-0.009654355204472958,0.007357192631869292,,,-0.030784809649064625,0.020752571775355732,0.008695977885908385
CTF1,-0.029496642447652797,-0.03890167073890898,-0.03610980582671051,0.012699725188881718,0.09483420197379361,-0.024873814110333084,-0.04285196336015093,-0.03222958324380993
COL3A1,0.03824411512595288,-0.0065940748949155715,0.0042074916744007694,-0.0029558904588508736,-0.042311130500623406,0.03956785520623918,0.0023543866189259044,0.13021091341626675
S100A10,-0.010436874422592684,0.018581634946100142,-0.043384953746242357,-0.013329433896268244,-0.07298505757497259,0.04374055009504769,-0.006689442765010007,-0.030413875305175066
FGF13,-0.0015114604375001553,-0.012502089577468994,0.0421415680595527,0.09818094602600852,0.08286780670020001,0.3065609409381262,-0.0038113698853122387,-0.049038313089669855
SEMA4A,0.08707718544539589,-0.0019061192949091925,-0.0051038083300612505,0.033783879655748535,0.15020165351722853,0.10032513402425847,-0.018979841823364662,-0.056933396790311216
EFNA4,0.002361538228452537,0.014621565065553647,-0.005330362538355433,0.006637459999386551,-0.009406878228420224,0.005399581079062648,0.08245053855955291,0.0006754366168759186
HSPA8,0.013188622933125794,-0.050650967199746,0.0316311611326723,0.053025204179844465,0.04640154295658031,0.0007778046897656109,0.023599162697465592,-0.11974482822533652
NPB,-0.012920167608913494,-0.010639902196776213,-0.0002147549263700974,-0.053795547590105436,0.04205461223421353,-0.05114161283547471,0.04543855546360676,-0.047695703265349866
ULBP1,-0.022032965952632225,0.04407671014319121,-0.0007699801441745636,-0.028317102521480852,-0.0008650499995767216,,-0.02519850608761005,-0.037985428331345716
SEMA3E,0.015005003567247367,0.020304057530057904,0.017357646072851646,0.04303294640511185,0.06361316398131607,-0.0006667441125306196,0.005797258332417371,0.16152015505474232
FGF3,,,,-0.012603162245075785,0.07604933236001145,,0.05728053445181603,
ADAM9,-0.013237096445247848,-0.0016286841038045477,-0.026982992442901945,0.039699361431539605,-0.010294882041615182,0.016880569760674334,-0.0244599985843817,0.05009153447748313
ASIP,,-0.009801200209394515,-0.015410050271203067,0.06474269179430461,0.0026581011724140092,-0.027656574620924825,0.03214043778242218,0.13554269446934678
IBSP,,-0.006331749858971768,,0.01477122890975152,-0.012842786457351475,-0.016011296471650286,-0.025592094328073915,-0.036781768592910935
MMP12,,,,,,,-0.0135176577103448,
FAT4,-0.012978534356911665,-0.023754737255447436,-0.022762579023448967,0.08585767129752223,-0.024588920299599987,0.002417506640732105,-0.02615500753887246,-0.012421596948637828
MDK,0.01859026112611677,0.020031899063895905,0.015833076344531957,-0.0013930025353304358,0.09314743406721708,0.02730060876423728,-0.004529986740935396,0.0931479884384266
BMP5,,0.021148373110892658,,0.013893772749623837,0.09400356012028696,,0.017714533357353044,0.09455394134795332
CAMP,-0.0109664793547056,0.026192416711193923,,0.022845768698603504,0.035114460006482474,,-0.01979523069659228,-0.026994712157103497
HSPA1A,0.04002102861326046,-0.0762572782288874,0.02192331493540752,-0.045310994071197895,-0.06757783953044758,-0.015271645733000262,0.052194325428012486,0.0381707324401882
SEMA3F,0.03652124503196585,-0.021274333848260128,-0.023413038505403536,0.04426779692398439,0.02804338603000916,-0.0359118375256089,0.005526677960961776,0.09214565396643036
ARF6,0.044523223557025746,0.0458342779141679,0.031914260916965594,-0.05669411820774375,-0.02684127322812644,-0.04107494062488446,-0.042383805114732866,0.05638449793759119
IL6,-0.014503379351223585,0.011495161417490808,0.05273105759444851,0.010286705059930016,-0.0017383281791501343,,-0.03505931918394734,0.004226256015521469
CALM1,-0.02019268168131136,-0.010886506293696155,-0.027342076416820578,-0.00530616156686422,0.010343197239776353,0.06428196940192306,0.011825235087480991,-0.0774889423712326
VIP,-0.024979729147628225,-0.01661447702870268,-0.027185159063418753,,,,,-0.04573676745961577
NMB,0.06529267880251773,-0.03321900772454859,-0.019835949893989336,-0.018701254740934106,0.08120565269451803,0.008934456320316048,0.0024557101451795466,0.04251453928122872
CCL26,-0.011445485444799312,-0.006401977214876106,-0.010399903855118863,-0.047420211925854015,0.08306272434714203,0.040045783007411184,0.008517018201738363,0.029314081824841385
FBLN1,0.04757419301444696,-0.025897240467122874,0.031246101243630905,0.05380042841281551,0.015002463355290943,0.017296595784197545,0.031203854500969064,0.1226515291724484
SAA1,,0.0007783355215277656,0.03416485330068658,-0.01790704538054322,-0.060534543325021915,0.020340317602264537,-0.029201292405318487,-0.052035137678268825
MICB,-0.00500205929671598,-0.017716198305709547,0.05006588560975046,0.04577453711487069,0.036402767832465294,-0.0012319828167710128,0.0640079207428724,0.016772426373855245
F13A1,0.004209668818441666,-0.053256426796906856,0.03610929074430662,-0.013144241066923813,-0.05359089513608505,0.07784185983326,-0.046990598124373145,-0.004718461907010912
CXCL11,-0.022032964363569583,-0.01727788420478813,0.07254278519559104,,,,,-0.02896313539595627
COL5A2,0.010007638063971376,0.05265081376706139,0.009230012134109448,0.04264648432009898,-0.04588596919270478,-0.010478296127852907,0.004818979770896133,0.014915307361461702
EFNA5,0.040196282229257724,-0.02401594743175159,-0.034547451901541605,0.07109483063261765,-0.034681905954729926,0.00211263026104984,0.012939213795673922,0.05416797550570607
AREG,0.033836362809657114,0.000669494483137646,0.003579062036262198,-0.01859269480808855,0.14385101590557536,-0.033697673399168994,-0.029471342939464403,0.046036915835200254
EDIL3,-0.03596820472414627,-0.006219032554717169,0.020559618400727446,0.004550806427962296,-0.015059922575730755,0.036383628707882205,0.02021788015052491,-0.08761375361306255
CD86,0.06974637397370793,-0.011653504761195267,-0.007196348572322854,0.0938879288606108,0.05021107820646004,0.0022047128961359395,-0.04507545941168897,0.07194058778609032
AHSG,,,,,-0.02883850544203854,,,
WNT9B,,-0.009654626661729962,0.009776588831638322,,,,,
HRAS,-0.012855733611768845,0.02975237755652385,0.025472003787964652,-0.03439669663803618,-0.11549455385561225,-0.011313550861939164,0.02069344044204097,0.04235509562552432
C1QTNF5,,,,-0.04967606029426336,-0.024422753366301037,0.048925037717699224,-0.015867632499216043,0.10939218831309289
RLN1,,,,-0.00526957598998172,0.07210295083294598,0.10163913130898389,,
COL4A1,0.014146948089228614,-0.050877429138970344,-0.013877165179569398,0.011157044324414219,0.016465420733968606,0.011644421120544203,0.04371289446417795,0.1046606540818993
CCL3,0.037325656818682544,0.02455048507559746,0.003950260224023267,0.05762967801275714,-0.0072901494149101255,-0.020362868707313422,-0.00125987938664979,0.08713283361570887
BGN,-0.035707826932940154,-0.06393613404403779,-0.010906922607466833,0.021904362827134576,-0.005909350597896654,-0.03464622164844558,0.02390850906968081,0.09635543423223605
RETN,-0.010802299561324188,-0.011912589890386384,,-0.016261404699072595,-0.046868098516371165,,-0.017006894195939516,-0.026563117367064213
S100A9,0.010146339765577526,-0.028805504603739714,-0.021524145038265833,-0.048099928481910074,-0.03592509667037363,-0.027347201944159977,-0.015302820222310488,-0.024654573371748333
HCRT,-0.018509004968269092,-0.024976175186386375,-0.014777271459424151,0.06754948095776091,-0.03269348830318077,0.041355118656079805,0.010749660479022666,0.09569007295419006
FADD,0.039244421636596215,0.003915698014599866,0.02292525194161404,0.018280831147444648,-0.0005030504419258372,0.0012268498432139628,0.011373976768218694,0.05817176196647873
ACTR2,-0.009467023398107267,-0.0015598752950285561,0.04073721230801829,-0.01664842659080991,-0.01853537138923796,0.06444050476914753,0.02328289012522712,-0.024712232304687384
BMP2,0.021395688563789997,0.018122187266835663,0.028775933289404903,-0.0117777822565758,0.056951628755118826,0.03889303273346089,-0.01936412634472079,-0.05524028899497679
PDYN,-0.025019075232950033,0.019172591608502303,0.012215259918150003,-0.04421003909082901,0.016597590349220523,,-0.010470991537020463,-0.04333939980368106
CD55,-0.025437751904538897,0.0344898349869858,-0.04744421687144999,-0.04194317880610536,0.0059471485764066925,-0.018650946511536398,-0.009079458320387146,-0.04174842139723014
OSTN,,0.010326347140306016,0.025360934645862407,,,0.12823190729850084,,-0.002999000521751281
PDX1,,,-0.015818927247343167,0.05484551367144472,0.043328479153614284,,0.1194983605107692,
CD6,0.030156706026975982,-0.004793212425106851,0.03299781025884526,0.0821383203972819,,0.019256915082594254,0.021605375674495293,0.11509922072575855
IL16,0.04916593347123783,-0.014834961643139723,0.01960644777588614,-0.0027171846709838185,0.08872114994614413,0.021303121974667296,-0.04799972653601292,0.0958030018210004
LAMA5,0.05301334553612563,-0.010033176449456206,-0.015326912740257595,-0.028905377677584464,-0.046629252296263655,0.04802870956753532,-0.014109478866242479,0.05615357878780522
RGMB,0.004485671257991553,0.005306888940630269,0.0546334020518026,-0.000703932261075253,0.017456200286564676,-0.02158420124519109,0.028810496684983578,0.011819198818424524
INSL5,,0.10310764835263349,-0.01888476491148001,,,,,
IL12A,-0.019964247439956815,0.025007537665000242,-0.013650508312416145,0.010295858311615263,0.09998524093091903,-0.021189698803947922,-0.015527901340649174,0.031483704210319485
S100A8,-0.00876971917430719,-0.036860098702874336,-0.008486004104827732,-0.006161480020447869,0.002891393462001944,0.015486414956347477,-0.024544239032575955,-0.0062557396390833615
TAC3,0.021823842883287425,0.007348617093237346,-0.008604436673457864,0.025738967691660668,0.04387279495593591,,-0.02585959916463603,0.07791249966230693
TAC4,,0.012594646228068173,,,,,,
MFAP5,-0.012055898344163667,,,-0.0011187782891835404,0.046924902976329,-0.033697678870796645,-0.01610535123476421,-0.09225569946034454
CXCL16,0.03781910613220429,0.012423611854108608,0.0667699815150098,-0.013231005521122512,0.030947549793513645,0.00250981808483364,-0.011878109016482943,0.01148057671063987
AGRN,-0.0008198629741110659,-0.047480429102129254,-0.038015830477209744,0.05747662113106164,0.09231276930869423,-0.04547016847387087,-0.009308770237487005,0.1475914223717489
COL4A6,0.011477158277166239,0.07506483629018498,-0.018970714230980405,0.08394491686655077,0.04432490871296584,-0.05247972993077018,-0.04068190628691423,0.04858889393934462
FST,-0.022032968003036137,-0.021574705176993732,-0.014117405592235004,0.03879908231954009,-0.012672487375311322,-0.03233874214273472,-0.011204634165306745,-0.03460410042845575
MEGF10,-0.026365338851172367,0.0260747936501923,0.007962150160845425,0.03607068879992653,0.0682499036943658,-0.04080438385656926,0.04411601677473052,-0.005216240170136754
C1QB,0.032893640582126425,-0.04131252211918603,0.08590684331026958,0.05849709817558399,0.03886400720713537,-0.04457816531209011,-0.04191150691695117,0.108074871134979
HLA-B,0.08810969263903068,-0.002220805932015157,0.0859282414161872,-0.043054055963869645,-0.06457132376164801,-0.043345282535376846,-0.013180078957788277,0.053629429372409484
PDGFA,0.0379192130351663,-0.029757005323950002,-0.01649808483351077,-0.022546116078284162,-0.0036385340623103046,-0.05705082715951959,0.006719885363990496,-0.018046988767912452
LAMA3,-0.01559251990943117,-0.0029242583989205415,0.024203989755370504,,-0.009580366984134997,0.04606995251238297,-0.015698623590583143,-0.031211464747451116
DKK1,,,-0.0023211509139610255,-0.014776692487085184,0.023310593030056264,-0.024782967695648903,0.004010187335148815,0.01418199754392231
INHBA,-0.010802297991306952,0.005342908226080991,0.00915132106838053,-0.0104860796586786,-0.007749199227827486,0.003525031700495652,-0.0011791833354187547,-0.05517474953918296
IL7,0.042459825660240584,-0.01598139411297916,0.048802509631661765,0.019383918847629727,0.07877437259427893,-0.025872235676031714,0.016204353908295395,0.036827970626529365
FABP5,-0.04123746454613873,-0.019467471393776702,0.011056161755265524,0.08952718538054108,0.04793413718384783,-0.027822007764999265,0.04091858445362664,-0.003414659027237014
CCL4,0.040177271778200206,0.021198687030883755,0.03208728634107752,0.014291160445016183,0.02605206929647151,-0.01732811801055117,-0.00701635425193431,0.13684366507514875
FBN1,-0.037014620382854774,-0.04546268492434841,0.03288177109207197,0.07538754400663308,0.05149221032382195,0.07344669307485734,0.035589155370085,0.015401345065027312
TCTN1,-0.04984600297104603,-7.260757970402497e-05,0.0129499834851333,0.03233525013395828,0.025590496556373032,0.004212091257240798,-0.019015619236972165,0.05164240771741988
NCR3LG1,,,,-0.013783486373679078,0.017316470392123806,-0.0258722494132878,0.05665163997790896,-0.024304228962558627
BMP7,0.00454485796071905,-0.032118655599267236,-0.03301559303745061,-0.015275198731951132,-0.036786695731723516,-0.07340406340508338,0.012568212188109612,0.08082260730097406
NLGN2,0.053568086357327904,-0.0050320192771833765,0.009386354058830265,0.05612247223711894,0.07450150608788499,0.013077062960829323,0.07212507933571792,-0.006222958286362473
CCL25,,0.019845372967227905,,0.02589201252806824,0.09028028332268453,,0.0013903959166642799,-0.02500099491367635
NPNT,0.01563323873734139,-0.005180549145720041,0.005964706598134438,0.042994240411025196,0.06190301083492753,0.024606627267092594,0.006385099433541756,0.0348512666661284
KITLG,-0.012254122141416218,-0.006963832635717327,0.020950124092607835,-0.024732260140470197,0.056447586995096125,0.0217962505100791,-0.0482833476493523,-0.005730304811846013
