,UKF243,UKF248,UKF304,UKF313,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1
FADD,-0.04068117283310107,-0.06132101574427706,-0.01590848512525498,0.09355829225241191,0.09772052482365542,-0.015875791570544612,0.008865876186269923,0.0039593382571431555,-0.08240493223351376
ACTR2,0.008007110395614653,-0.054349959585302074,0.008004489448139923,0.1892815548032218,-0.017651697736915172,0.03249734225224087,0.027327654534381917,-0.053387622285238114,0.027066767869279893
BMP2,0.011981543149907214,0.09868185036934264,0.058415073320727234,0.07638859364403533,-0.08569982727865244,-0.06607603746114754,0.015471523561704387,0.022860633331807396,0.016152959780882884
PDYN,0.03799711795164535,-0.05490681426827034,-0.11045991434988107,,,,0.1289726517238953,-0.03306376769045182,-0.05320268057471523
CD55,0.02159618131505015,-0.05159426252661499,0.14366748457341053,0.15364838563669334,0.0872890324089596,0.046419691558468465,0.0028636126246006873,0.07053569450639362,0.042517610020001234
PDX1,,,,,,,0.028063009654566075,-0.01899821140350936,-0.05159056617846975
CD6,,-0.038925902557775865,0.02840986957602577,0.03989921340336145,0.1715685387729388,-0.03523903575292961,-0.023289133753589174,,-0.028897062258870926
IL16,-0.027208369220501766,-0.06680969254436576,0.11340033128054074,0.14457551579466538,0.05132025941267109,0.08242416814270358,-0.03870480541039535,-0.04570629400417666,-0.02875951465650954
LAMA5,-0.02888979036332047,-0.06578293440176189,0.082305176555662,0.10171742378992123,-0.013928992848001137,0.09785678819920429,0.1324044596264919,0.1749618039773021,0.07723163006913927
RGMB,0.004833230482750936,-0.11196434841809708,-0.13176615252643098,0.11571251425463687,-0.10853065742708853,-0.05526092834576385,-0.03688698098946515,-0.071197620422076,-0.04550581810618151
INSL5,,,,,,-0.021922622055537293,,,
IL12A,-0.049844668807130954,-0.02713314028601255,-0.06259966901244216,,0.0926550802109931,,-0.035011907381178556,-0.02504329704278786,-0.023725037052316194
S100A8,0.05174303198738934,-0.008845852058456432,0.30244171043269985,0.14415451991736086,-0.1341120180116363,-0.12714195445297535,0.04028340074245981,0.025300498950573017,0.010644104863657014
TAC3,0.019431207024323445,-0.05723861384067679,-0.07997641411392448,,,,0.021312497883054542,-0.03102513840713982,-0.05590149710472455
TAC4,,-0.042634008631597824,,,,-0.024231823776860145,,,
MFAP5,,0.012182472919201917,0.05525101202300785,-0.09941651986993855,,-0.04995495981355642,-0.016609155421080976,0.01116951665494306,-0.0168204469926181
CXCL16,-0.023666999727494614,-0.00822566805595101,0.145570642117773,0.18333857712058466,0.08366483438158959,0.062394248451677896,-0.022034915553735317,0.012327915660651468,0.01172450221044889
AGRN,-0.04635704092121549,-0.17404749381742426,0.02379594656172836,0.056556877213992655,0.18200906554401894,-0.007922606136012816,0.06979943634388716,-0.054899161494621165,-0.023748408315431443
COL4A6,-0.00028271806937263654,-0.013131050905476697,,,0.029347489266385116,-0.04685569336357271,0.032967418259690386,0.016450567462742552,-0.10446840142660949
FST,0.06768074932987275,-0.034171468288153116,-0.012552021612865361,0.012990930564390922,-0.01860065593651771,-0.02659198385691909,0.04716955673790668,-0.057889436791266825,0.08623017372756737
MEGF10,-0.0399097991462946,-0.03682898200874232,0.11045530519248238,0.04537401816273551,0.18348363633702075,-0.02668129285060286,-0.009277053445541656,-0.022226160423291,-0.042168309015855714
C1QB,-0.016150241419349884,-0.17008810296099466,0.2885134695661927,0.3658932820343175,0.07827747136088103,0.1443440218907114,0.004161106684446554,-0.1534141785384797,-0.06068732898179844
HLA-B,0.01125024177544888,0.0026031244765581238,0.29357923988785134,0.0909667938864192,0.011649628120244181,0.18494821642975456,0.14280385889327246,0.12833091799227445,0.20233466619521648
PDGFA,-0.09448281863944237,-0.018719153394421505,0.06421067890991983,0.09635096069642106,0.06188776358733989,-0.0693252281530686,0.02296282650492247,-0.04177920312427468,0.038619310461727015
LAMA3,-0.01968918931981826,0.015195242548032065,-0.08999891642839085,0.022989430901282807,,0.14970665135037795,,-0.01210910011538319,-0.05406206745657899
DKK1,,0.002703706186330224,0.024092909305446615,,-0.06684294469093127,0.1809724667241731,0.15319370656700426,0.18860886137256158,0.0881801697890159
INHBA,-0.02379068777683979,-0.035226634817039616,0.09160913215057452,-0.06336504477803075,0.012372522022026851,0.06819811705710294,0.04656861286170297,0.11670958530013976,0.10382540770454554
IL7,0.011977257502204049,-0.050001259981984666,0.10380128864801953,0.0757139588638293,,-0.023484273453097036,0.0025617309266337037,-0.02225928286447227,0.015366275826090148
FABP5,-0.036626009998797206,-0.11128063039401057,0.08303433271680151,0.3747530941047963,0.015047151916953917,-0.06413143159919835,-0.05921244672982015,-0.10902205836581687,-0.046868794172958986
CCL4,-0.01738468891986055,-0.08286166280103492,0.30420035478832735,0.21476693947590011,0.10251860637055933,0.15067915488787714,0.05239555519579182,0.11660663544107767,0.10332900522323644
FBN1,0.004925665094821489,-0.025339630860906872,0.01728257992982178,-0.06797842806008365,0.1177998606320456,0.14962401229035133,0.02248613976146274,0.08520953321827722,0.02760250529961209
TCTN1,0.04226449523575245,-0.11349004426599325,0.10374616198300836,0.13901735168164997,-0.018014603433761926,-0.15696801083080747,-0.015824106271399716,0.08740375531377935,0.01880449276473134
NCR3LG1,,,,,,,-0.04438052657302081,-0.02572231691330724,0.04398655780075664
BMP7,-0.11567230060856933,0.018900222582144938,-0.024381359882029992,-0.034657686481463355,-0.04573383188424216,-0.042816723296060615,0.0546112272818276,0.0534510265304025,0.05731058326394268
NLGN2,0.054301897273663,-0.0955033004244077,-0.10624750286761023,0.04823288751792104,0.13621100281592094,-0.06543210554975347,0.09079263997120161,-0.1291803348599592,-0.06375241848867144
CCL25,,-0.04473426187406406,,,0.028809816503286928,,0.06373859251952854,-0.04072263035645444,-0.04482904433448645
NPNT,-0.07027405731567858,0.0267706176447155,-0.004939934665790164,0.1374135340394805,0.02074726039539059,0.14208667189033852,-0.05732375747040717,-0.021821464060203008,-0.06075062809834975
KITLG,-0.008038351641443994,-0.08571438136272277,-0.06296941797574275,0.18514384531528277,0.05205112230881526,-0.043602222009830265,0.05647083384303365,-0.03530936677442844,-0.02620179179237063
MADCAM1,0.021010752165699195,0.032814010342367174,-0.060602335518035726,,0.03116469128855976,-0.0343221996663119,0.004779765552200576,0.06001534910542147,0.025109686954718064
F12,-0.020693596316351485,-0.0763239594852414,-0.1394156077024096,0.055818871071696835,0.08410207361535456,-0.03432221302654146,0.018656092188723054,0.036302226832838555,-0.06067705253376039
S100B,-0.15047743599279945,-0.18010667806838743,0.18944869339243806,0.2518495190330425,0.02211503636400761,-0.07634706370317722,0.010872932921726003,-0.08105347042993756,-0.19345885775309488
IL27,,-0.029457560927931482,,,-0.036420662943679724,,,-0.03559334140409416,-0.04655137558874736
CD99,0.001978434537185426,-0.0861908226535982,0.2400772760363182,-0.022864844685737906,-0.023151522048613555,-0.1799794852956625,0.08696939109744975,0.09912967065589959,0.021190696649643914
PDGFB,0.0013579935485406797,-0.09325991683224517,0.00421218507829258,0.19074673557062413,0.1115432275745072,0.002815396471510242,0.05378083441923658,0.016285891528471368,0.003475947366246402
CLEC2D,0.02255411519169537,0.004071346971441275,0.13845805364456065,0.060566550902872905,0.024417606656603884,0.08626078490123727,0.13144789424198305,0.011431674061772146,-0.02434778937250953
F8,-0.041502842811191924,-0.0455137492477802,-0.0038361748182216527,0.061139659574449536,0.07267228932650381,-0.1105575430818506,0.02677177741603341,0.09657507242918564,-0.06586108285518892
C3,0.09986852355160082,-0.16161498232055826,0.286924551101881,0.007256491384483636,0.08299095144311264,0.15476829752461854,-0.1372701067130077,-0.1526416786167161,-0.15102007549764243
DLK2,0.037872080308852245,-0.03283018275578359,-0.04900925553480889,-0.09471918376123184,0.012537458784542162,-0.023230425642425848,0.0802729166328261,-0.04794128145908078,-0.0709707953762558
TSLP,0.09622198902072514,0.08001347499736394,-0.0022001351592914457,-0.00027705412401641004,-0.05412327648437782,,0.032536854099905345,0.03375084076653702,0.0015101932599354143
OSM,0.04046123085607452,0.047147085325649915,0.31073056312203945,0.2305163621012518,-0.006384172667760949,0.0008590138697708374,0.056694963323141064,0.14612727874551243,0.09354361602490786
PRND,,-0.021629327573143894,,0.19955654305875883,,0.02720133166647346,,,
SLPI,0.04690196454742121,0.08564703389069332,0.07500089014588296,0.003915518650036492,0.1698719286649325,-0.04045407479913108,-0.011234861141891596,0.04417215504246734,0.20892342423937743
AFDN,0.025379077704262277,-0.007106966367653087,-0.07205873927031153,0.05402678776652672,-0.09069897248936765,0.04499524712740997,-0.010610044944712356,-0.0536858002521992,-0.06747609412171383
KISS1,,,,,-0.040357394324790734,,0.002964887000140566,0.006497104862468178,0.001309722579772691
ULBP2,0.022218653541610393,-0.03148420519279659,-0.07672524256035161,0.08044126059263894,0.0803860049348219,-0.02748763160861795,0.09239489215296884,0.07264390488598378,-0.04189129381037769
ICAM4,,-0.019434803805604008,,,,,,-0.0007542194859345898,
TDGF1,,,0.023936201772645063,,,,,,
ANGPTL1,-0.06858849644271461,-0.06260776760491334,-0.05856301842345526,0.24418424787006726,,-0.057508424666398134,0.06413636624634264,-0.005776000469013667,0.0017871210656891167
LTBP1,0.043624092689904255,-0.043155240150401314,0.08054612573302947,-0.1346544784466922,0.01697432178886749,0.1268715706658656,0.10340321684532351,0.09514616210347963,-0.021109034787868682
NTN4,-0.01578224350988659,-0.056703916778281405,-0.07826305052664372,0.21623187570310656,-0.04106794902249092,0.029451872398262816,0.07294946339003994,-0.003042937069211096,0.044489223765879424
APP,-0.07000812173102977,-0.0860748874288998,-0.1955090612310037,-0.02363965347330641,0.12200958643522637,-0.08595893848906658,0.11192832143715667,0.04210096001143816,-0.06431203473241026
RIMS2,0.039050121152633836,-0.014294136972804461,-0.19018274395158902,0.11225773801421313,0.028635150806382462,-0.01907056830738163,0.04643641020673657,-0.06704931313659425,0.0252021731431459
WNT7A,-0.04310985249094774,-0.0022341197602615097,-0.11142934233272016,,-0.06438390943476956,-0.027266016591596682,0.014702465713495724,0.0984789140961487,-0.013777630183718626
GAST,,,,,,,,-0.031214285895736972,
GPI,0.047919471091081564,0.20060133059260157,-0.2093869704097408,-0.08591255414431012,-0.17577222785829055,-0.08296288574580855,0.036782172591830746,0.1350303612802497,0.07764854134167136
IL1B,-0.048166899418585776,-0.013976267476714032,0.26253980261599813,0.325108257879199,-0.15499282280048501,0.13502898612901892,-0.03557111587659293,0.12299067930731847,0.09537188340259067
SFTPA2,,,,,,,0.0025221453597673873,0.05463900680008359,0.06979270039769231
HAS2,0.035037796251871256,-0.03355839525904916,0.0737158084972468,-0.0022275191705715025,-0.0867135278269454,-0.07355809698475085,0.005988110325800672,-0.07978464291398346,0.14664040817461385
IL11,,0.017259436155522355,-0.04947405730135701,-0.031456451213816905,-0.008965530588262466,,0.07923833728879971,0.021417273040278958,-0.02933229645540282
SEMA4B,0.07656165670600792,-0.009235936406323664,0.05564103237347287,-0.02665445762608758,-0.017616224711128114,-0.127272333235997,0.1263575849722509,0.020458616234123487,0.03426867877353676
FGF12,0.1039060773160651,-0.1415616502128161,-0.232764892676602,0.07515939016449667,0.06464059029781605,-0.11276390447474549,-0.002535331492191781,-0.07219453256435168,-0.08839489333551752
CP,0.09767095969850292,-0.0025474296765207183,0.23014768478171102,0.004416563556255935,-0.0033851318567329706,0.09053204964978194,0.019764995439701852,0.13588265016561868,0.0959259683199889
NLGN3,-0.08246627571841443,-0.15419020667409564,0.009948807945149874,0.13893885244200974,0.10514356369933828,-0.08051024975384738,0.058932160259069256,-0.09230737756440598,-0.08208547258063642
GZMB,,0.006865138366734408,0.06419298310764097,0.013597551236947909,,,0.031618999890393705,0.025706741750421744,0.08817696852571129
PROC,-0.004332005262440187,-0.0032091664371143988,-0.022082270870524126,,0.08680876273127726,-0.06019293365721808,0.01165535626933855,-0.0446190905528138,0.016340735141663905
TNFSF11,,-0.020004884021134105,,0.07183512256581606,,,0.0987875956438938,0.11467271521847451,
AGT,-0.10234707291941816,-0.12416506469732434,-0.10955197691311117,0.22758407482745904,0.03177518021105463,-0.1376533111756912,0.08972547494496858,0.16870252878094272,0.08447351770764394
PTHLH,0.044820631711441516,-0.006625082028591152,-0.09429537154710471,-0.04789734657981402,-0.012673988652267276,-0.0001331680144087291,0.06452421192095036,0.0674689669525706,-0.06243956721515009
COL1A1,-0.02079312274277953,-0.1023732944574461,0.15733083922311306,-0.23116693405115382,0.1989309693504681,0.1942843012058201,0.042430128130210853,0.025829984199694553,0.1419998433564575
LAMB2,-0.06559202818818662,-0.096982971459203,0.10440717327850742,-0.2310840679103475,-0.0034192382276090733,0.033342834887514265,0.05604623456054155,0.12488447071662896,0.0967469951349385
DSC2,0.08003460284143454,0.017699766876492846,0.06703937075491007,0.09405676045530531,-0.041833526626143085,-0.054074584900437914,0.01861345967907753,0.002870085424510844,0.019012897237192045
WNT5B,-0.012096435956837482,-0.04191159012467033,0.0024935195110668737,-0.10901532404653978,-0.05988435039781748,-0.033386637433872636,0.0005465835900730148,-0.020785534673865267,-0.08713561968451186
LEFTY1,,-0.04662931763216714,-0.02890408467883871,,-0.05581233849912542,-0.029210130371709,0.015071412731221912,-0.08147218083016755,0.036144574400031486
FGL1,,-0.03783522191690106,0.10789645352636622,,,,-0.03253854473534499,0.03824018967088512,0.017108884612618624
CXCL5,0.10058460350283142,-0.0320987474242773,0.004404832406024862,0.11118759642935172,-0.018329446349384156,,0.0586452633517965,0.06771703154032674,0.07916302394959603
S100A1,-0.08854479890907813,0.028260731706257244,0.07379939400715767,0.044401875565675784,0.04084177752555347,0.012200466336274914,-0.03964921446466796,-0.06374986692762029,-0.048132892511430075
NPTX1,-0.02552756456582612,0.12660476337728688,-0.2169071657881877,-0.029314574026503233,-0.06557325410522138,-0.03925261824979964,0.0229613933089705,0.05502777771042826,-0.012900398661173164
TGS1,-0.02428521886581194,-0.03859327520879177,-0.004121794386367158,0.13098966005676138,-0.006906728826082261,-0.08506127319601198,0.005669951623167365,0.023106126067648024,0.011684781188707812
SST,0.015878329294072135,-0.06878758184653527,-0.05117494775986476,,,,0.09740658328368776,-0.0018923007345474482,-0.020612569755394262
IL34,-0.03146508315614773,-0.040344754517673706,-0.09337486835286081,0.1355489299548098,0.09814810302250111,0.04708094259761116,0.05099721779214605,0.10109623229284313,-0.010475063298565523
DHH,,,0.08883682096971648,,,,0.13351352129482721,-0.02285582848635581,-0.02089347019370452
XCL2,,0.040205801327966716,,0.037699418163259585,,,,,
TF,0.024242658611610016,-0.024206681729609658,0.2199262963354548,-0.013631050930343442,0.1333162128547589,0.07881265417297317,-0.06563819670392684,-0.0928303791291996,-0.1242436584846195
IL33,0.053089768007462214,-0.0857325795380194,0.04523094533197818,0.014425949098941317,0.1453020757259481,-0.10056592677757446,-0.026343476398522095,0.12030410994047137,0.016557402128910235
RBP4,0.025528579404711482,-0.028280377349250478,-0.10245118659839121,0.15870863782902675,0.13405468268418141,-0.035600864403961284,0.005548190737724784,-0.0818870132676614,-0.064799150105399
CCL19,,,0.12169501642079751,0.0014008592527507586,,0.4836795752120825,,,
CCL20,0.16310361276360058,0.09096494736618861,0.0966535669619217,0.059979660333059126,-0.057055258801551934,,-0.003703483679638478,0.07240125585673861,0.10945129209318147
NAMPT,0.09509519716680738,0.07282809104613105,0.18816313675841917,-0.09144057164437797,-0.08360940468779987,-0.10562280604757668,-0.02113378815786286,0.10988132575081805,0.21342886743003014
