,UKF248,UKF251,UKF259,UKF260,UKF266,UKF313,ZH1007nec,ZH916bulk
COL6A3,-0.015780549063595176,-0.02967619311986096,-0.05054735666155681,0.017628772529129286,0.053388122512555085,0.15714963882474503,0.1573088867256106,0.015102090513017334
FN1,-0.03985957970592869,0.00046901255566539406,-0.038544117865748864,-0.10424127297909115,0.13663276643861663,0.07892864809681147,-0.035137276914464284,0.10963004674005085
MIF,-0.02214733463416687,-0.004434509907800346,0.10033797658180166,0.03491074212616486,0.031411707108345,-0.04295395752507347,0.005866395926089029,0.0413135398274037
JAG1,0.021294728443491062,-0.042437147304154585,0.010199882401525067,-0.07798458984220825,0.12933888367758922,0.07265182723131725,-0.10674919030348663,0.09749840626892217
NID2,-0.0037394295471633934,-0.035455095015781445,-0.04703872345666542,-0.03601684958196847,0.0922227665139356,0.05427532031250014,-0.052572465087625725,-0.012077806463551199
EFNB1,-0.07597226148048601,0.029666072806990358,-0.021265968984535,-0.027715719166044556,0.08278840362977619,0.0602024518875529,-0.045972588763274515,-0.014275313402431843
COL4A2,-0.02605996477450284,0.013485297108901211,-0.08901151148604411,-0.06494910846829006,0.09127760176090272,0.03975589925725652,-0.05601839169176366,-0.025838708230440176
SPP1,-0.05308456655730166,0.028627299415367756,0.10307982039790357,-0.1253701262278352,0.009004013513228012,0.032724547307392195,0.004445852497964132,0.00959470678478188
PODXL2,-0.045247622648585284,-0.03776935932832112,-0.027612321223488084,0.03754445878994918,0.02505247184494258,-0.019457634615540054,0.0065793932711969705,0.025359588335861265
FGF9,-0.001036030247699089,0.034809278749641556,-0.0256138797754606,0.2588652765096632,0.0694874846016966,,,-0.009941957597813824
ITIH2,0.026259891732685538,,-0.01249843728577166,0.06639972453938381,-0.02338169850496533,,,-0.03437154162952801
ADAM10,-0.030282116102846878,0.03835653872290841,-0.0776188310737418,0.0007727298237816125,0.008834099026329444,-0.013998426479512887,-0.08050135084350171,-0.058453925385151644
CFH,-0.08135393425389369,-0.009335760433539519,-0.022693272156404855,0.03827138641656429,0.08053689696468004,-0.009295197736392102,-0.03499960036478638,-0.051329876274758386
COL4A5,0.009441872932691008,-0.005755565292215121,-0.031013911871094226,-0.036750281481064594,0.03510049239282987,-0.06291279329173155,0.01057743467045505,-0.10027950299553857
LTBP3,-0.03620125529307649,0.012532296070224234,-0.021443036066296845,-0.0635208490040703,-0.01165349415329723,-0.1000404430264958,-0.026510735922876897,-0.02488375063704636
GNB3,0.012778718577014854,0.048981343682371746,0.011150467349073802,0.003407398769378173,0.07906256682235722,0.05301007911581723,0.12009876067878206,0.10510696838142917
COL6A2,-0.07591394527711035,-0.03302813246979641,-0.009938004048505047,0.03825475984976271,0.024774831424520034,0.1031059147580647,-0.013123022436772573,-0.06867724327059513
GDF9,-0.04041100819738689,0.03921088389554518,0.03082547347858654,-0.04548707616619012,-0.005526748342307973,0.04853463259556138,-0.04411298627422033,0.1344301389337617
NCAM1,0.062464614533973055,0.01772695330387065,-0.09770619934128867,0.007503565024889678,-0.07705775007498171,0.11678634693496535,-0.06442546877918799,-0.009482130724893822
APOC2,-0.009775244177503509,0.0184578724015056,-0.004006455672113222,-0.009061292427934218,0.060520026970417064,0.044439608518271057,-0.003986277893898966,-0.022023189239100963
BST2,-0.033365002757696945,-0.03899979831606787,0.010836186098624035,-0.1183063485285443,0.07092274490803324,-0.12863025722394028,0.1700151083584074,0.001524402918122718
COL5A1,-0.04053115346588036,0.020176327580954778,0.015162786570853647,-0.06095144900729969,0.015587272348280059,0.044839259943193086,-0.09406096170069826,0.14128325132393738
CALM3,0.016737736983353006,-0.03991133345035085,-0.09887358025328985,0.15918841825799981,-0.04294824180379288,-0.01750583133090934,0.08339793915061879,-0.07219912924799807
THBS2,0.0006609136160978814,-0.009963885462006506,-0.024615022950146528,-0.09791100963657648,0.015970868988763848,0.04125320532307556,0.021112945411794228,-0.06268336075947259
SERPINE2,0.05446855922120005,-0.02918233240960115,0.043563163437903674,-0.12978110046534955,-0.003832730999437427,0.02617578582384662,-0.07360732892657748,0.1123523724879065
EFNB2,-0.040510100026874246,-0.010286336626763891,0.007239079082902416,0.05360833728367123,0.04581046825957971,0.03467127060748335,-0.09552552500173228,-0.03526988890088366
PROK1,-0.002776707904974581,-0.024734709560181277,0.11860051089971355,0.05642883506915205,0.17020994208082238,,,0.09987445322343634
MMP9,0.0061482213866233,-0.019206260614286513,-0.0551903654521342,-0.0448043634060327,0.135929752070885,0.11501829784967536,-0.05486137046030812,0.08979887512648256
DMP1,-0.011010174415558207,,,,,,,-0.02406795178177093
NPPA,0.03073483731099017,0.056368348462173166,-0.0476079985273811,0.04858800700306724,0.025299852925434185,,0.041761947975441326,0.027803975101892028
APOB,,0.013499589704429544,,-0.019936025894366827,,,,-0.028368612299836955
C4B,,-0.02238232429507023,0.0922955981281124,,,-0.015998784424077823,0.04726220597479707,
NTNG2,-0.019854500799489968,0.01714617633060665,0.017893396915259412,0.04195524875216244,0.04217815963308998,0.023394289310282656,0.05504161949192137,-0.01730783340552811
LAMA1,0.008419708854813268,0.02280008644289688,-0.06727023616317358,-0.014171584267264545,0.02316393211562525,-0.008759371387173368,,0.041727856532694764
UCN,-0.03052741126369418,0.006809127053563804,-0.01808708385949015,-0.025591134399697273,0.05634887867847484,0.07923011830965845,-0.028880188262501456,-0.025022822886835976
ARTN,-0.022971836574793986,,-0.015876515420580037,-0.016378851269127453,0.09854755880752857,-0.01822473121514224,,0.012391420210006741
PDGFD,0.004612248684228481,-0.02290736224085946,0.02297333073845468,0.02241822040359632,0.03956123774034275,0.06237848226399846,0.06501649312628396,-0.02596689650330309
EDN1,0.00189012991050267,-0.007018163106859611,-0.02373206071927943,0.00023955782413965634,0.08535914489527364,0.03640374991830279,-0.08875010709546646,-0.04108708056041339
ARPC5,-0.018056917122298937,-0.008361535173247447,0.04939894427643296,-0.06977990575831114,0.022991103550570848,-0.02143247510902851,-0.034184617588111796,0.06592807007250598
GSTO1,-0.0631204148401394,-0.043557621349011005,0.060904465197681466,0.056467791678169496,0.002892890678798729,0.1258011597279672,0.06708821628825862,-0.053705539416236216
SYK,-0.07681346946754854,0.10119825107902557,-0.024020435607457872,0.01111751711693349,0.10982444129888526,-0.04379267821600047,-0.050760185404634645,-0.03969160380087515
ST6GAL1,-0.0014059251854347111,-0.020498759648560638,-0.0922975572678886,0.05444355417956269,0.024502175506423127,0.07595225889588306,-0.13117891786112607,-0.09897275587344861
WNT3,-0.00848359288260565,0.032350726993333356,0.010421658363176187,0.027517828995833802,-0.005353916592944459,0.02105747276275857,-0.012547348618192355,-0.040571346448656634
HSP90B1,-0.0016189792808706492,-0.01784439929768141,0.025733122319977767,-0.14013219766826152,0.06148318263178008,0.016913047051672174,-0.1212751922969562,0.1378704416366065
ZP3,-0.01713524274830637,0.03444155885704033,0.04096552350698013,0.004120840222590187,0.05467704842676763,0.037383050861317546,0.024397038218619153,0.004798657933257294
ANGPT4,0.033889833449331414,-0.027308129929269023,,,,,,
NRG2,-0.03324102554792833,0.041488867701389785,-0.0269758997716936,0.003251736838030935,-0.025554386953144163,,0.004725878126768076,-0.041490273360421194
MELTF,-0.05653525885279012,0.036081244382049134,0.05400141263988405,-0.023764382759997423,0.056893837432524214,-0.002934147005778537,-0.048828824811980295,-0.030765659927520155
NLGN1,-0.031233001950171438,0.04906541756735748,-0.04543167403915478,-0.010791364633400233,-0.02506554376825776,0.05921557684936855,0.05183391739666844,-0.021972795822183807
SLIT3,0.0933810442341756,-0.013676377084302983,0.029623772317800594,0.10990956397707559,0.0480744851595143,0.10242129765206423,0.037970320981042666,-0.07128777476302876
CCL8,-0.025774369813393396,0.017996691034075495,0.03358204241466388,-0.044272953389497674,0.033539202501596393,-0.024675798394023184,0.01166617518037545,0.026035216459350006
S100A4,-0.08195645619059334,-0.017102762218504052,0.029809386756942696,-0.028808412859976575,0.025246956206550184,0.050281410024844264,0.057379228948603575,-0.05486523518300345
TNFSF13B,0.04326747757560011,0.01100242205963851,-0.015063161514645563,-0.011669369156297049,0.058125832124769614,0.024278080164040813,0.041681699049247206,0.007489547482405521
HSPG2,-0.035090412227552964,-0.006424258069627221,-0.08036836553539864,-0.09238854008291997,0.12396556872826378,0.04049157354438442,-0.06423880616274216,-0.03254627541356328
FAM3C,0.04920830333925329,0.021365309329152857,-0.011697458152110258,-0.042604705861548235,0.014816217973713216,-0.031714599694108336,-0.021500928620411364,-0.005360342306851207
FLT3LG,-0.00791123065125823,0.051824245354512834,0.017128528084988333,-0.03588074115778025,0.06882016709209413,-0.02499211475839725,-0.027214246334187633,0.01997860408929848
A2M,-0.04892329675967013,0.024607383547561083,-0.12595495575993063,-0.020488888591414095,0.07145320743469949,0.05937071885286186,-0.04237234417541079,-0.05241660550873408
VCL,-0.08985327286922701,0.0697028713634445,-0.016431249684253198,-0.014258434748715963,0.052142442800215544,0.11264177626121895,-0.027927187736815032,-0.038530863257804374
FGF2,0.015443757952238459,-0.016404193420207228,-0.0067634099648641735,-0.06117525958913404,-0.014878288769250476,0.026026743833064806,0.09150192177410293,0.0528587665523177
AGRP,,,0.0872681208943221,-0.013808109230330238,-0.015363728341704363,0.00272198608112909,0.1456180825444284,0.07604601439344942
CNTN3,0.01137192630438983,-0.02004517297712675,-0.02240515330038669,0.11609898024028299,0.02651237849692982,,,0.013325697305534012
RNASE2,-0.013006329594405877,-0.009832050763140135,0.016063332139055503,-0.01852168434731349,0.0194869027276389,-0.05971300302923601,0.0836702907391768,-0.020863490823912305
ADM2,-0.027928579716176568,0.07750515122946422,0.04557742774537319,,,0.04345844990970647,,-0.022663741204776808
GAL,-0.05506608153512679,0.015520611493221296,0.12055036114611807,0.05418618953099376,-0.011619223530545727,0.08131846098657142,-0.009535378489562792,-0.02703199258768359
IL36B,,,,,,,,0.3240172785900456
CXCL6,-0.020928686048641516,,,-0.013808101315884615,,,,-0.022988650225078136
PDGFC,-0.07460325587176841,-0.04826316114042888,0.016532999427210964,-0.07609539885947907,0.07235780625155024,-0.05241614835593291,0.028833292113191647,0.01948460752834443
COL8A2,0.002833513392732147,-0.06358428730215085,-0.01554882380337584,-0.045862670542807335,0.06115645192149269,-0.11273890614154028,0.06815228663018516,0.02185344498182184
SPON2,-0.000660694791292093,-0.04268398617367016,-0.03293496883902516,-0.004542288246072698,0.09123407483941667,0.07987839242397131,0.05673199113219592,-0.0399591347628986
LCN2,,,0.15015586040989104,,,,,
SEMA3D,-0.019893915236687917,0.028076954051621358,-0.022095672820595068,-0.09443606135609947,0.05118518855065369,0.02190798040324721,,-0.04194419362036095
BMP6,0.05030915882267919,0.046554086500678354,-0.010007813000240071,0.04906621907735174,-0.020089878942739198,,,-0.023234782506568415
TIMP2,-0.053663548579637975,0.06294298267061561,-0.0502133672065959,-0.09367218285166992,0.034149999987209696,0.033140018737772184,0.04641925741265403,-0.042261825018346244
EFNA1,-0.028225774689202936,0.014984651632655412,-0.005791865034037084,-0.11934469926719263,0.02926050728013862,0.06227230031964109,0.03892945824240993,-0.022354451457153472
S100A12,0.04332360761037827,,0.013238708794005856,,,0.00965819973175261,,-0.01990798721342962
TFPI,-0.02189734946696232,0.004265919522844578,-0.07519229071816556,-0.07729766090101704,0.08858673977457815,-0.02036101776569882,-0.0210095375347861,-0.04583328877823003
GPC3,0.12949741726583416,-0.03024187691897864,-0.014504097646430607,-0.04899726839139077,0.05636092287789194,0.0973892211713285,,0.11116997977773999
NMU,-0.003313310053812678,,,0.0045285729036521685,0.06908685236813891,-0.0455001596019414,0.008239265497220071,-0.048707933979467245
SCGB3A2,-0.010518359437348503,,,,,,,-0.023234803304396836
LAMB3,0.012868492226487196,-0.03570210138623678,0.05291717681886246,0.06694202386352598,0.038481168604929866,-0.06324565375906442,0.03653252155545766,0.03646314628148818
LGALS9,-0.0587182772475714,0.041611986198763405,-0.021229184900670238,0.0006236093642487493,0.012795093696504436,-0.08788359532275285,0.10524512701764645,-0.008669254772233285
VIM,-0.06024418022630049,0.010417507584980336,0.08579600281463964,-0.02826009242153963,0.019499356733129556,0.0839382403534234,0.051057959310587854,0.04320320469692841
PLAU,-0.07165984450497648,0.04307166806428006,-0.03935187517270843,-0.08905823233133982,-0.0078305621280657,0.11097183099928892,-0.00879528041826992,-0.03259158510380336
TGFB3,-0.037537781916907154,-0.007861637016704368,-0.019280721754508443,0.023875839497778176,0.11502363607703943,0.1437695708507152,0.0737922926869486,0.06854053687964275
APLN,-0.03276732889711896,-0.03566822380845771,0.0115209149258052,-0.09296731611352342,0.07880853456471841,0.07293213089078528,-0.06485652569246486,0.026004890700175674
SHANK2,0.046389309020494554,-0.010031333507233528,0.022389850102739285,0.18412581789716778,0.01398193795378752,,0.05410070087146687,0.012116534717891692
LTF,-0.05838414528649026,,-0.032308650367350235,-0.11194753741389245,0.03311434310315296,,0.06468287133081807,0.010331021066167711
PYY,,,,,,-0.0020265564673217495,,-0.021174110397732336
PENK,0.009180497170392713,-0.03593980954251511,-0.039780259832363024,0.1484865257531991,0.014757709952707495,,,0.043993169956908246
CTF1,-0.01821564332468604,0.005095358912465991,0.06304174732955085,0.029210602103843738,-0.0005831225117078792,0.06811867267190556,0.06289889139748135,-0.08382933707066181
COL3A1,-0.03706075309371978,0.031222094610973538,-0.08803514300481012,-0.023500819766043735,0.07838688179083979,0.016933869637033742,-0.0032634141714778134,-0.04384767469691539
S100A10,-0.03933905576717349,-0.02723727021560203,0.09639497236953362,-0.11962738677573592,-0.0363367138258533,0.06637564669530698,0.05212208188497332,0.08681127946521164
FGF13,0.05295289913630827,-0.017656541255345933,0.001286823511266601,0.09954457558523455,0.0019205379252158871,0.05470402831394208,,-0.01860983767811857
SEMA4A,-0.0038694124812365697,-0.008928682131892518,0.012812684749197688,0.10142639663782795,-0.012845499026717045,0.04815742398061639,0.05023215807448979,-0.010694779348873426
EFNA4,0.020577924686005722,0.020811600636572666,-0.025646335487410115,-0.02126723267112138,0.02500624969239067,0.0416684147361384,0.018999894966224957,-0.03802442738347865
HSPA8,0.06910003024299165,0.011838340726858179,0.09799518615911493,0.11268579133523164,0.024489098429036033,0.1093179918875987,0.12485338595753546,0.10218808903408293
NPB,-0.01823771391517263,0.03466856356605344,-0.010007813961814927,,0.0061437774648749775,,0.052276088241013326,0.04977829694344999
ULBP1,0.018344198110095924,-0.038587672363168284,0.08288391103811843,0.1541349182522615,0.011980810198488685,-0.05075859577281604,-0.07043480069063363,0.1389900225271546
SEMA3E,0.030993908682634873,0.003733784034308205,-0.06340087419958433,-0.08774702480772055,-0.002156271355011377,0.04739497315505884,0.048781919898239406,-0.05656439990358645
ADAM9,-0.06129152141973003,0.038026407517263425,0.002648087450231064,0.001671247820121825,0.02205575862498487,0.017169745876033312,0.0515525061381503,-0.06983609641740073
ASIP,,,-0.009218937024425066,-0.020497005604346592,,0.14099608628529936,-0.02731595616776531,-0.07702062313648855
IBSP,-0.03205010700319563,,0.0202745567143458,-0.07534086631657062,0.18568687623312788,0.06336702782988647,0.0037247541593855545,-0.024734670002426642
MMP12,-0.018523554450871296,,,,,-0.018370734962191857,,
FAT4,0.0027462777857463244,-0.036219985756719156,0.0047086024485212446,0.037646182157110256,0.05134890382906275,0.01498113641350422,0.0007912350122144825,-0.016687167715153717
MDK,0.05603586825125981,0.03698709759072112,-0.05297524047814185,0.06490298140176941,0.06322895028830193,-0.04965001146650877,-0.037731371965271626,-0.04732369168755329
BMP5,,,0.0035631626416306175,,,,,-0.00985397711600335
CAMP,,0.048946378111046594,0.030654494811896832,-0.02007758544377795,,,,-0.02906822598581074
HSPA1A,-0.07151832103673421,-0.005721092772094322,0.07803480974382399,-0.07505829848903141,-0.034881638743062944,-0.1908312736522704,0.027957248028958877,0.14262009166107
SOST,-0.016828669948679084,,,,,,,
SEMA3F,-0.033553166530739406,0.007649969381672448,-0.004997001413160409,-0.02023118272788026,0.14741730853496038,0.0535125314354717,-0.07137920210421074,0.005801461636954813
ARF6,-0.048849340468682445,-0.052755432580400434,0.07060658982581736,0.003786746461583537,0.04393905732040306,0.06397012726443689,0.02864944519161223,0.08416217818539448
IL6,-0.0465058827216345,0.0003864850408750904,0.08338262018116345,-0.041906437542135404,0.008602514349823747,0.02368739963171122,0.024264398069166387,-0.01596566643197802
CALM1,0.11183990749734617,0.043275173678745976,-0.11698421727514126,0.17604417552792084,-0.022947691507552385,0.056333502789063045,-0.016764348574122494,-0.08365090192658284
VIP,0.03463131434187205,-0.03597757795739844,-0.01562745522477487,0.1611520122303391,0.042604145017205275,,,-0.005653429898177789
NMB,0.015549965500824698,0.001527071940703885,-0.005754092909716893,0.013282863665528496,0.032824713685254206,0.09063372133979154,0.15015755929825744,0.03229417735969013
CCL26,-0.06096424050648508,-0.02004517427798067,0.01947865065705636,0.0105107033013948,-0.01557847209358027,0.03388229839059964,0.02475110368683479,0.08918296699722712
FBLN1,-0.02632744259008282,0.05818893987273314,-0.04087375963027934,0.009572832415177385,0.01944008728505881,0.10328300744851612,-0.010431237634878887,-0.08313746657636566
SAA1,-0.015596021874178193,,0.00853689480038576,-0.0535219827568362,,0.0907991667845561,0.0888757683753235,0.01879995236818486
MICB,0.006722722644260815,0.020194900982891565,-0.026328536233123524,-0.05316652454881345,0.029613572938002642,0.00871243476677663,0.04604413373971611,-0.021519879345774238
MMP13,-0.021917205517152757,,,,0.010012979606851283,0.15631714549422593,,
F13A1,-0.0433093383527497,-0.005179283970167709,-0.018445652806337007,-0.03177020047111323,-0.0044947907130252,0.04064282745224668,0.2007762971641462,0.05052781883545806
CXCL11,-0.011716669090626106,0.006363144398887052,0.016197823900324412,-0.018618417382052544,-0.006328608994308081,,0.06349441152059797,-0.020095721612016053
COL5A2,-0.02129824626893242,0.03343871930169379,-0.08786591669244621,-0.10283909021364163,0.04541314298219881,0.032264469290688144,-0.04750148882301439,-0.0907636458032636
EFNA5,-0.005299378337478067,0.049810575543333215,-0.022589223995547605,0.08163342960816337,0.010196663887516447,0.06371540552008167,-0.06841733546047779,-0.024492142056363193
AREG,-0.0465176514989328,-0.02386538556360093,-0.022953841742664655,-0.048300254832755164,,0.03220305410465885,,-0.02748774625741651
EDIL3,-0.02639027423403858,0.011831340061949133,0.028267408115307775,0.15918513035140036,-0.050643884462537175,0.07478452381182077,0.0016808972040926,-0.02164980540815103
CD86,-0.06865736954105668,0.017719059372312326,-0.029589592356487168,-0.014468321738553922,0.011465853285591705,0.037149139708507244,-0.03402064152451915,0.004154751530789226
AHSG,,,,0.011580231979196953,,,-0.04270999897635995,
WNT9B,,,-0.009081071020619644,,,,,
HRAS,0.017463128712198104,0.0010128475934443656,-0.01677134444692997,-0.0014862007055599041,-0.008887644796065328,-0.01342853355314089,-0.01137396808618904,-0.021849464719630566
C1QTNF5,,,,,,,-0.05872287502498912,-0.044744634258194894
RLN1,-0.0014248373299333625,,,,,,0.1647268410505241,
COL4A1,-0.04382540466205738,0.008125909893852012,-0.09941237717415222,-0.010489657105060893,0.10488700164758555,0.047490650353443936,-0.0016404731120797946,-0.06543069088513874
CCL3,-0.002640876035646322,-0.00584166211798858,-0.06397781897010951,-0.10908698551629865,-0.0373064102186083,0.05925961462164084,-0.05282956812186141,-0.08287566965621593
BGN,-0.0993889560306935,-0.012922212241774141,-0.0489793139059716,-0.1251027800352211,0.11268459947102881,-0.017662004979778954,-0.027094835378673382,-0.03204222949433981
RETN,0.0015214323200457005,-0.018918723749553834,0.1415477261296226,-0.02445640856795203,,-0.034569886641032166,-0.01435875481309399,0.07794473731506396
S100A9,-0.04142310297309748,-0.012551819095364626,0.07756746766829369,-0.042814380954654625,-0.04648532360847293,0.014943364512689176,0.1487962437205282,0.024756936808093346
HCRT,,-0.01069144822794365,-0.023492407178215192,-0.029101309579257408,-0.005857169304581908,,-0.036516389103256684,0.023560940511693204
FADD,-0.03588627136580713,-0.019804794958679935,-0.00117707497621678,-0.030837594556836382,0.01770566443289614,0.0971187536858368,0.016836646361003307,0.023054976801987533
ACTR2,-0.008023344195626784,0.014736554756214172,-0.0499723405746995,-0.0018117243266531496,-0.016586751986048916,0.03526658316916378,-0.09366245718220506,0.056873788810715774
BMP2,0.013026519131151621,-0.029100607668905466,0.13286666659932228,-0.07675547728404132,0.005066343130035228,0.03838709144990261,0.05338500449161174,0.13379734475124969
PDYN,0.08838785338817205,0.008133614921242465,-0.04024439628764483,0.16541315470979948,0.011402631843870945,,,0.05239747118917107
CD55,-0.006993275457850484,-0.0015171806394874926,0.008823363553439203,-0.017273900719032564,0.03715824472281616,0.06100052388743746,0.000373246501480347,-0.015511043047417029
OSTN,,,-0.01877782680451594,-0.01550686291976311,,,,0.012194764318824824
PDX1,,,,,-0.004481350051447176,,,
CD6,-0.018350232918169986,-0.035292258959525986,0.012646518168989972,0.019139326494554573,-0.017205173436542192,-0.022259010571617794,-0.045478490540008354,-0.003271307330902993
IL16,-0.05666772730481095,0.008713960108428556,-0.01782876485820056,-0.017164046546085315,-0.021281610074903364,0.06597753371094243,0.07191402645900438,-0.06017755247034313
LAMA5,-0.04959836877742036,0.017364019357350206,-0.058966087468758525,-0.08727212854368087,0.08444645273873091,-0.09874017818361455,0.07188582489415661,-0.06239334498743731
RGMB,0.06729822285086962,0.012381713230269238,0.0017245006017725236,-0.01589365420077867,-0.011497521606559194,0.034461839408180046,-0.005244490296818867,-0.032610581000797195
INSL5,,,0.059295803200174226,0.012082643656417423,,,,
IL12A,0.06755662463448431,0.0334554569824517,0.09714819949143828,-0.022232649951844957,-0.023818567162905986,,-0.0014117764746552932,-0.03304244884376547
S100A8,-0.019298336780897256,-0.031049947202094128,0.05669006902800147,-0.10331892076832214,0.050268467196691154,0.01282495746773877,0.18472654488258813,-0.029791789738368393
TAC3,0.07409472520743277,0.005482188250048445,0.05545056276764446,0.1918576982278917,0.009500653473206227,,,0.012865732252644722
TAC4,0.005410126977843932,,0.048398928349887585,,-0.018878088160731752,,,
MFAP5,-0.020157325833173673,-0.0060240611173041905,,,,-0.0012220685867367987,,0.10774682325930232
CXCL16,-0.03161727328653045,-0.012589065021528213,-0.04724147249379953,-0.09656808844840845,0.057631776789728396,-0.03714234802428744,0.046545044927873265,-0.014676600919551138
AGRN,-0.02983638878785557,-0.00206913233258125,-0.08358569889874465,-0.1033664374901294,0.055743534596432255,0.03958046364037398,-0.05420203073935834,-0.03573573183588318
COL4A6,-0.02572209710582641,0.013535775702918045,0.07875461664568048,-0.08830393097015451,,,-0.0860686413822611,0.020831184506640166
FST,-0.03205071276048729,0.024228830936731994,0.03684813234979298,-0.0029022843174434363,0.06347581772225591,0.0033311744926534832,0.01916669650213728,0.010610952388743903
MEGF10,0.033958296465567715,-0.04481255199150784,-0.047712139695204527,-0.027592770977943354,0.05815729130684791,0.013576372580237046,-0.07185953740718809,-0.02024350862401505
C1QB,-0.09321516409424221,0.020147223549963695,-0.06502035364370272,-0.05730956657650779,0.04815387383397395,0.0009517012588906928,0.0006416083917243951,-0.10735403704917841
HLA-B,-0.13597965981905202,-0.012339137319056327,0.0025716641160182423,-0.17522735674439105,-0.010876041203287726,-0.012659391726741357,0.040269017973405596,-0.03045017882633356
PDGFA,0.007506529886514928,-0.006998638616958833,-0.04879524749409247,-0.04227874313895708,0.015290562465454242,0.008985490593709,-0.02835364793832377,0.0050385557267285394
LAMA3,-0.03409480773136181,-0.00199810746476715,0.050521043370554075,-0.0035886166460731995,0.01433239820156599,0.041137569208032035,,-0.01854628340430111
DKK1,-0.03583987894433962,,,0.004512667761224023,0.03168035287758561,,0.07096445190679385,-0.06670658111628727
INHBA,-0.05820729386959898,-0.018918720999887232,-0.020159219251801978,0.10910607764971789,0.004949581054833762,0.023282132544119826,-0.020186852863088946,0.04425416532193763
IL7,-0.009158390544761594,0.017619967517139564,-0.015031982077955534,-0.02685024548361112,,-0.06302063689632675,,-0.01529758005436126
FABP5,-0.020216556913011847,0.08109780244113104,0.02559372441865891,-0.04347585248375712,0.02969494593170016,0.036658122254718845,0.10739581117338816,-0.08168918367211274
CCL4,0.016348495862369174,-0.004466375304425109,-0.0308068075102483,-0.0871628392617607,-0.0280167091243809,0.009468552249128391,-0.06933464195672882,-0.08184072054960646
FBN1,-0.042913364323129956,-0.002677691055609166,-0.025795481437182365,-0.02565799410443969,0.04921119115880483,0.059596218820438765,-0.020667407839351434,0.02613784990691802
TCTN1,0.017285101236200508,0.013952533878739183,-0.057467063414764895,-0.07235719280183747,0.04032897937194916,0.03662560171379862,0.11433306058727143,-0.09959559962997858
NCR3LG1,,,,,,,,-0.026171081794944585
BMP7,0.00021055111537638353,0.04998041110729128,-0.03540288826944452,-0.09890749652400022,0.0582459150841117,0.007035824364824565,0.10680143362698452,0.019428773758478072
NLGN2,0.08844984222536496,-0.04087311711187457,-0.04821150339794467,-0.03016975891995581,0.03981018514197745,0.05465856476941709,0.12968738513083516,-0.0470972511519551
CCL25,-0.04328518767576463,,-0.015459421733560939,,,,-0.06850326346340721,0.06489752434967593
NPNT,0.05159333413868789,0.012582967723996911,-0.04803010143746136,-0.013868861208062272,0.02199219489297613,0.09239171930957313,0.06442522313565695,-0.05610100599390001
KITLG,-0.004822376751844447,-0.02899435778545156,-0.011817891062994815,-0.0010124451158775888,0.003605823992687969,0.09913441319882882,0.04956198009215614,0.059411594404222653
MADCAM1,-0.003482254610944559,-0.025176519474878572,-0.025945518974392335,0.13863547384762526,-0.023818569825362314,,-0.03240729742301819,0.10247687430481027
F12,-0.006922556751623194,-0.044426502214299425,-0.012308009061854816,0.09811768667214288,-0.037292291198225344,0.03596345500753071,0.04732212822383281,-0.02077656850325703
S100B,0.12580485609205577,-0.002756562773764069,-0.1136946887347746,-0.017167419199144045,0.03025694844598006,0.00746052740069233,0.015323118061182616,-0.09745002255886132
IL27,-0.016079842090611085,,-0.01961648630090137,-0.015144928498511205,,,0.03381960934427064,-7.651742178582685e-05
CD99,-0.06086643980344765,0.04089149073230999,-0.055575436378324,-0.14862048010481763,0.048151200997261494,-0.0266167201724081,0.05743277803318769,-0.112385266116777
PDGFB,-0.03409533273342672,0.04413853851389539,-0.05123035137288949,0.0539692765035646,0.030242546087020827,0.08808145229326927,-0.007319080270769392,-0.019790858637024393
CLEC2D,-0.05347888131375378,-0.0314192032730135,-0.033405375873074204,-0.048539348406237325,0.016705739412129817,0.12108174155313184,-0.08469365329153654,-0.0644150148396733
F8,0.03745211355656711,0.018582174317204065,-0.03458499208434307,-0.024900306112303976,0.0010818981432490873,0.10755750270829914,-0.02934313383691691,-0.06123572686204666
C3,-0.07785248073894048,-0.017460368744293846,-0.10782553672172922,-0.0657741924685948,-0.016099351706288036,-0.015573273728454668,-0.09645256125623393,0.003218758514641294
DLK2,0.023815816944828358,-0.021373540464212862,-0.01395814555271478,0.07965845067032888,0.019985858950212054,-0.008497777796866255,0.06773443973067393,0.014370163628586573
TSLP,-0.037414047197178245,0.04736418656475122,0.10723734593618689,0.005205834324720469,0.05646491384225141,0.07453525790818129,-0.030088377659454397,0.09264322418112989
OSM,0.015464963561190027,0.04494520113335884,0.06018689353427654,-0.05488112868977435,-0.02308639957923871,-0.00015630791279044426,-0.020067163487954186,-0.0426634518147417
PRND,0.04418548581246186,,,,,0.14817801853595147,,
SLPI,-0.06645838500344399,-0.031884814779919175,0.07330885599321288,-0.06396165451048572,0.11995404312745205,0.05121633059755305,0.08795595693502088,0.0365060424804712
AFDN,0.03183979429397481,0.04643838395897923,-0.04347629769508421,0.004007064994597721,0.005202665410200859,0.029320926931904037,0.052125343085458575,0.08962652358729245
KISS1,,-0.02754799614702147,-0.014593280993168459,,,,-0.04810920621021675,
ULBP2,-0.04126712125625181,-0.004463966805004386,0.12432596510365265,0.2184111216421292,0.12327278298080789,0.09082369439007791,0.09868161670206357,-0.006838955076235282
