,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CXCL12,-0.0016081138638341455,-0.008227073936056088,0.04073718433827794,-0.021003141555464098,-0.07791478453659821,0.017339459954177256,-0.024784748505071754,0.04520946337637775,-0.09643774071953205,-0.00647421703105779,0.010700203901896703,0.013423718089369653,-0.03712931639986523,0.138036724605701,0.059295658799686915,-0.030123435226064817
GNRH1,0.036313775693715196,0.049838036203314694,-0.00992687320383002,0.09354956416956997,-0.03997460492158775,-0.01421858987715762,0.011435806465815442,0.019965943984181677,-0.005581068304340678,0.013966338558215967,-0.007977188861883535,0.08984809970153831,,0.06440045012486158,0.19763537699200945,
FGF8,,,,,,,,,,,-0.04468125978859367,-0.01728029933985343,,,,
RIMS1,-0.017445066080452622,0.08021603490875583,0.09130860249327169,-0.02546683229805551,-0.03452591477167905,0.01090372435378208,-0.018666647848742935,0.09613679227287503,,-0.023938481754539255,-0.05885351774091369,-0.030469016514206814,0.013413426026388602,0.06728491778178292,-0.01225995326661896,0.0794467962274336
FGF14,-0.039964887641169254,-0.022239283128498773,0.016100872781013752,-0.0355361689579414,-0.039894205817637335,0.06684952044080597,0.025503457798186312,0.10447402846888132,,0.07860599963059563,-0.09568060329320618,-0.015741624403857787,0.03510886218995335,-0.0114975847076907,-0.03474893495156589,0.07670360194903904
IGF1,-0.04900985547717578,-0.02913330494566969,-0.006978331605997249,0.017210359685920613,-0.06285582471777268,-0.020912621911231253,-0.03675570115172773,0.029010906533045153,-0.03712610616853455,0.018458139207144987,-0.07791900305829692,-0.08030585599146832,0.17495140967858266,0.04082703442540216,-0.005488049711733238,0.05776434629666605
TNFSF10,-0.053227843577340006,0.058438519835983437,-0.05785129731351454,-0.010271534882066353,-0.048162476128867183,0.06570536295963998,-0.02391860939744167,-0.033125306647860925,-0.04315402471945092,0.08707171856171661,-0.04189899541694127,-0.040535647632047776,-0.050763718631449385,0.07990599659693806,0.045912383017277535,0.09930288932436172
GDF5,-0.02028898025765945,-0.02758063269814595,,,-0.01618272375687624,-0.015400270444949338,,0.029807926721063617,0.06851893688781871,-0.006226222370067638,-0.01959553356850076,-0.014594221756751112,,-0.02032812748696654,-0.018704023929422702,
CHAD,,,-0.00412124196144645,,-0.030932312586227022,,,,,,-0.05209478319329379,-0.05430215586045625,-0.021790890317414095,,,0.11971031604540157
RGMA,-0.07574820441697168,-0.032510444685366915,-0.09628597671071544,-0.08919873348601307,-0.11160115086800064,-0.011055241120203672,-0.0455422337848265,0.058196405163607474,-0.03507331958955003,0.009482285708608004,-0.07489058497076201,-0.05044234226624804,-0.0021988249510943685,-0.10291391834370416,-0.04696575447266564,0.05013342118072039
WNT16,0.01689735776354792,-0.0015031500912077128,-0.012323430309632708,-0.027721190010597415,-0.019032121911049683,-0.05647631640652717,-0.013262697498267962,0.009354632386884217,-0.051794623109407696,,,,,-0.015933973720289464,0.029848717166512734,
CX3CL1,-0.01913301601038111,-0.05070381456662666,-0.011380189576701095,0.049403592429838,0.01832676095404463,0.08686220413240897,0.03054366127878228,0.08826524003483004,-0.010599186709262326,0.009796023928659778,-0.038167935812813136,-0.04059601079582867,-0.007287251259208993,0.0911019007784622,0.004348000832638798,-0.0034773842437060298
FGF1,-0.045397600518692606,0.054263321723288786,-0.0620666856265955,-0.06756438243002649,-0.07089857770538088,-0.08139344564302664,-0.1267800486587606,-0.048957850498731185,-0.02725305551007783,0.026802727815648554,-0.12897075245763126,-0.05405783274444333,-0.042406310343115296,-0.004249383393114147,-0.2057042605378245,-0.1124205454076434
ALOX5AP,0.04947429133776252,0.19615760370780214,-0.02120447649020488,0.016477503254439772,0.1526102597893092,0.012536068636800669,-0.03326514116924808,-0.06959303526496122,-0.01864281618022494,-0.003926291886105956,-0.06540921205414296,0.05717621665220675,0.061725261121487386,-0.050112014654594174,0.09079610112930815,-0.005795798611620382
IL1RN,0.04328938125231156,0.07791538114298081,-0.016325509406046792,0.18619450279977662,0.11017191784353132,-0.024583150690709193,0.06081265395987632,-0.020250537849260123,-0.04657461713772257,0.03280770596683312,0.009972516850350437,0.1593145244008539,0.07316614713643571,0.03858287813539088,0.15479734172546344,
PCSK9,,,,,,,,,0.00508059232189223,,-0.025840671898127793,0.04511557164221717,,,,
FGF23,,,,,,,,,,,,,,,,-0.09671542149848711
NPW,0.05896115232747333,,0.11610850414287914,0.008595073326003011,-0.03458211899282361,,-0.014758309997453782,,-0.018969680086195213,-0.013020266164994975,0.04973810992109208,0.030910393926720094,,0.053713756995187496,0.08358349499472553,0.11695620433362466
CXCL9,-0.038444873879682616,0.045723109801499934,,0.05133539283837323,-0.030351805617089153,-0.029731904432202163,-0.020640918010076757,-0.003752180719228119,-0.02446685343212992,,,,,0.08766283872482974,-0.04968663146273919,
ANGPTL4,0.030049242630540034,0.12811733785772264,0.05554450877574455,0.13994192313865322,0.18373021741311574,0.06824673866240416,0.09443683213818821,-0.06616388891078524,0.034335060614112484,0.07144348373391252,0.23615291221140008,0.20151376569045953,0.0663076961077127,0.03687174879050529,0.24222936113321422,-0.06682700125704022
CCL11,,,,,,,,,-0.019128121215564925,,,,,,,
UCN2,,,0.04884479736514389,-0.013929746706222289,,-0.026049947014217492,-0.009524538195088961,,-0.043265352703870906,,0.09976340316826118,0.010877957923702455,,,,
OBP2A,,,,,,,,,-0.015300911985722556,,,,,0.11424164968091119,,
COL4A3,-0.01237265223902983,-0.036150204196201165,0.028599531171597314,0.0067057621044720244,-0.09042337307881071,,-0.006585372486796813,,,0.004497139302471601,,-0.01883314860299678,,0.024800826883624828,0.2594440925679837,
NRG3,0.05025964570750059,0.07118175456648174,0.06196507024593573,0.0024965526462901086,0.0007572218547820097,0.038425749999967104,-0.02739592385742864,-0.0018452803385296701,,0.010103550514927808,-0.007379646498748848,-0.0654015788667739,-0.020295729533917128,-0.03165161473383112,-0.07450653822171817,0.14104149644393513
IL23A,0.10103323682193671,-0.005205291386952985,-0.00321613653013334,0.04489841960344758,0.16280334146620715,0.06790852540303907,,,,0.03205653573082909,0.03947086119901839,-0.03056560294069512,,0.01707356135672148,-0.02205628126327508,
COLQ,0.029640824007997557,0.007408264379173596,-0.03856752105524388,-0.041446103322037076,-0.0021856338261772583,0.014461687576859913,0.024465185703516138,0.05348352655507578,0.030442996599519472,0.06385674937867022,-0.010437470605593758,-0.08716529070448466,,0.008148987096806996,0.013992905769398486,-0.04800419070787539
SCGB1A1,,,,,,,,,,,,-0.029930126423781105,,,,
TNFSF12,-0.01551063870918317,0.030536050426842803,0.054387542518528655,-0.0085828754250572,-0.02079876476460694,-0.02957086768160348,0.00033879426158020927,-0.09175610840972312,0.014146783908321638,0.038888132034127984,-0.017678387986247022,-0.0007960996422506968,0.08951657049365672,0.061481161051533756,-0.0320272074457248,-0.008139204414844226
DKK2,-0.040639417243055885,-0.008270302223877486,,-0.014135107874285553,-0.021037148071981752,0.05959020865117068,-0.029894384763464905,0.17859937254414301,-0.03035654236119201,,-0.03050310846513663,,0.009970577930819824,0.1072032236074705,0.05670912103160667,
FYN,-0.06861600826170455,-0.04821277172378007,-0.09260759170611793,-0.1153802255313867,-0.04841931343490863,0.00426685233058221,-0.04087863880019336,0.03858093791712291,-0.024311777612727695,0.059991479470053476,-0.1769518329379992,-0.10411235711322114,-0.0765152703351387,-0.09014701018056782,-0.03384738889437996,-0.06326578541188392
ACE,0.017270193320807772,0.016149749297141275,-0.00034456603989583363,-0.038889761958561385,-0.05405795487737153,-0.009641929193565992,0.05669160410948385,-0.030555151861357287,-0.07647465794142018,0.048939093593862934,-0.12346149519706462,-0.057457327821517704,,0.17212434756588,-0.014737054670954363,0.048618356236334044
IL18,0.005820998708467872,0.04742247381282148,-0.04676399094390834,-0.013296127252733051,-0.08831510471997281,-0.016388839730139076,-0.045522918814247464,-0.06915824921340571,-0.04127018194646773,0.0582536773567601,-0.03008377617496384,-0.11797570690742203,-0.011275215457793121,0.04747548005331524,-0.0015571365773261933,0.05383915906852918
PPBP,,,,,0.18056410175892953,,,,-0.014299319085590036,,0.12799652087356778,0.015044846444989645,,,-0.04728747759877756,
CCL27,0.013431444531802561,0.10922548916516209,0.026901890403006685,-0.024016446309288425,0.0919086227020543,-0.006657622962963269,0.012835636303578424,0.08585306432020916,,0.12472193506594087,-0.05873387238429295,-0.030296203677502312,,-0.04792435813072854,-0.009620326336793904,
SERPING1,-0.03700843148725025,0.12237792140604735,-0.018047086239661118,-0.028552413745942452,0.014997772633366107,0.04007550761906065,-0.010151344659977189,-0.08975969762278466,-0.04995379343128606,0.05410289363912723,-0.01729133228550132,-0.032332808447426684,-0.00066019423166348,0.06529007347434425,0.09364950959433058,-0.02930572942617365
AZGP1,-0.004448328775529742,0.10599029296490803,0.0337970543646039,0.071658900796894,-0.11904904682120263,-0.02030305814412845,0.028699452454975127,-0.015783977962978975,,0.01577401754971978,0.08640221261037177,0.10183051167988703,-0.016684617651220503,0.03676472909947049,0.12726336771520838,0.0458447591631816
INHA,-0.009335659832617011,0.019044566202903786,-0.018202211870460137,0.028013751823396296,-0.03365683136373479,-0.013733557557402505,0.062265028376615635,0.02582224629805227,-0.026312100171455327,-0.060101355812880494,-0.02968428302340944,-0.05781305656049171,,-0.03955910046829905,0.1657233447492707,-0.013103415176997453
SEMA3G,-0.005670612561883574,-0.033068878305748096,,-0.026261147443678915,-0.034407659838277385,-0.03477819416649894,-0.033413652682284134,0.07112710005186643,-0.021089513163317093,-0.013107737903015247,,,,0.03758144342536787,0.07215274245983207,
COL6A1,-0.004676385100230913,0.15775590017497296,-0.05266908221292927,-0.007874968673324028,0.0740449195837388,0.029471291104265197,0.10140457296126304,0.1092159071593377,-0.011797721024638145,0.0495836124761885,0.11222687088449308,0.1422992019499734,0.028216819228150523,0.2275881925422367,0.1748409402281188,-0.03596678060171164
FGF17,-0.026841973884314037,-0.010902897054225397,0.002339049605727055,0.0072644775202513265,0.020051326519629143,-0.02844183699324887,-0.03575177363362143,0.024856651401130463,-0.016244255477202454,0.06755963516899623,-0.057394169321359406,-0.061069003713562706,,-0.02565087959980216,0.0541280276724595,0.11190703412805592
TNFSF8,0.03708450859271522,,,0.014457418151595926,-0.019914928280796648,0.021672915391858644,-0.02387191443630232,,,,-0.03433113780106756,-0.026070601927991564,,0.05628338652669022,0.07400422360554113,
FGF20,,-0.03879404975223084,,-0.03117227039700087,-0.04073954843200206,-0.009608684847037266,-0.034443112692211064,0.0008162336512850905,,-0.0058867934276059415,-0.03733220975821687,-0.04068762799116831,,0.15049019481764897,-0.025314069078472497,
ICAM3,0.06138502327350151,0.016762187319814294,0.012974860250138337,0.041845836731339923,0.03655419536315675,0.06187496270682218,-0.015030448053318157,-0.0891068335179234,0.08970043415104938,0.07771872153724607,0.05097720314509738,-0.030619142776591123,-0.010774899022059536,0.13062275706991713,0.05716762369205118,-0.006129038777282809
LAMA4,-0.01770219784096277,0.051367737349507836,0.009712404571843749,-0.00036062430841797224,0.012483775711534379,0.04759078952620518,0.03692462347864142,-0.0026017978654521087,-0.06543044166353654,0.04873830455334131,0.04957695932426046,0.028103100594133523,0.0874157499574893,0.1890080120736934,0.10793579119915579,0.08475488554432828
INHBE,0.005088268360394468,,,,,,,,0.0014613490879973685,,,,,,,
DLL4,0.013678898924126968,0.03432682084695742,0.1317395075451584,0.035557557492501043,0.004074660399171605,0.0009579654217606495,0.08328654961858882,0.0001386146075892019,-0.01745649220354855,0.01176636262052259,-0.031463844350741274,-0.07135877916388757,0.009309052301158397,0.19062208496535205,0.05021449252957665,-0.02000253555563139
SEMA3A,0.009115206597186872,0.08753075700575569,-0.005944955681503262,0.006462108591975049,0.019987535158498215,-0.020282663378028667,-0.0308240213512947,0.08658492048895114,-0.02494694555845286,0.02026849512244884,0.017143912550695226,0.029015241909865673,0.08999919809055065,-0.005933944875147608,0.072846515048053,0.03468607625881518
RLN2,,,0.09051360120991989,0.04655113579737053,-0.030546397802814387,-0.03157098647598856,0.023463126852701528,0.0009581007668168874,,-0.02270312469567251,-0.02373989840419805,,,-0.04372806053740372,0.003354389725566275,
C5,0.002356988205469858,-0.00227055326083016,-0.04260705057326444,-0.024064257736345712,-0.012663106549125079,-0.04013697327227716,-0.011876021067485084,0.11339576798272152,-0.02526605963768604,-0.012122068121519414,-0.018978888414974516,0.026332670944585027,-0.058390127091591935,-0.006697156293502227,0.08378927914864706,0.0034148129702662824
COMP,,,,,,,,,0.012141583371911827,,,,,0.016678542020785073,,
EDN2,0.08143501803288798,-0.022085573933915453,,,0.030597173202309657,0.012458709575675884,0.18097915620110133,,-0.014907905883644962,0.03609725228315627,,,,,,
C1QA,-0.0167568843537973,0.08177670859238734,-0.05052292491647621,-0.0604530665520883,-0.04298542775151894,0.02693917525291418,-0.022501542176941558,-0.1286610364007951,-0.0210651806589109,-0.045027108182596115,-0.1375644998754531,-0.12372593325561193,0.013308546442746516,0.17307104217359687,-0.04316031772241053,-0.04389595182026715
UTS2B,-0.021824410720397525,-0.02363405374647929,,-0.01793278138157751,-0.021842978624714727,,-0.021019021613504243,,,,,,,0.03230538835316177,,
COL9A3,-0.05254345081940628,-0.009292536160124461,-0.1078474890797437,-0.04689413257017263,-0.05514458296580017,-0.04073754254853672,0.04318491636911924,-0.06185085479220822,-0.03931284237884209,-0.046458553472153864,-0.08868872893299277,0.004932752618594567,0.10265648530139236,0.011380864009786006,0.0393496791363253,0.02303510813459027
DLK1,,,,-0.029847148731179864,-0.017790233355914252,,-0.055654484424541704,,-0.023694710838134094,,,,,,-0.09332353015955562,
HGF,0.049178646167820854,-0.000675241100159818,0.02670388628618978,0.02871002823212901,-0.03263142749236212,0.026510744147826417,-0.06643925971415636,-0.033417349648154286,-0.0411465194849663,-0.024253961522819223,-0.09524991139915764,0.002202469986111153,0.029533878431134898,0.014328626703288225,0.0360212234328171,-0.01655011715191899
GIP,,,,,,,,,0.0604868167559286,,,,,,,
P4HB,0.09343025820593095,0.12164650717413662,0.07040206803022771,0.0950327036692143,0.1986554980462784,0.005633640390415375,0.12954106995978634,-0.06371613274165691,0.006979830893952141,0.014190523783743577,0.16765421130353755,0.1771609873579324,-0.015639684002309428,0.09832338491787686,0.2704333780513427,0.045331619880428865
ADCYAP1,,0.025670432562376024,-0.003452669378311722,0.028295669881461514,-0.03595169755548379,0.01772692172491169,-0.011194925214927263,0.06886474109351515,,0.00866408705033295,-0.05081969421186214,-0.07700928071240337,,0.028344244599009402,-0.043130061793273965,0.22019287394037104
GREM1,-0.021824397189200907,-0.031066100164335843,,-0.015499545152332357,-0.043547004301916506,-0.007086904573646355,0.012172005728044237,-0.04515446342802693,0.042411555483746734,-0.008504417444490183,0.12805101402226432,-0.009505205141214522,-0.027829815617734618,0.17275082847451131,-0.00895382800143964,-0.05012147750613958
EGF,-0.012354276967714363,0.10468801126728455,,0.006647660952028879,0.02379311222899694,0.036963846488906806,0.0017274797859942001,0.03410519636301895,-0.01944147577466615,-0.03276526839952198,-0.02902594117132749,0.013254540245290965,,-0.025426481608344223,0.027864632932536045,0.001949382614858947
VEGFB,-0.038068964245586395,0.01511444125079653,0.030984591162254025,-0.00953215053410282,0.03785520925171672,-0.005430420254546054,0.05658908247711234,-0.06906724247936724,0.057233703259823146,0.032638431520760854,0.04169243788952461,0.10529078145608545,-0.02599302078955111,-0.06291797893862669,0.11232569061482678,-0.03236575366625667
FARP2,-0.06663992371043308,-0.04397989558719072,-0.0162131596050165,-0.03031333899814853,0.004718593725592577,-0.02876560258856017,-0.03569928864556659,-0.02482511147245822,-0.023675000604882115,0.03711501809914198,-0.05561952158522058,-0.006555212480408214,0.11072923659213973,0.04207865379688986,0.09183230369847525,-0.052506193210196166
BMP3,,,,,,,,-0.03820940005349973,,,,,,,,
IHH,,,,,,,,,,,0.012093347596944274,0.03265222796285614,,,,
LAMA2,-0.06335612103330401,-0.02505417652311477,0.05776194757926686,-0.014604513117963751,0.008398496565038483,0.03999114709766821,-0.017439693789293866,0.04336104467508779,0.0014891424643223737,-0.013319718515859247,-0.04227229171256324,-0.04544543586444755,-0.006279366227777747,0.12948211193181058,0.14047189908816549,0.009781427752839873
SERPINC1,,,,,,,-0.010251617782548211,,,,,-0.022723269284184944,,,,
NRG1,0.04304261781707834,0.0004231763975267349,-0.03925411577249765,-0.03136162242736469,0.09388088438169387,0.08487633911321242,-0.016660185344517315,0.06568026937886563,0.07714275613550764,-0.014684974701504943,0.059407016995795016,-0.02133916912755466,,-0.06138297725798505,0.0596276730984819,
SPINK1,0.11189858765388203,0.012401101400219413,0.15615945929087488,0.12657637537311814,0.19223318444911258,,,,0.09981267765027925,0.007893701817264596,0.09218132764769871,0.21736899905004922,,-0.010450554814183902,0.1678497222302151,
EFEMP2,-0.028907648831691852,0.04066646310767358,0.016445568215382615,-0.04800814009494374,0.01883594800877275,0.037111115913189184,0.04664974325642867,-0.005508155916636042,0.03730558114530092,0.014573686001700711,0.043972115726172406,0.05984138976106555,0.0014845095866156883,0.03273775256222604,0.13730364717164245,-0.07079018679188542
SELPLG,0.01282816631713917,0.009672058072386453,-0.012660376690196703,-0.1087822425579331,-0.009203656691727085,0.06103525206750464,-0.05488182595194114,-0.0005604598010690297,-0.003542515199929573,-0.02348047336278093,-0.0016119471260173923,-0.06992256700120461,-0.11887183704538751,0.11514562316826013,0.011614284454672887,0.020693935626668724
GDF6,0.06533834575466536,0.09667346044244342,-0.04081254596808707,-0.02008922281557408,,-0.007448526207466894,,,,,-0.005259270311316193,0.019270363171151276,,,,
HLA-E,-0.06806466235481301,0.15445407486296278,-0.04458746816656863,-0.04905060094314912,0.028686959526500355,0.016248026901361942,0.033942060292250296,-0.0766506921520261,0.0018785127392208186,0.0738012543954501,0.02814612172668139,0.06928914460417727,0.007300095948964136,0.17697246256787028,-0.05776587276664444,-0.10678341864470658
PTN,-0.0471116827616242,-0.04439145127599779,-0.10166328816702586,-0.15316079606798993,-0.09565854495035638,-0.045548425655409126,0.04064242344285023,-0.08098481159363967,0.006536734686750051,0.038680290894899404,-0.12040312257955108,-0.11872425895101367,0.003969749561085712,-0.12068529312665259,0.002900260494826857,0.029109305261513486
CD274,-0.003111841684158852,0.01545096569955765,0.0276297675570286,0.02400537552494237,0.04023407764245431,0.037065780486843496,0.0002750103239675728,0.02947433965071848,0.0027997032844426237,-0.018114992446586986,0.11046381438315434,0.023343936464383607,-0.00628386482074507,0.02484023016802443,0.1053441951821916,
CD14,-0.05215501982856549,0.14579323754068635,-0.08102622341362316,-0.0022465304695649855,0.11133627172924708,0.049133533128174235,0.06780364449780227,-0.1172152421535665,-4.0930925647400244e-05,0.06950530925964034,-0.11112804199494271,-0.07166847804711679,0.031935588280102664,0.07306675429766941,0.05274865899791101,-0.009535177103359107
SFTPD,-0.02774564111762094,0.053268446502558624,,,-0.022364976445220324,,0.020594276281294153,,,0.025080746343778295,-0.04084581385223831,-0.02641296523803034,-0.047996802908441626,0.0033541752865740085,-0.00043813258441617456,-0.028551762761767664
SLIT1,0.021345958279089448,-0.08145049579045938,-0.05129648388623528,-0.07683084586638701,-0.11569994384246529,0.018521634825586195,-0.034331033855976384,0.07183345154089947,-0.017655576121297815,-0.028446375531508358,-0.009100957270480148,-0.044094265988922195,0.005524333326526935,0.03851946593410116,-0.08896454882066056,0.05712245480835424
CNTF,,,,-0.014135106421193167,0.017718464777347894,-0.021384139583119903,-0.019169570848335232,-0.015796923481611356,,0.050822633541071284,,,,,,-0.030713512410026747
BST1,-0.04356385003480275,0.038046254296763296,0.007609916950629135,-0.01450570232087876,-0.016742940244348272,0.040050456234505594,0.004789308349843875,-0.010827749155520448,-0.04361472137322247,-0.02570347078700571,-0.08443861399456294,-0.09194493552987876,0.048411504858304394,0.10718707963231063,0.12884905762207993,-0.03631937438963171
AGTRAP,-0.04024555455056305,0.024333040157967105,0.06311366709931869,0.04047249347047646,0.029132478649647187,0.04606531913875582,-0.011469827960471603,-0.041881642491670666,-0.008483027016945414,0.029894900675387276,0.07697474063211725,-0.01854851848336307,0.02754113679900993,0.02100814499442153,0.11986882186411746,0.08510060645185105
LAMC1,-0.002473441549328547,0.05076864326111525,0.07193073595802035,0.022075602824515476,0.10811066373640606,-0.00047992251087847817,0.05866008282642096,-0.04203377946573877,-0.02009257486270032,0.11098288389508973,0.04737093309452927,0.04689213280736821,0.04120649205555662,0.20311364353519498,0.10070251723686618,-0.03391842435808763
COL6A3,-0.03214592607414718,0.10881660029637708,-0.012997154319281624,0.04676793775133909,-0.02995139696127986,0.021549566236059702,-0.025371673464844213,0.008680901049248199,-0.0101262506932255,0.014854033193839928,0.07625310193186051,0.12215045167455087,-0.07309741836795919,0.2282040404744277,0.23124503005947922,0.06489604187745422
FN1,-0.0054583409559221955,0.0792005509415403,0.05045932476399667,0.03809725083269268,0.09497285242698124,0.014090461632101548,0.06646301329321573,-0.08049714041713021,0.04069046483867894,0.07123582583804776,0.1677090315073976,0.18158334241682078,0.06737675988965743,0.16610617750388046,0.22622717486452473,0.09468590902738575
MIF,0.07757319603985424,0.033362319206124716,0.08896124732739877,0.12911856420390003,0.12757989436006292,0.03736076865906853,0.07324318609629246,0.014035773817056476,0.11740811488127588,0.016347386410736922,0.008142521837850043,0.06499324924692298,0.07621077282377146,-0.18126217324219954,0.09778743601997156,0.028740088619562815
JAG1,0.03383336059858431,-0.007755440902693763,0.05176637912807682,0.04432446574716302,0.019676200064135955,-0.04388487072115167,0.060790499301440724,-0.04703852614274584,-0.07740768571770823,0.03938928660216297,0.01647061644105684,-0.019083358743441466,0.17113227023199828,0.1329486916794512,0.16927405258013853,0.001003741605727045
NID2,0.01840575213050887,-0.018309846963570568,-0.008560149772134701,0.03617899556146667,-0.016278108882214603,0.041195844581908884,0.01878793010641477,-0.055576438419335586,-0.1013627844865472,-0.02102597788916502,-0.020643366543989006,-0.03662118470738557,-0.06361176933456508,0.1711697465205824,0.028333494847899637,0.0459634675579546
EFNB1,-0.003536248921541445,0.03686607731679393,0.0961445346807771,-0.018628717284051275,-0.04693766362507451,0.0034702708561386094,0.002198141369078337,0.01120698121868329,-0.07978767788576703,0.005803657569829275,0.07334654951813148,0.04294110542820629,0.09268198382311738,0.07451463254807571,0.10061636152151318,0.0333186687758024
COL4A2,-0.025627768415697194,0.0514666810224422,0.05595583589635556,-0.0733148325584831,-0.026578039615248617,0.0220416795237485,0.09919515273369743,-0.0026441765668723627,-0.05382969121003175,0.05022670829520258,0.045030336263356105,0.04377700453650236,0.09750109102436019,0.22876147412369427,0.05499070413674353,0.07645897894217145
SPP1,0.05396484171656436,0.15214508364518484,-0.12788594559041602,0.15937689180291684,0.19205659264330593,-0.009499639854023832,0.1225573978324568,-0.10264581218259276,0.07139817206099486,0.007359858683560222,-0.021731431321568705,0.043465362825765734,0.02472505759918993,-0.1173765958984343,0.0974755220731599,-0.07244621534857104
PODXL2,0.04045856631841748,-0.011524908656424034,-0.04777906532093038,-0.034873626458610245,-0.05856948700740414,-0.00851834464714003,-0.015320115979905255,0.023427474851488175,-0.0134473811420681,0.016526942692232538,-0.014254615542515905,-0.11194796159528547,0.006185056199979804,-0.0277169581315742,0.02041659257255557,0.0042017786517420785
FGF9,0.011323360095672204,0.01983257722709182,0.02747620051174741,-0.008368329894278267,-0.02745948038741764,0.0369083993958759,-0.040569525223852675,0.04107819079573436,,-0.02002561843259458,-0.08613099788001824,-0.10110366857245118,,0.015406414903624679,-0.07244350817711379,-0.02276383295209221
ITIH2,-0.02029468670302913,-0.03732647585912701,,-0.01888504785107546,-0.030351803745017118,0.0778298089912447,,-0.044096445341094866,,0.011049945274400142,-0.06829542947090592,-0.05118573879987728,0.13559554407413135,0.12502552024139285,0.24525605409558054,
ADAM10,0.013853568643825333,0.03671973258160256,0.032139622982424655,-0.0644872111491598,-0.04534746326354816,0.009866797403621409,0.005761774375963321,-0.034888451530668045,-0.00553220208725012,0.03533747047191386,0.006018591396568812,-0.057537471903592284,-0.02617497378921156,0.09970122367681242,-0.04119800196356956,-0.007467160937816639
CFH,-0.03007365211873332,0.0375733445150518,0.07912222904870983,-0.002188536508711582,-0.010796999238663374,0.055586115926332884,-0.0158484926996423,-0.0015733123434651475,-0.059004377099313915,0.07155451993692392,-0.02855665595906399,-0.07571500163559328,0.05552572287213456,0.14906682183831568,0.10729811393175338,-0.0647682563240671
COL4A5,-0.027059132804940232,-0.07190728648534624,0.002850729184332702,-0.018444901682906006,0.011867123342789948,-0.0707651428832635,0.05912215490700427,-0.05177228398427854,-0.030371552774722123,0.0424865742047816,-0.0559627886180408,-0.11496904779031007,-0.03377157920595543,-0.0407246206313427,0.06626891484335792,-0.11120249432577532
LTBP3,-0.04833173302102675,-0.011558121737124538,-0.0639246647119787,-0.006766870288340891,-0.09260045956501575,0.018823210704149728,0.05044937156752443,-0.01091218386278689,0.04727506666175858,0.055140035094270644,0.1418192281664404,0.08883277543093249,0.06040481835032724,-0.10038050653236073,0.07725672991779524,-0.0438804537209434
GNB3,0.16777650993646132,0.010677562284935315,-0.04989996494925562,0.016843343235196515,-0.05419980462013017,-0.01550016282554973,-0.02426465420953783,0.02685831339031111,-0.05036736554013611,0.08227144258432242,0.028780953789370636,-0.05759581613126913,,-0.028258064004507207,0.07711947309566515,
COL6A2,0.012244508501304886,0.14783094707889102,0.035306797199313456,0.009799819214125675,-0.004066306847045512,0.05890358030103167,0.11555324698149749,-0.013449233653640548,-0.013755642146882706,-0.007432992558154087,0.12114831150407925,0.1872830945159996,0.0604385999471596,0.2456112154591811,0.17799979999046722,0.0025085679794312494
PLG,,,,,,,,,,0.008088887537962566,,,,,,
GDF9,0.03622073476115636,0.09423130287098842,0.044196875887702096,0.01160510029615765,-0.01625641739834936,-0.05358849551939973,0.004239203731341873,,-0.020798610248915033,0.0758608718801074,-0.029608848706290287,-0.02211805872116908,,-0.01618920428462638,0.07395010614338139,0.05771936755899651
NCAM1,-0.046961774270558386,-0.11758516052757298,-0.05993951329070052,-0.12405811282601907,-0.12056500557515226,-0.09678868816142062,-0.08392211192632103,-0.06359045524331507,0.03307897731444314,-0.0614214660389773,-0.08235764002296002,-0.1177046305288108,-0.05698915356582928,-0.11285076951889893,-0.17050146693521354,-0.07973729564856
APOC2,-0.0359983110441673,0.046725529299988425,0.09837501445014676,-0.0495372009262237,-0.040394911672358334,-0.10079211813604294,0.008038530408315597,-0.06795624952677341,-0.042020679977131735,0.00027828402786008843,-0.05660003255074979,-0.11935140290627545,-0.008185749197210348,0.042932949260726085,-0.021770466002317204,0.08608645597157126
BST2,-0.03437338133369332,0.02566999471856842,-0.07385034324171405,0.012828334867936069,0.030370427150607986,-0.021532104644028188,-0.025092461886833242,-0.02196527107078231,-0.014131428067267991,0.005501958689885202,-0.010160207125862126,-0.10748064673882274,0.035668103997367695,0.07050592703658437,0.10953104619914487,0.060157629785517176
COL5A1,0.05002096863156089,0.10987100308409312,-0.03297541880946623,0.05915062275140728,0.05488004492415988,0.08982254581411563,0.04271148376759355,-0.026566217988863612,-0.0038809266306093376,0.07374119792601193,0.0889248614579504,0.11200018736770039,0.028949796976982033,0.17713375539063933,0.25528819278857673,0.021369300886885514
CALM3,-0.029158044057846142,-0.07988553422145923,-0.07412985778232975,-0.07626628419702432,-0.14655893886839302,0.0633317967805601,-0.1436446319862337,0.11757996018799637,-0.034859149634775,0.019792347701751836,-0.2069053865912316,-0.16744452793291745,-0.1189749721911485,0.03854893336176035,-0.18905145444448776,0.24673557845473015
