,MGH258,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
LGALS8,0.06279834202132181,-0.04694933756785914,0.022137806636183845,0.009817461212253806,-0.03126079500871859,0.01702201987913602,0.004967444024147631,-0.08859014507454589,-0.0067733383479721835,0.07736326522954692,-0.11274820294013847,0.021161175491135803,0.003028915952416698,0.08566063875548076,0.05098017176370287,0.08154529271251315
DKK3,0.072700330603702,-0.012525062178010606,-0.0035779237790145193,0.12091037073214736,0.009021689645516497,-0.11962997742935266,0.08675047951508391,-0.12832451003677053,-0.0209189527637984,-0.0004105010430615998,-0.037564849031489024,-0.017222846191161913,0.009337517795183698,0.013441423017635868,0.047454649100175536,0.04256690101749605
COL16A1,0.03902886758608628,0.024036021759411205,-0.0049866663626297655,-0.04245733585232098,-0.01416703195432857,0.0021610990776792633,0.0023669744988670024,0.13163064253203327,0.06023421271836561,0.004277100637378396,-0.009752741042750123,0.0447412117720219,0.060188526643642125,0.06484543447576695,0.02724190505404546,0.012089228280417827
TPH1,-0.01689616142057949,,-0.019659739118150516,-0.009866567820060554,0.05251757673198302,-0.0481579028098474,-0.022296790584478927,,-0.01246729665265234,,,0.04216626236205478,0.011476994055604262,,-0.03328527050929467,-0.043149259635231405
TNC,0.017580251077875454,0.011555464943983492,0.042213245202131044,-0.1431769229352393,0.024731364791645304,-0.06654375827423022,-0.08815575058597595,0.17960360537797257,0.03621390290236704,0.07659936226936616,-0.07746938947456868,0.003930380506009881,-0.02768205196629545,-0.04957143349730731,-0.06061912430489823,0.07916083766360585
TNFSF9,-0.017205345990480046,-0.04462861331560531,-0.01771702140148351,0.03320087688513622,0.06230363951399173,-0.04730268394929795,0.03834571135825782,0.042987683958037134,-0.05640224615784963,,0.07130912265072006,0.049456343356225674,0.032625932435398644,0.05559235647666513,-0.05389294476162335,0.003537547336384369
C4A,,0.011489042528135875,-0.012126830606436826,,,,-0.01597634209003083,0.008829142446147513,-0.005613635757150319,,,-0.06011249964226523,0.02543805772299556,-0.06786509882596355,,
CNTN2,0.058018339835865344,0.020863037047728798,-0.016189220599115452,0.07620439728533611,0.005562983158044932,0.280207699252012,0.04160923316193055,0.24000624944551652,0.06463768865293236,0.04459133151816472,0.041279337752493976,0.07255482293117353,0.027858268199027363,0.08028948368702472,0.10724357418524583,-0.002227514925305811
F7,,,,,-0.010003480876683749,0.023234575283064635,,,,,,,-0.0024368761513031975,,-0.026642666903609565,
LUM,0.04011834128720051,-0.010447011383023957,-0.030256617288773397,-0.07337291038240894,0.0639525623320212,-0.15201395181190852,-0.014867404117829459,-0.06930970278899014,0.01417220961974976,0.0741367152889499,-0.013412766631211315,-0.016514094442709973,0.03613532902295309,0.031221338729602557,0.007632441937008592,
IZUMO1,-0.016440253136925955,,,,,,,,,,,,,,,
BTC,,-0.004587232285743226,-0.027763090750461402,-0.015047058340570258,,,,0.02240431604507854,,,,0.03263555969221097,0.04288606380388257,,-0.054279837830484366,
APOC1,0.04308850898148479,0.007403688169151564,-0.020325283368481252,0.17016837331407575,-0.045776919746502345,-0.07026214303382515,0.01643607512754874,0.23256638866949975,0.026599682241956694,0.0014338062102604735,0.031635489482217734,0.04695214109060825,0.048981336844586526,0.09815239111503704,0.06282571218838423,0.013985990610190476
PKM,-0.02633307035113847,0.016794257150530123,0.04845409545219316,-0.12205918656591708,0.025032183514785835,-0.19374864789275598,-0.020245568615710734,-0.15327405361564214,-0.012173033690597268,0.008218922333379371,-0.03666038043553087,-0.04439723470664526,-0.06442848630102012,0.1246323604531512,-0.08930397451783917,-0.06487004085258272
TNF,,-0.017898435009327775,0.01782420036633905,-0.03775240912219539,0.007652557071131216,0.06324224306622568,-0.036448882392563865,0.022449843557755686,-0.048351203341023746,-0.03816872554164761,-0.0472035695276173,,,,-0.02073576672942655,-0.11386781120572695
GNAS,-0.08485496359548252,0.02315400996929017,-0.03268402731930951,0.17300896985181832,-0.014007265111460337,-0.17248848633156114,0.025946611179031312,-0.2164678075142625,-0.021945436435340426,-0.06965743912570845,-0.021853897112657374,-0.07112962790099253,-0.09480671031210795,-0.01234897435987415,-0.017256645789910784,-0.008231507240195692
BMP8B,-0.02779560433734754,-0.011362548516371014,-0.015662418907391177,-0.029135569848193862,0.012210057004125476,0.06579922736751273,0.03176824693185211,0.07735617534156512,0.039260315313912025,-0.028365307915725148,-0.045026141542239294,-0.0498862995205455,-0.06567894764365795,-0.0023397892142888277,-0.003060741187792751,-0.016101507083645654
LIPH,,,-0.015363102934556028,,,,0.008757301189117463,,,,,,0.057283308030885945,,0.03149747075725785,
CCL28,,,,,-0.003978066901623448,,0.008170370940885624,-0.03414706332171655,-0.026363837351077165,,,-0.03169118387441076,,,0.03646732903210656,
PTPN11,-0.06218916501584632,0.049250092233342674,-0.031003658914831478,-0.02920634485585533,0.03459993131982042,0.08596983867912113,0.04424069402296555,0.0920554412841454,0.012558700506882755,-0.017713000528011696,-0.00798642720319063,-0.01787069948608884,0.002047321617306317,0.054890572778066644,0.032299559150825635,0.07252126185476683
ADAM12,-0.034072847401670256,-0.0015420137695148486,0.06633581824273253,-0.012851320645527584,0.028898817512283403,-0.08971557841170516,0.02080732575184791,0.05883280111968705,0.05031641004796016,-0.06424445389412571,-0.008827358996232758,0.0039899493420602,0.061325338901734944,0.052075605889467094,0.03287824975503582,
EPO,,,-0.015662419345955397,-0.03583197011313734,,,-0.013477029757715937,,-0.013004931299000958,,0.11006388364526695,,0.0003012819914804057,,,
EDN3,0.05436623622888266,-0.02056860538390425,0.039357895307649396,0.05453837440256919,-0.014347944057398077,-0.018313106967398317,-0.020888731439545047,0.022134466139034133,-0.03358690770308697,,0.1477774566825623,0.028204107067405337,0.05160086790806393,,0.04844744627008437,0.073059490071973
CCL22,,0.015472901565196736,,,,,0.06497322306271654,,,,,-0.015506645505922971,0.07043758352859736,-0.03907299890983041,,
CCL2,-0.04611296802956249,-0.0588556032292503,-0.014007205231932641,-0.16422763266162724,0.0028359917922236204,-0.07108959024156876,-0.026978564517942488,0.13935540456456952,0.01014481704968126,0.06499616040127537,0.053627117132746344,0.02141950196041756,0.03258497032954022,-0.07455392967528648,-0.05277402740342493,0.009085038866551962
DSCAM,0.023022545725995422,0.037565866790588064,0.0037943408809897414,-0.006238022650154388,-0.00579464163015192,-0.06340042743765477,0.0006340163956281294,-0.02173828772683267,-0.0006903920338533455,0.09496918446869637,-0.05250212781124636,0.00032019619824959363,0.045167864078588464,-0.014589544448468765,-0.015781184823384375,0.012646975980686422
ANG,0.014357139245330365,0.025197962261696585,-0.0013503464300282087,0.010366329419001159,-0.023422712182720268,-0.08153817038360643,-0.0009419283794373003,0.08548340350492398,-0.02527687067578804,-0.008219034064189555,-0.06736076736111489,0.0018350665546796531,-0.036036441896275154,0.10925991532523235,-0.0651004165587998,
FBLN2,-0.022655671559480183,0.013512130854438316,-0.011801906136844006,0.06652553542790474,0.05851626231165746,-0.04401818543104709,-0.00388847089249577,0.0751685036389643,0.06866939042976802,0.05302752095801258,-0.008238205917125605,0.04770524264068698,0.0885945851365774,-0.03598908228361345,-0.0352130417370689,-0.06752287772781286
VTN,,,0.010216677233191246,-0.036126249568588994,0.11910192971155668,0.06183973218077822,0.06707221503788319,,-0.014838146093831652,-0.043247535051192124,,,-0.035146122960891944,,-0.033613033412879,
VEGFA,-0.02492401967991344,0.032522298824016124,0.02380689705901286,-0.11814075905965549,-0.02603106951191841,-0.14007455412872402,-0.04022256103792768,-0.057906773729639344,0.0048905896750973486,-0.07163131292959103,-0.07762680109846869,-0.06220898797271028,-0.1064870173003399,-0.1056791485572363,-0.08997655903468073,-0.03260164742284035
F10,,-0.01790477975286527,,0.06675474793986236,-0.020029663938038938,-0.04094899449195345,0.04045135508592654,0.006538108967853492,,-0.04691190997179821,,0.013262390927192154,0.0770319000931322,0.20555646505857875,0.04921727359237101,
SERPINA1,-0.012702071856038968,0.04946931606259485,0.0246177333739835,-0.10133569859396137,0.12046275407785308,-0.05165607397195599,0.023324664601283105,0.08362823204700583,0.016635545424931727,0.00801279502861064,0.03920798061956841,0.052427889161406706,0.00033794108535909286,0.0033034482921672223,-0.0790511634331496,0.09042807119071461
VWF,-0.029511975011582835,0.0037542836575854936,-0.004562902010600207,0.07301018292564783,-0.0034042196502085645,-0.13270438751637942,0.008736602629621464,0.053897799446787166,0.01936215418387207,0.04296104901452969,-0.06877754713772917,-0.017577024677649017,0.07670667422431686,-0.05937610637287859,0.054094471127308044,0.07717520257269869
GDNF,,,-0.012739519227544262,,-0.017928324239700026,,,,0.011436050425345672,,-0.03290140484552035,,-0.03800800680692598,,,-0.06453158991034001
VASP,-0.012694852902522426,0.007046547495643761,-0.023341164865742607,-0.07486961957538579,0.0207923033636472,-0.046684151087773934,0.011236666698575521,0.06298386079713468,0.012094703188474892,0.036703017341122655,-0.06361904580435424,-0.012250266870461978,0.00950323312929967,-0.07294354190485845,-0.061824505321394246,0.0029529574338721196
ADAM15,-0.010106047296587066,0.020007689477596798,0.008089470279431214,-0.019869869640795675,0.011702418468588792,0.07112598819430953,-0.05971021224265676,0.08310145629752787,0.006093149561863954,0.028041040696987967,-0.025654998153656683,0.047364970548567364,0.006514417407835002,0.061552121494635105,0.04393137402946034,0.050867811600074114
WNT2,,,,0.009164661018963313,0.06007160280447934,-0.051573969814539926,,-0.025766979151065447,-0.031111340753489786,,,,-0.032590870052165856,,-0.0070279690842301725,
CALCB,,-0.05240574399471998,,-0.043636783723427476,0.08140093256227925,-0.04478212375059198,,-0.017927217980572275,,,,,0.0011377736278430845,,-0.03194473573160154,
OLFM2,0.025050038411205202,-0.11193604870940822,-0.02282128834725115,0.08806309985543774,0.021965020684150533,-0.11936824701579267,-0.03736320861615125,-0.03244821994779672,-0.03259204026091997,-0.07066130510881656,-0.05348473206393004,0.047915099205324524,0.04535857865414328,0.008941925595369923,-0.034265173437577824,-0.03297690295838028
MFAP2,-0.01568861781192124,-0.03214702252801017,-0.02978739321393768,0.03984129550014056,-0.028898953271481734,-0.09072606651638819,-0.009525758986515089,0.06428478475728899,-0.014516335880248164,-0.010828777002208056,-0.051953941898978125,-0.027137180215985834,0.08135490264614033,,0.06479062468311202,
HLA-C,-0.06691987463755318,-0.008621000839131978,-0.0167823478924194,-0.031048390987943684,-0.009731742101578822,-0.0643622990936375,0.016092494513621422,0.1758860746912042,0.01984174201912855,-0.08098188798877337,-0.008628560646806203,-0.04176171621785964,0.06085165911843586,0.07347758341935168,-0.04519304061059146,-0.016530538794578817
THBS1,-0.009789870768648158,-0.012834834635078167,-0.03396830615726461,-0.08858416639393123,-0.026346692936388402,-0.10798266993228896,-0.02874131909395669,9.364432886100332e-05,0.00804368101328494,0.04314184333243651,-0.04479391627718492,0.07239669491074861,0.02887557847429397,-0.03221037712040912,-0.059583797022804634,-0.05608357506148075
HSPA4,-0.03303425318321679,0.016095620468186626,-0.037454782253953184,0.021449419216141484,-0.013359428997568996,-0.03622224883550157,-0.05739852681854261,-0.045276389862765234,0.05638218751096027,-0.044972125898577554,0.0538271015352086,-0.017532796225077047,0.04822695539358025,0.019445243283881624,0.03848513846185075,0.053616027129744455
LMAN1,0.051841650100782,-0.0017827886782845735,-0.024977630401199987,-0.09594575164052033,-0.0062261959698621866,-0.030480785211415694,-0.012586269010595426,0.08951961108903288,-0.011476150464668133,0.07035840981980293,-0.13074727337602202,-0.02575903390442712,-0.008513949973842756,0.03870887884507653,-0.0974702635411114,0.05945877399209963
LYPD3,,-0.012332702213743866,-0.01148335225639717,0.006413985757827487,0.167206058601469,-0.00578959678165895,0.03868317273183996,0.07821887480272939,,0.03524017915027804,0.05069703993657421,,0.02689203620937313,,0.02362259295314511,
APOE,0.050385527814982685,-0.01464193594327062,0.0407643636799098,0.038114813924292126,-0.014664583623848867,0.05234455182800235,0.021361036915712252,0.1496510837769954,0.021506970039560303,0.0500786206348756,-0.10289827980939188,-0.06835471921976964,0.08859515106095565,0.09160209627461818,0.00943263977487541,0.10564113199765032
SOSTDC1,-0.017205352727380545,,,0.13764635936418318,-0.009160807838235946,-0.037762136918520754,0.019228706626520802,-0.033042162105196345,0.02571067677342344,,,,-0.019959569475126074,,0.08874945585578735,-0.07047796638239602
ANXA1,0.033377227888976624,0.029216883612980932,0.03806786080957155,-0.1398278755295171,0.04380721939455766,-0.05174027387980388,0.023598218759786477,0.15025448479020845,0.05878499498105787,0.069012961944458,0.0046001499220603105,0.014925118680957338,0.06380291113219243,0.044637534245640965,-0.025251963817948173,0.05358872254027537
WNT2B,0.010118689380561825,0.028075686038360616,0.005849319130562396,0.027659793723989107,0.06413649766585032,0.0030831338996660743,0.004078688496951569,-0.04586907214119198,0.08874530753055633,-0.004994673763015212,-0.054236695626463834,0.04620446952414187,0.08617841997712476,-0.05524859353274864,-0.008955040437744118,0.075481292997454
AMH,,-0.030823331415547522,-0.01595661008015098,-0.002848072300188428,-0.003266970653716358,-0.03391309291245743,-0.0052308511471587165,,0.08219102776291798,,-0.0907361695216032,0.04205434671708598,0.025397334417816372,,-0.011886870500664871,
GDF10,,-0.04362579705549029,,0.019498075342421577,-0.024168938426239885,0.02327102772305943,0.012354975930003152,-0.03741514804255531,-0.04090890745189298,0.013539189212231488,,0.04669474884226102,0.018069896242066123,0.10463704231508522,0.015432987073869853,0.07930214789206085
EFNB3,0.033672384736259345,0.009404467318275612,0.0332679878746565,0.10271334340969639,-0.013913144348866147,-0.16732054697444484,0.04273990716302554,-0.1753233288590144,0.002397111108160689,0.027437819671219495,-0.03820115931280678,0.054079789414002245,-0.021431069912878367,-0.04029184129847087,-0.009553989563258036,-0.0635781507273373
LTB,-0.03572814874018665,0.0004910001263270814,0.017394881109183948,0.017448802718648227,-0.011982422391264284,-0.06802955390739948,-0.023448990488010357,0.032584947823809156,0.050103399346721374,0.011259978545776202,0.023952885058521643,-0.04832503050713907,0.07118127472641611,,0.061741503049886765,-0.0081858747272705
ANGPT2,0.0034281541030556687,0.045003272016566176,-0.00666575756207882,-0.0062174895422051416,0.005369760879544509,-0.10221073279045921,-0.05597034616302292,0.06246432025003731,0.0053537229014986995,0.07293084409286929,-0.0503392137929657,0.03717493105759713,0.06986400357098642,-0.07878217362222328,-0.016614420326965338,-0.024427131149193433
NRTN,,,,,,,,,,,-0.03369861072359994,-0.0490314168110383,0.03929184121579465,,,0.11277194308256333
ADAM17,0.05445462830847004,0.016233647415506206,0.020561039724017145,-0.08078814449527397,-0.008462478328536329,-0.04035105331599776,-0.0633763530439429,0.10380216175061861,0.016175077449098144,0.0009108370775897406,-0.03826484569504965,0.026979876875014866,-0.04132404824797481,0.05248633301855561,-0.04542851049009015,-0.042274388358874065
LRPAP1,-0.08264779414993953,0.03102353456580639,-0.0019001180403009608,-0.03036232662914356,0.01465226839914126,0.011820325573806422,-0.02398671880540626,0.026894192241324395,-0.0022054933202368425,-0.0038724610724058537,0.03397928391471493,-0.041146465766755555,0.0003856772624099896,0.009451185991312415,0.042241659483023296,0.01098282064058476
NID1,-0.013814851267012148,-0.023304074841120452,-0.08137631042120967,0.008211495023523375,-0.029502470123413158,-0.12168078532240456,-0.04657300533653831,0.060272565630282014,0.08427362404531673,0.0812396559918881,-0.06464410986403457,-0.10546924769624501,0.013250467565958405,-0.018092812859184165,-0.046431559538529114,0.005361136202145837
MST1,0.03872787522653771,-0.05780054547395521,-0.00855249187228712,-7.713809715703423e-06,-0.005552371039175633,-0.05875946584615105,-0.014434863203456196,-0.019660916823354045,0.0009612315559925682,-0.05184164706574379,0.027033328260699548,0.09246956318942208,0.0437584679715027,0.00950741600491723,-0.045781428277796084,-0.026037996889394878
IL13,,,,,,-0.011889202377941922,,,0.07772300209402944,,,,,,,
DCN,-0.046882915059121996,-0.025679321471757825,-0.030926380096977738,0.0943489113017929,0.03466202037028875,-0.20023427782989892,-0.07020076143979642,0.026981249545437517,-0.001663893146126911,0.1349943388661055,0.05664861764923491,0.0025264882945522076,0.08005769071285095,-0.028241461204585552,-0.014451900475202648,0.025542004731272255
IGFL2,,,,,,,-0.01597634378052218,,,,,,,,,-0.03419348118243953
COL7A1,-0.027776336739710018,-0.01575358406810972,0.06551539558420269,-0.03957673995783463,-0.03486611889503936,-0.10084983315352004,0.008441096508901916,-0.019149277060500833,-0.023588929681092365,-0.049770178231439,-0.07570821156386329,0.019135636806518547,-0.012987301140449733,0.11802034386077259,-0.06651377604575756,0.026472394983399015
CALR,-0.010149140476943309,-0.03393961605953694,-0.029436574824190116,-0.1444431570261783,0.013048495555302119,0.008476592505718606,-0.09906985850835202,0.07249881967168549,-0.022552702598496698,0.022058020997390033,-0.11733780251934707,-0.045507897805597226,-0.0845331453494325,0.09534064922567902,-0.14008621178669195,-0.020121588546426823
PIGA,0.06567522763071722,0.008292987978720783,0.039336766440434,0.044905547165894746,-0.005591607853675658,-0.08339506887945261,0.011392588259191502,-0.013101929794767573,0.06803938955789526,0.015443698309708856,-0.04389645798037891,0.02979183207132812,0.06663401973956444,-0.04683275657781395,-0.06831636115693047,0.04423611301569709
CD200,-0.036833030007957734,-0.01770905505600947,-0.01005489024382165,0.06265861654881216,0.01359188242896841,-0.10519499356885358,0.05269230563274622,-0.026206481122481452,-0.037874599089070066,0.003854389172599056,-0.02867918980581735,0.056545971413568284,-0.0003628106413488792,0.08094199093009502,0.029833721566650505,-0.013760643682175609
GRP,,-0.04381278588935703,,,-0.015583956357411584,,-0.0015189279469290566,0.02068082432004676,0.006888784787437189,0.017989427466872,,0.049278275232446246,-0.026509025586859275,,-0.03098574780071038,
CDH1,0.06320743867010928,0.030056169648330796,-0.05817362341837157,,-0.0180331870892278,0.02479652152789543,-0.02010097864930632,0.05457705908084648,0.003842281765947842,0.026715117775253986,-0.07712817143983748,-0.009185233684397491,0.011015816377365938,0.13525425377625744,-0.04487695986704899,0.002425393699406987
LPL,0.008521163959617738,0.04554378500773904,-0.003645710125101882,-0.01134382040383432,-0.014597463810268408,-0.08273784824372604,-0.07999300490230948,0.10147085958672684,0.0981343487071471,-0.019116501163491995,-0.04086591628132859,-0.06018640885306908,-0.06655581660654569,0.022760563794697944,-0.04867753395808638,-0.0658133013537008
SEMA5A,-0.0006239008852283373,-0.0063589201951879835,-0.010479648510503137,-0.0009190667502296167,0.017974682646998297,0.01851760691846032,-0.03965430700924641,0.05704009985471206,0.0487219800958968,0.04572295059669237,-0.037024851346961596,0.029184340146306432,-0.020013555876443937,-0.013016693471377159,-0.005874498840581789,0.1328536401524487
SEMA7A,0.03217186397677053,0.012282388758993136,-0.03651768531347688,0.03678627752479857,-0.0037142794803290452,-0.002797524562482291,0.009034753134218317,0.07313293628314017,0.05145718982741969,-0.06367498000596662,-0.01790078216305288,0.008651938394622269,0.04314137295638181,0.09085855008895306,0.021699231681207912,0.016474904960137714
SEMA4G,-0.043762019249052674,0.03793628137453073,0.008461798970039716,-0.027077646264101984,0.0240694817696154,-0.01790608743838803,0.00130387936602441,-0.03998949454242178,-0.017459237273129893,-0.0049576323828595895,-0.0422814132694409,0.012459943864343535,-0.024673180317603755,-0.07135926764633949,0.0290415758967975,0.0441106680479376
SEMA3B,0.015310562716728386,-0.007977260626455634,-0.0043507578559277334,-0.030999532736878874,-0.043194719481078565,0.1486081033380252,-0.014650908761951152,0.2510996199923681,0.08871198640340923,-0.009338439421293847,0.035249256130774516,0.01622249201650327,-0.03675877458773289,0.0693216587649188,-0.02299444987665019,0.03938062895238811
RPH3A,-0.010658962700757118,-0.021512881833839224,0.05372968746144387,0.1001601717500588,0.02602602234776141,-0.14804306460146022,0.031905773865874135,-0.10747527051578186,-0.010041296311617277,-0.04813187371241195,-0.04330576453986832,0.02253480555197758,-0.0005657509576582067,0.04795683562500073,0.014671829791828619,-0.03259249936693086
JAG2,-0.0471267137502468,0.028604481461985024,-0.027941118185216593,0.05983362705493423,0.015196476802879886,-0.0735288080076487,0.03214528363871103,-0.01562667393958686,-0.055877310243705056,0.07331556720249666,-0.08714101817834785,0.037462337036426915,0.00016109313832315023,-0.024728256065709244,0.019873418861887586,0.1078582151446856
CGN,-0.001415152455906966,-0.054108340084841285,-0.010398014098198894,-0.06715514150461116,-0.01895406640428764,-0.011723596657884172,-0.007911164390777051,0.05345759359562461,0.05733746370432459,0.042039844504253285,-0.052064310686225176,0.001213064154632969,-0.020622291649886514,0.030371211883405597,-0.04000817832631506,0.056301179230388014
GDF15,0.0006284925489091159,-0.008510609404724775,0.06845220060029682,-0.011326667005544827,-0.02638390649551949,-0.058292455166602766,-0.05732845959217988,0.07298392811355894,0.010708474518835328,-0.08293317578656247,-0.09863489982295846,0.06273725810508421,0.009599118711683922,-0.002679135700202204,-0.021941138363603525,
SEMA4F,-0.04745489883941749,0.006230223727580802,-0.027446605974676314,0.01317447568911455,-0.04578236097071831,-0.11650170184809241,0.04376718851866659,-0.034927924664811524,-0.0644476050798945,-0.046508038160974104,-0.03213229546865978,0.027755343946177354,0.04470446843319752,-0.05944339175665604,-0.02243736055015259,0.019659457765144245
NXPH1,0.006940783704203271,0.007382874368551862,0.04537704456860861,0.059347531672024716,0.02825441574875811,-0.03953962179669302,0.013473449878360732,-0.10164195715995646,-0.005183287863512951,0.02971339626880483,0.03357713548903103,-0.02828581105279436,-0.03027178739009476,0.02310245037109203,-0.030374464175157028,0.12669236147974378
ARF1,-0.0014604429755245064,0.002523400598792182,0.03444619504110563,-0.022672521536043096,-0.06016083009694604,-0.05719133352689505,0.007903100349422595,-0.11788634249572068,-0.06553928590650603,-0.05076935311165621,-0.021265498230864426,0.04590142474978787,0.02996213875654752,-0.02454871747762459,-0.11152758573091356,-0.04641918288727178
EBI3,-0.032661929973057544,-0.01441875076639932,-0.018495530354885485,0.044811341839640514,-0.014281649957243835,-0.07677009182577356,-0.019130286345070482,0.09153123304392403,-0.03148537456238731,0.014908823465475163,-0.045209274041324916,0.035619213999932224,0.028914135243278672,-0.03095676479247669,-0.04121067478525751,-0.04871242557996959
TIMP1,0.038853266504348775,0.05125536122249169,-0.016088339507397235,-0.1686495261909908,0.012191376077322688,-0.19592165596336883,-0.09480377792374395,0.08291466195355793,0.02886754841030848,-0.03394957322992676,-0.020025083962341865,-0.00908403380100522,-0.007970563380528737,-0.013492717521204216,-0.12264338504425312,-0.08465162662490357
SEMA3C,0.007127633011120427,-0.013776443659166105,-0.0239550242976038,-0.030930824057327982,-0.0495084371207929,0.09080611312493597,-0.00825186330109469,0.09749971401715687,-0.039750909656351,-0.04546418682484455,0.010518775590015102,0.044378340859186426,0.022966637860229008,0.08903404644906239,0.0484165304836659,0.08907620048713683
GAS6,0.051921080277675474,-0.0012572348437175393,-0.011346709599789838,-0.007596285921759368,-0.04657500710268322,-0.09294432728964878,0.024849051726545928,0.028530574304165213,-0.004883482754913847,0.06555172125744162,-0.07425641268246566,-0.04246873756720762,0.10929424815434313,0.09687182675835243,0.047464953833179085,-0.05854522022013618
MEPE,,,0.04819781163353745,0.09053883131720303,0.06876334383428585,0.028420937286839525,-0.018953296694754016,-0.12432347464887444,0.003247192732988576,-0.050993251138557696,,,-0.04090806359521891,,-0.043350227660298675,0.0561181718838218
SERPINE1,0.05344372909351536,-0.03742013627678166,-0.0012067767969559558,-0.08047860881884934,0.06261984939654026,-0.09779651954786538,-0.08249590013371809,0.07799067731410794,0.014561322245884398,0.0015412430570797748,-0.052576495683247085,0.016788574944840352,0.032310290856959835,-0.10577261461716118,-0.09417484168358507,-0.047559949243601615
RSPO2,0.06063778245443143,-0.01878043438687876,-0.01297695990139631,0.16148714018962804,-0.003962492010031033,0.02343090865455335,0.02151078599567273,-0.0826203681693833,-0.05732561160509695,,,0.08560157957778633,0.07994025290210509,0.036748722049338815,-0.0007808628076863217,-0.027034701129319605
SHBG,-0.020422581870329488,0.005336541532505676,-0.02076455304070599,-0.0021768100471941613,-0.012863683123861097,-0.06994370299832449,-0.027136291383408603,-0.033169823066545444,-0.026790082846091447,0.0021521762657472107,-0.044776258619447,-0.00038719937862997174,0.0018848687517860575,,-0.037433219367823505,
LGALS3BP,-0.03277268875249976,-0.053218597996928727,-0.004476889146437015,-0.07622555751368623,0.032408923367621065,0.14422654230670168,-0.028667225718033373,0.20232936154031703,0.054220612640141934,0.1279257450783351,-0.053268528849005334,0.0024017353641930545,0.023405397489155672,0.056446996253466386,-0.08152426220774729,-0.030094870048070613
LAMB1,0.019701556637850788,0.019767474512855383,-0.02316891264077078,-0.033552796069968756,0.08148804142514972,-0.1563158108179212,0.016969502461459618,0.03406128140636033,0.023066964991338926,0.05707332980620351,-0.06877345057637381,-0.01901135456729765,-0.010018992144923345,-0.04674993491417795,-0.08814288103079533,0.0016608023995396525
SPTBN2,0.029813105187941752,0.10006594808382235,0.022429519108182278,0.11566606548663544,-0.026577214612617858,-0.1225381903656452,0.11857111963925936,-0.1366376325706767,-0.056425100046651945,-0.06994195087342993,0.048966793374481725,0.043098215193186615,0.02577000689661335,-0.11338832922427261,0.04001806296954704,-0.02945425349990241
COL1A2,-0.028231433770708587,-0.006267290185294375,0.03066215947496514,0.005126187506627,0.003978286474930084,-0.16471730021162898,-0.02782139583209089,0.06432642933379043,0.07589697311602724,0.1203112328809972,3.2029896339052576e-05,-0.01970141079586175,0.045306561857149145,0.09184163236991477,-0.04760437164814894,0.09369130669831935
DEFB1,,0.00022927676370032227,,-0.02938646311318478,,,-0.014233981401950336,,,,,,,,-0.02574356929134674,
CEACAM16,,,,,,,,,0.048415904929446675,,,,,,,
SCT,,,,,,,0.11446198028498807,,,,,,,,,
WNT11,,,-0.017539185179728807,,,-0.010422055433162863,,,,,,,0.07115690457341357,,-0.02311178714631796,
LGALS1,0.07915306225456914,-0.015974821589882116,0.02375754885372403,0.00837915498724915,0.003631883537202598,-0.0487135965295494,-0.05686177740118254,0.12923202455856336,-0.02244681144267182,-0.050396574133542364,-0.02689277557963709,0.049318612182521766,-0.07936390649414876,0.047043979443442616,-0.11180540803609831,-0.0392242834125
BCAN,-0.016867450129520685,0.026108871024303218,-0.013799512015074528,0.02843049158392017,0.00025468951656584647,0.07269202523297197,0.08483619027986834,-0.10576355600374904,0.12504274511629504,-0.06936637349918348,-0.1036011024271289,-0.04174793816938186,0.03152858447749345,0.058748842663713954,0.04466662245510048,0.06882535174303944
ANOS1,0.05469537580720669,0.05133540235353337,0.020592908844276666,0.018798331838364806,-0.02896939910669249,0.021157298952968383,-0.013862829541575908,0.003433818555026776,0.10167823081498159,0.07115006812189074,-0.11542640105508582,0.026320844959503185,0.11610913855556527,0.05280071943750507,0.06611358193294424,0.02786784962256983
EDA,-0.025591447903567658,0.04832753929279965,0.014170558421566897,0.02835303427158836,-0.0053380291631145394,0.042860697129117796,-0.020499432953408794,0.0032319708337064496,-0.010810528476668588,-0.012097166011983455,-0.027569926901326786,-0.03261020616276466,0.02601712775368463,0.018250024540119456,0.013502921834169743,0.02847661935459262
FGF22,,-0.011573661916047213,,-0.007824265650208382,-0.018853673191480534,0.014255409560849744,,-0.018034791797476194,-0.008649376041738764,,0.011080001570918421,0.055919573510000736,-0.03160127192227736,-0.056132269913102835,0.03401850401921148,0.05542100443467426
SHANK1,-0.02166643731795532,0.020209487397720875,-0.021147163240470643,,-0.010182393314340578,0.010043116564539826,0.03995924921073552,-0.02373058902280102,0.0007878375118953472,,-0.02610888208631622,,0.033078236177637985,,0.05530902168914544,
RAET1G,,,,,,,,,,,,,,,-0.02128486278124954,
TGFB1,0.060824263515900465,0.018955930013163456,-0.027022229691434675,-0.03404411526858127,,-0.04234085398082093,0.004297795590714996,0.1118437425139594,-0.007864483191134041,0.022706140552996922,-0.03056887443223268,-0.09061119644284757,0.07508581085524571,0.04661978673527313,0.009366910035515017,0.035036541183845936
