,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1
HSPA8,-0.06897966780273655,0.07599765146396528,0.03498324134104678,0.02736173261090807,0.011104118328508635,0.06202712334285224,0.016601996150665443,0.10923234999546322,0.05273537840279425,0.06761898149547986,0.0297987962547374,0.03662676703583425,-0.0011968012667779632,0.014993283386520518,0.04739585846461868,-0.01402500760664737,0.0584695963037396,-0.0480615380448737
NPB,-0.018834029609127015,-0.027325482967295336,-0.015225856125437798,0.039536959974005824,0.06461242535162998,-0.011237794534801763,,-0.0069278464252243085,,-0.02829007612229057,-0.01545256441740961,-0.0032676545031161005,-0.03892851313201517,0.004732446311915357,-0.02310187549819155,-0.04936729030678251,0.04978047354586473,0.03010605385715104
ULBP1,,-0.062223992318017035,0.034762139878385175,0.03528648319930442,,0.01153835586983969,0.054840841650342205,-0.02055724457053172,-0.02584728346029274,-0.029093561912195996,,,-0.01925828925437946,,,,0.037820789707712285,-0.02948591568697105
SEMA3E,0.030815557928330673,0.004645075083330921,-0.012249102960637874,-0.009303587469454814,0.045677144717639465,-0.042513740016979454,0.0036455488376412972,-0.05089642968119053,-0.008594026833928348,-0.030653911144120267,0.03568621932800552,0.026690423142252225,-0.01889664581084383,0.05647602398384902,0.015427653548416968,0.05963868035248847,0.03350607574995812,0.012552318689855645
FGF3,,,,,,,,,,,,,,,,,-0.006193397811081145,
ADAM9,-0.029951943591971467,-0.04702240760218195,0.027510413449344545,-0.046382405583308334,0.019844431590392418,-0.037470191295863486,-0.011247739557407014,-0.01613025927223902,-0.014631109907947786,-0.07340298277753327,0.0517870796944604,-0.027968352738172726,0.01638754303347138,0.030963400510691835,-0.04614941332157807,-0.06521644153879683,0.007311457610967821,0.04306831949504196
ASIP,0.004391238237358079,-0.04512042274090759,,,-0.02056593018159048,-0.010351963026596626,-0.01757497135036215,,,-0.02609651373453143,-0.010043006807671971,0.059144269837332404,-0.024724261540765815,0.08210202429716179,-0.09083052685378806,-0.04976935575705278,0.05518505757564572,0.10128159838444921
IBSP,,-0.04400155822462027,0.027177012743752553,,0.02901312355688765,-0.028202674230367812,-0.021901797249618493,0.009043694645609442,-0.03382724234935863,,,-0.056796737946387885,0.026249352977415194,0.1170391534722807,-0.011061474907012626,-0.03099368289378522,0.02565686398568934,0.04222518345406652
MMP12,,,-0.015464491674367274,,,,,,,,,,,,,,0.016579359499129774,
FAT4,-0.07584633016810936,0.004267910394651743,0.0029743003561017774,0.016571269514470903,-0.029605666200255534,0.20889179133265193,-0.024400073481251675,-0.02139800126011084,0.0028779919788441935,-0.023330619199615956,0.02772150998239563,0.01334125574815288,-0.027312451011005063,-0.016566402932633447,-0.039419742165729334,-0.008522756227382742,-0.049671634410985425,-0.0007712016781843738
MDK,0.11426437470249502,0.05525789311167117,-0.01091362251429326,0.012920836535894868,-0.02458581486618626,0.03294231961950334,0.022883089315753672,-0.0484041106317822,0.04277783007854244,-0.03831850068253079,0.010963522154901513,-0.038336183838354604,0.014556760105303329,-0.07649374564430031,-0.07353037523288496,-0.0183048274063405,0.05044422504904687,-0.00046974092064114043
BMP5,,,,,,-0.01697641563799939,,,,,,,,-0.03127832806804105,,,-0.018841029798400636,0.0381489372349725
CAMP,,,,0.056057060976974174,,-0.020106650413850673,-0.017215343341859528,,,,,,,,,,0.040569570789337706,0.004692449000486117
HSPA1A,0.01915713927293994,-0.13765997264796354,0.042701668553677505,-0.042277462274144126,-0.007528171050039768,-0.007843814364296774,-0.007358811947939794,-0.00035331639039560793,0.047787801266655903,-0.012970892782087592,0.007615276951392904,-0.0027053865903120767,0.05497928360258424,0.0381467194170128,-0.07670313886577836,0.04490012039233051,-0.0007040442841951403,0.02957796162313551
SOST,,0.1326984584726129,0.03381969729307009,,,,,,,,,,-0.023764221729330955,,,,,
SEMA3F,-0.03008633695977577,0.10395146858986384,0.09010636120660044,-0.03621295043040462,-0.040010754174557656,-0.027037464037657024,0.03668529915383196,-0.01946196898414301,0.024848431374542155,-0.03191212399257178,-0.015189348180180697,0.054689818902638264,-0.008758359673404667,0.13144319954688355,0.016651155458815445,0.053101145900714505,0.027618472362697453,0.0198032591054777
ARF6,0.034799233302080394,-0.08797852939349954,0.0019804570483381995,-0.06464911014537347,-0.03655441064207889,0.03559255324962833,0.010870381924216225,-0.029521174079670708,0.010321331690835772,0.025279163219261342,-0.002656088157891532,-0.03222979486367258,0.011089223405575974,0.005764258005227343,-0.00915319341927225,-0.0662398523343214,0.06938027408590663,-0.0017110999848403189
IL6,-0.03316244091556468,-0.05712874884943848,0.01888400090270003,0.09589828984804068,-0.0826211413414587,0.04363012666786232,-0.024007551526155566,-0.021857028558249954,0.004281217556944186,-0.0104932886148172,,-0.03944203350515565,-0.024535012952661056,0.05365555900896244,,,-0.009558855474410079,0.02395405634928412
CALM1,-0.040135194303829703,0.11175903494663504,0.013821190443651578,0.021267458328470677,0.09463561911726381,-0.028526336723718373,0.014318291387453927,0.04420157164519918,-0.056302961801718905,-0.003673021278233844,0.0333407911195553,0.023616795781276408,0.030265629952706447,0.06482689462904312,-0.015519997170765715,-0.028679011100740684,-0.03646083583797428,0.03993768602837822
VIP,,0.18477744129071472,-0.0343882455094817,-0.025577450869862718,,-0.017548101072612843,-0.028683777294081836,-0.013305457683765627,-0.02288541019870434,0.02393341501994199,0.012158414391798844,0.02562947559689206,-0.03617433936657507,0.07685844011208029,,,,-0.019085144433802072
NMB,-0.0031014672737816095,-0.03218134991304962,-0.009427328820294026,0.013400431001942745,0.026606364394671962,-0.01261102493499067,-0.032697250814082125,-0.05458171819443283,0.03589637133943732,-0.03654116143307759,0.009270442839485412,-0.03683661824348977,-0.07702791550394704,-0.006875714703474,-0.016858850821754184,-0.013534717868407231,-0.06286330096637138,0.03808321364614205
CCL26,-0.025343890943650537,-0.031104213186867517,0.060153988103392196,-0.019036493819740683,-0.0339138315180466,-0.008911952984516632,-0.018952381483752077,0.08561268304386903,0.040624558331132085,-0.01761196290839403,,,0.010954326216083263,0.011844837369787371,-0.05396372162902926,-0.02890443939605786,0.009983399410182303,0.026650199198350533
FBLN1,-0.02630267411674899,0.07807215843937933,0.06340133707288802,0.04221490676478083,-0.026816014109478405,0.046130543153313754,0.03159020491743593,-0.023623722130611566,-0.030010959204307602,0.0013206626296175077,-0.004748119831597624,0.022295155095500944,-0.01453889107387984,0.034343084421953975,-0.06398171712250891,-0.0047753889668180425,-0.018839859208774738,-0.025884107289967595
SAA1,0.04209574555647485,-0.03914141670099304,-0.027195718959137822,,0.09850817134555721,0.028763828458477622,-0.01070198374089016,,-0.050905840179150064,-0.023608696949610198,-0.011617665084335588,-0.017695084356231898,,0.07872403285381856,0.03936483716565962,-0.033612143643912656,-0.013691652070504169,-0.04160181134112883
MICB,0.04329201493028873,0.06781177988763784,-0.019496373150929208,0.0028304500433503337,0.07195863038373725,0.00023608384117467776,0.016384928719304734,-0.024652862839598184,0.009040340066092546,-0.04868880519149314,-0.018496305505094138,0.000690514458002976,-0.04355492615449491,-0.017003241403390358,-0.04143133461701253,-0.002368875388226835,0.05844778599308621,-0.007618643532452652
MMP13,,,-0.01829769999836411,,,,,0.038526817839837496,,,,,0.08571751452711238,0.10918203907073278,-0.02349277884625544,,,-0.016549696263255923
F13A1,-0.02495113929542643,-0.04689817265634677,0.0592897120575327,-0.0018973693782290077,0.026726327049404662,0.013721839822950449,-0.0677055861026023,0.014280691057469269,-0.023120245226375322,-0.040581917913416726,-0.017721622471414216,-0.028692235977383216,0.025558015961499776,-0.030678265962062884,-0.035384317696234784,0.056278417816781084,0.008589782291712977,-0.028218743945674807
CXCL11,-0.041969219976274494,0.04870119047520656,0.04073259459878966,0.019192364763950934,,-0.029205434937020693,-0.015964192936029072,-0.004564147430897285,0.057703892119795784,0.0015727418607924526,-0.014831829956353548,-0.02565683158282272,0.013941786263455746,,,,,0.051102742214431666
COL5A2,-0.05907153881111996,0.03920379714275867,0.02822083654180619,0.057190909490219044,0.020803996667262487,-0.007584242147509339,-0.005699882509164665,-0.05062872221188959,0.01685787391948212,-0.03353900735770807,0.0352327344300782,-0.057095800859362736,-0.010627471894565277,0.09342941015011764,-0.034536227527704515,-0.09728679014967677,0.04672625050892786,-4.216783898148879e-05
EFNA5,0.05465832233248817,0.07591832025076117,-0.04886373469619029,0.11274484712038318,-0.025075177608812404,-0.0014575564861758663,0.03678813446116216,0.037367001036079116,-0.013394536460162863,-0.020749542406224657,-0.0025354438448519563,0.029614900920953504,0.0383151003067547,0.009992607847567015,-0.02313687387425561,0.006382990078488083,0.03347377434105698,0.011521274542225684
AREG,,-0.019799441421284945,-0.04414639094563686,-0.008773452338024805,-0.030420900668142337,0.05463716332943089,-0.02390792658002328,,0.028913782742088084,-0.043198201913249086,,-0.015576584649814073,,,,0.02879626779222109,-0.027898873408097425,-0.013588297472528403
EDIL3,0.09128580119632763,0.15252239703542328,-0.026754025537784266,0.012537381434850203,0.05977437283181423,0.03862003877539504,0.06628036970128523,-0.00888699998105986,0.029341323970635748,0.014423430920920324,0.04379000640843617,-0.009983944542730416,0.06635739517364045,0.016345578807418396,-0.0022344176020092413,0.06812566970454906,-0.08135265186088302,-0.017327689194001343
CD86,0.02835319706922369,0.05477962186497158,-0.047386599854408094,0.005682184345973135,0.019383733770090065,0.0033565771765241637,0.027605106902161586,0.03171925892442141,0.030308787889948754,-0.006942121476399995,0.020904497739063596,-0.008355286848605181,-0.02346360777127011,-0.0023144510056793658,0.05316174318758678,0.002167064756136634,0.05132838547958816,-0.030794503217465095
AHSG,,,,,,,-0.018616503028394203,,,,,,,-0.029004743374810477,,,,
WNT9B,,-0.027089209021838784,,,,-0.010197153012140829,,,,0.07400999781730841,-0.015011555639885852,,,,,,,
HRAS,0.003454445710179655,0.07559726611674514,0.07837286482972963,0.035967348610522656,-0.011914491939062145,-0.0471702379892044,-0.03220672492696883,-0.009137448693460865,-0.018527340671401746,0.06005938628662888,0.006735126662093938,-0.0010184313682219297,-0.021767837149626264,-0.06503532960174882,-0.000904064696478692,-0.0012556686538065117,0.043091367385969324,0.045076554317781965
C1QTNF5,0.007747217476922764,,,,,,,,,,,,,,0.03066961822926017,-0.035848641540072806,0.08210709071115392,0.06348308257313226
RLN1,0.0894157110478881,,-0.015931521785831806,,,,,,-0.002361923307132988,,-0.016302256882278206,,,,,-0.023131911421820604,,0.018663739764800662
COL4A1,-0.07148183429759153,0.04129753264721034,0.02802302775646826,0.005661169356717448,-0.046160900100852255,-0.006328572740846476,0.0640813351678219,-0.03321600315361213,0.007245794243822962,-0.10598763032262559,0.029425518329762777,-0.05802332943584823,0.06833627164656168,0.09027076732637963,-0.02916076086870027,-0.029323948404955228,-0.012467083607806123,-0.021706689540969798
CCL3,0.02181916519680645,0.030049192996532907,0.028222541919981768,0.0013310904454320062,0.0023756136106748192,0.007146813134513621,-0.0760324385273074,-0.05940616517401561,0.018867145164673013,-0.04165511868357528,-0.008299381355595324,-0.008596692277439538,-0.019792149341430643,0.029571370094977522,-0.019481061446027126,-0.03304531661152887,0.009331428644962286,-0.00018322370490360943
BGN,-0.023775039881444478,0.049658845216676226,0.011805939407179635,0.002308169053043713,0.012961250233537945,-0.006623731336265289,0.0232335907287711,0.07255916193571267,0.0010915393698145053,0.02523783292526279,-0.011247372705881498,-0.06586359635081833,-0.003873851684086466,0.03833339486166866,-0.05677289206018273,-0.01925908859177638,0.006852280339127319,-0.009208436245511415
RETN,,,0.05845818115832954,-0.017966726691489944,-0.016809484589079358,0.010491605695086422,-0.0031498428849300137,,,,-0.0010131569156717423,-0.044341596950501425,,0.14243015618127575,,,-0.01609947633577522,-0.022589791049061017
S100A9,0.03898051677563741,-0.10394757222231248,0.026349489185750672,-0.009100832197719764,0.036684436957504715,0.09306787299852108,-0.018338670432186278,0.010489088612933007,0.032544453485376656,-0.019112793706877348,-0.02181254925317484,-0.004544199228964197,-0.05451929066702052,0.015739009248188596,-0.01138801639420994,-0.005641946823497548,-0.022170279123922443,-0.011023461366025479
HCRT,-0.021198244794236727,0.0726407666732769,,-0.03078476316162773,-0.017320111009447563,0.04141687258698104,0.022414448904705286,-0.028455801403323485,-0.007153805998394811,-0.025024919504669146,0.014528621341870237,0.05851959122246595,-0.031299610794365045,0.16130623571726918,-0.028006163765438612,-0.02282533359458555,-0.012809911757311082,0.06944984955566225
FADD,0.0016765860564736284,0.004250380092120272,0.010744756604878735,-0.05402452354872089,-0.022845189730399958,-0.04138665474567878,-0.00703390633975591,-0.02803675573947342,-0.00012428513019486592,-0.03367838050894217,0.012953532529226153,0.0009786562771769347,-0.008965973818741283,0.05643770355447528,0.020417163958155994,-0.01300990504827349,-0.017751486875023967,-0.02370832230407963
ACTR2,0.000347203974449547,0.04714637144518603,0.07241180089132776,-0.03936973926998581,0.012172475556838673,0.04775109200357976,-0.012448117041441031,-0.03347874269564531,0.024085945245306616,-0.019739773579255583,-0.027365133862319722,-0.03186205638688185,0.05880995439155469,0.013421456478405288,0.04405782820041652,0.017657461592239,0.013529563433668937,-0.004659225857168731
BMP2,-0.041643640430589,0.024342693397447455,0.08802129717392469,-0.027636254509812323,0.07252820295857383,0.031062776061363043,-0.018501042892543607,-0.059552033070126846,-0.03245503673476866,0.0244113535828394,0.0077307481606611345,-0.03731893861713187,0.034748850588392007,0.006831255245468024,-0.0010252882301187932,0.11567322764396942,0.01787834291564711,0.07293520056663627
PDYN,,0.11178490516397528,-0.027148641113904578,-0.008323150268545859,-0.005098539446240492,-0.045190513970712734,0.0034906862157632734,0.12806070077147336,-0.04730659876101942,0.04411949878699647,-0.026023373231483852,-0.03752191216172129,0.010776631745604138,,,,-0.007379717604885445,
CD55,0.016167885941031267,0.1166926821126422,0.04878105760970417,-0.039825677691960326,-0.04173977161724021,-0.00542287013181385,-0.033054322956428545,-0.021960813596309393,0.053568279171965306,-0.04175065679974279,-0.003305872891793663,0.0778446899548933,0.02480189420398596,0.051004523974914735,-0.05197924379123937,-0.05851909469421639,-0.0234294152098943,0.025056738526967357
OSTN,,,,,-0.018774374754215485,0.08907124098484175,0.09767772742564748,,-0.022067884261871076,0.042790005281819615,-0.0008608513892640437,,,,,0.019745730826225494,,
PDX1,,,,,,,,-0.0021924679824213895,,-0.005888458646301039,,,,,,,0.08234466082300372,
CD6,0.06435628510065994,,-0.031444814931193464,-0.014311308239016543,,0.03392620459181833,0.049605273544425815,0.00675424131977864,0.027636574141996377,-0.018938499230988535,0.06687870301379484,0.03779577947684518,-0.021727698454029717,-0.02424449410164552,0.04788990311245209,-0.030703085813236757,-0.017943676205898037,-0.020481340336452422
IL16,-0.013183951510469782,0.011522746135174863,0.08296210966748464,0.044656231317642806,-0.03770962744274645,-0.0021166855686459373,-0.05406423474772663,-0.03764325942194608,0.07323064277964672,0.050105383371864945,0.009918096232653035,-0.009779020992235531,0.013402799984288045,-0.012641591825363957,0.00861679621211266,-0.04037520333060259,-0.047473112324727854,-0.0037721927905805547
LAMA5,-0.0019806800804932708,0.01701599184910506,0.023707241456237777,-0.021833884739177054,-0.02269869229160869,-0.00017819397515237423,0.06601839643756036,0.0050924564704378636,0.020646978912303472,-0.08264787321184967,-0.005674648715152039,0.05337967350171953,-0.028102873902680844,0.03681948617558656,0.0031303428105927855,-0.0020586255846091702,-0.03876213744164195,-0.0022574518859838012
RGMB,-0.08394801639105345,0.06311763213561633,0.006302437993989207,0.015581210367465154,0.0030686211594598365,0.028645104240892838,-0.00821463585229237,-0.058281578068437964,0.04123488170940684,0.023277395051361817,0.022400263050405336,-0.034567054960842794,-0.017437054806473368,-0.0032293144883965294,0.024336501079472304,-0.022817971034877198,0.0160751189441388,-0.004737693105898247
INSL5,-0.02444323455054608,,,,,-0.01745398844288682,-0.01183963788711962,,-0.00808757732392149,-0.03198085134133442,0.04667283439870224,,,-0.03053716394870742,0.0007493848674177514,,,-0.02271055862135733
IL12A,-0.04796456008920178,0.0054218544864114045,-0.06058971843515997,0.02606463939251788,,-0.017550310369790784,-0.019063183837128177,-0.022550211040146297,0.02169269409418498,-0.053704732924182645,-0.01331496224706949,-0.025656845693715388,-0.029577185668579253,-0.023164363230106965,,-0.011152773593791595,0.010673040031459025,-0.012860890023475173
S100A8,0.12276867240847651,-0.09080088952299316,0.030269114639346492,0.04181215851354882,0.02089782467671408,0.04368525715386301,0.01443255219826363,-0.010952787776946511,0.005689162320428694,-0.08779327513976026,-0.017893518457447865,-0.05889443295662202,-0.06711896743363296,0.06617359587749087,0.07008952334770692,-0.02762010086919354,-0.04188417445086238,0.03173963879992619
TAC3,,0.19863779573768053,-0.03852516981901675,-0.05252005017077143,-0.022624238862188364,0.0578276186202608,-0.019745530882541842,0.015713393827412655,0.0027419540605925115,0.06378794846534583,0.013266025424502574,0.027748274092148067,-0.03901807312380088,,,,-0.024479837412235476,0.03527009882521807
TAC4,,,0.015936738775041242,,-0.014467576751358456,-0.019686400851983168,,-0.0178728161583944,-0.028580047529480058,,,,,,0.06905147473554453,,,
MFAP5,-0.0019319168326877056,,-0.01682845473050989,-0.020051751883042805,,,,,,,-0.02702383650539868,-0.030468223892346425,,-0.0026953282080117865,-0.011158988028718224,-0.03296374920366602,0.04145667169342252,0.008079662253628113
CXCL16,0.039897661224792956,0.04868222061199283,-0.010241738115916256,0.033378658172807614,-0.004626272341757446,0.002223641393732817,-0.0036390602315993117,-0.026995973390414176,0.07403873814012793,-0.00722635198060171,-0.007655615019402557,0.006644284691410173,-0.07536380800522839,-0.03140018399929208,-0.028819579901892135,0.035203065938512454,-0.017502747683782658,-0.023276088923308614
AGRN,-0.08633706318549707,0.03160101033473444,0.03192865593380423,-0.030748572507031936,-0.03096145119970183,-0.036560176621570156,0.04121480298206159,-0.007158134047127979,0.0387812378942892,-0.07570409461607538,0.015925596158620957,-0.021820901127983502,-0.004975832185102008,0.06909175257445588,0.03389667268397022,-0.047646802718497874,0.02486489985873412,0.021054192989639307
COL4A6,0.09580424788548614,0.03855961745216134,0.04241665210690292,-0.03621724530041771,-0.03159404618677474,-0.013918909399940385,0.04745998841806695,,-0.03693732902469989,-0.023096638568101357,0.011607350684298186,,0.001194436771934834,-0.03631516404371229,0.05616543033424159,0.00452651131628276,0.05843542789591918,0.05366077401033625
FST,,-0.03003495762276954,-0.039424467646475336,0.01956082190998865,0.03273625269531294,0.05288461212565367,0.07310231007843072,0.0013310943793295785,-0.04258478979860896,0.03545538801739828,-0.023869923011821347,-0.02210030453770069,,0.04813122839496145,-0.031758603943150186,-0.05915320783908776,-0.0350687291984133,0.0065964258033112105
MEGF10,0.03437955369561288,0.13095507008232912,-0.06632951585034448,0.013881742890207242,0.0852939481601254,-0.057125813204622664,0.05218579944298616,-0.010255847621948741,0.06919140875970885,-0.02112408238887249,0.021073460762667764,0.0049313294603992005,0.0030169415131780742,-0.004749689789711013,0.06947800853781302,0.037670875632405405,0.011550404595230162,0.040652163726691684
C1QB,0.04927359821843908,0.019880853193058268,0.12308435999354331,0.043646969584767006,-0.02592057801676981,0.02791648232282951,0.01888358998072811,-0.04247617488543641,0.061029116242699154,-0.008995817510807065,0.017550761540987003,-0.02048717023051217,-0.08235828058771297,0.009110336042296274,-0.04477646209294545,-0.05430631204066442,0.032352659377909855,-0.0021532908795286517
HLA-B,-0.0521217656679439,-0.004371187208523073,0.04943763877928551,-0.045785972562762005,-0.004505667191491625,0.02967340934265989,0.004547300545616878,0.003975320695960198,0.09401833605115907,0.029747400837598886,0.036839101912916866,-0.029272304597560427,-0.030640283705547167,0.059338148616124395,-0.05862061050066126,-0.057894963151937734,-0.01182274420324007,-0.029110600592405264
PDGFA,-0.0012669172434731902,0.06158203373937463,0.008833367755551364,-0.011407009816021173,0.015863175232340945,-0.005623320662981298,0.0696959869968667,0.019123413095882433,-0.028107749449112863,-0.016823016792139805,0.03675198646085119,0.019020697843505522,0.024632798128905307,0.04889117020284774,0.01789025960884719,0.04272098283597527,0.005017549891305144,0.043324497596946836
LAMA3,,0.08713064379673263,-0.028464238421368252,-0.025933972859573606,-0.004663226012656395,-0.004338142270677663,-0.018280817720477613,0.018297489028063222,0.032742532537170264,-0.02592401133320772,0.0045542138722856566,-0.03688658978286072,0.011705755971757301,,-0.034885413960477764,0.06907748759674781,-0.014861009664020774,-0.008367398491923934
DKK1,0.048937457062269304,,0.04043801748766303,,,,0.006170476161254651,0.035930207568243194,-0.04068299351581199,-0.023414430868931628,-0.01390160031484966,-0.03056953897923879,,0.007917062577287873,-0.02923218735975372,0.03897441936573134,0.006280626435987009,-0.01999546731957691
INHBA,0.07150269280055745,-0.003975355086427946,-0.048594680563131466,-0.01796672408018756,0.014111549014802114,0.004161639411558119,-0.008472689352098207,0.028588834422128482,-0.0229302870237666,0.005797760317205565,-0.003992286876413287,-0.027141119287639612,-0.03480059682907056,0.09654094500551717,0.027231559964357235,-0.03395181774337839,0.00175310091300705,0.036087497386091696
LEP,,,,,,,,,,,,,,,,,,-0.013204621703406557
IL7,0.013835925783105198,0.031150433315574138,-0.004263405512155462,-0.034886889335878184,,-0.01687944307192655,0.04061656337480081,,-0.025403299860752352,0.06087024242264108,0.032486599484141274,-0.02746393198005095,-0.0210812169082463,0.049888454727145856,-0.02804708905896408,-0.025308742819730237,-0.024889781473337636,-0.01555122785096229
FABP5,0.04228886242715332,-0.028870268750304837,0.11581053069813373,0.015250413329143838,-0.011084568105147472,0.05248068133591568,-0.015191658934035256,-0.014139518525483655,-0.0106146552912982,-0.015266541310630618,0.030928864553442688,-0.014522166142058214,-0.060824699280526036,0.07118846689969054,0.01619327744992122,-0.022021341469624357,0.032563416021739434,0.021055866476839987
CCL4,0.12077518188327814,-0.013765994054977795,0.05147994293404427,0.01638488647792333,-0.002118313623152269,0.02861927235463971,-0.05353024018175518,-0.03510116472578401,0.021580031667375276,-0.03239440857719685,0.021611956526433548,-0.04457682213958206,0.007660458666231337,0.11259708650798737,-0.059385647875087454,0.0295165577246734,0.03125780907756913,-0.0031128033846114255
FBN1,0.00022464704425210092,0.05525566113384404,0.04701684089928861,0.02619498253139445,-0.008936675478765893,-0.010126828938068445,0.07064606528514207,0.010218676719051169,0.037087166522491916,-0.028379350302497868,0.05419140957228684,-0.07592294599402169,-0.04685883423362187,0.05668796687952776,0.05624912100908021,-0.00642292238530107,-0.01856698305267358,-0.004421782820134957
TCTN1,-0.017828163498126638,-0.02043375264088142,-0.0014339591101585171,-0.03308330133139462,-0.04278368248957751,0.023176667033822176,-0.029359682650690663,-0.0004126878676133211,-0.004047703750775442,-0.04078288740560108,0.04924536284223553,0.03142043599450865,-0.005006051333479431,0.06513076481990543,0.007953447159355918,-0.0008074684164847008,-0.036192333647022366,0.0013483715065447563
NCR3LG1,0.034303175982813655,,,,,,,,,,,,,,,-0.0040645612021678705,-0.029887349532507462,
BMP7,0.014252964528723542,0.024818233854322996,0.005183617802126935,-0.044723133283764524,-0.03292884854134822,0.013134535391913806,0.03536798914828292,-0.026156921773279013,0.026880169230545516,-0.04574802259350629,-0.03096213306010059,-0.021948861741812774,-0.03717216733655227,-0.058919508902641075,0.06099510186216898,0.014743598084298069,-0.04534787188895655,0.036252458590408654
NLGN2,0.040753666474301495,-0.012757156924074286,0.018395450998337063,-0.013694327906308807,0.016070158630839854,-0.04306132478462274,0.022306291457369825,0.01019871506568466,-0.061127592476211315,0.06980861477829026,0.019795570710272024,0.041320560583264,-0.0503611396297882,0.04245221829769771,-0.011839598653971465,-0.05476983103721518,0.010337637187368853,0.05188616847849739
CCL25,0.05674288071553589,,-0.005727801274415722,,,-0.01735941592554351,,,-0.026500537796664562,,,,-0.04859080341043677,0.020816077753755904,,,-0.037185992427163625,0.020121022657196022
NPNT,0.07297681855360567,0.10821800837414604,0.013802897608334273,-0.023553971719546794,-0.036521183494808665,0.059437845862920516,0.021257175931377638,0.01601297542283594,0.03789844620889697,-0.025213142061308612,-0.012238413603379737,0.003595689801562033,-0.03284382037940123,0.10592727391514048,-0.034401241079175936,-0.044401911453711626,-0.0180388397486112,0.012377520855965992
KITLG,-0.054718268948395106,0.04178772974639936,0.058937212113309344,0.02085222077342157,0.027121753383236063,-0.025000024326272973,0.027327773270339265,0.04944194302531791,0.05835249447680711,0.026969991379497456,-0.006479722265676248,-0.020074572312577185,0.024969323297049612,0.04356438502484139,0.04300496660677187,-0.030765571149219288,0.0029489014768465053,-0.015789883837505736
MADCAM1,-0.02518449026469733,-0.030251355962588912,-0.01898424984916806,0.017180459564815162,-0.0252551215371558,-0.00935626729193667,-0.01389736628787293,0.02692458019149969,-0.03431289208542154,-0.026693628588420656,0.006506945777053199,-0.03634437046580181,-0.030213440808575062,0.05511469525081217,0.10419882815217771,-0.03350773101154297,-0.013692344145062667,-0.022939270840604844
F12,0.046932585021234784,-0.01390123787526094,-0.03884567988204174,0.03980528042374391,-0.01832255634883606,0.030543719865874945,0.03121245291515136,0.07471768339909715,-0.05278592873167089,0.015602774827524485,0.027524104910152128,-0.06522029510106268,0.0341537409887138,-0.051562530916980716,0.03414798747810629,-0.008523032643508247,-0.018258223059602244,0.01622932068095442
S100B,-0.013535176302119005,0.08707153409107417,-0.0070950649621849835,-0.06581370150669967,-0.005949843472644943,-0.04581505451269499,0.04425504781582249,-0.05858320835764713,0.06840083082245965,-0.02649058472149124,-0.03533520459145977,0.042547228598179755,0.03560277887210481,-0.06063299549158447,0.022907743046391232,0.004883343596425381,0.019044149011358945,0.011985980945426343
IL27,,,0.03469489132730473,,,0.04409005617877949,-0.012985881430806331,,,-0.022340708240546594,,,,-0.027806245363223344,,,-0.012796411144532505,0.0845883454360943
CD99,-0.002491458880197366,-0.06408397841504132,0.025119648554909897,0.024509229780990845,0.02250250972390801,0.042315163716400324,-0.02046989006308034,-0.025476809360719138,0.0030362465410470312,-0.011311624090519782,0.013163435248126893,-0.053976454063657205,-0.04537401704209326,0.05438488702126729,-0.020875340677357718,-0.013175288363461657,-0.017431692976226675,0.012541813691926652
PDGFB,-0.014153696261249592,0.042799902938716924,0.038037450088377806,0.08317483461197657,0.047549667712812424,-0.026922601062753158,0.018360769889016148,0.026184585266391544,0.04262094603537448,-0.022660509074600318,0.06118121400235037,0.047100727761005885,-0.011003508255635945,0.017885947201238466,0.03446178434910613,-0.053158549769250024,-0.057228670093593274,0.032454806999424046
CLEC2D,-0.025490353834277803,-0.012129192014927395,-0.004840218889799338,0.017066898654350904,-0.051285497259987226,0.006419116898613134,3.8355748394551885e-05,-0.00989789699609594,-0.02586415412037452,0.019956265713031482,-0.02430024804151203,-0.02342557432072913,0.007967255811286546,-0.003742131455207584,0.03601105929351565,0.06724991465419708,0.024137879600721106,-0.0023003615662720443
F8,-0.050993334087964304,0.01984178314331768,-0.04264702452750574,0.02572482112218336,0.11385441064753306,0.061425805037220955,-0.026011173678435896,-0.02468213523028061,0.011163425111065264,0.06875456555610401,-0.020116251612793692,-0.019721285479400948,0.01358122183864757,0.04599108128638083,0.03482258312927327,0.044990235962464466,-0.006860720360263103,0.06925710992719054
C3,0.04903564517774477,-0.032018565205679216,0.09087570191966275,0.025989997485136404,0.07534315433069516,-0.031269995611345934,0.00019086879237864728,0.01888612203697708,0.07549797601946995,0.042147759362319175,-0.008619323621766171,-0.028824519241706228,-0.06205280482387194,0.04123733306200449,-0.0679740615791227,-0.005335556788278745,-0.0034184934162753092,-0.047285168447367916
DLK2,,0.14116642935861104,0.06525355274739576,-0.020298016136478005,-0.048359127908983626,-0.015673629866298916,0.014075081684860538,0.05736112553106451,-0.03159595089819559,0.01541673092310776,-0.0196539231857809,-0.04792584696688283,0.06102987793487501,-0.02569727439483046,-0.0019862386840427,-0.026997781463070657,0.0068060739395376215,0.012750580220764068
