,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,ZH8811Abulk,ZH8811Bbulk
F13A1,-0.014975530105961149,-0.016958039644871758,-0.006908838520274062,-0.05892752661813526,-0.033276345006674424,0.04936598178959815,0.01943889372089477,0.052831897706766516,-0.047473728068396864
CXCL11,-0.03430947278010988,-0.008806892081501469,0.07354203537392114,-0.016975010149509535,0.034735627702556546,0.08379618210382439,-0.019028458260701424,,
COL5A2,0.028766598580619158,0.012641612681028189,0.02247113109078224,-0.06396286439017151,0.06149983369889288,0.02611665375914779,-0.003352038139918674,0.08551928415259502,-0.015632890954508767
EFNA5,0.017936315827979173,0.037195031725247324,-0.0418047518297673,-0.00509122428402686,-0.047844163019333724,-0.03295479487089072,-0.04457327512404753,0.04469983607957531,-0.008516336020286381
AREG,0.01533153057223772,-0.002807330604644771,0.036513366131294606,-0.04403689632612201,-0.011026259517480404,0.009785339313590736,,-0.025563519428895978,0.09437982363858718
EDIL3,0.016656053969528822,0.09386635433713497,0.01186075916456427,-0.08190135768564663,-0.050102828908192364,-0.033908175194530106,-0.00443406361487774,-0.043213757442217005,0.00998827057004641
CD86,-0.05091536323022209,-0.046118378527283205,-0.012759755154653652,0.029486021060066522,0.06859059682803016,0.015471480972630226,-0.004845175352788519,0.01618664379761963,0.04456809271803237
AHSG,,,,0.01884504366091717,,,,,0.10172295729379487
WNT9B,,,-0.016805885870197327,,,-0.016435347432937147,-0.01925903686614218,,
HRAS,0.0185926408321417,0.03889430183890453,-0.002230049541112323,0.006426174925461031,-0.04899977869470655,-0.04415029079039364,0.05421393508181289,-0.0015276328507188841,0.0427814865769372
C1QTNF5,,,,,,,,-0.0401202233269741,-0.010867365020534312
RLN1,0.0919375947096358,,,,0.151684260550143,,-0.020914938719802358,-0.01615276964188646,-0.01883807801765889
COL4A1,0.04476608436962164,-0.0016641913310646308,0.029337567437294862,0.014211725605750056,0.09822481752704026,0.002934572143477572,0.028095456561429925,0.04384549674969343,-0.0262904125348064
CCL3,0.079693432287861,-0.06075202208769615,-0.026691478332840038,0.07997896778289405,0.007573437885982487,0.1130576911060776,-0.009006579591276175,0.06674469253931535,0.011544974341556328
BGN,0.0280756530575488,0.021073599732551983,0.007377775062009673,-0.043425726296840224,0.056914334501383494,-0.014770812011119877,-0.029719054391360626,0.05854971030580887,-0.0067066253392637516
RETN,-0.017332503111561114,-0.011410078287214312,0.006923656388398618,0.011219955685312706,,,0.025107639390960432,0.10411839351977539,-0.006721818210286367
S100A9,-0.002834137490674247,-0.04024875703620549,0.08219267877146971,-0.012193211286232691,0.09676522638289693,0.04111999124762364,0.015156682495246697,0.0941086056043427,-0.050844839186564496
HCRT,,0.12891413849499614,-0.013698597478916864,-0.009665249583044058,0.11090218645380774,-0.019699743611461457,-0.010680636233264778,0.04490099767348881,0.020551665753450955
FADD,-0.016225243653349458,-0.03155544450376437,-0.012733724007189012,0.021344883089854244,0.017332611262115792,0.07605410069206253,0.03951916250919219,0.03065123695145239,0.025139647340198107
ACTR2,0.030744880493911008,0.03879016963692038,0.007286329174196475,0.036687172308620446,-0.018109382873684046,0.024509233838309885,0.009351254448043937,0.007442710826763384,-0.08178393183481569
BMP2,0.047797976810365114,0.019383094094727556,0.07415153518792647,0.013858936448840295,0.017821817591328323,0.02389412304677733,-0.018341919308329877,-0.03440985931658332,0.007986555120435617
PDYN,0.0029636163449376003,-0.009963738582916186,-0.042570789215625786,0.008109214659061887,-0.04518152345745468,-0.042739298381463585,0.062154278063097944,-0.00031834069022315046,-0.019514811537064348
CD55,0.013484443911035033,-0.02944565283050699,-0.03690809734226452,0.0017701881687501955,0.04450436004368139,-0.03585685231753101,0.02746103909979196,-1.1359131972744548e-05,-0.007450156786739251
OSTN,,,0.006810627152500393,-0.014138105836201462,-0.017071972874571777,0.05021779599165855,-0.021956603759098848,,
PDX1,,,,,,0.004714113127863913,,0.04852661829480825,0.05664911344081221
CD6,0.08401371920364498,-0.021285126998607865,-0.00032837838743092463,-0.017784053326698798,-0.004787120933179465,0.13379378835449673,0.02837885730172467,0.2326365953174831,
IL16,0.03826781186942597,0.004763458038113773,0.0010732866639064618,0.013307857002131074,0.04385677575205492,0.041200895216543056,-0.01602681918185666,-0.012497514520058988,0.06598949748520871
LAMA5,0.010228142955074517,0.07789732290383582,-0.06710771722961054,0.02622899705852999,0.015025256765562963,-0.040748858767799906,-0.042511035556517404,0.08563845811563614,-0.07081886210794511
RGMB,0.023727203429129793,-0.004547538783252386,0.0038958381607896555,0.006179590080144071,0.0428470591309484,0.004002550478594529,0.0660283477297612,-0.023676850298347412,-0.027813456475484402
INSL5,,,-0.008018802717409727,-0.01258929744245276,0.10661441167003347,-0.02517548844794499,0.00286139464748206,,
IL12A,-0.04890379166339679,-0.021087512426594967,0.08521529514577564,-0.020270222266413455,0.0049288143332265845,-0.013559734169065618,-0.017082396717516515,-0.02172568239715522,0.05312383308949639
S100A8,-0.031239255189801644,0.002098857865483934,0.056914358663984276,0.026291390188221214,0.07097634087721771,0.0281737956041077,0.002954197995250966,0.060691656655693565,-0.04500818057418095
TAC3,0.045534797477706036,0.01193945432621502,0.023536632775985448,0.05634561755120165,-0.026431662461815265,-0.011269496597605304,0.0015108615039486257,0.06416999092776056,0.06573799678049706
TAC4,0.025628351631781787,,-0.023527636875210978,,0.08301305172873658,,,,
MFAP5,-0.0135827540614579,-0.012734209336511157,,,,,-0.0005045801303807291,-0.003879033542957195,0.0171929767776766
CXCL16,0.027311301664270947,-0.03326562928239494,-0.006879385865151194,0.06728935159227817,0.022776624276401015,-0.005014997114231378,0.033721616221768176,-0.001808973120236179,-0.0071354833587395
AGRN,0.057631200759401036,-0.013580883249713483,-0.0285166113735494,-0.016847002696463276,0.08190697490865394,-0.023369091621632157,0.016094224584232635,-0.04583288705003832,0.07228293137344265
COL4A6,-0.017332503419595243,-0.011767685090639633,-0.00991834831266762,0.006928571440981076,-0.022755450181441563,0.06384304547310671,-0.0075512889008813,-0.02440878356271034,0.1205721563239948
FST,-0.0197141347710339,0.004997226332920284,0.039968345547055056,-0.030817266039181897,0.1180216898486639,0.02336460290195614,-0.012425249857458921,0.021161131288051756,0.041002535376680097
MEGF10,0.02121592391035096,-0.006594492129293893,0.0042123048186765676,0.033389293566792544,0.0017736806968323756,-0.023833850824189515,-0.02269864545199935,0.04449050702069862,0.03705029420052241
C1QB,0.06046847744239526,0.018910518691064037,0.00039570375297181946,-0.008697237649856311,0.09720664571558463,0.04049574839265156,0.054383242120195706,0.0001609539198250511,0.05387521464177217
HLA-B,-0.021064294612171873,0.01772901337524226,0.04297934843798121,0.0553604908346872,0.07132190895968299,0.09147470005122504,0.01610947862472667,0.14737241635440926,-0.09457260339677134
PDGFA,0.02614639285524869,-0.049742369946188005,0.015926569347766616,0.013817646805790791,-0.004720156144832799,-0.008396996996114677,-0.0181544556556394,0.10646789903034502,-0.04314791688179586
LAMA3,0.008013230503781946,-0.01646981476967561,0.042147121645752024,-0.03247306671521645,-0.05213842120191367,-0.03168947595603129,0.03851369571164471,,0.012245616211653917
DKK1,-0.00906235828956956,,,-0.04765924623366075,0.0075589563136731226,0.03422927993930283,-0.017835022524294437,0.01922886057283645,0.00027371821854934984
INHBA,0.01861405817944212,0.04444402522141593,-0.029499161940763647,-0.04133459326019946,-0.045911488276100566,-0.007403737397265216,0.026992518506807558,0.07387609551778437,0.048066275981460446
IL7,-0.03260129851774207,-0.02215551810604972,-0.02781894058876488,-0.02448023267758941,-0.0196522893178617,-0.013774620647457088,0.027483414941858776,-0.030367207505906227,0.08983418123003577
FABP5,-0.03843111273626841,0.0195387361065474,0.06344582354304637,0.06539009452080023,0.06291658970331784,0.004180619166052824,0.0018985109898138188,-0.02450336548409552,0.036929087469894456
CCL4,0.057532122229379055,-0.02623281579895256,0.0018533523098335774,0.03286729318982599,0.05445115736716332,0.12522915739830806,0.006175725968773974,0.023864214609012196,-0.0168476557352726
FBN1,0.08175205660410825,-0.019522014194385127,-0.014551139833328161,-0.035112443468787446,0.03915578607292043,0.0056038822343983715,-0.010731527517540166,0.02981913943913813,0.012125163066159558
TCTN1,0.0625875362348977,0.05059268064184549,-0.0197238624709405,-0.008689729132918673,0.082659147349406,0.03336518670339858,0.0028894937993376385,-0.026312014337756488,0.00679191634962005
NCR3LG1,,,,,,,,-0.025676590440131524,-0.022330387793816835
BMP7,-0.010532317841046607,0.010282403643579024,-0.05112618373812952,0.06346925593291973,0.017327819269823668,-0.03958295221816687,0.029656004845623946,0.06714483364999012,-0.02342917185803533
NLGN2,0.017369888832803458,0.0254339953651387,0.033967839118036094,0.03124577821044392,0.025881424373611128,-0.0034873031777083955,0.022330351986090267,0.0055709339048176905,0.0462099794275562
CCL25,-0.029167165504482617,,0.03292275916135629,,0.09388468232752306,,,0.03604400265770503,0.024131602141249247
NPNT,-0.0014783326976316056,-0.037018522437255674,-0.0704497677794297,0.03066458489904217,0.07195781920319537,-0.06725376761283539,0.026809187606992007,-0.019145054175192237,0.013240710636760708
KITLG,-0.06402565861298885,0.006785288042185413,-0.02321257182232208,-0.015867241637812612,0.005554749787488799,0.05008568509845697,0.0031114968078759723,-0.04975798932375454,-0.05402253515689947
MADCAM1,-0.00718571771838821,-0.021285123591166986,-0.008661861630718238,-0.014777316631878186,-0.026544853869047695,0.012466596937749898,-0.0178350235259607,-0.019450585272576044,0.02914691176827232
F12,-0.01691035824608179,0.037171565712497086,-0.0037521578120684146,-0.027588446015500912,-0.07326556077524203,0.011599487086029177,-0.015412337879573794,0.05395645376979775,0.029233503600955474
S100B,0.04531583086392258,-0.010218173786363614,-0.10405711419566731,-0.07300620342126574,0.05637373097657392,0.013139044689642445,0.06655377201608038,-0.01815368109862624,0.13356868353809398
IL27,-0.019206610748650793,,0.028529507380815933,-0.013808118579597668,,0.013798321528878036,,,-0.0021859438412574978
CD99,0.018657155737352597,-0.00025472025448685834,-0.033355844739271855,0.006677990151585917,0.07831374142353081,-0.007136711019674714,0.05984762716497753,0.05783758960021783,0.006411361959995742
PDGFB,0.08113162633110356,0.03141086031219499,-0.018238609989387953,0.039427413643273256,0.001795262753722924,0.05543492147642316,0.05656645920617239,0.06997804243716822,-0.0018044847682257778
CLEC2D,0.015855033169392907,-0.05921469767381873,-0.05184876139792282,0.031227956464914695,0.07618733507602578,0.02939324503098865,-0.028501347430583756,0.041034658335157785,0.038524918309816344
F8,0.09536065993917474,0.06561235915267843,0.01116739733405739,-0.0004530297517718197,0.012765730723178572,-0.01230144757876812,-0.0001729928388893756,-0.073113487314634,0.01613150020973331
C3,0.07499501916195414,-0.014890208771968462,-0.06953486080463041,-0.10136622853338682,0.0755679933646606,0.06106365024387833,0.04991642708731172,-0.020634262342468436,0.022909077087230965
DLK2,0.009242929240086366,-0.012890603679191785,-0.0021361538361213154,-0.005832111483321599,-0.023391417649607633,-0.03920195957719147,-0.02521495042083188,0.037943940775283985,0.04329488986248358
TSLP,-0.039077029200478425,-0.011754462641222714,0.019518434251007997,-0.022349785836157446,0.09470499924927593,0.05296728145361322,-0.03176558461952757,0.113650592860031,0.0021501605893666487
OSM,0.0020729169073919265,-0.02671270304504035,0.03624277928107174,-0.020691985492546968,0.05599533087882202,0.0848186015036626,,0.04140671238492543,0.06876357498033579
PRND,-0.014102527920379518,,,,0.1097435164578532,,,,
SLPI,-0.04271301975084479,-0.01923006211350729,0.04008243226241484,-0.042467854543985106,0.08265043276877192,0.08767968358788497,-0.022660549020013115,0.05120104083640427,-0.09965145761850285
AFDN,0.07956828071524025,-0.02064137103957407,-0.044352795974007986,-0.04944535708554679,0.08852335454406972,-0.035160273816034975,0.01462427405708162,0.011360868755068011,0.05804863913625488
KISS1,,0.13612987980016655,-0.004472949571217273,,,,,-0.022155280337475814,-0.016658323083368804
ULBP2,-0.04427882275456718,0.01704513062593041,0.03593476235408926,0.05757829538945997,0.047436744841692184,0.05672632376104328,2.8384540731963726e-05,-0.01514278643242325,0.02752872451940273
ICAM4,-0.012671677488297901,-0.017078103764580684,-0.016805884160964856,-0.012031229440152513,,-0.02040494888550003,,,-0.014614401344986913
TDGF1,,,,,,-0.015201825279275365,-0.01820057139337081,,
ANGPTL1,-0.054918452561845854,0.007950932795226946,-0.03152903150292004,-0.01258929744245276,0.1022532744784265,-0.05538617170232868,-0.019951654800142937,-0.026332475927858378,0.10252262606338447
LTBP1,-0.009599243009379423,-0.013452176163798821,-0.0010492075482677915,-0.04151264887203419,0.02560882004030422,-0.041409510621142086,-0.00023406839961521674,0.028574154365793525,0.024380428725858876
CD160,,-0.013349364556883717,,,,,,,
NTN4,0.028527536265932574,-0.01404278586744369,0.025393402270450578,-0.0335317702462755,-0.011042888573389623,0.013991684198512423,-0.028058934146131025,0.018898699644972216,0.020501495621599895
APP,0.03591992192010521,-0.024189546464310135,0.011713299915035011,-0.03425813843509733,-0.0749078895206584,-0.00668359202606291,0.04123791817713701,0.03470362159747124,0.018736145547422464
RIMS2,-0.0221564049550393,0.10008473016237276,0.02914954918099532,-0.04167766796545017,-0.06158945065779757,0.019212988455425132,-0.027179689969584815,-0.04061003589614819,0.016202738908194483
WNT7A,0.02475487402122538,0.05856754592978049,0.016713013964869784,0.02935882642868504,0.01178095968272022,-0.032589381126979275,-0.006791350887013275,0.06747150494453577,-0.026281304103133958
GAST,,,,,,,,,-0.016658323384791555
GPI,-0.053237458487384606,-0.001224500563682545,0.049664314323075706,0.15101417763220515,-0.019141486408286126,-0.04393725155658458,0.043939336173357095,0.010451002269549226,-0.0803669414841236
IL1B,0.04996587197010726,-0.03012940165616542,0.008774136446783747,0.009419187347458963,-0.0065295623322420065,0.10978691464925465,-0.018436954573962903,0.022643556232671874,-0.02441671917190462
SFTPA2,,,,,,,,-0.015747226911707712,0.2118142515381649
HAS2,0.004991369240520123,-0.01586436319308774,0.025721134956517157,-0.06744441645184054,-0.0013439787052318512,-0.0372586236765697,0.015950680800907377,0.007474779928187042,-0.035220523701677844
IL11,-0.019206615686975632,,-0.014111244091805017,-0.012405930042332229,0.059545813484278,0.07067831042958339,,0.09063254300331784,0.010567074251095716
SEMA4B,0.060856574737685167,0.0066784629018796565,-0.007952813384274345,0.041958598045410724,0.040807934752576214,0.01272465042061594,-0.03384233206048208,0.08841914574814372,-0.01033304829615079
FGF12,-0.015457289797061907,-0.01826314493981294,-0.023814613421174125,-0.0616299195149121,-0.06234195866550269,-0.006086749367721352,0.028595922158894723,-0.030518007608909624,0.07665718412089598
CP,-0.006101963802395216,0.025919360958010798,-0.0023736210219423813,0.0037669403396766612,0.09165339441128117,0.017328041744094115,0.005867286451369769,0.024348240318653097,-0.07423364540562107
NLGN3,0.036285823503729726,0.0002542922648221467,-0.05407008541335938,-0.02496873721205922,0.05000773903299691,0.024990911122331122,0.013542498454600817,0.0028530981900689,0.015248630806324093
GZMB,0.17558903642419404,-0.011754462641222714,0.03287111119413156,-0.03558583975357619,,-0.0345129400199453,-0.015476117805479795,-0.022602694715754486,-0.02065058545613622
PROC,0.0017818530512089324,0.016383307251633904,-0.03314254765717706,-0.013470528236891138,0.05530882464032045,0.04760706881708863,-0.012199241541639304,-0.02230528267668117,-0.017596861051465264
TNFSF11,-0.013043375227359912,,,,,,,-0.014905255564493404,-0.017596854290437308
AGT,0.03241364036688587,-0.015311088080057473,-0.06134946277993407,-0.01103918569897486,0.05855467444401721,-0.007130815692355445,-0.02241154169965877,0.1505491335227842,-0.09417524189074301
PTHLH,0.037330228534206034,-0.02281279729559475,0.007234045499593871,0.10069335433166533,-0.03802492842066833,0.04944569724974421,-0.005735814479384842,0.046812034751267516,0.11891429965614607
COL1A1,0.061870461930649455,-0.008330243775441483,0.034508287872958544,-0.019941597978178804,0.06352494716839036,0.009001775202100116,-0.0002511440476623522,0.11001133586533456,-0.05310961060336119
LAMB2,0.05016430423636081,-0.013634218436753732,-0.003863072192342899,-0.038832196145405284,0.05135498553607791,0.007599684586561815,-0.008829290010641063,0.07712358909995101,-0.06708979060202706
DSC2,0.0535130307535302,-0.03790374429683989,0.0025809741273302815,-0.04377259716139718,0.03300731349772564,0.00036536809261218406,0.056951908422243694,0.018268501579958085,0.019274705348327238
WNT5B,-0.014809671138253717,-0.024521568033556942,0.033996465520616866,-0.025753650078255412,-0.029582946506276284,0.08896428962736477,-0.006156272242021103,0.05505838184867946,-0.01699598077709722
LEFTY1,0.014598274317833873,-0.013938850646991324,0.013354093645905002,-0.01486095953207383,0.07977228078584438,-0.00833412510508949,0.032308122051226976,-0.01372656743597669,0.03647755554530386
FGL1,-0.02466892563592053,,0.06127768340713575,-0.013640305304366248,0.13234685647022096,,,0.05679278985976666,-0.023343511466995648
CXCL5,-0.020928689541053685,-0.016929158053788206,-0.01680588232964493,-0.02939089429965667,-0.017654321065821814,-0.003636617254358057,0.0172248369507774,0.15078845760330115,-0.0567134716465874
S100A1,-0.02094192453158714,-0.06549602042932647,0.019408840287496055,0.013509149644572943,-0.05699694597315012,-0.03601248585907255,0.034803172704876414,-0.048726060351007086,0.08314547343240325
C4BPA,,,0.029097477887573567,,,-0.022012486647001773,,,
NPTX1,-0.001977343434982513,0.059814421666740544,0.0052063790721277635,-0.03190674260523766,-0.06866927396548297,-0.04606492257381253,-0.03137639967819248,0.029973344681242003,0.014343837172482422
TGS1,0.025441745617287854,0.0023971367387518863,0.02412854700472891,0.01228813697876149,0.03914867917029148,-0.06680200462246323,-0.015056656738660378,0.049886285495146995,0.02334364498908208
SST,-0.009512680295041365,-0.004572435293541957,0.0376229789946205,-0.03358517122795164,-0.035475593686344176,0.026194592055725382,0.01897360257755251,0.03157122066318855,-0.012549484981971091
IL34,-0.03198072777849063,0.010450841815637602,-0.032293814372327756,-0.05261229325557189,-0.009948996928922583,0.04661177724474654,0.03157909957352524,0.030492300819855832,0.012825063851070758
DHH,,,,,,,,0.06826748274995303,0.014081408827302928
XCL2,-0.014604785676208104,,,0.0009914723707371063,,0.09478079678207817,,,
TF,-0.0003325532077685158,0.02190611389749621,0.005592522900602226,-0.04235700870158123,-0.022403100980093436,0.035800636296279296,0.009847866656528648,-0.05251578514506756,0.03181125883049632
IL33,-0.031593408231968156,0.02242320205262679,-0.03945593805205453,-0.037014540959846985,0.08341112252906722,-0.0013535274490310103,0.050969441670570076,0.041336802668128926,-0.015194602947875465
RBP4,0.0017996008892031256,0.022814236442160966,0.09577113647463859,-0.028338182320647016,-0.02040457135016703,0.021293241454779906,0.00865728446944171,-0.026750889956037863,0.14158754184579594
CCL19,,-0.011055423115410171,,,,-0.014062781001342983,-0.02636913834747439,,
CCL20,-0.03309304645868131,-0.013499010009532632,-0.0420306275102577,-0.05150634915460979,0.12349185207833287,-0.0006638065975002202,,0.08059913641068876,-0.07817239414124234
NAMPT,-0.020616992065063667,0.012061038296757904,0.07108712430907507,0.035096722560196685,0.04595952413801261,0.045816149336967385,-0.042759342902861854,0.08262836874344512,-0.07539834436870949
