,MGH258,UKF259,UKF269,UKF275,UKF304,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916T1
CD86,-0.002631670215044506,-0.032410303454971236,0.03188498051211156,0.006569014770769762,0.043695705530706064,0.029395929556968237,-0.01566351768800051,0.02429588594991185,0.046231610492448255
WNT9B,,-0.008932140733899079,,-0.011243784223832437,,,,,
HRAS,0.03210857769812907,-0.007335871045872384,0.0960584290940055,-0.01314499057980071,0.022583132138270096,0.010937942502192318,0.010765453234254305,0.002191864117619811,0.055161119806367745
C1QTNF5,-0.026104253539859148,,,,,0.0737049729829438,0.05271604435383863,-0.01781828774727016,0.015470319972480181
RLN1,-0.01607585577976447,,0.13082552682824858,,,,-0.015677856842178626,,0.021633180716232117
COL4A1,-0.006843567311152501,-0.05897935590641999,0.04254249946101252,-0.030507641241088908,0.14702246778414155,-0.024318818224585568,0.061208834331516665,-0.06936399381384094,0.1196690034141821
CCL3,-0.01908581619616946,-0.007629074477821819,-0.013858366728422666,-0.04745119840967195,0.1488979346857042,-0.0710116291808329,0.039123145839004184,-0.016385466889544804,0.04936228074126691
BGN,0.02105387289601116,-0.018199458917250836,-0.022160539139791872,0.039972446931935114,0.09911461437569379,-0.04773752937968293,0.04499691779354102,-0.044516161102744055,0.1098457989130997
RETN,,0.1208687505055356,,,-0.0317827275515655,-0.03934364747659539,-0.025933993282248588,0.059418699462692535,-0.03545071037180106
S100A9,0.014884217038968148,0.014781010729293153,0.012489026364971817,-0.049611901647041594,0.13605842007638458,-0.11458583507406958,0.03454100720029897,-0.03191443119045093,-0.11027325524626669
HCRT,0.06511760509745548,-0.02310712983274971,0.015582520434994493,-0.013477029757715937,-0.0038238976879236453,-0.047212530471966864,0.004169108226735933,-0.007315902223570224,0.051299076982016904
FADD,-0.026750969069631446,-0.03674712200129796,-0.004465545150166117,-0.05556390735055672,-0.015407785371857158,0.07497721987257333,0.012867356591573464,0.02055696074501504,0.04109384651878891
ACTR2,0.023866333578217894,-0.053980194772858855,-0.01678420328193198,-0.025143670678066953,0.008231778132043841,-0.0353125526811987,0.04555625548762385,-0.06674776185913163,0.023466279885135246
BMP2,0.03363005455870991,0.08838219368208734,-0.017722274670173586,-0.03760236391054227,0.08970648091677429,0.017454720558887322,-0.042186500739323625,0.014226730916945799,0.03115764802666147
PDYN,,0.007767341435729786,0.018515548796052106,0.07407262069539883,-0.02661413124958666,,-0.029474369049067094,0.0015689175407436553,
CD55,0.011203570266276667,-0.004253030784453727,-0.016968032971728386,0.023535490355093728,-0.0034692371805557435,-0.012045764801150221,-0.05639893979428297,0.02156490968776838,0.10310402162891112
OSTN,,0.01394051803115759,0.06848456448059685,-0.02082652460430218,,,,,
PDX1,,,,-0.01442703098694345,,,-0.02360552175591984,-0.02639607194628187,
CD6,0.043479628272184795,-0.0025776895021014917,-0.018099494575321912,-0.003927218293425908,-0.022514885879436546,-0.007276108801327663,0.02958193529963562,-0.021285238372564477,-0.00506696643390378
IL16,-0.004056837304321234,-0.0003684662684667288,-0.00129927592152934,0.023718499637527927,0.045882686825759605,0.1009551764248743,0.016484008178244327,0.04818123234825957,0.09592496602136474
LAMA5,-0.011889921430867133,-0.04642658456894721,-0.02552144359278647,0.0067870061324998175,0.10840616685940083,0.03968247737142451,-0.009923505009330896,-0.02919719984232368,0.058326826877788895
RGMB,0.03435460810932636,0.01250166141706464,-0.04729676615860206,0.05078655873797418,-0.03975951192497662,0.06936566066889019,-0.061139994862436126,-0.02726626970975947,-0.017803516296608073
INSL5,-0.015602698613605002,-0.01528872627037128,-0.024018047639518043,-0.017223107755604823,,-0.0016287103933643684,,,-0.011765220040520113
IL12A,-0.03061692075401875,-0.0018477976376479635,-0.035876180340963286,-0.011530783046735056,-0.018390057927462438,-0.033769995408963076,-0.03393822256429229,-0.01743679242713611,-0.027741997760551584
S100A8,0.020485480488201077,-0.009077869144834287,-0.006531490590569684,-0.07699202339308094,0.09913051142660048,0.027222492158542732,0.022519121029281473,0.0019470354280904944,-0.03952563811745236
TAC3,,0.1080727555301526,-0.029460383777950603,-0.004268742370845477,-0.01777797815334878,,0.022308972370354133,0.023542379492346697,0.016518489432441896
TAC4,,-0.017244195781362263,0.02425927763040462,,,0.14848459890370244,,,
MFAP5,-0.02471370196165222,,,,0.02572564995400956,-0.005836472643698892,-0.056911210715671144,-0.038077550856877154,-0.021010860009861396
CXCL16,0.029824263991128686,-0.019007175286518827,0.01800138161091358,0.020866531753121118,-0.009680330729249014,0.1074746236389091,-0.020192858637989433,-0.0050904590496316125,0.03663983627318531
AGRN,0.050808362541419495,-0.05708396020546958,0.03095765031942661,-0.007787591113119694,0.08758346088061625,0.011111197671139517,0.0028272240051396913,-0.012694467595136528,0.1803023780555012
COL4A6,-0.02152810863098481,-0.01219219300471759,-0.0008292281821814126,-0.017301494455053558,,-0.015299189512992546,0.08376222233412692,-0.047090493603019104,0.08695911541706096
FST,,-0.019960202469264474,0.07772775120515243,-0.029203100004473796,0.051065913244195925,0.06539527894671551,0.032748048310119744,-0.0005306639237054007,0.05767043049448113
MEGF10,0.02964851761727177,-0.04870673341449316,0.04736144914394003,-0.013916385835018523,0.07611704735067178,0.09208590938819401,0.0016064244721132278,-0.008531748779782529,-0.05392159775706801
C1QB,-0.012521841064272716,-0.06118687801853266,-0.00875964076100249,0.0047341764260091625,0.1372955678664926,-0.09695798035303568,0.0020248084181045127,-0.03954592258081164,0.05678538492718159
HLA-B,0.06421298699844115,-0.012690533705523374,0.007106060623350464,0.042089978872303487,0.14356620630504677,-0.0005357233227218098,-0.008148418565773571,-0.023591047882349454,0.11477156959532656
PDGFA,0.004170830422521943,-0.05590402666618596,0.0025527795838247197,-0.04670802045913831,0.018687089778690647,-0.02031277835006981,-0.04998902435009446,-0.04690557720001374,0.06306960588359609
LAMA3,,0.017036797739129198,-0.01156485796368076,-0.008643633043174883,-0.026439201878176038,-0.022946415263005313,,0.025001627462781957,0.04788129570902914
DKK1,0.012952549884273428,,0.03392829138621184,-0.0026077860684743104,0.03059466254303166,0.10446161191314732,0.041800534485365366,0.04953618723622963,0.058604131140919044
INHBA,0.003299791663026476,0.009707544540719898,0.0023393739466382466,-0.012476098149873143,-0.03573315443357174,-0.08215626834130177,-0.05456619032390953,0.017852469208680298,0.03748710051384889
LEP,,,,,,,,,-0.0003010162987470224
IL7,-0.004072132543595554,-0.014785456376772813,-0.016087689967226097,0.018704650933321198,0.007241386752237685,-0.05958417394008222,0.04292140062919704,-0.01678042172663587,0.06887034644656344
FABP5,0.004178919177165437,0.0536613701501373,-0.05432553593674178,0.023212645094595866,0.03687627837768004,-0.0017257173008278777,0.03696105879605396,0.04153068275862062,0.0060830096528831975
CCL4,-0.0058523065165488695,-0.044057089774934034,0.007785366957223299,-0.07264710734427207,0.15692269460428726,-0.047270550444353,0.013289967301566116,-0.012265381335506,0.05259134742962396
FBN1,0.050115038241148,-0.009236504016702788,0.03092898961772779,-0.020347182868312587,0.0037323862170591756,-0.02720595315233828,0.000354807860024573,0.011841898683993267,0.055092086793380124
TCTN1,-0.0007290892480268078,-0.029869076401015077,0.00975926541006958,-0.0281051948278031,0.06349280894781867,0.0404722871992975,0.016018649051082155,0.040473962702765244,0.01930083215157072
NCR3LG1,-0.019081879844721962,,,,,,-0.02492166470768913,0.02221651765826422,
BMP7,0.045003406059621096,0.010625751293815742,-0.015278683328089888,-0.06722576867083373,-0.05919306689356886,0.0019444215625702326,-0.049250071506338235,-0.03385039467369103,0.007486432533056835
NLGN2,0.017115040163047646,0.0018378885829558565,0.026773462838745283,-0.0005151378838870715,0.009157898484147822,0.037218396028214966,-0.04727298973590676,-0.03467846729605221,0.004217155800395751
CCL25,0.10370727397691504,-0.015205885988043084,0.006383929777194915,,,,0.0794269712435169,-0.03578828360179844,-0.03208371714956098
NPNT,0.018647485375006014,-0.026575765467777707,-0.02124538798125596,-0.0392740553667922,-0.04377219907338662,-0.041916990172998214,0.06652628636405018,-0.006143016566414328,-0.0009998434702481118
KITLG,0.045281431903599276,-0.01712352462381233,-0.008074543403875402,-0.018976668137661884,-0.002504689048119531,-0.08985151282608428,0.021051271227575347,-0.030606692456174055,0.07253371380429682
MADCAM1,-0.016075859785445745,-0.025520010400437092,0.05118648928954188,-0.018881474896965306,-0.026050555324771192,0.03652056019926539,-0.018878712329882585,-0.016242201746320486,0.018882420458384175
F12,-0.03255692410497431,-0.041913350713111794,-0.021300057762792427,0.03331062736874469,-0.05613369402823338,-0.02179203951438839,0.06537892595617444,0.06093377751404876,0.07361583640772928
S100B,0.030687839509194785,-0.01351371381542643,-0.04428774400190632,-0.006689831324892043,0.05427730046073752,-0.06009243667978465,-0.009321220229539871,-0.04058543726317961,0.01900630838070879
IL27,,-0.019294774365975438,,-0.01203146286684836,,,,-0.015179423569579697,0.05790115476580826
CD99,-0.006998179240486338,-0.07933027152257713,-0.025125659312319,0.028608148967562187,0.11976464369782426,0.010728792670321667,0.0399425424370328,-0.0073801433182432,0.05764716624348894
PDGFB,-0.009390047241828925,-0.032558286830957586,-0.002745332220449371,-0.0070871092380477155,0.08573186790216883,-0.051162567259696624,0.016622753674857382,0.00730331434029846,0.13191079540172684
CLEC2D,-0.01989790677863162,-0.03492974976107413,0.05554062312342407,0.0070389204426802195,-0.045273868423961965,-0.0509797722583612,0.0316255040104033,-0.06620901578417261,0.020514968434845484
F8,0.048891874905933844,0.03551717261812571,0.023617320202283514,-0.02320226458453235,-0.03736893458030649,-0.045182295436191636,-0.04722435500887215,0.014741019709195176,0.059219305664139535
C3,-0.02569021908003915,-0.11647327334371377,-0.0018135993044908955,0.0880831919403702,0.13150176896325322,-0.09995254501681192,0.04286045651115022,-0.026032475195499633,0.042931637883866
DLK2,,-0.01372923085592042,0.026539982403653576,-0.026818926489743895,0.11428312366523324,0.2083121130587232,0.06252232309525467,0.08117080421806973,-0.023068779507677287
TSLP,-0.015840934000225116,0.06976466270997807,0.035510483229711745,0.001749525809963567,-0.019685332172811734,,-0.02492166080787607,-0.034715966498766376,-0.01481933782114264
OSM,0.01492552563379133,-0.02336350598458381,0.021256991262647084,-0.03243151526780006,0.13573531190260918,-0.08599209471369255,0.008519599307137835,0.029740332100657844,0.02056980740039703
PRND,-0.016075857782604737,,-0.014607796996641755,,,0.12244174005505998,,,-0.011201403648758296
SLPI,-0.020967709242620227,0.041920213741145684,0.027920534729361318,-0.018700108278086162,0.1564991704295987,-0.08156218222557564,-0.01400139502283257,-0.02414974746561771,0.020499029484096713
AFDN,0.09489692697783615,-0.02131161602648277,0.01650020383538218,-0.027805983717197436,-0.06938121284261596,0.021486529485531855,-0.04581634554303277,0.05674625134553186,-0.00495968777202775
KISS1,,-0.014353950024654786,,,,,-0.0012258972607291604,-0.01996492982418837,
ULBP2,-0.03021727315977973,0.026665664339827276,0.028827182697416284,0.01429091400634821,-0.024790781988667267,-0.062010302908235275,-0.019353221606903476,0.06598720332864848,0.08670065392566446
ICAM4,,0.023105105042042023,,0.026078842114734668,,-0.03580121762809874,,,0.04476612787621666
TDGF1,,,,-0.010399904470898513,-0.024853232237117506,,,,
ANGPTL1,0.0510716618945985,0.0017278451781967475,-0.019964397731801736,-0.024557679724696514,-0.03260269156732617,0.029563718701220317,-0.025558266294254145,-0.026314422142127522,0.04216290035626158
LTBP1,-0.025262351226422498,-0.030767161822721253,0.012362720725441999,0.02878836818172567,0.04049276248060184,0.10603327315464829,-0.031143215251778638,0.02500197838925736,-0.0049602963821797135
NTN4,-0.02379421970588773,-0.005324766031448298,0.05934927172693187,0.029796739126740784,-0.04734789185928514,0.05939960183611999,-0.01335354613467945,-0.06227619518638022,0.058246758175936046
APP,-0.012995978075590714,-0.004201752797685489,0.007999393562055895,0.031001768358387236,-0.03983893240827773,0.029306409559047363,-0.02049907095102598,-0.04475938575927684,0.026208011871663127
RIMS2,0.042348398984235265,0.043132110903797226,0.024089256173390534,-0.032773462878375216,-0.03594054733838854,,-0.009807656867515668,0.0063797010777761655,-0.025466816635423658
WNT7A,-0.016536291022132856,0.06871089204282899,0.018604904240710922,-0.02309573901696386,-0.009466372825917613,0.011349906353505827,-0.012708066768881653,0.005286989108374151,-0.03217646503884872
GAST,,,,,,,,,-0.013216418667443249
GPI,-0.007791815121738628,0.037635509017938544,0.008622768243976899,0.031611210788719826,-0.08127296165103307,0.08550920533294752,-0.007072140602770753,-0.00995537732416522,-0.08230291397457917
IL1B,0.07226516408091438,-0.029012349715352135,0.00459718815687423,-0.05498215189310225,0.1531989976359148,-0.004059352038740373,0.021885684861782488,0.02566942039395196,0.018804607011048174
SFTPA2,,,,,,,-0.015284237604853439,-0.016242202873860526,
HAS2,-0.016202665675353094,-0.015244123156871393,-0.033858143394575616,-0.00011365562116664374,0.10979516252911449,-0.05464510207138841,-0.029244570523147995,-0.046235952485753594,-0.021207128765586093
IL11,,0.01602160098168865,-0.00469851212776739,-0.02355074389329863,-0.0196853277582745,0.07379083070428381,-0.012427592401304643,-0.0021802912121935587,-0.0001843075163844252
SEMA4B,0.0026439482381319795,-0.046711589826604304,0.008355432014636207,0.003680153140357263,0.016377163632958568,-0.014299071790631756,0.01100889503965084,-0.023460957225536195,0.02909967433268686
FGF12,-0.005195023283197964,-0.013705801577910084,0.005901632636166973,0.025990069818887573,-0.09192801831166901,-0.00788290627905388,0.03518137462729772,-0.0633677470684973,0.04028189026077676
CP,-0.03283385642400303,0.013289274321512435,-0.0022851563770650376,-0.015270124796132665,0.12754079278877,-0.00024438207884289735,0.059774004736240005,-0.04525346432517867,0.030206111197832914
NLGN3,-0.008918942182578282,-0.062044710293804914,0.0227821762690104,-0.04010441612734738,-0.05871679244811508,0.031164445755392036,-0.010061182713611963,-0.009869188846453303,0.030707383798195573
GZMB,-0.019863543457435004,0.038795168267222346,,-0.023611064633574767,-0.033565601772873016,,-0.021938145584776667,-0.034396370698437755,0.04325335992747324
PROC,0.03621774520157169,-0.02136344522190836,-0.008114862251122663,-0.02015011656483583,-0.01671367040837186,-0.030613558355854185,-0.0021575886397579153,0.03333386376897469,0.014801859303569224
TNFSF11,,,,,,,-0.014467021329285942,,0.037565512549074656
AGT,-0.04073913008871614,-0.05834017138599411,-0.004609610476494997,0.1155410376346949,-0.0062604857866497355,-0.07702168728377208,-0.02733856738528653,-0.0460054362854377,-0.0576711999347672
PTHLH,-0.018170156502088787,0.08666837483558705,-0.056897711964773084,0.018189932834607042,-0.04450069345274376,-0.07239121467286476,0.0009250421764166471,-0.002466097904808664,0.02855605297204264
COL1A1,0.02846988124613611,0.019456030334715425,0.017976241503162578,-0.04494876983616832,0.07664437210838473,0.010893420526691835,0.009681523798648272,-0.04448398961412825,0.050818855047441415
LAMB2,-0.03877410334100139,-0.04671938056285064,-0.043602425441984734,-0.03132041708390641,0.05721547263021376,-0.0564310441846511,0.010430108501929667,0.005258180618049203,0.08850744923749043
DSC2,-0.03343225742761668,-0.00341999430172737,0.003938673682369255,-0.01818552346587731,-0.026450333614301057,0.012625897444604415,-0.06937154159272893,-0.022356176670932197,0.04043468458634691
WNT5B,-0.02981336523684268,0.05711434756088752,0.04333728420948865,-0.024384509969736703,0.021358537789691073,0.10496984718773862,-0.022539927523478952,0.015913136758103893,0.06645997172016517
LEFTY1,-0.017851063010491112,0.024574652432156237,-0.008443378991814665,-0.01959490835538384,-0.02338913156068803,0.04294124814398932,-0.043899785639278134,0.004090313694747907,-0.001898804201569068
FGL1,,-0.009718486227839168,0.0458689760642709,,-0.034816931506977934,,-0.02121005434546763,-0.006329283914796331,
CXCL5,-0.026404806075155936,0.11806901154926559,-0.014452120019964826,-0.012669861969000887,-0.029034768713136684,,0.058511480961004544,-0.03729793755075707,-0.008690493848600673
S100A1,0.015182303958126359,0.03816855958892223,-0.021178732100007116,0.05179596127143097,0.05066144675904973,0.08950222391996956,0.0611041799708355,-0.005441416560218926,0.04076617412371841
C4BPA,,0.024363824683211507,,-0.015059228355153154,,,,,-0.020722330004764422
NPTX1,-0.024073725409473522,0.08695414562891492,-0.04007395363770008,0.07149723503298956,-0.11846698615402804,0.04396394420451343,0.01983523214889946,0.002713488300267573,
TGS1,-0.04498594747376175,0.021260382546746965,0.004604306057032334,0.03128665428663308,0.07931369704429561,0.14096024023987588,-0.020414105439381873,-0.06335254271311891,0.030462608483531547
SST,-0.020618265530237424,-0.006783912651785669,0.033533771258242945,0.06604323045341302,0.015987115429124864,,0.011738908602757081,-0.0022341279817622945,
IL34,-0.00863445145783188,-0.007882760916026882,-0.01847532560247487,0.013867179244682106,-0.03382622478192667,-0.03431036298502255,-0.04010761974368964,-0.02859799312233785,0.11377942180919652
DHH,,,,,0.08774911996437344,,-0.031128119397591282,-0.02848051124695486,-0.030604457847231085
XCL2,0.0029318656925062846,,,-0.016173621451664438,,,,,-0.0026633578370357067
TF,0.015333767550392813,-0.018302991571703755,-0.038310067066275995,0.049993241257737284,0.13099948390890917,0.14401434615940648,-0.04692523404466731,0.009880916053030634,0.0016364998166657906
IL33,0.002717604934247637,-0.004320078466755335,0.05408157175493709,0.035301053827791584,0.022582614989452233,0.13141035779237153,-0.009443797576324462,-0.027283736996241252,-0.005342622984661001
RBP4,,-0.018187871150402178,-0.02822528274791093,-0.04124796796943341,-0.017056633629074173,,0.06672651614107487,0.04737780556402249,-0.02669165945950174
CCL19,,,,-0.009620659119699148,-0.039094613630163096,,,,0.03318106639550081
CCL20,,-0.02233880932878809,-0.013315036803383869,-0.05194683490702826,0.06851637033550753,-0.05413401379132885,-0.018899563724200402,-0.0020630707886622316,-0.03758114711549137
NAMPT,-0.025652592200098193,-0.00896728762799363,0.022027707963103004,-0.10207566537029714,0.13428042371490115,0.0001782996010923682,-0.006458930103016516,0.029737945445305135,-0.07900748853074605
