,MGH258,ZH1007nec,ZH1019T1,ZH1019inf,ZH881T1,ZH881inf,ZH916T1,ZH916inf
COL5A1,-0.06666148151098823,0.08661431870153674,-0.042803561480044536,0.018021021819393065,-0.04038846156676674,-0.0626399114617172,0.08228422630160688,-0.010193779206514661
CALM3,-0.128822027080267,-0.009171701661974948,-0.036778297494747855,-0.05942499012826752,-0.05327880453391029,-0.02800985261280783,-0.0010644410986607716,0.12085807134288092
THBS2,-0.11771414418282265,-0.049946068944294146,0.08096278318409954,0.012997956177080746,-0.052044584027756684,-0.04780071594659273,0.0444065995270016,-0.11318930195106551
SERPINE2,-0.2308110619644031,-0.19696923043530984,0.01816368039620775,-0.00424568531124453,0.018779694127023048,0.04531653160031572,-0.011040750765157386,-0.04665151797735586
EFNB2,-0.12100331426475779,-0.011163470086799068,-0.048850472741843495,-0.02264104671552843,-0.031669211672866814,-0.0909321551567118,0.01785421224352308,0.03781585677132584
PROK1,,,,,-0.013161709958314454,,,
MMP9,-0.07115375867745699,-0.15960894569242873,-0.038047776987708976,-0.06175637841928932,-0.011022671653865493,,0.042197930999527504,
NPPA,0.03284404013020287,-0.0676015356768442,0.041840558731074756,0.03573613454145468,-0.0032844371198799995,0.07205110900757525,-0.031276118297503,
APOB,,,,0.036480535148103156,,,0.01212553219651405,
C4B,,-0.05448569672153059,,,-0.01624813189292677,-0.0420647169797087,-0.026252057688373916,
NTNG2,-0.043726381793698185,-0.005690582737631191,-0.032946794081483655,-0.025897049445520542,0.01697602328842619,0.017463223109625406,-0.021923918480516443,-0.03565250219335716
LAMA1,-0.10529197095948511,,0.10834282826267216,0.0573145004519009,0.07863664588444001,,-0.02528181625481217,0.00981449661775392
UCN,-0.01196198363788571,-0.06049350696773238,0.01777885849310369,-0.034093010564561516,0.01619922391246379,-0.024177965446019935,-0.015610995607143413,0.15697651251356143
ARTN,,,0.07818734260759541,0.027509798626463758,0.004697031269522541,,0.0546194390833989,
PDGFD,0.009463688682346006,-0.16953649090955353,-0.0006834525435557882,0.012916441749723296,-0.0050264775353686545,-0.060953403332431315,0.028940393059364924,0.08041338751157927
EDN1,-0.06042189021096787,-0.02574853029940333,0.03945281825822333,0.007233407696727074,-0.037528271254882985,0.02917485062285229,0.07995871747054964,0.110454073049779
ARPC5,-0.04620772244509849,-0.16520618148140231,0.07761692316814743,-0.05525764390758733,-0.0032151507345966114,-0.04819757172711937,0.004298321702183424,0.009602764295292986
GSTO1,0.14949749924636058,0.029692643609199196,-0.058483216549689625,-0.0490741138973046,0.03447918377171717,-0.04980435845176217,0.04733154819842905,-0.002442802262490136
PROK2,,,,,,,-0.021615785383469897,
SYK,0.11478379208531661,0.027251281837757307,-0.05548169315254468,-0.02022261401720865,-0.044762216895207416,0.007616499543996,0.011415598639194535,-0.008382538792952463
CD40LG,,,,,,,-0.02563813069257739,
ST6GAL1,0.1392747042645094,-0.1842589826822033,-0.03634970717764674,-0.028219567006058318,-0.011743683825425526,0.0849580189963204,-0.058651606856828215,-0.06872250554651706
WNT3,-0.016121584655176616,0.006810424629383456,0.0210146966065375,-0.023801024030125503,-0.0372614797042149,-0.06263988999868872,-0.024420300544797945,-0.02594220470066144
HSP90B1,-0.03457149941307468,-0.09650345166996374,-0.04570629677866855,-0.01584633199120577,0.015245164257203334,-0.07538580257358427,0.07661339590861088,-0.0030636396043767014
ZP3,-0.020151654890509317,0.040990969093703006,0.12806646237659539,0.009386806878341591,-0.022997529133740414,-0.0650994151262223,-0.03835036332472222,0.0187599278703065
NRG2,0.03337853079297048,0.015339168636301736,0.03772702915181804,-0.03382925351804753,0.08655702985014344,-0.07256529560459934,0.0013301011401983067,0.0880214259926439
MELTF,-0.0038343928488236683,-0.10946367137386655,-0.058449591843647335,0.052956741503958585,0.04497500967754763,-0.027725636543492395,0.054317030960213564,-0.05084791574638738
NLGN1,-0.033079469925529494,-0.07774625063254482,-0.050521275794136566,0.012270761404223885,-0.01046297280979169,0.08120432659752497,-0.0328061484185349,0.01010363702117504
SLIT3,0.0034896391138395035,-0.1099538479451959,-0.031685716393044475,-0.05355229138818225,0.016946865053087668,-0.021208911222478595,0.07640575270809455,0.042183774996933404
CCL8,,0.03249466173477002,-0.07633969907503416,0.04163802920070808,-0.02836022138536661,0.01078728713178108,-0.030632960271670232,0.04518870301828626
S100A4,0.11738696015590032,0.05280532748816836,0.12569254768940052,-0.06196351520540155,0.0055664740311230365,-0.06911008113644856,0.06307594770304234,-0.026256013430726984
TNFSF13B,-0.052523861119596366,0.007418105983020231,0.09976937195929443,0.012634833750562735,0.033355097616902855,-0.004866969184319645,-0.002412353429674347,-0.06368717591549872
HSPG2,-0.1416842863161094,-0.15381561643142114,0.008364571147798885,0.008422482759979658,-0.05877257878684432,0.014827077157452222,0.06086271983645346,-0.000521569393724135
FAM3C,-0.15204323390037336,-0.061599579680052224,0.07762619860645062,-0.05203621737021782,0.04616068378670279,0.03432502800548968,-0.08773857075553085,0.06577621529684971
FLT3LG,-0.12098825247069067,0.09044758391054099,-0.008761597242991167,-0.04736924254025238,0.03504609254877784,-0.02515528949637355,0.05571517766428749,
A2M,0.24050151629101194,-0.2042848961327278,-0.003292477886893208,-0.08133417128364638,-0.06304078916943381,0.08404679825619832,0.02175034375956873,-0.11446700267873217
VCL,-0.08112388397210128,0.017605058569518342,-0.01756189736514108,-0.023908014675127594,-0.011133607822562855,0.03253352450705535,0.05426321798463598,-0.034546977070590595
FGF2,-0.006041962455309684,-0.018397007558263623,-0.011527600360691118,-0.03612149881888023,0.005568892636276527,0.03985494056235398,0.01136967008899375,-0.018339578380906614
AGRP,-0.0037990805758971427,-0.043959938176499756,0.07585895914186969,0.019767500332151664,0.041861370764075416,,,
CNTN3,,,-0.03173113717809107,,-0.008516470215441928,0.02801502646861347,,0.08621294575279334
RNASE2,-0.0014970471166656867,0.02871891399968235,0.011852075567996374,-0.045031645048181725,-0.044646086936756056,-0.010233131548884269,0.009707341769038928,-0.04315651359514581
ADM2,,,-0.02842763465360867,,-0.017255690986921104,,-0.024367041654735567,
GAL,,0.07911349159818132,0.010168218538823685,0.01884601183804157,-0.01739526187716853,,0.0439799815609903,
CXCL6,,,,,-0.030150682107565666,,-0.024380927774492772,
PDGFC,-0.11234351598424527,-0.11408755178050593,0.032223572126006614,0.014776460768578015,0.005832691786673626,-0.03115488516703799,-0.07374493087043074,0.07034580386179955
COL8A2,0.05916835223548569,0.04024133236329467,0.14263803827203422,-0.08867619128374808,-0.012836462649831735,-0.05972034314404049,0.02159905121911499,-0.10436207838754712
SPON2,-0.08114678538764847,-0.10994357089464551,0.04211183167119532,-0.0015553447877183942,-0.04312668065835975,-0.0650994151262223,0.0567810465604642,
SEMA3D,0.053811405387525,,0.011099128190657457,-0.01546318715674182,,0.09718975792900732,,-0.07627363479196816
BMP6,,,,,0.06734219024830158,,-0.04161822309474481,
TIMP2,0.003041303656195267,0.01692399160154484,0.030664659060337374,0.07834609646835966,-0.026718843364177014,0.023239955614197106,0.0767680570688957,-0.11172040542030764
EFNA1,-0.02709245050762508,-0.07878194492642854,0.052582996841592795,-0.023221053147610256,0.06885800479302039,0.09656046187646262,0.00484494665468301,0.00013787217871008876
S100A12,,,,,,,0.069105538248957,0.1294264745337088
TFPI,-0.11615427753939472,-0.11817516905347385,0.030479200220618993,-0.020330588284801936,-0.015212360005084353,-0.04820926938576015,0.05977025557815557,-0.0638388843582294
GPC3,-0.038035998404706096,,-0.007938853237081097,-0.06911974374959445,0.014799065466983915,,-0.026534689673281677,
NMU,-0.10933155179457696,0.04751929454095519,-0.021231755455890605,0.021713074211653444,0.0013927156199631755,,-0.05372294695933193,
SCGB3A2,,,,,-0.02266931319459234,,0.10605311295067978,
LAMB3,-0.1159076637662921,-0.12088041040797956,-0.029571858727945547,0.05522282120850206,-0.009239168858627996,-0.0014737809847845142,0.029258614068778593,0.09294958608076964
LGALS9,0.05003768705484616,-0.03811382897762331,-0.017752123751105114,0.01859706102062965,0.0017664274341041872,-0.03231742325742523,0.013722090710504706,-0.006697846127016524
VIM,-0.23224585415288723,0.23933795294061716,0.037982740910160524,-0.07245985137758586,0.023414722930049526,-0.01704926702475494,-0.004841916107832174,0.0365403473406716
PLAU,-0.0670287090058627,-0.11634825850637559,0.025695197975246678,-0.05031503573914731,0.02008637671895525,0.06704223770135266,0.012769215616715155,-0.10839921805640654
TGFB3,-0.08157056960743561,-0.09165947915158784,0.02579076499139653,-0.0244142008829363,0.010631949068374577,-0.04358091861727847,0.053309711998535576,-0.039580865515288804
APLN,-0.10286271338689373,-0.08586506280820957,-0.0046937806046228265,0.04562571808590049,-0.0243848316298498,0.0035809807341732106,0.056269730732518876,-0.06884333555560329
SHANK2,-0.004342553633618089,0.0891441899791571,,,0.013246891616492909,-0.05552463958939835,0.0050820393991919946,0.12549380991803508
LTF,,-0.020676817370352384,0.06337569313845162,-0.06409193185741915,-0.019608968442348145,-0.07566670144563985,-0.004643183970211197,-0.19063818406682975
PYY,,,,,,,0.04910992694407747,
PENK,0.05588103867550038,,,,-0.018212276266278492,-0.06439015381514468,-0.028864524928067417,-0.06459761751423676
CTF1,-0.007916623454512375,0.06555140430463959,0.01046642132123199,-0.10339606185016433,0.03450981704028024,0.04500658315321112,-0.038712937247607875,0.006750448444276114
COL3A1,-0.1885437826352277,-0.17936086237003662,0.0315741187054625,-0.0400826300857458,-0.059155540069674266,0.09858479110593135,0.11070976068868563,0.0995244280156495
S100A10,0.18175527284998338,0.19648403626923724,-0.018233224004553406,-0.07875751379047996,0.039602635772949236,-0.05211742541175537,-0.030567367636200403,-0.041670000535495855
FGF13,-0.009871082914822096,,,,0.024475953462997645,0.018898696426299093,-0.0398194112728246,-0.002852456334799494
SEMA4A,-0.06840941773710743,0.08489888746982559,-0.009614431461291581,-0.05587515398085777,0.0708205474209615,0.1228966978369465,0.021607117123069862,0.0014846656329435448
EFNA4,-0.01970155604692389,0.035009976961016535,-0.00742041589388578,0.004061235440369175,0.006786248639544849,0.0032375160120019504,-0.013686248171294808,-0.07012544505815806
HSPA8,-0.1407156224563653,-0.0964021244893207,0.08296072765886027,-0.019122635491162637,0.03142692134219542,-0.038092901549524785,-0.021847261034527502,-0.014962845873841219
NPB,0.021608301285846166,-0.07033609172348435,-0.03101615218256372,-0.005575890234036976,0.009450246333030593,-0.047872071678450104,-0.021405010685492897,-0.044905114575934095
ULBP1,,-0.0831604172299362,-0.05194720741201507,,0.09025464176384197,,-0.00223618406355215,
SEMA3E,0.12267393693158435,-0.11381950295968263,0.007843748868842903,0.07697067941468527,-0.021344844994103204,-0.06518902201809071,0.015330282762718908,-0.0396114599135178
FGF3,,,,,0.045798593805172275,,,
ADAM9,0.028395101745424832,0.0363695888695658,-0.09979755577084848,-0.03601116903371223,-0.027774588308188543,-0.031136833478420813,0.006763813042943628,-0.05468250205210755
ASIP,0.03244817841809406,0.049530004546341475,0.027913950349602073,0.01534594257328308,0.034346189969499494,-0.04309828123899752,-0.06133391813402868,
IBSP,,-0.15353907332530206,0.047584987066293064,-0.0670124515676317,0.06288924396824438,,0.055603185216030214,
MMP12,,,,,-0.012796411144532505,,,
FAT4,-0.08285356492882585,0.08601910532409744,-0.0011703995837133458,-0.02275508582338402,-0.07230928310023031,-0.07976069805464672,0.02100108682872869,0.047391621894778226
MDK,0.025221761443591176,-0.15555006657756046,-0.04548579423026844,-0.07294989970877755,-0.021093917083396318,0.0301027759918394,0.03643811890050869,-0.0710979621388127
BMP5,,,,,0.025498215161254337,,0.08018728656624277,
CAMP,,,,,0.0017899343356942961,,0.0489905546078738,
HSPA1A,-0.07553225863151593,0.111876698364638,0.044667480322562195,0.0446080990462123,-0.01726801069605803,0.017190394785932855,0.007137946550951439,0.015904949637607572
SOST,,,-0.01042209746236062,,,,,
SEMA3F,-0.04983395336907467,-0.0761099424728355,-0.02887306632639239,-0.03503267260774856,-0.05995296213939866,,0.04792403543294094,
ARF6,-0.046301734180934,0.04047245575156328,0.126772056003628,-0.049553668332264905,0.031057617896932867,-0.009842190961879677,-0.04133380733509465,0.044772229587118004
IL6,-0.029304576331363814,-0.045123082764743375,0.03859725927423666,,0.09314384744058016,-0.028066151492297606,0.04007806057295824,
CALM1,-0.08062240730389658,-0.006328471323841724,-0.053996463297071244,-0.030247552854051448,0.002925184568368265,0.031923515176333676,0.011387344236957645,0.054416369070857215
VIP,,,,,,0.08054488538620318,-0.033286616610615764,0.05085070367208776
NMB,-0.057212019310865767,0.09080075919800537,-0.10487123685172052,-0.010887451670131372,-0.03618865369088388,0.03376017238742027,-0.04825034847329621,-0.19718192006391463
CCL26,-0.015354415620648728,-0.10845499159582772,0.0006413175468806198,-0.028772626328826,0.010907484394609606,,0.018818600040647598,
FBLN1,0.028959024489115394,-0.12109469656432688,0.012005822057456669,0.031848396103121575,-0.04523487020188871,0.0618090553327314,-0.01818346252487236,-0.08388533564831253
SAA1,0.08228224236336996,-0.04556810178812304,-0.025198950980719205,0.006013692228816077,0.013927445297006668,,0.01626522462514959,
MICB,-0.0872344364712606,0.05646146386951717,-0.015364385057138247,0.06547532725705113,0.00036263581635953204,,-0.04938957446316731,0.01932524151789119
MMP13,,,-0.00373303416478377,-0.04632380179912134,,,-0.0288645127338654,
F13A1,0.08235635028913704,0.03617689917952158,,-0.03185044989916057,0.007070798181634198,,0.03736480975284573,0.14376372103345647
CXCL11,-0.04545052264051927,0.008404205658028486,-0.06483307618601347,,,,-0.038424705985761365,
COL5A2,-0.09376151525511961,-0.14912108617609102,0.027304088587878417,-0.08137548868876657,-0.07175603586235907,0.02523264489493587,0.07521607886418986,0.08509886904911251
EFNA5,0.042121497269016005,0.15077710061344848,-0.028866714814717143,-0.07796029612936593,0.000516678980895131,-0.07333874837338528,-0.051643470669123476,0.014850536898539313
AREG,,,,,0.013885304795348061,0.04779534604965124,0.03936699172222357,
EDIL3,0.19733182882975134,-0.08793741923398946,0.043860064561215786,0.009365649256190002,0.040444058030014794,0.027515931495202508,0.0508715489461982,-0.12963265001485613
CD86,0.0964058074886912,0.03312233243461274,0.06197232398671165,-0.06874922996593678,-0.025434872574538595,0.07567391006387524,0.048573258447319405,-0.020631150465746897
AHSG,,-0.0024755942384779425,,,,,,
HRAS,0.009647577217947987,-0.022639323253182776,0.055073880432661426,0.025854385202284023,-0.04804194186953928,0.030680912133968122,-0.027666910154304572,-0.05099446174687956
C1QTNF5,-0.061196962313634994,-0.06933247116675506,0.03203669982790138,0.007128776233713774,-0.015021000953066382,-0.0031069576758692027,-0.05064069082711389,
RLN1,0.035831057464275666,-0.05208300023533486,,,,,-0.022684543933923332,
COL4A1,-0.1644822029875568,-0.1296554280200991,-0.0051685736122305944,-0.0019987797428256556,-0.06051894367031648,-0.1226400896435777,0.07467045882131312,-0.017005585197001006
CCL3,0.15087758494858713,0.015708513181404635,0.022733927018187314,-0.0428751066438307,-0.05453039392077199,-0.02838864440312295,-0.025389224574958947,0.08348631569183533
BGN,-0.11387829684514834,-0.21217381564398768,0.02821986633841454,0.007447951215965773,-0.070639033845731,0.037933962440616566,0.059399065348151994,0.03031691486453481
RETN,,-0.06717298939681161,-0.020679061026003538,,-0.01609947633577522,,0.03680234607041243,
S100A9,0.10898042331373393,0.16192497812068266,0.04551669575761413,-0.006510595245797556,-0.0221860935874658,-0.07772254196043979,0.08012386466364137,0.10863255540781287
HCRT,-0.1280399582611594,0.002496988508673988,-0.08292513378734323,0.06834652511434886,-0.018317388362433643,0.0942687947358241,-0.05098292122870337,0.024361701172896655
FADD,-0.0995304505079672,0.06973338936173273,-0.03002090688677538,-0.07098608397939281,0.013256446947347268,0.0837266270612814,-0.007124655642168621,-0.12065706167694823
ACTR2,0.0873586625561201,0.037434175240296866,0.021566329463048494,-0.022921858518724154,-0.0395132394362346,-0.07676473884573123,0.1064136939570128,-0.010486887353514059
BMP2,-0.04153903993696581,0.08196988651109324,0.04320825815891522,0.01095635950545837,-0.023119653716432702,-0.008773596273106466,0.02420697270999903,0.028254373683679772
PDYN,,,,,0.043548322205261364,-0.020557404664378623,,-0.06477799418628265
CD55,0.057443632779658936,-0.13173518641596385,-0.03759236386584126,-0.03907919883558489,-0.02582754993120673,0.06610128076770455,0.06907261616092772,0.0031423911479572606
PDX1,,,,,-0.024312550950689783,,,
CD6,0.03586831357362021,-0.03127532636809067,-0.03484190897213205,-0.04180121993307278,-0.017943676205898037,,0.010266700046456356,
IL16,0.03651377083593297,-0.07300270851166457,-0.07586365214083482,-0.05810197462451595,0.005792277602010061,,-0.033378843709717054,-0.03863355376289545
LAMA5,-0.08540043773845991,-0.11610974883722773,0.06997518113403593,-0.03660010216979571,0.006098530598474189,-0.043069088490085214,0.07136824366209119,0.026324630693878907
RGMB,-0.04911815528582157,0.09308627593812563,0.08071090486855499,0.09502382073458016,0.0009744531920215122,0.016823473665878934,0.03253463143630684,0.06778401574058059
INSL5,-0.04527683106442688,,-0.05232305103038736,0.0665626209378049,,,-0.028541976910588997,
IL12A,0.014885511419446475,0.09696048211935483,-0.059614389896662824,,-0.01469939645051243,0.03253764728718051,-0.05000676338940009,0.016293068793835075
S100A8,0.13343261134343118,0.13472893573528213,-0.0014925646618352965,-0.04622570893682084,-0.004375421104292513,0.0822011738455131,0.0019576747999913943,0.00950090624346481
TAC3,,,,,0.0405665877117045,-0.017704105137630693,-0.02871551809387004,0.03108573746159206
TAC4,,,0.025631427885216853,-0.05820994244646509,,,,
MFAP5,-0.07171567793526633,,0.008279585535540581,-0.031544936497224126,-0.014342252597768756,0.04489541599658423,0.013542262767410702,
CXCL16,0.06694020019763164,0.11829415665538899,0.01160264008069313,0.011788882771759364,0.07297649140597466,-0.06998086770045858,-0.04266389730985375,-0.05091721520050723
AGRN,-0.20030142990497263,-0.2024273297991667,-0.052430325982358174,0.020722451493865878,-0.0582936546275932,-0.031845294451098086,0.05324257460202247,0.09729349231429982
COL4A6,0.0486491445822809,-0.08758474926577958,0.0088047572598041,-0.03472043321414017,-0.05616547550476706,-0.019847088040507443,-0.04056333671696219,
FST,,-0.05972978853629939,-0.08166682815925241,-0.019410694512484485,-0.027762468830565226,-0.03772359943279202,-0.04097508864738776,
MEGF10,0.09142658217401303,-0.08484256438772939,0.06313106699167055,-0.0049296179865545575,-0.060929613001791956,0.08365550214845736,-0.03951463477681411,0.0430975640020803
C1QB,0.19291079884908083,-0.10446496710356841,-0.024061153917148307,-0.12741880350999196,0.025524252488507322,0.005208567013091229,0.06254878772164152,-0.08445791333707439
HLA-B,-0.28396917938092286,-0.08726799904230022,-0.01988286286445091,-0.09949701060347943,0.02385589840325747,0.009387081430656266,0.09992459811044559,-0.12216312149483871
PDGFA,-0.026389839058202476,-0.058641298451866275,0.02377255155306044,0.004200474724854751,0.020712817406673575,-0.024024683342571313,0.10829820864397634,0.014201477845450478
LAMA3,,,-0.0035564206761563746,-0.03858604276199696,0.010035810250012364,,0.003948941303711478,
DKK1,-0.03549439908180963,0.12005761796086685,0.09769506896755172,0.007952857511190691,0.06889916343772892,,-0.0067776159211278735,-0.03659580692963699
INHBA,-0.022527708060504182,-0.044359216437635816,-0.047409483417427054,0.03871272415389168,0.07030902839930846,0.02233675469758435,0.09687469889756296,0.0026223929807991362
LEP,,,,,,,0.06756971805590085,
IL7,-0.06938756437546352,,-0.020091574683307793,-0.08349200520280844,-0.024889781473337636,,-0.05987239115646671,
FABP5,-0.06403528895698979,-0.08222994763451949,0.09350684409222561,0.002139209816281823,-0.01919452031546764,0.006614151853775448,-0.054314994803063864,0.0028795933267861443
CCL4,0.19131782220805993,-0.06860096274204942,0.021567654130746516,-0.040414713917008474,-0.029222726856060092,0.0660884620775732,-0.04775515182647157,0.06402880386989755
FBN1,0.011152134271979142,-0.026513767026791583,0.02362856018187038,-0.04689222435422091,0.024069203210191886,0.015892357533278917,0.06880267936096172,-0.042400078562401425
TCTN1,-0.017429345454234208,-0.040569960752477846,0.011749096927374577,-0.019784577121279137,0.012248976670940983,-0.014533823026976093,-0.031813355496804564,-0.025876250190161404
NCR3LG1,0.008010572770011552,,,,-0.003948810032945342,,,
BMP7,-0.0626918095500402,-0.002044806100298391,0.016813752774563005,-0.019150809781623927,0.017002482517810447,-0.031188905292030954,-0.026072948130790606,-0.09764569852879869
NLGN2,-0.01963721511881911,-0.10766243295663196,0.01075277878430307,0.05722190450073721,0.004965317191247696,-0.021527926948692794,-0.012569285596826817,-0.0260915338070746
CCL25,-0.045276825087093034,0.0524175456574029,,,-0.025345189016667498,,-0.02341404066489524,
NPNT,0.0628429325241008,-0.0527483083735755,-0.025031900603339565,-0.07712308456380777,-0.08147775824151998,-0.007617253257635254,-0.06493522255930513,-0.03951820303165679
KITLG,-0.03871065584377941,-0.07532573241616537,0.0024575151514999345,-0.03620418453251814,0.10824830520355132,0.004494375874125674,0.023156198417033813,0.08413520490916727
MADCAM1,0.08152929266931297,-0.050960187665506015,0.12069747294236073,0.010292602198042768,-0.013692344145062667,,-0.018884643384058236,
F12,0.06913970728684146,-0.14297988518750712,-0.006159638923561174,0.023936249912596737,-0.053791535856365834,0.03160931389705413,-0.02761015393932386,-0.05808550199991592
S100B,-0.15171570890029035,-0.09769986831706107,0.02067267687985408,0.02045215926485928,0.0022850112995563415,0.07707219023296204,-0.0683685672069414,-0.15772642708332604
IL27,,-0.05126043523112049,,,-0.012796411144532505,,-0.030467439462906042,
CD99,-0.15452242848864756,0.009850425965313315,0.058821227560054534,-0.058436980638491266,-0.0427834958839309,-0.019971357549128047,0.0063120288017519365,-0.12541296532304236
PDGFB,-0.08708656378235301,-0.12843481693420683,0.05333513697801008,0.0349077431865574,-0.009906628169529195,-0.06279423158078003,0.048440549060982066,-0.007854207571851674
CLEC2D,-0.04332889863241614,-0.0012989896614137347,-0.01185377144954691,0.0776241084535857,0.01644641554178178,-0.12035982681278702,-0.008780073952572015,0.0830432737647589
F8,-0.008078591975233697,0.08173044582126626,0.005208044410760202,0.06986566336924475,-0.044488206890487166,-0.06459090609962531,-0.09880760568144559,0.047304054153912686
C3,0.2700567381280634,-0.15044497079626956,-0.010405648369695125,-0.10689971748974521,-0.02933573360664087,-0.0508609290195724,0.027284014213070203,-0.14501676973387312
DLK2,,0.03470298533032885,-0.05194713889834155,0.039725890154310335,0.03971824759115993,0.19002505551262266,-0.025638115084193364,-0.06784589885137557
TSLP,0.049231876024818044,0.1802416237751095,,,-0.029265918996312177,,0.0032094544119566923,-0.10398548336273286
OSM,-0.0006238830057065496,0.1251187818481465,-0.008009863812794388,-0.04611363338064596,0.002880413164682494,-0.06418482308439577,0.0034228880868055742,-0.050524618155692376
PRND,-0.04664987224736079,,-0.0669625101985918,-0.002401866680094404,,,-0.015382686963731818,
SLPI,-0.01088641883817437,-0.014557078518502862,-0.049793206073466295,0.007228007566247503,0.06953103669772684,,-0.03571423557047321,
AFDN,-0.07981295491647364,0.08449724598707864,-0.0844358346937992,-0.030982720028230708,0.004868500128690697,0.00040730561351896475,-0.001170705320906386,0.08909471542949125
KISS1,,0.02108560773617102,,,0.06983576051131285,,,
ULBP2,-0.06534798974949398,-0.02837609269329518,-0.0465273399299509,-0.034601301739412386,0.02102838733150546,,-0.009151331530719937,
ICAM4,,,-0.05194720741201507,,,,-0.027441532494531976,
ANGPTL1,-0.11497050085886767,,0.0939001828779813,0.05059927727990785,-0.01802592745696324,,-0.04064893899589974,0.013725220989709769
LTBP1,0.0351319334248517,0.0043591021205799715,0.0017593567768701877,0.011263281650829524,0.0183690799835023,0.0045201768540316005,0.01691566256055283,0.06040533139467934
NTN4,-0.05484354842359527,-0.05741713278581711,0.04457075234300715,-0.055659736717353185,0.03439830258347379,-0.04970349085122414,-0.01544559688469375,-0.014352657171037076
APP,-0.1793969141616163,-0.150336554947363,0.028069114523208212,-0.01942208157539116,-0.05757104122818037,0.0207846595729293,0.07026573342343874,-0.057013339905964786
RIMS2,0.09628835883579186,-0.0660449328643226,,-0.07604475786470036,-0.012959568574259315,-0.005582548072643297,0.000465949463367983,-0.05638829459474105
WNT7A,-0.017303554003233683,0.13585223000788055,0.001707226337751725,-0.005505298413712132,0.01928697755980879,0.025268672163270695,-0.0017984910264277998,0.04413143016569131
GAST,,,,,,,-0.031533723244844145,
GPI,-0.21018817431534145,0.18409960151481583,-0.045916749165580716,-0.08698064752396653,0.04729395504751861,-0.06548306841747623,-0.013758613022321875,0.060477810108606374
IL1B,-0.02048053350892227,0.08727392929432395,0.05798372942960398,0.005619776607241438,-0.04753042428151881,0.030044886342168314,0.017659182945221116,0.0381797396407062
SFTPA2,,,,,-0.013692345095590587,,,
HAS2,-0.052618164344666124,0.09626592317603838,-0.027759096631009797,0.07904132887392175,-0.00505896190970304,-0.022631199177334544,-0.003767670891895436,
IL11,,-0.007106824658194768,0.13957456796582068,,-0.026616001812265422,0.02543551638127591,0.001234756436529234,
SEMA4B,0.03237455976560715,-0.000558625437104817,-0.09697941003247543,0.09302370344828127,-0.009482348880769301,0.05374489380408195,-0.03875163799785562,-0.07071135426113552
FGF12,-0.04051762747177309,-0.005744063193702453,0.09165021512860576,0.07416248544247599,0.03959583784347368,-0.06873001935671422,-0.03175292929213876,-0.030666639423069974
CP,0.15096784984115658,0.08625568175382117,-0.046767130047045614,-0.10928026845882625,0.015271856251828352,0.021895535977335838,0.00046193588117946264,-0.005820068488243461
NLGN3,-0.1655682537922286,-0.056050504699948225,0.021747040772961787,0.08510214098452648,0.06867227526766184,-0.12278665146523891,-0.036053204262861946,-0.020479687603782458
GZMB,-0.05764120193150292,,,,0.02247531277132524,,-0.0002891383378387399,
PROC,0.04400185186531148,-0.045771180359292805,-0.054577596289487496,-0.014266027544998887,-0.025693462906303217,0.1359629333831063,-0.02554815234363556,
TNFSF11,,,,,,,0.07389169224593627,
AGT,-0.1613492650209662,-0.06360963144435476,0.02677244857725488,-0.006199590572185211,0.003941891900835386,0.042988430212232365,-0.0816738996648203,0.03793032858417515
PTHLH,-0.012907063481250335,-0.05784953451125996,0.015140152032754928,-0.03035661577231177,0.04488112168600991,0.0810718866695091,0.06671019541283685,0.053244390100936095
COL1A1,-0.0600747290337887,-0.1669714095595796,-0.06407582167574333,-0.005647687170818907,-0.06463913072142798,0.029601484418086917,0.12976469027848603,-0.03731369517364814
LAMB2,-0.053502136618004396,-0.02982306338895626,-0.02991573956390378,0.03322877867107643,-0.07494312217546607,0.020366076796185562,0.031263967153554374,-0.08688601383118749
DSC2,0.11570888491667185,0.09089418275114998,-0.02104505227425576,-0.029751796177691588,-0.004332818057555293,0.023148482433249157,0.010819357552231103,-0.006881179221854928
WNT5B,-0.030030679319339205,0.07163399201180833,-0.05735935046996544,-0.0070416472037363505,0.004067341572938959,,-0.03409742809252728,0.06530213309254754
LEFTY1,-0.04249954144526003,0.08758585471874503,-0.017081637422564272,-0.09196205255882817,-0.0331887014198043,0.03737185983116104,-0.019685828860567182,
FGL1,,,,,-0.019252855926136257,,,-0.011181149225029809
CXCL5,0.014658479530544501,0.013785171886473317,,,-0.005140485435593944,,0.023415602102789076,-0.07789995621155768
S100A1,0.1607082384125503,-0.0620333305532465,-0.030095497944180007,0.04052697680091935,0.01315129292869593,0.03984571796611876,-0.00879836164230501,-0.04567539530952084
C4BPA,,,,,,,-0.02303032465579608,
NPTX1,0.03968087262419275,0.11340365304446992,0.06333361593770255,0.012632876416008954,0.10262909695832945,0.0018712753841208679,,0.027982531891277255
TGS1,-0.008925610028676312,0.028769264077876753,0.018921396389522054,-0.07491931698987489,0.034000536450373355,0.0034404853339889342,-0.05713598434454897,0.11786003258028889
SST,-0.02669924257864164,,,,-0.012419918344769248,0.010008851686295615,,0.02807547475019009
IL34,0.023086288993115375,-0.0564207502537554,-0.010607435619346413,0.036324770469525446,-0.041072261292799825,0.004238592507772819,0.050120188404551895,0.027422410136321296
