,MGH258,UKF248,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
WNT16,-0.02431204112279066,-0.024813378320059136,-0.02589524011125912,0.08043097915795004,-0.03744822216395123,-0.03189069260079393,0.02401460573742369,0.03648642228666175,,,,,,-0.00023188033380550525,-0.018608604721584907,,0.12509866984144463,
CX3CL1,0.03768219565343785,-0.002593157682769826,0.022392230843526168,0.024233395822303848,-0.028076561851405675,-0.014057225625151062,-0.007795396419746743,-0.008780552527410232,-0.03169341144941823,-0.0008711565812538339,-0.03391451398791012,-0.05949945795741334,-0.005786858192818844,-0.012679988171161161,0.04259437045879096,-0.06820683310372905,-0.022173711539655312,0.04507574482135232
FGF1,0.09567561849943963,0.01765826834151363,0.05731097245902079,0.03952052358885763,0.25373071729450747,-0.04094070014529584,0.020074950038605408,0.02614727223477991,0.08417253056215888,0.05929688386684044,-0.03639712019428539,0.057582738542045896,0.04691171802060703,0.04109714015742891,-0.06670089926393534,0.011426642661968071,0.039809691846118045,0.034973229226191296
ALOX5AP,0.09189788714440789,0.00099979065715389,0.008340832122977078,0.04596951020968116,0.038127540138675683,-0.015669536664722622,-0.045214055128768034,0.007043146023672114,0.026849821936220524,0.028060009782760333,0.033990146696587994,-0.011718260896622094,0.016903178079616814,0.030342090500993697,0.0094878544900136,-0.001002838905863357,-0.0273917451601212,-0.05664689483368442
IL1RN,-0.021388505579392175,0.05105728912197524,-0.02576270929610119,-0.02610744554503441,0.007185519037669242,0.0003601316974695516,,0.09629282449137574,0.013780167759645565,,0.10764153457945,-0.0683752615244193,-0.010800672041934137,,0.01938401128101844,9.514498516276083e-06,-0.05455752866974375,
PCSK9,,,,,,,,,,,,,-0.018094919903590564,,-0.018062557817249806,,,
FGF23,,,,,,,,,,,,,,,,,,0.020308132804646144
NPW,,,,0.027560655510107515,,0.019313446394336735,,,-0.050902085138527155,0.06094766755100135,0.06905042192172492,0.004292374156769983,0.026398336325492305,0.06109869299800236,0.058698521244243976,,0.10101682269650353,0.003996368338781786
CXCL9,0.05215586908064095,-0.02683178170085666,0.04183665192984937,,0.00014597645700550709,0.0427218935510327,-0.0255562433619365,0.031683775891439656,,-0.006948311359655244,,-0.043681589362786155,,0.03180788724905369,,,0.11306633741077203,
ANGPTL4,0.16299285006733238,0.02678056430795111,-0.028555545920233707,-0.03754074249143929,-0.06611467267617205,-0.06568979453334214,0.007957226906031215,0.09445013741355036,-0.02068511365188943,0.0471342581770844,0.04631806687464208,-0.100073133806115,-0.06084059958519783,0.04398091604513082,-0.013979668000092272,-0.024284954663156808,-0.010371298724762685,0.12071105070921437
UCN2,,,,,-0.04622443059981054,-0.019392152084222538,,,,,0.005612065518591508,,0.02456315747883122,,-0.020410600490336408,,,
OBP2A,,,,,,,,,,-0.07572461897222983,-0.0791821503042395,,,,,,,
COL4A3,,0.03598622854309465,0.03018817512767932,,,0.015526344685450055,-0.013019681602937693,,0.020716155179315552,,,,,0.11201587627042889,-0.0019794230849009874,,-0.028220493264161765,
NRG3,-0.02643464761025708,0.008049708701633745,0.03410938972192207,0.020188552117557785,-0.022106192710238084,-0.004020558613769949,0.005322182474231949,-0.02495043970372099,0.024570766485970046,-0.00775008749464522,,0.12877803913639313,0.00779706893337859,0.049026515255836386,0.07594648960398663,0.04133658965227527,0.025329446979360768,-0.07666657742066571
IL23A,,-0.02178136946134797,0.11513926710512443,,-0.05654821737216244,,,,-0.019412870371700676,-0.043238641590792666,0.092398186153854,,-0.018094913591324178,,,,0.0357990054449836,
COLQ,-0.03902474836314606,-0.005391830649684288,-0.012979170941862262,0.050545793371017715,-0.00863695760208514,-0.010403923093840497,0.04526242217541773,0.036619360105989374,0.07172572021684596,-0.0395476831247844,-0.014616822491064265,0.05904008792862276,-0.0009689827980895094,0.07417831503063978,0.05225117219687754,,-0.004774326087416143,0.05990047685544373
SCGB1A1,,,-0.013730520977638282,,,,,,,,,,,,-0.02089849141170428,,,
TNFSF12,0.0035719116263065436,-0.02178155701608561,0.02364352590349518,0.012305261832355915,-0.091776320086529,0.027596255084155898,0.05685410068801673,0.02866176907664356,0.014350805352638118,-0.014689752375052857,0.005342591317905323,-0.05790197836106459,-0.0033172346818847393,0.058525489602968404,0.003443570763070706,0.023404566445129678,0.003632935136135343,0.06230732632935306
DKK2,,-0.022814942186543678,0.08758304943087863,-0.02696618344380343,-0.04924658870437956,-0.029782610239678386,-0.01758541479773495,0.01411978809552669,,,,-0.0350021518257315,0.059214772935930894,,-0.02405508200905717,-0.03907945099803412,-0.026425946462887432,
FYN,0.01973409719363037,0.015887972409223433,0.0534449245497392,0.10559928954342628,-0.10006635281677798,-0.020967116024406974,0.060093454069191865,0.030431095947919477,0.10030072436220822,-0.05341015641938436,-0.07350384268171636,-0.04912490140712424,-0.01413392297095521,0.012830816002696933,0.02756907709384827,0.07173631132280676,-0.0779878095243843,0.0011260239316537729
ACE,-0.007679879220792685,-0.020385674897712567,-0.05613487136253767,0.08025751913696504,-0.10840789474922886,-0.035321873629584166,-0.026666536816773584,0.03193393593749899,0.011186968078042618,0.02390870205129913,0.14009591412930775,0.018944642332171992,-0.018296013364331204,-0.0027455082494076506,0.014429392739410641,,0.058327016455029315,0.030205176256194236
IL18,0.10448836966951372,-0.027956184432194064,0.03320356048093645,0.09033098119656097,-0.04394883774600651,-0.0453609280242532,-0.0012214950159555207,0.026347879976348004,-0.006314641904273162,-0.042499208127300896,-0.04010342952455355,0.07316664028972573,0.01294568374096116,-0.010701792886673743,-0.0380693551197279,0.13252326053515545,0.02776702340053314,-0.008750435802636378
PPBP,,,,,,,,,,,,,0.03897586329562171,-0.05077863522645222,,,-0.026385620398817138,
CCL27,0.03177062632543338,-0.014446440601796836,,,0.037680174904693706,0.013338303435072313,-0.01811550735858836,0.08698264744034113,0.04311402557461787,0.012649255472741573,0.022651095306587783,0.020048471659574706,-0.009752289210261828,0.06109719140142231,0.028278718755320804,,-0.03837989548015152,
SERPING1,-0.021221051161547436,0.03318840597004437,0.038308400541813635,-0.013535972374561498,-0.15248210923570787,0.12781743244257934,-0.02400485448373327,0.0719191775118699,0.011549870087543206,-0.025054494666320825,0.034406161398308946,-0.06321238252250415,0.022704788494090477,0.04151676641519998,-0.057709315923760274,0.07581330856026652,-0.03497479835197003,0.026162302441013027
AZGP1,-0.022092764563522993,0.0044090335665896,-0.05493378610873074,0.0648504864697083,-0.04846117423453105,0.09470494692533313,0.09273082542088916,0.06192349658540231,0.10592140246787957,-0.03216563456584693,-0.017762777585617447,-0.03974365813922718,-0.025781735221335547,0.014522284011590782,-0.04261446405175029,0.04992714135926883,-0.0016039068838218892,0.002252050009115213
INHA,-0.006106246818133658,0.03712752519324397,-0.022573017585827984,-0.011793272159499175,2.4532893632352553e-05,-0.007815826044784311,-0.02791048218864378,-0.025958947362703138,0.05175218905723173,,-0.09525356041303974,0.01877080739794158,-0.013562225914038455,-0.05247138885627302,-0.011410712308113675,,0.029665317247366645,-0.012896277022759474
SEMA3G,0.012805363385360655,-0.011244807306667985,0.02391527371747485,-0.012697339084395104,0.0320692199304301,-0.0267819213521733,0.07891632308792473,0.04048874399064636,0.022137195500114695,-0.10568912751213162,0.037538371551244135,-0.05255360868352615,,0.09554313103885252,-0.017513266681380556,,-0.02410493639836233,
OXT,,,,,,,,,,,,,,,0.06891649308481972,,,
COL6A1,-0.00046467592643432124,-0.036732243307846545,-0.03711822876854423,0.07490600310195468,-0.050944791806330894,-0.026335386672242757,-0.07081987627096015,0.03916632374480488,-0.012186064449959323,0.004038851989266235,0.02491369558611161,0.004618788573198416,-0.0453153190106696,-0.01272276034869089,-0.053499004489704315,0.16125338981903922,-0.03822247047873116,-0.014109371049738277
FGF17,,0.0879682057987055,0.015822702958756072,-0.016513903706101247,-0.036721705624507446,0.012200537761188585,0.07481477777244136,0.07974698861884348,0.03466678099969518,,,,-0.0038410477992813718,,0.08494771962878121,,0.024661964663953817,0.049318117014468886
TNFSF8,0.010974560143963306,,-0.025507563182626303,,-0.04362166848611442,-0.023782657812053236,,,,0.08756430746810048,-0.01917147709780755,,0.011007239545668434,0.0013845977663988302,0.06290510379415401,,-0.01155372425300345,
FGF20,0.006038676098801646,0.02149243842282246,0.05800799965015547,0.009512309020044745,-0.02468818630728076,-0.04855423965099179,-0.01196911839864723,-0.002496073776074171,0.013401800087620727,-0.04490887798536605,,-0.033559712868798726,-0.026141864579299862,0.041384821195214,0.0016354504576979736,,0.0015163326519762918,
ICAM3,0.007133651024431305,0.05019009700333678,-0.03472531206675894,0.10796295582921417,-0.1160622657510609,0.0053017743717362065,0.01666699733791493,0.10555861669137326,0.027571166403229964,0.04655368448533701,-0.07892180439626374,-0.043215691061772005,0.06469789736709518,-0.01967934321075716,0.01281678140687414,0.015175893938291761,0.018524675431993747,-0.008511199937768466
LAMA4,0.004329529772178679,-0.027170678873392928,0.021611822600627145,0.08784355274019806,-0.1388386926852563,-0.007625380180287878,-0.050312572380705155,0.10297267479704911,0.07206676566924118,0.0019133991309893713,0.11867411159616408,0.045901226124065844,-0.04080172736813898,-0.010173313373940585,-0.04306961834142766,0.06581604310574077,-0.0367860628508081,0.10451414980855464
DLL4,0.054333307775792226,0.006226668179295582,-0.009161903493418756,0.07967782308752436,-0.08856284832403315,0.020614240891239033,-0.014119986016956564,-0.05727859596800943,-0.022707228135825683,0.0026120612839210526,0.0948330377236274,-0.0071877444339901436,0.006125137803829103,0.04367337826727188,-0.001803202911553851,0.0404958088959694,0.011302534474926544,-0.0925441004994054
SEMA3A,0.043543872557296914,-0.006149073274058663,0.008001793408186611,0.11014000011215538,-0.03198126571326025,0.001332046025433317,0.015468492901982541,-0.02623609271089637,0.03163457228879949,0.011442336576441163,0.008038571472069874,,0.02800420612296846,-0.06805984238197606,-0.0018062077600647173,-0.03818019809185239,-0.06460828319997085,0.09174978101483722
RLN2,,,-0.0038792028263977293,-0.02681222552030386,-0.01838213638028409,-0.024225606736805082,0.01076031642408149,-0.04390819141693157,-0.02469419923134576,,0.00016150527702749615,,-0.01662385412565315,0.04415229561594115,-0.02041059823963711,,-0.02583986426968438,
C5,0.01855874809160204,0.0040812081605206335,-0.014704078305312847,0.06727024843583848,-0.04007199210123901,-0.029619425450936727,-0.0103262301117659,0.011850000642677225,0.03039262821685938,0.017324352136728397,-0.03651395975539573,-0.03267469542464803,-0.001845333253562866,-0.023952086414627264,-0.03279099905176089,0.06421102576055843,-0.03973854673119422,-0.0890253339230721
COMP,,,,,,,,,,,,,,-0.0036940308089408423,,,,
EDN2,,-0.01632218810635951,,,-0.00161157972475566,0.019378990280488593,,,-0.03207893804366374,,,,,,,,,
C1QA,0.05306159626180741,-0.04754931289862243,0.009251087339756228,0.05155021072023197,-0.04944353713166582,0.001949155908942827,-0.021242405071445782,0.035371187792801365,0.029899398833341,-0.04445369578373278,-0.04833624259385378,0.013133328810543824,0.0029405071964870608,0.07272348646826422,-0.05233061046493125,0.035183245969535204,0.07169493974825299,0.092791623724769
UTS2B,0.018732949361303885,0.021452186462856043,0.04260164752370998,-0.01995807413901246,,-0.020940431900088256,0.07105274345671624,,,,,,,,,,,
COL9A3,0.09155755359005112,0.005537320898949885,0.006157622641972061,0.13573388530856365,0.03152913938984782,-0.0315117715793836,0.022738852704525254,0.03500462208248706,0.07621888821707826,0.021269703884144293,0.07351075292376005,0.047229158174793194,-0.012803928660419949,-0.02806185953377007,-0.06174206592552044,-0.06631708952505012,0.017318795454490644,0.037892193756509825
DLK1,,,,-0.019355255073824386,,-0.020751899465755952,,,,-0.03777655072268039,0.05642429937417878,,,,,,0.03238958235008214,
HGF,0.009166465720425803,-0.023779147400071407,-0.0005274717075589923,0.016308790895198263,-0.08740715075499442,-0.00018289586696278775,0.007804273137338034,0.11192600009150497,-0.02420216850504317,-0.02916578353467296,0.08294416663165959,-0.056769110536887164,0.04571325191069507,0.03359490922735547,-0.06694902741810561,0.03805565113515592,0.01823889780970738,-0.005334280723845636
P4HB,0.003470362562895895,-0.05156201447645977,0.02048257673904736,0.13239788414633488,-0.010062406217489921,-0.01365044716339399,0.006488882289087655,0.08104900945796491,-0.015098687557635802,-0.04116153615757934,0.02787843606142168,-0.03397528915366229,-0.022974044152233218,-0.01628364129697585,-0.02259641503807365,0.0064836994939861566,-0.021832284695461092,-0.01958267541230018
ADCYAP1,0.08789165264036815,-0.008366194890886284,0.03255266915371932,-0.02679520589044039,-0.10867979945182922,0.015822600684156952,-0.034667944105227125,0.012035087056213423,-0.042738748097107156,0.14662525149190048,,-2.439226517953075e-05,0.009533751777231167,-0.005915186089064355,0.0989781289552303,,0.026242427784660016,-0.03275900292214036
GREM1,0.12170421566514283,0.02211435200542035,-0.01697565663535564,0.09082861017094147,0.10060430209656712,0.0581891536390917,-0.020569641579216306,0.06871473596839348,0.08999143174275442,-0.0029553690714790924,-0.06950789968497713,0.0500949232916574,-0.0556443764363131,0.058581896066742224,0.0183897155959088,0.03809830722029948,0.05632001021644275,0.09941375373691418
EGF,-0.010015621361431132,-0.050741350706987015,0.0712713876557055,0.015706982019988637,-0.02269563244707827,-0.03169170355616454,0.007320407907573965,-0.06227652324818313,0.033411146580972384,-0.07111407417859597,0.058676064067194056,0.00278048221096423,0.000465613099840733,0.05584512862837199,-0.025697842786042473,,0.0011038119399342163,-0.09446492382546247
VEGFB,-0.05072567450267214,0.022476826819041156,0.0897281997575372,0.08846435803568452,0.02751796991013184,-0.003993547994209208,0.02441843998580141,0.023127050109857158,0.021365186905177698,-0.03213061694363089,-0.006926468364732446,0.050767883597407915,0.0002712476851058464,-0.023316389139276136,0.03610206098358997,0.07672934177394788,-0.04822101793545999,0.0071363789524884974
FARP2,-0.05174656060460456,0.03521203559102352,-0.022497289748098427,0.09601514540968593,0.014031552823757513,0.03621201365677552,-0.010449604051901925,-0.0033343731535818303,0.0057640887175836155,0.016439559468211733,-0.02897651307871285,0.021477793367902072,0.009373922368291814,0.026868221738132376,0.012648203278170383,0.08131590620099083,-0.02066579022449675,0.18843986375188226
BMP3,,,,0.016797308437548623,,,-0.017356365012673625,-0.05863563349989398,,,,,,,,,,
IHH,,,,,,,-0.04066181359169079,,,,,,-0.021760951172421494,,-0.02016249051105151,,,
LAMA2,0.01541065865030679,-0.0351632672836946,-0.022362533103717115,0.07789489751041875,-0.04668894169641548,-0.055224277977449596,-0.013072189926114084,0.024219293809171708,0.056849700314947925,-0.019529323352489285,0.048542156827619594,-0.09702033240064947,-0.006749862681551041,-0.09290970213303995,-0.06390521401335485,-3.114841440572387e-05,-0.012902189320311013,0.11752021370637054
SERPINC1,,,,,,-0.022404370441281605,,,,,,,,,-0.019911474217525867,,,
NRG1,,0.017338432671453755,-0.014612966253304214,-0.028242855607832698,-0.010058313388694395,0.058082027878061875,-0.05404962902383453,-0.015163706725671206,-0.057726055332614004,-0.07000307134533554,-0.008613424847466388,-0.03521205384289852,0.03915186769156359,,0.03874224584921822,,-0.05716175371149412,
SPINK1,,0.032316273258886266,,,,,,,-0.04383928260476927,,,0.04106822950357901,-0.045883406725052485,,-0.02447520868093569,,0.01360074903671568,
EFEMP2,-0.02147301633956241,-0.002318264136210528,-0.0016840118763071354,0.02072442996542041,-0.11223425578560635,0.03865224861706558,0.01954718101666452,0.025844770049801253,0.06012371560423542,-0.031650293901860166,-0.031597081235287594,-0.04019116756832324,0.011041707468929074,0.03438319660556651,-0.01440725061598209,0.032702997626967725,-0.10205918400583723,-0.0106075540041502
SELPLG,-0.016266398466566977,-0.05193378150619475,0.00537530775529514,0.08178601708208534,0.02982076125647492,-0.009758252538841349,-0.036829228433340896,0.03602376465782409,0.05769498792784002,-0.03321483438629519,-0.04166487939183188,0.03778911679934369,0.016213882434352855,0.0372495803175953,0.06250439234912421,0.008173041257237229,0.14328295208754796,0.06436309893560553
GDF6,,-0.027708153618387937,,-0.0020446237877494128,-0.026562715985613928,,,,,,,,0.026612694084849724,,-0.0003675796223606341,,,
HLA-E,0.025834033386605924,-0.03558160281596143,-0.017006666065357817,0.07827858612957171,-0.036247608350923805,0.019896266882666047,-0.015256208159551336,0.052886030121005845,0.007596809653553964,0.008343317474955354,-0.04303777867151594,0.0778077244735958,-0.037184629496131376,0.04589265273898581,-0.08704388771004268,0.11420933614871823,0.08031694890300362,0.12543311668102125
PTN,-0.10524691972305901,0.03617294616251695,-0.057769889614270126,0.11004386321818911,-0.055969581432978935,-0.021582423852614177,-0.014025546860776167,0.047661325642652,0.05496089802388057,0.018507660882640303,0.07521545230136409,0.01776416116300306,0.027278777747343996,0.009319977949394395,-0.0507395285345659,0.03930999276525027,-0.1066896556369545,0.1448287158697847
CD274,0.015742054207135946,-0.0439539128486202,-0.028693222444071423,-0.0357919529352912,-0.09475030803571846,0.0748152778390961,-0.012390189759522214,0.018348246920115874,-0.05528568238507442,0.04440801567159869,0.10370887602214723,0.15947075277973402,-0.045648688533096636,0.028922324587681614,0.004758787265944266,0.047019488854616945,0.00021536909341542075,
FGF10,,,,,,,0.0013609976713041718,,,,-0.04400018152775819,,,,,,,
CD14,0.026741929764971382,-0.04060265547653652,0.03225970120315454,0.07133883637308407,-0.09462087828576736,0.013353717149479163,-0.00401929428862079,0.0655461285732567,-0.0011035026382092035,-0.05760082842742926,0.004901029896758977,-0.059829884203187064,0.014293668537395875,0.04143199590611927,-0.0011724892803157878,0.08040799063991379,0.037256547795991676,0.1398553441186935
SFTPD,,-0.01358944737123432,0.02072491385166019,-0.0451235930649383,,0.06135373511750359,0.03454711844171069,,0.008736338031961867,-0.03061180051901674,-0.01706451351095906,0.03668236862826644,0.05292199623949004,0.09349279206145121,0.04617621574100982,-0.0472064910248748,-0.051543304748430094,0.04111491507921449
SLIT1,0.05220264996505629,0.026764487924866305,0.016087148857608584,0.07801171257894567,-0.1262810377865045,0.05336465947923851,0.013857867623836164,-0.028567300257207724,0.06222099907401663,-0.05153156286934514,-0.038177413978897685,0.00023234255195615338,0.05081879235345831,0.01663307535706515,0.03422259284068411,0.035953161587167666,0.08289318827469622,-0.07912253583300574
LPA,,,,-0.0010673472288942945,,,,,,,,,,,,,,
CNTF,0.03779617976749102,,,,0.01706309863437758,0.03784884740925998,0.07914401538774372,0.04428997340021909,-0.035386185526700066,,,,,-0.03289699821302201,-0.020410600490336408,,,-0.007035932807241897
BST1,-0.07876954680407262,-0.028010504847120362,0.034690385895983195,0.01374479817193074,-0.08602127752535178,0.01938265924394171,0.014359062772592746,0.005393686334435244,-0.02532429896680465,0.011636690764719262,0.0053011498611124615,-0.013112259839288628,0.03312179476480721,0.013226924713517565,-0.061976606198885335,0.0192630734472776,-0.057017583583127814,0.06819319579733357
AGTRAP,0.029752606887716807,-0.03522450138354031,0.04183397493284069,0.0658197539683735,-0.05664364678266169,-0.035411588259206435,-0.009045890947656274,0.022029112169579545,0.03363427072445308,-0.0034901305685918994,0.048881874703802855,-0.018139403773073992,-0.017182447553553037,0.022565781817999706,-0.001116790605662087,0.018506574590917944,0.01196023324115187,0.11187159392684243
LAMC1,-0.04101037142183959,-0.014295393979027321,-0.03081107165551174,0.07969888992806037,-0.08767555591516965,-0.03503256677776147,0.06190800722742071,0.015368696976983441,0.02813047699937342,-0.002301107285149212,-0.017812756134709288,-0.022475935712939148,-0.028468510528149128,0.03061023353198472,-0.03261707012099584,0.10439111569792883,-0.04625356850215228,0.04162500598808182
COL6A3,0.004108792488789917,-0.022674971071982443,-0.004871486604286783,0.06740384740629707,-0.08782541977751512,-0.03959597006291863,0.016822506083973357,0.08583177737234494,0.02445280279997195,0.04444416466984387,0.060249098880123926,-0.05818111196736083,-0.04495937041286086,0.05890625541371068,-0.03895449130450209,0.011472694047920288,0.008915841447221136,0.04654428335729871
FN1,-0.0573955818436955,-0.020374125916243827,0.04445564068139588,0.10031004008468478,-0.13323511222993992,-0.033859904543153595,0.009673447081512174,0.06632821718864969,0.003950712637787904,0.005246422098894818,0.08507385511202001,-0.0012744525674045072,-0.03427221674941919,0.021003903069095557,-0.026335552582859387,-0.03601290749904457,0.003574526958926169,0.04083712246154794
MIF,-0.06963351028427882,0.038894449321703155,0.03993521178170695,0.037220979224398675,-0.11429401902395461,-0.06354925946414679,-0.009070287435171404,0.0676938679237116,-0.08939466390688985,0.04874830702104088,-0.05817553999101766,-0.05393527544746885,-0.0025592059627931006,0.06686599379267892,0.08912897455895073,0.05123005948427262,0.0007068262460747836,0.023124307757254634
JAG1,-0.06644594242571494,0.0184224761236199,-0.012278012117092276,0.07402979026925316,0.06215775973637541,0.009513925758411987,-0.006016486605534288,0.007998526348515958,0.05993206678800343,-0.013667291877127357,0.05670097454813409,0.043015711931402446,0.035750858387469546,0.02042291914685104,0.0258816038419156,-0.08796383510273166,-0.019784448872458088,0.05994025369578066
NID2,0.012811744909033885,-0.008821947273934913,-0.019210229841281092,0.10152204076839498,-0.11887436574700493,-0.02102587945711669,-0.0657723615969717,0.0078005030048496965,0.029171244725736303,0.05968263433910718,0.08124567854638098,-0.03215617774759162,-0.017542977796300287,0.011789577173135446,-0.032620241441800875,0.0379246517708181,0.026890737934355695,0.0943024144706562
EFNB1,-0.005790284035266312,0.007364550816139866,0.03010491823541674,0.05503031668942731,-0.0978772462434678,0.013120416141458091,0.03796415106623405,0.042852007391518156,0.009711948698252556,0.03140748078989304,0.021345869872391156,-0.07706389977537026,0.022619723889898496,-0.035530085389797975,0.013024263690440931,0.020598201733571325,0.019030284410808444,-0.005075425043325816
COL4A2,-0.025026153985729025,-0.030808141939063668,0.0064128912957225745,0.1014339213226645,-0.1412179083250766,-0.06496837328956939,-0.04315405892275038,0.039522784211589564,0.09153369547106255,0.04267301289798793,0.09234440982276337,-0.014033947990688307,-0.026313003387720402,0.020832429562609132,-0.05424042278184774,0.027705144644668625,0.014676197070217438,0.04728033778917028
SPP1,0.13881152169246982,0.03157539957991022,0.01905799333210374,0.11981318284496441,-0.01381808514102331,0.08337905129743109,0.0504242488605819,0.10597840468491658,0.016150247222662756,0.030758900506721157,-0.08451731309416945,0.020556137045732493,0.026559324383216575,0.07161499253081138,0.05930093111369248,0.06890211625029292,-0.014341275045064304,0.1520107531935758
PODXL2,0.04211962894979041,-0.03528841185582992,-0.002920475842650302,0.03818138294836892,-0.07264249184700901,0.008350650872093628,0.003305523192667725,0.024088279910962317,-0.024145822222426304,-0.08274347117369633,0.04627377644775948,-0.034642365367331535,-0.03689317749039039,-0.02311055392875671,0.06412550929611342,0.06836484557332062,0.0472509437218452,0.07830006273779029
IFNE,,,,,,,-0.022981568018867395,,,,,,,,,,,
FGF9,-0.008239974616498683,0.019484366436694413,-0.027976725889163168,-0.0078073821495230665,-0.029242621426397483,0.01318373842265461,-0.052555147393663064,0.009762436422754237,-0.043098771512140616,,,,-0.005538793500247539,,0.02424174439653846,,0.04692425095169909,-0.059004078800557136
ITIH2,-0.06334556036519814,0.06086270895832833,,0.06306780571288317,-0.013731625678123327,,-0.04784176087531369,0.019715798801957646,0.022983016024771874,,,0.12269753966232448,0.0866777788625943,-0.015636051174115335,0.012199999857348959,0.06487605151259834,0.07513848265659401,
ADAM10,0.0733567972834189,0.03986901609912979,-0.0008321082340322952,0.08177378778792713,0.004964964982649818,0.011196186286431988,0.020002375846906003,0.024821393633675366,0.0838800790992055,-0.019814239441917278,0.013289536550891885,-0.02091755805682307,-0.03158267882715007,0.021541396937262366,-0.03380664952147372,-0.04293589899702007,-0.08293012106076766,-0.040717259895676976
CFH,0.010248904005694498,-0.036066522607928565,-0.006871942233274938,0.012146814966544564,-0.14309258390017107,-0.015256400338404521,0.00023071609909450024,0.042366311696933015,0.040407493380685375,0.06985953947910234,0.05855836506520744,-0.03536488186180151,-0.013052816654723397,-0.030593331361177138,0.0102217692484004,-0.06581084621209418,-0.002514716903537542,0.014272418744017893
COL4A5,0.1338150913167126,-0.028244435744980385,-0.035646986228874016,0.11410703307442942,0.12216838361064253,0.014298808925413242,0.05434013610916109,0.03397467857748209,0.06808587055521706,0.08921435033682035,-0.027081889740572424,-0.03949741921619005,0.012599448596396372,-0.004079945591712808,0.024186106043336812,0.14121088024264297,0.005150403910532891,0.06880874032256658
LTBP3,-0.04826387499897041,0.02035697695398837,0.033876958197189146,0.07884059694246877,-0.0729906782094629,-0.018894801088320867,-0.03260085060138525,0.02969157401832171,0.011199253085181505,0.12709584232331883,-0.022505441129617908,0.032407324706751076,-0.010905930853566637,-0.01497220510620481,0.0044158712862395625,-0.06649858377065436,-0.00221287642711939,0.01841635648446093
GNB3,-0.041219112773659784,0.023405157267038356,-0.03421094963277609,0.04644722785429387,-0.042100776040927906,0.04743962397733198,0.015689658651080195,0.022163453377389685,-0.03674779976713752,-0.012657563950633685,-0.0355839957970735,-0.09573143929124825,0.002781879938547839,-0.03466562342376257,-0.058938925804132174,,-0.00034596221466309156,
COL6A2,-0.003901096191125985,0.008636152259745174,0.0230900035215957,0.06607825357199426,-0.1380016829832377,-0.006118642558376117,-0.013622090889977538,0.06308390938688432,0.03601317394775803,0.023741879947102282,0.040234801939570235,-0.07808126506862308,-0.021425009689229217,0.03269482733983426,-0.05669832329209197,0.0301432228046074,-0.02368752775922552,0.056857459333540944
PLG,,,,,,,,,0.027676129166793035,,,,,,,,,
GDF9,-0.028377166169785164,-0.029614369731949468,0.02303943701536712,0.07162176090552912,-0.09153534599537587,0.008457395663562694,-0.003321216578823331,,0.03787338930803318,-0.02598948382734545,0.06216520203356938,-0.03532140373833952,0.05385963459800041,0.016703423472826766,0.03170126138020283,,0.0946878054346794,0.09978376959650576
NCAM1,-0.0059845753056497935,0.05974722655513339,-0.0269535244706623,0.04240724956912635,0.2425297983333101,0.04834545565033592,0.025229101716886214,0.05677507403694372,0.09846877659644002,-0.06544713958768608,0.027639411384757805,0.05369168138408926,-0.003083116115516631,0.012546262790559528,0.07528899779108163,0.06621887770010006,0.07142484733657709,0.16210959944748116
APOC2,0.03640598652323181,0.02647836023479756,0.023254159091627695,-0.020620176906077863,0.07113938547255069,-0.0035363370391734454,-0.02348176785754351,0.10156992576074655,0.06638014789379244,0.051042699629138696,-0.048630259827997714,-0.024186400821093253,0.06272230170968257,0.0006527317176785079,0.01851705864929721,-0.0066342169617270505,0.028863174964776184,0.07943668565310223
BST2,-0.10214666359737072,-0.0050212511113897325,0.019303137945618012,-0.02002746846119345,-0.06835077309136858,0.017261326914711248,-0.008838957385441446,0.07395202539408124,0.08213883450403882,-0.01591323154144498,0.11904192912669397,-0.012957888849043264,0.043862695573119614,-0.013831706594093466,-0.04418396168000541,0.04277655252296951,-0.023031866830227194,0.030675258240952925
COL5A1,0.05035477009742953,0.005123813294508974,-0.016344507640127185,0.1174506479315776,-0.13176996048631054,0.037714266099744057,0.05402082429963497,0.004340938414700332,-0.023093619074531495,0.018470550214838836,0.014599374441965548,-0.025994072696411533,-0.032814005468167914,-0.012894277885556884,-0.020442847714309948,-0.04992777726237369,0.008372774405571527,-0.056163043703493384
CALM3,0.06709368061017396,0.007533683275178921,-0.053071428645919995,-0.11482804122573013,-0.10989293238854479,-0.043970241335070576,0.030347211612879742,-0.005358125884898129,-0.01671029731001444,0.02426780280409935,-0.048153295503827756,-0.07705114262151627,0.009132558722888118,0.011980618579476665,0.08135232079378527,-0.05479644658827858,0.0562867102617142,-0.1307880220236022
THBS2,-0.03401165434616999,0.05739053228985115,0.05409477653947675,0.14103749280504238,0.1446569076978361,0.043550163469799806,-0.02195439696921956,0.06010975299269164,0.02885800861406195,-0.040768344013211284,0.014321877526594091,-0.059513123381249596,-0.04326156584804596,0.03959763627614411,-0.047518260885705724,0.03135475238998873,0.011955610128452332,0.018852593299190968
