,MGH258,UKF243,UKF248,UKF259,UKF260,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IL23A,,0.19168128685260033,0.022710112837670316,-0.017487945470101574,0.004971770450817695,,0.009945675146869296,-0.02863850796313176,-0.020968782815269663,-0.020903540638367996,-0.020024991052023093,,-0.009860151277857257,-0.07551922504366898
COLQ,-0.025932092224702306,-0.009239193200425598,-0.027808127036611553,-0.03647689176604302,0.05020372554336101,-0.028954643413477442,0.010062735471095239,-0.013915778871613481,0.009954118418998554,0.07811108419821665,-0.012015892440791917,0.017063733507577197,0.07279138543690555,-0.0013190290580998413
SCGB1A1,,,,,,,,,,,0.0029162079375082764,-0.013067184009121265,,
TNFSF12,-0.013459407187675864,-0.01904934795548965,-0.045226918135094496,-0.0008680984749320078,-0.009700385525967796,-0.011571126114840565,0.03153996974125,0.05614341183593556,0.05772002685787518,0.014271952818495779,-0.03390252190308907,-0.021446834911760155,0.1478480274466995,-0.011886291578187099
DKK2,,-0.033201451023419794,-0.017973878437116595,0.04943382301656946,-0.012709195955444605,-0.027224202874188256,,,,-0.024675178429606457,,0.00984528751986062,0.0787861526103176,-0.026425187410969442
FYN,-0.030139357555378398,-0.003465668708954648,0.030470220201313764,0.029884868278640515,0.035323924504347314,-0.02952847480887581,0.03658833000769503,0.022715085831937903,0.023312471869692923,-0.05232450006188087,0.02460465953315647,0.04804740142234941,0.06919605078752146,-0.02294606460877542
ACE,-0.026995368966197017,-0.044305209286971105,-0.028785797203216338,0.03216366637769261,-0.018850863519671242,0.024206336461529882,0.035342875835104495,-0.050303113934277284,-0.13060361345883037,-0.0007846225831114484,-0.058952764375575624,0.09608553050585272,0.14714101373314326,0.08941486848163611
IL18,0.01531110888607005,-0.02609311979777055,0.0007000381804213123,0.0005121367078143927,0.014262357452356872,-0.01849643480944145,0.053506173515884485,0.06098132059358019,-0.010098999600566587,0.03133184843172718,-0.017300111886356228,0.017757468781711257,0.18281454040487913,0.03734558979536303
PPBP,,,,,-0.012031231167790606,,,,,-0.02559437524936035,0.007161762166859564,,,0.009553861657897567
CCL27,-0.016177651264032155,0.12159818711207952,-0.011381074959675734,0.06095790856996268,-0.02424290346440152,-0.001571332477115141,0.0672488801638841,-0.02863850721127569,-0.01229176425221692,-0.03831834809900289,0.0007769239979036002,0.06852947922334787,-0.016319495837688085,-0.0061990604391062975
SERPING1,-0.07643553210548328,-0.030536405456346897,-0.02011514787354063,-0.045081305077777925,0.036550393568187005,-0.02050311489333504,0.021625485407291332,-0.08137146777661701,-0.03221950759944895,-0.006732970675311331,-0.02365010869276065,-0.002738294502555369,0.0762100309687757,-0.09295696897347376
AZGP1,0.025083650992192445,0.009826259754121342,-0.007899173502132097,-0.013820520593430289,0.025942115003751355,0.027640544397398506,0.05283469554672758,0.01827174897429632,0.09501325424304552,0.009099573383855841,0.05056619259425709,-0.07089179671465091,0.047276131017522025,-0.17005463090569906
INHA,-0.0006882169112776901,-0.022740433201171723,0.01019030152159419,0.02026258200527042,0.075852648807502,0.013604921730650523,-0.013871012470328183,,0.002471418495984181,0.050266666442811546,0.08942383278372396,0.06961878954887295,0.1022240655420295,0.023962424984457907
SEMA3G,-0.02454500339250092,-0.030292086447847356,-0.021900865451108673,-0.02465168664772445,-0.020786738285849524,-0.042109909737857075,0.0014887406354395386,-0.020712390117423266,-0.07213616342502181,,,-0.018737277995491793,0.08463762465859347,0.10899790820794032
OXT,,,,,,,,,,,,0.023446091214652964,,
COL6A1,-0.008404277313839931,-0.02975189192830122,0.05507025975136644,0.0358048599500905,-0.005023509995505454,-0.03739478508360294,0.04169818825180648,-0.028762569473758378,0.038938178173073774,0.10237359942609126,-0.004053773571754896,-0.027136514576818455,0.09829715851450026,-0.102027808875125
FGF17,,-0.02192926330517805,-0.03284068934681327,0.037034370764525294,-0.02161759576294713,-0.010212516671348329,0.005140403567645994,,,0.014113243196461527,0.06650624264300498,-0.006180313939495776,-0.016846176875903826,-0.0397598701497141
TNFSF8,-0.01756410540903553,-0.016580265539080256,,-0.02261109704086059,-0.01203122804922232,0.004644674362847174,,0.1214223776146723,0.08929721209547932,-0.027771823711047954,0.015353234548648283,0.05191605778582574,0.071685581058685,-0.048962315175418096
FGF20,-0.02338585572570216,,-0.006780590664571432,-0.035169191471326834,0.05417203895291597,0.01088959528830525,-0.02183725113806199,-0.024712514583637844,,-0.030199510256744916,-0.038667272148015935,0.03871485434856749,0.11118725597473826,0.04802463075735382
ICAM3,-0.04300142852176207,-0.044545635220491216,0.0012828324325139635,0.043980149662766796,-0.00334004080972389,0.022533335088765365,0.03236354713332403,0.019489427415255178,-0.014080935107832942,0.08540432364356175,0.03291707945784837,-0.01754462466656089,0.18318901402164683,-0.005878125051527284
LAMA4,0.003942202090467402,0.04320671317921359,-0.04329495508913117,0.061853013109782695,0.005890437070884391,0.001193081943088999,0.03602706477449105,-0.040713138257994316,-0.14206517922325068,0.05451961854181295,-0.001217197320301036,-0.0006974706251701859,0.10218703458320638,0.06625644194069431
INHBE,,-0.00312197248643677,,,,,,,,,,,,
DLL4,0.06570087554212745,-0.036414512833550294,-0.009014488415297516,-0.023000493269665672,-0.03547429893983877,0.02974930948061945,0.02152137872370909,-0.039203736778364445,-0.05253794318313909,0.00719742290639195,0.0352140636248205,0.08479364998086933,0.15800150040097768,0.04816889334318702
SEMA3A,-0.021724950851481545,0.11542029637789471,-0.04301655039205972,0.003024131268470545,-0.01413354853381658,-0.027324083686398645,-0.03553140789307213,-0.07369809938224701,0.0027727195570997586,0.0026135053521724886,0.07830876969158929,0.0006112846763327667,0.028324149941190094,-0.04132435026377561
RLN2,,,,-0.022818954989200144,0.062483479872339515,-0.022144561112861186,0.003061217691152973,,-0.06947736833956622,-0.019204148642550243,,-0.012762119412323383,-0.0307152989287589,-0.02175551896881165
C5,-0.008818213448562758,-0.03885725976730501,-0.04638081948113552,-0.009125573259499494,-0.0583946544034387,-0.0167209751468129,0.022968975538797166,0.014645098687104565,-0.09893866088381464,0.046337126787027345,0.05130236817206135,-0.054814060996407295,0.08447737202162366,0.021355858551498467
COMP,,,,,,,,,,,,,0.0011667332625184253,
EDN2,,-0.022423860585108882,-0.01285881079394049,,-0.015823076221655782,0.1072045107202129,0.019533961010130795,,,,,,,
C1QA,0.031951162188658525,0.033445253718085884,0.017433088984084428,-0.0015349459092916721,-0.03423463894561655,-0.0568479562310461,0.0130060229570915,-0.08171222133878495,0.0057874878664131504,0.003823199560385964,-0.03557010580997717,-0.0411602939298693,0.18748604145329817,0.14310166573741345
UTS2B,-0.014894726076290764,-0.017830031846042038,-0.013760377082757541,-0.02281895485810262,-0.013196023274743061,-0.004081379469433453,,,,,,,0.08360197199739045,
COL9A3,-0.03913146978277276,-0.006468237055319768,-0.007906132434997952,0.015385305380834994,-0.02313780289924664,0.010469052139945997,0.05538529629380049,0.04550251308608139,-0.10662326699262707,0.023665632558812856,0.036747940808909335,-0.0564183245587166,0.14295723771702,0.08835539188984921
DLK1,,,,-0.029856315387613228,-0.010747633711554797,0.009566965621595662,,-0.03290730573771058,0.023910504168476746,,,,,0.0004894380090435578
HGF,-0.026246098541059103,-0.019512745053883344,-0.03412839742939528,-0.016449210479796167,-0.005098934209504976,0.025295683172911157,0.06540221751118189,-0.015247780908752244,-0.00044505015731936354,0.03593393241151341,0.07305395963556267,0.014176708347287499,0.03907055672102742,-0.026420725330509136
P4HB,0.062330647183972666,0.02514180160272495,0.04950188225778434,0.0014347778289754084,-0.030872567965300954,0.07223205500543729,0.03070026181692887,-0.03341109575769237,-0.05153121632004968,0.0841012317658926,-0.08093866566393554,-0.031729539442560475,0.04545901215064716,-0.15353510306320392
ADCYAP1,0.03959901101200418,,-0.014714651784210293,-0.01755082164630869,-0.005240786424227709,-0.014132553344973426,-0.025351017986511955,-0.024310138281960065,,0.04355425432565797,0.022922920295084623,0.06101163997696253,0.03502181547984936,-0.035699567960755546
GREM1,-0.005315897731490349,-0.017830020791371665,-0.01808751293102472,-0.019722730881866275,0.030086159259143284,0.017390252737593415,0.01959885113756728,-0.04648680926594963,-0.08237600112216582,0.08303639629713973,-0.02205636973636629,0.0675743280888455,0.12545887033747213,0.02807162584753312
EGF,0.07886708726071441,-0.008237453550551044,0.017543323926619815,0.038388726976012144,0.007634461947527024,0.046107471210513964,0.0794363434738952,0.031040621078837424,-0.04654801511142756,-0.02348023901591427,-0.030125608956134618,-0.016068070833793354,0.05229335287049259,-0.07250996864326137
VEGFB,-0.01798128696038499,-0.05784213302469614,0.04035821782266607,0.009954851875452796,0.03667940847081663,0.02441922082878913,-0.022084445032171707,-0.0049530228448586375,-0.025255789771562766,-0.020736643585500612,0.008319058172150754,0.010683789899411001,0.007679361903532556,-0.07473742675474407
FARP2,-0.06931349843065522,0.026579069702406054,0.02620105892834146,0.019283918209885998,0.031712404195537794,-0.033211093040082275,0.0946058721504466,-0.055501599579601484,-0.005390524156476813,-0.013609286063695098,0.10256658874843155,0.03174851079624687,0.029888303880340934,-0.09308284229663766
IHH,,,,,,,,,,-0.02513860731450812,0.04759272902054955,-0.01260698527945016,,
LAMA2,0.00530266792183206,-0.03918215441915637,0.007005695783090488,0.010016606598009086,-0.04250474223340929,0.01725622362951646,-0.023773795815140795,-0.02476543882248804,-0.05703546350701935,0.04706853489777256,-0.004880520561663167,-0.025199534585093726,0.17442054450142222,0.09581021731149005
SERPINC1,,,,,,-0.020479773977275934,,,,,-0.03012561135269323,-0.012450032510364155,,
NRG1,,0.10088421955118498,-0.02386477743919766,-0.024597701378519674,-0.024335607420234613,-0.06289709947602434,0.04383117682616576,-0.025541336603822986,-0.01904918924483538,0.00404731612180801,-0.01370172172774792,0.010869920771787106,0.09185571283548943,-0.028634461465912465
SPINK1,,0.060435120066131665,0.0012341148352098337,0.02592455330516751,-0.021515233647601738,,0.08192274722370435,,,0.007803253726626446,0.00916840256884456,-0.015303595326326342,-0.06422650247309229,-0.12480394645190243
EFEMP2,0.047167652804706216,-0.028685869001863547,-0.058351118967920994,0.017251887889395027,0.03533379804712098,0.013183574199673621,0.04907960345676467,0.04731088973900059,0.1138763632335574,0.06049893373363237,0.04924848567661342,0.019294340274150123,0.07874847038700654,-0.0750341147636133
SELPLG,0.053356799826457586,0.08483121415098137,-0.018200342380843764,0.009783887517421663,-0.011359416862569057,-0.010677766880198244,-0.040700568533955955,0.011123906896973871,0.02819774251508181,-0.005792048408102034,-0.03714556374209605,-0.009686847125832619,0.16669031375922502,0.1555023027894625
GDF6,,-0.02090846433628761,-0.005532639990286303,-0.025562965320810958,,,,,,0.08641753436956529,0.05847388297201836,-0.0303255826895336,,
HLA-E,0.05285382867708312,0.013955133910618145,-0.011695941105895467,0.0418512072027417,-0.019600008770269423,0.03006804563101387,0.06103900381133621,0.010436777062529113,-0.013281608170160431,0.047373450138576086,-0.06235196845304027,0.01807817896343622,0.1636757730961441,0.06526373312392782
PTN,-0.005595356709177713,-0.04997385908213129,0.0026370065408121736,-0.002844822427493568,-0.01140491669181656,0.004478488987752234,0.043825773374030506,0.020292145946297645,-0.0930155211543865,-0.02662000030713849,0.06638699257666823,0.005900599115270702,-0.06990052877373096,-0.04460115494758873
CD274,0.085366337083532,0.07953568844651199,0.012042377715530524,-0.02818139506142465,0.027773809199559418,0.014677558974483425,-0.0283138195827123,0.049393605213342566,-0.06260108357820102,0.03933022209087495,0.052464985456191646,0.015825820609453086,0.03786009624224914,-0.08159863318498414
FGF10,,,,,,,,,0.044907565035340435,,,,,
CD14,-0.015397427374476207,0.014800251578944006,0.018013847376886695,0.01563678682373139,-0.0038000171619688456,-0.040170301196289525,0.06317434202967724,-0.007334101415902425,-0.009150619328152077,0.030353427482903768,-0.05316352665417525,-0.004232529667522167,0.09067917860825118,-0.06816267212938673
SFTPD,,0.08065318777417452,-0.0037436665990267406,,-0.013511378405886353,-0.01982900861975433,-0.005210373394876658,0.0154169976425287,-0.06297852853098554,-0.011876239744047081,0.007204296190211336,0.044173264846116556,0.06079851949349496,-0.037128483200066995
SLIT1,-0.045608633770780935,-0.015011844347737792,-0.0005776057898018538,0.033631772630609645,0.03845023619852149,0.01294836139565768,-0.025387740284218793,-0.05793864030965344,-0.03648840088152209,-0.016189285269834913,0.010104022279420834,-0.004676909139368744,0.025884177614565435,0.08611698343356512
CNTF,-0.019211512969213754,,,-0.01798652135864657,-0.012031229147309468,-0.0017316046301297397,-0.01997602388299497,,,,,-0.01276212081961644,,
BST1,0.03820083477738406,-0.03559064404569565,0.038297674542893935,-0.010704233233085489,0.004895401699018848,0.0020315758994382065,0.01063293938997055,-0.04989829674147576,-0.06433941587948053,0.04010919399322268,0.03671490891327859,-0.010398045606054838,0.12289415312091276,-0.0010571712065014578
AGTRAP,-0.06728253001903767,-0.025836419607866274,0.03644286078996594,0.03109496327515922,-0.034784360334756986,-0.007627737280045629,0.01277101785156726,-0.014335519700875593,0.07861074954249878,0.10627536633752263,-0.0344254480463776,-0.01709134039623919,0.04780252638371071,-0.04323863368182775
LAMC1,-0.002135429651834034,-0.017080881386641378,0.06064691044405491,0.0586881763647105,-0.032387946363818816,0.01706106953534091,0.03613031958641546,-0.029450755584787085,-0.04611319274676211,0.061099930121826414,-0.032236036979555766,0.011601358939349068,0.10539892801496877,-0.06363555690633346
COL6A3,0.07591723977015817,0.05805895966062258,0.009731624962383403,-0.01617244380808154,-0.030151621749902806,0.010051832427901706,0.019291871729096185,0.06900942828825367,-0.0702189740741853,0.09262095303451931,-0.007713864079783133,-0.024688348156792276,0.1613408456725038,-0.03205590304017334
FN1,-0.013040001343317311,-0.02097558550486856,0.06300166375722022,0.015721879603612283,-0.0544110246453351,0.008463897922513173,0.051754468286874356,-0.00969843578438185,-0.13438187271926577,0.057350559025612834,-0.033389576677050246,-0.04250711716865852,0.02491221203510534,-0.12462388606966537
MIF,0.08231591063438753,0.04799789898734535,0.006254914359313371,-0.017442751513429385,-0.011703679773682316,0.044348660406797226,-0.050846327288032796,0.025274083661298782,0.14311944883617964,-0.004175086607430253,0.05538909403557113,0.05032318369494022,-0.09278090786460613,-0.16616070635276464
JAG1,0.008121210137461811,-0.04940194254404178,0.016378249058288778,0.06132651288953511,-0.04997348422404027,0.03468645007603727,0.07635608665643168,0.09537940783314187,-0.10114413364945056,0.006016988182089861,-0.016952229874111508,0.001126073141437954,-0.030462994416550135,-0.11475624222128901
NID2,-0.04076831030361715,-0.00496309986932413,-0.03870357931043024,-0.03413527521701606,-0.01021047882067088,-0.006447316909189535,0.03285467911274103,-0.0031280278101719844,-0.11358383765331015,0.09095400696109072,-2.7040071929534274e-05,0.028057729688177248,0.1339123574918144,0.05784647955322263
EFNB1,-0.034171042258373224,0.047167027240371015,-0.0643029441851078,0.020109576251394857,-0.002526273676371538,-0.005156644107143604,0.0471346850316208,0.09205094169764484,-0.024132228864628184,0.06248588404373779,0.06975221009569604,0.06480065718471782,0.05569957196521552,-0.027271570038513465
COL4A2,0.019817582673964662,-0.02917508776145883,-0.010519232168181916,0.05708740070879424,-0.08189306605513734,0.02220630111234071,0.0502654022301184,0.013147132547605382,-0.13689879762828774,-0.006559710909080967,-0.058019567311540045,-0.0032293986424107336,0.07144503608839887,0.016734094457725716
SPP1,0.004014012480279577,0.03671203382133077,0.012938580913893834,-0.022377174686454716,-0.015135728169384834,-0.0007168583002977337,0.0465254685806708,-0.02573593366850205,0.19244855268819616,0.054016900031033384,-0.02617894656481731,-0.026683044209385075,-0.2521684890904373,-0.25494581420210405
PODXL2,-0.03510110701820967,0.03414153450781467,-0.027800623808272678,-0.013892971626349384,0.05455267447267261,0.0339511002470492,-0.011608301519615168,-0.04870249270546624,-0.05495009081798523,-0.004803505645073375,0.006642440777280081,0.03930157572451593,0.10104506186097824,-0.001851207793128406
FGF9,0.06432249896523652,-0.03706359967808197,-0.0009038037163403951,0.010849716375104955,0.07567710516084947,-0.018577704392872152,-0.037305406224408276,,,0.0346386382641367,-0.0037982300421570184,-0.00465740595145153,0.018371767806600787,0.0004092772372922589
ITIH2,-0.0016211235802124442,0.018453560549183644,-0.021732470802582813,-0.02403068688772975,-0.018336469376777152,,-0.003142560421044436,,,-0.040053363177913054,0.018726825321425274,0.004668864853084833,0.24254573907449922,0.17492122517785416
ADAM10,0.06608698145792866,0.023594378485004446,-0.01020488041199889,-0.018150732620010566,0.04049251539539194,-0.008764718350329626,0.0015774322101513786,0.02755100138069417,-0.037573494809476825,-0.015018142487146884,-0.05088661636368738,0.010738034484027867,0.039023383607518405,-0.1121764648866237
CFH,-0.003336754936012741,-0.05569540869312375,-0.03141510746709279,-0.0176814130407333,0.03668762804819865,0.0014618421161631137,-0.005987790751464365,-0.04057406541828558,-0.010028146194748965,0.019016962529153504,-0.007209022609585514,0.02912026483828253,0.21275032179442102,0.15427025161905283
COL4A5,0.0241443612973807,-0.06659582267742586,0.03530093346713644,0.0245595131063596,-0.008529067390507235,0.03166364320328726,0.018231576999517884,-0.008279689365834573,-0.05642868095543651,-0.019073580323419007,0.06725515851248834,0.049056016015462355,0.025535092220364018,0.06118421773387398
LTBP3,0.02916020618631455,-0.04778982535341243,0.07135648872209141,-0.03227179923949213,-0.04125541928596579,0.0266401004880667,-0.004815599327807708,0.022370494036759028,0.06969067752000614,-0.05930796945780871,0.029394541032807187,-0.011338820023988665,-0.04876369850529015,-0.04756473021342258
GNB3,0.041689664626225253,-0.015605346811738125,-0.06371385181134612,0.05160965767750082,-0.014258378582794677,0.041783042220339024,0.03691411411716395,-0.05122411358191825,0.06691186628075904,0.08476350176155939,0.04765046860351999,0.0019900140484017115,0.10939708687434381,0.002672630514311752
COL6A2,0.00894500196772583,0.02896212179249797,0.05510565225284991,0.002246652515021859,-0.04889277016631163,0.004742124657206704,-0.02165256694883574,-0.0464809497777717,0.04266751282650819,0.08396898745993113,-0.0016950001880347914,-0.030160393837121956,0.10701235202735535,-0.10514672450544535
PLG,,,,,,,0.06649360212532898,,,,,,,
GDF9,-0.018856733766553026,0.01800648739852021,-0.0462090524166916,-0.02011760995857646,0.001302203561165128,0.03183892895427637,0.01745685969305023,-0.03344360941911488,0.12492906834562059,0.006734629458481879,0.030472970175874397,-0.015666193360915587,-0.08073028170267287,0.03243467712510126
NCAM1,-0.023064959366252375,-0.062039174279412364,0.006878305718025175,0.0007259015887036974,0.029458461522194893,-0.03130481214069277,-0.0019941434011829973,-0.07106846797519467,-0.06865825268616639,-0.09102550609127041,-0.025538692407877435,0.026442379970663045,-0.14332023629009455,0.04295193910359844
APOC2,-0.014458411678690927,0.06009345375916239,-0.008928498182233091,0.0057457631527246455,-0.0442126386854766,0.008256764517349899,0.03058715297819012,0.00034283408795962817,-0.0742116597803541,0.049640225395783576,-0.012142243827732688,-0.013456248252653302,0.0910426452880071,-0.0018036798204905705
BST2,-0.04016615645284385,-0.02038153062641528,0.030614192677865925,-0.019799359985000695,0.01452122920407881,-0.007670659769176107,0.06089286836241053,0.07651162064587663,0.0291323421589175,0.035469552088607144,0.06418388673186565,0.017641908700116362,0.10780516021048779,-0.02595516498688019
COL5A1,-0.01370092445397573,-0.01149795676457199,0.03838556265241515,-0.006410366031983413,0.027267877403550606,0.031716961248660545,0.042584034135880855,0.00721918083394256,0.05002484919302122,0.11777187543788287,-0.04210002542575939,-0.02134770110011623,0.12844140868616055,-0.07674392355335172
CALM3,0.009831768376391473,-0.03658362561164664,-0.05100489238847468,-0.04039802170522285,0.007456117396487317,-0.02866032698881274,-0.050473231125765135,-0.04001679078746836,0.06839977446129766,-0.0970125655078607,0.02867278030910779,0.0008857246185593748,0.03253870486858165,0.09688107346336602
THBS2,-0.05299796175524139,0.06165524978658634,0.02587088426711747,0.05646838097713914,0.02827832488848443,0.03246560760212697,0.03390160607362689,-0.002659875965231011,0.024683375992409332,0.0105714752580602,0.03797963114326812,0.01840584932799052,0.10971384011663213,0.10694658828618334
SERPINE2,0.0038426358070651916,-0.04886338184410394,0.06243067313346047,-0.035677372495429266,0.012912073943396843,-0.014643995077389189,-0.0026766702162511163,-0.11047966419101082,-0.12774718744267466,0.07143399502687582,-0.021532397537858163,-0.06733763960768047,0.07825907680442686,-0.15135351395003846
EFNB2,-0.02905030830058595,-0.035512305741910104,-0.027847168129535315,0.028666484559301146,-0.03875156944367529,0.003559512278453564,0.05329130196756721,-0.0022065509532011216,0.07380782176469769,0.005866012913415707,-0.01052164537385607,0.002820971085280585,0.027342672662845437,-0.09271518648003525
PROK1,,,0.04549565433258487,0.050215620519748885,-0.013196025085858756,0.03217634579404828,,,,0.06862682723779602,-0.03325630336935716,-0.011967544984490913,,0.038387366156561596
MMP9,0.01796407483345288,0.0855721127312326,-0.010455912901752237,-0.0015313899642086233,-0.05455972490884192,-0.02915119036583264,0.01546720698604437,0.030691480280059524,-0.19901319171419918,0.03512190204412497,-0.015795701050459174,-0.01787941933615877,0.048977929487806604,-0.05500915607694868
DMP1,,,-0.01541534614840404,,,,,0.07264717564404062,,,,,,0.028253867423687126
NPPA,-0.04235921350754044,-0.006489534232872565,0.0710285008682594,0.00877228548159819,0.0050984668030116965,0.02660157653307986,0.04885172440609513,0.13556693323368543,-0.024084929746924815,-0.006412610309253606,0.07885862217413792,0.03484960601741368,0.022614585879838722,0.050579601325105195
APOB,,,,,0.06536158294139717,-0.035414149341040285,,,,,,,0.02686651976244664,0.001511505399137282
C4B,,-0.02408312141953334,,-0.011646782053892862,,0.02493212564252846,-0.018050653856227658,-0.027893219193739684,0.10195421755617204,,,0.15800096487308704,0.0688240814731176,
NTNG2,0.0041121279436698065,-0.04179419037345524,0.051994816748503994,0.03662152541911391,-0.021876143438480298,0.011545598909152232,-0.010821747912432931,0.04694017521287015,0.024115430322062512,0.03863636674668945,-0.02587360351977035,-0.006882652829480778,0.08949089125202736,0.09097610550087872
LAMA1,-0.09123760627728666,0.016636021082245663,0.03373719268770592,-0.03050870719450946,0.007094645214036959,0.013745845408880498,-0.012416288058858993,0.026115387190946804,,0.005938565518092619,0.04377137686959148,-0.005895220839960283,0.18255667948769422,0.06389605339307289
UCN,-0.000932896549555356,-0.0435900522818251,0.052170740908513286,-0.009925188828271668,-0.03247698933908555,0.0009255705845688266,0.000399354389264683,-0.04190117272007546,-0.03952144216478221,0.0758655772320945,-0.031098638360562217,0.05565261527544636,0.07078835193323467,0.0244454046028781
ARTN,,-0.027543676682663693,-0.020444981358325266,0.006729525401559714,-0.014271160706701626,0.028024195878120876,0.046827318946037956,,,-0.011785567218206817,0.038410181260973245,0.07637584661136516,0.08545964641188665,-0.05552889349441862
PDGFD,-0.025949481151478195,0.02638113819871218,-0.023853268092306663,0.011568440452248729,-0.02105458778003548,-0.021222933412602632,0.04453878559448783,-0.03487423386296276,-0.1205350667289674,-0.0011296035834055457,0.07805879105332145,-0.012398082007363831,0.08489730209307773,-0.029668056337415216
EDN1,0.01498852338051571,0.004748006633533457,-0.008201113111977422,0.053067401947682724,-0.0327787633128411,0.01646226942968085,0.018340150931409078,0.0014679216638410373,-0.010106695906324268,-0.021852067931676888,-0.04333050657903916,0.028718665356227076,0.09830887626491402,0.15199851545379484
ARPC5,-0.04526608984426121,0.0409417820708236,0.028900188052663686,-0.015500538544030143,0.0053362969767621355,0.012000051712210271,0.035681373417642284,-0.03250993878675475,-0.005168567211828351,0.03993595710033781,0.04659445721984534,-0.022113451244503757,0.07382137452126891,-0.14578974068150277
GSTO1,0.08342934684520442,0.08545980416248213,-0.02529103641274789,0.02956518337133766,0.0019818544182629116,0.015616540276248357,-0.03481452426318256,-0.029745886964826156,-0.03135048721918511,0.04759802428105322,-0.053917294277702414,0.03661624924128818,0.12135546423725625,0.05101542338119294
PROK2,,,,,,,,,,-0.016686907439353527,-0.020744536705578718,,-0.04541197862698649,
SYK,-0.017837910061096942,0.06242057125692777,0.0027299150807977603,-0.08190261012761241,0.03577637682260778,-0.020903661413551874,0.03080739402252346,-0.005470181114427015,-0.0052600250531416315,-0.018842125515806333,-0.014464720189079955,0.01909301945649146,0.08449401759727221,-0.008317576843618741
CD40LG,,,,,,,,,,,,,0.08825557962687293,
ST6GAL1,0.06202003592810221,-0.040587416913452225,-0.034977118060718425,-0.005174680600775684,-0.020027505727894752,-0.019430148890575802,-0.006210181561768694,-0.03702345200175643,0.03554476259943308,-0.05118092933457051,-0.003916195221984413,0.018680893019237258,0.1370401804644802,0.1687159307749689
WNT3,-0.026336331797135334,0.011521619496316754,0.022513784383374456,0.0299357167391933,0.02596859611980745,0.004283668818984306,-0.043090096099029494,-0.029366909319412285,0.015023068410565785,-0.024129261608896127,0.006525573018111289,0.06420487254802046,0.07709618469705463,0.13738181059749793
HSP90B1,0.038988116316143163,0.015881254913655902,0.04978320639121326,0.0008478723044928522,-0.001906445342670874,0.04327078297952837,0.0770962919794657,-0.08291175049423809,0.0649096714582859,0.07145001795360267,-0.09025998511674493,-0.011807318360080348,-0.0336790328424676,-0.1896111639689858
ZP3,-0.027627796962286094,-0.023199048268299396,-0.022680191921678826,0.04442801018992941,-0.021719541123688218,0.007704115531104153,0.056523026568331636,-0.027239919980726602,-0.00930432874030498,0.08139451753646243,-0.0015715905796063695,-0.020910958022313467,0.08113926714058652,-0.053415540416405366
ANGPT4,,,-0.012059127548700288,,,,,,,,,,,
NRG2,0.13527841774262997,-0.02416426892023526,-0.022046821360235013,-0.009987781131660873,0.013986318147590304,-0.041630047613509504,0.08061611701631144,0.02807154684010074,-0.024553341256406392,-0.029159709786616965,-0.012309491326844937,-0.027858967815433164,0.008204802652931675,-0.0010308945387523794
MELTF,0.015079992328923162,0.00708620951287718,-0.019811861519849178,0.01568429133414394,-0.006326958496991852,0.02860951557823664,0.025736793213538056,-0.006170227235451264,-0.06359845327358923,0.0336487117429346,0.03713253473269534,0.018615619968467337,0.08764455487385674,-0.0019630986519340488
NLGN1,-0.012378000113589365,-0.027820857162448025,0.050815748948573436,-0.002201584352804124,-0.016223947267704836,0.009109474643797503,0.014273084432713858,-0.0916736395134555,-0.04301221509771771,-0.042477478483526836,-0.00024152286199265055,0.0013454942566547207,-0.028762934015330466,-0.08172496144189308
SLIT3,-0.022329639587038555,-0.035256589025169864,-0.037541399904846895,0.02077470049974015,-0.0069455273939165625,0.05347558808551426,-0.022986087573748565,-0.0698520182128642,-0.08703836023246672,-0.029249627633058266,-0.012358497337536198,0.025115419586241652,0.16855734345437895,0.14595119976152707
CCL8,,0.03209795656476839,-0.0006502553209422617,-0.03305668621303763,0.06169639534416853,-0.010215771900011644,-0.018639029628735947,0.10420739984732234,0.12213346925044971,0.0845773579897856,0.03393828856279157,0.0806045359472174,-0.02777788879841188,0.0036235746011374203
S100A4,0.01462249376021713,0.058445908344505616,0.048811537289427276,0.013148312275705813,-0.02806607614129032,-0.04846800863450206,0.04713115709706446,-0.0187617527381201,0.04850183091290186,0.06340477210246055,-0.007458151266508788,-0.03985536043210674,-0.026732685578612102,-0.06234965379151229
TNFSF13B,-0.03266182250664517,-0.06794403194325688,-0.041131368069332756,-0.01692302730245753,-0.03840863663734584,0.0027050699705804685,0.14306287461102601,-0.04040987906604339,-0.012896248783974175,-0.06979745296084389,0.03393337053650661,0.02879875870634681,0.0630902474223299,-0.035847497151225094
HSPG2,0.043943075907652576,-0.058763983952646384,-0.014775534025704789,0.04204301530101197,-0.07979451583573374,-0.043158839003031614,0.04258342089005122,0.042741271959970725,-0.1180690652806733,0.040557978477470676,-0.028798561361962547,0.0040633158252846475,0.13788204677688917,0.04530321907528854
FAM3C,-0.049736501888627715,0.0003113760421461903,-0.04171575972164531,0.035732498495766374,0.009268572749751729,-0.0037697606301045645,-0.028131949458165603,-0.005509740514353823,-0.017747847966123317,0.015821363251689785,-0.009570514262207876,-0.04058692957533091,-0.0345187158640223,-0.17309980314693754
