,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
NPW,,0.11041711625122416,,,-0.021643796508678155,0.030866775708465122,,-0.011792144596718243,,,-0.023611732817309564,-0.02680799729752834,0.0038481794569815166,0.0118932344089712,0.0028211825250499477,0.04233761396072627,0.030090344817258446,0.0300873133403409,0.010675751293624886
CXCL9,0.04563632818895304,-0.031408576179542506,0.04616203847536792,-0.023031274463343836,0.02174189360833708,-0.01578188073354572,0.00713638002863443,0.04404513116067701,-0.017209940500679553,-0.03211272091198351,-0.030454114328482416,-0.040155966364016506,0.08359631819045142,0.080016718575375,,,-0.024244105326174933,,0.10569967311585894
ANGPTL4,-0.018956915436458742,-0.0703002414976201,0.05076266430654449,0.02362024342496474,-0.047006581913280984,-0.02174540914373033,-0.053725676221949986,-0.023277624305553454,-0.004565419333461722,0.05042068219502303,0.024071074363087863,0.02462970081735595,0.030842349614139154,0.013555248321742243,-0.0003239727028337874,0.005833654808154639,-0.025804029594801867,-0.030454308732795973,0.05296786212503425
CCL11,,,,,,,,,,,0.0746284825557626,,,,,,,,
UCN2,,,,,-0.015007680086955808,,-0.014562994610976113,-0.00462839462770754,,,-0.007519121579771495,,,,-0.027228625365995747,0.0011666244723243166,,0.08989171316645728,
OBP2A,,,,,,,,,,,-0.019045183894849403,0.035972942018768814,,,,,,,0.034282434623321936
COL4A3,,-0.03302567447038389,-0.005022191977531267,-0.03542504067759905,-0.017825182664681024,0.04899211809342287,,-0.03435007696889257,-0.024759009068340377,,,,,,,0.04991229169443851,0.024455109072942155,-0.0010277985195259421,0.035743489625157866
NRG3,-0.026214922227336405,0.05305876773867259,-0.03979015041856854,-0.00636515868871047,0.013145700514972778,0.012924373904177925,-0.05577154429857021,-0.03167944434470158,-0.025800770040586517,0.042787416050122686,,-0.0795901335933235,-0.02957323960711206,-0.04946114196347112,0.042834982159830066,-0.012254382558725838,-0.04899948001344238,-0.019852106324092737,0.020825978897524258
IL23A,,0.025857076298542548,-0.017159617477325244,-0.01939111402628324,-0.02361149461615694,-0.01579177740053009,0.06831480727509759,,,,,-0.037822932319910074,-0.04891638032498893,,-0.01574721961141044,-0.0002264867400167855,,,-0.03874350701723502
COLQ,0.04803413663583643,-0.029335245569599513,-0.022245090899296133,0.0030194200484080502,-0.0037287657710766676,0.08675533952427779,0.03851846807013681,0.01745687367679245,-0.010467947662896153,-0.06218747911040884,-0.017680425809699075,0.07995899361514885,0.10322749839788578,0.026790152409650644,0.009237620910010536,0.03561556581965366,-0.046701911083943344,0.09951677679084453,-0.03622162691759109
SCGB1A1,,,,-0.014751817679891935,,,,,,,,,,,,-0.020283897630583938,,0.08764490500933243,
TNFSF12,0.061439186863111304,0.044038678811729834,-0.022195468122430447,-0.007207741644597914,0.011962569787377995,-0.001289607652919203,0.00919240118866986,0.02219385849856746,-0.0017395775511426048,-0.05413755682259898,-0.014073929354353315,0.0933828348709431,0.010387074539175733,0.02796269406904666,0.004756640207754833,0.03453207341611646,0.016431667200670054,-0.018511762601855,0.025124705774910248
DKK2,,-0.03320146754455348,-0.01797387815229464,0.01971042528794638,-0.015228932833152572,-0.025434092868202595,-0.025935796861476547,0.0036421390607911494,-0.011842270323640231,0.005275387683758504,0.00719430941423223,,,0.07961873590857037,0.029254693497386436,,,0.07600773337180393,0.0050912586947296215
FYN,0.026272620935717843,0.013216327593270577,0.02594404305859803,0.02089211936593171,0.0053805784063354675,0.02556098666312531,0.044181693835173654,-0.021313105755545167,-0.043144667825713086,0.08235596921363804,0.07056883710717236,0.040356544646302665,-0.038624361742825936,-0.04480811599711644,-0.008452305086696756,-0.004320518919577536,-0.02659414208453166,-0.011883885221459733,-0.05608684983647631
ACE,-0.003411000811863145,0.03926252410166277,0.02054862670915206,-0.003909459186917586,0.03127349392582969,0.013466314759613912,0.07587315180477525,-0.0019618828586168164,-0.017957628023662672,-0.020690343296660533,-0.004226151918197815,0.07445206614680616,0.02330745907333733,0.06937659564140133,0.030594329452876077,0.0890873690599973,-0.027376625423347886,-0.011470918730133027,0.09310734795028448
IL18,0.06759511283105687,0.12543074153884845,-0.001013203035298554,-0.06882589453879329,0.04416965529211453,0.04088773044905294,0.09113924029731776,0.0037583429303775394,0.030844279014668376,0.01490991409630915,0.02990126847555272,-0.0037159556520446847,-0.004153999186981774,-0.0036515709164418276,-0.026255389996867596,0.05529814793400995,0.05679970287664623,-0.014790898014156098,0.010939968828247632
PPBP,,,,,,-0.02407732573430881,,,,,0.1347065367710337,,,,-0.019280956027552268,-0.019093330663500635,-0.023795499665597877,,
CCL27,-0.01644025398061947,-0.04750426285074638,-0.011381074779326233,,-0.035357825660846824,0.06956091667878529,-0.021864013020190604,0.0443799181567133,-0.012199242250340832,0.017964312034943083,,0.13576871630905707,-0.048826112480775584,0.04167433014346184,-0.023964247465987933,0.01773376765832298,-0.025547593824379523,0.09035940701122296,0.005841811454221911
SERPING1,0.021297274651646828,0.0010644758258879607,-0.07605016351457203,0.014735680688126149,-0.0491857371880835,-0.05356692004820183,0.03781831987482331,0.02385985577726139,0.014889195013638043,0.0015941841153594351,0.0010494010838279163,-0.01668989905119032,0.08555795292650409,0.04198077850942947,0.040541784585225345,0.09235092650935248,-0.04065717300319841,0.05252903223726533,-0.021467717502135993
AZGP1,0.01459741601735002,-0.01849500545246357,0.008091285200285995,-0.016067323222505,-0.05658177457259075,-0.02384919950757622,0.09465494067292807,0.0234071626380073,-0.023538516480808784,0.056162202195474895,,0.09075336779910324,,0.09612115647694287,0.01833520192030831,-0.028176985270055237,-0.062489414816043864,-0.08328361253885096,0.004892556540131395
INHA,0.1455406923850128,-0.047504254377026864,0.04225140155345509,-0.022605505114289777,-0.033467818196687496,0.015832109061154682,0.1470066146975281,-0.042293311311891575,-0.018795318662806742,0.02782326114943167,-0.03275090967732279,,0.009534552293369069,0.07016490277688509,-0.03780106824959992,0.004970312733873525,-0.020668152785775475,0.03797180005010434,-0.03674782003413452
SEMA3G,-0.005333356379876883,0.009103416263102277,0.0005631345492303874,0.04724813534443155,0.015134777153922706,0.09768143519539144,0.027521475326832766,-0.008735663127343663,-0.010052437660161243,-0.006714890039357154,-0.02625030827071017,-0.004383837467912771,0.11534484198908218,0.17014927484138123,,,-0.019067957528510402,-0.020606954162711074,0.09354821042346435
OXT,,,,,,,,,,,,,,,,,,-0.012034280082980017,
COL6A1,-0.026763850619859815,-0.010011673267223468,-0.012386940264144851,0.03406540009050006,0.002980984489296311,-0.05408010055917528,0.05344112123704739,-0.024412635805055947,0.01211646819888369,-0.07607647379977049,-0.07134234958338553,0.06948349187365693,0.06255445659677897,0.08757110394693693,0.06973212616357226,0.1085816173732539,-0.024517562715728698,-0.025181246334003267,0.044269727891512914
FGF17,,0.15838746495110964,0.009124100668725536,-0.016177675857152952,-0.01788296306578607,0.04676111740225698,-0.0037796732682074605,-0.023354182007511416,-0.02382492484131781,-0.035757305103148,0.0545637804173408,,,,0.02553851413653143,0.012620888165295996,,-0.0214941394838196,0.0064944304251061055
TNFSF8,-0.017849213656182226,-0.01658027378946616,,0.0769621733023803,0.011467649681336234,-0.024077319493319555,0.20753738756884382,0.05498913192411839,,,,-0.013412625081392555,,,0.0007883413523336521,0.027531067178219758,-0.01850606045075862,-0.012796412833528368,0.04765042938163843
FGF20,-0.023765465172281227,,0.009025750032862321,-0.0341335421490343,-0.029117277903039415,-0.00990230748283704,0.04780725689162188,-0.03125313185597466,-0.024481989004282084,0.025855023193895287,,-0.03263786534392873,-0.008623673518824794,0.023846157656224304,-0.004241953218001699,0.04967492273223007,-0.049042439963851776,-0.025891199148098898,-0.034089351366919006
ICAM3,-0.007564434287202149,-0.03854194054910717,-0.00811051207050336,0.013838586195527067,-0.0006839596034284959,0.011401584380638301,0.049285656249846606,-0.06110622748254993,-0.0343171651483178,0.0463136978487723,0.03814048543288636,0.11325508089301255,0.06256776190302968,0.037316931531700896,0.02829929965980748,-0.03231708761845098,-0.011146204408301677,-0.024742044152511144,0.09308213931152326
LAMA4,0.015152795993544023,-0.013053779642383625,0.02570787763553677,0.04365587983641841,0.008281631654402374,-0.014524409904796766,0.05908112055551272,-0.006921542550682028,0.011222236374347775,0.02702746534947401,-0.019862442229541637,0.08622735109559398,0.03727778586560529,0.04650336479274386,0.0731397131274592,0.09326093038486512,-0.06113129422031602,-0.002776636633204776,0.08087656430637984
INHBE,,-0.026078732060562528,,,,,,,,,-0.02341300126774148,,,,,,,,
DLL4,0.05153550103181591,-0.0020229090259300687,0.026708324393853844,-0.02487303857789387,-0.005107468816541718,0.05525713804451578,0.016769089403006684,0.037968234323687025,-2.769966349671273e-05,0.0038060254545160977,0.022217328509025077,0.15896138679500318,0.086858616373089,0.03437979887638085,0.04735513305598478,0.14786591373664643,-0.07132609726310299,-0.023728363155827176,0.06096547793459252
SEMA3A,0.07941721605357485,0.013149399782772835,-0.012223640288390548,0.022866285131878883,0.012035069583557673,-0.04682424835786077,-0.03201026487291915,0.019036802876550993,-0.018397612801815646,-0.032776709675251384,0.01315242185518286,0.0238615566469683,,,0.048522302922893584,-0.015432416420211679,-0.020929973616830307,0.013961662766344638,-0.028063358670425493
RLN2,,,,-0.015378317012340182,-0.019320483944621523,0.03412381372160821,0.06961532107064156,0.003827106106071414,-0.008659681821343669,-0.04158671780118622,,,,,-0.014467020269730652,,-0.013936133477048057,-0.01403557175231474,-0.0009203479954030124
C5,-0.01234198874304926,-0.03820402197390094,-0.01124145267915518,0.03997003075626536,0.012365971774474764,0.028643253271396905,0.054986344417420216,-0.024635492667565942,-0.02139370367272155,0.10900524232735571,0.027265785382900868,0.033790324002144295,-0.010225982521503115,0.1453939795271729,0.030197695079481984,-0.015471162009528387,0.002987082371331422,0.010576728532808732,0.041973079589534
COMP,,,,,,,,,,,0.08636850159509657,,,,,,0.16313327136983255,,0.021225952342323263
EDN2,,-0.022423871743283808,-0.012858810590174139,,,0.004905797686390147,0.06235660512991452,-0.026890876678669916,,,-0.018556005635876997,,,,,,,,
C1QA,0.056982753968205666,0.089419492102566,-0.01785704220304846,-0.006492489108061,0.007211931137609195,-0.0399647345746384,0.07173584612165586,0.01896262564544817,0.009158734093093368,-0.004507777393717321,-0.003645527677699656,0.016996934313811735,0.10779618956377818,0.09954265501857823,0.10508395889354973,0.10648921850167803,0.03580947561864839,-0.03974589159145104,-0.02696336187370586
UTS2B,-0.015136503789669596,-0.017830040718315104,-0.013760376864704577,0.056992459168253407,0.09016004311583815,0.0029433925052853947,,-0.019141591684075435,0.010042076497167894,,,,-0.005418211849292584,,,,,,-0.03144212714667136
COL9A3,-0.019864560180148465,-0.05728491920554589,0.007449992105775572,-0.05597149112692202,0.02004623512154888,-0.008258867421771024,0.08607332349143038,-0.0007392558108316413,0.011603127080587338,0.016502165376354603,0.011473283127874698,-0.08073850984377635,0.016341391265291955,0.023992195285274073,0.07469692299894841,0.05247908873660519,0.03231147131385497,-0.027798275721926457,0.023484584691614574
DLK1,,,,,-0.03215682733593764,-0.021508545063860168,,-0.0024876242773424935,,,-0.02949302144007037,0.05609441292802718,,,,,,,
HGF,0.04745968133822397,0.17690367114096744,0.025995250777740262,0.011319382439943067,-0.017194683601867874,-0.059462339035351114,0.06199865966622385,-0.016690284129213584,0.022835795449697535,-0.055437947852709,0.029927576584943553,-0.005819396889293003,-0.04645923479761548,-0.031800568360123606,0.04549672640218113,-0.007049730421176726,-0.009868698612580998,0.026580268197142452,0.022232619791925638
GIP,,,,,,,,,,,-0.024583412350341942,,,,,,,,
P4HB,-0.03970147318738415,-0.051278236811982146,0.04605088197967311,0.027772571311978817,0.04791997198295036,0.04464149992280004,0.031179442478016458,-0.013413234089983555,-0.0027999576227460505,-0.03130285140946917,-0.025028114728246408,0.08045578153132277,0.057186316393796593,0.039847500547945225,0.057968264574537076,0.07753224103820011,-0.061097417647831095,-0.03046415063775507,0.04240784689795108
ADCYAP1,0.15009652098596074,,-0.036092813283111494,-0.021731478533791326,-0.022727388871083526,-0.017521169976930588,-0.015983028500471456,0.04346122106967516,-0.023345890351806148,0.02961155461241561,,0.1811092047948654,0.1412685770600526,-0.006202236150399458,0.01800520454363745,0.08569566648688588,-0.023109442438510288,0.06298888428500203,-0.025880351841175448
GREM1,0.08711465819351812,-0.01783002966363923,0.056110162929739055,0.043070311821922176,-0.016698955124261162,-0.0009341728405972439,-0.04220569754846186,0.07484121358672004,0.04757968536950843,0.13508601830179254,-0.023130122637164404,0.030026508194694906,-0.04717117128916643,-0.02199318831268301,-0.00847469888743417,0.0011802314623567053,-0.001684898495822395,-0.039140930472820995,0.0441757179320294
EGF,0.11848213982731058,0.13695505029102606,-0.04586460869912873,-0.012752528653685404,-0.026672354819390058,0.03578664711696943,-0.011231974065386882,-0.0014348302769343268,-0.021232193559734765,-0.04616814960256643,-0.024198981188917116,0.050775030232195865,-0.03580120250776307,0.09002884993632752,-0.01768831829538697,-0.015399748895128566,-0.027343419022111893,-0.017671403457580163,0.0107484345473139
VEGFB,0.016146401056414645,-0.048711278250120886,0.029333414809130563,0.049583685873913916,-0.008880341051609043,0.05704964685462363,0.07116930753886526,-0.10233269678322236,0.01679533749798424,-0.06297605153541104,-0.020264673122469042,-0.03417808369400614,-0.0776989512660115,0.03315149820363274,-0.06238397024136542,-0.059306026686390304,-0.04084861939409171,-0.03581898957506762,-0.012029010783896626
FARP2,-0.05633068802244671,-0.035014879268800106,0.016193618434154632,0.040678263249030455,0.02160753729835821,0.034063706500354576,0.011858509840328166,0.055832652642176094,-0.03664473530912389,-0.05267533287908981,-0.04108595726041176,0.030423887485160138,0.06966976069817506,0.008214494945954899,-0.014994271524370304,-0.02831662432761614,0.014088630925275316,-0.04623408791267578,0.03995344821303653
BMP3,,,,,,,,,0.048799811254529216,0.1094776008553335,,,,,,,,,
IHH,,,,,,,,,-0.004978746862210472,,,,,,0.02563487604713186,-0.018785140723169533,,-0.013864957751393178,
LAMA2,-0.03592966426292034,0.038824510302545544,0.008294846755388987,-0.04421418470363783,-0.0505925340212767,0.07794936882633324,-0.010684379979522504,0.015327728182614115,0.06898585735573874,0.07855317439721185,-0.010935366817199366,0.052269702697375214,-0.03225134616914209,0.13528096705194365,0.01664389248438707,0.10853360472479226,-0.025303099779470074,0.03232576683250743,0.025377481545125178
SERPINC1,,,,,,,,-0.020479773911634264,,,,,,,,-0.015399750120212545,,-0.013692343643888123,
NRG1,,-0.030854458454005463,-0.02386477706102594,-0.009549395147110236,0.0005801963992128854,-0.018849204372499047,-0.004409409404980908,0.018487774424386864,-0.036397794715377546,-0.027044523438178952,-0.048119689514687904,-0.033732492173478325,-0.04843487390456859,0.029937256431284007,0.06899987667393581,-0.0069808321928251605,,-0.054738193808247085,-0.006961358823163038
SPINK1,,-0.011555105275512165,0.08119847241512257,,0.01788920822471016,0.020531945984324985,,,,,0.09170149909469,,,-0.029189056985721922,-0.039930341671567664,-0.003226980661457104,,-0.016830645704790335,0.04485101027123912
EFEMP2,0.0009562073507172887,0.020458820403147854,-0.08054997724351629,-0.05046611409213096,0.02475605951313228,-0.010248219784707342,0.019227871765546477,-0.06811094794162371,0.030451554064960223,0.11452122113443725,-0.004682745376533449,0.09679432111940424,0.061167613046890716,0.07900310595723499,-0.0063809589019625445,0.03201868605217489,-0.0010858692143823417,-0.036679828248736314,-0.01812436678032548
SELPLG,0.052284421145015504,-0.02251799921056052,0.02676862542613591,0.04667308697542436,0.02534063042613996,0.06563354340861889,-0.011182819517635048,0.017935905962693444,0.033452965749364086,0.0410117838455183,0.030075975758672584,0.021906824723947938,-0.08653401531802406,0.013108544114770953,0.035521423759292035,0.09477753428703045,0.055662596960829,0.012494866974523768,0.027243936103121858
GDF6,,-0.020908474740397184,-0.02182880731802608,,0.006188363270952989,,0.025982921666611362,,,,,,,,0.02320708546903818,-0.024284381687205498,,-0.010181461539860092,
HLA-E,0.09179833941245458,0.08867942640027333,0.013759390242299536,-0.03150181759538293,0.008083340658019442,0.03506894627335409,0.0370447170059858,0.02728183939940768,0.016770692865977564,0.010467161941408535,-0.03258230928732675,-0.0021125661249004257,0.017505456746084985,0.05665461137646212,0.06575724210496804,0.10598803939921404,0.05968202467869805,-0.05872819762463308,0.0185680746983062
PTN,-0.08671883396724857,-0.06031779845103721,-0.02668897349591705,0.029809333238785273,-0.01053995374323247,-0.03431429383994634,0.0896081548049384,-0.0061522889376771995,-0.026717546204033275,0.05333588103847103,-0.047134842132730656,0.07743367158364976,0.0304503851563706,0.06006152705937849,0.10032414358684051,0.07039207917434591,-0.051489310376031175,0.02703687393529247,-0.03124693639690708
CD274,0.01901125499994851,-0.028515605865669844,0.006249229242731527,-0.0013484671500343555,-0.03235488352792151,0.010021895453326223,-0.008809690930597282,-0.02634436469332298,0.0012801172409789934,-0.03935997473082013,0.02707104882441896,-0.007190239555708036,0.03859196105659716,0.01857914322204557,0.05668724528234864,0.01480892624866358,0.039667917007813025,-0.03502960833183082,-0.003555796777460856
FGF10,,,,,,,,,-0.015476118437082282,,,,,,,,,,
CD14,0.05921856894001037,0.07617026333084928,-0.014832393098906242,0.006974199392881888,0.02259942160153405,0.02977047626408371,0.07277672332826479,0.00654543515736301,0.02924304823131603,0.03338797798551124,0.01861553645604086,0.08127911682163684,0.05200596293389241,0.02503568510090455,0.1335547480134834,0.11373822611238675,-0.05330114232048382,-0.03493692307265856,-0.06776531731414903
SFTPD,,-0.02266754952611743,0.04726989624877282,-0.024402342702049978,,0.013501450022624147,,0.060521947131732715,0.006238033058074155,,,0.046730470456247536,0.056565995415256164,-0.03112205386175291,0.02767947607656615,-0.04113614387070742,-0.04017665298874318,-0.007077818081562873,0.047971025545828806
SLIT1,0.032296329395196305,0.08532664356688224,-0.03816565350376896,-0.021037162164383758,-0.022964614627066973,-0.023517791722458804,-0.01070289235026713,0.04241297994600408,-0.0429621418168473,-0.0041273838840901805,-0.021976055696117377,0.04558619357433205,-0.04259518053440436,0.14975393683790508,0.06906764916502393,0.0832474802884904,-0.040073909948593105,0.011208764674325623,0.02011334181256068
CNTF,-0.019523362656979276,,,,-0.015228931267614723,0.07009157038022946,-0.01846584393799603,-0.017457334821999536,-0.01385189020504805,-0.046392586063147716,,,,,,,0.06038493435388315,-0.0140355733000328,
BST1,0.043842999413805116,-0.0035593864442860037,-0.02965356472578813,0.00714957402897668,-0.00023359871231597948,-0.03251767368364918,0.07577456224815562,0.0007758048676001589,0.03214046873210156,-0.025460104370520212,0.032711109794201096,0.06840341347527454,0.07684182963406161,0.051885355682384,0.021445907657743256,0.023198319668551026,0.07085219280206755,0.02043297455009023,0.04737023204616885
AGTRAP,-0.03868794649023691,-0.01265545458994405,-0.02786272324804435,-0.002529776946087072,-0.054226831176329204,-0.00038244608105862784,0.05054236063586533,0.05440792191970454,0.03184554697739041,-0.0044118223035465075,0.04162133374456863,0.05210228652519192,-0.02394490582763542,-0.0068292675289632915,0.028647197013994933,0.07247745645777794,-0.012625541909483003,0.028571815480677824,0.00266638154096517
LAMC1,-0.022190658705426667,-0.030295550118928493,0.015442842002822003,-0.005998818244326156,0.03971962653487285,0.011050884139187894,0.09306213292580565,-0.03184080054081979,0.04719467956155091,0.03965963800773534,-0.005267401442848652,0.08059426105401597,0.05822903862607557,0.053719296540139336,0.053658933472723366,0.11365048661290253,-0.07069630606867722,-0.055088991074611376,0.09056092537265745
COL6A3,-0.03206370119746772,-0.011154129926235469,-0.007913689764248449,-0.022461966581785356,0.002300358737766241,0.015735171623607165,-0.03351738407184499,-0.028104918779325302,-0.00375939899112259,0.025334023804080685,-0.014495014007941063,0.12020866144542211,-0.05918898138787731,0.015032496735766926,0.07425283167005711,0.11318113981765321,0.0031210314143988813,-0.026798118140573358,0.048182814717406
FN1,-0.029877938820530033,-0.039595383737719814,0.0524783401058544,-0.018721142224782713,0.02695864992484797,-0.031098538845747807,0.06492953113378326,-0.005780967332072504,-0.053546687544099615,-0.03974771069847637,-0.08239261791230898,0.09507037882654093,0.02126993521981418,0.13367287733682523,0.001863757492220603,0.0941307467062521,-0.018827665205335884,-0.023586163429833728,0.06126234707663713
MIF,-0.04212578448082279,-0.029625951198785003,-0.006038096381331106,0.027800507699520333,-0.011619562221230903,-0.031680057303633456,0.005061428715663434,0.009596877461465893,-0.03000167417823817,-0.03630331408444249,-0.009516648801003117,-0.009440040923791481,-0.025711459148717454,0.01864286566673909,-0.024662384537596255,-0.1044542213367016,0.003385744293286713,0.058562248822661,0.00440462746017839
JAG1,-0.009286848274321318,0.0212175450028952,-0.018627380294224383,-0.002430193201352197,0.05437708780231453,0.009597073444530655,0.055135585155594996,0.010494925581488092,0.053322503705432914,0.018665033209166525,0.021207384991966758,0.07400578993229336,-0.018340670834249888,0.12119185605487524,0.05040338944802345,-0.008300914362928605,-0.0021476285942795617,-0.006966237763199489,0.07659251696166412
NID2,0.07033225508198426,0.02918409220014024,-0.04031634231916267,0.024031111011691152,0.005802226223195596,0.09278846053971034,0.05687818913188877,-0.007586100277443685,-0.002050983855175709,-0.00633659116408624,0.015600613887498685,0.16059625584937545,-0.007417557299708966,0.04360875799714351,0.047272685524756004,0.08095496657817096,-0.045787290036153803,-0.06580289784244503,0.05172035336252432
EFNB1,0.042652850200213234,-0.030984495293432814,-0.029585532512287217,0.015358267718952328,0.02782633003604526,0.0033244234390144073,0.08455189004776535,0.018680874758121923,0.009879820944145586,-0.03347153648899161,0.0020848486348432694,0.01953378341634196,-0.01822669991691548,0.027177817875016975,-0.0075593322071729665,-0.01451933164114987,-0.043990622019974425,0.044914564194987475,0.09113498872555811
COL4A2,-0.02201789498277346,0.04412661093831766,0.03557202578094734,-0.018034413939560845,0.0013328389793950323,-0.01206449876573863,0.05452433196110952,0.026403444292313203,0.014196492126527089,0.026191130382994206,-0.006827569270781368,0.12091743686217556,0.058031083460834805,0.09248299067321236,0.035807275611636644,0.13885545363581447,-0.04613779856741663,-0.04588927622729806,0.05776660192861347
SPP1,0.06673473969874885,0.10164219234858154,-0.007938518315594098,0.06130437025528387,-0.02593350829455669,-0.020027877869460663,0.08047466562728198,-0.02729209077647814,0.06278289028862696,0.037874534566817976,-0.008328392048659213,0.051658838977499025,-0.02249511558320726,-0.01709295607355823,0.0933562545354571,0.06951340603877339,0.11498711428073755,-0.026996810844028895,-0.054904456460320945
PODXL2,-0.05416863696588025,0.0008847094129185656,0.024971713487990117,-0.03818212958205446,-0.02442548349405172,-0.01379345108291933,-0.02472537024506274,0.00594024776309405,-0.05018958545759193,0.06050232648120043,0.006805647051912562,0.06663217750293943,0.011133773642538494,0.06164800471817695,-0.0419486558085882,-0.014906018329393136,-0.01033092953981827,0.01786978149779415,-0.0076174027483473
IFNE,,,,,,,,,0.020477587912119795,,,,,,,,,,
FGF9,-0.01784921651058496,0.1628259559232612,-0.041018623565747064,0.061985128585891947,-0.04169731446788064,-0.004162846944720769,-0.03327606772415992,0.020213073905814297,-0.022084193157250877,0.0063791415909848085,,,,,-0.002292655039935049,0.05564142678748524,,0.010923629782401903,0.012249886550640202
ITIH2,-0.04189878766803314,-0.016580291441374892,0.05898370568097105,,-0.006353849974676762,-0.026888514490254423,0.003099092663534633,,0.01795439405193957,-0.03105868852384656,,,0.01009298204379798,0.04654386825782289,0.014792534591060525,0.05272787862746791,-0.034011648145499604,-0.02003929987321154,-0.007490885410690936
ADAM10,0.02798358579549588,0.022521057336038534,0.041541013062531044,-0.005875101870742789,0.015114680727281742,0.07012808910505715,0.012702107432699564,-0.022191631367164486,0.008296620995117583,0.04771165585094185,0.07756362465789489,0.004322037617653895,-0.02343994635927511,0.0838101301572778,0.04910868288355162,-0.019225395260997584,0.001169083805410228,-0.03113240745119744,-0.002816538404835293
CFH,0.0379952846350369,0.013887558475358101,-0.016069588199004944,-0.021149310866949177,-0.0038311786545138895,0.034047247825337745,0.041448309075123944,0.025349207856436597,0.005038879798691187,0.04298594741531564,0.07104582174460557,0.08213256728396946,-0.03939710716502956,0.04534579677223115,0.028415651213362342,0.09569484121399766,-0.0878384234500035,0.004217016789353189,0.022855416459544302
COL4A5,0.06305913474046279,-0.0028330573687613447,0.007854518029370454,0.02454207509532819,0.003354033100554205,-0.021067521510999873,0.0417558394045912,-0.005398615999064006,0.015158599185521959,0.08024801242449527,-0.015965552573216017,0.010511633745764493,0.04607089987701065,-0.05109617808315097,0.024491433058399605,0.025699938309740326,-0.04708287054633878,-0.0004713727678270625,-0.033190336214167615
LTBP3,-0.026506718820532033,-0.020069914607115363,-0.01366829598842781,0.009434428565833992,0.03922200406534757,-0.024499524174757037,0.00917745997155135,-0.020712051469508337,-0.0006988033194401276,-0.016440291413310663,0.08467794014615641,0.048448031764823485,-0.03658165972911727,-0.04334302530246652,-0.03185361925184388,0.011141592388371101,0.011823333302497917,-0.0639719167629317,-0.05868402032505228
GNB3,-0.027834866256543824,-0.04585284077102624,0.06697386442696808,0.027394358586644272,-0.01627589209936576,-0.057301705086696436,0.04869409983599681,-0.030824036843754506,0.10916336960216931,-0.05240743318702525,0.002025822331413425,0.032457781106604924,0.041304796372405604,-0.05150727090028002,0.038688531318633305,-0.02918737986510499,0.0007007936419663261,-0.037213381903939656,0.02869706009746931
COL6A2,0.03570911191649896,-0.03249596501830061,-0.029252006483282134,0.019950062027440773,0.030578363336449345,-0.0042609391040793155,0.10578365114447347,-0.027253103969399603,0.03260646939988843,0.014212301221249066,-0.05678875234647746,0.0790485975106912,0.060601539800175006,0.03743145476266372,0.06140955515865554,0.09456522371463666,-0.06581040107742613,-0.0500625415351393,0.06416825458024354
GDF9,-0.01916282452300727,-0.011607265062629121,-0.011617712842016148,-0.003846159023184983,-0.030771036405931505,0.026019483502698813,0.023092560676301128,-0.0052964551446426774,-0.021232193446727717,,0.03512533082104472,-0.027225053207122,-0.03881880579252181,-0.03832126382407813,-0.013617615423949184,-0.037070376584566966,0.045248741707248595,0.018068430530246947,-0.002226260122356603
NCAM1,0.04597642808246548,-0.026569587096266695,-0.04310686495270814,0.022302785111278332,-0.004009078930354129,0.013012920359589028,-0.04575438603501162,0.029238306655538646,-0.03907396968139637,1.24619910797364e-05,0.028052660177492247,0.0066834643576863155,0.03703883996644386,-0.041869597508793835,-0.06325579677491101,-0.06685696450022197,-0.00825525080197896,-0.03940024235182063,-0.061904370275225856
APOC2,0.06844478641662505,0.05299742948485263,-0.03206449674852381,0.0077171475354729305,0.0019310778869534157,-0.009971111292099972,-0.018581185821769427,-0.004562594565209459,-0.01721022447127712,0.04827467109179346,0.041557995976471404,-0.019897289763493375,-0.026049348259967492,0.08340244231047461,0.09997504526747293,0.09052659352832107,0.09289579741916149,0.052659362264043115,-0.02640815456983065
BST2,-0.04852361723043207,-0.04346199794938581,-0.0264021667912548,-0.02744434802890965,-0.04624416478962339,0.003082517701317331,0.0584062847512536,0.0043152623071496055,-0.0520812324877747,0.017245462400312283,0.015220974954147464,0.06779643066284352,0.01290950161321255,-0.008932116417116474,0.07173658380786492,0.1025523820202032,-0.04183866173126695,0.024307716599425763,-0.06675190051083628
COL5A1,0.044935477408019536,0.011516578190204328,0.03482162864621901,-0.03493271366005469,0.05723656831886834,-0.020349012106034906,0.020796687763579493,-0.032945930924776955,-0.025574744646506397,-0.022445319441882817,-0.06183764422563658,0.11666727803281876,-0.05705241970407621,0.11593587470539121,0.02841522021229973,0.10367993782068287,-0.03751082948995108,-0.02129990187726629,0.06147511703266104
