,UKF248,UKF259,UKF260,UKF266,UKF275,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk
OLFM2,0.07050968283035698,0.042513064512880505,0.014993316896708941,0.004803542303082916,0.052060752844926866,0.006319537344611313,0.017663935470936257,-0.012732283632648146,0.027376895857370465,0.031870965886558265,0.07229861541563586,0.08390198996441608,-0.0026670780846387576
MFAP2,0.06248286900855907,0.01653267934284398,0.0296158571743919,0.03473266033205277,-0.015148185703102876,-0.011619447048159494,0.05669567893085272,-0.013374339982331264,-0.017061416729354253,0.00833404762131535,0.00494461192795521,,0.0019041114610791065
HLA-C,0.05433174902801575,-0.0077060837454419155,-0.08640449160538312,-0.03650585680069881,0.06096598433216597,0.0017209553233958732,0.059592248579065685,-0.05809691929309416,-0.039119179945097234,0.03182174357432188,-0.05896242228616296,-0.02745101900377393,-0.00016171442697061772
THBS1,-0.017526054653249287,0.028303843100338184,-0.06180288087412414,0.0714076820241672,-0.01408324061877031,0.09154049875873849,0.05158805061298241,0.024865937579673824,-0.021847852273108148,-0.02161609521791986,0.037545941286066684,-0.030618668206808416,0.03936639710128783
HSPA4,0.036740026196645834,0.021560355878668794,0.010995571635557689,0.016646353953185464,0.04961071443827196,0.03771291682870138,-0.028407178605821776,-0.007757462162336309,0.008052609616269165,0.005089460164968802,-0.038660249733673095,0.011188914388305144,-0.03109016601849679
LMAN1,-0.014957408987081472,0.005751823530882088,-0.019204074245379645,0.007328261631488524,0.034971942066441226,-0.003506567080664212,-0.11145264772081415,-0.020736521205834822,-0.025008925565678384,-0.07114713006217388,-0.022721300269970376,-0.016836753207823223,-0.01927124471229775
LYPD3,0.05809226537015087,-0.013906181370080345,-0.016727768201279445,0.014491044477928348,0.018113209892497577,,0.03665743791808981,-0.033352341305297156,-0.019574878702414943,-0.010802606671073717,-0.013602453800330292,,-0.02627216736920917
APOE,0.028255919354206394,-0.011323321093424718,0.024662921112578243,-0.02835402970731142,-0.02509326819853137,0.008022833582088931,-0.0423146563707692,0.11935481699337003,0.018045302573127513,-0.03556157100283429,-0.0366391865786277,-0.03434601936159891,0.05403467108943148
SOSTDC1,0.06936551760011347,,0.013594580422583555,-0.046134331921326724,-0.03170037105375848,-0.020912510180386368,,,0.014076067090541674,-0.002253901205444735,0.012858404145692738,,0.019728842380297595
ANXA1,-0.05444741113167296,0.013366537239700887,-0.03299029022379956,0.03188593582585704,-0.016758509237418204,0.009094365506149444,-0.04568729987917673,-0.035041277332481,0.07056512898661754,0.009518444275393051,-0.08863791910298825,-0.014692260917863029,-0.018768811350432374
WNT2B,0.006477698497736762,0.03545086349626353,-0.02402492274148949,-0.0005367010982453115,0.01327160036296001,-0.007876905140556787,0.02065415634444661,0.00866880631665873,-0.023133413646081964,0.13801314213972557,0.08475710546650893,-0.033140132580972814,-0.04338305488093205
AMH,0.08147945435514924,-0.019323234964129726,-0.020771732075082417,0.0815175592512725,-0.005747396240042059,0.049845546936258006,,0.08426927064068712,-0.041505279086389624,0.001590528846969066,-0.06785116144183491,,0.026982976739743
GDF10,-0.016322188479135774,,-0.02301815228785078,0.011742929735228478,0.10387750649340861,-0.026458791220873287,0.09640285910630138,,-0.03008882064509774,0.10356554845996757,0.07339163452829199,0.01303203856046929,0.09400234092604927
EFNB3,0.025533986768063385,-0.022581563061882616,-0.0007246284548917736,-0.029889866994970704,0.08716865762239538,-0.00583014974247003,-0.024166069411869957,0.05243715260697733,0.03323024616947343,0.01914096203072975,-0.011879246603447387,0.08720861524986287,0.06894398138872085
LTB,-0.01566485036966269,-0.03294956070019098,0.023225080600311553,-0.03356804753445932,0.10588387986979897,0.0005116506872792587,0.13960299226667636,-0.04442418838961204,-0.05618708707140435,0.09542436136978817,0.09544174070954328,,-0.018201269922586125
ANGPT2,0.009172655288812859,0.015932512547855663,0.007516933119651866,-0.007392309277372025,0.0021161605619648455,0.022857210342220206,0.060089602060010544,-0.03109927797927116,0.03062578982818218,0.03266691034539561,0.002629212838220289,0.07749021970100983,0.012783881342379629
NRTN,,,,,,,,-0.026816427419714028,,,0.01737398041909329,,
ADAM17,-0.032811026426576774,-0.02978720324355982,-0.01963929253577657,0.07374172939319075,-0.03185417826463069,0.021712939023037864,0.05533291797578918,-0.04091491941996102,-0.05555474149617398,0.02390269452610372,-0.0010457894884092227,0.13190100277675515,-0.00461878817397142
LRPAP1,0.008826973147701457,0.04954525375756219,-0.04139448613401525,-0.03467282756559759,0.02970413619463995,-0.023350156233268284,0.005841941331845,0.03215133118925816,-0.04353109434729044,0.0937727474428783,-0.08038500197456327,0.00038978751180134257,0.004738485094897655
NID1,0.011025417632022754,0.012607540342006446,0.04751005076597069,-0.010126263344835915,-0.01613472643015535,0.056724937217987666,0.08459604058281212,0.026928315129452485,-0.011458031211876182,0.0012436830976467316,-0.006504952162971205,0.014539853203142765,0.023540828175907882
MST1,-0.008996276176836607,-0.011884679065479948,0.032379293270852164,0.06596255798190231,-0.03304743750093489,0.033682026880891905,0.01633916377059824,0.06301317716142257,-0.031283227481764056,0.11210410820293783,0.08205898080194486,0.01923393376311439,0.005639928453593582
IL13,,,,,,-0.016129554205397054,0.1181467451315667,,,,,,
DCN,-0.009708230148100627,-0.009060275673226693,-0.049718671824609324,-0.041287953176233856,-0.01461831608206581,-0.058705851358530126,0.04778433025285087,0.017061055856582193,-0.03445678986721601,0.014199432932683295,0.004815792998170877,0.0684378701095343,0.05758464768939615
IGFL2,,,,,-0.022296958958169688,,,,,-0.007699211776157599,,,
COL7A1,-0.021033923023304108,-0.052501794029850904,-0.012827972021988172,0.08426482261019937,0.012396228080261465,0.0699496862557327,0.09803419987108408,-0.0035821948031487115,-0.04330815939095702,0.006165184561579012,-0.010689000447980669,0.046623036684141826,0.037249189987992426
CALR,-0.005592735232239343,-0.020658583351734195,-0.09945784846534983,0.06693004186348221,-0.015132401399122397,-0.013595304348424696,0.05197226310370899,-0.05411931374264011,0.006821884869240174,-0.0288238020224642,-0.07185156958961565,-7.948974291367505e-05,0.08155219704360828
PIGA,-0.01103334267177178,-0.034853794260768414,-0.037629445788217,0.07361596310436636,-0.011138823686470126,0.055967954420744905,0.11490207507834294,0.03712565993285171,0.03933436023705687,0.0260183839197666,-0.04163595862101936,-0.013606606039738303,-0.04041073907052605
CD200,-0.028209607527068276,-0.0012391919108480085,0.04837358654257943,-0.027699193053769607,-0.0258962765613859,-0.004698019666768422,0.10569715952984741,0.006493172696741747,0.012233535276161403,0.04017139773806556,0.027567015989613565,5.492261090968717e-05,0.05256196627202887
GRP,-0.02617300275854364,,,-0.025321226202308054,0.014380895603655122,0.03462932698391417,,,,-0.023014961414267603,-0.021803422851109134,,-0.02695559431378419
CDH1,0.028813290331644578,0.019110230384705433,,0.0027458066258922212,-0.0078019867953300365,0.007005145581574471,-0.006488159430475578,-0.01811498511918178,-0.001442336714182003,0.05166535008553452,0.007620477635771383,0.03925220707172033,0.21013553130592225
LPL,0.029569208432699765,0.04064881687100147,0.01727282389442511,0.14717965789013185,-0.030834063268727983,0.036352088887598145,-0.03785204321370904,0.07590440043490296,0.026533288435913883,0.08567334566680891,0.009991731004854947,0.005082710366622358,0.13522755113180884
SEMA5A,0.011798023040280534,0.007319503352578573,0.004308245670531902,0.1370236532465352,0.02150511236613505,0.005812009035554577,0.1388700043878022,0.05811822989858714,-0.02742679622461723,0.04263701265989352,-0.013869305604359526,-0.02076378063606862,0.11350322695395147
SEMA7A,-0.042442176069068124,0.013460700122504044,0.0003344684909444137,0.0013357402998519683,-0.027640953557037957,0.015831207516705227,-0.03533180915768216,-0.008660698901160927,-0.011482947283421875,0.010172336582288024,0.013618162066861709,0.02228541246923983,0.0710214201470412
SEMA4G,0.03073678738112569,0.006815138668297641,-0.016712649639810936,0.07838622715508713,-0.026198715283568066,0.0011793448574195717,0.1835960911808299,-0.04400572851290497,0.016453480785159576,0.022588189393299027,0.03887007081964182,-0.051064539340644005,0.038200428833456666
SEMA3B,-0.040757052204148915,-0.016684009493376666,0.02751138829103869,0.07615588088020232,-0.02344859727247928,-0.020397259466041335,0.05575379361972481,0.04457214820340669,0.06229537406683264,-0.029949981170879623,0.038853314623972984,-0.0304930686268513,-0.05274204812902253
RPH3A,0.02092340820907249,0.09575159227418267,0.051968098806875154,-0.043677457626068755,0.08402468823022202,0.05962117969969862,0.16098650686115865,-0.036389141016469256,0.017549298767787068,0.030649684984094747,-0.007613232981359303,-0.04238297853867619,-0.0193036585687111
JAG2,0.01797916863485236,0.013160893927925655,0.019890177979299456,0.019718553987530595,0.008737703401689946,-0.02596134603019247,0.058384491097863714,-0.06223164253633006,0.04382786573794648,0.01875073349810546,0.03513811898029402,0.068733335185329,0.07845108665204194
CGN,0.008104113049979269,-0.01058699608429319,0.0008247498129461702,0.03764325968127521,0.06001518885814538,-0.013346744939800035,0.020658960976812742,-0.003663095941432576,-0.01450382180169804,0.07606352996414023,0.00561006988563822,-0.043935478586280094,0.11589337557096162
GDF15,-0.007015115221928098,0.019344764817406945,-0.05816349240189231,0.041918921462040924,-0.03284015228865173,-0.028062824168687495,-0.0279251491834851,0.007628523012249896,0.034140350138485744,0.0008353009362581875,-0.025413726804663375,-0.001529221635774259,0.049034173556776105
SEMA4F,0.008303871092184369,0.02492340285222144,-0.015528410143207001,-0.030080423011653732,0.044795278500037006,0.010297675331784035,-0.03598365285023543,-0.04725999407534249,0.09268259042637014,0.04415399039276102,0.0677138567959978,-0.052361174922861256,0.06763241177721986
NXPH1,0.018993447335080627,-0.022856943888189856,-0.010117918011632523,0.060674222891781454,0.017656169377304947,0.0335186136439971,0.12250603219089763,0.04656456067075598,-0.06577448406662395,0.07220173739506391,-0.037735363510730424,-0.0026478768991344943,0.14971735406330286
ARF1,-0.016529187115638482,0.009528462012305516,0.033533346246726596,-0.0033659423358636934,-0.006948597613593008,-0.023075207870317745,-0.08269508867279321,-0.04871833404870203,-0.0002418150246149127,0.06744184690814237,-0.07276659744920949,0.005716772967411963,-0.01288200642130612
DSC3,-0.01189505706817434,,,,,,,,,,,,
EBI3,0.03482544026790511,-0.08174520953605917,-0.02266232548958833,0.021905309888817594,0.037522754754072345,0.040674106708995086,0.005571451925146802,0.11337069776250515,0.016550222101838975,0.04514401114895587,0.019175703330745357,0.07994858612247832,0.08297636640375235
TIMP1,-0.042753947243600016,0.020942806221024155,-0.047632076473636924,-0.030413143154919837,-0.02561984704305014,0.04370866168186341,-0.11796944288521885,-0.046896939153836706,-0.02516104389951572,-0.059245404811589124,0.011807411089431688,-0.0756721164337757,0.032113861291126346
SEMA3C,0.03442510333729261,0.03442140290180732,0.043310916656416044,-0.02215757763769621,0.030921803566904722,0.00890630648234579,0.026436164904382303,-0.04421390449407984,0.01121719434243129,-0.07364537559748863,0.04153841666829709,0.003881193349520562,-0.020045504442793197
GAS6,-0.01508926875895122,-0.004470943820014502,0.011384084274038182,0.05212655778093549,-0.002905882237465127,-0.032647182950464405,0.04519458506369774,0.011955655781604617,0.01155662514307105,0.05390318653217832,0.01689953189210049,0.06920895875037285,0.01939603994272119
MEPE,0.014550716807398233,-0.024372486289029858,0.06252043995051874,-0.012580841444587832,0.009271409054998467,-0.025479074057916086,,,-0.03376907565889328,0.012248382300548083,-0.03364649544224519,,0.010288468426570581
SERPINE1,-0.06953674654576371,0.04459920328370255,-0.057015072328864096,0.032628094095312137,-0.02667244990810511,-0.0369435205593852,-0.009127555286287586,-0.04002430074980936,0.02207680307989215,-0.033579063461088646,-0.007244917732840888,-0.05716638067493108,0.01857809649144991
RSPO2,0.07248123951109556,-0.015714919649925916,-0.027484329941803703,-0.03442494012814333,0.00021803556194481175,-0.030127251119922427,,,-0.027285623993178933,0.004895004037387635,0.026884013911146074,-0.06479948780444827,-0.016650100706956158
SHBG,0.028176475551804386,-0.02514558764770541,-0.025093518386214462,-0.012680396214595682,0.05987187372089842,-0.011082992171002526,0.02449223946964025,0.09207800354785958,0.001426616020909888,0.08120742419430482,-0.018808686397929264,,0.09365279837248204
LGALS3BP,0.050349413224038395,-0.03454057337543466,0.008419112711057383,0.05567060030905453,0.035501626292528544,0.0028404156806549727,0.16114034186967627,0.0028976287581761523,0.05888455813692723,0.022590277997371764,-0.014839880957844664,0.02119092088241265,0.06425374812229862
LAMB1,-0.0059296861908323265,-0.018151771216889035,-0.03461578643319684,0.01854265230230001,-0.055635669174672525,-0.013976724476114573,0.008781795124371123,-0.0808347516273155,-0.017259898641174873,0.03164518026710309,-0.016188361960567783,-0.07039815934695447,0.03616032278517833
SPTBN2,0.048328367199676,-0.0003941656032616077,0.009990266559825186,0.005208455292329499,-0.017814830025650517,-0.0448228512823325,0.09461374466975002,0.010900000706013317,0.019565390123902165,0.008892634049090024,-0.007123202140294755,-0.03604487106504748,-0.015580221962666865
COL1A2,0.005140466515450106,-0.018623705824487146,-0.023370283747183303,-0.012749423735901894,-0.01762781093858426,0.04850343021674006,0.013374426621365888,-0.0711367814143899,-0.047297772763051256,0.005545529741323334,-0.022687389716041374,0.04298656064889901,0.06548265005003308
DEFB1,,,-0.013607000637695524,,-0.01986527728062347,,,,,,,,-0.02239523843250368
CEACAM16,,,,,,-0.0035808142106221563,-0.001366040543948417,,,,,,
SCT,,,,,0.07523149609426631,,,,,,,,
WNT11,-0.017049479837782024,-0.02123971160571687,,,,,,,-0.025903161946387726,0.005189236753409483,0.003863650112964948,,-0.020105758369607468
LGALS1,-0.03213226317322533,0.02242473030739085,-0.019415771767978686,-0.021658510349096296,-0.04583123925191474,-0.03557586287757313,-0.11172129847401228,-0.047149348104366835,-0.02569264894472007,-0.039959749018523255,-0.03708854141067405,-0.01778910644684635,-0.02472829169145083
BCAN,0.08554688899661403,-0.005673281282148644,0.05073450287794901,0.11518952719290726,0.024514988423288676,0.1225292261860402,0.11091834583398046,0.1406324542158707,0.036468517495601406,0.08470163900262451,-0.020168138887471945,-0.058869191533855565,0.11146873269675422
ANOS1,0.042474441326718494,-0.016449317822013722,0.0611651339082687,0.021839231151450613,0.004401603113811977,0.005732401009182505,0.054763894074621906,0.007502922623881093,-0.00459936923104804,0.07519209519984955,0.0023821698313027744,-0.03159434147726368,0.019674873015033165
EDA,-0.01248186344196818,-0.029174789248183446,0.09245245649837318,0.07740210985264277,0.038776862386642935,0.05922598091731964,-0.07770340206273824,0.01774026882002942,0.08788273478991249,0.038196066058384014,-0.027729604214044665,-0.04351289828013008,0.020147363196362112
FGF22,0.0018449247811379082,,0.05738071416083566,0.06946137131475556,,-0.011731672708285363,,-0.008637979264583139,-0.029750882910582848,-0.005482114639146592,0.013325986242731725,0.0849376354181755,-0.027954189417979433
SHANK1,-0.017049478743226498,0.021240050295699253,,-0.028525372552342578,0.05541387033466798,-0.015503242796015506,,0.11671103027717215,-0.034973748985332606,0.0872648213134117,0.08282427158449089,,-0.03033025143953732
NPVF,,,,,,,,,-0.022084265019634824,0.017303462854763932,,,
RAET1G,,,,,,,,,,,,,0.08766647579696826
TGFB1,-0.016762061136051967,-0.03272354785630848,-0.025567133285566934,,0.003837559543015295,0.087325514098935,0.09688667523405636,-0.03747458950624346,-0.04070122460983483,0.034931218790713266,-0.0625006784036808,0.08786139627611189,0.021353725955617436
MSTN,0.048329490267211346,0.03629732607817222,-0.004854330456348488,0.038479504245549204,-0.010782125168706025,0.008079740768691805,-0.018139145562752968,0.019555049508572467,0.010312665339860583,0.00407837274885236,0.042579521236258175,,0.05360287688305147
WNT4,-0.011487901437692214,,0.028681333385535572,-0.03777241103700015,-0.028056557322594152,0.006420160850853868,,-0.02681642169390257,-0.03175401601203484,0.06302716584562829,-0.011433716329604595,,0.004426090390580552
TNFSF4,-0.026270727667385415,0.021527973957270644,-0.028100375934931792,0.0500485023009095,-0.021516631699032136,-0.022975041679867584,-0.05027215972532258,-0.042302197919579336,-0.013380998897901987,0.03699814092852184,0.04064295462826182,,0.0029326306390911345
NTN1,0.0006520445811414145,0.04856191021728672,0.007220726649875783,0.11136519284967271,-0.02558418041718052,-0.002531806629014133,0.11562473069558069,0.010293839367893711,0.054715707487096504,0.04512597737045993,-0.02645276064679931,-0.024494139381893598,0.11006902730677717
CXCL12,0.059365383239424266,-0.00634560397388078,0.06702997377483028,-0.022416403789778824,0.017177497673722772,0.028646560643974323,0.00027140942418770044,0.013368702855391795,-0.039332658340829656,0.011198085920162987,-0.012302675201341533,-0.04993072177443862,-0.016914828930908923
GNRH1,0.011448860012456874,0.03797470191907893,-0.024902026604973822,0.02539020545772127,0.03466226295419204,0.020616192056463638,0.05228001534657037,0.006813556791833927,0.0410404681628072,0.025610331008741223,-0.019617658081382796,,-0.025395930920293203
FGF8,,,,0.004870358542733144,,,,,-0.033308227161747826,0.028047878925601094,0.01641647923056794,,
RIMS1,0.05224557508467889,-0.008632996687350805,-0.028718395104737785,-0.025177330262064073,0.016038516353540137,-0.04048373718797952,,0.04259985810555814,0.0257417661051693,0.005369082435268536,-0.023031572623504797,0.0019430958632874877,-0.038931991592956586
FGF14,0.05401855745698328,0.048037684141951184,0.05500161394816599,0.03905430942134756,0.06304922942289604,-0.010904592400199933,0.08479308330288675,0.10192215718224709,0.0020751100572828376,0.03941412558326475,-0.032093162150643506,-0.012098390564561835,0.0396271845604728
IGF1,-0.016988692657742388,0.011150545097306059,-0.018494729390034763,-0.05745166070771159,0.02706878787291873,0.08409172973354534,0.02800014625479164,0.03533138426241157,-0.03962826442743042,0.050907522789161185,0.011252391540625153,-0.04799673723963393,-0.006620336459520256
TNFSF10,0.012830459627364075,-0.025888533311070962,-0.021323888009815797,-0.02042830659411029,0.025272886942911268,0.10884423653935675,-0.07282761385649822,0.07544027923613847,-0.009218960122503348,0.06531907325995445,0.04614011744569534,0.1485081700339071,0.005243626041860692
GDF5,-0.017611343469541463,,-0.0180387604321258,-0.03356806057160744,,-0.011256681632660623,,-0.02618201829031248,0.019851169157683153,-0.04488044569520271,0.03745933007161872,,0.030088731283404703
CHAD,,,-4.7952603973125694e-05,-0.043920455778719295,,,,,0.015377075751197528,0.09111201795554845,-0.031071123404712235,0.06193877990367061,
RGMA,-0.008134503440869327,0.010989560153738599,-0.042067182194386626,0.08757366702001977,-0.01689060079545129,0.0742439621699539,0.12520365016567195,0.005159515153124954,-0.03818994652219032,0.0057500572350060045,-0.03674013573289859,-0.046289758007213,0.06267084390680745
WNT16,0.0013620658279330654,-0.02429273853724357,-0.011855987247596796,-0.01792204201843254,0.00584427012737783,,,,,,-0.019878458627709605,,0.11888343640455215
CX3CL1,-0.023098514055731375,0.02765313487578957,0.017693840053840847,-0.012710659719869786,0.0005592204631389579,0.02173432569020696,0.11194336727178464,0.039128174738124875,0.04811206639458855,0.07079155599161902,-0.04813888427679145,0.03394096650307263,-0.053095073650099606
FGF1,0.036984382988098856,0.014645729334589139,0.05161068776330739,-0.12077545945194497,-0.03874751584794348,-0.002400565965467671,0.09027265817183158,-0.011610950268869904,0.06669021683721121,-0.010231764468205208,0.07236543944666957,-0.00855799617175667,-0.14091823780876198
ALOX5AP,-0.011399628391850766,-0.004791970754705834,-0.06035209052568596,-0.011142233136714808,0.05277723704692531,0.06019953069258467,-0.06602660689971959,-0.021231706206152143,-0.03330546837058849,-0.0071385280072976355,-0.011335190705320295,0.026313952020531755,-0.03845109691984357
IL1RN,-0.038785563436698436,-0.011273179431712778,-0.020582496050948668,0.07609744228559363,-0.011983836607316476,-0.012089328102186356,-0.10399714731285305,-0.03587765488547265,-0.03284584135759554,-0.044208296668968985,-0.05538716997430674,-0.01823005024806059,0.028543321787451795
PCSK9,,,,,,,,,-0.01926326548685982,-0.022285977593631153,-0.019295149402809814,,
NPW,,-0.0012014111674628085,-0.02154279820663352,-0.0036214293737093298,-0.025330168770662187,-0.013464879369830297,-0.05265183421147528,-0.020465125417337804,0.02646603068306837,0.0636579044555037,0.066594498330501,,0.06946614684122909
CXCL9,0.0304004223331277,-0.00757923456707322,-0.018907540736633442,,-0.025775366865591162,,,-0.03412592992006988,,,,,0.0067636143744780955
ANGPTL4,-0.10998050313763695,0.0052316405276169485,-0.040419649261640156,-0.005373016462514776,-0.023543128090533563,-0.03589942928915352,-0.017994744923101613,-0.059987800972584215,0.00678791871195412,-0.04873219720387485,-0.025275826963591572,-0.11974466081637801,0.050043146736863414
UCN2,,-0.01220696854986837,,,-0.028609489736583144,,0.013887155877947336,,-0.03330823276989863,-0.027729750840677057,-0.021803422851109134,,
OBP2A,,,,,,,0.0931465872810875,,,,,,
COL4A3,-0.023083359600962146,-0.009922023203294373,0.005849794341921773,,0.05111204712911183,-0.015246115668290318,,,,0.0052991566230491255,-0.006425008929855037,,0.0660824345764409
NRG3,0.05253560165194928,-0.04388124437920073,0.015392461624160142,-0.029511453859832434,0.03922886462356337,-0.024506001377714255,,-0.0234036751058756,0.03389150590693021,-0.0005562907802802818,0.11697826319762261,0.07545649917496428,0.05106905772178571
IL23A,-0.018819312557052593,-0.019205151664002346,-0.032785515470243325,,,-0.018549513851298563,-0.0026281817783236658,,-0.019263258767025532,0.028722524864417454,,,0.05404000611827553
COLQ,0.09473305377846511,0.02826305953426282,-0.03437187486973151,-0.0037035860151871324,0.00912400525774614,0.008524032971795955,0.07614221732868873,-0.04900645504759431,0.05756587626446492,0.013085838293367255,0.005560514279796339,,-0.030226136328775934
SCGB1A1,,,,,,,,,,-0.028026551996689686,-0.022324607520263644,,
TNFSF12,0.00446952773952003,0.05858790291501769,0.02111526867114217,0.04944127309888284,0.024134776503708585,0.04082873802342756,0.02862952741404336,-0.05307270044175018,0.021427790661378884,-0.009860473898361598,0.0475285817526948,-0.006467664648523885,-0.017968153938945852
DKK2,-0.019712329325370107,-0.012386931428790837,-0.013105010593822172,-0.014153318635370588,0.02098878382508706,,,-0.02277583642619057,-0.0227389395622093,,-0.02569660432136246,-0.04222520139383516,-0.015809132337157798
FYN,0.039108652933154534,-0.0062531085233239175,0.022543807907468197,0.09944011850345023,-0.013970642782285004,0.0993678887784413,0.12985708807120808,0.06983827925363854,0.014107187394908974,0.07459602144735922,0.02784517587178682,0.05721618776345,0.0012861726928838587
ACE,0.006034755403684129,-0.025178796863812934,-0.03461972205146319,-0.0266551397201089,0.02534892415883448,0.011949778680694514,0.04736347732171972,-0.02725294890487426,-0.036528721463755,0.0698403277099276,0.008708964185579253,,-0.016285216141151544
IL18,-0.013333698712099733,0.006336652149635551,-0.05710912005471328,0.06701779958224158,0.022501099035265343,0.03481389842709734,-0.09475593326480498,-0.010732861058196154,-0.018973363162298713,0.09964141605296657,-0.01417373548607842,0.03700029048512834,-0.029190299325326824
PPBP,,,-0.012405931300718832,,,,,,-0.005509136493414314,0.03666818497691754,,,-0.02075273774619438
CCL27,-0.012481863525824628,-0.0077863859066433574,-0.02499792338081674,,0.016835857947132462,0.08008828678192592,0.027247721563320334,-0.005960751771227279,-0.043783930281315636,-0.0023108031378261773,-0.030286290130832814,,-0.00969921196385598
SERPING1,-0.01722493836941854,0.0679462254974854,-0.05514801879622403,-0.0315175262856458,0.011614641780645495,-0.011013743268579358,-0.0005170906243778478,-0.08092915808859638,-0.01896536554143079,0.02191750298227492,-0.05087731736769577,0.020279180610979452,0.02799358949172987
AZGP1,-0.03801637575555325,-0.0185734488545108,0.014806364726005687,0.10619570136580302,0.056583774086735414,-0.04047541494513217,0.1249994613820339,0.08740376299956808,0.07246169985153554,-0.030208427991403167,0.027898698090491246,0.056516369796945694,0.040160275622369
INHA,-0.023940113368377976,0.09137014421578978,0.02942933421723857,0.028717944895586368,-0.04146332336456166,0.13881851363662723,0.07151065551352899,-0.03335236292157784,0.006665318342694197,-0.006664703953663604,-0.003324402389228476,,-0.0038457710931625584
SEMA3G,-0.021698703501534123,-0.023013268488597104,-0.02143411954635625,-0.026469875237458907,0.025694695346980236,-0.017204292635347517,0.17294856569942052,0.08704864116780446,,,-0.032011669611099046,,-0.037888389970256765
OXT,,,,,,,,,,,-0.018694533650241478,,
COL6A1,-0.04760065117325201,-0.018922431164848687,-0.04377623446409307,0.03599940015385154,-0.036704369705186375,0.0006183708381030711,0.07330948903253577,0.008512973300716898,-0.022574234320783825,-0.05421932795661276,-0.04611917979198762,-0.016102605972351906,0.09718701388724262
FGF17,0.02312755689022642,0.015044779084856207,-0.022290853212080863,0.013929503836867132,-0.04156391196270513,-0.016006086063895638,,,0.07326055580099995,0.005911327286401098,0.010779533785660224,,-0.031537481709732446
TNFSF8,,-0.015571775898051962,0.016877902501496834,,-0.011444824290669361,,-0.03937214625584526,,0.008827752062863141,-0.024412495629797876,-0.019878461251463565,,0.06022355537376909
FGF20,-0.024771561343005195,0.020054643702791083,-0.009863690356793344,-0.034823009041716375,-0.004185083126315284,-0.014719443440206866,,0.04017380783271369,-0.027829782082244292,0.09393167261910018,0.03723729215814309,,-0.01729940388918788
ICAM3,0.0235346041788748,-0.05419296449016229,0.030898626440608493,0.0280647060316153,0.04151271840799017,-0.013053057140020126,-0.028488992905150938,0.12733241906809475,0.004096283415006078,0.021277055108557815,-0.010720976868408082,0.07554195734984633,0.033463359600917716
LAMA4,0.026588487628996963,0.04172684237823337,0.03715000775876028,-0.021741428840360275,-0.0010295999791697307,0.04064596383694067,0.0746831602848776,-0.10121260605486584,0.027496456419980487,0.015733197258541658,-0.014139779658431552,0.006306184660872729,0.10658080079379058
DLL4,0.023144447902825285,0.00387294793375224,-0.020038326008212187,0.00803741077692238,0.03328099489344846,0.062062180550991546,0.04488179464456886,-0.10381811649891277,-0.02186746976331677,0.11237448607966456,0.004021829164799428,0.06725904847302813,-0.012311411020096107
SEMA3A,-0.00569524937839845,0.012856776616067269,0.019626305358227274,0.04158177675410591,-0.008324347338472185,-0.02395001758812993,-0.05077167485172422,,0.05880675348224391,0.017523440042259367,0.06307956369176299,0.0019056038571589812,0.09093430905439526
RLN2,,-0.01571492319357342,-0.019028761191358507,0.04593565504394952,-0.0007421863961646931,-0.011596590794398213,0.06333155997340988,,-0.017697216519524,,-0.021803420446821785,,-0.02032349129869459
C5,0.0013961218437036518,0.10509924678602058,-0.002489230298448563,0.04592646589671007,0.012486267820292477,0.00827637751942408,0.11106237252684185,0.06891905254718814,0.026038326450621766,0.0764369776593294,0.03863920441371434,-0.042225182204621334,0.007157302184170376
EDN2,-0.014102527397722964,,-0.01631586940972621,,-0.01870855837375437,-0.030562425992110034,,,,,,,
C1QA,0.009608316629086481,-0.06128531823890017,-0.04044975837463334,-0.04717988559907084,0.057797485719878444,0.08979879136941973,0.0338489212030405,-0.06411354546911519,-0.04812312424178713,0.023184565162028156,0.0015171117502324936,0.04846515806637712,0.0619592328540043
UTS2B,-0.015091294049060377,0.058827255067219496,-0.013606999641684417,-0.030451112487896392,-0.02062350562448549,,,,,,,,
COL9A3,0.04746069891885673,-0.04078460616892201,0.012047871241586348,0.09409110402214502,-0.019520510482001846,0.04715522128977897,0.1384520743021671,-0.022184486288630206,0.05272706831870899,0.12206150654624696,-0.04954105781666957,-0.11965771104197004,0.07482233716302827
DLK1,,-0.014325093423723448,-0.011082357541910972,-0.044120226720480174,-0.003586072416891089,,0.07204229876002147,,,,,,0.015864440629292757
HGF,0.0016387221742909912,-0.015537584282993845,0.06912677288151599,-0.006919372949860584,0.00028807847219309245,-0.017662896602207632,-0.03600129583690526,-0.03850018690731241,0.0008512894372521114,-0.018715644728935783,-0.02834638626745219,-0.05956286984728319,-0.0007180378147576271
P4HB,-0.045154240890753816,0.05261226838090508,-0.013308876324233722,0.09631779035683859,-0.028323355397189175,-0.03539336933494999,0.025103418159391207,-0.023463585601031456,-0.05648367950114584,-0.06039991975260259,-0.03976642146798486,-0.07212000835123636,0.05728271222780505
