,UKF255,UKF313,ZH8811Abulk,ZH881T1,ZH916T1
IL11,-0.08105267917180013,-0.012229730963444183,0.05272316436926576,-0.005982909373128485,0.030112324951738923
SEMA4B,0.060736497871227396,0.03588538708485596,0.042725182380020564,0.07319477311463307,0.0351122463816607
FGF12,0.05959436439182852,-0.018403652338040255,0.0011834098001567573,-0.024720922018405155,0.03380978851944018
CP,0.04092621791745398,0.04675182700824595,0.022752742298898083,0.022685511821913026,0.008074137852046734
NLGN3,0.03774329466632414,-0.022251415190601826,0.020757196664862823,0.018230853029087186,0.07985875086803
GZMB,0.0024360508486970718,0.06773397237981067,-0.02625879204059536,-0.03180441778597176,0.07219390384372792
PROC,,,-0.008665382130977155,-0.0013709994078051476,-0.0334919129980945
TNFSF11,,-0.020704009967461655,-0.017316254150313785,,0.04354191298211722
AGT,0.012366574700698853,0.054290571190758835,0.08448189104412762,-0.009224921280048405,0.006108866688708116
PTHLH,-0.020702275934768564,-0.0016003621969694383,-0.035559563325079854,0.01991232698361903,0.052596210444363536
COL1A1,0.06280278158717112,-0.004252419936399374,-0.08263929356629554,0.029391600804227903,-0.062159898301492954
LAMB2,0.06897270229238207,0.05752834131733354,-0.047277837944160524,0.06301363375690854,-0.00775672300858099
DSC2,0.036925196145216554,0.022777709425310724,0.052798110479736336,-0.0015304191776107084,0.0855345408025955
WNT5B,0.06168768506446084,-0.005368481183227764,-0.027272816567369275,0.0590611959655618,-0.00058863106996369
LEFTY1,0.02210410074374038,,0.03302999446537667,-0.0045703311131966105,0.003389292209413148
FGL1,,,0.00785597153733755,-0.021117236523282696,
CXCL5,,0.0770629472611002,-0.09067999594131414,0.05443230365460001,-0.028909706296051288
S100A1,0.05755727064107857,-0.01460554991652729,0.05149051271991289,-0.0043440162685211,0.06530701970233684
C4BPA,,,,,-0.017005253551111748
NPTX1,0.05346543579204638,-0.012028611801636146,0.04149408643160797,-0.05815301423983475,
TGS1,0.04534429149978567,-0.052790469373473675,0.09384695609617569,0.011424928074958955,0.015695407282330782
SST,0.09795114052775762,,-0.038625240345190756,-0.008269042513127312,
IL34,-0.03136174933234528,0.013873240661202445,-0.05568900540041759,0.02675007559101466,0.08007623966136744
DHH,0.1289900726046727,,-0.052579961228345795,0.04281491403774025,-0.0251147706540152
XCL2,,-0.015901699906601088,,,-0.017750361781615157
TF,0.018745364899191097,-0.023602017195761726,0.04931501147916009,-0.043740989875204764,-0.009995300927634329
IL33,0.00802127457781839,-0.02509998160829101,0.033901197294150795,-0.054592159281242704,0.01966621726341898
RBP4,-0.02641780264908577,-0.01864740060221146,0.03669664885242986,0.017281352064916326,0.02428868760386528
CCL19,,-0.018781780455105257,,,-0.03250935201896404
CCL20,0.04523274745891048,-0.018512135286647465,-0.04873214144498885,0.05532374890823569,0.07192063402882018
NAMPT,-0.053135374165363056,-0.012717853879660672,0.053167406276183916,0.01812407068492262,-0.07223688279610212
